Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176)
0.5344208173313301,0.002858088421076389,0.84210526299999999,0.0,0.0,0.0,0.0067259854655535769,0.03487852932741646,4.5336995659473247e-07,6.1501546058044328e-05,1.285939360064922e-05,4.3899369607200275e-17,2.6507616759221834e-07,0.00025596851483932284,0.088341165941238461,0.0029669332925770851,7.705703901031137e-05,1.7026095301852963e-08,4.0201098453120556e-10,5.0490513815658349e-07,1.3593051145609182e-09,0.045162076818711712,4.4680357402582853e-08,7.6565633335431115e-11,2.0294565150788403e-05,4.3481559813556608e-11,8.7063814175320267e-12,1.1535179642636459e-17,0.00037581076052577541,4.270382936682294e-15
0.5345825540110162,0.0028581613242911154,0.84210526299999999,0.0,0.0,0.0,0.0066792488734701725,0.034808854561248125,4.5349170913692306e-07,6.1445083308295015e-05,1.2837070971478183e-05,4.401846516562222e-17,2.6646497488764591e-07,0.00025422570353050427,0.088440645554321393,0.0029632257216453094,7.6897717212243025e-05,1.699357024445192e-08,4.0206340229081808e-10,5.0415186081229459e-07,1.3596004704868522e-09,0.045209984538838073,4.4599654636507869e-08,7.6665481769617373e-11,2.0207457061126602e-05,4.3503858478787056e-11,8.8222564309296858e-12,1.1536512463472701e-17,0.00037665269382112609,4.3022639992828788e-15
0.5347442906907023,0.0028582341328370242,0.84210526299999999,0.0,0.0,0.0,0.0066325975842611989,0.034739318642276903,4.5361096597869866e-07,6.1388287140587799e-05,1.2814717738103639e-05,4.4138372749786043e-17,2.678675908569387e-07,0.00025248565507590904,0.088539971540533932,0.0029594994274082589,7.673766587402639e-05,1.6960887081773414e-08,4.0211061988633684e-10,5.0339419933855975e-07,1.3598802105114875e-09,0.045257804539972406,4.4518585424262974e-08,7.6764800138003072e-11,2.012068081703736e-05,4.352627115063073e-11,8.9402349360362738e-12,1.1537738107906382e-17,0.00037749472048370988,4.3344683595231453e-15
0.5349060273703884,0.002858306846217219,0.84210526299999999,0.0,0.0,0.0,0.006586031988022459,0.034669922182243421,4.5372770026701448e-07,6.1331155415844798e-05,1.2792333842747575e-05,4.4259103242796554e-17,2.6928423144271139e-07,0.00025074838621901859,0.088639143142178467,0.0029557543801703215,7.6576880640396089e-05,1.6928044906093625e-08,4.0215257617584701e-10,5.0263213552500686e-07,1.3601441630629687e-09,0.045305536427442242,4.4437148105323905e-08,7.6863581817351147e-11,2.0034236575602094e-05,4.354880260682134e-11,9.060366351145778e-12,1.1538855947545775e-17,0.0003783368326686691,4.3670009417800985e-15
0.5350677640500745,0.002858379463932964,0.84210526299999999,0.0,0.0,0.0,0.0065395524768058272,0.034600665796228232,4.5384188566140208e-07,6.1273685951643761e-05,1.2769919237749705e-05,4.4380665285385523e-17,2.7071509491560839e-07,0.00024901391375357624,0.088738159598525296,0.0029519905494952343,7.6415357086919989e-05,1.6895042801578274e-08,4.0218920967035362e-10,5.0186565203727086e-07,1.3603921512760474e-09,0.045353179804691772,4.4355340917209506e-08,7.6961820284743047e-11,1.9948124474227125e-05,4.3571457137766297e-11,9.1826968764713357e-12,1.1539865343809259e-17,0.00037917902248478015,4.3998663056844482e-15
0.5352295007297606,0.0028584519854846354,0.84210526299999999,0.0,0.0,0.0,0.0064931594446766038,0.034531550102747374,4.5395349491671981e-07,6.121587651593659e-05,1.2747473862126137e-05,4.4503070056529727e-17,2.7216040538155214e-07,0.00024728225455379187,0.088837020145706158,0.0029482079041877082,7.6253090721334162e-05,1.6861879838726403e-08,4.0222045813293416e-10,5.0109473113473881e-07,1.3606239912823307e-09,0.045400734273221131,4.4273162005529941e-08,7.7059508831820931e-11,1.9862344630513818e-05,4.3594239685974568e-11,9.3072778474509818e-12,1.1540765647414411e-17,0.00038002128199374837,4.4330695653537293e-15
0.535375063741478,0.002858517172246735,0.84210526299999999,0.0,0.0,0.0,0.0064514799827352703,0.034469466784749672,4.5405171748429548e-07,6.1163555480427522e-05,1.2727246656084834e-05,4.461396462527231e-17,2.7347372923773309e-07,0.00024572618064302109,0.088925860701939641,0.0029447874104952618,7.610641209046877e-05,1.6831894848470952e-08,4.0224392502363261e-10,5.0039709258167525e-07,1.3608186934387247e-09,0.045443456946990049,4.4198881688614906e-08,7.7146952657654468e-11,1.9785426934154206e-05,4.3614857731790646e-11,9.4213697567730911e-12,1.1541482105518331e-17,0.00038077936853981263,4.4632457791615679e-15
0.5355206267531955,0.0028585822803438377,0.84210526299999999,0.0,0.0,0.0,0.0064098711799141245,0.034407498387390892,4.5414781027619566e-07,6.1110955562874097e-05,1.2706994415591875e-05,4.4725558983665272e-17,2.7479910678540154e-07,0.00024417241165812156,0.089014573789093221,0.0029413516272242144,7.5959124631347488e-05,1.6801778077065439e-08,4.0226293174867552e-10,4.9969583030675708e-07,1.3610000362072914e-09,0.045486106987004754,4.4124297455458242e-08,7.7233940471542193e-11,1.9708778507540966e-05,4.3635587272692861e-11,9.5373669686569978e-12,1.1542109184878731e-17,0.00038153749921404927,4.4937037153978752e-15
0.5356661897649129,0.002858647309408727,0.84210526299999999,0.0,0.0,0.0,0.0063683333278359679,0.034345645368956589,4.542417525922651e-07,6.1058075053837965e-05,1.2686717085243581e-05,4.4837861146614936e-17,2.7613670669733332e-07,0.00024262096008400956,0.089103158843607394,0.002937900530011135,7.5811224856824224e-05,1.6771528802302214e-08,4.022774309332852e-10,4.9899093033379423e-07,1.3611678831535287e-09,0.045528684098590469,4.4049407905744652e-08,7.7320467202148481e-11,1.9632399398219854e-05,4.3656432038702388e-11,9.655309374284679e-12,1.1542646394710641e-17,0.00038229566812948457,4.5244472293653796e-15
0.5358117527766303,0.0028587122590732505,0.84210526299999999,0.0,0.0,0.0,0.0063268667195526341,0.034283908190162297,4.5433352339024257e-07,6.1004912214340653e-05,1.266641460530603e-05,4.4950879527960633e-17,2.774867034807492e-07,0.00024107183846120309,0.089191615299709648,0.0029344340939586916,7.5662709219006583e-05,1.6741146288950342e-08,4.0228737457412963e-10,4.9828237830825592e-07,1.3613220971618576e-09,0.045571187985698987,4.3974211625716498e-08,7.7406527704374741e-11,1.9556289641078825e-05,4.3677395917692964e-11,9.7752385530453917e-12,1.154309323794514e-17,0.00038305386936672499,4.5554803050359259e-15
0.5360202124611226,0.0028588051339844523,0.84210526299999999,0.0,0.0,0.0,0.0062676073619662891,0.034195697501905313,4.5446112355143396e-07,6.0928282918552596e-05,1.2637295654353824e-05,4.5113996099981197e-17,2.7944196278622825e-07,0.00023885743583813078,0.089318068034141052,0.0029294430739393745,7.5448941374066549e-05,1.6697402194493147e-08,4.0229358442926302e-10,4.9726127705577947e-07,1.3615189263423854e-09,0.045631929367233516,4.3865986552519981e-08,7.7528952006847535e-11,1.9447762551018069e-05,4.3707633343829293e-11,9.95053223612718e-12,1.1543574783428564e-17,0.00038413972802710792,4.6004348066264265e-15
0.536228672145615,0.0028588978442096935,0.84210526299999999,0.0,0.0,0.0,0.0062084955920568511,0.034107726707730351,4.5458416302989682e-07,6.0851065685390176e-05,1.2608124797257416e-05,4.5278623279850075e-17,2.8142353390384048e-07,0.00023664787473978431,0.089444254185587782,0.0029244204666807249,7.5233892207683483e-05,1.6653381059247813e-08,4.0229020675551207e-10,4.9623261172947508e-07,1.3616870942804319e-09,0.045692519084479293,4.3757125092162078e-08,7.7650393998519288e-11,1.933978793474376e-05,4.3738134791006316e-11,1.013011451454753e-11,1.1543868466198472e-17,0.00038522562316103232,4.6460034400240772e-15
0.5364371318301073,0.0028589903886569712,0.84210526299999999,0.0,0.0,0.0,0.0061495322865259836,0.034019997187963336,4.5470257691853665e-07,6.0773255098159382e-05,1.257890181700205e-05,4.544478690957552e-17,2.8343196407992182e-07,0.0002344431926337372,0.089570172067570161,0.0029193661931035731,7.5017550598144067e-05,1.6609080579310832e-08,4.0227709398392997e-10,4.95196337099293e-07,1.3618261789646807e-09,0.045752956252546544,4.3647622770544158e-08,7.7770837907418042e-11,1.9232365757557804e-05,4.3768912510366515e-11,1.0314119006062251e-11,1.1543972759119465e-17,0.00038631153702505569,4.6921987003907081e-15
0.5366455915145997,0.002859082766230012,0.84210526299999999,0.0,0.0,0.0,0.0060907183286560739,0.033932510334109101,4.5481629911253131e-07,6.0694845609342875e-05,1.2549626480699262e-05,4.561251307826679e-17,2.854678130035464e-07,0.00023224342725011393,0.089695819983412098,0.0029142801716909193,7.4799905127817084e-05,1.6564498389465539e-08,4.0225409582252537e-10,4.9415240659439003e-07,1.3619357509126398e-09,0.045813239980217406,4.3537475001124804e-08,7.7890267705700526e-11,1.9125495930328431e-05,4.3799979043601163e-11,1.0502683814908434e-11,1.1543886106705919e-17,0.00038739745173082375,4.7390333701872135e-15
0.536854051199092,0.0028591749758279054,0.84210526299999999,0.0,0.0,0.0,0.0060320546084783322,0.033845267549135909,4.5492526247785134e-07,6.0615831541438749e-05,1.2520298542096291e-05,4.5781827512016822e-17,2.8753164722538173e-07,0.00023004861658269449,0.089821196225966585,0.0029091623184272948,7.4580944082145394e-05,1.6519632063187791e-08,4.0222105930364979e-10,4.9310077238883093e-07,1.3620153717689608e-09,0.045873369369778629,4.3426677076185269e-08,7.8008667144742503e-11,1.9019178308432969e-05,4.3831347054178664e-11,1.0695950229440858e-11,1.1543606925057396e-17,0.00038848334924239923,4.7865204007215619e-15
0.5370625108835844,0.002859267016345084,0.84210526299999999,0.0,0.0,0.0,0.0059735420229788073,0.033758270247824851,4.5502939833917222e-07,6.0536207075283988e-05,1.2490917734075912e-05,4.5952757126007056e-17,2.8962405538992639e-07,0.0002278587989008022,0.089946299077284839,0.0029040125467300545,7.4360655443086009e-05,1.6474479112257399e-08,4.0217782859768955e-10,4.9204138540665131e-07,1.3620645956488724e-09,0.045933343516821795,4.3315224133439532e-08,7.8126019649330204e-11,1.8913412691200475e-05,4.3863029767959316e-11,1.0894066327424369e-11,1.1543133599558609e-17,0.00038956921137328539,4.8346732384627518e-15
0.5372709705680767,0.0028593588866712553,0.84210526299999999,0.0,0.0,0.0,0.0059151814762956716,0.033671519857099132,4.5512863621423549e-07,6.0455966242838558e-05,1.246148376404055e-05,4.6125330653733124e-17,2.9174565502782643e-07,0.00022567401276897463,0.090071126808315971,0.0028988307673872408,7.4139026867721023e-05,1.6429036981137201e-08,4.0212424479339767e-10,4.909741949667758e-07,1.362082969971334e-09,0.04599316151005628,4.3203111160958864e-08,7.8242308264121853e-11,1.8808198821839729e-05,4.3895041174691975e-11,1.1097188858990773e-11,1.1542464483416515e-17,0.00039065501978363139,4.8835059714029271e-15
0.5374794302525691,0.002859450585691257,0.84210526299999999,0.0,0.0,0.0,0.0058569738799086647,0.03358501781634067,4.552229045876989e-07,6.0375102935151577e-05,1.2431996325251088e-05,4.6299576072070023e-17,2.9389706824149921e-07,0.00022349429704056781,0.090195677678609781,0.0028936168884879931,7.3916045681121648e-05,1.6383303044435298e-08,4.0206014605529917e-10,4.8989914878786404e-07,1.362070033244175e-09,0.0460528224311249,4.309033305545904e-08,7.8357515812960313e-11,1.8703536386620813e-05,4.3927395318543563e-11,1.1305477756374961e-11,1.1541597898915185e-17,0.00039174075597718771,4.9330328093664342e-15
0.5376878899370614,0.0028595421122828354,0.84210526299999999,0.0,0.0,0.0,0.0057989201537134065,0.033498765579220741,4.5531213114149777e-07,6.0293610887378626e-05,1.2402455102071745e-05,4.64755198020879e-17,2.9607891380300017e-07,0.00022131969087140022,0.09031994993460167,0.0028883708150206884,7.3691698863747237e-05,1.6337274607678014e-08,4.0198536763690249e-10,4.8881619357913036e-07,1.3620253140673322e-09,0.046112325353553661,4.2976884589362961e-08,7.8471624942225004e-11,1.8599425005577683e-05,4.3960106026229166e-11,1.1519094019718756e-11,1.1540532134235907e-17,0.0003928264012789379,4.9832679143526519e-15
0.5378963496215537,0.0028596334653274856,0.84210526299999999,0.0,0.0,0.0,0.0057410212249314682,0.033412764611846599,4.5539624112248873e-07,6.0211483685466432e-05,1.2372859744326398e-05,4.6653192288621086e-17,2.9829186097311182e-07,0.00021915023370914713,0.09044394181127742,0.0028830924492898378,7.3465973100834763e-05,1.6290948915712189e-08,4.0189974175552015e-10,4.8772527447108933e-07,1.3619483344392238e-09,0.046171669343794533,4.2862760298495232e-08,7.8584617789641164e-11,1.8495864243694755e-05,4.3993188529489341e-11,1.1738212457211776e-11,1.1539265445363924e-17,0.00039391193686088048,5.0342265545826898e-15
0.5380828207904751,0.0028597150343771843,0.84210526299999999,0.0,0.0,0.0,0.0056893614561483582,0.033336049221508797,4.554670806537992e-07,6.0137475777535645e-05,1.2346339946882181e-05,4.681361490490135e-17,3.0029831364720361e-07,0.00021721400830471198,0.090554615886094258,0.0028783434063136279,7.3262877499564471e-05,1.6249255509328102e-08,4.0181381598122312e-10,4.8674263142267197e-07,1.3618517388297281e-09,0.046224618239097667,4.2760096692221355e-08,7.8684731187706039e-11,1.8403693340854808e-05,4.4023109756562341e-11,1.1939032735577827e-11,1.1537960662896315e-17,0.0003948828607168243,5.0804362315187877e-15
0.5382692919593964,0.0028597964628436206,0.84210526299999999,0.0,0.0,0.0,0.0056378269715504125,0.03325953713656276,4.5553370975421043e-07,6.0062949578830784e-05,1.2319776257022144e-05,4.6975466160570042e-17,3.0233069027779811e-07,0.00021528196343542747,0.090665062912194908,0.0028735683706204562,7.3058657533003269e-05,1.6207319903193793e-08,4.0171894884833893e-10,4.8575352848520922e-07,1.3617285852204279e-09,0.046277438532722349,4.265688382917279e-08,7.8783923666126435e-11,1.8311962254100021e-05,4.4053352072512709e-11,1.2144531956749571e-11,1.1536492389320599e-17,0.00039585366792226133,5.1272485535207936e-15
0.5384557631283178,0.0028598777499045987,0.84210526299999999,0.0,0.0,0.0,0.0055864184513817897,0.033183229434500576,4.5559607190367845e-07,5.9987900157643953e-05,1.229316838253763e-05,4.7138767991843996e-17,3.0438949994778966e-07,0.00021335412799827115,0.090775281600460236,0.0028687672662516929,7.2853302915111995e-05,1.6165139969174113e-08,4.0161501346055616e-10,4.847579231011182e-07,1.3615785120122175e-09,0.046330129540507213,4.2553117490102248e-08,7.8882181800464154e-11,1.8220670549519656e-05,4.4083927048181251e-11,1.2354847506115062e-11,1.1534859301528914e-17,0.00039682434465795863,5.1746751497819959e-15
0.5386422342972391,0.0028599588947387654,0.84210526299999999,0.0,0.0,0.0,0.0055351365812627779,0.033107127201926337,4.5565410904474167e-07,5.9912322471719607e-05,1.226651600784668e-05,4.7303543995306833e-17,3.0647527809532959e-07,0.00021143053111836478,0.090885270653388056,0.0028639400153018012,7.264680311513384e-05,1.6122713525950278e-08,4.0150188050879792e-10,4.837557710583972e-07,1.3614011504862594e-09,0.046382690573107468,4.2448793338801044e-08,7.8979491847561611e-11,1.8129817754983892e-05,4.4114846977490803e-11,1.2570125151847393e-11,1.1533060051842842e-17,0.00039779487699514115,5.2227282346530873e-15
0.5388287054661605,0.0028600398965258453,0.84210526299999999,0.0,0.0,0.0,0.0054839820533539455,0.033031231536525624,4.5570776248202975e-07,5.9836211363292185e-05,1.2239818807844389e-05,4.7469816938427264e-17,3.0858855970992224e-07,0.00020951120216129685,0.090995028763262556,0.0028590865374876857,7.2439147321399819e-05,1.6080038334790971e-08,4.0137941865037999e-10,4.8274702706156994e-07,1.3611961278981638e-09,0.046435120934869255,4.2343906984440407e-08,7.9075839930138448e-11,1.8039403352629415e-05,4.4146124042076076e-11,1.2790511921405719e-11,1.1531093268035817e-17,0.00039876525087245799,5.2714200263718362e-15
0.5390151766350818,0.002860120754425203,0.84210526299999999,0.0,0.0,0.0,0.0054329555637550736,0.032955543542668782,4.5575697247343284e-07,5.9759561572582796e-05,1.221307644411729e-05,4.7637609390548499e-17,3.1072988984312521e-07,0.00020759617066562947,0.091104554616225172,0.0028542067511185942,7.2230324535802411e-05,1.6037112117370433e-08,4.0124749428901385e-10,4.8173164490533941e-07,1.3609630653639184e-09,0.046487419926337516,4.2238453951044841e-08,7.9171211944091946e-11,1.794942679574585e-05,4.4177770678209942e-11,1.3016159620456443e-11,1.1528957554355073e-17,0.00039973545214914112,5.3207629818203947e-15
0.5392016478040031,0.0028602014676104054,0.84210526299999999,0.0,0.0,0.0,0.0053820578142416984,0.032880064334339411,4.558016774669801e-07,5.9682367712327318e-05,1.2186288551731154e-05,4.7806945925542103e-17,3.1289984539247443e-07,0.00020568546641598604,0.091213846889574526,0.0028493005724670659,7.2020323487315431e-05,1.5993932537659642e-08,4.0110597108619605e-10,4.8070957680121674e-07,1.3607015741300843e-09,0.046539586842592039,4.2132429563796999e-08,7.9265593408914755e-11,1.7859887499095519e-05,4.4209800202776622e-11,1.3247230408132515e-11,1.1526651486637607e-17,0.00040070546657099447,5.370770266681548e-15
0.5393881189729245,0.0028602820352508765,0.84210526299999999,0.0,0.0,0.0,0.0053312895130524255,0.032804795036460402,4.5584181533724707e-07,5.9604624283123494e-05,1.2159454754414467e-05,4.7977851154405716e-17,3.150990079605468e-07,0.00020377911944380369,0.091322904250511552,0.0028443679154702786,7.1809132617493677e-05,1.5950497201235679e-08,4.0095471120600714e-10,4.7968077376163833e-07,1.3604112630995447e-09,0.046591620972478529,4.2025829096097136e-08,7.9358969733283416e-11,1.7770784832610919e-05,4.4242225963165627e-11,1.3483888033001482e-11,1.152417361846146e-17,0.00040167527975467217,5.4214551546090922e-15
0.5395745901418458,0.0028603624565008744,0.84210526299999999,0.0,0.0,0.0,0.0052806513759347858,0.032729736786673999,4.5587732301282329e-07,5.9526325641879306e-05,1.2132574663632925e-05,4.8150348667862954e-17,3.1732796189516836e-07,0.00020187716004969864,0.091431725354478535,0.0028394086913582821,7.1596740056239513e-05,1.5906803650063288e-08,4.0079357410223361e-10,4.786451856929374e-07,1.3600917356629013e-09,0.046643521597593128,4.191864774115321e-08,7.9451326121115447e-11,1.7682118114087658e-05,4.4275061266279281e-11,1.3726299098622253e-11,1.1521522471402488e-17,0.00040264487716767743,5.4728310003162386e-15
0.5397610613107672,0.0028604427305126707,0.84210526299999999,0.0,0.0,0.0,0.0052301441248033351,0.032654890733073844,4.5590813499035766e-07,5.9447466000241523e-05,1.2105647861564126e-05,4.8324463258561016e-17,3.1958732567583044e-07,0.00019997961878471794,0.091540308847264509,0.0028344228091561887,7.1383133666169351e-05,1.5862849368147322e-08,4.0062241495829806e-10,4.7760276096201602e-07,1.359742579837994e-09,0.046695287993580414,4.1810880442706268e-08,7.9542647248314916e-11,1.7593886619459544e-05,4.4308320369342043e-11,1.3974644245407124e-11,1.1518696530490763e-17,0.0004036142441558448,5.5249119352077052e-15
