Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82),CH2O2(18)
0.08562630438983439,0.002305148635789414,0.84210526299999999,0.0,0.0,0.0,0.0017472706206370112,0.027968752628851463,1.3560023255277562e-06,0.00012035257832580683,9.6122214836214589e-06,2.6549087577011687e-16,2.6927381444264103e-06,8.4646025269414818e-05,0.099732256452448098,0.0017215191335799886,4.5864967568859032e-05,1.9856587269573858e-08,1.4798031042057038e-09,2.6733372890073624e-07,5.5222643971389184e-09,0.050480828244822536,4.1891194388855763e-08,2.0172655730649369e-10,2.9816521883072552e-05,4.2617089335207914e-10,2.3352227939187252e-08,3.4292864259778946e-17,0.00023158162882385818,3.1352058720972188e-14,2.3013340191828934e-14,3.4376776721669906e-15
0.08565131816022316,0.0023051945334207555,0.84210526299999999,0.0,0.0,0.0,0.0017163206718320174,0.027924763246918029,1.3500018263950715e-06,0.00011995786530715834,9.5548446246789372e-06,2.6572211005343554e-16,2.7207106489227858e-06,8.3180474836870032e-05,0.099803911041261018,0.0017146120108118485,4.5454176961913881e-05,1.9680901567758006e-08,1.4691977172426677e-09,2.6456305663956705e-07,5.4909132564512815e-09,0.050513448187999785,4.158704166911505e-08,2.0095966391285772e-10,2.9679895469852073e-05,4.275590641327415e-10,2.364893267063914e-08,3.4201698188145162e-17,0.00023199403194146983,3.1733528105934493e-14,2.3235412347485166e-14,3.4525805327906464e-15
0.08567633193061193,0.0023052401913118514,0.84210526299999999,0.0,0.0,0.0,0.0016856049127574777,0.027881139538573602,1.3439163341152256e-06,0.00011956005467199913,9.4971272100596238e-06,2.6594149629123974e-16,2.7492089319029233e-06,8.1725623480027624e-05,0.099875114303071208,0.0017076865686733917,4.5041097766970515e-05,1.9504248524372889e-08,1.4584665101060799e-09,2.6178074261668001e-07,5.4591728658583857e-09,0.050545828409611034,4.1281251565619057e-08,2.0017805897544548e-10,2.9541822413150961e-05,4.2895803403276667e-10,2.3950962008794579e-08,3.41093483421324e-17,0.00023240545489534002,3.2122153453601701e-14,2.3461559670263499e-14,3.4675955878911722e-15
0.0857013457010007,0.0023052856079998664,0.84210526299999999,0.0,0.0,0.0,0.0016551246564184443,0.027837883447482316,1.3377442807708883e-06,0.00011915910040206072,9.4390598972214031e-06,2.6614844657752497e-16,2.7782465605007818e-06,8.0281537398568461e-05,0.099945863576336433,0.0017007429075885057,4.46257146918121e-05,1.9326620758245342e-08,1.4476086538063277e-09,2.5898665481548007e-07,5.4270398790248188e-09,0.050577967602856169,4.0973806051123763e-08,1.9938149300633459e-10,2.9402268964589154e-05,4.3036759225500395e-10,2.4258419403619308e-08,3.4015800685754838e-17,0.00023281588552540638,3.25181198910567e-14,2.3691890727152935e-14,3.4827204659238948e-15
0.08572635947138947,0.002305330781998587,0.84210526299999999,0.0,0.0,0.0,0.001624881230529653,0.027794996935832792,1.3314840631643796e-06,0.0001187549554044837,9.3806331097872724e-06,2.6634234758535418e-16,2.8078375293395777e-06,7.8848283387618752e-05,0.10001615616340254,0.0016937811357055443,4.4208012807273208e-05,1.914801102833271e-08,1.4366233366066335e-09,2.5618066471532587e-07,5.3945108656466896e-09,0.050609864446466986,4.0664686406589638e-08,1.9856971108797034e-10,2.9261200557467054e-05,4.317875016902333e-10,2.4571409404597854e-08,3.3921040869873736e-17,0.00023322531155261009,3.2921618459113594e-14,2.3926517589240711e-14,3.4979525202505796e-15
0.08575137324177824,0.002305375711798931,0.84210526299999999,0.0,0.0,0.0,0.0015948759779533432,0.027752481984724367,1.325134018929017e-06,0.0001183475714218018,9.3218368840010645e-06,2.6652256890186546e-16,2.8379965222420346e-06,7.7425929119812444e-05,0.10008598932924442,0.0016868013694208825,4.3787977472272332e-05,1.8968412177405026e-08,1.4255097594894876e-09,2.5336264247457852e-07,5.3615823221164094e-09,0.050641517604290115,4.0353873257545802e-08,1.977424491744819e-10,2.9118581768105944e-05,4.3321751933003131e-10,2.4890040092190417e-08,3.3825054206026286e-17,0.00023363372057685127,3.3332849497430563e-14,2.4165557951924003e-14,3.5132889257170376e-15
0.08577638701216701,0.0023054203958665356,0.84210526299999999,0.0,0.0,0.0,0.001565110256702428,0.027710340593819049,1.3186924589082831e-06,0.00011793689925090294,9.2626610591724819e-06,2.6668844583738343e-16,2.8687384617069678e-06,7.6014542931694484e-05,0.10015536030099476,0.0016798037338937584,4.3365594331458359e-05,1.8787817123195602e-08,1.4142671365872528e-09,2.5053245983884842e-07,5.3282509415830993e-09,0.05067292572530098,4.0041348414157447e-08,1.9689943910890798e-10,2.8974376285937041e-05,4.3465735236519316e-10,2.5214419190763901e-08,3.3727825733583762e-17,0.00023404110007491438,3.3752016740562484e-14,2.4409131441164222e-14,3.5287264315947063e-15
0.08579889940551691,0.0023054604001343758,0.84210526299999999,0.0,0.0,0.0,0.0015385270414846163,0.027672734403596813,1.3128153958460771e-06,0.00011756444133985098,9.2090697468481144e-06,2.6682489099560574e-16,2.8969171868452288e-06,7.475372991725032e-05,0.10021739667668476,0.0016734906946347472,4.2983430667059867e-05,1.862442413931373e-08,1.4040378121406357e-09,2.479747988824916e-07,5.2979053855099316e-09,0.050700982399052859,3.9758596407851892e-08,1.961270411794082e-10,2.8843204006975465e-05,4.3596131152861789e-10,2.551136333139308e-08,3.3639245736861983e-17,0.00023440685092670737,3.4136224433738361e-14,2.4632324163394657e-14,3.5427035887023064e-15
0.0858214117988668,0.0023055002029372914,0.84210526299999999,0.0,0.0,0.0,0.0015121399704624932,0.027635433915826756,1.3068615343042057e-06,0.00011718924164970145,9.1551548524127983e-06,2.6694862415273808e-16,2.9255920116268979e-06,7.3501907385478468e-05,0.10027905432107523,0.0016671633948350086,4.2599344384582473e-05,1.8460213834915125e-08,1.3937028063504826e-09,2.4540710576726871e-07,5.2672281353667986e-09,0.050728838480308132,3.9474427624110969e-08,1.9534146362896996e-10,2.8710688663567854e-05,4.3727268650143006e-10,2.5813129978931011e-08,3.3549636086656078e-17,0.00023477174830891241,3.4527187283360346e-14,2.4859380624937022e-14,3.5567568148713356e-15
0.0858439241922167,0.002305539803099296,0.84210526299999999,0.0,0.0,0.0,0.0014859500658655992,0.027598440627296585,1.3008295396301419e-06,0.0001168112617457359,9.1009082855818929e-06,2.6705910857769839e-16,2.9547750847640469e-06,7.2259126710701949e-05,0.10034033112995347,0.0016608219460658234,4.2213326025456249e-05,1.8295181417966294e-08,1.3832615905488863e-09,2.4282929232362104e-07,5.236216629247726e-09,0.050756492952296464,3.9188827359074686e-08,1.9454249507285228e-10,2.8576801899171898e-05,4.3859121497063779e-10,2.6119801937747411e-08,3.345898512996284e-17,0.00023513578282712024,3.4925071165588751e-14,2.509039843075718e-14,3.5708831116710862e-15
0.08586139277939811,0.002305570390627677,0.84210526299999999,0.0,0.0,0.0,0.0014657644095737437,0.027569948158828076,1.2960943035643284e-06,0.00011651602615760057,9.0585817437808622e-06,2.6713534602035928e-16,2.977777682283052e-06,7.1301048788124935e-05,0.10038761536532385,0.0016558915983082209,4.1912456341752765e-05,1.8166554361131842e-08,1.3750861745592636e-09,2.4082200058016909e-07,5.2119212772824212e-09,0.050777811988176914,3.896621973513386e-08,1.9391317092058821e-10,2.8471948489165978e-05,4.396190537065138e-10,2.6361195823857411e-08,3.3387919122905591e-17,0.00023541765637649382,3.5238684562155282e-14,2.527244877168616e-14,3.5818926123719579e-15
0.08587886136657952,0.0023056008548608675,0.84210526299999999,0.0,0.0,0.0,0.0014456985761585688,0.027541642274481824,1.2913105934419714e-06,0.00011621907454373342,9.0160468107916352e-06,2.672029827292197e-16,3.0010992934452241e-06,7.034847030895538e-05,0.10043466800813064,0.0016509528612657829,4.1610413793841988e-05,1.803742740754382e-08,1.3668462696451782e-09,2.3880853065326688e-07,5.1874219817686904e-09,0.050799008532100232,3.8742734891135285e-08,1.932755576046982e-10,2.8366238103039278e-05,4.406508361950416e-10,2.6605627804469767e-08,3.3316213406602983e-17,0.00023569900021854309,3.5556642999618097e-14,2.5456988685286815e-14,3.5929422651158576e-15
0.08589632995376092,0.002305631195226266,0.84210526299999999,0.0,0.0,0.0,0.0014257530561057673,0.027513523688647911,1.2864777536368364e-06,0.000115920387888427,8.9732994939349845e-06,2.672617405747442e-16,3.0247460264499392e-06,6.9401415761820745e-05,0.10048148804075041,0.0016460057963949243,4.1307194532216944e-05,1.7907798554488548e-08,1.3585416534811119e-09,2.3678884754819998e-07,5.1627174819035933e-09,0.050820082096196949,3.8518365437655785e-08,1.9262955141783583e-10,2.8259656713287518e-05,4.4168640578211004e-10,2.6853136932803943e-08,3.3243862229636697e-17,0.00023597980985474323,3.5879029974453199e-14,2.5644067324334066e-14,3.6040303171714827e-15
0.08591379854094233,0.0023056614111435047,0.84210526299999999,0.0,0.0,0.0,0.0014059283437361585,0.027485593120068909,1.2815951188248981e-06,0.00011561994692294532,8.9303357240524342e-06,2.6731133320183974e-16,3.0487240768900358e-06,6.8459909863156066e-05,0.10052807443515374,0.0016410504681184301,4.1002794827389342e-05,1.77776658215547e-08,1.3501721082605101e-09,2.3476291522793461e-07,5.1378066386174561e-09,0.050841032188776482,3.8293104792838123e-08,1.9197504718550904e-10,2.8152190050564246e-05,4.4272559144454038e-10,2.7103762197420632e-08,3.3170859768325398e-17,0.00023626008075388079,3.6205930175523254e-14,2.5833734542777597e-14,3.6151548897292041e-15
0.08593126712812374,0.0023056915020240316,0.84210526299999999,0.0,0.0,0.0,0.0013862249370927482,0.027457851291616459,1.2766620326346995e-06,0.00011531773218614626,8.8871514803031374e-06,2.673514563312738e-16,3.0730395176223576e-06,6.7523977367065736e-05,0.10057442615297875,0.001636086943928142,4.06972111113801e-05,1.7647027292294018e-08,1.3417374239449545e-09,2.327307011840552e-07,5.1126883432750116e-09,0.050861858314435793,3.8066946547201504e-08,1.9131194115344726e-10,2.8043823605148358e-05,4.4376818810703854e-10,2.7357540399445939e-08,3.3097200143758877e-17,0.00023653980835167723,3.6537426823208986e-14,2.6026039204512477e-14,3.6263138664635338e-15
0.08594873571530515,0.0023057214672722983,0.84210526299999999,0.0,0.0,0.0,0.0013666433381007044,0.027430298930573128,1.2716778179319043e-06,0.00011501372378931454,8.8437426215186222e-06,2.6738179929959657e-16,3.0976987161033656e-06,6.6593643205228734e-05,0.10062054214496938,0.0016311152945184017,4.0390440061299857e-05,1.7515881170071359e-08,1.3332374006936181e-09,2.3069217624685591e-07,5.0873612889869178e-09,0.050882559973872345,3.7839882891068055e-08,1.9064012632549615e-10,2.7934542631500216e-05,4.4481399088206945e-10,2.7614509308356182e-08,3.3022877351676294e-17,0.0002368189880502048,3.6873607169401069e-14,2.6221032605843618e-14,3.6375050529721852e-15
0.08596620430248655,0.0023057513062826316,0.84210526299999999,0.0,0.0,0.0,0.0013471840530810562,0.027402936769117581,1.2666417775026409e-06,0.00011470790142753015,8.800104865327712e-06,2.6740205079332171e-16,3.1227083150228283e-06,6.5668932578910588e-05,0.10066642134946553,0.0016261355943297099,4.0082478583043922e-05,1.7384225739438856e-08,1.3246718476095058e-09,2.2864731087413499e-07,5.061824288351729e-09,0.050903136663362762,3.7611906773047818e-08,1.8995949261751439e-10,2.7824332110038617e-05,4.458627959250445e-10,2.7874708233922385e-08,3.2947885267956966e-17,0.00023709761521330581,3.7214562083009396e-14,2.6418768275349299e-14,3.6487262204170553e-15
0.08598367288966796,0.0023057810184540953,0.84210526299999999,0.0,0.0,0.0,0.0013278475920039574,0.027375765543303881,1.2615532111758397e-06,0.000114400244596397,8.7562339029402435e-06,2.6741188600744957e-16,3.1480749740607408e-06,6.4749870847110962e-05,0.10071206269430984,0.0016211479211403986,3.9773323741606257e-05,1.7252059333557201e-08,1.3160405800008297e-09,2.2659607649338881e-07,5.036076171746148e-09,0.05092358787551899,3.7383011230656619e-08,1.8926992951749325e-10,2.7713176779999971e-05,4.469143771844423e-10,2.8138175557078045e-08,3.2872217710875314e-17,0.00023737568517198182,3.7560382779257048e-14,2.6619299887190156e-14,3.6599749523431252e-15
0.08600114147684937,0.002305810603140053,0.84210526299999999,0.0,0.0,0.0,0.0013086344676703757,0.027348785992280633,1.2564114132629387e-06,0.00011409073245320364,8.7121253826714006e-06,2.6741096177008975e-16,3.173805418176002e-06,6.3836483426727553e-05,0.10075746509903759,0.0016161523554297683,3.9462972825163215e-05,1.7119380376048752e-08,1.3073434247664727e-09,2.2453844837951296e-07,5.0101157639064988e-09,0.050943913100088493,3.7153189207652284e-08,1.8857132569274304e-10,2.760106119958211e-05,4.4796847438195333e-10,2.840494789897251e-08,3.2795868401051646e-17,0.00023765319323164734,3.7911161518674807e-14,2.6822681664376149e-14,3.6712485622607453e-15
0.08601861006403078,0.0023058400597377963,0.84210526299999999,0.0,0.0,0.0,0.0012895451974148065,0.027321998860026654,1.2512156639642318e-06,0.00011377934374557243,8.6677748654382134e-06,2.6739893615314816e-16,3.1999065913868899e-06,6.292879593504936e-05,0.10080262746985491,0.0016111489819910154,3.9151423410263216e-05,1.6986187423019101e-08,1.2985802180159068e-09,2.2247440378611928e-07,4.9839418435792502e-09,0.05096411182222893,3.6922433314231489e-08,1.8786356760562117e-10,2.7487969633355808e-05,4.490248394662427e-10,2.8675063430059638e-08,3.2718830941467243e-17,0.00023793013465664572,3.8266993467943929e-14,2.7028969624964793e-14,3.6825443806962976e-15
0.08603607865121218,0.002305869387602202,0.84210526299999999,0.0,0.0,0.0,0.0012705803027310411,0.027295404894887746,1.2459652286577148e-06,0.00011346605683666538,8.6231778092295207e-06,2.6737545410796891e-16,3.226385642000542e-06,6.2026834206295464e-05,0.10084754870059563,0.0016061378897282905,3.8838673339673545e-05,1.6852479125409599e-08,1.2897508075846832e-09,2.204039216529291e-07,4.9575532042602973e-09,0.050984183522880193,3.6690736194168396e-08,1.871465394533993e-10,2.7373886073379092e-05,4.5008320199442836e-10,2.8948560420389726e-08,3.2641098822805401e-17,0.00023820650467341843,3.8627976629269649e-14,2.7238221463080572e-14,3.6938595301937219e-15
0.08605354723839359,0.002305898586088389,0.84210526299999999,0.0,0.0,0.0,0.0012517403086357128,0.027269004848832528,1.2406593627830947e-06,0.00011315084976744513,8.5783296011191045e-06,2.6734014921079978e-16,3.2532498459827305e-06,6.1130624237818845e-05,0.1008922276744407,0.0016011191711974818,3.8524720693783825e-05,1.6718254225613369e-08,1.2808550515439541e-09,2.183269830197344e-07,4.9309486576449271e-09,0.051004127679403169,3.6458090560232194e-08,1.8642012391905571e-10,2.7258794276213555e-05,4.5114327122099592e-10,2.9225476146846107e-08,3.2562665442975751e-17,0.00023848229847581295,3.899421080349931e-14,2.7450495923184712e-14,3.7051909532548271e-15
0.086071015825575,0.002305927654539272,0.84210526299999999,0.0,0.0,0.0,0.0012330257445253043,0.027242799478216902,1.2352973186001858e-06,0.00011283370019716777,8.5332256000700492e-06,2.6729264420279878e-16,3.2805065476092144e-06,6.0240192146012926e-05,0.1009366632609939,0.0015960929237577221,3.8209563891251631e-05,1.6583511607945471e-08,1.2718928210329703e-09,2.1624357256106364e-07,4.9041270576135933e-09,0.051023943764681411,3.6224489394333212e-08,1.8568420320757312e-10,2.7142677704007484e-05,4.5220473752921743e-10,2.9505847062634312e-08,3.2483524090910936e-17,0.00023875751121582822,3.9365796791069489e-14,2.7665852316186974e-14,3.7165354216274858e-15
0.0860884844127564,0.0023059565922824753,0.84210526299999999,0.0,0.0,0.0,0.0012144371434207018,0.027216789543020942,1.2298783429709635e-06,0.00011251458539165103,8.4878611249941317e-06,2.6723254965655406e-16,3.3081632051987438e-06,5.9355564122832564e-05,0.10098085431834807,0.001591059248903931,3.7893201709334143e-05,1.644825030929188e-08,1.2628640017831445e-09,2.141536791244375e-07,4.8770872499232386e-09,0.05104363124784822,3.5989925554689888e-08,1.8493865871211663e-10,2.7025519583292918e-05,4.5326727167131643e-10,2.9789709690069908e-08,3.240366794124147e-17,0.00023903213800990724,3.9742837034469369e-14,2.7884350900847406e-14,3.7278895135055985e-15
0.08610595299993781,0.0023059853986545477,0.84210526299999999,0.0,0.0,0.0,0.0011959750426350792,0.02719097580750502,1.2244016504353732e-06,0.00011219348211791481,8.442231295761469e-06,2.6715946782918316e-16,3.3362277155020798e-06,5.8476766708769268e-05,0.10102479969115898,0.0015860182529401333,3.7575633243296082e-05,1.6312469492927731e-08,1.2537684926109123e-09,2.1205729288831691e-07,4.8498279057719556e-09,0.051063189593631937,3.5754390630973592e-08,1.8418336681357261e-10,2.6907302856881268e-05,4.5433053674754718e-10,3.0077101588165551e-08,3.2323090022226229e-17,0.00023930617393435062,4.0125439936667989e-14,2.8106055541674376e-14,3.7392496574706329e-15
0.08612342158711922,0.002306014072963354,0.84210526299999999,0.0,0.0,0.0,0.0011776399832641772,0.027165359039435143,1.2188664542508346e-06,0.00011187036685604931,8.3963311987227481e-06,2.6707299358023898e-16,3.3647079941048802e-06,5.7603826600046329e-05,0.10106849821178142,0.0015809700468699651,3.7256857884817977e-05,1.6176168430890739e-08,1.2446062032770248e-09,2.0995440579068047e-07,4.8223479648382017e-09,0.051082618262859224,3.5517878062767896e-08,1.834182037390834e-10,2.6788010201349092e-05,4.5539417794727989e-10,3.0368058376533008e-08,3.22417832834215e-17,0.00023957961402774745,4.0513714132826193e-14,2.833103023455505e-14,3.7506121333611273e-15
0.08613914331558249,0.002306039766353813,0.84210526299999999,0.0,0.0,0.0,0.0011612475003893502,0.02714247299255057,1.2138341125492179e-06,0.00011157782317682673,8.3547860029304935e-06,2.6698336336587186e-16,3.3907022224004338e-06,5.6823210563006993e-05,0.10110761484677983,0.0015764205923902241,3.6968927977609356e-05,1.6053052193014617e-08,1.2363029845562988e-09,2.0805624722453805e-07,4.7974265107760724e-09,0.051099992743024007,3.530417517133111e-08,1.827210157392847e-10,2.6679712370130847e-05,4.5635144859831306e-10,3.0632995627047157e-08,3.216797817626515e-17,0.00023982519654499809,4.086809923158249e-14,2.8536355891376533e-14,3.7608370059270823e-15
0.08615486504404576,0.002306065351697097,0.84210526299999999,0.0,0.0,0.0,0.0011449587620351047,0.02711974767840597,1.2087531655367896e-06,0.00011128361271179768,8.3130142871425257e-06,2.668822206398264e-16,3.4170455883746002e-06,5.6047380150972849e-05,0.1011465297066954,0.0015718654794474487,3.6680020471317466e-05,1.5929513832637015e-08,1.2279455733748406e-09,2.0615282315402344e-07,4.7723245095142551e-09,0.051117261346790073,3.5089668547861617e-08,1.8201564062789078e-10,2.6570515814719897e-05,4.5730840464016095e-10,3.090087360433336e-08,3.2093571618097399e-17,0.00024007028871806649,4.122724820591695e-14,2.8744430356562753e-14,3.7710574008034089e-15
0.08617058677250904,0.0023060908284721787,0.84210526299999999,0.0,0.0,0.0,0.0011287741706302889,0.02709718366401383,1.2036230097218979e-06,0.00011098771735003797,8.2710122706340778e-06,2.6676924803708015e-16,3.4437443455532311e-06,5.5276355167847244e-05,0.10118524191339565,0.0015673047995148021,3.6390135784914246e-05,1.5805553182753618e-08,1.2195339383442803e-09,2.042441357014679e-07,4.7470411132997632e-09,0.05113442367275986,3.4874352745671755e-08,1.8130198356944388e-10,2.6460407366283031e-05,4.5826475327046053e-10,3.1171718089918383e-08,3.2018558190008494e-17,0.00024031488684851467,4.1591246923724445e-14,2.8955304266982763e-14,3.7812702042684964e-15
0.08618630850097231,0.0023061161961508802,0.84210526299999999,0.0,0.0,0.0,0.0011126941310985261,0.02707478151844624,1.1984430491113059e-06,0.00011069011881120415,8.2287762029510941e-06,2.6664411457520642e-16,3.4708046573736166e-06,5.4510155474240475e-05,0.10122375058001473,0.0015627386477192193,3.6099274571885608e-05,1.5681170155870078e-08,1.2110680578034898e-09,2.0233018907538901e-07,4.7215756347955828e-09,0.051151479316918325,3.4658223256276006e-08,1.8057995094552567e-10,2.6349373671352569e-05,4.592201694025116e-10,3.1445553089768905e-08,3.1942932425344592e-17,0.00024055898721097292,4.1960180153389085e-14,2.9169027524978415e-14,3.7914720710490877e-15
0.08620203022943558,0.002306141454196887,0.84210526299999999,0.0,0.0,0.0,0.0010967190507657175,0.027052541812738383,1.1932126913301892e-06,0.00011039079855868937,8.1863023639483687e-06,2.6650647305922365e-16,3.4982326785358758e-06,5.374880090757627e-05,0.10126205481092161,0.0015581671229036474,3.5807437819696958e-05,1.555636481697916e-08,1.2025479236424255e-09,2.0041099321522788e-07,4.6959272211597717e-09,0.051168427872687904,3.4441274634763061e-08,1.7984944968531127e-10,2.623740120865769e-05,4.6017429627356447e-10,3.1722401370993281e-08,3.1866688782864252e-17,0.00024080258605289632,4.2334132759858032e-14,2.938564999911562e-14,3.8016594141888471e-15
0.08621775195789885,0.002306166602067495,0.84210526299999999,0.0,0.0,0.0,0.0010808493395533755,0.02703046512018004,1.1879313134541254e-06,0.00011008973758885661,8.1435868475938384e-06,2.6635597649151242e-16,3.5260350088404627e-06,5.299231153657682e-05,0.10130015370114924,0.0015535903277810151,3.5514626871408358e-05,1.5431137393744293e-08,1.1939735410414216e-09,1.9848656054202487e-07,4.6700948502260464e-09,0.051185268930718217,3.4223500242843805e-08,1.7911038196862107e-10,2.6124476287488842e-05,4.6112678935215531e-10,3.2002286919596549e-08,3.178982158518917e-17,0.00024104567959419036,4.2713195578642595e-14,2.9605225213713168e-14,3.8118286034693011e-15
0.08623347368636212,0.002306191639211588,0.84210526299999999,0.0,0.0,0.0,0.0010650854098296918,0.02700855201593302,1.1825982951886135e-06,0.00010978691666362917,8.1006257298865407e-06,2.6619227321270129e-16,3.5542182554631564e-06,5.2240707530392904e-05,0.10133804633664212,0.0015490083690667849,3.5220843361861153e-05,1.5305488211593479e-08,1.1853449274855653e-09,1.9655690425617596e-07,4.6440779027139656e-09,0.051202002079038085,3.4004895887455036e-08,1.7836265046730724e-10,2.6010585037671475e-05,4.6207728265309383e-10,3.2285232879209997e-08,3.1712325090279284e-17,0.0002412882640269326,4.3097459482248213e-14,2.9827806723646369e-14,3.821975864290148e-15
0.08624762324197907,0.002306214077508223,0.84210526299999999,0.0,0.0,0.0,0.0010509886589910825,0.026988970566862121,1.177753916614088e-06,0.00010951285698710219,8.0617475210263166e-06,2.6603334111011213e-16,3.5799142785078692e-06,5.1568457599062854e-05,0.10137197259793261,0.0015448802829057511,3.4955608275030022e-05,1.5192043718206027e-08,1.1775328314323724e-09,1.9481576190076514e-07,4.6205041271584823e-09,0.051216969307160402,3.3807437716411887e-08,1.77682204602305e-10,2.5907245096056306e-05,4.6293068433638321e-10,3.25425181829874e-08,3.1642035396887975e-17,0.00024150615155851319,4.344781868904327e-14,3.0030744415110016e-14,3.8310862800810882e-15
0.08626177279759602,0.0023062364252505957,0.84210526299999999,0.0,0.0,0.0,0.0010369782311266862,0.026969522513390666,1.1728667506478003e-06,0.00010923734150378265,8.0226643251970702e-06,2.6586313697648673e-16,3.6059291215014521e-06,5.0900195967008866e-05,0.10140573036554523,0.0015407481877844724,3.4689588700082524e-05,1.5078258434259516e-08,1.1696768645649746e-09,1.9307041914436047e-07,4.596779539574504e-09,0.051231848488620141,3.3609298615837689e-08,1.7699459064260198e-10,2.5803100697394132e-05,4.6378184342293676e-10,3.2802314670483838e-08,3.1571226951303374e-17,0.0002417236207886081,4.3802532539572262e-14,3.0236200599987108e-14,3.8401725844119395e-15
0.08627592235321296,0.0023062586820205106,0.84210526299999999,0.0,0.0,0.0,0.0010230544318663199,0.026950208278455162,1.167936332612553e-06,0.00010896035550556308,7.9833731987968946e-06,2.6568138353052244e-16,3.6322678575465515e-06,5.0235937509317902e-05,0.10143931895355469,0.0015366121703902509,3.4422786594267366e-05,1.4964132924906685e-08,1.1617770695830609e-09,1.9132089392458716e-07,4.5729035895613195e-09,0.051246639317633999,3.3410474901317428e-08,1.7629973572479342e-10,2.5698141375037714e-05,4.6463045319189199e-10,3.3064637559945065e-08,3.1499895370385917e-17,0.00024194066888155619,4.4161670950151009e-14,3.0444216458509112e-14,3.849231629243791e-15
0.08629007190882991,0.0023062808473935897,0.84210526299999999,0.0,0.0,0.0,0.0010092175683595161,0.026931028285959446,1.1629621975598338e-06,0.00010868188410148711,7.9438711943313972e-06,2.6548779497379883e-16,3.6589355789893039e-06,4.957569714154779e-05,0.10147273766976983,0.001532472320395085,3.415520416712664e-05,1.4849667853225953e-08,1.1538334983517761e-09,1.8956720627495153e-07,4.5488757128259615e-09,0.051261341486736361,3.3210962775062755e-08,1.7559756695316634e-10,2.5592356551526207e-05,4.6547618856768421e-10,3.3329500999387275e-08,3.1428036218660777e-17,0.0002421572929823349,4.4525304192526162e-14,3.0654833342691219e-14,3.8582601079877536e-15
0.08630422146444686,0.0023063029209400834,0.84210526299999999,0.0,0.0,0.0,0.0009954679492759958,0.026911982960756361,1.1579438769732848e-06,0.00010840191217505502,7.9041553395709937e-06,2.6528207882583326e-16,3.6859374625610063e-06,4.8919489833388942e-05,0.10150598581560265,0.001528328730548608,3.3886843900565314e-05,1.4734864001502599e-08,1.1458462136024069e-09,1.8780937941005152e-07,4.5246953295193485e-09,0.051275954686764894,3.3010758273817356e-08,1.7488801088952385e-10,2.548573554109468e-05,4.6631871093580157e-10,3.3596918353265427e-08,3.1355644995757451e-17,0.00024237349021627867,4.489350374340831e-14,3.0868093308205609e-14,3.867254577818984e-15
0.0863183710200638,0.0023063249022248367,0.84210526299999999,0.0,0.0,0.0,0.00098180588480584891,0.026893072728613528,1.1528808967802924e-06,0.00010812042436259547,7.8642226213140305e-06,2.6506393767151093e-16,3.7132788021241446e-06,4.8267330628139684e-05,0.10153906268595232,0.0015241814967776708,3.3617708558280375e-05,1.4619722272827997e-08,1.1378152893119291e-09,1.8604743928313019e-07,4.5003618822803e-09,0.051290478606850223,3.2809857563702985e-08,1.7417099325377198e-10,2.5378267549986936e-05,4.6715767061678415e-10,3.3866902658551225e-08,3.1282717130299835e-17,0.00024258925768881075,4.5266342691227821e-14,3.108403937610593e-14,3.8762114755156788e-15
0.08633252057568075,0.00230634679080629,0.84210526299999999,0.0,0.0,0.0,0.00096823168661369196,0.026874298016099207,1.1477727809058818e-06,0.00010783740507804999,7.8240700082089315e-06,2.6483306774899221e-16,3.7409649542029554e-06,4.761923461871794e-05,0.1015719675691933,0.0015200307182731796,3.3347801192756817e-05,1.4504243688498535e-08,1.1297408105032254e-09,1.8428141441733218e-07,4.4758748398473205e-09,0.05130491293445158,3.260825697382454e-08,1.7344643947162426e-10,2.5269941677745145e-05,4.679927023120429e-10,3.4139466197506942e-08,3.1209247987347106e-17,0.00024280459248519388,4.5643895026315366e-14,3.1302715089392405e-14,3.8851270961889781e-15
0.0863466701312977,0.0023063685862371834,0.84210526299999999,0.0,0.0,0.0,0.00095474566779970443,0.026855659250479842,1.1426190512331194e-06,0.0001075528385037959,7.7836944534996476e-06,2.6458915773894762e-16,3.769001341842054e-06,4.69752169393427e-05,0.10160469974708912,0.0015158764976125473,3.3077125165243399e-05,1.4388429399507827e-08,1.121622873999882e-09,1.8251133644289927e-07,4.4512336555938069e-09,0.051319257355377582,3.2405952694387741e-08,1.7271427466450887e-10,2.5160746920731065e-05,4.6882342408138801e-10,3.4414620237475909e-08,3.1135232865486481e-17,0.00024301949167015793,4.6026235719759072e-14,3.1524164551058068e-14,3.8939975768255829e-15
