Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751)
2.74592730082171e-08,0.20170745821059552,76.950000000000003,0.0,0.0,0.0,0.70965815440393487,9.4895876094538192,0.0061973544699171065,0.069348283028101726,0.048673822182316147,0.0058727569762331774,2.296684033760379e-08,1.550582738103973e-06,0.039468885550832007,0.00014671327613555336,5.6038693438634611e-11,0.0043827307865187074,0.0047895152025078675,0.070894387543511239,0.024140328589591371,9.8679811263101454e-13,8.5109460033302032e-12,3.4180016771527726e-07,0.0,8.5771999225545645e-06,7.6560111983041084e-05,0.015912975179446728,0.016013073828962766,5.2515179479652275e-06,3.1182593259029215e-06,1.1541168624824006e-13,0.0003251076591366174,2.1337061908169427e-07,6.3258461622725151e-08,4.5864436121083894e-05,1.5200685561063758e-06,3.7077360401184507e-08
2.7695707436298123e-08,0.20170773686598195,76.950000000000003,0.0,0.0,0.0,0.70770342083283755,9.4894958433169521,0.0062394171814018949,0.069645955234381524,0.048777120426699815,0.0058851721918566947,2.3065168827048309e-08,1.5465866090637392e-06,0.039749008108107532,0.00014734143556888494,5.6157161215478222e-11,0.0044613169038912673,0.0048815247796433498,0.07141254720918086,0.024451348254288033,9.9102313275414509e-13,8.6739601787726076e-12,3.4840790518119375e-07,0.0,8.6410566135642504e-06,7.6724598829008644e-05,0.016124127684620571,0.016226979354154219,5.3211429619361028e-06,3.1596021307819458e-06,1.1625523005806232e-13,0.00032970442425264511,2.1638513393242077e-07,6.415263235343901e-08,4.7185462220466888e-05,1.5417378767740716e-06,3.7607028530752303e-08
2.7932141864379147e-08,0.2017080164918261,76.950000000000003,0.0,0.0,0.0,0.70575671401648488,9.4894040686017345,0.0062813165265487745,0.069939739746293153,0.048877016206366093,0.0058971763391664229,2.31622075263126e-08,1.5426070923903146e-06,0.040028265960177424,0.00014796135551209435,5.6271706519680988e-11,0.0045403306051925128,0.004974217933575927,0.071929378415597628,0.02476283346235358,9.9519273379667896e-13,8.838179804921188e-12,3.5506526744931027e-07,0.0,8.7047491008025049e-06,7.6883705578589305e-05,0.016335687035075052,0.016441336419932777,5.3909006693599807e-06,3.2010237319766101e-06,1.1709661118297583e-13,0.00033431757303171766,2.194103334218102e-07,6.5049975543392936e-08,4.8528730228198825e-05,1.5634853661029435e-06,3.8138622806465701e-08
2.816857629246017e-08,0.20170829706223997,76.950000000000003,0.0,0.0,0.0,0.70381799497800113,9.4893122891210684,0.0063230531684619175,0.070229670030990496,0.048973553759368411,0.0059087747831477857,2.3257967521112399e-08,1.5386441070136834e-06,0.040306662588007532,0.00014857310667295033,5.6382380543731906e-11,0.0046197626512490854,0.0050675861720373468,0.072444886691456808,0.025074763232172254,9.9930739136391575e-13,9.0035898113759814e-12,3.617716426831134e-07,0.0,8.7682780686046138e-06,7.7037502086567107e-05,0.016547638247605138,0.016656130108286281,5.460786124940827e-06,3.2425211942295323e-06,1.1793583862331798e-13,0.0003389468314716821,2.2244603759003665e-07,6.5950437793490951e-08,4.9894276680985388e-05,1.5853097138595685e-06,3.8672111223004839e-08
2.8405010720541195e-08,0.20170857855206556,76.950000000000003,0.0,0.0,0.0,0.70188722477395893,9.4892205086932329,0.0063646277671251771,0.070515779437113249,0.04906677695875343,0.0059199728417455967,2.3352459952165665e-08,1.5346975717337561e-06,0.040584201455800474,0.00014917676027256083,5.6489234033011667e-11,0.0046996038439002519,0.0051616209921061581,0.072959077537975522,0.025387116899399317,1.0033675844734752e-12,9.1701751112896227e-12,3.6852641816042561e-07,0.0,8.831644197930716e-06,7.7186057628701388e-05,0.016759966541518855,0.016871345695305854,5.5307944463937052e-06,3.2840916174997257e-06,1.187729213350569e-13,0.00034359192836579789,2.2549206802521577e-07,6.6853966136546337e-08,5.1282133861551721e-05,1.6072096232081909e-06,3.9207462100118662e-08
2.864144514862222e-08,0.20170886093658863,76.950000000000003,0.0,0.0,0.0,0.69996436450019783,9.4891287311394326,0.0064060409794069869,0.070798101191745857,0.049156729309540764,0.0059307757872680547,2.3445695858718262e-08,1.530767405526023e-06,0.040860886011014536,0.00014977238683177053,5.6592317296357871e-11,0.0047798450282952078,0.0052563138830359667,0.073471956428924373,0.025699874113441032,1.007373787457058e-12,9.3379206033434271e-12,3.7532898048174927e-07,0.0,8.894848166368768e-06,7.7329440900147302e-05,0.016972657336934368,0.017086968649594785,5.6009208212479435e-06,3.3257321443761977e-06,1.1960786822924014e-13,0.00034825259528563395,2.2854824835885511e-07,6.7760508224466453e-08,5.2692329847398482e-05,1.6291838106234412e-06,3.9744644080749585e-08
2.8877879576703242e-08,0.2017091441914397,76.950000000000003,0.0,0.0,0.0,0.69804937529748279,9.4890369602797033,0.0064472934590656446,0.07107666839577137,0.049243453945940457,0.0059411888477032939,2.3537686254049293e-08,1.5268535274335322e-06,0.041136719684384891,0.00015036005669074681,5.6691680219951578e-11,0.0048604770951216165,0.0053516563290224705,0.073983528810663168,0.026013014833948533,1.0113264734257627e-12,9.5068111792164189e-12,3.8217871577253258e-07,0.0,8.9578906481379768e-06,7.7467720014082057e-05,0.017185696253091139,0.017302984630670006,5.6711605019769701e-06,3.3674399558352371e-06,1.2044068817235656e-13,0.0003529285665648177,2.3161440398720235e-07,6.8670012232249535e-08,5.4124888560527497e-05,1.651231005816539e-06,4.0283626129134691e-08
2.9114314004784266e-08,0.20170942829274044,76.950000000000003,0.0,0.0,0.0,0.69614221835706747,9.4889451999317842,0.0064883858567549527,0.071351514019867737,0.049326993631034106,0.005951217205720759,2.3628442114445451e-08,1.5229558565791253e-06,0.041411705889947185,0.00015093983997705154,5.6787372257667394e-11,0.0049414909827720406,0.0054476398119253158,0.074493800102180305,0.026326519327289247,1.0152261140575921e-12,9.6768317274763977e-12,3.8907500988244468e-07,0.0,9.0207723140927089e-06,7.7600962499347966e-05,0.017399069106625645,0.017519379487340635,5.7415088063358375e-06,3.4092122714090208e-06,1.2127138998636062e-13,0.00035761957928202924,2.346903621028855e-07,6.9582426864925172e-08,5.5579829818620398e-05,1.6733499516541874e-06,4.0824377528865958e-08
2.9587182860946314e-08,0.2017099989413511,76.950000000000003,0.0,0.0,0.0,0.69235124632457168,9.4887617260160848,0.0065700929933689249,0.071890171728977076,0.049484687336352716,0.0059701403171920995,2.3806293879244028e-08,1.5152088137069094e-06,0.041959149470511416,0.00015207602566436032,5.6967939314949113e-11,0.0051046282294611514,0.0056414958257304006,0.07551046095401423,0.026954542202735975,1.0228681347512857e-12,1.0020202317557445e-11,4.0300481815219726e-07,0.0,9.1460558651899648e-06,7.7852604764087915e-05,0.017826760865186933,0.017953250155813671,5.8825128810802873e-06,3.4929394861198509e-06,1.2292647429253679e-13,0.00036704569092909072,2.4087100364299536e-07,7.1415785526074915e-08,5.855691912976828e-05,1.71779813183603e-06,4.1911067097355474e-08
3.006005171710836e-08,0.2017105726999522,76.950000000000003,0.0,0.0,0.0,0.68859113914616021,9.4885783398168453,0.0066511675326328757,0.072414335336443064,0.049630145072231305,0.0059875856728214679,2.3979338003814131e-08,1.507525632345671e-06,0.042503243732063593,0.00015318149871198144,5.713440541300254e-11,0.0052691853069935122,0.0058378138322085129,0.076521981790689059,0.027583790870055903,1.0303035812637814e-12,1.0367911596499409e-11,4.1711349387524367e-07,0.0,9.2707041193841085e-06,7.8084896180512266e-05,0.018255623026787567,0.018388471168438111,6.0238968768994737e-06,3.5768923113944363e-06,1.2457319083494847e-13,0.00037652888109045916,2.4708882651417775e-07,7.326018454226884e-08,6.1623676231122249e-05,1.7625185540458878e-06,4.3004473365764379e-08
3.053292057327041e-08,0.2017111493926136,76.950000000000003,0.0,0.0,0.0,0.68486158869586777,9.4883950716066963,0.0067316145686715997,0.07292426354787937,0.049763695496986254,0.0060035930941444628,2.4147660568393571e-08,1.4999056701696949e-06,0.043044015388599678,0.00015425680901859208,5.7287150534658754e-11,0.0054350916385531205,0.0060365258597603767,0.077528404983600613,0.028214118148278941,1.0375361522309041e-12,1.0719839017957379e-11,4.3139613281830562e-07,0.0,9.3947223228854225e-06,7.8298355804164778e-05,0.018685549054685707,0.018824935964685725,6.1656256365134537e-06,3.6610498706088964e-06,1.2621160859283214e-13,0.00038606714345835623,2.5334251256170373e-07,7.5115232649137678e-08,6.4780117246450436e-05,1.8075016264620309e-06,4.4104361898181331e-08
3.100578942943246e-08,0.20171172884935987,76.950000000000003,0.0,0.0,0.0,0.68116228813707702,9.4882119514507561,0.0068114391465981675,0.073420212646329336,0.049885661266360348,0.0060182016714815292,2.4311346845061319e-08,1.4923482874344034e-06,0.04358149088990295,0.00015530250132140305,5.7426547685389331e-11,0.0056022775893935731,0.0062375641353452091,0.078529772471203615,0.02884538143016907,1.0445695115722786e-12,1.1075864404174549e-11,4.4584784364438809e-07,0.0,9.5181156686009547e-06,7.8493493235714149e-05,0.019116435402516209,0.019262540855020327,6.3076649944313528e-06,3.7453918760629764e-06,1.2784179584061382e-13,0.00039565851395876271,2.5963077154842826e-07,7.6980546867384079e-08,6.8026197816813252e-05,1.8527379597368079e-06,4.5210503174979203e-08
3.1478658285594506e-08,0.20171231090668412,76.950000000000003,0.0,0.0,0.0,0.67749293206717098,9.488029009156639,0.0068906462627782395,0.073902436393114029,0.049996359028986852,0.0060314497635595241,2.4470481264596435e-08,1.4848528472878725e-06,0.04411569642280519,0.00015631911498310778,5.7552962889694414e-11,0.0057706745174602144,0.0064408611556029758,0.079526125761128913,0.029477442571088835,1.0514072870583563e-12,1.1435868071792744e-11,4.6046375312898431e-07,0.0,9.6408892963703732e-06,7.867080861212442e-05,0.019548181456652776,0.019701184966871472,6.4499817577820849e-06,3.8298986176020997e-06,1.2946382015135492e-13,0.00040530107015979215,2.6595234076266194e-07,7.8855752386578454e-08,7.1361814921656004e-05,1.8982183641827249e-06,4.6322672524856454e-08
3.1951527141756554e-08,0.20171289540669407,76.950000000000003,0.0,0.0,0.0,0.67385321664748854,9.4878462742302325,0.0069692408651069104,0.074371185940616313,0.050096099430802427,0.006043374998257238,2.4625147387380964e-08,1.4774187160505212e-06,0.044646657912538183,0.00015730718380652239,5.7666755198216509e-11,0.0059402148170743978,0.0066463497508759666,0.080517505932452452,0.03011016778272415,1.0580530690636784e-12,1.1799730945025228e-11,4.7523901086223546e-07,0.0,9.7630482932228308e-06,7.8830792612072481e-05,0.019980689480202481,0.020140770192167815,6.592543687673562e-06,3.91455095154681e-06,1.3107774840044597e-13,0.00041499293068963965,2.7230598463165007e-07,8.0740482450483166e-08,7.4786808663057969e-05,1.9439338470001658e-06,4.7440650057899184e-08
3.289726485408065e-08,0.20171407113107556,76.950000000000003,0.0,0.0,0.0,0.66666150089502274,9.4874815427733949,0.0071246120791841243,0.075269253567575994,0.050263920814719448,0.0060634037650232585,2.4921404487052532e-08,1.4627318628928008e-06,0.045698951164151867,0.00015919979342241019,5.7857872577957583e-11,0.0062824605011185669,0.0070636349879139842,0.082485509107472973,0.031377096445325797,1.0707828209092621e-12,1.2538561629000033e-11,5.0524830791062728e-07,0.0,1.0005542479926792e-05,7.9100682042743163e-05,0.020847614547545433,0.021022385070241633,6.8782787535151428e-06,4.0842185902473062e-06,1.3428158075073282e-13,0.00043451724113301664,2.8510468746899207e-07,8.4537088785563898e-08,8.1904012676221137e-05,2.0360350446867791e-06,4.9693173627272035e-08
3.3843002566404746e-08,0.2017152548685154,76.950000000000003,0.0,0.0,0.0,0.65958474583068205,9.4871179856432697,0.0072775914140511188,0.076116369730689012,0.050391491145540972,0.0060785744587533753,2.5200768272773859e-08,1.4482827314120545e-06,0.04673857287197232,0.00016098448334602388,5.8002633524606405e-11,0.006628495899719207,0.00748889132780958,0.084434102154076804,0.03264518030427984,1.0827867015079597e-12,1.3291419826192206e-11,5.3583754699300855e-07,0.0,1.0245637879824002e-05,7.9306898703883884e-05,0.021716484123209152,0.021906653930838797,7.1646306544861372e-06,4.2542525530682618e-06,1.3745381409794875e-13,0.00045421719313500883,2.9801752339517664e-07,8.8367588498369095e-08,8.9375462211048221e-05,2.1289734413576876e-06,5.1966407813658517e-08
3.478874027872884e-08,0.20171644554233023,76.950000000000003,0.0,0.0,0.0,0.65262058839756254,9.4867558243034456,0.0074282167396146183,0.076914442473553044,0.050481081500048187,0.0060891620522940055,2.5463873473510229e-08,1.4340663908404272e-06,0.047765721179757283,0.00016266530838166416,5.8103661868694085e-11,0.0069778209571024416,0.0079215990392481565,0.08636359854461291,0.033913495372697645,1.0940919836011155e-12,1.4057384718337478e-11,5.6696915899396475e-07,0.0,1.0483373318930891e-05,7.9453030547139796e-05,0.022586614171099865,0.022792886097537851,7.4513739243535272e-06,4.4245189564615181e-06,1.4059495876487967e-13,0.0004740791533818301,3.1103554464942201e-07,9.2229325571719048e-08,9.719801677858964e-05,2.2226838937527669e-06,5.4258758656338705e-08
3.573447799105294e-08,0.20171764215423124,76.950000000000003,0.0,0.0,0.0,0.64576670029217687,9.4863952722730058,0.0075765251817529189,0.077665332089702707,0.050534869545427227,0.006095430159686159,2.5711338888151146e-08,1.4200779821569774e-06,0.048780590206351088,0.00016424622157247833,5.8163473053393498e-11,0.0073299549976898913,0.0083612485526203938,0.088274305164222966,0.035181177657770096,1.1047252554813545e-12,1.4835553723610746e-11,5.9860629477877272e-07,0.0,1.0718786809763648e-05,7.9542518220338337e-05,0.023457361333329298,0.023680430125238506,7.7382965799665379e-06,4.5948919231824927e-06,1.4370551435057404e-13,0.00049409008809771162,3.2415019955469147e-07,9.6119761542167231e-08,0.0001053678017030322,2.3171041344474572e-06,5.6568702074317625e-08
3.6680215703377034e-08,0.2017188437692086,76.950000000000003,0.0,0.0,0.0,0.63902079028614878,9.4860365344546302,0.0077225531342622299,0.0783708499067714,0.050554941090838156,0.0060976312287788449,2.5943766980203238e-08,1.4063127231129132e-06,0.049783370108463162,0.00016573107161074087,5.8184475972464145e-11,0.0076844372090359402,0.0088073416209700252,0.090166522416148268,0.036447420134677819,1.1147124035740469e-12,1.5625044541287051e-11,6.3071291093150604e-07,0.0,1.0951915563869749e-05,7.9578657482290362e-05,0.024328121186735704,0.024568672171848185,8.0251995408424322e-06,4.7652532376415949e-06,1.4678596990177438e-13,0.00051423754367606127,3.373533196444421e-07,1.0003647168093018e-07,0.00011388026616700317,2.4121746790640506e-06,5.8894781626979312e-08
3.762595341570113e-08,0.2017200495189891,76.950000000000003,0.0,0.0,0.0,0.63238060617728586,9.4856798066055816,0.0078663362713238608,0.079032757385239405,0.050543291884928059,0.0060960067633046245,2.6161743577534255e-08,1.3927659124639549e-06,0.050774247146796292,0.00016712360091928431,5.816897508932909e-11,0.0080408269516819911,0.0092593923004613866,0.092040544332616755,0.037711469819551424,1.1240785995329511e-12,1.6424996877487035e-11,6.632538422851398e-07,0.0,1.1182796005104901e-05,7.9564602009797399e-05,0.025198326525796424,0.025457034394609019,8.3118960576829317e-06,4.9354920065580842e-06,1.4983680409343308e-13,0.00053450962731320698,3.5063710679812956e-07,1.03977141177122e-07,0.00012273024037418124,2.5078387334227818e-06,6.1235606272870202e-08
3.8571691128025225e-08,0.2017212585926459,76.950000000000003,0.0,0.0,0.0,0.62584393639493874,9.4853252749388091,0.0080079095603837851,0.079652765507114559,0.050501829620015384,0.0060907875697359766,2.6365837669030023e-08,1.379432933462801e-06,0.051753403754889217,0.00016842744435206617,5.8119172792613965e-11,0.0083987039135155952,0.0097169277620577869,0.09389665869024337,0.03897262495008838,1.1328482915001873e-12,1.7234573870160883e-11,6.9619486210611713e-07,0.0,1.1411463783520424e-05,7.9503366534467709e-05,0.026067445680693167,0.026344973378692082,8.5982111525066001e-06,5.105504326511294e-06,1.5285848541657695e-13,0.00055489498775123053,3.639941204417535e-07,1.0793956134024304e-07,0.00013191199125994841,2.6040421011404683e-06,6.3589848139221174e-08
3.951742884034932e-08,0.20172247023396678,76.950000000000003,0.0,0.0,0.0,0.61940861127242486,9.4849731158468185,0.0081473072753682138,0.080232534440748807,0.050432376117044986,0.0060821940257442869,2.65566012934573e-08,1.3663092566388399e-06,0.052721018610232727,0.00016964612848381196,5.8037171957821346e-11,0.0087576681191030171,0.010179488940386913,0.09573514712920049,0.040230232282338033,1.1410451993283535e-12,1.805296322605952e-11,7.2950273038200309e-07,0.0,1.1637953789767898e-05,7.939783026803065e-05,0.026934980877665462,0.027231978604452867,8.8839810729538903e-06,5.2751929599069574e-06,1.5585147237230895e-13,0.00057538279621486383,3.7741726488144988e-07,1.1192162584189865e-07,0.00014141927637727279,2.7007330920888237e-06,6.5956240312091006e-08
4.046316655267342e-08,0.20172368373720212,76.950000000000003,0.0,0.0,0.0,0.61307250401629376,9.4846234957350593,0.0082845630101620812,0.080773673455008785,0.050336669660388154,0.0060704363665420487,2.6734569511622785e-08,1.353390441928657e-06,0.053677266707210139,0.00017078307143180809,5.7924978679649289e-11,0.0091173398111256548,0.010646631034150764,0.097556285275399918,0.041483684502783703,1.1486923133818987e-12,1.8879378094297171e-11,7.6314523125063992e-07,0.0,1.1862300169923042e-05,7.9250740567213756e-05,0.027800466644287331,0.028117570955709686,9.1690527615709384e-06,5.4444670198378918e-06,1.5881621367071389e-13,0.00059596272759149021,3.908997767979841e-07,1.1592132700515089e-07,0.00015124539582047529,2.7978624319651798e-06,6.8333574652959076e-08
4.140890426499751e-08,0.20172489844337627,76.950000000000003,0.0,0.0,0.0,0.60683353141343443,9.4842765709472463,0.0084197096922713054,0.081277741046962601,0.050216367446371639,0.0060557149847521533,2.690026044986383e-08,1.3406721402449862e-06,0.054622319431363683,0.00017184158313341376,5.7784505133387297e-11,0.0094773592258116535,0.01111792387795083,0.099360342864845991,0.042732417750177422,1.1558118964036768e-12,1.9713057712069405e-11,7.9709120101297211e-07,0.0,1.2084536340619144e-05,7.9064716780888388e-05,0.028663468260460602,0.029001301269658046,9.4532833403631593e-06,5.6132416640114039e-06,1.6175314843329866e-13,0.00061662494189065799,4.0443521292796915e-07,1.1993675214914908e-07,0.00016138324209653113,2.8953831731617703e-06,7.0720699646290131e-08
4.235464197732161e-08,0.20172611373697144,76.950000000000003,0.0,0.0,0.0,0.60068965431060672,9.4839324877679285,0.0085527795965955455,0.081746245252311375,0.050073048113581702,0.0060382207399363652,2.7054175404597647e-08,1.3281500945579788e-06,0.055556344634534294,0.00017282486601366033,5.7617572528481659e-11,0.0098373862810776942,0.011592952202345913,0.10114758386939776,0.043975909243678724,1.1624254880052409e-12,2.0553267852449925e-11,8.3131054795651854e-07,0.0,1.2304695004390806e-05,7.8842254228734623e-05,0.029523580256698791,0.029882748929704314,9.7365396111555734e-06,5.7814377980626367e-06,1.6466270639772659e-13,0.00063736006602364468,4.1801743795934745e-07,1.23966079997229e-07,0.00017182534779815273,2.9932506071365767e-06,7.3116518283016423e-08
4.3300379689645705e-08,0.2017273290428694,76.950000000000003,0.0,0.0,0.0,0.59463887789009262,9.4835913824919906,0.0086838043592527593,0.082180644116817275,0.049908214330965379,0.0060181352748919659,2.719679900065706e-08,1.3158201405393918e-06,0.056479506710518455,0.00017373601599648169,5.7425914126683624e-11,0.01019710019059498,0.012071315793727133,0.1029182666233429,0.045213675016582175,1.1685539114684106e-12,2.1399301094866345e-11,8.6577426483416203e-07,0.0,1.252280816515096e-05,7.8585728273373093e-05,0.030380424961881577,0.030761520503115466,1.0018697572485415e-05,5.9489817886845489e-06,1.67545308123874e-13,0.00065815917594402482,4.3164061266846518e-07,1.28007577156605e-07,0.00018256393093636124,3.0914221784917911e-06,7.5519985984815352e-08
4.42461174019698e-08,0.20172854382350772,76.950000000000003,0.0,0.0,0.0,0.58867925176136526,9.4832533815526094,0.008812814991407408,0.082582346310424215,0.049723295424313481,0.0059956313363777871,2.7328599397287699e-08,1.303678206812182e-06,0.057391966670951165,0.00017457802382044488,5.7211178302463422e-11,0.010556199014634799,0.012552629563804724,0.10467264395029476,0.046445267754652637,1.1742172825949174e-12,2.2250476935674498e-11,9.0045443471227454e-07,0.0,1.27389071437378e-05,7.829739845510932e-05,0.031233651101968372,0.031637248424839164,1.0299641953521988e-05,6.1158051868685365e-06,1.7040136520041266e-13,0.0006790137791818304,4.4529918232049169e-07,1.3205959467612503e-07,0.00019359093786520121,3.1898574009231031e-06,7.793010857307882e-08
4.5191855114293896e-08,0.20172975757625125,76.950000000000003,0.0,0.0,0.0,0.58280886989027536,9.482918601698815,0.0089398418930584072,0.082952711864750298,0.049519650022625025,0.0059708730980391513,2.7450028535345611e-08,1.2917203148514516e-06,0.058293882221142637,0.00017535377661770328,5.6974931624406528e-11,0.010914399158805875,0.013036523539314414,0.10641096328995533,0.047670274736306542,1.179435020326494e-12,2.3106141757696452e-11,9.3532423096297077e-07,0.0,1.2953022593472191e-05,7.7979412659866449e-05,0.032082932450090799,0.032509589727908038,1.0579265765155168e-05,6.2818444613396526e-06,1.7323128045117465e-13,0.00069991579779439875,4.5898786534871504e-07,1.3612056468670328e-07,0.000204898083795373,3.2885177751553291e-06,8.0345940285402899e-08
4.613759282661799e-08,0.2017309698309825,76.950000000000003,0.0,0.0,0.0,0.57702587038768827,9.4825871502138455,0.0090649148667455454,0.083293053014442342,0.049298568706724895,0.0059440164834071519,2.7561522419173513e-08,1.279942578583621e-06,0.0591854078356122,0.00017606605971450933,5.6718661937319428e-11,0.011271434831682125,0.013522642782778552,0.10813346682431391,0.048888315870991995,1.1842258588551794e-12,2.3965668677986856e-11,9.7035791219114237e-07,0.0,1.3165184515669008e-05,7.7633811292290964e-05,0.032927966527920904,0.033378224820350945,1.085746986822001e-05,6.4470407421671552e-06,1.7603544814059838e-13,0.00072085755175170876,4.7270164232473016e-07,1.401889971280078e-07,0.00021647689090983501,3.3873667089558982e-06,8.2766581841802431e-08
4.708333053894209e-08,0.2017321801478912,76.950000000000003,0.0,0.0,0.0,0.57132843517685039,9.482259125166637,0.0091880631311386466,0.08360463512518819,0.049061276644976601,0.0059152094871470114,2.7663501427403195e-08,1.2683412037250518e-06,0.060066694833096367,0.00017671755861653477,5.6443781427627748e-11,0.011627057470840439,0.014010647253879771,0.10984039160290747,0.050099041832415529,1.1886078609766448e-12,2.4828457290811747e-11,1.0055308127932926e-06,0.0,1.3375422275053488e-05,7.7262531429931128e-05,0.033768473358149032,0.034242856308469599,1.113416255880179e-05,6.6113395745173409e-06,1.7881425417764767e-13,0.00074183174277142193,4.8643574522972611e-07,1.4426347656444344e-07,0.00022831872409362217,3.4863694393054214e-06,8.5191178562528592e-08
4.8029068251266184e-08,0.20173338811543687,76.950000000000003,0.0,0.0,0.0,0.56571478955553856,9.4819346156901769,0.0093093153344797688,0.083888677693998367,0.048808936203856693,0.005884592493084549,2.7756370647870672e-08,1.2569124868944147e-06,0.060937891450848457,0.00017731086114824946,5.6151629658030544e-11,0.011981035145065872,0.014500211619441478,0.11153196966683829,0.051302132283667624,1.1925984324797228e-12,2.5693933320035988e-11,1.0408193297323574e-06,0.0,1.3583764615042522e-05,7.6867410939012888e-05,0.034604194267812478,0.035103207866273738,1.1409259170532568e-05,6.7746906824958535e-06,1.8156807631770758e-13,0.00076283143861587382,5.001856470350009e-07,1.4834265909285072e-07,0.00024041482430411481,3.5854929567877979e-06,8.7618918539008972e-08
4.897480596359028e-08,0.2017345933484654,76.950000000000003,0.0,0.0,0.0,0.56018320166724322,9.4816137022812921,0.0094286995678538373,0.084146355409032925,0.048542649523241742,0.0058522985877921541,2.7840520232386864e-08,1.2456528145292998e-06,0.061799142918075346,0.00017784845971915828,5.5843476559782984e-11,0.012333151939388599,0.01499102501913723,0.11320842817129119,0.05249729419121521,1.1962143373891898e-12,2.6561548193562866e-11,1.0762009060496675e-06,0.0,1.3790239672857014e-05,7.6450192535645509e-05,0.035434890741928779,0.035959023150631257,1.1682681693694058e-05,6.9370477429695575e-06,1.842972843620379e-13,0.00078385005785932475,5.1394705159718614e-07,1.5242526934355404e-07,0.00025275633963291037,3.684705932242151e-06,9.0049030858967169e-08
4.9920543675914376e-08,0.20173579548647094,76.950000000000003,0.0,0.0,0.0,0.55473198189485051,9.4812964571169083,0.0095462433782661765,0.08437879925705695,0.048263461047559263,0.0058184538686725925,2.791632576737752e-08,1.2345586616358436e-06,0.062650591528376695,0.00017833275369143176,5.5520525372476339e-11,0.012683207329042706,0.015482790793667583,0.11486998950632563,0.053684260224421382,1.1994717138905216e-12,2.7430778551787332e-11,1.1116540116067287e-06,0.0,1.3994874994435428e-05,7.6012527778354362e-05,0.036260343326581776,0.036810064761418446,1.1954358410840262e-05,7.0983681691978251e-06,1.8700224035441828e-13,0.00080488135513011685,5.2771588387125032e-07,1.5651009757567554e-07,0.00026533435412831802,3.7839786457018215e-06,9.2480783886342171e-08
5.086628138823847e-08,0.20173699419199378,76.950000000000003,0.0,0.0,0.0,0.54935948218934116,9.480982944382232,0.009661973781508286,0.08458709766753314,0.047972360005164014,0.0057831777456251341,2.7984148656716336e-08,1.2236265903981615e-06,0.063492376711068707,0.00017876605182544404,5.5183915522579671e-11,0.013031015547832312,0.015975226181670101,0.11651687141574728,0.054862787237124198,1.2023860907786601e-12,2.8301125701181245e-11,1.1471581215148806e-06,0.0,1.4197697549122567e-05,7.5555980979760237e-05,0.037080350580425359,0.037656113245785737,1.222422354859224e-05,7.2586129040667924e-06,1.8968329877466745e-13,0.00082591940682964489,5.4148828044250597e-07,1.6059599686708746e-07,0.00027813991445386279,3.8832829176323706e-06,9.4913483596302039e-08
5.181201910056257e-08,0.20173818914914324,76.950000000000003,0.0,0.0,0.0,0.54406409534458711,9.4806732206068549,0.0097759172747967499,0.084772297683662554,0.047670282829694315,0.0057465832355470189,2.8044336513510612e-08,1.2128532486712887e-06,0.064324635101295005,0.00017915057478251441,5.4834725433615283e-11,0.01337640495559614,0.01646806199092371,0.11814928711389697,0.056032654827890445,1.204972404291532e-12,2.9172115022871648e-11,1.1826936926598132e-06,0.0,1.4398733744111839e-05,7.5082033027433324e-05,0.037894728073480564,0.038496966145570785,1.2492216945226688e-05,7.4177462227019899e-06,1.9234080672877079e-13,0.00084695859732792072,5.5526058037740066e-07,1.6468188039894038e-07,0.00029116405446114757,3.9825920424693269e-06,9.7346471965394464e-08
5.2757756812886664e-08,0.20173938006223252,76.950000000000003,0.0,0.0,0.0,0.53884425422790994,9.4803673350055782,0.0098880998491728388,0.084935406151981682,0.047358115518514064,0.0057087772490867399,2.8097223558032944e-08,1.2022353683783087e-06,0.065147500608846443,0.00017948845766692413,5.4473975262399883e-11,0.013719217408682659,0.0169610422487022,0.11976744540022827,0.057193663975674838,1.2072450152077334e-12,3.0043295344814771e-11,1.2182421386765045e-06,0.0,1.4598009438623616e-05,7.4592085106096751e-05,0.038703307432020682,0.039332437086820091,1.2758283733652754e-05,7.5757355442185103e-06,1.9497510413540969e-13,0.00086799360563354739,5.6902931639152787e-07,1.6876671883431073e-07,0.00030439781776077081,4.0818807244463201e-06,9.9779125416638314e-08
