Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532)
8.05830121944567e-09,0.2897999617616992,76.950000000000003,0.0,0.0,0.0,1.9937211901593544e-05,9.4999955633859461,0.00093856727215191815,0.0050387901779915473,3.1144478058532601e-08,3.1387729655199701e-10,4.4433899405025413e-10,3.6916858961929671e-06,0.050639998886359477,2.4802055571717403e-06,1.3531852339049891e-18,1.709415208931509e-07,8.1010258720898751e-06,0.93311567687740382,6.982684925496654e-05,8.4396198000000494e-15,4.8835155305956677e-14,6.5172901690822498e-09,0.0,0.00046406130138361787,6.5336941897111966e-10,0.0073764358712360952,0.0073778659288573859,7.7986069887625345e-07,3.9365727319216065e-07,3.8553132063113223e-08,0.0023201428185812443,4.880614797703563e-07,1.2312924461332984e-07,1.2826982461372126e-07
8.096827785447047e-09,0.28979996177511375,76.950000000000003,0.0,0.0,0.0,1.9830519185757603e-05,9.4999955655217256,0.00093775477858180326,0.0050295932465812057,2.9349559949130636e-08,2.9578781107407307e-10,4.4352797499450245e-10,3.670101681063117e-06,0.050279820425772295,2.475678620959448e-06,1.2751979920539316e-18,1.7094154122184672e-07,8.1268167340629826e-06,0.93347663921545565,6.9828312690326034e-05,8.42421558465986e-15,4.8990507854719474e-14,6.5381642078764673e-09,0.0,0.00046424239894591495,6.1817819005032642e-10,0.0073764377833916185,0.0073778678414560201,7.7986090119029483e-07,3.9365737533138507e-07,3.8568046334026907e-08,0.0023292903089753548,4.8998574590116304e-07,1.2361471009278147e-07,1.2826989394219395e-07
8.135354351448424e-09,0.28979996178815776,76.950000000000003,0.0,0.0,0.0,1.9724625926423488e-05,9.4999955676525367,0.00093694294770342275,0.0050204133326968957,2.7658280404096349e-08,2.7874281319901211e-10,4.4271845660664137e-10,3.6486818462797283e-06,0.049922385475570867,2.471160061157707e-06,1.2017137366141987e-18,1.7094156033614385e-07,8.1525148415175128e-06,0.93383485770681096,6.9829770047126174e-05,8.40883987248955e-15,4.9145301661897287e-14,6.5589631714506288e-09,0.0,0.0004644221198780814,5.8501751400702169e-10,0.0073764395887473662,0.007377869647230131,7.7986109221281093e-07,3.9365747176999925e-07,3.8582847234454746e-08,0.0023384209634464657,4.9190647042829233e-07,1.2409928207505164e-07,1.2826995939306763e-07
8.173880917449801e-09,0.28979996180085216,76.950000000000003,0.0,0.0,0.0,1.9619526048147303e-05,9.4999955697784468,0.00093613177930023999,0.0050112504045427397,2.6064653824674593e-08,2.6268197901093947e-10,4.4191043608276402e-10,3.6274251397088395e-06,0.049567673137093066,2.4666498621156976e-06,1.1324723996130191e-18,1.7094157830816115e-07,8.1781205330580848e-06,0.93419035324748934,6.9831221365618547e-05,8.3934926102326652e-15,4.9299538767238534e-14,6.5796873338831596e-09,0.0,0.00046460047466399113,5.5377012875145296e-10,0.0073764412934655861,0.0073778713523433943,7.7986127259529545e-07,3.9365756283691455e-07,3.8597535627780209e-08,0.0023475348131207856,4.9382365989942341e-07,1.2458296221202838e-07,1.2827002119008284e-07
8.212407483451178e-09,0.28979996181321616,76.950000000000003,0.0,0.0,0.0,1.951521352175046e-05,9.4999955718995146,0.00093532127315314564,0.0050021044303832944,2.4563040325117522e-08,2.4754846875014198e-10,4.4110391062429513e-10,3.6063303187546447e-06,0.049215662670873322,2.4621480082123636e-06,1.0672289339431703e-18,1.7094159520573354e-07,8.2036341460356428e-06,0.93454314657433779,6.9832666685717e-05,8.3781737447340256e-15,4.9453221202939814e-14,6.6003369682374956e-09,0.0,0.00046477747370765946,5.2432554485593243e-10,0.0073764429033526665,0.0073778729626035443,7.7986144295162038e-07,3.9365764884204904e-07,3.8612112370810104e-08,0.0023566318890666034,4.9573732085005403e-07,1.2506575215252656e-07,1.2827007954405966e-07
8.250934049452556e-09,0.2897999618252682,76.950000000000003,0.0,0.0,0.0,1.9411682363966696e-05,9.4999955740158057,0.00093451142904048051,0.0049929753785434268,2.3148125764915687e-08,2.3328872557442072e-10,4.4029887743797958e-10,3.5853961502868433e-06,0.048866333495429987,2.4576544838563431e-06,1.0057524457845682e-18,1.7094161109266664e-07,8.2290560165523589e-06,0.93489325826624681,6.9834106047000577e-05,8.3628832229394883e-15,4.9606350993675358e-14,6.6209123465660817e-09,0.0,0.00046495312733385114,4.9657965437872694e-10,0.0073764444238796877,0.0073778744834829295,7.7986160386020811e-07,3.9365773007742354e-07,3.8626578313824731e-08,0.0023657122222943998,4.9764745980352267e-07,1.2554765354229359e-07,1.2827013465364366e-07
8.289460615453933e-09,0.28979996183702544,76.950000000000003,0.0,0.0,0.0,1.9308926637091839e-05,9.4999955761273753,0.00093370224673805838,0.0049838632174081972,2.1814902934338177e-08,2.1985228594369158e-10,4.3949533373587238e-10,3.5646214105685248e-06,0.048519665186061801,2.4531692734859126e-06,9.478253771359087e-19,1.7094162602897609e-07,8.2543864794665287e-06,0.93524070874535015,6.9835539488716664e-05,8.3476209918957712e-15,4.9758930156626469e-14,6.6414137399143341e-09,0.0,0.00046512744578868436,4.7043436228170036e-10,0.0073764458602017871,0.0073778759201378807,7.7986175586607775e-07,3.9365780681819484e-07,3.8640934300627498e-08,0.0023747758437569519,4.9955408327103004e-07,1.2602866802401453e-07,1.2827018670600944e-07
8.32798718145531e-09,0.2897999618485042,76.950000000000003,0.0,0.0,0.0,1.9206940448636303e-05,9.4999955782342731,0.00093289372601918928,0.0049747679154227382,2.0558653826668211e-08,2.0719160095649084e-10,4.3869327673532651e-10,3.544004885184622e-06,0.048175637473653707,2.4486923615689225e-06,8.9324273556207061e-19,1.7094164007111288e-07,8.2796258683974199e-06,0.93558551827822178,6.9836967049783987e-05,8.3323869987502253e-15,4.991096070151075e-14,6.6618414183245795e-09,0.0,0.00046530043924022956,4.4579723913672408e-10,0.0073764472171764118,0.0073778772774269691,7.7986189948277533e-07,3.9365787932363078e-07,3.8655181168594416e-08,0.0023838227843494407,5.0145719775166184e-07,1.2650879723731813e-07,1.2827023587752251e-07
8.366513747456687e-09,0.28979996185971996,76.950000000000003,0.0,0.0,0.0,1.910571795098024e-05,9.4999955803365577,0.00093208586665470246,0.0049656894410921356,1.9374932934367951e-08,1.9526186800581702e-10,4.3789270365898387e-10,3.5235453689708946e-06,0.047834230243491559,2.4442237326027465e-06,8.4181136843015853e-19,1.7094165327217462e-07,8.3047745157300938e-06,0.93592770697705885,6.9838388768795549e-05,8.3171811907506601e-15,5.0062444630611159e-14,6.6821956508399575e-09,0.0,0.00046547211777910454,4.2258119389124339e-10,0.007376448499380503,0.0073778785599281985,7.7986203519419159e-07,3.9365794783802699e-07,3.8669319748722928e-08,0.0023928530749095637,5.0335680973241324e-07,1.269880428187827e-07,1.2827028233436428e-07
8.405040313458064e-09,0.289799961870687,76.950000000000003,0.0,0.0,0.0,1.9005253341031328e-05,9.4999955824342752,0.00093127866841296767,0.0049566277629813187,1.8259551510031696e-08,1.8402087215827588e-10,4.3709361173476524e-10,3.5032416659434609e-06,0.047495423534086048,2.4397633711142196e-06,7.9334927906456979e-19,1.7094166568210526e-07,8.3298327526201887e-06,0.93626729480085868,6.9839804684021652e-05,8.3020035152451415e-15,5.021338393880482e-14,6.7024767055083189e-09,0.0,0.00046564249141906402,4.0070416553440408e-10,0.0073764497111267037,0.0073778797719552145,7.7986216345627485e-07,3.9365801259157245e-07,3.8683350865680532e-08,0.0024018667462176332,5.0525292568820895e-07,1.2746640640194149e-07,1.2827032623311976e-07
8.443566879459441e-09,0.28979996188141904,76.950000000000003,0.0,0.0,0.0,1.8905540859885232e-05,9.4999955845274702,0.00093047213105991954,0.0049475828497149285,1.7208562736402508e-08,1.734288366949243e-10,4.3629599819585741e-10,3.4830925892288665e-06,0.047159197536005462,2.4353112616595751e-06,7.4768498239990344e-19,1.7094167734788224e-07,8.3548009089987081e-06,0.93660430155658492,6.9841214833413006e-05,8.2868539196817611e-15,5.0363780613591783e-14,6.7226848493860836e-09,0.0,0.00046581157009758497,3.8008883257207007e-10,0.0073764508564786247,0.0073778809175725621,7.7986228469864392e-07,3.9365807380116356e-07,3.8697275337853031e-08,0.0024108638289966908,5.0714555208192666e-07,1.2794388961728838e-07,1.2827036772133189e-07
8.482093445460819e-09,0.28979996189192886,76.950000000000003,0.0,0.0,0.0,1.8806574792488633e-05,9.4999955866161887,0.0009296662543590785,0.0049385546699772156,1.6218247752946072e-08,1.6344828228464662e-10,4.3549986028070601e-10,3.4630969609946809e-06,0.04682553259071736,2.430867388824397e-06,7.0465689785037018e-19,1.7094168831369275e-07,8.3796793135767196e-06,0.93693874690032697,6.9842619254603284e-05,8.2717323516084964e-15,5.0513636635123463e-14,6.7428203485420878e-09,0.0,0.00046597936367644783,3.6066233928211642e-10,0.007376451939265222,0.0073778820006100932,7.7986239932610992e-07,3.9365813167117201e-07,3.8711093977392345e-08,0.0024198443539126106,5.0903469536441939e-07,1.284204940922836e-07,1.2827040693802389e-07
8.520620011462196e-09,0.28979996190222856,76.950000000000003,0.0,0.0,0.0,1.8708349467304915e-05,9.4999955887004734,0.00092886103807157271,0.0049295431925119116,1.5285102489507918e-08,1.5404389429145668e-10,4.3470519523300255e-10,3.4432536123806295e-06,0.046494409189439187,2.4264317372235511e-06,6.6411277724612075e-19,1.7094169862109918e-07,8.4044682938500897e-06,0.93727065033844847,6.9844017984912337e-05,8.2566387586729579e-15,5.0662953976231009e-14,6.7628834680613861e-09,0.0,0.00046614588194231367,3.4235603778078545e-10,0.0073764529630943564,0.0073778830246764961,7.7986250772010886e-07,3.9365818639416877e-07,3.8724807590264034e-08,0.0024288083515742079,5.1092036197453873e-07,1.2889622145135956e-07,1.2827044401419131e-07
8.559146577463573e-09,0.2897999619123297,76.950000000000003,0.0,0.0,0.0,1.8610859255982335e-05,9.4999955907803599,0.00092805648195616066,0.0049205483861221163,1.4405825260438202e-08,1.4518239774592303e-10,4.3391200030167434e-10,3.4235613834302486e-06,0.046165807971997395,2.4220042915011304e-06,6.2590916581107524e-19,1.7094170830919566e-07,8.4291681761041532e-06,0.93760003122872737,6.9845411061348906e-05,8.2415730886222092e-15,5.0811734602453493e-14,6.7828744720490616e-09,0.0,0.00046631113460729532,3.2510524498688328e-10,0.007376453931365554,0.0073778839931720889,7.7986261024005013e-07,3.9365823815160435e-07,3.8738416976294403e-08,0.0024377558525333414,5.128025583391548e-07,1.2937107331592598e-07,1.282704790732654e-07
8.59767314346495e-09,0.28979996192224283,76.950000000000003,0.0,0.0,0.0,1.851409857302482e-05,9.4999955928558926,0.00092725258576925259,0.0049115702196701888,1.357730507526026e-08,1.3683243953804777e-10,4.3312027274087657e-10,3.4040191230230507e-06,0.045839709725695524,2.4175850363304054e-06,5.899108942738256e-19,1.7094171741475397e-07,8.4537792854183627e-06,0.93792690878148877,6.9846798520613451e-05,8.2265352893026065e-15,5.0959980472065986e-14,6.8027936236339937e-09,0.0,0.00046647513130952656,3.0884901362333673e-10,0.0073764548472820485,0.0073778849093008468,7.7986270722459203e-07,3.9365828711445292e-07,3.8751922929217249e-08,0.0024466868872850263,5.146812908731814e-07,1.2984505130437619e-07,1.2827051223155035e-07
8.636199709466327e-09,0.289799961931978,76.950000000000003,0.0,0.0,0.0,1.8418061875465254e-05,9.4999955949270998,0.00092644934926493195,0.004902608662077616,1.2796610624496461e-08,1.2896447741449633e-10,4.3233000980997856e-10,3.3846256888072255e-06,0.045516095384190734,2.4131739564137557e-06,5.5599060031340187e-19,1.7094172597236212e-07,8.4783019456709326e-06,0.93825130206072693,6.9848180399101052e-05,8.2115253086595506e-15,5.1107693536107374e-14,6.8226411849726097e-09,0.0,0.0004666378816137243,2.9352991644533124e-10,0.0073764557138621088,0.0073778857760817386,7.7986279899283642e-07,3.9365833344381549e-07,3.8765326236720273e-08,0.0024556014862675336,5.1655656597959683e-07,1.3031815703209226e-07,1.2827054359863464e-07
8.674726275467704e-09,0.289799961941545,76.950000000000003,0.0,0.0,0.0,1.8322743662541268e-05,9.499995596994026,0.00092564677219497682,0.0048936636823249113,1.2060979901655069e-08,1.2155067538716896e-10,4.3154120877355632e-10,3.3653799471328383e-06,0.045194946026378968,2.4087710364826179e-06,5.2402827764555921e-19,1.7094173401455363e-07,8.5027364795434248e-06,0.93857322998522197,6.9849556732904069e-05,8.1965430947373163e-15,5.125487573840809e-14,6.8424174172526186e-09,0.0,0.00046679939501174873,2.7909384293108194e-10,0.0073764565339497299,0.0073778865963594195,7.7986288584546083e-07,3.9365837729149123e-07,3.8778627680491225e-08,0.0024644996798624981,5.184283900494653e-07,1.3079039211145052e-07,1.2827057327777901e-07
8.713252841469082e-09,0.2897999619509527,76.950000000000003,0.0,0.0,0.0,1.8228138475373535e-05,9.499995599056696,0.00092484485430888142,0.004884735249451491,1.1367810424634453e-08,1.1456480518280446e-10,4.307538669013805e-10,3.3462807729855455e-06,0.044876242875288588,2.4043762612974271e-06,4.9391085115311705e-19,1.7094174157192978e-07,8.5270832085253444e-06,0.9388927113296438,6.9850927557815011e-05,8.1815885956788621e-15,5.140152901561772e-14,6.8621225806967245e-09,0.0,0.00046695968092315816,2.6548980771540972e-10,0.0073764573102246952,0.0073778873728142904,7.7986296806578118e-07,3.9365841880051429e-07,3.8791828036263478e-08,0.0024733814983950281,5.2029676946196113e-07,1.3126175815182771e-07,1.2827060136628193e-07
8.751779407470459e-09,0.2897999619602094,76.950000000000003,0.0,0.0,0.0,1.8134240896646529e-05,9.499995601115149,0.00092404359535387638,0.0048758233325555591,1.0714650021923011e-08,1.0798215338469254e-10,4.2996798146840731e-10,3.3273270499208037e-06,0.044559967296982396,2.3999896156475648e-06,4.6553177655606767e-19,1.7094174867327431e-07,8.5513424529186699e-06,0.93920976472565088,6.9852292909329083e-05,8.1666617597256402e-15,5.1547655297232463e-14,6.8817569345663147e-09,0.0,0.00046711874869575961,2.5266977008787773e-10,0.0073764580452120553,0.0073778881079719907,7.798630459207565e-07,3.9365845810566102e-07,3.8804928073861458e-08,0.002482246972133804,5.221617105843897e-07,1.3173225675960616e-07,1.2827062795582403e-07
8.790305973471836e-09,0.28979996196932356,76.950000000000003,0.0,0.0,0.0,1.8041045550291724e-05,9.4999956031694062,0.0009232429950749504,0.0048669279007940002,1.0099188150973095e-08,1.0177943393772827e-10,4.2918354975476665e-10,3.3085176699986017e-06,0.044246100799468134,2.3956110843512878e-06,4.3879066320408295e-19,1.709417553456615e-07,8.5755145318424189e-06,0.93952440866298015,6.9853652822647147e-05,8.1517625352173557e-15,5.1693256505622214e-14,6.9013207371651336e-09,0.0,0.00046727660760615579,2.4058846391641411e-10,0.0073764587412910743,0.007377888804212333,7.7986311966192881e-07,3.9365849533392425e-07,3.8817928557245626e-08,0.0024910961312911866,5.24023219772208e-07,1.3220188953817896e-07,1.2827065313279217e-07
8.828832539473213e-09,0.2897999619783022,76.950000000000003,0.0,0.0,0.0,1.7948547101173238e-05,9.4999956052195014,0.00092244305321487099,0.0048580489233822537,9.5192477180112427e-09,9.5934705707029456e-11,4.2840056904575519e-10,3.2898515337186629e-06,0.043934625031617131,2.3912406522556931e-06,4.1359291865590032e-19,1.7094176161455766e-07,8.5995997632371268e-06,0.93983666149052691,6.9855007332678153e-05,8.1368908705918605e-15,5.1838334556058138e-14,6.9208142458429376e-09,0.0,0.00046743326686028626,2.2920323739425746e-10,0.007376459400703644,0.0073778894637777301,7.798631895263211e-07,3.9365853060496693e-07,3.8830830244557223e-08,0.0024999290060233256,5.2588130336905084e-07,1.3267065808795679e-07,1.2827067697858562e-07
8.86735910547459e-09,0.2897999619871527,76.950000000000003,0.0,0.0,0.0,1.7856740254775829e-05,9.4999956072654648,0.00092164376951420408,0.0048491863695942104,8.9727773703224641e-09,9.0427294798228962e-11,4.276190366318231e-10,3.2713275499561645e-06,0.04362552178209133,2.3868783042366441e-06,3.8984941378720155e-19,1.7094176750391639e-07,8.6235984638693531e-06,0.94014654141741905,6.9856356474041966e-05,8.122046714384885e-15,5.1982891356739272e-14,6.9402377169991341e-09,0.0,0.00046758873559396742,2.1847390204284577e-10,0.0073764600255622126,0.0073778900887811185,7.7986325573726854e-07,3.9365856403154131e-07,3.8843633888162471e-08,0.002508745626430259,5.2773596770674901e-07,1.3313856400637222e-07,1.2827069956990403e-07
8.905885671475967e-09,0.2897999619958817,76.950000000000003,0.0,0.0,0.0,1.7765619756895404e-05,9.4999956093073159,0.00092084514371133536,0.004840340208762086,8.4578442337192553e-09,8.5237721364415689e-11,4.2683894980856432e-10,3.252944635897932e-06,0.043318772978278394,2.3825240251987168e-06,3.6747616724129563e-19,1.7094177303626902e-07,8.6475109493361268e-06,0.9404540665140797,6.9857700281071838e-05,8.107230015229862e-15,5.2126928808819583e-14,6.9595914060863904e-09,0.0,0.00046774302287342566,2.0836259043603813e-10,0.0073764606178572736,0.0073778906812134535,7.7986331850521298e-07,3.9365859571989058e-07,3.8856340234696627e-08,0.0025175460225560207,5.2958721910535278e-07,1.3360560888788568e-07,1.2827072097901859e-07
8.944412237477345e-09,0.2897999620044954,76.950000000000003,0.0,0.0,0.0,1.7675180393331738e-05,9.4999956113450867,0.00092004717554249027,0.0048315104102763205,7.9726270694819653e-09,8.0347630640582368e-11,4.2606030587670907e-10,3.2347017169791252e-06,0.043014360685234961,2.378177800075155e-06,3.463940481053942e-19,1.7094177823280834e-07,8.6713375340694019e-06,0.94075925471328703,6.9859038787817166e-05,8.0924407218577809e-15,5.2270448806434804e-14,6.9788755676142437e-09,0.0,0.00046789613769582759,1.9883362214193823e-10,0.0073764611794643982,0.007377891242950743,7.7986337802844768e-07,3.9365862577012451e-07,3.8868950025107717e-08,0.0025263302243887444,5.314350638731541e-07,1.3407179432399143e-07,1.2827074127402811e-07
8.982938803478722e-09,0.28979996201299973,76.950000000000003,0.0,0.0,0.0,1.7585416989583666e-05,9.4999956133787951,0.00091924986474175435,0.0048226969435854585,7.515409826542596e-09,7.5739727961403752e-11,4.2528310214211087e-10,3.2165977268204059e-06,0.042712267104637915,2.373839613827802e-06,3.2652849575978785e-19,1.7094178311346891e-07,8.6950785313404786e-06,0.94106212381121912,6.9860372028045901e-05,8.0776787830969403e-15,5.2413453236728907e-14,6.9980904551526668e-09,0.0,0.00046804808898980629,1.8985337740768209e-10,0.0073764617121508764,0.0073778917757606815,7.7986343449381646e-07,3.9365865427657275e-07,3.8881463994699736e-08,0.0025350982618607687,5.3327950830670834e-07,1.3453712190322233e-07,1.282707605190997e-07
