Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617)
4.175490139864802e-12,0.47389261855995735,76.950000000000003,0.0,0.0,0.0,0.83099227312469515,9.4999977991214184,9.1333002657416416e-05,0.00070166654692494683,0.000694393155128843,2.0334032381512462e-06,3.2491251753177481e-11,0.0074363963409866691,0.034134132273299637,1.673351699780108e-07,7.8382880668544504e-15,8.5362753018167218e-12,1.0848401441898011e-10,0.1241694266910114,1.9283500202815003e-07,5.199589534310279e-16,2.0018269065566331e-16,7.112041171864095e-15,1.43786997468637e-16,5.809835352875651e-06,4.7646188249796823e-06,8.4354346880942572e-07,8.4361126655860961e-07,4.6278794773672227e-11,2.1518824607914513e-11,3.3728811478500128e-08,1.9716055794172113e-07,2.1744175550400842e-11,4.8534054999567267e-12,2.2662739964211955e-17,4.6391146115309654e-12,1.9545171605802137e-11,2.114041836666852e-17,0.001540992394332902,1.6185313980790555e-17,6.8390290593993011e-18,8.1368856429207552e-05,1.8108991994815485e-05,2.5320498320006331e-05,9.0742818130400916e-05,9.7964533000759311e-06,2.1098003740074813e-17,8.9841566030081558e-14,1.6199411796393563e-14,1.6027953742704336e-14,2.8324104256958913e-17,3.5879670459170809e-12,9.4797838320868146e-21,3.4223183434021892e-09,8.9383635808535884e-19,2.3123798174537694e-19,3.5584467527840462e-11,2.0471827347797284e-23,5.0069724407094521e-23,1.4583688985420823e-26,2.6615760917287727e-09,1.0815212870129002e-12
4.2495019285406835e-12,0.47389261853319686,76.950000000000003,0.0,0.0,0.0,0.82827323809161846,9.4999977518664735,9.2804238431378388e-05,0.00071190699617381607,0.00070441031843308929,2.0780630459976144e-06,3.2965446236726049e-11,0.0074121609720109293,0.034713700220845592,1.6992492175329037e-07,8.0104411025434499e-15,8.8991248484872403e-12,1.121395734022911e-10,0.12628090446406379,1.9890605126927558e-07,5.2800606481584574e-16,2.0263099404433598e-16,7.4827495487711034e-15,1.4991987575347559e-16,6.0157736935505522e-06,4.9102038289611485e-06,8.858567026021298e-07,8.8592796255040451e-07,4.8627377767614408e-11,2.2632424724108532e-11,3.432794692433515e-08,2.0372285657070122e-07,2.2476183033748823e-11,5.0247265123323523e-12,2.5440524433498321e-17,4.8166300059906696e-12,2.0503891713436555e-11,2.3749632288727124e-17,0.0015676589657514612,1.6805066865421454e-17,7.1007994708506214e-18,8.2625218970182578e-05,1.8303856165765573e-05,2.526390236465015e-05,9.2344047413467611e-05,1.0175252803401893e-05,2.3701105321767529e-17,9.5365259202901995e-14,1.722284859058928e-14,1.7042936513850306e-14,3.0692717788503261e-17,3.7286710591422626e-12,1.0436550940734226e-20,3.5352828697853826e-09,9.6628993758652396e-19,2.552583366474053e-19,3.6853075777706751e-11,2.2995805677714358e-23,5.5234830398734562e-23,1.6348061542668389e-26,2.8207093116080146e-09,1.1172380498076246e-12
4.323513717216565e-12,0.4738926185142173,76.950000000000003,0.0,0.0,0.0,0.82556316686897402,9.4999977047676314,9.4270656042623699e-05,0.00072208040613155574,0.00071435798000728246,2.1225835759766057e-06,3.3436536434661278e-11,0.0073880055078395105,0.035291344709775595,1.7249771909805388e-07,8.1820572547057698e-15,9.2694282177399886e-12,1.1584691188510178e-10,0.12838549526075052,2.0504462358156872e-07,5.3600049391600054e-16,2.050414991338504e-16,7.8654545696616765e-15,1.5617935402870128e-16,6.2248835000946536e-06,5.0571889776595521e-06,9.294495556437025e-07,9.2952438456056682e-07,5.1047879824740537e-11,2.378087365560251e-11,3.4925128026072466e-08,2.1037858636675509e-07,2.321874652947076e-11,5.1986839191137239e-12,2.849837251449496e-17,4.9971637254263306e-12,2.1492349472808354e-11,2.6624460536326315e-17,0.0015942529717646549,1.7435365652115635e-17,7.367022259218203e-18,8.3866128057992514e-05,1.8493493573077355e-05,2.5207212214544177e-05,9.393454193024738e-05,1.0560343980816926e-05,2.6569074639310792e-17,1.0112141394295422e-13,1.8289322805847137e-14,1.8100684407744339e-14,3.3209281092290159e-17,3.8719121234875138e-12,1.1468943664125396e-20,3.6497710385972481e-09,1.0430519982595729e-18,2.8125942113404236e-19,3.8140564192042619e-11,2.5775611948099601e-23,6.0821364809300667e-23,1.8286627947152532e-26,2.985928347026352e-09,1.1534368338043717e-12
4.471537294568327e-12,0.4738926185000191,76.950000000000003,0.0,0.0,0.0,0.82016979601405926,9.4999976110673643,9.7189100257893805e-05,0.00074222786375809156,0.00073404665538152067,2.2111772515323702e-06,3.4369485131448331e-11,0.0073399332260952119,0.036440888659366844,1.7759289453312612e-07,8.5235649986660061e-15,1.0032219799920631e-11,1.2341533223510517e-10,0.13257410671462441,2.1752004320766088e-07,5.5183268484114456e-16,2.0975078353739229e-16,8.667448384837039e-15,1.69075153168551e-16,6.6525342581178966e-06,5.3552371807822042e-06,1.0205223032412277e-06,1.0206045945514716e-06,5.6107402727170302e-11,2.6183703538934793e-11,3.6113652963063686e-08,2.2396789293215652e-07,2.4735265140315639e-11,5.5544390211755746e-12,3.5544526126862053e-17,5.3672075357799715e-12,2.3559988134086847e-11,3.3257846513160796e-17,0.0016472236206572914,1.8727326300809254e-17,7.9127090185042206e-18,8.6302103025855101e-05,1.8857507918670196e-05,2.5093594400778142e-05,9.7083521265457873e-05,1.1349179783367041e-05,3.3186196152912532e-17,1.1335185503061987e-13,2.0554868150703469e-14,2.0347938696187582e-14,3.871087405538479e-17,4.1659493429016946e-12,1.3778088045365042e-20,3.8832634519986962e-09,1.2101517154779449e-18,3.3969534957472202e-19,4.0771507427707878e-11,3.2185670864549148e-23,7.336138851438321e-23,2.2740591694258739e-26,3.3350219127665498e-09,1.2272631134016008e-12
4.604758514184913e-12,0.47389261851487063,76.950000000000003,0.0,0.0,0.0,0.81534611873205554,9.4999975273403887,9.9799380724569016e-05,0.00076013568133718339,0.0007515333982161033,2.2903647273467831e-06,3.5198724961664023e-11,0.0072969387757543898,0.037468963389328765,1.8212167612106204e-07,8.8288140602707679e-15,1.0743771940423927e-11,1.3040000948708327e-10,0.13632053066241373,2.2896817401671025e-07,5.6590492544030448e-16,2.1386402025427948e-16,9.4317462210671775e-15,1.8110676636539469e-16,7.0480583242601741e-06,5.6279648465598201e-06,1.1069828148862801e-06,1.1070721977252997e-06,6.0913742731141752e-11,2.8468848848068309e-11,3.7176705999664563e-08,2.3651169941219126e-07,2.6135543797812304e-11,5.8834631539723998e-12,4.3080718105842977e-17,5.7103734083871602e-12,2.5526323895859097e-11,4.0364519742686833e-17,0.0016946498808479318,1.9925472270604675e-17,8.4187647738399005e-18,8.8442923785371215e-05,1.9168282932573881e-05,2.4991118248396275e-05,9.9881381653937865e-05,1.2080096155814362e-05,4.0274859408740708e-17,1.2520625509209776e-13,2.274974434181958e-14,2.2525366898155735e-14,4.423098235711198e-17,4.4391187990492697e-12,1.616001304782015e-20,4.0984806783538728e-09,1.3769245550688417e-18,4.0033405432046703e-19,4.320224527075524e-11,3.9047435484170675e-23,8.6354102720615753e-23,2.7486883518104354e-26,3.6710109225780851e-09,1.2953120006639718e-12
4.73464363457354e-12,0.473892618555088,76.950000000000003,0.0,0.0,0.0,0.81067075133786104,9.499997446294552,0.00010232950126100761,0.00077739241714381972,0.00076837228850552559,2.3670355769685134e-06,3.5997815785723668e-11,0.0072552662693357774,0.038465387461535265,1.8648580134768115e-07,9.124362121485389e-15,1.1460068799622916e-11,1.373653852848322e-10,0.13995199165438429,2.4032452067930169e-07,5.7946553089837575e-16,2.1776246869102127e-16,1.0216496256688816e-14,1.9322046764108526e-16,7.4432623182833328e-06,5.8977829025703307e-06,1.1954429266756848e-06,1.1955395714204126e-06,6.5833989982101721e-11,3.0810457705534928e-11,3.8207137669515283e-08,2.4902379865645281e-07,2.7532664357416769e-11,6.2122173073306232e-12,5.167231210675857e-17,6.0540704727941639e-12,2.7541722931763708e-11,4.8479272793323761e-17,0.0017406634360947046,2.1125495789588286e-17,8.9256079427746267e-18,9.0483849669267162e-05,1.945649012951856e-05,2.4891050711821497e-05,0.000102576430434667,1.2811515361521851e-05,4.8368419349070252e-17,1.3756616342672796e-13,2.5036771975520608e-14,2.4794451225190835e-14,5.0169196010683754e-17,4.713151879316887e-12,1.8787269984047296e-20,4.3128589267994375e-09,1.5554411477136137e-18,4.6759290220274437e-19,4.5628520399904978e-11,4.6876282290518765e-23,1.0074435759745755e-22,3.2879173351033983e-26,4.0190329893487369e-09,1.3630964095760951e-12
4.864528754962168e-12,0.4738926186211896,76.950000000000003,0.0,0.0,0.0,0.80602239079681159,9.4999973658542469,0.00010484510066695131,0.0007944514004522632,0.00078500632818099365,2.4431504960653437e-06,3.6787749451260069e-11,0.0072138345066529346,0.039456014580728907,1.90799914614111e-07,9.4177672024078327e-15,1.2198374065247624e-11,1.4448226802442876e-10,0.14356269671598051,2.5186775430225682e-07,5.9287073464677074e-16,2.215527102624771e-16,1.1041096758407095e-14,2.057081773499505e-16,7.8478184701551213e-06,6.171314502245493e-06,1.2880736658994644e-06,1.2881779211587417e-06,7.0988900504971511e-11,3.3266004057582995e-11,3.9231679359893616e-08,2.6181150171295672e-07,2.896092308155338e-11,6.5487487996330558e-12,6.1652675554893327e-17,6.4066725178430157e-12,2.9656139489919022e-11,5.7920494358636335e-17,0.0017864552803766582,2.2356632961896682e-17,9.4455869864516393e-18,9.2479768984086443e-05,1.973062058965985e-05,2.4790860049606661e-05,0.00010523942071037607,1.3561208378597695e-05,5.7784258982798285e-17,1.5074631242019157e-13,2.7473650296660415e-14,2.7212433728716558e-14,5.6693398248986163e-17,4.9947149315897398e-12,2.1743614529584752e-20,4.5316577309082957e-09,1.7506185286831473e-18,5.436942394447329e-19,4.8109600350414772e-11,5.597750646389217e-23,1.1700299274846292e-22,3.9121618545270401e-26,4.3877616597153532e-09,1.4322793147351347e-12
4.994413875350795e-12,0.4738926187136123,76.950000000000003,0.0,0.0,0.0,0.80140087886510036,9.4999972860443638,0.00010734626281855018,0.0008113149008322643,0.000801437905668117,2.5186840130731333e-06,3.7568631063200732e-11,0.0071726420767421455,0.040440878238325907,1.9506458995605384e-07,9.7089311159631703e-15,1.2958413583564729e-11,1.5174856506451738e-10,0.14715276580474443,2.6359249003416124e-07,6.0612232039541638e-16,2.2523684900160863e-16,1.1906285267902294e-14,2.1856529020004663e-16,8.2616177508333949e-06,6.4484077580938033e-06,1.384930868101104e-06,1.3850430872977173e-06,7.6381677472263459e-11,3.5837097653702072e-11,4.0250365114974334e-08,2.7487164551797204e-07,3.0419962595947165e-11,6.89296843749762e-12,7.3195702175900339e-17,6.7680775490009401e-12,3.1871483040045014e-11,6.8857115300425153e-17,0.0018320259264358403,2.3618527425055628e-17,9.9785514513535564e-18,9.4431360694204801e-05,1.9991173653732489e-05,2.469057257188636e-05,0.00010787062580966709,1.4328886515817032e-05,6.8690635982479169e-17,1.6477439741281449e-13,3.0064885137636018e-14,2.9783787430604389e-14,6.3841076496669369e-17,5.2837320884428701e-12,2.5058303795723983e-20,4.7548063981341731e-09,1.9634097083882245e-18,6.2948987540549187e-19,5.0644616279166724e-11,6.6511634498085174e-23,1.3530614192690895e-22,4.6316664661036765e-26,4.7777033753741454e-09,1.5028383529018873e-12
5.124298995739423e-12,0.47389261883276534,76.950000000000003,0.0,0.0,0.0,0.79680605825173434,9.499997206886782,0.00010983307110053569,0.00082798516166554472,0.00081766937908580282,2.5936136853108247e-06,3.8340564504023102e-11,0.0071316875770977969,0.041420011729511756,1.9928039478460079e-07,9.9977673508347155e-15,1.3739906657671535e-11,1.5916220052976356e-10,0.15072231817496731,2.7549344800294699e-07,6.1922205125548382e-16,2.288169512908762e-16,1.2812782742221033e-14,2.3178708830763791e-16,8.6845520245531983e-06,6.7289142085448768e-06,1.4860680636029546e-06,1.4861886047770782e-06,8.2015392678645632e-11,3.852528297314317e-11,4.1263228779340288e-08,2.8820110344152649e-07,3.1909429642819486e-11,7.2447880380955966e-12,8.6490839257751848e-17,7.1381846950636871e-12,3.4189629709552504e-11,8.1473626182426861e-17,0.0018773759020565127,2.4910826740603847e-17,1.0524352540855216e-17,9.6339296576271693e-05,2.023863171355956e-05,2.4590210387275645e-05,0.00011047031956042064,1.5114263903633455e-05,8.1271283469797645e-17,1.7967797932096189e-13,3.2814925134217625e-14,3.2512927159946075e-14,7.1650790019044319e-17,5.5801276623998803e-12,2.8762123720378827e-20,4.9822351095616918e-09,2.1947850668736711e-18,7.2588433931013358e-19,5.3232710062687373e-11,7.8653781218215085e-23,1.5584033784775e-22,5.4575354992337175e-26,5.1893565219405593e-09,1.5747514372032287e-12
5.254184116128051e-12,0.47389261897902973,76.950000000000003,0.0,0.0,0.0,0.79223777261250539,9.4999971284006186,0.00011230560840917988,0.00084446440045049607,0.00083370307683581623,2.667919827957356e-06,3.910365245757868e-11,0.0070909696136639789,0.042393448154413302,2.0344788996327652e-07,1.0284200026612361e-14,1.4542567020631192e-11,1.6672111542644583e-10,0.15427147238189257,2.8756545143490164e-07,6.3217166999294963e-16,2.322950464895706e-16,1.376129374014162e-14,2.4536875779908503e-16,9.1165140423725249e-06,7.0126887516343364e-06,1.5915365296217639e-06,1.5916657552388499e-06,8.7892989507693248e-11,4.1332040695901636e-11,4.2270303999142e-08,3.0179678486574014e-07,3.3428975033245892e-11,7.6041204214597619e-12,1.0174390829307932e-16,7.5168942073963945e-12,3.661242272822051e-11,9.5970955745350589e-17,0.0019225057494855267,2.6233182391647755e-17,1.1082843114140529e-17,9.8204240803324868e-05,2.0473460669202239e-05,2.4489792531216434e-05,0.00011303877576514921,1.5917057489281327e-05,9.5726280887363855e-17,1.9548446798778797e-13,3.5728160468679429e-14,3.5404208293719653e-14,8.0162153466149862e-17,5.8838262139709006e-12,3.2887406092724649e-20,5.2138749096402716e-09,2.4457314456057661e-18,8.3383627283367651e-19,5.5873034171989535e-11,9.2594461059816186e-23,1.7880273683646442e-22,6.4017727392678375e-26,5.6232115080715984e-09,1.6479967538847354e-12
5.384069236516678e-12,0.4738926191527619,76.950000000000003,0.0,0.0,0.0,0.78769586654400259,9.4999970506024862,0.0001147639571552348,0.00086075480910313554,0.00084954129816318196,2.7415852681605658e-06,3.9857996423124615e-11,0.0070504868007731925,0.043361220419274309,2.07567629884194e-07,1.0568162945939732e-14,1.5366103713644526e-11,1.7442326774978066e-10,0.15780034628593143,2.9980342480810093e-07,6.4497289926523511e-16,2.3567312755802113e-16,1.4752506608315115e-14,2.5930540379390968e-16,9.5573974357637038e-06,7.2995895800316386e-06,1.7013853413291951e-06,1.7015236180922142e-06,9.4017285838579748e-11,4.425878914391783e-11,4.3271624223300415e-08,3.1565563476823559e-07,3.497825360008735e-11,7.9708794017574289e-12,1.1917793420119686e-16,7.9041074557356583e-12,3.9141672868260479e-11,1.1256736478356975e-16,0.0019674160248630743,2.7585249768343048e-17,1.1653877680036414e-17,0.00010002684971336652,2.0696110420479746e-05,2.4389335688070914e-05,0.00011557626785777146,1.6736987027389417e-05,1.1227293983790842e-16,2.1222110682632838e-13,3.8808921818955797e-14,3.8461925705433899e-14,8.9415820123024591e-17,6.1947526100231223e-12,3.7468043748038179e-20,5.4496576960434529e-09,2.7172512489709592e-18,9.5435979365979714e-19,5.8564751548494726e-11,1.0854041427544109e-22,2.0440133462562177e-22,7.477321133186386e-26,6.0797508444754539e-09,1.7225527591028419e-12
5.513954356905306e-12,0.47389261935429355,76.950000000000003,0.0,0.0,0.0,0.783180185577668,9.49999697350672,0.00011720819926685312,0.00087685855425448443,0.0008651863136911477,2.8145951207496599e-06,4.0603696729049606e-11,0.0070102377610786748,0.044323361237625224,2.1164016254331135e-07,1.0849598729938146e-14,1.6210221882620696e-11,1.8226663258311208e-10,0.16130905705685714,3.1220239203853724e-07,6.5762744185504889e-16,2.3895315170837847e-16,1.578709366712912e-14,2.7359206399659432e-16,1.0007096710248953e-05,7.5894781173288682e-06,1.8156614219137802e-06,1.8158091205797304e-06,1.0039097689592604e-10,4.7306885694093974e-11,4.4267222704708549e-08,3.2977463331040146e-07,3.655692415146993e-11,8.3449797779736401e-12,1.390339813200566e-16,8.2997269219260624e-12,4.1779158879016424e-11,1.3149935366733956e-16,0.0020121072976675026,2.8966688146123375e-17,1.2237312387793312e-17,0.00010180777167258007,2.090701536673916e-05,2.428885470433836e-05,0.00011808306865421614,1.7573775068221835e-05,1.3114670313912697e-16,2.2991495862515619e-13,4.2061479483577445e-14,4.1690312891205281e-14,9.9453464940547065e-17,6.5128320744172353e-12,4.2539504043191486e-20,5.6895162096478091e-09,3.010361557073738e-18,1.088525830444168e-18,6.1307035481283168e-11,1.2671544665593926e-22,2.3285517354193159e-22,8.6981024422160413e-26,6.5594492226324799e-09,1.7983981757546979e-12
5.6438394772939334e-12,0.4738926195839341,76.950000000000003,0.0,0.0,0.0,0.77869057617389092,9.4999968971255786,0.00011963841619249092,0.00089277777754451367,0.00088064036593385312,2.8869365825725894e-06,4.1340852546499345e-11,0.006970221125508793,0.045279903131440695,2.156660296147975e-07,1.1128458025425246e-14,1.7074623504476552e-11,1.9024920218910551e-10,0.16479772117795671,3.2475747469741771e-07,6.7013698090146314e-16,2.4213704102903549e-16,1.6865711396243123e-14,2.8822372109024181e-16,1.0465507239078635e-05,7.8822189555198308e-06,1.9344095916933581e-06,1.9345670868939614e-06,1.0701663804560138e-10,5.0477628164515384e-11,4.5257132501405172e-08,3.4415079543032381e-07,3.8164649424791685e-11,8.7263373243037787e-12,1.6157199447506547e-16,8.7036561925164521e-12,4.4526627915945834e-11,1.5302258187734499e-16,0.002056580150176031,3.0377160659924246e-17,1.2833005016180103e-17,0.00010354764697841258,2.1106594899394324e-05,2.4188363013341927e-05,0.00012055945014342227,1.8427146944841726e-05,1.5260205546431315e-16,2.4859289240311581e-13,4.5490042656857423e-14,4.5093541247482074e-14,1.103177674093021e-16,6.8379902324274168e-12,4.8138840713669486e-20,5.9333840246265202e-09,3.3260932511209819e-18,1.237463429594036e-18,6.4099069485769779e-11,1.4736128148888507e-22,2.6439454131018314e-22,1.0079056772204292e-25,7.0627735931219468e-09,1.8755119903443687e-12
5.773724597682561e-12,0.47389261984197134,76.950000000000003,0.0,0.0,0.0,0.7742268857161444,9.4999968214694341,0.00012205468890379208,0.0009085145959126747,0.00089590566978809175,2.9585987440980636e-06,4.2069561902827373e-11,0.0069304355332295018,0.046230878432288618,2.1964576652452561e-07,1.1404698778684722e-14,1.7959008048392209e-11,1.9836898609293941e-10,0.16826645445015084,3.3746389025926369e-07,6.825031801282797e-16,2.4522668309991684e-16,1.7989000619748023e-14,3.0319531402131804e-16,1.0932525256952145e-05,8.1776797936490571e-06,2.0576726162903205e-06,2.0578402863568286e-06,1.1389672753717943e-10,5.3772256174226244e-11,4.6241386477733869e-08,3.5878117044035834e-07,3.9801096041253565e-11,9.1148687803083217e-12,1.8707164396177435e-16,9.1157999503786116e-12,4.7385795963962378e-11,1.7741279858141946e-16,0.002100835176941057,3.1816334274972979e-17,1.3440814961133637e-17,0.00010524710780171427,2.1295253887546415e-05,2.4087872973124156e-05,0.00012300568331794157,1.9296830759224325e-05,1.769134445917292e-16,2.6828157126154187e-13,4.9098758842511263e-14,4.8675719488479492e-14,1.2205239430897364e-16,7.1701531495245997e-12,5.4304704151777122e-20,6.1811955386569653e-09,3.6654901522721786e-18,1.4023610336385739e-18,6.6940047183744303e-11,1.7073842311086346e-22,2.9926116147830985e-22,1.163618193141445e-25,7.5901832435471328e-09,1.9538734498850857e-12
