Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448)
1.4863341248825842e-09,0.19299059304349195,76.950000000000003,0.0,0.0,0.0,0.99952224310193238,9.4999092363644149,2.0673955771288794e-05,0.0002196802440028017,0.00013138763658500772,8.949425780207501e-05,1.8970841480446976e-10,6.7431356906925528e-09,6.7148394972635756e-06,1.2612695364525592e-06,1.9238734003371733e-12,7.8714163082600223e-09,5.7735436165543931e-09,7.4057774877892175e-06,9.8487120650127752e-07,1.7512145950659929e-14,2.7643068368410138e-17,3.0600762858409507e-14,8.2429893927277368e-17,6.4899594917219935e-11,2.1059771490377394e-08,3.5442428473326959e-08,3.5483134410802692e-08,2.4314721355469853e-11,1.6390971099541635e-11,3.6548112102126894e-21,9.2741241328440416e-10,1.2676992123315927e-12,4.2086539338394276e-13,4.1970077998665152e-17,2.701483103826271e-12,1.3539666467333686e-15,4.0271806993258743e-17,7.5863300391056754e-08,4.5753321572761408e-17,1.2257802882741689e-17,1.465687451631594e-11,1.2566647389281087e-12,4.8007036742573853e-14,1.8915500673945518e-11,2.8520215025354181e-11,4.0268465448096221e-17,6.9205327329691904e-15,8.7528159156243221e-14,7.9656186282984163e-14,7.7895429793317585e-15,6.5427054990365307e-17
1.5207601579030216e-09,0.1929905881111075,76.950000000000003,0.0,0.0,0.0,0.99951115984414407,9.4999069994075676,2.1152398164854142e-05,0.0002247655115052722,0.00013429219348176196,9.1701409299191594e-05,1.9409984004829793e-10,6.7430637951737668e-09,6.8703991654542516e-06,1.2905005472605833e-06,1.9713209182966461e-12,8.4388064384708532e-09,6.1952318463689233e-09,7.5773460552565258e-06,1.031005882016239e-06,1.7918005065118745e-14,2.8448617957003671e-17,3.3219411235558411e-14,8.8378106223719051e-17,6.7693169809172052e-11,2.1663070510873605e-08,3.738358775652795e-08,3.7426524127473226e-08,2.5646628052294418e-11,1.7289463504299953e-11,3.7395132340496016e-21,9.7078282427975802e-10,1.3269913438188722e-12,4.4056664594235264e-13,4.7853895191543001e-17,2.892042779908009e-12,1.423053522665748e-15,4.5922175902847188e-17,7.7621128636681201e-08,4.8980716866418016e-17,1.312245334965347e-17,1.4714522997658775e-11,1.2596499363277285e-12,4.8011652863257754e-14,1.9149496065821627e-11,2.9394145226693225e-11,4.591827157482298e-17,7.4340014562949478e-15,9.6051183303938906e-14,8.722848201462993e-14,8.7343231830852182e-15,6.8497394922357442e-17
1.5896122239438963e-09,0.19299057824713045,76.950000000000003,0.0,0.0,0.0,0.99948899095945232,9.4999025256878316,2.2109228399355755e-05,0.0002349356297671861,0.00014010095673518396,9.611544022307167e-05,2.0288234172869949e-10,6.7429199880547689e-09,7.1815130947418942e-06,1.348960137076388e-06,2.06621010406913e-12,9.6539093505044147e-09,7.0991907201442608e-09,7.920477566615892e-06,1.126440783945088e-06,1.8729689470580409e-14,3.0094371236490228e-17,3.8913134743535222e-14,1.0111817804130457e-16,7.342481820882824e-11,2.2871790250421109e-08,4.143053987659679e-08,4.1478126376415959e-08,2.8423420542320063e-11,1.9162719392134444e-11,3.90891450539758e-21,1.0604844547749512e-09,1.449623869508844e-12,4.8131602629188793e-13,6.1633198241290405e-17,3.29938249935457e-12,1.5667589714921081e-15,5.9157213111065098e-17,8.1136738196157885e-08,5.5879585407517799e-17,1.497072663838459e-17,1.4820441425146675e-11,1.2655953244836094e-12,4.8020111902002901e-14,1.9612821572428346e-11,3.1146998028557793e-11,5.9151940939436609e-17,8.5357497018525365e-15,1.1494627690616507e-13,1.0394920427774629e-13,1.0895954450377442e-14,7.4848398675085926e-17
1.6515790833806835e-09,0.19299056937045186,76.950000000000003,0.0,0.0,0.0,0.99946903626492611,9.4998984995600235,2.2970313421017376e-05,0.00024408825788019986,0.00014532844139907358,0.00010008775575549988,2.1078612873051336e-10,6.7427905433323045e-09,7.4615094663466845e-06,1.4015709770637976e-06,2.1516036615319167e-12,1.0842382545804316e-08,7.9843575697208274e-09,8.229289518779253e-06,1.2159406393105793e-06,1.9460166846357974e-14,3.1615145884973045e-17,4.4582434583891253e-14,1.1358096101829672e-16,7.8744890728566476e-11,2.3961718620007222e-08,4.52608034524722e-08,4.5312791202003494e-08,3.1051552587300506e-11,2.0935749413540287e-11,4.0613724859897111e-21,1.1445897955073993e-09,1.5646061770512859e-12,5.1952531728208413e-13,7.6634146594384271e-17,3.6968970401358151e-12,1.7024452010233612e-15,7.3568955625197877e-17,8.4300732171204168e-08,6.2612049709175269e-17,1.6774418137072874e-17,1.4906235918590123e-11,1.2709209224053809e-12,4.8026939207166814e-14,2.0025182833850498e-11,3.2729539574975814e-11,7.356212678018081e-17,9.6157469049515551e-15,1.3421593354907733e-13,1.2091700759768779e-13,1.3185344990371262e-14,8.0803968396704122e-17
1.7135459428174707e-09,0.19299056049462454,76.950000000000003,0.0,0.0,0.0,0.99944907901686231,9.4998944736392836,2.3831339527088332e-05,0.00025324042926959243,0.00015055554201280307,0.00010405977309319742,2.1868959648511299e-10,6.7426610812757642e-09,7.7414999969213286e-06,1.4541791525429951e-06,2.2369908017958509e-12,1.2124403345410632e-08,8.9401664359093524e-09,8.5380954031933903e-06,1.3088587046478218e-06,2.0190606938247446e-14,3.3177551568488589e-17,5.0795263765404009e-14,1.2702664685659901e-16,8.4214645630163366e-11,2.5053295592141176e-08,4.9269486045264533e-08,4.9326080158691054e-08,3.3802123934476814e-11,2.27914377561841e-11,4.2138274709705132e-21,1.2318898392370072e-09,1.683956537616394e-12,5.5918802533575418e-13,9.4466804027730863e-17,4.1248138826301437e-12,1.8441983296983721e-15,9.0704940413645746e-17,8.7464673287356656e-08,6.9859418185923108e-17,1.8716056918708e-17,1.4984139531515586e-11,1.2762257373055613e-12,4.8033116014271824e-14,2.04338152683937e-11,3.4316104198567263e-11,9.0696184418537415e-17,1.0782977410651499e-14,1.5580941458230962e-13,1.3984194802640434e-13,1.5840439909048697e-14,8.6986476927698056e-17
1.775512802254258e-09,0.1929905516196459,76.950000000000003,0.0,0.0,0.0,0.99942911921791322,9.4998904479243169,2.4692306718220307e-05,0.00026239214048825592,0.00015578225569158366,0.0001080314900208283,2.265925994644075e-10,6.7425316019040994e-09,8.0214846857561095e-06,1.5067846437038698e-06,2.3223714892825177e-12,1.3503500970083517e-08,9.9693233178288477e-09,8.8468952227224155e-06,1.4051946743144901e-06,2.0921009977980117e-14,3.4780161943064715e-17,5.757795590531061e-14,1.4149250159697475e-16,8.9830874693945044e-11,2.6146259149720532e-08,5.3456835235044341e-08,5.3518241113680534e-08,3.6675304449804978e-11,2.4729899400920049e-11,4.3662794617543064e-21,1.3223830481010997e-09,1.8076728435192289e-12,6.0030352463875299e-13,1.1552125277290209e-16,4.5842085625251372e-12,1.9920663292480265e-15,1.1094129874288355e-16,9.0628560614487174e-08,7.7639906158601979e-17,2.0800523008426171e-17,1.5055112489892535e-11,1.281512345242315e-12,4.8038721502438542e-14,2.0839258552337146e-11,3.5906126891659498e-11,1.1093017665286599e-16,1.204077387357888e-14,1.7990607016381339e-13,1.6086203201375038e-13,1.8902545648465988e-14,9.3395815023633287e-17
1.8374796616910451e-09,0.19299054274551392,76.950000000000003,0.0,0.0,0.0,0.99940915687073195,9.499886422413816,2.5553214995067231e-05,0.0002715433880896365,0.00016100857954004662,0.00011200290433480397,2.3449513926250332e-10,6.7424021052354197e-09,8.3014635321420494e-06,1.5593874307403354e-06,2.4077456762345631e-12,1.4983203872194158e-08,1.1074533687718218e-08,9.1556889801622285e-06,1.5049482413641627e-06,2.1651375674283778e-14,3.6424570752619266e-17,6.4956880164482663e-14,1.5701579369196087e-16,9.5590438388952781e-11,2.7240387325515091e-08,5.7823058604195966e-08,5.7889481890640686e-08,3.9671236534843836e-11,2.6751230740848503e-11,4.5187284597217066e-21,1.4160678872123521e-09,1.9357529911470028e-12,6.4287119041175103e-13,1.402225142288403e-16,5.0761520213325068e-12,2.1460970727128481e-15,1.3468800306172467e-16,9.3792393338004388e-08,8.597165111810902e-17,2.3032675580568344e-17,1.5119997297027136e-11,1.2867829722674684e-12,4.8043825139892051e-14,2.1241973340490922e-11,3.7499124774359125e-11,1.346739982252902e-16,1.3392462097235609e-14,2.0669189072670152e-13,1.8411905552119157e-13,2.2415819411817956e-14,1.0003187365097977e-16
1.8994465211278325e-09,0.19299053387222573,76.950000000000003,0.0,0.0,0.0,0.99938919197797227,9.4998823971064787,2.6414064358285287e-05,0.00028069416862780975,0.00016623451066900515,0.00011597401382655124,2.4239729615514362e-10,6.7422725912866466e-09,8.5814365353709223e-06,1.6119874938504014e-06,2.4931133081400243e-12,1.6567039728714327e-08,1.2258502486085665e-08,9.4644766782420575e-06,1.6081190975467287e-06,2.2381703456293039e-14,3.8114006079760499e-17,7.295843354220587e-14,1.7363379371036647e-16,1.0149026435043676e-10,2.8335491166851541e-08,6.2368330745280943e-08,6.2439977285648565e-08,4.2790039938747714e-11,2.8855512838067461e-11,4.6711744662203793e-21,1.5129428246404873e-09,2.0681948809339573e-12,6.8689039890322055e-13,1.6903210969075932e-16,5.6017106251321412e-12,2.3063383346294474e-15,1.6239039814130875e-16,9.6956170743119467e-08,9.4872713039707539e-17,2.5417353042667171e-17,1.5179534809158417e-11,1.2920395760164557e-12,4.8048488013555308e-14,2.1642354521077885e-11,3.909468341520358e-11,1.6237290614865976e-16,1.4841361048307949e-14,2.3635950550022331e-13,2.0975852340192438e-13,2.6427348304588522e-14,1.068945439858363e-16
1.9614133805646197e-09,0.19299052499977912,76.950000000000003,0.0,0.0,0.0,0.99936922454228905,9.499878372001012,2.7274854808532911e-05,0.00028984447865756095,0.00017146004619220803,0.00011994481628578265,2.5029915404670191e-10,6.7421430600758781e-09,8.8614036947352301e-06,1.6645848132361373e-06,2.5784743301418364e-12,1.8258535434021541e-08,1.3523934116701862e-08,9.7732583196259211e-06,1.7147069333088004e-06,2.3111992740149492e-14,3.9851735325902314e-17,8.1609035368066982e-14,1.9138377404708874e-16,1.0752734591664632e-10,2.9431409584015498e-08,6.7092798393327014e-08,6.7169874205396812e-08,4.6031815282303672e-11,3.104281380874125e-11,4.8236174825658017e-21,1.6130063313941819e-09,2.2049964173363109e-12,7.3236052738247497e-13,2.0244960906500151e-16,6.1619461830975023e-12,2.4728377912163614e-15,1.9453072321919743e-16,1.0011989220246022e-07,1.0436107469313899e-16,2.7959373118325871e-17,1.523437691756197e-11,1.2972838826690244e-12,4.8052763875246736e-14,2.2040741058560866e-11,4.069244665370193e-11,1.9450904098603509e-16,1.6390782870832841e-14,2.6910818101810444e-13,2.379295717457259e-13,3.0987225498331477e-14,1.1398371741266943e-16
2.023380240001407e-09,0.19299051612817122,76.950000000000003,0.0,0.0,0.0,0.99934925456633716,9.4998743470960996,2.8135586346470804e-05,0.0002989943147347069,0.00017668518321253433,0.00012391530951431898,2.5820048531389487e-10,6.7420135116201152e-09,9.1413650095282393e-06,1.7171793691038685e-06,2.6638287139712296e-12,2.0061217092986155e-08,1.487353244180132e-08,1.0082033906914012e-05,1.8247114377941156e-06,2.3842244050027197e-14,4.163472271732658e-17,9.0935124088128785e-14,2.1030300865157884e-16,1.1369874077052731e-10,3.0528006187882174e-08,7.1996583576944159e-08,7.207929482194685e-08,4.9396646221862198e-11,3.3313190287624682e-11,4.9760575100419748e-21,1.7162568814037313e-09,2.3461555088082659e-12,7.7928095413306229e-13,2.4101411973037961e-16,6.7579159652528115e-12,2.6456430205548031e-15,2.3162957838580432e-16,1.0328355716736404e-07,1.1445464192840753e-16,3.0663532922754177e-17,1.5285095490373235e-11,1.3025173866416407e-12,4.8056699876265974e-14,2.243742220809184e-11,4.2292110150168062e-11,2.3160289234227e-16,1.8044032899802303e-14,3.0514381965622148e-13,2.6878489560097999e-13,3.6148621046589808e-14,1.21299285523098e-16
2.085347099438194e-09,0.19299050725739933,76.950000000000003,0.0,0.0,0.0,0.99932928205277261,9.4998703223904322,2.8996258972761941e-05,0.00030814367341541597,0.00018190991882745239,0.0001278854913206495,2.661014362607503e-10,6.7418839459398455e-09,9.4213204790439409e-06,1.7697711416638892e-06,2.7491763998978805e-12,2.1978610014458938e-08,1.6310000777574805e-08,1.0390803442643992e-05,1.9381322988439305e-06,2.4572456579947496e-14,4.3467425837473209e-17,1.0096315401833599e-13,2.30428772766935e-16,1.2000156962342211e-10,3.1625166160145542e-08,7.7079786735980341e-08,7.7168339693982384e-08,5.2884601589656032e-11,3.5666688876682221e-11,5.1284945499019897e-21,1.8226929515040529e-09,2.491670067779368e-12,8.2765105844615899e-13,2.8530574645490432e-16,7.3906727198928427e-12,2.824801502765186e-15,2.742473638513596e-16,1.0644716515954921e-07,1.2517124400382346e-16,3.3534609052888681e-17,1.5332190899438084e-11,1.3077413764011537e-12,4.8060337271199476e-14,2.2832643611481585e-11,4.3893415064751805e-11,2.7421473722456074e-16,1.9804409674522077e-14,3.4467895818378389e-13,3.0248067886645632e-13,4.1967850544560615e-14,1.2884114011470958e-16
2.1473139588749814e-09,0.192990498387461,76.950000000000003,0.0,0.0,0.0,0.99930930700425191,9.4998662978826989,2.985687268807152e-05,0.00031729255125669128,0.0001871342501430757,0.00013185535950589809,2.7400204951158202e-10,6.7417543630517623e-09,9.7012701025770886e-06,1.8223601111308466e-06,2.8345173368008393e-12,2.4014238704196583e-08,1.783604188926084e-08,1.0699566929292464e-05,2.0549692029974403e-06,2.5302629893224224e-14,4.5352316464318404e-17,1.1171959040249786e-13,2.5179834265047322e-16,1.2643301480446095e-10,3.2722791681316051e-08,8.2342491275525277e-08,8.2437092326066407e-08,5.6495738521240761e-11,3.810334826166785e-11,5.280928603368773e-21,1.9323130214167169e-09,2.6415380106298571e-12,8.7747022061377163e-13,3.359471366208933e-16,8.061264691998353e-12,3.010360620190639e-15,3.229858020500658e-16,1.096107157602403e-07,1.3652863387545481e-16,3.6577357663314856e-17,1.5376103127051532e-11,1.3129569943003394e-12,4.8063712336409013e-14,2.3226616001454221e-11,4.5496139059888728e-11,3.2294616121326186e-16,2.1675204952725498e-14,3.8793276624393524e-13,3.3917651925146783e-13,4.8504448649817048e-14,1.3660917318980154e-16
2.2092808183117686e-09,0.19299048951835338,76.950000000000003,0.0,0.0,0.0,0.99928932942343274,9.499862273571603,3.0717427493067032e-05,0.00032644094481646909,0.00019235817427385016,0.00013582491186415666,2.8190217240690872e-10,6.7416247629743366e-09,9.9812138794231729e-06,1.8749462577236226e-06,2.9198514899081647e-12,2.6171626857573208e-08,1.9454357986060556e-08,1.1008324369276299e-05,2.1752218354921948e-06,2.603276424743683e-14,4.7287837271914552e-17,1.232309058456177e-13,2.7444899529320815e-16,1.3299031888476548e-10,3.3820798547532371e-08,8.7784766936333076e-08,8.7885622542953296e-08,6.0230104769640795e-11,4.0623200778369799e-11,5.4333596716358007e-21,2.0451155737319883e-09,2.7957572576654874e-12,9.2873782192180739e-13,3.9360503175868326e-16,8.7707356416460321e-12,3.2023676575820238e-15,3.7848946833886937e-16,1.1277420860146476e-07,1.4854448850422434e-16,3.9796514548341793e-17,1.5417220673579552e-11,1.3181652663165384e-12,4.8066857105496838e-14,2.3619521743840259e-11,4.7100089523037078e-11,3.7844158817401942e-16,2.365970372470412e-14,4.3513104480837061e-13,3.7903535493871821e-13,5.5821240874359158e-14,1.4460327695412403e-16
2.271247677748556e-09,0.19299048065007363,76.950000000000003,0.0,0.0,0.0,0.9992693493129724,9.499858249455837,3.1577923388418204e-05,0.00033558885065321182,0.00019758168832814823,0.00013979414619690289,2.8980186985283602e-10,6.7414951457190413e-09,1.0261151808878425e-05,1.92752956166553e-06,3.0051788062324982e-12,2.8454297352521266e-08,2.1167650716216844e-08,1.1317075764953935e-05,2.2988898802645198e-06,2.6762859127578218e-14,4.9277095094386118e-17,1.3552357935643871e-13,2.9841800816423463e-16,1.3967078341515403e-10,3.4919115064203738e-08,9.340667089773915e-08,9.3513987593784858e-08,6.4087739462835575e-11,4.3226272925225971e-11,5.5857877558676377e-21,2.1610990938914784e-09,2.9543257330951453e-12,9.8145324464346338e-13,4.5899177383167793e-16,9.5201248617911018e-12,3.4008698022797311e-15,4.4144728186544768e-16,1.1593764336164468e-07,1.6123640917790036e-16,4.3196795229420851e-17,1.5455885098832874e-11,1.3233670876767012e-12,4.8069799740486644e-14,2.4011517213798067e-11,4.8705101070860183e-11,4.4138977006789164e-16,2.5761184226997998e-14,4.8650622463276286e-13,4.2222339700243634e-13,6.3984409622162129e-14,1.5282334381566311e-16
2.333214537185343e-09,0.192990471782619,76.950000000000003,0.0,0.0,0.0,0.99924936667552999,9.499854225534083,3.2438360374797065e-05,0.00034473626532645617,0.00020280478940454952,0.00014376306031673036,2.9770088196795068e-10,6.7413655113214247e-09,1.0541083890239828e-05,1.9801100031835943e-06,3.0904992604306863e-12,3.0865772243003641e-08,2.2978621162526907e-08,1.1625821118626572e-05,2.4259730199499286e-06,2.7492915169951048e-14,5.1315730943435463e-17,1.4862409601807986e-13,3.237426589543077e-16,1.4647176774270767e-10,3.6017681537918814e-08,9.9208248284021526e-08,9.9322232659042179e-08,6.8068673450510499e-11,4.5912585598258745e-11,5.7382128572007172e-21,2.2802620701714291e-09,3.1172413650044462e-12,1.0356158720326047e-12,5.3286675976007132e-16,1.0310467195440329e-11,3.6059141443894464e-15,5.1259394814816341e-16,1.1910101976260643e-07,1.7462192177331762e-16,4.6782895024233279e-17,1.5492394099971222e-11,1.328563215576509e-12,4.8072564785868468e-14,2.4402734026338461e-11,5.0311034237624137e-11,5.1252522844839682e-16,2.7982917955641739e-14,5.4229736473484876e-13,4.689100658907344e-13,7.3063556185159889e-14,1.612692663834651e-16
2.3951813966221302e-09,0.1929904629159868,76.950000000000003,0.0,0.0,0.0,0.99922938151376473,9.4998502018050317,3.3298738452877859e-05,0.00035388318539565698,0.00020802747461066436,0.00014773165202854366,3.0559978566733234e-10,6.7412358597772456e-09,1.0821010122805114e-05,2.0326875625100595e-06,3.1758127563503427e-12,3.3409572752316077e-08,2.4889969837672664e-08,1.1934560432539419e-05,2.55647093588353e-06,2.822293004156317e-14,5.341787510135698e-17,1.625589440833071e-13,3.5046022535074865e-16,1.5339068777204209e-10,3.7116447594509814e-08,1.051895348352352e-07,1.053103935244663e-07,7.2172931139953467e-11,4.8682155333036334e-11,5.8906349767435594e-21,2.4026029936656499e-09,3.2845020853398243e-12,1.0912250883176464e-12,6.1603792027680087e-16,1.1142793053145585e-11,3.817547676957572e-15,5.9271142388194622e-16,1.2226433756292226e-07,1.8871847711437347e-16,5.0559489145104222e-17,1.5527008297922583e-11,1.3337543199055076e-12,4.8075173727765402e-14,2.479328417180915e-11,5.1917770160386468e-11,5.926297182055201e-16,3.032816967964316e-14,6.0275015086486884e-13,5.1926792511597379e-13,8.3131765523544389e-14,1.6994093746644263e-16
2.4571482560589175e-09,0.1929904540501741,76.950000000000003,0.0,0.0,0.0,0.99920939383033658,9.4998461782673917,3.4159057623337081e-05,0.00036302960742184894,0.00021324974106249904,0.00015169991913021038,3.1349833948659283e-10,6.7411061911086519e-09,1.110093050587276e-05,2.085262219881057e-06,3.2611192667984446e-12,3.6089219265667927e-08,2.6904396679056733e-08,1.2243293708882994e-05,2.6903833081004616e-06,2.8952904315406728e-14,5.5580016067051168e-17,1.7735461211357176e-13,3.7860798473907688e-16,1.6042501467223553e-10,3.821536949646672e-08,1.1135055957970667e-07,1.1147849925663675e-07,7.6400532329188428e-11,5.1534995545942956e-11,6.0430541155778914e-21,2.5281203582677917e-09,3.4561058298758698e-12,1.1482802786943518e-12,7.0936326796031607e-16,1.2018128431205183e-11,4.035817296154897e-15,6.8263044961557381e-16,1.2542759655103767e-07,2.0354345119465731e-16,5.4531232754653281e-17,1.5559958267308214e-11,1.33894101019073e-12,4.8077645578402083e-14,2.5183265193267485e-11,5.3525205216074245e-11,6.8253375914484015e-16,3.2800197455002896e-14,6.6811689391729628e-13,5.7347261205506132e-13,9.4265673877495879e-14,1.7883825007212874e-16
