Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335)
2.0623278343685854e-10,0.3634580135980623,76.950000000000003,0.0,0.0,0.0,2.5024291493612169e-05,9.4999890639890054,0.00040203552704728718,0.0021609822543998255,0.00081324854938816791,3.8480931722629299e-06,1.230276631975567e-10,3.5837570023278974e-05,0.17584644910284508,6.4918630302941379e-07,1.4230588766479503e-14,1.4126234057684742e-09,2.5614140988906109e-06,0.80652986120687831,4.1417377531451871e-06,1.9513517221189298e-15,1.907568243426069e-14,3.3950634285905817e-09,3.392709289087027e-14,0.0005795137319203978,3.1150405866966641e-05,0.0013948007256242515,0.0013949850524332752,9.7544466506435334e-08,4.7215806635125806e-08,4.8990080105843575e-07,8.1062483307330942e-05,1.1283500303449277e-08,2.7283798180286736e-09,1.1632410021311044e-09,2.5164368537585373e-09,1.9175524961338329e-07,8.5553529439141431e-09,0.011057126429894863,1.1255079443710567e-14,4.8301974398219824e-15,4.408736244228341e-06,1.3328015101894899e-06,2.5163964629468629e-07,0.00025698734111401141,0.00072291459972758623,6.6969276089999166e-09,2.5037741091987228e-09,5.1022973071150338e-10,4.2921523751059461e-10,5.4880411151128276e-11,2.618683916009464e-09,1.0969313407214485e-13,1.1696851702481705e-07,3.7385504952568528e-13,2.0149270261173691e-11,1.3298816876664505e-09,2.3780010882584919e-14,3.027877730617362e-15,6.8092313695894224e-18,3.634459876146357e-05,3.9785333634729883e-11,8.6241211780054652e-07,1.1548893521782781e-06,4.2245318539486079e-11,4.704542535070148e-09,8.6633972509550916e-11,2.3455483759777618e-10,2.1961592412555296e-11,6.8753508650675499e-11,1.2870843959611139e-18,1.8581694825901316e-10,1.764478027494878e-07,2.3483539304168974e-07,6.7179145153197913e-09,2.7916912649352852e-09,1.9426773827284051e-07,6.2544831737969469e-06,7.1118242224310931e-09,8.9280996881822703e-10,7.1118681646736319e-09,5.8108346632669505e-06,1.0769616067955985e-19,6.3742948940944263e-20,4.8141847565185368e-17,8.7891296635534702e-12,1.1893863509919762e-10,5.6752581248527783e-20,8.1718032954848705e-14
2.0703619749147103e-10,0.36345802794412113,76.950000000000003,0.0,0.0,0.0,2.5003680078235257e-05,9.4999890646808982,0.00040202392623157066,0.0021606514692773279,0.00080994946740297333,3.832482576167198e-06,1.2300888881694423e-10,3.5816934871367254e-05,0.17573675300910771,6.4908690539306701e-07,1.4172764679362075e-14,1.4130572734983583e-09,2.5715043911094784e-06,0.80663707806469498,4.1417605065432103e-06,1.9510477192981043e-15,1.9087889729950097e-14,3.4102637882497246e-09,3.3950245964527509e-14,0.00057959763121937056,3.1024039071062832e-05,0.0013982367321747958,0.0013984217203846208,9.7784841627980834e-08,4.7332226921557178e-08,4.8996593585730509e-07,8.1376069895016913e-05,1.1327158975630234e-08,2.7389460218648518e-09,1.169429069653897e-09,2.5261928752327323e-09,1.9263533677034121e-07,8.6364120724540297e-09,0.011059348996270891,1.1298714418256719e-14,4.8489236689235575e-15,4.4085940200004078e-06,1.3329408634286786e-06,2.5155643727714352e-07,0.00025699786801457934,0.00072294803048645923,6.753602556887585e-09,2.5153856139872616e-09,5.1294826601460123e-10,4.3120351171923296e-10,5.5353781914027746e-11,2.6288784609615506e-09,1.1065531083183998e-13,1.1712196967717906e-07,3.7740878964416459e-13,2.0355514650244931e-11,1.3316270678971523e-09,2.4033092492470813e-14,3.0639972585789335e-15,6.8934749533966417e-18,3.6501764750366361e-05,3.9839501770649698e-11,8.6247786390682591e-07,1.1602780964111308e-06,4.2442452852787654e-11,4.7270721445480532e-09,8.7038295591780722e-11,2.356558137574277e-10,2.206752512975424e-11,6.9081826645952167e-11,1.2931258423813931e-18,1.8660488211604204e-10,1.7719514203078407e-07,2.3485354326013047e-07,6.7344879365863235e-09,2.7920622795077926e-09,1.9428501145077787e-07,6.2690559120751394e-06,7.1132236857099345e-09,8.9714628143769711e-10,7.113267633065529e-09,5.8395200640417381e-06,1.0821563216687751e-19,6.4050412700580227e-20,4.8634645146375831e-17,8.8829719431273335e-12,1.1948776617783676e-10,5.7014579299788822e-20,8.2095332669919859e-14
2.0783961154608351e-10,0.36345804223197864,76.950000000000003,0.0,0.0,0.0,2.4983453337173107e-05,9.4999890653302508,0.00040201232524832853,0.0021603207350882037,0.0008066637687085881,3.8169353083043444e-06,1.229898015536267e-10,3.5796318484095244e-05,0.17562712683574547,6.4898752316661371e-07,1.41156516665967e-14,1.4134755025345426e-09,2.5815931440254496e-06,0.80674422571574167,4.1417832477979429e-06,1.9507701937668636e-15,1.9401386586624908e-14,3.4254619400745044e-09,3.3969874901702008e-14,0.00057968130233639265,3.08981849038448e-05,0.0014016587979016849,0.0014018444469209221,9.8024241462325994e-08,4.7448174849572767e-08,4.9003102861136209e-07,8.1689602904240458e-05,1.1370810186665176e-08,2.7495104199786461e-09,1.1756084546804635e-09,2.5359472294720094e-09,1.9351530899119126e-07,8.7178015905540858e-09,0.011061570721465864,1.134234250905162e-14,4.8676464932394241e-15,4.4084526292687816e-06,1.3330802316802439e-06,2.5147331936615269e-07,0.00025700839076606114,0.00072298143924914393,6.8104170779689527e-09,2.5269956293056045e-09,5.1566784386295955e-10,4.3318963882437424e-10,5.5829028940126875e-11,2.6390712806611096e-09,1.1162138740443116e-13,1.1727544286083709e-07,3.8098144411641893e-13,2.0562832727082955e-11,1.3333726812161404e-09,2.4287561514481631e-14,3.1003836706520265e-15,6.9783789996746758e-18,3.665889027205642e-05,3.9893631892490044e-11,8.625433805091221e-07,1.1656710743074308e-06,4.2639742041544326e-11,4.7496037807249048e-09,8.7442936337586728e-11,2.3675765515684302e-10,2.217346760257862e-11,6.941017306853009e-11,1.2991720066902509e-18,1.8739287927635156e-10,1.7794254127319229e-07,2.3487163023900246e-07,6.750994114930817e-09,2.7924330549302783e-09,1.9430222593490344e-07,6.2836093136046516e-06,7.1146226335851707e-09,9.0148769016799253e-10,7.1146665860499124e-09,5.8682061949476277e-06,1.0873518062043368e-19,6.4357920976489718e-20,4.9130008355641501e-17,8.9772831503066204e-12,1.2003731163387661e-10,5.727678675165316e-20,8.2472916276235265e-14
2.08643025600696e-10,0.36345805646187107,76.950000000000003,0.0,0.0,0.0,2.4963588484204023e-05,9.4999890659372461,0.00040200072410709022,0.0021599900518236024,0.00080339139901348488,3.8014511117642386e-06,1.2297091397162141e-10,3.5775720509791819e-05,0.17551757054289749,6.4888815634713429e-07,1.4058474638197146e-14,1.4138782016168665e-09,2.5916803583785367e-06,0.80685130421604689,4.1418059770599164e-06,1.9504762388638072e-15,1.9536881369271625e-14,3.4406578807051575e-09,3.3990397742860179e-14,0.00057976475146424703,3.077284128574131e-05,0.0014050669793604798,0.0014052532885978398,9.8262669966193517e-08,4.7563652335522869e-08,4.9009607935474676e-07,8.2003082345563955e-05,1.1414453938038782e-08,2.7600730127295772e-09,1.1817790594329931e-09,2.5456999168091273e-09,1.9439516540599147e-07,8.7995201568022994e-09,0.01106379160628569,1.1385962814867185e-14,4.8863662396065103e-15,4.4083120359914668e-06,1.3332196123187385e-06,2.513902904146695e-07,0.00025701890925971236,0.00072301482618695664,6.8673695910386403e-09,2.5386041429820847e-09,5.1838843510664422e-10,4.3517359024364158e-10,5.6306148238650173e-11,2.6492623753625019e-09,1.1259135570306952e-13,1.1742893649678026e-07,3.8457302161234342e-13,2.077122321358368e-11,1.3351185275009431e-09,2.4543416525040634e-14,3.1370376057921014e-15,7.0639454644714088e-18,3.6815975333855e-05,3.9947795604400946e-11,8.6260867620289121e-07,1.1710682838631578e-06,4.2837186032535691e-11,4.7721374133314859e-09,8.78478945966884e-11,2.3786036138672099e-10,2.2279419682910478e-11,6.9738547482780725e-11,1.3052229353161552e-18,1.8818093979714565e-10,1.7869000055776386e-07,2.348896563497848e-07,6.7674333231464081e-09,2.7928035913945328e-09,1.9431938395158788e-07,6.298143450504922e-06,7.1160210660838834e-09,9.0583417692282068e-10,7.1160650236538739e-09,5.8968930486329636e-06,1.0925475803215175e-19,6.4665447039191238e-20,4.9627934140407824e-17,9.0720617900587126e-12,1.2058727127000615e-10,5.7539184352350416e-20,8.285078483064397e-14
2.0944643965530849e-10,0.3634580706340337,76.950000000000003,0.0,0.0,0.0,2.4944064146885317e-05,9.4999890665020619,0.00040198912281680962,0.0021596594194750237,0.00080013230424652267,3.7860297306791839e-06,1.2295238941010708e-10,3.5755140618096952e-05,0.17540808409043324,6.4878880493168116e-07,1.4000986211348155e-14,1.4142654787980208e-09,2.6017660346001038e-06,0.80695831362070636,4.1418286944710596e-06,1.9501521959322355e-15,1.9323458055369512e-14,3.4558516069087609e-09,3.4014560362433937e-14,0.00057984798457951891,3.0648006145623244e-05,0.0014084613328771848,0.0014086483017414584,9.8500131080245877e-08,4.7678661287978941e-08,4.9016108812102541e-07,8.2316508229522638e-05,1.1458090231231957e-08,2.7706338004762417e-09,1.187940787611416e-09,2.5554509375756105e-09,1.9527490516757047e-07,8.8815664258826986e-09,0.011066011651518735,1.1429574992896958e-14,4.9050830213780247e-15,4.4081722063531845e-06,1.3333590028827233e-06,2.5130734840667995e-07,0.00025702942339386194,0.00072304819146254906,6.924458517910636e-09,2.5502111431631673e-09,5.2111001079992916e-10,4.3715533930932894e-10,5.6785135800423525e-11,2.6594517453214273e-09,1.1356520760123405e-13,1.1758245054938666e-07,3.8818353061288401e-13,2.0980684812693034e-11,1.3368646066258423e-09,2.4800656074132794e-14,3.173959699407418e-15,7.1501762964425391e-18,3.6973019943120648e-05,4.0002018675578717e-11,8.6267375922460054e-07,1.1764697230751562e-06,4.3034784752578054e-11,4.7946730128712662e-09,8.8253170218870452e-11,2.3896393203793356e-10,2.2385381226408186e-11,7.0066949464200977e-11,1.3112786415088486e-18,1.8896906374017654e-10,1.7943751996698313e-07,2.3490762386491824e-07,6.7838058329189734e-09,2.7931738890888638e-09,1.943364876343008e-07,6.3126583946012877e-06,7.1174189832514915e-09,9.1018572376419415e-10,7.1174629459228446e-09,5.9255806180226652e-06,1.0977434864243839e-19,6.4972982097712026e-20,5.0128419402402299e-17,9.1673063573634277e-12,1.2113764488950468e-10,5.7801765909874094e-20,8.322893884809934e-14
2.1024985370992097e-10,0.3634580847487006,76.950000000000003,0.0,0.0,0.0,2.4924860258678404e-05,9.4999890670248703,0.00040197752138590849,0.0021593288380348948,0.00079688643055567218,3.7706709102170169e-06,1.2293346978506871e-10,3.5734578498336095e-05,0.17529866743797606,6.4868946891723371e-07,1.3944330211964543e-14,1.4146374414497597e-09,2.6118501722280857e-06,0.80706525398395923,4.141851400165362e-06,1.9498615136866379e-15,1.9483364698487485e-14,3.4710431155738937e-09,3.4034847909494556e-14,0.00057993100745207845,3.0523677420754724e-05,0.0014118419145495776,0.0014120295424496106,9.8736628729180072e-08,4.7793203607778616e-08,4.9022605494323836e-07,8.2629880566625528e-05,1.1501719067722005e-08,2.7811927835763323e-09,1.1940935443734619e-09,2.5652002921010057e-09,1.9615452745079568e-07,8.9639390487118644e-09,0.011068230857937131,1.1473180421197566e-14,4.9237963502921128e-15,4.4080331085955533e-06,1.3334984010622597e-06,2.5122449144720648e-07,0.00025703993307339305,0.00072308153523055463,6.9816822835191399e-09,2.5618166183032338e-09,5.2383254219954178e-10,4.3913486985481093e-10,5.7265987598004379e-11,2.669639390794882e-09,1.1454293493336876e-13,1.1773598510981616e-07,3.9181297941186213e-13,2.1191216208662065e-11,1.3386109184564642e-09,2.5059278685654154e-14,3.2111505833787473e-15,7.2370734368802896e-18,3.7130024107246796e-05,4.0056193021624687e-11,8.627386374703216e-07,1.1818753899411214e-06,4.3232538128367038e-11,4.8172105505959757e-09,8.8658763053982929e-11,2.4006836670152446e-10,2.2491352092388423e-11,7.0395378599073181e-11,1.3173390510462248e-18,1.8975725122088377e-10,1.8018509958938864e-07,2.3492553496293397e-07,6.8001119148335576e-09,2.7935439482010727e-09,1.9435353902841262e-07,6.3271542174268618e-06,7.1188163851503495e-09,9.1454231290092745e-10,7.1188603529191808e-09,5.954268896303855e-06,1.102940216800544e-19,6.5280564634469921e-20,5.0631460996415262e-17,9.2630153374585456e-12,1.2168843229831312e-10,5.8064559661026987e-20,8.3607376232025628e-14
2.1105326776453346e-10,0.3634580988061048,76.950000000000003,0.0,0.0,0.0,2.4905957948614496e-05,9.4999890675058545,0.00040196591982232237,0.0021589983074945061,0.0007936537243072089,3.7553743965803916e-06,1.2291453103301868e-10,3.5714033857857379e-05,0.17518932054492575,6.4859014830086893e-07,1.3887937797998229e-14,1.4149941962679329e-09,2.6219327718665564e-06,0.80717212535926608,4.1418740942695322e-06,1.9495727159501216e-15,1.9672449705728932e-14,3.4862324037049409e-09,3.4053994549596424e-14,0.0005800138256547993,3.0399853056762217e-05,0.0014152087802480509,0.0014153970665927201,9.8972166821780818e-08,4.7907281188054073e-08,4.9029097985394641e-07,8.2943199367356169e-05,1.1545340448982437e-08,2.7917499623866425e-09,1.2002372363182986e-09,2.5749479807153501e-09,1.9703403145183342e-07,9.0466366725817783e-09,0.011070449226298129,1.1516778462359532e-14,4.9425064626860088e-15,4.4078947128434102e-06,1.3336378046861119e-06,2.5114171775208595e-07,0.00025705043820921115,0.00072311485763824717,7.039039316040494e-09,2.5734205571542303e-09,5.2655600076328035e-10,4.4111215570248316e-10,5.7748699586372787e-11,2.6798253120411197e-09,1.1552452949548188e-13,1.1788954011817179e-07,3.9546137611748546e-13,2.1402816067279238e-11,1.340357462867884e-09,2.5319282857728604e-14,3.2486108860714679e-15,7.3246388197248388e-18,3.7286987833659159e-05,4.0110369961697451e-11,8.6280331851483604e-07,1.1872852824596264e-06,4.3430446086750422e-11,4.8397499984822762e-09,8.9064672951939078e-11,2.4117366496871096e-10,2.259733214370832e-11,7.0723834484101294e-11,1.3234041973926545e-18,1.9054550230335081e-10,1.8093273950422405e-07,2.3494339173372334e-07,6.816351838378407e-09,2.7939137689144937e-09,1.9437054009612915e-07,6.3416309902238127e-06,7.1202132718582704e-09,9.1890392668736895e-10,7.1202572447206988e-09,5.9829578769110587e-06,1.1081374178700105e-19,6.558817495819268e-20,5.1137055735419293e-17,9.3591872060860248e-12,1.2223963329969268e-10,5.8327551457902229e-20,8.3986097618257421e-14
2.117763404136847e-10,0.3634581114090014,76.950000000000003,0.0,0.0,0.0,2.4889189038765366e-05,9.4999890679031243,0.00040195547830783443,0.0021587008735203376,0.00079075550269395295,3.7416605977096495e-06,1.228976845572611e-10,3.5695558398155876e-05,0.17509096795174733,6.4850077290907881e-07,1.3837085057521868e-14,1.4153023605488433e-09,2.6310057969885422e-06,0.80726825065593832,4.1418945091528738e-06,1.9492964427381754e-15,1.9653799705226788e-14,3.4999008620812414e-09,3.4072998482146235e-14,0.00058008819149620234,3.0288840666496768e-05,0.0014182272782131619,0.0014184161566526037,9.9183333902284085e-08,4.8009555216491594e-08,4.9034937646579226e-07,8.3225140523060219e-05,1.1584593319110476e-08,2.801249880942353e-09,1.2057587326065858e-09,2.5837194763863809e-09,1.9782548327394252e-07,9.1213412890895016e-09,0.011072445041898388,1.1556009966224566e-14,4.959342957171645e-15,4.4077707336334163e-06,1.3337632709142971e-06,2.5106729122786182e-07,0.00025705988887756288,0.00072314482965817506,7.0907732920745453e-09,2.5838627795313726e-09,5.2900788276708726e-10,4.4288977181624256e-10,5.8184727481646638e-11,2.6889911671629031e-09,1.1641126427175335e-13,1.1802775706890824e-07,3.9876114016541818e-13,2.159416835811682e-11,1.3419295515905552e-09,2.5554466584965797e-14,3.2825560280209249e-15,7.404020604030015e-18,3.742822061934735e-05,4.0159163528315567e-11,8.6286136885807219e-07,1.1921577970057157e-06,4.3608695357004077e-11,4.8600371121792018e-09,8.9430262824835715e-11,2.4216917145253347e-10,2.2692721932810183e-11,7.1019467326924784e-11,1.3288668976046634e-18,1.9125498270455823e-10,1.816056670429077e-07,2.3495941803588126e-07,6.8309114260134869e-09,2.7942464038745603e-09,1.9438579958496198e-07,6.3546438566145596e-06,7.1214700294832993e-09,9.2283366070311911e-10,7.1215140069266589e-09,6.0087785547126866e-06,1.1128150978661491e-19,6.5865036673986343e-20,5.1594271270226824e-17,9.4461363902163124e-12,1.2273606765997512e-10,5.8564405304891073e-20,8.4327190259470444e-14
2.1249941306283595e-10,0.3634581239658723,76.950000000000003,0.0,0.0,0.0,2.4872637853407291e-05,9.4999890682667854,0.0004019450366970708,0.0021584034807622149,0.0007878678646490579,3.7279968790550719e-06,1.2288074936369548e-10,3.5677096683797291e-05,0.17499267180074402,6.4841140998518666e-07,1.3786555076349132e-14,1.4155983692002546e-09,2.6400775766765061e-06,0.80736432015303605,4.1419149148280795e-06,1.9490278311249784e-15,1.9720758969344735e-14,3.5135675174629242e-09,3.4090924036762793e-14,0.00058016239971032794,3.0178233665335915e-05,0.0014212347517215318,0.0014214242217769383,9.9393729722626366e-08,4.81114557024201e-08,4.9040773917843756e-07,8.3507038330382297e-05,1.1623840152762484e-08,2.8107483385705505e-09,1.2112727458131512e-09,2.5924896231749173e-09,1.9861683809639093e-07,9.196307066825955e-09,0.011074440179806529,1.1595235597267438e-14,4.9761768037711442e-15,4.4076472809900845e-06,1.3338887384995591e-06,2.5099292963260712e-07,0.0002570693357409567,0.00072317478458756163,7.1426128026514965e-09,2.5943037408464528e-09,5.3146047229057537e-10,4.4466553432432097e-10,5.8622255867167005e-11,2.698155626060812e-09,1.1730111879421082e-13,1.1816599057373748e-07,4.0207626408751828e-13,2.1786384009828146e-11,1.3435018285051505e-09,2.5790767008288729e-14,3.3167203584206187e-15,7.4839466247486119e-18,3.7569420661983517e-05,4.02079500158984e-11,8.6291927044332026e-07,1.1970337312520656e-06,4.3787069726619812e-11,4.880325731545441e-09,8.9796109287794629e-11,2.4316537682653388e-10,2.2788118958629841e-11,7.1315121239255982e-11,1.3343334242219649e-18,1.9196451473881457e-10,1.8227864354302289e-07,2.3497540336100711e-07,6.8454178376882093e-09,2.7945788460084008e-09,1.9440102115254594e-07,6.3676414014812523e-06,7.1227263699555767e-09,9.2676743784881421e-10,7.1227703519767333e-09,6.0345997918196937e-06,1.1174932167546513e-19,6.6141924067340235e-20,5.2053549849792266e-17,9.5334581475928101e-12,1.23232836728839e-10,5.8801422164592751e-20,8.4668512660577251e-14
2.132224857119872e-10,0.36345813647688535,76.950000000000003,0.0,0.0,0.0,2.4856292891299312e-05,9.4999890685969657,0.00040193459499489797,0.0021581061292139788,0.00078499077152403948,3.7143830577300702e-06,1.2286381651613931e-10,3.5658648535443118e-05,0.17489443206190255,6.4832205952705151e-07,1.3736209622351262e-14,1.4158822986144129e-09,2.6491481112035241e-06,0.80746033388807303,4.1419353113737956e-06,1.9487592570088693e-15,1.9789211044856679e-14,3.5272323678944006e-09,3.410846057736159e-14,0.00058023645397260119,3.0068030572898035e-05,0.0014242312410334313,0.0014244213022259727,9.9603357099480532e-08,4.821298401003174e-08,4.9046606801472212e-07,8.3788892796914365e-05,1.1663080951005451e-08,2.8202453355295826e-09,1.2167792107939608e-09,2.6012584213197242e-09,1.9940809537567709e-07,9.2715330124830491e-09,0.011076434640546435,1.1634455199760648e-14,4.9930080604231835e-15,4.4075243366876755e-06,1.3340142061207614e-06,2.509186318747505e-07,0.00025707877874584563,0.00072320472251985251,7.1945567089053431e-09,2.6047434334933227e-09,5.3391374893992713e-10,4.4643942593636197e-10,5.9061281757907801e-11,2.7073186889256263e-09,1.1819408700390106e-13,1.1830424061248269e-07,4.054067534135243e-13,2.1979462012054039e-11,1.3450742935183076e-09,2.6028182980159248e-14,3.3511043280925106e-15,7.5644182765144211e-18,3.7710587967042861e-05,4.0256741975073524e-11,8.6297702816746914e-07,1.2019130837414177e-06,4.3965569142323803e-11,4.9006158375993056e-09,9.0162212231535659e-11,2.441622807930672e-10,2.2883523128263305e-11,7.1610795947928586e-11,1.3398037842603211e-18,1.9267409845719301e-10,1.829516690617663e-07,2.3499134906016558e-07,6.859871267596127e-09,2.794911095444743e-09,1.9441620606749703e-07,6.3806236761593949e-06,7.1239822933609838e-09,9.3070524555941025e-10,7.124026279956809e-09,6.0604215839271331e-06,1.122171685965282e-19,6.6418832195460467e-20,5.2514889060331849e-17,9.6211513479233942e-12,1.2372994036334282e-10,5.903859856472402e-20,8.5010064916984661e-14
