Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362)
2.585857371720429e-13,0.3934078507469653,76.950000000000003,0.0,0.0,0.0,0.99999997253422612,9.4999999999938289,4.6413377913963564e-11,4.8798476143958967e-11,1.2722455324039173e-08,4.1386050723137061e-20,4.1389630484072703e-20,1.2721401940423738e-08,1.3539664848292867e-09,3.0329911679772946e-15,5.6656257771320954e-10,2.1515884182933009e-20,3.6127139266515708e-12,2.9363561236809711e-16,2.2621538004839285e-20,1.5652410429515394e-19,6.1670688466636209e-22,6.9159885606255001e-31,3.8472144140220019e-45,7.3512934697655984e-15,3.8472144005798414e-45,0.0,0.0,2.5522731093169042e-12,1.0275402848545092e-19,3.5797602440435978e-24
2.8523070790872885e-13,0.3934078507469594,76.950000000000003,0.0,0.0,0.0,0.9999999697045785,9.499999999992502,5.5864202078550748e-11,5.8734960797365761e-11,1.4033112795770553e-08,5.554089842062562e-20,5.5546104530434676e-20,1.4031819302784108e-08,1.4934807314385912e-09,3.6901877959238111e-15,6.149077061662401e-10,2.8641229531612172e-20,4.3953732247100089e-12,3.5725401170602782e-16,3.0113038022848743e-20,1.9051621284198718e-19,8.2763348369365443e-22,1.0239497419415048e-30,7.6440331321092662e-45,8.1093816840313369e-15,7.644033102714678e-45,0.0,0.0,3.0941286705521435e-12,1.2503574320718125e-19,5.2061087851085631e-24
3.118756786454148e-13,0.3934078507469528,76.950000000000003,0.0,0.0,0.0,0.99999996687500547,9.4999999999910507,6.6075116284294988e-11,6.9470595121412518e-11,1.5343720378110818e-08,7.2602733297663116e-20,7.2610045252901619e-20,1.5342160019017872e-08,1.6329949758361399e-09,4.4117704941416848e-15,6.6161909601222106e-10,3.7138511518488685e-20,5.2546649899605544e-12,4.2710297069560609e-16,3.9046974814470477e-20,2.2786082418764066e-19,1.0818778618724349e-21,1.4637836524259804e-30,1.4297614248384474e-44,8.8674682375695772e-15,1.4297614188239915e-44,0.0,0.0,3.6858662074153977e-12,1.4950099863510481e-19,7.3119537747153713e-24
3.3852064938210075e-13,0.3934078507469457,76.950000000000003,0.0,0.0,0.0,0.99999996404550451,9.4999999999894751,7.7020452210040504e-11,8.0978391746906349e-11,1.6654278620043636e-08,9.2842950160852258e-20,9.2852925704633521e-20,1.6652424100246712e-08,1.7725092180219433e-09,5.1977368247476557e-15,7.0675191877020105e-10,4.711188867120607e-20,6.1905781012672465e-12,5.0318185233439037e-16,4.953285920888251e-20,2.6856178215531956e-19,1.3834839780568122e-21,2.0321771362531907e-30,2.5406896852960037e-44,9.6254621101651548e-15,2.5406896736778004e-44,0.0,0.0,4.3269368274419037e-12,1.7614947945788894e-19,9.9755417490559455e-24
3.730477733073322e-13,0.39340785074693563,76.950000000000003,0.0,0.0,0.0,0.99999996037907923,9.4999999999872458,9.2255649794719798e-11,9.6996498136812218e-11,1.8352455560408156e-08,1.2424184792098038e-19,1.2425623828361974e-19,1.8350178392509915e-08,1.9532947587240645e-09,6.3119747337557911e-15,7.6297483400758379e-10,6.2395401041109029e-20,7.517309473036865e-12,6.1103238724734428e-16,6.560175262248329e-20,3.2630175796244537e-19,1.8513683318342781e-21,2.9977016760083676e-30,5.0280590505816748e-44,1.0607709085275208e-14,5.0280590251368775e-44,0.0,0.0,5.23014588517807e-12,2.1392815144437386e-19,1.4390359641632039e-23
4.075748972325636e-13,0.39340785074692464,76.950000000000003,0.0,0.0,0.0,0.99999995671276576,9.499999999984805,1.0863054628737214e-10,1.142128704646344e-10,2.005055172767562e-08,1.6202364204226626e-19,1.6204370639199751e-19,2.0047804045719188e-08,2.1340802957123641e-09,7.5343133980015678e-15,8.1674807876843408e-10,8.0536939816582468e-20,8.9726569654843426e-12,7.2934146178174981e-16,8.4675537927321618e-20,3.8969236618466615e-19,2.4143647264057185e-21,4.2724898606682908e-30,9.3698325082782657e-44,1.1590066470476276e-14,9.36983245615883e-44,0.0,0.0,6.2141154760216719e-12,2.5537156759665377e-19,2.006434545877433e-23
4.4210202115779504e-13,0.39340785074691276,76.950000000000003,0.0,0.0,0.0,0.99999995304655898,9.4999999999821547,1.2609548726811038e-10,1.3257530266074266e-10,2.1748568271891279e-08,2.0677852099656968e-19,2.0680571179941195e-19,2.1745301084056271e-08,2.314865828986861e-09,8.8647477122895425e-15,8.681783803200334e-10,1.0173799047403292e-19,1.0556596398021567e-11,8.5810769085408508e-16,1.0696605399356901e-19,4.5874196455452791e-19,3.0812670604624981e-21,5.9165386949320658e-30,1.6584110990942593e-43,1.2572169004827281e-14,1.6584110890491742e-43,0.0,0.0,7.2776959203050796e-12,3.0047904524584576e-19,2.7190796925694519e-23
4.766291450830265e-13,0.3934078507468999,76.950000000000003,0.0,0.0,0.0,0.99999994938045433,9.4999999999793001,1.4460297606898811e-10,1.5203385729036967e-10,2.3446506326604625e-08,2.5909664230313042e-19,2.5913261253120771e-19,2.3442669531701269e-08,2.4956513585475743e-09,1.0303272642667641e-14,9.173678280551573e-10,1.2619128068929503e-19,1.2269103591667583e-11,9.9732968942323878e-16,1.3267593180522675e-19,5.3345890983982178e-19,3.8608686688634254e-21,7.9951717275853206e-30,2.8093926204149262e-43,1.3553967812195405e-14,2.8093926020251896e-43,0.0,0.0,8.4197537177660512e-12,3.4924989629467604e-19,3.5970220082086601e-23
5.111562690082579e-13,0.39340785074688617,76.950000000000003,0.0,0.0,0.0,0.99999994571444739,9.4999999999762359,1.6410759668742511e-10,1.725407845056989e-10,2.5144367008329899e-08,3.1956803716686583e-19,3.1961464628444468e-19,2.5139909412827467e-08,2.6764368843945228e-09,1.1849883228099264e-14,9.644140391820474e-10,1.5408109329198786e-19,1.4110154374262313e-11,1.1470060728184687e-15,1.6199892349823234e-19,6.1385155652782829e-19,4.7619608986130595e-21,1.0579110273772505e-29,4.5839727040192572e-43,1.4536126783143245e-14,4.5839726718129033e-43,0.0,0.0,9.6391716905991394e-12,4.0168342050573096e-19,4.6609106999767618e-23
5.456833929334894e-13,0.3934078507468714,76.950000000000003,0.0,0.0,0.0,0.99999994204853393,9.4999999999729727,1.8456590186684358e-10,1.9405040437516947e-10,2.6842151418549696e-08,3.8878270841052671e-19,3.8884202787471499e-19,2.683702075160656e-08,2.8572224065277232e-09,1.3504574576725188e-14,1.0094103992840211e-09,1.8558372043644882e-19,1.6079724575205429e-11,1.3071354564084173e-15,1.9512037987214684e-19,6.9992825816473907e-19,5.7933345806466345e-21,1.374442454169967e-29,7.2414956398088015e-43,1.5518624864771868e-14,7.2414955854861388e-43,0.0,0.0,1.0934848377552519e-11,4.5777892955855437e-19,5.9319450443906848e-23
5.802105168587209e-13,0.3934078507468558,76.950000000000003,0.0,0.0,0.0,0.99999993838270962,9.4999999999695017,2.0593636175884391e-10,2.1651905290749477e-10,2.8539860644097705e-08,4.6733054465682569e-19,4.6740486265556197e-19,2.8534003572204012e-08,3.0380079249471929e-09,1.526734186740741e-14,1.0524461726650489e-09,2.208676720405053e-19,1.8177790030130473e-11,1.4777164558952699e-15,2.3221746954133269e-19,7.9169736617590372e-19,6.9637787498931765e-21,1.7572584832360913e-29,1.1117804758568895e-42,1.6500235530103766e-14,1.1117804669966282e-42,0.0,0.0,1.2305698171773834e-11,5.1753575621258385e-19,7.431798116372982e-23
6.147376407839524e-13,0.3934078507468395,76.950000000000003,0.0,0.0,0.0,0.99999993471697068,9.49999999996583,2.2817923931887935e-10,2.3990495104414946e-10,3.0237495753930471e-08,5.5580133232457336e-19,5.5589315768051498e-19,3.0230857898779631e-08,3.218793439652945e-09,1.7138180347916597e-14,1.0936067701744356e-09,2.6009418151298351e-19,2.0404326580302162e-11,1.6587476872769259e-15,2.7345971065304914e-19,8.8916723002744074e-19,8.2820808353725632e-21,2.2150461280692183e-29,1.6648821730383712e-42,1.7482136894415731e-14,1.6648821589981594e-42,0.0,0.0,1.3750650938861501e-11,5.8095319156950602e-19,9.1825333791215153e-23
6.492647647091839e-13,0.3934078507468219,76.950000000000003,0.0,0.0,0.0,0.99999993105131357,9.4999999999619575,2.5125650537833604e-10,2.6416811536715896e-10,3.1935057803339404e-08,6.5478478843642495e-19,6.5489685412587114e-19,3.1927583755489328e-08,3.3995789506449987e-09,1.9117085333047033e-14,1.1329739317509906e-09,3.0341755042726626e-19,2.2759310070865788e-11,1.8502277667368864e-15,3.1900933327457541e-19,9.9234619767547232e-19,9.7570271599934716e-21,2.7570312926128055e-29,2.4391111350698121e-42,1.8464045515885767e-14,2.439111113368643e-42,0.0,0.0,1.5268651671135933e-11,6.4803055246991655e-19,1.1206566187608195e-22
6.837918886344153e-13,0.3934078507468035,76.950000000000003,0.0,0.0,0.0,0.99999992738573462,9.4999999999578826,2.7513178886151081e-10,2.8927030575781866e-10,3.3632547832445622e-08,7.6487056410703157e-19,7.6500583054469634e-19,3.3624181166485284e-08,3.5803644579233654e-09,2.1204052203888052e-14,1.1706258334267108e-09,3.5098535057494031e-19,2.5242716350671471e-11,2.052155310633172e-15,3.6902149183089713e-19,1.1012426156141248e-18,1.1397402999848527e-20,3.3929794380022586e-29,3.5040340066186245e-42,1.9445877763068513e-14,3.504033973810461e-42,0.0,0.0,1.6858660331338441e-11,7.1876715206387454e-19,1.3526640373504502e-22
7.183190125596468e-13,0.39340785074678436,76.950000000000003,0.0,0.0,0.0,0.99999992372023017,9.4999999999536069,2.9977031846728589e-10,3.1517496408149684e-10,3.5329966866388472e-08,8.8664822909285728e-19,8.8680988703784443e-19,3.5320650155915158e-08,3.7611499614880601e-09,2.3399076407455877e-14,1.2066372126762571e-09,4.0293866067786354e-19,2.7854521273128497e-11,2.264528935552074e-15,4.2364451398204281e-19,1.2158648286633333e-18,1.3211992360823008e-20,4.1331973637287511e-29,4.9453957445498478e-42,2.0427682599712759e-14,4.945395695935129e-42,0.0,0.0,1.8519651731426792e-11,7.93162301568593e-19,1.6165790365511232e-22
7.873732604101097e-13,0.3934078507467432,76.950000000000003,0.0,0.0,0.0,0.99999991638943297,9.499999999944464,3.5120553517378541e-10,3.6925334195486693e-10,3.8724595976799107e-08,1.1676370913983427e-18,1.167862037828574e-18,3.8713202966643709e-08,4.1227209574764863e-09,2.8113278924078669e-14,1.274021223976448e-09,5.2053566751215087e-19,3.3463230482998667e-11,2.7206088959802627e-15,5.4728443626437357e-19,1.4623200108958163e-18,1.7398941266399228e-20,5.9703819651659876e-29,9.4000969040086682e-42,2.2391167889567082e-14,9.400096802764231e-42,0.0,0.0,2.2050554779231693e-11,9.5292549958105402e-19,2.2494637052748122e-22
8.493421340885203e-13,0.39340785074670337,76.950000000000003,0.0,0.0,0.0,0.99999990981104214,9.4999999999355929,3.9964516727309571e-10,4.2018219762304855e-10,4.1770684238710371e-08,1.4654947726330943e-18,1.465789724389751e-18,4.1757222709153459e-08,4.447192618530717e-09,3.2711712892910126e-14,1.3295863611979144e-09,6.4228797993413874e-19,3.8933463361320922e-11,3.1654518474802472e-15,6.7529317419530591e-19,1.7030694479042329e-18,2.1837221764309057e-20,8.0880964420709363e-29,1.5972316455955306e-41,2.4153047583818702e-14,1.5972316270420633e-41,0.0,0.0,2.5450952145662506e-11,1.1087480843324174e-18,2.9495167577579002e-22
9.113110077669308e-13,0.3934078507466605,76.950000000000003,0.0,0.0,0.0,0.99999990323284593,9.4999999999260929,4.5007132011871067e-10,4.7319965766791627e-10,4.4816558990444812e-08,1.8101174037605693e-18,1.8104962903467232e-18,4.4800829144572312e-08,4.7716642676224172e-09,3.7658160687509909e-14,1.3808816673723267e-09,7.8008254314995607e-19,4.4816929503562255e-11,3.6439230334611033e-15,8.2016849950390254e-19,1.9623919967961667e-18,2.6972303529970215e-20,1.0725525031656424e-28,2.6144562465263074e-41,2.5914849499933945e-14,2.6144562139449178e-41,0.0,0.0,2.9064819662257575e-11,1.2763452056844321e-18,3.7888647889924368e-22
9.732798814453412e-13,0.39340785074661505,76.950000000000003,0.0,0.0,0.0,0.99999989665482902,9.4999999999159712,5.0233133903371349e-10,5.2814522276814864e-10,4.7862225655782964e-08,2.2049106657854482e-18,2.205388811234369e-18,4.7844022412343879e-08,5.096135904751644e-09,4.2952598220440088e-14,1.4282352586380302e-09,9.3453865982361286e-19,5.1113489471747549e-11,4.1560144640357164e-15,9.8256153397884631e-19,2.2403358432932893e-18,3.2854927120798456e-20,1.3961744831616567e-28,4.1428828515555177e-41,2.7676467734030816e-14,4.1428827964232289e-41,0.0,0.0,3.2886733655453572e-11,1.4557128922484067e-18,4.7814530930352041e-22
1e-12,0.3934078507465666,76.950000000000003,0.0,0.0,0.0,0.99999989381853138,9.4999999999114202,5.2539534576259085e-10,5.5239444634722756e-10,4.917541198607429e-08,2.3914718026252179e-18,2.3919978264567082e-18,4.9156077677605217e-08,5.2360435691700699e-09,4.5342853892573284e-14,1.447513832344667e-09,1.0064235412202011e-18,5.3955905582792526e-11,4.3871928408350926e-15,1.0581403015746095e-18,2.3659390910654462e-18,3.5634774862372124e-20,1.5562908399447061e-28,5.0073502765277219e-41,2.8435995373138698e-14,5.0073502080648831e-41,0.0,0.0,3.4597556900467858e-11,1.5366846095575654e-18,5.2602367586125032e-22
1.0352487551237517e-12,0.3934078507465666,76.950000000000003,0.0,0.0,0.0,0.99999989007697798,9.4999999999052367,5.5628428467815232e-10,5.8487071096911005e-10,5.0907689520674698e-08,2.6532794405238413e-18,2.6538735740196531e-18,5.0886802651865751e-08,5.4206075299184577e-09,4.8595002015261e-14,1.4719500701746068e-09,1.1062280830895088e-18,5.7823003873820903e-11,4.7017181515997552e-15,1.1630734061889691e-18,2.5369491564963136e-18,3.9535821426725303e-20,1.7881512755092892e-28,6.3808451224451782e-41,2.9437949240601688e-14,6.3808450321352121e-41,0.0,0.0,3.6911408129323514e-11,1.6468471715657558e-18,5.9413331699693171e-22
1.0972176288021622e-12,0.3934078507465157,76.950000000000003,0.0,0.0,0.0,0.99999988349927971,9.4999999998938893,6.1180006045579033e-10,6.4323934024863085e-10,5.3952955736647153e-08,3.1586277865092117e-18,3.1593560507481121e-18,5.3929170002488094e-08,5.7450791431229096e-09,5.4585349192055308e-14,1.512305731755812e-09,1.2956785582042047e-18,6.4945333365065223e-11,5.2810261109212369e-15,1.3622589751495195e-18,2.8522800886072508e-18,4.7065703510315332e-20,2.2575282263097105e-28,9.5839713839781646e-41,3.1199410936768413e-14,9.5839712402294918e-41,0.0,0.0,4.113369144070368e-11,1.849744071377789e-18,7.2826401314790377e-22
1.1591865024805727e-12,0.39340785074646184,76.950000000000003,0.0,0.0,0.0,0.99999987692172276,9.4999999998819398,6.6875857668747578e-10,7.0312484973877837e-10,5.6998029324543014e-08,3.7243589361549154e-18,3.7252408938124905e-18,5.6971124603513418e-08,6.0695507443650461e-09,6.0923617452377694e-14,1.5495603642762952e-09,1.503377214954148e-18,7.2480338648354729e-11,5.8939303591567115e-15,1.5806303970742948e-18,3.1863767749471908e-18,5.549527876749748e-20,2.8139218771259102e-28,1.4076795188512608e-40,3.2960703419168643e-14,1.4076794965472665e-40,0.0,0.0,4.554856289709398e-11,2.0643996249882067e-18,8.8195737618467151e-22
1.2211553761589832e-12,0.3934078507464055,76.950000000000003,0.0,0.0,0.0,0.99999987034429594,9.499999999869388,7.2704897506603669e-10,7.6441068432690618e-10,6.0042915177453243e-08,4.3538753020161982e-18,4.3549319407469175e-18,6.0012666594196831e-08,6.3940223336449143e-09,6.7609785064305678e-14,1.583952246709144e-09,1.7297737153884411e-18,8.0427880473893083e-11,6.5404229158350875e-15,1.8186604348783357e-18,3.5392873341018799e-18,6.4875241222991854e-20,3.4675214450156283e-28,2.0265831360680827e-40,3.4721834618021761e-14,2.0265831022438648e-40,0.0,0.0,5.0151129400332567e-11,2.290809864607884e-18,1.0566383839682253e-21
1.2831242498373937e-12,0.3934078507463464,76.950000000000003,0.0,0.0,0.0,0.99999986376698957,9.4999999998562412,7.8656891165147985e-10,8.269892408052904e-10,6.3087618063996548e-08,5.0505784868003776e-18,5.0518322231207268e-18,6.3053796113746497e-08,6.7184939109625515e-09,7.4643830847724371e-14,1.6157013572368271e-09,1.9752831639482948e-18,8.8787819638730295e-11,7.2204958028275256e-15,2.0767855178662587e-18,3.9110598681212162e-18,7.5256273880108566e-20,4.2290902785708088e-28,2.8654229154312888e-40,3.6482983968018101e-14,2.8654228651828004e-40,0.0,0.0,5.4936622152892789e-11,2.5289708210252058e-18,1.2537358974412249e-21
1.3450931235158042e-12,0.3934078507462846,76.950000000000003,0.0,0.0,0.0,0.99999985718979412,9.4999999998425046,8.4722390345563365e-10,8.907611808779538e-10,6.6132142632009953e-08,5.8178692860027532e-18,5.8193439683166093e-18,6.6094513301323809e-08,7.0429654763180014e-09,8.2025734160270197e-14,1.645010777702916e-09,2.2402887595092868e-18,9.7560016986663678e-11,7.9341410443415005e-15,2.3554085300696581e-18,4.3017424626185788e-18,8.6689048956159517e-20,5.1099673576168723e-28,3.9858057256735362e-40,3.8243974372534174e-14,3.9858056524058336e-40,0.0,0.0,5.9900393495509423e-11,2.7788785319901505e-18,1.4746818028592502e-21
1.4070619971942147e-12,0.39340785074622014,76.950000000000003,0.0,0.0,0.0,0.99999985061270114,9.4999999998281801,9.0892672766556954e-10,9.5563479951127628e-10,6.9176493411116585e-08,6.6591476862067103e-18,6.660868597137918e-18,6.9134818296043221e-08,7.3674370297112914e-09,8.9755474883771154e-14,1.6720679849219568e-09,2.5251442337799341e-18,1.0674433340836405e-10,8.6813506669290044e-15,2.6549013739611452e-18,4.7113831868106803e-18,9.9224228048432266e-20,6.1220688182351308e-28,5.4624317984936427e-40,4.000476493322064e-14,5.4624316934604839e-40,0.0,0.0,6.5037913846450683e-11,3.0405290344889304e-18,1.7209103190010482e-21
1.4690308708726252e-12,0.3934078507461531,76.950000000000003,0.0,0.0,0.0,0.99999984403570241,9.4999999998132765,9.7159686578574592e-10,1.021525440511623e-09,7.2220674815539393e-08,7.5778128631051427e-18,7.5798067212635472e-18,7.2174711236972151e-08,7.6919085711424586e-09,9.78330334110281e-14,1.6970460454409808e-09,2.8301761073869147e-18,1.1634062984151014e-10,9.4621166994952811e-15,2.975607342485493e-18,5.140030093552968e-18,1.129124622909096e-19,7.277889477222989e-28,7.38507793987808e-40,4.1765621657897033e-14,7.3850777916262523e-40,0.0,0.0,7.0344768717259682e-11,3.3139183619432988e-18,1.9938574306157844e-21
1.5309997445510357e-12,0.39340785074608337,76.950000000000003,0.0,0.0,0.0,0.9999998374587914,9.4999999997977937,1.0351599877211666e-09,1.0883549540964819e-09,7.5264691147797068e-08,8.5772631820116928e-18,8.5795581433070457e-18,7.52141922631309e-08,8.0163801006115355e-09,1.0625839063283105e-13,1.7201047244517637e-09,3.1556857838479431e-18,1.2634876727078233e-10,1.0276431173298717e-14,3.3178433206470642e-18,5.5877312194087811e-18,1.2780439254422201e-19,8.5905043393875487e-28,9.8607718664284742e-40,4.3526346376260253e-14,9.8607716601328201e-40,0.0,0.0,7.58166557878496e-11,3.5990425564454298e-18,2.2949604362992371e-21
1.5929686182294461e-12,0.3934078507460112,76.950000000000003,0.0,0.0,0.0,0.99999983088196054,9.4999999997817408,1.0995474748594074e-09,1.1560511954685459e-09,7.8308546601026598e-08,9.6608961996541681e-18,9.663521858260817e-18,7.8253261513492853e-08,8.3408516181185433e-09,1.1503152792526031e-13,1.7413915108788625e-09,3.501951485257182e-18,1.3676860672778175e-10,1.1124286121945994e-14,3.6819018206749829e-18,6.0545345847354869e-18,1.439506496002809e-19,1.0073570095605644e-27,1.3016166142909365e-39,4.5286811855726316e-14,1.3016165859583051e-39,0.0,0.0,8.1449382048909386e-11,3.8958976603648139e-18,2.6256575992934945e-21
