Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592)
2.3586047382197354e-09,0.3815652925533126,76.950000000000003,0.0,0.0,0.0,0.91430027975994332,9.4995830630772478,0.0014632292503208263,0.011425011730420256,0.010400965901992507,0.0004050040271501853,1.578741756162941e-09,9.6661838078523668e-06,0.020068061666351403,9.8863859958020953e-06,3.1473387285635319e-12,1.8738838614851942e-06,3.2230921864113915e-06,0.040494275191115169,0.00028967478943097292,5.5537830639536985e-14,5.685453922801579e-15,3.5989553688576979e-10,9.9226479401719791e-13,6.0867302199932589e-06,2.8181555980526612e-05,0.00061640494577969846,0.00061660373670461004,8.9556535514401607e-08,5.126454633210494e-08,6.4280060979525409e-13,1.3135451112484541e-05,3.7946718946879634e-09,1.0812055091235938e-09,7.3697417315837761e-09,1.3795708463032114e-08,2.0556501019211208e-09,1.090702200332548e-08,0.00046131208225180592,7.9832329211802491e-14,2.7211951715208664e-14,1.0387824034776793e-07,1.3916608966583241e-08,1.6205994241048013e-09,8.2681275339040284e-07,2.5281342030312916e-06,1.0708157797631189e-08,1.1238389123771794e-09,1.0151320085649573e-08,7.3710354807881827e-09,2.6585504730752312e-09,2.0006782737423646e-11,5.5720112218639839e-11,2.0033725831791874e-08,2.200257764826594e-10,2.8504753125616245e-10
2.4355459402145934e-09,0.3815654147513049,76.950000000000003,0.0,0.0,0.0,0.91165618181416586,9.4995712947169455,0.0015084859271816751,0.011763472459591535,0.010688959119448508,0.00041629150339206328,1.6255087228652691e-09,9.6395418100844759e-06,0.020690354667182068,1.0179323541384614e-05,3.2350551681213771e-12,2.0500268633802623e-06,3.5323945129490477e-06,0.041758151496249507,0.00030770197699951283,5.7183438632556916e-14,6.1359582576434326e-15,3.9589521809980996e-10,1.0863297913227713e-12,6.3010872590130978e-06,2.8983857831393908e-05,0.00065616431406878843,0.00065638191885161355,9.5333207903370042e-08,5.4571672120339124e-08,6.6286579738318241e-13,1.3976755466897703e-05,4.0377179675080972e-09,1.1506031645939954e-09,8.5234658488269206e-09,1.4703184850027197e-08,2.201252316748351e-09,1.2783682800830986e-08,0.00047571657326602633,8.508354586173411e-14,2.9001899295091826e-14,1.0428539466918026e-07,1.408451548341251e-08,1.6172218231919365e-09,8.5055416626742516e-07,2.6108238673061443e-06,1.2542802751171031e-08,1.2068752267895358e-09,1.1474987694224487e-08,8.2547359506144359e-09,3.0759742916982981e-09,2.1289507183125601e-11,6.4619735927372439e-11,2.1112480481843895e-08,2.5735038163931474e-10,3.3592176783237299e-10
2.5124871422094515e-09,0.38156554226575706,76.950000000000003,0.0,0.0,0.0,0.90902123273160251,9.4995596345538154,0.0015535920052697396,0.012099903426951851,0.010973975602939726,0.00042746227544577809,1.6719950618871587e-09,9.612992345445905e-06,0.021310672705078956,1.047050330250055e-05,3.3218646843204906e-12,2.2360160634072558e-06,3.8598032895033064e-06,0.043018543660036199,0.00032620026771820065,5.8819172083334666e-14,6.6101533664421716e-15,4.3409751854035181e-10,1.1857368606893793e-12,6.5148573566225285e-06,2.9777883088863041e-05,0.00069703296141935558,0.00069727086065616748,1.0127104110903576e-07,5.7971074178844959e-08,6.8287567090236337e-13,1.4842295224598064e-05,4.2877651376459389e-09,1.2220045064777799e-09,9.8078029447666765e-09,1.5637556332683448e-08,2.3516253290046893e-09,1.4905356258215934e-08,0.00049008159221555325,9.0490381213265418e-14,3.0844891529900464e-14,1.0469160513049131e-07,1.4251978011201584e-08,1.6138567401601773e-09,8.7425190960029487e-07,2.6933602129985765e-06,1.4615401559064661e-08,1.2927623590860634e-09,1.2919475787400947e-08,9.2080569176369254e-09,3.5415603856879792e-09,2.2609222614568454e-11,7.4564287651747817e-11,2.2208268225294318e-08,2.9950058368764272e-10,3.9360904325124603e-10
2.5894283442043095e-09,0.38156567504174027,76.950000000000003,0.0,0.0,0.0,0.90639539482022669,9.4995480815196256,0.0015985480031282025,0.012434316339698642,0.01125603786284733,0.00043851722684463339,1.7182023919697212e-09,9.5865350301029254e-06,0.021929022565820341,1.0759935418540981e-05,3.4077741432127194e-12,2.4320219511647567e-06,4.2057095718731397e-06,0.044275463791046785,0.00034516369301079442,6.0445087950983413e-14,7.108561209589197e-15,4.7455287365712011e-10,1.2905842131172984e-12,6.7280411588941536e-06,3.0563694309199982e-05,0.00073899930990287013,0.00073925908754455497,1.0736835206199363e-07,6.1461788839435217e-08,7.0283042258845397e-13,1.5731908734771804e-05,4.5447666680158916e-09,1.2953961596071628e-09,1.1232003442387572e-08,1.6598643498332651e-08,2.50674054916497e-09,1.7294366338157751e-08,0.00050440728051688209,9.6051796283723616e-14,3.2740574268889682e-14,1.050968746209007e-07,1.4418998094450235e-08,1.610504120884682e-09,8.9790615026774085e-07,2.7757438272894496e-06,1.6947380611323466e-08,1.3814832951745454e-09,1.449123808380785e-08,1.0233581251996206e-08,4.0589221300941179e-09,2.3965682308717044e-11,8.5633644764982604e-11,2.3320574681892632e-08,3.4691527836497711e-10,4.5872575110440101e-10
2.6663695461991676e-09,0.3815658130247496,76.950000000000003,0.0,0.0,0.0,0.90377863055836916,9.4995366345588081,0.0016433544372049826,0.0127667228398554,0.011535168259659305,0.00044945723522493594,1.764132322848543e-09,9.5601694819622507e-06,0.022545411007582034,1.1047629972488923e-05,3.4927903650234141e-12,2.6382081731168417e-06,4.570495115014003e-06,0.045528923947129409,0.0003645863442419794,6.2061242877739711e-14,7.6316913741716587e-15,5.1731053187483291e-10,1.4009663900415201e-12,6.9406396727694854e-06,3.1341353632265483e-05,0.00078205186329065876,0.00078233521170962173,1.1362346957271123e-07,6.5042859235942722e-08,7.2273024387181086e-13,1.6645435280698591e-05,4.8086760916201215e-09,1.3707648260926471e-09,1.2805563584090318e-08,1.7586267968647035e-08,2.6665694727278726e-09,1.9974215666471546e-08,0.0005186937790847934,1.017667580807688e-13,3.4688595403197173e-14,1.0550120602289405e-07,1.4585577272523768e-08,1.6071639115010542e-09,9.2151705441941209e-07,2.8579752947937473e-06,1.9561265826596587e-08,1.4730210567583748e-09,1.6196820639084229e-08,1.1333853883538627e-08,4.6317956089925748e-09,2.5358640968525123e-11,9.7910466104951873e-11,2.4448913473795302e-08,4.0005695954848327e-10,5.3191667360651865e-10
2.7433107481940256e-09,0.38156595616070005,76.950000000000003,0.0,0.0,0.0,0.90117090259403987,9.4995252926282756,0.0016880118218621058,0.013097134504573614,0.01181138900482934,0.00046028317235999582,1.8097864552953563e-09,9.5338953206655623e-06,0.023159844761061348,1.133359699118031e-05,3.5769201244157162e-12,2.8547316708862597e-06,4.9545325166207137e-06,0.046778936135737338,0.00038446237214161035,6.3667693190426681e-14,8.1800412648527521e-15,5.6241857286934939e-10,1.516974325295082e-12,7.1526541673875976e-06,3.2110922783899263e-05,0.00082617920644341934,0.00082648793153292609,1.2003473424283454e-07,6.8713335253436015e-08,7.4257532538271854e-13,1.7582715077013196e-05,5.0794472107589445e-09,1.4480972850977736e-09,1.4538215693440971e-08,1.8600252396717706e-08,2.8310836931577345e-09,2.2969600572464711e-08,0.00053294122833254568,1.0763423958552034e-13,3.6688604860093219e-14,1.0590460221237801e-07,1.4751717079651156e-08,1.6038360584043113e-09,9.4508478747964939e-07,2.940055197571945e-06,2.2480693739519518e-08,1.5673587125815216e-09,1.8042856787388949e-08,1.2511379625776113e-08,5.2640373738658055e-09,2.6787854718756034e-11,1.1148014256834389e-10,2.5592824510173787e-08,4.5941207629077379e-10,6.1385474714416697e-10
2.8202519501888837e-09,0.3815661043959231,76.950000000000003,0.0,0.0,0.0,0.89857217374424736,9.4995140546972632,0.0017325206693850446,0.013425562846434402,0.012084722161632762,0.00047099590419400687,1.85516638115971e-09,9.5077121675809556e-06,0.02377233052960067,1.161784644556528e-05,3.6601701507542666e-12,3.0817428173207378e-06,5.3581853588111546e-06,0.048025512314229836,0.00040478598623433016,6.5264494901922043e-14,8.7540962922285083e-15,6.0992392560231364e-10,1.63869540683439e-12,7.3640861022945694e-06,3.2872463078296046e-05,0.00087137000470809416,0.00087170603101017856,1.2660049837754457e-07,7.2472273478037774e-08,7.6236585695617247e-13,1.8543589266865641e-05,5.3570340962118591e-09,1.5273803926053036e-09,1.6439918440444894e-08,1.9640420464015922e-08,3.0002549116430334e-09,2.6306425125237107e-08,0.00054714976817210256,1.1365321973499816e-13,3.8740254596993865e-14,1.0630706605868184e-07,1.491741904492246e-08,1.6005205082479797e-09,9.6860951415107036e-07,3.0219841151415893e-06,2.5730421548859577e-08,1.6644793869183897e-09,2.0036062196696193e-08,1.3768621218208226e-08,5.9596221192190357e-09,2.8253081101647548e-11,1.2643074573261245e-10,2.6751872377460952e-08,5.2549137052999252e-10,7.0524078865947166e-10
2.8971931521837417e-09,0.38156625767716373,76.950000000000003,0.0,0.0,0.0,0.89598240699431919,9.4995029197471723,0.0017768814899920115,0.013752019313749827,0.012355189646019366,0.00048159629087580227,1.9002736834105988e-09,9.4816196457957891e-06,0.024382874989310403,1.1900388250968697e-05,3.742547128367029e-12,3.3193855503092638e-06,5.7818083478874315e-06,0.049268664390150554,0.00042555145427464192,6.6851703712624936e-14,9.3543300586289399e-15,6.5987238611151133e-10,1.7662135381816207e-12,7.5749370771507954e-06,3.3626035420373048e-05,0.00091761300332214688,0.00091797837918002772,1.3331912589900952e-07,7.6318737147368786e-08,7.8210202763628149e-13,1.9527899918982765e-05,5.6413910863901191e-09,1.6086010811753468e-09,1.8520847128678302e-08,2.0706596877240318e-08,3.1740549442365489e-09,3.001181416283835e-08,0.00056131953801439476,1.1982268340391811e-13,4.0843198595255233e-14,1.0670860042441311e-07,1.5082684692285516e-08,1.5972172079427187e-09,9.920913984178237e-07,3.1037626244892117e-06,2.9336336125914935e-08,1.7643662657986884e-09,2.21832300387973e-08,1.5107997579069294e-08,6.7226402819905968e-09,2.9754079072427989e-11,1.428529746577117e-10,2.7925644831839678e-08,5.9883019529249254e-10,8.0680318483401139e-10
2.9741343541785997e-09,0.381566415951577,76.950000000000003,0.0,0.0,0.0,0.89340156549722216,9.4994918867714091,0.0018210947918432204,0.014076515290863812,0.012622813227463201,0.00049208518679248281,1.9451099361779825e-09,9.455617380111908e-06,0.024991484789191481,1.2181232267350078e-05,3.8240576968065869e-12,3.5677975044163542e-06,6.2257474522276817e-06,0.050508404221491665,0.00044675310168730483,6.8429375011912617e-14,9.9812045414332732e-15,7.1230863506370791e-10,1.899609199540753e-12,7.7852087946396411e-06,3.4371700308128789e-05,0.00096489702682495137,0.00096529392955613821,1.4018899226087295e-07,8.0251796101585691e-08,8.0178402568047313e-13,2.053549002463865e-05,5.9324727864629187e-09,1.6917463596959675e-09,2.0791384028963961e-08,2.1798607365058497e-08,3.3524557272541285e-09,3.4114125354932739e-08,0.00057545067676961488,1.2614162138586972e-13,4.2997092853760144e-14,1.07109208165343e-07,1.5247515540543171e-08,1.5939261046549011e-09,1.0155306035488223e-06,3.1853913000822404e-06,3.3325462028420103e-08,1.8670026017276869e-09,2.4491226270375455e-08,1.6531882249582649e-08,7.5572955762979446e-09,3.1290608994694979e-11,1.6084010113741384e-10,2.9113751385365893e-08,6.7998881396326956e-10,9.1929754812117749e-10
3.0510755561734578e-09,0.381566579166725,76.950000000000003,0.0,0.0,0.0,0.89082961257288373,9.4994809547752102,0.001865161081050111,0.014399062098452688,0.012887614529809268,0.00050246344060291806,1.9896767047942854e-09,9.4297049970369627e-06,0.025598166551257379,1.2460388299563948e-05,3.9047084511111246e-12,3.8271101403672727e-06,6.690340038332357e-06,0.051744743616948731,0.00046838531101300217,6.9997563879602422e-14,1.0635170273933183e-14,7.6727625507296925e-10,2.0389595085466524e-12,7.9949030319073129e-06,3.5109517834993526e-05,0.0010132109784761454,0.0010136417195625415,1.4720848436372451e-07,8.4270526734983063e-08,8.2141203856354969e-13,2.1566203494539815e-05,6.2302340674588747e-09,1.7768033131264958e-09,2.3262108778702149e-08,2.2916278674749454e-08,3.5354293214591304e-09,3.8642960322640347e-08,0.00058954332284754372,1.326090303739069e-13,4.5201595382300299e-14,1.0750889213038855e-07,1.5411913103351792e-08,1.590647145805741e-09,1.0389272921011597e-06,3.266870713880722e-06,3.7725968547407449e-08,1.972371717358235e-09,2.696698502324546e-08,1.8042602015814936e-08,8.4679024725002189e-09,3.2862432635661338e-11,1.8048791360966568e-10,3.0315821979479205e-08,7.6955268092076322e-10,1.0435063427328694e-09
3.128016758168316e-09,0.3815667472705734,76.950000000000003,0.0,0.0,0.0,0.88826651170751414,9.4994701227755112,0.0019090808616845265,0.014719670993825386,0.013149615032117161,0.00051273189527112535,2.0339755458358937e-09,9.4038821247766003e-06,0.026202926870655622,1.2737866097619476e-05,3.9845059420632307e-12,4.0974488724220699e-06,7.1759150050531152e-06,0.052977694336167905,0.00049044252135921774,7.1556325087415077e-14,1.1316666523780521e-14,8.2481774778797486e-10,2.1843382806134195e-12,8.2040216185699439e-06,3.5839547692171245e-05,0.0010625438396807828,0.0010630108699722428,1.5437600047158343e-07,8.837401194817266e-08,8.409862529815925e-13,2.261988515563098e-05,6.5346300653446518e-09,1.8637591022343942e-09,2.5943788862634886e-08,2.4059438568753525e-08,3.722947915299648e-09,4.3629174841276573e-08,0.00060359761415790833,1.3922391294062284e-13,4.74563661947834e-14,1.0790765516161199e-07,1.5575878889220231e-08,1.5873802790700976e-09,1.0622816259235854e-06,3.348201435348949e-06,4.2567175816354796e-08,2.0804570083464384e-09,2.9617504101675825e-08,1.9642435695328772e-08,9.4588836285669999e-09,3.4469313161280634e-11,2.0189465991241412e-10,3.1531505740134866e-08,8.6813270386711239e-10,1.1802384834541442e-09
3.204957960163174e-09,0.3815669202114885,76.950000000000003,0.0,0.0,0.0,0.88571222655292636,9.4994593898007658,0.001952854635787865,0.015038353171223163,0.013408836069501551,0.0005228913880995198,2.0780080071644873e-09,9.3781483932305773e-06,0.026805772315788744,1.3013675356939166e-05,4.0634566764480865e-12,4.3789331936611881e-06,7.682792916019927e-06,0.054207268089986424,0.00051291922785629137,7.3105713100424062e-14,1.2026121469038463e-14,8.8497455075029769e-10,2.3358160888520067e-12,8.4125664206018214e-06,3.6561849170972842e-05,0.0011128846694211808,0.0011133905843490814,1.6168995012936376e-07,9.2561341100825452e-08,8.6050685485578833e-13,2.3696380747825925e-05,6.8456161800818579e-09,1.9526009633259987e-09,2.8847370187133271e-08,2.5227915821135e-08,3.9149838273216015e-09,4.9104888144151382e-08,0.00061761368811077077,1.4598527751771487e-13,4.9761067302271113e-14,1.0830550009416935e-07,1.5739414401508833e-08,1.5841254523750175e-09,1.0855937661598951e-06,3.4293840314671513e-06,4.7879560003926442e-08,2.1912419454977475e-09,3.2449840585465803e-08,2.1333613078578859e-08,1.0534767280214824e-08,3.6111015131260428e-11,2.2516098903545198e-10,3.2760469810069922e-08,9.7636548806681809e-10,1.3303289096146393e-09
3.281899162158032e-09,0.3815670979382343,76.950000000000003,0.0,0.0,0.0,0.88316672092586179,9.4994487548908122,0.0019964829033801874,0.015355119762118914,0.013665298833969566,0.00053294275076203512,2.121775627968352e-09,9.3525034339840345e-06,0.027406709428434893,1.3287825718618123e-05,4.1415671173117686e-12,4.6716767992104698e-06,8.2112861302863038e-06,0.055433476540667409,0.00053580998111861522,7.4645782078509941e-14,1.2763952371865497e-14,9.4778705402621683e-10,2.4934603235295584e-12,8.6205393289258428e-06,3.7276481165140927e-05,0.0011642226036953447,0.0011647701484928318,1.6914875408125416e-07,9.6831609964940504e-08,8.7997402933617492e-13,2.4795536920668305e-05,7.1631480746635813e-09,2.0433162079711425e-09,3.1983967759038357e-08,2.6421540213963092e-08,4.1115095079122694e-09,5.5103491347843167e-08,0.000631591681616949,1.528921383750555e-13,5.2115362705842886e-14,1.0870242975623512e-07,1.5902521138428586e-08,1.5808826138988663e-09,1.1088638732522316e-06,3.510419066743256e-06,5.3694757613911782e-08,2.3047100763371784e-09,3.5471106537188065e-08,2.3118314014900143e-08,1.1700184596167717e-08,3.7787304493965521e-11,2.503898920165153e-10,3.4002398253654071e-08,1.0949135627563757e-09,1.494638136536543e-09
3.35884036415289e-09,0.3815672803999685,76.950000000000003,0.0,0.0,0.0,0.88062995880730932,9.4994382170967224,0.0020399661624692879,0.015669981835516041,0.013919024375254989,0.00054288680933711742,2.1652799388037193e-09,9.3269468802986852e-06,0.028005744723867725,1.3560326769682745e-05,4.2188436842169964e-12,4.9757877074352947e-06,8.7616989312142739e-06,0.056656331302130686,0.00055910938671092144,7.6176585877820459e-14,1.3530565749860365e-14,1.0132946166148132e-09,2.6573352510436331e-12,8.8279422511703517e-06,3.798350217316551e-05,0.001216546854961845,0.0012171389298875452,1.7675084419006332e-07,1.0118392067866218e-07,8.9938796080527798e-13,2.5917201229926947e-05,7.487181674132151e-09,2.1358922227225104e-09,3.5364856479218763e-08,2.7640142533616268e-08,4.3124975405553781e-09,6.1659655020105204e-08,0.00064553173108846502,1.5994351559934557e-13,5.4518918389317646e-14,1.0909844696894892e-07,1.6065200593040827e-08,1.5776517120701305e-09,1.1320921069444033e-06,3.5913071032245843e-06,6.0045568916733384e-08,2.4208450262603458e-09,3.8688464811889402e-08,2.4998667632989582e-08,1.2959867004785225e-08,3.9497948581221143e-11,2.7768664212730171e-10,3.5256991029792137e-08,1.2244655900125591e-09,1.6740517867488213e-09
3.435781566147748e-09,0.3815674675462408,76.950000000000003,0.0,0.0,0.0,0.87810190434183255,9.4994277754806369,0.0020833049090597249,0.015982950398246855,0.014170033601649305,0.00055272438434059027,2.2085224616358981e-09,9.3014783671099785e-06,0.028602884690976011,1.3831188043347981e-05,4.2952927534980482e-12,5.2913683791358781e-06,9.3343276536227064e-06,0.057875843940180506,0.00058281210461960913,7.7698178052211434e-14,1.432635754509643e-14,1.0815355826353355e-09,2.8275020723869375e-12,9.0347771053892834e-06,3.8682970300591142e-05,0.0012698467115910177,0.0012704863771530956,1.8449466335750426e-07,1.0561738170063585e-07,9.1874883288173294e-13,2.706122213413023e-05,7.8176731645792073e-09,2.2303164688300916e-09,3.9001462059889115e-08,2.8883554567015362e-08,4.5179206427458136e-09,6.8809335912500364e-08,0.00065943397243902239,1.6713843507235336e-13,5.6971402311840928e-14,1.0949355454638677e-07,1.6227454253257587e-08,1.5744326955658337e-09,1.1552786262852408e-06,3.6720487005094778e-06,6.6965960537814351e-08,2.5396304993936729e-09,4.2109124967426647e-08,2.6976751686036545e-08,1.4318643498031169e-08,4.1242716103026058e-11,3.0715873448883578e-10,3.6523963028449946e-08,1.3657365563911916e-09,1.8694801031889054e-09
3.512722768142606e-09,0.38156765932698905,76.950000000000003,0.0,0.0,0.0,0.87558252183689189,9.4994174291156366,0.0021264996371618229,0.016294036395270474,0.014418347280829561,0.00056245629075838885,2.2515047098803587e-09,9.27609753101862e-06,0.029198135792382625,1.4100419019275326e-05,4.3709206585164182e-12,5.6185158347737783e-06,9.9294608092210061e-06,0.059092025972731152,0.00060691284872906623,7.9210611854692125e-14,1.5151713290878358e-14,1.15254729729662e-09,3.0040189810811437e-12,9.2410458152010729e-06,3.9374943262315281e-05,0.0013241115373223743,0.0013248020194999415,1.9237866544532475e-07,1.101311077648529e-07,9.3805682842389334e-13,2.8227448991043854e-05,8.1545789921291985e-09,2.3265764819505532e-09,4.2905352073138224e-08,3.0151609097790313e-08,4.7277516666462154e-09,7.6589782878731954e-08,0.00067329854108451553,1.74475928448739e-13,5.9472484400323804e-14,1.0988775529552781e-07,1.6389283601842157e-08,1.5712255133107929e-09,1.1784235896319473e-06,3.7526444157588904e-06,7.4491067226826973e-08,2.6610502792349709e-09,4.5740339273717436e-08,2.905459201253719e-08,1.5781437918169439e-08,4.3021377142176008e-11,3.3891582524191416e-10,3.7803043166774165e-08,1.5194679476359421e-09,2.081857446423772e-09
3.589663970137464e-09,0.3815678556925362,76.950000000000003,0.0,0.0,0.0,0.87307177576217054,9.4994071770855903,0.002169550838800622,0.016603250709970242,0.014663986040682992,0.00057208333807916463,2.2942281884439114e-09,9.250804010280309e-06,0.029791504464563037,1.4368029123830552e-05,4.4457336899135179e-12,5.9573217697579482e-06,1.054737921034897e-05,0.060304888870030229,0.0006314063863029389,8.0713940238881864e-14,1.6007008276248798e-14,1.2263661226511929e-09,3.1869412205603355e-12,9.4467503061646707e-06,4.0059478384877654e-05,0.0013793307707281053,0.0013800754661870698,2.0040131519735169e-07,1.1472421983601313e-07,9.5731212953334326e-13,2.941573205409594e-05,8.4978558619079223e-09,2.4246598718523868e-09,4.7088227136684536e-08,3.1444139902385142e-08,4.9419635995266191e-09,8.5039541998612367e-08,0.00068712557194356219,1.8195503313355149e-13,6.2021836541769104e-14,1.1028105201620777e-07,1.6550690116410052e-08,1.56803011447655e-09,1.2015271546534089e-06,3.8330948037079744e-06,8.265719283068028e-08,2.7850882291098752e-09,4.9589398819278599e-08,3.1234162104653553e-08,1.7353266232024531e-08,4.4833703148805586e-11,3.7306967038557454e-10,3.9093973541150597e-08,1.6864279067460009e-09,2.3121417777403824e-09
3.666605172132322e-09,0.38156805659358767,76.950000000000003,0.0,0.0,0.0,0.87056963074889904,9.4993970184850198,0.0022124590040248091,0.016910604164450602,0.014906970370128473,0.00058160633032676044,2.3366943937656219e-09,9.2255974448040738e-06,0.030382997117963426,1.463402773033934e-05,4.5197380958621631e-12,6.3078726678178258e-06,1.1188356092042739e-05,0.061514444054880046,0.00065628753747030641,8.2208215860442595e-14,1.6892607708267195e-14,1.3030274531366004e-09,3.3763211409867599e-12,9.6518925031998764e-06,4.073663260874082e-05,0.0014354939246825761,0.0014362964059831259,2.0856108816244471e-07,1.1939584506540742e-07,9.7651491755841084e-13,3.0625922468753143e-05,8.8474607369968417e-09,2.5245543221172769e-09,5.156191224183467e-08,3.276098174610546e-08,5.1605295640227103e-09,9.4198460926996082e-08,0.00070091519943806619,1.8957479225939937e-13,6.4619132575495663e-14,1.1067344750107168e-07,1.6711675269430189e-08,1.5648464484795605e-09,1.2245894783334812e-06,3.9134004166776462e-06,9.1501810492389841e-08,2.9117282924745959e-09,5.3663629713467836e-08,3.3517382776554272e-08,1.9039233797253288e-08,4.6679466934859168e-11,4.0973406438742101e-10,4.039650863180303e-08,1.8674113756888288e-09,2.5613141298207112e-09
3.74354637412718e-09,0.3815682619812281,76.950000000000003,0.0,0.0,0.0,0.868076051589183,9.4993869524189396,0.0022552246209155921,0.017216107519833497,0.015147320619934714,0.00059102606609255268,2.3789048138576286e-09,9.2004774761444313e-06,0.030972620137118125,1.4898424159343879e-05,4.5929400823195811e-12,6.67024991249108e-06,1.1852657232447308e-05,0.06272070290285732,0.00068155117471671632,8.3693491078512793e-14,1.7808866872092162e-14,1.3825657309065648e-09,3.5722082554836081e-12,9.8564743287536294e-06,4.1406462490561686e-05,0.0014925905858377171,0.0014934546066307077,2.1685647061823082e-07,1.2414511674725559e-07,9.9566537309769673e-13,3.1857872268851397e-05,9.2033508373739002e-09,2.6262475898372033e-09,5.6338348227873425e-08,3.4101970379112545e-08,5.3834228182540597e-09,1.041076924869406e-07,0.00071466755749380708,1.9733425466326711e-13,6.7264048285234205e-14,1.1106494453553563e-07,1.6872240528226555e-08,1.5616744649805079e-09,1.2476107169742726e-06,3.9935618045861164e-06,1.0106356209785129e-07,3.0409544931007087e-09,5.7970389382830289e-08,3.5906121925531057e-08,2.0844532624806275e-08,4.8558442668489744e-11,4.4902477866343025e-10,4.1710414556692136e-08,2.0632402210508641e-09,2.830378066624906e-09
3.820487576122037e-09,0.38156847180691883,76.950000000000003,0.0,0.0,0.0,0.86559100323532989,9.4993769780027488,0.0022978481755955528,0.017519771476554119,0.015385057003535183,0.0006003433385676619,2.4208609283461525e-09,9.1754437474892046e-06,0.031560379880766716,1.5161227678859523e-05,4.6653458132771731e-12,7.0445298967538713e-06,1.2540541071596002e-05,0.063923676742531479,0.00070719222238003901,8.5169817957161028e-14,1.8756131288895697e-14,1.4650144609545525e-09,3.7746492957704598e-12,1.0060497701435126e-05,4.2069024205454081e-05,0.0015506104141041965,0.0015515399143138169,2.2528595949570465e-07,1.2897117427553229e-07,1.0147636760035033e-12,3.3111434372884533e-05,9.5654836388426035e-09,2.7297275053081601e-09,6.1429583406423863e-08,3.5466942532367887e-08,5.6106167558401425e-09,1.1480969752626405e-07,0.0007283827795410544,2.0523247486307991e-13,6.9956261391133453e-14,1.1145554589775421e-07,1.7032387354980279e-08,1.5585141138834568e-09,1.2705910261994299e-06,4.0735795149603459e-06,1.1138225699238015e-07,3.1727509351746612e-09,6.2517062959941092e-08,3.8402194379042616e-08,2.2774438641492164e-08,5.0470405868390908e-11,4.9105950001870876e-10,4.3035468371629814e-08,2.2747633439245668e-09,3.1203591340164224e-09
3.897428778116895e-09,0.38156868602249444,76.950000000000003,0.0,0.0,0.0,0.86311445079917692,9.4993670943620696,0.0023403301522374504,0.017821606674656213,0.01562019959783981,0.0006095589355750332,2.4625642085121802e-09,9.150495903658973e-06,0.032146282681970582,1.542244750462874e-05,4.7369614110082949e-12,7.4307841308211297e-06,1.3252258828577365e-05,0.065123376855681828,0.00073320565615109115,8.6637248266810328e-14,1.9734736871630272e-14,1.550406226032344e-09,3.9836882671886873e-12,1.0263964534966243e-05,4.2724373549242333e-05,0.0016095431421382809,0.0016105422531284535,2.3384806230471862e-07,1.3387316310130028e-07,1.0338100053852671e-12,3.4386462580254164e-05,9.9338168719498101e-09,2.8349819717210998e-09,6.6847765338600506e-08,3.685573591353197e-08,5.8420849058390357e-09,1.263482470563623e-07,0.000742060998515209,2.1326851303402163e-13,7.2695451541695524e-14,1.1184525435858564e-07,1.7192117206732013e-08,1.5553653453337953e-09,1.2935305609574082e-06,4.1534540929474962e-06,1.2249886998849485e-07,3.3071018033334349e-09,6.7311059763152057e-08,4.1007361821265792e-08,2.4834308956256233e-08,5.2415133398074201e-11,5.3595776913364739e-10,4.4371457413715301e-08,2.5028567743311934e-09,3.4323043025603717e-09
3.974369980111753e-09,0.3815689045801609,76.950000000000003,0.0,0.0,0.0,0.86064635955141977,9.4993573006326262,0.0023826710330729982,0.018121623694086705,0.015852768344043398,0.00061867363960138198,2.5040161173319859e-09,9.1256335911005783e-06,0.032730334848228973,1.5682092800376016e-05,4.8077929563186959e-12,7.8290793481437773e-06,1.3988054617109321e-05,0.06631981447751327,0.00075958650257899039,8.8095833485657746e-14,2.0745010078679787e-14,1.6387727013661328e-09,4.1993665031064721e-12,1.0466876737393393e-05,4.3372565940705694e-05,0.0016693785748342976,0.0016704516245563371,2.4254129706019275e-07,1.3885023469046675e-07,1.0528045396130453e-12,3.5682811567483601e-05,1.0308308520892641e-08,2.9419989648493036e-09,7.260513276709507e-08,3.826818920282057e-08,6.0778009326224012e-09,1.3876842369169024e-07,0.00075570234685746899,2.21441434984545e-13,7.5481300305598016e-14,1.1223407268155392e-07,1.7351431535384548e-08,1.552228109717567e-09,1.3164294755247173e-06,4.2331860813263171e-06,1.3445553868587483e-07,3.4439913626479388e-09,7.2359809865681188e-08,4.3723332793189115e-08,2.7029579133474038e-08,5.4392403460089932e-11,5.8384091917270843e-10,4.5718178685401746e-08,2.748423750476795e-09,3.7672814038190129e-09
