Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335)
9.764545656383436e-09,0.16904720969950957,76.950000000000003,0.0,0.0,0.0,0.99548277841633037,9.4990925346436015,0.00016551397299812405,0.0020488710416813717,0.001170920268703104,0.00088492120229311465,1.894283868809464e-09,9.9445380131334202e-09,6.6019198980725877e-05,1.2581915168412012e-05,1.7954555226985516e-11,5.3315204383965888e-06,6.8464657723119245e-06,7.5113028018104368e-05,7.6163176025817941e-05,1.6583739927514461e-13,5.0512977624811737e-15,7.063290615665718e-11,6.9438083160076617e-14,2.4156956336281134e-09,2.7302046729102024e-07,3.7969777352100397e-06,3.8022571715336699e-06,2.8357482523877128e-09,1.8976395253581567e-09,6.4135040735454095e-20,7.343820489752528e-08,1.0925963567049447e-10,3.606550664535796e-11,3.9131997927645056e-12,1.5114451676676271e-09,1.9409191713921722e-13,3.8735134823006372e-12,7.7392620499378828e-07,2.8580723882357475e-14,7.7570721012574428e-15,2.9096189770277167e-11,3.2206145269557059e-12,8.3652824370743116e-14,1.2373336913951135e-10,4.2883940436804552e-10,3.8706200744934791e-12,4.7219330461171007e-12,4.7708768358462809e-10,3.1015700116009958e-10,1.5192973609288374e-10,6.1063109168982796e-15,6.9280345223367217e-11,1.8334609909605173e-12,5.9525163831828663e-11,2.980503313152284e-12,7.7009430243924457e-14,1.5837735155197178e-12,4.1608081694536418e-13,1.8426860894848407e-13,2.466824235588931e-13,3.0956094327950205e-17,1.0034674901339899e-17,1.9425340702777536e-11,2.220322196263649e-14,4.7584711882701513e-13,2.9774596468699727e-14,7.65125894541136e-14,3.4621592800604592e-13,6.8290009471477708e-17,4.5989359824723955e-20,5.6809861954252251e-17,2.5016625025547824e-13,5.1354111005876064e-17,4.7744864010643168e-15,1.6681796188828699e-15,4.5766538516988641e-17,4.6009767706808543e-06,3.5441299550945692e-14,2.0825983283384182e-08,3.5418802289865226e-14,6.877918611751261e-16,1.0206934533185741e-20,5.7830872719866978e-21,9.6275242673834991e-19,1.2505638014700464e-16,1.6789236525429273e-13,1.0844942434335142e-22,3.2822714156030635e-17,4.783780874580099e-21,3.1831729002909432e-14,3.5073507858694805e-20,1.7391056254154484e-16,7.2253416254821029e-17,2.220089842048607e-17,5.4738069308655766e-20,1.4858374512359643e-17,2.8479724103992309e-22,9.6419464399769245e-21,5.6885046022665895e-22,3.1294917111304692e-19,5.9988242939081344e-15,6.9320598798841682e-20,2.6812773223550806e-20,1.5620775618376765e-17,1.865564267929574e-12,3.3870541005627269e-14,5.2271454041524778e-10,3.4217385029076126e-16,5.4831391502217275e-19,1.3971997897295649e-14
9.999999999999999e-09,0.16904715637003415,76.950000000000003,0.0,0.0,0.0,0.99537270335134798,9.4990704311138092,0.00016947854992859038,0.0020977210489120019,0.0011985516158897801,0.00090610692208978479,1.9394441154050152e-09,9.9434761518344274e-09,6.760738363069113e-05,1.288192322092939e-05,1.8384401612369407e-11,5.7246609369519644e-06,7.2828473926631954e-06,7.6920319665349016e-05,7.9862366987864484e-05,1.6979169039016585e-13,5.3602201417524641e-15,7.5273053543251462e-11,7.4571004357886036e-14,2.4920028753974207e-09,2.7969973672781411e-07,3.9867842600756127e-06,3.9923497020842382e-06,2.9775008981237935e-09,1.9925071738227567e-09,6.567827621166837e-20,7.6952936500872519e-08,1.144886426008687e-10,3.7794462765827421e-11,4.4173886471761145e-12,1.6151210952445757e-09,2.0523609670005012e-13,4.3765505260502426e-12,7.9255124965450153e-07,3.0541125387774721e-14,8.2891428541062749e-15,2.9232160671148317e-11,3.2544887474557967e-12,8.3662354490390143e-14,1.2634274135310192e-10,4.396125515919875e-10,4.3731988842157971e-12,5.0590456447014403e-12,5.2323743654411945e-10,3.3746138946283437e-10,1.6921175652049798e-10,6.3987334284237596e-15,7.7510417734639718e-11,1.8854808202454024e-12,6.692863188795184e-11,3.3667691919345077e-12,7.9196553730266881e-14,1.8252190778897454e-12,4.8630860594769727e-13,2.164649288327486e-13,2.5918503820383674e-13,3.1837355149127244e-17,1.0304076570279868e-17,2.0492448046464014e-11,2.3422931283923032e-14,5.1950174837579256e-13,3.1410229755508174e-14,8.0794636320310736e-14,3.7843954449386528e-13,7.4411979572946807e-17,4.8563165571728158e-20,6.2914679387045774e-17,2.7729189417633906e-13,5.2733875764543246e-17,5.0131667565596395e-15,1.7083141628998349e-15,4.7004370169311024e-17,4.8231175845639154e-06,3.6292803127449715e-14,2.2891314579870534e-08,3.6268952251357621e-14,7.2417181391119501e-16,1.1156932265936154e-20,6.3213409251264891e-21,1.0875229276055032e-18,1.4331180213046045e-16,1.7912911601876373e-13,1.1572820961602086e-22,3.5019486283959975e-17,5.0321232284024642e-21,3.4491987319551392e-14,3.6896460436484038e-20,1.8717865630075022e-16,7.8219019835559857e-17,2.4038545220815302e-17,5.9257498344648446e-20,1.601470459061114e-17,3.085877475615669e-22,1.0144259424910153e-20,6.1638947569438717e-22,3.3761974181446848e-19,6.786187750273216e-15,7.8419156909550987e-20,2.9052879327357849e-20,1.8468587063539485e-17,1.8653650660695482e-12,3.557387601277575e-14,5.6907780307079841e-10,3.7252292061083581e-16,6.0326450368183031e-19,1.6185179828093626e-14
1.0064043274968805e-08,0.16904715637003415,76.950000000000003,0.0,0.0,0.0,0.99534275457425725,9.4990644182393797,0.00017055669397433645,0.0021110026256235264,0.0012060629741631015,0.00091186605674958236,1.9517224690084445e-09,9.9431872412868147e-09,6.8039336149647807e-05,1.2963490647525182e-05,1.850125122806436e-11,5.8348143063226463e-06,7.4045745460439949e-06,7.741186769439185e-05,8.0883546771986348e-05,1.7086679936659718e-13,5.4463362107895661e-15,7.6568374140431944e-11,7.600934385849037e-14,2.5127814592967972e-09,2.8151545832801937e-07,4.0392044334576804e-06,4.0448492106840064e-06,3.0166496359924162e-09,2.0187074182458415e-09,6.6098006119601646e-20,7.7922720328527677e-08,1.1593142636991022e-10,3.8271544939156699e-11,4.5630955840620909e-12,1.6440595939404383e-09,2.0833187331014875e-13,4.5220238423097676e-12,7.976169465954135e-07,3.1088320628672572e-14,8.4376566042921407e-15,2.9269142629600098e-11,3.2637019771111453e-12,8.3664947287608241e-14,1.270525524901774e-10,4.4254310354888091e-10,4.5185376037525889e-12,5.1533287566424012e-12,5.3633604960848643e-10,3.4516641836127547e-10,1.7416264830914443e-10,6.4794195679579428e-15,7.9873589633623854e-11,1.8996766332571022e-12,6.9063460155275423e-11,3.4783682834517236e-12,7.9793403686354773e-14,1.8958321490414682e-12,5.0704788327207212e-13,2.2599920121671527e-13,2.6263934972502173e-13,3.2077897939604903e-17,1.0377492561462443e-17,2.078836267972753e-11,2.3761162863395169e-14,5.3186335247449963e-13,3.1863799154711622e-14,8.1982800577946922e-14,3.8756941919320488e-13,7.6144396462342744e-17,4.9277334300748505e-20,6.4661447845120814e-17,2.8505753524687112e-13,5.3109881817262622e-17,5.0790847905276434e-15,1.7192299459008844e-15,4.7341693399787943e-17,4.8844228800522248e-06,3.6524405547370685e-14,2.3478598983874543e-08,3.6500178037871074e-14,7.3423504343199319e-16,1.1426093868910188e-20,6.4738436218113962e-21,1.1235713500540385e-18,1.4863402560326967e-16,1.8226456029251504e-13,1.1775931947906992e-22,3.5632462137306487e-17,5.1007630511750801e-21,3.5244276997387971e-14,3.7400319166739843e-20,1.9090264814394617e-16,7.989781348485595e-17,2.4555722809230657e-17,6.0529319547916172e-20,1.6339447816231107e-17,3.1531530359468732e-22,1.0283102363827621e-20,6.298329270390584e-22,3.4454790244913536e-19,7.0146388822302488e-15,8.1059076546314398e-20,2.9684585493950125e-20,1.9317842255475564e-17,1.8653108673540262e-12,3.6044317891826744e-14,5.8219026526853248e-10,3.8110623329046154e-16,6.1889179483493634e-19,1.6835300391532419e-14
1.0363540893554175e-08,0.16904710305767448,76.950000000000003,0.0,0.0,0.0,0.99520265150002685,9.4990362947586959,0.00017559739738664588,0.0021730818480597282,0.0012411648771827979,0.00093877932843226971,2.0091123531130018e-09,9.9418356712272184e-09,7.0059177340335818e-05,1.3344742526737334e-05,1.9047306432361335e-11,6.3685708546608067e-06,7.9913117520004272e-06,7.9710399206323578e-05,8.5744191756033562e-05,1.7589193421183287e-13,5.8611048088204909e-15,8.2817480159484711e-11,8.2979830387662918e-14,2.610072901809941e-09,2.9000073780578922e-07,4.2888449260361811e-06,4.2948695753929526e-06,3.2030872135636841e-09,2.1434807441026993e-09,6.8060708364185837e-20,8.2535996173510336e-08,1.2279475544847604e-10,4.0541198825264536e-11,5.2961231412885038e-12,1.7836327076097047e-09,2.23179288980764e-13,5.2544992137867564e-12,8.213049778573815e-07,3.372748913208953e-14,9.1539508547308488e-15,2.9442077409452995e-11,3.3067846381429613e-12,8.3677076005142375e-14,1.3037234701650957e-10,4.5624932941869315e-10,5.2503221889942883e-12,5.6091658185121289e-12,6.0080190874399144e-10,3.8282010449306296e-10,1.9880428202553709e-10,6.8632504058623918e-15,9.1668103673523983e-11,1.9663263459110545e-12,7.9774723338158212e-11,4.0395755589155573e-12,8.2595633796328648e-14,2.2562451628196357e-12,6.1419103177262206e-13,2.7542010690333209e-13,2.7909777751929056e-13,3.3207571274195795e-17,1.0721628851621642e-17,2.2204638065256418e-11,2.5379968714693778e-14,5.9253371619302754e-13,3.403462184731911e-14,8.7673615854515873e-14,4.3240871112501058e-13,8.4640547949470923e-17,5.2697907041424267e-20,7.3343950598276662e-17,3.2368261924451626e-13,5.487240126801702e-17,5.3930063350452659e-15,1.7702731574172141e-15,4.8922865435600028e-17,5.1761206833790219e-06,3.7607461661685357e-14,2.6375594515858332e-08,3.7581424315657559e-14,7.8225149732751622e-16,1.274801953543723e-20,7.2228257453395822e-21,1.3048509506659643e-18,1.7569638601947072e-16,1.9738165867128691e-13,1.2755243491519866e-22,3.8587838136885863e-17,5.4279501278009818e-21,3.8931454064246228e-14,3.9802126789390907e-20,2.0898594485520114e-16,8.807527611587414e-17,2.7075150433059429e-17,6.6724397220904901e-20,1.7917473405102116e-17,3.4828819793198349e-22,1.0944971241763427e-20,6.9572282119537946e-22,3.7821018947351724e-19,8.1697904082495773e-15,9.4407698603672899e-20,3.2769701714306326e-20,2.3760180945249158e-17,1.86505731703619e-12,3.8284811474247816e-14,6.4645317029640563e-10,4.231721301019153e-16,6.9598845415309605e-19,2.0172151254063568e-14
1.0962536130724915e-08,0.16904699648175692,76.950000000000003,0.0,0.0,0.0,0.99492221055444341,9.4989800253234016,0.00018567275199516439,0.0022970798232143596,0.0013112434822213754,0.00099250898419664065,2.1237428439918088e-09,9.9391301654262102e-09,7.4097971155094038e-05,1.4106254698305932e-05,2.0137451045823848e-11,7.5309134738799396e-06,9.2533428476059954e-06,8.4306537561771493e-05,9.5885665901969532e-05,1.8592913417616411e-13,6.7516694221490429e-15,9.6286757945290469e-11,9.8163901169297962e-14,2.8051774746413469e-09,3.0694148513122998e-07,4.810331765241464e-06,4.8171608489738749e-06,3.5925442374047464e-09,2.4041258162715314e-09,7.1985323284944622e-20,9.2147481033201331e-08,1.3709401688063264e-10,4.5270733113380334e-11,7.0425628829552289e-12,2.0841264282681753e-09,2.5473063560800447e-13,7.0033071487052866e-12,8.6867302089827061e-07,3.9409451673952867e-14,1.069608692082029e-14,2.9787893490257638e-11,3.3929357970685821e-12,8.370135105764814e-14,1.3701377438493808e-10,4.8366938177232439e-10,6.9974033737671547e-12,6.5963826521311219e-12,7.4650320354572566e-10,4.6647167116130496e-10,2.5601129134475345e-10,7.6629676584872342e-15,1.1922643937217837e-10,2.1009208770761054e-12,1.0513285409759254e-10,5.3748785204969541e-12,8.8254565151439289e-14,3.1446865500509302e-12,8.862392056310906e-13,4.0188994554337254e-13,3.1351940269475008e-13,3.5490571900005997e-17,1.1414033841652203e-17,2.5199827171733705e-11,2.8803463248253658e-14,7.2877685738815857e-13,3.8625536437933516e-14,9.9729426506884781e-14,5.3325880215212161e-13,1.0368655387707315e-16,5.9944281115640245e-20,9.3447480639578167e-17,4.1325275535135794e-13,5.8418590062796388e-17,6.0487742111248785e-15,1.8723382295313479e-15,5.2104071285954103e-17,5.784174357600053e-06,3.97734345695262e-14,3.2960498498954709e-08,3.9743533540432827e-14,8.8303093282329384e-16,1.5721222683300767e-20,8.907395508899633e-21,1.736176858104258e-18,2.4182320391704388e-16,2.2990310599789397e-13,1.4862225235328459e-22,4.4945745850889738e-17,6.1129445426625489e-21,4.7192435780523342e-14,4.4830771894874314e-20,2.4857340034355725e-16,1.0610726866957565e-16,3.2631909972869879e-17,8.0385019084467702e-20,2.1377684942971966e-17,4.2215907803603052e-22,1.2330859287783248e-20,8.4334592924574831e-22,4.5198744315240298e-19,1.095769698079915e-14,1.2662401675082817e-19,3.961792107174633e-20,3.5397225616639769e-17,1.8645497726059208e-12,4.2965600683805612e-14,7.9029156767209035e-10,5.1732692379406126e-16,8.7126511522587262e-19,2.8514504573346302e-14
1.1501631844178581e-08,0.1690469006155985,76.950000000000003,0.0,0.0,0.0,0.9946695499973045,9.4989293555193424,0.00019473367229623113,0.0024084904580053842,0.0013741676994388512,0.0010407523141644239,2.2267358509110497e-09,9.936692552904607e-09,7.7731871769651833e-05,1.4790456951825083e-05,2.1116281182596517e-11,8.6898079023920309e-06,1.0493761731419463e-05,8.8442007709686694e-05,0.00010549111405054993,1.9494734175187796e-13,7.6252492402319093e-15,1.0955717010977146e-10,1.1330847643443736e-13,2.981256356716459e-09,3.2215325192209859e-07,5.304934761494691e-06,5.312540341006385e-06,3.9619214277323831e-09,2.6513335085305599e-09,7.5516576392181424e-20,1.012348060730353e-07,1.5061338111683514e-10,4.9743325600425818e-11,8.9799238166021552e-12,2.3795233786766308e-09,2.8528889400269313e-13,8.9483603180649774e-12,9.1129527627519156e-07,4.4995001989533578e-14,1.22120557650054e-14,3.0099068577601303e-11,3.4704559863582987e-12,8.3723219034882511e-14,1.4299316180060756e-10,5.0835612281939112e-10,8.9404292357372729e-12,7.5739645400725502e-12,8.9831945058754989e-10,5.518330170852626e-10,3.1753353083743951e-10,8.4191055156827635e-15,1.4908092997037103e-10,2.2235227493308688e-12,1.3305611573830803e-10,6.8529566443563939e-12,9.3409295546089704e-14,4.1695587592761875e-12,1.2114525192257903e-12,5.5441178530624813e-13,3.4621466631026316e-13,3.7572313956365146e-17,1.2042153403495475e-17,2.808488885758295e-11,3.2101065833732078e-14,8.6970646682279319e-13,4.3047629466494519e-14,1.1136520918425651e-13,6.3776398569944761e-13,1.2334977604371833e-16,6.6938189196341794e-20,1.1501813758540184e-16,5.0953011145658246e-13,6.1635521037284909e-17,6.6707368915732456e-15,1.9641724480800136e-15,5.4989779615898273e-17,6.3593957923781515e-06,4.1722665597891158e-14,3.98705850978792e-08,4.1689002080072619e-14,9.7918181424363892e-16,1.8802183125108114e-20,1.0653018846843531e-20,2.2136217182976189e-18,3.1735860242457671e-16,2.6184896004329291e-13,1.6932095790029035e-22,5.1191126560451938e-17,6.7643542529324783e-21,5.572822795129421e-14,4.9613142728055222e-20,2.8830559560595857e-16,1.2435565133274205e-16,3.8256738188735777e-17,9.4209512671807128e-20,2.4857024344796619e-17,4.9848299830365118e-22,1.3649025555172761e-20,9.9587894440270163e-22,5.2610152548679967e-19,1.4101391783246574e-14,1.6295175056131746e-19,4.6607679647082934e-20,4.9855050950764248e-17,1.8640924841172814e-12,4.7405610428082374e-14,9.3854091895948176e-10,6.1436845833272645e-16,1.0552161180179071e-18,3.8309906849895156e-14
1.2013883189140232e-08,0.1690468095654293,76.950000000000003,0.0,0.0,0.0,0.99442924323021975,9.4988811831601865,0.0002033373474719658,0.0025141841430635636,0.0014338261748808325,0.0010864909436539686,2.3244429206257473e-09,9.9343740290430375e-09,8.1183930888952793e-05,1.5439543803259411e-05,2.2044292349933095e-11,9.8946809607476682e-06,1.1767864776375029e-05,9.2370625606216149e-05,0.00011503703098618361,2.035027066762256e-13,8.5210971923904182e-15,1.2321565709772395e-10,1.2905892830771419e-13,3.1489013349867713e-09,3.3657598533614366e-07,5.7970343211895414e-06,5.8054254546671906e-06,4.3294267409402256e-09,2.8972893507201668e-09,7.8871199605444741e-20,1.1025136653940377e-07,1.640273832925357e-10,5.4181964177131943e-11,1.1192115756041881e-11,2.6827041143126672e-09,3.1626807173351675e-13,1.1174699050589166e-11,9.5178743041048548e-07,5.0727696177860373e-14,1.3767960725331695e-14,3.0394697929181936e-11,3.5441024343193197e-12,8.3744016357248094e-14,1.4867665769918312e-10,5.3182124569558124e-10,1.1164334127293023e-11,8.5839826464997055e-12,1.0623555114673387e-09,6.4235350739058874e-10,3.8586669914499848e-10,9.1693844885007895e-15,1.8244467608256661e-10,2.3412975683498071e-12,1.6473708068263391e-10,8.5365350039176698e-12,9.836109383836711e-14,5.3795586586450817e-12,1.6080008981405589e-12,7.4177520371926955e-13,3.7878832969547109e-13,3.9574225117224199e-17,1.2643594168805978e-17,3.0996596513523265e-11,3.5429108524464975e-14,1.0210642515522209e-12,4.7510542622811845e-14,1.2312831843599311e-13,7.5016965985561085e-13,1.4443501961968337e-16,7.4008629163011521e-20,1.3894748243515653e-16,6.1649673468033515e-13,6.4715801288165089e-17,7.2895524546103822e-15,2.0514123877606313e-15,5.7752795002835084e-17,6.9303852694653857e-06,4.3574721870737668e-14,4.7386044510097408e-08,4.3537226033924374e-14,1.0753689291178637e-15,2.2116061193631707e-20,1.253060961930487e-20,2.7574468228192247e-18,4.0581601630725132e-16,2.9462006797935166e-13,1.9055561235367075e-22,5.7597844272782456e-17,7.4139821372890433e-21,6.4901178141523233e-14,5.4382661561368666e-20,3.2986917027574803e-16,1.43578053147941e-16,4.4183005519322509e-17,1.0877183548504717e-19,2.8502414754315499e-17,5.805001802947581e-22,1.4963775137557017e-20,1.159796925154347e-21,6.0365810574153789e-19,1.7746640431745759e-14,2.0507533230575889e-19,5.403015813536257e-20,6.8126648576556256e-17,1.8636575362888896e-12,5.1823571206556521e-14,1.097296199220802e-09,7.1828638836111814e-16,1.2552783045087757e-18,5.0069429257265493e-14
1.2526134534101883e-08,0.16904671855330677,76.950000000000003,0.0,0.0,0.0,0.9941887184601399,9.4988329842389572,0.00021193512298609078,0.0026197086798920555,0.0014933521327108268,0.0011321271087818519,2.4219927149627153e-09,9.9320533077453616e-09,8.4635121227203113e-05,1.6087585931810507e-05,2.2970224572788394e-11,1.1204883942514164e-05,1.3138322903814292e-05,9.6298341128089079e-05,0.00012499016964887129,2.1204430150882619e-13,9.4833314484245398e-15,1.3793396753119024e-10,1.4619131920477587e-13,3.3168036608426031e-09,3.5096712047029472e-07,6.310645311660257e-06,6.3198700829953856e-06,4.7129946821605999e-09,3.1539960837371019e-09,8.2225052286812021e-20,1.1963822974856721e-07,1.7799220078152497e-10,5.8803758118028765e-11,1.3817063980419317e-11,3.0083180938930112e-09,3.4918034959481664e-13,1.3822654585151505e-11,9.9227222467171348e-07,5.6884530771061551e-14,1.543898116254144e-14,3.0690278777043229e-11,3.6177359151685504e-12,8.3764831748549364e-14,1.5436196645172624e-10,5.5529386613407176e-10,1.3809263121751745e-11,9.6756625573371157e-12,1.2472056162152639e-09,7.4256491295495831e-10,4.6486079038145485e-10,9.9505058042647635e-15,2.2122570933476283e-10,2.460308932612566e-12,2.0210825116829175e-10,1.0528657927608478e-11,1.0336490015884652e-13,6.8594159335790932e-12,2.1081749052675264e-12,9.7967921183033093e-13,4.1283033620587064e-13,4.1599461012056531e-17,1.3249749165435253e-17,3.4078062796826657e-11,3.8951166014877726e-14,1.1907316827248968e-12,5.2233629966596826e-14,1.3559604797419446e-13,8.7634051533192338e-13,1.6803897192532472e-16,8.1502594360152464e-20,1.6659586434586548e-16,7.4025698011285778e-13,6.7820211314793655e-17,7.9354195422724842e-15,2.1386314896863228e-15,6.0537345729606657e-17,7.5250257997637671e-06,4.5426682062808745e-14,5.590951380977379e-08,4.5385097146226875e-14,1.1762966893027055e-15,2.5835756256227135e-20,1.463812986653494e-20,3.4009373011224207e-18,5.132339151657482e-16,3.2980396730319132e-13,2.133545851027764e-22,6.447626091517548e-17,8.0934897072591564e-21,7.5202925448470941e-14,5.9371767891164607e-20,3.7533995618346511e-16,1.6473802151750202e-16,5.0707802014752303e-17,1.2480193208142619e-19,3.2496034105573263e-17,6.7260614079718883e-22,1.633917238220038e-20,1.3438851668904517e-21,6.8849925288383792e-19,2.2137636833585974e-14,2.5581661022902775e-19,6.2266212966511664e-20,9.1990421913205226e-17,1.8632221762282734e-12,5.6435052877552005e-14,1.2748081185679104e-09,8.3448136175808219e-16,1.4821527055165015e-18,6.4690919638830206e-14
1.3038385879063534e-08,0.16904662757611486,76.950000000000003,0.0,0.0,0.0,0.99394797929448941,9.4987847572442714,0.00022052699955469782,0.0027250599367254625,0.0015527421807586795,0.0011776582124871709,2.5193814148962867e-09,9.9297304250413366e-09,8.808544204259664e-05,1.6734557966531318e-05,2.3894025158251614e-11,1.2624602035089053e-05,1.4608398329451891e-05,0.00010022515403314861,0.00013534966933128286,2.2057179184495394e-13,1.0514195003053074e-14,1.5374894209639891e-10,1.647609145268886e-13,3.4849089463861068e-09,3.6532583496286299e-07,6.8457182153881275e-06,6.8558263242130862e-06,5.1125880466249123e-09,3.4214288072351779e-09,8.557813422950735e-20,1.2939374088119509e-07,1.9250536390033534e-10,6.3607937163013523e-11,1.6909121729462768e-11,3.3568434466709041e-09,3.8406405139569234e-13,1.6949152938419621e-11,1.032749824299327e-06,6.3474540896479124e-14,1.7227569288648653e-14,3.0985812173401943e-11,3.6913567311495865e-12,8.3785665488612777e-14,1.600490954224915e-10,5.7877401575763112e-10,1.6932032147197255e-11,1.085150824021477e-11,1.4544198213607093e-09,8.5297812212792707e-10,5.5558812587957316e-10,1.076233345239036e-14,2.6599227781635858e-10,2.5805483322621282e-12,2.4588438042614324e-10,1.2867967215437839e-11,1.0842035656374224e-13,8.6523846683493643e-12,2.7327574755626798e-12,1.2785878723705347e-12,4.4834102376264496e-13,4.3648139506619828e-17,1.3860850500531481e-17,3.7333062508307862e-11,4.2671550490253925e-14,1.3800351215218675e-12,5.7222674145011939e-14,1.4878410921630408e-13,1.0172851574466697e-12,1.9434282883469393e-16,8.942952842931685e-20,1.9835237908047348e-16,8.8258695788603626e-13,7.0949939765237655e-17,8.608275885455412e-15,2.2258297476468127e-15,6.3344497320303046e-17,8.1431782099509667e-06,4.7278559557669581e-14,6.552550063436104e-08,4.7232622941107954e-14,1.2820062089566526e-15,2.999100342292189e-20,1.6992427030444084e-20,4.1565751547287177e-18,6.4255182370234523e-16,3.6745543141787992e-13,2.3775313524269635e-22,7.1837084670401546e-17,8.8028840550601589e-21,8.673063695477548e-14,6.4580513893041852e-20,4.249118218365066e-16,1.8793809454016682e-16,5.7862852740649276e-17,1.4237746635598788e-19,3.6855400337367212e-17,7.756690350674002e-22,1.7775231858083376e-20,1.5498797743275094e-21,7.8095298607767339e-19,2.7388196221148263e-14,3.1649081135568905e-19,7.1369157703071217e-20,1.228396198786077e-16,1.8627864106945038e-12,6.1239625345079097e-14,1.472417796852279e-09,9.6383109600713292e-16,1.7380719334025341e-18,8.2703407103996444e-14
1.3550637224025185e-08,0.169046536630757,76.950000000000003,0.0,0.0,0.0,0.99370702933411348,9.498736500677138,0.00022911297792505315,0.0028302338101170656,0.0016119929549653646,0.0012230816793673211,2.6166052276025851e-09,9.9274054168951743e-09,9.1534892605852833e-05,1.7380434710523115e-05,2.4815641852846724e-11,1.4157987510174654e-05,1.6181331309029629e-05,0.00010415106407990786,0.00014611465360898411,2.2908484557394717e-13,1.1615915685037079e-14,1.7069717881288275e-10,1.8482255080291454e-13,3.6531727953389044e-09,3.7965131311018939e-07,7.4022022255270374e-06,7.4132450509410419e-06,5.5281686667802801e-09,3.6995619764604256e-09,8.8930445227325115e-20,1.3951625079409037e-07,2.0756441143740845e-10,6.8593731553394681e-11,2.0527022488867357e-11,3.7287323365148075e-09,4.2095642272842351e-13,2.0615951627437243e-11,1.0732204009979961e-06,7.0506270527479503e-14,1.9136044012196926e-14,3.1281299525492419e-11,3.7649651971546937e-12,8.3806517890555931e-14,1.6573805249740865e-10,6.0226172765226207e-10,2.0594274023391426e-11,1.2113957041690635e-11,1.6855825443353711e-09,9.7410205791763325e-10,6.5917128866430294e-10,1.160473194642156e-14,3.1734062655040138e-10,2.7020073465034282e-12,2.9683375673510199e-10,1.5595812441906181e-11,1.1352710885599429e-13,1.080605373858105e-11,3.5055234551193261e-12,1.6505212616052358e-12,4.853207322920932e-13,4.572039458631716e-17,1.4477133247368503e-17,4.0765407759178983e-11,4.659461670325523e-14,1.5903401953429525e-12,6.2483514888079817e-14,1.6270825732668538e-13,1.1740422230971835e-12,2.2353315299332292e-16,9.7798901307890045e-20,2.3462764022483819e-16,1.0453621065411939e-12,7.4106190478034751e-17,9.3080575936654545e-15,2.3130071554008563e-15,6.6175328918056943e-17,8.7846988686864402e-06,4.9130367860303719e-14,7.6321559853575365e-08,4.9079811236696837e-14,1.3925406667993953e-15,3.461242317713405e-20,1.9610850191468837e-20,5.0377170464191094e-18,7.9700237305549021e-16,4.0762668095539037e-13,2.6378484867546582e-22,7.9690524655382981e-17,9.5421723130968721e-21,9.9586585186320841e-14,7.0008952037718777e-20,4.7878118857250575e-16,2.1328217303582469e-16,6.568030400066617e-17,1.6157713316579762e-19,4.1598262513221283e-17,8.9060262091278845e-22,1.9271968215605274e-20,1.7796080543082761e-21,8.8134739726985465e-19,3.3623756090897191e-14,3.8854746772134688e-19,8.1393764949598316e-20,1.6233917905304157e-16,1.8623502464343541e-12,6.6236859898190622e-14,1.6915035603835553e-09,1.1072376472756804e-15,2.0253507740318657e-18,1.0470480186452824e-13
