Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302)
1.2683037247993946e-09,0.26163423086104426,76.950000000000003,0.0,0.0,0.0,0.0015246723504627646,9.4998405593080406,0.0015636121099587214,0.011371719535552922,0.011234438027190924,0.00015119484977350002,1.2011389752437601e-09,1.0668373699162703e-05,0.21176161802399088,6.8264510827407091e-06,6.9187939310709066e-13,1.4181892402951852e-06,4.9579339340989733e-06,0.76184144677552779,0.00019542708414918057,2.4399247362505683e-14,2.8552540466469236e-14,3.1002062708056711e-09,0.0,0.00033199599334776474
1.2727257943560124e-09,0.26163423084541165,76.950000000000003,0.0,0.0,0.0,0.0014925389123071342,9.4998405540829491,0.0015635365901095404,0.011371668130649101,0.011234414734641205,0.00015119453667227365,1.2011334088827537e-09,1.0623203437727869e-05,0.21165713561521757,6.826420223101271e-06,6.9187796764912844e-13,1.4237582963925385e-06,4.9774054400112861e-06,0.7619781589164949,0.00019543763055770202,2.4399136847233425e-14,2.8662476354693109e-14,3.1128153867703398e-09,0.0,0.00033205983126028088
1.2767056569569683e-09,0.2616342308313442,76.950000000000003,0.0,0.0,0.0,0.0014642344990579651,9.4998405493810019,0.0015634676201633651,0.011371621823364502,0.011234393728811336,0.00015119425429268086,1.2011285885632302e-09,1.0583332638756768e-05,0.21156299746446172,6.8263924315252508e-06,6.9187667409408948e-13,1.4287704188913716e-06,4.9949296500640238e-06,0.76210068893199223,0.00019544693772718515,2.4399037595119742e-14,2.876233012556918e-14,3.1241634983444443e-09,0.0,0.00033211698895331662
1.2806855195579242e-09,0.2616342308172788,76.950000000000003,0.0,0.0,0.0,0.0014365011433480088,9.4998405446796497,0.0015633977209178361,0.011371575477127456,0.011234372684309046,0.00015119397137804778,1.2011236927118554e-09,1.0544187722587869e-05,0.21146876387206137,6.8263646076556539e-06,6.9187537945469206e-13,1.4337825148846408e-06,5.0124537223786292e-06,0.76222274405997703,0.00019545607367316262,2.4398938146451113e-14,2.8862579095516742e-14,3.1355115218825599e-09,0.0,0.0003321738712607884
1.2846653821588802e-09,0.2616342308032148,76.950000000000003,0.0,0.0,0.0,0.0014093273070528397,9.4998405399788606,0.0015633269112972671,0.011371529093452666,0.011234351602637017,0.00015119368794917079,1.2011187928982923e-09,1.0505753984332617e-05,0.2113744377349808,6.8263367604167458e-06,6.9187408246210797e-13,1.4387945843825982e-06,5.0299776568483987e-06,0.7623443329257501,0.00019546504185066185,2.4398838614255e-14,2.8962823917915905e-14,3.146859457268457e-09,0.0,0.00033223048332078366
1.288645244759836e-09,0.2616342307891522,76.950000000000003,0.0,0.0,0.0,0.0013827016851833979,9.4998405352786115,0.0015632552098436877,0.011371482673799558,0.011234330485238883,0.00015119340402602904,1.2011138892905886e-09,1.0468017076499039e-05,0.211280021891179,6.8263088942420554e-06,6.9187278320771098e-13,1.4438066273959291e-06,5.0475014533706223e-06,0.7624654639807994,0.00019547384564490701,2.4398739014378491e-14,2.9063075377640192e-14,3.1582073043906354e-09,0.0,0.00033228683016778857
1.292625107360792e-09,0.2616342307750917,76.950000000000003,0.0,0.0,0.0,0.0013566132011889412,9.4998405305788847,0.0015631826347245442,0.011371436219577416,0.01123430933350158,0.00015119311962781659,1.2011089820289196e-09,1.0430962987108161e-05,0.21118551912080202,6.8262810061872681e-06,6.9187148177936016e-13,1.448818643935719e-06,5.0650251118468135e-06,0.76258614550631232,0.00019548248837272507,2.4398639336297552e-14,2.9163330492751418e-14,3.1695550631421339e-09,0.0,0.00033234291673477507
1.296604969961748e-09,0.2616342307610324,76.950000000000003,0.0,0.0,0.0,0.0013310510023885108,9.4998405258796677,0.0015631092037401864,0.011371389732135945,0.011234288148757524,0.00015119283477297305,1.2011040712591948e-09,1.0394577949731917e-05,0.21109093214735924,6.8262530976052785e-06,6.9187017826142822e-13,1.4538306340134207e-06,5.0825486321825418e-06,0.76270638561664117,0.00019549097328391322,2.4398539584847875e-14,2.926358921259933e-14,3.1809027334203488e-09,0.0,0.00033239874785523013
1.3005848325627038e-09,0.2616342307469746,76.950000000000003,0.0,0.0,0.0,0.0013060044554572964,9.4998405211809267,0.0015630349343312678,0.011371343212771161,0.011234266932286741,0.00015119254947921267,1.2010991571175474e-09,1.0358848477854304e-05,0.21099626363885554,6.8262251704427166e-06,6.9186887273497907e-13,1.4588425976408263e-06,5.1000720142872678e-06,0.76282619226263637,0.00019549930356258991,2.439843976698712e-14,2.9363851651383864e-14,3.1922503151268675e-09,0.0,0.00033245432826516178
1.3045646951636598e-09,0.26163423073291825,76.950000000000003,0.0,0.0,0.0,0.0012814631419723382,9.4998405164826547,0.0015629598435860424,0.011371296662729995,0.011234245685318995,0.00015119226376355394,1.2010942397357614e-09,1.0323761370275426e-05,0.21090151620891504,6.8261972247409625e-06,6.9186756527788996e-13,1.4638545348300354e-06,5.117595258074186e-06,0.76294557323495538,0.00019550748232852788,2.4398339882863188e-14,2.9464117670712524e-14,3.2035978081672899e-09,0.0,0.00033250966260507734
1.3085445577646157e-09,0.2616342307188632,76.950000000000003,0.0,0.0,0.0,0.0012574168540531094,9.4998405117848339,0.0015628839482475147,0.011371250083209874,0.011234224409035773,0.00015119197764234727,1.2010893192403121e-09,1.0289303686320693e-05,0.21080669241788866,6.8261692610987422e-06,6.9186625596498208e-13,1.4688664455934264e-06,5.1351183634600727e-06,0.76306453616732628,0.00019551551263845892,2.4398239934616059e-14,2.9564387183848951e-14,3.2149452124510746e-09,0.0,0.00033256475542192069
1.3125244203655716e-09,0.26163423070480946,76.950000000000003,0.0,0.0,0.0,0.0012338555901080933,9.4998405070874465,0.0015628072647204075,0.011371203475360825,0.011234203104572208,0.00015119169113130121,1.2010843957526698e-09,1.0255462745009079e-05,0.21071179477392935,6.8261412805176807e-06,6.9186494486813884e-13,1.4738783299436324e-06,5.1526413303651426e-06,0.76318308853971162,0.00019552339748734742,2.4398139925825756e-14,2.9664660103853403e-14,3.2262925278913743e-09,0.0,0.00033261961117096196
1.3165042829665275e-09,0.261634230690757,76.950000000000003,0.0,0.0,0.0,0.0012107695506727515,9.4998405023904784,0.0015627298090779853,0.011371156840288129,0.01123418177301889,0.00015119140424550801,1.2010794693895786e-09,1.0222226124606205e-05,0.21061682573404339,6.826113283573674e-06,6.9186363205642347e-13,1.4788901878935141e-06,5.1701641587129102e-06,0.76330123768140667,0.00019553113980963569,2.4398039858550672e-14,2.9764936345217149e-14,3.2376397544048988e-09,0.0,0.00033267423421764656
1.3244640081684394e-09,0.26163423066265556,76.950000000000003,0.0,0.0,0.0,0.0011659849338760547,9.4998404929977305,0.0015625726441226839,0.011371063492677464,0.011234139032793019,0.00015119082940710942,1.2010696084812643e-09,1.0157517405738682e-05,0.21042668304491968,6.8260572430929133e-06,6.9186100155117682e-13,1.4889138246447517e-06,5.2052093994463242e-06,0.76353635485463767,0.00019554620831682579,2.4397839557467699e-14,2.9965498459517574e-14,3.2603339403353632e-09,0.0,0.00033278279922736945
1.3324237333703512e-09,0.2616342306345586,76.950000000000003,0.0,0.0,0.0,0.001122988497351454,9.49984048360648,0.0015624125755895806,0.011370970048383229,0.011234096196257419,0.0001511902532364619,1.2010597373609235e-09,1.0095083079740254e-05,0.21023628302239611,6.8260011441787014e-06,6.9185836494945548e-13,1.4989373559537267e-06,5.2402540851095373e-06,0.76376994342217064,0.00019556074047097046,2.4397639047530641e-14,3.016607287827423e-14,3.2830277696418777e-09,0.0,0.00033289048364619516
1.340383458572263e-09,0.2616342306064659,76.950000000000003,0.0,0.0,0.0,0.0010817087154811784,9.4998404742166169,0.0015622497207985822,0.011370876514795443,0.011234053270704796,0.00015118967583448091,1.2010498568091145e-09,1.0034832471009055e-05,0.21004564358411223,6.8259449916703931e-06,6.9185572271305614e-13,1.5089607819292801e-06,5.2752982151965888e-06,0.76400205689726142,0.00019557475769049624,2.4397438346036414e-14,3.0366658979058106e-14,3.3057212417720911e-09,0.0,0.00033299731934459208
1.348343183774175e-09,0.261634230578377,76.950000000000003,0.0,0.0,0.0,0.0010420769241279669,9.4998404648280488,0.0015620841923769569,0.011370782898737624,0.011234010262868325,0.00015118909729433682,1.2010399675465628e-09,9.9766785345852599e-06,0.20985478192362864,6.8258887895421731e-06,6.9185307526833376e-13,1.5189841026819144e-06,5.3103417892428135e-06,0.76423274666009122,0.00019558828053700174,2.4397237467189635e-14,3.0567256164451212e-14,3.3284143562181038e-09,0.0,0.00033310333692135807
1.3563029089760868e-09,0.26163423055029167,76.950000000000003,0.0,0.0,0.0,0.0010040272063181731,9.4998404554406832,0.0015619160984467369,0.011370689206509957,0.011233967178964811,0.00015118851770205274,1.2010300702387155e-09,9.9205377070755746e-06,0.20966371453935082,6.8258325415241475e-06,6.9185042300893695e-13,1.5290073183232644e-06,5.3453848068215845e-06,0.76446206204294642,0.00019560132874948041,2.439703642432254e-14,3.0767863861053774e-14,3.3511071125129728e-09,0.0,0.00033320856575441335
1.3642626341779986e-09,0.26163423052220963,76.950000000000003,0.0,0.0,0.0,0.00096749628234685443,9.499840446054435,0.0015617455428048755,0.011370595443929734,0.011233924024734688,0.00015118793713705787,1.201020165500015e-09,9.8663297674692655e-06,0.2094724572623349,6.8257762511767498e-06,6.9184776629833971e-13,1.5390304289656231e-06,5.3804272675413134e-06,0.76469005041210381,0.0001956139212772202,2.4396835230160902e-14,3.0968481518505028e-14,3.3737995102274877e-09,0.0,0.00033331303404962809
1.3722223593799105e-09,0.2616342304941308,76.950000000000003,0.0,0.0,0.0,0.00093242340413609529,9.4998404366692348,0.001561572625096439,0.011370501616369032,0.011233880805478946,0.00015118735567269974,1.2010102538978794e-09,9.8139777043206756e-06,0.20928102528301748,6.8257199217215072e-06,6.9184510547218631e-13,1.5490534347215183e-06,5.4154691710426737e-06,0.76491675724654984,0.00019562607631143063,2.4396633896219159e-14,3.1169108608560653e-14,3.3964915489671846e-09,0.0,0.00033341676888776282
1.3801820845818223e-09,0.26163423046605483,76.950000000000003,0.0,0.0,0.0,0.00089875025384325319,9.4998404272850063,0.0015613974409808358,0.011370407728789158,0.011233837526093259,0.00015118677337671552,1.2010003359563391e-09,9.7634075866965641e-06,0.20908943317687104,6.8256635561348443e-06,6.9184244084044693e-13,1.5590763357033353e-06,5.4505105169960533e-06,0.76514222621353478,0.00019563781131559874,2.4396432433135721e-14,3.1369744624193788e-14,3.4191832283696033e-09,0.0,0.00033351979626951859
1.3881418097837342e-09,0.2616342304379816,76.950000000000003,0.0,0.0,0.0,0.00086642084661749889,9.4998404179016802,0.0015612200822912464,0.011370313785772428,0.01123379419109931,0.00015118619031166618,1.2009904121593938e-09,9.7145484408801505e-06,0.20889769492901067,6.8256071571827261e-06,6.9183977268940564e-13,1.5690991320229912e-06,5.4855513050991904e-06,0.76536649924103672,0.00019564914305460315,2.4396230850796763e-14,3.1570389078742484e-14,3.4418745481017599e-09,0.0,0.00033362214115874609
1.396101534985646e-09,0.26163423040991096,76.950000000000003,0.0,0.0,0.0,0.00083538143728071603,9.4998404085192067,0.0015610406371876248,0.011370219791551445,0.011233750804673698,0.0001511856065353366,1.2009804829541068e-09,9.6673321322285624e-06,0.20870582395780773,6.8255507274115479e-06,6.9183710128349083e-13,1.5791218237916405e-06,5.5205915350750213e-06,0.76558961658730551,0.0001956600876226542,2.4396029158303659e-14,3.1771041505089414e-14,3.4645655078578221e-09,0.0,0.00033372382752391096
1.4040612601875579e-09,0.2616342303818427,76.950000000000003,0.0,0.0,0.0,0.00080558043071475159,9.4998403991375238,0.0015608591903036283,0.011370125750036132,0.011233707370674577,0.00015118502210110442,1.2009705487534574e-09,9.621693251515516e-06,0.20851383313756688,6.8254942691730602e-06,6.9183442686696221e-13,1.5891444111194204e-06,5.5556312066696826e-06,0.76581161690764255,0.00019567066047012526,2.4395827364062093e-14,3.1971701454873239e-14,3.4872561073569677e-09,0.0,0.00033382487837791281
1.4120209853894697e-09,0.2616342303537766,76.950000000000003,0.0,0.0,0.0,0.00077696829580934496,9.499840389756578,0.0015606758228877101,0.01137003166483863,0.011233663892666283,0.0001511844370582808,1.2009606099389723e-09,9.5775690058432074e-06,0.20832173482030228,6.8254377846423938e-06,6.9183174966547177e-13,1.5991668941152315e-06,5.5906703196506798e-06,0.76603253731853316,0.00019568087642931779,2.4395625475846456e-14,3.2172368497733492e-14,3.509946346341407e-09,0.0,0.00033392531581632188
1.4199807105913816e-09,0.26163423032571254,76.950000000000003,0.0,0.0,0.0,0.00074949748285956473,9.4998403803763214,0.0015604906129385607,0.011369937539296342,0.011233620373942019,0.00015118385145242435,1.2009506668631603e-09,9.5348991139555163e-06,0.20812954085664134,6.8253812758281931e-06,6.9182906988749932e-13,1.6091892728865411e-06,5.6257088738051841e-06,0.76625241345920536,0.00019569074973919428,2.4395423500836094e-14,3.2373042220585477e-14,3.5326362245745615e-09,0.0,0.00033402516105408424
1.4279404357932934e-09,0.2616342302976504,76.950000000000003,0.0,0.0,0.0,0.00072312234428597167,9.4998403709967132,0.0015603036353351021,0.011369843376493093,0.011233576817544777,0.00015118326532563092,1.2009407198517455e-09,9.4936257057350971e-06,0.20793726261588788,6.8253247445863125e-06,6.9182638772567867e-13,1.6192115475392184e-06,5.6607468689384821e-06,0.7664712795507167,0.00019570029406911705,2.4395221445664243e-14,3.2573722226924642e-14,3.5553257418393904e-09,0.0,0.00033412443446075002
1.4359001609952053e-09,0.26163423026959015,76.950000000000003,0.0,0.0,0.0,0.00069779905853304953,9.4998403616177161,0.0015601149619612772,0.011369749179278689,0.011233533226286608,0.00015118267871680054,1.2009307692057352e-09,9.4536932257352103e-06,0.20774491100528172,6.8252681926321309e-06,6.9182370335801936e-13,1.629233718177393e-06,5.6957843048725307e-06,0.76668916845267066,0.0001957095225416352,2.4395019316462037e-14,3.2774408136159213e-14,3.5780148979368404e-09,0.0,0.00033422315559429009
1.4438598861971171e-09,0.2616342302415316,76.950000000000003,0.0,0.0,0.0,0.00067348555700795661,9.4998403522392838,0.0015599246618258503,0.011369654950286951,0.011233489602766437,0.00015118209166188344,1.2009208152033212e-09,9.4150483405699033e-06,0.20755249648848914,6.8252116215508806e-06,6.9182101694903258e-13,1.6392557849033346e-06,5.7308211814446431e-06,0.76690611171767253,0.00019571844775436193,2.4394817118895451e-14,3.2975099582969863e-14,3.6007036926844309e-09,0.0,0.00033432134323356164
1.451819611399029e-09,0.26163423021347454,76.950000000000003,0.0,0.0,0.0,0.00065014145393911689,9.499840342861388,0.0015597328011774285,0.011369560691952328,0.011233445949386455,0.00015118150419410754,1.2009108581016404e-09,9.3776398500017433e-06,0.20736002910335427,6.8251550328077652e-06,6.9181832865077155e-13,1.6492777478173511e-06,5.7658574985062647e-06,0.76712213964360543,0.00019572708180097781,2.4394614858201463e-14,3.3175796216695297e-14,3.6233921259149351e-09,0.0,0.00033441901540947727
1.4597793366009408e-09,0.26163423018541915,76.950000000000003,0.0,0.0,0.0,0.00062772797904358483,9.4998403334839949,0.0015595394436148727,0.011369466406525254,0.011233402268367268,0.0001511809163441877,1.2009008981383894e-09,9.3414186015906031e-06,0.20716751847894063,6.8250984277572851e-06,6.9181563860379031e-13,1.6592996070177073e-06,5.8008932559218552e-06,0.76733728132381585,0.00019573543629139271,2.4394412539221326e-14,3.3376497700742522e-14,3.6460801974751763e-09,0.0,0.00033451618943492552
1.4677390618028526e-09,0.26163423015736503,76.950000000000003,0.0,0.0,0.0,0.00060620791289246561,9.4998403241070708,0.0015593446501932929,0.011369372096086287,0.011233358561761853,0.00015118032814051931,1.200890935533326e-09,9.3063374087631592e-06,0.20697497385188968,6.8250418076516686e-06,6.9181294693802814e-13,1.669321362600558e-06,5.8359284535678442e-06,0.76755156469529118,0.00019574352237110111,2.439421016643081e-14,3.3577203712021088e-14,3.6687679072249153e-09,0.0,0.00033461288193349241
1.4756987870047645e-09,0.26163423012931225,76.950000000000003,0.0,0.0,0.0,0.00058554552486404711,9.4998403147305925,0.0015591484795257969,0.011369277762559167,0.011233314831468437,0.00015117973960935616,1.2008809704896412e-09,9.2723509721621119e-06,0.20678240408212464,6.8249851736487614e-06,6.9181025377362431e-13,1.6793430146598934e-06,5.8709630913316907e-06,0.76776501658490481,0.00019575135073976165,2.43940077439683e-14,3.3777913940400308e-14,3.6914552550358252e-09,0.0,0.00033470910886703462
1.4836585122066763e-09,0.26163423010126086,76.950000000000003,0.0,0.0,0.0,0.00056570651357911914,9.4998403053545371,0.00155895098788117,0.011369183407722841,0.011233271079242374,0.0001511791507749752,1.200871003195234e-09,9.2394158041419222e-06,0.20658981766792658,6.8249285268192613e-06,6.9180755922167226e-13,1.6893645632875026e-06,5.9059971691110054e-06,0.76797766275381585,0.00019575893166903419,2.4393805275660701e-14,3.3978628088188217e-14,3.7141422407905429e-09,0.0,0.00033480488556214815
1.4916182374085882e-09,0.2616342300732105,76.950000000000003,0.0,0.0,0.0,0.00054665794971943708,9.4998402959788759,0.0015587522292776536,0.011369089033222582,0.011233227306707111,0.00015117856165982796,1.2008610338238839e-09,9.207490156285516e-06,0.20639722276040753,6.8248718681534058e-06,6.9180486338491172e-13,1.6993860085729433e-06,5.9410306868127274e-06,0.76818952794009132,0.00019576627501970332,2.4393602765047349e-14,3.417934586963162e-14,3.7368288643818062e-09,0.0,0.00033490022673557948
1.4995779626105e-09,0.26163423004516134,76.950000000000003,0.0,0.0,0.0,0.00052836822113497695,9.4998402866035896,0.0015585522555729618,0.011368994640580221,0.011233183515364282,0.00015117797228468062,1.200851062536332e-09,9.1765339498222009e-06,0.20620462717740418,6.8248151985671323e-06,6.9180216635837072e-13,1.7094073506035231e-06,5.9760636443523997e-06,0.76840063589962271,0.0001957733902581164,2.4393400215402008e-14,3.438006701043636e-14,3.7595151257116491e-09,0.0,0.00033499514651861878
1.5075376878124119e-09,0.2616342300171132,76.950000000000003,0.0,0.0,0.0,0.00051080698014858137,9.499840277228655,0.001558351116550708,0.011368900231203594,0.011233139706603047,0.00015117738266874286,1.2008410894812786e-09,9.1465087088310429e-06,0.20601203841681609,6.8247585189077702e-06,6.9179946822995375e-13,1.7194285894642927e-06,6.0110960416534735e-06,0.76861100944540595,0.00019578028647196369,2.4393197629753223e-14,3.4580791247307003e-14,3.7822010246906646e-09,0.0,0.00033508965848051735
1.5154974130143237e-09,0.26163422998906605,76.950000000000003,0.0,0.0,0.0,0.00049394509296955868,9.4998402678540579,0.0015581488600033627,0.011368805806395288,0.011233095881708687,0.00015117679282978738,1.2008311147963084e-09,9.1173774961175401e-06,0.20581946366940954,6.8247018299593002e-06,6.9179676908099038e-13,1.7294497252380444e-06,6.0461278786466776e-06,0.76882067048524971,0.00019578697238542753,2.4392995010903097e-14,3.4781518327504941e-14,3.8048865612373192e-09,0.0,0.00033518377565096784
1.5234571382162356e-09,0.2616342299610199,76.950000000000003,0.0,0.0,0.0,0.00047775459113144793,9.499840258479777,0.0015579455318119001,0.011368711367360656,0.011233052041870554,0.00015117620278425943,1.2008211386087336e-09,9.0891048516561497e-06,0.20562690983111007,6.8246451324471772e-06,6.9179406898673526e-13,1.7394707580053175e-06,6.0811591552694366e-06,0.76902964005797514,0.00019579345637372493,2.4392792361444593e-14,3.4982248008424396e-14,3.8275717352773411e-09,0.0,0.00033527751054168568
1.5314168634181474e-09,0.26163422993297464,76.950000000000003,0.0,0.0,0.0,0.00046220862487299187,9.4998402491057998,0.0015577411760222533,0.01136861691521524,0.011233008188189382,0.00015117561254737808,1.2008111610363824e-09,9.0616567334960492e-06,0.20543438351480284,6.8245884270427992e-06,6.9179136801683213e-13,1.7494916878444122e-06,6.1161898714653398e-06,0.76923793836816756,0.00019579974647706836,2.4392589683777418e-14,3.5182980057185652e-14,3.850256546743124e-09,0.0,0.00033537087516712538
1.5393765886200593e-09,0.2616342299049303,76.950000000000003,0.0,0.0,0.0,0.00044728141838471229,9.4998402397321104,0.0015575358349187176,0.011368522450991653,0.011232964321684049,0.00015117502213323015,1.200801182188323e-09,9.035000461031689e-06,0.20524189106166038,6.8245317143676539e-06,6.9178866623574339e-13,1.7595125148314066e-06,6.1512200271836431e-06,0.7694455848195384,0.00019580585041406812,2.4392386980122908e-14,3.5383714250244328e-14,3.8729409955732143e-09,0.0,0.0003354638810643695
1.5473363138219711e-09,0.2616342298768868,76.950000000000003,0.0,0.0,0.0,0.00043294822684642424,9.4998402303586928,0.0015573295490944096,0.011368427975645853,0.011232920443297824,0.00015117443155485624,1.2007912021655267e-09,9.0091046605435997e-06,0.20504943855201849,6.8244749949970859e-06,6.9178596370314351e-13,1.7695332390401817e-06,6.1862496223788219e-06,0.76965259804695108,0.00019581177559459839,2.4392184252537479e-14,3.5584450373016847e-14,3.8956250817118095e-09,0.0,0.00033555653931222203
1.555296039023883e-09,0.2616342298488439,76.950000000000003,0.0,0.0,0.0,0.00041918529518390079,9.4998402209855382,0.0015571223575189138,0.011368333490063002,0.011232876553904095,0.00015117384082433043,1.2007812210614887e-09,8.9839392129183828e-06,0.20485703181581555,6.8244182694638432e-06,6.9178326047428504e-13,1.7795538605424471e-06,6.2212786570101449e-06,0.76985899594716745,0.00019581752913214865,2.4391981502925286e-14,3.5785188219520653e-14,3.9183088051083125e-09,0.0,0.00033564886054953562
1.5632557642257948e-09,0.26163422982080187,76.950000000000003,0.0,0.0,0.0,0.00040596981847580265,9.4998402116126304,0.0015569142976032174,0.011368238995062844,0.011232832654311704,0.00015117324995283368,1.2007712389627915e-09,8.9594752034605711e-06,0.20466467644261535,6.8243615382612811e-06,6.9178055660033242e-13,1.7895743794077726e-06,6.2563071310412982e-06,0.77006479570836284,0.00019582311785568035,2.439177873304969e-14,3.5985927592028953e-14,3.9409921657169134e-09,0.0,0.00033574085499280839
1.5712154894277067e-09,0.2616342297927605,76.950000000000003,0.0,0.0,0.0,0.0003932799039448271,9.4998402022399624,0.0015567054052620551,0.011368144491404671,0.01123278874526985,0.0001511726589507218,1.200761255949635e-09,8.9356848737126414e-06,0.20447237779122826,6.8243048018463816e-06,6.9177785212867476e-13,1.7995947957036226e-06,6.2913350444400157e-06,0.77027001383846172,0.0001958285483210099,2.4391575944544042e-14,3.6186668300739527e-14,3.963675163496215e-09,0.0,0.00033583253245307435
1.5791752146296185e-09,0.2616342297647198,76.950000000000003,0.0,0.0,0.0,0.00038109453446969404,9.4998401928675218,0.0015564957149737525,0.011368049979791897,0.011232744827472586,0.00015117206782758806,1.2007512720963169e-09,8.9125415752028749e-06,0.20428014099894812,6.8242480606424958e-06,6.9177514710321161e-13,1.809615109495392e-06,6.3263623971777761e-06,0.77047466619233917,0.00019583382682173572,2.4391373138921497e-14,3.6387410163456835e-14,3.9863577984088709e-09,0.0,0.00033592390235212007
1.5871349398315304e-09,0.2616342297366798,76.950000000000003,0.0,0.0,0.0,0.00036939353355709161,9.4998401834953032,0.0015562852598376789,0.0113679554608763,0.011232700901563022,0.0001511714765923208,1.2007412874716785e-09,8.8900197250438465e-06,0.20408797099041912,6.8241913150418855e-06,6.9177244156461678e-13,1.8196353208464463e-06,6.361389189229481e-06,0.77067876799793344,0.00019583895939972852,2.439117031758409e-14,3.6588153005286621e-14,4.0090400704212671e-09,0.0,0.00033601497373805073
1.5950946650334422e-09,0.2616342297086405,76.950000000000003,0.0,0.0,0.0,0.00035815753171512549,9.4998401741232925,0.0015560740716294031,0.011367860935261927,0.011232656968137161,0.00015117088525315692,1.2007313021395228e-09,8.8680947633074429e-06,0.20389587248614796,6.8241345654080924e-06,6.9176973555058303e-13,1.8296554298181612e-06,6.3964154205731888e-06,0.77088233388131533,0.00019584395185520147,2.4390967481831192e-14,3.678889665834326e-14,4.0317219795032238e-09,0.0,0.00033610575530023475
1.603054390235354e-09,0.2616342296806017,76.950000000000003,0.0,0.0,0.0,0.00034736793417216064,9.4998401647514825,0.0015558621808536405,0.011367766403508688,0.011232613027747456,0.00015117029381773089,1.2007213161589889e-09,8.8467431121053447e-06,0.20370385001067637,6.8240778120780964e-06,6.9176702909604601e-13,1.8396754364699669e-06,6.4314410911898625e-06,0.77108537789075504,0.00019584880975637785,2.4390764632867248e-14,3.6989640961468578e-14,4.0544035256277162e-09,0.0,0.00033619625538364975
1.611014115437266e-09,0.2616342296525635,76.950000000000003,0.0,0.0,0.0,0.00033700688988721095,9.4998401553798697,0.0015556496167950826,0.011367671866135694,0.011232569080906111,0.00015116970229312059,1.2007113295849073e-09,8.8259421363066387e-06,0.20351190790042523,6.8240210553643165e-06,6.9176432223339493e-13,1.8496953408593904e-06,6.4664662010631238e-06,0.77128791351982418,0.00019585353844877137,2.4390561771808911e-14,3.7190385759961968e-14,4.0770847087706262e-09,0.0,0.00033628648200265528
1.6189738406391777e-09,0.2616342296245259,76.950000000000003,0.0,0.0,0.0,0.00032705726180018674,9.499840146008447,0.0015554364075671952,0.011367577323624332,0.011232525128088094,0.00015116911068588886,1.2007013424681243e-09,8.8056701058270909e-06,0.20332005031122649,6.8239642955564684e-06,6.9176161499266172e-13,1.8597151430420994e-06,6.5014907501790526e-06,0.77148995372957541,0.00019585814306409592,2.4390358899691687e-14,3.7391130905321549e-14,4.0997655289105067e-09,0.0,0.00033637644285421412
1.6269335658410896e-09,0.2616342295964888,76.950000000000003,0.0,0.0,0.0,0.00031750259827237885,9.4998401366372036,0.0015552225801590631,0.011367482776421087,0.011232481169733952,0.00015116851900212242,1.2006913548557981e-09,8.7859061594271621e-06,0.2031282812255526,6.8239075329232572e-06,6.9175890740169961e-13,1.8697348430719497e-06,6.5365147385259726e-06,0.77169151096983535,0.00019586262852881836,2.439015601747599e-14,3.7591876254995536e-14,4.1224459860283672e-09,0.0,0.00033646614533058394
1.6348932910430014e-09,0.2616342295684523,76.950000000000003,0.0,0.0,0.0,0.00030832710566953807,9.4998401272661344,0.0015550081604803609,0.011367388224940182,0.011232437206252372,0.00015116792724746757,1.2006813667916807e-09,8.7666302699583776e-06,0.20293660445945735,6.8238507677139749e-06,6.9175619948634689e-13,1.8797544410010285e-06,6.5715381660942852e-06,0.77189259719964387,0.00019586699957236918,2.4389953126052854e-14,3.7792621672143725e-14,4.1451260801074798e-09,0.0,0.00033655559653150333
1.6428530162449133e-09,0.2616342295404162,76.950000000000003,0.0,0.0,0.0,0.00029951562204182016,9.4998401178952392,0.0015547931734045247,0.011367293669565971,0.011232393238022597,0.0001511673354271633,1.2006713783163701e-09,8.7478232110000787e-06,0.20274502366923897,6.8237940001599427e-06,6.9175349127057706e-13,1.8897739368797024e-06,6.6065610328762866e-06,0.77209322390687674,0.00019587126073502482,2.4389750226249055e-14,3.7993367025408563e-14,4.1678058111331883e-09,0.0,0.00033664480327588806
1.6508127414468251e-09,0.2616342295123807,76.950000000000003,0.0,0.0,0.0,0.00029105359185670107,9.4998401085245039,0.0015545776428101986,0.011367199110655197,0.011232349265396608,0.00015116674354607155,1.2006613894675445e-09,8.7294665248309335e-06,0.20255354235783668,6.8237372304758463e-06,6.9175078277663907e-13,1.8997933307566621e-06,6.6415833388660238e-06,0.77229340212708519,0.00019587541637547452,2.4389547318831928e-14,3.819411218869521e-14,4.190485179092755e-09,0.0,0.00033673377211306113
1.658772466648737e-09,0.2616342294843456,76.950000000000003,0.0,0.0,0.0,0.00028292704174272449,9.4998400991539302,0.0015543615916210226,0.011367104548539045,0.011232305288701174,0.00015116615160870589,1.2006514002801866e-09,8.7115424916817561e-06,0.20236216388097122,6.823680458861001e-06,6.9174807402518739e-13,1.9098126226789695e-06,6.6766050840591466e-06,0.77249314246157819,0.00019587947067808457,2.4389344404513886e-14,3.839485704096083e-14,4.2131641839751885e-09,0.0,0.00033682250933353197
