Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794)
2.98173459017347e-19,0.2213411173169644,76.950000000000003,0.0,0.0,0.0,0.99999999999931166,9.5,2.4308658049562254e-14,2.7573585259522431e-13,2.7573559757260293e-13,2.4768454637760349e-22,2.4724748269029561e-22,1.1262266181374721e-13,1.6727496711687185e-20,1.5335022295785173e-22,1.647458328652485e-32,4.2585533905886019e-37,2.5505615602395553e-26,2.4200054769629574e-20,6.9991833587732484e-25,2.0214651744091243e-32,3.4451831502569742e-37,7.0904153572571569e-40,2.8603431205979765e-50,3.3637385274874027e-34,2.4024781597123074e-25,2.5998511197785776e-34,2.5998511210898128e-34,1.1570992771421239e-43,1.541269374335496e-44,5.7706133737173202e-40,1.1806185466806526e-25,1.1258430185715501e-34,7.4981786003487261e-36,6.5301599684897288e-79,6.0055999243813037e-44,8.4723138028944044e-39,6.1433611661971832e-79,2.5958481949376041e-22,2.088982550721176e-53,2.0888459599031604e-53,1.3923935560205274e-31,4.2140010615006601e-32,1.0934479493322256e-24,1.3923580579391509e-31,9.9902815511631817e-41,6.1433611661939257e-79,1.7589384454358914e-47,2.8603460617583776e-50,2.941184944506932e-56,2.1908925956334795e-66,1.6410289561194529e-39,3.2717409173837067e-76,2.116940648111283e-30,2.4543833115117922e-61,2.5814505519527825e-77,2.4170984463236528e-39,1.2514388954788647e-87,3.4692983649808088e-82,4.9424447042365235e-91,9.2448164860119023e-54,2.0530687005523084e-40,1.4895097464614531e-55,1.6272398711313836e-39,5.8486914419860795e-49,9.2733504718010769e-34,7.2422569142546916e-49,4.8233829461860237e-50,7.1415128783892387e-43,1.7987196799847868e-43,1.2423045031935849e-58,1.1054286003548267e-43,2.7218960394811903e-47,1.6862651935163302e-62,9.105947667151278e-49,1.0099654618546793e-35,1.544327122683065e-63,2.5517546337212267e-19,5.332334486296653e-34
5.966059740373155e-19,0.2213411173169644,76.950000000000003,0.0,0.0,0.0,0.99999999999862266,9.5,4.8638435697737259e-14,5.5171126638156704e-13,5.5171075641863065e-13,9.9138366590121714e-22,9.8788934293355951e-22,2.2534308725142851e-13,6.6953558558435773e-20,6.1380043016525133e-22,1.3127732723966677e-31,3.409432178450837e-36,1.0208893188951155e-25,9.6863255277386936e-20,2.8014973798478653e-24,1.5964134138183493e-31,2.7581423669665198e-36,5.6766435534987447e-39,4.5802711453507976e-49,2.6930353150836958e-33,9.6161736596470909e-25,2.0814617119229407e-33,2.0814617140226236e-33,1.8528644207658095e-42,2.4680385512140798e-43,4.619996322048691e-39,4.7255494935941515e-25,9.0135769848625346e-34,6.0030988595440422e-35,8.3755789295734334e-77,9.6167795792504988e-43,6.7829992741372779e-38,7.8794710374197456e-77,1.0390154434003687e-21,6.6901783851776932e-52,6.6893035622759767e-52,1.1147608403031934e-30,3.3737611996517507e-31,4.3766387192191038e-24,1.1147324204112893e-30,1.5997457983473191e-39,7.8794710374113925e-77,2.8165915707241481e-46,4.5802805649742049e-49,9.4197020121848382e-55,1.4033687537056802e-64,1.3138205395591798e-38,4.1914333082146778e-74,8.4732794751253398e-30,7.8606355101443404e-60,3.3071010539621951e-75,1.9351483866074352e-38,3.2064522147708132e-85,4.4445257801391557e-80,1.2663593333750646e-88,2.9608289387624901e-52,1.6436986140862431e-39,4.7704386630286346e-54,1.3027813238980432e-38,9.365519774776906e-48,3.7117568858460244e-33,1.1597039941741855e-47,7.7236969548973251e-49,5.7175526228564216e-42,1.4400720147098001e-42,3.9317523871842841e-57,8.8500874977185759e-43,3.751718366322858e-46,1.0801316939013108e-60,1.4581373435422776e-47,8.0858028308704286e-35,9.8921375857740777e-62,5.1057295758677633e-19,4.2691047337445923e-33
1.1934710040772524e-18,0.22134111731696443,76.950000000000003,0.0,0.0,0.0,0.99999999999724465,9.5,9.7297990993966553e-14,1.1036620915614828e-12,1.103661072619524e-12,3.9668259672997854e-21,3.9389488754578679e-21,4.5078368589599292e-13,2.6790127400402007e-19,2.456000401471753e-21,1.0408356908630371e-30,2.7285820686601945e-35,4.0848870396947439e-25,3.8757894354998338e-19,1.1209638610896392e-23,1.2437759110061925e-30,2.2071937503110026e-35,4.5430400772422071e-38,7.3314019801822933e-48,2.1552454336926624e-32,3.8477220140934538e-24,1.6658019607502256e-32,1.6658019641110788e-32,2.9657833030424082e-41,3.9504671455149634e-42,3.6973961158840266e-38,1.8908341492952429e-24,7.2135805562613374e-33,4.8042983750478866e-34,1.0731617879590187e-74,1.5393094146164524e-41,5.4284556329809127e-37,1.0095955513216852e-74,4.1574124959222657e-21,2.1416354755907828e-50,2.1410754850508655e-50,8.9214644738438379e-30,2.700031205289003e-30,1.7512234220190896e-23,8.9212370308565057e-30,2.5606322639432049e-38,1.0095955513195447e-74,4.5083754613922008e-45,7.3314321355953922e-48,3.0155664735247174e-53,8.9853808785432545e-63,1.0514550223504406e-37,5.3673352027832875e-72,3.3904154667380055e-29,2.5164614395398374e-58,4.2349045376703293e-73,1.5487067286986014e-37,8.2120515063027663e-83,5.6914357157349006e-78,3.2432757395575332e-86,9.4786272237501238e-51,1.3154509220172739e-38,1.5271803670052016e-52,1.0426209937435632e-37,1.4990909077786997e-46,1.4851862268682661e-32,1.8562793747053265e-46,1.2362944632331193e-47,4.5757797385941407e-41,1.1524993960550312e-41,1.2296509712179536e-55,7.0826592296005717e-42,5.5195230980286849e-45,6.9157874342822047e-59,2.3339671124800862e-46,6.4710006515863499e-34,6.3336652415433818e-60,1.0213689421984075e-18,3.4165730232634585e-32
2.3872010641571262e-18,0.22134111731696435,76.950000000000003,0.0,0.0,0.0,0.99999999999448863,9.5,1.946171015859423e-13,2.2075637324221451e-12,2.2075616990566648e-12,1.5869886644573286e-20,1.5648267771913716e-20,9.0166387426418643e-13,1.0717781724016461e-18,9.8255942066971838e-21,8.1758860745100539e-30,2.1832804284410031e-34,1.6342208031205284e-24,1.5505661677935483e-18,4.484585350064531e-23,9.4502412976396901e-30,1.7658369162414626e-34,3.6351222869795747e-37,1.1732582883634101e-46,1.7245217448485651e-31,1.5393393427349626e-23,1.332894650166412e-31,1.3328946555448503e-31,4.746198241262047e-40,6.3220277088490612e-41,2.9584705702151248e-37,7.5645583971766618e-24,5.7719277274318347e-32,3.8441603563746683e-33,1.3743436222439551e-72,2.4633910733311581e-40,4.343580831760421e-36,1.2929375819086016e-72,1.6632335860964448e-20,6.8538934356156605e-49,6.8503104628828469e-49,7.13851068342475e-29,2.160430217505041e-29,7.0060168194388093e-23,7.1383286985139041e-29,4.0978361934512854e-37,1.2929375819031183e-72,7.2148514212432974e-44,1.1732679400863967e-46,9.6518035244361833e-52,5.751849826953622e-61,8.4132264056067408e-37,6.8716416497044949e-70,1.3563869420703938e-28,8.054370523830435e-57,5.421823941149809e-71,1.2392005069587411e-36,2.1027314841523767e-80,7.2865862976403311e-76,8.3045494663217671e-84,3.0337918477560122e-49,1.0525485620379108e-37,4.8879915581122505e-51,8.3425519405368983e-37,2.399026528374069e-45,5.9417119532838204e-32,2.9706440880782197e-45,1.9784734760247236e-46,3.6613189468391599e-40,9.2218121024323878e-41,3.7620329110701903e-54,5.6670426782014886e-41,8.4443641976513328e-44,4.4270370908253085e-57,3.7351000701974073e-45,5.1776251833420332e-33,4.0544009172782316e-58,2.0429648961447851e-18,2.7337643421699619e-31
4.774661184316875e-18,0.2213411173169644,76.950000000000003,0.0,0.0,0.0,0.9999999999889766,9.5,3.892553227679624e-13,4.4153669767081541e-12,4.4153629280723584e-12,6.3484710898972183e-20,6.173437799448665e-20,1.8034202153348937e-12,4.2874506432398024e-18,3.9305522355691794e-20,6.3100233820074487e-29,1.7467905172259988e-33,6.537415197341828e-24,6.2027535964811209e-18,1.7939801184963372e-22,6.8653476568109048e-29,1.4123983037530626e-33,2.908373923521984e-36,1.8773891353143429e-45,1.3797450974820575e-30,6.1578584117308898e-23,1.0664169491799715e-30,1.0664169577862804e-30,7.5946237500110323e-39,1.0116254553793635e-39,2.3669882459331013e-36,3.0260620731660484e-23,4.6179282798205572e-31,3.0756070355374962e-32,3.0804209900558704e-70,3.9418102216264189e-39,3.475181092747033e-35,2.8979594348478622e-70,6.6534587960851542e-20,2.1929766867720368e-47,2.1906855544242649e-47,5.7113245891678879e-28,1.7285003207076093e-28,2.8026210505731079e-22,5.7111789938728915e-28,6.5571758066335648e-36,2.8979594348233231e-70,1.1544881874332352e-42,1.8774200238301969e-45,3.0888773584285261e-50,3.6815481911666853e-59,6.7312021197824418e-36,8.7965794204305582e-68,5.4259892197665351e-28,2.5776699781283435e-55,6.9406275323787614e-69,9.9145425084588464e-36,5.3835323999204874e-78,9.3277827890771787e-74,2.1261783413299992e-81,9.7091120377035276e-48,8.4209953964896588e-37,1.5643132971805407e-49,6.6746750787532475e-36,3.8388105847734788e-44,2.3768781748945009e-31,4.7534908347289243e-44,3.1658790731959845e-45,2.9293331718980954e-39,7.3782556063692317e-40,1.1062475455339166e-52,4.5338073206783496e-40,1.3201169411622876e-42,2.8335903530677978e-55,5.976745094139786e-44,4.1422398280828528e-32,2.5950798120517293e-56,4.0861727428805847e-18,2.1871980545401141e-30
9.54958142463637e-18,0.2213411173169644,76.950000000000003,0.0,0.0,0.0,0.99999999997795264,9.5,7.7853176512427717e-13,8.8309733198178902e-12,8.830965290669414e-12,2.5394915984206083e-19,2.4029778463558398e-19,3.606916754958074e-12,1.7150412713739593e-17,1.5722806161504195e-19,4.7138005280086797e-28,1.3974992829793229e-32,2.6150724580285679e-23,2.4811897090659118e-17,7.1762123395743093e-22,4.6333883882128286e-28,1.1293242093331367e-32,2.3268095415541003e-35,3.0039270797010298e-44,1.1038432069806295e-29,2.463243521146335e-22,8.5317403009346675e-30,8.5317404386404442e-30,1.2151804902753017e-37,1.6186770299172146e-38,1.8936597892712108e-35,1.2104680433377073e-22,3.6944342553427227e-30,2.4605812257805793e-31,3.95652390572257e-68,6.3071644469846586e-38,2.7802552314773471e-34,3.7221684382204323e-68,2.6614782028630629e-19,7.0146976361095375e-46,7.0000618943773725e-46,4.5692346486778915e-27,1.38285316344644e-27,1.1210830307385268e-21,4.5691181772446347e-27,1.0491921744971497e-34,3.7221684381572919e-68,1.8472575243960945e-41,3.0040259265820118e-44,9.8847705644484e-49,2.3562796614845694e-57,5.3851884059222066e-35,1.1260051389676099e-65,2.1704839096235318e-27,8.2489804406692855e-54,8.8843424267480526e-67,7.9320059807639847e-35,1.3782372441874514e-75,1.1940071912154255e-71,5.4432281739174775e-79,3.107051992464272e-46,6.7368079419397169e-36,5.006011688314967e-48,5.3399932687801839e-35,6.1423378056237735e-43,9.5078992693641168e-31,7.6058977988417493e-43,5.0656625037236312e-44,2.343577625768776e-38,5.9030533903049544e-39,3.0450080355823418e-51,3.626806420951405e-39,2.0873259609211313e-41,1.813574152068472e-53,9.5632049795003908e-43,3.3135434434794614e-31,1.6609219224020739e-54,8.1726521913289989e-18,1.7498077836815335e-29
1.9099421905275364e-17,0.22134111731696443,76.950000000000003,0.0,0.0,0.0,0.99999999995590461,9.5,1.5570846498060047e-12,1.7662185455335095e-11,1.7662169634126275e-11,1.0158171703850429e-18,9.1184471843649203e-19,7.2138452652873689e-12,6.8602344839492091e-17,6.2892163967261198e-19,3.3276218130649049e-27,1.1180268084161744e-31,1.0460502425717785e-22,9.9248592366162073e-17,2.8705432326637952e-21,2.8156446604085806e-27,9.0244558676957817e-32,1.8614917311397607e-34,4.8062509240259765e-43,8.8308709073253526e-29,9.8531739588786496e-22,6.8255537595585387e-29,6.8255539798864327e-29,1.9442706573977848e-36,2.589929822703309e-37,1.5149306649913096e-34,4.8419223597173012e-22,2.9554835580667308e-29,1.9684777669478278e-30,5.0647242726378526e-66,1.0091551101418007e-36,2.2242223769715232e-33,4.7647271437440439e-66,1.0646020507396333e-18,2.2427190756174458e-44,2.2333879902963795e-44,3.6554073914292112e-26,1.1062884060757337e-26,4.4843353017908331e-21,3.6553142286025681e-26,1.6787203504804022e-33,4.7647271435823899e-66,2.9556311042401309e-40,4.8065672323421341e-43,3.1631095439475437e-47,1.5080118684963325e-55,4.3082066895542746e-34,1.4412802153019254e-63,8.6821115236046988e-27,2.6397450095498833e-52,1.1371908414240846e-64,6.3457481028390611e-34,3.5282724420310569e-73,1.5283363484288838e-69,1.3934618061761107e-76,9.94265384111104e-45,5.3890812271963819e-35,1.6019312984142001e-46,4.272095556276882e-34,9.8277614965594426e-42,3.8032368435603071e-30,1.2169507932539623e-41,8.1052609549138638e-43,1.8749063419197516e-37,4.7228247059198392e-38,7.6100023775343252e-50,2.9008556136382574e-38,3.3195991067808482e-40,1.1606921746523435e-51,1.5301281649042659e-41,2.6502487032423012e-30,1.062995555271962e-52,1.6345866104970319e-17,1.3998254909595501e-28
3.819910286655335e-17,0.2213411173169644,76.950000000000003,0.0,0.0,0.0,0.99999999991180855,9.5,3.1141904190458517e-12,3.5324607731536941e-11,3.5324576794091707e-11,4.0633089319092091e-18,3.304660406092279e-18,1.4427444019524327e-11,2.7440655691758186e-16,2.5156849492276599e-18,2.1512968831305393e-26,8.9443341405862115e-31,4.1842433613885557e-22,3.9699028617606501e-16,1.1482288961553872e-20,1.5141789665159548e-26,7.2031413614259351e-31,1.489210923467466e-33,7.6896044745227048e-42,7.0646455986901903e-28,3.9413092050204915e-21,5.460507026429768e-28,5.4605073789366421e-28,3.1106563916339387e-35,4.1438786797559067e-36,1.2119059168012981e-33,1.9367499877467535e-21,2.364200528246375e-28,1.5747466041552155e-29,6.4830016215577179e-64,1.6146147391543135e-35,1.7793436564176036e-32,6.0989961501432651e-64,4.2583644033004557e-18,7.163753695985312e-43,7.1044909416044043e-43,2.9242532731260663e-25,8.8500861525419043e-26,1.79368192414463e-20,2.9241787684298061e-25,2.6858912891517082e-32,6.0989961497294226e-64,4.7288903824602194e-39,7.6906166103412084e-42,1.0121442561594797e-45,9.6507983583431179e-54,3.4465321852484825e-33,1.8447479158056575e-61,3.4728793541754326e-26,8.4473071837611417e-51,1.4555327455148985e-62,5.0766470717819871e-33,9.0319350971959654e-71,1.9562098418174855e-67,3.5670940699575505e-74,3.1815797924799644e-43,4.310527486250131e-34,5.1260264642385671e-45,3.4177162868674055e-33,1.5723885884823113e-40,1.5213100283673069e-29,1.9470698695628167e-40,1.2968566328361235e-41,1.4999424643258256e-36,3.7787364321909749e-37,1.6917791267393639e-48,2.3196593022614708e-37,5.2945176184147369e-39,7.4281927647275905e-50,2.4481608519844296e-40,2.1191864665437451e-29,6.8029697814262633e-51,3.2693313973930262e-17,1.1197873478142534e-27
5.729878382783133e-17,0.22134111731696443,76.950000000000003,0.0,0.0,0.0,0.99999999986771249,9.5,4.6712961881620901e-12,5.2987028186496554e-11,5.2986982427109564e-11,8.6345557252469237e-18,6.5736254027750899e-18,2.1640784516585947e-11,5.8310743284172596e-16,5.3458065779719737e-18,5.4921280531818068e-26,2.5575312896715085e-30,8.8915435008399021e-22,8.4359495354599117e-16,2.4399935977699018e-20,3.5601706957006779e-26,2.0569496787836722e-30,4.2582252445658354e-33,2.8302061336694788e-41,2.0200310884304617e-27,8.3753064262751471e-21,1.5613683578851614e-27,1.5613684876275318e-27,1.1448931010370203e-34,1.5252159354876574e-35,3.4652169919881271e-33,4.1155492600254241e-21,6.759804386631314e-28,4.5027156084903571e-29,3.3449918240331148e-63,5.9427757882710408e-35,5.0877353411362447e-32,3.1468590412703433e-63,9.0489234780068058e-18,3.2683050391737437e-42,3.2358311078265062e-42,8.3613858701457366e-25,2.5305256544161806e-25,3.811482032128708e-20,8.3611728760743491e-25,9.8857226985717326e-32,3.1468590410162661e-63,1.7405188549789623e-38,2.830668228130983e-41,4.6209831295405838e-45,5.3023396885838193e-53,9.8548363423339347e-33,1.1900971184987579e-60,7.3798898713557347e-26,3.8567518607663433e-50,9.3900382810268138e-62,1.4516062842752579e-32,6.7071790432813883e-70,1.2620114226770033e-66,2.6489507255289893e-73,1.4525788885069692e-42,1.2324156947987485e-33,2.3403257499837528e-44,9.7725611325405919e-33,5.7873209637777042e-40,3.232793220267399e-29,7.1663956481383506e-40,4.7733043310235816e-41,4.2889103907320777e-36,1.080556670350772e-36,6.7864298454127719e-48,6.6310677361317353e-37,1.9472570464891226e-38,4.0812205969751348e-49,9.010749884774051e-40,6.0578637325213267e-29,3.7377116071379498e-50,4.904178185926825e-17,3.2017599027018021e-27
7.639846478910931e-17,0.2213411173169644,76.950000000000003,0.0,0.0,0.0,0.99999999982361643,9.5,6.2284019571547212e-12,7.0649446965103932e-11,7.0649386533180555e-11,1.4729556842770873e-17,1.0573867567592183e-17,2.8853866765718199e-11,9.9470128876328514e-16,9.1192687000498882e-18,1.0530564327876026e-25,5.3945901713539613e-30,1.5167950560603198e-21,1.4390572649678776e-15,4.1623483872199513e-20,6.43868876122184e-26,4.3335451113639783e-30,8.9818450332324638e-33,7.1778290892830404e-41,4.2607953724547979e-27,1.4287308750187857e-20,3.2933833747033654e-27,3.2933837037496281e-27,2.9036138572345122e-34,3.868259204242022e-35,7.3089920018281479e-33,7.0205646858953955e-21,1.4257735622845552e-27,9.4973766654233342e-29,1.8248180596828912e-62,1.507197205316189e-34,1.0731351455258873e-31,1.7167292215485555e-62,1.5436222107396839e-17,9.7353689479433693e-42,9.6239893002985035e-42,1.7636276809113881e-24,5.3375180034421647e-25,6.5017876307789672e-20,1.7635827625291441e-24,2.5071987443436637e-31,1.7167292214071158e-62,4.4142671296619197e-38,7.1792064320171246e-41,1.3773542117634979e-44,1.8230201434156866e-52,2.0786506268294831e-32,4.6475702891335843e-60,1.2589242350934599e-25,1.1495909762866639e-49,3.6670001897033027e-61,3.0618595737713343e-32,2.9372918383293419e-69,4.9284605412853484e-66,1.1600633910842008e-72,4.329676260105154e-42,2.599278255237249e-33,6.975746643260821e-44,2.0613194305532699e-32,1.4677626107070819e-39,5.5147731519394173e-29,1.8175252077451401e-39,1.210614693343776e-40,9.0465681540878428e-36,2.2793465140125957e-36,1.8201094015671084e-47,1.3983560503114907e-36,4.9363287516614402e-38,1.4031895271512706e-48,2.2852944775513911e-39,1.2774552584319587e-28,1.2850865201591211e-49,6.5391269735686404e-17,6.7531790096254264e-27
1.145978267116653e-16,0.2213411173169644,76.950000000000003,0.0,0.0,0.0,0.99999999973542431,9.5,9.3426134948498797e-12,1.0597428094684706e-10,1.0597419116167389e-10,3.0495714992817548e-17,1.9931845390357491e-17,4.3279425200583636e-11,2.0593610981580731e-15,1.8880100056148027e-17,2.4905199902000637e-25,1.4734366716798211e-29,3.1403362261161448e-21,2.9793251330643845e-15,8.6176264239054702e-20,1.4168136982001609e-25,1.1812843743399699e-29,2.4532244901581578e-32,2.5100103504643947e-40,1.1637380747187028e-26,2.9580099924082618e-20,8.995265811375177e-27,8.9952669620146913e-27,1.0153578617668239e-33,1.3527366148824502e-34,1.9962400822496192e-32,1.4534901703228913e-20,3.8939301017603592e-27,2.5939549764741116e-28,2.5343668000194541e-61,5.2706217928335561e-34,2.9309908268645298e-31,2.3842494995956159e-61,3.1958092013674645e-17,4.2564597706151945e-41,4.196812970078456e-41,4.8168690313624451e-24,1.4577976003010653e-24,1.346058466348347e-19,4.8167463829267456e-24,8.7675825636072466e-31,2.3842494993721809e-61,1.5436503660622697e-37,2.5106132176115419e-40,6.0287216934444612e-44,9.8042235702725418e-52,5.6773434500853377e-32,3.0228620385039476e-59,2.6064463099451741e-25,5.0320019058016231e-49,2.3850819416559307e-60,8.362885931206827e-32,2.2788948655250428e-68,3.2056886497948916e-65,9.0004013986634957e-72,1.8951451612119871e-41,7.0983205163811137e-33,3.0533423829432221e-43,5.6301113954078171e-32,5.1326707177469317e-39,1.1417653614555404e-28,6.3558026759468502e-39,4.2335820357323591e-40,2.4709020297520352e-35,6.2262302785139187e-36,6.7973570591267655e-47,3.8178478331618256e-36,1.7252889699116007e-37,7.5464387936190263e-48,7.9916193137702012e-39,3.4876512584100339e-28,6.9112823739712055e-49,9.8092639266669085e-17,1.8443824074683352e-26
1.5279718863422125e-16,0.2213411173169644,76.950000000000003,0.0,0.0,0.0,0.99999999964723219,9.5,1.2456825032090489e-11,1.412991096505876e-10,1.4129899017504482e-10,5.1865255379678202e-17,3.1092595635279084e-17,5.7704034042509174e-11,3.5023644923334651e-15,3.2109782865695931e-17,4.6225269858876368e-25,3.0829334702183177e-29,5.340893896372502e-21,5.0669513794929326e-15,1.4656337485820381e-19,2.4995531746664007e-25,2.4673061919274556e-29,5.1329710759473549e-32,6.271600939012606e-40,2.4348959709829071e-26,5.0308040430912721e-20,1.8821121907556664e-26,1.8821124782584634e-26,2.5369986473577208e-33,3.3800934824385953e-34,4.1766656067308648e-32,2.4719583817967534e-20,8.1468438815846538e-27,5.427282911214299e-28,1.1650143414430939e-60,1.3169595778935829e-33,6.1324725452117453e-31,1.0960074373985155e-60,5.4351267884954789e-17,1.2390247535379743e-40,1.2192075603328662e-40,1.007822663718459e-23,3.0501167682176026e-24,2.289204029193644e-19,1.0077970085541376e-23,2.1907352805596944e-30,1.0960074372826541e-60,3.857077274677233e-37,6.2733573526138548e-40,1.7564282294451847e-43,3.2674697917636078e-51,1.1878717045790736e-31,1.1348491983050421e-58,4.432885691896753e-25,1.4660871113699152e-48,8.9541247532482606e-60,1.7497941626126743e-31,9.5182302258926077e-68,1.2035096412026088e-64,3.7591948483578623e-71,5.5214528600744336e-41,1.4849985053133274e-32,8.8957927168433647e-43,1.1780086393060053e-31,1.2824798085781946e-38,1.9418453214518519e-28,1.5881060601023608e-38,1.0578572034802987e-39,5.1699577345994932e-35,1.3028515171678021e-35,1.7680027068841247e-46,7.98543500997151e-36,4.3094773202779569e-37,2.5150306806509591e-47,1.9968529151805214e-38,7.2945926387663649e-28,2.3033517878665826e-48,1.3079775945850616e-16,3.8588398121717203e-26
1.9099655055677722e-16,0.22134111731696443,76.950000000000003,0.0,0.0,0.0,0.99999999955904029,9.5,1.5571036568844079e-11,1.7662393323149269e-10,1.7662378317221792e-10,7.9238414870829052e-17,4.3652839455958094e-17,7.21276255252218e-11,5.3507113925838014e-15,4.9055973208039086e-17,7.5256791425692795e-25,5.6123811798923351e-29,8.1596834707429593e-21,7.7409974122720526e-15,2.2391583712290789e-19,3.9147484295935031e-25,4.4836281995611038e-29,9.3443836590820219e-32,1.3305383347267961e-39,4.4325718921469115e-26,7.6859353154571959e-20,3.4263153523628247e-26,3.4263159623081692e-26,5.382293421185458e-33,7.1711765699614731e-34,7.6032051614116549e-32,3.776518043232882e-20,1.4829975628618185e-26,9.8799013863343086e-28,4.3012582793439141e-60,2.7940180395357007e-33,1.1163667860048882e-30,4.0464832906603452e-60,8.3034746648180302e-17,3.0055698138822601e-40,2.9514861684986211e-40,1.8346512101558681e-23,5.5524647340641916e-24,3.4972464076438041e-19,1.8346045188687692e-23,4.647785764753619e-30,4.0464832901955303e-60,8.183025254608455e-37,1.3309647694127511e-39,4.2643823659584466e-43,8.945385823417321e-51,2.162440185064125e-31,3.4614374459458713e-58,6.7724505403469921e-25,3.5595861671300819e-48,2.7311243960054806e-59,3.1854299589864912e-31,3.2025006158658417e-67,3.6709486587302034e-64,1.2648214944012374e-70,1.3405557297881183e-40,2.7029978813102829e-32,2.1598042687501931e-42,2.1445208936663282e-31,2.7208449240979076e-38,2.9667022667278649e-28,3.3692617276001862e-38,2.2443594114293189e-39,9.4117152104502249e-35,2.372005185510194e-35,3.8680431065666451e-46,1.4532030397912213e-35,9.1403288655301723e-37,6.8854711366378352e-47,4.236464234373313e-38,1.3274451478020186e-27,6.3059577291709793e-48,1.6350689804647596e-16,7.0244513325764316e-26
2.6739527440188914e-16,0.22134111731696435,76.950000000000003,0.0,0.0,0.0,0.99999999938265638,9.5,2.179945964085961e-11,2.4727356680393836e-10,2.472733507401001e-10,1.5237267164725924e-16,7.0959593421611341e-17,1.0097169292714626e-10,1.0288730200518573e-14,9.4330519719519348e-17,1.5745157420872239e-24,1.4818448964928505e-28,1.5690791680093419e-20,1.4884942957046428e-14,4.3058246835343931e-19,7.7635459246891386e-25,1.1780787479842394e-28,2.4671948824971817e-31,4.8740705786586456e-39,1.1702830684119649e-25,1.4779787163366844e-19,9.0464892433193682e-26,9.0464914776897009e-26,1.9716326938929031e-32,2.6272211457316167e-33,2.0072847166744416e-31,7.2617674394248143e-20,3.9147959637783476e-26,2.6083956500712798e-27,5.2730146285545101e-59,1.0235740748085291e-32,2.9473444363973616e-30,4.9606799371897747e-59,1.596651441212465e-16,1.5493879707702214e-39,1.5095807295680174e-39,4.8436449416518682e-23,1.4659004075732879e-23,6.724451575289479e-19,4.8435217564218873e-23,1.7026851122570914e-29,4.9606799362344448e-59,2.9977817701005525e-36,4.8762763825844443e-39,2.2058222738635239e-42,6.6810697103573146e-50,5.7092231990905095e-31,3.8304005720972946e-57,1.3023186763793953e-24,1.84148765457685e-47,3.0222419848807981e-58,8.4104419335007693e-31,5.4008668213121465e-66,4.0626696695237299e-63,2.133090013853777e-69,6.9346097935503909e-40,7.1339298091057529e-32,1.1172352546302111e-41,5.6621709278072882e-31,9.9674120743749741e-38,5.7048658800620563e-28,1.2342975810336005e-37,8.2226264496361728e-39,2.4849714970555465e-34,6.2643285420970502e-35,1.4979013981794569e-45,3.8331744605939725e-35,3.3464571976088513e-36,5.1427353630641836e-46,1.552015037215419e-37,3.5011896882020846e-27,4.7099195535975033e-47,2.2893748167748046e-16,1.8543584881575578e-25
