Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109)
1.6449581130973428e-12,0.19920122388906275,76.950000000000003,0.0,0.0,0.0,0.99963663452441864,9.4999997626235437,2.5873038314643132e-06,4.327773520754522e-05,4.3432039623317872e-05,9.0787512314641061e-12,1.9584046494461901e-07,5.5346195687731476e-05,6.5635257677390795e-05,1.1795696921652102e-06,4.1526906714613052e-08,0.00015165942735030074,1.2466701000326474e-15,1.0570007360505964e-08,4.2518635060171171e-14,1.0042176670421608e-14
1.6729599839630132e-12,0.19920122387220687,76.950000000000003,0.0,0.0,0.0,0.99963048110741548,9.4999997552237438,2.6313386962909692e-06,4.4011031026035706e-05,4.4170886683189436e-05,9.2331944769261659e-12,2.0231598564770118e-07,5.5377832347454695e-05,6.702333087997141e-05,1.1820560743837953e-06,4.2451028307097946e-08,0.00015486679812748712,1.2878917212726334e-15,1.0842445975455452e-08,4.4755221523756233e-14,1.0615017488588934e-14
1.7009618548286837e-12,0.19920122385512695,76.950000000000003,0.0,0.0,0.0,0.9996243279086906,9.4999997477256066,2.6753732800826352e-06,4.4744220551749272e-05,4.4909723481200309e-05,9.3876333978605846e-12,2.0888869170004621e-07,5.5406886375506844e-05,6.8412163836481825e-05,1.1844067743201279e-06,4.3376304227305548e-08,0.00015807592587912305,1.3297320031855079e-15,1.1116687952499285e-08,4.7069806942297019e-14,1.1210730987462209e-14
1.7289637256943542e-12,0.19920122383782402,76.950000000000003,0.0,0.0,0.0,0.99961817491785898,9.4999997401295779,2.7194075828487579e-06,4.5477304156614918e-05,4.5648550093012443e-05,9.5420839541425378e-12,2.1555821154289592e-07,5.5433566389933316e-05,6.9801694444950578e-05,1.186629173792242e-06,4.4302659165887131e-08,0.00016128666711235029,1.3721885805074632e-15,1.1392712205096754e-08,4.9463785895367444e-14,1.182985997322715e-14
1.7569655965600246e-12,0.19920122382029917,76.950000000000003,0.0,0.0,0.0,0.99961202212518074,9.4999997324360947,2.7634416045983413e-06,4.6210282211131952e-05,4.6387366589447588e-05,9.6965230491875444e-12,2.2232417503234888e-07,5.5458064158770117e-05,7.1191865619371758e-05,1.1887302530088895e-06,4.5230022677819775e-08,0.00016449888992420332,1.4152590969865456e-15,1.1670498792050167e-08,5.1938555599599781e-14,1.2472951934186119e-14
1.7849674674256951e-12,0.19920122380255334,76.950000000000003,0.0,0.0,0.0,0.99960586952151875,9.4999997246455958,2.807475345339977e-06,4.6943155084376149e-05,4.712617303673782e-05,9.8509535227490482e-12,2.2918621343397035e-07,5.5480555962282055e-05,7.2582624884189305e-05,1.1907166124363499e-06,4.6158328867929085e-08,0.00016771247306462459,1.4589412053394804e-15,1.1950028855141883e-08,5.4495515894652215e-14,1.3140559014591699e-14
1.8129693382913656e-12,0.19920122378458743,76.950000000000003,0.0,0.0,0.0,0.99959971709830109,9.4999997167585111,2.851508805081863e-06,4.7675923144006136e-05,4.7864969496823908e-05,1.0005399997974652e-11,2.3614395941742378e-07,5.5501203840889009e-05,7.3973924002810021e-05,1.1925944934425371e-06,4.7087516097361854e-08,0.00017092730507810633,1.5032325672184967e-15,1.223128456025848e-08,5.7136069229235448e-14,1.3833237988616808e-14
1.8409712091570363e-12,0.19920122376640245,76.950000000000003,0.0,0.0,0.0,0.99959356484748296,9.4999997087752543,2.8955419838318329e-06,4.8408586756269482e-05,4.8603756027705353e-05,1.0159834517350635e-11,2.4319704705112171e-07,5.5520156744182646e-05,7.5365718635560342e-05,1.1943697978253834e-06,4.801752670883276e-08,0.00017414328351336529,1.5481308531870352e-15,1.251424904169703e-08,5.9861620647204252e-14,1.4551550234458641e-14
1.868973080022707e-12,0.19920122374799942,76.950000000000003,0.0,0.0,0.0,0.99958741276151464,9.4999997006962555,2.9395748815973768e-06,4.914114628600872e-05,4.9342532683620476e-05,1.0314254435797638e-11,2.5034511179689825e-07,5.5537551588856981e-05,7.6757968024757897e-05,1.1960481062872055e-06,4.8948306769423806e-08,0.00017736031419566918,1.5936337426750139e-15,1.2798906349477404e-08,6.2673577773709771e-14,1.5296061708575439e-14
1.8969749508883776e-12,0.19920122372937918,76.950000000000003,0.0,0.0,0.0,0.99958126083330989,9.4999996925219214,2.9836074983856621e-06,4.9873602096667481e-05,5.0081299515273562e-05,1.0468696592271982e-11,2.5758779050470119e-07,5.5553514231922575e-05,7.8150634705001883e-05,1.1976346959106823e-06,4.9879805829872842e-08,0.00018057831055743329,1.6397389239437794e-15,1.3085241399502047e-08,6.5573350801406502e-14,1.6067342920054854e-14
1.9249768217540483e-12,0.19920122371054277,76.950000000000003,0.0,0.0,0.0,0.9995751090562156,9.4999996842526659,3.0276398342035546e-06,5.0605954550296391e-05,5.0820056570169784e-05,1.0623128221945901e-11,2.6492472140730473e-07,5.5568160364485777e-05,7.9543684237109823e-05,1.1991345566806988e-06,5.0811976699492571e-08,0.00018379719302345432,1.6864440940669474e-15,1.3373239926436873e-08,6.8562352476731787e-14,1.6865968905114704e-14
1.952978692619719e-12,0.199201223691491,76.950000000000003,0.0,0.0,0.0,0.99956895742398477,9.4999996758888887,3.0716718890576357e-06,5.1338204007558929e-05,5.1558803892736663e-05,1.0777536502712009e-11,2.7235554411504266e-07,5.5581596332600781e-05,8.0937084963763538e-05,1.2005524071030676e-06,5.1744775235719127e-08,0.00018701688844630619,1.733746958884158e-15,1.3662888439167926e-08,7.1641998086249626e-14,1.7692519201735077e-14
1.9809805634853896e-12,0.19920122367222487,76.950000000000003,0.0,0.0,0.0,0.99956280593075097,9.4999996674309912,3.1157036629542186e-06,5.2070350827737318e-05,5.2297541524476124e-05,1.0931973992752945e-11,2.7987989961056109e-07,5.5593919891718206e-05,8.2330807784922265e-05,1.2018927089719484e-06,5.2678160147279602e-08,0.00019023732958740972,1.7816452329624359e-15,1.3954174178685913e-08,7.4813705443043805e-14,1.8547577824420393e-14
2.0089824343510603e-12,0.19920122365274523,76.950000000000003,0.0,0.0,0.0,0.99955665457100451,9.4999996588793749,3.1597351558993687e-06,5.2802395368738251e-05,5.3036269504302865e-05,1.1086404876139573e-11,2.8749743024359174e-07,5.5605220900544053e-05,8.3724825951272613e-05,1.2031596813353843e-06,5.361209281003656e-08,0.0001934584546397773,1.8301366395836282e-15,1.4247085078257716e-08,7.8078894873187136e-14,1.9431733239091926e-14
2.036984305216731e-12,0.1992012236330531,76.950000000000003,0.0,0.0,0.0,0.99955050333956941,9.4999996502344271,3.2037663678989152e-06,5.3534337987098628e-05,5.3774987868622066e-05,1.1240800125652215e-11,2.952077797257454e-07,5.5615581959095323e-05,8.51191148742899e-05,1.2043573137026106e-06,5.4546537094694842e-08,0.00019668020678914098,1.8792189106973002e-15,1.4541609725760357e-08,8.1438989202280802e-14,2.0345578338109817e-14
2.0649861760824017e-12,0.1992012236131491,76.950000000000003,0.0,0.0,0.0,0.99954435223158289,9.4999996414965349,3.2477972989584646e-06,5.4266179037991198e-05,5.4513696651396582e-05,1.1395231905073447e-11,3.0301059312532482e-07,5.5625078995187734e-05,8.651365195165056e-05,1.2054893785330579e-06,5.5481459205635376e-08,0.00019990253381055016,1.9288897868760987e-15,1.4837737328063531e-08,8.4895413742031644e-14,2.128971041542228e-14
2.0991790221252034e-12,0.1992012235885588,76.950000000000003,0.0,0.0,0.0,0.999536841326781,9.4999996307012964,3.3015627129276482e-06,5.5159686694333352e-05,5.5415714707924534e-05,1.1583815960346753e-11,3.126634156857882e-07,5.563560522418295e-05,8.8216815703464013e-05,1.2067879967247384e-06,5.6623686740672883e-08,0.00020383799988467487,1.9903373885894374e-15,1.5201495135218094e-08,8.9248734662706407e-14,2.2484529951452169e-14
2.1333718681680052e-12,0.1992012235636557,76.950000000000003,0.0,0.0,0.0,0.99952933059148685,9.4999996197687402,3.3553277080146804e-06,5.6053044075980523e-05,5.6317718579219392e-05,1.1772208814613112e-11,3.2245293972283626e-07,5.5645062620297179e-05,8.9920284134165055e-05,1.208000261116911e-06,5.7766526280101697e-08,0.00020777417216641603,2.0526552020233191e-15,1.5567610392262164e-08,9.3750423775519435e-14,2.3726510991088141e-14
2.167564714210807e-12,0.19920122353844133,76.950000000000003,0.0,0.0,0.0,0.99952182001849976,9.4999996086995626,3.409092284228599e-06,5.6946251821404183e-05,5.7219708314523878e-05,1.1960841722677804e-11,3.3237852716450901e-07,5.5653555667163457e-05,9.1624026140927316e-05,1.2091318737895902e-06,5.8909928546409506e-08,0.00021171097878954897,2.1158391652907468e-15,1.5936066774633444e-08,9.8403091087246244e-14,2.501676741674495e-14
2.2017575602536088e-12,0.1992012235129173,76.950000000000003,0.0,0.0,0.0,0.99951430960114152,9.4999995974944387,3.462856441578071e-06,5.7839310566097605e-05,5.812168395978858e-05,1.2149570508895128e-11,3.4243954290444047e-07,5.566117865035156e-05,9.3328013656713806e-05,1.2101881605651934e-06,6.005384811709956e-08,0.00021564835490234512,2.1798852354652773e-15,1.6306849030793367e-08,1.0320935200125316e-13,2.6356422654724273e-14
2.2325311216921304e-12,0.19920122348968225,76.950000000000003,0.0,0.0,0.0,0.99950755035345362,9.4999995872941483,3.5112438250703732e-06,5.8642936563544151e-05,5.8933450028894832e-05,1.231912817756154e-11,3.5160972572890305e-07,5.5667365886650819e-05,9.4861791357764392e-05,1.2110785325694852e-06,6.1083783362033369e-08,0.00021919243185642256,2.2382604737268362e-15,1.6642529888645338e-08,1.0766847530555228e-13,2.7605284504492956e-14
2.263304683130652e-12,0.19920122346619862,76.950000000000003,0.0,0.0,0.0,0.9995007912226006,9.4999995769847771,3.5596308692950557e-06,5.9446442841857517e-05,5.9745204747760777e-05,1.2488814613260309e-11,3.6088863458672026e-07,5.5672973543356206e-05,9.6395730659818308e-05,1.2119153206770909e-06,6.2114075446027476e-08,0.00022273688400110622,2.2973278381130063e-15,1.6980073417677658e-08,1.1225604640586153e-13,2.8895909333519744e-14
2.2940782445691736e-12,0.19920122344246766,76.950000000000003,0.0,0.0,0.0,0.99949403220465305,9.4999995665668067,3.6080175742577632e-06,6.0249829858182916e-05,6.0556948143009303e-05,1.2658500910327648e-11,3.7027581259211405e-07,5.5678052854419346e-05,9.7929816311523874e-05,1.2127017198066856e-06,6.3144698132314716e-08,0.00022628167609660166,2.3570844202072681e-15,1.7319470460451182e-08,1.1697398300295403e-13,3.0229135688625764e-14
2.321774449863843e-12,0.1992012234208992,76.950000000000003,0.0,0.0,0.0,0.99948794918199302,9.4999995570981746,3.6515653186597269e-06,6.0972776580160988e-05,6.1287507537445649e-05,1.2811210707724233e-11,3.7881646684259835e-07,5.5682211201964486e-05,9.9310607005854688e-05,1.2133688835927282e-06,6.407252102477172e-08,0.00022947225301969121,2.4114522312184869e-15,1.7626505422197654e-08,1.2133317620271633e-13,3.1466161687939961e-14
2.3494706551585124e-12,0.19920122339913196,76.950000000000003,0.0,0.0,0.0,0.99948186624529523,9.4999995475423127,3.6951127882677766e-06,6.1695627399225656e-05,6.2018057796450285e-05,1.2963953970870246e-11,3.8744412019151611e-07,5.5686010668659744e-05,0.00010069149567991339,1.2139997342994406e-06,6.5000575355571747e-08,0.00023266305778890762,2.4663738594531707e-15,1.7935028820243271e-08,1.2580092444459639e-13,3.2738998956170318e-14
2.377166860453182e-12,0.19920122337716686,76.950000000000003,0.0,0.0,0.0,0.99947578339219378,9.4999995378995656,3.7386599830856686e-06,6.2418382644667211e-05,6.274859893579895e-05,1.3116645926885418e-11,3.9615844352552157e-07,5.5689479939590445e-05,0.00010207247379472654,1.2145962265510282e-06,6.5928845609098177e-08,0.00023585407067408529,2.5218472098599455e-15,1.8245035046739103e-08,1.3037863286786005e-13,3.4048271395231424e-14
2.4048630657478512e-12,0.1992012233550047,76.950000000000003,0.0,0.0,0.0,0.99946970062046225,9.4999995281702763,3.7822069031170567e-06,6.3141042644533125e-05,6.3479130970149432e-05,1.3269324749831972e-11,4.049591089708205e-07,5.5692645406209286e-05,0.00010345353349409553,1.2151602097482994e-06,6.6857317261515321e-08,0.00023904527352267813,2.5778701952599859e-15,1.8556518793913503e-08,1.3506770883993495e-13,3.5394606839997026e-14
2.4325592710425206e-12,0.19920122333264612,76.950000000000003,0.0,0.0,0.0,0.99946361792800287,9.4999995183547803,3.825753548365501e-06,6.386360772563267e-05,6.4209653913185408e-05,1.3422071737983325e-11,4.1384578988849938e-07,5.569553135258254e-05,0.00010483466754915418,1.2156934337783869e-06,6.7785976716706421e-08,0.00024223664963165465,2.6344407363302452e-15,1.8869475037788827e-08,1.39869561944493e-13,3.6778637036312089e-14
2.46025547633719e-12,0.19920122331009193,76.950000000000003,0.0,0.0,0.0,0.99945753531284043,9.4999995084534206,3.8692999188344734e-06,6.4586078213541988e-05,6.4940167777918591e-05,1.3574768528664418e-11,4.2281816086987512e-07,5.5698160122915809e-05,0.00010621586930849914,1.2161975543545503e-06,6.8714811247217226e-08,0.00024542818363226939,2.6915567616074612e-15,1.9183899022953083e-08,1.447856039696159e-13,3.820099761913369e-14
2.4879516816318594e-12,0.19920122328734294,76.950000000000003,0.0,0.0,0.0,0.99945145277311398,9.499999498466531,3.9128460145273639e-06,6.5308454432608858e-05,6.5670672576410648e-05,1.3727430458527202e-11,4.3187589773186221e-07,5.5700552275100637e-05,0.00010759713265248164,1.2166741380618467e-06,6.9643808939088345e-08,0.00024861986138444939,2.7492162074099906e-15,1.9499786248170437e-08,1.4981724889601205e-13,3.9662328090783283e-14
2.515647886926529e-12,0.19920122326439987,76.950000000000003,0.0,0.0,0.0,0.99944537030707137,9.4999994883944456,3.9563918354474808e-06,6.6030736705957309e-05,6.6401168319848636e-05,1.3880183265993919e-11,4.4101867751235581e-07,5.5702726722861267e-05,0.00010897845195089294,1.2171246671452471e-06,7.0572958640007784e-08,0.00025181166987902189,2.8074170178141784e-15,1.9817132452726299e-08,1.5496591288526496e-13,4.1163271799305048e-14
2.5433440922211983e-12,0.1992012232412635,76.950000000000003,0.0,0.0,0.0,0.9994392879130608,9.4999994782375001,3.9999373815980633e-06,6.6752925355492563e-05,6.7131655018973717e-05,1.4032883129983114e-11,4.5024617846563355e-07,5.5704700867706476e-05,0.00011035982202368429,1.217550544058268e-06,7.1502249910506675e-08,0.00025500359714695418,2.866157144678417e-15,2.0135933603455267e-08,1.602330142681718e-13,4.270447591693311e-14
2.5710402975158677e-12,0.19920122321793451,76.950000000000003,0.0,0.0,0.0,0.99943320558952764,9.4999994679960214,4.0434826529822699e-06,6.7475020701905617e-05,6.7862132683726577e-05,1.4185517309711107e-11,4.5955808005777277e-07,5.5706490720410499e-05,0.00011174123810480439,1.2179530957672884e-06,7.243167297826237e-08,0.00025819563217579632,2.9254345475544683e-15,2.0456185882465967e-08,1.6561997353313507e-13,4.4286591418668704e-14
2.598736502810537e-12,0.1992012231944138,76.950000000000003,0.0,0.0,0.0,0.99942712333500427,9.4999994576703379,4.0870276496032093e-06,6.8197023064678542e-05,6.859260132324243e-05,1.4338255924897339e-11,4.6895406296164873e-07,5.570811102308158e-05,0.00011312269580586147,1.2183335782089117e-06,7.3361218691310719e-08,0.00026138776482571857,2.9852471936519939e-15,2.0777885674429367e-08,1.7112821331345741e-13,4.591027305891391e-14
2.6264327081052065e-12,0.19920122317070196,76.950000000000003,0.0,0.0,0.0,0.99942104114810959,9.4999994472607767,4.1305723714639129e-06,6.8918932762088142e-05,6.9323060946380524e-05,1.4490953508993939e-11,4.7843380905327666e-07,5.5709575327549732e-05,0.00011450419109278871,1.2186931792925868e-06,7.429087848708862e-08,0.00026457998577559454,3.0455930578842653e-15,2.1101029558015807e-08,1.767591583781045e-13,4.7576179354430425e-14
2.654128913399876e-12,0.19920122314679986,76.950000000000003,0.0,0.0,0.0,0.99941495902754207,9.4999994367676663,4.1741168185673632e-06,6.964075011121078e-05,7.0053511561275005e-05,1.4643638316081616e-11,4.8799700140707541e-07,5.5710896096373909e-05,0.00011588572025577606,1.2190330227662267e-06,7.5220644352581741e-08,0.00026777228645352599,3.1064701227680358e-15,2.1425614294870932e-08,1.8251423561976166e-13,4.9284972562283443e-14
2.6818251186945453e-12,0.19920122312270816,76.950000000000003,0.0,0.0,0.0,0.99940887697207459,9.4999994261913248,4.217660990916485e-06,7.0362475427927443e-05,7.0783953175552379e-05,1.4796332896122516e-11,4.9764332429103654e-07,5.5712084798259971e-05,0.00011726727988086596,1.2193541719667795e-06,7.6150508786054695e-08,0.00027096465897121148,3.167876378419342e-15,2.1751636818919687e-08,1.8839487404259426e-13,5.1037318657366457e-14
2.7095213239892147e-12,0.19920122309842758,76.950000000000003,0.0,0.0,0.0,0.99940279498055029,9.4999994155320753,4.2612048885141506e-06,7.1084109026928354e-05,7.1514385796399432e-05,1.4949020014071923e-11,5.073724631621569e-07,5.5713151989169589e-05,0.00011864886682580866,1.2196576331338324e-06,7.7080464763730369e-08,0.00027415709606815758,3.2298098225286892e-15,2.2079094226916506e-08,1.9440250475074945e-13,5.2833887311188154e-14
2.737217529283884e-12,0.19920122307395893,76.950000000000003,0.0,0.0,0.0,0.99939671305187872,9.4999994047902376,4.3047485113631814e-06,7.1805651221717483e-05,7.2244809430529908e-05,1.5101705505743801e-11,5.1718410466203549e-07,5.5714107383068917e-05,0.0001200304781990015,1.2199443584071123e-06,7.8010505710059528e-08,0.00027734959106301638,3.292268460324173e-15,2.2407983769897018e-08,2.0053856093726546e-13,5.4675351871453409e-14
2.7649137345785535e-12,0.19920122304930282,76.950000000000003,0.0,0.0,0.0,0.99939063118503124,9.4999993939661298,4.3482918594663566e-06,7.2527102324616992e-05,7.2975224084240406e-05,1.525439045230558e-11,5.2707793661248329e-07,5.5714959917272049e-05,0.00012141211134003736,1.2202152486698292e-06,7.8940625469807044e-08,0.00028054213780864037,3.3552503045476204e-15,2.2738302845069308e-08,2.0680447787301945e-13,5.6562389341730568e-14
2.792609939873223e-12,0.19920122302446,76.950000000000003,0.0,0.0,0.0,0.99938454937903842,9.4999993830600715,4.3918349328264104e-06,7.3248462646771846e-05,7.3705629763435722e-05,1.5407072692030113e-11,5.3705364801109741e-07,5.5715717814065313e-05,0.00012279376380136011,1.2204711562909602e-06,7.9870818281364707e-08,0.0002837347306496957,3.4187533754260787e-15,2.3070048987993467e-08,2.1320169289560753e-13,5.8495680360979139e-14
2.8480023504625617e-12,0.19920122297421733,76.950000000000003,0.0,0.0,0.0,0.9993723859460043,9.499999361003356,4.4789202553278889e-06,7.4690912187577756e-05,7.5166414220113238e-05,1.5712431955595967e-11,5.5724947098604124e-07,5.571697945995942e-05,0.00012555711782478125,1.2209412113254315e-06,8.1731401781983138e-08,0.00029012003414594653,3.5473153152487455e-15,2.373781325174523e-08,2.2639577679456706e-13,6.2503763612293068e-14
2.9033947610519005e-12,0.1992012229232365,76.950000000000003,0.0,0.0,0.0,0.9993602227460695,9.4999993386225956,4.566004478888709e-06,7.6133002309922203e-05,7.6627162840800424e-05,1.6017783708200239e-11,5.7776910891372659e-07,5.5717945853480427e-05,0.00012832052433409992,1.2213604680741292e-06,8.3592217075351129e-08,0.00029650546473189313,3.6779385902221308e-15,2.4411259339194614e-08,2.4013235224358847e-13,6.6705118661747414e-14
