Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56)
2.412277751575859e-08,0.20974758645734998,76.950000000000003,0.0,0.0,0.0,0.99979342748967626,9.4999197124734085,1.3727466247037432e-05,9.4103568381693548e-05,1.6719591656722493e-05,7.8816534254237013e-05,2.0962608417084301e-10,1.3552626859442181e-11,1.8010331800634959e-07,1.4377223935920017e-06,4.3261931866478703e-12,3.30559646899324e-08,3.0370882581386636e-08,1.23020215811255e-07,1.4008495053608751e-06
2.4151648933821538e-08,0.20974758622476808,76.950000000000003,0.0,0.0,0.0,0.99979317867881345,9.4999196155032166,1.374386029689087e-05,9.4216093152789472e-05,1.6738686956563578e-05,7.8911666687996168e-05,2.0987673795669321e-10,1.3552623565595061e-11,1.8031886185827841e-07,1.4394418993593848e-06,4.3314149789988145e-12,3.3173962154995539e-08,3.0480485698906332e-08,1.2316744442989503e-07,1.4042036788402787e-06
2.4180520351884488e-08,0.20974758599218638,76.950000000000003,0.0,0.0,0.0,0.99979292986421664,9.4999195185330656,1.3760254261470416e-05,9.4328617580421301e-05,1.6757782192787702e-05,7.9006798802609462e-05,2.1012740171597096e-10,1.3552620271697301e-11,1.8053440565565203e-07,1.4411613998480044e-06,4.3366366991610871e-12,3.3292239864677859e-08,3.0590352046059174e-08,1.233146730127516e-07,1.4075618598825657e-06
2.4209391769947438e-08,0.20974758575960473,76.950000000000003,0.0,0.0,0.0,0.99979268104588559,9.4999194215629608,1.3776648140776428e-05,9.4441141664270361e-05,1.6776877365330839e-05,7.9101930597757816e-05,2.1037804917805278e-10,1.3552616977748902e-11,1.8074994939846974e-07,1.4428808950525932e-06,4.3418584807997556e-12,3.3410798148045466e-08,3.0700481935495065e-08,1.234619015598242e-07,1.4109240484736669e-06
2.426713460607334e-08,0.20974758529444182,76.950000000000003,0.0,0.0,0.0,0.99979218339802178,9.4999192276228843,1.3809435643569295e-05,9.4666188799163889e-05,1.6815067519117139e-05,7.9292193228379734e-05,2.1087936728434993e-10,1.3552610389700206e-11,1.8118103672043396e-07,1.4463198695885202e-06,4.3523018616571088e-12,3.3648757756900844e-08,3.0921533596376513e-08,1.2375635854661523e-07,1.4176604482457366e-06
2.4324877442199243e-08,0.20974758482927927,76.950000000000003,0.0,0.0,0.0,0.99979168573522315,9.4999190336829837,1.3842222805272344e-05,9.489123455471091e-05,1.6853257417407546e-05,7.9482454577296617e-05,2.1138067766982423e-10,1.3552603801448976e-11,1.8161212382416467e-07,1.4497588229247812e-06,4.3627451957208224e-12,3.3887843628366136e-08,3.1143643196314417e-08,1.2405081539026367e-07,1.4244128780430748e-06
2.4382620278325145e-08,0.20974758436411717,76.950000000000003,0.0,0.0,0.0,0.99979118805749023,9.499918839743259,1.3875009625888467e-05,9.5116278928128928e-05,1.6891447059686347e-05,7.9672714641939354e-05,2.1188198495805969e-10,1.3552597212995233e-11,1.8204321070965535e-07,1.4531977550189269e-06,4.3731884592929474e-12,3.4128058413228443e-08,3.1366813253857345e-08,1.2434527209076517e-07,1.4311813377518992e-06
2.4440363114451048e-08,0.20974758389895545,76.950000000000003,0.0,0.0,0.0,0.99979069036482404,9.4999186458037137,1.390779610542055e-05,9.5341321916639213e-05,1.6929636445437683e-05,7.9862973419738128e-05,2.1238328914312753e-10,1.3552590624338981e-11,1.8247429737689966e-07,1.4566366658284978e-06,4.3836316522299276e-12,3.4369404763050191e-08,3.1591046288291366e-08,1.2463972864811523e-07,1.4379658272581924e-06
2.4555848786702853e-08,0.20974758296863333,76.950000000000003,0.0,0.0,0.0,0.99978969493469494,9.4999182579251489,1.3973368041244131e-05,9.5791403727823882e-05,1.7006014445294898e-05,8.0243487104526078e-05,2.1338588817864904e-10,1.3552577446419002e-11,1.8333647005662326e-07,1.4635144234241007e-06,4.4045178256377347e-12,3.485550276186457e-08,3.2042711363123423e-08,1.2522864133334369e-07,1.4515828952058101e-06
2.478682013120646e-08,0.20974758110799427,76.950000000000003,0.0,0.0,0.0,0.99978770389527405,9.4999174821701384,1.4104507820009797e-05,9.6691550609070504e-05,1.7158767343988034e-05,8.1004498918930637e-05,2.1539104873811025e-10,1.3552551088149467e-11,1.8506081279683041e-07,1.477269681332625e-06,4.446289318639133e-12,3.5841394176201881e-08,3.2958908054207443e-08,1.2640646498579057e-07,1.4790093836279e-06
2.5248762820213677e-08,0.20974757738673636,76.950000000000003,0.0,0.0,0.0,0.99978372109997182,9.4999159306685783,1.4366771006661604e-05,9.8491776784918482e-05,1.7464260621788034e-05,8.2526459751662605e-05,2.1940121842483208e-10,1.3552498361894674e-11,1.8850948779884294e-07,1.5047791585119458e-06,4.5298288578021501e-12,3.7868552356706018e-08,3.4843331671978573e-08,1.2876210541765888e-07,1.5346317446756759e-06
2.5710705509220895e-08,0.20974757366550534,76.950000000000003,0.0,0.0,0.0,0.99977973734975145,9.4999143791782803,1.462901236670544e-05,0.00010029191166030765,1.7769736986827748e-05,8.4048335760424867e-05,2.2341118356247136e-10,1.3552445622690497e-11,1.9195814882690851e-07,1.5322872327342759e-06,4.6133637410273051e-12,3.9970675047914047e-08,3.6798203243298407e-08,1.3111773668361744e-07,1.5912799016545364e-06
2.6172648198228112e-08,0.20974756994430147,76.950000000000003,0.0,0.0,0.0,0.99977575264504803,9.4999128276992213,1.4891231901618971e-05,0.00010209195381357429,1.8075196175181045e-05,8.5570125630418146e-05,2.2742094098421788e-10,1.3552392870542826e-11,1.9540679587773482e-07,1.5597938822754881e-06,4.6968938961460355e-12,4.2149118853213926e-08,3.8824811704334552e-08,1.3347335878141576e-07,1.6489537942570848e-06
2.663459088723533e-08,0.2097475662231244,76.950000000000003,0.0,0.0,0.0,0.9997717669862981,9.4999112762313871,1.5153429612879856e-05,0.00010389190182335444,1.8380637922978561e-05,8.7091828047127241e-05,2.3143048752393196e-10,1.3552340105457582e-11,1.9885542894803107e-07,1.5872990854160528e-06,4.7804192510053693e-12,4.4405240085309985e-08,4.0924445718781785e-08,1.3582897170880457e-07,1.7076533613498012e-06
2.7096533576242547e-08,0.20974756250197418,76.950000000000003,0.0,0.0,0.0,0.99976778037393821,9.4999097247747564,1.5415605501965757e-05,0.00010569175426858867,1.8686061966408604e-05,8.8613441696325376e-05,2.3543982001615348e-10,1.3552287327440684e-11,2.0230404803450804e-07,1.6148028204411028e-06,4.8639397334681721e-12,4.6740394761702206e-08,4.3098393673630185e-08,1.3818457546353572e-07,1.7673785409695987e-06
2.8020418954256978e-08,0.2097475550597543,76.950000000000003,0.0,0.0,0.0,0.99975980429014011,9.4999066218950183,1.593989181952324e-05,0.00010929116678264604,1.9296855885196899e-05,9.1656397436669259e-05,2.4345783019954978e-10,1.3552181732635647e-11,2.0920124424285454e-07,1.6698057993076227e-06,5.0309657927317848e-12,5.1653227097519422e-08,4.7674383621517149e-08,1.4289575544603664e-07,1.8899054860534333e-06
2.894430433227141e-08,0.20974754761764122,76.950000000000003,0.0,0.0,0.0,0.99975182439716359,9.4999035190598509,1.6464090866112659e-05,0.0001128901799934641,1.9907575822225525e-05,9.4698982343502489e-05,2.5147494622455928e-10,1.3552076086175283e-11,2.1609838447649081e-07,1.7248026452509864e-06,5.1979714971618003e-12,5.6898457996077911e-08,5.2563083015130843e-08,1.4760689871095335e-07,2.0165341174489377e-06
2.986818971028584e-08,0.20974754017563474,76.950000000000003,0.0,0.0,0.0,0.99974384069853039,9.4999004162690923,1.6988202653555257e-05,0.00011648878254387077,2.0518219669142006e-05,9.7741185913717782e-05,2.5949114279274643e-10,1.3551970388107327e-11,2.2299546870915776e-07,1.7797931847254045e-06,5.3649562702488043e-12,6.2486924638221112e-08,5.7774788676734496e-08,1.5231800524033728e-07,2.1472639100196282e-06
3.1715960466314704e-08,0.2097475252919397,76.950000000000003,0.0,0.0,0.0,0.99972786189843743,9.4998942108201554,1.8036164498284848e-05,0.00012368471026125236,2.1739270664245844e-05,0.00010382440705695017,2.7552067642406898e-10,1.3551758837340305e-11,2.3678946906666925e-07,1.8897546504899994e-06,5.6988607177330295e-12,7.4736888192192272e-08,6.9208382011144998e-08,1.6174010802079536e-07,2.4210248136317607e-06
3.337895414674068e-08,0.20974751189697455,76.950000000000003,0.0,0.0,0.0,0.99971346799857053,9.4998886260663795,1.8979031850849729e-05,0.00013015952692234977,2.2837935201347734e-05,0.00010929789665086599,2.8994385859989731e-10,1.3551568265633969e-11,2.4920387760218184e-07,1.9886966622157017e-06,5.9992973574095683e-12,8.7044334344834844e-08,8.070649588830757e-08,1.7021987470796545e-07,2.6814300653338203e-06
3.504194782716665e-08,0.20974749850234853,76.950000000000003,0.0,0.0,0.0,0.99969906182366652,9.4998830414539928,1.9921616667622376e-05,0.00013663283666457619,2.3936320464282521e-05,0.00011476998760425532,3.0436366884723932e-10,1.3551377527468359e-11,2.6161810428728783e-07,2.0876155457901141e-06,6.2996572265286793e-12,1.0063216407614625e-07,9.3411061156046906e-08,1.7869952209363422e-07,2.9551143213093064e-06
3.670494150759263e-08,0.2097474851080594,76.950000000000003,0.0,0.0,0.0,0.99968464339467589,9.4998774569820608,2.0863919017544262e-05,0.00014310457345582587,2.5034414195569676e-05,0.00012024061885510406,3.1877996007869568e-10,1.3551186623127396e-11,2.7403214896973068e-07,2.1865102922018257e-06,6.5999369734321584e-12,1.1556338307576125e-07,1.0738194438717566e-07,1.8717905007373055e-07,3.2420740510950988e-06
3.83679351880186e-08,0.20974747171410493,76.950000000000003,0.0,0.0,0.0,0.99967021273266665,9.4998718726496492,2.1805938969557108e-05,0.00014957467132920211,2.6132204150077861e-05,0.00012570972940310812,3.3319258535243007e-10,1.3550995552896616e-11,2.8644601149751455e-07,2.2853798934378482e-06,6.9001332498490115e-12,1.3190093380568676e-07,1.2267895285258728e-07,1.9565845854436185e-07,3.5423055884438358e-06
4.003092886844458e-08,0.2097474583204828,76.950000000000003,0.0,0.0,0.0,0.99965576985882421,9.49986628845582,2.2747676592603017e-05,0.00015604306438575039,2.7229678095542177e-05,0.00013117725831224988,3.4760139787825629e-10,1.3550804317063141e-11,2.9885969171890668e-07,2.38422334252538e-06,7.2002427110369065e-12,1.497076928494219e-07,1.3936183202994399e-07,2.0413774740181462e-07,3.8558051314692407e-06
4.169392254887055e-08,0.20974744492719083,76.950000000000003,0.0,0.0,0.0,0.99964131479445062,9.4998607043996497,2.3689131955624571e-05,0.00016250968679723199,2.8326823813089099e-05,0.00013664314471341338,3.6200625102381754e-10,1.3550612915915664e-11,3.1127318948243766e-07,2.4830396335741832e-06,7.5002620159256996e-12,1.6904646822172135e-07,1.5749026307532896e-07,2.1261691654255548e-07,4.1825687428154978e-06
4.501990990972251e-08,0.20974741814158848,76.950000000000003,0.0,0.0,0.0,0.99961236817989296,9.4998495366965372,2.5571196177368031e-05,0.00017543735674131471,3.0520081758863988e-05,0.00014756974686464495,3.9080349346881961e-10,1.3550229618841316e-11,3.3609963703136675e-07,2.6805867236473162e-06,8.100016811698442e-12,2.1257094194522996e-07,1.9832216948030704e-07,2.2957489526067474e-07,4.8758717446281878e-06
4.834589727057446e-08,0.20974739135727996,76.950000000000003,0.0,0.0,0.0,0.99958337306169931,9.4998383695328616,2.7452132186341985e-05,0.00018835715605279582,3.2711880523723432e-05,0.00015848905033894657,4.1958314301444503e-10,1.3549845664014151e-11,3.6092535293787841e-07,2.8780131397596083e-06,8.6993709873763661e-12,2.6297534788308044e-07,2.4565074105430696e-07,2.4653239387409266e-07,5.6221803917733884e-06
5.167188463142642e-08,0.2097473645742475,76.950000000000003,0.0,0.0,0.0,0.99955432961437807,9.4998272029011837,2.9331940534115713e-05,0.00020126856093273396,3.4902122891986381e-05,0.00016940057085693182,4.4834403291001595e-10,1.3549461053799585e-11,3.8575033599986291e-07,3.0753108780583499e-06,9.2982979611470771e-12,3.2075940895568133e-07,2.9995085515109682e-07,2.6348941156112795e-07,6.4214583254293091e-06
5.4997871992278374e-08,0.20974733779247315,76.950000000000003,0.0,0.0,0.0,0.99952523801421078,9.4998160367940798,3.1210621772276624e-05,0.00021417104897805271,3.7090711912271632e-05,0.00018030382545889279,4.7708499951910946e-10,1.3549075790585516e-11,4.1057458501956811e-07,3.2724719560520645e-06,9.8967712236361318e-12,3.8642149454766668e-07,3.6169611896328765e-07,2.8044594750307491e-07,7.273667035755303e-06
5.832385935313033e-08,0.20974731101193916,76.950000000000003,0.0,0.0,0.0,0.99949609843922416,9.4998048712041339,3.3088176452433345e-05,0.00022706409926359706,3.9277550913027339e-05,0.00019119833258213944,5.0580488250216901e-10,1.3548689876788657e-11,4.3539809880364043e-07,3.4694884138646176e-06,1.0494764342145393e-11,4.6045854093337602e-07,4.3135879472680243e-07,2.974020008842312e-07,8.1787658678525813e-06
6.164984671398228e-08,0.20974728423262795,76.950000000000003,0.0,0.0,0.0,0.99946691106916241,9.499793706123949,3.4964605126219037e-05,0.00023994719242776197,4.1462543518727967e-05,0.00020208361214170905,5.3450252500774763e-10,1.3548303314832462e-11,4.6022087616316743e-07,3.6663523155426501e-06,1.1092250965104977e-11,5.4336596824195651e-07,5.0940972167106868e-07,3.1435757089192706e-07,9.136712028351612e-06
6.497583407483423e-08,0.20974725745452164,76.950000000000003,0.0,0.0,0.0,0.99943767608545375,9.4997825415461445,3.6839908345294771e-05,0.00025281981076450023,4.3645593667295126e-05,0.00021295918561707266,5.6317677387579746e-10,1.3547916107216012e-11,4.8504291591372339e-07,3.8630557504644757e-06,1.1689204826762553e-11,6.356375912343216e-07,5.9631823215129996e-07,3.3131265671655649e-07,1.0147460592621912e-05
6.830182143568618e-08,0.2097472306776026,76.950000000000003,0.0,0.0,0.0,0.99940839367117951,9.4997713774633539,3.8714086661353003e-05,0.0002656814383134948,4.5826605627131423e-05,0.00022382457613712996,5.9182647984377779e-10,1.3547528256292236e-11,5.0986421687541383e-07,4.0595908347082733e-06,1.2285599752072383e-11,7.3776553187659922e-07,6.925520694656817e-07,3.4826725755160737e-07,1.1210964512134746e-05
7.162780879653813e-08,0.20974720390185317,76.950000000000003,0.0,0.0,0.0,0.99937906401104681,9.4997602138682282,4.0587140626120296e-05,0.00027853156093911947,4.800548401211746e-05,0.00023467930855458291,6.2045049770570033e-10,1.3547139764974469e-11,5.3468477787291222e-07,4.2559497122890679e-06,1.2881409660061989e-11,8.5024014275613197e-07,7.9857731585802198e-07,3.6522137259368723e-07,1.2327174621681206e-05
7.495379615739008e-08,0.20974717712725588,76.950000000000003,0.0,0.0,0.0,0.99934968729136053,9.4997490507534383,4.2459070791360019e-05,0.00029136966640385406,5.01821337953625e-05,0.00024552290951512914,6.4904768652947119e-10,1.3546750634478361e-11,5.5950459773549655e-07,4.4521245561836408e-06,1.347660856991977e-11,9.7354993600174527e-07,9.1485832568968656e-07,3.8217500104254781e-07,1.3496039646889485e-05
7.827978351824202e-08,0.20974715035379313,76.950000000000003,0.0,0.0,0.0,0.99932026369999294,9.4997378881116727,4.4329877708875254e-05,0.0003041952444522378,5.23564603253982e-05,0.0002563549075365872,6.7761690967167999e-10,1.3546360871531572e-11,5.8432367529708407e-07,4.6481075699204312e-06,1.4071170598012956e-11,1.1081815015998954e-06,1.0418576486438565e-06,3.9912814210110835e-07,1.4717506212737604e-05
8.160577087909397e-08,0.20974712358144743,76.950000000000003,0.0,0.0,0.0,0.99929079342634819,9.4997267259356484,4.6199561930512575e-05,0.00031700778690992411,5.4528369344178048e-05,0.00026717483310187927,7.0615703554914618e-10,1.3545970465347627e-11,6.0914200939629204e-07,4.8438909881186636e-06,1.4665069986426777e-11,1.2546194122901165e-06,1.1800359403145722e-06,4.1608079497549738e-07,1.599151885290561e-05
8.493175823994592e-08,0.20974709681020137,76.950000000000003,0.0,0.0,0.0,0.99926127666132925,9.4997155642180875,4.8068124008165066e-05,0.00032980678777102602,5.6697767005382509e-05,0.0002779822187429733,7.3466693607091135e-10,1.3545579461158482e-11,6.3395959887643628e-07,5.0394670809140119e-06,1.5258281032595043e-11,1.4133461359425438e-06,1.3298518798228914e-06,4.3303295887505279e-07,1.7318020018898705e-05
8.825774560079787e-08,0.20974707004003754,76.950000000000003,0.0,0.0,0.0,0.99923171359731167,9.4997044029517514,4.9935564493774474e-05,0.00034259174327243156,5.8864559884016683e-05,0.00028877659910439167,7.6314549244269461e-10,1.3545187725384987e-11,6.5877644258569791e-07,5.2348281452880168e-06,1.5850778332660117e-11,1.5848419728977493e-06,1.4917621108851065e-06,4.4998463301243379e-07,1.8696950088438365e-05
9.158373296164982e-08,0.20974704327093874,76.950000000000003,0.0,0.0,0.0,0.99920210442812085,9.4996932421294069,5.1801883939332924e-05,0.00035536215192075578,6.1028654992999413e-05,0.00029955751099170538,7.9159157718622299e-10,1.3544795695568231e-11,6.8359253937671086e-07,5.4299665365879961e-06,1.6442536016705074e-11,1.7695850001816955e-06,1.6662211893415706e-06,4.6693581660334081e-07,2.0128247374252079e-05
9.490972032250177e-08,0.20974701650288727,76.950000000000003,0.0,0.0,0.0,0.99917244934899685,9.499682081743904,5.3667082896886146e-05,0.00036811751467734951,6.3189959787381483e-05,0.00031032449346666554,8.2000411226897283e-10,1.3544401985447369e-11,7.0840788810798822e-07,5.6248745726677269e-06,1.7033530209215316e-11,1.9680509863523163e-06,1.8536815030761111e-06,4.838865088674887e-07,2.1611848134702569e-05
9.823570768335372e-08,0.20974698973586658,76.950000000000003,0.0,0.0,0.0,0.99914274855655016,9.4996709217880042,5.5531161918537857e-05,0.00038085733487020152,6.5348382208802786e-05,0.00032107708794149156,8.4838194317106427e-10,1.3544008597533381e-11,7.3322248764096483e-07,5.8195447466154544e-06,1.762373368556184e-11,2.1807132726106167e-06,2.0545931602445248e-06,5.0083670902658805e-07,2.3147686585977136e-05
9.999999999999998e-08,0.20974696296985956,76.950000000000003,0.0,0.0,0.0,0.99912697508361958,9.4996650020864255,5.6519520729712915e-05,0.00038760877968213142,6.649213047858345e-05,0.00032677487717594554,8.6342068384775742e-10,1.3543800302965227e-11,7.4638525399379648e-07,5.9227097175642108e-06,1.7936481277849515e-11,2.2994452943797864e-06,2.166781679695098e-06,5.0982785643488991e-07,2.3983563612002989e-05
1.0156169504420567e-07,0.20974696296985956,76.950000000000003,0.0,0.0,0.0,0.99911300224873445,9.4996597622545504,5.7394121556451794e-05,0.00039358111847565648,6.7503830677751716e-05,0.00033181483826116186,8.7672396807644189e-10,1.3543615591785966e-11,7.5803633684310999e-07,6.0139695118877968e-06,1.8213121345460777e-11,2.4080427088905484e-06,2.2694039291517824e-06,5.177864163064688e-07,2.4735694911728207e-05
1.0488768240505762e-07,0.20974693620484858,76.950000000000003,0.0,0.0,0.0,0.99908321062482541,9.4996486031364942,5.925596236285282e-05,0.00040628837415408655,6.9656214107120663e-05,0.00034253729074076823,9.0502913445555282e-10,1.3543221249755939e-11,7.8284943458784786e-07,6.2081412924152979e-06,1.8801670066266909e-11,2.6505076102088709e-06,2.4985591971701297e-06,5.3473562993702872e-07,2.6375803272385244e-05
1.0821366976590957e-07,0.20974690944081653,76.950000000000003,0.0,0.0,0.0,0.99905337388539406,9.4996374444267548,6.1116684890028658e-05,0.0004189786131824411,7.1805441912792595e-05,0.00035324399422123495,9.3329635634669643e-10,1.3542825431417351e-11,8.0766177975263871e-07,6.4020526097595916e-06,1.938935519370626e-11,2.908573699812931e-06,2.7425019172256856e-06,5.5168434915092118e-07,2.8067939816059561e-05
1.1153965712676152e-07,0.20974688267774635,76.950000000000003,0.0,0.0,0.0,0.9990234922322665,9.4996262861182696,6.2976289690333558e-05,0.00043165134959905659,7.3951424053770706e-05,0.00036393450014643165,9.615245615693633e-10,1.3542427836021745e-11,8.3247337122003125e-07,6.5956960435677945e-06,1.9976152540686478e-11,3.1827040086862671e-06,3.0016725132705848e-06,5.6863257318427439e-07,2.9812030691854987e-05
1.1486564448761347e-07,0.2097468559156231,76.950000000000003,0.0,0.0,0.0,0.99899356586847843,9.4996151282038426,6.4834777316192434e-05,0.00044430610018452208,7.609407100773987e-05,0.00037460836271883513,9.8971253814787977e-10,1.3542033695968963e-11,8.5728420787442369e-07,6.7890643686270876e-06,2.0562031865032191e-11,3.4733587630961891e-06,3.2765087745558346e-06,5.8558030127447887e-07,3.1608000063293696e-05
1.1819163184846541e-07,0.20974682915442758,76.950000000000003,0.0,0.0,0.0,0.99896359499825393,9.4996039706766808,6.669214832010181e-05,0.00045694238499783738,7.8233293847668984e-05,0.00038526513887610563,1.0178593880496194e-09,1.3541636499276755e-11,8.820942886120726e-07,6.9821500660366144e-06,2.1146976118141278e-11,3.7809953390055756e-06,3.5674458127497856e-06,6.0252753266702424e-07,3.3455770118410473e-05
1.2151761920931736e-07,0.2097468023941438,76.950000000000003,0.0,0.0,0.0,0.99893357982698672,9.4995928135297785,6.8548403254630122e-05,0.00046955972684974557,8.0369004178877055e-05,0.00039590438838359214,1.0459640059707239e-09,1.3541237791838128e-11,9.0690361232964535e-07,7.1749458771523007e-06,2.1730959329009011e-11,4.106068236680607e-06,3.8749160379428641e-06,6.1947426660767953e-07,3.5355261080461445e-05
1.245110078340841e-07,0.20974677831065483,76.950000000000003,0.0,0.0,0.0,0.99890652846612871,9.4995827724168862,7.021807891314266e-05,0.00048089874631216447,8.2288067683161398e-05,0.00040546436612059762,1.0712211308845429e-09,1.3540879579040637e-11,9.2923135551513395e-07,7.3482083218083754e-06,2.225570056282395e-11,4.4139151655192533e-06,4.1661302676971306e-06,6.347259012120876e-07,3.7108956813780019e-05
1.2750439645885086e-07,0.20974675422787853,76.950000000000003,0.0,0.0,0.0,0.99887944154001795,9.4995727316013596,7.1886851406027192e-05,0.00049222169446840709,8.4204151318001893e-05,0.00041500947618373056,1.0964424350845676e-09,1.3540519861779196e-11,9.5155848382922385e-07,7.5212248352419597e-06,2.2779626837200802e-11,4.7365783699020201e-06,4.4713956375394891e-06,6.4997713172850791e-07,3.8904419385995521e-05
1.304977850836176e-07,0.2097467301458035,76.950000000000003,0.0,0.0,0.0,0.99885231920066675,9.4995626910781432,7.3554721136267408e-05,0.00050352822994899869,8.6117191880754628e-05,0.00042453940379182526,1.1216271285671365e-09,1.3540159844541279e-11,9.7388499647822877e-07,7.6939902467041486e-06,2.3302719610863566e-11,5.0743828577713675e-06,4.7910214340052948e-06,6.6522795761437373e-07,4.0741586613684415e-05
1.3349117370838435e-07,0.20974670606441712,76.950000000000003,0.0,0.0,0.0,0.99882516160076928,9.4995526508423058,7.5221688506900327e-05,0.00051481801362380543,8.8027126576919467e-05,0.00043405383618282854,1.1467744832390741e-09,1.3539798363695805e-11,9.9621089267323873e-07,7.866499322285134e-06,2.3824962874657626e-11,5.4276515593709884e-06,5.1253149914394574e-06,6.804783783303814e-07,4.2620395058115367e-05
1.364845623331511e-07,0.20974668198370935,76.950000000000003,0.0,0.0,0.0,0.99879796889368966,9.499542610888744,7.6887753921016217e-05,0.00052609070833337362,8.9933893011753853e-05,0.00044355246263605582,1.1718836486957453e-09,1.3539439368161925e-11,1.0185361716257961e-06,8.0387470463462429e-06,2.4346335341704485e-11,5.7967053153172026e-06,5.4745816807053299e-06,6.9572839333753494e-07,4.4540780032466946e-05
1.3947795095791785e-07,0.20974665790366692,76.950000000000003,0.0,0.0,0.0,0.99877074123344078,9.4995325712126171,7.8552917781760586e-05,0.00053734597935816916,9.1837429222810948e-05,0.0004530349745031256,1.1969539609349456e-09,1.3539079713913442e-11,1.0408608325549767e-06,8.2107282090435902e-06,2.4866823536695615e-11,6.1818628221726644e-06,5.8391248579656578e-06,7.109780021019836e-07,4.650267561088669e-05
1.424713395826846e-07,0.20974663382427683,76.950000000000003,0.0,0.0,0.0,0.99874347877465641,9.4995225318091148,8.0217180492335997e-05,0.00054858349425237628,9.3737673674423741e-05,0.00046250106528141822,1.2219847435441519e-09,1.3538716807550311e-11,1.0631848746829964e-06,8.3824376337724627e-06,2.5386413358703903e-11,6.5834405742166274e-06,6.2192458098980321e-06,7.2622720409202106e-07,4.8506014637735183e-05
1.4546472820745134e-07,0.20974660974552986,76.950000000000003,0.0,0.0,0.0,0.9987161816725747,9.4995124926731584,8.1880542456003113e-05,0.00055980292260543127,9.5634565259512062e-05,0.00047195043065340357,1.2469751372874922e-09,1.3538355612441225e-11,1.0855082972311715e-06,8.5538704528019237e-06,2.5905082856778646e-11,7.0017528281788273e-06,6.6152437204926784e-06,7.4147599877532555e-07,5.0550728736038855e-05
1.484581168322181e-07,0.209746585667413,76.950000000000003,0.0,0.0,0.0,0.99868885008302777,9.4995024537999804,8.3543004076080466e-05,0.00057100393659173358,9.752804331143604e-05,0.00048138276848467935,1.2719244556134229e-09,1.3537994223376495e-11,1.1078310994282606e-06,8.7250215662647266e-06,2.6422817300513668e-11,7.4371115946984674e-06,7.0274156629377393e-06,7.567243856246591e-07,5.2636748315159697e-05
1.5145150545698484e-07,0.20974656158991367,76.950000000000003,0.0,0.0,0.0,0.99866148416242229,9.4994924151848235,8.520456575594553e-05,0.00058218621073181367,9.9418047616506538e-05,0.00049079777885655755,1.2968320476837611e-09,1.3537629826267869e-11,1.1301532805070307e-06,8.8958859217157978e-06,2.6939603377720016e-11,7.8898265996513843e-06,7.4560565631964309e-06,7.7197236411552036e-07,5.4764002579752817e-05
1.544448940817516e-07,0.2097465375130226,76.950000000000003,0.0,0.0,0.0,0.99863408406771526,9.4994823768226997,8.6865227899036532e-05,0.00059334942170428235,0.00010130451840906919,0.00050019516412903137,1.3216970536365281e-09,1.3537267877121955e-11,1.152474839698974e-06,9.0664587546329899e-06,2.7455418805346178e-11,8.3602052343856585e-06,7.9014591531607313e-06,7.8721993372253663e-07,5.6932419539279283e-05
1.5743828270651833e-07,0.2097465134367272,76.950000000000003,0.0,0.0,0.0,0.99860664995639481,9.4994723387089106,8.8524990908853338e-05,0.00060449324888768097,0.00010318739639355454,0.00050957462896694835,1.346518861847727e-09,1.3536904675449542e-11,1.1747957762443964e-06,9.2367350895022191e-06,2.7970251730215029e-11,8.8485525143625231e-06,8.3639139317173212e-06,8.0246709392635589e-07,5.9141926017473939e-05
1.6043167133128508e-07,0.20974648936101498,76.950000000000003,0.0,0.0,0.0,0.99857918198646578,9.4994623008388004,9.0183855188958047e-05,0.000615617374158734,0.00010506662273707503,0.00051893588037106662,1.3712968031703935e-09,1.3536538383299402e-11,1.1971160893860556e-06,9.4067099632588108e-06,2.8484087743961808e-11,9.355171058847396e-06,8.8437091455641122e-06,8.1771384420929904e-07,6.1392447661068802e-05
1.6342505995605183e-07,0.2097464652858768,76.950000000000003,0.0,0.0,0.0,0.99855168031643216,9.4994522632074432,9.1841821142975194e-05,0.00062672148160306581,0.00010694213907932809,0.00052827862769578844,1.3960300560756819e-09,1.3536173847459723e-11,1.2194357783663736e-06,9.5763787396269776e-06,2.8996905875752629e-11,9.8803610671825244e-06,9.3411307668191268e-06,8.3296018405345773e-07,6.3683908948726527e-05
1.6641844858081858e-07,0.20974644121130004,76.950000000000003,0.0,0.0,0.0,0.9985241451052792,9.4994422258102595,9.3498889174593077e-05,0.00063780525815011974,0.00010881388753863356,0.00053760258268986943,1.4207179220499656e-09,1.3535810422892913e-11,1.241754842434497e-06,9.7457365160657472e-06,2.9508690249870406e-11,1.0424420278673837e-05,9.8564624552165925e-06,8.4820611294551633e-07,6.6016233200846911e-05
1.6941183720558532e-07,0.20974641713727254,76.950000000000003,0.0,0.0,0.0,0.99849657651245172,9.4994321886426558,9.5155059687564806e-05,0.00064886839326015505,0.000110681810726536,0.00054690745952610446,1.4453598353705608e-09,1.3535443698917499e-11,1.264073280845313e-06,9.9147784766243215e-06,3.0019430531732685e-11,1.0987643934613424e-05,1.0389985522341447e-05,8.6345163037607951e-07,6.8389342589437354e-05
