Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787)
1.4545031098940381e-16,0.22375924253342394,76.950000000000003,0.0,0.0,0.0,0.99999983683049021,9.4999999999999947,5.457401964498903e-10,8.7140341885670889e-09,8.7140332088318555e-09,3.4885388823526675e-15,1.0522119610450978e-15,1.4515918069535124e-07,9.9703467217379821e-12,1.7012068111074154e-15,1.7890499069355508e-23,1.6724429122457815e-26,1.271393604082045e-24,2.6544709714663897e-11,6.2971268755375307e-17,6.8000097500066752e-24,3.4139557858001304e-26,4.1191272431992348e-34,0.0,5.2029727869273112e-21,2.5093217642667656e-16,5.8198069458556881e-22,5.8198077280718134e-22,6.7424470899427991e-29,1.0797141534384866e-29,1.162066208929171e-23,6.3176408305650807e-18,1.7709022873743624e-24,1.4179593029729443e-25,1.000832205804506e-51,5.4116497531797826e-30
1.8111628768840402e-16,0.22375924253342397,76.950000000000003,0.0,0.0,0.0,0.9999997968197295,9.4999999999999929,6.7956153377354664e-10,1.0850807838787074e-08,1.0850806063105124e-08,5.4091107223101814e-15,1.3750148341469157e-15,1.807424694108348e-07,1.5458817180585751e-11,2.6376998512719292e-15,2.7937453476567006e-23,3.1629211181670018e-26,2.4042502131971562e-24,4.1157025555642664e-11,9.7639571755947526e-17,1.057189818265281e-23,6.4310277919131218e-26,9.2895555281342418e-34,0.0,9.8379840559622521e-21,3.8908058525312682e-16,1.1004635132530911e-21,1.1004636896320778e-21,1.5203143734947346e-28,2.4347549345946303e-29,2.1971957835372303e-23,9.7957795202449102e-18,3.3481554339646985e-24,2.6810885778955013e-25,4.2402249146878536e-51,1.2203191878977838e-29
2.5244824108640446e-16,0.2237592425334239,76.950000000000003,0.0,0.0,0.0,0.99999971679838962,9.4999999999999822,9.47204192177784e-10,1.5124354011069418e-08,1.5124349909687596e-08,1.0508755619847418e-14,2.0200848877239677e-15,2.5189569932044796e-07,3.0030980019540251e-11,5.1241647597516831e-15,5.4722325563398432e-23,8.3306544943980394e-26,6.3311994260409506e-24,7.9953453041118698e-11,1.8969395767956612e-16,2.0601788495928433e-23,1.68054077815624e-25,3.2371760096683292e-33,0.0,2.5901803229450812e-20,7.5590421167616411e-16,2.8975075655974815e-21,2.8975081800462849e-21,5.2961900456011057e-28,8.482979876332083e-29,5.7844124841514522e-23,1.9031276137172435e-17,8.813376464904366e-24,7.0586347069533991e-25,4.2131238178604627e-50,4.2516848015179618e-29
3.2378019448440487e-16,0.22375924253342386,76.950000000000003,0.0,0.0,0.0,0.99999963677729176,9.4999999999999716,1.214846828924643e-09,1.9397898686028448e-08,1.9397891273676317e-08,1.7286378979055891e-14,2.6577041241481117e-15,3.2303113624752451e-07,4.9395771751201773e-11,8.4284528926256251e-15,9.0428379767998154e-23,1.733370613821731e-25,1.317078530586625e-23,1.3150961170979146e-10,3.1203870488608028e-16,3.3945894658062657e-23,3.4701101915943276e-25,8.3329573653041006e-33,0.0,5.3874036452294977e-20,1.2434298872211185e-15,6.0269616871820798e-21,6.0269632684411389e-21,1.362928230272876e-27,2.1833082807711781e-28,1.203029640402835e-22,3.1305754028051391e-17,1.8327665061312235e-23,1.4681022024680254e-24,2.0751892297204926e-49,1.0942653283944244e-28
3.951121478824053e-16,0.22375924253342383,76.950000000000003,0.0,0.0,0.0,0.99999955675643581,9.4999999999999591,1.4824894440141902e-09,2.3671441858147474e-08,2.3671430155102392e-08,2.5741951979345259e-14,3.2935762884486439e-15,3.9414878481175133e-07,7.3551947632096308e-11,1.2550379406062578e-14,1.350554286177117e-22,3.1317888471993852e-25,2.3791661584457561e-23,1.9582218764636333e-10,4.6467379865913794e-16,5.0603467800822362e-23,6.221761465174346e-25,1.7961268356916042e-32,0.0,9.7301084284147791e-20,1.851657161072504e-15,1.0885818958874591e-20,1.0885822366316162e-20,2.9369092612259505e-27,4.7053230779466478e-28,2.1726101930190694e-22,4.6619240935189471e-17,3.3094818369380072e-23,2.6514315612398368e-24,7.6740767634102548e-49,2.3582617655704091e-28
4.6644410128040575e-16,0.2237592425334238,76.950000000000003,0.0,0.0,0.0,0.99999947673582168,9.4999999999999449,1.7501320374464931e-09,2.7944983524005674e-08,2.7944966553996634e-08,3.5875446049182183e-14,3.931307615646746e-15,4.6524864959250461e-07,1.0249827378009895e-10,1.748976106231694e-14,1.8860337857533594e-22,5.1421104420939589e-25,3.9055638088852775e-23,2.7288789585201e-10,6.4759922450725041e-16,7.0573764965225772e-23,1.0135623668218101e-24,3.4396883902371086e-32,0.0,1.5969844603162571e-19,2.5805855866133586e-15,1.7867728158205949e-20,1.7867734681914312e-20,5.6227458649267342e-27,9.0096249597373748e-28,3.5655883481031686e-22,6.4971764355358573e-17,5.4306931660191636e-23,4.3516002803586138e-24,2.3629449352552278e-48,4.515481205887998e-28
6.091080080764066e-16,0.22375924253342364,76.950000000000003,0.0,0.0,0.0,0.99999931669531872,9.4999999999999041,2.285417159339619e-09,3.6492062342192893e-08,3.6492031904307926e-08,6.1176087778132411e-14,5.2078055068198443e-15,6.0739504536483702e-07,1.7475664511809075e-10,2.9820187062610745e-14,3.2246123082830746e-22,1.1436316344028466e-24,8.6822483199334084e-23,4.6526611157555932e-10,1.1043210168523059e-15,1.2044968470223705e-22,2.2164963026300202e-24,1.0024015218919698e-31,0.0,3.5488554718970758e-19,4.4005441792729538e-15,3.9711094349546055e-20,3.9711113348601386e-20,1.6374402001018328e-26,2.6246533293134981e-27,7.9221970693789174e-22,1.1079402608213018e-16,1.2062906856715375e-22,9.6695263484680213e-24,1.7340147056318831e-47,1.3153950151947474e-27
7.373729234813982e-16,0.22375924253342355,76.950000000000003,0.0,0.0,0.0,0.99999917280844319,9.4999999999998597,2.7666761677916944e-09,4.4176483955337137e-08,4.4176438068217107e-08,8.9652631926443436e-14,6.3564150481023716e-15,7.3513399819221395e-07,2.5606745960498882e-10,4.3695778506132073e-14,4.7327036123080926e-22,2.0290695853949368e-24,1.539810288247766e-22,6.8174524295965413e-10,1.6183813109889658e-15,1.7659674372200335e-22,3.8745148695519377e-24,2.1521501794453389e-31,0.0,6.2919313064641654e-19,6.4489809014904919e-15,7.0413553107191394e-20,7.0413593875818835e-20,3.5135192857275808e-26,5.6334345725522789e-27,1.4043530949211841e-21,1.6236942951198737e-16,2.1378545609422447e-22,1.7142452962534555e-23,6.473147640148416e-47,2.8232316654360974e-27
8.656378388863899e-16,0.22375924253342347,76.950000000000003,0.0,0.0,0.0,0.99999902892234871,9.4999999999998099,3.2479351062201562e-09,5.1860900707409993e-08,5.1860836205791265e-08,1.2355398796532935e-13,7.5046811514086209e-15,8.6281551926766431e-07,3.5284779520194397e-10,6.0211705429263009e-14,6.5292114982123135e-22,3.2840544574035929e-24,2.491173325658237e-22,9.3940989905952246e-10,2.2303794608762646e-15,2.4344372122430874e-22,6.1797955987576316e-24,4.0825641112286861e-31,0.0,1.0176205503054249e-18,8.8876753122773398e-15,1.1389548315663533e-19,1.1389556045253714e-19,6.6612516321896164e-26,1.0683385455885584e-26,2.2709823405917812e-21,2.237713963550837e-16,3.4563046283204352e-22,2.7723445249822334e-23,1.9509586976347469e-46,5.3539138239898174e-27
9.939027542913816e-16,0.22375924253342333,76.950000000000003,0.0,0.0,0.0,0.99999888503703482,9.4999999999997495,3.729193974625379e-09,5.9545312599488821e-08,5.9545226317204244e-08,1.6287999470770759e-13,8.6525711155127342e-15,9.90439634387117e-07,4.6509070136960943e-10,7.9366935430718177e-14,8.6141272246086551e-22,4.9733153643202226e-24,3.7710418119485853e-22,1.2382415752602409e-09,2.9403153845827889e-15,3.209864335461225e-22,9.2243917834436175e-24,7.0841676680770869e-31,0.0,1.5399706677531341e-18,1.1716624890775911e-14,1.7237772698285152e-19,1.7237786103933083e-19,1.1552355563783156e-25,1.8532923643536156e-26,3.436182721120841e-21,2.9500008105059484e-16,5.2284331856174464e-22,4.195138259114914e-23,5.0405682298822666e-46,9.287435059511636e-27
1.250432585101365e-15,0.22375924253342291,76.950000000000003,0.0,0.0,0.0,0.99999859726874807,9.4999999999996056,4.6917115013676155e-09,7.4914121806593497e-08,7.4913982462242614e-08,2.5780531533610239e-13,1.0948470981716169e-14,1.2455157499037378e-06,7.3593643350108988e-10,1.2559117617675037e-13,1.364914826158789e-21,9.9147189760828554e-24,7.5114332504796294e-22,1.9593319967705118e-09,4.6540002256926185e-15,5.0814233172073653e-22,1.7864850132728172e-23,1.7780860775599156e-30,0.0,3.065621060329114e-18,1.8545279462607127e-14,3.4322990249425333e-19,3.4323023860640842e-19,2.896220863682889e-25,4.6490068562696464e-26,6.8383557021204508e-21,4.6693822068899563e-16,1.0400098433107689e-21,8.3501884058419481e-23,2.6058193611833317e-45,2.3296436943739846e-26
1.5069624159113484e-15,0.2237592425334225,76.950000000000003,0.0,0.0,0.0,0.99999830950358026,9.4999999999994298,5.6542287480214045e-09,9.0282911584704683e-08,9.0282706504723978e-08,3.7442730376081443e-13,1.3244414427203891e-14,1.5003625509836254e-06,1.0685490856034179e-09,1.8236024537397605e-13,1.9837698177706087e-21,1.7374416054367019e-23,1.3151406902239322e-21,2.844868560873945e-09,6.7594351787715615e-15,7.3803098346057547e-22,3.0433736081833015e-23,3.7500261559497151e-30,0.0,5.3644699534972854e-18,2.6934924437103033e-14,6.0074550843407752e-19,6.0074621657821569e-19,6.1014769290387122e-25,9.7996445140426004e-26,1.1962738469971292e-20,6.781850807212421e-16,1.8184815157719447e-21,1.4609962665869023e-22,9.5054428766262246e-45,4.9104107770526412e-26
2.0200220775313155e-15,0.22375924253342133,76.950000000000003,0.0,0.0,0.0,0.99999773398259073,9.4999999999989821,7.5792624010756447e-09,1.2102043288745565e-07,1.2102005828758286e-07,6.7275612322975921e-13,1.7836299888862426e-14,2.0093690337419589e-06,1.9188531530566003e-09,3.2749988357065263e-13,3.5675110249658727e-21,4.1949881200818737e-23,3.1693467200887403e-21,5.1086890889447689e-09,1.2145552799049329e-14,1.3258728742171666e-21,6.9460076437097431e-23,1.2203179268354893e-29,0.0,1.2914250663773509e-17,4.8397104841546525e-14,1.4468819295887103e-18,1.4468842290313984e-18,1.9808933136332545e-24,3.185493745702615e-25,2.8781016724974766e-20,1.2186098716422569e-15,4.3707655378505331e-21,3.5162283967142369e-22,8.0081862047248876e-44,1.596013116558426e-25
2.4591720803516234e-15,0.22375924253342008,76.950000000000003,0.0,0.0,0.0,0.99999724137911428,9.4999999999984954,9.2269812549565261e-09,1.4732994802850073e-07,1.4732938799891054e-07,9.9703067478464105e-13,2.1766656377230465e-14,2.4443230750189058e-06,2.8423970872600462e-09,4.851577901573204e-13,5.2895356080448716e-21,7.5841990871208758e-23,5.7205961658402133e-21,7.5675009674658798e-09,1.8000412913573681e-14,1.9644930026777906e-21,1.1998615761723299e-22,2.6753195576334256e-29,0.0,2.3291321081724627e-17,7.1726852671186107e-14,2.6104991660839075e-18,2.6105041990598605e-18,4.3351669328600957e-24,6.9780902012149261e-25,5.1881231056185571e-20,1.8060844663945778e-15,7.8724345544655062e-21,6.3402644500934137e-22,3.0208587683140422e-43,3.4959043027129703e-25
2.8983220831719314e-15,0.2237592425334186,76.950000000000003,0.0,0.0,0.0,0.99999674878474054,9.4999999999979146,1.0874699288063898e-08,1.7363940634702823e-07,1.7363862365111107e-07,1.3848707132917281e-12,2.5697005800576648e-14,2.8786079383540022e-06,3.9461869897122648e-09,6.7360415493353878e-13,7.3495135815515352e-21,1.2441099284963628e-22,9.3683216706146184e-21,1.0506193597807949e-08,2.5003309635709917e-14,2.7278828799054935e-21,1.8833180433299034e-22,5.1514412452535581e-29,0.0,3.8115121767932883e-17,9.9630891544091917e-14,4.2735760145778686e-18,4.2735856906955847e-18,8.333449990377322e-24,1.3426677268836617e-24,8.485820398456778e-20,2.5087723623885315e-15,1.2865968955991098e-20,1.0373288972011168e-21,9.3070770012025418e-43,6.7259699209954395e-25
3.3374720859922393e-15,0.2237592425334169,76.950000000000003,0.0,0.0,0.0,0.99999625619945587,9.4999999999972395,1.2522416500412756e-08,1.9994880788474561e-07,1.9994776525116333e-07,1.8362697678854923e-12,2.9627358823565425e-14,3.3122246530398794e-06,5.2299455244478561e-09,8.9279774872767798e-13,9.7474105424655646e-21,1.9034521540633981e-22,1.4308643353285784e-20,1.3924028620688608e-08,3.3154239680068527e-14,3.6158754253226362e-21,2.7606110317873022e-22,9.0390589081757673e-29,0.0,5.81757952319509e-17,1.32109120128052e-13,6.5252979217969857e-18,6.5253148747633276e-18,1.4598657679812564e-23,2.3543086630077331e-24,1.2945542581525142e-19,3.3266796500581768e-15,1.9611961636421731e-20,1.5829525186341322e-21,2.4469966947258518e-42,1.1792712479207119e-24
3.776622088812547e-15,0.22375924253341492,76.950000000000003,0.0,0.0,0.0,0.99999576362324705,9.4999999999964704,1.4170132892018066e-08,2.2625815268332875e-07,2.2625681280604456e-07,2.3512213683749894e-12,3.3557699988579353e-14,3.7451742467371945e-06,6.6933957952265379e-09,1.1426973992393128e-12,1.2483192091094808e-20,2.7635439201603239e-22,2.0737573657268467e-20,1.7820268847517956e-08,4.2453199762399011e-14,4.62830378882198e-21,3.8443054834592911e-22,1.4795131202361512e-28,0.0,8.4262226602798891e-17,1.6916143706911431e-13,9.4548481464637394e-18,9.4548758548587175e-18,2.3857364921066738e-23,3.8510300596270879e-24,1.8740993993337847e-19,4.2598123927478483e-15,2.836917325451812e-20,2.292266337263082e-21,5.7178217216596774e-42,1.9288185743483084e-24
4.215772091632855e-15,0.22375924253341273,76.950000000000003,0.0,0.0,0.0,0.99999527105609987,9.4999999999956071,1.5817848462894782e-08,2.5256744078438345e-07,2.5256576632273071e-07,2.9297190452421436e-12,3.7488027670044974e-14,4.1774577455075139e-06,8.3362613366720647e-09,1.4232619899145294e-12,1.5556823831476524e-20,3.8516916646951285e-22,2.8850960722944707e-20,2.2194178236807427e-08,5.2900186599571622e-14,5.7650013462074721e-21,5.1445440342781277e-22,2.2941842410445729e-28,0.0,1.1716206897180241e-16,2.1078774099229577e-13,1.3151407641414596e-17,1.3151450546318285e-17,3.6937032776695639e-23,5.9678709165134519e-24,2.6045248457926802e-19,5.3081766273297264e-15,3.9394580727049313e-20,3.1865872289591137e-21,1.2194505288739201e-41,2.9888086728597678e-24
5.094072097273471e-15,0.22375924253340757,76.950000000000003,0.0,0.0,0.0,0.9999942859489378,9.499999999993598,1.9113277142522101e-08,3.0518584706004147e-07,3.0518339126941498e-07,4.2773267531053459e-12,4.5348664055985141e-14,5.0400305551365985e-06,1.2159134357698369e-08,2.0762217827468054e-12,2.2717500320253238e-20,6.8223443632313948e-22,5.0913442354193299e-20,3.2372065628561238e-08,7.7238227411085583e-14,8.4105385881786298e-21,8.4270351129769785e-22,4.8797371155227061e-28,0.0,2.0654691547849267e-16,3.0776190418770649e-13,2.3202268214766148e-17,2.3202359225296027e-17,7.8331222920419649e-23,1.2679306960188901e-23,4.5869556647011532e-19,7.7506235978010674e-15,6.9269721762655984e-20,5.6152773722885054e-21,4.5226949053364881e-41,6.3489633526386464e-24
5.972372102914087e-15,0.2237592425334015,76.950000000000003,0.0,0.0,0.0,0.99999330087786131,9.4999999999912124,2.2408702539413858e-08,3.5780402704346627e-07,3.5780064014699604e-07,5.8790411483413508e-12,5.32092497260825e-14,5.8999512591599899e-06,1.6696361287226767e-08,2.851349284789903e-12,3.1229164910009766e-20,1.1037942953871251e-21,8.2058247750798089e-20,4.4451824888057529e-08,1.0616833587144897e-13,1.1551158574864391e-20,1.2656070856887448e-21,9.2060561078619366e-28,0.0,3.3260747501905977e-16,4.2303079830217814e-13,3.7391284659383881e-17,3.7391455911443436e-17,1.4735588624698038e-22,2.3896173317168712e-23,7.3790751504763457e-19,1.0654068340330779e-14,1.1125864127897171e-19,9.0385396882134857e-21,1.3564002346859663e-40,1.1963670339994016e-23
6.850672108554703e-15,0.22375924253339438,76.950000000000003,0.0,0.0,0.0,0.99999231584276305,9.4999999999884537,2.5704124653688809e-08,4.1042198106537912e-07,4.1041751301123104e-07,7.7348104987775677e-12,6.1069860049604317e-14,6.7572280084463239e-06,2.1945745928620942e-08,3.7483175732147687e-12,4.1091542561825195e-20,1.672445484121689e-21,1.2384275051716017e-19,5.8427609019685916e-08,1.3969048575595856e-13,1.5185536456575162e-20,1.7860570339776744e-21,1.5926443075946835e-27,0.0,5.0160057514924795e-16,5.5659361157685081e-13,5.6431826575354886e-17,5.6432122095630577e-17,2.5421846486529608e-22,4.1301810839409791e-23,1.1117075946916227e-18,1.4018558199682978e-14,1.6735373307991503e-19,1.3625033403406364e-20,3.4994098574151381e-40,2.0674440743979491e-23
7.965798237904109e-15,0.22375924253338406,76.950000000000003,0.0,0.0,0.0,0.99999106525300074,9.4999999999844071,2.9888124573282827e-08,4.7722759365091221e-07,4.7722153628649094e-07,1.0456937364886102e-11,7.1049914098999873e-14,7.8418654465029365e-06,2.9633232725345272e-08,5.0621838887433227e-12,5.5558922946277218e-20,2.6423785016195925e-21,1.946601662080771e-19,7.8894514385822028e-08,1.8886784147097474e-13,2.0509232836567064e-20,2.5908203614006267e-21,2.9102773829610457e-27,0.0,7.8781255421664466e-16,7.5252738817236559e-13,8.871680363937425e-17,8.8717341977454555e-17,4.6294678923712404e-22,7.5391291071747621e-23,1.7438090504459001e-18,1.8954608747972955e-14,2.6198319347501749e-19,2.1387750115178508e-20,1.007007998580903e-39,3.773062949124404e-23
9.080924367253515e-15,0.22375924253337215,76.950000000000003,0.0,0.0,0.0,0.9999898147208427,9.4999999999797549,3.4072119201765383e-08,5.4403284319407507e-07,5.4402495363604391e-07,1.3588408948516107e-11,8.1029778316856041e-14,8.922270529057701e-06,3.8460715416688344e-08,6.5712653925808037e-12,7.2202632681983114e-20,3.9340286508899419e-21,2.8829326120722498e-19,1.0239650700061395e-07,2.4544742398374915e-13,2.6624035736153462e-20,3.5588583295941526e-21,4.9138844836585918e-27,0.0,1.1660078070927987e-15,9.7794779881071323e-13,1.3143215208479909e-16,1.3143305832795484e-16,7.7906903220267564e-22,1.271741235729446e-22,2.5776297254070438e-18,2.4634029967661583e-14,3.8648104801694723e-19,3.1637807692362975e-20,2.5368931686325407e-39,6.3632530730963693e-23
1.1311176625952325e-14,0.22375924253334373,76.950000000000003,0.0,0.0,0.0,0.99998731382846806,9.4999999999686455,4.2440092586357761e-08,6.7764225583399706e-07,6.7762997101383603e-07,2.1078963072532329e-11,1.0098971201562217e-13,1.1070449602917819e-05,5.9517891895011242e-08,1.017242386117282e-11,1.12016790250916e-19,7.6771966867913706e-21,5.5658385179316313e-19,1.5845842686912694e-07,3.8081305524014901e-13,4.121622158873827e-20,5.9901544432482282e-21,1.1821370615207883e-26,0.0,2.2489903918698522e-15,1.5172418669185522e-12,2.5399302586146373e-16,2.5399519358672277e-16,1.8622751943839782e-21,3.0545006466920957e-22,4.9589867022782858e-18,3.8223359742922835e-14,7.405935178844401e-19,6.0956328632838542e-20,1.2013967343534857e-38,1.5276873037663854e-22
1.3541428884651136e-14,0.22375924253330914,76.950000000000003,0.0,0.0,0.0,0.99998481316390397,9.4999999999551257,5.0808044809380124e-08,8.1125022432613069e-07,8.1123256605565751e-07,3.0205626749758989e-11,1.2094889534271812e-13,1.3201896538089163e-05,8.5081895290932044e-08,1.4546515224841293e-11,1.6052951675137071e-19,1.3299630413238283e-20,9.5371643789485237e-19,2.2651917527017843e-07,5.4578695165298504e-13,5.8940705997680255e-20,9.0813080210474661e-21,2.4261811189725486e-26,0.0,3.8513378595602049e-15,2.174462497088251e-12,4.357917044396481e-16,4.3579612963366775e-16,3.7991200478649514e-21,6.2607397179177826e-22,8.4703997007699802e-18,5.4787287775274961e-14,1.2600473237830261e-18,1.042726433452401e-19,4.2088486796185365e-38,3.1299362459615813e-22
1.5771681143349947e-14,0.22375924253326834,76.950000000000003,0.0,0.0,0.0,0.99998231272542948,9.4999999999392024,5.9175975872732187e-08,9.4485675397235812e-07,9.4483273967166145e-07,4.0967554292682071e-11,1.4090939498946803e-13,1.5316741618847171e-05,1.1511762138435966e-07,1.968829754008215e-11,2.1773631602762414e-19,2.1212077820339707e-20,1.5044395726164165e-18,3.0648529325871124e-07,7.4036868607335887e-13,7.9776246068237868e-20,1.2829032744733003e-20,4.4598760841757906e-26,0.0,6.0730509480523689e-15,2.9495963575618539e-12,6.8850405306140756e-16,6.8851214639107991e-16,6.9437119310342574e-21,1.1496177412923326e-21,1.3322533135108231e-17,7.4326537867554005e-14,1.9741584671356199e-18,1.6424589480448756e-19,1.2100571497660663e-37,5.7448764785041704e-22
