Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197),S(793),S(853),S(958),S(950),S(1019)
2.0064566925825116e-07,0.28511093838899626,76.950000000000003,0.0,0.0,0.0,0.32826313056113798,9.4641188164662164,0.17676143608441827,0.10320033803211488,0.063031265529315261,0.02426889256380985,0.062143227663567537,0.021230232595377645,0.012591590753608176,0.098448957620673724,4.3793455086853646e-07,1.7001489101639115e-05,0.0026443886773140188,2.173305407845839e-05,9.6849822267351383e-06,0.022355472434710325,0.076196659528511554,0.017416194211477751,0.0061348571643155721,1.7783340586481825e-08,0.0038983885182806936,0.00030884416461001351,0.0014483028279178064,0.00011496850912232664,2.9764012280215102e-11,6.5245836736881615e-06,3.9832620896045559e-06,6.7715356124554284e-10,0.00019057083866206228,8.9486683492060669e-13,0.031208717774675702,7.3174040638505804e-11,3.5912186403811554e-06,1.9162429578837742e-09,3.4007760383520663e-05,0.001371104396116778,0.00010809151027401853,0.00020659707258195684,3.7344336928588267e-05
2.0150678586146765e-07,0.28511117665694796,76.950000000000003,0.0,0.0,0.0,0.32707657165076487,9.4640673444674874,0.17722374367842153,0.10343310094451168,0.062885252475388884,0.024254910720441919,0.062302504640384948,0.021118134091761054,0.012606333691865184,0.098688381175531331,4.3654519549621362e-07,1.7046152301654309e-05,0.0026304167828841447,2.161830332176426e-05,9.7069369971132301e-06,0.022399109577061871,0.076438882995613855,0.017492800033531385,0.0061705048303019299,1.7742033792985282e-08,0.0039112811050925908,0.00031039399596103343,0.0014603746441034637,0.00011470146286389202,2.9606751344440889e-11,6.5207838073923437e-06,3.9809422789791249e-06,6.747058776617309e-10,0.00019036014476812407,8.9278825930224211e-13,0.031259669082053888,7.3406170897555686e-11,3.6026523673388542e-06,1.9195100742148916e-09,3.4102651197364329e-05,0.0013818513403113949,0.00010893867941238489,0.00020823273643288064,3.7641313200399244e-05
2.0236790246468415e-07,0.2851114144529657,76.950000000000003,0.0,0.0,0.0,0.32589596427982243,9.4640163193292253,0.17768458438095872,0.1036648075512326,0.062739574565609441,0.024240821003724083,0.062460941062325304,0.021006748734140497,0.012620895264991964,0.098926386057328466,4.3516284389408661e-07,1.7090673583572089e-05,0.0026165339106887895,2.1504282563146519e-05,9.728792101047062e-06,0.022442379316989051,0.076679886114436907,0.017569126836604776,0.0062060699103579633,1.7700822949670196e-08,0.0039240313000727615,0.00031194275433132598,0.0014724696314826848,0.00011443503682316893,2.9450492337387338e-11,6.5169553059698803e-06,3.9786049862211616e-06,6.722704717155814e-10,0.00019014762042141882,8.9071451095322974e-13,0.031310059922195939,7.3637130060669447e-11,3.6140284797209226e-06,1.9227434067166741e-09,3.4197109990069229e-05,0.0013926161293679013,0.00010978725318721957,0.00020987117355802509,3.7938796967389464e-05
2.0322901906790064e-07,0.2851116517777704,76.950000000000003,0.0,0.0,0.0,0.32472126780036953,9.4639657366948313,0.17814396558358886,0.10389546310855961,0.062594234008181523,0.024226626837890539,0.062618542275442696,0.020896071117779701,0.012635276610869777,0.099162981862633115,4.3378744166049528e-07,1.713505366354004e-05,0.0026027393839798919,2.1390986271631259e-05,9.7505480351259978e-06,0.022485285080255098,0.076919676203271933,0.017645175510927199,0.0062415521482179432,1.7659708726196643e-08,0.0039366398113058493,0.0003134904456866867,0.0014845875407027034,0.00011416923488690157,2.9295227336595407e-11,6.5130990877980314e-06,3.9762507715609118e-06,6.6984726322053643e-10,0.00018993332885901715,8.8864561895692576e-13,0.031359895587450656,7.3866925177193682e-11,3.6253473229294405e-06,1.9259432739905025e-09,3.4291140724731748e-05,0.0014033985673083497,0.00011063721616431863,0.00021151235357585099,3.8236782672866002e-05
2.0409013567111713e-07,0.2851118886321013,76.950000000000003,0.0,0.0,0.0,0.32355244194983201,9.463915592256388,0.1786018946243286,0.10412507283592433,0.062449232913362483,0.024212331557794408,0.062775313583351935,0.020786095878525906,0.012649478859468242,0.099398178119768227,4.3241894969529817e-07,1.7179293252510107e-05,0.0025890325311519005,2.1278408957733863e-05,9.7722052924526463e-06,0.022527830256141738,0.07715826054666472,0.017720946956217499,0.0062769513006887762,1.761869160299462e-08,0.0039491073542204424,0.00031503707599965573,0.0014967281248110446,0.00011390406085669527,2.9140949266054224e-11,6.5092160450881413e-06,3.973880180402609e-06,6.6743616378461164e-10,0.00018971733164806724,8.8658161475459402e-13,0.031409181313868773,7.4095563261342544e-11,3.6366092407790235e-06,1.929109991248876e-09,3.4384747321738606e-05,0.0014141984600951265,0.00011148855306256337,0.00021315624640595344,3.8535264815327764e-05
2.0495125227433362e-07,0.28511212501661776,76.950000000000003,0.0,0.0,0.0,0.32238944674893388,9.4638658817418246,0.17905837880172246,0.10435364192558703,0.062304573320216036,0.024197938433138833,0.062931260258320909,0.020676817682328756,0.012663503134918928,0.099631984306652391,4.3105732351591202e-07,1.7223393057603129e-05,0.0025754126844055496,2.1166545162728058e-05,9.7937643635581208e-06,0.022570018207106864,0.077395646403972451,0.017796442078997464,0.006312267134083149,1.7577772107664598e-08,0.0039614346494701805,0.00031658265125245343,0.0015088911386190412,0.00011363951837177229,2.8987650765596633e-11,6.5053070534405269e-06,3.9714937475373809e-06,6.6503708892814006e-10,0.00018949968913850156,8.8452252727101902e-13,0.031457922296104168,7.4323051303427858e-11,3.6478145758979499e-06,1.9322438712096557e-09,3.4477933670018383e-05,0.0014250156151203101,0.00011234124871355327,0.00021480282218980511,3.8834237933937216e-05
2.0581236887755012e-07,0.2851123609320533,76.950000000000003,0.0,0.0,0.0,0.32123224269301248,9.4638166009393352,0.17951342534798825,0.10458117552413977,0.062160257150947466,0.02418345062610509,0.063086387519833115,0.0205682312467492,0.012677350551533823,0.099864409815706282,4.2970250807499877e-07,1.7267353779502373e-05,0.0025618791824274846,2.105538948056739e-05,9.8152257346515454e-06,0.022611852250465969,0.077631840990870449,0.017871661796586273,0.0063474994303779272,1.7536950855228584e-08,0.0039736224260509328,0.00031812717743196357,0.0015210763399098799,0.00011337561078951752,2.8835323962069536e-11,6.5013729611330475e-06,3.9690919902212609e-06,6.6264996194161552e-10,0.00018928045966634655,8.8246838099265833e-13,0.031506123659155068,7.4549396252942943e-11,3.6589636688620432e-06,1.9353452223933153e-09,3.457070360565312e-05,0.0014358498421755336,0.00011319528813805823,0.00021645205144128651,3.9133696636090109e-05
2.066734854807666e-07,0.28511259637896,76.950000000000003,0.0,0.0,0.0,0.32008079058255745,9.4637677456757441,0.1799670414525909,0.10480767874873287,0.062016286253207556,0.024168871230393428,0.063240700553299528,0.020460331322704504,0.012691022217291717,0.10009546398418459,4.283544535181182e-07,1.7311176114742341e-05,0.0025484313681013908,2.0944936539300367e-05,9.8365898891561921e-06,0.022653335674519971,0.077866851494596406,0.017946607033081031,0.0063826479814957779,1.7496228381640908e-08,0.0039856714181213523,0.00031967066053348959,0.0015332834883747769,0.00011311234135996717,2.8683961313161387e-11,6.4974145972868784e-06,3.9666754144228935e-06,6.6027470398818803e-10,0.0001890597002895612,8.8041920065674086e-13,0.031553790483247537,7.4774605030934067e-11,3.6700568589081309e-06,1.9384143506239902e-09,3.4663060930683598e-05,0.0014467009525971947,0.0001140506564788599,0.00021810390491403084,3.9433635573147402e-05
2.075346020839831e-07,0.28511283135803006,76.950000000000003,0.0,0.0,0.0,0.31893505165146857,9.463719311832909,0.18041923424409134,0.10503315667456316,0.061872662371709221,0.024154203244439298,0.063394204495486522,0.020353112709935946,0.012704519231139409,0.10032515606958334,4.2701312629952141e-07,1.7354860753948037e-05,0.0025350685904893468,2.0835181016924997e-05,9.8578573065259888e-06,0.0226944717260531,0.07810068506007313,0.018021278721445076,0.0064177125931795869,1.7455605025055096e-08,0.0039975823667038352,0.00032121310654061345,0.0015455123464421037,0.00011284971324658692,2.8533556169924661e-11,6.4934327632097591e-06,3.9642445103332414e-06,6.57911227453718e-10,0.00018883746628089638,8.783750134823119e-13,0.031600927784564088,7.4998684514820271e-11,3.6810944832807882e-06,1.9414515578706486e-09,3.4755009398607735e-05,0.0014575687599187382,0.0001149073390521718,0.00021975835370266407,3.9734049458977783e-05
2.083957186871996e-07,0.2851130658697558,76.950000000000003,0.0,0.0,0.0,0.31779498738327239,9.4636712953243389,0.18087001081578832,0.10525761435252975,0.061729387192514917,0.024139449612457304,0.063546904454920061,0.02024657023629417,0.01271784268678647,0.10055349528344698,4.2567848216796153e-07,1.7398408384321963e-05,0.0025217902022096846,2.0726117620166056e-05,9.8790284639153421e-06,0.022735263628048247,0.078333348807684,0.018095677799628219,0.0064526930789863737,1.7415081235657665e-08,0.004009356016525167,0.00032275452144820029,0.0015577626781050336,0.00011258772944192437,2.8384101297438389e-11,6.489428247334211e-06,3.9617997593789265e-06,6.5555945165701698e-10,0.00018861381190239012,8.7633584296017964e-13,0.03164754054255866,7.5221641559534522e-11,3.6920768780682526e-06,1.9444571438877325e-09,3.4846552734936554e-05,0.0014684530789442799,0.00011576532127427353,0.00022141536909900245,4.0034933043597723e-05
2.092568352904161e-07,0.2851132999147832,76.950000000000003,0.0,0.0,0.0,0.31666055967883788,9.4636236921169807,0.1813193782020501,0.10548105679291923,0.061586462306181373,0.024124613189371303,0.063698805492901439,0.020140698778132918,0.012730993669184679,0.10078049075909537,4.2435045406606631e-07,1.7441819687346547e-05,0.0025085955619482069,2.0617741105224829e-05,9.9001038346349363e-06,0.0227757145632882,0.07856484981503023,0.018169805213272938,0.0064875892653788866,1.7374657683981191e-08,0.0040209931182887872,0.0003242949112294847,0.0015700342500099605,0.00011232639261693932,2.8235588324113301e-11,6.4854018173239527e-06,3.9593416285458833e-06,6.5321931112660425e-10,0.00018838878973800047,8.7430170546245428e-13,0.031693633674685362,7.5443482982015246e-11,3.7030043773476851e-06,1.9474314046916657e-09,3.4937694618141842e-05,0.0014793537265998197,0.00011662458872854325,0.00022307492272418693,4.0336281137349825e-05
2.1011795189363258e-07,0.28511353349357554,76.950000000000003,0.0,0.0,0.0,0.3155317307142349,9.4635764982124595,0.18176734339815109,0.10570348897907214,0.061443889240162385,0.02410969677165789,0.063849912639373174,0.020035493243560215,0.012743973257475052,0.10100615157843945,4.2302900831932941e-07,1.7485095340712548e-05,0.0024954840323924516,2.0510046260804912e-05,9.9210838894469997e-06,0.022815827688212355,0.07879519513158012,0.018243661913065288,0.0065224009872155309,1.7334334648156558e-08,0.0040324944264333645,0.00032583428186587498,0.0015823268305374591,0.00011206570552823477,2.8088010750194197e-11,6.4813542202405445e-06,3.956870574889379e-06,6.5089072135030195e-10,0.00018816245127854019,8.7227262502535127e-13,0.031739212057752514,7.5664215566924502e-11,3.7138773138701878e-06,1.9503746338552216e-09,3.5028438695724777e-05,0.0014902705212156376,0.00011748512710944513,0.00022473698641736384,4.063808859052943e-05
2.1097906849684907e-07,0.2851137666066796,76.950000000000003,0.0,0.0,0.0,0.31440846302506126,9.4635297096580739,0.1822139133482033,0.10592491585905589,0.061301669441399052,0.024094703080500428,0.064000230883174691,0.019930948582899836,0.012756782523184048,0.10123048675545866,4.2171411021578896e-07,1.7528236017146032e-05,0.0024824549816046776,2.0403027918837273e-05,9.9419690957762033e-06,0.022855606124692247,0.079024391769007288,0.018317248855862472,0.0065571280901627694,1.7294112425813592e-08,0.0040438607000292072,0.0003273726393377675,0.0015946401903476873,0.00011180567078916128,2.7941361932066177e-11,6.4772861834752805e-06,3.9543870431820616e-06,6.4857359866092867e-10,0.00018793484660060045,8.7024862378730846e-13,0.031784280515242659,7.5883846061986173e-11,3.7246960186058948e-06,1.9532871217382278e-09,3.5118788574625051e-05,0.0015012032829590043,0.00011834692225625179,0.00022640153230278192,4.094035030567095e-05
2.1184018510006557e-07,0.2851139992546172,76.950000000000003,0.0,0.0,0.0,0.31329071950232168,9.4634833225466206,0.18265909494567045,0.1061453423460107,0.061159804279399564,0.024079634764005275,0.064149765172404019,0.019827059789242998,0.012769422530291629,0.10145350523599093,4.2040570792786015e-07,1.75712423844574e-05,0.0024695077829959377,2.0296680954888465e-05,9.9627599177418923e-06,0.022895052960212468,0.079252446700303,0.018390567004103169,0.0065917704303732538,1.7253991472702242e-08,0.0040550927024303185,0.00032890998960532851,0.0016069741023735592,0.00011154629075831851,2.7795634409391799e-11,6.4731984171241333e-06,3.9518914663501342e-06,6.4626787110933813e-10,0.00018770602440248513,8.6822971854482706e-13,0.031828843817608352,7.6102381180079351e-11,3.735460820705364e-06,1.9561691555036264e-09,3.5208747821523577e-05,0.0015121518338134835,0.00011920996015120934,0.00022806853278657891,4.1243061236937333e-05
2.1270130170328206e-07,0.2851142314378083,76.950000000000003,0.0,0.0,0.0,0.31217846328377719,9.4634373330022612,0.18310289504875124,0.1063647733287562,0.061018295069493092,0.024064494419554456,0.064298520426779596,0.019723821885036887,0.012781894337522588,0.10167521591887552,4.1910375119037562e-07,1.7614115107035233e-05,0.0024566418136559862,2.0191000274539113e-05,9.9834568171623353e-06,0.022934171258521843,0.079479366871918658,0.01846361732419179,0.0066263278712450826,1.7213972208592457e-08,0.0040661911998943851,0.00033044633863100076,0.0016193283411129477,0.00011128756770124366,2.7650820864741599e-11,6.4690916174096184e-06,3.9493842689912877e-06,6.4397346670149731e-10,0.0001874760324340143,8.6621592575884571e-13,0.031872906698685817,7.6319827608117154e-11,3.7461720480670719e-06,1.9590210201085816e-09,3.5298319975195354e-05,0.0015231159970259403,0.00012007422687637422,0.00022973796047096851,4.1546216374450595e-05
2.1356241830649855e-07,0.2851144631567517,76.950000000000003,0.0,0.0,0.0,0.31107165786556212,9.4633917371947245,0.18354532046428679,0.10658321366068578,0.060877143050414528,0.02404928457215573,0.064446501524654157,0.019621229936351316,0.01279419899594276,0.1018956276336532,4.1780820355357208e-07,1.7656854844285567e-05,0.0024438564561961086,2.0085980827995359e-05,1.0004060252504454e-05,0.022972964048683091,0.079705159190394781,0.018536400787749163,0.0066608002865180061,1.7174054893620096e-08,0.0040771569626170201,0.00033198169236340626,0.001631702683356303,0.00011102950383178937,2.7506914716788529e-11,6.4649664592944205e-06,3.9468658637124155e-06,6.4169030583286603e-10,0.00018724491707810997,8.6420726406959374e-13,0.031916473838816566,7.6536191991997118e-11,3.7568300267102266e-06,1.961842997289593e-09,3.5387508533733812e-05,0.0015340955976805052,0.0001209397086585801,0.00023140978824334702,4.1849810760546399e-05
2.1442353490971504e-07,0.28511469441186754,76.950000000000003,0.0,0.0,0.0,0.30997026705328723,9.4633465313331513,0.18398637795465503,0.106800668164516,0.0607363493954085,0.024034007684941017,0.064593713308523898,0.019519279047022078,0.012806337549980708,0.10211474914990011,4.1651902556454141e-07,1.7699462251300003e-05,0.0024311510979877428,1.9981617604077533e-05,1.0024570679332628e-05,0.023011434329849496,0.079929830527541837,0.018608918370764265,0.0066951875587364911,1.7134239810024847e-08,0.0040879907639906135,0.00033351605674577991,0.0016440969078702502,0.00011077210122583094,2.7363909240689225e-11,6.4608236016412264e-06,3.9443366530076008e-06,6.3941831147340489e-10,0.00018701272355489007,8.6220375028837669e-13,0.031959549872208809,7.675148094432612e-11,3.7674350810183072e-06,1.9646353660033712e-09,3.5476316960120338e-05,0.0015450904624501991,0.00012180639184988829,0.00023308398923771464,4.2153839482742707e-05
2.1528465151293154e-07,0.2851149252035919,76.950000000000003,0.0,0.0,0.0,0.30887425498361498,9.4633017116689544,0.18442607423454838,0.10701714163005586,0.060595915209237142,0.024018666155883134,0.064740160582393416,0.019417964361945698,0.012818311036940002,0.10233258917237049,4.1523616811399076e-07,1.7741937978542746e-05,0.0024185251315465687,1.9877905633561117e-05,1.0044988550097497e-05,0.023049585069072117,0.080153387717093294,0.01868117105351625,0.0067294895797046835,1.7094527323663634e-08,0.0040986933805793159,0.00033504943770804968,0.0016565107955453526,0.00011051536176965547,2.7221797268271954e-11,6.4566636871619184e-06,3.9417970287745607e-06,6.3715741357903323e-10,0.00018677949585505551,8.6020539783086616e-13,0.032002139383562833,7.6965701042364727e-11,3.7779875335810278e-06,1.9673984022227269e-09,3.5564748679679782e-05,0.0015561004197096626,0.00012267426293653656,0.00023476053685218172,4.245829767694053e-05
2.1614576811614803e-07,0.285115155532316,76.950000000000003,0.0,0.0,0.0,0.30778358603605432,9.4632572744844516,0.18486441598357953,0.10723263882290246,0.060455841546821328,0.024003262335599872,0.064885848121935263,0.019317281056232545,0.012830120488880237,0.10254915635813623,4.1395958704362026e-07,1.7784282673074585e-05,0.002405977953191165,1.9774839978124488e-05,1.0065314314959179e-05,0.023087419209871275,0.080375837564616248,0.018753159819317151,0.006763706247935047,1.7054917733432564e-08,0.0041092655911360932,0.00033658184117430688,0.0016689441288286228,0.00011025928728774018,2.7080571932830811e-11,6.4524873451752246e-06,3.9392473751089207e-06,6.3490753985035696e-10,0.00018654527707784736,8.5821222062243217e-13,0.032044246921287288,7.7178858835158458e-11,3.7884877056595994e-06,1.9701323797347885e-09,3.5652807090098818e-05,0.0015671252990836256,0.00012354330850335041,0.00023643940467888864,4.2763180514587446e-05
