Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054)
3.3037041711627624e-11,0.3154573082042715,76.950000000000003,0.0,0.0,0.0,0.96337451805428687,9.4999787337597965,0.00012487731754144726,0.0013901331593505703,0.0013614871109032152,2.0410773859430912e-05,1.4636399515604197e-10,0.00028587766683905069,0.0090125499942911372,8.5435677028878987e-07,1.0795888249742988e-13,2.3254170965763312e-10,7.0809535579164085e-10,0.024119023789642861,1.6227509069515676e-06,3.4472236380102094e-15,5.1117532162605454e-16,4.1354282312350158e-14,6.8449604699079522e-16,1.350750775009863e-06,5.9966821670056564e-06,3.3358219742064827e-06,3.3364353408678545e-06,4.0252153286552044e-10,2.1081996953439495e-10,4.6585840060684083e-11,2.4076944413519922e-07,5.7860308434574228e-11,1.4568562963367611e-11,4.3364282127203281e-15,4.3408008947658359e-11,1.972880012581255e-11,4.1252992372869633e-15,0.00028736410924925837,2.6038331731195321e-16,9.8789353340731029e-17,3.4225388857897737e-06,4.8322002129133093e-07,2.0660760105821724e-07,4.4278179764252844e-06,1.8126095838727628e-06,4.1177582533178539e-15,9.333305331423543e-13,2.2869453570769444e-13,2.2627183755609862e-13,1.8164082061175226e-15,1.3525842132384159e-12,5.3671538072979744e-18,1.1151352830138053e-09,1.0427894256916951e-16,2.0677108927956143e-17,1.7477231353747038e-11,2.0062242857493343e-20,8.492106874124834e-21,2.3971748257765526e-23,6.6770214914019222e-10,1.6392154671700482e-13,3.9066286012201834e-11,3.3225337697560499e-10,2.7882766451699846e-14,9.7550782734916477e-13,5.1081482235545365e-14,1.1466077365366382e-13,1.2801368044546016e-14,4.3548224841680172e-15,2.1444548409523698e-21,1.0753202451198124e-14,1.5633911240176968e-11,2.4113495247207349e-11
3.3693727212723306e-11,0.31545730717470855,76.950000000000003,0.0,0.0,0.0,0.96266133691653666,9.4999782683331695,0.00012731209730261733,0.001416722647866231,0.0013872854666693035,2.0859635127594107e-05,1.4916353817242016e-10,0.0002856689802212497,0.0091897244199726485,8.7086729901058215e-07,1.1033304850171388e-13,2.4637620829289671e-10,7.4898278647642871e-10,0.024593599977856886,1.686250275785251e-06,3.51384157637171e-15,5.2078665518937783e-16,4.448858584260753e-14,7.2527555719528742e-16,1.4016908905754882e-06,6.1851117477030922e-06,3.5158035008439411e-06,3.5164500904800137e-06,4.2428591241396772e-10,2.2227518962966168e-10,4.7508651842943905e-11,2.5031076588458498e-07,6.0157714966096576e-11,1.5160101301815199e-11,4.9152032595472428e-15,4.5397845650592761e-11,2.0866158936980082e-11,4.680272988221088e-15,0.00029306003663599766,2.7232062315207261e-16,1.0331806561687757e-16,3.4558002690362662e-06,4.8433256063775886e-07,2.0660364835517511e-07,4.4924937388876165e-06,1.8762614957640664e-06,4.6715379215729718e-15,1.0002663396106689e-12,2.4726288435673154e-13,2.4462010855181012e-13,2.0032102270262121e-15,1.4087344296735149e-12,6.0017228371049914e-18,1.1529835855762802e-09,1.149973998856023e-16,2.3252984264998056e-17,1.8085986031981296e-11,2.2974774048236063e-20,9.7109240697914097e-21,2.7785287202103004e-23,7.0616106655694464e-10,1.6948670434094864e-13,4.1156603274598618e-11,3.5084998616740462e-10,2.9445614139371298e-14,1.0164761958592849e-12,5.3948232267748639e-14,1.2163058497991365e-13,1.3403111976543036e-14,4.5378048031198988e-15,2.2748082658361618e-21,1.1353095706957919e-14,1.6507894643908048e-11,2.5434889628497986e-11
3.435041271381899e-11,0.3154573061681313,76.950000000000003,0.0,0.0,0.0,0.96194872201832826,9.4999778036898306,0.00012974505348875212,0.0014432725849048173,0.0014130382825542423,2.1307736008359369e-05,1.5195891664498672e-10,0.00028546045937599825,0.0093667627640497183,8.8735326646553243e-07,1.1270319258210486e-13,2.6073103198963472e-10,7.9138245681178258e-10,0.025067828758859153,1.7509039280947073e-06,3.5803604130638454e-15,5.3037513401799443e-16,4.7792245022926744e-14,7.675919811849991e-16,1.453433010652719e-06,6.3748605660921725e-06,3.7013726987337742e-06,3.7020535473538525e-06,4.4672755526709722e-10,2.340887874937326e-10,4.8430788075150002e-11,2.6003261751089745e-07,6.2498676102175536e-11,1.5763197579786207e-11,5.5566692461063969e-15,4.7432684755719177e-11,2.20442699871675e-11,5.2960385615393818e-15,0.00029875267888980364,2.8452793400662778e-16,1.079492038621062e-16,3.4881585138268825e-06,4.8537535933761603e-07,2.0659597379657378e-07,4.5564421290306659e-06,1.9406364625666901e-06,5.2859506609835018e-15,1.0704233843954536e-12,2.6692409103574559e-13,2.6404531360952728e-13,2.2049349596790804e-15,1.4660011797899782e-12,6.695904683486784e-18,1.1912328233054627e-09,1.2657169212570302e-16,2.6088926021276749e-17,1.8701442955627266e-11,2.6238910511362228e-20,1.1075753814868579e-20,3.2110970594189668e-23,7.4595438894001489e-10,1.7511086118606304e-13,4.3308483406187066e-11,3.7007014467000242e-10,3.1060943025327865e-14,1.0583820185086948e-12,5.691137720797378e-14,1.2885757046089941e-13,1.4020284577515581e-14,4.7249084156607728e-15,2.40997150262752e-21,1.1973004895376804e-14,1.7411095467905373e-11,2.6796310052201914e-11
3.500709821491467e-11,0.31545730518468845,76.950000000000003,0.0,0.0,0.0,0.96123667285452141,9.4999773398328422,0.00013217618754671507,0.0014697830310424886,0.0014387456342759392,2.1755073393033829e-05,1.5475013695227918e-10,0.00028525210415518664,0.0095436651344440251,9.0381471027395643e-07,1.1506929829574645e-13,2.7561462352904986e-10,8.3531946248525726e-10,0.025541710415027181,1.8167083376123699e-06,3.6467802998796368e-15,5.3994091135854212e-16,5.1270765096138548e-14,8.1147039003504197e-16,1.5059700681345181e-06,6.5658781453644833e-06,3.8925678014628876e-06,3.8932839522510155e-06,4.6985111626479461e-10,2.4626325190219853e-10,4.9352249306444919e-11,2.6993472708133875e-07,6.4883126230243457e-11,1.6377834742576524e-11,6.266065682324275e-15,4.9512466845887846e-11,2.3263706578945154e-11,5.9777658309917126e-15,0.0003044420144910455,2.9700489337677886e-16,1.1268263283213601e-16,3.5196361763052238e-06,4.8635294184851249e-07,2.0658468375995246e-07,4.6196764113028466e-06,2.0057189266393671e-06,5.9661491629463397e-15,1.1438788773114513e-12,2.877188123899631e-13,2.8458724856839586e-13,2.4224429192131608e-15,1.5243828027567101e-12,7.4538828290865617e-18,1.2298739386671395e-09,1.3905114764472637e-16,2.9205250617940264e-17,1.9323451198046835e-11,2.9888766548941528e-20,1.2600744966022642e-20,3.7005265987025138e-23,7.8709700037745541e-10,1.8079268587475642e-13,4.5522073260726963e-11,3.8992032533248492e-10,3.2729299093432253e-14,1.1012316897656317e-12,5.9971921856656782e-14,1.3634484869143715e-13,1.4652990411115559e-14,4.916157391308629e-15,2.5500028768689033e-21,1.2613134113928811e-14,1.8343811925860026e-11,2.8197869205014354e-11
3.566378371601035e-11,0.3154573042245221,76.950000000000003,0.0,0.0,0.0,0.96052518892050709,9.4999768767646451,0.00013460550092208058,0.0014962540467580927,0.001464407596822931,2.2201644783747821e-05,1.5753720546256913e-10,0.00028504391441086188,0.009720431638981333,9.2025166799568057e-07,1.1743135243058199e-13,2.9103537704589692e-10,8.808187781374825e-10,0.026015245228437275,1.8836599868504742e-06,3.7131013883684787e-15,5.4948413988280835e-16,5.4929706953034719e-14,8.5693571460636843e-16,1.5592950511888379e-06,6.7581154998773145e-06,4.0894255731801187e-06,4.0901780762228238e-06,4.9366107149880509e-10,2.5880097625296385e-10,5.0273036085385246e-11,2.8001682306807064e-07,6.7310999835436508e-11,1.7003995718034045e-11,7.0489401443172477e-15,5.1637131586198557e-11,2.4525035779582977e-11,6.730938302047449e-15,0.00031012802272859592,3.0975113925377835e-16,1.1751821519336446e-16,3.550255256996248e-06,4.8726951512407649e-07,2.0656988120360054e-07,4.6822096193522803e-06,2.0714936264873492e-06,6.7175983074857106e-15,1.220709686614141e-12,3.0968835657169246e-13,3.0628633034697697e-13,2.656625630200995e-15,1.5838776396989174e-12,8.2800357842090037e-18,1.2688980533743289e-09,1.5248687099376583e-16,3.2623410505904452e-17,1.9951862818766552e-11,3.3960978334067676e-20,1.4301103783725013e-20,4.2529543307737803e-23,8.2960346306899963e-10,1.86530873375462e-13,4.7797496189509425e-11,4.1040685347853401e-10,3.4451215886008138e-14,1.1450316413109077e-12,6.3130848121500928e-14,1.4409546812411048e-13,1.5301334840465858e-14,5.1115759456389766e-15,2.6949594022669069e-21,1.3273682671998776e-14,1.9306335203409677e-11,2.9639663923321094e-11
3.6320469217106033e-11,0.31545730328776606,76.950000000000003,0.0,0.0,0.0,0.95981426971220674,9.4999764144871612,0.00013703299505913509,0.0015226856924333324,0.0014900242445411065,2.2647448207117642e-05,1.60320128533986e-10,0.00028483588999522638,0.00989706238539159,9.3666417713014877e-07,1.1978934454881099e-13,3.0700163843649101e-10,9.2790525788269436e-10,0.026488433480865218,1.9517553670798152e-06,3.7793238298361963e-15,5.5900497169785212e-16,5.8774685815767279e-14,9.0401274676926904e-16,1.6134010028310947e-06,6.9515250915095343e-06,4.2919813520116847e-06,4.2927712640338811e-06,5.1816172359382835e-10,2.7170426138399658e-10,5.1193148959942863e-11,2.9027863434789988e-07,6.9782231500519369e-11,1.7641663421751807e-11,7.9111584089115605e-15,5.3806617846366341e-11,2.5828818497735492e-11,7.5613642728238147e-15,0.0003158106836655773,3.2276630485360999e-16,1.2245581180145276e-16,3.5800372140215957e-06,4.8812899159471778e-07,2.0655166580754921e-07,4.74405455923242e-06,2.1379455914701852e-06,7.5460862378371321e-15,1.3009923210351727e-12,3.328746794553841e-13,3.2918359268501488e-13,2.9084060812993377e-15,1.64448403370963e-12,9.1789414787686102e-18,1.3082964648741112e-09,1.6693176883782128e-16,3.6366032926210071e-17,2.0586532804951192e-11,3.8494832916790425e-20,1.6193150140369205e-20,4.8750387404916572e-23,8.7348802345807231e-10,1.9232414448626744e-13,5.0134852774752505e-11,4.3153590982721119e-10,3.6227214750161961e-14,1.1897883401081404e-12,6.6389115470708995e-14,1.5211240845441755e-13,1.5965424003697272e-14,5.3111884327828178e-15,2.8448968065980568e-21,1.3954845186376397e-14,2.0298949598507209e-11,3.1121775683870087e-11
3.763384021929739e-11,0.31545730148499007,76.950000000000003,0.0,0.0,0.0,0.95839412345908481,9.4999754923098063,0.00014188253138902666,0.0015754311147048079,0.0015411218900721962,2.3536745471970279e-05,1.6587356374129705e-10,0.00028442033655961179,0.010249917034272301,9.6941599933382595e-07,1.2449311269286747e-13,3.4060382943859318e-10,1.0269385265080298e-09,0.027433771428379248,2.0913633292611727e-06,3.9114733757141785e-15,5.7798005078653975e-16,6.7045479387833558e-14,1.003100412678296e-15,1.7239282556445809e-06,7.3416778215415677e-06,4.7143214019577138e-06,4.7151893273934639e-06,5.6925149176405312e-10,2.9861627067022633e-10,5.3031355184882089e-11,3.1134032031542801e-07,7.4854507829100773e-11,1.8951450640547751e-11,9.8987413982481704e-15,5.8279807029064829e-11,2.8565957770639067e-11,9.4789015569592094e-15,0.0003271658875734965,3.4960190781638677e-16,1.3263648349495786e-16,3.637172954192913e-06,4.8969095358747479e-07,2.0650537960048853e-07,4.8657297399926416e-06,2.2728228575572836e-06,9.4590144858224078e-15,1.4722172057805081e-12,3.8306870101355965e-13,3.7873985287263941e-13,3.4686121697315406e-15,1.7690248752145306e-12,1.1214346026417478e-17,1.3881822262806956e-09,1.9906987854091577e-16,4.4921285259782775e-17,2.1874082120228158e-11,4.9118681644597152e-20,2.0623507363236187e-20,6.3576186496009001e-23,9.6544688007495225e-10,2.0407094687607772e-13,5.4995659633817857e-11,4.7574562396977145e-10,3.9943484537888376e-14,1.2821980125836268e-12,7.3207401733044193e-14,1.6895683486330832e-13,1.7341264802618903e-14,5.7230932714928773e-15,3.1599308842351933e-21,1.5379767643496617e-14,2.2375555310905014e-11,3.4207202274777119e-11
3.881587412126961e-11,0.31545729994377436,76.950000000000003,0.0,0.0,0.0,0.95711791814714742,9.4999746650653734,0.00014624090675366945,0.0016227679529772425,0.0015869555294334846,2.4334475098320129e-05,1.708575416020088e-10,0.00028404690241215589,0.010567023004259136,9.9880940011064418e-07,1.2871255129052812e-13,3.7279418958756471e-10,1.1217434560661617e-09,0.028283393163228535,2.2208870342209028e-06,4.0300721071163805e-15,5.9498253955306335e-16,7.5182839030568033e-14,1.0980372552671796e-15,1.8260050113201442e-06,7.6963755944828891e-06,5.1142414092433304e-06,5.1151832222148009e-06,6.1763425662477256e-10,3.2410857873684647e-10,5.4683441519668524e-11,3.30907752354526e-07,7.9567186820149726e-11,2.0169440656286342e-11,1.2024641399797152e-14,6.2458340880901633e-11,3.1180077693145728e-11,1.1534209809903997e-14,0.00033737393806188817,3.7466989979964447e-16,1.4214655181756595e-16,3.685936771139623e-06,4.9093538705153292e-07,2.0645298753307649e-07,4.9730074495126911e-06,2.39638423089071e-06,1.1509203547940968e-14,1.6388844497514283e-12,4.3283873451359029e-13,4.2786239541437426e-13,4.0429014022787754e-15,1.8848965763351659e-12,1.3345187176296007e-17,1.4612756803294366e-09,2.3201411395847034e-16,5.3983121211753635e-17,2.3052883282865827e-11,6.0712138729254289e-20,2.5455013678791885e-20,8.0088209528966292e-23,1.0530596110831434e-09,2.1481913318680386e-13,5.9582766704148518e-11,5.1779095743309774e-10,4.3478076929565665e-14,1.3687043267863606e-12,7.9692787345055241e-14,1.8505616809561212e-13,1.8634448234108795e-14,6.1083977790172702e-15,3.4610297798859621e-21,1.6734557172345798e-14,2.4350127935455832e-11,3.7122490071135594e-11
3.9997908023241835e-11,0.3154572984802195,76.950000000000003,0.0,0.0,0.0,0.95584353473128658,9.4999738403955973,0.00015059341018901321,0.0016699781669526704,0.0016326434824697107,2.5129702963315473e-05,1.7582818665545275e-10,0.00028367400163820951,0.010883690788961937,1.0281241679076041e-06,1.3291875729915402e-13,4.0687962361067295e-10,1.2220718726625599e-09,0.029131896409008668,2.354062257915155e-06,4.1483535641850205e-15,6.1191480271424214e-16,8.4012634628620415e-14,1.198575349221364e-15,1.9305063725288491e-06,8.0541939167912578e-06,5.5331116869572402e-06,5.5341309032366577e-06,6.6831439154362589e-10,3.5081713662402421e-10,5.6333352899730851e-11,3.5105326389679866e-07,8.4419333010561313e-11,2.1424446643283857e-11,1.45144571887617e-14,6.678111951137357e-11,3.3940196501425292e-11,1.3946190460256283e-14,0.00034757086538385014,4.0060332987260861e-16,1.5198492257258026e-16,3.7322985715376938e-06,4.9204430469565567e-07,2.0639095162449886e-07,5.0782442668630311e-06,2.5219198709897726e-06,1.3914976203448953e-14,1.81790738082469e-12,4.8723283931420515e-13,4.8153294855073913e-13,4.6900469616075734e-15,2.0043440452442004e-12,1.5792516947169602e-17,1.5354541888995242e-09,2.6913593697948232e-16,6.450600599232029e-17,2.4249834171888517e-11,7.4547888016950353e-20,3.1218622400988923e-20,1.0016678873819576e-22,1.1453451327185227e-09,2.2572702433189248e-13,6.4371136285223058e-11,5.6200789238018255e-10,4.7195470864428465e-14,1.4584124945380588e-12,8.6513980165795053e-14,2.0206171951928939e-13,1.9980327899278474e-14,6.5076749613878487e-15,3.7790772615611653e-21,1.8158957825267259e-14,2.6426316639476422e-11,4.0169019629664517e-11
4.117994192521406e-11,0.3154572970948976,76.950000000000003,0.0,0.0,0.0,0.95457097029082105,9.4999730183004161,0.00015494005007175081,0.0017170621052864665,0.0016781861672565122,2.592242883922552e-05,1.8078553561391876e-10,0.0002833016333814274,0.011199921013210518,1.0573605192521694e-06,1.3711172951409196e-13,4.4290710549692198e-10,1.3280644325454812e-09,0.029979282798258563,2.4908688513490838e-06,4.2663186205800413e-15,6.2877770702839425e-16,9.3569412101602928e-14,1.3048543842467294e-15,2.0373936941791779e-06,8.4149025871366593e-06,5.9710920403095442e-06,5.9721922058277907e-06,7.2131135890709901e-10,3.7875235841644004e-10,5.7981092499873955e-11,3.7177528834173578e-07,8.9410568407116309e-11,2.2716369011143361e-11,1.7415241871948581e-14,7.1247769185492058e-11,3.6849372185952063e-11,1.6761957870090869e-14,0.00035775657737953988,4.2739995554306783e-16,1.6215074506007765e-16,3.776365528117405e-06,4.9303234608153444e-07,2.063197507024277e-07,5.1815070699720156e-06,2.6493523174429776e-06,1.6723261476143429e-14,2.0097172339752284e-12,5.4651863414362833e-13,5.4001257460904065e-13,5.4166279209391612e-15,2.1273576914357704e-12,1.8590814407396951e-17,1.6106729144203586e-09,3.1081239272869105e-16,7.6669656201409025e-17,2.5464187625361874e-11,9.0969236459775275e-20,3.8057850613234258e-20,1.2443475475961004e-22,1.2423758819056985e-09,2.3678802950736599e-13,6.9360622135936901e-11,6.0842761067398825e-10,5.1098296625854912e-14,1.5513612689231785e-12,9.3675821011213159e-14,2.1998855360376168e-13,2.1379547289428518e-14,6.9210709365555691e-15,4.114355072600887e-21,1.9653946849214731e-14,2.8605547919805603e-11,4.3346771277816707e-11
4.236197582718628e-11,0.3154572957883399,76.950000000000003,0.0,0.0,0.0,0.95330022191058827,9.4999721987780124,0.00015928083476516414,0.0017640201156274215,0.0017235839988951219,2.6712654257160914e-05,1.8572962508394673e-10,0.00028292979678708419,0.011515714300836857,1.0865186700463664e-06,1.4129147603387223e-13,4.8092312773079482e-10,1.4398605651407551e-09,0.030825553960415822,2.6312867557945805e-06,4.3839681474405657e-15,6.455721134363616e-16,1.0388818919713513e-13,1.4170126625588167e-15,2.1466288739673865e-06,8.7782835378944043e-06,6.428330354254971e-06,6.4295150429033642e-06,7.7664317106376138e-10,4.0792388446156639e-10,5.9626663488869259e-11,3.9307226331139257e-07,9.4540516035370881e-11,2.4045108286377066e-11,2.0778198010463811e-14,7.585791361767329e-11,3.9910603606638694e-11,2.0032948828167279e-14,0.00036793098785328413,4.5505751900356326e-16,1.7264316277334975e-16,3.818240079534335e-06,4.9391239356886416e-07,2.0623983812661292e-07,5.2828606022594622e-06,2.7786067683982113e-06,1.9985286809247799e-14,2.2147404044940526e-12,6.109702446432755e-13,6.0356848181379806e-13,6.2295885897854856e-15,2.2539279458867663e-12,2.1776993760534592e-17,1.6868886067480424e-09,3.5744143240294845e-16,9.0669370270802235e-17,2.6695222927132785e-11,1.1035887826392206e-19,4.6133027656665481e-20,1.5359919707940333e-22,1.3442214332001348e-09,2.4799579123190535e-13,7.4550891701926915e-11,6.5707999012409594e-10,5.5189074519815027e-14,1.647589634668896e-12,1.0118294833572517e-13,2.3885111460214561e-13,2.2832755847370282e-14,7.3487327376143104e-15,4.4671333567433359e-21,2.1220459223900917e-14,3.0889186248919699e-11,4.6655599381524769e-11
4.35440097291585e-11,0.31545729456102545,76.950000000000003,0.0,0.0,0.0,0.95203128668093173,9.4999713818252349,0.00016361577261914909,0.0018108525446208369,0.0017688373899506038,2.750038207381227e-05,1.9066049156643979e-10,0.00028255849100207177,0.011831071274676969,1.1155988355687406e-06,1.4545801196850663e-13,5.2097370597184165e-10,1.5575984816023968e-09,0.031670711521829105,2.7752960023975617e-06,4.501303013389846e-15,6.6229887710265928e-16,1.1500443370146016e-13,1.5351871123044204e-15,2.2581743448413218e-06,9.1441302039092211e-06,6.9049632227353777e-06,6.9062360342860643e-06,8.3432646686537999e-10,4.3834062220788162e-10,6.1270069029478772e-11,4.1494263064419454e-07,9.9808799938161988e-11,2.5410565143949375e-11,2.4658867585714415e-14,8.0611174720349447e-11,4.3126831671344228e-11,2.3815142707192402e-14,0.00037809401617346555,4.8357375162558812e-16,1.8346131510313399e-16,3.8580201352457599e-06,4.9469579353574314e-07,2.061516434522975e-07,5.3823675317234512e-06,2.9096109937815717e-06,2.3756796069427709e-14,2.4333982714995501e-12,6.8086823596842935e-13,6.7247394848478265e-13,7.1362464649926097e-15,2.3840452612278324e-12,2.5390482973762712e-17,1.7640595475506076e-09,4.0944236477593922e-16,1.0671683506873064e-16,2.7942244880332562e-11,1.3314195057881382e-19,5.5622672687846483e-20,1.8845965861795106e-22,1.4509485971989324e-09,2.5934417717255511e-13,7.9941437251985794e-11,7.0799365071650662e-10,5.9470218773615464e-14,1.7471367787707813e-12,1.0903980540591416e-13,2.5866324850962288e-13,2.4340608442164071e-14,7.7908081986063056e-15,4.8376710688014784e-21,2.285938917269238e-14,3.3278536295629538e-11,5.0095239802361141e-11
