Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552)
2.5593206777885393e-11,0.4673593644159872,76.950000000000003,0.0,0.0,0.0,0.033098654196706843,9.4999943175494259,0.00029849340452744604,0.0013426722399099127,0.0011572917214461556,3.7092547371264911e-06,5.6336114501691713e-11,0.00086739648864176235,0.18672618967988378,2.926519086352105e-07,1.3217740136509121e-14,1.615352618376729e-10,1.5252477670125297e-07,0.7642371885254543,1.2773582018754559e-06,8.5412856051146418e-16,1.0201009888979757e-15,1.024946885736959e-10,4.6122423951241404e-15,0.0003663587858421695,5.051031037527707e-05,0.00013892617974938022,0.00013893769802238357,7.1830301348484271e-09,3.4274399683931731e-09,9.4725768787315041e-07,8.6610915779702866e-06,8.9208469392194886e-10,2.1230059188421962e-10,3.571744195368692e-12,1.6411709300970256e-10,9.7297643604843904e-09,5.4339227256591429e-12,0.010439150883171197,5.6158193940066312e-16,2.4467009876744711e-16,0.00011561874504379031,1.0262276265624395e-05,7.3198169510824451e-06,0.0004666069446478086,0.00065796285179153954,5.2651056956367187e-12,7.0191417093684475e-11,8.126644074951774e-12,7.889389739162066e-12,1.4006399501462427e-13,3.3044076905320878e-10,1.4699226997782678e-16,6.5986199506917257e-08,9.9742928157458278e-16,1.427258447035574e-14,7.161122147586116e-10,5.9989691698886978e-18,9.7684247431582785e-19,9.7964936826109272e-22,3.1277510930882806e-06,2.445430525762337e-11,5.5797206672855844e-07,7.5717589709266673e-08,1.9822989283980627e-12,2.2901290467578553e-10,4.1115143882727271e-12,1.0312359565799109e-11,6.8008230164094446e-13,4.0039054095120373e-12,4.8903563554543054e-20,1.6729312414779773e-11,1.5155969054551189e-08,1.3428344671286083e-07,8.7925784102576622e-10,2.5688012107259605e-09,9.6676062064672684e-08,1.6513715249007901e-06,7.1767466519473195e-09,5.2014271257542987e-11,7.1767945000012608e-09,2.3890044881136332e-07,3.2035494034245707e-21,1.8997967128350098e-21,3.6756279491524237e-20,1.7568911006173701e-15,5.7249423263557682e-12,2.7353510822845177e-21,4.1391535361595557e-15,2.0426099577273987e-09,2.2178031078544158e-12,6.4462086995355437e-10,1.8136393245158367e-10,4.7444069512442496e-11,1.7796551413345519e-14,2.470607598537187e-15,6.7095661318179679e-14,1.2902602641634458e-19,2.6841036036304193e-10,2.5688315032791641e-19
2.596927899760519e-11,0.46735938056808596,76.950000000000003,0.0,0.0,0.0,0.031484869785619173,9.4999943188282359,0.00029898886506750589,0.001342678356091449,0.0011544223838078555,3.7002296019117008e-06,5.6336369208360166e-11,0.00082766195494906063,0.18697463683272428,2.9265472176902226e-07,1.3185579527665664e-14,1.6255347260324559e-10,1.5512187795106491e-07,0.76561509526693561,1.2806085800329189e-06,8.5413677087587976e-16,1.0361161484959959e-15,1.0543759656480084e-10,4.6423178649651793e-15,0.00037103975306329898,5.0514581252987586e-05,0.00014193939403633017,0.00014195116428530476,7.3391932147346501e-09,3.5022368137205849e-09,9.4899768401739065e-07,8.7939394445682449e-06,9.0579173216812619e-10,2.1558338774949366e-10,3.7690448444489628e-12,1.6667131039788139e-10,9.989013143286805e-09,5.780452397543168e-12,0.010462510450975907,5.7032289177529591e-16,2.4847814754125859e-16,0.00011169788861688115,9.886336773429361e-06,7.0162982837713182e-06,0.0004630425332766972,0.00066434525818405605,5.5977055951458463e-12,7.217827787191689e-11,8.335020032487898e-12,8.0888537637270804e-12,1.4594410446330132e-13,3.3572331055780218e-10,1.5385302855506939e-16,6.6270998478166567e-08,1.0266533909405896e-15,1.5092552590519946e-14,7.1928377069988792e-10,6.4001354674528978e-18,1.0185869217369993e-18,1.0287197485897585e-21,3.2220271847267222e-06,2.4561124922204678e-11,5.7083112030458322e-07,7.7539150721198691e-08,2.0300320925034031e-12,2.3469651271638518e-10,4.2106556066204891e-12,1.0576909714278039e-11,6.9764258887888224e-13,4.102145760575611e-12,5.0158119376210333e-20,1.7127150922509381e-11,1.551607605100691e-08,1.3742687904599012e-07,8.9852074890857411e-10,2.573446750718773e-09,9.9263749128871084e-08,1.6589330526103166e-06,7.1380194787322976e-09,5.2518976854423748e-11,7.1380674706735207e-09,2.4864068580673115e-07,3.2862676996343004e-21,1.9488510354208022e-21,3.8868821425940308e-20,1.8957426092414316e-15,5.8610198481188567e-12,2.80035183437627e-21,4.237575706319962e-15,2.1352893791281828e-09,2.3029904336576595e-12,6.7430943549038367e-10,1.8847345250360896e-10,5.0013141473156714e-11,1.8763317316559313e-14,2.6046652539859255e-15,6.9968432768970537e-14,1.3394786548796588e-19,2.8161529946644421e-10,2.6675239707723342e-19
2.6345351217324984e-11,0.46735939672052235,76.950000000000003,0.0,0.0,0.0,0.029949832839764781,9.4999943202599813,0.00029945992334502497,0.0013426709644229812,0.0011515471208620998,3.6911687031811443e-06,5.6336057148577478e-11,0.00078986536285000498,0.18720701584877245,2.9265444896429291e-07,1.3153291477359396e-14,1.6355162895077554e-10,1.5771879673287113e-07,0.76692947561342761,1.283700657512135e-06,8.5413597468480268e-16,1.0521785019875368e-15,1.0840909115962674e-10,4.6718339264267442e-15,0.00037565118158982359,5.0511305944203035e-05,0.00014495263577339362,0.00014496465807826696,7.4953602716594565e-09,3.5770375629172267e-09,9.5065737626507486e-07,8.9267009256883526e-06,9.1948982486110742e-10,2.1886401334501263e-10,3.9726593218495911e-12,1.6922381721708609e-10,1.0250676556593424e-08,6.1418796883742482e-12,0.010484876076749285,5.790579885582471e-16,2.5228364557039738e-16,0.00010789419386094534,9.5262679284394105e-06,6.7259214372426953e-06,0.0004595192563925518,0.00067056363900744602,5.9443356141223088e-12,7.4185395463759614e-11,8.5446996064056421e-12,8.2894345025608586e-12,1.5195931410969998e-13,3.4100283800440831e-10,1.6089438615507177e-16,6.6545835864101074e-08,1.0562491277255323e-15,1.5943876296672991e-14,7.2234370454417341e-10,6.8199957297393334e-18,1.0614058416622026e-18,1.0793748835704681e-21,3.3171871971673917e-06,2.4664266895614133e-11,5.8364545538486365e-07,7.9367546720812432e-08,2.0779447383848323e-12,2.4043837835193121e-10,4.3101707764993974e-12,1.0842621219164814e-11,7.153923924331311e-13,4.2013702018742531e-12,5.1418182595737193e-20,1.7526276765335115e-11,1.5877332649213502e-08,1.4056015704082452e-07,9.1778520409411308e-10,2.5778780735632183e-09,1.0185014777454799e-07,1.6663773475079976e-06,7.1009777431929956e-09,5.301885300914152e-11,7.1010258726341664e-09,2.5858656399469738e-07,3.3698787185631256e-21,1.9984347681805722e-21,4.1062183156154288e-20,2.0426841374905072e-15,5.9975736652994732e-12,2.8655799704210133e-21,4.3363426794462387e-15,2.23034925934984e-09,2.3899898625827051e-12,7.0477486420688765e-10,1.9572264348879196e-10,5.2671487208497364e-11,1.9763800055594843e-14,2.7433922056801131e-15,7.2904874250921801e-14,1.3897482377749826e-19,2.9519820896334816e-10,2.7683163301982614e-19
2.672142343704478e-11,0.46735941287092775,76.950000000000003,0.0,0.0,0.0,0.028489699499698758,9.499994321833432,0.00029990777010542461,0.001342651349640462,0.0011486672221828441,3.6820777721804461e-06,5.6335232228140035e-11,0.00075391211547510379,0.18742411250499461,2.9265138372898896e-07,1.3120896408532588e-14,1.6453055100683837e-10,1.6031551604935125e-07,0.76818343078866713,1.2866421307136107e-06,8.5412702854787193e-16,1.0682855335982321e-15,1.1140866908794951e-10,4.7008135911738196e-15,0.00038019346038755135,5.0500909081708221e-05,0.00014796546758781955,0.00014797774199299042,7.6515084938160607e-09,3.6518311773996515e-09,9.5224068490307313e-07,9.0593788416801749e-06,9.331792638609202e-10,2.2214253929123708e-10,4.1826080857832074e-12,1.717746689802493e-10,1.0514719814641784e-08,6.5185108593042741e-12,0.010506292873638169,5.8778741975802432e-16,2.5608667562637813e-16,0.00010420574634835642,9.1814357008581123e-06,6.4481304225424956e-06,0.00045603957752435981,0.000676620847977716,6.3052661363636259e-12,7.6212477471056394e-11,8.755657600374971e-12,8.4911060755156154e-12,1.5810992831144674e-13,3.4627943647651877e-10,1.6811700331232136e-16,6.681115736240964e-08,1.0862211460769402e-15,1.6827114301576313e-14,7.2529699793697344e-10,7.259014605899698e-18,1.1053162707518071e-18,1.1316446872544397e-21,3.413207591363042e-06,2.4763895698476033e-11,5.9641009293201491e-07,8.120249942090765e-08,2.1260295569044004e-12,2.4623801590569439e-10,4.4100446650191296e-12,1.1109446204305817e-11,7.3333025163652909e-13,4.3015705706927568e-12,5.2683526174270923e-20,1.7926627205287281e-11,1.6239682010271068e-08,1.4368203420016955e-07,9.3704833336091444e-10,2.5821056369132625e-09,1.0443399255588394e-07,1.6737097738702109e-06,7.0655519540042635e-09,5.3514129126317986e-11,7.0656002148510842e-09,2.6873712751602112e-07,3.4543755796879705e-21,2.0485438307703679e-21,4.3337805626346824e-20,2.1980092989352032e-15,6.1345835530348081e-12,2.9310258348390686e-21,4.4354398132474195e-15,2.3277943144428283e-09,2.4788065184676538e-12,7.3601893143232661e-10,2.0311098828634789e-10,5.5420287613118702e-11,2.0798448312783032e-14,2.8868504558445445e-15,7.5904813212839224e-14,1.4410721427611196e-19,3.0916062528525782e-10,2.8712145222773832e-19
2.7097495656764576e-11,0.4673594290170676,76.950000000000003,0.0,0.0,0.0,0.027100813650213849,9.4999943235381874,0.00030033353797180541,0.0013426206742797795,0.0011457838526918102,3.672961988443949e-06,5.6333943225594741e-11,0.00071971223646602857,0.18762667422202117,2.9264579165263422e-07,1.3088412778200379e-14,1.6549101963397659e-10,1.6291202091048584e-07,0.76937991058071864,1.2894403256486216e-06,8.5411070761422041e-16,1.0844352417187321e-15,1.1443583534553034e-10,4.7292787682164482e-15,0.00038466701734885602,5.0483793768684216e-05,0.00015097747679021224,0.00015099000330660124,7.8076163559668182e-09,3.7266072404964076e-09,9.5375133878536065e-07,9.1919759334101241e-06,9.4686033284935721e-10,2.2541903427510376e-10,4.3989079566132705e-12,1.74323919716184e-10,1.0781108656644143e-08,6.9106494717981845e-12,0.010526803927001343,5.9651137030437671e-16,2.5988731826744866e-16,0.00010063053003503541,8.8512280902125842e-06,6.1823919941815461e-06,0.00045260569913369134,0.00068251977522051455,6.6807641864925719e-12,7.8259235857028366e-11,8.9678698458032803e-12,8.6938436436653428e-12,1.6439623449584421e-13,3.5155319033296479e-10,1.7552150480030971e-16,6.7067390266306152e-08,1.1165742800920701e-15,1.7742820592097588e-14,7.2814842808456377e-10,7.7176554979352809e-18,1.1503357466725044e-18,1.1855596466496735e-21,3.5100652467805972e-06,2.4860169059071209e-11,6.0912026819116068e-07,8.3043743000160294e-08,2.1742795662850251e-12,2.5209493238678803e-10,4.5102627213723871e-12,1.1377338904260535e-11,7.514546764273819e-13,4.4027385795170417e-12,5.3953933082452015e-20,1.8328142342227567e-11,1.6603069876627414e-08,1.4679131681481355e-07,9.5630742518414135e-10,2.5861393877647809e-09,1.0701406241990669e-07,1.6809354376776712e-06,7.0316753543548963e-09,5.4005026047910786e-11,7.0317237407926164e-09,2.7909135041599346e-07,3.5397512640259356e-21,2.0991740607315831e-21,4.5697117598207828e-20,2.3620147904498032e-15,6.2720302162869589e-12,2.9966802159712737e-21,4.5348531385529121e-15,2.4276283951856237e-09,2.5694453284490029e-12,7.6804312318713911e-10,2.106379559887896e-10,5.8260698309801257e-11,2.1867701196126118e-14,3.0351006822636551e-15,7.8968065799410315e-14,1.4934533828330095e-19,3.2350392618415969e-10,2.976224259647799e-19
2.747356787648437e-11,0.4673594451568363,76.950000000000003,0.0,0.0,0.0,0.025779697739373889,9.499994325364618,0.00030073830428371096,0.0013425799903078628,0.0011428980645331089,3.663826032352818e-06,5.6332234279652037e-11,0.00068718014401143994,0.18781541193756285,2.9263791306367973e-07,1.3055857264736287e-14,1.6643377821396379e-10,1.6550829812452517e-07,0.77052172073962322,1.2921022152263896e-06,8.5408771331929088e-16,1.1006252122697484e-15,1.1749010310868844e-10,4.7572503111118849e-15,0.00038907231627586408,5.0460342526899058e-05,0.00015398827411865502,0.00015400105272565055,7.9636635540337153e-09,3.8013559258702562e-09,9.5519288468475329e-07,9.324494860693885e-06,9.6053330716098881e-10,2.2869356500258677e-10,4.6215722524404839e-12,1.7687162192712642e-10,1.1049809339100786e-08,7.3185963389424413e-12,0.010546450384318567,6.0523001990179083e-16,2.6368565177491598e-16,9.716644221756847e-05,8.535054725057626e-06,5.9281947677843275e-06,0.00044921957925227283,0.00068826333981234194,7.0710933907763156e-12,8.0325386893838466e-11,9.1813131526763037e-12,8.8976233595652946e-12,1.7081850408691451e-13,3.5682418293874387e-10,1.8310848148169109e-16,6.7314944068413474e-08,1.1473135247748412e-15,1.869154437237305e-14,7.3090257432191169e-10,8.1963803826114669e-18,1.1964822937438359e-18,1.2411508124972827e-21,3.6077374659751628e-06,2.4953238136107099e-11,6.2177142701100394e-07,8.4891023585003007e-08,2.2226880985098259e-12,2.5800862812022225e-10,4.6108110485140666e-12,1.164625558023375e-11,7.6976414950220299e-13,4.504865826595877e-12,5.5229195901746165e-20,1.8730764995574091e-11,1.6967444464352403e-08,1.4988686309340399e-07,9.7555992153662462e-10,2.5899887874013603e-09,1.0958918043872256e-07,1.6880591989779832e-06,6.9992838225376788e-09,5.4491756258892652e-11,6.9993323290182333e-09,2.8964813987857092e-07,3.6259986242745107e-21,2.1503212195046936e-21,4.8141535503962256e-20,2.5350002424994316e-15,6.4098952504398013e-12,3.0625343272663409e-21,4.6345693307924605e-15,2.5298545114567758e-09,2.661911031682142e-12,8.0084864418002355e-10,2.1830300351706824e-10,6.1193849782234012e-11,2.2971988287855922e-14,3.1882022450861054e-15,8.209443782607532e-14,1.5468948607167313e-19,3.3822933458364972e-10,3.0833510369858477e-19
2.7849640096204167e-11,0.4673594612882491,76.950000000000003,0.0,0.0,0.0,0.024523044047562191,9.4999943273037921,0.00030112309379707827,0.0013425302496461954,0.0011400108078168131,3.654674132685592e-06,5.6330145331681881e-11,0.00065623443596006634,0.1879910018882151,2.9262796543383685e-07,1.3023244937102596e-14,1.6735953436678758e-10,1.6810433610975181e-07,0.7716115300132681,1.2946344358110054e-06,8.5405868034998993e-16,1.1168531766060666e-15,1.2057099364426273e-10,4.7847480709301797e-15,0.00039340985403250021,5.0430918218559594e-05,0.00015699749253861536,0.00015701052318591873,8.119630942588723e-09,3.8760679673359847e-09,9.5656869618727054e-07,9.4569382013234582e-06,9.7419845367647219e-10,2.3196619616706446e-10,4.8506109243512563e-12,1.7941782655928107e-10,1.1320788628040784e-08,7.7426494830597385e-12,0.010565271541195451,6.1394354293302865e-16,2.6748175211237011e-16,9.3811307248812045e-05,8.2323464199311508e-06,5.6850483687651612e-06,0.00044588294723357579,0.00069385448285188883,7.476513944335881e-12,8.2410651107948127e-11,9.3959652626350434e-12,9.1024223197757111e-12,1.7737699338380842e-13,3.6209249643502342e-10,1.9087849207246424e-16,6.7554211062042167e-08,1.1784440179979465e-15,1.9673830013921389e-14,7.3356382467169468e-10,8.695649642745718e-18,1.2437744077696428e-18,1.2984497885495309e-21,3.7062019781300593e-06,2.5043247740177376e-11,6.3435922200002245e-07,8.6744098748857617e-08,2.2712487861763884e-12,2.6397859735618489e-10,4.7116763757857528e-12,1.1916154438417283e-11,7.882571284139235e-13,4.6079438061688969e-12,5.6509116437061314e-20,1.9134440590002932e-11,1.73327563590355e-08,1.5296758224876123e-07,9.9480341005104636e-10,2.5936628351201528e-09,1.121582134663245e-07,1.6950856836670091e-06,6.9683157755920397e-09,5.4974524100491005e-11,6.9683643968217796e-09,3.0040633939784876e-07,3.7131103946828209e-21,2.2019809982954641e-21,5.0672463317347693e-20,2.7172680712906203e-15,6.5481611032546682e-12,3.1285797891201306e-21,4.7345756824587908e-15,2.6344748564550083e-09,2.7562081876954507e-12,8.3443642576447222e-10,2.2610557714604495e-10,6.4220847532719285e-11,2.4111729702551453e-14,3.3462131949458615e-15,8.5283725706017531e-14,1.6013993306664993e-19,3.5333792244620833e-10,3.1926001406606444e-19
2.8225712315923963e-11,0.4673594774094359,76.950000000000003,0.0,0.0,0.0,0.023327706384394839,9.4999943293474285,0.00030148888125217837,0.0013424723136921661,0.0011371229403391576,3.6455101096385987e-06,5.6327712525031773e-11,0.0006267976854656801,0.18815408730413821,2.926161455534089e-07,1.2990589408364929e-14,1.6826896160529078e-10,1.7070012472501273e-07,0.77265187683920122,1.2970433030677581e-06,8.5402418305578461e-16,1.1331175759244637e-15,1.2367803621564995e-10,4.8117909417752177e-15,0.00039768015785672501,5.03958649406256e-05,0.00016000478609702113,0.00016001806870639596,8.2755004751609362e-09,3.9507346300344366e-09,9.5788198215155329e-07,9.5893084506104285e-06,9.8785603076994802e-10,2.3523699043143573e-10,5.0860306908648886e-12,1.819625829846935e-10,1.15940137912197e-08,8.1831040991822299e-12,0.010583304923627046,6.2265210839356462e-16,2.7127569289589949e-16,9.0562889098570298e-05,7.9425546983416835e-06,5.4524826111847205e-06,0.0004425973186605871,0.00069929616103185741,7.8972825842820933e-12,8.4514753223691065e-11,9.6118048042071741e-12,9.3082185195791329e-12,1.8407194439290836e-13,3.6735821154425821e-10,1.9883206482311369e-16,6.7785566937489564e-08,1.2099710234505656e-15,2.0690217012295423e-14,7.3613638236582672e-10,9.2159219075944379e-18,1.2922310401871903e-18,1.3574887195137399e-21,3.8054369416371014e-06,2.5130336554056882e-11,6.4687950853908935e-07,8.8602737028597197e-08,2.3199555498027796e-12,2.7000432885814551e-10,4.8128460324792853e-12,1.2186995550779519e-11,8.0693204761187267e-13,4.7119639183517777e-12,5.7793505341254785e-20,1.9539117045093071e-11,1.7698958415278908e-08,1.5603243354605145e-07,1.0140356165332402e-09,2.5971700907974677e-09,1.1472007172685136e-07,1.702019294715349e-06,6.9387120759498521e-09,5.5453525989095019e-11,6.9387608068778397e-09,3.1136473188493726e-07,3.801079200673687e-21,2.254149023768661e-21,5.3291292441471128e-20,2.9091233329266326e-15,6.686811038170957e-12,3.1948086113489816e-21,4.8348600765435198e-15,2.7414908307360956e-09,2.8523411843913836e-12,8.6880713384375699e-10,2.3404511394389187e-10,6.734277226294705e-11,2.5287336154108344e-14,3.5091902823021964e-15,8.853571733076447e-14,1.6569694451870233e-19,3.6883061464847151e-10,3.30397665803126e-19
2.8601784535643758e-11,0.4673594935186363,76.950000000000003,0.0,0.0,0.0,0.022190692192435309,9.4999943314878337,0.00030183659381601404,0.0013424069619337644,0.0011342352363769008,3.6363374137484331e-06,5.6324968565509067e-11,0.00059879624664537726,0.18830528002088559,2.9260263149945846e-07,1.2957902974441914e-14,1.6916270092582885e-10,1.7329565511718781e-07,0.7736451757092625,1.2993348271197561e-06,8.5398474119549963e-16,1.1494163194460308e-15,1.2681076798553585e-10,4.8383969008635018e-15,0.00040188378282472661,5.0355508890708729e-05,0.00016300982882884015,0.00016302336329577054,8.4312551472743628e-09,4.0253476829217359e-09,9.5913579475464673e-07,9.7216080213755816e-06,1.0015062883032309e-09,2.3850600842214895e-10,5.327835171164837e-12,1.8450593899295323e-10,1.1869452590300208e-08,8.640252523958447e-12,0.010600586366677328,6.3135587986064843e-16,2.7506754538045632e-16,8.7418902840464196e-05,7.6651512893869464e-06,5.2300467059403923e-06,0.00043936400945014512,0.00070459134068306224,8.3336525683382908e-12,8.6637422105439519e-11,9.8288112501114645e-12,9.5149908098058401e-12,1.9090358561586419e-13,3.7262140740671462e-10,2.0696969911967264e-16,6.8009371371331706e-08,1.2418999145488163e-15,2.1741239949878541e-14,7.3862427230495602e-10,9.7576539020610615e-18,1.3418715816571519e-18,1.4183002778182876e-21,3.9054209457872519e-06,2.5214637350229755e-11,6.5932834067036472e-07,9.0466717458055146e-08,2.3688025855805731e-12,2.7608530646954178e-10,4.9143079223298532e-12,1.2458740778325002e-11,8.2578732042063728e-13,4.8169174786734584e-12,5.9082181751249729e-20,1.9944744668871668e-11,1.8066005659746739e-08,1.5908042531787542e-07,1.0332543978161086e-09,2.6005186963510702e-09,1.1727370834075276e-07,1.7088642228651333e-06,6.9104159410314065e-09,5.5928950639161964e-11,6.9104647768382683e-09,3.2252204270859203e-07,3.8898975681678625e-21,2.3068208635748085e-21,5.5999401612532036e-20,3.1108735796928962e-15,6.8258290989337126e-12,3.2612131763011225e-21,4.9354109609333977e-15,2.8509030660379992e-09,2.9503142457077014e-12,9.0396117671430908e-10,2.4212104312894696e-10,7.056068007607114e-11,2.6499209030885707e-14,3.6771889679055454e-15,9.1850192905910608e-14,1.7136077735311376e-19,3.8470819285696227e-10,3.4174854863500342e-19
2.8977856755363554e-11,0.46735950961419215,76.950000000000003,0.0,0.0,0.0,0.021109155037690477,9.4999943337178667,0.00030216711340533124,0.0013423348997440515,0.0011313483946441309,3.6271591611071473e-06,5.6321943049611155e-11,0.00057216006975825662,0.18844516201243874,2.9258758441659915e-07,1.2925196739280783e-14,1.7004136233565566e-10,1.7589091958393421e-07,0.7745937232230603,1.3015147270366241e-06,8.5394082505603336e-16,1.165747289087886e-15,1.2996873391587193e-10,4.8645830566493e-15,0.00040602130945924041,5.0310159203965872e-05,0.00016601231371445128,0.00016602609990971242,8.5868789421278905e-09,4.0998993725314946e-09,9.6033303714443079e-07,9.8538392443225494e-06,1.0151494676603116e-09,2.4177330873350919e-10,5.5760250167455432e-12,1.870479407913931e-10,1.2147073273038228e-08,9.1143842095916138e-12,0.01061715008972525,6.4005501550007323e-16,2.7885737846462152e-16,8.437702514091578e-05,7.3996276045313557e-06,5.0173084974472394e-06,0.00043618414919248985,0.0007097429922639988,8.7858736585337272e-12,8.8778390698694975e-11,1.0046964876554559e-11,9.7227188556712978e-12,1.9787213279570513e-13,3.7788216144503309e-10,2.1529186700767435e-16,6.8225968606993651e-08,1.2742361592833973e-15,2.2827428464452746e-14,7.4103134743508548e-10,1.032130030444535e-17,1.3927158452084062e-18,1.4809176493487374e-21,4.0061330116378116e-06,2.529627720460174e-11,6.7170196688092019e-07,9.2335829118345487e-08,2.4177843535688428e-12,2.8222100965893982e-10,5.0160504989260979e-12,1.2731353696831727e-11,8.4482134095560516e-13,4.9227957272618389e-12,6.037497293565873e-20,2.0351276055207513e-11,1.8433855197719395e-08,1.6211061395097889e-07,1.0524577349433529e-09,2.6037163961532825e-09,1.1981811879491051e-07,1.7156244568213009e-06,6.8833728557355e-09,5.6400979288659425e-11,6.8834217918227703e-09,3.3387694266821507e-07,3.9795579325890475e-21,2.3599920317084006e-21,5.8798156818451692e-20,3.3228287185828491e-15,6.9652000755265767e-12,3.3277862225971533e-21,5.0362173237506164e-15,2.9627114488683202e-09,3.0501314389516564e-12,9.3989871283832394e-10,2.5033278734747044e-10,7.3875602698404775e-11,2.7747740478387914e-14,3.850263434300542e-15,9.5226925743482149e-14,1.7713167443907735e-19,4.0097129939733607e-10,3.5331313412251002e-19
