Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691)
7.79802315954658e-22,0.25537386993253886,76.950000000000003,0.0,0.0,0.0,0.99999999999948985,9.5,2.2316054523442824e-15,3.0629916161244798e-14,3.0629477492619475e-14,7.5689171521616967e-26,7.5689109768702548e-26,4.4664125938190787e-13,2.1576427998658627e-22,3.7555282545262619e-26,6.0850373316595422e-38,2.2926565450401221e-42,3.8811890429090231e-29,5.4949561585681792e-22,1.1899670417669988e-27,6.0371918813641778e-38,4.5483027689443843e-42,9.9050596024214974e-44,7.3538464648984512e-56,7.011751768238095e-37,4.5725308283285258e-27,7.8663643143752718e-38,7.8663643143842131e-38,7.718459827154916e-50,1.2178227435292952e-50,9.3962897797742676e-40,1.6358721872708771e-27,3.4391574911005019e-39,2.7131605945093693e-40,1.3551149964956821e-88,8.1615180820397159e-50,2.0613096587916845e-41,1.2353200382104535e-88,6.4235292082472851e-24,7.8099732004345657e-62,7.8099715701082607e-62,1.0727015679490186e-34,3.1595711266666944e-35,2.5898674897266693e-25,1.0726238829019489e-34,9.7568244688607857e-46,1.2353200382103165e-88,9.4375303599129087e-53,5.9323007468574984e-51,1.0349793141704047e-63,4.6904861050992019e-76,2.0874600103097267e-42,1.7344535637440208e-88,5.8935383700373814e-31,2.0261774422861081e-64,3.0225513738804617e-88,5.2571872777368944e-42,3.3213963646094108e-101,1.9773200256346585e-93,4.6166057891547912e-105,9.1694573598321227e-60,5.3293081181847085e-42,8.9011644048393276e-61,5.7431909006327951e-42,5.6786981513823619e-54,3.4753406021141081e-34,5.63520662621694e-54,4.6956235778474566e-55,7.3627323539724123e-46,6.2852435443943669e-45,1.8399682393655287e-65,9.5137666865196278e-46,2.7141664033742678e-48,3.2775170679663693e-70,4.9381371861038786e-53,7.7321369971924125e-39,2.8423971256499216e-71,4.3866866001806515e-19,2.7686199431384755e-37,9.1703771934677039e-36,2.7686199431384763e-37,2.1444676087254718e-62,7.5978651155177251e-58,5.525094915138635e-58,1.5475515816127268e-101,3.9607814347236539e-103,2.7483270038673545e-45,5.1402588013344561e-55,5.5058958657771327e-56,8.2327490908600605e-75,1.9551616327615924e-46,3.0075696846701837e-84,1.7924825924179532e-56,7.6528376827139093e-68,3.072624789577004e-79,7.1519607812274995e-80
1.5602821317494156e-21,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999999897926,9.5,4.46514974521903e-15,6.1286443891431352e-14,6.1285566173127377e-14,3.0295393773349851e-25,3.0294910385828015e-25,8.9367056346942871e-13,8.6361941659027815e-22,1.5031900188187496e-25,4.871078469172452e-37,1.8355194071685781e-41,1.5534870842354164e-28,2.1994144870257962e-21,4.7629693106589778e-27,4.8317154004766708e-37,3.6414071142231055e-41,7.930070382237919e-43,1.1775736480877911e-54,5.6136648519484762e-36,1.8302039672198875e-26,6.2978745376453919e-37,6.2978745376597104e-37,1.2359592065195672e-48,1.9501030928738774e-49,7.5227451458865732e-39,6.5477519458620062e-27,2.7534171271923485e-38,2.1721781859456316e-39,1.7380696196809705e-86,1.3069062567669448e-48,1.6503010881214446e-40,1.5844206835252662e-86,2.571085699459776e-23,2.5012940375958633e-60,2.5012929932953803e-60,8.5881350085385902e-34,2.5295780499354862e-34,1.036621932290803e-24,8.5875130558550663e-34,1.5623631325441572e-44,1.5844206835249147e-86,1.511234474254204e-51,4.7495066078388488e-50,3.3147208427512834e-62,3.0044779795710541e-74,1.6712372707217227e-41,2.2220139822441519e-86,2.3589512483700198e-30,3.2445627737034529e-63,3.8722001876433753e-86,4.2089464149564613e-41,8.5101317493720185e-99,2.5331510358154241e-91,1.1828738962101458e-102,2.936695338139775e-58,4.2666866665063178e-41,2.8507693503654246e-59,4.5980448263066781e-41,9.0933157675301118e-53,1.3910419407084959e-33,9.0236726963841318e-53,7.5191156719074143e-54,5.8946627390370314e-45,5.0320165100627712e-44,5.88269193533993e-64,7.6167979285065501e-45,2.1846030845808655e-47,2.0994043935788993e-68,7.9074534049253289e-52,6.1904109413044087e-38,1.8206895320008179e-69,8.7771844284549763e-19,2.2165793836121662e-36,3.6705407761766869e-35,2.2165793836121676e-36,6.8680705762656122e-61,1.21648946876226e-56,8.8459099281072979e-57,3.9651597845833623e-99,1.0160625573439939e-100,2.2003327032740949e-44,5.9567225774498724e-54,8.8166066527573875e-55,5.2734644132952938e-73,1.5653181281726546e-45,3.8530068137430032e-82,2.8703075813360714e-55,2.4509686802644851e-66,1.9681612226986024e-77,4.581168470294735e-78
3.121241763338931e-21,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999999795808,9.5,8.9322383309638859e-15,1.2259949935099804e-13,1.2259774353353557e-13,1.2122103664986863e-24,1.2121543206862348e-24,1.7877291669424611e-12,3.4556025723597085e-21,6.014718055735239e-25,3.8973010292006146e-36,1.4689734394627266e-40,6.2159718477044491e-28,8.8005227916934987e-21,1.9058081297310982e-26,3.864108183365681e-36,2.9142313269639456e-40,6.3464664160996765e-42,1.8848847590444414e-53,4.4926379762704271e-35,7.3231998196553842e-26,5.0402136825600553e-36,5.0402136825829736e-36,1.9783396214235504e-47,3.1214349362441068e-48,6.0204823935081501e-38,2.6199536551868119e-26,2.2035704883352514e-37,1.7384027061175769e-38,2.226986253539704e-84,2.0919011157416724e-47,1.320742425196906e-39,2.0301160794140907e-84,1.0287691761134463e-22,8.0075053710149274e-59,8.0074986846415682e-59,6.8731180846618984e-33,2.0244312209040754e-33,4.1478379713802808e-24,6.8726203335731959e-33,2.5007984851556654e-43,2.0301160794131891e-84,2.4189593348719762e-50,3.8011430621555891e-49,1.0611568167081793e-60,1.9236877286353261e-72,1.3374977355751101e-40,2.8454031278367488e-84,9.4388776692091698e-30,5.1935381416487795e-62,4.9585513926315725e-84,3.3684363132439816e-40,2.1795359286655549e-96,3.2438302626528141e-89,3.0294670838246842e-100,9.4013775359172609e-57,3.4146456253718715e-40,9.1262987209991734e-58,3.679833300515234e-40,1.4555226979552237e-51,5.5659796785758626e-33,1.444375282107164e-51,1.2035481871380142e-52,4.7175216985868161e-44,4.0271425044144934e-43,1.87679008310439e-62,6.0957529260354026e-44,1.7669448849244404e-46,1.3441930331521024e-66,1.265707510868668e-50,4.95420994240639e-37,1.1657392897531753e-67,1.7558180181315554e-18,1.7739371540474906e-35,1.4686944441719932e-34,1.7739371540474914e-35,2.1987069476452231e-59,1.9466669615342461e-55,1.4154607154710772e-55,1.0155198226893803e-96,2.6038148055211896e-98,1.7609348883315491e-43,6.1266329839872226e-53,1.4112311189387592e-53,3.3764596064672047e-71,1.2527302346545522e-44,4.9339731671693305e-80,4.5943614089173888e-54,7.8463985387707985e-65,1.2601615132281515e-75,2.9332008317473918e-76
6.2431610265179615e-21,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999999591582,9.5,1.7866415502435045e-14,2.4522561026690593e-13,2.4522209825192143e-13,4.8496308082741245e-24,4.8491129335028542e-24,3.5758463550804895e-12,1.3824660359607558e-20,2.4062788650418128e-24,3.1167664706199537e-35,1.1754019756246974e-39,2.4867934989641102e-27,3.5207821511452116e-20,7.624473506527652e-26,3.0875096190542167e-35,2.3318261350808898e-39,5.078137383071532e-41,3.0164292047566871e-52,3.5947929495785822e-34,2.9297567857652391e-25,4.0329367304141181e-35,4.0329367304507938e-35,3.1659874107746193e-46,4.995312114884116e-47,4.817300574126751e-37,1.0481520573343888e-25,1.7631911371099205e-36,1.3909862699477983e-37,2.8519878671048947e-82,3.3477228050384661e-46,1.0567945983219429e-38,2.5998662623843253e-82,4.1157465739739923e-22,2.5629391954265043e-57,2.5629349152410786e-57,5.4995386839098402e-32,1.6198525434772965e-32,1.6594052632348679e-23,5.4991404075446843e-32,4.0020917309042773e-42,2.599866262382016e-82,3.8711224470650765e-49,3.0416428911031742e-48,3.3964157281879954e-59,1.2314231618612641e-70,1.0702013945258846e-39,3.6429002529485269e-82,3.7761656900352633e-29,8.3117509939171267e-61,6.3483124579566514e-82,2.6952608283048528e-39,5.580818155002501e-94,4.1529971675612317e-87,7.7571127204822352e-98,3.0090733532553422e-55,2.7322345985995114e-39,2.9210296198448603e-56,2.944425735397612e-39,2.3293101166999299e-50,2.2267543060261796e-32,2.3114706573232001e-50,1.9260689396478653e-51,3.7747341137772802e-43,3.2223258093817912e-42,5.9660707829789178e-61,4.8775279912826765e-43,1.4435875640098504e-45,8.6046733476215735e-65,2.0255440823736803e-49,3.9641203469343155e-36,7.4623254009484743e-66,3.5120172072284431e-18,1.4194192198014164e-34,5.8757343221031181e-34,1.4194192198014185e-34,7.0373415624589572e-58,3.1136748864130356e-54,2.2637240236721539e-54,2.6002923069942499e-94,6.6692172635439587e-96,1.4090154578757988e-42,5.7054346823670886e-52,2.2584288501434728e-52,2.1613958212177287e-69,1.0023745212170041e-43,6.316845625389777e-78,7.3524740494447739e-53,2.511375478103795e-63,8.0667568068108981e-74,1.8776495761972893e-74
1.2486999552876022e-20,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.9999999999918312,9.5,3.5734769845303167e-14,4.9047783208582138e-13,4.9047080767897055e-13,1.9400102019840311e-23,1.9395681319061033e-23,7.1520806561244008e-12,5.5303141400625688e-20,9.6258987284091622e-24,2.4909874272263294e-34,9.4041089704874448e-39,9.9479835738936262e-27,1.4084274628149613e-19,3.0500376177336907e-25,2.4632876698317835e-34,1.8656353158637682e-38,4.0628956477983006e-40,4.8267773397532435e-51,2.8761073919832018e-33,1.1719980925399261e-24,3.2266557304236453e-34,3.226655730482332e-34,5.0660949526989571e-45,7.9933123736527983e-46,3.8542062871619325e-36,4.192949408889192e-25,1.4106867590078575e-35,1.1128946463448831e-36,3.6514698510497331e-80,5.3569012631302907e-45,8.455159399513068e-38,3.3286723914844549e-80,1.6464325981907706e-21,8.2022592349971508e-56,8.2022318389843449e-56,4.4000486172960455e-31,1.296005056468637e-31,6.6381611429256081e-23,4.3997299661609592e-31,6.4039980886504903e-41,3.3286723914785436e-80,6.1944259199355563e-48,2.4337868463294808e-47,1.0869672034270971e-57,7.881949489470239e-69,8.5624239880498814e-39,4.663414011012628e-80,1.5105892089681111e-28,1.3301431757689432e-59,8.1267142148397865e-80,2.1564133889506305e-38,1.428843767827783e-91,5.3164092517521533e-85,1.9860354526282061e-95,9.6300468055641467e-54,2.185994093303238e-38,9.3482772149789871e-55,2.35576424978119e-38,3.7272750874459948e-49,8.907742143510599e-32,3.6987291615268288e-49,3.0820238109938761e-50,3.0200740217193838e-42,2.5781053265005987e-41,1.883684034182968e-59,3.9023920836181668e-42,1.2026053064550853e-44,5.5075790607104896e-63,3.2412001909280917e-48,3.1715968772067511e-35,4.776398314227762e-64,7.0244157395212992e-18,1.1356431541622467e-33,2.3504851649808153e-33,1.1356431541622496e-33,2.2521859947393872e-56,4.9771908185588006e-53,3.6176188242996351e-53,6.6574650918714321e-92,1.7077615300771927e-93,1.1273193962656316e-41,4.9658899548055414e-51,3.6138524994852026e-51,1.3834410601306633e-67,8.019757584697028e-43,8.0864327629529078e-76,1.1765155262050816e-51,8.0372463736120735e-62,5.1632758165724385e-72,1.2018240417780262e-72
2.4974676605592144e-20,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999998366196,9.5,7.1471478530742559e-14,9.8098227567206267e-13,9.809682264941802e-13,7.7603565683317047e-23,7.7567095502046292e-23,1.4304548957283646e-11,2.2122156185824326e-19,3.8505160921600517e-23,1.9886375204240658e-33,7.5236447398731174e-38,3.9793553514261757e-26,5.6339389625436327e-19,1.2200646918263339e-24,1.9596863504314782e-33,1.4925747547691335e-37,3.2504708231092552e-39,7.7232352296804955e-50,2.3009950935098348e-32,4.6881831323079663e-24,2.5814471287143646e-33,2.5814471288082687e-33,8.1061634440904521e-44,1.2789949958206682e-44,3.0835112487601704e-35,1.6772479736820742e-24,1.1286028480932388e-34,8.903579348129231e-36,4.6744737428341969e-78,8.5714775200617884e-44,6.7644484131792441e-37,4.2612406312896126e-78,6.5859982207507091e-21,2.6248555622265183e-54,2.624838027969974e-54,3.520205873341916e-30,1.0368532274240786e-30,2.6553724007345645e-22,3.5199509406687356e-30,1.0246917755411644e-39,4.2612406312744754e-78,9.9115852416845646e-47,1.9475083069490391e-46,3.4784772800966971e-56,5.0447162372017998e-67,6.8502642137273914e-38,5.9694902614766493e-78,6.0426027083690719e-28,2.1287460693930747e-58,1.0402752418917544e-77,1.7252125954211262e-37,3.6580371162287667e-89,6.8053714333857759e-83,5.0845250088525112e-93,3.0817768394398616e-52,1.748876489540194e-37,2.9916058146700597e-53,1.8847008685112299e-37,5.9639426825817533e-48,3.5632418453202672e-31,5.9182672391494877e-48,4.9314889075387431e-49,2.4161739127481058e-41,2.0625820268404481e-40,5.8702945457212226e-58,3.1220605763790635e-41,1.0383343801121723e-43,3.5250386787567067e-61,5.1861839405924747e-47,2.5373971245252237e-34,3.0570580539594947e-62,1.4049213420503324e-17,9.0855758604654867e-33,9.4023244533012654e-33,9.0855758604655401e-33,7.207373730245509e-55,7.947333982949208e-52,5.7734755584251203e-52,1.7044017364183823e-89,4.3724352274041564e-91,9.0189833073182959e-41,4.1532779602080276e-50,5.7824540348015636e-50,8.8544952963694546e-66,6.4161106494503915e-42,1.0351190645853341e-73,1.8825205897750736e-50,2.5720540349314985e-60,3.3046729828874741e-70,7.692084001460596e-71
4.995003071102439e-20,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999996732358,9.5,1.4294489590043404e-13,1.9619911626382862e-12,1.9619630639690429e-12,3.1042057739795466e-22,3.1012449923660969e-22,2.8609484355887949e-11,8.8490420835173977e-19,1.5402377108379043e-22,1.5841942524236266e-32,6.0190592662425313e-37,1.5917745259173093e-25,2.2536213268165946e-18,4.8803580580646399e-24,1.5504103236948029e-32,1.1940811817342491e-36,2.6004383822322227e-38,1.2357486276163574e-48,1.8408396858019059e-31,1.8753114051428048e-23,2.0652067210603092e-32,2.0652067212105588e-32,1.297018887332393e-42,2.0464439207096879e-43,2.4668672962935908e-34,6.7091280916999131e-24,9.0290349267777409e-34,7.1230317671656001e-35,5.9837055085732694e-76,1.371471132794341e-42,5.41168682139025e-36,5.454733611518743e-76,2.6344527598468669e-20,8.3997243027955437e-53,8.3996120821963896e-53,2.8162313362809331e-29,8.2950220887769109e-30,1.062170486767431e-21,2.8160273858405646e-29,1.6395484194850562e-38,5.4547336114799919e-76,1.5858938566035085e-45,1.5586618770914597e-45,1.1131415956025531e-54,3.228703495838562e-65,5.4803411808621713e-37,7.6411505674742077e-76,2.4170902569898549e-27,3.4073883220980304e-57,1.331587692306448e-75,1.380202813898151e-36,9.3648248542217793e-87,8.7111130667352389e-81,1.3016732758874953e-90,9.8619443539765598e-51,1.3991315099961423e-36,9.573389385344344e-52,1.5077964821553746e-36,9.5425484240223205e-47,1.4253257353255977e-30,9.4694670118349921e-47,7.8905828693392607e-48,1.9329850047216441e-40,1.6501045508742622e-39,1.7850296673657251e-56,2.4977056670146093e-40,9.5261688768238633e-43,2.2560847744737328e-59,8.2981048719830337e-46,2.0299645523522851e-33,1.9565692348839999e-60,2.8098811248052415e-17,7.268632129202731e-32,3.7610072673398809e-32,7.2686321292028207e-32,2.3064200417534959e-53,1.2663336640273326e-50,9.1901317306968366e-51,4.3633789697900998e-87,1.1194158218009526e-88,7.2153578964796038e-40,3.3992846074548416e-49,9.2521487184406025e-49,5.6670278508703857e-64,5.1330103545967084e-41,1.3249879407030564e-71,3.0121095418902453e-49,8.2307893043185376e-59,2.1150471537580577e-68,4.9230643736284532e-69
9.990073892188888e-20,0.25537386993253886,76.950000000000003,0.0,0.0,0.0,0.99999999993464672,9.5,2.8589173063506765e-13,3.9240089357464851e-12,3.9239527382965447e-12,1.2416949337890705e-21,1.2393106683864256e-21,5.7219350338240631e-11,3.539652500259307e-18,6.1610130179296625e-22,1.2566968005992149e-31,4.8153055157132471e-36,6.3671628781075132e-25,9.0145761414901913e-18,1.9521630811755765e-23,1.2134176000276479e-31,9.552651390023057e-36,2.0803753958493555e-37,1.977221544481511e-47,1.4726890938452233e-30,7.5013219185756811e-23,1.6521849827930024e-31,1.652184983033405e-31,2.0752558129049087e-41,3.2743515371294347e-42,1.9735168492372513e-33,2.6836782957484269e-23,7.2233101957992015e-33,5.6984917912196076e-34,1.3408032027582353e-73,2.1943812400026926e-41,4.32940026211983e-35,1.2222734369878581e-73,1.053791722339402e-19,2.6879251863274468e-51,2.6878533662834035e-51,2.2530114748573175e-28,6.6360954360348404e-29,4.2487244994100209e-21,2.2528483134312262e-28,2.6233104537415701e-37,1.2222734369705201e-73,2.5374620737177681e-44,1.2479335124765919e-44,3.5620974256075684e-53,2.0663963966649908e-63,4.3843245446832951e-36,9.7807975907593715e-74,9.6684593622605531e-27,5.4560762634147467e-56,1.7044540085247382e-73,1.1041753190896416e-35,2.3974259019694282e-84,1.1150382868083009e-78,3.3323270395491058e-88,3.1558632163042033e-49,1.1193138659733133e-35,3.0635243449099131e-50,1.2062514991200733e-35,1.5268263475609616e-45,5.7013609289989196e-30,1.515133542810697e-45,1.262509297221647e-46,1.5464063460721961e-39,1.320098928029735e-38,5.194451711742542e-55,1.9981849211578834e-39,9.5719116698081998e-42,1.4439132479191861e-57,1.3277135139029419e-44,1.6239887869817513e-32,1.2522208176504554e-58,5.6198016765489151e-17,5.8149729771861937e-31,1.5044189850613542e-31,5.8149729771863321e-31,7.380640074671788e-52,2.0094935267153569e-49,1.4554171302191084e-49,1.1170363267412677e-84,5.3649787952419929e-86,5.7723548042343257e-39,2.7510254432489025e-48,1.4803584488984133e-47,3.6269456558975122e-62,4.1064570169125327e-40,1.6960070717610641e-69,4.8194365388552837e-48,2.6338872473046775e-57,1.3536482096284968e-66,3.1508021834348726e-67
1.9980215534361786e-19,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999986929311,9.5,5.7178540008533774e-13,7.848044478672162e-12,7.8479320844626474e-12,4.9668049417176043e-21,4.94769421389111e-21,1.1443906304352879e-10,1.4158679292617554e-17,2.4644173430285571e-21,9.886966018131437e-31,3.8522687933676582e-35,2.5468781087155953e-24,3.6058481033700641e-17,7.8086920377522776e-23,9.3026867710156587e-31,7.6419881688418249e-35,1.6643101931442118e-36,3.1635700946503731e-46,1.1781580541207423e-29,3.0005440214078913e-22,1.3217558261805507e-30,1.3217558265651959e-30,3.3204278673202724e-40,5.238994579431883e-41,1.5788221930943274e-32,1.0734765856823672e-22,5.7786768928966293e-32,4.5588184819430118e-33,1.7219972566618386e-71,3.5110307851762892e-40,3.4635398406089864e-34,1.5697691516892452e-71,4.2151875182219072e-19,8.6012768915445522e-50,8.6008172670512524e-50,1.8024193429826042e-27,5.3089062649768611e-28,1.6994979094773985e-20,1.8022888144473429e-27,4.1973222135287552e-36,1.5697691516446372e-71,4.0599639712391837e-43,9.9993548392362987e-44,1.1398770727511618e-51,1.322500689653948e-61,3.5074797564380684e-35,1.2519487828207709e-71,3.8674034007675066e-26,8.7431716129375997e-55,2.1817127986226182e-71,8.8334543893033124e-35,6.1374433049914213e-82,1.4272606785489873e-76,8.5308067700464168e-86,1.00988258015569e-47,8.9544900480839234e-35,9.8033390356666486e-49,9.6500692191889191e-35,2.4429350803610564e-44,2.2805559634202076e-29,2.424227657453525e-44,2.020027670773972e-45,1.2371324014167465e-38,1.0560848019754737e-37,1.4067647293047042e-53,1.5985520998240224e-38,1.077897366943071e-40,9.2411028168519124e-56,2.1243546538901441e-43,1.299195333687047e-31,8.0142640258162845e-57,1.123964672497042e-16,4.65200320597702e-30,6.0177127429155872e-31,4.6520032059772442e-30,2.3618196770085439e-50,3.1631531353672648e-48,2.2820314177029895e-48,2.8596129490791109e-82,1.378946705258355e-83,4.6179112158123583e-38,2.2136507071354526e-47,2.3685752340412258e-46,2.3212599562390083e-60,3.2851851046680239e-39,2.1709028499595684e-67,7.7111474553031797e-47,8.4284949615682021e-56,8.6634058401770342e-65,2.0165254725290729e-65
3.996049881870758e-19,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999973858578,9.5,1.1435727389098887e-12,1.5696115551410491e-11,1.5695890766839248e-11,1.9867269844703378e-20,1.9714650385123926e-20,2.2887841141648783e-10,5.663483941440264e-17,9.8576912513456246e-21,7.6553772804816438e-30,3.0818266103557601e-34,1.0187538369969429e-23,1.4423423545893261e-16,3.1234847553155425e-22,6.8673666221736505e-30,6.1133234261699725e-34,1.3314521056983665e-35,5.0617138698662064e-45,9.4252890039016645e-29,1.2002206548125151e-21,1.0574077929587902e-29,1.0574077935742236e-29,5.3126933354347152e-39,8.3824141706415233e-40,1.2630604539882619e-31,4.29391572188126e-22,4.6229463437294196e-31,3.6470624016478162e-32,2.2042271341278161e-69,5.6176622460060548e-39,2.7708386189173744e-33,2.0093689160565933e-69,1.6860786466455246e-18,2.7523279137201166e-48,2.7520337874349224e-48,1.4419389007472638e-26,4.2471350743779738e-27,6.7980046510322406e-20,1.4418344798175128e-26,6.7157330558675423e-35,2.0093689159423895e-69,6.4959592945158181e-42,8.0248317059028823e-43,3.6476084216266872e-50,8.4640091970996918e-60,2.8059910223438634e-34,1.6024953959451973e-69,1.5469652826248328e-25,1.403198032060404e-53,2.7925940632059961e-69,7.0667835491266213e-34,1.5711864580512102e-79,1.8269051068421209e-74,2.1838897667044109e-83,3.2316330561114688e-46,7.1634948700186967e-34,3.1370767012795028e-47,7.7200782215577334e-34,3.9087002100481825e-43,9.122246991234685e-29,3.8787720258829115e-43,3.2320544013740421e-44,9.8970883113544878e-38,8.4486937673728784e-37,3.4410724070546796e-52,1.2788369576383883e-37,1.3617337811867351e-39,5.9143208581827148e-54,3.3989767324850224e-42,1.0393539022508893e-30,5.1291426305713613e-55,2.2479352601539972e-16,3.7216091577370824e-29,2.4070961747415186e-30,3.7216091577374389e-29,7.5578435469672008e-49,4.9021999638160685e-47,3.5104795953193977e-47,7.3205347228682119e-80,3.530239269949441e-81,3.6943398855404102e-37,1.7760915796773472e-46,3.7896897238757465e-45,1.4856103584702147e-58,2.6281558765638662e-38,2.7787629250481886e-65,1.2337875044095327e-45,2.6971275016023993e-54,5.5445975589630616e-63,1.2905788353294141e-63
7.992106538739917e-19,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999947717111,9.5,2.287147416255035e-12,3.1392257644828574e-11,3.1391808091770058e-11,7.9469176853692485e-20,7.8255811322411117e-20,4.5775680001235192e-10,2.2653947142957041e-16,3.9430789628283503e-20,5.7533730228557743e-29,2.4654688359158729e-33,4.0750205509181967e-23,5.769372315878974e-16,1.2493954882530195e-21,4.7545261521009813e-29,4.8902096609436363e-33,1.0651632659262581e-34,8.0987090698231098e-44,7.5402369589818563e-28,4.8008886753319135e-21,8.4592748081553745e-29,8.4592748180022988e-29,8.5002967968219364e-38,1.3411871819688596e-38,1.0104481854304683e-30,1.7175672400768205e-21,3.6983483426008836e-30,2.9176491221260882e-31,2.8214196834591045e-67,8.9882583013435548e-38,2.2166718241743523e-32,2.572000376838934e-67,6.7443179739049459e-18,8.8068895522286573e-47,8.8050075807065317e-47,1.1535514689198117e-25,3.3977090379057545e-26,2.7192018979712053e-19,1.1534679355853316e-25,1.0745177697947039e-33,2.5720003765465738e-67,1.0393539520724445e-40,6.4603936015667017e-42,1.1672300879639359e-48,5.4169448849609883e-58,2.2447943749835027e-33,2.0511861966304272e-67,6.1878689042983949e-25,2.2588360788296321e-52,3.5745066637969996e-67,5.6534337392088342e-33,4.0222219292046365e-77,2.3384560167288508e-72,5.5907460255090816e-81,1.0341231142619028e-44,5.7306149300346174e-33,1.003864852367806e-45,6.176071644823329e-33,6.2539035759108148e-42,3.6489033871353139e-28,6.2060305254775303e-42,5.1712948120738806e-43,7.9176819724204054e-37,6.7589494959002523e-36,7.4769712459889904e-51,1.0230574577229219e-36,1.8884128330587053e-38,3.7851656686286472e-52,5.4383665558946296e-41,8.314756378724327e-30,3.2826523252141668e-53,4.495882747350438e-16,2.9772846245580481e-28,9.6284365903689926e-30,2.9772846245586176e-28,2.4185111898182313e-47,7.3795953969334872e-46,5.2140036109469959e-46,1.8740092884929818e-77,9.037439308230913e-79,2.955476215838648e-36,1.4229497546204251e-45,6.0633765672791758e-44,9.5079097170622415e-57,2.1025278125646583e-37,3.5568172238808547e-63,1.9740631110315049e-44,8.6308238075186102e-53,3.5485474821880577e-61,8.2596956128921956e-62
1.1988163195609075e-18,0.2553738699325389,76.950000000000003,0.0,0.0,0.0,0.99999999921575644,9.5,3.4307220932962247e-12,4.7088399686576331e-11,4.7087725376878474e-11,1.6887205872211165e-19,1.6541597994239604e-19,6.8663488045857679e-10,4.8139630083981271e-16,8.3790421825752486e-20,1.588300675800833e-28,7.0497866914623326e-33,8.6594219414705635e-23,1.2259914237110115e-15,2.6549664016820032e-21,1.2563105886831996e-28,1.3982199088477393e-32,3.0457023761413494e-34,2.9808795757197006e-43,2.1560364349977265e-27,1.0201892179494433e-20,2.4188247981694829e-28,2.4188248017938008e-28,3.1286701928829687e-37,4.9364590584223194e-38,2.8892486268403126e-30,3.6498299400410925e-21,1.057494546641972e-29,8.342647715409175e-31,1.4557482786266844e-66,3.308274347543124e-37,6.338294538701632e-32,1.3270571355615557e-66,1.4331673433807124e-17,4.0208062699956093e-46,4.0197723413010568e-46,3.2984352493930839e-25,9.715321309586073e-26,5.7783011709641602e-19,3.2981964019774261e-25,3.9549381706633924e-33,1.3270571353820614e-66,3.8255119967889086e-40,1.8539255732768541e-41,5.3291792152082976e-48,2.9762451532505201e-57,6.4187084496230986e-33,1.3233021867129037e-66,1.3149226200626104e-24,8.3382977078629352e-52,2.3060571056034869e-66,1.616529081481775e-32,2.9869819545305952e-76,1.508636778929679e-71,4.1518091327533596e-80,4.7214366234944492e-44,1.6385672104940651e-32,4.5832878166959149e-45,1.7659711432604392e-32,2.3018479047553384e-41,7.7539225253694811e-28,2.2842295821120476e-41,1.903380493840391e-42,2.2639629822580222e-36,1.932635304479938e-35,2.9787458637436441e-50,2.9252836512602061e-36,6.712093898696319e-38,2.079684955135607e-51,2.0016798838330886e-40,2.3774872389808049e-29,1.8035890117820365e-52,6.7438365464213272e-16,8.5131647743747616e-28,2.0460498933628255e-29,8.5131647743768566e-28,1.104205790342333e-46,2.6393177665450009e-45,1.8533371419704534e-45,1.3916685800988349e-76,5.3143183758273612e-78,8.4508178980076905e-36,4.0702744388405515e-45,2.2317018322715497e-43,5.2239348084422301e-56,6.0119177435114605e-37,2.2946378000800088e-62,7.2658656671886754e-44,3.9405278548019406e-52,1.9496806468538048e-60,4.538125732551505e-61
