Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044)
1.1446636111274384e-18,0.29168832587690446,76.950000000000003,0.0,0.0,0.0,0.99999999999923028,9.5,4.1227099033048226e-14,3.2421979283838511e-13,3.2421962728972085e-13,8.121810026694287e-22,8.0809023149184296e-22,7.994168330896023e-14,4.3354479296316221e-20,5.2861700826386155e-22,1.4568324869151796e-31,2.6277595171258576e-36,5.7792070330478167e-26,5.5292567524872512e-20,1.5836898563462732e-24,1.8582665619727642e-31,1.6731890527879911e-36,2.7247452935185498e-39,2.0135762948818825e-49,1.3034502262823629e-33,4.182029784428259e-25,1.1571630133409698e-33,1.1571630150450583e-33,1.5098236716437415e-42,1.9425911196485068e-43,4.8896369334934364e-40,2.2778742457798641e-25,6.3680652930309863e-34,4.0966863927795368e-35,3.7684945719962468e-77,6.8032617776208807e-43,2.3912609208601778e-38,3.5710200106483891e-77,5.8060601285470236e-22,6.5989405501883516e-52,6.5973753358201275e-52,6.8523978012352495e-31,2.0843298044595169e-31,1.4737565467156537e-24,6.8522626203003277e-31,1.3237026631540715e-39,3.5710200106459391e-77,1.4711045088915743e-46,4.5014957214268869e-49,5.4203374457099959e-55,1.2861728413703039e-64,5.369796853285518e-39,5.4831853092240081e-74,1.9812731097399425e-30,1.0426326797908739e-59,2.9517871197241905e-75,6.7652246491037457e-39,4.1685288978600521e-85,3.5085219899775215e-80,1.5587090138638754e-88,2.0462083198483102e-52,3.2238875186524486e-40,2.1787024926725777e-54,4.100311651844077e-39,4.1098968313795781e-48,8.1824760488062678e-34,5.3499444850159157e-48,3.6336633256120491e-49,1.7572993344674673e-42,2.6629247755579213e-43,2.387412578664828e-57,2.2757193931054525e-43,7.7770750357694576e-47,9.0060820297198687e-61,5.9143029606019196e-48,3.672930254448659e-35,8.3318990526346547e-62,1.6607311563525046e-19,2.110498359491702e-33,3.7927673242445732e-34,2.1104983594916336e-33,9.961718764323379e-57,5.2954373511312427e-52,2.9368538236599926e-52,6.1107470448849341e-86,1.7541679272475701e-90,9.9367441043963421e-42,5.3192784667170399e-51,9.2385191665256035e-50,3.3145169378479804e-67,8.4469838252075731e-43,1.3593488750653347e-73,3.7898824842695429e-53,2.5834715300768869e-62,1.2015528274609776e-70,3.2105648967789778e-71,6.160105783460453e-63,1.2656558230233382e-54,1.2575898231091358e-74,1.2657979570709559e-54,2.1662923690050074e-69,3.5336279078918701e-58,1.1402206658473114e-67,8.6235169844508082e-65
2.2903217171385667e-18,0.2916883258769044,76.950000000000003,0.0,0.0,0.0,0.99999999999846001,9.5,8.2490016570783205e-14,6.4872126832736181e-13,6.487209381191129e-13,3.2508405832369929e-21,3.2182412505921081e-21,1.5995261799772279e-13,1.7353071369724463e-19,2.1158445829090389e-21,1.1545892300251319e-30,2.1038054823907624e-35,2.3131889127460919e-25,2.2131412625592026e-19,6.3388866179654201e-24,1.4442137917388843e-30,1.3394093473958649e-35,2.1814529867608078e-38,3.2243370057063224e-48,1.0435516760391124e-32,1.6739017738890115e-24,9.2643400967316158e-33,9.2643401240191528e-33,2.4176766229732744e-41,3.1106746407193533e-42,3.9146736318974427e-39,9.1174235781691599e-25,5.098300846985629e-33,3.2798344108628114e-34,4.8334686575952962e-75,1.0894064612724488e-41,1.9144595301407313e-37,4.5801879153347348e-75,2.323934629663792e-21,2.1132348771683481e-50,2.1122327086632302e-50,5.4860737130642682e-30,1.6687278254070921e-30,5.8988541569922795e-24,5.4859654873668273e-30,2.1196447759944578e-38,4.5801879153284512e-75,2.3556789053765386e-45,5.2162017071336889e-48,1.7359629374838702e-53,8.2385228283995797e-63,4.2990976472092222e-38,7.024507493843815e-72,7.9302557242800345e-30,2.4029469275590843e-58,3.7815338367359103e-73,5.4162927576304513e-38,1.0680639166682707e-82,4.4947690892257867e-78,3.9937373014123928e-86,6.5533636855009757e-51,2.5810530686600007e-39,6.9776977303499326e-53,3.282742454913949e-38,6.5811768194696206e-47,3.2751228156612317e-33,8.5668660584793383e-47,5.8185952680680167e-48,1.4069079651580951e-41,2.1319871241980343e-42,7.5127657622517531e-56,1.821913105085226e-42,1.1919305925953942e-45,5.7688063941778163e-59,9.4705741497545667e-47,2.9404920396779626e-34,5.3369619482994754e-60,3.322911945909537e-19,1.6896747884568724e-32,1.518098112470881e-33,1.6896747884567626e-32,3.1904261931997265e-55,8.37631571648601e-51,4.6469544237628882e-51,1.5656172978481904e-83,4.4999055922839584e-88,7.9554371112951131e-41,4.3241358330735442e-50,1.4793058063003289e-48,2.1230995307441509e-65,6.7627231414693942e-42,1.7414618070273224e-71,6.0687497678369856e-52,8.2740686648585927e-61,7.6965159044480971e-69,2.0565123609460311e-69,1.9728925061281216e-61,2.026243234404946e-53,1.6110983689792651e-72,2.0266982951602476e-53,1.3876098777837458e-67,1.0817007859664297e-56,6.9760118490271283e-66,2.7618525479417362e-63
4.581637929160824e-18,0.2916883258769044,76.950000000000003,0.0,0.0,0.0,0.99999999999691946,9.5,1.6501585164589173e-13,1.2977242114165378e-12,1.2977235548936008e-12,1.3007596491196759e-20,1.2749117951777974e-20,3.1997387891613865e-13,6.9434738034971976e-19,8.4661258184091296e-21,9.0573610421909209e-30,1.683683900136462e-34,9.2557686769623179e-25,8.855428559367347e-19,2.5363803077103064e-23,1.0917492936466753e-29,1.0716797180308213e-34,1.7458253617941688e-37,5.1610116318852457e-47,8.3515680320919004e-32,6.6977873871817515e-24,7.4142876090223372e-32,7.4142876526998885e-32,3.869830186148044e-40,4.9790983234299971e-41,3.1329142117678138e-38,3.6481492549360052e-24,4.080152631451894e-32,2.6248552714072319e-33,6.1931167333171954e-73,1.7437539742291614e-40,1.5321443526314478e-36,5.8685884675017896e-73,9.298745379630706e-21,6.7638967783340507e-49,6.7574855977732586e-49,4.3905085669625717e-29,1.3354840108860781e-29,2.360299820637296e-23,4.3904219555074368e-29,3.3927987903728184e-37,5.8685884674856871e-73,3.7706043149672161e-44,6.7551558499206864e-47,5.5573887739557581e-52,5.2748806457270831e-61,3.4405768554890238e-37,8.9951962463954834e-70,3.1731352043917088e-29,6.1940392916446994e-57,4.8424233479222612e-71,4.3346795153856824e-37,2.7354119707847303e-80,5.7557589855740408e-76,1.0228337182390826e-83,2.0979503245693272e-49,2.0655993472046036e-38,2.2337917272650055e-51,2.6271916059670809e-37,1.0534127542829936e-45,1.3104757159101233e-32,1.3712514950673028e-45,9.3135405963651564e-47,1.1259539352360739e-40,1.7062826809910574e-41,2.3239824138616606e-54,1.4580103473839826e-41,1.8650979020430412e-44,3.6935956840120357e-57,1.5159033952676266e-45,2.3531505261581969e-33,3.4170991390198514e-58,6.6472938552380904e-19,1.3522418771806702e-31,6.0743919440555331e-33,1.352241877180495e-31,1.0213618580520738e-53,1.3088535498423715e-49,7.2655244680006306e-50,4.0092659962326609e-81,1.1531590708534969e-85,6.3667672882708836e-40,3.4873524308066145e-49,2.3676575843762453e-47,1.3593579659048131e-63,5.4122337686821185e-41,2.2300204599941612e-69,9.7139516860810605e-51,2.6488177897535098e-59,4.9278789700515846e-67,1.3167227090174357e-67,6.3159111481403195e-60,3.2418527773422245e-52,2.0630843990500988e-70,3.243308618732677e-52,8.8844647249040989e-66,3.382810829344521e-55,4.3614742161265915e-64,8.8416781396186676e-62
9.164270353205339e-18,0.2916883258769044,76.950000000000003,0.0,0.0,0.0,0.99999999999383837,9.5,3.3006752179466307e-13,2.5957300666846582e-12,2.5957287689053942e-12,5.203885394303986e-20,5.0008336652885845e-20,6.4001396693504172e-13,2.7778295820790584e-18,3.3869947859329054e-20,6.9708465274419384e-29,1.3472031300190087e-33,3.7029101369217076e-24,3.5427326595245022e-18,1.014717268325681e-22,7.8600261522965291e-29,8.5709906919457194e-34,1.3969255163324124e-36,8.2592111404880116e-46,6.682496207385169e-31,2.6795510354631412e-23,5.9325564319932708e-31,5.9325565018906915e-31,6.1929020625305057e-39,7.9681562276627668e-40,2.5067842556909899e-37,1.4594910336212399e-23,3.2646819747976849e-31,2.1002685163139308e-32,7.9312088518584234e-71,2.7905553962413601e-39,1.2259400832115396e-35,7.5156020484593024e-71,3.7200874840078555e-20,2.1640709889060157e-47,2.1599739055679395e-47,3.5130455469308854e-28,1.0685814580278756e-28,9.4426545769806591e-23,3.5129762477997473e-28,5.4295402141597508e-36,7.515602048418056e-71,6.0341430983206795e-43,9.5349107788532999e-46,1.7787197342457317e-50,3.3766098598820071e-59,2.7529716727052533e-36,1.151621158268497e-67,1.2694606650254982e-28,1.7426839556948493e-55,6.1995726074393393e-69,3.4684009018979404e-36,7.0040963406483065e-78,7.368897184570947e-74,2.6189939037834259e-81,6.7148009698422302e-48,1.6527492402938878e-37,7.1495681981000841e-50,2.1021523667943308e-36,1.6857901377997928e-44,5.242756076506499e-32,2.1944328664922238e-44,1.4904693459861838e-45,9.0093418033269701e-40,1.3653574451973069e-40,6.9679520016183699e-53,1.166511630650287e-40,2.9504752856356745e-43,2.364382877458385e-55,2.4259222068710045e-44,1.8826590910598466e-32,2.1873898649659663e-56,1.3296138994345648e-18,1.0819805829963275e-30,2.4301699849332699e-32,1.0819805829960467e-30,3.2690200537027715e-52,1.9993413251800326e-48,1.1110915842184835e-48,1.0263648554050169e-78,2.9536005457532611e-83,5.0943808134214468e-39,2.8012203239446046e-48,3.7883986868122467e-46,8.7016672543865914e-62,4.3306092047748235e-40,2.8550130799925107e-67,1.5545484661536683e-49,8.4780133290181389e-58,3.1545210348547946e-65,8.4287272426660937e-66,2.0215164128403063e-58,5.1833659810505397e-51,2.6412915170959238e-68,5.1880194820819684e-51,5.6872288967714673e-64,1.0698859561050178e-53,2.7580585911965409e-62,2.8299529179000799e-60
1.8329535201294368e-17,0.29168832587690435,76.950000000000003,0.0,0.0,0.0,0.99999999998767619,9.5,6.6017086208642332e-13,5.1917416583975941e-12,5.1917391187802619e-12,2.0817234060219772e-19,1.9249937110034535e-19,1.2800844078491993e-12,1.1112126076374612e-17,1.3549027217137809e-19,5.1806282519880804e-28,1.0778651583232298e-32,1.4812845771409129e-23,1.4171960807644182e-17,4.059199307235056e-22,5.2311264720798835e-28,6.8509314662536411e-33,1.117646485516845e-35,1.3215801376686269e-44,5.3464611909827792e-30,1.071907604630896e-22,4.7464955579230277e-30,4.7464956697674481e-30,9.9093756604257224e-38,1.2750276094345239e-38,2.0055808393681519e-36,5.8383894968606682e-23,2.6118974869663935e-30,1.6803511371256544e-31,1.7776820905575112e-68,4.4652830799577627e-38,9.8083209308709372e-35,1.6845289809194305e-68,1.4881431677689322e-19,6.9204416110341264e-46,6.8943060615595118e-46,2.810657883649136e-27,8.5493248421723064e-28,3.7773039204755665e-22,2.8106024441881966e-27,8.688012271046765e-35,1.6845289809009722e-68,9.6554466313911977e-42,1.4236898762830676e-44,5.6923824557723201e-49,2.1612162992200219e-57,2.2025663665212454e-35,1.4742032926888417e-65,5.0782556270772921e-28,5.1934188638803677e-54,7.936143250469808e-67,2.7749821076226204e-35,1.7932054717391357e-75,9.4330480533471292e-72,6.7052133052631094e-79,2.1489291247824351e-46,1.3222544180204282e-36,2.288058599566681e-48,1.6818814483049443e-35,2.6974962817541637e-43,2.0972730165184982e-31,3.5113986856970826e-43,2.3849923896819528e-44,7.2081571771606611e-39,1.0925049687986871e-39,1.9793193466079138e-51,9.3310888063115418e-40,4.6935862514815801e-42,1.5133367006939395e-53,3.8818167650755172e-43,1.5059201936329873e-31,1.4000523808123619e-54,2.6594154551102646e-18,8.6563725861901581e-30,9.7216124269447641e-32,8.6563725861856641e-30,1.046180313334769e-50,2.9320630484237248e-47,1.6326492664122439e-47,2.6266054662706047e-76,1.3708817566987148e-80,4.0758910663568841e-38,2.2455477946459417e-47,6.0600575884865963e-45,5.5695563116728491e-60,3.4648161363090533e-39,3.6547389991507686e-65,2.4875303854861605e-48,2.7132585250131361e-56,2.0191150846421669e-63,5.3948354812868726e-64,6.4695318013934984e-57,8.2793746097676216e-50,3.3811526292047456e-66,8.294228000988569e-50,3.6401597624720622e-62,3.4032892839424343e-52,1.7541850799942439e-60,9.0569357696779292e-59
3.666006489747243e-17,0.2916883258769044,76.950000000000003,0.0,0.0,0.0,0.99999999997535172,9.5,1.3203775426468124e-12,1.0383764400286919e-11,1.0383759505935198e-11,8.3272311491514555e-19,7.1561802360151077e-19,2.5601863503674113e-12,4.4449540380851749e-17,5.4197877912224578e-19,3.6258355968407086e-27,8.6233357391192967e-32,5.9253792131902562e-23,5.6689164599647697e-17,1.6237457122344378e-21,3.1221986520309184e-27,5.4706140163675951e-32,8.9415957316478295e-35,2.1145459122385593e-43,4.2773025881554468e-29,4.2878045505506716e-22,3.7973763429499629e-29,3.7973765219010911e-29,1.5854925372111525e-36,2.0401252611895333e-37,1.6044816675191048e-35,2.3354110077894059e-22,2.0894634622322905e-29,1.3443075835769928e-30,2.283272594083649e-66,7.1446250237643248e-37,7.8468196948593442e-34,2.1636258127687644e-66,5.9527114231166288e-19,2.2112644904335821e-44,2.1946493006805502e-44,2.2485603977027176e-26,6.8395629194249946e-27,1.5109307971007752e-21,2.2485160522012754e-26,1.3901091949106705e-33,2.1636258127212708e-66,1.5448973927765142e-40,2.1963764127733627e-43,1.8215819364004224e-47,1.3831948950224916e-55,1.7621045989054416e-34,1.887003716133047e-63,2.0313846693064867e-27,1.6005781574225628e-52,1.0158390168736847e-64,2.2200877588594121e-34,4.5906646418076002e-73,1.207455243829202e-69,1.7165578454666154e-76,6.8767229826392707e-45,1.0577409369784488e-35,7.3218924547965993e-47,1.3455688352145029e-34,4.3160781042049846e-42,8.3894327215869494e-31,5.6183601741697367e-42,3.8161782568307207e-43,5.7667985219410321e-38,8.7422994466656238e-39,5.169473039020086e-50,7.4622025550665198e-39,7.4872873365776478e-41,9.6854883977782589e-52,6.2110510861924034e-42,1.204233545644985e-30,8.9604723736074128e-53,5.3191486752706319e-18,6.924956498746489e-29,3.8889162854902395e-31,6.9249564987392998e-29,3.3478500943413125e-49,4.0180150429102477e-46,2.2443367864232309e-46,6.7184771640118535e-74,3.5254600841050622e-78,3.2608667656554481e-37,1.7982930387093639e-46,9.6902009674428569e-44,3.5645712210625229e-58,2.7719842099387973e-38,4.678135460711182e-63,3.9802504333596783e-47,8.6829416454545881e-55,1.2923103078208325e-61,3.4527176099593107e-62,2.0703585127308483e-55,1.320038634155497e-48,4.3279431681479108e-64,1.3247669199791848e-48,2.3297555844908647e-60,1.0856956917968342e-50,1.1187601327005107e-58,2.8984578280359362e-57
7.332112428982853e-17,0.29168832587690435,76.950000000000003,0.0,0.0,0.0,0.99999999995070288,9.5,2.6407909036750684e-12,2.0767808328331089e-11,2.0767799029866576e-11,3.3309591820577746e-18,2.5040128111797927e-18,5.1202344876387749e-12,1.7779559812042424e-16,2.1679243451562684e-18,2.3152618720970739e-26,6.8988405239418389e-31,2.3701997566746202e-22,2.2675338913732786e-16,6.4951144051996479e-21,1.6485281077560719e-26,4.360059426837208e-31,7.1534454085025156e-34,3.3830719741104574e-42,3.4218122266093871e-28,1.7151564431860153e-21,3.0379725902331325e-28,3.0379728765332675e-28,2.5365703278969123e-35,3.2642108569607316e-36,1.2835211287714564e-34,9.3415155334993837e-22,1.6713645256308397e-28,1.0754121658041643e-29,2.9228038454923224e-64,1.1431078616588477e-35,6.2772694782510033e-33,2.7696447058350138e-64,2.3810502401102392e-18,7.0546122129090627e-43,6.9496880141710598e-43,1.7987747733918098e-25,5.4714255905867358e-26,6.0434281452557492e-21,1.7987393092242645e-25,2.2240921644482935e-32,2.7696447057134172e-64,2.4717302309643967e-39,3.448978612773667e-42,5.8287278139877837e-46,8.851948964586389e-54,1.4096657084998503e-33,2.415229909841567e-61,8.1257021612961665e-27,5.0237413782769237e-51,1.3002014235509737e-62,1.7761070709991658e-33,1.1751449118134149e-70,1.545482165533755e-67,4.3941508800067284e-74,2.2004737337572189e-43,8.4603238965237809e-35,2.3428880335666932e-45,1.0764803095221376e-33,6.9054671498533418e-41,3.3558408258788391e-30,8.9890818266343114e-41,6.1060290764532941e-42,4.6135468120543326e-37,6.9969569716380215e-38,1.2085184490512672e-48,5.9650727804961267e-38,1.1959433155606118e-39,6.198386914464358e-50,9.9373852109659407e-41,9.6251516500371031e-30,5.7344184660884687e-51,1.0639135529966983e-17,5.5393442542837844e-28,1.5556886248277734e-30,5.5393442542722816e-28,1.0712743514258096e-47,4.9889558006034481e-45,2.7984156575136714e-45,1.7169143104302867e-71,9.02586500642743e-76,2.608753941100354e-36,1.4394118942218782e-45,1.5484325161122553e-42,2.2812134645641389e-56,2.2176395621812259e-37,5.9877079306195049e-61,6.3685607007863006e-46,2.7786514956006464e-53,8.2711046562392357e-60,2.2095916016405013e-60,6.6253183541010395e-54,2.0971417544004547e-47,5.5394935363195241e-62,2.1121142900599093e-47,1.490992401732373e-58,3.4682084475189465e-49,7.1423282097222998e-57,9.2758595502706869e-56
1.4664324307454077e-16,0.29168832587690446,76.950000000000003,0.0,0.0,0.0,0.9999999999014052,9.5,5.2816176253614877e-12,4.1535891035785745e-11,4.153587307622076e-11,1.3323963926460203e-17,7.9753109811107968e-18,1.0239707846914848e-11,7.1114018500641405e-16,8.6715068231703201e-18,1.3144831084571426e-25,5.5191510245267573e-30,9.4808943765321299e-22,9.0695972682715204e-16,2.5980717895105333e-20,7.811558414372563e-26,3.4619187044835609e-30,5.7228227539171407e-33,5.4120641306316191e-41,2.7373045784304731e-27,6.8606933868121329e-21,2.4304059674671915e-27,2.4304064254606193e-27,4.05766122688004e-34,5.2225715530752215e-35,1.0266776353210878e-33,3.7363894025579409e-21,1.336714151075876e-27,8.6024486887865238e-29,3.7412762743734855e-62,1.8287999763004016e-34,5.0213387959917691e-32,3.5452280054262237e-62,9.5236357161691375e-18,2.2437914936467081e-41,2.178393148014687e-41,1.4388509323563784e-24,4.376625098341138e-25,2.4170614896623435e-20,1.4388225816032348e-24,3.5581476096965506e-31,3.5452280051149287e-62,3.9542796767975088e-38,5.4661943294124502e-41,1.8649054435056519e-44,5.6643827270772731e-52,1.1276636680896885e-32,3.0910243816823049e-59,3.2503125467249996e-26,1.5919019181345453e-49,1.6640050482579563e-60,1.4208940845576128e-32,3.0079151425073162e-68,1.9779823667532792e-65,1.1247356240387979e-71,7.0407416977132184e-42,6.7654542297520517e-34,7.4961939826154803e-44,8.6119399336049022e-33,1.1047501413545625e-39,1.3423495906763431e-29,1.4381040588258141e-39,9.7697350842906745e-41,3.6908789392724849e-36,5.6023532841021178e-37,2.5102018414229182e-47,4.7644035257865973e-37,1.9111672979861114e-38,3.9663919633442303e-48,1.5898261147277811e-39,7.6859371350755092e-29,3.66951755299267e-49,2.1281190730008411e-17,4.4303244035369175e-27,6.2235414632216819e-30,4.4303244035185181e-27,3.4277016962644227e-46,5.5016130801090602e-44,3.1000623225496042e-44,4.3797604512085468e-69,2.3106287354434063e-73,2.0870257492474843e-35,1.1518961062561865e-44,2.4710237497066438e-41,1.4597746556591961e-54,1.7741320386557907e-36,7.6631748968789249e-59,1.0189820679770239e-44,8.8920395308864067e-52,5.2937029641890723e-58,1.4138930643483709e-58,2.1201278638926317e-52,3.3085422891287189e-46,7.0895648739184192e-60,3.355465637872278e-46,9.5413142765541322e-57,1.1084506719271542e-47,4.5587806972745312e-55,2.9686665339142604e-54
2.19965361859253e-16,0.2916883258769044,76.950000000000003,0.0,0.0,0.0,0.99999999985210752,9.5,7.9224443466778141e-12,6.2303969280268209e-11,6.2303942121071836e-11,2.8313495825872068e-17,1.4655639027907408e-17,1.535855836670864e-11,1.5111048021309198e-15,1.842659790391605e-17,3.1614724692153171e-25,1.5781397087071896e-29,2.0146959318771733e-21,1.9272025789654379e-15,5.5209185394705198e-20,1.7512416698218906e-25,9.856326432396723e-30,1.6363743798212622e-32,1.9918423257177083e-40,7.8267122853627061e-27,1.4579013869520505e-20,6.9494616875165037e-27,6.9494633730773555e-27,1.4933332509081409e-33,1.9222174953260731e-34,2.9354165670826437e-33,7.9394769979281985e-21,3.8215327639834611e-27,2.4596140176682109e-28,1.9303616941765587e-61,6.7308708231879081e-34,1.4357053420340911e-31,1.8292079606486976e-61,2.0236814019098726e-17,1.0219066364616844e-40,9.8630298349486835e-41,4.1139214961580957e-24,1.2513518763849819e-24,5.1357800004250479e-20,4.1138404648303376e-24,1.3095595459793968e-30,1.8292079604575788e-61,1.4553462557148573e-37,2.0076393057621044e-40,8.5139369658945992e-44,3.1120122447906084e-51,3.2242879838471418e-32,1.9940420812691029e-58,6.9069328704386325e-26,7.2541708921661415e-49,1.0734616732429659e-59,4.062867582251937e-32,2.2336383415883322e-67,1.2760239679825673e-64,8.3521462612323845e-71,3.2143987381621793e-41,1.9340292862352764e-33,3.4222906382359806e-43,2.4624833194412819e-32,4.0659803292380616e-39,2.8525008649941448e-29,5.2928968611199088e-39,3.595915232830559e-40,1.0553635423994168e-35,1.6027031468996473e-36,9.8695858401264525e-47,1.3610614423618527e-36,7.0315267471288401e-38,2.1791413750837362e-47,5.8513214389177446e-39,2.1953641669334237e-28,2.0160424223982663e-48,3.1925327253870306e-17,1.2666020874603941e-26,1.322613412276268e-29,1.2666020874536227e-26,1.5648920818739435e-45,1.7331079607648605e-43,9.7815617206553779e-44,3.2494310307653709e-68,1.3863867547040135e-72,5.9676039251540907e-35,3.2940393170541402e-44,9.0835624514947237e-41,8.0200416322375667e-54,5.072923205211566e-36,4.9435830327099755e-58,3.7505402776164342e-44,4.0598426198176417e-51,2.9085524938000521e-57,7.7678714020482537e-58,9.6797688314716873e-52,1.2095864075735482e-45,4.5735464775457266e-59,1.2308293399338025e-45,5.2420781504520523e-56,5.0590375593523139e-47,2.5027205960790637e-54,1.3554561642938562e-53
2.9328748064396524e-16,0.2916883258769044,76.950000000000003,0.0,0.0,0.0,0.99999999980280985,9.5,1.0563271067624049e-11,8.3072043499417313e-11,8.3072006164425267e-11,4.8299549429147041e-17,2.2107540719063567e-17,2.0476786122795307e-11,2.5776570122724317e-15,3.1433014923310739e-17,5.804550662465923e-25,3.3287656735261429e-29,3.4368393989597226e-21,3.2874405764197985e-15,9.4180515015026185e-20,3.0760995054252438e-25,2.0708858225200281e-29,3.4515928610053285e-32,5.0513808598720469e-40,1.6508272442041674e-26,2.487011646303133e-20,1.4658449130071818e-26,1.4658453404650424e-26,3.7870564072923238e-33,4.8750735897865275e-34,6.1911782542138261e-33,1.3543247162733029e-20,8.0594974180259328e-27,5.1877483182986853e-28,1.0530841898984817e-60,1.7070179227499027e-33,3.0281549392788169e-31,9.9790106144188884e-61,3.452015074816488e-17,3.0391952166221849e-40,2.9178024947480556e-40,8.6768822069102427e-24,2.6392897117455528e-24,8.760279016761227e-20,8.6767113538064114e-24,3.3211514250610905e-30,9.9790106133549677e-61,3.6908606207597709e-37,5.0854448834402741e-40,2.5376110192265479e-43,1.0699191382340813e-50,6.8007100815435972e-32,7.7869148238023744e-58,1.1782430373875051e-25,2.1596964793217777e-48,4.1919651360046585e-59,8.5697524494264628e-32,9.7815803726241079e-67,4.983082309890185e-64,3.65759024058722e-70,9.5807896695423077e-41,4.0785288378085709e-33,1.0200316935142783e-42,5.1940978260574685e-32,1.0311661006132596e-38,4.8660376850375803e-29,1.342327581020822e-38,9.1200204493729071e-40,2.2260704173982129e-35,3.3820541268156372e-36,2.6100593290989156e-46,2.8684619946531072e-36,1.7827880313773976e-37,7.4919692916538653e-47,1.483952952840455e-38,4.6261962228005038e-28,6.9312424536725674e-48,4.257154493474794e-17,2.671257021819438e-26,2.2563947550992088e-29,2.6712570218022664e-26,4.6642947124738911e-45,3.8804547501726141e-43,2.1925476531296619e-43,1.4218019339445813e-67,7.9990235799396411e-72,1.258741956817274e-34,6.9485661894306442e-44,2.3011665895791301e-40,2.7573261804398862e-53,1.0700280323302783e-35,1.9305186929696126e-57,9.5121956041772305e-44,1.2101377199195681e-50,1.0000293008340612e-56,2.6705988677405554e-57,2.8852679596715247e-51,3.0492215277478422e-45,1.7860173111042105e-58,3.1120571650207999e-45,1.8022669610687114e-55,1.5075438277497404e-46,8.5988265425027081e-54,4.0404136279672194e-53
