Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805)
2.875866154780674e-07,0.22707109722172503,76.950000000000003,0.0,0.0,0.0,0.80900216051936469,9.4610548821185674,0.0070160015425013962,0.033173749590707312,0.016192712644349322,0.0062698526643281422,1.8654745491148695e-08,2.7680467983293735e-08,0.0061285340789602911,0.00012311049638809795,1.064654244949768e-10,0.029012622607856264,0.029949117592063312,0.0077966583527642698,0.048782314515865129,1.3829214736885913e-12,1.9612850903653833e-11,5.1371749128551001e-07,7.3509546385604234e-10,4.2302389796655521e-07,5.9814698189445567e-06,0.0049842936579109062,0.0060134974963370717,2.3812758412402854e-06,1.5514528881893393e-06,3.670053422387987e-17,7.6591713532472581e-05,7.2859605917388736e-08,2.3708935382712941e-08,4.974822984048904e-05,2.7228625856921698e-06,1.5892416101186191e-09,0.00023945339373033814,0.00010801661488599498,3.5658976655764568e-11,1.007601669073996e-11,1.1812614627657727e-09,2.8546677086277159e-10,6.1278229365760038e-13,3.2394600800000799e-08,1.2954337998257329e-07,0.0002234121218331983,3.2537211901369456e-08,4.4969924652802658e-05,7.7402633767486776e-06,8.5335385500533536e-05,1.370373995841537e-11,2.2852874936738966e-05,3.3763823495734492e-09,0.00029329868420535323,8.526477093594924e-06,1.2688958293357953e-10,7.7908740592325184e-06,0.00016224945085350736,4.3579097593132107e-05,3.1981430046497969e-09,9.5921027206491385e-13,7.5550732891236514e-15,6.3709774683389153e-07,4.2289756100012381e-10,1.2658940647766997e-06,5.898874559157074e-10,1.46772430525376e-09,4.9050854300070619e-07,2.5656173033406459e-10,5.7657987991564002e-16,1.1415313960596246e-09,4.5979486346156833e-06,3.0515356692859413e-14,1.2631960292786001e-11,2.0302257507187437e-13,2.7253354567500476e-14,0.00063985468281819394,4.8252643290276378e-12,0.0024799854698144721,4.7505300864321882e-12,1.357484593636282e-11,1.1999370566534459e-14,6.8242930499751207e-15,3.2171290788900421e-12,2.1803128362721423e-08,6.5874217987097061e-10
2.9200714928959115e-07,0.2270698864219905,76.950000000000003,0.0,0.0,0.0,0.80654554462871775,9.4604331687889793,0.0070942308086030144,0.033174950177379758,0.016127833275473586,0.0062443726783671877,1.8654294337973614e-08,2.7601674823051992e-08,0.0062124501044133022,0.00012310752284689738,1.0603275958365134e-10,0.029583364944196194,0.030610635231388985,0.0079052836660542785,0.049702364013986637,1.3828880787781574e-12,2.004471870915979e-11,5.250810131964423e-07,7.4956537582247437e-10,4.2895569520502236e-07,5.9575184185474601e-06,0.0050432368480755555,0.0061189424262471717,2.4092908384889256e-06,1.5697053718022364e-06,3.7211857508130743e-17,7.7610453588916085e-05,7.3824248390372206e-08,2.4023051531841382e-08,5.113481841561369e-05,2.7600706533217999e-06,1.6126580997636924e-09,0.00025092079362417627,0.00011007868448268624,3.6144075346888572e-11,1.0213089112689354e-11,1.2020020326672693e-09,2.9077202466285245e-10,6.1590802236422373e-13,3.3578419019469174e-08,1.3429873252503645e-07,0.00023378481711805772,3.3022480862684492e-08,4.6000967806428829e-05,7.8955144752837045e-06,8.7653484128023378e-05,1.4023646658895089e-11,2.3473408089907922e-05,3.5557271493211416e-09,0.00030599102785601728,8.765300581229435e-06,1.3362982318873515e-10,8.0123162295617699e-06,0.00017025825910714932,4.5730956389167451e-05,3.3291367147580355e-09,1.0163281579540124e-12,7.8324177191696434e-15,6.7838232635668111e-07,4.5027458642361438e-10,1.3384278513781364e-06,6.2807487128519658e-10,1.5627400640086994e-09,5.1859533945270462e-07,2.7126211454790368e-10,6.1390581001829311e-16,1.2100814392656305e-09,4.8741968635863704e-06,3.1635567903162503e-14,1.2781343510782752e-11,2.0583871529395888e-13,2.8253844279964998e-14,0.00064021518405336941,4.9165300939080986e-12,0.0025392524482471847,4.8409204606874823e-12,1.4134775078050663e-11,1.2686461308477123e-14,7.2150559278126276e-15,3.30723968674625e-12,2.2855432144610594e-08,7.0129982899871339e-10
2.964276831011149e-07,0.22706868210546943,76.950000000000003,0.0,0.0,0.0,0.80410180222782013,9.4598146568822976,0.0071717084403521598,0.033172414467977335,0.016062888040193107,0.0062188723992881185,1.8651747969705691e-08,2.7523302350370313e-08,0.0062960901189710568,0.0001230907222820333,1.0559975098508977e-10,0.03015069738905931,0.031270829825743501,0.0080136068058607318,0.050619588447113187,1.3826993571203501e-12,2.0475673552590318e-11,5.3642191265211884e-07,7.6394893413803442e-10,4.3487097717551955e-07,5.9335413296069494e-06,0.0051008204543552755,0.0062239640086828611,2.4366537283907221e-06,1.5875329910240866e-06,3.7721758516991699e-17,7.8613577906761549e-05,7.4773944176947857e-08,2.4332301260045238e-08,5.2510417272328022e-05,2.7967057900738599e-06,1.6357585009758743e-09,0.00026265300634166499,0.00011214846939211216,3.6621624739669562e-11,1.034802836054408e-11,1.222821621820812e-09,2.9609723833330996e-10,6.1905109359004657e-13,3.4813685034124991e-08,1.3926094711565744e-07,0.0002443723214050512,3.3501204000916644e-08,4.7030711419240198e-05,8.0498702383170364e-06,8.9977261132522353e-05,1.4347657229512141e-11,2.4095425872695177e-05,3.7414771995107526e-09,0.00031895123288808982,9.004781963598115e-06,1.406107988480625e-10,8.2343828156096184e-06,0.00017847108653264057,4.7937620012357582e-05,3.4649354527732856e-09,1.0755565373255896e-12,8.1218197918274104e-15,7.2179136438064033e-07,4.790584725665695e-10,1.4134952667709557e-06,6.682246758432934e-10,1.6626385247116425e-09,5.4766148792354725e-07,2.8647598570775939e-10,6.5314985761777407e-16,1.2811691284032164e-09,5.1606774516965872e-06,3.2804479831316955e-14,1.2927281059593217e-11,2.0864671098039376e-13,2.9297822546040153e-14,0.00064054236768783322,5.0081051528508955e-12,0.002598472639841067,4.9316406676846947e-12,1.471530974985051e-11,1.3397510058822338e-14,7.6194442262035507e-15,3.3975985252612198e-12,2.3932321401955483e-08,7.4603817052519388e-10
3.0084821691263865e-07,0.2270674843210871,76.950000000000003,0.0,0.0,0.0,0.8016708638933312,9.4591993626969924,0.0072484401425183843,0.033166330475310452,0.015997941887984819,0.0061933769423407345,1.8647212478800193e-08,2.744534812398915e-08,0.0063794555346464322,0.00012306079489724826,1.0516682531169349e-10,0.030714584009533245,0.031929607201609797,0.008121629264971222,0.0515339016557907,1.3823631734270476e-12,2.0905654437077419e-11,5.4773856492199005e-07,7.7824522387944583e-10,4.4076982543776341e-07,5.9095626657069537e-06,0.0051570618022456901,0.0063285620067061663,2.4633729361343793e-06,1.6049412351328127e-06,3.8230244303667468e-17,7.960124976199521e-05,7.5708852326852927e-08,2.4636736284467101e-08,5.3874056653554054e-05,2.8327737245637049e-06,1.6585451160123746e-09,0.00027464662241200434,0.00011422569669550802,3.7091701728054181e-11,1.0480856162125061e-11,1.2437174614582478e-09,3.0144170787591078e-10,6.222110023023707e-13,3.6102756318112479e-08,1.4443949212803753e-07,0.00025517022605915619,3.3973427183966917e-08,4.8059032168550635e-05,8.2033195858668926e-06,9.2306240902995015e-05,1.4675852145807234e-11,2.4718800640483683e-05,3.9337076576366482e-09,0.00033217781697628248,9.2448675291728934e-06,1.4783533488175658e-10,8.4570216060492223e-06,0.00018688723777892866,5.0198899220028533e-05,3.6057498114416059e-09,1.1369179975491622e-12,8.4238317808084262e-15,7.6739587776577774e-07,5.0929612459766183e-10,1.4911197669088773e-06,7.1040229625470967e-10,1.7675824777268048e-09,5.7771594616036814e-07,3.0220809765805621e-10,6.9437597317190319e-16,1.3548214034957539e-09,5.4574991625428693e-06,3.402432315156728e-14,1.3069816848285651e-11,2.1144660537918847e-13,3.0387281620681327e-14,0.00064083942569886909,5.0999777873759053e-12,0.0026576386166543421,5.0226787385441223e-12,1.5317347855811281e-11,1.4132735952035078e-14,8.037582571504231e-15,3.4881853285114003e-12,2.5033484982333439e-08,7.9302959821768611e-10
3.052687507241624e-07,0.2270662931121342,76.950000000000003,0.0,0.0,0.0,0.79925266081056545,9.4585872992194773,0.0073244315805879269,0.033156876168747719,0.015933053234580066,0.0061679088863567776,1.8640788647010127e-08,2.7367812030228905e-08,0.006462547755863475,0.00012301840453300778,1.0473436304272628e-10,0.031274994501944924,0.03258687988653055,0.0082293525303220212,0.05244522335160344,1.3818870021693064e-12,2.1334604630536488e-11,5.5902946082895821e-07,7.9245347312797743e-10,4.4665232123115454e-07,5.8856041171008626e-06,0.0052119789505266027,0.0064327365879121743,2.4894571917345663e-06,1.6219357935967377e-06,3.8737321459511513e-17,8.0573638806152509e-05,7.6629136864114896e-08,2.493640997041758e-08,5.5224832939248165e-05,2.8682804474284882e-06,1.6810204412679456e-09,0.00028689810593442291,0.00011631009826747696,3.7554385024176551e-11,1.0611594754376529e-11,1.2646868315792483e-09,3.068047416698404e-10,6.253872317991064e-13,3.7448055179835279e-08,1.4984409570457095e-07,0.00026617401812228112,3.4439200473729532e-08,4.9085816798178161e-05,8.3558530532854643e-06,9.4639978730516906e-05,1.500831002286962e-11,2.5343413072119337e-05,4.1324907787974149e-09,0.00034566927220578672,9.4855070210427413e-06,1.5530614715177897e-10,8.6801837491162084e-06,0.0001955059677047764,5.2514591401505004e-05,3.7517999479252104e-09,1.2004341366201217e-12,8.7390211672925918e-15,8.1526743917919638e-07,5.4103480763962778e-10,1.5713236971619216e-06,7.5467366130418187e-10,1.8777359636467742e-09,6.0876724058484667e-07,3.1846297907818263e-10,7.3764859835821531e-16,1.4310640129313948e-09,5.7647659516723689e-06,3.5297389918067532e-14,1.3208996634823649e-11,2.1423844118974723e-13,3.1524268631403918e-14,0.00064110924219528092,5.1921368678311636e-12,0.0027167435310504508,5.1140229114499097e-12,1.5941828077028342e-11,1.4892347571019469e-14,8.4695895891447522e-15,3.5789811339714886e-12,2.615859967043222e-08,8.4234705390261826e-10
3.0968928453568615e-07,0.2270651085152714,76.950000000000003,0.0,0.0,0.0,0.79684712467140983,9.4579784764042696,0.0073996883810514627,0.033144220089535686,0.01586827454020371,0.0061424884969799032,1.863257124962154e-08,2.7290689943947932e-08,0.0065453681795245352,0.00012296417789574304,1.0430271104337608e-10,0.031831903703220546,0.033242566667981283,0.0083367780830460488,0.053353478772772869,1.3812778667657564e-12,2.1762471731898368e-11,5.7029319914842036e-07,8.0657304046708101e-10,4.5251854547754404e-07,5.8616851643367923e-06,0.0052655906021158733,0.006536488282161212,2.5149156014249475e-06,1.6385225972972641e-06,3.924299732614236e-17,8.1530920250460972e-05,7.7534968733594949e-08,2.5231377892216693e-08,5.6561907211429314e-05,2.9032321790474444e-06,1.7031871466676048e-09,0.00029940380674468305,0.00011840141084036221,3.8009759384365915e-11,1.0740268090759442e-11,1.2857270615877821e-09,3.1218566063570948e-10,6.2857931591643833e-13,3.8852068526557421e-08,1.5548474479875979e-07,0.00027737909296343514,3.4898577687206454e-08,5.011096135927318e-05,8.5074626526356829e-06,9.6978058970103451e-05,1.5345107551717319e-11,2.5969151674359119e-05,4.3378959624335441e-09,0.00035942406843592647,9.7266534347042146e-06,1.6302584421442924e-10,8.9038235569751531e-06,0.0002043264856892178,5.4884481740234812e-05,3.9033158369783078e-09,1.2661255810116696e-12,9.0679705589635381e-15,8.6547813888143827e-07,5.7432212238093824e-10,1.6541283144628796e-06,8.0110516779291134e-10,1.9932641858422855e-09,6.4082347520585155e-07,3.3524493819893975e-10,7.8303263149527356e-16,1.5099215350759832e-09,6.0825770536917876e-06,3.6626033374012346e-14,1.3344867828289582e-11,2.170222614228554e-13,3.2710885388352695e-14,0.00064135442383715972,5.2845708948680371e-12,0.0027757810681556974,5.2056616521503364e-12,1.6589730973950768e-11,1.5676543165132376e-14,8.9155780277089515e-15,3.6699682064044957e-12,2.7307331327064849e-08,8.9406398853838582e-10
3.141098183472099e-07,0.22706393056218438,76.950000000000003,0.0,0.0,0.0,0.79445418759082986,9.4573729014132208,0.0074742161316668767,0.03312852190023842,0.015803652810428007,0.0061171339239925434,1.8622650239515756e-08,2.7213978780643518e-08,0.0066279181950555923,0.00012289870900216359,1.0387217846661147e-10,0.032385291162782784,0.033896592197520961,0.0084439073984907912,0.054258598373775627,1.3805424343079733e-12,2.2189207117345555e-11,5.8152847979633827e-07,8.2060340419196687e-10,4.583685787826357e-07,5.83782326436387e-06,0.0053179160247454147,0.006639817945199653,2.5397575190830202e-06,1.654707740418532e-06,3.9747278999021221e-17,8.2473274162305578e-05,7.8426523016745439e-08,2.5521697000378784e-08,5.7884503556493022e-05,2.9376353415187541e-06,1.7250480580329302e-09,0.00031215997185741909,0.0001204993760408049,3.8457911021110261e-11,1.086690053341455e-11,1.3068355306413815e-09,3.1758379832752432e-10,6.3178678524430557e-13,4.0317347558970129e-08,1.613716839328942e-07,0.00028878076610875617,3.5351616012135019e-08,5.113437052850612e-05,8.6581417510917156e-06,9.932009332023929e-05,1.5686319460279893e-11,2.6595912317216082e-05,4.5499898014829176e-09,0.00037344065622969244,9.9682628291665628e-06,1.7099692914134209e-10,9.1278983234122859e-06,0.0002133479595099471,5.7308344259242621e-05,4.0605375219899809e-09,1.3340120039909944e-12,9.4112776419096206e-15,9.1810054792388533e-07,6.0920597983701708e-10,1.7395538097515436e-06,8.4976364540421512e-10,2.1143334252304615e-09,6.7389234026404989e-07,3.525580671728253e-10,8.3059339424413323e-16,1.5914174005346001e-09,6.4110270720377591e-06,3.801266764925768e-14,1.3477479262315529e-11,2.1979810875335903e-13,3.3949288132687583e-14,0.00064157732581394294,5.3772686829160702e-12,0.0028347454045661922,5.2975836396267317e-12,1.7262080082057647e-11,1.6485510861670597e-14,9.3756548791376345e-15,3.7611299664310936e-12,2.8479335961363675e-08,9.4825432473350602e-10
3.180882987775813e-07,0.2270628761066984,76.950000000000003,0.0,0.0,0.0,0.79231126058939449,9.4568306646573461,0.0075406723568685148,0.033111917739925063,0.015745662279279312,0.0060943845187720735,1.8612335768073988e-08,2.7145290670184372e-08,0.0067019831524487098,0.00012283064219092355,1.0348588115296129e-10,0.032880315369881799,0.034483736961007101,0.0085400717142363278,0.055070471381815346,1.3797778301569032e-12,2.2572263891019614e-11,5.916149029848768e-07,8.3315411983422258e-10,4.6361983186887384e-07,5.8164092683413603e-06,0.0053639255006821757,0.0067324547487816518,2.5615960048384911e-06,1.6689360725773485e-06,4.019994572677414e-17,8.3308781869083376e-05,7.9216861026047943e-08,2.5779057144514432e-08,5.9061869698394135e-05,2.9681346111144158e-06,1.7444638722266555e-09,0.00032385149140591867,0.00012239302313439007,3.8855143112234796e-11,1.0979144838057946e-11,1.3258893712949448e-09,3.2245630366919959e-10,6.3468625318429341e-13,4.1690640948174177e-08,1.6688918066995973e-07,0.00029920643636258246,3.5753980456384771e-08,5.205388268841708e-05,8.7929528825789516e-06,0.00010143100481923741,1.5997244630828969e-11,2.7160790265052481e-05,4.7466458740283551e-09,0.00038627812299981789,1.0186073142514374e-05,1.7838782744256242e-10,9.3299044715059752e-06,0.00022163838468901791,5.9535771746811244e-05,4.207122200426104e-09,1.3970019978586349e-12,9.7330359266859536e-15,9.6758306663335495e-07,6.4200632508303374e-10,1.8186934528429278e-06,8.955158926374257e-10,2.2281715447790563e-09,7.0452614739501717e-07,3.6859724504564515e-10,8.7531348853507877e-16,1.667037921264933e-09,6.7158028915427759e-06,3.9312264722236876e-14,1.3594083812290059e-11,2.2228958916748703e-13,3.5109953389149392e-14,0.00064176065107178948,5.4609136607319355e-12,0.0028877462737287784,5.3805464154710067e-12,1.7888977233368795e-11,1.7234909437873003e-14,9.8018535257153673e-15,3.8433120833964476e-12,2.9553747093170458e-08,9.9920183396964132e-10
3.220667792079527e-07,0.22706182707003697,76.950000000000003,0.0,0.0,0.0,0.79017843508335917,9.4562910641049704,0.0076065465660301226,0.03309307695865734,0.015687860439843979,0.006071712169412222,1.8600769855072439e-08,2.7076933117519363e-08,0.0067758312011064435,0.00012275431653327738,1.0310089240520467e-10,0.033372464830235947,0.035069432110359865,0.0086359983355332477,0.055879708090300621,1.3789204522081599e-12,2.295433684883141e-11,6.016764808807993e-07,8.45632014859045e-10,4.6885809364539828e-07,5.7950643484424024e-06,0.0054089238270746617,0.0068247516528693276,2.5829499728892443e-06,1.6828487292018861e-06,4.0651493583006689e-17,8.4132484334208549e-05,7.9995910842886418e-08,2.6032741762252664e-08,6.0226449209626625e-05,2.9981997977454131e-06,1.7636366405922897e-09,0.00033573991423491368,0.00012429167213915725,3.9246661041445476e-11,1.1089774514697657e-11,1.3449945630159286e-09,3.2734175869963812e-10,6.3759746274203119e-13,4.3117627455759153e-08,1.7262250595900655e-07,0.00030978399678668645,3.6151304887656358e-08,5.2971859835757883e-05,8.927002789081145e-06,0.00010354457762272325,1.6311856011109793e-11,2.772635090887014e-05,4.9488161608585392e-09,0.00039932522114951842,1.0404197133832095e-05,1.8598597347191876e-10,9.5322033336222779e-06,0.00023009022122681287,6.1806546915362754e-05,4.3587210524390048e-09,1.4617981399710721e-12,1.0067376997729217e-14,1.0191317213075315e-06,6.7617422603373056e-10,1.8999847806318077e-06,9.4317570368156576e-10,2.3467559508984536e-09,7.3599112800573116e-07,3.8507250202458066e-10,9.2189811101424201e-16,1.7448290778478985e-09,7.0293318132652228e-06,4.0662683833932438e-14,1.3708125747543547e-11,2.2477467634858506e-13,3.6316003669719284e-14,0.00064192906318906071,5.5447560182743698e-12,0.0029406798711572352,5.4637216777166633e-12,1.8537349502598529e-11,1.8004641112727103e-14,1.0239616030834909e-14,3.9256125543825315e-12,3.0646460998507429e-08,1.0522675079716249e-09
3.2604525963832413e-07,0.22706078346532052,76.950000000000003,0.0,0.0,0.0,0.78805566218724743,9.4557541000468497,0.0076718427531383485,0.033072099509479917,0.015630272009119671,0.0060491264016660122,1.8588008760148817e-08,2.7008903787844796e-08,0.0068494633385366216,0.00012267010365363926,1.027173748284549e-10,0.033861732903780445,0.035653633466569225,0.0087316883259157714,0.056686267505340428,1.3779744699811545e-12,2.3335397589116642e-11,6.1171245110481404e-07,8.5803691896980114e-10,4.7408342221919407e-07,5.7737976877788056e-06,0.0054529259365176204,0.0069167098302249366,2.6038266592830913e-06,1.6964504245919633e-06,4.1101927704587997e-17,8.4944520413113067e-05,8.0763807183668675e-08,2.6282794684272011e-08,6.1377800104672016e-05,3.0278359027140992e-06,1.782568682785647e-09,0.00034782233356745937,0.00012619514494115782,3.9632531840048722e-11,1.1198808505371234e-11,1.3641492992146785e-09,3.3223970400565302e-10,6.4052009298680596e-13,4.4600298998532246e-08,1.7857965718572185e-07,0.00032050991051931843,3.6543636631539556e-08,5.3888247978776486e-05,9.0602890177400042e-06,0.00010566057919147858,1.6630203877297831e-11,2.8292531944564104e-05,5.156543578055869e-09,0.00041258079139651767,1.0622608439714592e-05,1.9379298035357584e-10,9.734769297015922e-06,0.00023870278993648323,6.4120485596251648e-05,4.5155309768393117e-09,1.5284128660698403e-12,1.0414767543898883e-14,1.0728002742112795e-06,7.1174516168869852e-10,1.9834403877557245e-06,9.9279256716128686e-10,2.4702097775937499e-09,7.6829206420946323e-07,4.0198639070970455e-10,9.7039563354117249e-16,1.8248056566310523e-09,7.3516735443697341e-06,4.2065810013675366e-14,1.3819642914836907e-11,2.2725340096113307e-13,3.7569122740354597e-14,0.00064208384713135898,5.6287880464967366e-12,0.0029935428265735458,5.5471016280341496e-12,1.9208036657362104e-11,1.8794822871653429e-14,1.0689008926562179e-14,4.0080214322163513e-12,3.175721045037911e-08,1.1075060729686897e-09
3.3002374006869554e-07,0.22705974530301454,76.950000000000003,0.0,0.0,0.0,0.78594289313556798,9.4552197714566848,0.0077365648873661949,0.033049080719384692,0.015572919178050631,0.0060266357619850859,1.8574106545241516e-08,2.6941202937721338e-08,0.0069228805574227548,0.00012257835917828296,1.0233547093583399e-10,0.034348115140747287,0.036236299841325918,0.0088271427451209351,0.057490111375985795,1.3769438939135639e-12,2.3715419523754199e-11,6.2172210284997939e-07,8.7036871754983235e-10,4.7929587549032734e-07,5.752617532467316e-06,0.0054959469612114054,0.0070083305919789929,2.6242333461567022e-06,1.7097459049529758e-06,4.1551252721836883e-17,8.5745030670229716e-05,8.1520685209338146e-08,2.6529259914856522e-08,6.2515517054358713e-05,3.0570480009166571e-06,1.8012623827990542e-09,0.00036009580109436305,0.0001281032666623888,4.0012821685074369e-11,1.1306265505480951e-11,1.383351806141221e-09,3.3714968852265567e-10,6.4345380462350515e-13,4.6140688672864956e-08,1.8476879667603365e-07,0.00033138061492099047,3.6931024415155474e-08,5.480299734092806e-05,9.1928097482972227e-06,0.00010777879113687687,1.6952337155571479e-11,2.8859274877663236e-05,5.3698693274372657e-09,0.00042604366791098317,1.0841282287164687e-05,2.0181039675835093e-10,9.9375782981652377e-06,0.00024747539265396542,6.6477398539981677e-05,4.6777560932792384e-09,1.5968580332904561e-12,1.0775683924183129e-14,1.1286427164846183e-06,7.4875475710301666e-10,2.0690722257002923e-06,1.0444161754640703e-09,2.598656666871158e-09,8.0143348872811407e-07,4.193413332598671e-10,1.0208546276291548e-15,1.9069817476126208e-09,7.6828849821412077e-06,4.3523567298191519e-14,1.3928673655965889e-11,2.2972579316815136e-13,3.8871029252417901e-14,0.00064222617591230401,5.7130025908147848e-12,0.0030463320058530781,5.6306786046480757e-12,1.9901909354525201e-11,1.9605565599188251e-14,1.1150095275225626e-14,4.0905293697288973e-12,3.2885724190946828e-08,1.1649724766562723e-09
3.3400222049906695e-07,0.22705871259105354,76.950000000000003,0.0,0.0,0.0,0.78384007925519394,9.4546880761000889,0.0078007169132040715,0.033024111542405546,0.015515821823623353,0.0060042478977649248,1.8559114182274225e-08,2.6873827306418583e-08,0.0069960838456390234,0.00012247942076807605,1.0195531327147873e-10,0.034831609100128995,0.036817392859361225,0.0089223626490819025,0.058291204051615635,1.3758325007183093e-12,2.4094378111587125e-11,6.3170477380406411e-07,8.8262734695851351e-10,4.8449551115149407e-07,5.7315312699865417e-06,0.0055380021975952962,0.0070996153727229472,2.644177454698154e-06,1.7227400027290068e-06,4.1999473947422445e-17,8.6534157079855804e-05,8.2266682830295592e-08,2.677218229942909e-08,6.3639230188029884e-05,3.0858412290695563e-06,1.8197201810843823e-09,0.00037255733259848725,0.00013001586565443497,4.0387600583622438e-11,1.1412165300825701e-11,1.4026003428137774e-09,3.4207126951849094e-10,6.4639830284242642e-13,4.7740870470959645e-08,1.9119825055442335e-07,0.00034239252730350675,3.7313518204009114e-08,5.5716062064388412e-05,9.324563741359093e-06,0.00010989900841267611,1.7278303409177844e-11,2.9426524805989281e-05,5.5888329273604464e-09,0.00043971267953619601,1.1060195403844041e-05,2.1003970809794919e-10,1.0140607735655275e-05,0.00025640731395338298,6.8877091878385689e-05,4.8456078855596325e-09,1.6671449314520376e-12,1.1150612075839463e-14,1.1867132486615257e-06,7.8723877147460802e-10,2.1568916159601553e-06,1.0980964080397103e-09,2.7322207245858949e-09,8.3541969022383453e-07,4.3713962427757265e-10,1.0733238468803436e-15,1.9913707580429986e-09,8.0230202688279801e-06,4.5037918491508205e-14,1.403525674738397e-11,2.3219188343599806e-13,4.0223476509652123e-14,0.00064235712089713961,5.7973921803469196e-12,0.0030990444938028649,5.7144451002845115e-12,2.0619869770041449e-11,2.0436974209395224e-14,1.1622934743672973e-14,4.1731275860784019e-12,3.4031727459672914e-08,1.2247218684338637e-09
3.3798070092943836e-07,0.22705768533518186,76.950000000000003,0.0,0.0,0.0,0.78174717194561938,9.4541590106194455,0.0078643027505822579,0.032997278777900006,0.015458997683852626,0.0059819696288597162,1.8543080624160121e-08,2.6806775259645642e-08,0.0070690741862548942,0.00012237361127226984,1.0157701733741299e-10,0.035312214195490355,0.03739687680268397,0.0090173490899075164,0.059089512355354902,1.3746439190390575e-12,2.4472250443898527e-11,6.4165984749615724e-07,8.9481279069817968e-10,4.8968238668712107e-07,5.7105454941444317e-06,0.0055791070760462585,0.0071905657181311651,2.6636664386563392e-06,1.7354375752730842e-06,4.2446596319954904e-17,8.7312042779743947e-05,8.3001938395737053e-08,2.7011606873534197e-08,6.4748603832471408e-05,3.1142207758246216e-06,1.8379445686066317e-09,0.0003852039130804869,0.00013193277348202555,4.0756937218697978e-11,1.151652729835667e-11,1.421893200854029e-09,3.4700401254897062e-10,6.4935327670215395e-13,4.9402958960689074e-08,1.978765074501671e-07,0.00035354205011034061,3.7691169062674979e-08,5.6627399951436727e-05,9.4555502943939017e-06,0.00011202103858202751,1.7608148837085268e-11,2.9994230220952539e-05,5.8134722439088038e-09,0.00045358665081567866,1.1279325936586043e-05,2.1848233768597489e-10,1.0343836391080761e-05,0.00026549782264713163,7.1319367528700059e-05,5.0193053424903092e-09,1.739284294233199e-12,1.154004746293133e-14,1.2470662621587224e-06,8.2723308491786917e-10,2.2469092632452324e-06,1.1538833130270457e-09,2.8710264771613748e-09,8.7025471831717415e-07,4.5538343330865841e-10,1.1278522101775146e-15,2.0779854259964474e-09,8.3721308463979854e-06,4.6610864847330157e-14,1.4139431293093653e-11,2.3465170192071049e-13,4.1628252200173695e-14,0.00064247766022750669,5.8819496074843449e-12,0.0031516775796599475,5.7983937429507333e-12,2.1362852220067857e-11,2.1289147768637294e-14,1.2107583673016722e-14,4.2558078358278437e-12,3.51949424755614e-08,1.2868095805866671e-09
