Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063)
1.2732321916394407e-08,0.23573485353257323,76.950000000000003,0.0,0.0,0.0,0.004821370513820593,9.4997836696052111,0.0048908199211379249,0.035354961810573737,0.0026523589063609395,7.8947480645814627e-05,5.5757492082796354e-09,2.5561175879970454e-06,0.20703002947106214,3.3469491079597655e-05,4.5760535725847327e-13,5.5755137935129604e-05,0.00059372227430761208,0.69306577176697082,0.0042294602943641546,1.4596073281010351e-13,2.2265956221931857e-12,1.7403174910325183e-07,1.2618398639136739e-10,0.00019065763646693837,1.7862112100088021e-05,0.034142280047619621,0.036018501083483916,6.0789699850641395e-06,3.2862035118656996e-06,3.9326942245354966e-10,0.0023413355366578006,8.2897902489115093e-07,2.2390440648729912e-07,1.9352481472233617e-05,1.1834706562366202e-06,1.1566263356917593e-06,0.00060889032410387802,0.0083707819141721831,9.863246024518703e-12,3.6416768975651754e-12,7.3263556501142693e-07,2.2759926904959597e-07,4.0250597931061631e-09,3.6931929326313247e-05,0.00011904511032147389,0.00030518006404148869,2.9534750533538403e-07,3.1558443386045969e-05,4.3175943627591597e-06,2.2444684899422384e-05,1.009824505809624e-08,3.4994653166479508e-07,3.1746548846472472e-07,4.1644772285043968e-06,6.6286129970536349e-06,5.589666500669378e-09,1.1685174018747641e-07,1.8364874995343577e-06,2.8616399942183981e-08,1.9687606608478997e-05,4.0211495127753069e-11,6.2479830310881319e-09,3.4004252697586802e-05,4.4775903449129424e-09,6.7916691485928828e-08,8.0286509674409583e-09,2.2488442824173561e-08,2.0176634475624436e-09,2.034354370924936e-10,5.5327320478165645e-16,6.007376961180015e-10,9.5872954738386004e-07,4.8732016720401354e-09,1.0123132153581764e-08,4.5682828779121306e-10,4.8723937601077156e-09
1.281093563256185e-08,0.23573497042324715,76.950000000000003,0.0,0.0,0.0,0.0046809458259404711,9.4997849959445073,0.004887844063410327,0.035332162483830226,0.0026042987934333474,7.7516961567602284e-05,5.5721516283555129e-09,2.5355287193493623e-06,0.2067238335142482,3.3447895862481373e-05,4.4931360153146466e-13,5.5581835316292002e-05,0.00059746462940376936,0.69351137525729711,0.0042304660915991246,1.458665559357682e-13,2.2406158671202749e-12,1.7513482553254596e-07,1.2586411979208388e-10,0.00019078185414551297,1.7538471604682617e-05,0.034176336377557612,0.036068004701078779,6.085031610921844e-06,3.2894805238267052e-06,3.9352227995159853e-10,0.0023562156494443751,8.3424725023686713e-07,2.253275240804903e-07,1.9393164543120315e-05,1.1909983957498629e-06,1.1640783030657748e-06,0.00061487193393383198,0.0083772913136332776,9.9259799650049796e-12,3.6648393228974995e-12,7.32887232500965e-07,2.2774382178550314e-07,4.0168410803703393e-09,3.6985181911876166e-05,0.00011921855460451902,0.00030687674060096671,2.9725446103773302e-07,3.1774369164211838e-05,4.3192815513969992e-06,2.262517066621597e-05,1.0162473803697242e-08,3.5276709095503238e-07,3.1955091342570346e-07,4.2175288375059999e-06,6.6836685606013014e-06,5.6263871725558657e-09,1.1783085300355004e-07,1.8640073052428706e-06,2.9046110182320007e-08,1.9831426978529109e-05,4.047921234040732e-11,6.2571185371537585e-09,3.4383854421734352e-05,4.5275738870588122e-09,6.8542036806048495e-08,8.1182754434166064e-09,2.2739546047043526e-08,2.0362502860062055e-09,2.0529592427558505e-10,5.594509862007003e-16,6.0648973343600846e-10,9.6791297927519047e-07,4.8803273212403982e-09,1.0133230581889345e-08,4.5712184153863095e-10,4.8795212155150422e-09
1.2881687977112548e-08,0.23573507357837575,76.950000000000003,0.0,0.0,0.0,0.0045584024260806356,9.4997861693617338,0.0048851450799003472,0.035311658550718647,0.0025617878514290729,7.6251615004069154e-05,5.5689162043992392e-09,2.5174792871763954e-06,0.20644762153776575,3.3428474792543984e-05,4.4197924117555889e-13,5.542494847592971e-05,0.00060082978308390695,0.69390929273610835,0.0042313463752969363,1.4578186037604207e-13,2.2532213916844696e-12,1.7612671474687055e-07,1.255739697464392e-10,0.00019089275372626631,1.7252199379366468e-05,0.03420627771925739,0.036111790556553808,6.0903608313655905e-06,3.2923615805767905e-06,3.9374807792111122e-10,0.0023695965723993513,8.3898469827137126e-07,2.2660726151005492e-07,1.9428974613894313e-05,1.1977677098052288e-06,1.1707791884793798e-06,0.00062024613832224111,0.0083831145067646776,9.9823934509681545e-12,3.685668129864478e-12,7.3311757696654065e-07,2.2787366607560224e-07,4.0096741126060559e-09,3.7033020914436743e-05,0.00011937434287498924,0.00030838487345169116,2.989692158524251e-07,3.1967756263147247e-05,4.3206874544949421e-06,2.2787036393633208e-05,1.0220231732470577e-08,3.5529668534769041e-07,3.2143018318801322e-07,4.2655033704176247e-06,6.7330501627627551e-06,5.6594778152661614e-09,1.1870908834559297e-07,1.8889191685704073e-06,2.9435106440529192e-08,1.9960835718964113e-05,4.0720475267471338e-11,6.2653234347044369e-09,3.472711948897024e-05,4.5727728570274951e-09,6.9105933748451844e-08,8.1993208012559356e-09,2.2966613210384236e-08,2.0530107553894262e-09,2.0697352393419e-10,5.6503741910330761e-16,6.1167868461640785e-10,9.7619744816638938e-07,4.8867270948998559e-09,1.0142108829454398e-08,4.5738398209655836e-10,4.8859225519663655e-09
1.2952440321663247e-08,0.2357351748291294,76.950000000000003,0.0,0.0,0.0,0.0044393865698339301,9.4997873238754948,0.0048824271323288796,0.035291169344735682,0.0025199691755283847,7.5006874160491396e-05,5.5656832005454172e-09,2.4998714715355492e-06,0.2061708389705468,3.3409067888916837e-05,4.3476431614873061e-13,5.5267229253069698e-05,0.00060419214988211196,0.69430432424440658,0.0042322037538091266,1.4569722677528223e-13,2.2658180014537301e-12,1.7711777753324628e-07,1.2528174526775717e-10,0.00019100282586060019,1.6970588688764977e-05,0.034235559667250025,0.036154861675097294,6.0955726646357961e-06,3.2951791827395969e-06,3.9397223817829992e-10,0.0023829669039078399,8.4371839785380899e-07,2.2788598648929783e-07,1.9464035007329957e-05,1.2045316691825357e-06,1.1774745033495308e-06,0.00062561131351668308,0.0083889051776193119,1.0038762325755257e-11,3.7064804659368616e-12,7.3335144562046517e-07,2.2800327481928179e-07,4.0027183554762987e-09,3.7080779522068345e-05,0.00011952984731104399,0.00030987520408015597,3.0068254583591335e-07,3.2160244222025799e-05,4.321989011059955e-06,2.2948356786106635e-05,1.0277944234994971e-08,3.5781777749836448e-07,3.2331170952777406e-07,4.3136929857513065e-06,6.7822708881690006e-06,5.6926081943234856e-09,1.1958448923741433e-07,1.9139667446494806e-06,2.9826229310980247e-08,2.009021605883191e-05,4.0962038119029067e-11,6.2735127882705738e-09,3.5071920591966038e-05,4.6181740889238593e-09,6.9670850382186296e-08,8.2807288321720164e-09,2.3194696753014768e-08,2.0698015622236401e-09,2.0865409123142563e-10,5.7064885752143436e-16,6.168790232829499e-10,9.8450012967354726e-07,4.8931147391719731e-09,1.0150791556300918e-08,4.5764422316474253e-10,4.8923117013753401e-09
1.3023192666213946e-08,0.2357352742081079,76.950000000000003,0.0,0.0,0.0,0.0043237960718443842,9.4997884597865063,0.0048796908357140265,0.0352706949349453,0.0024788315888676759,7.3782406355060623e-05,5.5624525883992146e-09,2.4826925874110709e-06,0.20589351532963684,3.3389675463687839e-05,4.2766690084354612e-13,5.5108709660782309e-05,0.00060755175152082312,0.69469654014285009,0.0042330388969294861,1.4561265629572449e-13,2.2784046334113188e-12,1.7810802038368228e-07,1.2498751694907267e-10,0.0001911120908639329,1.6693564285792596e-05,0.0342641941828822,0.036197229696015069,6.1006692455446575e-06,3.2979344781925756e-06,3.9419480062835275e-10,0.0023963266429935558,8.4844834882874873e-07,2.2916369887575884e-07,1.9498357783341059e-05,1.2112902733788587e-06,1.1841642524678993e-06,0.00063096720404089851,0.0083946641571735325,1.0095086591440724e-11,3.7272763316072765e-12,7.3358872883592679e-07,2.2813265205451777e-07,3.9959675913029513e-09,3.7128460803639035e-05,0.00011968507852993153,0.0003113478132391665,3.0239445221148544e-07,3.235183045701006e-05,4.3231883879500998e-06,2.3109128176642967e-05,1.033561130511791e-08,3.6033030967603696e-07,3.2519548757300203e-07,4.3620967175401715e-06,6.8313294951182916e-06,5.7257782234225652e-09,1.2045703300300124e-07,1.9391493170493357e-06,3.02194675935438e-08,2.0219567661938642e-05,4.1203900120269463e-11,6.2816871742282897e-09,3.5418255771263251e-05,4.6637773249324774e-09,7.0236777840283505e-08,8.3624990737129919e-09,2.3423795379119764e-08,2.0866224427288913e-09,2.1033760015910049e-10,5.762852695875573e-16,6.2209066124196683e-10,9.9282088290047352e-07,4.8994907036278692e-09,1.0159282308868467e-08,4.5790261114870767e-10,4.898689115072569e-09
1.3093945010764644e-08,0.23573537174737724,76.950000000000003,0.0,0.0,0.0,0.0042115317168941084,9.4997895773915673,0.0048769367872132444,0.035250235383863147,0.0024383640894906702,7.2577884102700141e-05,5.5592241936459094e-09,2.4659304673760115e-06,0.20561567925713636,3.3370297110352326e-05,4.206851011129652e-13,5.4949421004343155e-05,0.00061090860935517294,0.69508600877350568,0.0042338524546855624,1.455281467755103e-13,2.2909774228866482e-12,1.7909744968069732e-07,1.2469135301143963e-10,0.00019122056846852716,1.6421052099917538e-05,0.034292193022018969,0.036238906070682558,6.1056527179768197e-06,3.300628611547539e-06,3.9441580400159393e-10,0.002409675788886706,8.5317455287064839e-07,2.3044039885010387e-07,1.9531954854804176e-05,1.218043521953559e-06,1.1908484406595823e-06,0.00063631356028661843,0.0084003922525203722,1.0151366274517855e-11,3.7480557359011682e-12,7.3382932006390972e-07,2.2826180166963e-07,3.989416030645655e-09,3.7176067738330662e-05,0.00011984004683913723,0.00031280278473332437,3.0410493621080854e-07,3.2542512525473154e-05,4.3242877075296851e-06,2.3269347032534152e-05,1.0393232937602395e-08,3.6283422625650006e-07,3.2708151246971976e-07,4.4107135962690191e-06,6.8802247854329755e-06,5.7589878170461211e-09,1.2132669775264052e-07,1.9644661707731398e-06,3.0614810110062646e-08,2.0348890207391142e-05,4.1446060499678919e-11,6.2898471519579659e-09,3.5766123066992045e-05,4.709582308667127e-09,7.0803707350048779e-08,8.4446310659993352e-09,2.3653907792615386e-08,2.1034731359251651e-09,2.1202402492629319e-10,5.8194662344986311e-16,6.2731351113100147e-10,1.0011595682990508e-06,4.9058554248945535e-09,1.0167584569231722e-08,4.5815919027414271e-10,4.9050552312292149e-09
1.3164697355315343e-08,0.2357354674784645,76.950000000000003,0.0,0.0,0.0,0.0041024971714561358,9.4997906769825846,0.0048741655666521833,0.035229790746653666,0.0023985558479297669,7.1392985033086101e-05,5.5559983759598084e-09,2.4495729865501033e-06,0.20533735854626425,3.3350932976160369e-05,4.1381703636232243e-13,5.4789393896884111e-05,0.00061426274437816769,0.69547279651990923,0.0042346450579347442,1.4544369986769768e-13,2.3035447085820792e-12,1.8008607169885058e-07,1.2439332386662483e-10,0.00019132827784075449,1.6152979220915268e-05,0.034319567738654987,0.036279902065512154,6.1105250527229418e-06,3.3032626829938438e-06,3.9463528609929789e-10,0.0024230143410266334,8.5789700655132169e-07,2.3171608610222386e-07,1.956483798772202e-05,1.2247914146421802e-06,1.1975270727796213e-06,0.00064165013842819427,0.0084060902475796475,1.0207601315138655e-11,3.7688186584283591e-12,7.3407311592422844e-07,2.2839072746360854e-07,3.9830580217343752e-09,3.7223603218477311e-05,0.00011999476224556058,0.00031424020529392062,3.0581399907350024e-07,3.2732288122875748e-05,4.3252890486215799e-06,2.3429009952341155e-05,1.0450809128384621e-08,3.6532947367575272e-07,3.2896977938132137e-07,4.4595426489105688e-06,6.9289556034842302e-06,5.7922368911963094e-09,1.221934623653126e-07,1.9899165922698764e-06,3.1012245704551201e-08,2.0478183389131446e-05,4.1688518498752438e-11,6.2979932645722199e-09,3.6115520518917793e-05,4.7555887798006069e-09,7.1371630231734999e-08,8.5271243428507292e-09,2.3885032697455821e-08,2.1203533836271801e-09,2.1371334028092048e-10,5.8763288714257306e-16,6.325474865012375e-10,1.0095160476584348e-06,4.9122093268266147e-09,1.0175701769344411e-08,4.5841400521870612e-10,4.9114104752382808e-09
1.3235449699866042e-08,0.23573556143236718,76.950000000000003,0.0,0.0,0.0,0.0039965989014630254,9.4997917588465519,0.004871377737016516,0.035209361071815173,0.0023593962047708098,7.0227391869341898e-05,5.5527749916338006e-09,2.4336085663212976e-06,0.20505858016533041,3.3331583496323812e-05,4.0706087509698514e-13,5.4628658274143412e-05,0.00061761417722588159,0.69585696786226581,0.0042354173189181237,1.4535931688758635e-13,2.3161026254807984e-12,1.8107389260626881e-07,1.2409349468904302e-10,0.00019143523759715059,1.5889273882927954e-05,0.034346329687905068,0.036320228764826004,6.1152883010651643e-06,3.3058377826140051e-06,3.9485328344331897e-10,0.0024363422990471414,8.626157108341999e-07,2.3299076057462196e-07,1.9597018801525663e-05,1.2315339512457836e-06,1.204200153711184e-06,0.0006469767003382511,0.0084117589037507254,1.0263791736209305e-11,3.7895651067707576e-12,7.3432001617416372e-07,2.2851943316622478e-07,3.9768877612139862e-09,3.7271070052090189e-05,0.00012014923446405152,0.00031566016446020711,3.0752164204629736e-07,3.2921155079795744e-05,4.3261944474266497e-06,2.3588113663032367e-05,1.0508339873941585e-08,3.6781600038452529e-07,3.3086028349213261e-07,4.5085828989685923e-06,6.977520835266236e-06,5.8255253600069072e-09,1.2305730647196841e-07,2.0154998694445384e-06,3.1411763243368266e-08,2.0607446915503893e-05,4.1931273351716119e-11,6.3061260395380611e-09,3.6466446166456841e-05,4.8017964809610703e-09,7.1940537898186839e-08,8.6099784423436638e-09,2.4117168796965661e-08,2.1372629303707264e-09,2.1540552097472141e-10,5.9334402880529684e-16,6.3779250165329499e-10,1.0178901840945208e-06,4.9185528207176713e-09,1.0183637274287492e-08,4.5866709833059705e-10,4.9177552600713139e-09
1.3299126809961671e-08,0.2357356444965993,76.950000000000003,0.0,0.0,0.0,0.0039038968606812051,9.4997927176018706,0.0048688549417016894,0.035190987193324197,0.00232469840275002,6.9194606363314664e-05,5.5498758231590489e-09,2.4195674879771347e-06,0.20480730995773128,3.3314181076665835e-05,4.0107451571370372e-13,5.4483414640540449e-05,0.00062062817320109672,0.69620053684683658,0.0042360954526079967,1.452834245821513e-13,2.3273922731606233e-12,1.8196225148665855e-07,1.2382216174380703e-10,0.00019153087541222183,1.5655614921396051e-05,0.034369900753458492,0.036355959563238567,6.119483655510052e-06,3.3081058532422901e-06,3.9504824092228318e-10,0.0024483284031461489,8.6685934107411963e-07,2.3413710192802004e-07,1.9625390536683673e-05,1.2375976546101364e-06,1.2102011843402393e-06,0.00065176184989281525,0.0084168362212100889,1.031432499861809e-11,3.8082228362155126e-12,7.3454480002169665e-07,2.2863508307681532e-07,3.9714906808878668e-09,3.7313733764087407e-05,0.00012028805933556463,0.00031692327439284768,3.0905730775161004e-07,3.3090356766962439e-05,4.3269289249735512e-06,2.3730826274958422e-05,1.0560078687067246e-08,3.7004637719818358e-07,3.3256364603144356e-07,4.5528988879786804e-06,7.0210870797083633e-06,5.8555185943318036e-09,1.2383225289332005e-07,2.038637823140643e-06,3.1773099906883155e-08,2.0723758504118646e-05,4.2150005900604137e-11,6.3134345566407511e-09,3.6783584235815613e-05,4.8435552520872165e-09,7.2453389765349353e-08,8.6848552556406809e-09,2.4326954786096598e-08,2.1525063641649528e-09,2.1693091278601533e-10,5.9850530063620783e-16,6.4252238413466728e-10,1.0254418916135199e-06,4.9242533967919583e-09,1.0190626611265179e-08,4.5889344323192537e-10,4.9234569554310013e-09
1.33628039200573e-08,0.23573572616789223,76.950000000000003,0.0,0.0,0.0,0.0038135972353546582,9.4997936624310988,0.00486631952348404,0.035172625496773677,0.0022905099312008599,6.8176981360250596e-05,5.5469786793668016e-09,2.4058276765335799e-06,0.20455570877897111,3.3296790399505274e-05,3.9517602915915284e-13,5.4337641719165414e-05,0.00062364001139599446,0.69654208171195175,0.0042367580115469797,1.4520758369241463e-13,2.3386756610011126e-12,1.828499707283082e-07,1.2354947013415227e-10,0.00019162593351429997,1.5425385713746938e-05,0.034392992521280169,0.036391164895169206,6.123593676128608e-06,3.3103277988331371e-06,3.9524204977932197e-10,0.0024603059258754135,8.7109993396722976e-07,2.3528262294072891e-07,1.9653210951327258e-05,1.2436570194469906e-06,1.2161977260769323e-06,0.00065653853222495705,0.0084218908978386312,1.0364822111033872e-11,3.826867218833992e-12,7.3477195041907414e-07,2.2875056017357865e-07,3.9662375435136667e-09,3.7356346013292359e-05,0.00012042670155191297,0.00031817238429384152,3.1059182527883682e-07,3.3258819408020195e-05,4.3275887309684317e-06,2.3873081167157468e-05,1.0611780686262729e-08,3.7226961524602672e-07,3.3426881333034102e-07,4.5973844365044142e-06,7.0645175745643699e-06,5.8855436089051591e-09,1.2460480397826265e-07,2.0618822972792559e-06,3.2136105860666076e-08,2.0840045653770651e-05,4.2368977739523839e-11,6.3207330478482138e-09,3.710195712561912e-05,4.8854766221821651e-09,7.2967026294448726e-08,8.7600236229459269e-09,2.4537557847106386e-08,2.1677731430423854e-09,2.1845858741774826e-10,6.0368667450793703e-16,6.4726107882571119e-10,1.033007693612921e-06,4.929946149189461e-09,1.0197473829366535e-08,4.5911845611464506e-10,4.9291507879062248e-09
1.342648103015293e-08,0.2357358064677688,76.950000000000003,0.0,0.0,0.0,0.0037256373362655791,9.499794593534741,0.0048637718597025715,0.035154276006161264,0.0022568233633475775,6.717429579408228e-05,5.5440834862137737e-09,2.3923813934984297e-06,0.20430379466884852,3.327941144390937e-05,3.8936413645537704e-13,5.4191359983375943e-05,0.00062664970613308469,0.69688164572525313,0.0042374054055317996,1.4513179392052056e-13,2.3499510664783856e-12,1.8373705461269047e-07,1.2327546476879245e-10,0.00019172042439482409,1.5198536256769604e-05,0.034415612869166612,0.036425852474047803,6.1276197844102242e-06,3.3125043804149736e-06,3.9543473454310529e-10,0.0024722748673634849,8.7533749027825038e-07,2.3642732368633058e-07,1.9680488212820372e-05,1.2497120458007263e-06,1.2221897825288902e-06,0.00066130658524588242,0.0084269234444612415,1.0415283086477643e-11,3.8454982590767457e-12,7.3500140015507463e-07,2.2886586695018448e-07,3.961124596772557e-09,3.7398908680827648e-05,0.00012056516762159795,0.0003194075648088528,3.1212519554911787e-07,3.3426541690568684e-05,4.3281752647991328e-06,2.4014876209201401e-05,1.0663445870772856e-08,3.7448568095959914e-07,3.3597578191661317e-07,4.6420388256599127e-06,7.1078115905879729e-06,5.9156003423850702e-09,1.2537494637484693e-07,2.0852327758055194e-06,3.2500773035349178e-08,2.0956308180084249e-05,4.2588188320214119e-11,6.328021866444971e-09,3.7421563406019768e-05,4.9275604036002879e-09,7.3481441413415811e-08,8.8354832076648123e-09,2.4748977034387256e-08,2.1830630863654759e-09,2.199885270410313e-10,6.0888812717292462e-16,6.5200852496138654e-10,1.0405874930180946e-06,4.935631353553172e-09,1.0204181263222802e-08,4.593421652288553e-10,4.9348370341759085e-09
1.3483790429238996e-08,0.2357358775826686,76.950000000000003,0.0,0.0,0.0,0.0036484234029223561,9.4997954199561292,0.0048614687962524692,0.035137771917889207,0.0022269285269044918,6.6284471831181091e-05,5.5414794801884275e-09,2.3805244491870024e-06,0.20407681893346044,3.3263780400015697e-05,3.8420642649739658e-13,5.40592879764815e-05,0.00062935661039908975,0.69718559456993723,0.0042379754239982954,1.4506362680031421e-13,2.3600920945583422e-12,1.8453489036355753e-07,1.2302777349375208e-10,0.0001918049912771226,1.4997220677955993e-05,0.034435574530556241,0.036456634900672975,6.1311726793984387e-06,3.3144251351993541e-06,3.9560720951130249e-10,0.0024830395779447231,8.7914869479205851e-07,2.3745685305641547e-07,1.9704580025864717e-05,1.2551578602059174e-06,1.2275788014089259e-06,0.00066559032378352351,0.0084314342268172002,1.0460667068385279e-11,3.8622547879630604e-12,7.3520981672464177e-07,2.2896949943571634e-07,3.9566398034743145e-09,3.7437174204113023e-05,0.00012068964172015211,0.0003205073772915096,3.1350424865149624e-07,3.3576857719309767e-05,4.3286416333692573e-06,2.4142096876708814e-05,1.0709913060079645e-08,3.7647398098995617e-07,3.3751359088500618e-07,4.68237153874271e-06,7.1466589330995896e-06,5.9426784717808624e-09,1.2606600443305155e-07,2.1063384144991026e-06,3.2830387179221218e-08,2.1060923255209993e-05,4.2785681517053595e-11,6.3345738175898344e-09,3.7710262425456579e-05,4.9655745130328266e-09,7.3945075743157193e-08,8.903645545940436e-09,2.4939951309249897e-08,2.1968436930512415e-09,2.2136739470077999e-10,6.1358658270950913e-16,6.5628865918116744e-10,1.047421200712623e-06,4.9407418058925019e-09,1.0210100339361997e-08,4.595424116547353e-10,4.9399483924210312e-09
