Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83)
5.948498129132055e-13,0.5299520289607415,76.950000000000003,0.0,0.0,0.0,0.95150660901140949,9.4999998838835804,1.8962989327532683e-05,0.00014115452731968301,0.00014107942587325762,9.5608994828941089e-08,5.478203064559773e-12,0.014660364338837963,0.0069382668642012646,2.050195253420236e-08,3.5209041127779275e-16,3.8609194481457483e-15,6.2807941234937404e-14,0.026593440472236756,6.2543010728765882e-09,6.1419954067477605e-17,3.0865636104666084e-17,6.2191333450132178e-19,0.0
6.002221008184612e-13,0.5299520289497385,76.950000000000003,0.0,0.0,0.0,0.95108077661217338,9.4999998820678897,1.912999592600139e-05,0.00014236650055073655,0.0001422900729586192,9.7179914096415332e-08,5.5252322806748233e-12,0.014673158747920252,0.0070231811736642209,2.074667599157044e-08,3.5787549809250439e-16,3.9671642668975966e-15,6.4460803403004599e-14,0.026918972600595482,6.3640265952053594e-09,6.2153099498376816e-17,3.1221235679221471e-17,6.4411052280997161e-19,0.0
6.055943887237169e-13,0.5299520289386734,76.950000000000003,0.0,0.0,0.0,0.95065514139279239,9.49999988024204,1.9296927747504399e-05,0.00014357738892867975,0.00014349962520252907,9.8760906364196384e-08,5.5722363219998377e-12,0.014685408299122273,0.007108167532521293,2.0991484081333144e-08,3.6369767992391555e-16,4.0753417586471234e-15,6.6141462448049667e-14,0.027244782601011281,6.4746402643868509e-09,6.2886498473450535e-17,3.1576643029165393e-17,6.668877744504645e-19,0.0
6.109666766289726e-13,0.5299520289275477,76.950000000000003,0.0,0.0,0.0,0.95022970310725186,9.4999998784061042,1.9463784826652692e-05,0.00014478719344972478,0.00014470808365238348,1.0035191157465594e-07,5.6191819709458184e-12,0.014697128271276446,0.0071932228289079353,2.1236367962880661e-08,3.6955673560273606e-16,4.1854691325553081e-15,6.7850121102271089e-14,0.027570858550522839,6.5861404257077133e-09,6.3620124507852325e-17,3.1931844761874172e-17,6.902547507135956e-19,0.0
6.163389645342284e-13,0.5299520289163611,76.950000000000003,0.0,0.0,0.0,0.94980446151400977,9.4999998765601497,1.9630567198014447e-05,0.00014599591510846302,0.00014591544935400357,1.0195286995112136e-07,5.6661013386555877e-12,0.014708333517102223,0.0072783440382349655,2.1481319056630937e-08,3.7545244499432446e-16,4.2975635823593888e-15,6.9586981495544653e-14,0.027897188860537329,6.698525426903684e-09,6.435395189872677e-17,3.2286827905206078e-17,7.1422118173963538e-19,0.0
6.217112524394841e-13,0.5299520289051143,76.950000000000003,0.0,0.0,0.0,0.94937941637587131,9.4999998747042387,1.9797274896115799e-05,0.00014720355489801373,0.00014712172335164879,1.03563721996608e-07,5.7129635327099368e-12,0.014719038475088929,0.007363528220754526,2.1726329036486868e-08,3.8138458899402639e-16,4.4116422861003509e-15,7.1352245157929448e-14,0.028223762267505167,6.8117936181555462e-09,6.5087955702613177e-17,3.2641579895138499e-17,7.3879686629148199e-19,0.0
6.270835403447398e-13,0.5299520288938073,76.950000000000003,0.0,0.0,0.0,0.94895456745987061,9.499999872838444,1.9963907955441627e-05,0.00014841011380991985,0.00014832690668803097,1.0518440849255761e-07,5.759798421609018e-12,0.014729257181047242,0.0074487725191939259,2.1971389822511311e-08,3.8735294952252264e-16,4.5277224058532033e-15,7.3146113022137174e-14,0.028550567823854803,6.9259433520851085e-09,6.5822111713500665e-17,3.2996088563767808e-17,7.639916715287394e-19,0.0
6.324558282499955e-13,0.5299520288824409,76.950000000000003,0.0,0.0,0.0,0.94852991453715252,9.4999998709628315,2.0130466410436252e-05,0.00014961559283428624,0.0001495310004043271,1.0681487049758237e-07,5.8065772755212931e-12,0.014739003279338563,0.0075340741564554562,2.2216493573813593e-08,3.9335730952120939e-16,4.645821087459905e-15,7.4968785425945918e-14,0.028877594889180326,7.0409729837512169e-09,6.6556396441518035e-17,3.3350342127660829e-17,7.8981553278270388e-19,0.0
6.378281161552512e-13,0.5299520288710156,76.950000000000003,0.0,0.0,0.0,0.94810545738285967,9.4999998690774685,2.0296950295504163e-05,0.00015081999295968337,0.0001507340055401926,1.0845504934621488e-07,5.8533278771054166e-12,0.014748290033791201,0.0076194304333803715,2.2461632681641497e-08,3.9939745294758997e-16,4.7659554602650477e-15,7.6820462114579017e-14,0.029204833121674809,7.1568808706457846e-09,6.7290787092237982e-17,3.3704329176547785e-17,8.162784533322443e-19,0.0
6.432004040605069e-13,0.5299520288595316,76.950000000000003,0.0,0.0,0.0,0.94768119577602183,9.4999998671824155,2.046335964501072e-05,0.00015202331517327644,0.00015193592313377373,1.1010488664766352e-07,5.9000235079033118e-12,0.014757130338312165,0.0077048387265751953,2.2706799762672646e-08,4.0547316477069547e-16,4.8881426368541419e-15,7.8701342243032059e-14,0.029532272469802546,7.2736653726898665e-09,6.8025261546579994e-17,3.4058038662346892e-17,8.4339050418056075e-19,0.0
6.485726919657626e-13,0.5299520288479891,76.950000000000003,0.0,0.0,0.0,0.94725712949944907,9.4999998652777435,2.0629694493282797e-05,0.00015322556046073576,0.00015313675422171981,1.1176432428457396e-07,5.9466900105697042e-12,0.014765536727203012,0.0077902964862986849,2.2951987652499719e-08,4.1158423096652012e-16,5.0123997127946218e-15,8.061162437836669e-14,0.029859903164203536,7.3913248522297373e-09,6.8759798341292687e-17,3.4411459888510556e-17,8.7116182383280263e-19,0.0
6.539449798710183e-13,0.5299520288363887,76.950000000000003,0.0,0.0,0.0,0.94683325833962684,9.4999998633635165,2.0795954874609466e-05,0.00015442672980635699,0.00015433649983919562,1.1343330441179596e-07,5.9933025373787168e-12,0.014773521385188063,0.0078758012344076669,2.3197189399303683e-08,4.1773043851348368e-16,5.1387437663794255e-15,8.2551506501955544e-14,0.0301877157098237,7.5098576740330123e-09,6.9494376650000288e-17,3.4764582499683936e-17,8.9960261807453781e-19,0.0
6.59317267776274e-13,0.529952028824731,76.950000000000003,0.0,0.0,0.0,0.94640958208661574,9.4999998614397931,2.0962140823242631e-05,0.0001556268241929784,0.00015553516101989251,1.1511176945515596e-07,6.0398851266217135e-12,0.014781096157162908,0.0079613505623602129,2.3442398257709808e-08,4.2391157538790798e-16,5.2671918583732441e-15,8.452118601169592e-14,0.030515700878264572,7.629262205284785e-09,7.022897626479634e-17,3.5117396471666659e-17,9.2872315975105409e-19,0.0
6.646895556815297e-13,0.529952028813016,76.950000000000003,0.0,0.0,0.0,0.9459861005339506,9.4999998595066462,2.1128252373397616e-05,0.00015682584460209302,0.00015673273879604016,1.1679966211023522e-07,6.0864146704975396e-12,0.014788272557671104,0.0080469421292744588,2.3687607682821102e-08,4.3012743055951958e-16,5.3977610317613215e-15,8.6520859724177325e-14,0.03084384970034635,7.7495368155837811e-09,7.0963577578368815e-17,3.5469892101668822e-17,9.5853378854747901e-19,0.0
6.700618435867854e-13,0.5299520288012441,76.950000000000003,0.0,0.0,0.0,0.94556281347854754,9.4999998575641325,2.1294289559253809e-05,0.00015802379201377157,0.00015792923419841789,1.184969253411536e-07,6.1329135290907886e-12,0.014795061780116572,0.0081325736600415723,2.3932811324423988e-08,4.3637779398696963e-16,5.5304683115008643e-15,8.8550723876819705e-14,0.031172153458878322,7.8706798769385556e-09,7.1698161566641542e-17,3.5822059998852757e-17,9.8904491076970805e-19,0.0
6.754341314920411e-13,0.5299520287894162,76.950000000000003,0.0,0.0,0.0,0.94513972072060881,9.4999998556123177,2.1460252414955207e-05,0.00015922066740676742,0.00015912464825636508,1.202035023793589e-07,6.1793602128636567e-12,0.014801474705719114,0.0082182429434913499,2.4178003021361345e-08,4.4266245661337618e-16,5.6653307042749918e-15,9.0610974129967983e-14,0.031500603681630865,7.9926897637636885e-09,7.2432709771916837e-17,3.6173891075151877e-17,1.0202669991261268e-18,0.0
6.808064193972969e-13,0.529952028777532,76.950000000000003,0.0,0.0,0.0,0.94471682206353269,9.4999998536512642,2.1626140974611029e-05,0.00016041647175844487,0.00016031898199779225,1.2191933672242148e-07,6.225775521029693e-12,0.014807521912220172,0.0083039478306089626,2.442317679606806e-08,4.4898121036188464e-16,5.8023651982492515e-15,9.2701805568959095e-14,0.031829192134503526,8.1155648528760151e-09,7.3167204286505016e-17,3.6525376536358838e-17,1.05221059251011e-18,0.0
6.861787073025526e-13,0.5299520287655921,76.950000000000003,0.0,0.0,0.0,0.94429411731382651,9.4999998516810304,2.1791955272296221e-05,0.00016161120604487721,0.00016151223644919133,1.2364437213283485e-07,6.272139469159737e-12,0.014813213682345826,0.0083896862328014191,2.4668326849264331e-08,4.5533384813125117e-16,5.9415887628306189e-15,9.48234127061476e-14,0.032157910814883492,8.2393035234908799e-09,7.390162773682644e-17,3.6876507873474869e-17,1.0848862957832934e-18,0.0
6.915509952078083e-13,0.5299520287535973,76.950000000000003,0.0,0.0,0.0,0.94387160628101896,9.499999849701684,2.1957695342052044e-05,0.00016280487124078048,0.00016270441263564547,1.2537855263682109e-07,6.3184714047278916e-12,0.014818560012033783,0.0084754561202123931,2.4913447554802256e-08,4.617201637914436e-16,6.0830183484290508e-15,9.6975989482905725e-14,0.0324867519451894,8.3639041572184046e-09,7.4635963267972907e-17,3.7227276854312758e-17,1.1183047795595988e-18,0.0
6.96923283113064e-13,0.5299520287415475,76.950000000000003,0.0,0.0,0.0,0.94344928877757928,9.4999998477132799,2.2123361217886543e-05,0.00016399746831960422,0.00016389551158083932,1.2712182252314238e-07,6.3647527431707895e-12,0.014823570618430936,0.0085612555200840299,2.5158533454661201e-08,4.6813995217926479e-16,6.226670886221479e-15,9.9159729271584106e-14,0.032815707966595095,8.4893651380597659e-09,7.5370194528714682e-17,3.7577675515345966e-17,1.152476779990006e-18,0.0
7.022955710183197e-13,0.529952028729443,76.950000000000003,0.0,0.0,0.0,0.94302716461883473,9.4999998457158839,2.228895293377512e-05,0.00016518899825347064,0.00016508553430706862,1.2887412634191745e-07,6.4110014817241998e-12,0.014828254947667921,0.008647082515164441,2.5403579254087757e-08,4.7459300909399289e-16,6.3725632879183197e-15,1.0137482487744841e-13,0.033144771532928489,8.615684852403526e-09,7.6104305656940715e-17,3.7927696153796776e-17,1.1874130985480572e-18,0.0
7.076678589235754e-13,0.5299520287172846,76.950000000000003,0.0,0.0,0.0,0.94260523362289206,9.4999998437095545,2.245447052366096e-05,0.00016637946201325941,0.00016627448183524946,1.3063540890344333e-07,6.4572003378063535e-12,0.014832622182416844,0.0087329352421596142,2.5648579816875946e-08,4.8107913129304477e-16,6.5207124455323823e-15,1.0362146854057883e-13,0.033473935504740419,8.74286168902194e-09,7.6838281265518924e-17,3.8277331319956206e-17,1.2231246018160852e-18,0.0
7.130401468288311e-13,0.5299520287050723,76.950000000000003,0.0,0.0,0.0,0.94218349561056269,9.4999998416943523,2.2619914021455563e-05,0.00016756886056855074,0.00016746235518492775,1.3240561527702319e-07,6.503366052818839e-12,0.014836681249238245,0.0088188118902284788,2.589353016078382e-08,4.875981164876564e-16,6.6711352311502695e-15,1.0589985193774708e-13,0.033803192943539138,8.8708940390673116e-09,7.7572106428565333e-17,3.8626573809729373e-17,1.2596222212721514e-18,0.0
7.184124347340868e-13,0.5299520286928067,76.950000000000003,0.0,0.0,0.0,0.94176195040528632,9.4999998396703376,2.2785283461039197e-05,0.00016875719488770478,0.00016864915537428802,1.3418469078979858e-07,6.5494825551214326e-12,0.014840440825723224,0.0089047106995199486,2.6138425453082349e-08,4.9414976333858527e-16,6.8238484967061414e-15,1.0821016618425829e-13,0.034132537106185336,8.9997802960683533e-09,7.8305766668109069e-17,3.8975416657399079e-17,1.2969169530776886e-18,0.0
7.237847226393425e-13,0.5299520286804881,76.950000000000003,0.0,0.0,0.0,0.9413405978330599,9.4999998376375654,2.2950578876261344e-05,0.00016994446593780909,0.0001698348834201623,1.3597258102558755e-07,6.5955654180849415e-12,0.014843909347436342,0.0089906299597507719,2.6383261006232885e-08,5.0073387145182922e-16,6.9788690737579242e-15,1.1055260183577132e-13,0.034461961439443661,9.1295188559265764e-09,7.9039247941143244e-17,3.9323853128601735e-17,1.3350198578658334e-18,0.0
7.291570105445982e-13,0.5299520286681165,76.950000000000003,0.0,0.0,0.0,0.94091943772236719,9.4999998355960944,2.311580030094115e-05,0.00017113067468475226,0.00017101954033803873,1.3776923182372801e-07,6.6415996963362274e-12,0.014847095014664941,0.0090765680088230275,2.6628032273689424e-08,5.0735024137436866e-16,7.1362137732658559e-15,1.1292734889008658e-13,0.034791459574686025,9.2601081169126684e-09,7.9772536627048814e-17,3.9671876713509203e-17,1.373942060530441e-18,0.0
7.345292984498539e-13,0.5299520286556928,76.950000000000003,0.0,0.0,0.0,0.94049846990411079,9.4999998335459903,2.3280947768867857e-05,0.00017231582209317555,0.00017220312714207007,1.395745892779258e-07,6.6875998768795206e-12,0.014850005798980234,0.0091625232314801637,2.6872734845822133e-08,5.1399867458992369e-16,7.2958993853734501e-15,1.1533459678891299e-13,0.03512102532274277,9.3915464796629309e-09,8.0505619515382803e-17,4.0019481120210418e-17,1.4136947500157725e-18,0.0
7.399015863551096e-13,0.529952028643217,76.950000000000003,0.0,0.0,0.0,0.94007769421154486,9.4999998314873046,2.3446021313801227e-05,0.00017349990912654155,0.00017338564484508184,1.4138859973510892e-07,6.7335520618547907e-12,0.014852649449615438,0.0092484940580005465,2.7117364445958553e-08,5.2067897351473525e-16,7.4579426791907425e-15,1.1777453441960447e-13,0.035450652668897277,9.5238323471756895e-09,8.1238483794017728e-17,4.0366660268287213e-17,1.4542891791068457e-18,0.0
7.452738742603654e-13,0.5299520286306895,76.950000000000003,0.0,0.0,0.0,0.93965711048021172,9.4999998294200978,2.3611020969471932e-05,0.00017468293674708922,0.00017456709445858021,1.4321120979428624e-07,6.7794697278539256e-12,0.014855033499666062,0.0093344789629274134,2.7361916926539119e-08,5.2739094149336034e-16,7.6223604025799343e-15,1.2024735011687678e-13,0.035780335768020269,9.6569641248077539e-09,8.197111703762513e-17,4.0713408282578266e-17,1.4957366642204404e-18,0.0
7.506461621656211e-13,0.5299520286181109,76.950000000000003,0.0,0.0,0.0,0.93923671854787882,9.4999998273444213,2.3775946769581975e-05,0.00017586490591589825,0.00017574747699276004,1.4504236630541122e-07,6.8253399512825739e-12,0.01485716527211722,0.0094204764638342545,2.7606388265383757e-08,5.3413438279449091e-16,7.7891692819432962e-15,1.2275323166449557e-13,0.036110068939839694,9.7909402202708672e-09,8.2703507196489997e-17,4.1059719487126017e-17,1.5380485851967494e-18,0.0
7.560184500708768e-13,0.5299520286054813,76.950000000000003,0.0,0.0,0.0,0.93881651825447709,9.4999998252603373,2.3940798747805044e-05,0.00017704581759284704,0.00017692679345651256,1.4688201636825166e-07,6.8711752689638049e-12,0.014859051885702962,0.0095064851201246258,2.7850774562066228e-08,5.4090910260678831e-16,7.9583860220134131e-15,1.2529236629694588e-13,0.036439846664342641,9.9257590436282021e-09,8.343564258565002e-17,4.1405588399301065e-17,1.5812363850916657e-18,0.0
7.613907379761325e-13,0.529952028592801,76.950000000000003,0.0,0.0,0.0,0.93839650944204267,9.4999998231679044,2.4105576937786916e-05,0.00017822567273667307,0.00017810504485743289,1.4873010733126368e-07,6.9169636634430474e-12,0.014860700260602114,0.0095925035318654255,2.8095072034393234e-08,5.477149070347384e-16,8.1300273056456588e-15,1.2786494070107444e-13,0.036769663577305378,1.0061419007290822e-08,8.4167511874346576e-17,4.1751009724098755e-17,1.6253115699697004e-18,0.0
7.667630258813882e-13,0.5299520285800704,76.950000000000003,0.0,0.0,0.0,0.93797669195465905,9.4999998210671741,2.4270281373145798e-05,0.00017940447230493394,0.00017928223220182725,1.5058658679047137e-07,6.9627167974786588e-12,0.01486211712397535,0.0096785303386527112,2.833927701498512e-08,5.5455160309452494e-16,8.3041097936129971e-15,1.304711410177147e-13,0.037099514465948065,1.0197918526014203e-08,8.4899104075782123e-17,4.2095978348602962e-17,1.6702857086975207e-18,0.0
7.721353137866439e-13,0.5299520285672901,76.950000000000003,0.0,0.0,0.0,0.93755706563840036,9.4999998189582051,2.4434912087472711e-05,0.00018058221725406355,0.00018045835649472018,1.5245140258835112e-07,7.0084234963933517e-12,0.014863309015347818,0.0097645642185091447,2.8583385947955443e-08,5.6141899870992167e-16,8.4806501244029627e-15,1.3311115284328571e-13,0.037429394264710716,1.0335256016894764e-08,8.5630408537171958e-17,4.2440489336612201e-17,1.7161704327381011e-18,0.0
7.775076016918996e-13,0.5299520285544597,76.950000000000003,0.0,0.0,0.0,0.93713763034127795,9.4999998168410471,2.4599469114331795e-05,0.00018175890853933601,0.00018163341873986174,1.5432450281272122e-07,7.054094609990875e-12,0.014864282291841672,0.0098506038868121735,2.8827395385686279e-08,5.6831690270820238e-16,8.659664914016938e-15,1.3578516123137513e-13,0.037759298051146868,1.0473429899366358e-08,8.6361414930084285e-17,4.2784537923423407e-17,1.7629774359454817e-18,0.0
7.828798895971553e-13,0.5299520285415806,76.950000000000003,0.0,0.0,0.0,0.9367183859131869,9.4999998147157605,2.4763952487260684e-05,0.00018293454711491844,0.00018280741993973435,1.5620583579563642e-07,7.0997197474390842e-12,0.014865043133262689,0.0099366480952521284,2.9071301985696776e-08,5.7524512481607099e-16,8.8411707557715911e-15,1.3849335069429745e-13,0.038089221041931715,1.0612438595196867e-08,8.7092113241058489e-17,4.3128119510768383e-17,1.8107184743601237e-18,0.0
7.88252177502411e-13,0.5299520285286523,76.950000000000003,0.0,0.0,0.0,0.93629933220585471,9.4999998125824021,2.4928362239770802e-05,0.00018410913393383723,0.00018398036109555928,1.580953501122876e-07,7.1453090024244088e-12,0.014865597547045029,0.010022695630819346,2.9315102507602077e-08,5.8220347565560784e-16,9.0251842201025453e-15,1.4123590520463724e-13,0.038419158588981782,1.0752280528484716e-08,8.7822493762494999e-17,4.347122966189903e-17,1.8594053660048569e-18,0.0
7.936244654076667e-13,0.5299520285156754,76.950000000000003,0.0,0.0,0.0,0.93588046907279132,9.4999998104410217,2.5092698405347707e-05,0.00018528266994802709,0.00018515224320730345,1.5999299457990613e-07,7.1908527131482929e-12,0.014865951373058116,0.010108745314819548,2.9558793810160075e-08,5.8919176674023711e-16,9.2117218543702218e-15,1.4401300819676892e-13,0.038749106175682557,1.0892954125655475e-08,8.8552547083807551e-17,4.3813864096816452e-17,1.9090499906814109e-18,0.0
