Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63)
5.330774114431839e-16,0.4351410047819237,76.950000000000003,0.0,0.0,0.0,0.99999719832683098,9.4999999999999556,4.4356011736485935e-09,3.8307292706189984e-08,3.8307268383762338e-08,3.0216123837702679e-14,2.3386227131133918e-15,2.7177216148682758e-06,7.1853014848879225e-10,1.3999043528781835e-14,1.3761930923889884e-22,4.2081626868011319e-25,1.6560158235874628e-22,2.1828038880627588e-09,8.2530103124963676e-16,4.9971352913330234e-23,9.4730112239492348e-25,3.6805155274528962e-31,0.0,3.23067603178064e-18,1.0443970304874907e-14
6.553752016074933e-16,0.43514100478192363,76.950000000000003,0.0,0.0,0.0,0.99999655558246281,9.4999999999999325,5.4532081334294972e-09,4.7095657948433439e-08,4.7095620546103891e-08,4.5670049975080439e-14,2.897601110006922e-15,3.3403884097175996e-06,1.0858571738735282e-09,2.1155852997846205e-14,2.0823729594724842e-22,7.8167123527639126e-25,3.075706226543842e-22,3.2986970421216081e-09,1.2474163243291224e-15,7.5551519258958015e-23,1.7320824185687356e-24,8.3972472336692227e-31,0.0,6.0001215286589928e-18,1.5785734162051366e-14
7.776729917718028e-16,0.43514100478192347,76.950000000000003,0.0,0.0,0.0,0.99999591284224454,9.4999999999999041,6.4708144367924792e-09,5.5884010422723792e-08,5.5883957132101057e-08,6.4304120230680048e-14,3.4567726170402021e-15,3.9627462582774389e-06,1.5286742816117003e-09,2.9783605032330954e-14,2.9342644934816444e-22,1.3057979049954161e-24,5.1374141461589963e-22,4.6439195534033537e-09,1.7564065233507186e-15,1.063947282351672e-22,2.8485805006425697e-24,1.6635893474843301e-30,0.0,1.0021826905447638e-17,2.2226880992437986e-14
8.999707819361123e-16,0.4351410047819233,76.950000000000003,0.0,0.0,0.0,0.99999527010617439,9.4999999999998703,7.4884200837417672e-09,6.4672350130100764e-08,6.4672278141983449e-08,8.6118187192616945e-14,4.0158624660602189e-15,4.5847953137477861e-06,2.046943988606363e-09,3.9881614763044785e-14,3.9318606749053819e-22,2.0236940433526151e-24,7.9608689026538014e-22,6.2183575572039909e-09,2.3522713902572527e-15,1.4249852938782923e-22,4.3467319689672821e-24,2.9825156639462344e-30,0.0,1.5529260605225264e-17,2.9767408702316618e-14
1.0222685721004218e-15,0.4351410047819232,76.950000000000003,0.0,0.0,0.0,0.99999462737425049,9.4999999999998348,8.5060250742815783e-09,7.3460677071240412e-08,7.3460583575980321e-08,1.1111210365132409e-13,4.5749581857022456e-15,5.2065357290488928e-06,2.6406288802043212e-09,5.1449198549597402e-14,5.0751553831926008e-22,2.9658200701779562e-24,1.1665585508587469e-21,8.0218973967352928e-09,3.0350106873202267e-15,1.8386047661617651e-22,6.2731845483787369e-24,4.9637553375801983e-30,0.0,2.2755464078022548e-17,3.8407315200880629e-14
1.20007374922896e-15,0.4351410047819229,76.950000000000003,0.0,0.0,0.0,0.9999936929325135,9.4999999999997726,9.9854900110435118e-09,8.6237745581729598e-08,8.6237615804814933e-08,1.5312195745891576e-13,5.3877349867129385e-15,6.1099156788081237e-06,3.638219153495025e-09,7.0887000337783662e-14,6.9972408876676605e-22,4.7981198094097041e-24,1.8869175437000008e-21,1.105245088950014e-08,4.1825919557751446e-15,2.5336988752841387e-22,9.9272804916828545e-24,9.424576189354332e-30,0.0,3.680589921538327e-17,5.292969588087744e-14
1.377878926357498e-15,0.4351410047819225,76.950000000000003,0.0,0.0,0.0,0.99999275849953106,9.4999999999996998,1.1464953560348299e-08,9.9014787111731929e-08,9.9014615111465086e-08,2.0185242281904176e-13,6.2004623972840017e-15,7.0126440362866746e-06,4.7950235487779938e-09,9.3427555177875024e-14,9.2272584314722986e-22,7.2624718906447823e-24,2.8555162093641689e-21,1.4566676861004683e-08,5.5138019567638987e-15,3.3398097028286739e-22,1.4702572165309853e-23,1.6375131815116659e-29,0.0,5.5697570359004205e-17,6.9775866734944099e-14
1.5556841034860362e-15,0.435141004781922,76.950000000000003,0.0,0.0,0.0,0.99999182407529741,9.4999999999996163,1.2944415722208886e-08,1.1179180166340877e-07,1.1179158149663544e-07,2.5730304705546372e-13,7.0133235274608558e-15,7.9147212709465645e-06,6.1109272038378203e-09,1.1906876406502722e-13,1.176518974937707e-21,1.045259415023914e-23,4.1090451922245094e-21,1.8564226387247809e-08,7.0286399592966001e-15,4.2568621449881497e-22,2.0711557575353529e-23,2.6604129307506033e-29,0.0,8.0145902471961484e-17,8.8945821334456025e-14
1.7334892806145743e-15,0.43514100478192164,76.950000000000003,0.0,0.0,0.0,0.9999908896598072,9.4999999999995257,1.4423876496638222e-08,1.2456878923920685e-07,1.2456851496103037e-07,3.1947337759339467e-13,7.8262141349423696e-15,8.8161478518350604e-06,7.5858153579375664e-09,1.4780852975233284e-13,1.4611013441621005e-21,1.4462203047567722e-23,5.6841609562825524e-21,2.3044750852495789e-08,8.7271052325003009e-15,5.2847811624772638e-22,2.8056085122430417e-23,4.1008936808322798e-29,0.0,1.1086568512595464e-16,1.1043955325172407e-13
1.9112944577431123e-15,0.43514100478192097,76.950000000000003,0.0,0.0,0.0,0.99998995525305445,9.4999999999994227,1.5903335883649243e-08,1.3734574984165559e-07,1.3734541550535411e-07,3.8836296183507545e-13,8.6389461697263146e-15,9.7169242477174526e-06,9.2195733193304123e-09,1.7964475615775692e-13,1.7764705242577697e-21,1.9385039806250122e-23,7.6174949582839137e-21,2.8007901850590393e-08,1.0609197045478585e-14,6.4234917591610615e-22,3.6828719201845505e-23,6.0595259861633963e-29,0.0,1.4857127521889634e-16,1.3425705605900296e-13
2.2669048120001885e-15,0.43514100478191997,76.950000000000003,0.0,0.0,0.0,0.99998808646573933,9.4999999999991918,1.8862250495468052e-08,1.6289959013527913e-07,1.6289911783660381e-07,5.4629808151590626e-13,1.0264515604195727e-14,1.1516528357491056e-05,1.2963240394670774e-08,2.5259821540912356e-13,2.499561925524279e-21,3.2345361887350596e-23,1.2705164010511564e-20,3.9380691332466868e-08,1.4924257367825271e-14,9.0329880017773451e-22,5.8987397101081733e-23,1.198769947741964e-28,0.0,2.4779418964361011e-16,1.8886334863829547e-13
2.6225151662572648e-15,0.4351410047819187,76.950000000000003,0.0,0.0,0.0,0.99998621771330676,9.49999999999892,2.182115955776862e-08,1.8845332256335349e-07,1.8845268849601419e-07,7.3110478648326237e-13,1.188965353543835e-14,1.3313537343038403e-05,1.7341012694513045e-08,3.3791240411403386e-13,3.3457759052513112e-21,5.00836453104789e-23,1.9664442509661409e-20,5.2679813047416e-08,1.9973815080781954e-14,1.208475200025501e-21,8.7769057811889949e-23,2.1466032988549441e-28,0.0,3.8351823557748369e-16,2.5276464766532304e-13
2.978125520514341e-15,0.435141004781917,76.950000000000003,0.0,0.0,0.0,0.99998434899571154,9.4999999999986091,2.4780063070654146e-08,2.1400694714275585e-07,2.1400612748921269e-07,9.4277945733995792e-13,1.3516155113986067e-14,1.5107954942011411e-05,2.235197573599051e-08,4.3557060592759851e-13,4.3151001152788844e-21,7.3350248328081553e-23,2.8787230514664439e-20,6.7902489014709146e-08,2.575786433910454e-14,1.5578185620112421e-21,1.2364952373104696e-22,3.5688507148852249e-28,0.0,5.6143915283722104e-16,3.2596090173708163e-13
3.689346229028493e-15,0.43514100478191337,76.950000000000003,0.0,0.0,0.0,0.99998061166485286,9.4999999999978701,3.069785344859212e-08,2.6511387283655498e-07,2.6511261049946824e-07,1.446718222194344e-12,1.6766800312319757e-14,1.868903090322911e-05,3.4269822868420573e-08,6.6785229935783334e-13,6.6229965106489274e-21,1.3947079875706006e-22,5.4688162400121277e-20,1.0410741230663847e-07,3.9529414114791582e-14,2.3887673508978112e-21,2.1825036682459407e-22,8.4003404672252148e-28,0.0,1.0666122319453795e-15,5.0023806944085343e-13
4.3294448666912305e-15,0.4351410047819093,76.950000000000003,0.0,0.0,0.0,0.99997724818577161,9.4999999999970708,3.6023845810769262e-08,3.1110973730962907e-07,3.1110799496664809e-07,1.9921152549336847e-12,1.9692737987087289e-14,2.1903174111123712e-05,4.7152250749082988e-08,9.1895511614913429e-13,9.1209633060973224e-21,2.2541800181203547e-22,8.8315354252212629e-20,1.432426127890829e-07,5.4435711372661358e-14,3.2870739193613606e-21,3.3095078879052463e-22,1.5921725951176387e-27,0.0,1.7225504288203671e-15,6.888757510934878e-13
4.969543504353968e-15,0.43514100478190476,76.950000000000003,0.0,0.0,0.0,0.99997388481886351,9.4999999999961453,4.1349820194440303e-08,3.5710525264559065e-07,3.5710295292268734e-07,2.6245082317751984e-12,2.2619757295399905e-14,2.5108979107044065e-05,6.2072055134871801e-08,1.2097935997440263e-12,1.2017541417240024e-20,3.4095618303327396e-22,1.3346679579064565e-19,1.8856710979820247e-07,7.1721670363027148e-14,4.3275549758210166e-21,4.709742704957739e-22,2.7623775448891553e-27,0.0,2.6034073032203009e-15,9.0762828798175906e-13
5.609642142016705e-15,0.4351410047818995,76.950000000000003,0.0,0.0,0.0,0.99997052156386734,9.4999999999950937,4.6675776600202215e-08,4.0310041895528586e-07,4.0309748440030272e-07,3.3438760623375162e-12,2.5545009223399799e-14,2.8306467494248679e-05,7.9023950405343803e-08,1.5402710763669934e-12,1.5312626178868627e-20,4.9046919819729031e-22,1.9182459889668714e-19,2.4006484688037735e-07,9.1387257020041104e-14,5.5098646251580082e-21,6.3912004408823675e-22,4.4823671980386341e-27,0.0,3.7421018792560784e-15,1.1564953805637648e-12
6.889839417342179e-15,0.4351410047818872,76.950000000000003,0.0,0.0,0.0,0.99996379538856917,9.4999999999926068,5.7327635480379584e-08,4.950897049199617e-07,4.9508526805098329e-07,5.0434519480183792e-12,3.1396824717070778e-14,3.4676580576132096e-05,1.1900293948192806e-07,2.3197574846188196e-12,2.3097948908304951e-20,9.0896664712774342e-22,3.5485688295998122e-19,3.6151602312099188e-07,1.3785717710339296e-13,8.2985902840548169e-21,1.0619775956124979e-21,1.0187775387996459e-26,0.0,6.9242518663937706e-15,1.7445720349785139e-12
8.170036692667654e-15,0.43514100478187223,76.950000000000003,0.0,0.0,0.0,0.99995706965780029,9.4999999999896154,6.7979422456049353e-08,5.8707759606218217e-07,5.8707134617984276e-07,7.090674288414437e-12,3.7248476914499597e-14,4.1013685066178632e-05,1.6704720622726623e-07,3.2566456308142212e-12,3.2476159557283103e-20,1.5160272031050318e-21,5.907457720670497e-19,5.0746851983472488e-07,1.9384519922669569e-13,1.1650500445713399e-20,1.6019742416222521e-21,2.0118579267420489e-26,0.0,1.1530640630175372e-14,2.4531033193496533e-12
9.450233967993129e-15,0.43514100478185486,76.950000000000003,0.0,0.0,0.0,0.99995034436949515,9.4999999999861249,7.8631137531937477e-08,6.790640932364202e-07,6.7905571904757242e-07,9.4853745393049568e-12,4.310020385442893e-14,4.7317951785282961e-05,2.2311495627990182e-07,4.3501705299099088e-12,4.3446485782484492e-20,2.346804543322447e-21,9.1272531332392422e-19,6.7779537572463737e-07,2.5935105109774521e-13,1.5562857988461079e-20,2.2599788273737616e-21,3.5967999302230284e-26,0.0,1.7821546237432831e-14,3.2820868397608765e-12
1.0730431243318604e-14,0.43514100478183504,76.950000000000003,0.0,0.0,0.0,0.99994361952159905,9.4999999999821263,8.9282780712747999e-08,7.7104919729349042e-07,7.7103838691440195e-07,1.2227384235914308e-11,4.8951815950942031e-14,5.3589550670465564e-05,2.8716461153424891e-07,5.5995709037911528e-12,5.6008155649371045e-20,3.4364891079631942e-21,1.3339298232203224e-18,8.7237028642749425e-07,3.3437446052782504e-13,2.0032939053985308e-20,3.036206563669963e-21,5.9710077920258894e-26,0.0,2.6055891690471655e-14,4.2315202033650102e-12
1.2010628518644079e-14,0.43514100478181267,76.950000000000003,0.0,0.0,0.0,0.99993689511206718,9.4999999999776286,9.9934352003162999e-08,8.6303290907993364e-07,8.6301935004010344e-07,1.531653499300987e-11,5.4803329698288154e-14,5.9828650779399008e-05,3.5915480903318311e-07,7.0040891635732424e-12,7.016039763886017e-20,4.8203080424829374e-21,1.8673942462105155e-18,1.0910676011497217e-06,4.1891515543137647e-13,2.5058032984053108e-20,3.930558511687848e-21,9.3597503924191768e-26,0.0,3.6491251867426516e-14,5.3014010183813359e-12
1.3290825793969553e-14,0.4351410047817878,76.950000000000003,0.0,0.0,0.0,0.99993017113886618,9.4999999999726263,1.1058585140784305e-07,9.5501522943824621e-07,9.5499860868399223e-07,1.8752658504893881e-11,6.0654759408163278e-14,6.6035420294894876e-05,4.3904439987020503e-07,8.5629713919886526e-12,8.5902440587780623e-20,6.5335251630551547e-21,2.5260547459280322e-18,1.3337623193324387e-06,5.129728638255415e-13,3.0635442257504896e-20,4.9427131942437189e-21,1.4015950461974007e-25,0.0,4.9383860401775252e-14,6.4917268940919054e-12
1.58512203446205e-14,0.4351410047817306,76.950000000000003,0.0,0.0,0.0,0.99991672449337343,9.4999999999611244,1.3188863457853191e-07,1.1389756992204067e-06,1.1389520135613225e-06,2.666515096744778e-11,7.2357358737549722e-14,7.8352635928751415e-05,6.223582297665726e-07,1.2140830340461977e-11,1.2215284653179467e-19,1.1089392467326248e-20,4.2702182665253962e-18,1.890647195517709e-06,7.2963823366460816e-13,4.3436482065766705e-20,7.318442710032062e-21,2.8279474228085769e-25,0.0,8.3559091074579862e-14,9.2337042700123547e-12
1.841161489527145e-14,0.4351410047816634,76.950000000000003,0.0,0.0,0.0,0.99990327956906022,9.4999999999476277,1.5319113026166805e-07,1.3229306132998745e-06,1.3228986036118599e-06,3.5963516766526294e-11,8.405959188948866e-14,9.0542525708106877e-05,8.3678114919507337e-07,1.6327189171562096e-11,1.6475321145537374e-19,1.7386934042062642e-20,6.667957184668666e-18,2.5420377882618224e-06,9.8436839621654803e-13,5.8414738647030413e-20,1.0159053376960508e-20,5.1330126723170112e-25,0.0,1.3060488973521449e-13,1.2457433226480481e-11
2.09720094459224e-14,0.43514100478158635,76.950000000000003,0.0,0.0,0.0,0.99988983635003137,9.4999999999321432,1.7449333849376447e-07,1.5068799782730101e-06,1.5068383808938955e-06,4.6646412314314744e-11,9.5761477388206396e-14,0.00010260640405886938,1.0819915605680832e-06,2.1116146922026468e-11,2.1369737914893569e-19,2.5709578007294922e-20,9.8192677366393954e-18,3.2869571608331421e-06,1.2771611792634745e-12,7.5549098314226084e-20,1.3460115211502006e-20,8.6165596287064415e-25,0.0,1.9252354343790835e-13,1.6162894675592465e-11
2.353240399657335e-14,0.4351410047814994,76.950000000000003,0.0,0.0,0.0,0.99987639482055568,9.4999999999146816,1.9579525931099744e-07,1.6908238006733075e-06,1.690771347458603e-06,5.871249529100357e-11,1.0746301159347814e-13,0.00011454557183782122,1.3576711862311454e-06,2.6501859687823423e-11,2.6897919921213314e-19,3.6341336678852458e-20,1.3822626692078431e-17,4.1244384616643723e-06,1.6080144121826172e-12,9.4818651538603653e-20,1.7217246692787163e-20,1.3620618837478505e-24,0.0,2.7129653649607545e-13,2.0350069546061902e-11
2.865319309787525e-14,0.4351410047812963,76.950000000000003,0.0,0.0,0.0,0.99984951676815126,9.4999999998738431,2.3839823884391391e-07,2.0586948435785632e-06,2.0586168566055212e-06,8.6988860585201645e-11,1.3086502398513684e-13,0.00013805491209532687,1.9991813655362717e-06,3.9040456661443874e-11,3.9853122386576125e-19,6.5671162815614372e-20,2.4771925257139755e-17,6.0732692481405916e-06,2.3838935530313737e-12,1.3968070958533271e-19,2.6081737176899121e-20,2.9765867065414255e-24,0.0,4.872287421603059e-13,3.0169483348282681e-11
3.377398219917715e-14,0.43514100478105416,76.950000000000003,0.0,0.0,0.0,0.9998226452892166,9.499999999825171,2.8100006914322038e-07,2.4265437930489e-06,2.4264351473220206e-06,1.2078189940659604e-10,1.5426562811178271e-13,0.00016108068723130615,2.7588305729496943e-06,5.3897349244188903e-11,5.5336019821061359e-19,1.0766016001276396e-19,4.0274070048088276e-17,8.3809931149015769e-06,3.3119884851065111e-12,1.928376452989289e-19,3.671744584155117e-20,5.7125949572640868e-24,0.0,7.938454198081529e-13,4.1915522390546718e-11
4.009390868932894e-14,0.4351410047807019,76.950000000000003,0.0,0.0,0.0,0.99978949018885221,9.4999999997543778,3.3357640438217643e-07,2.8805017041064141e-06,2.8803481042354669e-06,1.7007806933482331e-10,1.8314402769135603e-13,0.00018884648429498947,3.8556347658894183e-06,7.5363019403471267e-11,7.7922138982826873e-19,1.8034352261375816e-19,6.6774047871935366e-17,1.1712955194966527e-05,4.6672459667622351e-12,2.6964056850627733e-19,5.2234424512736366e-20,1.1264041851399257e-23,0.0,1.3197391254601435e-12,5.906809782471806e-11
4.6413835179480736e-14,0.43514100478029105,76.950000000000003,0.0,0.0,0.0,0.99975634469762986,9.4999999996718394,3.8615099006917235e-07,3.3344261312834649e-06,3.3342196574286218e-06,2.2774076249184978e-10,2.1202030540987471e-13,0.00021590908580964929,5.1242235633195449e-06,1.0020943030459909e-10,1.0434173108291357e-18,2.8013237944504443e-19,1.0266251750916996e-16,1.5566780612401562e-05,6.2542961362174338e-12,3.5853980539149366e-19,7.0333700563559071e-20,2.0083671114639854e-23,0.0,2.0345547671242175e-12,7.9154747182329451e-11
5.273376166963253e-14,0.4351410047798224,76.950000000000003,0.0,0.0,0.0,0.99972320860050234,9.4999999995776552,4.3872382670405104e-07,3.7883171645591474e-06,3.7880498368069157e-06,2.937499665184936e-10,2.4089445797174539e-13,0.00024228627465296278,6.5602460700323862e-06,1.2835620877211615e-10,1.3458562662124629e-18,4.113781584229569e-19,1.4922468594275283e-16,1.9929252385714258e-05,8.073106559828065e-12,4.5924778018094533e-19,9.0954374788886462e-20,3.3226296692458237e-23,0.0,2.9653619025370571e-12,1.0217518586610288e-10
5.905368815978432e-14,0.4351410047792963,76.950000000000003,0.0,0.0,0.0,0.999690081687859,9.4999999994719229,4.9129491477548941e-07,4.2421748918146317e-06,4.2418386720353978e-06,3.6808571562903948e-10,2.6976647009559683e-13,0.0002679953839822081,8.1594614230872163e-06,1.5972488641940857e-10,1.6864467743707834e-18,5.7845360833999874e-19,2.0769735421523504e-16,2.4787487785169436e-05,1.0123644857235107e-11,5.714837324485598e-19,1.1403588876780246e-19,5.1879168271878991e-23,0.0,4.138540628601919e-12,1.2812912984755847e-10
6.537361464993611e-14,0.43514100477871326,76.950000000000003,0.0,0.0,0.0,0.99965696375538859,9.4999999993547348,5.4386425476128476e-07,4.6959993988835148e-06,4.6955861925437929e-06,4.5072809050450394e-10,2.9863637982593452e-13,0.00029305330869586806,9.9177359875204485e-06,1.9423885417878081e-10,2.0650975666030975e-18,7.8575271615152377e-19,2.7927059286704839e-16,3.0128929814026172e-05,1.240587870010979e-11,6.9497355442411724e-19,1.3951830698093302e-19,7.7356893887141284e-23,0.0,5.5797991537010028e-12,1.5701629565678798e-10
7.16935411400879e-14,0.4351410047780736,76.950000000000003,0.0,0.0,0.0,0.99962385460394654,9.4999999992261941,5.9643184712862209e-07,5.1497907695999654e-06,5.1492924275313003e-06,5.4165721817444929e-10,3.275042380175919e-13,0.00031747651635053483,1.1831040685326829e-05,2.3182331885533287e-10,2.4817175865808193e-18,1.037690627312472e-18,3.6508930253065352e-16,3.5941339094620351e-05,1.4919775810945776e-11,8.2944963554271995e-19,1.6734496310001567e-19,1.1109668697006672e-22,0.0,7.314190534811286e-12,1.8883640037253566e-10
7.801346763023968e-14,0.435141004777378,76.950000000000003,0.0,0.0,0.0,0.99959075403942188,9.4999999990863859,6.4899769233435296e-07,5.6035490858475165e-06,5.6029574059714857e-06,6.4085327191714958e-10,3.5636994834094251e-13,0.00034128105818473522,1.3895448298279898e-05,2.7240525928648183e-10,2.9362159898820863e-18,1.3387035621034009e-18,4.662548184900905e-16,4.2212785674977282e-05,1.7665303961858488e-11,9.7465070558327655e-19,1.9746136893738414e-19,1.5465355323819622e-22,0.0,9.366129578689219e-12,2.2358916161239177e-10
8.433339412039147e-14,0.43514100477662676,76.950000000000003,0.0,0.0,0.0,0.99955766187261452,9.499999998935408,7.0156179082524162e-07,6.0572744276039177e-06,6.0565811566167293e-06,7.4829647113210077e-10,3.8523342220423896e-13,0.0003644825793069105,1.6107130975258061e-05,3.1591338561448351e-10,3.4285021433898124e-18,1.6932487388177985e-18,5.8382633163624319e-16,4.89316414566632e-05,2.0642430973446469e-11,1.1303216889453176e-18,2.2981151482093991e-19,2.0969596278556298e-22,0.0,1.1759408461361815e-11,2.61274297523344e-10
9.065332061054326e-14,0.4351410047758204,76.950000000000003,0.0,0.0,0.0,0.99952457791910332,9.4999999987733439,7.5412414303824261e-07,6.5109668729885367e-06,6.510163708003068e-06,8.6396708125577937e-10,4.1409496198380385e-13,0.0003870963294904458,1.8462357591043934e-05,3.6227809630131708e-10,3.958485624932901e-18,2.1058042870600396e-18,7.1882247013111762e-16,5.6086572171448463e-05,2.3851124713630903e-11,1.296213550847903e-18,2.6434013964824906e-19,2.7800118176005235e-22,0.0,1.4517213278652468e-11,3.0189152677233e-10
9.697324710069504e-14,0.43514100477495915,76.950000000000003,0.0,0.0,0.0,0.9994915019991365,9.4999999986002823,8.0668474940071476e-07,6.9646264983037083e-06,6.9637050884541492e-06,9.8784541361177669e-10,4.4295473897536336e-13,0.00040913717239632916,2.0957491489834023e-05,4.1143144101139079e-10,4.5260762226397537e-18,2.5808691768954312e-18,8.7222250294234571e-16,6.3666530526628552e-05,2.729135309659871e-11,1.4720831645236766e-18,3.0099746486486053e-19,3.6145148976924143e-22,0.0,1.7662138185514652e-11,3.454405685372926e-10
