Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54)
1.1640363130040956e-09,0.26604662434870713,76.950000000000003,0.0,0.0,0.0,6.6692657620887776e-05,9.499978717641687,0.001097856735763125,0.0076344391028453302,0.0014390919826314298,1.5833048181944646e-05,7.3399949032795152e-10,1.1950362020157766e-05,0.18920567823716189,4.0979158944759186e-06,6.830558547211906e-14,2.112430949024936e-07,2.0604250179005703e-06,0.79303528966057335,8.2903971024688854e-05,1.3952102793349311e-14,1.3548197563976204e-14,1.6110015605560335e-09,0.0,0.00039318957804769647,2.8114611737062941e-05,0.0065697382893648258,0.0065708777064126611,7.5716365659722981e-07,3.8225339124396184e-07,3.2406473335868834e-08,0.0004116780104019444
1.1702716493643399e-09,0.2660466677829715,76.950000000000003,0.0,0.0,0.0,6.6264759056722697e-05,9.4999788669413725,0.0010977063627850856,0.0076321789402707734,0.0014253797203272033,1.5682182241124121e-05,7.3378208277650822e-10,1.1935864069641304e-05,0.18897720321166236,4.0967021082221332e-06,6.7654732503244778e-14,2.1157315618990139e-07,2.0710715233575297e-06,0.79326425616782081,8.2904763962619624e-05,1.394797023645501e-14,1.3617926754414185e-14,1.6196083496645442e-09,0.0,0.00039330437959251077,2.7846724629929937e-05,0.0065838645289368648,0.0065850063961822762,7.5879175439411849e-07,3.830754910242709e-07,3.2415830210999649e-08,0.00041391641129489426
1.1765069857245842e-09,0.26604671080341213,76.950000000000003,0.0,0.0,0.0,6.5859424704581095e-05,9.4999790148301635,0.0010975559804163491,0.0076299194776139802,0.0014117981156483122,1.5532753870612497e-05,7.3356474361362486e-10,1.192143693607432e-05,0.18874900382607951,4.0954887037880399e-06,6.7010081377532838e-14,2.1189950794869143e-07,2.0817092742995654e-06,0.79349292452355324,8.2905553235652432e-05,1.394383897953555e-14,1.3687598744257211e-14,1.6282079548559521e-09,0.0,0.00039341902533140673,2.7581390094389058e-05,0.0065978561679939192,0.0065990004620897222,7.6040433854495561e-07,3.8388975726710887e-07,3.2425174900737295e-08,0.00041615414589760852
1.1827423220848285e-09,0.2660467534139725,76.950000000000003,0.0,0.0,0.0,6.5475251732154536e-05,9.499979161321491,0.0010974055902669654,0.0076276607144540112,0.0013983459235999062,1.5384749371490479e-05,7.3334747278805005e-10,1.1907077226129552e-05,0.18852108007388846,4.0942756808874481e-06,6.6371572996274569e-14,2.1222219551736404e-07,2.09233830065444e-06,0.79372129613802012,8.2906339016726945e-05,1.3939709021616558e-14,1.3757213720515618e-14,1.6368004014454254e-09,0.0,0.00039353351637330376,2.7318583807657455e-05,0.0066117144890814267,0.0066128611869029179,7.6200155688101422e-07,3.8469626461913418e-07,3.2434507462790503e-08,0.00041839121441344604
1.1889776584450728e-09,0.2660467956185575,76.950000000000003,0.0,0.0,0.0,6.5110924847846911e-05,9.4999793064286546,0.0010972551938467565,0.0076254026503716878,0.0013850219110504616,1.5238155175387831e-05,7.3313027024881086e-10,1.1892781756987176e-05,0.18829343192782907,4.0930630392357184e-06,6.5739148823964832e-14,2.1254126361977364e-07,2.1029586320873112e-06,0.79394937235462126,8.2907121468113614e-05,1.3935580361728914e-14,1.3826771869052556e-14,1.6453857145239647e-09,0.0,0.00039364785376851564,2.7058281678727636e-05,0.0066254407625237913,0.0066265898411666238,7.6358355582475507e-07,3.854950870156317e-07,3.2443827952131297e-08,0.00042062761704579572
1.195212994805317e-09,0.266046837421036,76.950000000000003,0.0,0.0,0.0,6.4765210837400728e-05,9.4999794501648367,0.0010971047925715655,0.0076231452849496138,0.0013718248566187508,1.5092957843239237e-05,7.329131359452071e-10,1.1878547543198683e-05,0.18806605934122636,4.091850778549741e-06,6.5112750882934761e-14,2.1285675637439216e-07,2.1135702980034106e-06,0.79417715445405257,8.2907900742081478e-05,1.3931452998908727e-14,1.3896273374565371e-14,1.6539639189607363e-09,0.0,0.00039376203851239534,2.6800459846158623e-05,0.006639036246540839,0.0066401876833189219,7.6515048040324871e-07,3.8628629768729181e-07,3.2453136421164663e-08,0.00042286335399806805
1.2014483311655614e-09,0.26604687882523914,76.950000000000003,0.0,0.0,0.0,6.4436953441491764e-05,9.4999795925430881,0.001096954387769125,0.0076208886177721695,0.0013587535505618835,1.4949144064052048e-05,7.3269606982681612e-10,1.1864371784370565e-05,0.18783896224922797,4.0906388985479504e-06,6.4492321748035691e-14,2.1316871730341813e-07,2.1241733275506903e-06,0.79440464365819219,8.2908676981523723e-05,1.3927326932197347e-14,1.3965718420569282e-14,1.6625350394053735e-09,0.0,0.00039387607154875166,2.654509467588821e-05,0.0066525021873631678,0.0066536559598065871,7.6670247426148106e-07,3.8706996916692783e-07,3.2462432919887715e-08,0.00042509842547368791
1.2076836675258057e-09,0.26604691983496204,76.950000000000003,0.0,0.0,0.0,6.4125068553011548e-05,9.4999797335763336,0.0010968039806845532,0.0076186326484255305,0.0013458067946644134,1.480670065368568e-05,7.3247907184348856e-10,1.1850251853616641e-05,0.18761214056996425,4.0894273989503056e-06,6.3877804541373232e-14,2.1347718934173671e-07,2.1347677496224321e-06,0.79463184113374696,8.2909450320544446e-05,1.3923202160641336e-14,1.4035107189382675e-14,1.6710991002902476e-09,0.0,0.00039398995377305351,2.6292162759066033e-05,0.0066658398193463839,0.0066669959051993471,7.6823967967552143e-07,3.8784617329612516e-07,3.2471717496038945e-08,0.00042733283167608672
1.21391900388605e-09,0.26604696045396325,76.950000000000003,0.0,0.0,0.0,6.382853971408824e-05,9.499979873277379,0.0010966535724855093,0.0076163773764976678,0.001332983402128505,1.4665614553642687e-05,7.3226214194535099e-10,1.1836185286731084e-05,0.18738559420563661,4.0882162794783106e-06,6.3269142927091999e-14,2.1378221484573104e-07,2.1453535928598295e-06,0.79485874799566769,8.2910220885008327e-05,1.3919078683292496e-14,1.4104439862114468e-14,1.6796561258327072e-09,0.0,0.00039410368603543341,2.6041640909907306e-05,0.0066790503650842759,0.0066802087423030645,7.6976223756557517e-07,3.8861498123183318e-07,3.2480990195238032e-08,0.00042956657280869667
1.2201543402462943e-09,0.26604700068596604,76.950000000000003,0.0,0.0,0.0,6.3546413894140387e-05,9.4999800116589075,0.0010965031642670283,0.0076141228015783524,0.0013202821974651368,1.4525872829871329e-05,7.3204528008280268e-10,1.1822169772037189e-05,0.18715932304353719,4.0870055398549915e-06,6.2666281106209576e-14,2.1408383560194982e-07,2.1559308856545338e-06,0.79508536531035445,8.2910988793056105e-05,1.3914956499207818e-14,1.4173716618652852e-14,1.6882061400372888e-09,0.0,0.00039421726914350391,2.5793506163567008e-05,0.0066921350355208771,0.0066932956822718321,7.7127028750890209e-07,3.8937646345288717e-07,3.2490251061117079e-08,0.00043179964907494301
1.2263896766065386e-09,0.2660470405346576,76.950000000000003,0.0,0.0,0.0,6.3277797531422939e-05,9.4999801487334814,0.001096352757056051,0.0076118689232591566,0.001307702016386353,1.4387462671579573e-05,7.3182848620651739e-10,1.1808203140869617e-05,0.18693332695700499,4.0857951798049027e-06,6.2069163811500115e-14,2.1438209283563158e-07,2.1664996561511746e-06,0.79531169409866054,8.2911754155587649e-05,1.3910835607449504e-14,1.4242937637655823e-14,1.6967491666978985e-09,0.0,0.00039433070386499789,2.5547735774034332e-05,0.0067050950300614962,0.0067062579247190064,7.7276396775262094e-07,3.9013068976647463e-07,3.2499500135443559e-08,0.00043403206067823945
1.232625012966783e-09,0.2660470800036905,76.950000000000003,0.0,0.0,0.0,6.3021852821620335e-05,9.4999802845135388,0.0010962023518156741,0.0076096157411334542,0.0012952417056985297,1.4250371390060369e-05,7.3161176026743887e-10,1.1794283358650708e-05,0.18670760580632284,4.0845851990541119e-06,6.1477736302426322e-14,2.1467702721908981e-07,2.1770599322498474e-06,0.79553773533870786,8.2912517076714679e-05,1.3906716007084893e-14,1.4312103096542982e-14,1.7052852293999651e-09,0.0,0.00039444399093024521,2.530430721204718e-05,0.0067179315366826479,0.0067190966578271824,7.7424341522638298e-07,3.9087772931453439e-07,3.2508737458235629e-08,0.00043626380782198145
1.2388603493270273e-09,0.26604711909668227,76.950000000000003,0.0,0.0,0.0,6.2777794238068392e-05,9.4999804190114059,0.001096051949449133,0.0076073632547964251,0.0012829001231966617,1.4114586417528063e-05,7.3139510221678414e-10,1.1780408516523675e-05,0.18648215943955759,4.0833755973302065e-06,6.0891944360119746e-14,2.1496867887996021e-07,2.1876117416085675e-06,0.79576348996852975,8.2913277654185271e-05,1.3902597697186506e-14,1.4381213171488731e-14,1.7138143515225653e-09,0.0,0.00039455713103449366,2.506319816302658e-05,0.0067306457320409829,0.0067318130584571104,7.7570876555493223e-07,3.9161765058009873e-07,3.2517963067870274e-08,0.00043849489070954165
1.2450956856872716e-09,0.2660471578172158,76.950000000000003,0.0,0.0,0.0,6.254488526914948e-05,9.4999805522392915,0.0010959015508035393,0.0076051114638450417,0.0012706761375596591,1.3980095305966027e-05,7.3117851200603916e-10,1.1766576823507984e-05,0.18625698769334834,4.0821663743622826e-06,6.0311734282409163e-14,2.1525708740931346e-07,2.1981551116457062e-06,0.79598895888854548,8.2914035979781599e-05,1.3898480676832006e-14,1.4450268037416783e-14,1.7223365562405254e-09,0.0,0.00039467012484008501,2.4824386525030754e-05,0.0067432387815811352,0.0067444082922555916,7.7716015307054273e-07,3.9235052139357383e-07,3.2527177001184653e-08,0.00044072530954426445
1.2513310220475159e-09,0.2660471961688401,76.950000000000003,0.0,0.0,0.0,6.2322435359306647e-05,9.4999806842092855,0.0010957511566733798,0.0076028603678780816,0.0012585686282466355,1.3846885725985144e-05,7.3096198958695925e-10,1.1752786599144312e-05,0.18603209039364543,4.080957529880932e-06,5.9737052878896119e-14,2.1554229186963492e-07,2.208690069542384e-06,0.79621414296388193,8.2914792139692856e-05,1.3894364945104149e-14,1.4519267867995695e-14,1.7308518665264917e-09,0.0,0.00039478297297849626,2.4587850406728669e-05,0.0067557118396425753,0.006756883513762333,7.785977108253344e-07,3.930764089389588e-07,3.253637929357111e-08,0.00044295506452946134
1.2575663584077602e-09,0.2660472341550704,76.950000000000003,0.0,0.0,0.0,6.2109797040969531e-05,9.4999808149333589,0.0010956007678038012,0.0076006099664961101,0.0012465764853941885,1.3714945465693195e-05,7.3074553491156607e-10,1.1739036266598544e-05,0.18580746735640297,4.0797490636182416e-06,5.9167847466077177e-14,2.1582433080267494e-07,2.2192166422448517e-06,0.79643904302655222,8.2915546214864871e-05,1.3890250501090763e-14,1.4588212835635599e-14,1.7393603051529797e-09,0.0,0.00039489567605225284,2.4353568125392971e-05,0.0067680660495654278,0.0067692398665157834,7.8002157060347736e-07,3.9379537976000705e-07,3.2545569979066343e-08,0.00044518415586840678
1.2638016947680045e-09,0.2660472717793885,76.950000000000003,0.0,0.0,0.0,6.1906363245476666e-05,9.499980944423374,0.0010954503848936887,0.0075983602593014858,0.001234698609714654,1.3584262429575074e-05,7.3052914793214752e-10,1.172532434619612e-05,0.18558311838822836,4.0785409753077797e-06,5.8604065862513204e-14,2.1610324223717025e-07,2.2297348564668293e-06,0.79666365987749332,8.2916298281327593e-05,1.3886137343884745e-14,1.4657103111485899e-14,1.7478618946943982e-09,0.0,0.00039500823463672218,2.4121518204911993e-05,0.0067803025437952824,0.0067814784831579733,7.8143186293327489e-07,3.9450749976632922e-07,3.2554749090434934e-08,0.00044741258376433386
1.2700370311282488e-09,0.26604730904524243,76.950000000000003,0.0,0.0,0.0,6.1711564781822417e-05,9.4999810726910834,0.0010953000085985542,0.0075961112458983477,0.0012229339123953332,1.3454824637383612e-05,7.3031282860125798e-10,1.1711649449359932e-05,0.18535904328699129,4.0773332646846045e-06,5.804565638404406e-14,2.163790636964407e-07,2.2402447386918299e-06,0.79688799428848245,8.2917048410502338e-05,1.3882025472584045e-14,1.472593886543391e-14,1.7563566575290431e-09,0.0,0.0003951206492817964,2.3891679373820715e-05,0.0067924224439870114,0.0067936004855383425,7.8282871709913613e-07,3.9521283423943712e-07,3.2563916659247668e-08,0.00044964034842043027
1.2762723674884931e-09,0.2660473459560479,76.950000000000003,0.0,0.0,0.0,6.1524867972755955e-05,9.4999811997481221,0.0010951496395332392,0.0075938629258926133,0.0012112813149986806,1.3326620223041024e-05,7.3009657687171341e-10,1.1698010272926534e-05,0.18513524184239441,4.0761259314852363e-06,5.7492567839049474e-14,2.1665183220586156e-07,2.2507463151754534e-06,0.79711204700393001,8.2917796669489498e-05,1.3877914886291601e-14,1.4794720266104362e-14,1.7648446158410779e-09,0.0,0.0003952329205134687,2.3664030563350532e-05,0.0068044268611075947,0.0068056069848165769,7.8421226115342874e-07,3.9591144783873008e-07,3.2573072715955002e-08,0.0004518674500398351
1.2887430402089815e-09,0.2660474187260139,76.950000000000003,0.0,0.0,0.0,6.1173809375480366e-05,9.4999814502761772,0.0010948489253627494,0.0075893683645058699,0.0011883081575091749,1.3073864627946842e-05,7.2966427602922853e-10,1.1670834264899752e-05,0.18468845904418849,4.0737123963112847e-06,5.640215121769727e-14,2.1718835603060848e-07,2.2717246548148991e-06,0.79755931019872617,8.2919287825256952e-05,1.3869697565168004e-14,1.4932120675802802e-14,1.78180020667491e-09,0.0,0.00039545703472962818,2.3215219731157562e-05,0.0068280936371713299,0.0068292778658643454,7.8693992504662294e-07,3.9728876797827266e-07,3.2591350409651533e-08,0.00045631966498086194
1.299966645657421e-09,0.2660474830383213,76.950000000000003,0.0,0.0,0.0,6.0880862221936284e-05,9.4999816717254166,0.001094578312756981,0.0075853256267596203,0.0011680050875691249,1.285048600342017e-05,7.2927543599957355e-10,1.164648651574521e-05,0.18428728817279086,4.0715415028306741e-06,5.5438470216103964e-14,2.1766114788510688e-07,2.290577013664245e-06,0.79796089064008979,8.2920624063262369e-05,1.3862306361986955e-14,1.5055596822141314e-14,1.7970371856032146e-09,0.0,0.00039565825188805773,2.2818572573020349e-05,0.0068490097134972375,0.0068501975700658553,7.8935056177768237e-07,3.9850600684950449e-07,3.2607761247460235e-08,0.00046032439287907467
1.3111902511058606e-09,0.26604754625192245,76.950000000000003,0.0,0.0,0.0,6.0607267745287276e-05,9.499981889428053,0.0010943077315310615,0.0075812851295726461,0.0011480489133679596,1.2630924086120811e-05,7.2888681427632939e-10,1.1622237608539161e-05,0.18388700035823799,4.0693718281717641e-06,5.4491254927160627e-14,2.1812460200646476e-07,2.309402860058674e-06,0.79836156888123033,8.2921955114709193e-05,1.3854919308506899e-14,1.5178899428713048e-14,1.8122524542171369e-09,0.0,0.00039585901162185618,2.2428702482295796e-05,0.0068695684245990507,0.0068707598470570353,7.9172001013612935e-07,3.9970244785939523e-07,3.2624135215247339e-08,0.00046432697569505224
1.3224138565543002e-09,0.2660476083855894,76.950000000000003,0.0,0.0,0.0,6.0350935675296713e-05,9.4999821034480512,0.0010940371841001691,0.0075772468707098993,0.001128433707794179,1.2415113660246692e-05,7.2849841059361755e-10,1.1598082401734292e-05,0.1834875941420295,4.0672033708498569e-06,5.3560224002418722e-14,2.185789172634186e-07,2.328202339172869e-06,0.79876134847287084,8.2923281246573521e-05,1.3847536399672898e-14,1.5302029433485097e-14,1.8274461351270103e-09,0.0,0.00039605931630926197,2.2045493664763219e-05,0.0068897758763780143,0.0068909708037982751,7.9404897389656524e-07,4.0087844637538912e-07,3.264047245823168e-08,0.00046832741461133218
1.3336374620027397e-09,0.2660476694577734,76.950000000000003,0.0,0.0,0.0,6.011000476626634e-05,9.4999823138482693,0.0010937666726171707,0.0075732108479543165,0.0011091536450111882,1.2202990624421136e-05,7.2811022468818884e-10,1.1574016304704267e-05,0.18308906801464533,4.0650361293949318e-06,5.264510090118852e-14,2.1902428785305609e-07,2.3469755939632925e-06,0.79916023278759074,8.292460269796381e-05,1.3840157630480026e-14,1.5424987761370267e-14,1.8426183490549539e-09,0.0,0.00039625916817356312,2.1668832304768447e-05,0.0069096380704077413,0.0069108364429042324,7.9633814480747014e-07,4.0203435169240127e-07,3.2656773114339194e-08,0.00047232571080971881
1.3448610674511793e-09,0.2660477294866109,76.950000000000003,0.0,0.0,0.0,5.9882817623449733e-05,9.4999825206905086,0.0010934961990014419,0.0075691770591066153,0.0010902029987261831,1.1994491972640336e-05,7.2772225629938531e-10,1.1550035217215931e-05,0.18269142042162062,4.0628701023514626e-06,5.1745613808344547e-14,2.1946090342287403e-07,2.3657227652074498e-06,0.79955822503893692,8.2925919683179543e-05,1.3832782995972665e-14,1.5547775324319052e-14,1.8577692148685223e-09,0.0,0.00039645856929989366,2.1298606531401396e-05,0.0069291609057174942,0.0069303626644274183,7.9858820279680246e-07,4.0317050713663458e-07,3.2673037314985453e-08,0.00047632186547124516
1.3560846728996188e-09,0.2660477884899281,76.950000000000003,0.0,0.0,0.0,5.9667898313401777e-05,9.4999827240355064,0.0010932257649645004,0.0075651455019851051,0.0010715761404890467,1.1789555775551213e-05,7.27334505169105e-10,1.1526135475595214e-05,0.18229464976894832,4.0607052882781788e-06,5.0861495553556117e-14,2.198889491892784e-07,2.3844439915423853e-06,0.79995532829842286,8.2927232394430347e-05,1.3825412491243722e-14,1.567039302142525e-14,1.8728988496136819e-09,0.0,0.00039665752165017224,2.0934706385260232e-05,0.0069483501805445427,0.0069495552676108749,8.0079981617402895e-07,4.0428725016759135e-07,3.2689265185772011e-08,0.00048031587977614081
1.3673082783480584e-09,0.2660478464852468,76.950000000000003,0.0,0.0,0.0,5.9463932420727945e-05,9.4999829239429641,0.0010929553720328382,0.0075611161744254564,0.0010532675380200941,1.158812116204694e-05,7.269469710417706e-10,1.1502313804775072e-05,0.18189875442789019,4.058541685747895e-06,4.999248353188805e-14,2.2030860605272348e-07,2.4031394095024655e-06,0.80035154551066967,8.2928541004257224e-05,1.3818046111434133e-14,1.5792841739044201e-14,1.8880073685471433e-09,0.0,0.00039685602707641046,2.057702378577942e-05,0.0069672115940568003,0.0069684199526110994,8.0297364182874473e-07,4.0538491247836723e-07,3.270545684710564e-08,0.00048430775490380153
1.378531883796498e-09,0.2660479034897894,76.950000000000003,0.0,0.0,0.0,5.9269749376461618e-05,9.4999831204715708,0.0010926850215681541,0.007557089074280504,0.0010352717535668972,1.1390128301182576e-05,7.2655965366428977e-10,1.1478567275805387e-05,0.18150373273923825,4.0563792933473445e-06,4.9138319625782883e-14,2.2072005070949613e-07,2.4218091535564163e-06,0.80074687950682544,8.2929845667676922e-05,1.3810683851732143e-14,1.5915122350919597e-14,1.9030948851680529e-09,0.0,0.00039705408733250444,2.0225452499126189e-05,0.0069857507480455116,0.0069869623221910223,8.0511032542582665e-07,4.0646382009419482e-07,3.2721612414747779e-08,0.00048829749203276431
1.3897554892449375e-09,0.2660479595204839,76.950000000000003,0.0,0.0,0.0,5.9084306731006851e-05,9.4999833136790031,0.001092414714785356,0.0075530641994200065,0.0010175834422892038,1.1195518384399959e-05,7.261725527860182e-10,1.1454893268038413e-05,0.1811095830171075,4.0542181096769009e-06,4.8298750128377082e-14,2.2112345576031252e-07,2.4404533561436902e-06,0.80114133301650781,8.2931146524089597e-05,1.3803325707372444e-14,1.6037235718318546e-14,1.9181615112490752e-09,0.0,0.00039725170408473035,1.9879888106645913e-05,0.0070039731485889772,0.007005187883384033,8.0721050159723484e-07,4.0752429346928822e-07,3.2737732000304143e-08,0.00049228509234068552
1.400979094693377e-09,0.26604801459396943,76.950000000000003,0.0,0.0,0.0,5.8906676134340419e-05,9.4999835036219658,0.0010921444527686177,0.0075490415477304394,0.0010001973506714114,1.1004233608056063e-05,7.257856681587284e-10,1.1431289435418982e-05,0.18071630355231438,4.0520581333504203e-06,4.7473525668126105e-14,2.2151898981583177e-07,2.4590721477101378e-06,0.80153490867845167,8.2932443698978815e-05,1.3795971673635714e-14,1.615918269017533e-14,1.9332073568668801e-09,0.0,0.00039744887892110084,1.9540227973846136e-05,0.0070218842076878998,0.007023102049129603,8.0927479413056639e-07,4.0856664758205534e-07,3.2753815711659844e-08,0.00049627055700432183
1.4122027001418166e-09,0.26604806872660025,76.950000000000003,0.0,0.0,0.0,5.8736030828700895e-05,9.4999836903561796,0.0010918742364856937,0.0075450211171147518,0.00098310831496205547,1.0816217156248674e-05,7.2539899953656998e-10,1.1407753676411512e-05,0.18032389261539142,4.0498993629950841e-06,4.666240113471248e-14,2.2190681759919087e-07,2.4776656567430261e-06,0.80192760905000915,8.29337373054275e-05,1.3788621745847918e-14,1.6280964103238916e-14,1.9482325304320591e-09,0.0,0.00039764561335971227,1.9206371219908446e-05,0.0070394892448729044,0.0070407101398810767,8.1130381615439393e-07,4.0959119202868534e-07,3.2769863653368288e-08,0.00050025388719951436
1.4234263055902561e-09,0.2660481219344517,76.950000000000003,0.0,0.0,0.0,5.857163451091069e-05,9.4999838739364293,0.0010916040668006717,0.0075410029054921454,0.00096631125963995523,1.0631413183935585e-05,7.2501254667603028e-10,1.1384284107220105e-05,0.17993234845926906,4.0477417972511022e-06,4.5865135606220379e-14,2.2228710004563943e-07,2.4962340098054177e-06,0.80231943661561023,8.2935027445467643e-05,1.378127591937936e-14,1.6402580782224677e-14,1.9632371387184756e-09,0.0,0.00039784190885617902,1.8878218687721335e-05,0.0070567934887845896,0.0070580173851860148,8.1329817032040571e-07,4.1059823111511524e-07,3.2785875926998379e-08,0.00050423508410117341
1.4346499110386957e-09,0.2660481742333241,76.950000000000003,0.0,0.0,0.0,5.841283142444641e-05,9.4999840544165561,0.0010913339444853171,0.0075369869107978398,0.00094980119590660768,1.0449766800342744e-05,7.2462630933590788e-10,1.1360879037965312e-05,0.17954166932166193,4.0455854347715557e-06,4.5081492277556069e-14,2.2265999439935546e-07,2.5147773315699097e-06,0.80271039379428988,8.2936314211280292e-05,1.3773934189644272e-14,1.652403353997295e-14,1.9782212868920645e-09,0.0,0.00039803776681024704,1.8555672914425981e-05,0.007073802078726538,0.0070750289252394603,8.1525844898246789e-07,4.1158806394744797e-07,3.2801852631442056e-08,0.00050821414888326791
1.4458735164871352e-09,0.2660482256387482,76.950000000000003,0.0,0.0,0.0,5.8259037543867503e-05,9.4999842318494849,0.0010910638702291665,0.0075329731309828401,0.0009335732202043793,1.0271224052656384e-05,7.2424028727726876e-10,1.1337536951487574e-05,0.17915185342718989,4.0434302742222585e-06,4.4311238390093908e-14,2.2302565430752952e-07,2.5332957448517575e-06,0.80310048294638781,8.293759768626323e-05,1.3766596552100159e-14,1.6645323177608379e-14,1.9931850785390979e-09,0.0,0.00039823318857167879,1.8238638102466063e-05,0.0070905200661917633,0.0070917498124106471,8.1718523437261815e-07,4.1256098452082214e-07,3.2817793863188036e-08,0.00051219108271881493
1.4570971219355748e-09,0.26604827616598903,76.950000000000003,0.0,0.0,0.0,5.8109732723423089e-05,9.4999844062872381,0.0010907938446485153,0.0075289615640137079,0.00091762251276001272,1.0095731909993899e-05,7.2385448026340981e-10,1.1314256484468823e-05,0.17876289898926659,4.0412763142814555e-06,4.3554145162525244e-14,2.2338422991180428e-07,2.5517893706413942e-06,0.803489706379515,8.2938877945981429e-05,1.375926300224681e-14,1.6766450484700427e-14,2.008128615693923e-09,0.0,0.00039842817544549525,1.7927020091132405e-05,0.0071069524163630514,0.0071081850127436234,8.1907909877400644e-07,4.1351728180673487e-07,3.2833699716567382e-08,0.00051616588677987226
1.4683207273840143e-09,0.2660483258300509,76.950000000000003,0.0,0.0,0.0,5.7964453701224433e-05,9.4999845777809426,0.0010905238682944274,0.0075249522078723258,0.00090194433615300518,9.9232382476484364e-06,7.2346888805983278e-10,1.1291036410611087e-05,0.1783748042117812,4.0391235536396515e-06,4.2809987722887602e-14,2.2373586793715191e-07,2.5702583281363586e-06,0.8038780663538706,8.29401550590137e-05,1.3751933535625875e-14,1.688741623942959e-14,2.0230519988661883e-09,0.0,0.00039862272869664714,1.7620726328593452e-05,0.0071231040095877203,0.007124339407432242,8.2094060469092897e-07,4.1445723983889811e-07,3.2849570283970563e-08,0.00052013856223753069
1.4795443328324539e-09,0.26604837464568193,76.950000000000003,0.0,0.0,0.0,5.7822787867585689e-05,9.4999847463808678,0.0010902539416598729,0.0075209450605556692,0.00088653403390843847,9.753691831602741e-06,7.2308351043420103e-10,1.126787562565271e-05,0.17798756729059542,4.0369719909995115e-06,4.2078545041755095e-14,2.2408071177826636e-07,2.5887027347726459e-06,0.80426556508698199,8.2941429087706953e-05,1.3744608147820344e-14,1.7008221208752336e-14,2.0379553270675818e-09,0.0,0.00039881684955417633,1.7319665844403602e-05,0.0071389796428271554,0.0071402177942699605,8.22770305015968e-07,4.1538113779763944e-07,3.2865405656040514e-08,0.00052410911026191053
1.4907679382808934e-09,0.2660484226273782,76.950000000000003,0.0,0.0,0.0,5.768436771694647e-05,9.4999849121364104,0.0010899840651860775,0.0075169401200755725,0.00087138702911385645,9.5870423033076836e-06,7.2269834715630276e-10,1.1244773134028023e-05,0.17760118641487524,4.0348216250755417e-06,4.1359599866572195e-14,2.2441890158354358e-07,2.6071227062554922e-06,0.80465220475792298,8.2942700088847184e-05,1.3737286834453438e-14,1.7128866148564427e-14,2.0528386978380618e-09,0.0,0.00039901053921492118,1.7023749222481459e-05,0.0071545840310815925,0.0071558248890748726,8.2456874319420403e-07,4.1628925009281867e-07,3.2881205921846978e-08,0.00052807753202215567
1.501991543729333e-09,0.2660484697893878,76.950000000000003,0.0,0.0,0.0,5.7548865909093227e-05,9.4999850750961219,0.0010897142392681783,0.0075129373844585109,0.00085649882305978376,9.4232401647210464e-06,7.2231339799802792e-10,1.1221728036991914e-05,0.1772156597682755,4.0326724545939113e-06,4.0652938657108907e-14,2.2475057433672224e-07,2.6255183565896016e-06,0.80503798751107047,8.2943968114257064e-05,1.3729969591188246e-14,1.724935180386992e-14,2.0677022072716224e-09,0.0,0.00039920379884681611,1.6732888574549916e-05,0.0071699218087905459,0.0071711653270903671,8.2633645338467601e-07,4.1718184644535251e-07,3.2896971169039957e-08,0.00053204382868643301
1.5132151491777725e-09,0.26604851614571573,76.950000000000003,0.0,0.0,0.0,5.7415990871712899e-05,9.4999852353077419,0.0010894444642602591,0.0075089368517453582,0.00084186499390347775,9.262236763602063e-06,7.2192866273332645e-10,1.1198739522046189e-05,0.17683098552999357,4.0305244782923939e-06,3.9958351522019119e-14,2.250758639362558e-07,2.6438897981088317e-06,0.80542291545945077,8.2945233211327812e-05,1.3722656413727303e-14,1.7369678908947829e-14,2.0825459500415898e-09,0.0,0.00039939662959182913,1.6446997514030254e-05,0.0071849975312092938,0.0071862436643618721,8.2807396061911496e-07,4.1805919196736992e-07,3.291270148398501e-08,0.00053600800142192902
1.524438754626212e-09,0.26604856171012753,76.950000000000003,0.0,0.0,0.0,5.7285482883932938e-05,9.4999853928181803,0.0010891747404798344,0.0075049385199911734,0.00082748119535550958,9.1039842790572855e-06,7.2154414113816889e-10,1.117580685352237e-05,0.1764471618757068,4.0283776949200447e-06,3.9275632156484869e-14,2.253949012724846e-07,2.6622371415053433e-06,0.80580699068772288,8.2946495423492854e-05,1.3715347297811423e-14,1.7489848187514132e-14,2.0973700194254538e-09,0.0,0.00039958903256857929,1.6165991130382277e-05,0.0071998156757618606,0.0072010643790900511,8.2978178095786028e-07,4.1892154724094577e-07,3.2928396951887443e-08,0.00053997005139484982
