Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388),C7H10(238),C7H10(187),S(106),OH(D)(275),S(808),S(826),S(929)
1.0359096456038278e-07,0.5208807023094064,76.950000000000003,0.0,0.0,0.0,0.07035440803686939,9.4994541656639218,0.014422202574341889,0.00208569856672545,0.050122581763891762,5.1945373973643091e-09,6.2838897886040309e-05,1.0062773672973737e-06,0.21096027955246285,6.3927048860652707e-09,3.26087392578685e-05,0.56519750168918326,4.9828350146912192e-13,0.02022813649287087,0.0078386159215657423,0.0003414738358674825,5.4600268633158145e-06,0.058120737323083704,0.042183510598872015,4.5732138659928491e-06,2.6280964157318391e-06,1.8643847500643169e-13,0.004676497319799868,7.3625224810133129e-12,9.2697642594673085e-07,6.479697480816093e-05,0.0015082060348397966,0.0040537610374170906,9.1927812155111001e-05,3.353306689579311e-05,9.3644001258228806e-11,0.00010005085099514832,3.2045578863264551e-06,9.5190700262698822e-05,1.6554992021218598e-06
1.050647745673409e-07,0.5208811235945479,76.950000000000003,0.0,0.0,0.0,0.068041114395750418,9.4994567905254428,0.014377790965405304,0.0019726499408457185,0.049957700387460759,5.1774468839244983e-09,5.9432998074980108e-05,9.8515711803251441e-07,0.21081600588042776,6.1825088310353687e-09,3.2501453680594326e-05,0.5676339936200816,4.7127628554747436e-13,0.02030748016513468,0.0079697060376609178,0.00034034169031832575,5.1641395925232435e-06,0.058256291241099156,0.042103579462535283,4.5645459346644136e-06,2.6231152386956554e-06,1.8582507627124058e-13,0.0047531800159959512,7.4856181030456438e-12,9.4250267480990859e-07,6.4557031566891393e-05,0.0015114951160615634,0.0041201199030688343,9.2325991655415411e-05,3.3510866068900741e-05,9.347956815946687e-11,0.00010205119885026617,3.2295077949110943e-06,9.7132310709661333e-05,1.6892868661256661e-06
1.0653858457429903e-07,0.520881511785221,76.950000000000003,0.0,0.0,0.0,0.065810748628267746,9.4994592898493622,0.014331704491717626,0.0018655029268366502,0.049792514802486768,5.1603251212312049e-09,5.6204895004322945e-05,9.6474205342540221e-07,0.21064693398659415,5.9798479733284222e-09,3.2393971910136606e-05,0.57001931280225615,4.4567891584106878e-13,0.020383974287238298,0.0080999906717902047,0.0003391648701622743,4.8836961944113309e-06,0.058384490891741345,0.042020701900490891,4.5555588110549053e-06,2.6179506272970912e-06,1.8521055581350498e-13,0.0048293094683901387,7.6079578436923058e-12,9.5793357342040288e-07,6.4308009133164462e-05,0.0015141152089777263,0.0041852297886000962,9.2715788860426562e-05,3.3484693942666195e-05,9.3303217675076489e-11,0.00010404477095666841,3.2541198103291765e-06,9.9067593247365097e-05,1.7229645957565125e-06
1.0801239458125716e-07,0.5208818689869807,76.950000000000003,0.0,0.0,0.0,0.063660200039057147,9.4994616691196185,0.014284026986139668,0.0017639715048592419,0.049627126778735119,5.1431826359827756e-09,5.3145972114636727e-05,9.4500587591232593e-07,0.21045408364755824,5.7844396609855188e-09,3.2286360029919948e-05,0.57235516366218042,4.2142306700448199e-13,0.020457727973367711,0.0082294688671213315,0.00033794664639966605,4.6179484270659965e-06,0.058505720891390882,0.041935185712086945,4.5462858478577352e-06,2.6126217486220795e-06,1.8459529146116885e-13,0.0049048903300692873,7.7295407875671477e-12,9.7326900185532218e-07,6.4050936106131709e-05,0.0015161005782176335,0.0042490914564953181,9.3097483171773621e-05,3.3454713732327921e-05,9.3115774876807211e-11,0.00010603131487794498,3.2784071021046225e-06,0.00010099628682154829,1.7565278385172809e-06
1.0948620458821528e-07,0.5208821971890435,76.950000000000003,0.0,0.0,0.0,0.06158648168389666,9.4994639336479416,0.014234838986764274,0.0016677814010267211,0.049461629870359354,5.1260291047128608e-09,5.0247966691113946e-05,9.2592333756090157e-07,0.21023843603442738,5.5960124866586983e-09,3.2178678786304606e-05,0.57464318715821971,3.9844321951709658e-13,0.020528846144998631,0.0083581404628309489,0.00033669009829693147,4.3661787524129368e-06,0.058620347149345234,0.041847318059454033,4.5367581613558518e-06,2.6071464845410551e-06,1.8397963052783669e-13,0.0049799275481798525,7.8503667667548122e-12,9.8850893500131889e-07,6.3786770291137017e-05,0.0015174846781153765,0.0043117073701262089,9.3471343581648213e-05,3.342108247234722e-05,9.2918016727456189e-11,0.00010801059680188038,3.3023821296089458e-06,0.00010291814938125986,1.7899723729949102e-06
1.1096001459517341e-07,0.5208824982688626,76.950000000000003,0.0,0.0,0.0,0.059586724957482531,9.499466088571678,0.01418421786787046,0.0015766698256237657,0.049296110035372563,5.1088734179215692e-09,4.7502961977033256e-05,9.0747019388569415e-07,0.21000093524193592,5.4143057958295783e-09,3.2070983991181602e-05,0.57688496331629902,3.7667659714648646e-13,0.020597429681738156,0.0084860060249369752,0.00033539812394093845,4.1276996548591041e-06,0.058728717643044409,0.041757366675215374,4.5270047623196789e-06,2.6015415069329691e-06,1.833638921145865e-13,0.0050544263216602322,7.9704362959209002e-12,1.0036534343244378e-06,6.3516402563403666e-05,0.0015183000942906614,0.0043730815530957081,9.3837629089000798e-05,3.3383951261388625e-05,9.2710674722907669e-11,0.00010998240044258929,3.3260566796414173e-06,0.00010483295676284602,1.8232942894272226e-06
1.1243382460213154e-07,0.5208827739980408,76.950000000000003,0.0,0.0,0.0,0.057658174485046537,9.4994681388530235,0.014132237964565137,0.0014903851845351026,0.049130646201635902,5.0917237386667478e-09,4.4903378480317406e-05,8.8962316027701807e-07,0.20974248974336265,5.2390692226365836e-09,3.1963326889790219e-05,0.57908201364043743,3.5606309801342703e-13,0.02066357556814492,0.0086130667828425832,0.00033407345023961339,3.9018528894483256e-06,0.058831163175105977,0.041665581004359034,4.517052679766361e-06,2.5958223488068696e-06,1.8274836921294397e-13,0.0051283920637104413,8.0897505127787233e-12,1.018702640319177e-06,6.3240660593392824e-05,0.0015185784975630696,0.0044332194578475077,9.4196589095173742e-05,3.3343465495399418e-05,9.2494437396501043e-11,0.00011194652601046708,3.3494419022665408e-06,0.00010674050164230341,1.8564899714598037e-06
1.1390763460908967e-07,0.5208830260476615,76.950000000000003,0.0,0.0,0.0,0.055798183265293809,9.4994700892790842,0.014078970692120997,0.0014086867747092622,0.048965310790062902,5.0745875567238518e-09,4.2441964799322047e-05,8.723598705896314e-07,0.2094639737831703,5.0700622485384613e-09,3.1855754500716617e-05,0.5812358034184758,3.3654522184462876e-13,0.020727377036579862,0.0087393245705316112,0.00033271864242646301,3.6880086879055887e-06,0.058927998110514537,0.041572193287777219,4.5069270783941255e-06,2.5900034717887441e-06,1.8213333064880371e-13,0.005201830367964737,8.2083111229173725e-12,1.0336567655108514e-06,6.2960312415742955e-05,0.0015183506074049075,0.0044921278422905544,9.4548463782311631e-05,3.329976509070144e-05,9.2269952699780923e-11,0.00011390278923949049,3.3725483450238934e-06,0.00010864059254560213,1.8895560789118053e-06
1.1538144461604779e-07,0.5208832559933783,76.950000000000003,0.0,0.0,0.0,0.054004208031384573,9.4994719444627833,0.014024484660640055,0.0013313444705284336,0.048800170201993315,5.0574717390350097e-09,4.0111788174834619e-05,8.5565883760391796e-07,0.20916622871480259,4.9070537807904048e-09,3.1748309932596997e-05,0.58334774393567324,3.1806799505444174e-13,0.02078892370610045,0.0088647817717348743,0.00033133611310946412,3.4855649405967279e-06,0.059019521093066789,0.041477419592423105,4.4966513702287955e-06,2.5840983302822208e-06,1.8151902289316019e-13,0.0052747469776991771,8.3261203483527165e-12,1.0485160879303001e-06,6.2676069874556317e-05,0.0015176461631276649,0.0045498146536197817,9.4893484476635975e-05,3.3252984698288762e-05,9.2037830269513035e-11,0.00011585102046510522,3.3953859855942e-06,0.00011053305291024724,1.9224895314335467e-06
1.1685525462300592e-07,0.5208834653202853,76.950000000000003,0.0,0.0,0.0,0.052273804827867025,9.4994737088443397,0.013968845785055953,0.0012581384023130898,0.048635285271641383,5.0403825765411267e-09,3.7906224805254706e-05,8.3949941534095921e-07,0.20885006428380823,4.749821750542641e-09,3.1641032678114715e-05,0.58541919459650804,3.0057889394870009e-13,0.020848301717294845,0.008989441268998314,0.00032992813086964531,3.2939463576412258e-06,0.059106015740653557,0.041381460788426486,4.4862473205198699e-06,2.5781194323246382e-06,1.8090567174301835e-13,0.0053471477579823002,8.4431808797370167e-12,1.0632809450527217e-06,6.2388591953767186e-05,0.0015164939025215215,0.0046062889192706848,9.5231873996637836e-05,3.3203253909358647e-05,9.179864358226278e-11,0.00011779106375218701,3.4179642629319178e-06,0.00011241772019756455,1.9552874930470116e-06
1.1832906462996405e-07,0.520883655427606,76.950000000000003,0.0,0.0,0.0,0.050604624805494873,9.4994753866934367,0.013912117390414237,0.0011888586274077355,0.048470711683648852,5.0233258274002471e-09,3.5818949938360891e-05,8.2386176324771305e-07,0.20851625985558297,4.5981527307371249e-09,3.153395888531134e-05,0.58745146495350553,2.8402776615699833e-13,0.020905593862960443,0.0091133063966603364,0.00032849682840929711,3.1126036103631919e-06,0.059187751318975253,0.041284503472999452,4.4757351478681841e-06,2.5720783971281427e-06,1.8029348387259809e-13,0.0054190386707553065,8.5594958322344114e-12,1.0779517282015135e-06,6.2098487965406675e-05,0.0015149215478413769,0.0046615606450309648,9.5563846985998135e-05,3.3150697451962787e-05,9.1552931996538891e-11,0.00011972277607336585,3.4402921068686254e-06,0.00011429444505599113,1.9879473575741496e-06
1.1980287463692216e-07,0.5208838276331919,76.950000000000003,0.0,0.0,0.0,0.04899441022254733,9.4994769821119789,0.013854360312640234,0.0011233047964307238,0.048306500358223578,5.0063067568493099e-09,3.3843927817455333e-05,8.0872681215388423e-07,0.20816556559021385,4.4518415727681057e-09,3.142712160782612e-05,0.58944581664736007,2.6836675091025182e-13,0.020960879714625371,0.0092363808974820719,0.00032704421026539301,2.9410124598637168e-06,0.059264983393217625,0.04118672084312084,4.4651336188011073e-06,2.5659860094299252e-06,1.7968264826406295e-13,0.0054904257525915977,8.6750687048222798e-12,1.0925288773866622e-06,6.1806320580623378e-05,0.0015129557983771802,0.0047156407199806733,9.5889610231935136e-05,3.3095435379177163e-05,9.1301202686348506e-11,0.00012164602653525745,3.4623779662294252e-06,0.00011616309053291509,2.0204667349102968e-06
1.2127668464388027e-07,0.5208839831778116,76.950000000000003,0.0,0.0,0.0,0.047440990634497804,9.499478499037215,0.013795632995142137,0.0010612858181622685,0.048142697807587398,4.9893301740950196e-09,3.1975401586534098e-05,7.9407623184378946e-07,0.20779870356853303,4.3106910602570169e-09,3.1320551036485143e-05,0.59140346526535004,2.5355019899334909e-13,0.021014235744971278,0.0093586688825432907,0.00032557216011356411,2.7786728818312497e-06,0.059337954457372721,0.041088273520183009,4.4544601371404542e-06,2.5598522708499481e-06,1.7907333753161706e-13,0.0055613150947711777,8.7899033426549725e-12,1.1070128765316278e-06,6.1512608716121606e-05,0.0015106223285448739,0.0047685408277442741,9.6209362970132046e-05,3.3037583249450292e-05,9.1043932472400455e-11,0.00012356069564869673,3.4842298355263788e-06,0.00011802353133116317,2.0528434380747857e-06
1.227504946508384e-07,0.520884123229235,76.950000000000003,0.0,0.0,0.0,0.04594227925860421,9.4994799412452622,0.013735991581504235,0.0010026195254612736,0.04797934646652495,4.9724004665231487e-09,3.0207883226489156e-05,7.7989240012726882e-07,0.20741636887239345,4.1745115787216547e-09,3.1214274714056424e-05,0.59332558212318265,2.3953459294387207e-13,0.021065735446212722,0.0094801747941144088,0.00032408244768464788,2.6251081938663945e-06,0.059406894541181678,0.040989310329226342,4.4437308284479533e-06,2.5536864484198638e-06,1.7846570914935432e-13,0.0056317128254008281,8.9040039022186138e-12,1.1214042490542881e-06,6.1217830288052918e-05,0.0015079457907064709,0.0048202733636442952,9.6523297177088328e-05,3.2977252299612998e-05,9.0781569556387675e-11,0.00012546667463996384,3.5058552802877953e-06,0.00011987565310712031,2.0850754709862741e-06
1.242243046577965e-07,0.52088424888613,76.950000000000003,0.0,0.0,0.0,0.044496269506141793,9.4994813123548969,0.013675490004404706,0.0009471323433787594,0.047816484998616203,4.955521631390215e-09,2.853614355750455e-05,7.6615837334670885e-07,0.20701923062075514,4.043120800478183e-09,3.1108317734200096e-05,0.5952132959729789,2.2627846777570452e-13,0.021115449444473626,0.0096009033713388078,0.00032257673530951156,2.4798641883928173e-06,0.059472021794867824,0.040889969034545261,4.4329606197417571e-06,2.5474971203943098e-06,1.7785990658874392e-13,0.0057016250934296261,9.0173748191214979e-12,1.135703553782236e-06,6.0922424829795824e-05,0.0015049498222527431,0.0048708513574938642,9.6831597850341114e-05,3.2914549610804808e-05,9.0514535162254314e-11,0.00012736386480121834,3.527261461072985e-06,0.00012171935180867882,2.1171610169314413e-06
1.2569811466475462e-07,0.5208843611817806,76.950000000000003,0.0,0.0,0.0,0.043101031675843275,9.4994826158315711,0.013614180070878602,0.00089465896040463635,0.047654148579520751,4.9386973051392317e-09,2.6955202335851875e-05,7.528578582645746e-07,0.20660793296300584,3.9163433841912827e-09,3.1002702925503454e-05,0.59706769463982223,2.1374233245118438e-13,0.021163445610210843,0.0097208596185770716,0.00032105658410651685,2.3425082736198797e-06,0.059533543051869947,0.040790377033342817,4.4221633146658961e-06,2.541292219449121e-06,1.7725606037083934e-13,0.0057710580544295138,9.1300207783810603e-12,1.1499113811847738e-06,6.06267959692321e-05,0.0015016570565304294,0.0049202884017820895,9.7134443276955448e-05,3.2849578267545796e-05,9.0243225088036714e-11,0.00012925217687852813,3.5484551562221106e-06,0.00012355453305138239,2.1490984276985915e-06
1.2717192467171273e-07,0.5208844610876296,76.950000000000003,0.0,0.0,0.0,0.041754709799975837,9.4994838549916665,0.013552111544092091,0.00084504200406700471,0.047492369159040024,4.9219307905184112e-09,2.5460318481804057e-05,7.3997518525750552e-07,0.20618309603147719,3.7940106882936176e-09,3.0897451021723359e-05,0.59888982659021417,2.0188859239296331e-13,0.021209789164758731,0.0098400487762231436,0.00031952345982819039,2.2126286257618648e-06,0.059591654369799511,0.040690652009446451,4.4113516643310042e-06,2.5350790733919208e-06,1.7665428903962908e-13,0.0058400178579759484,9.2419466870293681e-12,1.1640283498990131e-06,6.0331313771353161e-05,0.0014980891370999681,0.0049685985849483747,9.7432005290832725e-05,3.2782437510268315e-05,8.9968011172403112e-11,0.00013113153049544162,3.5694427833946661e-06,0.00012538111153069571,2.1808862133401761e-06
1.2864573467867084e-07,0.520884549516649,76.950000000000003,0.0,0.0,0.0,0.040455518633751436,9.4994850330068541,0.013489332221810445,0.00079813172211648607,0.047331175703789134,4.9052250816924794e-09,2.4046980475790093e-05,7.2749528273675705e-07,0.20574531685530942,3.6759604974293257e-09,3.0792580819427174e-05,0.60068070243608906,1.9068147332993948e-13,0.021254542783083131,0.0099584762937905656,0.00031797873838488395,2.0898333557528753e-06,0.059646541549920461,0.040590902549248582,4.4005374340608573e-06,2.5288644435198681e-06,1.7605470006333902e-13,0.0059085106364555016,9.3531576488478157e-12,1.1780551035260715e-06,6.0036316954806089e-05,0.0014942667347941144,0.0050157964294204795,9.7724449519438167e-05,3.2713222881654197e-05,8.9689242680308263e-11,0.00013300185360988657,3.5902304199513682e-06,0.00012719901046816723,2.2125230325253791e-06
1.3011954468562896e-07,0.5208846273265442,76.950000000000003,0.0,0.0,0.0,0.039201740780096743,9.4994861529085437,0.013425888011717176,0.00075378567019160488,0.047170594422034688,4.8885828875078499e-09,2.2710896949777666e-05,7.1540365272624422e-07,0.20529517023751845,3.5620367611969339e-09,3.0688109324044021e-05,0.6024412963775384,1.8008694669125788e-13,0.021297766692835094,0.010076147805096277,0.00031642371106219527,1.9737496928140305e-06,0.059698380635552377,0.04049122872187505,4.3897314662619179e-06,2.5226545607494017e-06,1.7545739066947151e-13,0.005976542495156399,9.4636589410692907e-12,1.1919923076768419e-06,5.9742114986047334e-05,0.0014902095671370642,0.0050618968341238435,9.8011935620465063e-05,3.2642026367074963e-05,8.9407247611936351e-11,0.00013486308200243968,3.6108238222330218e-06,0.00012900816108951066,2.2440076834484108e-06
1.3159335469258707e-07,0.520884695322798,76.950000000000003,0.0,0.0,0.0,0.03799172394324353,9.4994872175924616,0.013361823003714057,0.00071186840654123367,0.047010648971957739,4.8720066530420843e-09,2.1447987491230632e-05,7.0368634754182925e-07,0.20483320959679577,3.4520893445975623e-09,3.0584051885145422e-05,0.60417254758683492,1.7007265668593107e-13,0.021339518769793599,0.01019306910540021,0.00031485958944734419,1.8640231863904745e-06,0.059747338389865907,0.040391722625374556,4.378943739610372e-06,2.5164551596297195e-06,1.7486244861826418e-13,0.0060441195035281121,9.5734559929150062e-12,1.2058406472504809e-06,5.9448990053054863e-05,0.0014859364197723033,0.0051069150212066441,9.8294617508862069e-05,3.2568936529380634e-05,8.9122333938727192e-11,0.00013671515879430421,3.631228443788359e-06,0.00013080850213291879,2.2753390952631677e-06
1.3306716469954518e-07,0.5208847542615664,76.950000000000003,0.0,0.0,0.0,0.036823878304999745,9.4994882298231591,0.013297179539325601,0.00067225119426703877,0.046851360654499428,4.8554985795574343e-09,2.0254373673582334e-05,6.9232994751897203e-07,0.20435996777549423,3.3459737896304958e-09,3.0480422321707207e-05,0.60587536153622035,1.6060784917862581e-13,0.021379854629790352,0.010309246130368472,0.00031328751007893155,1.7603169276789511e-06,0.05979357275356393,0.040292468900644397,4.3681834247424938e-06,2.5102715103468008e-06,1.7426995291886739e-13,0.0061112476875063671,9.6825543658418386e-12,1.2196008239298834e-06,5.915719892354287e-05,0.0014814651695788648,0.0051508664867366246,9.8572643574627568e-05,3.2494038638269956e-05,8.8834790770093458e-11,0.00013855803399342515,3.6514494526014376e-06,0.00013259997938601647,2.3065163200165055e-06
1.345409747065033e-07,0.5208848048524247,76.950000000000003,0.0,0.0,0.0,0.035696674017440068,9.4994891922386451,0.013231998278335138,0.00063481171153100706,0.046692748591945318,4.8390606429783051e-09,1.9126370326630672e-05,6.8132153973483183e-07,0.20387595781529663,3.243551087467212e-09,3.0377233038105174e-05,0.60755061127198617,1.5166330246791933e-13,0.02141882771721465,0.010424684936726943,0.00031170853883435745,1.6623107919194013e-06,0.059837233282956759,0.040193545214811478,4.357458936634838e-06,2.5041084488251537e-06,1.7367997449254202e-13,0.0061779330228003328,9.7909597353756043e-12,1.2332735538782999e-06,5.8866974694119898e-05,0.0014768128091611082,0.0051937669551245088,9.8846156891788103e-05,3.2417414794482661e-05,8.8544889454395898e-11,0.00014039166406715342,3.6714917473674956e-06,0.00013438254524984438,2.3375385250521886e-06
1.360147847134614e-07,0.520884847760976,76.950000000000003,0.0,0.0,0.0,0.034608638805915991,9.4994901073549141,0.013166318262777548,0.00059943377010453073,0.046534829893354994,4.8226946110071111e-09,1.8060477058193977e-05,6.706486976723319e-07,0.20338167370203919,3.1446874606495863e-09,3.0274495131562915e-05,0.60919913863733322,1.4321126005693731e-13,0.021456489390199555,0.010539391684477314,0.00031012367506889188,1.5697007024438205e-06,0.059878461568967097,0.040095022715754797,4.3467779838569389e-06,2.4979704050322522e-06,1.7309257678698621e-13,0.0062441814290444281,9.8986778744100372e-12,1.2468595656218813e-06,5.8578528435365257e-05,0.0014719954724187229,0.0052356323370353983,9.9115295418968777e-05,3.2339144049049466e-05,8.8252884617668161e-11,0.00014221601153991247,3.6913599728646567e-06,0.00013615615832830513,2.3684049858581649e-06
1.3748859472041953e-07,0.5208848836113255,76.950000000000003,0.0,0.0,0.0,0.033558355676797831,9.4994909775704972,0.013100176978404222,0.00056600704251169706,0.046377619807832005,4.8064020589816438e-09,1.7053370034637677e-05,6.6029946177811698e-07,0.20287759108104736,3.0492541548045595e-09,3.0172218491699256e-05,0.61082175544630879,1.3522536547671851e-13,0.021492889002590377,0.010653372620559818,0.00030853385551972873,1.4821979171506204e-06,0.059917391637629651,0.039996966459365693,4.3361476148695988e-06,2.4918614295851583e-06,1.7250781634549162e-13,0.0063099987647288695,1.0005714637863071e-11,1.2603595981043697e-06,5.8292050736868012e-05,0.0014670284609428009,0.0052764786905656483,9.938019219193301e-05,3.22593025178178e-05,8.7959015143423973e-11,0.00014403104461443032,3.7110585344675966e-06,0.0001379207830416158,2.3991150793318584e-06
1.3896240472737764e-07,0.520884912988424,76.950000000000003,0.0,0.0,0.0,0.032544460724854632,9.4994918051709227,0.013033610413726754,0.00053442679791192692,0.046221131866521541,4.7901843845658109e-09,1.6101894024643373e-05,6.5026232087060529e-07,0.20236416794423626,2.9571272394123877e-09,3.0070411892752051e-05,0.61241924461092456,1.2768059919696972e-13,0.021528073982795656,0.010766634063858516,0.00030693995798759094,1.3995283377906778e-06,0.059954150332667877,0.039899435811043327,4.3255742615310925e-06,2.4857852187525709e-06,1.7192574333422723e-13,0.0063753908228340811,1.0112075948592758e-11,1.2737743989015536e-06,5.8007713157038261e-05,0.0014619262710195064,0.0053163221854785492,9.9640975508438298e-05,3.2177963491453965e-05,8.7663505096690833e-11,0.00014583673681521419,3.730591611847739e-06,0.00013967638926242138,2.4296682774400686e-06
1.4043621473433575e-07,0.5208849364402928,76.950000000000003,0.0,0.0,0.0,0.031565641035457247,9.4994925923331355,0.012966653116740877,0.00050459364680649585,0.046065378014157859,4.7740428213588389e-09,1.5203054708766404e-05,6.4052619435675799e-07,0.20184184529016758,2.8681874171909983e-09,2.9969083079012363e-05,0.61399236122346645,1.2055321764440176e-13,0.021562089909620826,0.010879182391451834,0.0003053428048078329,1.3214318422920494e-06,0.059988857680734996,0.039802484822852958,4.3150637799659873e-06,2.4797451379412538e-06,1.7134640203070416e-13,0.0064403633271006245,1.0217767784481585e-11,1.2871047225839154e-06,5.7725669583006412e-05,0.0014567026210457067,0.0053551790703030419,9.9897769105737548e-05,3.2095197541113089e-05,8.7366564595261928e-11,0.00014763306665301331,3.7499631719025733e-06,0.00014142295197329494,2.4600641412512683e-06
1.4191002474129387e-07,0.5208849544801287,76.950000000000003,0.0,0.0,0.0,0.030620632676971082,9.4994933411298312,0.012899338249429324,0.00047641329461417791,0.045910368730936749,4.757978451503242e-09,1.4354011256145244e-05,6.3108041521775839e-07,0.20131104775822106,2.7823198416754126e-09,2.9868238843973265e-05,0.6155418335959455,1.1382069433945558e-13,0.021594980585184199,0.010991024026016063,0.00030374316612248993,1.2476616402470417e-06,0.060021627239907671,0.039706162587721618,4.3046214889456067e-06,2.4737442437524408e-06,1.7076983127630422e-13,0.0065049219288709449,1.0322796166602631e-11,1.3003513292164788e-06,5.7446057505362748e-05,0.0014513704791780401,0.0053930656421077999,0.00010015069233104664,3.2011072619962231e-05,8.7068390631030774e-11,0.00014942001730906715,3.7691769809546114e-06,0.00014316045094440294,2.4903023153190749e-06
1.4338383474825198e-07,0.5208849675882987,76.950000000000003,0.0,0.0,0.0,0.029708218778931993,9.4994940535336898,0.012831697640138182,0.00044979630411601289,0.045756113145436879,4.7419922173664729e-09,1.3552069168363179e-05,6.2191471372576677e-07,0.20077218423799115,2.6994139425918535e-09,2.9767885103663466e-05,0.61706836425855349,1.0746166315142345e-13,0.021626788105014359,0.011102165424295455,0.00030214176296423017,1.1779836515664284e-06,0.060052566432021837,0.039610513571984904,4.2942522059225051e-06,2.4677853046900705e-06,1.7019606489556013e-13,0.0065690722044444774,1.0427167148386614e-11,1.313514982985588e-06,5.7168999211983248e-05,0.0014459420910561652,0.0054299982187727743,0.00010039986030528427,3.1925654160734991e-05,8.6769167844150176e-11,0.00015119757633799455,3.7882366162587853e-06,0.00014488887043017141,2.5203825223966058e-06
1.448576447552101e-07,0.5208849762142295,76.950000000000003,0.0,0.0,0.0,0.02882722769187555,9.4994947314215423,0.012763761833916141,0.00042465786671881694,0.045602619139252676,4.7260849323648619e-09,1.2794673388945506e-05,6.1301920185629693e-07,0.200225648454956,2.6193632586512655e-09,2.9668026964596586e-05,0.61857263091888748,1.0145586365993715e-13,0.021657552925426173,0.011212613066559254,0.00030053927016261922,1.1121759081733033e-06,0.06008177685944123,0.039515577927529209,4.2839602808538099e-06,2.4618708205983162e-06,1.6962513208465166e-13,0.0066328196528936539,1.0530886805715097e-11,1.3265964509431489e-06,5.6894602905300616e-05,0.0014404290074620646,0.0054659931135910928,0.00010064538408037422,3.183900516948564e-05,8.6469069252622974e-11,0.00015296573538824679,3.8071454768555708e-06,0.00014660819888385939,2.5503045584626974e-06
1.463314547621682e-07,0.5208849807781945,76.950000000000003,0.0,0.0,0.0,0.027976531224948659,9.4994953765784,0.012695560140901339,0.00040091758244503533,0.045449893443947315,4.7102572909928524e-09,1.2079401675709671e-05,6.0438435836301142e-07,0.19967181953341309,2.5420652774105179e-09,2.956866878673137e-05,0.62005528738360505,9.5784088600758808e-14,0.021687313928270852,0.011322373446972435,0.00029893631908255343,1.0500279784986451e-06,0.060109354606844738,0.039421391784705162,4.2737496279408655e-06,2.4560030409016707e-06,1.6905705777137667e-13,0.0066961696942938135,1.0633961227871161e-11,1.3395965018595982e-06,5.6622963747473435e-05,0.0014348421117962177,0.0055010666120447662,0.00010088737079038234,3.1751186315701658e-05,8.6168256939793071e-11,0.00015472448993911623,3.8259067938054492e-06,0.00014831842868901182,2.58006828804208e-06
1.4780526476912632e-07,0.5208849816730045,76.950000000000003,0.0,0.0,0.0,0.027155042957638993,9.4994959907013836,0.012627120682836548,0.00037849924852717808,0.045297941730887942,4.694509878115726e-09,1.1403958232301657e-05,5.9600101448350183e-07,0.19911106253762581,2.4674212818683194e-09,2.9469814241808528e-05,0.62151696444409776,9.0428133366799332e-14,0.021716108483153609,0.011431453064811897,0.00029733350020420986,9.9134041446348055e-07,0.060135390528611318,0.039327987527127864,4.2636237554061066e-06,2.4501839817170745e-06,1.6849186294868834e-13,0.0067591276683242755,1.0736396509283639e-11,1.3525159051775052e-06,5.6354164837598543e-05,0.0014291916472667424,0.0055352349506066854,0.00010112592379674978,3.1662256018926832e-05,8.5866882702079477e-11,0.000156473839053345,3.8445236398384501e-06,0.00015001955590682127,2.6096736398026399e-06
1.4927907477608444e-07,0.520884979265608,76.950000000000003,0.0,0.0,0.0,0.026361716622139819,9.4994965754035618,0.012558470437790124,0.00035733065646248875,0.04514676869448743,4.6788431775800567e-09,1.076616759457135e-05,5.8786034024620859e-07,0.19854372899208986,2.3953362034793956e-09,2.9371466367404368e-05,0.62295827072770138,8.537074752989249e-14,0.02174397250721052,0.011539858416464474,0.00029573136555338859,9.35924220573101e-07,0.060159970522371264,0.039235394049423576,4.2535857934219535e-06,2.4444154419040347e-06,1.6792956498374375e-13,0.0068216988332015036,1.0838198742005095e-11,1.365355430058214e-06,5.608827812477747e-05,0.0014234872437009231,0.0055685142974297372,0.00010136114282787154,3.1572270532039826e-05,8.5565088659176601e-11,0.00015821378514443036,3.8629989384508776e-06,0.00015171158003847714,2.6391206024137094e-06
1.5075288478304255e-07,0.5208849738986036,76.950000000000003,0.0,0.0,0.0,0.025595544553049368,9.4994971322176607,0.012489635283156721,0.00033734339736235844,0.044996378129337856,4.6632575801921787e-09,1.0163968766803097e-05,5.7995383135019188e-07,0.197970157381784,2.3257184812870082e-09,2.9273627617017048e-05,0.62437979351589368,8.0595588343805491e-14,0.021770940522533755,0.011647595988147573,0.00029413043099066756,8.8360034469316219e-07,0.060183175789282541,0.039143636998926687,4.2436385203005623e-06,2.438699018115313e-06,1.6737017790426872e-13,0.0068838883649088925,1.0939374008868091e-11,1.3781158445144934e-06,5.5825365260756227e-05,0.0014177379439013567,0.0056009207347921626,0.00010159312411325815,3.1481284021327438e-05,8.5263007828830872e-11,0.00015994433375777166,3.8813354724796683e-06,0.00015339450380163399,2.6684092206502741e-06
