Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197),S(793),S(853),S(958),S(950),S(1019),S(954),HO2(43),OO(1086),C5H8O(834),S(873)
1.577229191994447e-11,0.3683526393913095,76.950000000000003,0.0,0.0,0.0,0.9999526431330229,9.4999996402738951,6.4521912329223056e-06,4.4649652691141662e-06,1.7356993346187418e-05,1.9112437735378777e-11,1.9119420888757154e-11,1.7052329718773052e-05,1.276331181435226e-06,1.0510207585165232e-09,3.9232117163030657e-07,3.9636058698816834e-12,3.3185469872126988e-07,5.6853089016704564e-10,2.7424711117170465e-12,1.5030013962912779e-13,3.8197222100150958e-11,1.8818802876479255e-19,5.3011893762699725e-26,4.5520102280538444e-12,5.3011524814611929e-26,1.7146786343655736e-20,1.6866228070252847e-24,2.7782472711261204e-08,4.3771598146973239e-15,4.4512915014912007e-15,2.5316736885271715e-15,4.0958197449673298e-10,5.6330527290207013e-26,2.4899774065809717e-16,2.2906562682444813e-14,9.9424139385641387e-19,3.184585806121674e-17,6.957038016730423e-22,1.6427271739891757e-20,2.3453333908635262e-23,3.4059016871353352e-26,4.5005033836790297e-27,1.8697005400168599e-30,4.8760845464955523e-31,8.434706205526083e-11,4.7830695358806741e-18,2.5899430406834679e-34,1.9393144635509285e-24
1.6791309955222117e-11,0.36835263920806754,76.950000000000003,0.0,0.0,0.0,0.9999495845363211,9.499999596756119,6.8834647021331209e-06,4.7634090720449163e-06,1.8478213153050133e-05,2.3010598868702406e-11,2.3019037628962655e-11,1.8133801671324414e-05,1.3587891794013154e-06,1.1908682756440456e-09,3.9232001804055103e-07,4.5089336023862657e-12,3.734429449195716e-07,6.4249304358406287e-10,3.1197618434004634e-12,1.7525991282444355e-13,4.3297787407436797e-11,2.4711282331775448e-19,8.1851494514767432e-26,4.8460608658341301e-12,8.1850887762178878e-26,2.2588802264606751e-20,2.3606057715754597e-24,2.9700996072404834e-08,4.9257095982920871e-15,5.3679050063784841e-15,3.0706081405404111e-15,4.0958071701830263e-10,8.697398563511036e-26,2.6619233519937638e-16,2.8414323282309617e-14,1.0643583133512935e-18,3.8379752126490812e-17,8.6460483109940458e-22,2.1690907454472662e-20,3.2914852851375067e-23,5.0779661679378757e-26,6.7151523447870756e-27,2.9668465426342444e-30,7.709004132269166e-31,9.5050491693086961e-11,5.9645290895940051e-18,4.3688569663458586e-34,2.5907937835498776e-24
1.7810327990499763e-11,0.3683526390158412,76.950000000000003,0.0,0.0,0.0,0.99994652594759781,9.4999995511042261,7.3147368677143516e-06,5.0618518839490469e-06,1.9599425779956943e-05,2.739903059347115e-11,2.7409112034132962e-11,1.9213128152814882e-05,1.4412467704636812e-06,1.3394448944882019e-09,3.9231886461515971e-07,5.0892235987223513e-12,4.1716468460953842e-07,7.2074573460720878e-10,3.5212360403091237e-12,2.0269030573364019e-13,4.8718702179942422e-11,3.1955198710636529e-19,1.2315874220801606e-25,5.1401096171713234e-12,1.2315777340460107e-25,2.9296152720374645e-20,3.2411499781974415e-24,3.161950694086137e-08,5.5024002725273364e-15,6.4008618172922737e-15,3.6802592917669495e-15,4.0957947909615552e-10,1.3086402066432357e-25,2.8338681777604367e-16,3.4820536042915253e-14,1.1346619806240573e-18,4.5745192873794388e-17,1.0613107597129726e-21,2.8189182062502371e-20,4.5301221759878161e-23,7.3977764793637862e-26,9.790471390318865e-27,4.5833288557347989e-30,1.1871083973581891e-30,1.0639197870836943e-10,7.3503276272859501e-18,7.1494878206665078e-34,3.4023096315461545e-24
1.882934602577741e-11,0.3683526388148328,76.950000000000003,0.0,0.0,0.0,0.99994346736685313,9.4999995033662756,7.7460077299973758e-06,5.3602937050564087e-06,2.0720631226589656e-05,3.2305251122186378e-11,3.2317173055364376e-11,2.0290357239233919e-05,1.5237039546237433e-06,1.4967505062101612e-09,3.9231771084439948e-07,5.7044383478646471e-12,4.6297185086528604e-07,8.0325199360047295e-10,3.9468670838250495e-12,2.3269569349380443e-13,5.4460113087695491e-11,4.0762052224177559e-19,1.8110724808660324e-25,5.4341564818299062e-12,1.8110574128719739e-25,3.7468907346890878e-20,4.3747560047354729e-24,3.3538005399391292e-08,6.1065978321392597e-15,7.5567519793340302e-15,4.3647735770158775e-15,4.0957824225119676e-10,1.9243457225467519e-25,3.0058118912983877e-16,4.2210468942309228e-14,1.205152484471088e-18,5.3990579452572277e-17,1.2884839815062123e-21,3.6118856133527378e-20,6.1275888714753198e-23,1.0557827864657926e-25,1.3983392243271141e-26,6.9137448025646298e-30,1.7856526459457686e-30,1.183715794918795e-10,8.962499670844624e-18,1.1388012339397536e-33,4.4005519759122265e-24
1.9848364061055054e-11,0.3683526386052406,76.950000000000003,0.0,0.0,0.0,0.99994040879408785,9.4999994535892576,8.1772772889274217e-06,5.6587345353296273e-06,2.1841829492436503e-05,3.7756541970761661e-11,3.777051285490047e-11,2.1365535924121117e-05,1.6061607318829242e-06,1.6627850019693517e-09,3.9231655689724242e-07,6.3545403789380477e-12,5.1081745899735753e-07,8.8997529854697724e-10,4.3966283845531358e-12,2.6538007200324956e-13,6.052216828231196e-11,5.136300597134818e-19,2.6091035635105517e-25,5.7282014595282133e-12,2.60908067181117e-25,4.7325565105299231e-20,5.8150605875106346e-24,3.5456491722238509e-08,6.7376825466190414e-15,8.8421088253795713e-15,5.1282616817664638e-15,4.0957699109591513e-10,2.7722400560954442e-25,3.1777545171867773e-16,5.0672206140954904e-14,1.2758299212929678e-18,6.3164084359395682e-17,1.5488757596018585e-21,4.5694932237123708e-20,8.1604737915776541e-23,1.4792606657406057e-25,1.9607288491186066e-26,1.0208921843533096e-29,2.6301352349451675e-30,1.3098934904905846e-10,1.0824185154493426e-17,1.7705800983278682e-33,5.6148009716983338e-24
2.08673820963327e-11,0.36835263838725807,76.950000000000003,0.0,0.0,0.0,0.99993735022930186,9.4999994018190979,8.6085455443479923e-06,5.9571743746609456e-06,2.2963020577244539e-05,4.3779950818838548e-11,4.3796189667574508e-11,2.243871014295496e-05,1.6886171022426445e-06,1.8375482729068929e-09,3.9231540312139285e-07,7.03949226116256e-12,5.606555821688214e-07,9.8087956744187486e-10,4.8704933822806948e-12,3.0084707046836574e-13,6.6905017350680304e-11,6.4009623647577545e-19,3.6899989973054054e-25,6.0222445500570591e-12,3.6899649464061009e-25,5.9103642949069911e-20,7.6234747399706627e-24,3.7374965922812427e-08,7.3950486385879472e-15,1.0263409661872994e-14,5.974798975586893e-15,4.0957573240581485e-10,3.9206494148020929e-25,3.3496960566274415e-16,6.0296550949608817e-14,1.3466943791639921e-18,7.3313654853326571e-17,1.8453231692203906e-21,5.715123795712604e-20,1.0716527550940035e-22,2.0384779932603219e-25,2.704039833678606e-26,1.4787836938796757e-29,3.8013280096536095e-30,1.4424534103102195e-10,1.2959627977161395e-17,2.6935277554512231e-33,7.0770144584759828e-24
2.1886400131610346e-11,0.36835263816107444,76.950000000000003,0.0,0.0,0.0,0.99993429167249614,9.4999993481006868,9.0398124963297049e-06,6.2556132230997679e-06,2.4084204480947293e-05,5.040229432009438e-11,5.042103061222412e-11,2.3509924796975352e-05,1.7710730657043258e-06,2.0210402101577299e-09,3.9231424946524556e-07,7.7592566037963679e-12,6.1244132757745946e-07,1.0759291508454243e-09,5.3684355459357102e-12,3.3919996354657844e-13,7.3608811270162148e-11,7.8974597792810521e-19,5.1322390636706424e-25,6.31628575326076e-12,5.1321893718176384e-25,7.3060243537843344e-20,9.8698422534184085e-24,3.9293427826090534e-08,8.0781039696391728e-15,1.1827076442625261e-14,6.908425937978742e-15,4.0957447816635892e-10,5.4529420075551921e-25,3.5216364939339359e-16,7.1176932041058206e-14,1.417745940339813e-18,8.4487014355972343e-17,2.1807461429130119e-21,7.0740987578713586e-20,1.3895610444778639e-22,2.7671925087779188e-25,3.6735002837813848e-26,2.1051317812735959e-29,5.4006000473996339e-30,1.5813960776498945e-10,1.5394174615658393e-17,4.0175322951433354e-33,8.8219122650818429e-24
2.2905418166887992e-11,0.36835263792687467,76.950000000000003,0.0,0.0,0.0,0.9999312331236706,9.4999992924779111,9.4710781450328772e-06,6.5540510807575736e-06,2.5205381203396093e-05,5.7650160865875111e-11,5.7671634456412651e-11,2.4579223776478897e-05,1.8535286222693891e-06,2.213260704864069e-09,3.923130957194574e-07,8.5137960560988468e-12,6.6613081316510465e-07,1.1750888245853213e-09,5.8904283735589208e-12,3.8054168311833587e-13,8.0633702365110105e-11,9.6552469255886115e-19,7.030632682304407e-25,6.6103250689662665e-12,7.0305614126136993e-25,8.947260364154808e-20,1.2633116935324996e-23,4.1211877337350581e-08,8.7862697331327252e-15,1.3539476431416724e-14,7.9331485771198564e-15,4.095732289548397e-10,7.4698287260422906e-25,3.6935758206167771e-16,8.3409312632439625e-14,1.4889846906942654e-18,9.6731663837251829e-17,2.5581446092648411e-21,8.6737324122952979e-20,1.7810666434769476e-22,3.7053788123437851e-25,4.9227346923799411e-26,2.9497598979863175e-29,7.5538084890616031e-30,1.7267220028409786e-10,1.8154272793221904e-17,5.8857299094198995e-33,1.0887057572363276e-23
2.3924436202165638e-11,0.3683526376848394,76.950000000000003,0.0,0.0,0.0,0.99992817458282568,9.4999992349936591,9.9023424904919481e-06,6.8524879476587321e-06,2.6326550744293021e-05,6.554991330122006e-11,6.5574374333523802e-11,2.5646649983577362e-05,1.9359837719392565e-06,2.414209648172868e-09,3.9231194189586265e-07,9.3030733072969687e-12,7.2168114486372776e-07,1.2783237826110956e-09,6.436445392278226e-12,4.2497482968274277e-13,8.7979844264616154e-11,1.1706033768133709e-18,9.4986854864170994e-25,6.904362496965549e-12,9.4985848754771327e-25,1.0863862304190639e-19,1.600205874038061e-23,4.3130314509246449e-08,9.5189801540701333e-15,1.5406922853179953e-14,9.0529388413616064e-15,4.0957197834682019e-10,1.0091877542232628e-24,3.8655140413951115e-16,9.7092102680207413e-14,1.5604107220508216e-18,1.1009488318659638e-16,2.9805957264776861e-21,1.0543384153270617e-19,2.2588723798751147e-22,4.9000100353491855e-25,6.5148347426417362e-26,4.0739927642524629e-29,1.0415696983000746e-29,1.8784316835647179e-10,2.1267470204135463e-17,8.4823190632311374e-33,1.3312935304530438e-23
2.4943454237443284e-11,0.3683526374351456,76.950000000000003,0.0,0.0,0.0,0.99992511604996204,9.4999991756898616,1.0333605532674788e-05,7.1509238237815566e-06,2.7447713103323881e-05,7.4127691595474138e-11,7.4155400414425655e-11,2.6712245354445326e-05,2.0184385147153492e-06,2.6238869312270872e-09,3.9231078812324234e-07,1.0127051086540014e-11,7.7905039435218987e-07,1.3855996299932947e-09,7.0064601582750354e-12,4.7260168339895181e-13,9.5647391861419505e-11,1.4083856344733478e-18,1.2671172766720814e-24,7.1983980370505911e-12,1.2671032781876265e-24,1.3087737509832831e-19,2.0075947613540999e-23,4.5048739408928099e-08,1.0275682195704933e-14,1.7435675534289655e-14,1.027173502383362e-14,4.0957072418966615e-10,1.3462245292126862e-24,4.037451162287219e-16,1.123260739043312e-13,1.632024127468075e-18,1.2462373257024341e-16,3.4512512051958642e-21,1.2714508819862403e-19,2.8371920698348596e-22,6.4058954768240623e-25,8.5235093168701103e-26,5.5526346280657883e-29,1.4174834507657035e-29,2.0365256051358599e-10,2.4762413290723589e-17,1.2041726394168797e-32,1.6143027727124243e-23
2.596247227272093e-11,0.3683526371779658,76.950000000000003,0.0,0.0,0.0,0.99992205752507968,9.4999991146075029,1.0764867271618918e-05,7.4493587091525517e-06,2.8568868280250015e-05,8.3409415468210959e-11,8.3440642534428205e-11,2.7776050881066368e-05,2.1008928505990888e-06,2.8422924451642166e-09,3.923096344078624e-07,1.0985692162851048e-11,8.3819757731436132e-07,1.4968823760649306e-09,7.600446256748342e-12,5.2352421478223744e-13,1.0363650127201353e-10,1.6825146118501362e-18,1.6706924538427579e-24,7.4924316890370243e-12,1.670673235415733e-24,1.5652959950142173e-19,2.4965314499035888e-23,4.696715202623518e-08,1.1055835272766011e-14,1.9631941532133124e-14,1.1593442160272016e-14,4.0956946968681611e-10,1.7749634523109886e-24,4.2093871823824752e-16,1.2921427756667127e-13,1.7038249980101614e-18,1.4036505377482023e-16,3.9733347180465105e-21,1.5220705235856797e-19,3.5318554826540475e-22,8.2865756402406149e-25,1.1034316051879571e-25,7.4761822206386787e-29,1.9059134417884987e-29,2.2010042407799936e-10,2.8668846071144184e-17,1.6859285503829668e-32,1.9423887331186721e-23
2.8000508343276222e-11,0.36835263664182016,76.950000000000003,0.0,0.0,0.0,0.99991594049926125,9.4999989872664425,1.1627386839975972e-05,8.0462255077692055e-06,3.0811157086811387e-05,1.041872929235838e-10,1.0422640790624213e-10,2.9898451774432918e-05,2.2658003016951922e-06,3.3052877302386833e-09,3.9230732711227638e-07,1.2806815481895778e-11,9.6166640055957297e-07,1.7313345830734129e-09,8.8602269368267165e-12,6.3566270542254028e-13,1.2058003589108183e-10,2.3556238582069599e-18,2.8142606542595396e-24,8.0804933279897013e-12,2.8142257106512182e-24,2.1954855159660449e-19,3.7693401474781913e-23,5.0803940386751045e-08,1.2684392789349092e-14,2.4551581541583234e-14,1.4561045475643094e-14,4.0956696146627919e-10,2.9897964799473812e-24,4.5532559177649558e-16,1.6837651667418439e-13,1.847989502679228e-18,1.7567139483056643e-16,5.1850255913291798e-21,2.1383703422577313e-19,5.3422636674393987e-22,1.3476065667786458e-24,1.7971985822866831e-25,1.3114166478620746e-28,3.3350678298532406e-29,2.5491174883519506e-10,3.7840638090748539e-17,3.1835100745969258e-32,2.7539881997125674e-23
3.0038544413831513e-11,0.36835263607770813,76.950000000000003,0.0,0.0,0.0,0.99990982350537316,9.4999988532802675,1.248990119617674e-05,8.6430883439377223e-06,3.3053417162271927e-05,1.2808659544185933e-10,1.2813479947185439e-10,3.2014162511100174e-05,2.4307061252389408e-06,3.8031946324817823e-09,3.9230501950667714e-07,1.4766146212517297e-11,1.0917778249541736e-06,1.9814163117244833e-09,1.0215576693279875e-11,7.6220025821970795e-13,1.3881172008712116e-10,3.2241254464749208e-18,4.5677569905344188e-24,8.6685474124773725e-12,4.5676960947101002e-24,3.0087236643985772e-19,5.5324403760445467e-23,5.4640679272334976e-08,1.4400566562213414e-14,3.0214467219711825e-14,1.7986338621945764e-14,4.0956446168464539e-10,4.852490266469842e-24,4.8971202190005763e-16,2.1544586423905327e-13,1.9929049697223189e-18,2.163843232588384e-16,6.6428038111059291e-21,2.934578344858845e-19,7.8531877239545647e-22,2.1189237255149941e-24,2.830151073440142e-25,2.2126740685170342e-28,5.6151740611551439e-29,2.9227749804593328e-10,4.9042708451169065e-17,5.7511732527847157e-32,3.8097348545015061e-23
3.2076580484386805e-11,0.3683526354868777,76.950000000000003,0.0,0.0,0.0,0.99990370654341865,9.4999987129449757,1.3352410340394778e-05,9.2399472177825923e-06,3.5295648504475455e-05,1.5530700979799445e-10,1.5536558194541841e-10,3.4123479144337215e-05,2.5956103212417049e-06,4.3360122809758862e-09,3.9230271186100446e-07,1.6863387938122727e-11,1.2282358522919045e-06,2.2468695217628849e-09,1.1666285249167156e-11,9.0394250673735944e-13,1.583328430390375e-10,4.3264769409912634e-18,7.1784005154805035e-24,9.2565939410918017e-12,7.1782982385395943e-24,4.040533878892399e-19,7.9225833429327074e-23,5.8477368790407061e-08,1.6200452359553016e-14,3.6668417199403852e-14,2.1899403703638883e-14,4.095619583323837e-10,7.6255947776941532e-24,5.2409800957168998e-16,2.7132099877336332e-13,2.1385721578607138e-18,2.628708457082383e-16,8.3748037947562634e-21,3.9457481477907734e-19,1.1260657650613303e-21,3.2353668987489821e-24,4.3279057216129787e-25,3.6090162681519564e-28,9.1416886771468879e-29,3.3219800946192685e-10,6.2552413276520838e-17,9.9963411154292152e-32,5.1586086881942059e-23
3.41146165549421e-11,0.3683526348705204,76.950000000000003,0.0,0.0,0.0,0.99989758961340081,9.499998566543379,1.4214914272796495e-05,9.8368021294234097e-06,3.7537851111148989e-05,1.8604493640812475e-10,1.8611523240328479e-10,3.6226684546842451e-05,2.7605128897148595e-06,4.903739804777266e-09,3.9230040445652341e-07,1.9098244876062965e-11,1.3707576623436737e-06,2.527442028517169e-09,1.3212142788813923e-11,1.0616910486718194e-12,1.7914471005494587e-10,5.7056071552062718e-18,1.0966448773193858e-23,9.8446329124473128e-12,1.0966282466797556e-23,5.3303235401239631e-19,1.1102072864678014e-22,6.2314009141526981e-08,1.8080319767769317e-14,4.3960462782187301e-14,2.6329826703513517e-14,4.0955944864721669e-10,1.1649207771100256e-23,5.584835565889123e-16,3.3693003932260931e-13,2.2849918385265239e-18,3.1549459929019433e-16,1.0410089793316488e-20,5.2107730371640251e-19,1.5797377421551793e-21,4.8143090624834299e-24,6.4498084330022929e-25,5.714009358051658e-28,1.4449678450735887e-28,3.7467360395194173e-10,7.8664573066973322e-17,1.6795383616745105e-31,6.8551168692043901e-23
3.615265262549739e-11,0.36835263422977566,76.950000000000003,0.0,0.0,0.0,0.99989147271532275,9.499998414345713,1.5077412993824281e-05,1.0433653079170753e-05,3.9780024980270614e-05,2.2049356344748178e-10,2.2057701443111627e-10,3.8324048996485235e-05,2.9254138306697777e-06,5.5063763329115312e-09,3.9229809708815952e-07,2.1470421876264917e-11,1.519073027231966e-06,2.8228873147666971e-09,1.4852939956791426e-11,1.2362437149328259e-12,2.0124864155140598e-10,7.4091193958754178e-18,1.6339834594087852e-23,1.0432664325274222e-11,1.6339571797689304e-23,6.9215041331321495e-19,1.5261462288523059e-22,6.6150600252843781e-08,2.0036604467038947e-14,5.2136865707043302e-14,3.130670870799148e-14,4.0955694108371181e-10,1.7356508115582402e-23,5.9286866229879763e-16,4.1322849472493503e-13,2.432164782396363e-18,3.7461589151700833e-16,1.2778591278019498e-20,6.7725031241207777e-19,2.173657919891727e-21,7.0020849273999925e-24,9.3950176688000084e-25,8.8116604832637579e-28,2.2249771082417712e-28,4.1970458624947571e-10,9.769144569442325e-17,2.7384194743306065e-31,8.9594698237060055e-23
3.819068869605268e-11,0.36835263356573167,76.950000000000003,0.0,0.0,0.0,0.99988535584918758,9.4999982566101693,1.5939906503887265e-05,1.103050006731222e-05,4.2022170109875112e-05,2.5884293867054723e-10,2.5894104997233496e-10,4.0415830736844351e-05,3.0903131441178334e-06,6.1439209943868416e-09,3.9229578960807104e-07,2.3979624419891823e-11,1.6729237510034931e-06,3.1329643498102432e-09,1.6588467856916364e-11,1.4283948226286772e-12,2.246459720897865e-10,9.4894903439534933e-18,2.3810434238270496e-23,1.1020688178364906e-11,2.3810029401901596e-23,8.8616032781875026e-19,2.0622327740811661e-22,6.9987141973655081e-08,2.2065900839247759e-14,6.1243135368076967e-14,3.6858676783533474e-14,4.0955443772156975e-10,2.5291018499130693e-23,6.2725332535067508e-16,5.0119733956285456e-13,2.5800917656845081e-18,4.4059173952547518e-16,1.5511042317400762e-20,8.6778542293922197e-19,2.9395981228294487e-21,9.9787427772127324e-24,1.3409185047964916e-24,1.3273392488712817e-27,3.3470159059122597e-28,4.6729124566843474e-10,1.1996270162894833e-16,4.3470270674283473e-31,1.1537744930813765e-22
4.022872476660797e-11,0.36835263287942854,76.950000000000003,0.0,0.0,0.0,0.99987923901499842,9.4999980935834447,1.6802394803237092e-05,1.1627343094026431e-05,4.4264286497811316e-05,3.012800390138896e-10,3.0139438895837942e-10,4.2502276513541753e-05,3.2552108300704002e-06,6.8163729181960571e-09,3.9229348214407232e-07,2.6625558617998495e-11,1.8320631334015406e-06,3.457437415461452e-09,1.8418518051247106e-11,1.6389354128719934e-12,2.4933804946666671e-10,1.2004264717725961e-17,3.4012020911962378e-23,1.1608704470507461e-11,3.4011411313895452e-23,1.1202369096667077e-18,2.7440112911506141e-22,7.3823634319242333e-08,2.416495489512002e-14,7.1324045500348083e-14,4.3013894516388283e-14,4.0955193340550901e-10,3.6125654470074983e-23,6.6163754588150541e-16,6.0184120929441156e-13,2.7287735781904738e-18,5.1377590860857576e-16,1.8638924710277641e-20,1.0977908972458121e-18,3.9141842169340939e-21,1.3963208013504898e-23,1.8791747668977642e-24,1.957771962685727e-27,4.930521270068825e-28,5.1743385678793771e-10,1.4582540124237895e-16,6.7369565722586356e-31,1.4662038544605323e-22
