Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600)
1.7172593359085438e-07,0.3365855909279039,76.950000000000003,0.0,0.0,0.0,4.5951486893569138e-05,9.4999525915269345,0.0010252952263616159,0.0089709517400140566,3.6465059116466236e-10,7.5801617762939998e-12,9.9015525890522005e-10,1.4455081252330885e-07,0.0092693850223437412,5.9429182645693455e-06,4.3910225945766722e-20,8.7502291369563213e-10,0.0020240036296573609,0.91802824964005236,0.0022321581495717566,2.5903595908310856e-14,5.3187672026658706e-12,5.9716956031043078e-07,6.0786934196243747e-12,0.000253055017613085,2.4794939061722731e-10,0.026212332106726948,0.028083497918862527,3.2667482052871072e-06,1.7657335408638279e-06,5.2510967121476523e-10,0.015087866073544761,3.7392326849118171e-06,1.0099371632326881e-06,7.9970312439523308e-06,5.3305908088643505e-06,7.5437702637420973e-06,0.00076963662695304794,0.013923470415818937,3.1107576762300662e-11,1.1487471234844217e-11,1.1635433348748766e-06,3.7335701990971284e-07,4.672909980261981e-09,0.00023697206434791015,0.00076712735400466341,0.00015543300699771671,1.3476894883878712e-06,2.4750025062607095e-05,1.2685955337812653e-06,2.3227788891299694e-05,6.5745132095442587e-08,2.5363455883273778e-07
1.7266807475966658e-07,0.33658559094342655,76.950000000000003,0.0,0.0,0.0,4.5508474741902432e-05,9.499952596078117,0.0010156574680585419,0.0089161894706525011,3.5907950477755436e-10,7.4643493222336918e-12,9.8411095676127912e-10,1.4323077431926934e-07,0.0091317429128133874,5.9066403208681013e-06,4.323934955851831e-20,8.2560649662523155e-10,0.002030430696057307,0.91815783117943361,0.0022322004406353465,2.5745470030145558e-14,5.3356556320794146e-12,5.9906690981506935e-07,6.0785991535569541e-12,0.00025309083191072973,2.4789712084070345e-10,0.026212330766993492,0.028083498126269597,3.2667480401429899e-06,1.7657334518175882e-06,5.2518379186952669e-10,0.015129754018136253,3.7496138023258514e-06,1.0127410608066453e-06,7.9970304170919661e-06,5.345391386235783e-06,7.5647381765884145e-06,0.00076963742252944372,0.013942530906798704,3.1193948084886853e-11,1.151936661717534e-11,1.1651194495507868e-06,3.7386641189010214e-07,4.6786994495534062e-09,0.00023825298532826619,0.00077127696633074805,0.0001554329859455384,1.3514362654818415e-06,2.4750074497315128e-05,1.2685954332347862e-06,2.3227837890981329e-05,6.5927661558151005e-08,2.5363509449988838e-07
1.7361021592847878e-07,0.3365855909590248,76.950000000000003,0.0,0.0,0.0,4.5071315840499543e-05,9.4999526006065107,0.0010061102810126829,0.0088617776007900891,3.5362826882120739e-10,7.3510281058453572e-12,9.7810532885675484e-10,1.4193674001918944e-07,0.0089968537092195607,5.8705944983579014e-06,4.258290451628586e-20,7.7898147184102804e-10,0.0020368208116721413,0.91828457419486631,0.002232242203199071,2.558835589883976e-14,5.3524469676521628e-12,6.0095335111148311e-07,6.0785102143766691e-12,0.00025312586189158522,2.4784589951405126e-10,0.026212329519200221,0.028083498331939932,3.2667478855898402e-06,1.7657333681071488e-06,5.2525628897333426e-10,0.015171365601748255,3.7599264283680963e-06,1.0155264594376001e-06,7.997029646889737e-06,5.3600943145167749e-06,7.5855677477223961e-06,0.00076963816979239293,0.013961538921611106,3.1279749561335412e-11,1.1551051565962656e-11,1.1666915798112581e-06,3.7437443787238526e-07,4.6844857626094024e-09,0.00023953532183918259,0.00077543116650056966,0.00015543296630372619,1.3551583219453634e-06,2.4750121140243949e-05,1.2685953384013302e-06,2.3227884123410611e-05,6.6108986746055028e-08,2.5363559992181882e-07
1.7455235709729098e-07,0.3365855909746881,76.950000000000003,0.0,0.0,0.0,4.4639922131504473e-05,9.4999526051122007,0.0009966528179264978,0.0088077137904258151,3.4829394173955914e-10,7.2401372457715899e-12,9.7213811777635903e-10,1.4066819016295201e-07,0.0088646620127684674,5.8347792543870567e-06,4.1940537927201034e-20,7.3499014997293487e-10,0.0020431741826662229,0.91840853464775341,0.0022322834451383557,2.5432246799508519e-14,5.3691417521578457e-12,6.028289450576328e-07,6.0784262988040053e-12,0.00025316012301892008,2.4779570202412583e-10,0.026212328357626668,0.028083498535908288,3.2667477421665938e-06,1.7657332904843306e-06,5.2532719441674678e-10,0.015212702751072822,3.7701710414211082e-06,1.0182934878671585e-06,7.9970289298221777e-06,5.3747002744642218e-06,7.6062599416974492e-06,0.00076963887170994447,0.013980495026375503,3.1364985161882358e-11,1.1582527546998605e-11,1.1682597656090679e-06,3.7488111228480111e-07,4.6902688418410277e-09,0.00024081907150225727,0.00077958994680749863,0.00015543294798472324,1.3588558301003807e-06,2.4750165149092839e-05,1.2685952489575368e-06,2.3227927744905465e-05,6.6289116073059175e-08,2.5363607680356347e-07
1.7549449826610319e-07,0.3365855909904068,76.950000000000003,0.0,0.0,0.0,4.4214207037971796e-05,9.4999526095952724,0.00098728423935309328,0.008753995716368838,3.4307366153555261e-10,7.1316175688926191e-12,9.6620906722245293e-10,1.3942461568535741e-07,0.0087351135426751141,5.7991930520579693e-06,4.131190697523347e-20,6.9348374999090817e-10,0.0020494910142437235,0.91852976738160752,0.0022323241741919243,2.527713603922736e-14,5.3857405249900919e-12,6.0469375222812313e-07,6.0783471216015937e-12,0.00025319363044710178,2.4774650435517837e-10,0.026212327276906987,0.028083498738208611,3.2667476094759527e-06,1.7657332190679397e-06,5.2539653953414797e-10,0.015253767377925151,3.7803481156278871e-06,1.0210422740951221e-06,7.9970282625833407e-06,5.3892099418215783e-06,7.6268157155478769e-06,0.00076963953106758598,0.013999399777236304,3.1449658828679349e-11,1.1613796015355306e-11,1.1698240462080425e-06,3.7538644929083227e-07,4.6960486136910916e-09,0.00024210423193971238,0.00078375329954658219,0.00015543293090637542,1.3625289609949856e-06,2.4750206672652474e-05,1.2685951645983314e-06,2.3227968902946311e-05,6.6468057878730209e-08,2.5363652676073843e-07
1.764366394349154e-07,0.3365855910061729,76.950000000000003,0.0,0.0,0.0,4.3794085436910545e-05,9.499952614055827,0.00097800371362500031,0.0087006210721120424,3.3796464443807165e-10,7.0254105673860577e-12,9.6031792144762179e-10,1.3820551749159811e-07,0.0086081551135690458,5.7638343521179204e-06,4.0696673044389053e-20,6.5432189594652647e-10,0.0020557715106496424,0.91864832614452874,0.0022323643979644666,2.5123016891727197e-14,5.4022438212478401e-12,6.0654783291447616e-07,6.0782724193944033e-12,0.00025322639902780874,2.4769828316731e-10,0.026212326272011012,0.028083498938874043,3.2667474850919312e-06,1.7657331516557257e-06,5.254643552510299e-10,0.015294561379377862,3.7904581197213775e-06,1.0237729453607736e-06,7.997027642071398e-06,5.4036239867217506e-06,7.6472360189375649e-06,0.00076964015047947831,0.014018253720569113,3.1533774476631512e-11,1.1644858417842029e-11,1.1713844601985836e-06,3.7589046282129712e-07,4.7018250100262522e-09,0.0002433908007743507,0.00078792121701510697,0.00015543291499159827,1.3661778843492941e-06,2.4750245851308165e-05,1.2685950850358819e-06,2.3228007736684918e-05,6.6645820398973862e-08,2.5363695131496935e-07
1.773787806037276e-07,0.33658559102197805,76.950000000000003,0.0,0.0,0.0,4.3379473632865342e-05,9.4999526184939533,0.00096881041678356498,0.0086475875676655517,3.3296418086682822e-10,6.921460134365729e-12,9.5446442870171947e-10,1.3701040684656925e-07,0.0084837346133568321,5.7287016460160014e-06,4.0094510865233336e-20,6.1737214213810744e-10,0.0020620158751709205,0.9187642636112292,0.0022324041239292587,2.4969882791097268e-14,5.4186521763103977e-12,6.0839124712545244e-07,6.0782019369160763e-12,0.00025325844331611599,2.4765101574182508e-10,0.02621232533821307,0.028083499137936969,3.2667473698640738e-06,1.7657330891743115e-06,5.255306715629699e-10,0.015335086637888027,3.800501521217132e-06,1.0264856273915032e-06,7.9970270653760429e-06,5.4179430742253984e-06,7.6675217942872534e-06,0.00076964073239899511,0.014037057393182555,3.161733598419982e-11,1.167571618646689e-11,1.1729410455148467e-06,3.7639316656583346e-07,4.707597958527605e-09,0.00024467877562979045,0.00079209369151288331,0.00015543290016806482,1.3698027685178225e-06,2.4750282817514693e-05,1.2685950099986298e-06,2.3228044377417822e-05,6.6822411856114752e-08,2.5363735189633695e-07
1.783209217725398e-07,0.3365855910378137,76.950000000000003,0.0,0.0,0.0,4.29702893320223e-05,9.499952622909726,0.0009597035325089471,0.0085948929294474025,3.2806963377548733e-10,6.8197120033837347e-12,9.4864833848636874e-10,1.3583880484822293e-07,0.0083618009815324586,5.6937934330487271e-06,3.9505105958567915e-20,5.8250952509260064e-10,0.0020682243101376322,0.91887763140461309,0.002232443359430718,2.4817727207767046e-14,5.4349661224626388e-12,6.1022405458743218e-07,6.0781354329469547e-12,0.00025328977757645789,2.4760467988014537e-10,0.026212324471080007,0.028083499335429002,3.2667472640269606e-06,1.7657330323809017e-06,5.2559551790825382e-10,0.015375345021428465,3.8104787838245988e-06,1.0291804451926679e-06,7.9970265297667002e-06,5.432167864664935e-06,7.687673976687566e-06,0.00076964127912861795,0.014055811322515816,3.1700347202261826e-11,1.1706370742171543e-11,1.1744938394438278e-06,3.768945739587639e-07,4.7133673903127731e-09,0.00024596815413067139,0.00079627071534254243,0.00015543288636791242,1.3734037806226433e-06,2.4750317696244371e-05,1.2685949392303813e-06,2.3228078949016089e-05,6.6997840408421662e-08,2.5363772986249851e-07
1.79263062941352e-07,0.33658559105367436,76.950000000000003,0.0,0.0,0.0,4.256645161675861e-05,9.4999526273032604,0.00095068225205072708,0.0085425349001709023,3.2327843818520148e-10,6.7201120516191783e-12,9.4286939999025301e-10,1.3469024181923563e-07,0.0082423041879264181,5.6591082021102943e-06,3.8928145237748515e-20,5.4961614087561957e-10,0.0020743970169242207,0.91898848011692313,0.0022324821116869124,2.4666543532232842e-14,5.4511861866269381e-12,6.1204631474476314e-07,6.0780726885510308e-12,0.00025332041578847209,2.4755925401598523e-10,0.026212323666459349,0.028083499531381038,3.2667471645280767e-06,1.7657329784344759e-06,5.2565892347858096e-10,0.015415338383619288,3.8203903649655397e-06,1.0318575232187388e-06,7.997026032681473e-06,5.4462990128214543e-06,7.7076934940297624e-06,0.00076964179282921997,0.014074516026831985,3.1782811957670131e-11,1.1736823499536512e-11,1.1760428786389739e-06,3.7739469821823255e-07,4.7191332440775293e-09,0.00024725893390257196,0.00080045228081010965,0.00015543287352746789,1.376981086511597e-06,2.4750350605409721e-05,1.2685948724894172e-06,2.32281115683544e-05,6.7172114091494068e-08,2.5363808649324177e-07
1.8064156561194726e-07,0.33658559107691033,76.950000000000003,0.0,0.0,0.0,4.1985042022649797e-05,9.4999526336917963,0.00093763527398012345,0.0084665286697090374,3.164492159828682e-10,6.578145196724357e-12,9.3448032726176984e-10,1.3305027290025798e-07,0.0080717507778356248,5.608756926238036e-06,3.8105762252806376e-20,5.0480655444396515e-10,0.0020833647052413877,0.91914623297271159,0.0022325379563345881,2.4447075741343445e-14,5.4747506476533579e-12,6.1469368853991944e-07,6.0779872144675485e-12,0.00025336401853182848,2.4749438501536011e-10,0.026212322593757342,0.028083499815377624,3.2667470323199116e-06,1.765732906616784e-06,5.2574915824507052e-10,0.015473381301021655,3.8347751793060109e-06,1.0357428032768902e-06,7.9970253698231482e-06,5.4668077419603261e-06,7.7367480900169573e-06,0.00076964248912498906,0.014101796343969204,3.1902494188485045e-11,1.1781020004610946e-11,1.1783026786378963e-06,3.7812417448219579e-07,4.7275630205703001e-09,0.00024915007055896802,0.00080657874549092416,0.00015543285634586824,1.3821728784691158e-06,2.4750395437506381e-05,1.2685947816226641e-06,2.3228156005561492e-05,6.7425039888226455e-08,2.5363857233504112e-07
1.8202006828254252e-07,0.336585591100163,76.950000000000003,0.0,0.0,0.0,4.1414664384472805e-05,9.4999526400331149,0.00092476736454321111,0.0083912313103090136,3.0982835106991469e-10,6.4405119842476691e-12,9.2616950001277939e-10,1.3145723963098738e-07,0.0079061597401048379,5.5588752968711052e-06,3.7308481832621827e-20,4.6365138795853173e-10,0.0020922569583993597,0.91929885034717107,0.0022325928033514026,2.422965508074141e-14,5.4981168986197222e-12,6.1731879312883052e-07,6.0779086942728239e-12,0.00025340620229059635,2.4743135553167916e-10,0.026212321635260247,0.028083500096233657,3.2667469217802874e-06,1.7657328499380372e-06,5.258364547756668e-10,0.015530866493689508,3.8490217780958434e-06,1.0395907491808428e-06,7.9970247773592193e-06,5.4871194058883185e-06,7.7655234991512642e-06,0.00076964312490488318,0.014128973928388576,3.2021026394677288e-11,1.1824791822279203e-11,1.1805546279570589e-06,3.7885097134598941e-07,4.7359847863416858e-09,0.0002510441945965024,0.00081271489253447989,0.00015543284091860593,1.3873147817302212e-06,2.4750436614516424e-05,1.2685946982268971e-06,2.3228196819811492e-05,6.7675535483713488e-08,2.5363901856936604e-07
1.833985709531378e-07,0.33658559112341857,76.950000000000003,0.0,0.0,0.0,4.0855080488167781e-05,9.4999526463276514,0.00091207607614325224,0.0083166359361370318,3.0340857453028172e-10,6.3070569406292847e-12,9.1793614634116007e-10,1.2990977608957758e-07,0.0077453857214992237,5.5094586449620844e-06,3.6535406421090892e-20,4.2585258409376302e-10,0.0021010743961587292,0.91944647934763613,0.0022326466739511159,2.4014261055471638e-14,5.5212865526688508e-12,6.1992181146125975e-07,6.0778365974632947e-12,0.00025344700771339125,2.4737010413553536e-10,0.026212320780707864,0.02808350037403792,3.2667468139627435e-06,1.7657327908311846e-06,5.2592089893490131e-10,0.015587799605206398,3.8631315469033549e-06,1.0434017416330298e-06,7.9970242489460516e-06,5.5072359983519184e-06,7.7940225462534573e-06,0.00076964370552569611,0.014156050302412789,3.2138420248269237e-11,1.1868143269977904e-11,1.1827988344404759e-06,3.795751276327483e-07,4.7443983875630498e-09,0.00025294129859281038,0.00081886069788850819,0.00015543282708799258,1.3924073014436419e-06,2.4750474434521348e-05,1.2685946216911902e-06,2.3228234306537587e-05,6.792362520196276e-08,2.5363942845599969e-07
1.8477707362373305e-07,0.3365855911466625,76.950000000000003,0.0,0.0,0.0,4.030605788459776e-05,9.4999526525757343,0.00089955899434864569,0.0082427357329886274,2.9718289662849324e-10,6.1776319255563885e-12,9.0977951220874359e-10,1.2840655741610258e-07,0.007589287639221484,5.4605024307136272e-06,3.5785678433365446e-20,3.9113637919049464e-10,0.0021098176339331685,0.91958926280732833,0.0022326995888214607,2.3800873818830678e-14,5.5442612237640964e-12,6.2250292520395028e-07,6.0777704160504717e-12,0.00025348647426778686,2.4731057196778125e-10,0.026212320020731067,0.028083500648876249,3.2667467041096493e-06,1.7657327235016791e-06,5.2600257284929757e-10,0.015644186216165017,3.8771058650488409e-06,1.0471761542305806e-06,7.9970237788049425e-06,5.5271594896249613e-06,7.8222480251246937e-06,0.00076964423586960715,0.014183026950407684,3.2254687260122488e-11,1.1911078604492956e-11,1.1850354033357845e-06,3.8029668127999771e-07,4.7528036499995664e-09,0.00025484137513246931,0.00082501613752433082,0.00015543281471037417,1.3974509367130316e-06,2.4750509171308007e-05,1.2685945514544402e-06,2.3228268737142039e-05,6.8169333269965041e-08,2.5363980494113737e-07
1.8615557629432832e-07,0.3365855911698703,76.950000000000003,0.0,0.0,0.0,3.9767369738408883e-05,9.4999526587772376,0.00088721373745232043,0.0081695239572307423,2.9114458118077801e-10,6.0521098699242728e-12,9.0169888410937515e-10,1.2694630304537454e-07,0.0074377285555533041,5.4120024718229198e-06,3.5058553782656448e-20,3.5925134219474653e-10,0.0021184872828006874,0.91972733941012552,0.0022327515681388236,2.3589475543619802e-14,5.56704255754186e-12,6.2506231474393214e-07,6.0777095649936173e-12,0.00025352464027479329,2.4725270212806025e-10,0.026212319346696301,0.028083500920831637,3.2667466375289654e-06,1.7657326931035078e-06,5.2608155127035099e-10,0.015700031844942532,3.8909461353899592e-06,1.0509143491296024e-06,7.9970233616725223e-06,5.5468918317814556e-06,7.8502026990718483e-06,0.00076964472038578888,0.014209905319915776,3.2369838719771602e-11,1.1953601972220829e-11,1.1872644373931998e-06,3.8101566920366745e-07,4.7612003165124016e-09,0.00025674441680853804,0.00083118118743833542,0.00015543280365489916,1.4024461805718321e-06,2.4750541076329688e-05,1.2685944870014489e-06,2.3228300360925949e-05,6.8412684466940806e-08,2.5364015069275569e-07
1.8753407896492358e-07,0.33658559119303877,76.950000000000003,0.0,0.0,0.0,3.9238794680326121e-05,9.4999526649328363,0.0008750379560355984,0.0080969939358478838,2.8528717099145275e-10,5.9303479029921607e-12,8.936934944412609e-10,1.2552776089690907e-07,0.0072905755553895986,5.3639540769630922e-06,3.4353212797797664e-20,3.2996653114278207e-10,0.0021270839495152022,0.91986084381248434,0.0022328026315825652,2.33800454478969e-14,5.589632108983126e-12,6.2760015919231563e-07,6.0776536936916979e-12,0.00025356154294254685,2.4719643944465585e-10,0.026212318750909593,0.028083501189984369,3.2667465679462519e-06,1.765732657923911e-06,5.261579155369465e-10,0.01575534194858863,3.9046536780529082e-06,1.0546166997853467e-06,7.9970229927544084e-06,5.566434953851993e-06,7.8778892987631736e-06,0.00076964516312933492,0.014236686822762608,3.2483885973316997e-11,1.199571757602994e-11,1.1894860368236472e-06,3.8173212733716867e-07,4.7695883081845842e-09,0.00025865041622289071,0.00083735582365445098,0.00015543279380236498,1.4073935220897026e-06,2.4750570380549719e-05,1.2685944278590064e-06,2.3228329406720178e-05,6.8653701932118387e-08,2.5364046831687099e-07
1.8877473136845933e-07,0.33658559121384807,76.950000000000003,0.0,0.0,0.0,3.8771545148779978e-05,9.4999526704339257,0.00086422273818160427,0.0080322943569861686,2.8016503606860417e-10,5.8238652983987448e-12,8.865523670618004e-10,1.2428573395361128e-07,0.0071617983509098824,5.3210929510644043e-06,3.3736384697676338e-20,3.0565773379300209e-10,0.00213475904782483,0.919977196683887,0.0022328478214853065,2.3193225115094677e-14,5.6098000351717073e-12,6.2986594515218908e-07,6.0776073554401432e-12,0.00025359370506976536,2.4714713384859672e-10,0.026212318275747937,0.028083501429889742,3.2667464964039357e-06,1.7657326134033648e-06,5.2622447081219223e-10,0.015804667629275179,3.91687808396129e-06,1.057918467170648e-06,7.9970226983343771e-06,5.583863554310694e-06,7.9025802685577114e-06,0.00076964552894400297,0.014260708493258868,3.2585593610461195e-11,1.2033276390768864e-11,1.1914792006432409e-06,3.8237480587131353e-07,4.7771299605307284e-09,0.00026036833845421455,0.00084292117274591669,0.00015543278587366248,1.411805571905054e-06,2.475059470633986e-05,1.2685943788113749e-06,2.3228353517918296e-05,6.8868641599936986e-08,2.536407320028618e-07
1.898913185316415e-07,0.33658559123252935,76.950000000000003,0.0,0.0,0.0,3.8357747441529607e-05,9.4999526753532226,0.00085460342819808994,0.0079745283696854938,2.7567247194908313e-10,5.7304758091275924e-12,8.8017654028351331e-10,1.2319525107006558e-07,0.0070487853043240001,5.2828252125397709e-06,3.3195398050253961e-20,2.8531548710089338e-10,0.0021416168703617729,0.92007891503147876,0.0022328878827117117,2.3026426323864201e-14,5.6278204206125084e-12,6.3189046108042065e-07,6.0775685328678103e-12,0.00025362182227042085,2.4710380493774189e-10,0.026212317893407437,0.02808350164396272,3.2667464599014041e-06,1.7657325975145313e-06,5.2628265283740257e-10,0.015848696819874497,3.9277898746689132e-06,1.0608656938526226e-06,7.997022461308131e-06,5.5994207073962132e-06,7.9246199694957517e-06,0.00076964583385194735,0.014282262676762979,3.2676380043935163e-11,1.2066802191234218e-11,1.1932680247389521e-06,3.8295150969593121e-07,4.7839111793103276e-09,0.00026191650727965009,0.00084793659492822982,0.00015543277943568057,1.4157438635830382e-06,2.4750615063507424e-05,1.2685943378031629e-06,2.3228373695496455e-05,6.9060501820103654e-08,2.5364095263930796e-07
