Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844)
2.564847840456832e-19,0.19882829638396304,76.950000000000003,0.0,0.0,0.0,0.9999999999993513,9.5,2.0984172593371068e-14,2.6507896196494129e-13,2.6507896210556392e-13,2.2805534248194287e-22,2.2770848363652862e-22,9.7587598830692679e-14,1.2470582062498756e-20,1.4116629098613856e-22,1.3076334752020886e-32,3.7619371391652845e-37,5.0778477136456338e-37,1.805138961115738e-20,6.4549776632023529e-25,1.606147187668992e-32,3.0380928690323308e-37,1.1374028798797448e-50,2.1849416953453669e-50,2.1659448011087004e-34,1.9949409377192994e-25,1.860284236832684e-34,1.8602842377311069e-34,7.928044424481367e-44,1.0561861896370911e-44,3.7403457936281898e-40,2.7072449530921173e-27,2.4720679811212977e-36,1.6466633996720767e-37,3.2015626403155498e-79,1.1375138347503143e-45,5.3019385701522628e-41,3.0118310693154259e-79,1.9364809030407532e-22,3.789620391546759e-55,3.7894071932665652e-55,8.956539526317476e-32,2.7105849712156021e-32,8.1750311539965606e-25,8.9563109340090792e-32,5.5362909263013478e-41,3.011831069314047e-79,8.7136060584830241e-50,2.1849436311043493e-50,1.9357769432745452e-56,1.2413670269702676e-66,3.2483667517575265e-41,1.7753035764430726e-76,1.7625669020967931e-30,1.7960838698923711e-61,1.2618803661505141e-77,1.7329841135114595e-39,5.8578810719802715e-88,1.8866813278340732e-82,2.5730192006824258e-91,4.422840607556718e-54,1.4756712075162162e-40,7.1388076274366013e-56,1.167216592293094e-39,4.0180704273794137e-49,7.7230447024135557e-34,4.9743735950421185e-49,3.3134674964400897e-50,5.6964070386471742e-43,1.2931931872313695e-43,7.3657578556516277e-59,7.9362645890681584e-44
5.131924045675138e-19,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.99999999999870204,9.5,4.1986576440049828e-14,5.3038822637396326e-13,5.3038822693543553e-13,9.1281569592847818e-22,9.1004265398615425e-22,1.9525992004347917e-13,4.991481379218825e-20,5.6503297150036827e-22,1.0426564939033214e-31,3.0118371977795025e-36,4.0664710948727853e-36,7.225258184545791e-20,2.5836732779282516e-24,1.2707772410414669e-31,2.4322464610690257e-36,1.8218536489048665e-49,3.4987504589157195e-49,1.7340723825269923e-33,7.9849627035480406e-25,1.4893585188605816e-33,1.4893585202992278e-33,1.269518869200347e-42,1.6912736739310629e-43,2.9945491641527728e-39,1.0836035074694267e-26,1.9791555862798682e-35,1.3183316779337873e-36,4.1063221620602315e-77,1.8215038266702311e-44,4.2447746556207723e-40,3.8629725724545062e-77,7.750968094597319e-22,1.2136694522066619e-53,1.2135329028182207e-53,7.1706740440000537e-31,2.1701150542497625e-31,3.2721412096871214e-24,7.1704910320341166e-31,8.8652745085261423e-40,3.8629725724509678e-77,1.3953122626935382e-48,3.4987566585514602e-49,6.1996932628886579e-55,7.9515350940502331e-65,2.6006684450331142e-40,2.2743449883536906e-74,7.0548609696380488e-30,5.7523046838672788e-60,1.6165974804709211e-75,1.3874409755793322e-38,1.5009137372086345e-85,2.4170318955445865e-80,6.5926226932519464e-89,1.4164992333682532e-52,1.1814314181635996e-39,2.2863395710787286e-54,9.3448298819094272e-39,6.4341438066865518e-48,3.0912305584476959e-33,7.9654746879087819e-48,5.3058650247044965e-49,4.5605892727024007e-42,1.0353404729081957e-42,2.3348975156452881e-57,6.3538368924880391e-43
1.026607645611175e-18,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.99999999999740341,9.5,8.399138413331288e-14,1.0610067529869012e-12,1.0610067552224869e-12,3.652451754221307e-21,3.6303217619156365e-21,3.9060437436751765e-13,1.9972416232812372e-19,2.2608672160198134e-21,8.2772628726291659e-31,2.4103852252619857e-35,3.25494446050827e-35,2.8910428165090384e-19,1.0338058477415538e-23,9.9361959527646406e-31,1.9464161438058639e-35,2.9166516795548491e-48,5.6002696044289846e-48,1.3877842129091027e-32,3.195025160208561e-24,1.1919394566463688e-32,1.1919394589491356e-32,2.0320531605761697e-41,2.7071382292958047e-42,2.3965466170878786e-38,4.3358254715198309e-26,1.5839228988103493e-34,1.0550655562577246e-35,5.261424999049153e-75,2.9155911525325747e-43,3.3971097883744474e-39,4.9496215011749868e-75,3.1013951416768086e-21,3.8851870170619717e-52,3.8843129089472337e-52,5.7387128888493077e-30,1.7367498659316983e-30,1.3092813183438553e-23,5.7385664250555259e-30,1.4190199149800061e-38,4.9496215011659178e-75,2.2334082930773869e-47,5.6002894515736739e-48,1.9847328836314743e-53,5.0911487711919848e-63,2.0813249883311999e-39,2.9124107131110057e-72,2.8228633095343614e-29,1.8415117796461265e-58,2.0701326544068158e-73,1.1103743820617158e-37,3.8439943791526639e-83,3.0951299747752073e-78,1.6884385371761856e-86,4.5346997511818209e-51,9.4549968339116312e-39,7.3193568838944947e-53,7.478703937304527e-38,1.0298807377314501e-46,1.2368948699689561e-32,1.2749933553815006e-46,8.4928391452541852e-48,3.6498574462541963e-41,8.2858640928275985e-42,7.3249387001257585e-56,5.0849999867078828e-42
2.0534381276984977e-18,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.99999999999480627,9.5,1.6800099951946111e-13,2.1222437974495718e-12,2.1222438063058214e-12,1.4612185134699346e-20,1.4436107895372256e-20,7.8129253061090598e-13,7.9902582256330314e-19,9.0449357759451601e-21,6.5180689738062178e-30,1.928674575208207e-34,2.6048061092729156e-34,1.1566041071846214e-18,4.135896545334549e-23,7.6001448910220263e-30,1.5572362665541835e-34,4.6682403313654931e-47,8.9622236754512414e-47,1.1104370820798968e-31,1.278218103011724e-23,9.5373265475224187e-32,9.5373265843740635e-32,3.2519344730117036e-40,4.3322990603419286e-41,1.9175969018751744e-37,1.7346125068164081e-25,1.2673740498373018e-33,8.4421201983547301e-35,6.7380389253777832e-73,4.6658911779676532e-42,2.7182039548355216e-38,6.3387280725717957e-73,1.2407586419658584e-20,1.2434004786517739e-50,1.2428411621353084e-50,4.5918331635845075e-29,1.3896610136796885e-29,5.237966771106184e-23,4.5917159725369928e-29,2.2708895214584757e-37,6.3387280725485689e-73,3.5741803402195633e-46,8.9622871994521991e-47,6.3524590334048463e-52,3.2590203708233104e-61,1.6653759544044266e-38,3.7286759634064088e-70,1.1293291244456418e-28,5.8940772532121991e-57,2.6503315131045282e-71,8.8846809827771919e-37,9.8427200933834394e-81,3.9626104302548223e-76,4.3233231052547255e-84,1.4514063087279275e-49,7.5653618029247072e-38,2.3426822497621851e-51,5.9840993420975964e-37,1.648140342480093e-45,4.9483848588685547e-32,2.0404001699658137e-45,1.3591306638330305e-46,2.9204404530713606e-40,6.6299401025841236e-41,2.2540410849718111e-54,4.0687716377249334e-41
4.107099091873142e-18,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.99999999998961187,9.5,3.3602023029024627e-13,4.2447178517702813e-12,4.2447178865094218e-12,5.8453495818532467e-20,5.7060429094319973e-20,1.5626658334905197e-12,3.1963563785613385e-18,3.6182645480449421e-20,5.0544476040891725e-29,1.5430864417324838e-33,2.0844143937940449e-33,4.6267827785726724e-18,1.6544932470109215e-22,5.5864023360207501e-29,1.245599580160398e-33,7.4712580157709284e-46,1.4340917534990491e-45,8.8843218969157616e-31,5.1132884678332346e-23,7.6305855790186042e-31,7.6305856379868323e-31,5.2035855569267949e-39,6.9323725566572364e-40,1.5342159661299976e-36,6.9390146218114465e-25,1.0139876345507425e-32,6.7543258072595227e-34,1.5102479669912861e-70,7.466172881977046e-41,2.1747696170267655e-37,1.4207473854491896e-70,4.9634275733485289e-20,3.9785269558621477e-49,3.9749499172601028e-49,3.6738008367738307e-28,1.111829967473792e-28,2.0953483860532338e-22,3.6737070786189423e-28,3.6337789982099053e-36,1.4207473854387954e-70,5.7192701201113306e-45,1.4341120831779532e-45,2.0329867512665763e-50,2.0859817529098306e-59,1.3324268478340812e-37,4.7731869598186111e-68,4.5176840465256506e-28,1.8863033188476653e-55,3.3927667664046318e-69,7.1084178844429941e-36,2.5199917839447693e-78,5.0726641382749951e-74,1.1068831543175636e-81,4.6449709810947751e-48,6.0527485747560363e-37,7.4973428954289279e-50,4.7877338983107923e-36,2.6372795772648394e-44,1.9795150078596829e-31,3.2649586303206668e-44,2.1748299677827132e-45,2.3365741309040495e-39,5.3044395644773523e-40,6.6966340895364547e-53,3.2553248734964205e-40
8.214421020222433e-18,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.99999999997922318,9.5,6.7205869182577112e-13,8.4896658254320206e-12,8.489665959064354e-12,2.3382348382986094e-19,2.2292144410127522e-19,3.1254004009138329e-12,1.2785889495948203e-17,1.4473613371479763e-19,3.8086383176797045e-28,1.2345282018784661e-32,1.6681258302722757e-32,1.8507802736077626e-17,6.6182421648571774e-22,3.8405607121118357e-28,9.9603494323461584e-33,1.1958214303585247e-44,2.2946317861619754e-44,7.1077657168733951e-30,2.0453985598909848e-22,6.1047580644861885e-30,6.1047581588388735e-30,8.3260358040113343e-38,1.1092324677876824e-38,1.2274194912323003e-35,2.7757187068896795e-24,8.1121601538652778e-32,5.4036985698173675e-33,1.9397777905676009e-68,1.1946444283881341e-39,1.7398982501209855e-36,1.8248223373452343e-68,1.9854430782639114e-19,1.2727011738998354e-47,1.2704155403331646e-47,2.939157003638225e-27,8.8949915390727918e-28,8.3816638394966219e-22,2.939081999289828e-27,5.8142977208027533e-35,1.8248223373184884e-68,9.1512969922417956e-44,2.2946968436683976e-44,6.5058109936990601e-49,1.3350815923443414e-57,1.0659914114899844e-36,6.1099259276630435e-66,1.807147068602531e-27,6.0364899471769874e-54,4.3429168077645884e-67,5.6870014119170958e-35,6.4514409723844736e-76,6.493299934960106e-72,2.8337371859362781e-79,1.4864576663837685e-46,4.8422438741607386e-36,2.399257664649719e-48,3.8303687380174887e-35,4.2198195739211509e-43,7.9183819904421205e-31,5.2241554765864536e-43,3.4799039249632549e-44,1.8693479314934599e-38,4.2437272924295974e-39,1.8739867486298377e-51,2.6043811250266754e-39
1.6429064876921014e-17,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.9999999999584458,9.5,1.3441356148726394e-12,1.6979561258185165e-11,1.6979561752765219e-11,9.3531285422035356e-19,8.5174636193453531e-19,6.250821383158674e-12,5.1144148263078296e-17,5.7895361434789985e-19,2.7280971373965083e-27,9.8764671408471753e-32,1.3353238229670038e-31,7.4032065384163899e-17,2.6473506330203243e-21,2.3921185777006481e-27,7.9606072973323695e-32,1.9144627150767976e-43,3.6714026926198049e-43,5.6863007936616281e-29,8.1817602571394206e-22,4.8839220542247248e-29,4.883922205188758e-29,1.3321597455350604e-36,1.7748056942133227e-37,9.8194042105554505e-35,1.1103100043132814e-23,6.4896805382647159e-31,4.3230317145679109e-32,2.4830988048547509e-66,1.9114669147984698e-38,1.3919515784061709e-35,2.3359449672928868e-66,7.9418639741430442e-19,4.0695903753755515e-46,4.0550102898413561e-46,2.3513443056938129e-26,7.1160493981538718e-27,3.3526771392834662e-21,2.351284309969013e-26,9.3029708429341258e-34,2.3359449672244115e-66,1.4642445487863129e-42,3.6716108764451416e-43,2.0818575621017623e-47,8.5445195743990509e-56,8.5281229882435078e-36,7.8207050648383716e-64,7.2287346866999845e-27,1.9317288688907822e-52,5.5589335565164904e-65,4.5497045401657431e-34,1.6515691581000804e-73,8.3114948150383938e-70,7.2543746625179281e-77,4.7567180315350735e-45,3.8735912989694075e-35,7.6777100574454747e-47,3.0643673871259372e-34,6.7517474175242459e-42,3.1674170480543076e-30,8.3587204027571064e-42,5.5679847050533557e-43,1.4955136618794384e-37,3.3950211162427847e-38,4.7910696809249609e-50,2.0835505049883619e-38
3.285835259031817e-17,0.19882829638396304,76.950000000000003,0.0,0.0,0.0,0.99999999991689104,9.5,2.688289460869649e-12,3.3959350238641805e-11,3.3959351934531523e-11,3.7412885967071938e-18,3.1245901797723502e-18,1.2501470743176033e-11,2.0457507208594771e-16,2.3158164342739641e-18,1.8020388527593741e-26,7.9012788491622196e-31,1.0695218901964579e-30,2.9612605991136404e-16,1.0589509556935699e-20,1.3206677274107259e-26,6.3560188911523736e-31,3.0666499381657266e-42,5.8739941154675275e-42,4.5490198241924474e-28,3.2727370419447265e-21,3.9071834995126098e-28,3.9071837410450116e-28,2.1313551456073378e-35,2.8396887720907775e-36,7.8553209344816296e-34,4.4412846752933748e-23,5.1914834905062694e-30,3.4584188276756936e-31,3.1784423223204665e-64,3.058345064944245e-37,1.1135743861023648e-34,2.9900809185232433e-64,3.1767219716583391e-18,1.3002679745996044e-44,1.290997997047124e-44,1.8810383959194063e-25,5.6927266998881359e-26,1.3410392125087027e-20,1.8809904134545513e-25,1.4884487911519431e-32,2.9900809183479429e-64,2.3428204144819249e-41,5.8746602762013673e-42,6.6616690999363632e-46,5.4682701602698755e-54,6.8225622286725481e-35,1.0010098057109565e-61,2.8915227770838243e-26,6.1816220695189524e-51,7.1151478196634082e-63,3.6397995162243118e-33,4.2278470707906532e-71,1.0638465382254896e-67,1.857048471390875e-74,1.5221240090914313e-43,3.098436729098568e-34,2.4568251126255233e-45,2.4515224732020321e-33,1.0802499350371383e-40,1.2669795620838352e-29,1.3373671783874908e-40,8.9088789339577584e-42,1.1964248447649879e-36,2.7159830569074953e-37,1.0924616795958577e-48,1.6668540335621268e-37
4.928764030371533e-17,0.19882829638396304,76.950000000000003,0.0,0.0,0.0,0.99999999987533628,9.5,4.0324433067699317e-12,5.0939137482033117e-11,5.0939140710662977e-11,7.9502607664019284e-18,6.2646578222986733e-18,1.8751927504655697e-11,4.3471803842944608e-16,4.9210929634822046e-18,4.649465922985903e-26,2.2592810198814038e-30,3.1769256187262161e-30,6.2926210207374503e-16,2.2502774165240126e-20,3.1389269026386737e-26,1.8153739998103772e-30,1.1607202540861888e-41,2.1619687793817555e-41,1.300727034581897e-27,6.9545865033740481e-21,1.1172136027886264e-27,1.11721369168652e-27,7.8445988026913573e-35,1.0451905558001703e-35,2.2460891124314533e-33,9.4377574393380425e-23,1.4843913600293388e-29,9.8888683338132914e-31,1.6399600410913703e-63,1.1256700362329071e-36,3.1841363832674478e-34,1.5427724435069819e-63,6.75047223556141e-18,5.9328327854959344e-44,5.8820174614083441e-44,5.3785130346827037e-25,1.6277393739282936e-25,2.8496503415762021e-20,5.3783758585238881e-25,5.4784150391310608e-32,1.5427724433993564e-63,8.6231583507278929e-41,2.1622729186782876e-41,3.0414211584473785e-45,3.0043849385004134e-53,1.9508295241336542e-34,6.457803692376108e-61,6.144503548460999e-26,2.822317151282353e-50,4.5901876532516339e-62,1.0407571470448582e-32,3.1396363807108703e-70,6.8632183393460632e-67,1.3790611590572334e-73,6.949408007582401e-43,8.8588425899972585e-34,1.1216877549570488e-44,7.009842578001938e-33,3.9759716085765577e-40,2.6923394174589297e-29,4.9223334764727782e-40,3.2790666310679635e-41,3.4210372574705633e-36,7.7659292160503531e-37,4.4166692255584128e-48,4.7661651818305137e-37
6.57169280171125e-17,0.198828296383963,76.950000000000003,0.0,0.0,0.0,0.99999999983378152,9.5,5.3765971525734868e-12,6.7918923114775926e-11,6.7918928081160142e-11,1.3562228789657125e-17,1.0145546594807382e-17,2.500219167353211e-11,7.415706835984266e-16,8.3947690596261986e-18,8.9884764740870285e-26,4.7654912987636012e-30,6.9256279756899285e-30,1.0734367703808882e-15,3.8387144081041911e-20,5.7172973813126769e-26,3.8252296060693426e-30,3.0225418960306856e-41,5.4830994773143648e-41,2.7435911504585019e-27,1.1863724178419452e-20,2.3565308664097345e-27,2.3565310918690897e-27,1.9895116373977604e-34,2.6508191511757477e-35,4.7375675216396046e-33,1.6099727998197585e-22,3.1309152176465394e-29,2.0858373008718535e-30,8.9465950742575144e-63,2.8549310825414316e-36,6.7162771790857028e-34,8.4164003992236832e-63,1.1515400484845344e-17,1.7674000253279048e-43,1.7499653212506778e-43,1.1344674250989616e-24,3.4333228659874786e-25,4.8610713854223426e-20,1.1344384952401363e-24,1.3894285184860496e-31,8.4164003986245533e-63,2.1870230951656072e-40,5.484006013589386e-41,9.0654467723746227e-45,1.0329533049908331e-52,4.1148660325014873e-34,2.5219091931955626e-60,1.0481815469046912e-25,8.4125453169792173e-50,1.7925655754878166e-61,2.1952596552106558e-32,1.3749518029911905e-69,2.6802579438601088e-66,6.0393757131652692e-73,2.071401531013296e-42,1.8684409919359724e-33,3.3434006850795045e-44,1.4785811481730967e-32,1.0083765502484839e-39,4.5928211850888865e-29,1.2483941168691998e-39,8.316432802065672e-41,7.2159696668940974e-36,1.638041390976253e-36,1.1912534355495519e-47,1.0053220382093878e-36
9.857550344390682e-17,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.999999999750672,9.5,8.0649048439535844e-12,1.0187849092231892e-10,1.0187849952321867e-10,2.8078908429374028e-17,1.9323879064100078e-17,3.7502268026644667e-11,1.5353015616354024e-15,1.7380158020412024e-17,2.1496777546041113e-25,1.3016089997706581e-29,2.0116693075854128e-29,2.2223763510838573e-15,7.9475823867104205e-20,1.268294266229126e-25,1.0430086158572361e-29,1.1098928853360734e-40,1.9173937479381935e-40,7.4935043358727165e-27,2.4562369107556191e-20,6.4364270272925165e-27,6.4364278157047912e-27,6.9571255124983624e-34,9.2699722542164811e-35,1.2939365895523639e-32,3.3332489618213997e-22,8.5510542740610422e-29,5.6970104249569361e-30,1.2425323206504734e-61,9.9837522741160646e-36,1.834426944052823e-33,1.1688971543688462e-61,2.3840764932100126e-17,7.7286678360349074e-43,7.6352444131308281e-43,3.0985028549349103e-24,9.3772278857212389e-25,1.0063885384642907e-19,3.0984238593733466e-24,4.8587986051136267e-31,1.1688971542742007e-61,7.6481387229076288e-40,1.9177905438208565e-40,3.9679955945535258e-44,5.5552614666569354e-52,1.1238970330770283e-33,1.6403013884002208e-59,2.1701297182726248e-25,3.6823475102366164e-49,1.1659213894444287e-60,5.9959348921890586e-32,1.0667590301646582e-68,1.743361465455474e-65,4.6856803101659668e-72,9.0667721202996557e-42,5.1026246540405371e-33,1.4634462487327149e-43,4.0384699221664766e-32,3.5262440404727694e-39,9.508866504512576e-29,4.3655945203768276e-39,2.9082997341063624e-40,1.9709081213615826e-35,4.4739123663256415e-36,4.481481638972261e-47,2.7458422394564278e-36
1.3143407887070114e-16,0.19882829638396304,76.950000000000003,0.0,0.0,0.0,0.99999999966756248,9.5,1.0753212534977986e-11,1.3583805361056582e-10,1.358380657962633e-10,4.7754899452405539e-17,3.0422959546497578e-17,5.0001636197360967e-11,2.6111016533709646e-15,2.955884450641691e-17,4.0241213108480157e-25,2.7234104059681884e-29,4.4018039801105131e-29,3.7796161417034169e-15,1.3516767139787934e-19,2.2493784403487883e-25,2.1790246880695542e-29,2.8793445463562007e-40,4.7908933900086514e-40,1.5678735021257073e-26,4.1774188595574977e-20,1.3467170556855111e-26,1.346717252681994e-26,1.7383350233454062e-33,2.3162980571338907e-34,2.7072724597354793e-32,5.6689878369358845e-22,1.7890828483880797e-28,1.1919937350505091e-29,5.7117540779346341e-61,2.494650258075233e-35,3.8382390281218416e-33,5.373263117514871e-61,4.0546210784000609e-17,2.2500543788067483e-42,2.2190016089924145e-42,6.4829534439928429e-24,1.9619838659069872e-24,1.7115463939066049e-19,6.4827881976454401e-24,1.2140602675586971e-30,5.37326311702409e-61,1.9110635001385968e-39,4.7920494334721451e-40,1.1560541735943069e-43,1.8514176161441433e-51,2.3515663887872712e-33,6.1580720092205446e-59,3.6908248752224753e-25,1.0728615272537695e-48,4.3771394941011363e-60,1.254549478946022e-31,4.4555297753796993e-68,6.5451025882988593e-65,1.95707013106415e-71,2.6415852618452825e-41,1.0675154007497265e-32,4.2637198607666634e-43,8.4498371295802148e-32,8.8109185393704205e-39,1.6172103878174516e-28,1.090822061430451e-38,7.2670519724270784e-40,4.1238024981255139e-35,9.360755427624729e-36,1.1711653919410181e-46,5.7452099670564318e-36
1.971512297242898e-16,0.19882829638396304,76.950000000000003,0.0,0.0,0.0,0.99999999950134344,9.5,1.6129827915858792e-11,2.0375716469487521e-10,2.037571813691417e-10,1.0404823299872468e-16,5.6410975721419434e-17,7.499804736095934e-11,5.6888207106780629e-15,6.4401305815350197e-17,9.9494722215588126e-25,8.5997525051883424e-29,1.4668539798872751e-28,8.23466928515931e-15,2.945030530346439e-19,5.1487089443366267e-25,6.8510006801286848e-29,1.4253984368927194e-39,2.2183555448902851e-39,4.9506880395557629e-26,9.1017505693058608e-20,4.2525217410510802e-26,4.2525226532150195e-26,8.0490168615349932e-33,1.0726225361724058e-33,8.5480328057051424e-32,1.2351577978290914e-21,5.6486050115593352e-28,3.7638395663734305e-29,1.0720489352603641e-59,1.1552119376256249e-34,1.2119994212125138e-32,1.0085169882036487e-59,8.8338239676947105e-17,1.5542376384074449e-41,1.5216524035383157e-41,2.0469769036583877e-23,6.1949150335763056e-24,3.7288087831458485e-19,2.0469247591710311e-23,5.6218139639599031e-30,1.0085169880400696e-59,8.8499184677084869e-39,2.2191565772070286e-39,8.0103973186341536e-43,1.9694490002733531e-50,7.4254907633976803e-33,1.0351505516311351e-57,8.0415597139201454e-25,7.4348146524002173e-48,7.3578204525028063e-59,3.9614683477578167e-31,1.220272735016611e-66,1.100310367810137e-63,5.3600434522558199e-70,1.8304652444769478e-40,3.3697534621921305e-32,2.9545090381039466e-42,2.6682004492267091e-31,4.0798914039062155e-38,3.5235743506816287e-28,5.0511148613877863e-38,3.3652825875840463e-39,1.3021707983038241e-34,2.9556832766078082e-35,5.8831285047378424e-46,1.8141478901645789e-35
2.6286838057787844e-16,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.99999999933512473,9.5,2.1506443295199949e-11,2.7167625846871004e-10,2.716762745679072e-10,1.8267368217246749e-16,8.5865856579916542e-17,9.9991393716930883e-11,9.9872533606433359e-15,1.1306465002560197e-16,1.8781154971973069e-24,1.9560565662776939e-28,3.4177491449984721e-28,1.4456727092491134e-14,5.1704847896048391e-19,9.2834973632384398e-25,1.5524830232936908e-28,4.2546751612840238e-39,6.4320868721302064e-39,1.1260176450194925e-25,1.5979615656938581e-19,9.6725212587764757e-26,9.6725239035805586e-26,2.3337780638593967e-32,3.1102601865000024e-33,1.9441432132571985e-31,2.1685221384036883e-21,1.2846446580791786e-27,8.5607729611260861e-29,6.2366039729591146e-59,3.349740087532756e-34,2.7567396236570387e-32,5.8670092904082589e-59,1.5508598812685092e-16,5.642073709753775e-41,5.4969178109668045e-41,4.6556470509188677e-23,1.4089719884479735e-23,6.5460255770439743e-19,4.6555285156218072e-23,1.6300983296323946e-29,5.8670092892781261e-59,2.5662445105379728e-38,6.4350007986445354e-39,2.9139534737462767e-42,8.8430451752354908e-50,1.6889483123665628e-32,5.6427168803963972e-57,1.4118275199896152e-24,2.7047847587514858e-47,4.0108271887162513e-58,9.0104773601193776e-31,7.9426806644112444e-66,5.9981516357465392e-63,3.4888320397799705e-69,6.6589256875540804e-40,7.6624027003617692e-32,1.0748005339338702e-41,6.068921888492219e-31,1.1829848445299912e-37,6.186212785322868e-28,1.4646112312984913e-37,9.7584228338056556e-39,2.9618361460762452e-34,6.7225031470940445e-35,1.7734115935815735e-45,4.126319990318297e-35
3.9430268228505574e-16,0.198828296383963,76.950000000000003,0.0,0.0,0.0,0.9999999990026871,9.5,3.2259674049242036e-11,4.0751440041983105e-10,4.0751439353406205e-10,4.0722938473626203e-16,1.48654635988459e-16,1.4996885159377076e-10,2.2262355635113164e-14,2.5204037442079755e-16,4.5298579632561354e-24,6.5309484229103333e-28,1.1681534977512817e-27,3.2225156230082377e-14,1.152642993378861e-18,2.1276286367584695e-24,5.1371303938811094e-28,2.232547756300111e-38,3.267634205822513e-38,3.7592576717471322e-25,3.5622937520589673e-19,3.2294555130598475e-25,3.2294568566751673e-25,1.1855786984392518e-31,1.5803662138697049e-32,6.4899692925102201e-31,4.8342299569134836e-21,4.2879368214268716e-27,2.8580861224944934e-28,1.2320115769877631e-57,1.7020454478313897e-33,9.2041942666571952e-32,1.158999903929146e-57,3.4569859178760761e-16,4.4234820705142451e-40,4.2465345509906667e-40,1.5541989759958297e-22,4.7035816113051159e-23,1.4590404297777167e-18,1.5541594555096027e-22,8.2821066836505473e-29,1.1589999035531143e-57,1.3040175826737652e-37,3.2699335233324627e-38,2.2993387471894856e-41,1.1081878868401184e-48,5.6389890688848018e-32,1.1485107818262773e-55,3.1473493348653947e-24,2.1348059420785375e-46,8.1635838068440474e-57,3.0083869315827316e-30,2.6827576182797827e-64,1.2210529268421072e-61,1.1784249015675773e-67,5.2549492235069337e-39,2.5565188602052082e-31,8.4818741678069453e-41,2.026287368755965e-30,6.0101844425242305e-37,1.3790763050773801e-27,7.4412063651224676e-37,4.9586477811155567e-38,9.8889566684060412e-34,2.2442547526686987e-34,9.48075751900997e-45,1.3776707052866254e-34
6.571712856994103e-16,0.19882829638396302,76.950000000000003,0.0,0.0,0.0,0.99999999833781239,9.5,5.3766135538760579e-11,6.7919051245114141e-10,6.7919036167336287e-10,1.1256273819122331e-15,2.7922038034892246e-16,2.4988683116661955e-10,6.1524249612940971e-14,6.9660051981947157e-16,1.3375343573977638e-23,3.071088581977176e-27,5.6017375807336587e-27,8.9057446941142634e-14,3.1860403610165996e-18,6.0155248382524568e-24,2.3686997722709015e-27,1.8948735918609204e-37,2.7027516494274282e-37,1.7673999309976025e-24,9.8465898712313805e-19,1.518569017094594e-24,1.5185701284378252e-24,9.8057145915180687e-31,1.3077177232390738e-31,3.0505713670082673e-30,1.3362371518558896e-20,2.0150155568870017e-26,1.3437550519550797e-27,5.2351249275729612e-56,1.4083974061650669e-32,4.328045837995013e-31,4.9248801511555832e-56,9.5537268437625093e-16,6.5587037281814455e-39,6.0909437243761464e-39,7.3058736017257371e-22,2.211025118323414e-22,4.0315105922718598e-18,7.3056883500810976e-22,6.852023908890626e-28,4.9248801480412293e-56,1.079184719192749e-36,2.7062122999140118e-37,3.4606823231768492e-40,3.122344869205623e-47,2.651526941962079e-31,6.1923200071060276e-54,8.6996322426865592e-24,3.2148827304970618e-45,4.4014865833921476e-55,1.4145903831689405e-29,2.8120502870495792e-62,6.5852735609930293e-60,1.2352528745019645e-65,7.9110045159705126e-38,1.2002668084275937e-30,1.2768914602803819e-39,9.5280935669651475e-30,4.9719135712927037e-36,3.8119265909544083e-27,6.1561269707300706e-36,4.1036621233542034e-37,4.650025626951852e-33,1.0550426268357567e-33,8.1934664007711615e-44,6.4779106757741168e-34
