Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895)
4.0586572551240534e-13,0.38020946063461214,76.950000000000003,0.0,0.0,0.0,0.94260522982718542,9.4999998509170016,1.6894461663366432e-05,0.00017705649119740299,0.00017670944098944328,1.1968433765186468e-07,9.0579964747712619e-12,0.022381946620494697,0.0068366445772560557,2.9387573133450968e-08,4.2414497739734131e-16,1.1980649235156105e-13,6.7189221802864122e-12,0.027465727124281296,8.8415894493665001e-09,8.5396850597455164e-17,7.361897151563009e-17,6.7288260837854034e-17,0.0,1.8462833610926085e-07,2.6314155988975089e-07,5.8604717004733126e-09,5.8608447788959811e-09,2.8001901389939642e-13,9.3059408270402714e-14,2.2410686739172762e-08,1.222494178696429e-08,1.2669189632622647e-12,1.9249972322663647e-13,1.314233598174286e-22,7.0746795455498249e-14,2.3310343777750143e-13,1.178565305354716e-22,0.00033914525940204846,2.919268098478823e-19,1.2868326328864882e-19
4.08661644566903e-13,0.38020946062729233,76.950000000000003,0.0,0.0,0.0,0.9422227000282748,9.4999998491133653,1.7007419032480648e-05,0.00017820498768967316,0.0001778532306217471,1.2120076790862641e-07,9.1167641066505769e-12,0.022414312405410031,0.0069052647089227108,2.9674686953996733e-08,4.295190082287544e-16,1.2247244239223811e-13,6.8281183987532717e-12,0.027741451722395102,8.959081004178988e-09,8.6231170430101113e-17,7.431154219551278e-17,6.8902997487499684e-17,0.0,1.8790933747775429e-07,2.6666325484007386e-07,5.9805226721362837e-09,5.9809042518078388e-09,2.8627439704971486e-13,9.5305273980598179e-14,2.2721589862533688e-08,1.2388852616841452e-08,1.2857219926953442e-12,1.9570053938410589e-13,1.3781055809921819e-22,7.2233810324696443e-14,2.3784753514549782e-13,1.2359083686527113e-22,0.00034254998131887538,2.9810451675066336e-19,1.3139609342855578e-19
4.1145756362140064e-13,0.38020946061994476,76.950000000000003,0.0,0.0,0.0,0.94184033271168388,9.4999998473016838,1.7120330546615313e-05,0.00017935255074363847,0.00017899605691083599,1.2272496086393297e-07,9.1754652777655164e-12,0.022446020492192822,0.0069739827404859201,2.9962080805743366e-08,4.349205491045332e-16,1.25175910006163e-13,6.9381866666801698e-12,0.028017570641042724,9.0772843252206248e-09,8.7066304003590545e-17,7.5004262439282456e-17,7.0543800015853234e-17,0.0,1.9122292263877521e-07,2.7020673860096597e-07,6.1021745727724775e-09,6.1025647824353395e-09,2.9262172250310368e-13,9.7587939812117625e-14,2.303388431348461e-08,1.2553729235952481e-08,1.3046510896834675e-12,1.9892895041279624e-13,1.4446076575574309e-22,7.3739314549865214e-14,2.4265322425525197e-13,1.2956162641329683e-22,0.00034595957416847493,3.0435964789350288e-19,1.3414277162885693e-19
4.142534826758983e-13,0.38020946061256905,76.950000000000003,0.0,0.0,0.0,0.94145812770957538,9.4999998454819998,1.7233196225241455e-05,0.00018049918114257182,0.00018013792068142257,1.2425688549239887e-07,9.2341357538519794e-12,0.022477081179674761,0.0070427966715610208,3.0249746138039809e-08,4.4034949007456741e-16,1.2791708730994597e-13,7.049125365434914e-12,0.028294075847210859,9.1961981987513001e-09,8.7902226470673141e-17,7.56971100652115e-17,7.2210873814029655e-17,0.0,1.9456913354034053e-07,2.7377198018759575e-07,6.2254372696397591e-09,6.2258362389809291e-09,2.9906162752675881e-13,9.990771306851011e-14,2.3347553263384493e-08,1.2719569460342625e-08,1.3237059473179631e-12,2.0218494748427343e-13,1.5138287882848226e-22,7.5263355348340549e-14,2.4752084075160535e-13,1.3577691525155717e-22,0.00034937393876570313,3.1069240504824568e-19,1.3692338509632161e-19
4.1704940173039594e-13,0.3802094606051661,76.950000000000003,0.0,0.0,0.0,0.94107608485575045,9.4999998436543507,1.734601608781009e-05,0.00018164487966878317,0.0001812788227572211,1.2579651086123903e-07,9.2927430677709184e-12,0.022507504606376513,0.0071117045330906124,3.0537674542225488e-08,4.4580572151691535e-16,1.3069616483024354e-13,7.1609328634606405e-12,0.028570959433680904,9.3158214126414471e-09,8.8738913396707225e-17,7.6390063286390472e-17,7.3904423856381327e-17,0.0,1.9794801116902821e-07,2.7735894866394163e-07,6.3503206159651221e-09,6.350728475615022e-09,3.0559474848229334e-13,1.0226490081582199e-13,2.3662579998439745e-08,1.288637112444514e-08,1.3428862608935197e-12,2.0546852132306584e-13,1.5858602926408192e-22,7.6805978884780921e-14,2.5245071933597074e-13,1.422449327279606e-22,0.00035279297747861009,3.1710298552150142e-19,1.3973801909975278e-19
4.198453207848936e-13,0.3802094605977355,76.950000000000003,0.0,0.0,0.0,0.94069420398551684,9.4999998418187808,1.7458790153753728e-05,0.00018278964710356798,0.00018241876396101909,1.2734380612384108e-07,9.3513134757838684e-12,0.022537300763529049,0.0071807043847999172,3.082585774000762e-08,4.5128913411501663e-16,1.3351333161467869e-13,7.2736075175591585e-12,0.028848213608810912,9.4361527562630435e-09,8.9576340725885719e-17,7.7083100674582936e-17,7.562465472556595e-17,0.0,2.0135959562819826e-07,2.8096761313936612e-07,6.4768344519023682e-09,6.4772513334337798e-09,3.12221720887389e-13,1.0465980989394549e-13,2.3978947913088784e-08,1.3054132079729717e-08,1.36219172776739e-12,2.0877966224801975e-13,1.6607957337657417e-22,7.8367230354448551e-14,2.5744319383758001e-13,1.4897411105715559e-22,0.00035621659410227786,3.2359158250759269e-19,1.4258675712324852e-19
4.2264123983939124e-13,0.3802094605902779,76.950000000000003,0.0,0.0,0.0,0.9403124849358907,9.4999998399753203,1.7571518442483776e-05,0.00018393348422716867,0.00018355774511454287,1.2889874053245e-07,9.4098338423372661e-12,0.022566479475187574,0.0072497943190827484,3.1114287600977789e-08,4.5679961890265229e-16,1.3636877503233045e-13,7.3871476720214861e-12,0.029125830712139731,9.5571910207140754e-09,9.0414484832136986e-17,7.7776201222606815e-17,7.7371770551317891e-17,0.0,2.0480392601887034e-07,2.8459794277534891e-07,6.6049886025921259e-09,6.6054146385189557e-09,3.189431792904196e-13,1.0709274687850012e-13,2.4296640527175089e-08,1.3222850197226679e-08,1.3816220476736718e-12,2.1211836012228685e-13,1.7387312982393053e-22,7.9947153850300325e-14,2.6249859709084465e-13,1.5597311967609127e-22,0.00035964469405148566,3.3015838452444699e-19,1.4546968062145507e-19
4.254371588938889e-13,0.3802094605827932,76.950000000000003,0.0,0.0,0.0,0.93993092754550478,9.4999998381240154,1.7684200973391546e-05,0.00018507639181877068,0.00018469576703850372,1.3046128343409042e-07,9.4683046384288412e-12,0.022595050407405379,0.0073189724592087188,3.140295613438895e-08,4.6233706724948881e-16,1.3926268084323314e-13,7.5015516595396242e-12,0.029403803207188026,9.6789349987507283e-09,9.1253322495230137e-17,7.8469344306106118e-17,7.9145975024654811e-17,0.0,2.0828104049488612e-07,2.882499067832704e-07,6.7347928787611267e-09,6.7352282025372098e-09,3.2575975730897105e-13,1.0956401808564367e-13,2.4615641482308393e-08,1.3392523366607428e-08,1.4011769226378542e-12,2.1548460438434238e-13,1.8197657463284718e-22,8.154579242097372e-14,2.6761726098339854e-13,1.6325086077693769e-22,0.00036307718427182345,3.3680357565922633e-19,1.4838686912625571e-19
4.2823307794838653e-13,0.3802094605752819,76.950000000000003,0.0,0.0,0.0,0.93954953165450938,9.4999998362648981,1.77968377658494e-05,0.00018621837065656733,0.00018583283055264831,1.3203140426611349e-07,9.5267294534353786e-12,0.022623023077934869,0.0073882369574274189,3.169185548047263e-08,4.6790137084529909e-16,1.4219523327907719e-13,7.616817802270451e-12,0.029682123673845626,9.8013834847131259e-09,9.209283087554346e-17,7.9162509659851392e-17,8.0947471414072801e-17,0.0,2.1179097632122558e-07,2.9192347442202198e-07,6.8662570773790258e-09,6.8667018233969985e-09,3.3267208767209651e-13,1.1207392957822127e-13,2.4935934537621732e-08,1.356314949521544e-08,1.4208560568803397e-12,2.1887838408001966e-13,1.9040003518282749e-22,8.3163188132499428e-14,2.7279951650769434e-13,1.7081646389832426e-22,0.00036651397314569869,3.4352733582979388e-19,1.5133840036032625e-19
4.338249160573818e-13,0.38020946056017985,76.950000000000003,0.0,0.0,0.0,0.93878722373865164,9.4999998325233932,1.8021974212811661e-05,0.00018849954517866782,0.00018810408562571268,1.3519425791806848e-07,9.6434357757448006e-12,0.022677210985711269,0.0075270177776874713,3.2270315806086556e-08,4.7911011212830845e-16,1.481770074319982e-13,7.8499297938170678e-12,0.030239779405911139,1.0048389165645613e-08,9.3773770273139482e-17,8.0548827884880958e-17,8.4633150893768725e-17,0.0,2.1890945677510993e-07,2.9933529786265273e-07,7.1342043615653516e-09,7.1346683589944568e-09,3.4678653193767062e-13,1.172108963766537e-13,2.5580332576555887e-08,1.390725234644812e-08,1.4605859310103355e-12,2.2574850409018984e-13,2.0824880237737857e-22,8.6454414462081132e-14,2.8335612203631471e-13,1.8684894077399379e-22,0.00037340008735191441,3.5721126266475109e-19,1.5734479310517484e-19
4.3941675416637703e-13,0.3802094605449734,76.950000000000003,0.0,0.0,0.0,0.93802555993909142,9.499999828751104,1.8246927937975212e-05,0.00019077701399944569,0.00019037151687253338,1.3838705878936211e-07,9.7599526044023559e-12,0.022729116451668058,0.0076661225623804747,3.2849608247837937e-08,4.9042498265677031e-16,1.5431554108699599e-13,8.0864700321785399e-12,0.030798740814289304,1.0298198449952684e-08,9.5457127712641674e-17,8.1935000857500217e-17,8.8430426576839703e-17,0.0,2.2615964819060425e-07,3.0683316811521602e-07,7.4089085557694303e-09,7.4093923534169794e-09,3.6129155614496377e-13,1.2250609053991678e-13,2.6229707103396293e-08,1.4255142359634918e-08,1.5008093478709744e-12,2.3272862504780848e-13,2.2750567316256531e-22,8.9821150160313661e-14,2.941710439789039e-13,2.0414831148456865e-22,0.00038030233171813154,3.7121152286445292e-19,1.6348944527090398e-19
4.4500859227537227e-13,0.38020946052966414,76.950000000000003,0.0,0.0,0.0,0.93726453902977691,9.4999998249483379,1.8471699095648138e-05,0.00019305078330925516,0.00019263513081657402,1.4160956562785263e-07,9.8762801326204479e-12,0.022778810466263344,0.0078055375361800721,3.3429674468942345e-08,5.0184512746309398e-16,1.6061225375376079e-13,8.3264247635493035e-12,0.031358952580411673,1.055080174963522e-08,9.7142733673778078e-17,8.3320879070040517e-17,9.2340909073864031e-17,0.0,2.3354181782419107e-07,3.1441684095670238e-07,7.6904475391943189e-09,7.6909516933362912e-09,3.7619219004491838e-13,1.2796195098502727e-13,2.6883932524667596e-08,1.460680342207616e-08,1.5415240207860885e-12,2.3981864613734251e-13,2.482612562744621e-22,9.3263697454711551e-14,3.0524689866042155e-13,2.227962887356305e-22,0.00038722002321429103,3.8552941020293937e-19,1.6977291547816867e-19
4.506004303843675e-13,0.3802094605142536,76.950000000000003,0.0,0.0,0.0,0.93650415980716406,9.4999998211153862,1.8696287839846896e-05,0.00019532085928299661,0.00019489493396607498,1.4486153862360374e-07,9.9924187155627582e-12,0.022826361823807938,0.0079452493529095902,3.4010458064403997e-08,5.1336969669068467e-16,1.6706854114809069e-13,8.5697801100505125e-12,0.03192036110896114,1.080618950227393e-08,9.8830424249841491e-17,8.4706318358980234e-17,9.6366201936890619e-17,0.0,2.4105621978190322e-07,3.2208607291932206e-07,7.9788989697522209e-09,7.9794240441144794e-09,3.9149344908692948e-13,1.3358091214297551e-13,2.7542885218515452e-08,1.4962219696033554e-08,1.5827276986018272e-12,2.470184611483826e-13,2.706107039829938e-22,9.6782343874027231e-14,3.1658628866597206e-13,2.4287869743377741e-22,0.00039415250008742507,4.0016615606089126e-19,1.7619573527910433e-19
4.617841066023581e-13,0.38020946048313564,76.950000000000003,0.0,0.0,0.0,0.93498532171471715,9.4999998133600982,1.9144918702474269e-05,0.00019984995584627278,0.00019940313383952905,1.514529309851187e-07,1.022413028005794e-11,0.022915301329268355,0.0082255121657697945,3.5173960899343619e-08,5.3672873427938836e-16,1.8046530698471847e-13,9.0666366344039356e-12,0.033046562244896743,1.1325280244148736e-08,1.0221143018244928e-16,8.7475328793642999e-17,1.0476759727924666e-16,0.0,2.564826747607836e-07,3.3768024406244144e-07,8.5768487039928002e-09,8.5774173396783058e-09,4.2331783329378363e-13,1.4531785099276832e-13,2.887448789575329e-08,1.5684255865183171e-08,1.66659324034857e-12,2.6174702359619036e-13,3.204958661338602e-22,1.0404901417735049e-13,3.4006601848878986e-13,2.8771189640483215e-22,0.00040805926386311805,4.3040085155229326e-19,1.8946142090402606e-19
4.718494151985495e-13,0.3802094604547993,76.950000000000003,0.0,0.0,0.0,0.93362055036156999,9.4999998062800088,1.9548064164078581e-05,0.00020391357318148297,0.00020344754579276238,1.5748358179534726e-07,1.0432027619974991e-11,0.022988666694459474,0.0084786383058348593,3.6223038261033623e-08,5.5810057735087988e-16,1.9308166973790159e-13,9.5252963621335365e-12,0.034063731833159222,1.1801889332248503e-08,1.052599288222196e-16,8.996459373239971e-17,1.1273744513702672e-16,0.0,2.7082101396999795e-07,3.5200518304967894e-07,9.1394185966986356e-09,9.1400284398679121e-09,4.5337994106917347e-13,1.5646322679260842e-13,3.0087898189764661e-08,1.6346777816244315e-08,1.7437227607391247e-12,2.7537706002373826e-13,3.7189722978294693e-22,1.1085187551030294e-13,3.6212490377974802e-13,3.3391828605071081e-22,0.00042061968978392497,4.5871371494762516e-19,2.0188192041185212e-19
4.81914723794741e-13,0.3802094604261599,76.950000000000003,0.0,0.0,0.0,0.93225784031241932,9.4999997991065843,1.9950620988528063e-05,0.00020796531945464249,0.00020747971130759008,1.6360603841218997e-07,1.063931763157914e-11,0.023056066530545365,0.0087325368710642268,3.7273644433276463e-08,5.797977688628705e-16,2.0623571130293827e-13,9.9947540314025519e-12,0.035084018554907989,1.2287372495967575e-08,1.0831287003018113e-16,9.2450420221403047e-17,1.2110388966455817e-16,0.0,2.8559118008777776e-07,3.6660358103283527e-07,9.7255825227589165e-09,9.7262355148795973e-09,4.8481742611048965e-13,1.6817469293506704e-13,3.1314793484457625e-08,1.7021232416608187e-08,1.8224032467865886e-12,2.8936096141906966e-13,4.3016800993675209e-22,1.179051421941546e-13,3.8507751897475159e-13,3.8631117387139892e-22,0.00043321863177850107,4.8807616615891078e-19,2.1476102365651473e-19
4.919800323909325e-13,0.38020946039722603,76.950000000000003,0.0,0.0,0.0,0.93089718527630017,9.4999997918414323,2.0352590064174582e-05,0.00021200523014396256,0.00021149966780801305,1.6981895329601145e-07,1.0846002121972663e-11,0.023117831157823201,0.0089871438785143459,3.8325512512367985e-08,6.0181553330244933e-16,2.1993475702029511e-13,1.0474925908291866e-11,0.036107165464823059,1.2781674884716657e-08,1.1136947821355084e-16,9.4932138616122767e-17,1.2987602221600416e-16,0.0,3.0079423112831758e-07,3.8147404460860899e-07,1.0335785479202572e-08,1.0336483604503674e-08,5.1765902753479329e-13,1.8046627167653883e-13,3.2554525187636863e-08,1.7707536633381023e-08,1.9026228215810939e-12,3.0369794972916594e-13,4.9604957572749554e-22,1.2521001275986177e-13,4.0893857902991783e-13,4.4555997300164251e-22,0.0004458529172789847,5.1849335526773899e-19,2.2810094960316713e-19
5.02045340987124e-13,0.380209460368007,76.950000000000003,0.0,0.0,0.0,0.92953857914875038,9.4999997844861426,2.0753972276698405e-05,0.00021603334057986341,0.00021550745256885512,1.761209933887428e-07,1.1052082902442621e-11,0.023174272790087366,0.0092423988832590603,3.9378391352214126e-08,6.2414914647757281e-16,2.3418591005552493e-13,1.0965727906202051e-11,0.037132929824501809,1.3284741912083661e-08,1.1442902356942365e-16,9.7409122583391657e-17,1.3906285737014047e-16,0.0,3.1643111700134833e-07,3.9661518781286096e-07,1.0970470196254663e-08,1.0971215481525538e-08,5.519333378955481e-13,1.9335193080959818e-13,3.380646575228687e-08,1.8405609944159317e-08,1.9843699569192632e-12,3.1838721086113072e-13,5.7034502141906862e-22,1.3276756279598809e-13,4.3372267432699065e-13,5.1239005650582637e-22,0.00045851954913127805,5.4996991001463295e-19,2.4190369072352709e-19
5.121106495833154e-13,0.38020946033851094,76.950000000000003,0.0,0.0,0.0,0.92818201600203187,9.4999997770422695,2.11547685091847e-05,0.00022004968594780997,0.0002195031027178712,1.825108399710438e-07,1.125756177781039e-11,0.023225686506792839,0.0094982447883837032,4.0432044681739194e-08,6.4679393501086832e-16,2.4899605758893454e-13,1.1467075750815226e-11,0.038161082339490657,1.3796519254859158e-08,1.1749081952005832e-16,9.9880786600986874e-17,1.4867333274692594e-16,0.0,3.3250268539575337e-07,4.1202563200844254e-07,1.1630077149037388e-08,1.1630871663426253e-08,5.8766880394803873e-13,2.0684558243055667e-13,3.5070008538042559e-08,1.9115374247992476e-08,2.0676334648986874e-12,3.3342789832513351e-13,6.5392275956357107e-22,1.4057875144600885e-13,4.5944427470597774e-13,5.8758603829503466e-22,0.00047121569617464114,5.8250996331319084e-19,2.5617102494871007e-19
5.221759581795069e-13,0.38020946030874675,76.950000000000003,0.0,0.0,0.0,0.92682749007566567,9.4999997695113354,2.1554979642197763e-05,0.0002240543012910728,0.00022348665523781239,1.8898718851708666e-07,1.1462440535127309e-11,0.02327235119412276,0.0097546276610568985,4.1486250252552494e-08,6.697452758250037e-16,2.6437187701993516e-13,1.1978885132399139e-11,0.039191406420721712,1.4316952852009433e-08,1.2055422023609084e-16,1.0234658352494709e-16,1.5871630895891896e-16,0.0,3.4900968747479209e-07,4.2770400577126508e-07,1.2315044569464144e-08,1.2315890424276248e-08,6.2489372743218525e-13,2.2096108182567673e-13,3.6344567608105278e-08,1.9836753774934133e-08,2.1524024887353791e-12,3.4881913663779127e-13,7.4772030724109981e-22,1.4864442778885687e-13,4.8611773342622753e-13,6.7199523238006135e-22,0.00048393868412261457,6.1611718027891974e-19,2.7090452740896831e-19
5.423065753718899e-13,0.38020946024844704,76.950000000000003,0.0,0.0,0.0,0.92412452762884156,9.4999997541942616,2.2353650119846325e-05,0.0002320284813801986,0.00023141761460743546,2.0219424355177423e-07,1.1870404827329383e-11,0.0233524729818953,0.010268803435984472,4.3595494794616742e-08,7.1654937060594565e-16,2.9684622652055147e-13,1.3033551814345415e-11,0.041257762589034165,1.5383573870176601e-08,1.2668344347706992e-16,1.0725856685090197e-16,1.8013482200690639e-16,0.0,3.8333254450311941e-07,4.598590917273126e-07,1.3762802591011793e-08,1.3763757628204222e-08,7.0392443296248876e-13,2.5111275577862656e-13,3.8924492793455112e-08,2.1314066563343798e-08,2.3264152568259144e-12,3.8064963580408036e-13,9.7009302617426184e-22,1.6554212354427098e-13,5.4237707713278624e-13,8.721766817130019e-22,0.00050945522225472419,6.8654557076914851e-19,3.0177538611775872e-19
