Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516)
3.6903817200993013e-16,0.36108543486389,76.950000000000003,0.0,0.0,0.0,0.99999896941163691,9.4999999999999805,2.234947964073738e-09,2.281879217877091e-08,2.28187832176577e-08,1.4751158996412106e-14,1.7619972693865519e-15,9.8203169342268062e-07,1.7625663435059833e-10,6.9759391225212472e-15,7.0830596212059639e-23,1.397069484920268e-25,3.0455682013676286e-23,5.0786278424063997e-10,3.4103023824748969e-16,2.6074297002809555e-23,3.0443397053580234e-25,3.4391569569496632e-32,0.0,3.7879933941861571e-19,2.9478699314681308e-15,2.0686201636718399e-20,2.0686204829158915e-20,3.1924405136087697e-27
4.467667198661535e-16,0.3610854348638899,76.950000000000003,0.0,0.0,0.0,0.99999875234664215,9.4999999999999698,2.7056828743432945e-09,2.7624985239095765e-08,2.7624971681770971e-08,2.1619295370575442e-14,2.1593361896021183e-15,1.1886951250005744e-06,2.5829821123937827e-10,1.0223095602351524e-14,1.0399984334328173e-22,2.4775466201664441e-25,5.4008066954434688e-23,7.4425595119237519e-10,4.9981768068271201e-16,3.8238454543476774e-23,5.3467811178247071e-25,7.3837219196917813e-32,0.0,6.7169472009940415e-19,4.3204245778616033e-15,3.6683911725719126e-20,3.6683918577930271e-20,6.8522111362947481e-27
5.244952677223769e-16,0.3610854348638899,76.950000000000003,0.0,0.0,0.0,0.9999985352824653,9.4999999999999574,3.176417681844361e-09,3.2431175595040084e-08,3.2431156489254718e-08,2.9796102918415624e-14,2.5564041578533714e-15,1.3952971192637767e-06,3.559588738830535e-10,1.4088497074627732e-14,1.4351952451774183e-22,4.0078951804702393e-25,8.7365322630840888e-23,1.0256536801377958e-09,6.8886304141934532e-16,5.2722898073415633e-23,8.5672122398647719e-25,1.4005814109549781e-31,0.0,1.0864899566592966e-18,5.9545244286038341e-15,5.9341882901527675e-20,5.9341895895774338e-20,1.2994246681405622e-26
6.799523634348237e-16,0.3610854348638897,76.950000000000003,0.0,0.0,0.0,0.99999810115656429,9.4999999999999272,4.1178869885425629e-09,4.2043548194302037e-08,4.2043515134493721e-08,5.0075605511652484e-14,3.3499148412861383e-15,1.8083168687948457e-06,5.981188970505723e-10,2.3673365626111556e-14,2.4160955663141381e-22,8.7311196164511776e-25,1.9031003732836332e-22,1.7234093486764655e-09,1.1577273972733012e-15,8.8650131044780712e-23,1.8306750887429942e-24,3.9695076368608935e-31,0.0,2.3664428958098938e-18,1.0007354240001784e-14,1.2926974113146967e-19,1.2926977793927633e-19,3.6807806671280646e-26
9.908665548597174e-16,0.36108543486388933,76.950000000000003,0.0,0.0,0.0,0.99999723291456721,9.4999999999998419,6.0008243687340152e-09,6.1268260945434598e-08,6.1268188547178397e-08,1.0633727814853841e-13,4.9362366680591171e-15,2.6336199224188173e-06,1.2696638441426368e-09,5.0254680186358636e-14,5.1398805708995251e-22,2.7019453730351875e-24,5.8883697722843139e-22,3.6583872728377257e-09,2.4585498022577027e-15,1.8832039763480313e-22,5.4488612738808865e-24,1.8170849537121234e-30,0.0,7.3203227092428915e-18,2.1251495761144284e-14,4.0000574259660673e-19,4.0000591088683137e-19,1.6829022469086114e-25
1.301780746284611e-15,0.36108543486388883,76.950000000000003,0.0,0.0,0.0,0.99999636468563136,9.4999999999997264,7.8837601046727078e-09,8.0492930441568455e-08,8.0492803458272901e-08,1.835341597848501e-13,6.5227963267936576e-15,3.4579420206644685e-06,2.1905947315333482e-09,8.6709179210778036e-14,8.8795630893994487e-22,6.1272378413736616e-24,1.3350732954554484e-21,6.3119415451120435e-09,4.2434955236436141e-15,3.2504492597403988e-22,1.1912637854925371e-23,5.396401373319075e-30,0.0,1.6594096268992015e-17,3.6680206403306648e-14,9.0702401929717719e-19,9.0702451857658429e-19,4.9927940730536879e-25
1.6126949377095046e-15,0.36108543486388833,76.950000000000003,0.0,0.0,0.0,0.99999549646974173,9.4999999999995808,9.7666941963832264e-09,9.9717556694072876e-08,9.971735987033805e-08,2.8166423323383937e-13,8.1094478077737711e-15,4.2812843287159342e-06,3.3606151168009614e-09,1.3302616889864343e-13,1.3635045244137485e-21,1.16502240390224e-23,2.5379960383242099e-21,9.6832180230965947e-09,6.5125626317725418e-15,4.9878358200991892e-22,2.1870010331461285e-23,1.2629236871158101e-29,0.0,3.1540037127781667e-17,5.6293398066274577e-14,1.7244616886027435e-18,1.7244628559526707e-18,1.1673499271074404e-24
1.923609129134398e-15,0.36108543486388767,76.950000000000003,0.0,0.0,0.0,0.9999946282668839,9.4999999999994049,1.1649626643890134e-08,1.1894213971429528e-07,1.1894185778593394e-07,4.0072548144911411e-13,9.6960548483197872e-15,5.1036480103803458e-06,4.779428907857413e-09,1.8919496692989891e-13,1.9406229152941812e-21,1.9772305093584493e-23,4.3064938774202996e-21,1.3771363573808346e-08,9.2657491972131829e-15,7.0949627477923378e-22,3.5870729680634945e-23,2.5427114359324134e-29,0.0,5.3508812758249774e-17,8.0090982650713693e-14,2.9264561720101533e-18,2.9264585201080591e-18,2.348097906560148e-24
2.2345233205592918e-15,0.3610854348638867,76.950000000000003,0.0,0.0,0.0,0.99999376007704333,9.4999999999991953,1.3532557447217965e-08,1.3816667951340594e-07,1.3816629720761983e-07,5.407158875862575e-13,1.1282645999139834e-14,5.925034228049776e-06,6.4467403726284444e-09,2.552049028126062e-13,2.6193016946885719e-21,3.0995034436340614e-23,6.7493493046102257e-21,1.8575526101575494e-08,1.250305329085749e-14,9.5714295770923938e-22,5.4380449096532803e-23,4.611993937931172e-29,0.0,8.3849440464562701e-17,1.0807287206109891e-13,4.587143012179419e-18,4.587147267258952e-18,4.255079534457242e-24
2.856351703409079e-15,0.36108543486388467,76.950000000000003,0.0,0.0,0.0,0.99999202373635587,9.4999999999986873,1.7298414121434392e-08,1.7661562949299846e-07,1.7661500057949528e-07,8.8347610722676082e-13,1.4455810969038559e-14,7.5648789143364175e-06,1.0525675083219404e-08,4.16705561654505e-13,4.2813012761920958e-21,6.4749357336148904e-23,1.4092675317395463e-20,3.0328498569821932e-08,2.0430006347878537e-14,1.563078316015088e-21,1.0648617623746093e-22,1.2246701610583036e-28,0.0,1.7503458336813819e-16,1.765892129969325e-13,9.5811259746717211e-18,9.5811372529390012e-18,1.1278267282973479e-23
3.4781800862588662e-15,0.36108543486388195,76.950000000000003,0.0,0.0,0.0,0.99999028744756302,9.4999999999980567,2.1064264219228218e-08,2.150644067221477e-07,2.1506347000642359e-07,1.3099287614115284e-12,1.7628991455260888e-14,9.2008276588435248e-06,1.5595060482310487e-08,6.1744301450036906e-13,6.3494249932298759e-21,1.169286171461492e-22,2.5435724453400929e-20,4.4935339091899366e-08,3.0293406376345894e-14,2.3162701588427163e-21,1.8067808492096727e-22,2.685464729180124e-28,0.0,3.1585510492097617e-16,2.6184171618580019e-13,1.7299456832683025e-17,1.729948151918985e-17,2.4686506831102662e-23
4.100008469108653e-15,0.36108543486387895,76.950000000000003,0.0,0.0,0.0,0.99998855121054886,9.4999999999973035,2.4830107740794719e-08,2.5351301129004723e-07,2.5351170550885175e-07,1.8200577225123069e-12,2.0802145376891903e-14,1.083288971064876e-05,2.1652543449148741e-08,8.5733231595436194e-13,8.8235945852076224e-21,1.915506578007058e-22,4.1643972433504301e-20,6.2389267598334551e-08,4.2093237954706079e-14,3.2163996843982411e-21,2.7874089891090258e-22,5.1780772074594084e-28,0.0,5.1704476690981879e-16,3.6382967699613716e-13,2.8335154704278399e-17,2.8335202220107691e-17,4.7515829302630925e-23
4.72183685195844e-15,0.3610854348638753,76.950000000000003,0.0,0.0,0.0,0.99998681502519804,9.4999999999964277,2.8595944686328733e-08,2.919614432856486e-07,2.9195970710721486e-07,2.4138468659369751e-12,2.3975280885096512e-14,1.2461074296968895e-05,2.8695776424762994e-08,1.1362887034190407e-12,1.1703731806274371e-20,2.926357255466787e-22,6.3580442909171618e-20,8.2683520044869288e-08,5.5829485666205409e-14,4.2631487769338516e-21,4.0197625344424403e-22,9.101812359761782e-28,0.0,7.8931183740640882e-16,4.8255239084998643e-13,4.3281213449333198e-17,4.3281296824817783e-17,8.337548458970586e-23
5.965493617658015e-15,0.3610854348638665,76.950000000000003,0.0,0.0,0.0,0.99998334280902434,9.4999999999943086,3.6127598850076504e-08,3.6885778991482667e-07,3.6885500867342648e-07,3.8523412165453797e-12,3.032151111048049e-14,1.5705847873135043e-05,4.5730129868855895e-08,1.8110645967915645e-12,1.8681596225806486e-20,5.9028794111908676e-22,1.2807702648471117e-19,1.3176602040045659e-07,8.9111167845496117e-14,6.7952366182082788e-21,7.2768994730908061e-22,2.3162388245777098e-27,0.0,1.5897842956698141e-15,7.7019925964303506e-13,8.7276263584534187e-17,8.7276475023987033e-17,2.1143945286629245e-22
7.209150383357589e-15,0.36108543486385575,76.950000000000003,0.0,0.0,0.0,0.99997987079812234,9.4999999999916991,4.3659226712021547e-08,4.4575344731752903e-07,4.4574937486830113e-07,5.6252828773209372e-12,3.6667689002162384e-14,1.8935221769036218e-05,6.667945127876555e-08,2.6410962414449124e-12,2.7282392580138267e-20,1.0420953395971472e-21,2.2577698686870216e-19,1.921290474454006e-07,1.3013832967600165e-13,9.9100024462247726e-21,1.1624552359360094e-21,4.9352685373190098e-27,0.0,2.8024301238463663e-15,1.1247766870141793e-12,1.5402805204535261e-16,1.5402850105147448e-16,4.4900612192660144e-22
8.452807149057164e-15,0.36108543486384304,76.950000000000003,0.0,0.0,0.0,0.99997639899157675,9.4999999999885993,5.1190828273707027e-08,5.2264841619856322e-07,5.226428058548908e-07,7.7325429611660139e-12,4.3013807603847628e-14,2.2149269018344579e-05,9.1525159661385257e-08,3.6257120967683725e-12,3.750549543447555e-20,1.6803065280821284e-21,3.6348776783890824e-19,2.637190635854197e-07,1.7891084799611226e-13,1.3604925955447574e-20,1.70839600555373e-21,9.3186911638987331e-27,0.0,4.5120011105315997e-15,1.546279038274753e-12,2.4827961558902329e-16,2.4828046062764449e-16,8.4503862115246576e-22
9.696463914756738e-15,0.36108543486382816,76.950000000000003,0.0,0.0,0.0,0.99997292738847665,9.4999999999850147,5.8722403536669171e-08,5.9954269725968571e-07,5.9953530179605796e-07,1.0173992629823008e-11,4.9359869196445887e-14,2.534806230822697e-05,1.2024876218043071e-07,4.7642435233142644e-12,4.9350279591024477e-20,2.5372086397449658e-21,5.479716639496919e-19,3.4648278523333037e-07,2.3542859972053921e-13,1.787749772846464e-20,2.3664856482391005e-21,1.6120157270103462e-26,0.0,6.8028449577224093e-15,2.034700679597691e-12,3.747735824397274e-16,3.7477503958489301e-16,1.457145165630121e-21
1.0940120680456312e-14,0.36108543486381134,76.950000000000003,0.0,0.0,0.0,0.99996945598791576,9.4999999999809397,6.6253952502437435e-08,6.764362911996277e-07,6.7642686285447596e-07,1.2949503093840002e-11,5.5705874317991038e-14,2.8531673981091872e-05,1.5283185371199046e-07,6.0560247694295757e-12,6.2816120088824538e-20,3.6451273056824933e-21,7.8594555049252167e-19,4.4036718152844962e-07,2.9969146183994692e-13,2.2725219185815898e-20,3.1371256389570645e-21,2.6094828094210105e-26,0.0,9.7589073180588661e-15,2.590035978015425e-12,5.3825217283491417e-16,5.3825452422476913e-16,2.3513898549952311e-21
1.2183777446155887e-14,0.3610854348637925,76.950000000000003,0.0,0.0,0.0,0.99996598478899146,9.4999999999763816,7.3785475172534389e-08,7.5332919871410699e-07,7.5331748919262966e-07,1.6058945612533259e-11,6.2051822737939427e-14,3.1700176036299698e-05,1.8925611640938993e-07,7.5003929581446261e-12,7.7902392203566654e-20,5.036426625398268e-21,1.0840809946444132e-18,5.4531947308283443e-07,3.7169931142059148e-13,2.8145602536786142e-20,4.0203351230245772e-21,4.0098666777117606e-26,0.0,1.3463733789370431e-14,3.2122793014177501e-12,7.4345719961620573e-16,7.4346080172897584e-16,3.6021127701361635e-21
1.4671090977555034e-14,0.36108543486374883,76.950000000000003,0.0,0.0,0.0,0.9999590429924653,9.4999999999658051,8.8848441631770933e-08,9.0711295723455577e-07,9.0709593835714789e-07,2.3279112094957857e-11,7.4743549812681113e-14,3.7992137585220497e-05,2.7355531794150256e-07,1.0844252958163989e-11,1.1293373356942909e-19,8.7988158415396418e-21,1.8872973124121193e-18,7.8821787498232186e-07,5.3894948160669573e-13,4.0694457434928811e-20,6.1232507756013642e-21,8.4117793122477195e-26,0.0,2.3451871998626572e-14,4.6574674990135242e-12,1.2980117778198157e-15,1.2980192885602729e-15,7.5107404571670555e-21
1.7158404508954183e-14,0.3610854348636971,76.950000000000003,0.0,0.0,0.0,0.99995210199176532,9.4999999999532925,1.0391130292642457e-07,1.0608939783269948e-06,1.0608706505857535e-06,3.1833463126231216e-11,8.7435050994835718e-14,4.4224516150218847e-05,3.7300155395053623e-07,1.4790577533182006e-11,1.5443931062348363e-19,1.4084057588637522e-20,3.0100935017239927e-18,1.0747607403415992e-06,7.3717812830822023e-13,5.5504374115281175e-20,8.6721214643006719e-21,1.5701548040659277e-25,0.0,3.7427694768347988e-14,6.3702202325900954e-12,2.0763636814566682e-15,2.0763776182157162e-15,1.3936759048148179e-20
1.9645718040353332e-14,0.3610854348636376,76.950000000000003,0.0,0.0,0.0,0.99994516177982562,9.4999999999388507,1.1897405906843419e-07,1.2146722674499957e-06,1.2146416271716175e-06,4.1720970534600106e-11,1.0012632673307819e-13,5.0397875540670135e-05,4.874513818628098e-07,1.9334165902243873e-11,2.0241413408130621e-19,2.1152447242130566e-20,4.504230170288894e-18,1.4045347666922866e-06,9.6638427074304908e-13,7.2555833941410009e-20,1.1663353554838302e-20,2.6919914536940146e-25,0.0,5.60453564237957e-14,8.3504924759712535e-12,3.1164327706228147e-15,3.1164565261267994e-15,2.3755503983816426e-20
2.213303157175248e-14,0.36108543486357,76.950000000000003,0.0,0.0,0.0,0.99993822234964824,9.4999999999224816,1.3403671006963278e-07,1.368447830015147e-06,1.3684088694049643e-06,5.2940606926869222e-11,1.1281737741357023e-13,5.651277423064674e-05,6.1676271649613296e-07,2.4469862107337171e-11,2.568532184364865e-19,3.0264893557958081e-20,6.4207642324542935e-18,1.7771305626311219e-06,1.2265669293072984e-12,9.182948649829405e-20,1.5093245423777768e-20,4.3262440193265155e-25,0.0,7.9952789385522445e-14,1.0598239216551473e-11,4.4561324071495241e-15,4.4561703659953278e-15,3.7958845802161417e-20
2.710765863455078e-14,0.36108543486341116,76.950000000000003,0.0,0.0,0.0,0.9999243458069148,9.4999999998839968,1.6416169669640475e-07,1.6759907968857669e-06,1.6759321559603846e-06,7.9372160979233185e-11,1.3819880546741585e-13,6.8569397030981632e-05,9.1940827531277093e-07,3.6497175995236753e-11,3.8510424668450358e-19,5.5668653716324395e-20,1.1721787212261866e-17,2.6491692315806253e-06,1.83985788223782e-12,1.3696680057040447e-19,2.3253372362370577e-20,9.6863695245504207e-25,0.0,1.4619794161520587e-13,1.5895976206439144e-11,8.1860443230237969e-15,8.1861283639276776e-15,8.4040903880082027e-20
3.2082285697349076e-14,0.3610854348632208,76.950000000000003,0.0,0.0,0.0,0.99991047230888885,9.4999999998378879,1.942862628993233e-07,1.9835229213072643e-06,1.9834405205156376e-06,1.1111992168518431e-10,1.6357933868213711e-13,8.0398747545871083e-05,1.2798282113124702e-06,5.0832153380406446e-11,5.3915258676135141e-19,9.2394848266319742e-20,1.9307878171779858e-17,3.6876784385050411e-06,2.577043173443082e-12,1.9076482260347013e-19,3.3122627733290083e-20,1.8908646274003372e-24,0.0,2.4122439798887111e-13,2.2263071370940733e-11,1.3569276624856364e-14,1.3569438893151352e-14,1.6226829498435643e-19
3.7056912760147374e-14,0.361085434862999,76.950000000000003,0.0,0.0,0.0,0.99989660180192441,9.4999999997842028,2.2441040876933939e-07,2.2910442449220146e-06,2.2909339732885107e-06,1.4817569786393234e-10,1.8895898049476843e-13,9.2005106591866001e-05,1.6969334129075557e-06,6.7435121194536902e-11,7.1895849031701033e-19,1.4255275542408605e-19,2.9563051889867494e-17,4.8895201157004003e-06,3.4381150074662665e-12,2.5307465876726591e-19,4.4671625072748039e-20,3.3485619232448825e-24,0.0,3.6999757095546147e-13,2.9699165092737643e-11,2.0908902966633062e-14,2.0909187264727634e-14,2.8429809456582312e-19
4.203153982294567e-14,0.36108543486274636,76.950000000000003,0.0,0.0,0.0,0.99988273423338558,9.4999999997229931,2.5453413439580336e-07,2.5985548086588751e-06,2.5984125244516029e-06,1.9053131073274591e-10,2.1433773427993335e-13,0.00010339267435519247,2.1696552822312416e-06,8.626708722911221e-11,9.2448226916401769e-19,2.0826139861826161e-19,4.2860892647083289e-17,6.2516153018434389e-06,4.4230656067336564e-12,3.2374997051218428e-19,5.7871322430329049e-20,5.5137871738287536e-24,0.0,5.3738884389557807e-13,3.820389796698632e-11,3.0507893649350811e-14,3.0508356879446478e-14,4.6323009567362351e-19
4.700616688574397e-14,0.36108543486246275,76.950000000000003,0.0,0.0,0.0,0.99986886955162757,9.4999999996542979,2.8465743986649436e-07,2.9060546527454714e-06,2.905876184132963e-06,2.3817859388782056e-10,2.3971560336004874e-13,0.00011456557190857077,2.6969453492331984e-06,1.0728972846476015e-10,1.1556842951846312e-18,2.9164952379054172e-19,5.9564817653930079e-17,7.7709430300814414e-06,5.5318872112439127e-12,4.0264693076904985e-19,7.2693186625166615e-20,8.5807803416173433e-24,0.0,7.4817734003837913e-13,4.7776910799828517e-11,4.2669115796446419e-14,4.2669829285133328e-14,7.1348868690291967e-19
5.198079394854227e-14,0.3610854348621485,76.950000000000003,0.0,0.0,0.0,0.99985500770597879,9.499999999578165,3.1478032526765074e-07,3.2135438167202786e-06,3.2133249624167092e-06,2.9110939328508226e-10,2.6509259099812567e-13,0.00012552784270061573,3.2777748927508487e-06,1.3046537959228716e-10,1.4125250002376739e-18,3.9485557670420509e-19,8.0028334497186081e-17,9.4445392362213471e-06,6.7645720782625656e-12,4.8962418086833113e-19,8.9109310653157948e-20,1.2765356037135403e-23,0.0,1.0070516594027351e-12,5.841784460692197e-11,5.7695333521536995e-14,5.7696384235527831e-14,1.0507139908227686e-18
5.695542101134057e-14,0.36108543486180367,76.950000000000003,0.0,0.0,0.0,0.99984114864672169,9.4999999994946442,3.4490279068399825e-07,3.5210223394445077e-06,3.5207588693436502e-06,3.4931556722092962e-10,2.9046870040149196e-13,0.00013628345401867149,3.9111345683394473e-06,1.5575702171955508e-10,1.6949648760650857e-18,5.2002768025787208e-19,1.0459529301306897e-16,1.1269495686392968e-05,8.1211124820215938e-12,5.8454278815681947e-19,1.0709227784591389e-19,1.8304311256704871e-23,0.0,1.318611584757195e-12,7.0126340611991025e-11,7.588920808904967e-14,7.5890699750560344e-14,1.491661510681173e-18
6.193004807413886e-14,0.36108543486142863,76.950000000000003,0.0,0.0,0.0,0.99982729232507572,9.4999999994037729,3.7502483619877952e-07,3.8284902591137855e-06,3.8281779149118803e-06,4.1278898631302918e-10,3.1584393472268682e-13,0.0001468362984241147,4.5960340431065377e-06,1.8312827127198689e-10,2.0029644741987307e-18,6.693236118495042e-19,1.3360013116414123e-16,1.3242958924894037e-05,9.6015007134243544e-12,6.8726620434100227e-19,1.2661505959312277e-19,2.5454848171019512e-23,0.0,1.6873697554731124e-12,8.2902040245401127e-11,9.7553298065936817e-14,9.7555352175957729e-14,2.0541100208800159e-18
6.690467513693716e-14,0.36108543486102335,76.950000000000003,0.0,0.0,0.0,0.99981343869317818,9.4999999993056008,4.0514646189378072e-07,4.1359476132696261e-06,4.1355821090773757e-06,4.8152153348120274e-10,3.4121829706018467e-13,0.00015719019515984941,5.3315016376215092e-06,2.1254336908934688e-10,2.3364844058676519e-18,8.4491078081041844e-19,1.6736811477392803e-16,1.5362129242420751e-05,1.1205729079755904e-11,7.9766022456705696e-19,1.4765107896203938e-19,3.449401197469994e-23,0.0,2.117753308946955e-12,9.6744585142758291e-11,1.2299005946420951e-13,1.2299281624142108e-13,2.7567772115576242e-18
7.685392926253376e-14,0.36108543486012307,76.950000000000003,0.0,0.0,0.0,0.99978573931167147,9.4999999990875175,4.6538845414447324e-07,4.7508307720034692e-06,4.7503459828169228e-06,6.3473160512163645e-10,3.9196441791365053e-13,0.00017731606419125459,6.9503456518556937e-06,2.7736513133352238e-10,3.0799280126592222e-18,1.2836764929369659e-18,2.5045010458218563e-16,2.0026655005756235e-05,1.4785675526565997e-11,1.0409347361754612e-18,1.9415894897859036e-19,5.944238076387994e-23,0.0,3.1806871548480662e-12,1.2762877828975675e-10,1.8639090858379169e-13,1.8639557047502113e-13,4.6618912294267771e-18
