Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238)
1.620844355770475e-20,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999999947042,9.5,9.261665460692932e-15,9.07281115975233e-14,9.0728111599393203e-14,3.4825352613599453e-24,3.4818801142933886e-24,3.3892667929781094e-13,3.0833119117871837e-21,1.9117493959842624e-24,2.9056281279203047e-35,6.8409154731228109e-40,5.572732959593364e-39,6.0559929001584375e-21,2.4645893756234304e-26,3.1846101733754101e-35,9.3256495013898142e-40,5.5093501447530784e-53,4.3946863088330719e-53,3.2071504604905652e-35,4.2006634460284814e-26,6.5816056286355043e-36,6.5816056287626357e-36,1.1098193242991608e-46,1.6150782189026749e-47,2.0848887872804619e-39,7.8111408289168009e-28,2.8221558703280545e-38,2.0534885183803482e-39,1.6098308950925928e-83,3.858716636608545e-48,7.8634828619661794e-42,1.4885907607356085e-83,6.8195743244117978e-23,5.7356169180644973e-59,5.7355939370286754e-59,7.6204223688574726e-33,2.2749483294073943e-33,9.7701061079934046e-25,7.6200723235876634e-33,6.9971673861717553e-43,1.4885907607351226e-83,5.4538615600362201e-52,4.3946869166837273e-53,6.0785254281385457e-60,3.8788883357198741e-71,4.1366705599575217e-42,2.3384299543817988e-82,1.6129186985020468e-30,1.8872786014451759e-65,1.284397263759285e-82,1.8192927426526313e-40,2.3951620051253225e-94,8.7411995765236416e-88,4.0359165855105969e-98,2.5865491138192879e-56,6.0537646659985682e-41,1.1152392390231858e-57
3.2430969168891434e-20,0.3127841540709299,76.950000000000003,0.0,0.0,0.0,0.99999999999894029,9.5,1.853137754645279e-14,1.8153504865032389e-13,1.8153504865780562e-13,1.3939216784771366e-23,1.3933972545680145e-23,6.7814780266145992e-13,1.2341282697709844e-20,7.6519796203489124e-24,2.324012014458194e-34,5.4768919879940925e-39,4.4627080463741411e-38,2.4239753399733271e-20,9.8647804072618113e-26,2.5427748339264798e-34,7.4661691965167763e-39,8.8245387555982272e-52,7.0372230268807347e-52,2.5676703963564016e-34,1.6813601025754275e-25,5.269286399845199e-35,5.269286400048776e-35,1.7771567480910675e-45,2.5862293838887313e-46,1.6691786461673409e-38,3.1264919735288417e-27,2.2594404776962693e-37,1.6440393818425086e-38,2.0647680661701321e-81,6.1789740047081777e-47,6.2955676273331177e-41,1.9092655481786752e-81,2.7296068975016618e-22,1.8369379948823874e-57,1.8369232745627585e-57,6.1009712003142716e-32,1.8213418579939344e-32,3.9105884435534839e-24,6.1006909514922947e-32,1.1204584035927628e-41,1.909265548177428e-81,8.7332843561951376e-51,7.0372249736392935e-52,1.9467646034424086e-58,2.4846107668813797e-69,3.3118517104707033e-41,2.9957694638944975e-80,6.4558781801110728e-30,6.0443732970007817e-64,1.645445096944704e-80,1.4565403949440351e-39,6.1369189154757984e-92,1.1198377130849966e-85,1.0340884244439817e-95,8.2839214591541715e-55,4.846690311891437e-40,3.5717683505759955e-56
6.48760203912648e-20,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999999788003,9.5,3.7070801717949934e-14,3.6314892272315483e-13,3.631489227530706e-13,5.5775023733844249e-23,5.573306861714117e-23,1.356589993171002e-12,4.938120371776151e-20,3.0617884635699043e-23,1.856313139051844e-33,4.3831781937409637e-38,3.5719783865918295e-37,9.6990582747345588e-20,3.9471971096485637e-25,2.0241140970211987e-33,5.9751711881094614e-38,1.4126938359116922e-50,1.1264136856256359e-50,2.0549165935954991e-33,6.7276304806629348e-25,4.2170305619045142e-34,4.2170305622303716e-34,2.8446076547977009e-44,4.139651099467254e-45,1.3358500778756448e-37,1.2510040337806691e-26,1.8082387358698225e-36,1.3157310957114492e-37,2.6455845297031125e-79,9.8903819558370477e-46,5.0383674590537503e-40,2.4463393638337952e-79,1.0921982550486867e-21,5.8806495578560129e-56,5.8805553090667487e-56,4.8826307893107219e-31,1.4576269149106654e-31,1.5647446248898507e-23,4.882406505458154e-31,1.7934630056102401e-40,2.446339363830599e-79,1.3978942493485188e-49,1.1264143088502278e-50,6.2322652693321443e-57,1.5908300743401389e-67,2.6504878912517036e-40,3.8362357427688216e-78,2.583192188050394e-29,1.9350129935371382e-62,2.1070764529974378e-78,1.1656749770302477e-38,1.5717302612959247e-89,1.4340095552527683e-83,2.6484105771609433e-93,2.6519696021968403e-53,3.878821465822686e-39,1.1434465106696282e-54
1.2976612283601153e-19,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999999575961,9.5,7.4149650060853896e-14,7.2637667073784636e-13,7.2637667085736103e-13,2.2313641284233866e-22,2.2280094371826332e-22,2.7134741493191e-12,1.9755695127105199e-19,1.2249146762502064e-22,1.4795993033742565e-32,3.5072086155301706e-37,2.8583114968698691e-36,3.8802545071777847e-19,1.5791358695728665e-24,1.6024573163811175e-32,4.7809915141022424e-37,2.2609273523248409e-49,1.8026276795502837e-49,1.6442453430204288e-32,2.69149026717948e-24,3.3742651612206274e-33,3.3742651617421054e-33,4.5522967401499236e-43,6.6247889100750426e-44,1.0688828061526235e-36,5.0048307394737594e-26,1.4468651850818512e-35,1.0527846750757983e-36,3.3880653547589373e-77,1.5827829594877024e-44,4.0314594804824908e-39,3.1329022194782328e-77,4.3695038031973959e-21,1.8821879431915388e-54,1.8821276130240727e-54,3.9068458646432063e-30,1.1663228132543133e-30,6.2599963577798709e-23,3.9066664040900689e-30,2.8701242776542778e-39,3.1329022194700488e-77,2.237085913984728e-48,1.802629674287282e-49,1.9947431911516737e-55,1.0183482547109681e-65,2.1207929884255272e-39,4.9114366934632431e-76,1.0334450817386999e-28,6.1933437180209915e-61,2.6976372956983157e-76,9.32717070348675e-38,4.0244973197285753e-87,1.8359270669976095e-81,6.7813936575043366e-91,8.4880858348244178e-52,3.1036404332095183e-38,3.6597976509432625e-53
2.59546327725505e-19,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999999151878,9.5,1.4830734674630065e-13,1.4528321662442246e-12,1.4528321667209839e-12,8.9261828871206458e-22,8.8993804244742867e-22,5.4272415621316489e-12,7.9029197019330824e-19,4.9000568297709182e-22,1.1747198422810715e-31,2.8060334681455656e-36,2.2869468773747282e-35,1.5522278308104031e-18,6.3170575643710831e-24,1.2554851178809358e-31,3.8250711375790673e-36,3.6179869879514121e-48,2.8844946781086392e-48,1.3155209403426255e-31,1.0766837268498556e-23,2.6996684378099497e-32,2.6996684386443978e-32,7.2844105515857895e-42,1.0600738660844859e-42,8.5518708890982589e-36,2.0020952279307973e-25,1.1576011922787957e-34,8.4230753952288146e-36,4.3378229653644917e-75,2.5327098682666842e-43,3.2254738332746233e-38,4.0111313608241749e-75,1.7479434396949997e-20,6.0235347802985637e-53,6.0231486508814715e-53,3.1257724855924092e-29,9.3314655275656776e-30,2.5042015037936964e-22,3.1256289044867188e-29,4.5926646381386452e-38,4.0111313608032175e-75,3.5797015987719588e-47,2.8845010619314601e-48,6.3838426409498888e-54,6.5181183360801986e-64,1.6967954464857328e-38,6.2873094018057044e-74,4.1341167588215974e-28,1.9820784425628331e-59,3.4533439837250555e-74,7.4624447766072338e-37,1.0303816263538864e-84,2.350238517850062e-79,1.7362227720200999e-88,2.7164721975630256e-50,2.4831383929902426e-37,1.1712580128532305e-51
5.19106737504492e-19,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999998303712,9.5,2.9662274011574928e-13,2.9057431551719451e-12,2.9057431570683976e-12,3.5706184055618253e-21,3.5492353609860585e-21,1.0854772789824547e-11,3.1612953174044572e-18,1.9601019715139673e-21,9.2562303377703712e-31,2.2449336073778785e-35,1.8296863873522389e-34,6.209161624011121e-18,2.5269258450646361e-23,9.6433868097492242e-31,3.0600657953505648e-35,5.7892118095946381e-47,4.6154165426053604e-47,1.052466341835695e-30,4.3069101436387209e-23,2.1598372740964364e-31,2.1598372754316203e-31,1.1655632992640154e-40,1.6962038393578966e-41,6.841815908956771e-35,8.0087067849696482e-25,9.2612354013015315e-34,6.7387774754000606e-35,9.7211590081090355e-73,4.0525403044970678e-42,2.5805015901298775e-37,8.9890357625526698e-73,6.9920556192275542e-20,1.9275685680337139e-51,1.9273214638761204e-51,2.5007351426034172e-28,7.4655221321360425e-29,1.0017206947254183e-21,2.5006202738160348e-28,7.3486327537476874e-37,8.9890357624588952e-73,5.7278138820899693e-46,4.6154369718698765e-47,2.0429327940688675e-52,4.1718099758028817e-62,1.3575007323174613e-37,8.0481727929911308e-72,1.6537139881978531e-27,6.3429850927568488e-58,4.4205092194632811e-72,5.9702387751367254e-36,2.6379141382930448e-82,3.008464314341696e-77,4.4449620336597517e-86,8.6931627596561959e-49,1.9865894853841934e-36,3.7482203970756611e-50
1.0382275570624659e-18,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.9999999999660738,9.5,5.9325352684886705e-13,5.8115651247425191e-12,5.8115651322438953e-12,1.4282763895827809e-20,1.411264685327611e-20,2.1709820853500619e-11,1.2645428962133121e-17,7.8405632630167975e-21,7.1876859679100326e-30,1.7959899352104749e-34,1.4638163533288151e-33,2.4837132993758261e-17,1.0107909010143375e-22,7.142538866654428e-30,2.4478925478478177e-34,9.2631810638263389e-46,7.3848232574558177e-46,8.4199246266367527e-30,1.7227990973620407e-22,1.7279108216542499e-30,1.7279108237905925e-30,1.86494335609968e-39,2.7139931828038451e-40,5.4735736967289117e-34,3.2035478877106327e-24,7.4091421314793623e-33,5.3911455583177037e-34,1.2485358903355588e-70,6.4842242516625823e-41,2.0644503106898171e-36,1.1545057295471833e-70,2.7968770315838898e-19,6.1679727586651779e-50,6.1663916576153912e-50,2.0006331053863766e-27,5.9725519656055839e-28,4.0069589637379013e-21,2.0005412106556495e-27,1.1758097239342161e-35,1.1545057295230556e-70,9.1647352676197407e-45,7.3848886325500351e-46,6.5375297172360373e-51,2.6700187308919723e-60,1.0860262556236654e-36,1.0301896295747729e-69,6.614990491776102e-27,2.0298090228163434e-56,5.6583809756817891e-70,4.7763036498092898e-35,6.7532151239853211e-80,3.8509304665404605e-75,1.137936690769783e-83,2.7818818840265862e-47,1.5892844540338911e-35,1.1994606135564786e-48
2.0764691961784137e-18,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999993214705,9.5,1.1865151002919851e-12,1.1623209031177297e-11,1.1623209060517576e-11,5.7131634273495067e-20,5.5785660695981683e-20,4.3419859414166521e-11,5.0582153755667825e-17,3.136253897339865e-20,5.4303853317530913e-29,1.436809672204295e-33,1.1711050730845957e-32,9.934939207716793e-17,4.043204720594272e-22,4.9716425228609862e-29,1.9579882515505188e-33,1.4821750720730835e-44,1.1815768206643488e-44,6.7360101045631588e-29,6.8912664061629712e-22,1.3823450452813021e-29,1.382345048699476e-29,2.9839301906715777e-38,4.3424379725279346e-39,4.3788966051839067e-33,1.2814321883136488e-23,5.9273487675462071e-32,4.3129606160975239e-33,1.5982058117635927e-68,1.0374874287359149e-39,1.6515799088888235e-35,1.4778411915552497e-68,1.1187604981488632e-18,1.9735156603176349e-48,1.9725042637871651e-48,1.6005214865077443e-26,4.7780862725533994e-27,1.602795620193308e-20,1.6004479738194007e-26,1.8813149398574892e-34,1.4778411914934784e-68,1.4663762843755318e-43,1.1815977407964411e-44,2.0920197029933267e-49,1.708820786433359e-58,8.6883114301554509e-36,1.3186496807260506e-67,2.6460230786265271e-26,6.4954771139094527e-55,7.2427659340380833e-68,3.8210870846482033e-34,1.7288323253367998e-77,4.9292381263227338e-73,2.9131350774646446e-81,8.902117853848501e-46,1.2714028814490134e-34,3.8383152193602597e-47
4.152952474410309e-18,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999986429366,9.5,2.3730382470857498e-12,2.3246496716546017e-11,2.3246496828755697e-11,2.2852767960855616e-19,2.1799198672664492e-19,8.6839706269974503e-11,2.0232903098399601e-16,1.2545052911346931e-19,3.9074858370314212e-28,1.1494556340755918e-32,9.3694497814630579e-32,3.9739838530810092e-16,1.6172901039223328e-21,3.15026973727296e-28,1.5658417359476928e-32,2.3716312661987074e-43,1.8905031731449265e-43,5.3888247978697983e-28,2.756520514892732e-21,1.1058825703128814e-28,1.1058825757819377e-28,4.7742638700487762e-37,6.9479246519116399e-38,3.5031151584002711e-32,5.1257548073680687e-23,4.7418507001125789e-31,3.4503777412938914e-32,2.0457282204888169e-66,1.6599851797679081e-38,1.3212718628576527e-34,1.8916596427274601e-66,4.4750511928611881e-18,6.3136182812523765e-47,6.3071519691157532e-47,1.2804183988445834e-25,3.8224724908786142e-26,6.4111809311691464e-20,1.2803595946948873e-25,3.0101085117112902e-33,1.8916596425693242e-66,2.3462169582355904e-42,1.8905701169006504e-43,6.6943963471315646e-48,1.0936346633679518e-56,6.950687626723153e-35,1.687855324819306e-65,1.0584145870832931e-25,2.0785681843983086e-53,9.270651268610697e-66,3.0568859137842263e-33,4.4257684411742751e-75,6.309418091321936e-71,7.4575624710554807e-79,2.8486828960130237e-44,1.0170647124160538e-33,1.2282630659668957e-45
6.229435752642205e-18,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999979644028,9.5,3.5595613937870434e-12,3.4869784277604065e-11,3.4869784508684588e-11,4.8562201653417568e-19,4.5586862431166187e-19,1.3025932286147977e-10,4.2994893348066599e-16,2.6658238421951728e-19,1.0536054164429339e-27,3.2867317876026204e-32,2.7816372757856079e-31,8.4447106329579056e-16,3.4367465972112128e-21,7.9647679051191592e-28,4.4764190788291617e-32,8.9725851091000063e-43,6.9582612241701582e-43,1.5408669319074418e-27,5.8576147571429123e-21,3.1621377473954961e-28,3.1621377675251831e-28,1.7572389407275057e-36,2.5572976963850826e-37,1.0016697535184275e-31,1.0892245244253003e-22,1.3558657290764736e-30,9.865920455608755e-32,1.05552051180735e-65,6.1098471554994204e-38,3.7780176931139663e-34,9.7602679341407044e-66,9.5094780928504725e-18,2.8822658744232262e-46,2.8787143566401484e-46,3.6611914456173114e-25,1.0929867382721512e-25,1.362372968890827e-19,3.6610233126757694e-25,1.1079188223736624e-32,9.7602679331698312e-66,8.6356487438959109e-42,6.958566863830571e-43,3.0564060881399173e-47,6.0087352467793409e-56,1.9874648195095301e-34,1.0888954979116384e-64,2.249134321581681e-25,9.4900169583016084e-53,5.9808268827020624e-65,8.7407933713021972e-33,3.2866441699300679e-74,4.0704409262924799e-70,5.5381029639089867e-78,1.3006061436583393e-43,2.908069337049504e-33,5.6078072827581301e-45
8.3059190308741e-18,0.3127841540709299,76.950000000000003,0.0,0.0,0.0,0.99999999972858689,9.5,4.7460845403958673e-12,4.6493071717412551e-11,4.6493072100304259e-11,8.2841463207711553e-19,7.663546251603933e-19,1.7367870918990344e-10,7.3344145887489451e-16,4.5475793056538966e-19,2.1111457445131251e-27,6.9326799696280704e-32,6.061186725897087e-31,1.4405666357370707e-15,5.8626899455648477e-21,1.5158948012422382e-27,9.4403193331318531e-32,2.3356061323016238e-42,1.764754531519067e-42,3.2501325658577209e-27,9.9924093228243371e-21,6.6698698565937928e-28,6.6698699076468473e-28,4.4567198690067179e-36,6.485857782840939e-37,2.112806192220382e-31,1.8580903497335713e-22,2.8598981781500419e-30,2.0810065870507029e-31,5.758244707269419e-65,1.5495886728978664e-37,7.9689407357426855e-34,5.3245778313304295e-65,1.6222032298709496e-17,8.5903823810641744e-46,8.5781755356473444e-46,7.7224995402520827e-25,2.3054214864238414e-25,2.3240419476994931e-19,7.7221449188411837e-25,2.8099184401403846e-32,5.3245778307899656e-65,2.1901893421388402e-41,1.7648456335514244e-42,9.1102315021442602e-47,2.0659178564773786e-55,4.1921415795555644e-34,4.2524091389322535e-64,3.8367614934096389e-25,2.8287081445968694e-52,2.3356624313542316e-64,1.8436874307607745e-32,1.4393438140599088e-73,1.5896165999031951e-69,2.4253427928247866e-77,3.8767339869785847e-43,6.1337656902396846e-33,1.6715265368591662e-44
1.2458885587337892e-17,0.3127841540709298,76.950000000000003,0.0,0.0,0.0,0.99999999959288011,9.5,7.1191308333964909e-12,6.9739646321478897e-11,6.973964707628732e-11,1.715128436049568e-18,1.5487222491214199e-18,2.6051694143718399e-10,1.5184936621790644e-15,9.4151714754496894e-19,5.315693340885891e-27,1.8935345604447634e-31,1.7594345820069273e-30,2.9825029385152728e-15,1.2137964140095314e-20,3.550061127901129e-27,2.5776491495409671e-31,8.5715996936497992e-42,6.1713648224388366e-42,8.8771058766823834e-27,2.0688029687538744e-20,1.8217498496148025e-27,1.8217498674681833e-27,1.5585247886011115e-35,2.2681330446597187e-36,5.770701201433551e-31,3.846943020785136e-22,7.8111949489574454e-30,5.6838632614379141e-31,7.9972150643449933e-64,5.4189788795573556e-37,2.1765670933016455e-33,7.3949260976467032e-64,3.3585575148676186e-17,3.7595490340816291e-45,3.7529877347222857e-45,2.1092468180313478e-24,6.2967990563018302e-25,4.811610132306753e-19,2.1091499689201443e-24,9.8263948339858986e-32,7.3949260967929261e-64,7.659205523105264e-41,6.1717635901468609e-42,3.987689450966453e-46,1.111080473762063e-54,1.1450044761913597e-33,2.7659027829139204e-63,7.9435332367380164e-25,1.238183070398982e-51,1.5191894954957775e-63,5.0356838160425066e-32,1.1167353440576048e-72,1.0339573100185158e-68,1.8817413229717494e-76,1.6969185418342082e-42,1.6752321421380894e-32,7.3165822728248953e-44
1.6611852143801684e-17,0.3127841540709298,76.950000000000003,0.0,0.0,0.0,0.99999999945717333,9.5,9.4921771260570641e-12,9.298622050334082e-11,9.2986221727526005e-11,2.9169852677832739e-18,2.5744284267380196e-18,3.4735432693513246e-10,2.5825532178746197e-15,1.6012713527910959e-18,1.0370065247755335e-26,3.9619154133103647e-31,3.8477918349979285e-30,5.0724430091879729e-15,2.0643506757723438e-20,6.5406154271605843e-27,5.3918281976226857e-31,2.222729593324756e-41,1.5420419320104209e-41,1.8573843740177313e-26,3.5184934448305081e-20,3.8117119051594962e-27,3.8117119497699753e-27,3.8943040273977684e-35,5.6674398159039518e-36,1.2074182496814872e-30,6.5426453579541936e-22,1.6343491162635299e-29,1.1892519422302736e-30,3.676209633540885e-63,1.3540533755018831e-36,4.5541093854500691e-33,3.3993456913723961e-63,5.7120116690559435e-17,1.0952099918390376e-44,1.093024161903527e-44,4.41323515817199e-24,1.3174965569444601e-24,8.1832480978339861e-19,4.4130325341815122e-24,2.4553426030363221e-31,3.3993456909296727e-63,1.9138280204587158e-40,1.5421581129114279e-41,1.1618126138424026e-45,3.7029834774186573e-54,2.3957328465447767e-33,1.0383969403470546e-62,1.3509875039253471e-24,3.6074750341228922e-51,5.7034605356427734e-63,1.0536335263020041e-31,4.6643154195998251e-72,3.8817991695786604e-68,7.8595559388787436e-76,4.9439958923680373e-42,3.5049789895259139e-32,2.1316964397012886e-43
2.0764818700265474e-17,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999932146655,9.5,1.1865223418353301e-11,1.162327942506633e-10,1.1623279603082436e-10,4.4564952570600006e-18,3.8430331760900855e-18,4.3419080520981591e-10,3.9455465330983256e-15,2.4463761703515166e-18,1.7634475743478788e-26,7.2125288853922737e-31,7.2191895771010921e-30,7.7495246916149628e-15,3.1538622646553984e-20,1.058459754661316e-26,9.8128836831045426e-31,4.8600543641073757e-41,3.2715793140968238e-41,3.3812909681130766e-26,5.3754643621441571e-20,6.9390781702038259e-27,6.9390782648492515e-27,8.2621353469638313e-35,1.2024074312698218e-35,2.1980483011332858e-30,9.9956866236145248e-22,2.9752434340772362e-29,2.164982967885618e-30,1.3572638054384293e-62,2.8727673276434817e-36,8.2905862907225021e-33,1.2550450955223517e-62,8.7266383061211977e-17,2.6587592370575233e-44,2.6527774735142521e-44,8.0340974047906913e-24,2.3984435430393702e-24,1.2502088702639509e-18,8.0337285666253607e-24,5.2092634878441497e-31,1.2550450953447392e-62,4.060396557647708e-40,3.2718613927639476e-41,2.820795419858918e-45,1.0137884104444437e-53,4.361340287216465e-33,3.1672952730841943e-62,2.0640041787361622e-24,8.7587595638835473e-51,1.7396568732838432e-62,1.9180993175608447e-31,1.5693753180361099e-71,1.1840311421992795e-67,2.6444630701451686e-75,1.2003723142148758e-41,6.3803700640862065e-32,5.1756300043529338e-43
2.9070751813193054e-17,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.9999999990500531,9.5,1.6611316001829877e-11,1.6272594052036151e-10,1.6272594357174513e-10,8.5696835318848159e-18,7.0182369415374757e-18,6.0786098315820756e-10,7.587093497384576e-15,4.7042724253997839e-18,3.9762631782309675e-26,1.904328253893358e-30,1.9754690331833119e-29,1.4901957917096445e-14,6.0647673095779966e-20,2.1946784990967037e-26,2.588920993084706e-30,1.8695363379527384e-40,1.198567297449948e-40,8.9275557193240308e-26,1.0336830309079502e-19,1.8321220908841798e-26,1.8321221255586234e-26,3.0269219381251582e-34,4.4052242803528924e-35,5.8034174744485655e-30,1.9221357576354052e-21,7.8553241219839038e-29,5.7161566363190018e-30,1.6639005945095693e-61,1.0524866845360223e-35,2.188961172363754e-32,1.5385883557868098e-61,1.678089973003942e-16,1.3747410870311538e-43,1.3702818909324159e-43,2.1212170776993645e-23,6.3325333928468172e-24,2.4040774056390196e-18,2.1211197159896357e-23,1.9084950345658317e-30,1.5385883554217648e-61,1.4876043840972268e-39,1.1987132203208874e-40,1.4592332329920588e-44,7.5723826838040309e-53,1.151522059716898e-32,3.5052175446432261e-61,3.9690079728685423e-24,4.5311715575958004e-50,1.9252628984464309e-61,5.0643436895149646e-31,2.6469189763858442e-70,1.3104215256337011e-66,4.4601992806021004e-74,6.2098113789863663e-41,1.6843814413092883e-31,2.6774762902143614e-42
4.568261803904822e-17,0.3127841540709299,76.950000000000003,0.0,0.0,0.0,0.99999999850722643,9.5,2.6103501164346742e-11,2.5571222865882083e-10,2.5571223441695737e-10,2.0907429533137875e-17,1.5436176032755256e-17,9.5519029294362389e-10,1.8509926092119865e-14,1.1476878405361026e-17,1.1575144426587354e-25,7.3637948877839799e-30,7.8471081639565977e-29,3.6355705880588067e-14,1.4796199628540397e-19,5.769920829348698e-26,9.9935325930735426e-30,1.2342908994980656e-39,7.6003731970780264e-40,3.4520980764835096e-25,2.5218739909350806e-19,7.0845282985771188e-26,7.0845285184613934e-26,1.9194800336473431e-33,2.7936269229737027e-34,2.2440187411239803e-29,4.689430570996997e-21,3.0373537285973752e-28,2.2103130547697755e-29,4.6518188569917158e-60,6.6744652131248626e-35,8.4643762896207693e-32,4.3014795466060989e-60,4.0939684469058522e-16,1.4842172103514046e-42,1.4757279872595352e-42,8.2022137411679072e-23,2.4486312008599997e-23,5.8650610633428285e-18,8.2018374579532694e-23,1.2102843055416642e-29,4.3014795446503789e-60,9.4339621732398212e-39,7.601950547370321e-40,1.5773551761839295e-43,1.4488681625755633e-51,4.4527468631303377e-32,1.227300909496767e-59,9.6831791350691102e-24,4.8983781209454637e-49,6.7410286458309141e-60,1.9582964555716733e-30,1.7426183621710193e-68,4.5885832408162834e-65,2.9364310899373989e-72,6.7128489124215291e-40,6.5112443497773354e-31,2.8943698805545564e-41
6.229448426490338e-17,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999796439998,9.5,3.559568632094347e-11,3.4869851144923545e-10,3.4869851960847832e-10,3.873171013458697e-17,2.6088338442325523e-17,1.3025048623460881e-09,3.4289774878411942e-14,2.1261095264134247e-17,2.3508454509390631e-25,1.8275221459647734e-29,1.9649467148574881e-28,6.7349213822480599e-14,2.7410463633159869e-19,1.1084325437998712e-25,2.4766897573980228e-29,4.070287949591174e-39,2.4758894812371267e-39,8.5671532992856868e-25,4.6718569994721182e-19,1.7582034848379308e-25,1.7582035564685608e-25,6.2529743318912988e-33,9.1008867551889834e-34,5.5689532268794348e-29,8.6873300445872288e-21,7.5376041688157785e-28,5.4853771042241757e-29,3.1071592630359101e-59,2.1743598669260453e-34,2.1006489021138801e-31,2.8731518706897459e-59,7.5841068045948062e-16,6.1911737327512383e-42,6.1470218230144433e-42,2.0355455155891794e-22,6.0767735509930735e-23,1.0864950222482925e-17,2.0354521710802811e-22,3.9427566305744738e-29,2.8731518691542158e-59,3.0733620391870883e-38,2.4765479055005614e-39,6.584263006823851e-43,7.5537059223198968e-51,1.1050592792406708e-31,7.7937252901760394e-59,1.7938417374093022e-23,2.0448015464824239e-48,4.2807536094908865e-59,4.8599927874030894e-30,1.3171361608200892e-67,2.91398726895481e-64,2.2194727801417791e-71,2.8021934042547859e-39,1.6155323211200877e-30,1.2082177888641155e-40
9.551821671661371e-17,0.31278415407092985,76.950000000000003,0.0,0.0,0.0,0.99999999687874763,9.5,5.4580056616381873e-11,5.3467106369736307e-10,5.3467107303559215e-10,9.083488082372482e-17,5.1387172791849543e-17,1.997089796542307e-09,8.0415070965141711e-14,4.9861182217624516e-17,6.0572885158869576e-25,6.6376788309954056e-29,7.1855891748281972e-28,1.5794480507451643e-13,6.4283975239554197e-19,2.6928647145603318e-25,8.9651407257140176e-29,2.3553245671790384e-38,1.4173392199076978e-38,3.1115167910006447e-24,1.0956599667006606e-18,6.3858148818429285e-25,6.385815291918978e-25,3.5797110551443921e-32,5.2104945129807912e-33,2.0225249375609225e-28,2.0373830556078697e-20,2.7373576297974155e-27,1.9922341489270084e-28,7.632866612892448e-58,1.2448748134760334e-33,7.6295931523848583e-31,7.0580177555944591e-58,1.7785957746517654e-15,5.6848017483602053e-41,5.618776292087644e-41,7.3927757371720722e-22,2.2069862001273799e-22,2.5479463859793394e-17,7.3924370569753781e-22,2.2572914675050084e-28,7.0580177491208314e-58,1.7596277294061214e-37,1.4179451404210635e-38,6.0592238400797088e-42,1.1398262124990195e-49,4.0135737403206555e-31,1.9655599678860051e-57,4.2069793429748161e-23,1.8820404955472762e-47,1.0795966500791997e-57,1.765144933655615e-29,5.6515981620930236e-66,7.3502242780740152e-63,9.5235713553438372e-70,2.5790017094326907e-38,5.8641513047411475e-30,1.1119842234527433e-39
