Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271)
2.273375370448062e-08,0.2948549807415322,76.950000000000003,0.0,0.0,0.0,0.98445350686635613,9.4985775196254139,0.00081179584895557839,0.0063026117504168559,0.0049368329169827627,0.0013664593113457532,2.634425184219675e-09,4.2796607856002397e-08,0.00069603729969969317,1.7359979032171174e-05,2.2398972118775513e-11,3.8658427169163609e-05,3.0316822228206821e-05,0.00089052880670102599,0.00045584596921832037,1.8893915322939042e-13,1.6618164948348498e-14,5.482565085154271e-10
2.3726890546489977e-08,0.29485476637785274,76.950000000000003,0.0,0.0,0.0,0.98376822932991448,9.4985139432895256,0.00084644395619094869,0.0065692465303373521,0.0051443307698936305,0.0014240942438454047,2.7458593258650755e-09,4.2768660583694389e-08,0.00072617487074769639,1.8094336760460033e-05,2.3343722715412091e-11,4.3865360441527598e-05,3.4405449312383618e-05,0.00092913359819168375,0.00049593539321021415,1.969316126222306e-13,1.881683011469962e-14,6.2307467120652897e-10
2.4720027388499335e-08,0.29485455134792277,76.950000000000003,0.0,0.0,0.0,0.98308264454347527,9.4984501693573602,0.00088102434541890995,0.006834982410014203,0.0053509787697976988,0.0014814914076710689,2.8569163582960741e-09,4.2740698600158122e-08,0.00075628973178393005,1.8826209396061257e-05,2.4284575812971117e-11,4.9510144134252438e-05,3.8838802448208918e-05,0.0009677131591544787,0.00053765415030443994,2.0489702524805436e-13,2.1199047757887318e-14,7.0427575656769408e-10
2.5713164230508694e-08,0.2948543356171264,76.950000000000003,0.0,0.0,0.0,0.98239677635916411,9.4983861875628754,0.00091553708975899127,0.0070998004742116195,0.005556757002940854,0.0015386452825102009,2.9675883729887496e-09,4.2712722940824751e-08,0.00078638187502784917,1.9555544820523875e-05,2.5221440922605824e-11,5.5608616738933754e-05,4.3629486538460045e-05,0.001006267476786094,0.00058099429363646154,2.1283482387023195e-13,2.377151962469448e-14,7.9209627525164668e-10
2.6706301072518052e-08,0.2948541191513999,76.950000000000003,0.0,0.0,0.0,0.98171064845555445,9.4983219877988532,0.0009499822631012214,0.0073636820951507968,0.0057616458874484543,0.0015955504400394296,3.0778675814306194e-09,4.2684734633630589e-08,0.0008164512934281025,2.0282291706258537e-05,2.6154229063354503e-11,6.2176365123169975e-05,4.8789922675676561e-05,0.0010447965392141767,0.00062594777078505781,2.2074444985955761e-13,2.6540849419592059e-14,8.8676931821585951e-10
2.769943791452741e-08,0.2948539019171979,76.950000000000003,0.0,0.0,0.0,0.98102428433112099,9.4982575601192512,0.00098435994009876833,0.0076266089372984472,0.0059656261784482153,0.0016522015461960938,3.1877463171166519e-09,4.2656734698735455e-08,0.00084649798065707051,2.1006399529693338e-05,2.7082852799374151e-11,6.9228719925971643e-05,5.4332344834003753e-05,0.0010833003354904476,0.00067250642605357405,2.2862535333743557e-13,2.9513541045840611e-14,9.8852449421662716e-10
2.869257475653677e-08,0.29485368388152955,76.950000000000003,0.0,0.0,0.0,0.98033770729788305,9.4981928947422141,0.0010186701961603544,0.0078885629619459986,0.0061686789737591709,0.001708593362539737,3.2972170374817756e-09,4.262872414824528e-08,0.00087652193110520228,2.1727818584006491e-05,2.8007226262259177e-11,7.6780751160653461e-05,6.0268796701395556e-05,0.0011217788555835566,0.00072066200277129215,2.3647699331445558e-13,3.2695996921430341e-14,1.0975878698629878e-09
2.9685711598546127e-08,0.2948534650119946,76.950000000000003,0.0,0.0,0.0,0.97965094047523094,9.4981279820533633,0.0010529131074424537,0.0081495264315856238,0.0063707857197208024,0.0017647207471438431,3.4062723257546691e-09,4.2600703985941063e-08,0.00090652313987516463,2.2446499991345067e-05,2.8927265165659298e-11,8.4847264013819686e-05,6.6611128644972323e-05,0.0011602320903716923,0.0007704061456134028,2.4429883782337488e-13,3.6094516366033734e-14,1.2141819122739293e-09
3.0678848440555485e-08,0.29485324527674334,76.950000000000003,0.0,0.0,0.0,0.97896400678394602,9.4980628126078077,0.0010870887508412795,0.0084094819140743959,0.0065719282155847656,0.0018205786565760828,3.5149048926860482e-09,4.2572675207022362e-08,0.00093650160277580178,2.3162395714218588e-05,2.9842886837737688e-11,9.3442794855017245e-05,7.3370994818937294e-05,0.0011986600316349547,0.00082173040293806628,2.5209036404312578e-13,3.9715294063571992e-14,1.3385254343501689e-09
3.1671985282564843e-08,0.2948530246444947,76.950000000000003,0.0,0.0,0.0,0.9782769289404164,9.4979973771324637,0.001121197203984566,0.0086684122865825497,0.0067720886180951765,0.001876162147333711,3.6231075782144127e-09,4.2544638797855457e-08,0.00096645731631591757,2.3875458566471787e-05,3.0754010244701337e-11,0.00010258160746250651,8.0559850418624734e-05,0.001237062672047497,0.0008746262291390583,2.5985105841823693e-13,4.3564418602689699e-14,1.4708335426765371e-09
3.26651221245742e-08,0.29485280308458656,76.950000000000003,0.0,0.0,0.0,0.97758972945104328,9.4979316665291194,0.0011552385452231583,0.0089263007393358563,0.0069712494466595033,0.0019314663763549476,3.7308733530668248e-09,4.2516595735725806e-08,0.00099639027769788204,2.4585642223835035e-05,3.1660555999184602e-11,0.00011227768944752377,8.8188949069479259e-05,0.001275440005169442,0.00092908498701250531,2.675804167736573e-13,4.7647871089372553e-14,1.6113175880859595e-09
3.365825896658356e-08,0.29485258056694164,76.950000000000003,0.0,0.0,0.0,0.97690243060684689,9.4978656718762071,0.0011892128536224098,0.009183130779146292,0.0071693935871217605,0.001986486602580904,3.8381953202156692e-09,4.2488546988607905e-08,0.0010263004848110708,2.5292901233532234e-05,3.256244638584975e-11,0.00012254474888746415,9.6269340357718337e-05,0.0013137920254385842,0.00098509795013621763,2.752779444193288e-13,5.1971523834575674e-14,1.7601851188631563e-09
3.465139580859292e-08,0.29485235706206114,76.950000000000003,0.0,0.0,0.0,0.97621505447827284,9.4977993844304525,0.0012231202089534028,0.0094388862327224859,0.0073665042952200258,0.0020412181884685693,3.9450667162696323e-09,4.2460493514940001e-08,0.0010561879362251416,2.5997191023440472e-05,3.3459605386188926e-11,0.00013339621118144376,0.0001048118675113748,0.0013521187281618837,0.0010426563052601454,2.8294315624987632e-13,5.6541139121930653e-14,1.9176398365951489e-09
3.564453265060228e-08,0.2948521325410851,76.950000000000003,0.0,0.0,0.0,0.97552762291019757,9.4977327956295472,0.0012569606916839884,0.0096935512497722132,0.0075625652009676681,0.0020956566002433151,4.051480912822975e-09,4.243243626340061e-08,0.0010860526311831547,2.6698467910980579e-05,3.4351958682665254e-11,0.00014484521610696202,0.00011382716521817522,0.0013904201095067616,0.0011017511547064818,2.9057557684136365e-13,6.136236804890706e-14,2.0838815547215591e-09
3.7630806334620993e-08,0.29485168033846076,76.950000000000003,0.0,0.0,0.0,0.97415267967914321,9.497598680626739,0.0013244413646439203,0.010199548204725344,0.0079514740146289613,0.0022036362919283471,4.2629118755474847e-09,4.2376314171429518e-08,0.0011457137520275969,2.8091812741322884e-05,3.6121959509053606e-11,0.00016958696917070186,0.00013331755659083149,0.0014669468969792029,0.0012245143381893616,3.0574019150801139e-13,7.1781709039091882e-14,2.4435055817889561e-09
3.941845265023784e-08,0.2948512696041012,76.950000000000003,0.0,0.0,0.0,0.97291525553255009,9.4974768643516239,0.0013849460872079004,0.010651063871772237,0.0082977451683508945,0.0022997720383997268,4.4515724276988659e-09,4.2325800678575948e-08,0.0011993309396501083,2.9335099218243209e-05,3.7697814635573492e-11,0.00019402402107538514,0.00015257813263408294,0.0015357343854404759,0.0013401651090861522,3.1927163033939899e-13,8.2074013302102173e-14,2.7991423565236689e-09
4.1206098965854686e-08,0.29485085515704984,76.950000000000003,0.0,0.0,0.0,0.9716779806987057,9.4973539469563146,0.0014452354248479268,0.011098815066289271,0.0086403777935241538,0.0023948922393997973,4.63865485596755e-09,4.2275289232293077e-08,0.0012528744146032326,3.0567985974262996e-05,3.9257022962187741e-11,0.00022058813996328635,0.00017352614415998285,0.0016044398113991547,0.0014606521413310417,3.3268988271714315e-13,9.326424340725382e-14,3.1861749855887563e-09
4.299374528147153e-08,0.29485043685162243,76.950000000000003,0.0,0.0,0.0,0.97044097383629757,9.4972298852430583,0.0015053098708092572,0.011542721359856296,0.0089792903213075561,0.0024889743221946379,4.8241255232110381e-09,4.2224784987094636e-08,0.001306344195863413,3.179025133244021e-05,4.0799214477114297e-11,0.00024934531802732278,0.00019621583661882122,0.0016730631824027427,0.0015859208095051771,3.4599253599698857e-13,1.0538121115784138e-13,3.6056236990845664e-09
4.478139159708838e-08,0.2948500145489648,76.950000000000003,0.0,0.0,0.0,0.9692043509080297,9.4971046380182056,0.0015651699248850823,0.011982705888721863,0.0093144053039676822,0.0025819968607038316,5.0079522826019298e-09,4.2174292980796799e-08,0.0013597403088801479,3.3001683436975739e-05,4.232403796449682e-11,0.00028035838689153007,0.0002206991415701773,0.0017416045142762274,0.0017159157951240859,3.5917728442411167e-13,1.1845249497584723e-13,4.0584655254114907e-09
4.6569037912705225e-08,0.2948495881169387,76.950000000000003,0.0,0.0,0.0,0.9679682251205437,9.4969781661060715,0.0016248160932243274,0.012418695376960217,0.0096456494378708933,0.0026739395821992122,5.190104487510705e-09,4.2123818131897987e-08,0.0014130627854249342,3.4202080318372344e-05,4.3831161114206013e-11,0.00031368699696105687,0.00024702565926757288,0.0018100638309304898,0.0018505811324065163,3.7224192984229081e-13,1.3250443068243894e-13,4.5456339531801345e-09
4.835668422832207e-08,0.2948491574303278,76.950000000000003,0.0,0.0,0.0,0.96673270687125146,9.4968504323598939,0.0016842488881361451,0.012850620152678835,0.0099729535790516015,0.0027647833701521783,5.3705529983968458e-09,4.2073365237270435e-08,0.0014663116634370617,3.5391249938914157e-05,4.5320270568502739e-11,0.00034938760359952816,0.00027524264591734319,0.0018784411641666438,0.0019898602538802506,3.8518438218890067e-13,1.4756210476866286e-13,5.0680186809832894e-09
5.014433054393892e-08,0.2948487223707451,76.950000000000003,0.0,0.0,0.0,0.96549790370183664,9.4967214016669512,0.0017434688278916218,0.013278414157583825,0.010296252748738176,0.002854510266375513,5.5492701870374063e-09,4.2022938970123761e-08,0.0015194869868666958,3.6569010220471999e-05,4.6791071957161911e-11,0.00038751345982123602,0.0003053950054082714,0.001946736553476879,0.0021336960357533847,3.9800265979751414e-13,1.6364935004681981e-13,5.6264654507549583e-09
5.1931976859555764e-08,0.2948482828266338,76.950000000000003,0.0,0.0,0.0,0.96426392025848306,9.496591040949383,0.0018024764365230197,0.01370201494988684,0.010615486130307914,0.0029431034709791071,5.7262299379484177e-09,4.1972543878262885e-08,0.0015725888055155136,3.7735189053889673e-05,4.8243289896744226e-11,0.00042811461551259651,0.00033752528553031898,0.0020149500458421388,0.0022820308429810873,4.1069488950006212e-13,1.807887436938809e-13,6.221775965178224e-09
5.371962317517261e-08,0.29484783869333187,76.950000000000003,0.0,0.0,0.0,0.96303085825860346,9.4964593191629927,0.0018612722436210807,0.014121363700852806,0.010930597060198992,0.0030305473381355536,5.9014076470114794e-09,4.1922184382647103e-08,0.0016256171748753291,3.8889624290031488e-05,4.967666792117001e-11,0.0004712379228662384,0.00037167367847808458,0.0020830816955271993,0.0024348065739522189,4.2325930652941939e-13,1.9900160757833332e-13,6.8547078858913043e-09
5.5507269490789457e-08,0.29484738987302317,76.950000000000003,0.0,0.0,0.0,0.96179881646393095,9.4963262072907337,0.0019198567841308286,0.014536405185181482,0.011241533009586789,0.0031168273711947299,6.074780217662384e-09,4.1871864776204213e-08,0.0016785721559650867,4.0032163714584538e-05,5.1090968401656111e-11,0.00051692704782285313,0.00040787802550988986,0.0021511315638736163,0.0025919647047243245,4.3569425424513848e-13,2.1830801079976844e-13,7.5259749096876806e-09
5.72949158064063e-08,0.29484693627463426,76.950000000000003,0.0,0.0,0.0,0.96056789065980464,9.4961916783315186,0.0019782305981462965,0.014947087765425303,0.011548245557677536,0.0032019302166388548,6.2463260545870547e-09,4.1821589222911219e-08,0.0017314538151665792,4.1162665006512954e-05,5.2485972447628374e-11,0.00056522248732672009,0.00044617382563931957,0.0022190997190910107,0.0027534463327422332,4.4799818368127973e-13,2.3872677437704645e-13,8.2362469200457951e-09
5.908256212202315e-08,0.2948464778138838,76.950000000000003,0.0,0.0,0.0,0.95933817364049789,9.4960557072879404,0.002036394230704567,0.015353363370660161,0.01185069036027978,0.003285843653609372,6.4160250548195694e-09,4.1771361757165587e-08,0.0017842622240592028,4.2280995679533886e-05,5.3861479735022853e-11,0.0006161615921551816,0.00048659424820755235,0.0022869862360470825,0.0029191922199806124,4.6016965290949133e-13,2.6027547800579748e-13,8.9861502119471947e-09
6.087020843764e-08,0.2948460144132189,76.950000000000003,0.0,0.0,0.0,0.95810975520039643,9.4959182711494865,0.002094348231579488,0.015755187469642964,0.01214882711048257,0.00336855658259843,6.5838585967027878e-09,4.1721186283385871e-08,0.0018369974592540774,4.3387033009267117e-05,5.5217308320938783e-11,0.00066977859506699676,0.00052917014917387901,0.0023547911960567869,0.0030891428354536802,4.7220732624610522e-13,2.8297046879556029e-13,9.7762677868861684e-09
6.265785475325684e-08,0.29484554600164703,76.950000000000003,0.0,0.0,0.0,0.95688272213085257,9.4957793488706841,0.0021520931550754649,0.016152519038656277,0.012442619490953651,0.0034500590141241672,6.749809526668105e-09,4.1671066575848326e-08,0.0018896596022278487,4.4480663946074668e-05,5.6553294458011401e-11,0.00072610464408720099,0.0005739300910082199,0.0024225146866710462,0.0032632383970372758,4.8410997330350742e-13,3.068268719251678e-13,1.0607139715016645e-08
6.444550106887367e-08,0.2948450725147497,76.950000000000003,0.0,0.0,0.0,0.95565715822248576,9.4956389213488208,0.0022096295598216711,0.016545320524317442,0.012732035122767407,0.0035303420529698578,6.9138621436377401e-09,4.162100627880075e-08,0.0019422487391564829,4.5561785012468224e-05,5.7869292336026338e-11,0.00078516784062940639,0.00062090036599329705,0.0024901568014654343,0.0034414189125516127,4.9587646787360647e-13,3.3185860311775607e-13,1.1479263561661559e-08
6.623314738449051e-08,0.29484459389462553,76.950000000000003,0.0,0.0,0.0,0.95443314427270243,9.4954969713985129,0.0022669580085670554,0.016933557801638296,0.013017045508143626,0.0036093978811229106,7.076002181636079e-09,4.1571008906775787e-08,0.0019947649607493503,4.6630302188401437e-05,5.9165173802280485e-11,0.00084699328213518738,0.00067010502272989506,0.0025577176398291828,0.0036236242200568865,5.0750578667936899e-13,3.580783828214296e-13,1.2393094874795824e-08
6.802079370010735e-08,0.29484411008966266,76.950000000000003,0.0,0.0,0.0,0.95321075809822564,9.4953534837206508,0.0023240790679764536,0.017317200127541101,0.013297625964899938,0.00368721974194195,7.2362167906051927e-09,4.152107784509882e-08,0.002047208362083892,4.7686130784745376e-05,6.0440828102066746e-11,0.00091160310905411912,0.00072156589573142769,0.0026251973067548924,0.003809794027318074,5.1899700799775054e-13,3.8549775203287581e-13,1.3349047730008982e-08
6.98084400157242e-08,0.2948436210545067,76.950000000000003,0.0,0.0,0.0,0.9519900745524027,9.4952084448714729,0.0023809933084281334,0.017696220090106435,0.013573755558440929,0.0037638019202065453,7.3944945150641306e-09,4.1471216350659481e-08,0.0020995790424411138,4.8729195302922747e-05,6.1696161551602475e-11,0.00097901655587543214,0.00077530263792067826,0.0026925959126292754,0.003999867950398861,5.3034931013207459e-13,4.1412708967149735e-13,1.4347495330049157e-08
7.159608633134103e-08,0.2948431267500263,76.950000000000003,0.0,0.0,0.0,0.95077116554702656,9.4950618432300402,0.0024377013038130581,0.018070593553875421,0.013845417029834604,0.0038391397200879056,7.5508252713364297e-09,4.1421427552852176e-08,0.0021518771051421896,4.9759429284716467e-05,6.2931097176950156e-11,0.0010492500058367552,0.00083133275578543733,0.0027599135730252654,0.0041937855513479146,5.4156196977737548e-13,4.4397563137092962e-13,1.5388770655589594e-08
7.338373264695787e-08,0.2948426271430393,76.950000000000003,0.0,0.0,0.0,0.94955410007845442,9.4949136689597839,0.0024942036313361665,0.0184402996014108,0.014112596715800216,0.0039132294455368824,7.7052003234152079e-09,4.1371714454661461e-08,0.0022041026573863917,5.077677515302982e-05,6.4145574392571786e-11,0.001122317049143107,0.00088967164708382974,0.0028271504084957963,0.004391486374944055,5.5263436028724868e-13,4.7505148962242946e-13,1.6473167163435796e-08
7.517137896257471e-08,0.2948421222062228,76.950000000000003,0.0,0.0,0.0,0.94833894425778176,9.4947639139701963,0.0025505008713199314,0.018805320471380487,0.014375284466839989,0.0039860683772956294,7.8576122568735264e-09,4.1322079933997899e-08,0.002256255810090604,5.1781184040316161e-05,6.5339548624440804e-11,0.0011982285444383043,0.00095033264093068116,0.0028943065443695604,0.0045929099844704141,5.6356594980663348e-13,5.0736167519168318e-13,1.7600939529088569e-08
7.695902527819155e-08,0.29484161191811104,76.950000000000003,0.0,0.0,0.0,0.94712576134478454,9.494612571878827,0.0026065936070104436,0.019165641493521263,0.014633473563934287,0.0040576547467741763,8.0080549517001372e-09,4.1272526745176007e-08,0.0023083366777306175,5.2772615609463507e-05,6.6512990881848894e-11,0.0012769926830976802,0.0010133270399830465,0.0029613821105490129,0.0047979959964910487,5.7435629932236245e-13,5.4091211965868645e-13,1.8772304430453414e-08
7.874667159380839e-08,0.29484109626279736,76.950000000000003,0.0,0.0,0.0,0.94591461178541025,9.4944596379672745,0.0026624824243862604,0.019521251020682473,0.014887160627586231,0.0041279877133149458,8.1565235542642362e-09,4.1223057520476685e-08,0.0023603453781844094,5.3751037868715604e-05,6.7665887384783258e-11,0.001358615056181592,0.0010786641646181689,0.003028377241310875,0.0050066841146068916,5.8500506064875952e-13,5.7570769900761819e-13,1.9987441368814408e-08
