Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170)
9.5897898440813e-12,0.21052690512181502,76.950000000000003,0.0,0.0,0.0,0.9999917494002496,9.4999999122395877,3.3580002398489074e-07,3.6351360518068092e-06,3.5718689509728388e-06,7.5499822054483618e-08,2.155909986057949e-12,3.9868475852228124e-08,2.5402124239528471e-07,1.2258421550804398e-08,1.2519090666836497e-15,2.2587484985819521e-15,2.3445074452717058e-15,3.2257049602487689e-07,1.5240308897118912e-10,1.3479907712546478e-16,4.1416404623416981e-19,3.9284908874229451e-22,5.6171229224549128e-23,5.0877400432009446e-14,2.7819800846722494e-11,3.7299294438160217e-13,3.7326758391346998e-13,1.7948220298555982e-16,9.5157328882101479e-17,1.8106959485697636e-21,3.3721405302061697e-13,3.2868101769174276e-16,9.0695995033986586e-17,2.2748428323174129e-29,7.1521972042660291e-18,5.6406241029986617e-20,2.1563142095398877e-29,3.3847799238210947e-09,1.0031359269326103e-22,2.8541812365861078e-23,3.3655094725402778e-12,9.8361758513964762e-13,5.7535591898453938e-13,3.3697179528053555e-12,4.4615278940050416e-14,2.1563110414822952e-29,1.5055028461979046e-21,6.2110758593313862e-22,5.6458188302834729e-22,4.1502504216379901e-25,2.3298609156052964e-20,6.4528278518135276e-28,1.2931423410845746e-16,6.1221266426553737e-26,2.4608453440429326e-29,1.5846919858001618e-18,1.1028742212434743e-32,2.2292874577967724e-33,8.229539398607107e-36,3.2333316475415096e-20,2.9484506282007183e-21,3.2259313172048056e-22,1.2955310900223348e-18,8.2063776478259352e-22,5.4053521557665283e-20,1.1427689951595127e-21,5.1381061888872995e-22,7.6497737662448504e-22,2.128018918698319e-23,1.9066268453802483e-28
9.82993091344583e-12,0.21052690511197908,76.950000000000003,0.0,0.0,0.0,0.99999154281230962,9.4999999081538657,3.4420881633877816e-07,3.7261153392537542e-06,3.6594722850983168e-06,7.9229958243873327e-08,2.2098683027243108e-12,3.9868469746309736e-08,2.6081063807978373e-07,1.2613952929594178e-08,1.3137611585005352e-15,2.4465590543200637e-15,2.5259166808388175e-15,3.3119205580025765e-07,1.6012830265493877e-10,1.3870866837392768e-16,4.2618438054584534e-19,4.3340942891084173e-22,6.0944796942117748e-23,5.3618333095911987e-14,2.9210776416699889e-11,4.0151561861398431e-13,4.0181211454508743e-13,1.9345573360076632e-16,1.0304019750210411e-16,1.8617957906148256e-21,3.5430642729084923e-13,3.4564082622734735e-16,9.569520643375596e-17,2.7024013245082135e-29,7.7471806883811484e-18,6.0700023635597633e-20,2.5615992978061129e-29,3.4752502391869689e-09,1.0866444989196787e-22,3.091665004427038e-23,3.4606922054719669e-12,1.010311114305193e-12,5.7537590390429307e-13,3.4651454236832474e-12,4.7170096670789769e-14,2.5615954396872374e-29,1.6608732875583661e-21,6.8902483786415247e-22,6.276759582587812e-22,4.728739772070251e-25,2.4837521667092288e-20,7.5353458796556522e-28,1.3580609519939822e-16,6.9573603979996032e-26,2.8739569435135054e-29,1.6943293355565116e-18,1.3203442840087749e-32,2.6559383123424009e-33,9.9248491154494637e-36,3.5132853872179598e-20,3.09798343674103e-21,3.5004557641269481e-22,1.3947489891152315e-18,8.8548422582628075e-22,5.6784194571440491e-20,1.2332714509329055e-21,5.6511742826281712e-22,8.2321528236067405e-22,2.258283040655561e-23,2.0970113526543916e-28
1e-11,0.21052690509169292,76.950000000000003,0.0,0.0,0.0,0.99999139650564894,9.499999905208794,3.5016396190230749e-07,3.7905472722809908e-06,3.7214618323574516e-06,8.1923180291131394e-08,2.2480818207665212e-12,3.9868465058933703e-08,2.6561892075449769e-07,1.2865764771859624e-08,1.3584194311108587e-15,2.5860502189160608e-15,2.6600708871317732e-15,3.3729788596898329e-07,1.6571484084351776e-10,1.4147771053132375e-16,4.3469804283424168e-19,4.6399482453277991e-22,6.4493753866874986e-23,5.5603077720592976e-14,3.0215816388957664e-11,4.2256519754533829e-13,4.2287785201209229e-13,2.0377564292865402e-16,1.0887882382519912e-16,1.8979849491528987e-21,3.666668709281893e-13,3.5790993725593052e-16,9.9317506823164872e-17,3.0452283031751962e-29,8.1880619095122343e-18,6.3867718471358219e-20,2.88656742076368e-29,3.5393218458200838e-09,1.1485260331641255e-22,3.2676413953915689e-23,3.5280559071632947e-12,1.0291658542015437e-12,5.753899570822782e-13,3.5326866936667228e-12,4.9022422780224988e-14,2.8865629976741595e-29,1.7779327317332907e-21,7.4047981443317857e-22,6.7554354879208337e-22,5.1767069253463935e-25,2.5961469185850726e-20,8.3910270782139128e-28,1.4049821240837648e-16,7.6030044335461274e-26,3.2005344188846788e-29,1.7746387286122673e-18,1.4958642339586526e-32,2.9990679266805017e-33,1.1302411873858958e-35,3.7210838218786506e-20,3.2060833175379528e-21,3.7039069968568849e-22,1.4679826776290071e-18,9.3341019122948469e-22,5.8758532116070065e-20,1.3001654656416296e-21,6.0365019680058885e-22,8.6617986446571017e-22,2.3531478504551512e-23,2.2399950225765755e-28
1.0310213052174887e-11,0.21052690509169292,76.950000000000003,0.0,0.0,0.0,0.99999112963610537,9.499999899727209,3.6102638843158041e-07,3.9080736947483557e-06,3.8344236286084295e-06,8.6945339011309995e-08,2.3177848057491147e-12,3.9868455972423515e-08,2.7438942564922623e-07,1.3325120568122268e-08,1.4416955077320625e-15,2.8547934758402443e-15,2.9172516195521628e-15,3.4843517089201761e-07,1.7615159016935518e-10,1.465290042090828e-16,4.5022875567147305e-19,5.2396017028169317e-22,7.1338811869869731e-23,5.9316438942450777e-14,3.209155842458586e-11,4.6281765925381067e-13,4.6316127493644305e-13,2.235262533224681e-16,1.200894293097682e-16,1.9639954664622368e-21,3.8975856784179257e-13,3.8084048784989364e-16,1.0609949994499749e-16,3.7669462649387553e-29,9.0350298741084839e-18,6.9922749480502824e-20,3.5706902780326743e-29,3.6561912861345951e-09,1.2674094796536197e-22,3.6057093699255334e-23,3.650833653923399e-12,1.0634517607607428e-12,5.7541542821602972e-13,3.6557973981098147e-12,5.2492873381597035e-14,3.5706846362029852e-29,2.007183878315289e-21,8.4190896222486942e-22,7.7004991624557717e-22,6.0823601117857221e-25,2.8084817974744341e-20,1.0162735358697599e-27,1.4925853942767747e-16,8.9056965700073803e-26,3.8767987715952667e-29,1.9268737687251033e-18,1.8682183534606692e-32,3.7240483637677989e-33,1.424837310950901e-35,4.1210373037028065e-20,3.4079554474015195e-21,4.0947740750391959e-22,1.6080514555044206e-18,1.0252084816423396e-21,6.2446185941283301e-20,1.4283095407282976e-21,6.7883066627823151e-22,9.4830678688312117e-22,2.5317861320280419e-23,2.5189671670097622e-28
1.0790495190903945e-11,0.21052690507059282,76.950000000000003,0.0,0.0,0.0,0.99999071645946891,9.4999998909624637,3.778439437044212e-07,4.090031794050892e-06,4.0090366987952801e-06,9.4998704851322416e-08,2.4257011565768992e-12,3.9868441078726916e-08,2.8796820773940053e-07,1.4036391705137339e-08,1.5752342701861124e-15,3.3089126569418177e-15,3.34842317902017e-15,3.6567827951381784e-07,1.929386897441568e-10,1.5435047818005881e-16,4.7427684067801322e-19,6.2815770151016892e-22,8.292558391430424e-23,6.5302793658728295e-14,3.510367298914418e-11,5.3001457002346969e-13,5.3041003219571965e-13,2.5653944642800521e-16,1.389227258217409e-16,2.066195116977363e-21,4.2690055783482514e-13,4.1774686876527773e-16,1.1704495456411313e-16,5.171620749234294e-29,1.045913874162602e-17,8.002422484880425e-20,4.9021978080910762e-29,3.8371328804675096e-09,1.4673130736227635e-22,4.1741521761529092e-23,3.8406766939601843e-12,1.116265539486025e-12,5.7545457634344577e-13,3.8461790456924969e-12,5.809941131619004e-14,4.9021896999770786e-29,2.4047388930405828e-21,1.0196820103645257e-21,9.3609428693169714e-22,7.7348947869179899e-25,3.1560222478606211e-20,1.3521022811726422e-27,1.6333486966153604e-16,1.1275368269818867e-25,5.1589066287120667e-29,2.1774051867998722e-18,2.6019259031148665e-32,5.143621645518004e-33,2.0129703584397249e-35,4.7954691147412153e-20,3.7324441588364405e-21,4.7518910563427262e-22,1.8419543536820641e-18,1.1788500054955022e-21,6.8375550998090822e-20,1.6428188386174639e-21,8.0840429208565778e-22,1.0853183997490587e-21,2.8227100589094932e-23,2.9997752592714252e-28
1.1270777329633002e-11,0.2105269050486852,76.950000000000003,0.0,0.0,0.0,0.99999030328240024,9.4999998818622355,3.9466148215730317e-07,4.2719896690954653e-06,4.1833140699865007e-06,1.0338748169708048e-07,2.5336173741394793e-12,3.986842574093856e-08,3.0154698406034952e-07,1.4747734403546044e-08,1.7143347631073027e-15,3.8118538478876418e-15,3.8216423803623048e-15,3.8292138129754269e-07,2.1048959975101162e-10,1.6217273908610083e-16,4.9832755326285086e-19,7.4735255792715059e-22,9.5782945581625812e-23,7.157731107543538e-14,3.8246592492433279e-11,6.0336856184878132e-13,6.0382081743115787e-13,2.9262851680221999e-16,1.5962706557396021e-16,2.1683947322023214e-21,4.6573238965960393e-13,4.5635996116602092e-16,1.2853157002133669e-16,7.0022287214924095e-29,1.2026406654565155e-17,9.1042478868457104e-20,6.6374591529835897e-29,4.0180750158573145e-09,1.6873249785978303e-22,4.7997483421550141e-23,4.0302217142318088e-12,1.1687544726867133e-12,5.7549349824813668e-13,4.0362907726937962e-12,6.3989198633363401e-14,6.6374476838553118e-29,2.8582963663100575e-21,1.2250783921187582e-21,1.1284614557419408e-21,9.7347965836026771e-25,3.5266067907904121e-20,1.7767234590256058e-27,1.7803381841561674e-16,1.4133343307328978e-25,6.7803691424952951e-29,2.4462536401953399e-18,3.5718510982564063e-32,7.0071965603491063e-33,2.8025065149953601e-35,5.540040125414211e-20,4.0714199618938103e-21,5.4746990461781309e-22,2.097389824919361e-18,1.3470581792325145e-21,7.4572109928198736e-20,1.8777100163042854e-21,9.551436048727063e-22,1.2347663217739234e-21,3.1311860782014878e-23,3.5442790527886369e-28
1.175105946836206e-11,0.21052690502597607,76.950000000000003,0.0,0.0,0.0,0.99998989010489936,9.4999998724291004,4.1147900379022892e-07,4.4539473420684392e-06,4.3572582969080813e-06,1.1210911508128726e-07,2.6415334715869829e-12,3.9868410264324561e-08,3.1512575448107723e-07,1.5459126473949649e-08,1.8589546287365078e-15,4.3666184968983948e-15,4.3391581190753166e-15,4.0016447607693356e-07,2.2880431867369748e-10,1.6999554291835369e-16,5.2238014198725224e-19,8.8296771771717829e-22,1.0999045891789619e-22,7.8139905044714195e-14,4.1519792385904117e-11,6.8314079319805678e-13,6.836550084084457e-13,3.3192613333169108e-16,1.8228907705700852e-16,2.2705943076220359e-21,5.0625405592951326e-13,4.9667975750771798e-16,1.405593457342389e-16,9.3609779200029683e-29,1.3743732165337089e-17,1.0301529836640234e-19,8.873361949270642e-29,4.1990176881067996e-09,1.9284147783339151e-22,5.4852524630434903e-23,4.2194691392022193e-12,1.2209205809226798e-12,5.755322653801746e-13,4.2261330210362935e-12,7.0161724322998397e-14,8.8733459601155891e-29,3.3728145628463959e-21,1.4610039762126903e-21,1.3499730768669674e-21,1.2135818012516834e-24,3.9204436089711336e-20,2.308317301212977e-27,1.9335414464747758e-16,1.755378563666053e-25,8.8107786023735411e-29,2.7337247484639744e-18,4.8389476529614794e-32,9.426186122336098e-33,3.8496692377590764e-35,6.3582033997674216e-20,4.4248538708768761e-21,6.2660508049970246e-22,2.3752880967559036e-18,1.5304810342114117e-21,8.10356876589086e-20,2.1338918496917757e-21,1.1203893567180379e-21,1.3971635557882981e-21,3.457331011280911e-23,4.1574535187868281e-28
1.2231341607091117e-11,0.21052690500247165,76.950000000000003,0.0,0.0,0.0,0.99998947692696627,9.4999998626656126,4.2829650860320115e-07,4.6359048282657321e-06,4.5308719148335639e-06,1.2116106998698505e-07,2.7494494579826098e-12,3.9868394710891522e-08,3.2870451897496955e-07,1.6170552617357253e-08,2.0090518318369461e-15,4.9762714199387612e-15,4.9032567980855463e-15,4.1740756381828182e-07,2.4788284507523547e-10,1.7781872143930451e-16,5.4643408929771171e-19,1.0364997341996135e-21,1.2562939316413121e-22,8.4990489441619462e-14,4.4922751168935145e-11,7.6959137619962297e-13,7.7017293567331189e-13,3.7456443301575889e-16,2.069950406725813e-16,2.3727938422353281e-21,5.4846554940893739e-13,5.3870625042458201e-16,1.5312828094517954e-16,1.236870646926478e-28,1.5618013012860811e-17,1.1598022947310863e-19,1.1724455073972869e-28,4.3799608944226745e-09,2.1915519422476845e-22,6.2334188090852409e-23,4.4084194147443898e-12,1.2727658787782156e-12,5.7557090200979631e-13,4.4157062539006734e-12,7.661647823361252e-14,1.1724433079613223e-28,3.9534506433092954e-21,1.7305397684460079e-21,1.6036237448958555e-21,1.4997341806052131e-24,4.3377184771175271e-20,2.9678058276839574e-27,2.092946320483776e-16,2.161849802490819e-25,1.1330248774114107e-28,3.040101342103305e-18,6.4763765900062674e-32,1.2533725072059256e-32,5.2231783705380358e-35,7.2534057713718004e-20,4.7927174831845916e-21,7.1287599788409432e-22,2.6765775226496255e-18,1.7297652801076487e-21,8.7766113675546889e-20,2.4122712594110031e-21,1.3055162809498818e-21,1.5730199341363794e-21,3.8012487941487481e-23,4.8443997158406334e-28
1.2711623745820175e-11,0.21052690497817808,76.950000000000003,0.0,0.0,0.0,0.99998906374860097,9.4999998525742946,4.4511399659622235e-07,4.8178621382281023e-06,4.7041574397321584e-06,1.305408306994654e-07,2.857365339569173e-12,3.9868379075879245e-08,3.4228327754406201e-07,1.6882002289888406e-08,2.1645846572385807e-15,5.6439399806099496e-15,5.5162619583633912e-15,4.3465064452426003e-07,2.6772517757332769e-10,1.856421587016838e-16,5.7048903905777274e-19,1.2095198539348369e-21,1.4278270268358455e-22,9.2128978166149406e-14,4.8454950367522368e-11,8.6297938271775816e-13,8.6363388863251219e-13,4.2067502405639557e-16,2.3383089069699818e-16,2.4749933360575485e-21,5.9236686295895411e-13,5.8243943266638127e-16,1.6623837482640639e-16,1.6167291669960327e-28,1.7656146120810389e-17,1.2997457921558903e-19,1.5325232262608764e-28,4.5609046324064528e-09,2.4777058251683282e-22,7.0470013249998862e-23,4.5970729940109701e-12,1.3242923706157038e-12,5.7560941521921679e-13,4.6050109415998619e-12,8.3352951099961032e-14,1.5325202378793207e-28,4.6055593386694179e-21,2.0369455435200322e-21,1.8925846192200799e-21,1.8384718143849345e-24,4.778597170246967e-20,3.7791325718842656e-27,2.25854087449762e-16,2.6417373779161739e-25,1.4430493175275382e-28,3.3656449982755447e-18,8.5713118996008918e-32,1.6487800895995577e-32,7.0063868623144655e-35,8.2290878538573223e-20,5.1749829416921585e-21,8.0656015574432775e-22,3.0021846192074453e-18,1.9455563319542574e-21,9.4763221857055873e-20,2.7137533488643327e-21,1.5119316761100462e-21,1.7628421456743771e-21,4.1630318692686245e-23,5.6103395356710413e-28
1.3191905884549232e-11,0.2105269049531013,76.950000000000003,0.0,0.0,0.0,0.99998865056980346,9.4999998421576457,4.6193146776929516e-07,4.9998192792882556e-06,4.877117368415754e-06,1.4024590065927778e-07,2.9652811206867522e-12,3.9868363390358704e-08,3.5586203017501502e-07,1.7593468155671283e-08,2.3255117074007261e-15,6.3728132800541668e-15,6.180533908234379e-15,4.5189371817801651e-07,2.8833131482256106e-10,1.9346577403554148e-16,5.9454474403729423e-19,1.403675120652568e-21,1.6153500515865556e-22,9.9555285144422866e-14,5.2115874513123805e-11,9.635628503872096e-13,9.6429612159339097e-13,4.703889889270071e-16,2.6288221725371914e-16,2.5771927886517531e-21,6.3795798949805839e-13,6.2787929705282965e-16,1.7988962654191228e-16,2.092224762488474e-28,1.9865027596663519e-17,1.4503541709924055e-19,1.9832594772502755e-28,4.7418488994677963e-09,2.787845667202145e-22,7.9287536295779918e-23,4.7854303291474859e-12,1.3755020481176004e-12,5.7564781250595437e-13,4.7940475532944438e-12,9.0370634558610567e-14,1.9832554630603564e-28,5.3346916331322618e-21,2.3836634309256861e-21,2.2202070016361943e-21,2.2369608536533027e-24,5.2432276234905674e-20,4.769558159494075e-27,2.430313393377514e-16,3.2048857446405355e-25,1.8215965109543616e-28,3.71059747665487e-18,1.1226923895307417e-31,2.1474685293752136e-32,9.2996792723901222e-35,9.2886840516294396e-20,5.5716228996881199e-21,9.0793123274195945e-22,3.3530341011404485e-18,2.1784983355217519e-21,1.0202685032813078e-19,3.0392414399319104e-21,1.7410740435980878e-21,1.967133762301728e-21,4.5427624337914611e-23,6.4606106481227144e-28
1.367218802327829e-11,0.21052690492724735,76.950000000000003,0.0,0.0,0.0,0.99998823739057352,9.49999983141816,4.7874892212242228e-07,5.1817762565811607e-06,5.0497541786847939e-06,1.5027380231636197e-07,3.0731968043719501e-12,3.9868347699634449e-08,3.6944077684838144e-07,1.8304945076524282e-08,2.491791899993302e-15,7.1661413570450547e-15,6.8984693518845078e-15,4.691367847549437e-07,3.097012555027859e-10,2.0128951093813844e-16,6.1860103162293289e-19,1.620689464664133e-21,1.819725600620235e-22,1.0726932432842226e-13,5.5905011121661996e-11,1.0715987886053586e-12,1.0724168597610761e-12,5.2383688741969151e-16,2.9423426829646412e-16,2.6793921993821982e-21,6.8523892197660609e-13,6.7502583644390774e-16,1.9408203525879816e-16,2.6825522487702393e-28,2.2251552731728562e-17,1.6119957667830859e-19,2.5428503321220726e-28,4.9227936929479164e-09,3.1229405937358314e-22,8.8814290156909653e-23,4.9734918713936326e-12,1.4263968903962854e-12,5.7568610185877572e-13,4.9828165570943743e-12,9.7669021146032222e-14,2.5428449969036971e-28,6.1465934558095583e-21,2.7743214540422232e-21,2.5900258662818963e-21,2.7030336482524659e-24,5.7317418561606729e-20,5.9699724385580017e-27,2.6082523647269342e-16,3.8620414649092859e-25,2.2805062228388795e-28,4.0751820577770394e-18,1.456455389731291e-31,2.7712689124672244e-32,1.2223158337562199e-34,1.0435622570861631e-19,5.9826104882978086e-21,1.0172591320546953e-21,3.7300489139979875e-18,2.4292341910777252e-21,1.0955684132697599e-19,3.3896371063976493e-21,1.9944117788055736e-21,2.186395265036921e-21,4.940513551527456e-23,7.400661644616249e-28
1.4152470162007348e-11,0.2105269049006222,76.950000000000003,0.0,0.0,0.0,0.99998782421091148,9.499999820358294,4.9556635965560616e-07,5.3637330736802276e-06,5.2220703294730389e-06,1.606220769853087e-07,3.1811123927352335e-12,3.9868332016330818e-08,3.8301951755873707e-07,1.9016429475778047e-08,2.6633844654967862e-15,8.0272343982530652e-15,7.6725010184295497e-15,4.8637984424824117e-07,3.3183499831179755e-10,2.0911333007812516e-16,6.4265778222605379e-19,1.8623647776100874e-21,2.0418324740157993e-22,1.1527100969544421e-13,5.9821850672684912e-11,1.1873431844818715e-12,1.1882523051931342e-12,5.8114875967087196e-16,3.279719515901387e-16,2.7815915680560543e-21,7.3420965336079551e-13,7.2387904372125235e-16,2.0881560013797765e-16,3.4098503608765637e-28,2.4822616001528191e-17,1.7850365711515973e-19,3.2322827148188519e-28,5.1037390103877226e-09,3.4839596154903751e-22,9.9077804504437127e-23,5.1612580735726666e-12,1.4769788648345175e-12,5.7572428670006752e-13,5.1713184225482893e-12,1.0524760429183634e-13,3.2322756935231873e-28,7.0472043811764628e-21,3.2127370224841456e-21,3.0057633419442845e-21,3.2452244882495393e-24,6.2442576815314305e-20,7.4152236312639948e-27,2.7923464660687496e-16,4.6249011045124904e-25,2.8331397511327536e-28,4.4596047890464317e-18,1.8726092499733277e-31,3.5456261041906024e-32,1.5919644997404936e-34,1.167332543054992e-19,6.4079192862278931e-21,1.1348100256902879e-21,4.1341502648018871e-18,2.698405575615593e-21,1.1735304108680078e-19,3.7658402052207434e-21,2.2734419142817165e-21,2.4211240696655733e-21,5.3563501410569207e-23,8.4360473746628132e-28
1.4632752300736405e-11,0.21052690487323156,76.950000000000003,0.0,0.0,0.0,0.99998741103081723,9.4999998089804869,5.1238378036884938e-07,5.5456897330461549e-06,5.3940682609912075e-06,1.7128828470172745e-07,3.2890278872271695e-12,3.9868316326967507e-08,3.9659825231185927e-07,1.9727918889439172e-08,2.8402489448205276e-15,8.959461958455099e-15,8.5050972930638417e-15,5.0362289666533313e-07,3.5473254196017405e-10,2.1693720435985046e-16,6.6671491404850594e-19,2.1305819727055684e-21,2.2825654673292791e-22,1.235602552481676e-13,6.3865886588682623e-11,1.3110510087466005e-12,1.3120576427124455e-12,6.4245412916569485e-16,3.6417983667702718e-16,2.883790894850372e-21,7.8487017662142058e-13,7.7443891177507323e-16,2.2409032033310993e-16,4.299523546541156e-28,2.7585111065945951e-17,1.9698402472888996e-19,4.0756394836813458e-28,5.2846848494901444e-09,3.8718716285414445e-22,1.1010560575232547e-22,5.3487293897872312e-12,1.5272499270698877e-12,5.7576236649225022e-13,5.3595536203398516e-12,1.1310587831797338e-13,4.0756303282342088e-28,8.0426563381633753e-21,3.7029203787819418e-21,3.4713321478466621e-21,3.8728060042899233e-24,6.7808802311752047e-20,9.1444646743232437e-27,2.9825845529044613e-16,5.5061600195755758e-25,3.4945137383199072e-28,4.8640556463034935e-18,2.3876571305505375e-31,4.5000445666675652e-32,2.0558014881858784e-34,1.3005208473447209e-19,6.847523291594484e-21,1.2608463982784632e-21,4.566257650764759e-18,2.9866529636877816e-21,1.2541529972865761e-19,4.1687489058433093e-21,2.5796889121029261e-21,2.6718145520011462e-21,5.7903298566391222e-23,9.5724244649498663e-28
