Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663)
3.583374163793874e-12,0.43736531724592687,76.950000000000003,0.0,0.0,0.0,0.59076291757737676,9.4999968352988695,0.00012022462025776188,0.00089680809126762033,0.00088136486199372254,2.3158768069017454e-06,3.9829400735668124e-11,0.015926522592931237,0.076828506506463681,2.004932034419142e-07,8.199366956643136e-15,2.292488175988292e-11,1.087584319871256e-08,0.30977888970226058,2.973707066925571e-07,5.8217190921760993e-16,3.5399060402881731e-16,1.1623622422472749e-12,6.7386510339103056e-16,2.322628167099991e-05,1.122103153863997e-05,2.4992512356049744e-06,2.4994600498065539e-06,1.3321663711131876e-10,6.0773376595953334e-11,4.2209865100223768e-07,9.6422592036600592e-07,1.0385993486092736e-10,2.3544682607619764e-11,1.8815283579314917e-16,1.6825238706060842e-11,2.8790904151353523e-10,1.7959508281143062e-16,0.0039300181257201786,6.1298035131924181e-17,2.6789820133950919e-17,0.00029311149347864855,6.3129312077052756e-05,9.6318426707418811e-05,0.00033830125174676113,4.2648845312997377e-05,1.7896296943946619e-16,1.2890299984678509e-12,9.5988245634075349e-14,9.4096445093621508e-14,1.7778924510341135e-16,2.9796519675166378e-11,5.6390641784343143e-20,1.1476808889425104e-08,4.8359448622332793e-18,2.2606452931297332e-18,1.1186443918636972e-10,1.8790474102334685e-22,6.7806625825567891e-22,1.8186408367919019e-25,1.8804003375098229e-08,4.3167378372316255e-12,5.4590970827148598e-09,1.1876413401514555e-09,3.2371911044040049e-14,1.0486802398697607e-11,6.6145722962817168e-14,8.874977887323145e-14,2.127328824699012e-14,1.923273503757051e-13,4.1016390221191373e-22,2.766166324608136e-13,2.4799747516656884e-10,1.0848851748257793e-09,1.4823094431558633e-11,1.1516825346865702e-09,3.1143619938926525e-10,6.0681739277256164e-07,1.9976301769149012e-08,6.771348604436623e-12,1.9976305484258544e-08,5.448794656028886e-10,9.9507005719372596e-23,5.9031553914380869e-23,5.8354871560549142e-24,9.2734831188723857e-21,9.9458180501512274e-14,4.770371285389793e-23,7.2230465750510057e-17,2.2738670320543766e-12,1.1487778997538706e-14
3.640801185979132e-12,0.4373653175981858,76.950000000000003,0.0,0.0,0.0,0.58580844426097511,9.4999967915766028,0.00012168256110859491,0.00090484540221696453,0.0008890093342637256,2.3497414664851288e-06,4.0186359011276401e-11,0.015793414128887701,0.077820607549339532,2.0244013382994592e-07,8.3192648951359635e-15,2.3626970432139223e-11,1.1173235630166103e-08,0.31379431429058546,3.0404270712187194e-07,5.8782520966423132e-16,3.5646700362378477e-16,1.2137768844142501e-12,6.9458295203683215e-16,2.3927065757982789e-05,1.148879378950271e-05,2.6053423145925176e-06,2.6055601850263533e-06,1.3894477096364622e-10,6.3438456500552156e-11,4.2787131343787244e-07,9.8426836899287727e-07,1.0604459198137625e-10,2.4060977132770838e-11,2.0780776931645474e-16,1.7210535447526586e-11,2.9612566769344459e-10,1.985885720991492e-16,0.0039828272349685893,6.2702762579327504e-17,2.7403497159431289e-17,0.00029630537682855124,6.351225146305681e-05,9.5662164132535871e-05,0.00034291219760185454,4.4079819487535545e-05,1.9787763476804211e-16,1.3359976193145552e-12,1.0085950486909475e-13,9.888704182028827e-14,1.9023477150869199e-16,3.0561033892948707e-11,6.1205107355233844e-20,1.1760179623104021e-08,5.1451869224414194e-18,2.461259905670385e-18,1.1486043278135403e-10,2.0784702970480104e-22,7.3417287867926774e-22,1.9976216609266069e-25,1.9802750793814971e-08,4.4233895322061086e-12,5.7379539845073539e-09,1.2387510535626351e-09,3.3772520189007651e-14,1.0781419151377589e-11,6.9030370701535057e-14,9.3470671533028534e-14,2.20366260882532e-14,1.9774980827188267e-13,4.3198172972610678e-22,2.8849768471481034e-13,2.5866323909916296e-10,1.1441320772161832e-09,1.5485997803208695e-11,1.1667418312712192e-09,3.3187363480942495e-10,6.1487256321296063e-07,1.9890131374421124e-08,6.9529193715393819e-12,1.9890135518646788e-08,5.7607183255338779e-10,1.0307756238108394e-22,6.1149751428770887e-23,6.3547344960078414e-24,1.0394588760635185e-20,1.0368004357520375e-13,4.9724630979428728e-23,7.5303455032858428e-17,2.4370235427005654e-12,1.203491595782563e-14
3.6982282081643904e-12,0.4373653179655068,76.950000000000003,0.0,0.0,0.0,0.58089565671946697,9.4999967484174412,0.00012312826870807783,0.00091274811386672194,0.00089651660151355823,2.3831315269124035e-06,4.0537339369511608e-11,0.015661425779008222,0.078804274831865417,2.0435446093290616e-07,8.4374825140191599e-15,2.4334175997458754e-11,1.1473207728251569e-08,0.31777615591544328,3.1071729066316103e-07,5.9338383997874295e-16,3.5889254270564256e-16,1.2665302518776953e-12,7.1545372728253919e-16,2.4635607045949322e-05,1.1757241157708679e-05,2.7139384048347441e-06,2.7141655508578419e-06,1.4481018764911528e-10,6.6168930894592684e-11,4.3359568990418496e-07,1.004388747620311e-06,1.0823790182954287e-10,2.4579463819967792e-11,2.2912035478460099e-16,1.7597579309068734e-11,3.0445706518444898e-10,2.1921262594449898e-16,0.0040352496885639536,6.4113866288409824e-17,2.8019958137761753e-17,0.00029942751653236235,6.3875538507702955e-05,9.5009589338192909e-05,0.00034746397545466301,4.5528673398748373e-05,2.1841461265950769e-16,1.3838379515956208e-12,1.0587806037201553e-13,1.0382289426761668e-13,2.033035375799762e-16,3.1329600654877759e-11,6.6332203713712244e-20,1.2044699534128848e-08,5.4676349711770855e-18,2.6756999691090478e-18,1.1787187930580325e-10,2.2950381543469274e-22,7.9374667369460366e-22,2.1904005436352731e-25,2.0834648962989224e-08,4.5304752577461861e-12,6.0254154713157275e-09,1.2911081975309279e-09,3.5207521482823435e-14,1.1079007318567569e-11,7.1986495950727853e-14,9.8348497501372594e-14,2.2811912337314934e-14,2.0322600065305409e-13,4.5452482662352688e-22,3.0066772488805053e-13,2.6958878960054795e-10,1.2053578007945204e-09,1.6165571036257365e-11,1.1816751766690088e-09,3.5322374287937064e-10,6.2287098373910103e-07,1.980434077617144e-08,7.1355972740295552e-12,1.9804345346355244e-08,6.0846909210403713e-10,1.0670400842471814e-22,6.3301104764410301e-23,6.9098645869659594e-24,1.1629067437966258e-20,1.0800227126217092e-13,5.1793500538235347e-23,7.8449682553413469e-17,2.6086550230786556e-12,1.259871910423425e-14
3.755655230349649e-12,0.4373653183479108,76.950000000000003,0.0,0.0,0.0,0.57602420199335991,9.499996705819111,0.00012456184598105924,0.00092051847776596616,0.00090388896970911568,2.4160482435558874e-06,4.0882441801939673e-11,0.015530548056727125,0.079779579330043232,2.0623673020383122e-07,8.5540242571009505e-15,2.5046253596617977e-11,1.1775714909996134e-08,0.32172469721225405,3.1739297431566906e-07,5.9884938389320317e-16,3.6126914240785953e-16,1.3206313591735721e-12,7.3647019397619894e-16,2.5351799083314893e-05,1.202631013709102e-05,2.8250456095658195e-06,2.8252822511386817e-06,1.5081324582352618e-10,6.8964989941466618e-11,4.392721868302415e-07,1.0245853572727895e-06,1.1043967618431018e-10,2.510009535115795e-11,2.5219688283844914e-16,1.7986332836655808e-11,3.1290362268710436e-10,2.4157480706378928e-16,0.0040872881343953765,6.5531209581465193e-17,2.8639143390277925e-17,0.00030247883755733237,6.4219654962806486e-05,9.4360752475515503e-05,0.00035195710683209115,4.6995119301063603e-05,2.4068076493983566e-16,1.432553625007603e-12,1.1104495447618833e-13,1.0890502563414123e-13,2.1701393503200685e-16,3.2102113211983291e-11,7.1785698818358524e-20,1.2330305698731677e-08,5.803544084397032e-18,2.9046434453693677e-18,1.2089803317922526e-10,2.5298813439501864e-22,8.5692635177958609e-22,2.3977396323742536e-25,2.1900105400822414e-08,4.6379713320248619e-12,6.3215595101819371e-09,1.3447175965502012e-09,3.667705039350129e-14,1.1379534259004898e-11,7.501438806751649e-14,1.0338501558175672e-13,2.3599030555652284e-14,2.0875530679099607e-13,4.7780132112940031e-22,3.13127836800862e-13,2.8077510336490825e-10,1.2685831424460121e-09,1.6861868167208974e-11,1.1964836309149586e-09,3.7550691991197543e-10,6.3081308457366798e-07,1.9718947315920127e-08,7.3193423696820893e-12,1.9718952308899735e-08,6.4209575568460662e-10,1.1038579920186515e-22,6.5485290813867989e-23,7.5026421651435451e-24,1.2986172385334947e-20,1.1242518045715853e-13,5.3910472406208238e-23,8.1669381599116955e-17,2.789032196518669e-12,1.3179412603574601e-14
3.813082252534907e-12,0.4373653187454151,76.950000000000003,0.0,0.0,0.0,0.5711937301488732,9.4999966637790241,0.00012598339498095601,0.00092815870770953106,0.00091112870577999205,2.4484932163852987e-06,4.1221764639097756e-11,0.015400771556579977,0.080746591418822844,2.0808747794783277e-07,8.6688957905436254e-15,2.5762963098808732e-11,1.2080713358840645e-08,0.32564021842270091,3.2406832405839225e-07,6.0422339886054827e-16,3.6359866955100066e-16,1.3760889774618047e-12,7.5762525595347982e-16,2.6075536440058854e-05,1.2295938773229478e-05,2.9386694459431127e-06,2.9389158035766509e-06,1.5695427138836828e-10,7.1826807694072554e-11,4.4490120720307054e-07,1.0448565307422579e-06,1.1264973034155189e-10,2.5622825295002902e-11,2.7714823216191872e-16,1.8376759280272921e-11,3.2146571670464648e-10,2.6578758391286518e-16,0.0041389452059960325,6.6954658350016097e-17,2.9260994360154346e-17,0.00030546025877044021,6.4545073181529724e-05,9.3715693951841025e-05,0.00035639211335556232,4.8478872203771154e-05,2.6478781348416024e-16,1.4821472899428014e-12,1.1636117898578048e-13,1.1413440859108871e-13,2.3138446544274208e-16,3.2878468672177165e-11,7.7579653314302267e-20,1.2616936581927405e-08,6.1531652390632664e-18,3.1487875404419929e-18,1.2393816504162262e-10,2.7841817280728811e-22,9.2385270971223608e-22,2.6204250771055059e-25,2.2999521009753859e-08,4.7458545956879352e-12,6.6264618595592905e-09,1.3995838003905403e-09,3.8181234754933632e-14,1.1682968057222621e-11,7.8114320352428759e-14,1.0858193571209516e-13,2.4397864811251108e-14,2.1433712038426746e-13,5.0181911563750071e-22,3.2587904030382175e-13,2.9222309941343956e-10,1.3338283396766487e-09,1.7574938979409004e-11,1.211168245065899e-09,3.9874342619937318e-10,6.3869929299680287e-07,1.9633965666554216e-08,7.5041154968878678e-12,1.9633971079166968e-08,6.769763831019615e-10,1.1412239243441034e-22,6.7701987876316151e-23,8.134882234390809e-24,1.447573146819226e-20,1.1694906682810089e-13,5.6075687330795128e-23,8.4962769914172819e-17,2.9784286515650212e-12,1.3777219534553213e-14
3.9279362969054234e-12,0.4373653195857686,76.950000000000003,0.0,0.0,0.0,0.56165435033971012,9.4999965813617031,0.00012879081206259134,0.00094305743591144634,0.00092521915810169235,2.5119759043467093e-06,4.1883456578630868e-11,0.015144485002491725,0.082656016893415604,2.1169650925046064e-07,8.8936564571243055e-15,2.7209341060541342e-11,1.2698012545094278e-08,0.33337330970478163,3.3741252279457264e-07,6.1470294056221473e-16,3.6812370736424688e-16,1.4911076410514848e-12,8.0032348014814741e-16,2.7545230445585325e-05,1.2836634774577388e-05,3.1734862370101561e-06,3.1737526902416345e-06,1.6965136926535327e-10,7.7748337295301145e-11,4.560184132012088e-07,1.0856160557853892e-06,1.17093956460794e-10,2.6674399030570256e-11,3.3314238091636404e-16,1.9162487353880787e-11,3.389379599142823e-10,3.202400128025786e-16,0.0042411256890145599,6.9819348427321217e-17,3.05124647032764e-17,0.00031121704395885438,6.5141657628409402e-05,9.2437032183133501e-05,0.0003650898356830839,5.1497172782310566e-05,3.1899646010976763e-16,1.5839792692342856e-12,1.274453397378796e-13,1.2503857327288886e-13,2.6218044131632853e-16,3.4442314928830554e-11,9.0246626176250023e-20,1.3193033154545855e-08,6.8945264701101596e-18,3.6855630939332335e-18,1.300575246113281e-10,3.3561463289185412e-22,1.0695186832041674e-21,3.1150995769648482e-25,2.5301800653545472e-08,4.9626926084129761e-12,7.2628336747471364e-09,1.513103484152746e-09,4.1294043998702744e-14,1.229843211727953e-11,8.4531320453420685e-14,1.1946357955041541e-13,2.6030220825283407e-14,2.2565591504393504e-13,5.5210909433886185e-22,3.5225849008282127e-13,3.1590753369931575e-10,1.4704565022950747e-09,1.9051580124062127e-11,1.2401701128774931e-09,4.4815674304144084e-10,6.5430572710704871e-07,1.9465285152880064e-08,7.8765930272722908e-12,1.9465291395286493e-08,7.5059799857097638e-10,1.2175783173918308e-22,7.2231636888214299e-23,9.5252624260920325e-24,1.7894543156227173e-20,1.263008506572537e-13,6.0551360139773248e-23,9.1771409827493096e-17,3.3853877012956535e-12,1.5025060587696316e-14
4.031304936838888e-12,0.43736532039380976,76.950000000000003,0.0,0.0,0.0,0.55320562044695243,9.4999965090634273,0.00013127735696259933,0.00095604269118192869,0.00093746892957273238,2.5675191890967744e-06,4.246016610029435e-11,0.014917500565689386,0.08434683365651513,2.1484203210095468e-07,9.0903076407259938e-15,2.8524610909528608e-11,1.3261677607701445e-08,0.34022292625760797,3.4940773029448151e-07,6.2383659306684588e-16,3.7205290720666776e-16,1.5993468699028574e-12,8.3915755875262716e-16,2.8892722967650597e-05,1.3324584373115857e-05,3.3934720789718309e-06,3.3937573768686729e-06,1.8155323256648688e-10,8.3304038613949119e-11,4.6586550210634389e-07,1.122538541829576e-06,1.2112029376378541e-10,2.762754374072044e-11,3.9115840293795854e-16,1.9875009249743096e-11,3.5506164458935156e-10,3.768089987725301e-16,0.0043318099504619329,7.2417155692284087e-17,3.1647339523912125e-17,0.00031616817016269603,6.5619183643822246e-05,9.129940762514247e-05,0.00037272421529015826,5.4270030387976681e-05,3.7530437104259363e-16,1.6786576165406671e-12,1.3794074465557667e-13,1.3536468029083755e-13,2.9234209929043875e-16,3.5861959637357176e-11,1.0295820192734567e-19,1.371443481899598e-08,7.6110770198946406e-18,4.228038303851634e-18,1.3560575760391098e-10,3.9504119486709433e-22,1.2148845153121168e-21,3.6211688153508504e-25,2.7493881346247157e-08,5.1589490303628775e-12,7.8662376623154186e-09,1.6196097034113628e-09,4.4215225994994281e-14,1.286198545670822e-11,9.0555423331159117e-14,1.298217994610784e-13,2.7538260872806973e-14,2.3601660797747401e-13,5.9998002895215205e-22,3.7700449926997189e-13,3.3812656161577245e-10,1.6005216088412018e-09,2.0438339074985548e-11,1.2658586238623684e-09,4.9608931848971457e-10,6.6816459251957224e-07,1.9314985433008917e-08,8.2149613422732101e-12,1.9314992411473034e-08,8.2139331263530826e-10,1.2881177600054623e-22,7.6416319694598526e-23,1.0930810832306746e-23,2.1535689356341993e-20,1.3506534736991047e-13,6.4745670017168572e-23,9.8153082255418855e-17,3.7852978227847154e-12,1.6208861248467391e-14
4.130953301789872e-12,0.43736532121915134,76.950000000000003,0.0,0.0,0.0,0.54518166395509149,9.4999964410296904,0.00013363897634363023,0.00096819234591615422,0.00094890263620482358,2.6196523532963204e-06,4.2999764376195823e-11,0.014701928599165651,0.085952369112288846,2.1778514692699081e-07,9.2748852819476869e-15,2.9803435798205214e-11,1.3812086735425462e-08,0.3467287505337327,3.6095115726829565e-07,6.3238251356733963e-16,3.7572145932788223e-16,1.7079697441852558e-12,8.7692109761247703e-16,3.02133593554152e-05,1.3795844610966154e-05,3.6133166419521124e-06,3.6136207885511745e-06,1.9345336422033056e-10,8.8863380270342002e-11,4.7521833283637089e-07,1.1583377478027234e-06,1.2502455510673843e-10,2.8552176563192273e-11,4.5466734382857068e-16,2.056650861365293e-11,3.7096440936803223e-10,4.3888817669793475e-16,0.0044180986914422113,7.4938333359567699e-17,3.2748733804356463e-17,0.00032073987037361401,6.6028697771229182e-05,9.0214605158762227e-05,0.00037991315138497227,5.6992116146554979e-05,4.370890110062407e-16,1.7726606634978064e-12,1.4852890716299724e-13,1.4578298159136812e-13,3.2371820976219062e-16,3.7240937546817008e-11,1.1647482484262768e-19,1.421936922836692e-08,8.3473887833598874e-18,4.8086638457748152e-18,1.4098715754582043e-10,4.6026188647870978e-22,1.3686566742574937e-21,4.1686440400217581e-25,2.9716825593388893e-08,5.3490117281155938e-12,8.4758070731100712e-09,1.7261930695341371e-09,4.7139130835314324e-14,1.3413734284670619e-11,9.6587028473386645e-14,1.4032220563786627e-13,2.9026293234575599e-14,2.4615716878979516e-13,6.4850806694309465e-22,4.0176506417229691e-13,3.6035966709939478e-10,1.7323743032299457e-09,2.1827193231389235e-11,1.2902577825008946e-09,5.4551120670893488e-10,6.8135937756337387e-07,1.9171490204902479e-08,8.54376310464864e-12,1.9171497883349475e-08,8.9384864908769666e-10,1.3577213320362634e-22,8.054548289400396e-23,1.2435588288799364e-23,2.5623166311101838e-20,1.4382759469931431e-13,6.8938647532634306e-23,1.045336554388235e-16,4.2026051885118003e-12,1.7405769749449796e-14
4.230601666740857e-12,0.4373653220899862,76.950000000000003,0.0,0.0,0.0,0.53727444049417183,9.4999963746062726,0.00013596632352983878,0.00097999104693026777,0.00095997882545927234,2.6704172209580045e-06,4.3523775851179891e-11,0.014489493228373802,0.087534277319532533,2.2064325365153239e-07,9.4546184649808584e-15,3.1091838171215098e-11,1.4369189254579334e-08,0.35314049211794413,3.7246874231211448e-07,6.4068159608426722e-16,3.7928121508151694e-16,1.8208323997459059e-12,9.1497278638218769e-16,3.1554714292006887e-05,1.426768026141642e-05,3.8408065459610699e-06,3.841130212354304e-06,2.0577304786019816e-10,9.4623024111223021e-11,4.8443589167682595e-07,1.1943309105017489e-06,1.2895036168978966e-10,2.948227675465498e-11,5.2636427641847984e-16,2.1262371648216311e-11,3.8722157445354538e-10,5.0914306672875955e-16,0.0045032898772522671,7.747543694857676e-17,3.3857081449456434e-17,0.00032511864188443411,6.6390518638525118e-05,8.9141484421502578e-05,0.00038693724585026149,5.9760908936892715e-05,5.0700160215003997e-16,1.8693599863747452e-12,1.5958265806262589e-13,1.5666023579134275e-13,3.5745284289785224e-16,3.8629712261328439e-11,1.3131433731662648e-19,1.4726276440010817e-08,9.1295992016011805e-18,5.450229016610307e-18,1.4639744077224711e-10,5.3407708812044264e-22,1.5366216075614107e-21,4.7795817166652332e-25,3.2049428729610195e-08,5.5398214904789134e-12,9.1130803214547087e-09,1.8366309451697979e-09,5.0169363512009663e-14,1.3973659037786464e-11,1.0283979871206472e-13,1.5133565511785061e-13,3.0547378625108974e-14,2.5644491084494359e-13,6.9940713876544227e-22,4.2741769081975579e-13,3.8339474011592613e-10,1.8706669222806387e-09,2.3267236182560197e-11,1.3143040894067323e-09,5.9819053291320962e-10,6.9439406310435227e-07,1.902938918385804e-08,8.8749452518201697e-12,1.9029397552954595e-08,9.7056609971119412e-10,1.4288709789777731e-22,8.4766365453218054e-23,1.4098693624078774e-23,3.0351062886403912e-20,1.5289822201109592e-13,7.3278948129879237e-23,1.1113930775083636e-16,4.6526531318347169e-12,1.8658515609259159e-14
4.330250031691842e-12,0.4373653230062451,76.950000000000003,0.0,0.0,0.0,0.52948224188337845,9.4999963097701396,0.00013825989709334756,0.0009914489148335696,0.00097070784960303768,2.7198322227916878e-06,4.403265000995108e-11,0.014280148539802249,0.089092902082394829,2.234188039916896e-07,9.6295724439168383e-15,3.2388759952901905e-11,1.4932785530153375e-08,0.35945952007004922,3.8395478424176389e-07,6.4874095968505142e-16,3.827399161049733e-16,1.9379714008033843e-12,9.5328133476122535e-16,3.2916277481204573e-05,1.4739826257838535e-05,4.0759489546576107e-06,4.076292812849364e-06,2.1851277512803206e-10,1.0058328345378647e-10,4.9352014731121689e-07,1.2305105306862206e-06,1.3289688260639106e-10,3.0417635434947698e-11,6.0703372652090484e-16,2.1962433028514415e-11,4.0383462626219e-10,5.883846493323922e-16,0.004587396678659276,8.0027863154293357e-17,3.4972119033331583e-17,0.00032930896871330374,6.6706740313343473e-05,8.8080035911463307e-05,0.00039379915179242055,6.2575031732293337e-05,5.8584693771667515e-16,1.9687694368288786e-12,1.7110527667424321e-13,1.6799962246491299e-13,3.9364602807748264e-16,4.0027874812819274e-11,1.4756161891494393e-19,1.5234887700877588e-08,9.9588338531910535e-18,6.1571830386453348e-18,1.5183341293160665e-10,6.1733919763723645e-22,1.7195883249452693e-21,5.459071604000877e-25,3.4493523886562977e-08,5.7312771618655769e-12,9.7783678788989482e-09,1.9509368379912699e-09,5.3306306681345429e-14,1.4541620611910154e-11,1.0931456193088486e-13,1.6286913419688689e-13,3.2100948054826215e-14,2.6687720800346232e-13,7.5270953118007228e-22,4.5396531863506451e-13,4.0723442842154416e-10,2.0154835653011337e-09,2.4758570570288237e-11,1.3380026792728465e-09,6.5422627063555683e-10,7.0727076288442905e-07,1.8888698375518982e-08,9.2083331412143261e-12,1.8888707426017054e-08,1.0516756098471791e-09,1.5015400860073208e-22,8.9077388474328637e-23,1.5931716966020055e-23,3.5799122561261967e-20,1.622779873675975e-13,7.7766931797919065e-23,1.179706007732889e-16,5.1369777155955159e-12,1.9968220085313361e-14
