Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520)
2.9577281977389003e-09,0.5145430018788771,76.950000000000003,0.0,0.0,0.0,1.1059098796609908e-05,9.4999993846877206,0.00050605157297438244,0.0015043624831417655,6.6844828702296721e-08,2.6242539083291213e-10,6.4442220828918986e-11,8.553870519655378e-06,0.050089121962330202,3.4616515424850674e-07,1.0147954548911863e-18,1.7517447497110843e-09,1.4485509455060263e-07,0.94449253945910128,4.3125598885866679e-06,1.078375032296684e-15,6.6690638136519971e-16,1.7868338818636908e-10,0.0,0.00060742801603216867,2.1037967364212338e-09,0.002139899569549273,0.0021403417395248841,1.1186959940863254e-07,5.4849960050348074e-08,2.5133775043885885e-07,0.00063388386470272133,6.595356465771881e-08,1.6162575827394069e-08,2.8625776705515148e-09,1.8232811041050507e-08,1.4314601144466474e-06,1.3486263040715478e-07
2.969227729581799e-09,0.5145430018956896,76.950000000000003,0.0,0.0,0.0,1.1013148409461625e-05,9.4999993848471451,0.00050586614691833351,0.001502296773195789,6.4193261032797452e-08,2.5201561960673451e-10,6.4353732223586698e-11,8.5172802596660942e-06,0.049814308981899848,3.456898187290574e-07,9.7454100964387282e-19,1.751745773353351e-09,1.4523843470505935e-07,0.94476744111433697,4.3126412818016254e-06,1.0768942652412858e-15,6.6866847046458144e-16,1.791621541986041e-10,0.0,0.00060760748687758038,2.021111187969119e-09,0.0021399021956795259,0.0021403445093454688,1.1186973671807164e-07,5.485002739289801e-08,2.514109103927288e-07,0.00063594426047966295,6.6167946075563799e-08,1.6215116782016803e-08,2.8625851877730276e-09,1.8292089741238245e-08,1.4361810282158986e-06,1.3493436572952683e-07
2.980727261424698e-09,0.514543001911865,76.950000000000003,0.0,0.0,0.0,1.0967470254030781e-05,9.4999993850059603,0.00050568077753577545,0.001500233918379755,6.1646894852439488e-08,2.4201885823074199e-10,6.4265365923240122e-11,8.4809074240193431e-06,0.049541129016155469,3.4521514019707287e-07,9.3588366792935081e-19,1.7517467553077852e-09,1.4562073672187192e-07,0.94504071027397796,4.3127224623465116e-06,1.0754155448357884e-15,6.7042578705913956e-16,1.7963962350185201e-10,0.0,0.00060778589193132948,1.9417060031161456e-09,0.002139904715241568,0.0021403471702603548,1.1186986845556993e-07,5.485009200273241e-08,2.5148363588828978e-07,0.00063800180951085062,6.638203129339989e-08,1.6267585143448385e-08,2.8625924037675224e-09,1.8351286539030944e-08,1.4408954193335496e-06,1.3500493676276825e-07
2.9922267932675968e-09,0.5145430019274281,76.950000000000003,0.0,0.0,0.0,1.0922062712961746e-05,9.4999993851641822,0.00050549546487883943,0.0014981739147458567,5.9201556164187318e-08,2.3241872003654023e-10,6.4177121758764133e-11,8.4447507207134931e-06,0.049269572361210698,3.4474111774411503e-07,8.9876006272145472e-19,1.7517476972723063e-09,1.4600200346226783e-07,0.9453123566384346,4.3128034312229262e-06,1.0739388682502214e-15,6.7217834430284685e-16,1.8011579967062844e-10,0.0,0.00060796323752643254,1.8654510306759677e-09,0.0021399071325180936,0.0021403497265901268,1.1186999484504873e-07,5.485015398967148e-08,2.5155592950712541e-07,0.00064005651572968515,6.6595820720489737e-08,1.6319981011991591e-08,2.8625993305766381e-09,1.8410401547593998e-08,1.4456032968120298e-06,1.3507436227071943e-07
3.0037263251104956e-09,0.5145430019424034,76.950000000000003,0.0,0.0,0.0,1.0876924178509698e-05,9.499999385321825,0.00050531020899920295,0.0014961167583517475,5.6853236580290224e-08,2.2319946852016994e-10,6.4088999561277594e-11,8.4088088654243908e-06,0.048999629370842783,3.4426775046300254e-07,8.631093411711401e-19,1.7517486008756673e-09,1.4638223777937691e-07,0.9455823898504736,4.3128841894259821e-06,1.0724642326585304e-15,6.7392615531244975e-16,1.8059068626932338e-10,0.0,0.00060813952995827361,1.7922212833888216e-09,0.0021399094516209869,0.0021403521824839441,1.1187011610149849e-07,5.4850213459155395e-08,2.5162779381547861e-07,0.00064210838306413701,6.6809314765531107e-08,1.6372304487810745e-08,2.8626059797628053e-09,1.8469434879936591e-08,1.45030466965133e-06,1.3514266072015495e-07
3.0152258569533944e-09,0.5145430019568145,76.950000000000003,0.0,0.0,0.0,1.0832053052483488e-05,9.4999993854789047,0.00050512500994809046,0.0014940624452605318,5.4598086751488601e-08,2.1434599154587045e-10,6.4000999162132984e-11,8.3730805814597391e-06,0.048731290456149864,3.4379503744780926e-07,8.2887306485278461e-19,1.75174946768027e-09,1.4676144251825683e-07,0.94585081949556182,4.3129647379443438e-06,1.0709916352385708e-15,6.7566923316758758e-16,1.8106428685223364e-10,0.0,0.00060831477548482739,1.7218967330351278e-09,0.0021399116764981088,0.0021403545419263442,1.1187023243133361e-07,5.4850270512418343e-08,2.5169923136434283e-07,0.00064415741543675403,6.7022513836657612e-08,1.6424555670931906e-08,2.8626123624282926e-09,1.8528386648911924e-08,1.4549995468390146e-06,1.3520985028527216e-07
3.0267253887962933e-09,0.5145430019706839,76.950000000000003,0.0,0.0,0.0,1.0787447746188875e-05,9.4999993856354319,0.00050493986777627861,0.0014920109715407571,5.2432410056926637e-08,2.0584377657334757e-10,6.3913120392916084e-11,8.3375645997137629e-06,0.048464546085210412,3.4332297779386192e-07,7.9599511396836583e-19,1.751750299184871e-09,1.4713962051591912e-07,0.9461176551022058,4.3130450777602781e-06,1.0695210731721011e-15,6.7740759091091005e-16,1.8153660496359529e-10,0.0,0.00060848898032688122,1.6543621136782722e-09,0.0021399138109398181,0.0021403568087437763,1.1187034403273332e-07,5.485032524665559e-08,2.5177024468955266e-07,0.00064620361676466943,6.7235418341439458e-08,1.6476734661243057e-08,2.8626184892334706e-09,1.8587256967217415e-08,1.4596879373502421e-06,1.3527594885212168e-07
3.038224920639192e-09,0.5145430019840329,76.950000000000003,0.0,0.0,0.0,1.0743106680372087e-05,9.4999993857914262,0.00050475478253409725,0.0014899623332664071,5.035265654442693e-08,1.9767888686793738e-10,6.3825363085445773e-11,8.3022596586221111e-06,0.048199386782744567,3.4285157059773951e-07,7.6442159535248489e-19,1.751751096827174e-09,1.4751677460135444e-07,0.9463829061422917,4.3131252098496957e-06,1.06805254364478e-15,6.791412415481978e-16,1.8200764413761549e-10,0.0,0.00060866215066825776,1.5895067327140265e-09,0.0021399158585852368,0.0021403589866108718,1.1187045109596983e-07,5.4850377755184495e-08,2.5184083631187433e-07,0.00064824699095960821,6.7448028686884433e-08,1.6528841558494344e-08,2.8626243704143695e-09,1.8646045947394944e-08,1.4643698501477812e-06,1.3534097402297773e-07
3.049724452482091e-09,0.5145430019968826,76.950000000000003,0.0,0.0,0.0,1.0699028285163698e-05,9.4999993859468965,0.00050456975427143238,0.0014879165265168951,4.8355417111193935e-08,1.8983793865466636e-10,6.3737727071773445e-11,8.2671645041170348e-06,0.047935803129777535,3.4238081495727022e-07,7.3410075412742476e-19,1.7517518619863165e-09,1.4789290759555831e-07,0.9466465820314206,4.3132051351822012e-06,1.0665860438461588e-15,6.808701980484746e-16,1.8247740789850494e-10,0.0,0.00060883429265603259,1.5272242894168634e-09,0.0021399178229282662,0.002140361079056467,1.1187055380372213e-07,5.4850428127598382e-08,2.5191100873709473e-07,0.00065028754192789572,6.7660345279438332e-08,1.658087646229817e-08,2.8626300157995365e-09,1.8704753701831021e-08,1.4690452941820268e-06,1.3540494312065184e-07
3.0612239843249898e-09,0.5145430020092528,76.950000000000003,0.0,0.0,0.0,1.0655211000022878e-05,9.499999386101857,0.00050438478303772979,0.001485873547377054,4.6437417915406755e-08,1.82308079178759e-10,6.3650212184182931e-11,8.232277889582871e-06,0.047673785763305145,3.4191070997153038e-07,7.0498288886342825e-19,1.7517525959852566e-09,1.4826802231155575e-07,0.94690869212924289,4.3132848547211386e-06,1.0651215709696769e-15,6.8259447334412495e-16,1.8294589976050948e-10,0.0,0.00060900541240075442,1.4674127006857206e-09,0.0021399197073233593,0.0021403630894693934,1.1187065233137819e-07,5.4850476449914789e-08,2.5198076445611065e-07,0.00065232527357046407,6.7872368524985977e-08,1.6632839472129467e-08,2.862635434826223e-09,1.8763380342757033e-08,1.4737142783910187e-06,1.3546787319274719e-07
3.0727235161678886e-09,0.5145430020211624,76.950000000000003,0.0,0.0,0.0,1.0611653273681949e-05,9.4999993862563219,0.00050419986888199672,0.0014838333919371311,4.4595515009540276e-08,1.7507696563662845e-10,6.3562818255190036e-11,8.1975985758117325e-06,0.047413325375961136,3.4144125474084309e-07,6.7702027010512182e-19,1.7517533000930625e-09,1.4864212155442685e-07,0.94716924573979111,4.3133643694236324e-06,1.063659122212657e-15,6.843140803310104e-16,1.8341312322794142e-10,0.0,0.00060917551597666048,1.4099739337035603e-09,0.0021399215149910697,0.0021403650211040226,1.1187074684732529e-07,5.4850522804717768e-08,2.5205010594501708e-07,0.00065436018978285999,6.8084098828851995e-08,1.6684730687325865e-08,2.8626406365559304e-09,1.8821925982249446e-08,1.4783768117004572e-06,1.3552978101585693e-07
3.0842230480107874e-09,0.5145430020326303,76.950000000000003,0.0,0.0,0.0,1.0568353564091276e-05,9.4999993864103018,0.00050401501185280489,0.0014817960562927804,4.2826689186617307e-08,1.6813274494280994e-10,6.3475545117542252e-11,8.1631253309594944e-06,0.047154412715686496,3.4097244836677533e-07,6.5016706213052075e-19,1.7517539755271075e-09,1.4901520812133144e-07,0.94742825211181136,4.3134436802406337e-06,1.0621986947762968e-15,6.8602903186858223e-16,1.8387908179521111e-10,0.0,0.0006093446094218931,1.3548138452364143e-09,0.0021399232490233715,0.0021403668770856115,1.1187083751322748e-07,5.4850567271294095e-08,2.5211903566519562e-07,0.0006563922944552525,6.829553659580135e-08,1.6736550207087821e-08,2.8626456296893312e-09,1.8880390732229999e-08,1.4830329030237204e-06,1.3559068309970436e-07
3.0957225798536863e-09,0.5145430020436736,76.950000000000003,0.0,0.0,0.0,1.0525310338364476e-05,9.4999993865638093,0.00050383021199829319,0.001479761536545053,4.1128041030943595e-08,1.6146403429967313e-10,6.3388392604218437e-11,8.1288569305020445e-06,0.04689703858540098,3.4050428995213725e-07,6.2437924781436625e-19,1.7517546234551758e-09,1.4938728480153374e-07,0.9476857204390895,4.3135227881169655e-06,1.0607402858656675e-15,6.8773934077999572e-16,1.8434377894685804e-10,0.0,0.00060951269873871455,1.3018420273084791e-09,0.0021399249123887822,0.0021403686604154169,1.1187092448429425e-07,5.4850609925764935e-08,2.5218755606340122e-07,0.00065842159147243935,6.8506682230040309e-08,1.6788298130478894e-08,2.8626504225806083e-09,1.8938774704465952e-08,1.4876825612618822e-06,1.3565059569122774e-07
3.107222111696585e-09,0.5145430020543091,76.950000000000003,0.0,0.0,0.0,1.0482522072723969e-05,9.4999993867168495,0.00050364546936616978,0.0014777298288003932,3.9496786165212053e-08,1.5505990253805921e-10,6.3301360548428527e-11,8.0947921571917837e-06,0.046641193842676246,3.4003677860098039e-07,5.9961455647262215e-19,1.7517552449974841e-09,1.4975835437642721e-07,0.94794165986078049,4.3136016939913654e-06,1.0592838926897065e-15,6.8944501985222377e-16,1.8480721815758177e-10,0.0,0.00060967978989371968,1.2509716590002803e-09,0.0021399265079372711,0.0021403703739756221,1.1187100790953667e-07,5.4850650841211475e-08,2.5225566957184986e-07,0.00066044808471385572,6.8717536135217261e-08,1.6839974556425895e-08,2.8626550232512283e-09,1.8997078010570279e-08,1.4923257953037259e-06,1.357095347786084e-07
3.118721643539484e-09,0.5145430020645538,76.950000000000003,0.0,0.0,0.0,1.0439987252446843e-05,9.4999993868694439,0.00050346078400371618,0.0014757009291706273,3.7930250686185457e-08,1.4890985219825658e-10,6.321444878361309e-11,8.0609298010143693e-06,0.046386869399411168,3.3956991341859481e-07,5.7583239456984827e-19,1.7517558412286176e-09,1.5012841961955872e-07,0.94819607946173079,4.3136803987965271e-06,1.0578295124612099e-15,6.9114608183616814e-16,1.8526940289227277e-10,0.0,0.00060984588881804794,1.202119364126971e-09,0.0021399280384049699,0.0021403720205340556,1.1187108793201368e-07,5.4850690087795765e-08,2.5232337860830417e-07,0.00066247177805358009,6.8928098714423195e-08,1.6891579583719032e-08,2.8626594394031521e-09,1.9055300762001851e-08,1.4969626140257654e-06,1.3576751609524363e-07
3.1302211753823828e-09,0.5145430020744227,76.950000000000003,0.0,0.0,0.0,1.0397704371811058e-05,9.499999387021596,0.00050327615595778812,0.0014736748337729588,3.6425866781475173e-08,1.4300380232194049e-10,6.3127657143443152e-11,8.0272686591457686e-06,0.046134056221509019,3.3910369351150887e-07,5.5299377917586201e-19,1.751756413179391e-09,1.5049748329665313e-07,0.94844898827280211,4.3137589034591484e-06,1.0563771423968321e-15,6.9284253944677201e-16,1.8573033660604295e-10,0.0,0.00061001100140759457,1.1552050745634536e-09,0.00213992950641871,0.0021403736027487325,1.1187116468906964e-07,5.4850727732877174e-08,2.5239068557615996e-07,0.0006644926753603432,6.9138370370192824e-08,1.6943113311012179e-08,2.8626636784315344e-09,1.9113443070065698e-08,1.501593026292259e-06,1.3582455512366476e-07
3.1417207072252816e-09,0.5145430020839309,76.950000000000003,0.0,0.0,0.0,1.0355671934041941e-05,9.4999993871733128,0.00050309158527481841,0.0014716515387299595,3.498116852023075e-08,1.373320719268683e-10,6.3040985461819747e-11,7.9938075359094893e-06,0.045882745328556518,3.3863811798748628e-07,5.3106127406260826e-19,1.75175696183863e-09,1.5086554816563721e-07,0.94870039527119254,4.3138372088999704e-06,1.0549267797170748e-15,6.9453440536313088e-16,1.8619002274425615e-10,0.0,0.00061017513352321898,1.1101518989922824e-09,0.0021399309145003656,0.0021403751231722093,1.1187123831256098e-07,5.4850763841123595e-08,2.524575928645314e-07,0.00066651078049753351,6.9348351504505022e-08,1.6994575836822982e-08,2.8626677474369152e-09,1.9171505045913182e-08,1.5062170409552279e-06,1.3588066709940038e-07
3.1532202390681804e-09,0.5145430020930928,76.950000000000003,0.0,0.0,0.0,1.0313888451259008e-05,9.4999993873246087,0.00050290707200082092,0.0014696310401695633,3.359378781084024e-08,1.3188536413724075e-10,6.2954433572873723e-11,7.9605452427341343e-06,0.045632927793504835,3.3817318595552535e-07,5.0999892833647917e-19,1.7517574881548834e-09,1.5123261697666409e-07,0.94895030938075453,4.3139153160338233e-06,1.0534784216462857e-15,6.9622169222860393e-16,1.8664846474255827e-10,0.0,0.00061033829099095386,1.0668859968591884e-09,0.0021399322650710317,0.0021403765842557669,1.1187130892907508e-07,5.4850798474618733e-08,2.5252410284833562e-07,0.00066852609732320626,6.9558042518783791e-08,1.7045967259533111e-08,2.8626716532369249e-09,1.9229486800542216e-08,1.5108346668544707e-06,1.3593586701478594e-07
3.1647197709110793e-09,0.5145430021019224,76.950000000000003,0.0,0.0,0.0,1.0272352444423126e-05,9.4999993874754907,0.00050272261618139187,0.0014676133342250582,3.2261450519014705e-08,1.2665475094371497e-10,6.2868001310965344e-11,7.9274805981111774e-06,0.045384594742352499,3.3770889652585673e-07,4.8977221750549038e-19,1.7517579930380637e-09,1.5159869247213667e-07,0.94919873947231237,4.3139932257696607e-06,1.0520320654126518e-15,6.9790441265092177e-16,1.8710566602690739e-10,0.0,0.00061050047960221193,1.0253364573296094e-09,0.0021399335604550349,0.0021403779883534344,1.1187137666013966e-07,5.4850831692964803e-08,2.5259021788837743e-07,0.00067053862969009015,6.9767443813898961e-08,1.7097287677388397e-08,2.8626754023775306e-09,1.9287388444797492e-08,1.5154459128175835e-06,1.3599016962271969e-07
3.176219302753978e-09,0.5145430021104328,76.950000000000003,0.0,0.0,0.0,1.0231062443283956e-05,9.4999993876259676,0.00050253821786171214,0.0014655984170350777,3.0981972739893646e-08,1.2163165856808703e-10,6.2781688510683908e-11,7.8946124275529821e-06,0.045137737353830192,3.3724524880994127e-07,4.7034798688470421e-19,1.7517584773610207e-09,1.519637773867318e-07,0.94944569436397763,4.3140709390106138e-06,1.0505877082481935e-15,6.9958257920229838e-16,1.8756163001360394e-10,0.0,0.00061066170511399212,9.854351830477969e-10,0.0021399348028837851,0.0021403793377258399,1.1187144162242429e-07,5.4850863553381446e-08,2.5265594033143296e-07,0.00067254838144559432,6.9976555790166919e-08,1.7148537188499054e-08,2.8626790011438311e-09,1.9345210089370668e-08,1.5200507876599731e-06,1.3604358944036585e-07
3.187718834596877e-09,0.5145430021186365,76.950000000000003,0.0,0.0,0.0,1.019001698632774e-05,9.4999993877760485,0.0005023538770865505,0.0014635862847435966,2.975325721806013e-08,1.1680785340865194e-10,6.269549500684769e-11,7.861939563551098e-06,0.044892346859087343,3.3678224192046991e-07,4.5169439724712748e-19,1.7517589419610502e-09,1.5232787444742388e-07,0.94969118282146137,4.3141484566540191e-06,1.0491453473887613e-15,7.0125620441953906e-16,1.8801636010931991e-10,0.0,0.00061082197324908256,9.4711677850795876e-10,0.002139935994499471,0.0021403806345439229,1.1187150392793381e-07,5.4850894110800484e-08,2.5272127251033302e-07,0.00067455535643181578,7.0185378847351535e-08,1.719971589083986e-08,2.8626824555704272e-09,1.9402951844800605e-08,1.5246493001848771e-06,1.3609614075280565e-07
3.1992183664397758e-09,0.5145430021265465,76.950000000000003,0.0,0.0,0.0,1.014921462072536e-05,9.4999993879257421,0.00050216959390026654,0.0014615769334999193,2.8573289909597186e-08,1.1217542854320288e-10,6.2609420634503137e-11,7.8294608455347687e-06,0.044648414541380674,3.3631987497135944e-07,4.337808726309896e-19,1.7517593876413449e-09,1.5269098637350821e-07,0.9499352135583865,4.3142257795914727e-06,1.0477049800740253e-15,7.0292530080414619e-16,1.8846985971112898e-10,0.0,0.00061098128969626537,9.1031844285443909e-10,0.0021399371373586138,0.0021403818808924894,1.1187156368419348e-07,5.4850923417956779e-08,2.527862167440463e-07,0.00067655955848554728,7.0393913384664439e-08,1.7250823882250291e-08,2.8626857714513741e-09,1.9460613821473503e-08,1.529241459183378e-06,1.3614783761663564e-07
3.2107178982826746e-09,0.5145430021341736,76.950000000000003,0.0,0.0,0.0,1.0108653902280748e-05,9.499999388075052,0.00050198536834681153,0.0014595703594586762,2.744013668054974e-08,1.0772679076754431e-10,6.2523465228925153e-11,7.7971751198297295e-06,0.044405931735764591,3.3585814707775328e-07,4.1657805021784837e-19,1.7517598151723831e-09,1.5305311587662466e-07,0.95017779523659762,4.3143029087088644e-06,1.0462666035474771e-15,7.0458988082243177e-16,1.8892213220653557e-10,0.0,0.00061113966011051857,8.7497986693521193e-10,0.0021399382334354759,0.0021403830787736274,1.1187162099442807e-07,5.4850951525476099e-08,2.5285077533776127e-07,0.0006785609914382835,7.0602159800766506e-08,1.7301861260434785e-08,2.8626889543497456e-09,1.9518196129623235e-08,1.5338272734344209e-06,1.3619869386351596e-07
3.2222174301255735e-09,0.5145430021415296,76.950000000000003,0.0,0.0,0.0,1.0068333395379571e-05,9.499999388223987,0.00050180120046973257,0.0014575665587798152,2.6351940136380015e-08,1.0345464814827086e-10,6.2437628625616298e-11,7.7650812396171954e-06,0.044164889828783277,3.3539705735601845e-07,4.0005773219935267e-19,1.7517602252932589e-09,1.5341426566078087e-07,0.9504189364664668,4.3143798448864148e-06,1.0448302150564199e-15,7.0624995690561963e-16,1.8937318097350428e-10,0.0,0.00061129709011321562,8.4104313443993144e-10,0.0021399392846253341,0.002140384230109997,1.1187167595773237e-07,5.4850978481958622e-08,2.5291495058296827e-07,0.00068055965911622976,7.0810118493767985e-08,1.7352828122962884e-08,2.8626920096068152e-09,1.9575698879331444e-08,1.5384067517048314e-06,1.3624872310366669e-07
