Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978)
4.708999629472644e-10,0.3513998381492009,76.950000000000003,0.0,0.0,0.0,3.8253746574545743e-05,9.4999921464877097,0.00065063926399014946,0.0035272005917361187,0.00099355457770937579,6.247486889877965e-06,2.2925046296378779e-10,2.1152670672626644e-05,0.18208161531053244,1.2434690846583283e-06,2.4785900769472475e-14,1.0643408302402664e-08,1.3977558078388829e-07,0.79800648109063821,1.3685811369538749e-05,3.9544500138043521e-15,8.7914419195250515e-16,1.4693350389491628e-10,0.0,0.00048078823665999526,2.7641084590685217e-05,0.0026568982029690617,0.0026573812623939953,2.0989790386676282e-07,1.0363406990706986e-07,1.3445810855297391e-07,0.00015579214610407291,2.4493102398255105e-08,6.0418526602764095e-09,7.4958798478072587e-09,7.6166046833967722e-09,2.912656044749701e-07,7.7267845731532045e-08,0.010606427388891091,3.6333257088918201e-14,1.5175009147678309e-14,3.1053498627707521e-06,9.5858963197238154e-07,1.1754588749001857e-07,0.000727099706253256
4.736256016082549e-10,0.3513998705476659,76.950000000000003,0.0,0.0,0.0,3.8156863325569879e-05,9.4999921943642125,0.00065058868870399966,0.0035262833034782645,0.00098580259970939806,6.1987418110915513e-06,2.2919082382176757e-10,2.1130655199727172e-05,0.18188188198279442,1.2431455980176641e-06,2.4592512498781154e-14,1.0665804297955497e-08,1.4057194880957828e-07,0.79820218642330232,1.368593030884706e-05,3.95342126949022e-15,8.8411676211969237e-16,1.4782580600163465e-10,0.0,0.00048090818654335606,2.7425421718605911e-05,0.0026649113267931605,0.0026653974095381936,2.1053104934395998e-07,1.0394678177513609e-07,1.3449108614798497e-07,0.00015670587507134323,2.46367686068691e-08,6.077311468566181e-09,7.5440829309175872e-09,7.6613474218217556e-09,2.9313603776890989e-07,7.8258374025705496e-08,0.010610196800584197,3.6546690015399173e-14,1.526415161237322e-14,3.1055574726153227e-06,9.5882274002515068e-07,1.1749617367252878e-07,0.00072740847852393448
4.763512402692454e-10,0.3513999026933037,76.950000000000003,0.0,0.0,0.0,3.8064643718554623e-05,9.4999922418679557,0.00065053811239627586,0.0035253662566525211,0.00097811110475064852,6.1503770627506224e-06,2.2913120053789113e-10,2.1108692930976811e-05,0.18168237117659963,1.242822197393505e-06,2.4400633128043937e-14,1.0687985328139642e-08,1.4136809883874262e-07,0.79839766746487062,1.368604904962394e-05,3.9523927987236773e-15,8.8908798114536705e-16,1.4871785135304096e-10,0.0,0.00048102798394853617,2.7211441507672491e-05,0.0026728619057281929,0.0026733510126242823,2.1115925281762807e-07,1.0425705277755526e-07,1.3452402594572523e-07,0.0001576193650489869,2.4780397230240828e-08,6.1127610002908539e-09,7.5920631364195511e-09,7.7060784548486737e-09,2.9500598240057075e-07,7.9253232110386878e-08,0.010613963570120045,3.6760067091475206e-14,1.5353270750570209e-14,3.1057665097915056e-06,9.5905584591010522e-07,1.1744661952940217e-07,0.00072771709428655991
4.790768789302359e-10,0.351399934588087,76.950000000000003,0.0,0.0,0.0,3.7976725970651314e-05,9.4999922890018471,0.00065048753530944504,0.0035244494511818868,0.00097047962092745518,6.1023896772845607e-06,2.2907159310581209e-10,2.1086781570698146e-05,0.18148308272249097,1.2424988827514217e-06,2.4210250883901047e-14,1.0709953664994452e-08,1.4216403190383676e-07,0.79859292474023369,1.3686167599351494e-05,3.951364601395231e-15,8.9405785471101675e-16,1.4960964122423068e-10,0.0,0.00048114763034292458,2.699913082923572e-05,0.0026807504278020017,0.0026812425596382094,2.1178255285113185e-07,1.0456490196085138e-07,1.345569280348655e-07,0.00015853261610047247,2.492398827852027e-08,6.148201257955677e-09,7.6398198186749487e-09,7.7507977856389016e-09,2.9687543845628798e-07,8.0252370879253857e-08,0.010617727704123291,3.6973388332480728e-14,1.5442366568673852e-14,3.1059768730022479e-06,9.592889400208516e-07,1.1739721742836369e-07,0.00072802555398896363
4.818025175912264e-10,0.35139996623397335,76.950000000000003,0.0,0.0,0.0,3.7892776615332463e-05,9.4999923357687717,0.00065043695766715782,0.0035235328869894604,0.00096290768001608244,6.0547767102784812e-06,2.2901200151920132e-10,2.1064919000825177e-05,0.18128401644497091,1.2421756540570787e-06,2.4021354084859349e-14,1.0731711553818666e-08,1.4295974902853481e-07,0.79878795875225439,1.3686285964943835e-05,3.9503366773956901e-15,8.9902638850385942e-16,1.505011768786023e-10,0.0,0.00048126712709479705,2.6788476657083715e-05,0.0026885773772351968,0.002689072534758509,2.1240098770696674e-07,1.0487034822294833e-07,1.3458979250034721e-07,0.00015944562828923935,2.5067541761850618e-08,6.1836322440642259e-09,7.687352374160194e-09,7.7955054173517018e-09,2.9874440602564846e-07,8.1255741316532067e-08,0.010621489208922809,3.7186653753736785e-14,1.5531439073083148e-14,3.1061884688681339e-06,9.5952201351382946e-07,1.1734796032914845e-07,0.00072833385805806119
4.845281562522169e-10,0.3513999976329043,76.950000000000003,0.0,0.0,0.0,3.781248828600955e-05,9.499992382171591,0.0006503863796757227,0.0035226165639984414,0.00095539481744600285,6.0075352402925385e-06,2.2895242577174728e-10,2.1043103267003616e-05,0.18108517216299597,1.2418525112762349e-06,2.3833931140575512e-14,1.0753261213518321e-08,1.437552512278167e-07,0.79898276998347029,1.368640415279158e-05,3.9493090266161619e-15,9.0399358821262881e-16,1.5139245956803639e-10,0.0,0.00048138647548071035,2.6579466066642427e-05,0.0026963432344708493,0.0026968414183860001,2.1301459534910618e-07,1.0517341031432955e-07,1.3462261942367076e-07,0.00016035840167869813,2.5211057690368481e-08,6.2190539611184365e-09,7.7346602405614138e-09,7.8402013531442639e-09,3.0061288520124198e-07,8.2263294502474047e-08,0.010625248090574604,3.7399863370551447e-14,1.5620488270191667e-14,3.1064012113076609e-06,9.597550582485933e-07,1.172988417371699e-07,0.0007286420069014751
4.872537949132073e-10,0.35140002878680726,76.950000000000003,0.0,0.0,0.0,3.7735577672921627e-05,9.4999924282131438,0.00065033580152546139,0.0035217004821321341,0.00094794057227139572,5.960662368682658e-06,2.2889286585715538e-10,2.1021332565777757e-05,0.18088654969043205,1.2415294543747422e-06,2.3647970551144735e-14,1.0774604836949695e-08,1.4455053950805299e-07,0.7991773588976655,1.3686522168802833e-05,3.9482816489480469e-15,9.0895945952371042e-16,1.5228349053306662e-10,0.0,0.00048150567669234871,2.6372086234182407e-05,0.0027040484762039523,0.0027045496871732672,2.1362341344532929e-07,1.0547410683918755e-07,1.346554088831615e-07,0.00016127093633223064,2.5354536074203708e-08,6.2544664116185953e-09,7.7817428958855132e-09,7.884885596171703e-09,3.0248087607843122e-07,8.3274981618694047e-08,0.010629004354882916,3.7613017198219632e-14,1.5709514166387472e-14,3.1066150209659724e-06,9.599880667327604e-07,1.1724985566080984e-07,0.00072895000090902797
4.899794335741978e-10,0.3514000596975936,76.950000000000003,0.0,0.0,0.0,3.766178363986369e-05,9.4999924738962527,0.00065028522339196173,0.0035207846413139446,0.00094054448714286714,5.9141552194226444e-06,2.2883332176914882e-10,2.0999605232779814e-05,0.18068814883647488,1.2412064833185479e-06,2.3463460906395043e-14,1.0795744591257405e-08,1.453456148670875e-07,0.799371725941316,1.3686640018440974e-05,3.9472545442830544e-15,9.1392400811762182e-16,1.531742710030437e-10,0.0,0.00048162473184286159,2.6166324436031714e-05,0.0027116935754106586,0.002712197814053908,2.1422747936953326e-07,1.057724562565657e-07,1.3468816095421466e-07,0.0001621832323131901,2.5497976923479656e-08,6.2898695980633727e-09,7.8285998575870404e-09,7.9295581495870759e-09,3.0434837875513886e-07,8.4290753953361894e-08,0.010632758007419684,3.7826115252023446e-14,1.5798516768053309e-14,3.1068298246882755e-06,9.6022103207126108e-07,1.1720099657204991e-07,0.0007292578404541212
4.927050722351883e-10,0.35140009036716086,76.950000000000003,0.0,0.0,0.0,3.7590865488414407e-05,9.49999251922371,0.00065023464543722978,0.0035198690414673865,0.00093320610827939067,5.8680109389276926e-06,2.2877379350146748e-10,2.0977919731844273e-05,0.18048996940603698,1.2408835980736911e-06,2.3280390885187046e-14,1.0816682618207658e-08,1.4614047829431946e-07,0.79956587154492464,1.3686757706759487e-05,3.9462277125131805e-15,9.1888723966579211e-16,1.5406480219629291e-10,0.0,0.00048174364197273102,2.596216804779504e-05,0.0027192790013772839,0.0027197862682715461,2.1482683020402391e-07,1.0606847688149009e-07,1.3472087570952128e-07,0.00016309528968490108,2.5641380248313019e-08,6.3252635229497977e-09,7.8752306817104991e-09,7.9742190165413883e-09,3.0621539333165095e-07,8.5310562906258075e-08,0.010636509053542494,3.803915754723196e-14,1.5887496081566452e-14,3.1070455550345096e-06,9.6045394791957504e-07,1.1715225937018641e-07,0.00072956552589500327
4.954307108961788e-10,0.3514001207973905,76.950000000000003,0.0,0.0,0.0,3.7522601358120673e-05,9.4999925641982923,0.00065018406781075424,0.0035189536825160806,0.00092592498544046735,5.822226695879276e-06,2.287142810478696e-10,2.0956274644974871e-05,0.18029201120010457,1.2405607986063078e-06,2.3098749254719266e-14,1.0837421034516813e-08,1.4693513077078252e-07,0.79975979612425041,1.3686875238434034e-05,3.945201153530734e-15,9.2384915982762913e-16,1.5495508532026482e-10,0.0,0.00048186240805520204,2.5759604543578899e-05,0.0027268052197290849,0.0027273155154086252,2.1542150274179215e-07,1.0636218688609346e-07,1.347535532192763e-07,0.00016400710851065977,2.5784746058814054e-08,6.3606481887733039e-09,7.9216349620479518e-09,8.0188682001836108e-09,3.0808191991043433e-07,8.6334359993692986e-08,0.01064025749841108,3.8252144099101667e-14,1.5976452113298936e-14,3.1072621498320198e-06,9.6068680844061783e-07,1.1710363934838735e-07,0.00072987305757594133
4.981563495571693e-10,0.35140015099015054,76.950000000000003,0.0,0.0,0.0,3.7456786751908889e-05,9.4999926088227475,0.00065013349065048357,0.0035180385643837574,0.00091870067189850195,5.7767996810513932e-06,2.2865478440212977e-10,2.0934668663096853e-05,0.18009427401606609,1.2402380848826266e-06,2.2918524869838764e-14,1.0857961932175289e-08,1.4772957326922341e-07,0.79995350008144084,1.3686992617792021e-05,3.9441748672283146e-15,9.2880977424784306e-16,1.5584512157168094e-10,0.0,0.00048198103100130838,2.5558621495222926e-05,0.0027342726924588188,0.0027347860174149743,2.1601153348876971e-07,1.0665360430072946e-07,1.3478619355137031e-07,0.00016491868885373424,2.5928074365086506e-08,6.3960235980277275e-09,7.967812329311544e-09,8.0635057036607092e-09,3.0994795859596841e-07,8.7362096853292761e-08,0.010644003347002596,3.8465074922876328e-14,1.6065384869617469e-14,3.1074795517632495e-06,9.6091960826500967e-07,1.170551321628669e-07,0.00073018043582829856
5.008819882181598e-10,0.3514001809472935,76.950000000000003,0.0,0.0,0.0,3.7393233176882465e-05,9.4999926530998131,0.00065008291408373206,0.0035171236869942532,0.00091153272441139388,5.731727107138167e-06,2.2859530355804065e-10,2.0913100577532967e-05,0.17989675764801571,1.2399154568689702e-06,2.2739706672357145e-14,1.0878307378766916e-08,1.4852380675417839e-07,0.80014698380607707,1.3687109848839825e-05,3.9431488534988233e-15,9.33769088554012e-16,1.567349121366735e-10,0.0,0.00048209951166452536,2.5359206571537134e-05,0.0027416818779550721,0.002742198232636152,2.1659695866606925e-07,1.06942747015079e-07,1.3481879677156645e-07,0.00016583003077736422,2.6071365177227704e-08,6.4313897532053124e-09,8.0137624503208445e-09,8.1081315301176323e-09,3.1181350949458906e-07,8.8393725248654316e-08,0.010647746604125645,3.8677950033787224e-14,1.6154294356883557e-14,3.1076977079857005e-06,9.6115234245445258e-07,1.1700673380447224e-07,0.00073048766097153026
5.063332655401409e-10,0.3514002401620679,76.950000000000003,0.0,0.0,0.0,3.7272228003304677e-05,9.4999927406225844,0.00064998176319162274,0.003515294654139604,0.00089736417189843277,5.6426342414113582e-06,2.2847638925006942e-10,2.0870073717683028e-05,0.1795023865213809,1.2392704578374905e-06,2.2386245037607597e-14,1.0918420068924779e-08,1.501116505011716e-07,0.80053329205868629,1.3687343880568992e-05,3.9410976433317104e-15,9.4368383923627741e-16,1.5851376089976181e-10,0.0,0.00048233604929308441,2.4965032253749001e-05,0.0027563272029485111,0.0027568496182518104,2.1775413578525626e-07,1.0751427920483146e-07,1.3488389212961334e-07,0.00016765199961911009,2.6357834359473679e-08,6.5020943112910496e-09,8.1049797966490456e-09,8.1973481645407895e-09,3.1554314836489006e-07,9.0468464357604356e-08,0.010655225362432087,3.9103533177880378e-14,1.6332043549678282e-14,3.1081360923057586e-06,9.6161759613760656e-07,1.1691024905580613e-07,0.00073110165315413153
5.112394151299239e-10,0.35140029266784856,76.950000000000003,0.0,0.0,0.0,3.7169450612626513e-05,9.4999928182319611,0.00064989073050603107,0.003513649347149061,0.0008848008703462761,5.5636353307161448e-06,2.2836942035261775e-10,2.0831468814837331e-05,0.17914820557439123,1.2386902515015079e-06,2.2072829548163287e-14,1.0953873300741252e-08,1.5154000455810583e-07,0.80088021997409664,1.3687554036369052e-05,3.9392524853123879e-15,9.5260272449139262e-16,1.6011389622610406e-10,0.0,0.00048254845408016866,2.4615516606399237e-05,0.0027693131788542572,0.0027698410498174101,2.1878020176109462e-07,1.0802105532832532e-07,1.3494235165083131e-07,0.00016929095681603092,2.6615528494732205e-08,6.5656967895954336e-09,8.1862955950486734e-09,8.2776032316221311e-09,3.1889815621682652e-07,9.2348557436766077e-08,0.0106619474273106,3.9486367622116033e-14,1.6491938306746502e-14,3.1085327675850511e-06,9.6203605812958884e-07,1.1682375072069896e-07,0.00073165372547705373
5.161455647197069e-10,0.35140034443839224,76.950000000000003,0.0,0.0,0.0,3.7071676505191734e-05,9.4999928947572965,0.00064979970131869643,0.0035120048189858305,0.00087241345796478485,5.485742444333388e-06,2.2826250255675935e-10,2.0792971719205121e-05,0.17879473674568752,1.2381103223465229e-06,2.1763802032529923e-14,1.0988724343462321e-08,1.5296769604438805e-07,0.80122643991457143,1.3687763761733658e-05,3.9374082087773032e-15,9.6151748390036256e-16,1.6171325350493691e-10,0.0,0.00048276040893569834,2.4270894261023765e-05,0.0027821172712009174,0.0027826505986037506,2.1979189621714712e-07,1.0852073332878385e-07,1.3500069187095236e-07,0.00017092914251618302,2.6873101305749226e-08,6.6292693233786759e-09,8.266871501371243e-09,8.3578205139779827e-09,3.2225158536361022e-07,9.4240515142014925e-08,0.010668661164177083,3.98690217929852e-14,1.6651757770782961e-14,3.1089312352452985e-06,9.624542470660396e-07,1.1673755536902266e-07,0.00073220530623986668
5.210517143094899e-10,0.351400395483993,76.950000000000003,0.0,0.0,0.0,3.6978240948469162e-05,9.499992970213766,0.00064970867608329908,0.003510361069209746,0.00086019947226087881,5.4089400970565124e-06,2.2815563582690879e-10,2.0754578108116186e-05,0.17844197874743289,1.2375306701794919e-06,2.1459101055637705e-14,1.1022984413212399e-08,1.5439473029796475e-07,0.80157195380851909,1.3687973071307978e-05,3.9355648131125457e-15,9.7042814941507286e-16,1.6331183928762687e-10,0.0,0.00048297191725435554,2.3931096710045691e-05,0.0027947420266440735,0.0027952808110131679,2.2078942038516025e-07,1.0901341259497493e-07,1.3505891311533534e-07,0.00017256655708737834,2.7130552851184937e-08,6.6928119271193856e-09,8.3467067761627684e-09,8.4380000298788035e-09,3.2560343647584138e-07,9.6144061281363606e-08,0.01067536659647042,4.0251495778874413e-14,1.6811501978703167e-14,3.1093313086206415e-06,9.6287214585046025e-07,1.1665164870630193e-07,0.00073275639698045371
5.259578638992728e-10,0.35140044581480057,76.950000000000003,0.0,0.0,0.0,3.6888570025302259e-05,9.4999930446163265,0.00064961765519315365,0.0035087180973818197,0.00084815648521730424,5.3332130204939035e-06,2.2804882012766087e-10,2.0716284228744744e-05,0.17808993027441131,1.2369512948083319e-06,2.1158666042595266e-14,1.1056664493870003e-08,1.5582111257628624e-07,0.80191676351174901,1.3688181977913156e-05,3.9337222977072601e-15,9.793347526777712e-16,1.6490966002400363e-10,0.0,0.00048318298209503309,2.3596056405033367e-05,0.0028071899561889877,0.0028077341977974179,2.217729726796431e-07,1.0949919112422664e-07,1.3511701569704981e-07,0.00017420320089714237,2.7387883189635171e-08,6.7563246152802786e-09,8.4258009990391204e-09,8.5181417975749243e-09,3.2895371023463289e-07,9.8058921313781035e-08,0.010682063746657946,4.0633789668045847e-14,1.6971170967370737e-14,3.1097328264395668e-06,9.6328973983176952e-07,1.1656601833729478e-07,0.00073330699916815162
5.308640134890558e-10,0.35140049544082286,76.950000000000003,0.0,0.0,0.0,3.680216817501404e-05,9.4999931179797343,0.00064952663898948729,0.0035070759030642368,0.0008362821028098232,5.2585461600321189e-06,2.2794205542378657e-10,2.067808681997473e-05,0.17773859000680267,1.2363721960419121e-06,2.086243726664176e-14,1.1089775342386548e-08,1.5724684805756424e-07,0.80226087081704689,1.3688390492795534e-05,3.9318806619536063e-15,9.882373250022342e-16,1.6650672206433734e-10,0.0,0.00048339360622495629,2.3265706743266322e-05,0.0028194635356897152,0.0028200132345569408,2.2274274873731464e-07,1.0997816554191079e-07,1.351749999184971e-07,0.00017583907431271639,2.764509237963209e-08,6.8198074023083615e-09,8.5041540556233044e-09,8.5982458352968399e-09,3.3230240733013853e-07,9.9984822417034721e-08,0.0106887526363642,4.1015903548638734e-14,1.713076477359793e-14,3.11013564934129e-06,9.6370701646859474e-07,1.1648065350554674e-07,0.00073385711421286636
5.357701630788388e-10,0.35140054437192736,76.950000000000003,0.0,0.0,0.0,3.6718607447405266e-05,9.4999931903185324,0.00064943562776857873,0.0035054344858203535,0.00082457396453125759,5.1849246718422128e-06,2.2783534168022697e-10,2.0639983045007393e-05,0.17738795661257536,1.2357933736900516e-06,2.0570355837270166e-14,1.1122327493970782e-08,1.5867194184199938e-07,0.80260427746243312,1.3688598625841575e-05,3.9300399052467883e-15,9.9713589735845806e-16,1.6810303166121992e-10,0.0,0.00048360379215798963,2.2939982054492328e-05,0.0028315652063411255,0.0028321203622330561,2.2369894145599052e-07,1.1045043112065032e-07,1.3523286607280817e-07,0.00017747417770105933,2.7902180479644806e-08,6.8832603026350539e-09,8.5817661249056706e-09,8.678312161255408e-09,3.3564952846027643e-07,1.0192149355183424e-07,0.010695433286482026,4.1397837508670566e-14,1.7290283434146142e-14,3.1105396568710776e-06,9.641239650397212e-07,1.1639554486875178e-07,0.00073440674347293659
5.406763126686218e-10,0.35140059261784357,76.950000000000003,0.0,0.0,0.0,3.6637518225535809e-05,9.499993261647063,0.00064934462178792285,0.003503793845214698,0.00081302974292214974,5.1123339199276985e-06,2.2772867886209906e-10,2.0601970433179969e-05,0.17703802874955155,1.235214827563502e-06,2.0282363688515205e-14,1.1154331267145731e-08,1.6009639895298075e-07,0.80294698513829554,1.3688806385763307e-05,3.928200026984962e-15,1.0060305003603787e-15,1.6969859497136359e-10,0.0,0.00048381354218792936,2.2618817587868622e-05,0.0028434973751640816,0.0028440579875932924,2.2464174103293147e-07,1.1091608179925787e-07,1.3529061444505172e-07,0.00017910851142885001,2.8159147548080181e-08,6.9466833306764058e-09,8.6586376670192372e-09,8.7583407936420475e-09,3.3899507432962099e-07,1.0386866552249535e-07,0.010702105717268496,4.1779591636039506e-14,1.7449726985726909e-14,3.1109447448862597e-06,9.6454057639411686e-07,1.1631068430481672e-07,0.00073495588826192324
