Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837)
4.447599481854945e-09,0.2063199997606058,76.950000000000003,0.0,0.0,0.0,0.99945391210302181,9.4998658929882982,2.7774387373773889e-05,0.00025225284588939982,0.00012162851967922167,0.00013231028105567313,2.6281655959251445e-10,1.4344093175908463e-09,4.0708287329984923e-06,1.7616319940191917e-06,3.5803890868243584e-12,3.4760313510995342e-08,2.6766374776547673e-08,3.9770477588973933e-06,2.1470386273454658e-06,3.0100682741977876e-14,2.8572439952360998e-17,1.143523475659063e-13,1.6119453025394836e-16,4.1374433296331032e-11,1.3113937188245064e-08,4.7882971978657526e-08,4.7946028876648204e-08,3.7135313146537562e-11,2.5920248776256327e-11,2.2745124404612349e-22,1.1032643237722571e-09,1.7058558448096246e-12,5.8884191037908794e-13,2.2762656479334614e-16,6.1925446716419638e-12,8.5048178209859556e-16,2.2021411120894815e-16,3.9856550603487701e-08,1.0718110741274837e-16,2.7278696892871807e-17,2.5532371730593096e-12,2.1774616937257694e-13,5.4108072285284713e-15,4.3933337866257084e-12,1.089500441636837e-11,2.2019326420897815e-16,1.1918790225837225e-14,3.3925707175962823e-13,2.8166853441893106e-13,4.946919534732102e-14,4.1154174250678178e-17,2.1471062767194301e-14,1.481405344743899e-13,1.3850342936243768e-14,2.74825636135076e-16,7.3901201404735732e-15,6.260199603672621e-17
4.496711800861109e-09,0.20631999617057617,76.950000000000003,0.0,0.0,0.0,0.99944786200325819,9.4998643701786669,2.8080632558824858e-05,0.00025503604220236648,0.00012292716494537951,0.00013381247316248039,2.6571612935236857e-10,1.4344009426266781e-09,4.1157754851106661e-06,1.7810784513348767e-06,3.6210392316065288e-12,3.5926647582210543e-08,2.7673862775858326e-08,4.0209596605103898e-06,2.1946966877382302e-06,3.0432959062007648e-14,2.911661546334648e-17,1.1858590011658966e-13,1.6661031955769351e-16,4.2168497669323461e-11,1.3273336473938105e-08,4.9037262395270229e-08,4.9101839691830647e-08,3.8030564667483733e-11,2.6545314252950236e-11,2.2996296461888314e-22,1.1276737429202782e-09,1.7435993494693457e-12,6.0187592869001114e-13,2.4151450172711943e-16,6.3982239662511167e-12,8.706373058795857e-16,2.3366392948280047e-16,4.0296651090687534e-08,1.1074101357879177e-16,2.8184728446854154e-17,2.5555165327019211e-12,2.1821106262515526e-13,5.4109231990107741e-15,4.4251800599709465e-12,1.1032798239724665e-11,2.3364155196466578e-16,1.2323215809182738e-14,3.5437510307385758e-13,2.9367158623855942e-13,5.2070203024893895e-14,4.2065934855436454e-17,2.2737398223821076e-14,1.5145022765511727e-13,1.4629651115288982e-14,2.9175665383224915e-16,7.555836713255864e-15,6.7199728482325492e-17
4.545824119867273e-09,0.2063199925806258,76.950000000000003,0.0,0.0,0.0,0.99944181147276567,9.4998628473886857,2.8386867882570578e-05,0.00025781918037445827,0.00012422577200089433,0.00013531462023458614,2.6861582646293288e-10,1.4343925723519358e-09,4.1607219549494202e-06,1.8005244969443321e-06,3.6616881617466397e-12,3.711875230715925e-08,2.8601621525875619e-08,4.0648713022038903e-06,2.2428774011920467e-06,3.0765230652177827e-14,2.9679853101481139e-17,1.2292364822617311e-13,1.7214604262823569e-16,4.2967767975744653e-11,1.3432734219919057e-08,5.0205498331493536e-08,5.0271614401326319e-08,3.8936632620294286e-11,2.7177934046235237e-11,2.3247467034663799e-22,1.1523482532455016e-09,1.7817527713523035e-12,6.1505160257102528e-13,2.5607496197895267e-16,6.6083679251358507e-12,8.9104878747383543e-16,2.4776608090950968e-16,4.0736749070576299e-08,1.1437819379651028e-16,2.9110426989428536e-17,2.5577751227598184e-12,2.1867591100379703e-13,5.4110361879680469e-15,4.45702299200851e-12,1.1170599909790141e-11,2.4774207995692965e-16,1.273664323292124e-14,3.6998900602450791e-13,3.0604020548034999e-13,5.4776431753134985e-14,4.2987610775884349e-17,2.4062148468822875e-14,1.5479692315816685e-13,1.5443518653654998e-14,3.0951665066533491e-16,7.7234127158186807e-15,7.2076282561456501e-17
4.594936438873437e-09,0.20631998899075454,76.950000000000003,0.0,0.0,0.0,0.99943576051171645,9.4998613246182835,2.8693093345136482e-05,0.0002606022601354888,0.00012552434066644906,0.0001368167220646318,2.7151532850807662e-10,1.4343841981022575e-09,4.2056681424997165e-06,1.8199701289577238e-06,3.7023358647696986e-12,3.8336908374304572e-08,2.9549874386804623e-08,4.1087826840344656e-06,2.2915807505492713e-06,3.1097493546559443e-14,3.0243056574381685e-17,1.2736687251790912e-13,1.7780301275204833e-16,4.3772190288713762e-11,1.3592130153456346e-08,5.1387679641088172e-08,5.1455352858838528e-08,3.9853516886968023e-11,2.7818108074045703e-11,2.3498636119609966e-22,1.177287790917985e-09,1.8203160115899549e-12,6.2836889912020713e-13,2.7133215895629469e-16,6.8230227758541388e-12,9.1171688647937918e-16,2.6254411353862109e-16,4.117684454256599e-08,1.1809344814841389e-16,3.0055996147763148e-17,2.5600143248407752e-12,2.191407169205555e-13,5.4111495309320948e-15,4.4888629134621253e-12,1.1308409064474669e-11,2.6251839175920894e-16,1.3159169514434413e-14,3.8610930496277364e-13,3.1878105803301864e-13,5.7590879075605663e-14,4.3919199624628331e-17,2.5447257807956921e-14,1.5818063474125732e-13,1.6293073767409974e-14,3.2813577977078943e-16,7.8928488399341158e-15,7.7245021079641341e-17
4.644048757879601e-09,0.20631998540096233,76.950000000000003,0.0,0.0,0.0,0.9994297091202835,9.4998598018673945,2.8999308946648068e-05,0.00026338528121469719,0.00012682287076274521,0.00013831877844528025,2.7441491160120018e-10,1.434375826931673e-09,4.2506140477387883e-06,1.8394153454853776e-06,3.7429823409542517e-12,3.9581396445510898e-08,3.0518844699377191e-08,4.1526938060505694e-06,2.3408067185999002e-06,3.1429751088017533e-14,3.0822761298988321e-17,1.3191685351691656e-13,1.8358254318775098e-16,4.4581711250873212e-11,1.3751524023476096e-08,5.2583806154285087e-08,5.2653054894513259e-08,4.0781217331310785e-11,2.8465836241538093e-11,2.3749803720005067e-22,1.2024922921284136e-09,1.8592889713245393e-12,6.4182778544525987e-13,2.8731089326992367e-16,7.0422346913550577e-12,9.3264226200792522e-16,2.7802214948674499e-16,4.1616937506095282e-08,1.218875757699464e-16,3.1021639310253474e-17,2.5622354288242341e-12,2.1960548337935619e-13,5.4112606114524319e-15,4.5207001297587559e-12,1.1446225371593421e-11,2.7799460484819858e-16,1.3590891601894046e-14,4.0274662872853478e-13,3.3190084645100538e-13,6.0516593283531104e-14,4.4860699015046547e-17,2.6894710778922079e-14,1.6160137614164909e-13,1.7179469040057609e-14,3.4764492430772517e-16,8.0641457763458202e-15,8.2719787638473838e-17
4.693161076885765e-09,0.20631998181124891,76.950000000000003,0.0,0.0,0.0,0.99942365729863902,9.4998582791359372,2.9305514687230852e-05,0.00026616824334186852,0.00012812136211050245,0.0001398207891692159,2.7731432960260475e-10,1.4343674527934182e-09,4.2955596706503269e-06,1.8588601446377923e-06,3.7836275794516711e-12,4.0852497156330754e-08,3.15087557851235e-08,4.1966046683063949e-06,2.3905552880824388e-06,3.1762000241982895e-14,3.140442568948289e-17,1.3657487165037536e-13,1.8948594716191296e-16,4.5396278058897369e-11,1.391091559831539e-08,5.3793877680055075e-08,5.3864720317211684e-08,4.1719733800575415e-11,2.9121118442324646e-11,2.4000969833571103e-22,1.2279616930879608e-09,1.8986715517482209e-12,6.5542822866335811e-13,3.0403655010495522e-16,7.2660497909361971e-12,9.5382557269132398e-16,2.9422488247735706e-16,4.2057027960760146e-08,1.2576137486868848e-16,3.2007559627169838e-17,2.5644396362222569e-12,2.2007021254847888e-13,5.4113717924478392e-15,4.552534919182859e-12,1.1584048525853619e-11,2.9419540814234549e-16,1.4031906375446806e-14,4.1991170866508683e-13,3.4540630882817185e-13,6.3556672799515932e-14,4.5812106561278321e-17,2.8406531751987579e-14,1.6505916107649648e-13,1.8103881264842607e-14,3.6807569330275456e-16,8.2373042147867378e-15,8.8514909789494574e-17
4.742273395891929e-09,0.20631997822161413,76.950000000000003,0.0,0.0,0.0,0.99941760504695565,9.4998567564238474,2.9611710567010432e-05,0.00026895114624637966,0.00012941981453045874,0.00014132275402914434,2.8021376813254247e-10,1.4343590797897952e-09,4.3405050112130363e-06,1.8783045245256269e-06,3.8242715786135344e-12,4.2150491115992908e-08,3.2519830946308697e-08,4.2405152708507192e-06,2.4408264416841613e-06,3.2094243246360817e-14,3.199918522684676e-17,1.4134220724668273e-13,1.9551453786944749e-16,4.6215838454909404e-11,1.4070304663934015e-08,5.5017894007898539e-08,5.5090348916302459e-08,4.2669066126952226e-11,2.9783954559444958e-11,2.4252134462381054e-22,1.2536959300280025e-09,1.9384636540697556e-12,6.6917019590109598e-13,3.2153510333202761e-16,7.4945141405570529e-12,9.7526747668523155e-16,3.1117758196999039e-16,4.2497115906195744e-08,1.2971564272758419e-16,3.3013960015086726e-17,2.5666280703403325e-12,2.2053490694629486e-13,5.4114815405235045e-15,4.58436753894296e-12,1.1721878246452122e-11,3.1114606612785727e-16,1.4482310647583455e-14,4.376153778699659e-13,3.5930421812214922e-13,6.6714266150002875e-14,4.6773419878219494e-17,2.9984784994049728e-14,1.6855400324295976e-13,1.90675115676385e-14,3.8946042585303582e-16,8.4123248439847038e-15,9.4645207680201833e-17
4.791385714898093e-09,0.2063199746320577,76.950000000000003,0.0,0.0,0.0,0.99941155236540635,9.4998552337310525,2.9917896586112433e-05,0.00027173398965796969,0.00013071822784337033,0.00014282467281779293,2.8311307484429221e-10,1.4343507047883183e-09,4.3854500694091819e-06,1.8977484832597154e-06,3.8649143295908169e-12,4.3475658907257845e-08,3.3552293465869867e-08,4.2844256137352649e-06,2.4916201620411129e-06,3.2426478211861247e-14,3.2598092077908695e-17,1.4622014053424153e-13,2.0166962847004724e-16,4.7040340720822003e-11,1.4229691022416482e-08,5.6255854909336989e-08,5.632994046315513e-08,4.3629214128646484e-11,3.045434446617652e-11,2.450329760534326e-22,1.2796949392001873e-09,1.9786651795404862e-12,6.8305365429445294e-13,3.3983312227957956e-16,7.7276737528886521e-12,9.9696863166851611e-16,3.2890609989165303e-16,4.2937201342154781e-08,1.3375117570758285e-16,3.4041043154644805e-17,2.5688017787635279e-12,2.209995685666719e-13,5.4115911287405558e-15,4.6161982241898713e-12,1.1859714275068012e-11,3.2887242558618061e-16,1.4942201163174331e-14,4.5586857095388051e-13,3.7360138167237151e-13,6.999257217407712e-14,4.774463658152066e-17,3.1631574917055347e-14,1.7208591631821786e-13,2.0071585641611307e-14,4.1183219863373504e-16,8.5892083516631114e-15,1.0112600488415554e-16
4.840498033904257e-09,0.20631997104257974,76.950000000000003,0.0,0.0,0.0,0.99940549925416344,9.4998537110574812,3.0224072744662542e-05,0.00027451677330612496,0.00013201660187001207,0.00014432654532791039,2.8601237387406068e-10,1.4343423301897218e-09,4.4303948452183242e-06,1.9171920189510512e-06,3.9055558294262146e-12,4.4828281086262136e-08,3.4606366607267318e-08,4.3283356970085575e-06,2.5429364317380765e-06,3.2758706625616033e-14,3.320861809968269e-17,1.5120995164025297e-13,2.0795253208759074e-16,4.7869733673196637e-11,1.4389074490633716e-08,5.7507760139244088e-08,5.7583494712473008e-08,4.4600177610973241e-11,3.1132288026757234e-11,2.4754459263811257e-22,1.3059586568763089e-09,2.0192760294340209e-12,6.9707857098878117e-13,3.5895777886969961e-16,7.9655745873230813e-12,1.0189296948438872e-15,3.4743687772547839e-16,4.3377284268441294e-08,1.378687692463787e-16,3.5089011492552751e-17,2.5709617403692932e-12,2.2146419954675884e-13,5.4116996594162729e-15,4.6480271918450678e-12,1.1997556374060763e-11,3.4740092267857737e-16,1.541167459945429e-14,4.7468232387785274e-13,3.8830464075516268e-13,7.3394840264356355e-14,4.8725754287585872e-17,3.334904635004631e-14,1.7565491395946643e-13,2.1117353997218154e-14,4.3522483383040713e-16,8.7679554245408102e-15,1.0797313958765549e-16
4.889610352910421e-09,0.20631996745317982,76.950000000000003,0.0,0.0,0.0,0.99939944571339989,9.4998521884030627,3.0530239042786495e-05,0.00027729949692058032,0.00013331493643117725,0.00014582837135226724,2.8891156487513004e-10,1.4343339542124088e-09,4.4753393386220834e-06,1.9366351297108047e-06,3.9461960703798413e-12,4.6208638182368123e-08,3.568227361440217e-08,4.3722455207206135e-06,2.5947752333085571e-06,3.3090927233319646e-14,3.3824912100457763e-17,1.5631292058960643e-13,2.1436456180730991e-16,4.8703966657925842e-11,1.4548454899010919e-08,5.8773609437071752e-08,5.885101140352088e-08,4.5581956367259536e-11,3.181778509705179e-11,2.5005619437260144e-22,1.332487019348332e-09,2.0602961050623148e-12,7.1124491313877792e-13,3.7893685450394215e-16,8.2082625500056306e-12,1.0411513229374395e-15,3.6679695335737542e-16,4.381736468495292e-08,1.4206921786012696e-16,3.6158067240130835e-17,2.5731088682723893e-12,2.2192880167146972e-13,5.4118078850042735e-15,4.6798546405223483e-12,1.2135404324810896e-11,3.6675858978872483e-16,1.5890827566036425e-14,4.9406777374747666e-13,4.0342087013005256e-13,7.6924370583771545e-14,4.9716770613570767e-17,3.5139384790959818e-14,1.7926100980392431e-13,2.220609220149628e-14,4.5967290672112972e-16,8.9485667483324096e-15,1.15202975660662e-16
4.938722671916585e-09,0.20631996386385784,76.950000000000003,0.0,0.0,0.0,0.99939339174328845,9.4998506657677204,3.0836395480610074e-05,0.00028008216023091417,0.00013461323134767792,0.00014733015068365583,2.9181072850649929e-10,1.4343255781932888e-09,4.5202835496005549e-06,1.9560778136503105e-06,3.9868350485691997e-12,4.7617010698026741e-08,3.6780237711492702e-08,4.4161550849194232e-06,2.647136549234792e-06,3.3423140991194823e-14,3.4451858261653274e-17,1.6153032730384957e-13,2.2090703067473846e-16,4.954298954478144e-11,1.4707832090390068e-08,6.0053402527982745e-08,6.0132490261259255e-08,4.657455017976217e-11,3.2510835525166537e-11,2.5256778126581581e-22,1.3592799629282958e-09,2.101725307762846e-12,7.2555264790846765e-13,3.9979874676580739e-16,8.4557834938845372e-12,1.0636341721992794e-15,3.8701396774601143e-16,4.4257442591641541e-08,1.4635331514336745e-16,3.7248412374823426e-17,2.5752440153850676e-12,2.2239337676548972e-13,5.4119153096053556e-15,4.7116807532144941e-12,1.2273257926181499e-11,3.8697306218865163e-16,1.6379756604948037e-14,5.1403615857365505e-13,4.1895697757982677e-13,8.0584514263378117e-14,5.071768317738122e-17,3.7004816642415673e-14,1.8290421746884664e-13,2.3339101109300903e-14,4.8521175298888691e-16,9.1310430077489645e-15,1.228324136719983e-16
4.987834990922749e-09,0.20631996027461366,76.950000000000003,0.0,0.0,0.0,0.99938733734400165,9.4998491431513887,3.1142542058259106e-05,0.00028286476296687573,0.00013591148644034466,0.00014883188311489045,2.9470979885224709e-10,1.434317201124082e-09,4.5652274781349932e-06,1.9755200688810772e-06,4.0274727569892088e-12,4.9053679108638484e-08,3.7900482102990349e-08,4.4600643896535988e-06,2.7000203619477516e-06,3.3755347065394964e-14,3.508565312465398e-17,1.6686345160020973e-13,2.2758125169332352e-16,5.0386752721968337e-11,1.4867205918984685e-08,6.1347139123891553e-08,6.1427930997386493e-08,4.7577958820444728e-11,3.3211439152015005e-11,2.5507935331581767e-22,1.3863374239483056e-09,2.1435635389085927e-12,7.400017424711743e-13,4.2157247607677262e-16,8.7081832187651863e-12,1.0863788984034691e-15,4.0811617154989446e-16,4.4697517988535548e-08,1.5072185377072081e-16,3.836024863939345e-17,2.5773679775193328e-12,2.2285792641196278e-13,5.4120223801566507e-15,4.7435056976806863e-12,1.241111699310326e-11,4.0807258466173927e-16,1.6878558190672269e-14,5.3459881702503165e-13,4.3491990345333272e-13,8.4378673593285748e-14,5.1728489597671354e-17,3.8947609441035335e-14,1.8658455055153946e-13,2.4517707092207167e-14,5.1187747593490175e-16,9.3153848864986955e-15,1.3087890195700825e-16
5.036947309928913e-09,0.20631995668544714,76.950000000000003,0.0,0.0,0.0,0.99938128251571234,9.4998476205539948,3.1448678775859495e-05,0.00028564730485812002,0.00013720970153002714,0.00015033356843880739,2.9760882871156298e-10,1.4343088237613399e-09,4.6101711242057962e-06,1.9949618935147844e-06,4.0681091911649413e-12,5.0518923862417172e-08,3.9043229973464703e-08,4.5039734349703876e-06,2.7534266538271562e-06,3.4087546071930335e-14,3.5729525000613835e-17,1.7231357319065406e-13,2.3438853782309387e-16,5.1235207090744312e-11,1.5026576249422533e-08,6.2654818924417681e-08,6.2737333311293586e-08,4.8592182051741611e-11,3.3919595811835614e-11,2.5759091052889947e-22,1.4136593387604597e-09,2.1858106999000202e-12,7.5459216400950249e-13,4.4428769236093407e-16,8.9655074713632532e-12,1.1093861568485243e-15,4.3013243176532472e-16,4.5137590875716453e-08,1.5517562549719646e-16,3.9493777543002465e-17,2.5794814978741695e-12,2.2332245218021093e-13,5.4121288227648337e-15,4.7753296283781464e-12,1.2548981355273686e-11,4.3008601813654304e-16,1.7387328730188489e-14,5.5576718818279908e-13,4.5131662021496903e-13,8.8310302211726645e-14,5.2749187493842114e-17,4.097007208423265e-14,1.9030202262937429e-13,2.5743262267392992e-14,5.3970695366191057e-16,9.5015930672877235e-15,1.393604477788806e-16
5.086059628935077e-09,0.20631995309635806,76.950000000000003,0.0,0.0,0.0,0.99937522725859373,9.4998460979754675,3.1754805633537151e-05,0.00028842978563442257,0.00013850787643759379,0.00015183520644826513,3.0050777485166474e-10,1.4343004455375027e-09,4.6551144877940183e-06,2.0144032856632841e-06,4.1087443445758316e-12,5.2013025380250344e-08,4.0208704487512789e-08,4.5478822209171728e-06,2.8073554072014771e-06,3.4419737453965605e-14,3.6381017742481976e-17,1.7788197168098421e-13,2.413302019785399e-16,5.2088304060110092e-11,1.5185942955869504e-08,6.3976441617758057e-08,6.4060696890937513e-08,4.9617219627215913e-11,3.4635305332665547e-11,2.6010245290503865e-22,1.4412456437368225e-09,2.228466692171283e-12,7.6932387971530967e-13,4.6797468172052736e-16,9.2278019453563981e-12,1.1326566023574769e-15,4.5309223837741116e-16,4.5577661253330224e-08,1.597154211595834e-16,4.0649200360753975e-17,2.5815852700133459e-12,2.2378695546605238e-13,5.4122349053557131e-15,4.8071526870362503e-12,1.2686850855964822e-11,4.5304284633363221e-16,1.7906164563010797e-14,5.7755281129857116e-13,4.6815413200110205e-13,9.2382905292568663e-14,5.377977448603929e-17,4.3074555054715588e-14,1.9405664725980177e-13,2.7017144726607437e-14,5.6873784623043284e-16,9.6896682318207579e-15,1.4829562858356155e-16
5.1842842669474045e-09,0.2063199459184115,76.950000000000003,0.0,0.0,0.0,0.99936311545855916,9.4998430528747182,3.2367029769628349e-05,0.00029399456276122304,0.0001411041049899832,0.0001548383396953887,3.0630549353777214e-10,1.4342836874956733e-09,4.7450003674453907e-06,2.0532847649532467e-06,4.1900107883624512e-12,5.5088920204193947e-08,4.2608725967666013e-08,4.6356990148853235e-06,2.9167802273995943e-06,3.5084098176570605e-14,3.7711861282091242e-17,1.8937871705182318e-13,2.5562191569773002e-16,5.3808234839535429e-11,1.5504665050106834e-08,6.6661514366140436e-08,6.6749306529669656e-08,5.1699736771022677e-11,3.6089382231757345e-11,2.6512549316185171e-22,1.4972111698058953e-09,2.3150047764926479e-12,7.9921106245956871e-13,5.1838951811064502e-16,9.7674839713796677e-12,1.1799896706220347e-15,5.019647551872253e-16,4.6457794480786693e-08,1.6905624139064117e-16,4.3026531249715913e-17,2.5857660423491528e-12,2.2471589973120266e-13,5.4124456980338571e-15,4.8707966812434174e-12,1.2962604727090159e-11,5.0190892484481331e-16,1.8974417007314877e-14,6.2302265038300756e-13,5.0317976827527108e-13,1.0096540872194764e-13,5.5870606244158495e-17,4.753926968399277e-14,2.0167740827263969e-13,2.971558335073378e-14,6.3055992210298243e-16,1.0071422232121257e-14,1.6760521472923747e-16
5.282508904959732e-09,0.20631993874077273,76.950000000000003,0.0,0.0,0.0,0.99935100194528148,9.4998400078485759,3.2979214467541142e-05,0.00029955909218563003,0.00014370017066483393,0.00015784128119956543,3.1210294699307512e-10,1.4342669269370714e-09,4.8348851169355037e-06,2.0921644916491848e-06,4.2712720433972426e-12,5.8283606408447732e-08,4.5102331466035389e-08,4.7235147719253505e-06,3.0282946801696637e-06,3.5748428905970132e-14,3.9078531684347792e-17,2.0136392245003525e-13,2.7046689520710597e-16,5.5546166017829757e-11,1.5823371349122388e-08,6.940235468359237e-08,6.9493757226040793e-08,5.3825508132185396e-11,3.7573668369891689e-11,2.7014847410695389e-22,1.5542334935196107e-09,2.4031770039368645e-12,8.2966302841848943e-13,5.7307196613873512e-16,1.0327593813075091e-11,1.2283833325110459e-15,5.5498207628730495e-16,4.7337917673054326e-08,1.7875062326590205e-16,4.5493846954625973e-17,2.5899150132211095e-12,2.256447689112582e-13,5.4126550113321912e-15,4.9344386120339869e-12,1.3238377573712651e-11,5.5491912035896811e-16,2.008408492428877e-14,6.7110259335044715e-13,5.4005344484963078e-13,1.10155239311233e-13,5.8000965847663427e-17,5.2361378547607811e-14,2.0944694166135702e-13,3.2624564720888449e-14,6.9766055803277889e-16,1.0460652321518161e-14,1.8896790962433514e-16
