Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954)
1.8720813643431173e-18,0.16772762601507865,76.950000000000003,0.0,0.0,0.0,0.99999999999930533,9.5,2.6381226685184561e-14,3.2474630046195779e-13,3.2474621663111274e-13,2.2013535815181425e-21,2.1884996897825624e-21,1.8759554541083026e-14,1.5708626121021041e-20,1.5169508776251898e-21,4.3430914443580182e-31,1.241493948520853e-35,1.0241208640552525e-25,1.7357039666468854e-20,2.8317712858867308e-24,5.8796068362497488e-31,5.9440317142048676e-36,3.0897339248643868e-39,3.8364210269991277e-49,2.61827689591712e-34,2.2950801666866897e-25,6.5316935163750306e-34,6.5316935438150589e-34,2.4416462359237474e-42,3.0235467687621842e-43,1.7171622221275082e-41,1.4210320617110371e-25,1.1381693652140036e-33,7.0471075789368546e-35,3.4150077639639486e-77,9.4181375298363453e-43,8.0804470509912877e-39,3.2630672429064962e-77,1.7775624696483676e-22,2.4719381034703248e-51,2.4710428351762796e-51,1.8183253634766654e-31,5.5606278713815029e-32,2.5328067471879375e-25,1.8182987915776633e-31,3.8325786669775237e-40,3.2630672429053993e-77,1.4494299861209023e-46,4.5954684990926633e-49,1.0841660360675283e-54,3.4047472836331472e-64,2.1436011574489715e-39,4.0337799579521712e-73,5.3191106756498104e-31,2.7086694104812804e-59,5.8952022615526084e-75,2.2309187872194941e-39,2.3678696145253574e-84,1.4662080193996614e-79,1.9987854938783638e-87,3.7365986175366771e-53,5.4558979269393902e-41,2.470068695567791e-55,1.2011048429328895e-39,3.2578199585229842e-48,2.0646521196040939e-34,4.4899230725769297e-48,2.9326851081555688e-49,1.1998862366328726e-42,4.235696234548154e-44,1.9994864285959176e-57,5.3020185846489748e-44,1.2190025585157675e-47,1.5765289929210091e-61,1.7995747865574022e-48,1.6470615039562523e-35,1.4742712856470922e-62,8.533505951962871e-20,1.0413924546694204e-33,3.41817901596723e-34,1.0413924546691181e-33,7.8554005342423821e-58,4.2085951973741966e-52,2.2064034792760548e-52,1.5317171232955438e-85,9.9979916875724986e-91,7.2446772107529882e-42,4.0281660659354929e-51,8.6711127590500244e-50,2.3700489120881064e-68,6.4499691199497989e-43,1.5008004806063871e-74,4.7619375734507355e-54,3.3542147943845548e-63,4.3324827165315076e-71,1.1942463262788281e-71,2.1339293969257638e-63,1.9910792264299487e-54,1.4034546479447302e-75,1.9914281873937653e-54,1.0895235514018329e-70
3.74578921119218e-18,0.16772762601507868,76.950000000000003,0.0,0.0,0.0,0.99999999999861011,9.5,5.2785373636743893e-14,6.4977473630251326e-13,6.4977457152743428e-13,8.8111511071106802e-21,8.7087977616121984e-21,3.7535339544427958e-14,6.2875344680469833e-20,6.0717530454656461e-21,3.4474498648952383e-30,9.9395009653511293e-35,4.0991523571486399e-25,6.9473284503310609e-20,1.1334464842265825e-23,4.5870404937498133e-30,4.7580579153905858e-35,2.4736658035919047e-38,6.1432551081279973e-48,2.0962105014509829e-33,9.186301738356687e-25,5.2293262979516982e-33,5.2293263418913089e-33,3.9097971970882203e-41,4.8416100820459859e-42,1.3747694042309656e-40,5.6878228253083285e-25,9.1122189813047046e-33,5.6419579022871227e-34,4.3800866663159772e-75,1.5081256998608701e-41,6.469255299929445e-38,4.1852078560468415e-75,7.1148712885057631e-22,7.9157897160199591e-50,7.9100586814193295e-50,1.4557615349993796e-30,4.4518699877122044e-31,1.0137795050182209e-24,1.455740261431959e-30,6.1371014974919406e-39,4.1852078560440266e-75,2.3209688970331607e-45,6.7509826834439824e-48,3.4722410949615508e-53,2.1808954546595147e-62,1.7161815281488988e-38,5.1676740342426152e-71,2.1290304399605776e-30,7.9387934080829662e-58,7.5523414783565722e-73,1.7860913392350959e-38,6.0669743947660746e-82,1.8783601475920293e-77,5.1213044897347923e-85,1.1967142567414697e-51,4.368008904465619e-40,7.9108424528813349e-54,9.6161417820455556e-39,5.2167454258702309e-47,8.2639890106549736e-34,7.1897108982982828e-47,4.6961167856673987e-48,9.6063856388275822e-42,3.3912733915682314e-43,6.3415451911208128e-56,4.2446766321718864e-43,1.9051316124962225e-46,1.0098375362977748e-59,2.8816567475957258e-47,1.3185889026450068e-34,9.4433698533975836e-61,1.7074494871703636e-19,8.3374191830648888e-33,1.3681672879595609e-33,8.3374191830600486e-33,2.515836150622434e-56,6.6666818277196731e-51,3.4978573427491012e-51,3.9242478073027864e-83,2.5647431287620901e-88,5.8001466902582136e-41,3.2893837359460014e-50,1.3884231502703572e-48,1.5181228131793635e-66,5.1638970853898369e-42,1.922673177995068e-72,7.6253043099796361e-53,1.0742525836446423e-61,2.7751613573864328e-69,7.6496824762394156e-70,6.83431976984061e-62,3.1872038153617133e-53,1.7979636765651873e-73,3.1883208519833892e-53,6.978892865661153e-69
7.493204904890306e-18,0.16772762601507862,76.950000000000003,0.0,0.0,0.0,0.99999999999721967,9.5,1.0559366753963353e-13,1.2998315861713184e-12,1.2998312680909413e-12,3.5256080588598556e-20,3.4445729744857623e-20,7.5086705399966974e-14,2.5158249608184762e-19,2.4294890977591908e-20,2.7126847181204143e-29,7.9546224888858675e-34,1.6401948543585167e-24,2.7798276757243377e-19,4.5352622319409639e-23,3.4922215587573303e-29,3.806641832536631e-34,1.979684397779883e-37,9.8331544457750804e-47,1.6776006169368347e-32,3.6757172025980047e-24,4.1850502342463455e-32,4.1850503045777486e-32,6.25816409729252e-40,7.749715960027189e-41,1.1002261706147875e-39,2.2758630107430926e-24,7.2924541455814747e-32,4.5152600538312091e-33,5.6121988997207956e-73,2.4139724033078047e-40,5.1773454116094324e-37,5.3625009537550726e-73,2.8468664262019774e-21,2.5334344206186456e-48,2.5297695700201973e-48,1.1650446603199684e-29,3.5628275416220794e-30,4.056412421946682e-24,1.165027635174438e-29,9.8233020105662628e-38,5.3625009537478602e-73,3.7150375910081958e-44,1.0319607811431975e-46,1.11157841475068e-51,1.3963620488146676e-60,1.3734623249092991e-37,6.6174364034541992e-69,8.5188947075247245e-30,2.4236390624869163e-56,9.671109133751067e-71,1.4294156056615345e-37,1.5538087543240792e-79,2.405327765832697e-75,1.3116140565399144e-82,3.8310743418062989e-50,3.4956916651175432e-39,2.5325161609247724e-52,7.6958356596950164e-38,8.35015442309522e-46,3.3066719540837296e-33,1.1508168628434591e-45,7.5168439255689895e-47,7.6880279671956972e-41,2.7142749452970263e-42,1.9914558638530146e-54,3.3967719367114253e-42,3.0119000232406939e-45,6.4656748972268943e-58,4.612503184944259e-46,1.0551729886105856e-33,6.0462965383972592e-59,3.4156679724832822e-19,6.6723851214784304e-32,5.4744903122132611e-33,6.6723851214706849e-32,8.0540157480154874e-55,1.0445997979435253e-49,5.4892258878919241e-50,1.0048674857067019e-80,6.5724769494293426e-86,4.6418798923898682e-40,2.6589569871678382e-49,2.2221102918366488e-47,9.7200692894258153e-65,4.132686974025146e-41,2.4620639693507521e-70,1.2205452350777478e-51,3.4390584942432705e-60,1.776864455972936e-67,4.8978519956801859e-68,2.187902049301806e-60,5.0980291786940141e-52,2.3023684430980976e-71,5.1016015024441449e-52,4.4683749475972603e-67
1.4988036292286556e-17,0.16772762601507868,76.950000000000003,0.0,0.0,0.0,0.99999999999443867,9.5,2.1121025534449682e-13,2.5999452006651329e-12,2.5999446083014143e-12,1.4104727257421672e-19,1.3469966190857886e-19,1.5018862051532046e-13,1.0064875514941539e-18,9.7195143610970563e-20,2.0999331752473565e-28,6.3649080154169224e-33,6.5618472293328124e-24,1.1121051720567228e-18,1.8144001426914052e-22,2.5452656323516514e-28,3.0438924376594052e-33,1.584048234099439e-36,1.5736074070359019e-45,1.3423275937029309e-31,1.4705261781947957e-23,3.348675877810565e-31,3.3486759903618194e-31,1.0014915490044371e-38,1.2402026203078796e-39,8.8033662008688308e-39,9.1048780465641191e-24,5.8349265859598188e-31,3.6128605042578937e-32,7.1872567111999163e-71,3.863106948972173e-39,4.1426229946451521e-36,6.8674812956767359e-71,1.1389248709173532e-20,8.1043217812988708e-47,8.0809201698764601e-47,9.322015319661568e-29,2.8507690049452402e-29,1.6228082177089949e-23,9.3218790954127019e-29,1.5720298482516547e-36,6.8674812956582594e-71,5.945192305900229e-43,1.6125582679566059e-45,3.5577600300629635e-50,8.9385296871354812e-59,1.0989713672496377e-36,8.4720512321997578e-67,3.4081124081993946e-29,7.5686918218757204e-55,1.2381551927362415e-68,1.1437491908274502e-36,3.97856754818912e-77,3.0794597395741368e-73,3.3584227211181148e-80,1.2261875198358014e-48,2.7970156642132448e-38,8.1056395682525334e-51,6.1578373057491349e-37,1.3362851567880226e-44,1.32288403243332e-32,1.8416653049069719e-44,1.2029393537303977e-45,6.1515902654911896e-40,2.1721933003043255e-41,6.1398599170663733e-53,2.7175185921572556e-41,4.7898131894495667e-44,4.1388553051897191e-56,7.3814290834240898e-45,8.4414051291246145e-33,3.8704013465074481e-57,6.8321877482007794e-19,5.3387872246517489e-31,2.1901838392468473e-32,5.3387872246393509e-31,2.5777975080972846e-53,1.603983052346054e-48,8.453224908641838e-49,2.572124217576835e-78,1.6834150026215802e-83,3.7142087916892809e-39,2.138300607292687e-48,3.5552330061376727e-46,6.2220850117747116e-63,3.30677730810877e-40,3.1520749084579205e-68,1.9532695923742427e-50,1.100732925459504e-58,1.1374389397642225e-65,3.135247470499593e-66,7.002757996060016e-59,8.1470954853223995e-51,2.9476241945625259e-69,8.1585057166467646e-51,2.8603385088335455e-65
2.997769906707906e-17,0.16772762601507865,76.950000000000003,0.0,0.0,0.0,0.99999999998887679,9.5,4.2244343095055928e-13,5.2001721035023098e-12,5.200171077056236e-12,5.6423495110723936e-19,5.1550433722745346e-19,3.003891844341597e-13,4.0262278373080598e-18,3.8881029602287967e-19,1.5771591509408836e-27,5.092412201311691e-32,2.6249523435958672e-23,4.4487274533127215e-18,7.2581907200550701e-22,1.7263451324247322e-27,2.4321519148762507e-32,1.2673588080352297e-35,2.5179721666871289e-44,1.0739515811093948e-30,5.8825830340845068e-23,2.6791948075040751e-30,2.6791949875983624e-30,1.6024904357621159e-37,1.9845124871499825e-38,7.0431779948511653e-38,3.642202866298208e-23,4.6681529537433684e-30,2.8905091331737268e-31,1.6109342555575506e-68,6.1814885016986312e-38,3.3143491426468685e-35,1.5392605711362509e-68,4.5560136467864409e-20,2.5908610137858985e-45,2.5759567375897831e-45,7.4581410376749715e-28,2.2807767936505512e-28,6.4915940577340671e-23,7.4580320523804657e-28,2.5154451001920783e-35,1.5392605711279829e-68,9.5130278634428179e-42,2.5492220343179226e-44,1.1385780461561193e-48,5.7211461619024687e-57,8.7924910069498515e-36,1.0845159006338131e-64,1.3633557646577868e-28,2.3920604626788211e-53,1.5849750790573127e-66,9.1508548025744213e-36,1.0186014455469317e-74,3.9420744186360867e-71,8.5983112472478507e-78,3.9241226740519142e-47,2.2377149416456645e-37,2.5940029976662254e-49,4.9267368312493261e-36,2.1382372566262848e-43,5.2919662754683599e-32,2.9469119458400125e-43,1.9248975003196202e-44,4.9217392058001251e-39,1.738497200929211e-40,1.830379054222239e-51,2.1735574633756908e-40,7.6397960647030787e-43,2.649072590814705e-54,1.1811239326751097e-43,6.7512352869152174e-32,2.4772507917996292e-55,1.3665558517063749e-18,4.2712198850016975e-30,8.7616982873562975e-32,4.2712198849818614e-30,8.2496307419803427e-52,2.3739569954054569e-47,1.2576253873437228e-47,6.5807831866029398e-76,7.7744009363662377e-81,2.9716485585738473e-38,1.7151420057262597e-47,5.6861790951943975e-45,3.9824465524358437e-61,2.6456727662717295e-39,4.0349734412520833e-66,3.1255487851844585e-49,3.5227336478576679e-57,7.2804216599791893e-64,2.006711875181727e-64,2.2411176972144535e-57,1.3000310486523202e-49,3.7732575158017513e-67,1.3036676676516891e-49,1.8307706383664689e-63
5.995702461666406e-17,0.16772762601507865,76.950000000000003,0.0,0.0,0.0,0.99999999997775302,9.5,8.449097821480277e-13,1.0400624706426419e-11,1.0400623167901672e-11,2.2570311869490197e-18,1.8964594285397365e-18,6.0077724759258495e-13,1.6105166436726081e-17,1.5552891229876278e-18,1.1233686328650326e-26,4.0741268524878914e-31,1.0500235354492884e-22,1.7795191668823549e-17,2.9033940309915312e-21,1.0559039068205131e-26,1.9407238094557298e-31,1.013935017657882e-34,4.0287817497164633e-43,8.5918211842144432e-30,2.3531286356260684e-22,2.1434571766210189e-29,2.1434574647672022e-29,2.5639261365109012e-36,3.1753380376373572e-37,5.6345160038365403e-37,1.4569046201412168e-22,3.7343292130746022e-29,2.3124311532839392e-30,2.0690996035969307e-66,9.8905281105469085e-37,2.6515028995244751e-34,1.9770412277819658e-66,1.8224343240289728e-19,8.2733610505070479e-44,8.1789087422541011e-44,5.9665091575279037e-27,1.8246201240997431e-27,2.5966095916941966e-22,5.9664219722768028e-27,4.024729543418423e-34,1.9770412277606916e-66,1.5220826659696953e-40,4.0540574089235028e-43,3.6434822394995017e-47,3.6615704882630259e-55,7.0341431781649614e-35,1.3881951422885331e-62,5.4536438199784193e-28,7.6067175491175153e-52,2.0287897552257315e-64,7.321019396367885e-35,2.6076482997174941e-72,5.0459772764914095e-69,2.2011943573639799e-75,1.2557277358968083e-45,1.7900808843518895e-36,8.3007701377982756e-48,3.9415753787771828e-35,3.421236836679263e-42,2.1168722499360298e-31,4.7151315703200763e-42,3.0799886584987267e-43,3.9375778612263247e-38,1.3917878657812341e-39,5.1509120590076169e-50,1.7378672882474428e-39,1.220289429472173e-41,1.6953974795869115e-52,1.8898148311774413e-42,5.3972006537950337e-31,1.5854347267637547e-53,2.7333624900999546e-18,3.4167934471233514e-29,3.5050218648301562e-31,3.4167934470916153e-29,2.6398999831043581e-50,3.301291079186792e-46,1.7637414938256971e-46,1.6824380487612371e-73,1.9994646293063035e-78,2.3774307510170089e-37,1.3739496939391488e-46,9.089489968368265e-44,2.5487569900110821e-59,2.1166382837462447e-38,5.1647449181048182e-64,5.0011308556402725e-48,1.1273455471191259e-55,4.6597633443798211e-62,1.2842863218395667e-62,7.1719508581017759e-56,2.0686123523507001e-48,4.8297539611215211e-65,2.0801548038328746e-48,1.171702598180004e-61
1.1991567571583405e-16,0.16772762601507868,76.950000000000003,0.0,0.0,0.0,0.99999999995550548,9.5,1.6898424844843384e-12,2.0801525714456455e-11,2.0801523962938101e-11,9.0283047859510881e-18,6.5226501416600342e-18,1.2015011197377677e-12,6.4418774552160329e-17,6.221160482926791e-18,7.358205237381066e-26,3.2593847483557872e-30,4.2001786698326728e-22,7.1178677024586402e-17,1.1613809565105848e-20,5.7169016232194384e-26,1.5445329411039948e-30,8.1116702607220392e-34,6.4456431606219608e-42,6.8733011670035659e-29,9.4127034244759208e-22,1.7148057676012924e-28,1.7148062285850587e-28,4.1017815369155088e-35,5.0805310354693615e-36,4.5072496240321488e-36,5.8274505857982628e-22,2.9869417030707074e-28,1.8498513515837642e-29,2.6486412083290328e-64,1.582410654013866e-35,2.1210890170880178e-33,2.5307978699350413e-64,7.2895232918511478e-19,2.6362052018448779e-42,2.576928541048252e-42,4.7728615812289669e-26,1.4595900666549104e-26,1.0385580228632414e-21,4.7727918427692856e-26,6.4391316221908799e-33,2.5307978698805727e-64,2.4351407508337034e-39,6.4667406295760302e-42,1.1658432030735525e-45,2.3432646925715721e-53,5.627154438517954e-34,1.7767841828329778e-60,2.1815010541456406e-27,2.4264920055809329e-50,2.5966966596386794e-62,5.8569355118798212e-34,6.6751849878231008e-70,6.4586418108092185e-67,5.6347373980082547e-73,4.0180662514934282e-44,1.4318171222981319e-35,2.6560117992637272e-46,3.15333331447925e-34,5.4737445857496418e-41,8.4676583465605495e-31,7.5438670135953664e-41,4.92809472289253e-42,3.1501364630262843e-37,1.1149350867396748e-38,1.3273529183166893e-48,1.3886318637422955e-38,1.9502724911744879e-40,1.0849559793990697e-50,3.0235259812702834e-41,4.3114061124766109e-30,1.0145895486811103e-51,5.4675056865785063e-18,2.7329482549530359e-28,1.4021972202711826e-30,2.7329482549022716e-28,8.4471301264036431e-49,4.181917332832117e-45,2.2608670345541585e-45,4.2952579595516761e-71,5.1190052110573949e-76,1.9019882682471411e-36,1.0999428264861349e-45,1.4515284882166999e-42,1.6310625417201132e-57,1.6933502094914495e-37,6.6102857648972835e-62,8.002008050815189e-47,3.6076744245245925e-54,2.9823853659171033e-60,8.218655568485148e-61,2.2950829076344361e-54,3.2735238364957685e-47,6.1815458531162408e-63,3.3098619036715963e-47,7.498416122845396e-60
2.3983297791417406e-16,0.16772762601507865,76.950000000000003,0.0,0.0,0.0,0.9999999999110103,9.5,3.3797078889224566e-12,4.1603313898632329e-11,4.1603312006412158e-11,3.6113557453589504e-17,2.0273406843925882e-17,2.4027398836979046e-12,2.5765210781678117e-16,2.4883916370677344e-17,4.3058322948408151e-25,2.6075481947370775e-29,1.6800879185266852e-21,2.8468930516772521e-16,4.645569151304067e-20,2.7637229209856122e-25,1.2229011414802236e-29,6.4894097106645878e-33,1.0311331647727912e-40,5.4981959642778952e-28,3.7651175741907275e-21,1.3718598137036774e-27,1.3718605510892402e-27,6.560999974436698e-34,8.1285081492419839e-35,3.6050903781457602e-35,2.3307748109536358e-21,2.3886340365406941e-27,1.4796787091268811e-28,3.3903372195949947e-62,2.5315242373675827e-34,1.6966295568216584e-32,3.2394943477261536e-62,2.9155491614170581e-18,8.3642938954265587e-41,7.9992475348553472e-41,3.8176002561821117e-25,1.167460866968454e-25,4.1534189628332644e-21,3.8175444829829677e-25,1.0300823837170341e-31,3.2394943475867127e-62,3.8954639295563107e-38,1.0331010571028782e-40,3.7300962213038046e-44,1.4994496589704621e-51,4.5013071604403351e-33,2.273921695790805e-58,8.7260867724428447e-27,7.7525417926748724e-49,3.3232428521863597e-60,4.6855738955922257e-33,1.7085760999381285e-67,8.2661926946351569e-65,1.4422704454647664e-70,1.2855625542183767e-42,1.1450170974570431e-34,8.4974013862451835e-45,2.5226938250373419e-33,8.7569080846150984e-40,3.3870957008042703e-30,1.2068628666470743e-39,7.8850131486440892e-41,2.5201382857429433e-36,8.9432340903410663e-38,3.054373263403892e-47,1.1082163561349389e-37,3.1169979445395542e-39,6.9421808500158879e-49,4.8368884061757994e-40,3.4388780530218317e-29,6.4919782552311513e-50,1.0937911608059021e-17,2.1855026861342495e-27,5.610125490977729e-30,2.1855026860530727e-27,2.7026232919488635e-47,4.714460348418508e-44,2.5834461902945753e-44,1.0935567736325886e-68,1.3104599321869214e-73,1.5216064183874313e-35,8.8034370370708949e-45,2.3134808009880188e-41,1.0436565881991165e-55,1.3546953599110236e-36,8.4593199786878351e-60,1.2803361099094082e-45,1.1545183193475245e-52,1.9088254149116749e-58,5.2587352071679815e-59,7.3443515288263487e-53,5.1251065779143472e-46,7.9106792078419163e-61,5.2376986923687874e-46,4.7981792033891862e-58
3.5975028011251407e-16,0.16772762601507865,76.950000000000003,0.0,0.0,0.0,0.99999999986651511,9.5,5.069573293126071e-12,6.2405090036377248e-11,6.2405086503306407e-11,7.6741496581930019e-17,3.673772635896168e-17,3.6037697036779325e-12,5.4747475440586609e-16,5.2877044622572567e-17,1.0493710662170912e-24,7.4559994784125139e-29,3.5701966515240186e-21,6.0492502370524522e-16,9.8718614250778515e-20,6.2396961045269133e-25,3.47605774325129e-29,1.8555706992096074e-32,3.7949431225721298e-40,1.57206140023795e-27,8.0008957041974684e-21,3.9226718350508909e-27,3.9226745487770681e-27,2.4145483436722171e-33,2.9917605355918472e-34,1.0307101528158776e-34,4.9525747903832987e-21,6.8284651883682232e-27,4.2306079915173551e-28,1.7492898558067651e-61,9.3170707891203865e-34,4.8508849721131675e-32,1.671460458308619e-61,6.1951348844161766e-18,3.8056529982952006e-40,3.6077388725334588e-40,1.0914778012579239e-24,3.3378489977763228e-25,8.8247855736897911e-21,1.0914618565541813e-24,3.7910585832166087e-31,1.6714604582230097e-61,1.4336499973531151e-37,3.8012069634557532e-40,1.7029127294618748e-43,8.2379570064531773e-51,1.2870192768085473e-32,1.4669201232606601e-57,1.8542981275198713e-26,3.5384549160176047e-48,2.1438433606124477e-59,1.3397804493559515e-32,1.2687638205419299e-66,5.3326593491885923e-64,1.0710104470783469e-69,5.8689976119731881e-42,3.2733041534917002e-34,3.8792585045954213e-44,7.2133452488482563e-33,3.2229214735425868e-39,7.1975970288901706e-30,4.4417664785210728e-39,2.9022099398616186e-40,7.2060412001050696e-36,2.5610972335591688e-37,1.2383661482287952e-46,3.1643891726035419e-37,1.1467671646632524e-38,3.8139426158181983e-48,1.7801570157908022e-39,9.8162280633063033e-29,3.5666154489721973e-49,1.6410436907890359e-17,6.2477427113328959e-27,1.1923439713718011e-29,6.2477427110341895e-27,1.2338328249720571e-46,1.4969126130572197e-43,8.2432983569974551e-44,8.1091165225098424e-68,7.887509758179848e-73,4.3508530094371335e-35,2.5176108639368362e-44,8.4993170168131279e-41,5.7337263900923727e-55,3.8735924780126044e-36,5.4570584125529533e-59,4.712497972367331e-45,5.2712202274168061e-52,1.0487833319449983e-57,2.8890722220142841e-58,3.3531756174366893e-52,1.8669187358155211e-45,5.1031386087382571e-60,1.9176567024841389e-45,2.636105277778685e-57
4.79667582310854e-16,0.16772762601507865,76.950000000000003,0.0,0.0,0.0,0.99999999982201992,9.5,6.7594386970951826e-12,8.3206855204988477e-11,8.3206847453639779e-11,1.3091210317710198e-16,5.4838951678058211e-17,4.8045906160216461e-12,9.3386991353297031e-16,9.019990496364067e-17,1.9443928433285317e-24,1.5726933425359765e-28,6.0903437491247877e-21,1.0318672688294717e-15,1.6840256859062955e-19,1.1005252925837209e-24,7.2928037778005307e-29,3.9139416032946632e-32,9.624077634221755e-40,3.3157780604242818e-27,1.3648603356760766e-20,8.2740615331665506e-27,8.2740684149725234e-27,6.1230430086576073e-33,7.5875845116569077e-34,2.1738335937289645e-34,8.4479946920300252e-21,1.4400258624145337e-26,8.9229015239425409e-28,9.5430237568198814e-61,2.3628666916768445e-33,1.0231116034161265e-31,9.1184355812521973e-61,1.0567519383357148e-17,1.1308077271516504e-39,1.0635804897520048e-39,2.3020159633124982e-24,7.0397950553138311e-25,1.5052096865460856e-20,2.301982336985322e-24,9.6141831375105667e-31,9.1184355807756259e-61,3.6357238561898193e-37,9.6387745936262382e-40,5.0755826802646715e-43,2.8322280537581732e-50,2.714553354668754e-32,5.7284448036093464e-57,3.1632181142260728e-26,1.0545142350392572e-47,8.3718863991014734e-59,2.8259803757741781e-32,5.5561787578015957e-66,2.082511070031171e-63,4.690187579471823e-69,1.7492659730794538e-41,6.9029445718689737e-34,1.1562007657750212e-43,1.5215051666527212e-32,8.1735556461754148e-39,1.227826869981708e-29,1.126460571758542e-38,7.3606296248465724e-40,1.5199651407582862e-35,5.4095338221643786e-37,3.3470686355523089e-46,6.666173190485776e-37,2.907394381681738e-38,1.3112157707348827e-47,4.5145405449979252e-39,2.067315739752353e-28,1.226188420761672e-48,2.1885081435952223e-17,1.3175551127769433e-26,2.0342987604352937e-29,1.3175551127012034e-26,3.6774630143802959e-46,3.3700211901829774e-43,1.8622634223815418e-43,3.5464655193173206e-67,4.5287608632742625e-72,9.1772177770538421e-35,5.3109359965968953e-44,2.1519899276521983e-40,1.9712331554860394e-54,8.1705396407582519e-36,2.1309908373806817e-58,1.1951929349373934e-44,1.571227417915859e-51,3.6059826949118492e-57,9.9324725104147888e-58,9.9948754903718762e-52,4.6910183831502217e-45,1.9927864090084243e-59,4.8404772449336569e-45,9.0629615316988912e-57
7.195021867075341e-16,0.16772762601507865,76.950000000000003,0.0,0.0,0.0,0.99999999973302967,9.5,1.0139169504483038e-11,1.2481036160464791e-10,1.2481033756141649e-10,2.7103706887533787e-16,9.3078782857814597e-17,7.2057422599920741e-12,1.9332579008361718e-15,1.867399507125314e-16,4.4017542576799989e-24,4.2955487355149136e-28,1.2609298491151467e-20,2.1361278708870972e-15,3.4865654530229935e-19,2.3566031843741459e-24,1.9742648010682914e-28,1.0690202408007145e-31,3.3651626496016283e-39,9.0557046472805963e-27,2.8257726539436201e-20,2.2599051721321576e-26,2.2599075782637963e-26,2.1407987353913295e-32,2.6533132500813209e-33,5.936349270814466e-34,1.7488700820497809e-20,3.9318105887586934e-26,2.4368110381195133e-27,1.3253642587919735e-59,8.2622000599548544e-33,2.794065814361318e-31,1.2663961578708653e-59,2.1876430587951979e-17,4.9232634194436064e-39,4.5692268624655739e-39,6.2864810596176009e-24,1.9224680965514613e-24,3.1156686733736888e-20,6.2863892415805124e-24,3.3616731999475972e-30,1.2663961577955804e-59,1.2712384019115187e-36,3.3700124660455526e-39,2.2214433291849524e-42,1.5230826888136805e-49,7.4136284472202481e-32,3.7256799230996955e-56,6.5490470979060767e-26,4.614825350053881e-47,5.4449281375514737e-58,7.7185996352580797e-32,4.3105452484157759e-65,1.354593076770652e-62,3.6387394883947688e-68,7.6560019525750046e-41,1.8847688154142769e-33,5.0601891384241683e-43,4.1557059892938796e-32,2.8580511947386379e-38,2.542062074203745e-29,3.9388844701199288e-38,2.5740434397233502e-39,4.1515024537961842e-35,1.480892605767253e-36,1.2626099726624577e-45,1.8169082218726383e-36,1.016138562333745e-37,7.0510519735159342e-47,1.57856445406305e-38,5.6319164450772411e-28,6.5938424132650421e-48,3.283934372546395e-17,3.5973982261918539e-26,4.2127940857989073e-29,3.5973982259270979e-26,1.6095135425211314e-45,9.8991786008328409e-43,5.4937337386347091e-43,2.7448376507456873e-66,7.4885965507373711e-71,2.5065840906129474e-34,1.4507952606094667e-43,7.5043200615236051e-40,1.0600333626811642e-53,2.2316305151623382e-35,1.385916878073504e-57,4.1796517872242908e-44,6.8777606819589218e-51,1.9394101463795336e-56,5.3411566596413708e-57,4.3749562763763168e-51,1.6151330299760457e-44,1.2960360475854848e-58,1.6792475474772423e-44,4.873745007222986e-56
