Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656)
6.279873842973456e-10,0.44448734838152115,76.950000000000003,0.0,0.0,0.0,2.7450408132281694e-05,9.4999980379203439,0.00052865533630878101,0.0022270244094417762,0.00025457222136864439,1.1399662396817592e-06,1.0979208282992623e-10,2.2861145780476554e-05,0.15398744302374448,5.8881895224049702e-07,4.3898833971586386e-15,1.2858039313585771e-09,6.315778785691275e-08,0.82786776992721223,5.3699800409554581e-06,1.8281541727700286e-15,3.4206463719268142e-16,7.6591665200388512e-11,2.7046111551048238e-14,0.00053698500955613097,8.0887426639612795e-06,0.0021444989035768612,0.0021448763733138815,1.2910403305474472e-07,6.322419369388625e-08,2.3758579737570091e-07,0.00018010234211397763,2.1579026689740622e-08,5.2805794562070916e-09,3.1904229694921926e-09,5.8458022407498366e-09,3.9507829997572201e-07,5.6454827065399175e-08,0.011308382432628954,2.1761934811446131e-14,9.1923837359764905e-15,3.5336489218741836e-06,1.1232597387811799e-06,1.4362970596758586e-07,0.00023063016092956604,0.00066211528584731024,3.2925505100329747e-08,5.5533316399911915e-09,1.3085490352450208e-09,8.3170428157576332e-10,3.3054971346085835e-10,4.7458483069860775e-09,6.5236355404333233e-13,3.9753200374598795e-07,2.4383321775072117e-12,1.4782093128604685e-10,4.7356699695977294e-09,1.8990729843617179e-13,4.3031894562799182e-14,9.2241265786515168e-17
6.402089148597822e-10,0.4444874069136035,76.950000000000003,0.0,0.0,0.0,2.7290782012547035e-05,9.499998086624041,0.00052845120299039976,0.0022235804691537533,0.00024350345576997249,1.0904005286962426e-06,1.0962228304124645e-10,2.2726610727573327e-05,0.15299847759543037,5.8790830958708476e-07,4.1990113483649597e-15,1.2691113388064734e-09,6.432677793879007e-08,0.82883416963866152,5.3702294456621238e-06,1.8253268263328872e-15,3.4836395676269942e-16,7.8071097814287363e-11,2.6812314039239255e-14,0.00053762288480115506,7.7370463665014237e-06,0.0021559626704075754,0.0021563462996869675,1.297942906634043e-07,6.3562332554611601e-08,2.3786316746722513e-07,0.00018353243042804832,2.1990032356144039e-08,5.3811927892361689e-09,3.2264569556929456e-09,5.9572446014084349e-09,4.0308639905643527e-07,5.8256796543202988e-08,0.011328769730856258,2.2176795729879886e-14,9.3676232905181404e-15,3.5342804931390668e-06,1.1245818543762722e-06,1.4323748812129231e-07,0.00023114928989669331,0.00066363425442311514,3.3653074588028477e-08,5.6663634013264909e-09,1.3334444271863977e-09,8.3991667931460065e-10,3.4174822656773891e-10,4.8364010779602489e-09,6.7465079131650806e-13,4.0099335273994832e-07,2.5443705084062176e-12,1.5337984242804556e-10,4.7769145394639669e-09,1.9719485782360753e-13,4.5294235641274222e-14,9.7185597736266922e-17
6.524304454222187e-10,0.44448746290030416,76.950000000000003,0.0,0.0,0.0,2.7132206453533648e-05,9.4999981332174688,0.000528247104711004,0.002220141884404803,0.00023291595866781954,1.04298993983639e-06,1.0945274792549892e-10,2.2592961133211051e-05,0.15201602208715886,5.8699908638800167e-07,4.0164384355535363e-15,1.2523446171097568e-09,6.5494649809672656e-08,0.8297941431835647,5.3704778254383124e-06,1.8225038869912459e-15,3.5465725683013687e-16,7.9549081814279521e-11,2.6574716120415345e-14,0.00053825651902972521,7.4006417778698454e-06,0.0021669278133576377,0.0021673175167577301,1.3045452491259656e-07,6.388576377004351e-08,2.3813869316158557e-07,0.0001869571884230896,2.2400399339428575e-08,5.4816497739569802e-09,3.2611136408896024e-09,6.0685137859546305e-09,4.1108205377168215e-07,6.005579980512728e-08,0.011349080327268588,2.2591011989380549e-14,9.5425905375485818e-15,3.5349221362471677e-06,1.1259005206865484e-06,1.4284815746933537e-07,0.00023166721528496739,0.00066514962624655946,3.4364642258973536e-08,5.779219516663573e-09,1.3580103145024397e-09,8.4771803171825199e-10,3.529929279290149e-10,4.9268131309955073e-09,6.9703386184603791e-13,4.0444931847381791e-07,2.6524583314420875e-12,1.5897594893631077e-10,4.818094963336328e-09,2.0453472537882233e-13,4.7618676499367016e-14,1.0227045907630357e-16
6.646519759846553e-10,0.44448751645230716,76.950000000000003,0.0,0.0,0.0,2.6974674448079552e-05,9.4999981777923743,0.00052804304176517786,0.0022167086466345462,0.00022278880457422877,9.9764076771499381e-07,1.0928347703160446e-10,2.246019116776459e-05,0.15104003364538801,5.8609128022393234e-07,3.8418038096841041e-15,1.2355255200297176e-09,6.6661415172030221e-08,0.83074773286508097,5.37072518957749e-06,1.8196853472336595e-15,3.609446004676199e-16,8.1025633785893401e-11,2.6333743623974623e-14,0.00053888594017092518,7.0788640166609966e-06,0.0021774160166276291,0.0021778117083358305,1.3108604147480273e-07,6.4195126954390728e-08,2.3841238660036428e-07,0.00019037662438341934,2.2810128633806834e-08,5.581950653751695e-09,3.294436760970534e-09,6.1796100639674694e-09,4.1906528343081207e-07,6.1850752157930288e-08,0.011369314721659703,2.3004584595070905e-14,9.7172859016372442e-15,3.5355737838364992e-06,1.127215759976451e-06,1.4246169500333048e-07,0.0002321839460750343,0.00066666142806233398,3.5060080967162789e-08,5.8919002590422855e-09,1.3822454850684855e-09,8.5511726230617876e-10,3.642773187256697e-10,5.0170846847906434e-09,7.1949970852347961e-13,4.0789991049519662e-07,2.7625724688475649e-12,1.6460560843803798e-10,4.859211355089018e-09,2.1192202406599036e-13,5.0005095507511132e-14,1.0749572538249567e-16
6.768735065470919e-10,0.444487567675482,76.950000000000003,0.0,0.0,0.0,2.6818179047806051e-05,9.4999982204365025,0.00052783901444533902,0.0022132807473069721,0.00021310197783410562,9.5426338130510313e-07,1.0911446991099181e-10,2.2328295040097646e-05,0.15007046969866625,5.8518488868901847e-07,3.6747623116252887e-15,1.2186742552980625e-09,6.782708514100889e-08,0.83169498070787551,5.3709715471856054e-06,1.8168711995904637e-15,3.6722604757953081e-16,8.2500769490526709e-11,2.6089796851402275e-14,0.0005395111759665804,6.7710771102804692e-06,0.0021874480214973519,0.0021878496154266866,1.3169008924515774e-07,6.4491033908151118e-08,2.3868425984521141e-07,0.00019379074658001799,2.3219221231721756e-08,5.6820956715692365e-09,3.3264695249266893e-09,6.2905337045460458e-09,4.2703610732132936e-07,6.3640625718109672e-08,0.011389473410534255,2.3417514550113773e-14,9.8917098065256538e-15,3.5362353689949182e-06,1.1285275943645266e-06,1.4207808184048582e-07,0.00023269949118819155,0.00066816968643836636,3.5739307847574785e-08,6.0044059011514138e-09,1.4061491373499766e-09,8.6212342771710651e-10,3.755950867134335e-10,5.1072159576926656e-09,7.4203564590827279e-13,4.1134513803145074e-07,2.8746895947778225e-12,1.7026526886890182e-10,4.9002638247530719e-09,2.1935199450891719e-13,5.2453346829762526e-14,1.1286121368668137e-16
6.890950371095285e-10,0.4444876166710958,76.950000000000003,0.0,0.0,0.0,2.6662713373882996e-05,9.499998261233797,0.00052763502304174748,0.0022098581779098985,0.00020383633306793406,9.1277204678985123e-07,1.0894572611751199e-10,2.2197266997410005e-05,0.14910728795577288,5.8427990939039931e-07,3.514983789968974e-15,1.2018095832285068e-09,6.8991670271263751e-08,0.83263592845994405,5.3712169071876728e-06,1.8140614366323479e-15,3.7350165504683482e-16,8.3974503903043909e-11,2.5843252069954868e-14,0.00054013225397318235,6.4766727380612703e-06,0.0021970436673229214,0.002197451077222252,1.3226786281016261e-07,6.4774069827468372e-08,2.3895432487836943e-07,0.00019719956327053547,2.3627678123859502e-08,5.782085069928422e-09,3.357254520952762e-09,6.401284976312992e-09,4.3499454470642153e-07,6.5424447806228734e-08,0.011409556887129286,2.3829802855737095e-14,1.0065862675138025e-14,3.5369068252629843e-06,1.1298360458249088e-06,1.4169729922319334e-07,0.00023321385948678661,0.00066967442776696832,3.6402281019211056e-08,6.1167367152949326e-09,1.4297208510963935e-09,8.6874568741031842e-10,3.8694010612727208e-10,5.1972071676969221e-09,7.6462936027803332e-13,4.1478501006650757e-07,2.9887862639929302e-12,1.759514695857241e-10,4.9412524794382451e-09,2.2681999675040406e-13,5.4963261288583576e-14,1.1836668445762171e-16
7.01316567671965e-10,0.44448766353601193,76.950000000000003,0.0,0.0,0.0,2.6508270611508937e-05,9.4999983002645383,0.00052743106784252356,0.0022064409299544616,0.00019497355733632323,8.7308475812379041e-07,1.0877724520735736e-10,2.2067101324939555e-05,0.14815044640387484,5.833763399477776e-07,3.3621524485408088e-15,1.1849489087729008e-09,7.0155180582582048e-08,0.83357061759443807,5.3714612783341813e-06,1.8112560509690108e-15,3.7977147686536287e-16,8.5446851247680181e-11,2.5594462910422344e-14,0.00054074920156387267,6.1950690290890752e-06,0.0022062219307495477,0.0022066350703075625,1.3282050480894465e-07,6.5044794460850117e-08,2.392225936031967e-07,0.00020060308269931215,2.4035500299163415e-08,5.8819190909213826e-09,3.3868336362711203e-09,6.5118641474182398e-09,4.4294061482316062e-07,6.7201299306934068e-08,0.01142956564143578,2.4241450511259585e-14,1.0239744929592116e-14,3.5375880866283578e-06,1.1311411361880297e-06,1.4131932851801583e-07,0.00023372705977460164,0.00067117567826600042,3.7048996429601156e-08,6.2288929733681638e-09,1.4529605599046562e-09,8.7499327592795924e-10,3.9830643719375328e-10,5.2870585324476105e-09,7.8726890887529669e-13,4.1821953539863118e-07,3.1048389386474713e-12,1.8166084217917438e-10,4.9821774240265989e-09,2.3432151159128941e-13,5.7534647195839666e-14,1.2401184351543936e-16
7.135380982344016e-10,0.44448770836288276,76.950000000000003,0.0,0.0,0.0,2.6354843994800445e-05,9.4999983376055255,0.00052722714913366951,0.002203028994974621,0.00018649613394618631,8.3512307494650342e-07,1.0860902673898315e-10,2.1937792345579393e-05,0.14719990330669755,5.8247417799299828e-07,3.2159662222235346e-15,1.1681083675195728e-09,7.1317625584355477e-08,0.83449908931148564,5.3717046692073262e-06,1.808455035247847e-15,3.8603556427786486e-16,8.6917825032333986e-11,2.5343761676225216e-14,0.0005413620459305753,5.9257094121883764e-06,0.0022150009632230885,0.002215419746166172,1.33349108192066e-07,6.5303743215698324e-08,2.3948907784469008e-07,0.00020400131309740948,2.4442688744848321e-08,5.9815979762170638e-09,3.4152479895387319e-09,6.6222714855429105e-09,4.5087433688112668e-07,6.8970313006160178e-08,0.011449500160220139,2.4652458514115871e-14,1.0413356991209835e-14,3.5382790875152219e-06,1.1324428871408711e-06,1.4094415121431955e-07,0.00023423910079723012,0.00067267346398004225,3.7679484842237799e-08,6.3408749468400834e-09,1.4758685255199253e-09,8.808754775199326e-10,4.0968832529004663e-10,5.3767702692385538e-09,8.099427184296905e-13,4.2164872268536431e-07,3.2228240133169649e-12,1.873901110141123e-10,5.0230387617119987e-09,2.4185214154751267e-13,6.0167291153215594e-14,1.2979634388533128e-16
7.257596287968382e-10,0.4444877512403308,76.950000000000003,0.0,0.0,0.0,2.6202426800290037e-05,9.4999983733302127,0.00052702326719908756,0.0021996223645266858,0.00017838730782822673,7.9881196753348833e-07,1.0844107027303336e-10,2.1809334419574173e-05,0.14625561720270569,5.8157342116965054e-07,3.0761361798800539e-15,1.1513029060582078e-09,7.2479014298952451e-08,0.83542138453999204,5.3719470882268972e-06,1.8056583821527171e-15,3.9229396590013914e-16,8.8387438081316829e-11,2.5091460570036585e-14,0.00054197081408575813,5.6680615158349554e-06,0.0022233981268732178,0.0022238224670573302,1.3385471838227077e-07,6.5551428216801782e-08,2.39753789350002e-07,0.00020739426268264678,2.4849244446415088e-08,6.0811219670647815e-09,3.4425378747108542e-09,6.7325072579032466e-09,4.5879573006143273e-07,7.0730671914953182e-08,0.011469360927045476,2.5062827859881432e-14,1.0586699280527776e-14,3.5389797627782013e-06,1.1337413202276208e-06,1.4057174892323485e-07,0.00023474999124245555,0.00067416781078154448,3.8293808966997638e-08,6.452682906741468e-09,1.4984453137615206e-09,8.864016029624737e-10,4.2108019978264063e-10,5.4663425950141465e-09,8.326395830229496e-13,4.2507258047736635e-07,3.3427178383708003e-12,1.9313609352111389e-10,5.0638365944063358e-09,2.4940761145789251e-13,6.2860958824838176e-14,1.3571978759560864e-16
7.379811593592748e-10,0.4444877922531255,76.950000000000003,0.0,0.0,0.0,2.6051012350539802e-05,9.4999984075088708,0.00052681942232059244,0.0021962210301888683,0.0001706310524205613,7.6407966849240001e-07,1.0827337537226998e-10,2.1681721944309423e-05,0.14531754690329415,5.8067406713268851e-07,2.9423859532521248e-15,1.1345463570916033e-09,7.3639355284037682e-08,0.8363375439394245,5.3721885436558394e-06,1.8028660844027648e-15,3.9854672784148239e-16,8.9855702566625726e-11,2.483785284347059e-14,0.00054257553286372689,5.4216161159240088e-06,0.0022314300288357237,0.0022318598403324556,1.3433833534123555e-07,6.5788339318782073e-08,2.4001673978895214e-07,0.00021078193965964512,2.5255168387665272e-08,6.1804913042978129e-09,3.4687427150259726e-09,6.8425717312545856e-09,4.6670481351610936e-07,7.2481607587968215e-08,0.011489148422292624,2.5472559542296896e-14,1.0759772217307479e-14,3.5396900477015637e-06,1.1350364568507913e-06,1.4020210337700079e-07,0.00023525973974063564,0.00067565874437195566,3.8892060732623917e-08,6.5643171236583137e-09,1.520691771972673e-09,8.9158096841800479e-10,4.3247667257564133e-10,5.5557757263704864e-09,8.5534866135762805e-13,4.284911172426757e-07,3.464496741790523e-12,1.9889570026043211e-10,5.1045710230307851e-09,2.5698376877212944e-13,6.5615395684543496e-14,1.4178172742447608e-16
7.502026899217113e-10,0.44448783148235094,76.950000000000003,0.0,0.0,0.0,2.5900594017349553e-05,9.4999984402087065,0.00052661561477792358,0.0021928249835608486,0.00016321203799377458,7.3085753091481015e-07,1.0810594160150424e-10,2.1554949354098729e-05,0.14438565149099061,5.7977611354806187e-07,2.8144511907185466e-15,1.1178515096589323e-09,7.4798656653885695e-08,0.83724760790158148,5.3724290436055828e-06,1.8000781347512751e-15,4.0479389381971105e-16,9.1322630037805664e-11,2.4583213875142201e-14,0.00054317622892178759,5.1858861293379752e-06,0.0022391125540809752,0.0022395477512579345,1.3480091554636105e-07,6.6014945074471201e-08,2.4027794075453591e-07,0.0002141643522198745,2.5660461550715521e-08,6.2797062283369294e-09,3.4939010258708715e-09,6.9524651718952865e-09,4.7460160636772647e-07,7.4222398443951755e-08,0.01150886312318102,2.5881654553291418e-14,1.0932576220545318e-14,3.5404098779982285e-06,1.1363283182723167e-06,1.3983519642829936e-07,0.00023576835486508192,0.00067714629028284301,3.9474358699658269e-08,6.6757778677285783e-09,1.5426090078959094e-09,8.9642287618883316e-10,4.4387253639740709e-10,5.6450698795566061e-09,8.7805947348810165e-13,4.319043413841769e-07,3.588137049529518e-12,2.0466593477887918e-10,5.1452421477254876e-09,2.6457658354748518e-13,6.8430327740005616e-14,1.4798166859954927e-16
7.624242204841479e-10,0.4444878690055642,76.950000000000003,0.0,0.0,0.0,2.5751165219598373e-05,9.4999984714939991,0.00052641184484875938,0.0021894342162633632,0.00015611560135345474,6.9907989269706313e-07,1.0793876852753238e-10,2.1429011119924173e-05,0.14345989031767153,5.7887955809237089e-07,2.6920790348098363e-15,1.1012301748191338e-09,7.5956926099734549e-08,0.83815161655235815,5.372668596041194e-06,1.797294525984599e-15,4.1103550527099447e-16,9.2788231450468399e-11,2.4327802182165856e-14,0.00054377292874151673,4.9604056512821215e-06,0.0022464608968148047,0.0022469013944105298,1.3524337388159591e-07,6.6231693661175858e-08,2.4053740376343081e-07,0.00021754150854170175,2.6065124916011752e-08,6.3787669791938489e-09,3.518050385581904e-09,7.0621878456705409e-09,4.8248612770913536e-07,7.5952368094819134e-08,0.011528505503789536,2.6290113883005506e-14,1.110511170848212e-14,3.5411391898059972e-06,1.1376169256143926e-06,1.3947101004939425e-07,0.00023627584513243491,0.0006786304738770144,4.0040845611578449e-08,6.7870654086406509e-09,1.5641983698795054e-09,9.0093659722306788e-10,4.5526276285298246e-10,5.7342252704757345e-09,9.0076189706984069e-13,4.3531226125286437e-07,3.7136151045067066e-12,2.1044389327922197e-10,5.1858500680087678e-09,2.7218214818135581e-13,7.1305462235766932e-14,1.5431907045378174e-16
7.746457510465845e-10,0.4444879048969508,76.950000000000003,0.0,0.0,0.0,2.5602719419755254e-05,9.4999985014262478,0.00052620811280873426,0.0021860487199378085,0.00014932771685938789,6.6868394675778526e-07,1.0777185571907335e-10,2.1303901749166219e-05,0.1425402230027896,5.7798439845253324e-07,2.5750276224302753e-15,1.0846932471150317e-09,7.7114170909223608e-08,0.83904960975349863,5.372907208786303e-06,1.7945152509211212e-15,4.1727160145474079e-16,9.4252517193528e-11,2.4071860369752354e-14,0.000544365658630073,4.7447290344553553e-06,0.0022534895905148332,0.0022539353037084133,1.3566658544608722e-07,6.6439013766687211e-08,2.407951402564993e-07,0.0002209134167904392,2.6469159462342689e-08,6.477673796474579e-09,3.541227413395339e-09,7.1717400179760884e-09,4.9035839660329314e-07,7.7670883689036481e-08,0.011548076035077156,2.6697938519812498e-14,1.1277379098612268e-14,3.5418779196831113e-06,1.1389022998602435e-06,1.3910952633122496e-07,0.00023678221900303489,0.00068011132034963371,4.0591686081283713e-08,6.89818001563288e-09,1.5854614283277491e-09,9.0513135524234933e-10,4.6664250026751251e-10,5.82324211468656e-09,9.2344616317827566e-13,4.3871488515813039e-07,3.8409072843196518e-12,2.1622676412006879e-10,5.2263948829006598e-09,2.7979667690471385e-13,7.42404883370067e-14,1.6079334804111449e-16
7.86867281609021e-10,0.44448793922747043,76.950000000000003,0.0,0.0,0.0,2.5455250123185858e-05,9.4999985300642695,0.00052600441893145122,0.0021826684862458656,0.00014283496870442486,6.3960961689680961e-07,1.0760520274670948e-10,2.1179615785360523e-05,0.14162660943161273,5.7709063232546389e-07,2.4630656068044073e-15,1.0682507621083194e-09,7.8270397984956284e-08,0.83994162710433529,5.3731448895278243e-06,1.7917403024102664e-15,4.2350221955376162e-16,9.5715497115210154e-11,2.3815616023119194e-14,0.00054495444472141264,4.5384300082455371e-06,0.0022602125366612776,0.0022606633811368729,1.360713872842145e-07,6.6637315436778291e-08,2.4105116159928813e-07,0.0002242800851183929,2.6872566166852877e-08,6.5764269193825847e-09,3.5634677537450793e-09,7.2811219537617403e-09,4.9821843208316784e-07,7.9377354274114192e-08,0.011567575184903508,2.7105129450339108e-14,1.1449378807692345e-14,3.5426260046052822e-06,1.1401844618550192e-06,1.3875072748261048e-07,0.00023728748488129249,0.00068158885472932682,4.1127064409553409e-08,7.0091219574941712e-09,1.6063999583157653e-09,9.0901631237313985e-10,4.7800707134338346e-10,5.9121206274045001e-09,9.4610285174362646e-13,4.4211222137544216e-07,3.9699900177546436e-12,2.2201182716250102e-10,5.2668766910150324e-09,2.8741650505900043e-13,7.7235077795663061e-14,1.6740387371475841e-16
7.990888121714576e-10,0.4444879720649973,76.950000000000003,0.0,0.0,0.0,2.5308750879325815e-05,9.4999985574643162,0.00052580076348849659,0.0021792935068691332,0.00013662452439883063,6.1179943905280243e-07,1.0743880918282962e-10,2.1056147807973065e-05,0.14071900975347412,5.7619825741777128e-07,2.355971700213351e-15,1.0519119502521719e-09,7.9425613862226679e-08,0.84082770794351636,5.3733816458204415e-06,1.7889696733315549e-15,4.2972739476992631e-16,9.717718054788995e-11,2.3559282545586905e-14,0.00054553931297741368,4.3411008362275511e-06,0.002266643032218383,0.0022670989242248693,1.3645858004038733e-07,6.6826990885845595e-08,2.4130547908252408e-07,0.00022764152166491081,2.7275346005055307e-08,6.675026586721888e-09,3.5848060661184006e-09,7.3903339175347873e-09,5.0606625315171662e-07,8.1071229182303336e-08,0.011587003418049217,2.7511687659485003e-14,1.1621111251749424e-14,3.5433833819637045e-06,1.1414634323067707e-06,1.3839459582952809e-07,0.00023779165111605842,0.00068306310187927458,4.1647182531730631e-08,7.1198915025655523e-09,1.6270159232955707e-09,9.1260055617237003e-10,4.8935197065200739e-10,6.0008610235029646e-09,9.6872288664433677e-13,4.455042781518365e-07,4.1008398001655581e-12,2.2779645297841223e-10,5.3072955906255777e-09,2.9503808817725814e-13,8.0288885600317075e-14,1.7414997867064302e-16
8.113103427338942e-10,0.4444880034744537,76.950000000000003,0.0,0.0,0.0,2.5163215281986136e-05,9.4999985836802114,0.00052559714674945085,0.0021759237735087863,0.00013068410940781321,5.8519844772532776e-07,1.0727267460157552e-10,2.0933492432169003e-05,0.13981738438003358,5.7530727144546927e-07,2.2535342366187779e-15,1.0356852873511126e-09,8.0579824725947689e-08,0.84170789135072188,5.3736174850909293e-06,1.7862033565937088e-15,4.3594716041550426e-16,9.8637576331810595e-11,2.3303059946482112e-14,0.00054612028918899316,4.1523515103021992e-06,0.0022727937959206878,0.0022732546523266048,1.3682892954187326e-07,6.7008415272294156e-08,2.4155810392260687e-07,0.00023099773455643004,2.7677499950843569e-08,6.773473036900044e-09,3.6052760197928792e-09,7.4993761733633241e-09,5.1390187878190236e-07,8.2751996443029132e-08,0.011606361196236196,2.7917614130441643e-14,1.1792576846089038e-14,3.5441499895626413e-06,1.1427392317873794e-06,1.3804111381436458e-07,0.00023829472600098912,0.000684534086498302,4.2152258088610541e-08,7.2304889187422405e-09,1.6473114598242242e-09,9.1589308794475028e-10,5.0067286197979984e-10,6.0894635175146037e-09,9.9129753049898323e-13,4.488910637099136e-07,4.2334332077894087e-12,2.3357810193456312e-10,5.3476516797137346e-09,3.0265800088897606e-13,8.3401550611077824e-14,1.810309544582519e-16
8.235318732963308e-10,0.4444880335179396,76.950000000000003,0.0,0.0,0.0,2.5018636968329068e-05,9.4999986087634323,0.00052539356898190573,0.0021725592778852388,0.00012500198289184093,5.5975406733565211e-07,1.0710679857878959e-10,2.0811644308571148e-05,0.1389216939835515,5.7441767213369611e-07,2.1555507533054403e-15,1.019578541841345e-09,8.1733036426816758e-08,0.84258221614836792,5.3738524146422889e-06,1.7834413451337796e-15,4.4216154800038827e-16,1.0009669283773466e-10,2.3047135582228183e-14,0.00054669739897725419,3.9718089798748524e-06,0.0022786769934163347,0.0022791427317603568,1.3718316831279782e-07,6.718194744020586e-08,2.4180904726209757e-07,0.00023434873190652283,2.8079028976503149e-08,6.871766507930912e-09,3.62491029289193e-09,7.6082489848793181e-09,5.2172532791673274e-07,8.4419181225086437e-08,0.011625648978147732,2.8322909844709714e-14,1.196377600530251e-14,3.5449257656163341e-06,1.1440118807334218e-06,1.3769026399512275e-07,0.0002387967177749102,0.00068600183312196247,4.2642522617294497e-08,7.3409144734758641e-09,1.6672888632490838e-09,9.1890281225549541e-10,5.1196557554655874e-10,6.177928323632509e-09,1.0138183791937733e-12,4.5227258625089536e-07,4.3677469110624947e-12,2.393543231654142e-10,5.3879450560054105e-09,3.1027293566680325e-13,8.6572696180560099e-14,1.880460544607929e-16
8.357534038587673e-10,0.4444880622548542,76.950000000000003,0.0,0.0,0.0,2.4875009617898723e-05,9.4999986327632051,0.00052519003045147471,0.0021692000117378312,0.00011956691450163815,5.3541600831081338e-07,1.0694118069196532e-10,2.0690598123020354e-05,0.13803189949517344,5.7352945721644944e-07,2.061827590712456e-15,1.0035988191072035e-09,8.2885254496753456e-08,0.84345072090330242,5.374086441657717e-06,1.7806836319163243e-15,4.4837058731538971e-16,1.0155453798857493e-10,2.279168485374822e-14,0.00054727066779463273,3.7991164145451985e-06,0.0022843042613172639,0.0022847747998544026,1.3752199702232e-07,6.7347930628762112e-08,2.4205832017020585e-07,0.00023769452181594128,2.8479934052722477e-08,6.9699072374373582e-09,3.6437405752427195e-09,7.7169526152815947e-09,5.2953661946931071e-07,8.6072344311117023e-08,0.011644867219448508,2.8727575782115837e-14,1.2134709143274037e-14,3.5457106487459479e-06,1.1452813994470223e-06,1.3734202904463502e-07,0.00023929763462217694,0.00068746636612361241,4.3118219857594955e-08,7.4511684337767763e-09,1.6869505742897577e-09,9.2163852754927147e-10,5.2322610511298375e-10,6.2662556557113927e-09,1.0362773561797938e-12,4.5564885395699016e-07,4.5037576869967394e-12,2.4512275344677639e-10,5.4281758169993636e-09,3.1787970143186931e-13,8.9801930761907484e-14,1.951944953464047e-16
8.479749344212039e-10,0.44448808974201426,76.950000000000003,0.0,0.0,0.0,2.4732326952449631e-05,9.4999986557266336,0.00052498653142180908,0.0021658459668245224,0.00011436816218206338,5.1213616768584464e-07,1.0677582052020044e-10,2.0570348596344666e-05,0.13714796210322569,5.7264262443633374e-07,1.9721795096635127e-15,9.8775260303242306e-10,8.4036484163641585e-08,0.84431344392848706,5.3743195732044103e-06,1.777930209932625e-15,4.5457430651177839e-16,1.0301111928005134e-10,2.2536871863058972e-14,0.00054784012092601341,3.6339324988529778e-06,0.0022896867302037833,0.0022901619879475048,1.3784608586984309e-07,6.7506693150821848e-08,2.4230593364327263e-07,0.00024103511237266056,2.8880216148603338e-08,7.0678954626538101e-09,3.6617975745398299e-09,7.8254873273386853e-09,5.3733577232290006e-07,8.771108060642352e-08,0.011664016372804457,2.9131612920828535e-14,1.2305376673187425e-14,3.5465045779769608e-06,1.1465478080967472e-06,1.3699639174981168e-07,0.00023979748467303308,0.00068892770971548081,4.3579604169453735e-08,7.5612510662165108e-09,1.7062991664607843e-09,9.2410891779300331e-10,5.3445060499268964e-10,6.3544457272687318e-09,1.0586667065713109e-12,4.5901987499314434e-07,4.64144243067151e-12,2.5088111598133189e-10,5.4683440599882293e-09,3.2547522203308663e-13,9.3088848504680343e-14,2.0247545849185473e-16
8.601964649836405e-10,0.4444881160337655,76.950000000000003,0.0,0.0,0.0,2.4590582736038528e-05,9.4999986776987662,0.00052478307215460902,0.0021624971349215988,0.00010939545094110933,4.8986853402815618e-07,1.066107176441515e-10,2.0450890484132405e-05,0.13626984325152272,5.7175717154431718e-07,1.8864293252412205e-15,9.7204579497026798e-10,8.5186730365407493e-08,0.84517042328466918,5.3745518162371962e-06,1.7751810721999274e-15,4.6077273217724229e-16,1.0446644380041701e-10,2.2282850031719935e-14,0.00054840578348982507,3.4759307576892859e-06,0.0022948350466288187,0.0022953149433893026,1.3815607590998906e-07,6.7658549041991025e-08,2.4255189860524989e-07,0.00024437051165192118,2.9279876231670805e-08,7.1657314204286851e-09,3.6791110253643884e-09,7.93385338339151e-09,5.4512280533100175e-07,8.9335017683777188e-08,0.011683096887902499,2.953502223737315e-14,1.2475779007532395e-14,3.5473074927367005e-06,1.1478111267184988e-06,1.3665333501090369e-07,0.00024029627600396771,0.00069038588794972835,4.4026939056769701e-08,7.6711626369302893e-09,1.7253373342828712e-09,9.2632254506604533e-10,5.4563538698283869e-10,6.4424987514858729e-09,1.0809789910739612e-12,4.6238565750830095e-07,4.7807781658926271e-12,2.566272191062284e-10,5.5084498820736279e-09,3.3305653461462546e-13,9.6433029839305294e-14,2.0988809137996359e-16
