Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234)
9.429543081702436e-13,0.4687683395834113,76.950000000000003,0.0,0.0,0.0,0.99522554982842093,9.4999999131724291,7.7342254392383839e-06,6.1796848855526996e-05,6.1711797877235641e-05,7.1666705070060985e-08,3.6591137931585014e-12,0.0011895877155581919,0.00084828134049258301,1.5157022543360401e-08,3.2906442863877994e-16,8.8375900999822633e-15,2.7384332458480504e-13,0.0025719778820411446,2.1680111589182906e-09,5.4326801957829689e-17,1.0514397689381246e-17,1.2545055845449251e-18,5.109786517952453e-20,8.1526088016869799e-09,2.8800818592654325e-08,6.0943878212344797e-10,6.0948855393390306e-10,3.6132900867391133e-14,1.3638909572783343e-14,2.9484056264472564e-11,8.563391034031602e-10,1.0652649763991707e-13,1.88072831996116e-14,2.6733565157115305e-24,7.2411956762064707e-15,6.4438504414960383e-15,2.421267814130883e-24,3.0775147143488369e-05,2.7305900566472127e-20,1.0894970735603006e-20,5.5438746449759754e-07,1.5680795852097467e-07,1.1814136906727099e-06,5.5921020710030019e-07,5.9418544964946463e-09,2.4209718038563893e-24,8.5977663337835614e-18,6.9819048548802907e-19,6.4692906758344275e-19,1.703301598490683e-22,2.0633250226350696e-15,1.2999261222062022e-26,8.2937655278063616e-12,6.8959842672286017e-24,1.0553939540501254e-25,4.8549541691985321e-14,2.0357587096314905e-30,8.7870566810725076e-30,6.5827223035220866e-34,9.2258622524834914e-14
9.68194725471397e-13,0.4687683395611477,76.950000000000003,0.0,0.0,0.0,0.99509842338537891,9.4999999089691709,7.9407411002435326e-06,6.3442726729922964e-05,6.3353009198984173e-05,7.5329068579171491e-08,3.7565717211593384e-12,0.0011919790438048256,0.00087805915691025231,1.5697805142325957e-08,3.4588054647560279e-16,9.5914384019258522e-15,2.9081143667378896e-13,0.0026622684175995896,2.2852361966211309e-09,5.626511229542319e-17,1.0889112206008829e-17,1.370815290215881e-18,5.5545787225843156e-20,8.691690106524961e-09,3.0342671589497113e-08,6.5936306218090084e-10,6.5941723827256822e-10,3.926009542929706e-14,1.4915996220257603e-14,3.0797704575110199e-11,9.0255938827946216e-10,1.1261482211557423e-13,1.9978627065726172e-14,3.2132153308545223e-24,7.8833091867144109e-15,6.9488007538501598e-15,2.9104421488707503e-24,3.1856350570043611e-05,2.9735434370577025e-20,1.1862380470186782e-20,5.8324593465085541e-07,1.6481313716581927e-07,1.2002214733406574e-06,5.8848344808068301e-07,6.4523636674739429e-09,2.91007677566817e-24,9.5195554019361824e-18,7.7946740012415644e-19,7.2373337219885501e-19,1.9601592553357291e-22,2.2244531532994572e-15,1.5376118788389273e-26,8.7414802793919746e-12,7.9155102025674104e-24,1.2489508513457984e-25,5.2052648808718484e-14,2.4764751424841014e-30,1.0446155273896552e-29,8.0360717891473788e-34,1.032119310052942e-13
9.934351427725505e-13,0.4687683395384635,76.950000000000003,0.0,0.0,0.0,0.99497131658092608,9.499999904684767,8.1472302834795379e-06,6.5088181573638474e-05,6.4993678272440918e-05,7.9071346075182093e-08,3.8540045975555324e-12,0.001194121157545622,0.00090789349047160734,1.6239822387799071e-08,3.6306359832152923e-16,1.0385719600088745e-14,3.0830108744988876e-13,0.0027527306393453697,2.4055266369230862e-09,5.8207847950290599e-17,1.1264599142142458e-17,1.4941980202525194e-18,6.0237262268205154e-20,9.2492645421269873e-09,3.1923641864217687e-08,7.1192366499605336e-10,7.1198249902709894e-10,4.2562150980643179e-14,1.6271880043350184e-14,3.2119590839063227e-11,9.4998223478732069e-10,1.1887123782509269e-13,2.1186911466946368e-14,3.8437577323799719e-24,8.5614085034618931e-15,7.4784527485263614e-15,3.4818362560614714e-24,3.2939676854272714e-05,3.2301602247478827e-20,1.2884081736516539e-20,6.1251638628929352e-07,1.7291821399474376e-07,1.2181538107162089e-06,6.1818987620833864e-07,6.9890507732338195e-09,3.4813877126814284e-24,1.0511587873547484e-17,8.6757372870093989e-19,8.0712064886425607e-19,2.2470415542115257e-22,2.3931905882937136e-15,1.8104334700406563e-26,9.2008638400970606e-12,9.0518308281224271e-24,1.4712419491162258e-25,5.5698431268738181e-14,2.9966886585209073e-30,1.2358481928323673e-29,9.7564050884087751e-34,1.1509095244047751e-13
1e-12,0.46876833951536323,76.950000000000003,0.0,0.0,0.0,0.99493826016503895,9.4999999035572351,8.2009323473965235e-06,6.5516083657687874e-05,6.5420316154957283e-05,8.0057687604808117e-08,3.8793421084651026e-12,0.0011946405365080282,0.00091566171012230136,1.6380983888019807e-08,3.6759248697275384e-16,1.0599047356195403e-14,3.1293555399862171e-13,0.0027762851112389806,2.4373154797259986e-09,5.8713808752926663e-17,1.1362376201907419e-17,1.5274742326568431e-18,6.149810063442984e-20,9.3973194175888714e-09,3.2341241538926459e-08,7.2603447718523148e-10,7.2609456515191254e-10,4.345022174109282e-14,1.6637744917509274e-14,3.2464663670660043e-11,9.6251358563738502e-10,1.2052602294466693e-13,2.1507239583130203e-14,4.0241092459929719e-24,8.7437786061485796e-15,7.6203266473587433e-15,3.6452786632085842e-24,3.3221763469006866e-05,3.2991832146463141e-20,1.3158873337078303e-20,6.2019418572484239e-07,1.7504182854864944e-07,1.2226784097618749e-06,6.2598458085709717e-07,7.1329751840827509e-09,3.6448059495664676e-24,1.0781524728509522e-17,8.9165307777207705e-19,8.2993148377029721e-19,2.3268875746110571e-22,2.4383400358404028e-15,1.8876387909275596e-26,9.3222576752961147e-12,9.3676994576003117e-24,1.5341690999930184e-25,5.6670198461564367e-14,3.146423531801854e-30,1.290100195128481e-29,1.0252396934538178e-33,1.1833804051220279e-13
1.0186755600737039e-12,0.46876833951536323,76.950000000000003,0.0,0.0,0.0,0.9948442291201216,9.4999999003201001,8.3536929930033149e-06,6.6733213630511447e-05,6.6633805993136474e-05,8.2892774061354342e-08,3.9514124390415511e-12,0.0011960384611744625,0.00093777841869691655,1.6782948929606704e-08,3.8061007849596605e-16,1.1221363904034559e-14,3.2631281771689373e-13,0.0028433465920302244,2.5288809007685231e-09,6.0154559632597777e-17,1.1640770430342099e-17,1.6248656890899031e-18,6.5178011248723536e-20,9.8253569860071778e-09,3.3543649344096907e-08,7.6718656845719777e-10,7.6725032113700575e-10,4.6043718889798496e-14,1.7708960892647976e-14,3.3448992464804339e-11,9.9860710600714033e-10,1.2529566136561671e-13,2.2432203173685187e-14,4.5772975817781463e-24,9.2763351271514024e-15,8.033351006793174e-15,4.146624261110619e-24,3.4024912084827537e-05,3.5007612604434051e-20,1.3961346195742263e-20,6.4217667236662619e-07,1.8111651450522588e-07,1.2352429387524322e-06,6.4830763112169295e-07,7.5522850149353137e-09,4.1460764527726614e-24,1.1577158531887341e-17,9.6287034277235567e-19,8.974458040891454e-19,2.566482334868972e-22,2.5696588420388728e-15,2.1224084668184977e-26,9.6719096248443983e-12,1.031459865605149e-23,1.7255740794457685e-25,5.9488045768455913e-14,3.608005144638701e-30,1.4553991004613379e-29,1.1783375455715567e-33,1.2794230017519677e-13
1.0439159773748573e-12,0.4687683394918524,76.950000000000003,0.0,0.0,0.0,0.99471716073667926,9.4999998958760425,8.5601292328136028e-06,6.8377823132012976e-05,6.8273393248627213e-05,8.6792596039810501e-08,4.0487952626380588e-12,0.0011977529696731988,0.00096770859902178819,1.7327070834033674e-08,3.9851651345437285e-16,1.2099296068401049e-14,3.4484724768218016e-13,0.0029341000785377417,2.6552974101504931e-09,6.2104838972264412e-17,1.2017546038351944e-17,1.7630303145412856e-18,7.0373720217363353e-20,1.0419988764387115e-08,3.5202614138152791e-08,8.2521761541083083e-10,8.2528655448663197e-10,4.9709440998557555e-14,1.9229634772400136e-14,3.478524488359226e-11,1.0484334864569268e-09,1.3188801305072389e-13,2.3714568072275122e-14,5.4274442729276487e-24,1.0028918657225904e-14,8.6140409753747717e-15,4.9171574356930388e-24,3.5111863325060668e-05,3.7856628471617602e-20,1.5095427523876837e-20,6.722054859109186e-07,1.8940162648104371e-07,1.2515209283264657e-06,6.7881567625281432e-07,8.1424163375992529e-09,4.9164916735217047e-24,1.2719627520117934e-17,1.0657262970716077e-18,9.9507194947864362e-19,2.9211498943765197e-22,2.7539764363839816e-15,2.477884516010161e-26,1.0154611111362102e-11,1.1713966949560789e-23,2.0155287732966496e-25,6.3422589255093487e-14,4.3233432147684455e-30,1.7065206363998471e-29,1.4161201612521156e-33,1.4181322311022021e-13
1.0691563946760107e-12,0.46876833946793567,76.950000000000003,0.0,0.0,0.0,0.99459011119016383,9.4999998913534522,8.7665390068566062e-06,7.0022010298376167e-05,6.9912440918649984e-05,9.0770062447396514e-08,4.146153075343119e-12,0.0011992845423085719,0.0009976792120784336,1.787208454527965e-08,4.1677946149379592e-16,1.3020435712584106e-14,3.639050762132925e-13,0.0030249764879289424,2.784774588086862e-09,6.4058314796516763e-17,1.2394853234024373e-17,1.9089040505952754e-18,7.5830042445997581e-20,1.1033178000094936e-08,3.6900456534449321e-08,8.8608251396631979e-10,8.8615691420970118e-10,5.3563949644342108e-14,2.0836293701136223e-14,3.6127737462094401e-11,1.0994608801777992e-09,1.3864821658954866e-13,2.5034071229866483e-14,6.4092012712563352e-24,1.0819976963851575e-14,9.221068994008162e-15,5.8070539296514558e-24,3.620035655873232e-05,4.0851768156951415e-20,1.6287561671573556e-20,7.0258235251131482e-07,1.9776739709533714e-07,1.2670195342470514e-06,7.0969379194230561e-07,8.759776168831656e-09,5.8062485922547426e-24,1.3942420226127006e-17,1.1765187828230246e-18,1.1003703526353709e-18,3.3138500411946294e-22,2.9462589853778092e-15,2.881556165823731e-26,1.0648961837193614e-11,1.3260600770981302e-23,2.3449765969143809e-25,6.7503101822819833e-14,5.1570412256223279e-30,1.9927363529739785e-29,1.6939048974755736e-33,1.5675157230697926e-13
1.0943968119771641e-12,0.468768339443618,76.950000000000003,0.0,0.0,0.0,0.9944630802634612,9.4999998867531605,8.9729223190310805e-06,7.1665775339621891e-05,7.1550949875267625e-05,9.4824430592137547e-08,4.2434858914805355e-12,0.0012006510935873612,0.0010276859104964055,1.841789594097346e-08,4.3539551246103871e-16,1.398569760688814e-14,3.8348707947572712e-13,0.00311596264022128,2.9173108585973443e-09,6.6014649744638046e-17,1.2772625929282172e-17,2.0626992197206814e-18,8.1552600324878524e-20,1.1664939926609045e-08,3.863709699759909e-08,9.498468377961803e-10,9.4992698098949706e-10,5.7611867682037102e-14,2.2531325592841795e-14,3.7475909618000568e-11,1.1516888089765307e-09,1.4557619879032537e-13,2.6390776942421633e-14,7.5390693890816914e-24,1.1650316359016908e-14,9.8549823094508371e-15,6.8312928357103793e-24,3.7290234835789422e-05,4.3996105897853021e-20,1.7538967122579472e-20,7.3328761939369077e-07,2.0620792902933119e-07,1.281770068228701e-06,7.4092256513600806e-07,9.4046781493296293e-09,6.8303229965038457e-24,1.5249027170526725e-17,1.2956330837218211e-18,1.2137203909484924e-18,3.7475291310582397e-22,3.1466192778165998e-15,3.33848203373179e-26,1.115495539685579e-11,1.4965687961583303e-23,2.7180918068093131e-25,7.173056946880304e-14,6.1249697477823899e-30,2.3178555794220462e-29,2.0171431348372632e-33,1.7280576889359947e-13
1.1196372292783176e-12,0.46876833941890406,76.950000000000003,0.0,0.0,0.0,0.99433606776049432,9.4999998820759881,9.1792791731929584e-06,7.3309118456491875e-05,7.3188920983005806e-05,9.8954964590278709e-08,4.3407937284776675e-12,0.0012018687838008736,0.0010577247726570452,1.8964419472758808e-08,4.5436128746360217e-16,1.4995991926981054e-14,4.0359410908745911e-13,0.0032070466461858178,3.0529046466814882e-09,6.7973537187565194e-17,1.3150804070614365e-17,2.2246283444437998e-18,8.7546987055343339e-20,1.2315287171716702e-08,4.0412456166445797e-08,1.016576026432304e-09,1.0166622013550142e-09,6.1857808505490435e-14,2.4317114155722332e-14,3.882924714283185e-11,1.205116810815173e-09,1.526718892869614e-13,2.7784748769512072e-14,8.8351548859877404e-24,1.2520731766176176e-14,1.0516329078272744e-14,8.0063126697774892e-24,3.8381356597699364e-05,4.7292672507658744e-20,1.8850845150034894e-20,7.643024416731716e-07,2.1471757578048141e-07,1.2958032928423624e-06,7.7248337624908355e-07,1.0077418852347522e-08,8.0051496875475329e-24,1.664300389600192e-17,1.423462534269758e-18,1.3355095079440332e-18,4.2252770857674555e-22,3.3551673575485758e-15,3.8541023121504485e-26,1.1672585439137049e-11,1.6840950056899385e-23,3.1393673204595776e-25,7.610592671648224e-14,7.2446495952014978e-30,2.6859884276123553e-29,2.391863357385223e-33,1.9002477325125397e-13
1.144877646579471e-12,0.4687683393937989,76.950000000000003,0.0,0.0,0.0,0.99420907350416099,9.499999877322745,9.3856095731594619e-06,7.495203984129622e-05,7.4826355098982043e-05,1.0316093530390716e-07,4.4380765899807951e-12,0.0012029521909175658,0.0010877922609747789,1.9511577385110207e-08,4.7367343858331659e-16,1.6052224479430075e-14,4.2422708989355685e-13,0.0032982177808684714,3.1915543782976564e-09,6.9934698427871239e-17,1.3529333081764334e-17,2.3949041780544461e-18,9.3818768155866666e-20,1.2984230013405821e-08,4.2226454851914699e-08,1.0863353855584052e-09,1.0864278879733379e-09,6.6306376068699883e-14,2.6196038806479254e-14,4.018727873106433e-11,1.2597444383383575e-09,1.599352202872908e-13,2.9216049558201528e-14,1.031728250278307e-23,1.343200688812541e-14,1.1205658360121975e-14,9.350114367630408e-24,3.9473594166858658e-05,5.0744456015494033e-20,2.0224380070158173e-20,7.9560876621926188e-07,2.2329093628873867e-07,1.3091493342041509e-06,8.0435838363152447e-07,1.077827849011626e-08,9.3487254377100051e-24,1.8127970856749304e-17,1.5604084802265349e-18,1.4661331719391217e-18,4.7503303956720779e-22,3.5720106015274636e-15,4.4342566097305704e-26,1.2201845664529283e-11,1.8898653140210167e-23,3.6136300019936373e-25,8.063005911171611e-14,8.5353755401935148e-30,3.1015611960966449e-29,2.8247155694312492e-33,2.0845805546129378e-13
1.1701180638806244e-12,0.46876833936830636,76.950000000000003,0.0,0.0,0.0,0.99408209733447617,9.4999998724942216,9.5919135227128843e-06,7.659453967868277e-05,7.6463253073027882e-05,1.0744162027914974e-07,4.5353344877440272e-12,0.0012039144655437274,0.0011178851842878325,2.0059299005653704e-08,4.9332864859249289e-16,1.7155296900466707e-14,4.4538701744605577e-13,0.0033894663695697783,3.3332584803430169e-09,7.1897880156142549e-17,1.3908163372850897e-17,2.5737397343211783e-18,1.0037348279424848e-19,1.3671776610550379e-08,4.407901403501824e-08,1.159190087298943e-09,1.1592892199385145e-09,7.0962164906708416e-14,2.8170474598101232e-14,4.1549572713548576e-11,1.3155712575285432e-09,1.6736612634184279e-13,3.0684741458232488e-14,1.2007113528444772e-23,1.4384914372817011e-14,1.1923520103029317e-14,1.0882368890508027e-23,4.0566832384939131e-05,5.4354402298430965e-20,2.1660739492802874e-20,8.2718931354811373e-07,2.3192284900324643e-07,1.3218376112391114e-06,8.3653050604811494e-07,1.150752160543113e-08,1.0880716553819075e-23,1.9707613306885128e-17,1.7068802409381076e-18,1.6059948367484727e-18,5.3260751066125908e-22,3.7972537956187604e-15,5.0852021253438968e-26,1.2742729822787241e-11,2.1151618636774101e-23,4.1460562614259625e-25,8.530380559766671e-14,1.0018345830485139e-29,3.569332174456453e-29,3.323017918382861e-33,2.2815556698857253e-13
1.1953584811817778e-12,0.4687683393424317,76.950000000000003,0.0,0.0,0.0,0.99395513910689659,9.4999998675912014,9.7981910256039451e-06,7.823661814633589e-05,7.8099615747804075e-05,1.1179630368494183e-07,4.6325674409335723e-12,0.0012047674706327956,0.0011480006639504796,2.0607520100403971e-08,5.1332363067278876e-16,1.8306106830461621e-14,4.6707495526773078e-13,0.0034807836850466517,3.4780153806345286e-09,7.3862852139951062e-17,1.4287249886589716e-17,2.7613483161069241e-18,1.0721664496049786e-19,1.4377933210891282e-08,4.597005486500484e-08,1.2352051705047784e-09,1.2353112430571715e-09,7.582976015622572e-14,3.0242792159222399e-14,4.2915733992938054e-11,1.3725968464793413e-09,1.7496454413198696e-13,3.2190885930724082e-14,1.3928268995935903e-23,1.5380215976816809e-14,1.2670465122197722e-14,1.2624529529002128e-23,4.166096738538098e-05,5.8125415704765711e-20,2.3161074568467945e-20,8.5902755814054052e-07,2.4060838550701391e-07,1.333896779420876e-06,8.689834035700645e-07,1.2265397746763076e-08,1.2622571136096831e-23,2.1385681186766878e-17,1.863295073318788e-18,1.7555059042053541e-18,5.9560497920516578e-22,4.0309992081679829e-15,5.8136321515494476e-26,1.3295231710608791e-11,2.3613234051295554e-23,4.7421879657568593e-25,9.0127960774324172e-14,1.1716797622252107e-29,4.094407849876032e-29,3.8948055768102985e-33,2.4916771357391271e-13
1.2205988984829312e-12,0.4687683393161791,76.950000000000003,0.0,0.0,0.0,0.99382819869080941,9.4999998626144517,1.0004442085554827e-05,7.9878275415611077e-05,7.9735443958910401e-05,1.1622427625235965e-07,4.7297754502071739e-12,0.0012055219075257256,0.0011781361032427802,2.1156182287672707e-08,5.3365512813672658e-16,1.9505548066246927e-14,4.8929203196797115e-13,0.0035721618547717372,3.6258235078909259e-09,7.5829405123077771e-17,1.4666551675953249e-17,2.9579435427964666e-18,1.1435374449454166e-19,1.510270433866847e-08,4.7899498657638244e-08,1.3144455410358102e-09,1.3145588701311195e-09,8.0913737575996025e-14,3.2415357643280985e-14,4.4285401177104071e-11,1.4308207942774385e-09,1.8273041227617083e-13,3.3734543752280069e-14,1.6106458098405473e-23,1.6418662726171646e-14,1.3447045073593396e-14,1.4599948990711747e-23,4.2755905486106166e-05,6.2060359667499298e-20,2.4726520231445912e-20,8.9110770754988641e-07,2.4934284380681754e-07,1.345354687035797e-06,9.0170145724126767e-07,1.3052142125517173e-08,1.4597636117823045e-23,2.316598900631941e-17,2.0300781372731324e-18,1.9150856882688354e-18,6.6439485110824408e-22,4.2733466613502488e-15,6.6266949040196193e-26,1.3859345169429776e-11,2.6297463650961714e-23,5.4079486599581185e-25,9.5103277048537719e-14,1.3656148437954742e-29,4.6822595171721674e-29,4.5488819352115079e-33,2.7154532930494979e-13
1.2458393157840846e-12,0.46876833928955286,76.950000000000003,0.0,0.0,0.0,0.99370127596816726,9.499999857564724,1.0210666706261935e-05,8.1519511652111958e-05,8.1370738534990001e-05,1.2072483521451131e-07,4.8269585241152938e-12,0.0012061874296940588,0.0012082891597648929,2.1705232505179879e-08,5.543199141515955e-16,2.0754510693385763e-14,5.1203943826774416e-13,0.0036635937772411548,3.7766812917156785e-09,7.779734891557415e-17,1.5046031535523658e-17,3.1637393764816574e-18,1.2179024798269731e-19,1.5846092963946124e-08,4.9867266893597179e-08,1.3969759720408025e-09,1.3970968812371595e-09,8.6218663566930911e-14,3.4690532686056534e-14,4.5658243904177389e-11,1.4902426999843725e-09,1.9066367115288477e-13,3.5315775015838047e-14,1.8569611918717031e-23,1.7500995074564214e-14,1.4253812423434382e-14,1.6834001358488282e-23,4.3851562190381336e-05,6.6162057307528687e-20,2.6358195438848212e-20,9.2341468060246141e-07,2.5812174137734889e-07,1.3562383423089407e-06,9.3466974782105728e-07,1.3867976254443292e-08,1.6831279172473735e-23,2.5052415724683294e-17,2.2076624623687683e-18,2.0851613805144848e-18,7.3936237528919398e-22,4.5243936003300321e-15,7.5320126737584855e-26,1.443506408332752e-11,2.9218859096001868e-23,6.1496600961592564e-25,1.0023046667996842e-13,1.5864143759370764e-29,5.3387402936981427e-29,5.2948721577443169e-33,2.9533965183260333e-13
1.271079733085238e-12,0.46876833926255757,76.950000000000003,0.0,0.0,0.0,0.99357437083225875,9.4999998524427678,1.0416864891398375e-05,8.3160327016214072e-05,8.3005500297828578e-05,1.2529728424698071e-07,4.9241166849732552e-12,0.0012067727453677329,0.0012384577205290874,2.2254622525603186e-08,5.7531479146599574e-16,2.2053881200316601e-14,5.35318423978802e-13,0.0037550730464608433,3.9305871625809147e-09,7.976651065735084e-17,1.5425655665254097e-17,3.3789501468804957e-18,1.2953159953501724e-19,1.6608100655390784e-08,5.1873281216985076e-08,1.4828611042346032e-09,1.4829899240042851e-09,9.1749095192024363e-14,3.7070674370453952e-14,4.7033960351208367e-11,1.5508621717101249e-09,1.9876426273904956e-13,3.6934639129156092e-14,2.1348022566149472e-23,1.8627943058712778e-14,1.509132041447267e-14,1.9354209006969737e-23,4.4947861285428281e-05,7.043329202637019e-20,2.8057203405455582e-20,9.5593408493886043e-07,2.6694080803248784e-07,1.3665738899872296e-06,9.6787403385122048e-07,1.471310856653475e-08,1.9351015575905142e-23,2.7048904625705518e-17,2.396488915592576e-18,2.2661680168287652e-18,8.2090893681566329e-22,4.7842351602677022e-15,8.5377012992504459e-26,1.5022382377027655e-11,3.2392570019370185e-23,6.9740590695990046e-25,1.0551020372795777e-13,1.8371010867144845e-29,6.070102540594975e-29,6.1432791536822439e-33,3.2060229869903138e-13
