Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692)
7.223530111811923e-21,0.31639261364105,76.950000000000003,0.0,0.0,0.0,0.9999999999994178,9.5,6.9045074865101507e-15,7.005393571453416e-14,7.0053518895868296e-14,1.2184569619950406e-24,1.2183432542506775e-24,4.3518656192058378e-13,1.8209009800662112e-21,6.4774203210606996e-25,5.6531710744651327e-36,1.4241054245285906e-40,3.8130660224743777e-28,3.8828944869226325e-21,1.1081246712343412e-26,6.0042038703051984e-36,2.2107785562128318e-40,3.0108000364699804e-42,8.6385311696112968e-54,1.5329683256496117e-35,2.6485902807175678e-26,2.4029939701465761e-36,2.4029939701670134e-36,1.7780893220667473e-47,2.6530336994540681e-48,2.6132570581692798e-39,1.018402545684857e-26,1.6146056656548285e-37,1.2045523217917857e-38,9.4547160444603273e-85,1.4821089674399182e-47,3.2538091323507974e-40,8.7029395305459284e-85,4.426379993800518e-23,9.9826175664242735e-59,9.9825992425705736e-59,3.1580800767849951e-33,9.3897007902218898e-34,8.8032042031624132e-25,3.1579116900549095e-33,1.6250797109604215e-43,8.7029395305436002e-85,1.1151509042327172e-50,3.3095934942995655e-50,6.7625779665999808e-61,2.1747705262321329e-72,4.0206887245864737e-41,5.8507489820570821e-84,1.4980328882106319e-30,7.0082518651798836e-63,4.9922826301020501e-84,8.8229799410027853e-41,4.1016752091160799e-96,3.0976409889083209e-89,6.0083683115688332e-100,4.5484744844256915e-57,4.1974613850907771e-41,2.5419969611554015e-58,8.2587086014824927e-41,5.7476952422854193e-52,8.0146398163959924e-34,6.1110106637034142e-52,4.8178707242623711e-53,1.195120577610483e-44,4.4913768123131285e-44,1.0173037704732518e-62,1.0396878797949875e-44,9.801827774926343e-48,8.1070580836231307e-67,3.7868171802131758e-51,1.7540455893339088e-37,7.1648481567671849e-68,4.1681929795522638e-19,7.1075488521106468e-36,3.3775667787628157e-35,7.1075488521106521e-36,4.0697611683933133e-60,7.627385640796149e-56,5.1751394897655548e-56,1.696524553092081e-96,8.1335767163311002e-99,5.0299268173214416e-44,1.7862732854597111e-53,6.9483557791692372e-54,7.0021117186644707e-72,3.7157200639655126e-45,2.2155930673685856e-80,5.0857309616614655e-55,1.1349640568288793e-65,3.3240684554398459e-76
1.4453336096874772e-20,0.31639261364105,76.950000000000003,0.0,0.0,0.0,0.99999999999883504,9.5,1.3815013676304272e-14,1.4016873496624309e-13,1.4016790096801919e-13,4.8770032364441848e-24,4.8760639488613852e-24,8.7075120647592713e-13,7.2883492413390518e-21,2.5926561707066557e-24,4.5232198115326104e-35,1.1401502846804974e-39,1.5262201227295124e-27,1.5541696883997499e-20,4.4353865410691448e-26,4.7990285850597075e-35,1.769964672716681e-39,2.4104707244640937e-41,1.3832904324065721e-52,1.227306757690231e-34,1.0601263547206969e-25,1.9238562991157793e-35,1.9238562991485068e-35,2.8472594692512263e-46,4.248310518202793e-47,2.0921945667269411e-38,4.0762641718854957e-26,1.2926662091430328e-36,9.6437425401865156e-38,1.2126612693113269e-82,2.3733053398193666e-46,2.6050257181568227e-39,1.1162384621926103e-82,1.7717055250597767e-22,3.1971223474063814e-57,3.197110610157638e-57,2.5283842624684413e-32,7.5174698317690036e-33,3.5235757928283023e-24,2.5282494507619886e-32,2.6022448145026829e-42,1.1162384621920131e-82,1.7856943493647993e-49,2.6503789312233855e-49,2.1658457466890504e-59,1.3930431143893973e-70,3.2189956920341413e-40,7.4954122442220509e-82,5.9960355383199229e-30,1.1225169425800413e-61,6.3956284009740707e-82,7.0637486825888095e-40,1.0509372680753034e-93,3.9683974649765398e-87,1.5394730651105525e-97,1.456736542154153e-55,3.360520306430523e-40,8.1412347431195632e-57,6.6119885285534193e-40,9.2038006293137528e-51,3.2079446016365234e-33,9.7855788215108465e-51,7.7148703746383859e-52,9.5682314611180723e-44,3.5958323307246638e-43,3.2427551874509492e-61,8.32382298687566e-44,8.2485948052048762e-47,5.1929532791065605e-65,6.0638412614840042e-50,1.4043027404470279e-36,4.5894233693164098e-66,8.3400075341297076e-19,5.6903605584479352e-35,1.351906973686531e-34,5.6903605584479438e-35,1.3034193842732766e-58,1.2206073093096389e-54,8.280866177602027e-55,4.3468585821703499e-94,2.0865028306339383e-96,4.0269998632648204e-43,1.6639595879256986e-52,1.1126418222309702e-52,4.4851830033912896e-70,2.9748353677931191e-44,2.8384030665554494e-78,8.1437957588001212e-54,3.6349410241329149e-64,2.1292227606648478e-74
2.8912948067000464e-20,0.31639261364105004,76.950000000000003,0.0,0.0,0.0,0.99999999999766964,9.5,2.7636026055875152e-14,2.8039833345812183e-13,2.8039666510451254e-13,1.9514365520499003e-23,1.9506733679991365e-23,1.7418804605167114e-12,2.9162889808994877e-20,1.0374001596452767e-23,3.6155495855773452e-34,9.1246676248246817e-39,6.1068684851342562e-27,6.2187030103070916e-20,1.7747323521945664e-25,3.8279614696923374e-34,1.4165057926973268e-38,1.9291091707872704e-40,2.2141652574241275e-51,9.8221838860441989e-34,4.2418862964945008e-25,1.53966973816164e-34,1.5396697382140246e-34,4.5574690147103051e-45,6.8000633672108423e-46,1.674391430829526e-37,1.631036591152017e-25,1.0345257185235811e-35,7.7179245975342216e-37,1.5537812441859744e-80,3.7988339769425497e-45,2.0848122262367356e-38,1.4302348318641853e-80,7.0891296904747703e-22,1.0235073919019096e-55,1.0234998769093803e-55,2.0234757625859339e-31,6.0162603531271755e-32,1.4098892283844858e-23,2.0233678723511108e-31,4.165286257931578e-41,1.4302348318626546e-80,2.85827378297809e-48,2.1222158877695435e-48,6.9336204834621377e-58,8.9192850206275852e-69,2.5761748104959206e-39,9.5982592482873009e-80,2.3991952344056174e-29,1.7976658280533155e-60,8.1899297146447842e-80,5.6531457319097308e-39,2.6915625516280781e-91,5.0817367305120261e-85,3.9427550323919527e-95,4.6635173905581711e-54,2.6894359146626674e-39,2.6062907350902404e-55,5.2916003394989249e-39,1.4732073493949611e-49,1.2835956945192299e-32,1.566329797140845e-49,1.2348816855227022e-50,7.6574931425362146e-43,2.8777586017797563e-42,1.028424211522745e-59,6.66158528991568e-43,7.2435022938981668e-46,3.3249103174053572e-63,9.7060947953323755e-49,1.1238685631386581e-35,2.938486131047817e-64,1.6683637268771796e-18,4.5540175158109367e-34,5.4093891782429559e-34,4.5540175158109486e-34,4.1726961533008613e-57,1.9513120320596907e-53,1.3235294104016411e-53,1.1132760565923954e-91,5.3469674602394952e-94,3.2228237760449877e-42,1.4484291980957293e-51,1.7809502180003664e-51,2.8717437911463529e-68,2.3807724070311513e-43,3.6347208011346115e-76,1.3035376831803753e-52,1.1636703614983225e-62,1.3632849515824858e-72
5.783217200725186e-20,0.31639261364104987,76.950000000000003,0.0,0.0,0.0,0.99999999999533884,9.5,5.5278050814947459e-14,5.6085753039574344e-13,5.6085419334626526e-13,7.8070168944298602e-23,7.8008661057124892e-23,3.4841388283186804e-12,1.1667054360147309e-19,4.150276011035531e-23,2.8859709219704913e-33,7.3011206725938808e-38,2.4431450498039727e-26,2.4878860272789303e-19,7.1000850444100623e-25,3.0427895623626579e-33,1.1334136515886178e-37,1.5435804356872738e-39,3.5433842762699268e-50,7.8592391038973437e-33,1.697030732915555e-24,1.2319697196583628e-33,1.2319697197421949e-33,7.2934329117668777e-44,1.0882314782822641e-44,1.3397674101315374e-36,6.5252081470188629e-25,8.2777756910494294e-35,6.1755117167535859e-36,1.9898484990030843e-78,6.0793705983639348e-44,1.668166426781609e-37,1.8316289015247949e-78,2.8361133621078193e-21,3.2758991327494308e-54,3.2758510272515673e-54,1.6190879267903548e-30,4.8139220029919598e-31,5.6404745322121889e-23,1.6190015983740178e-30,6.6658136360782981e-40,1.8316289015208749e-78,4.5741682941907083e-47,1.6998670671819304e-47,2.219224461116295e-56,5.709560450087881e-67,2.0613311607846628e-38,1.2288414193738946e-77,9.5983431939826761e-29,2.8797557753460845e-59,1.0485364688988907e-77,4.5233754454645471e-38,6.8918879288867207e-89,6.5060233744875337e-83,1.0095632690096667e-92,1.4926392427032148e-52,2.1519546926467683e-38,8.3418832771163197e-54,4.234084248080367e-38,2.3576109269907954e-48,5.1352186032370269e-32,2.5066373178648565e-48,1.976212730357184e-49,6.1271579433984538e-42,2.3026439380938156e-41,3.231292179706745e-58,5.3302757518720555e-42,6.8234869146504613e-45,2.1283970459100379e-61,1.5532910806644354e-47,8.9926492452717121e-35,1.8810327701698616e-62,3.3370899240004606e-18,3.6439053707273905e-33,2.1641081841048032e-33,3.6439053707274096e-33,1.3355434331708136e-55,3.1149073607088791e-52,2.1118685875478634e-52,2.8505977939406459e-89,1.3695306937225098e-91,2.5787486773261963e-41,1.2114590877178692e-50,2.8500960089663079e-50,1.8383085541838115e-66,1.9049796475505304e-42,4.6534441096229498e-74,2.0860846872228365e-51,3.7245281757397836e-61,8.7268878286568447e-71
1.1567061988775463e-19,0.31639261364105,76.950000000000003,0.0,0.0,0.0,0.99999999999067724,9.5,1.1056210033281425e-13,1.1217759240866052e-12,1.1217692497048346e-12,3.123060905352362e-22,3.1181248959006562e-22,6.9686550028043162e-12,4.66720113628909e-19,1.6602454033385739e-22,2.2978447096718867e-32,5.8414514464925752e-37,9.7733755694875111e-26,9.952353126200932e-19,2.8402651609464265e-24,2.4028108202830454e-32,9.0680709699520359e-37,1.2349816006088741e-38,5.6699883485326656e-49,6.28798773913306e-32,6.7886753952609337e-24,9.8566935673121667e-33,9.8566935686536185e-33,1.1670675684436184e-42,1.7413473350806361e-43,1.0719154853739404e-35,2.6102954594884991e-24,6.6228463606358748e-34,4.9408775382323001e-35,2.5476517194869922e-76,9.7279807259874747e-43,1.3346596811606059e-36,2.3450792977801996e-76,1.1345375702978999e-20,1.0483894839733943e-52,1.0483586941008764e-52,1.2953931372381601e-29,3.8515026978016599e-30,2.256373082018501e-22,1.29532406820962e-29,1.0666385304591529e-38,2.3450792977701615e-76,7.3194127574249174e-46,1.3628581161196107e-46,7.1022607966812245e-55,3.6545069673756768e-65,1.6492213519215287e-37,1.5730854871151362e-75,3.8396497476642149e-28,4.6173755118555226e-58,1.3422704325048507e-75,3.6190438763754602e-37,1.7645130320863465e-86,8.3286054106746352e-81,2.5847600447761019e-90,4.7769470224950386e-51,1.7217229652385391e-37,2.6696828141269064e-52,3.3875890202659192e-37,3.7725597435434986e-47,2.0542546169356364e-31,4.0110267269960862e-47,3.1622620127699764e-48,4.9021917623002613e-41,1.8422897812142723e-40,9.9752512692917369e-57,4.2646181223626548e-41,7.1035933365571423e-44,1.3623193556587725e-59,2.4855182752308203e-46,7.1947915927690926e-34,1.203989363225242e-60,6.6745433190263248e-18,2.9154002015673768e-32,8.6571394597014586e-33,2.915400201567408e-32,4.2741876565161003e-54,4.9594937443304321e-51,3.3596325083733048e-51,7.2982931132030084e-87,3.5069037828053288e-89,2.0631948216962797e-40,9.9154535630007694e-50,4.5606041961264689e-49,1.1766429542353859e-64,1.524128421496741e-41,5.9570486874810501e-72,3.3380750537208177e-50,1.1919743388910574e-59,5.5858048077555738e-69
2.313475156487602e-19,0.31639261364105,76.950000000000003,0.0,0.0,0.0,0.99999999998135392,9.5,2.2113019936743655e-13,2.2436127107320964e-12,2.2435993619222284e-12,1.2492751872561679e-21,1.2453246205695966e-21,1.3937685107303089e-11,1.8669560779642743e-18,6.6412509393533174e-22,1.8207681392484793e-31,4.6733834845376184e-36,3.9095093092131857e-25,3.981102510141702e-18,1.1361522943381431e-23,1.8735609119691752e-31,7.2546424545506909e-36,9.8803218367195897e-38,9.0724323295589147e-48,5.0306281372147883e-31,2.7155806512546716e-23,7.8857291875601092e-32,7.8857291897065372e-32,1.8674017613396076e-41,2.7862969244385542e-42,8.5757275771720564e-35,1.0441604887013556e-23,5.2985238466380144e-33,3.9528881853055052e-34,3.2614074676666626e-74,1.5565555128409451e-41,1.0677781521414762e-35,3.0020819080295814e-74,4.5383341122454063e-20,3.3549686692082025e-51,3.3547716154653426e-51,1.0363634003073717e-28,3.081347513256905e-29,9.0258567379966928e-22,1.0363081428808068e-28,1.7067079660309271e-37,3.0020819080038817e-74,1.1711652680888792e-44,1.0948750104936214e-45,2.27284032784146e-53,2.3390067378034917e-63,1.3194394647794935e-36,2.0136555517389152e-73,1.535922392543383e-27,7.4179301914869432e-57,1.7181967130787475e-73,2.8953724193632556e-36,4.517392421611774e-84,1.0661185867425166e-78,6.6173366664270607e-88,1.5287029603365204e-49,1.377436955043018e-36,8.5434311239382967e-51,2.7101998667690924e-36,6.0363978272183228e-46,8.2173528205623058e-31,6.4179660098206992e-46,5.059876480472851e-47,3.921939560611771e-40,1.4739013440233837e-39,2.9810837070122e-55,3.4118446663648495e-40,8.3141072762396824e-43,8.7193061941793643e-58,3.9770305984777828e-45,5.7560890915197821e-33,7.7059408277287691e-59,1.3349454112194065e-17,2.3324294606597625e-31,3.4629984515506574e-32,2.3324294606598125e-31,1.3678115527315473e-52,7.8571821708998297e-50,5.3137121405752151e-50,1.8684506706751472e-84,8.9788321636790581e-87,1.6506342075813534e-39,8.0245917448903988e-49,7.2972951893430501e-48,7.5309145917345809e-63,1.2193606204371983e-40,7.6254300138171867e-70,5.3411917351353646e-49,3.8145185605958648e-58,3.5751059894857503e-67
4.627013071707713e-19,0.31639261364105004,76.950000000000003,0.0,0.0,0.0,0.99999999996270739,9.5,4.4226639743223608e-13,4.4872862810884607e-12,4.4872595843580382e-12,4.9972023513964582e-21,4.9656607194041607e-21,2.7875736338416448e-11,7.4679734998427537e-18,2.6565536967771085e-21,1.4292651600168647e-30,3.7387962843525397e-35,1.5638355418875453e-24,1.592472816947213e-17,4.5447016363425475e-23,1.4263265668927415e-30,5.8035977845629303e-35,7.9044450847893771e-37,1.4516227357918914e-46,4.02459665188293e-30,1.0862543567223717e-22,6.3087330710490834e-31,6.3087330744834522e-31,2.9879145543433005e-40,4.4581867648530152e-41,6.8607394531431271e-34,4.176725472187186e-23,4.238912057787256e-32,3.1623832181639535e-33,7.3083109738337106e-72,2.490550324702441e-40,8.5424234691869254e-35,6.7272024044605133e-72,1.8153699106220917e-19,1.073583621596278e-49,1.0734575191472257e-49,8.2910990828547877e-28,2.4651350486389384e-28,3.6104138653553455e-21,8.2906570196605726e-28,2.7308006270525386e-36,6.7272024043455227e-72,1.8739109935534309e-43,8.8317978566945772e-45,7.2732636461169345e-52,1.4970009092409175e-61,1.0555762227169601e-35,2.5775426778049281e-71,6.1438145372714994e-27,1.1964204100532358e-55,2.1993460447596826e-71,2.3163527089405541e-35,1.1564811138767403e-81,1.3646677660879158e-76,1.6940805445919167e-85,4.8919752676000805e-48,1.101964829870426e-35,2.7339679484393414e-49,2.1682113469585816e-35,9.6584668337072434e-45,3.2870079916918018e-30,1.0268996578162227e-44,8.0960079614447803e-46,3.1376260752925823e-39,1.1791483444205037e-38,8.423710443583628e-54,2.7295216447662204e-39,1.0861023797642193e-41,5.5805007082916474e-56,6.3634078365188785e-44,4.6049526818032326e-32,4.9319304561538868e-57,2.6699291710984043e-17,1.8659855798722108e-30,1.3852289690530479e-31,1.8659855798722914e-30,4.3771095245784497e-51,1.2328071246522593e-48,8.3104392284576239e-49,4.783294658877653e-82,4.2625256946877186e-84,1.3205386975628136e-38,6.4571222577925521e-48,1.1675832653083286e-46,4.8199108387730846e-61,9.7551164829077371e-40,9.7608060253447188e-68,8.5461240669005873e-48,1.2206781424147018e-56,2.2881289122561471e-65
9.254088902147936e-19,0.31639261364105,76.950000000000003,0.0,0.0,0.0,0.99999999992541433,9.5,8.8453879354405494e-13,8.974633410144262e-12,8.9745800212337472e-12,1.9989012215055461e-20,1.9738038681417452e-20,5.5751802889152649e-11,2.9872175885135489e-17,1.062631706982872e-20,1.1019214367752941e-29,2.9910737281440563e-34,6.25540581521817e-24,6.3699513772028466e-17,1.8178991444526739e-22,1.039948687287389e-29,4.6425270752159004e-34,6.3236311111513306e-36,2.32261517758358e-45,3.2197133167778491e-29,4.345061597300041e-22,5.0470463196684754e-30,5.0470463251635223e-30,4.7807104764860641e-39,7.1331841148128564e-40,5.4886479749752339e-33,1.6707060173498723e-22,3.3911576782681342e-31,2.5299327725499886e-32,9.3861960594697666e-70,3.9849253231282178e-39,6.8340126657248479e-34,8.6398678105710387e-70,7.2615481654438446e-19,3.4352915253853664e-48,3.4344846549013317e-48,6.6329501204193474e-27,1.972129085583219e-27,1.4441784097979623e-20,6.6325964764048452e-27,4.369331550565333e-35,8.6398678102751803e-70,2.9982922231117565e-42,7.181667369784854e-44,2.3274643630439416e-50,9.580890503338969e-60,8.4447035374943065e-35,3.2992841708322015e-69,2.4575507909025893e-26,1.944765867073846e-54,2.8151881665762799e-69,1.8531038283209696e-34,2.9606183619225225e-79,1.7467963148241834e-74,4.336887278023226e-83,1.5654508877960878e-46,8.815649020081834e-35,8.7488005062418629e-48,1.7345896463848939e-34,1.5453694425309614e-43,1.314816562868653e-29,1.6430570840896784e-43,1.2953776532604423e-44,2.5101305746621907e-38,9.4332872070883104e-38,2.1835798859029288e-52,2.1836130295206329e-38,1.5424137194300812e-40,3.5715626725465509e-54,1.0181572563384744e-42,3.6839612361062364e-31,3.156473322403725e-55,5.3399030958305557e-17,1.4928025333188721e-29,5.5409834887537152e-31,1.492802533319001e-29,1.4006918716768826e-49,1.8988222855684382e-47,1.2722511161279664e-47,1.2245050030081674e-79,1.0957477508347628e-81,1.0564434757377253e-37,5.18079127778794e-47,1.8681132735506415e-45,3.0847800211248081e-59,7.8041857638070076e-39,1.2493981670757679e-65,1.367397222899832e-46,3.9062221815736224e-55,1.464422030099285e-63
1.850824056302838e-18,0.31639261364104987,76.950000000000003,0.0,0.0,0.0,0.99999999985082821,9.5,1.769083585696571e-12,1.7949327622266328e-11,1.7949220863001532e-11,7.9956451308014337e-20,7.7971479455641519e-20,1.1150379234503307e-10,1.1948913537179971e-16,4.2505437971602305e-20,8.2169060335991735e-29,2.3928751053705475e-33,2.5021750640459298e-23,2.5479897592733036e-16,7.2716335416381921e-22,7.0589900428983004e-29,3.7133938531631642e-33,5.0589348999473674e-35,3.7161735632605176e-44,2.5757823923061138e-28,1.7380334551023656e-21,4.0376609588329652e-29,4.0376609676250514e-29,7.6491418735207796e-38,1.1413149828446992e-38,4.3909304732270968e-32,6.6828487253066514e-22,2.7129226985900173e-30,2.0239521047886618e-31,1.2014787668065802e-67,6.3759022786367264e-38,5.4672310305262773e-33,1.1059451206115911e-67,2.9046297635221845e-18,1.0991589649479589e-46,1.0986428150817789e-46,5.3063789997103634e-26,1.5777088570404373e-26,5.7767284026183687e-20,5.3060961000008161e-26,6.9909588912504636e-34,1.1059451205358472e-67,4.7972868836468267e-41,5.9312016782742256e-43,7.4478671429738618e-49,6.1317555138158297e-58,6.7557925739493713e-34,4.2230741202639489e-67,9.8302529749176062e-26,3.2091462848767785e-53,3.6034326994790331e-67,1.4824913296134052e-33,7.5791661645651543e-77,2.2359093781924978e-72,1.110241676842956e-80,5.009464442770876e-45,7.0522822891699337e-34,2.7996269494211277e-46,1.3876799241274224e-33,2.4725911445324361e-42,5.2592929311635854e-29,2.6288976136983171e-42,2.0726171389577022e-43,2.0081162551569684e-37,7.5466561444006862e-37,5.0595294661086612e-51,1.7468524690104986e-37,2.3115173236228403e-39,2.2858083731620338e-52,1.6290589465535701e-41,2.9471150699791382e-30,2.0201508917861532e-53,1.067987656513032e-16,1.1942432779309103e-28,2.2164136661957947e-30,1.1942432779311166e-28,4.482233320985944e-48,2.8265744172963392e-46,1.8734537490222001e-46,3.1345749294025559e-77,2.8052427530707401e-79,8.4515976359515597e-37,4.1506951491574799e-46,2.9888603917627061e-44,1.9742671428075514e-57,6.2433855920152023e-38,1.5992357611114428e-63,2.1878494183033125e-45,1.2499998224327591e-53,9.3723632296302748e-62
3.701654388478927e-18,0.31639261364105,76.950000000000003,0.0,0.0,0.0,0.99999999970165587,9.5,3.5381731697171172e-12,3.5898715867440179e-11,3.589850241860257e-11,3.1982658479221604e-19,3.0430543288530563e-19,2.2300719667738678e-10,4.7795634961368776e-16,1.7002181236353051e-19,5.7835046685789239e-28,1.9143088416921164e-32,1.0008725796202437e-22,1.0191954945656994e-15,2.9086607968202358e-21,4.3223181281349223e-28,2.9696846664935535e-32,4.0471599129436558e-34,5.9457866919612071e-43,2.0606263545157541e-27,6.9521513093006712e-21,3.2301382608282171e-28,3.2301382748954542e-28,1.2238526637973289e-36,1.8261042358051283e-37,3.5127324609932855e-31,2.6731388204063742e-21,2.1703133306677994e-29,1.6191566905500772e-30,1.53790224457116e-65,1.020141599465576e-36,4.3737793302569174e-32,1.4156184310889761e-65,1.1618514390469617e-17,3.5164146883349311e-45,3.5131145232771081e-45,4.2450956596685914e-25,1.2621647928499828e-25,2.3106855425878876e-19,4.2448693667187616e-25,1.1185518465604718e-32,1.4156184308950702e-65,7.6756476584656486e-40,5.042310900232796e-42,2.3832819557072394e-47,3.9242657907565805e-56,5.4046335430942018e-33,5.4054556939624081e-65,3.9321110399604824e-25,5.446655652448671e-52,4.6123264298888065e-65,1.185995734492582e-32,1.9402382552609212e-74,2.8619609618567229e-70,2.8421823846711282e-78,1.6030266496077302e-43,5.6413965785641802e-33,8.9587869919770207e-45,1.110147189330909e-32,3.9561082202429449e-41,2.1037224663941168e-28,4.2062161620573924e-41,3.3161970839594019e-42,1.6064975783537694e-36,6.0373133842833553e-36,1.0421423604364615e-49,1.3974088153110314e-36,3.5731532493940893e-38,1.4629132860953099e-50,2.6064929335655721e-40,2.3575848066390532e-29,1.2928938200063584e-51,2.1359925982582409e-16,9.553881204811985e-28,8.8657491912517136e-30,9.5538812048152836e-28,1.4343129003204907e-46,3.9682301727030354e-45,2.5843992784576163e-45,8.0236222983114796e-75,7.1814585625483583e-77,6.7612976558973817e-36,3.3229888434872983e-45,4.7817443716639414e-43,1.2635284684295364e-55,4.9947231861140488e-37,2.0470167481166038e-61,3.5005700431475567e-44,4.000015849513891e-52,5.998332066522456e-60
5.5524847206550165e-18,0.31639261364105,76.950000000000003,0.0,0.0,0.0,0.99999999955248353,9.5,5.3072627534531775e-12,5.3848103938223513e-11,5.3847783846269104e-11,6.7963195144346388e-19,6.3582696762636586e-19,3.3451002643329413e-10,1.0156559355331388e-15,3.6129607535921839e-19,1.541378177689269e-27,5.4737520293281463e-32,2.1268558351597784e-22,2.1657876380689893e-15,6.1809087919407246e-21,1.0752948206110657e-27,8.4897422117283989e-32,1.1572356669507953e-33,2.1884310859871848e-42,5.8920986536669651e-27,1.4773332301711329e-20,9.2361834799316282e-28,9.236183531708185e-28,4.5045690636442042e-36,6.7212711940823002e-37,1.0044190339669925e-30,5.6804132742095192e-21,6.2056930502729602e-29,4.6297635974241132e-30,7.9350080618239141e-65,3.7547905533485366e-36,1.2506254465495804e-31,7.3040687154014359e-65,2.4689311299462612e-17,1.6053023961453679e-44,1.6034897967526597e-44,1.2138296577754064e-24,3.6089952874304103e-25,4.9101932739711043e-19,1.2137649566010676e-24,4.1170074209028033e-32,7.3040687142109544e-65,2.8251437256392688e-39,1.4906273393047467e-41,1.0881159761062087e-46,2.1561019502371467e-55,1.5453858626896802e-32,3.4872521040600799e-64,8.3557419902820579e-25,2.059956838707643e-51,2.9755761774553582e-64,3.391207744666444e-32,1.4408510872209435e-73,1.8463608604170446e-69,2.1106508865770607e-77,7.318839116514653e-43,1.6130148122273233e-32,4.0902561539626718e-44,3.1743294666465512e-32,1.4561026854570899e-40,4.4704135027570147e-28,1.5481620548523629e-40,1.2205814547437318e-41,4.5935821986275124e-36,1.7262907749954022e-35,4.087724014096204e-49,3.9955919034604087e-36,1.3048439886112638e-37,8.0376793701866109e-50,9.5936145651890713e-40,6.741036547259878e-29,7.1035436345558288e-51,3.2040077878397796e-16,2.7317996528376228e-27,1.8839841955362803e-29,2.7317996528388371e-27,6.5485532440126521e-46,1.3754590062285032e-44,8.8899845576824258e-45,5.9583143831412805e-74,4.248031292846871e-76,1.9333099374374241e-35,9.5034630669626772e-45,1.7599215248746874e-42,6.9422020034926457e-55,1.4281797320902038e-36,1.3206068065278243e-60,1.2884431223051571e-43,1.8262663322823166e-51,3.2956684453699798e-59
7.403315052831106e-18,0.31639261364104987,76.950000000000003,0.0,0.0,0.0,0.99999999940331119,9.5,7.0763523369047518e-12,7.1797491839096724e-11,7.1797065146001158e-11,1.1593725291560858e-18,1.0680559033258543e-18,4.4601228161571583e-10,1.7325869695439157e-15,6.1632798300873888e-19,3.0586551323145552e-27,1.154577562281762e-31,3.6281672783875347e-22,3.6945734369845032e-15,1.0543907329042311e-20,2.0220908100363938e-27,1.790406888445102e-31,2.4409462017810058e-33,5.55030493517802e-42,1.2428129927080102e-26,2.520157630709311e-20,1.9481793852536871e-27,1.9481793983852896e-27,1.1424510623223872e-35,1.7046583517413734e-36,2.1186045125833402e-30,9.6901033336217254e-21,1.3089511177257824e-28,9.7654856160273314e-30,4.3288272024675635e-64,9.5229413404547067e-36,2.6379265788070493e-31,3.9846275014130546e-64,4.2116998039670603e-17,4.7844976166536596e-44,4.778267453258247e-44,2.5603130462691497e-24,7.6124005249260608e-25,8.3761883597581292e-19,2.5601765813354472e-24,1.0441605675526319e-31,3.98462750075034e-64,7.1651646141726245e-39,3.2376136208296841e-41,3.2433500798747721e-46,7.4130936485298625e-55,3.2596625283006186e-32,1.3618596434738611e-63,1.425391805101431e-24,5.3511400457749548e-51,1.1620373362155603e-63,7.1530396384600904e-32,6.3100251250877829e-73,7.2105585422281294e-69,9.2434428785536963e-77,2.1815354131623833e-42,3.4021766892279625e-32,1.2191872892066654e-43,6.69558287304555e-32,3.6929728265953312e-40,7.6260023658686496e-28,3.9264622326207342e-40,3.0956597638129211e-41,9.6891987234225871e-36,3.6412394908957228e-35,1.0792592250209192e-48,8.4276211480573383e-36,3.2939991985280869e-37,2.7635153842277271e-49,2.4331454463618618e-39,1.4218445386874366e-28,2.4423412932038424e-50,4.2720332252087204e-16,5.7621297327803544e-27,3.2138744307243023e-29,5.7621297327834331e-27,1.951935353025433e-45,3.3115367104420746e-44,2.126965078942476e-44,2.6093061409552118e-73,2.5054002262937503e-75,4.0779121370484484e-35,2.0047653686908903e-44,4.4633622862279373e-42,2.3868689043613919e-54,3.0124459190126437e-36,5.1573128152231203e-60,3.2677720061024752e-43,5.4435853359137909e-51,1.1331191023293615e-58
