Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146)
1.187793947342706e-09,0.4411233718383598,76.950000000000003,0.0,0.0,0.0,0.99982162480435799,9.4999827313862681,1.6209768036503062e-05,5.855197502844011e-05,7.5439271025241455e-05,2.8676331872500339e-11,1.7077954856137503e-05,6.5323401873980707e-09,5.1908399195076251e-06,3.3734943001213036e-12,1.9063018300425683e-07,5.708192202954829e-06
1.2105762585829433e-09,0.44112336997863155,76.950000000000003,0.0,0.0,0.0,0.99981820423010059,9.4999823627065751,1.6520503202256022e-05,5.9637301167095852e-05,7.6885953458438077e-05,2.9226250703396232e-11,1.744297285059866e-05,6.5323194881832653e-09,5.2904505612864777e-06,3.3734827596876706e-12,1.9429133300570164e-07,5.8177324072713366e-06
1.2333585698231806e-09,0.4411233681188992,76.950000000000003,0.0,0.0,0.0,0.9998147836830904,9.4999819940260366,1.6831231822513838e-05,6.0722616443354836e-05,7.8332625924710156e-05,2.9776165707773113e-11,1.7807991715051572e-05,6.5322988871738296e-09,5.3900608305974334e-06,3.3734712184966447e-12,1.9795245753053513e-07,5.9272722671199977e-06
1.256140881063418e-09,0.44112336625916526,76.950000000000003,0.0,0.0,0.0,0.99981136316332975,9.4999816253452494,1.7141953897400431e-05,6.1807921450269141e-05,7.9779288422791289e-05,3.0326076885002021e-11,1.8173010855174626e-05,6.5322784265922201e-09,5.4896707274236532e-06,3.3734596771436206e-12,2.0161355657556238e-07,6.036811782482055e-06
1.2789231923036553e-09,0.4411233643994323,76.950000000000003,0.0,0.0,0.0,0.99980794267082107,9.4999812566646966,1.7452669427039756e-05,6.2893216673592299e-05,8.1225940951415156e-05,3.0875984234459494e-11,1.85380297839447e-05,6.532257891747734e-09,5.5892802518679865e-06,3.37344813618747e-12,2.0527463013760609e-07,6.1463509534703646e-06
1.3017055035438926e-09,0.4411233625397024,76.950000000000003,0.0,0.0,0.0,0.99980452220556681,9.4999808879847762,1.7763378411555738e-05,6.3978502510527807e-05,8.2672583509315313e-05,3.1425887755776462e-11,1.890304810288877e-05,6.5322373211773372e-09,5.6888894039153136e-06,3.3734365952869885e-12,2.0893567821347095e-07,6.2558897800680526e-06
1.32448781478413e-09,0.44112336067997754,76.950000000000003,0.0,0.0,0.0,0.9998011017675692,9.499980519305824,1.8074080851072324e-05,6.5063779287340831e-05,8.4119216095225534e-05,3.1975787448493173e-11,1.9268065484472102e-05,6.5322167978315665e-09,5.7884981835298246e-06,3.3734250543306032e-12,2.1259670079995658e-07,6.3654282622355009e-06
1.3700524372646047e-09,0.44112335696054705,76.950000000000003,0.0,0.0,0.0,0.99979426097335411,9.4999797819517742,1.8695466095603017e-05,6.7234306624530386e-05,8.7012451346010818e-05,3.3075575346025097e-11,1.999809646654779e-05,6.5321757337137716e-09,5.987714625545858e-06,3.3734019728331132e-12,2.199186694920139e-07,6.584504193372673e-06
1.4110605974970318e-09,0.44112335361308797,76.950000000000003,0.0,0.0,0.0,0.99978810435180288,9.4999791183386968,1.925469043302599e-05,6.9187752505856998e-05,8.9616328954808506e-05,3.4065371355036842e-11,2.0655118868432006e-05,6.5321387737741036e-09,6.1670081497447751e-06,3.3733811997999501e-12,2.2650835410913524e-07,6.7816713535574107e-06
1.452068757729459e-09,0.4411233502656621,76.950000000000003,0.0,0.0,0.0,0.99978194781860108,9.4999784547318047,1.981389356657829e-05,7.1141172074282966e-05,9.222017423466582e-05,3.5055154951787495e-11,2.1312135171628788e-05,6.532101815319095e-09,6.3463004673760375e-06,3.3733604270490349e-12,2.3309795609096751e-07,6.9788373979104817e-06
1.493076917961886e-09,0.4411233469182679,76.950000000000003,0.0,0.0,0.0,0.99977579137376282,9.4999777911317036,2.0373075496982661e-05,7.3094565937646263e-05,9.4823987178198503e-05,3.6044926133462037e-11,2.1969144760897245e-05,6.5320648555403393e-09,6.5255915784574948e-06,3.373339654612303e-12,2.3968747541886282e-07,7.1760023264500834e-06
1.5340850781943131e-09,0.4411233435709104,76.950000000000003,0.0,0.0,0.0,0.99976963501730221,9.4999771275388341,2.0932236224961821e-05,7.5047934518965564e-05,9.7427767778022583e-05,3.7034684897268689e-11,2.262614720581612e-05,6.5320278961290214e-09,6.7048814830048931e-06,3.3733188824746304e-12,2.4627691207417243e-07,7.3731661391921156e-06
1.5750932384267403e-09,0.44112334022359084,76.950000000000003,0.0,0.0,0.0,0.99976347874923299,9.4999764639534927,2.1491375751238505e-05,7.7001278114459837e-05,0.00010003151602675447,3.8024431240408859e-11,2.3283142202764132e-05,6.5319909381485373e-09,6.884170181034278e-06,3.3732981106270542e-12,2.5286626603824663e-07,7.5703288361528066e-06
1.6571095588915947e-09,0.44112333352906996,76.950000000000003,0.0,0.0,0.0,0.99975116647832551,9.4999751368062739,2.2609591201575179e-05,8.090789118880071e-05,0.00010523891544140871,4.0003886653468928e-11,2.4597108982312739e-05,6.5319170235429666e-09,7.2427439576065478e-06,3.3732565678301198e-12,2.6604472581808788e-07,7.9646508827987407e-06
1.7391258793564492e-09,0.4411233268347118,76.950000000000003,0.0,0.0,0.0,0.99973885456115319,9.4999738096911059,2.372772185377408e-05,8.481440615720103e-05,0.00011044618536309917,4.198329235025153e-11,2.5911044043799715e-05,6.5318431148772608e-09,7.6013129083052057e-06,3.3732150261940195e-12,2.7922285460918155e-07,8.3589684665204786e-06
1.8211421998213036e-09,0.4411233201405151,76.950000000000003,0.0,0.0,0.0,0.99972654299782793,9.499972482608424,2.4845767713616366e-05,8.8720823400557011e-05,0.00011565332573276975,4.396264830825016e-11,2.7224946947123405e-05,6.5317691942661166e-09,7.959877033270997e-06,3.3731734858750815e-12,2.9240065226232153e-07,8.7532815874614262e-06
1.903158520286158e-09,0.4411233134464893,76.950000000000003,0.0,0.0,0.0,0.99971423178846242,9.4999711555586828,2.5963728786882912e-05,9.2627143308177329e-05,0.00012086033649137088,4.5941954505226126e-11,2.853881724377644e-05,6.5316952920421592e-09,8.318436332622249e-06,3.3731319466119446e-12,3.0557811862833859e-07,9.1475902457403428e-06
2.067191161215867e-09,0.44112330005893385,76.950000000000003,0.0,0.0,0.0,0.99968961043205962,9.4999685015585627,2.8199396596810919e-05,0.00010043949143106165,0.00013127396893919979,4.9900417526133177e-11,3.1166459465457962e-05,6.5315474825574094e-09,9.0355404550392329e-06,3.3730488717680105e-12,3.3193205690229658e-07,9.9361941748803756e-06
2.207390639018955e-09,0.44112328861705946,76.950000000000003,0.0,0.0,0.0,0.99966856756496925,9.4999662332776467,3.0109963741060344e-05,0.00010711643452850119,0.00014017413861657765,5.3283576712202758e-11,3.3412213213148828e-05,6.5314211556065948e-09,9.6484374585355552e-06,3.3729778710985651e-12,3.5445584149563176e-07,1.0610203553743309e-05
2.3475901168220427e-09,0.4411232771756791,76.950000000000003,0.0,0.0,0.0,0.99964752573372317,9.499963965094155,3.2020283211622985e-05,0.00011379309356348198,0.00014907392874755388,5.6666590183988801e-11,3.5657870506650786e-05,6.5312948370090437e-09,1.0261320363041453e-05,3.3729068739091009e-12,3.7697865598869669e-07,1.1284199894220008e-05
2.4877895946251305e-09,0.44112326573478533,76.950000000000003,0.0,0.0,0.0,0.99962648493888229,9.4999616970081,3.3930355037367522e-05,0.00012046946825138581,0.00015797333903734345,6.0049457829597627e-11,3.7903431335052168e-05,6.5311685231872654e-09,1.0874189169221391e-05,3.372835880231083e-12,3.9950049963669604e-07,1.1958183196984422e-05
2.768188550231306e-09,0.44112324285447774,76.950000000000003,0.0,0.0,0.0,0.99958440646065894,9.4999571611285933,3.7749755869862998e-05,0.00013382136369730153,0.00017577101891456132,6.6814755194970553e-11,4.2394263303434165e-05,6.5309159153043182e-09,1.2099884489254357e-05,3.372693903371726e-12,4.4454127141922222e-07,1.3306110692064646e-05
3.048587505837481e-09,0.441123219976141,76.950000000000003,0.0,0.0,0.0,0.99954233213478372,9.4999526256397644,4.1568166469455109e-05,0.00014717211912929431,0.00019356717589095096,7.357946791376064e-11,4.6884708492012027e-05,6.5306633340018878e-09,1.3325523423942715e-05,3.3725519405188624e-12,4.8957815088747261e-07,1.4653986044367446e-05
3.609385417049832e-09,0.4411231742253938,76.950000000000003,0.0,0.0,0.0,0.99945819595800822,9.4999435558367651,4.9202017893343485e-05,0.0001738702031273388,0.00022915491171745755,8.7107135835330129e-11,5.5864435906326367e-05,6.5301582498506414e-09,1.5776632158559389e-05,3.3722680569043532e-12,5.7964020907177756e-07,1.7349580342219745e-05
4.170183328262183e-09,0.4411231284825689,76.950000000000003,0.0,0.0,0.0,0.99937407644440268,9.4999344876040244,5.6831911155648115e-05,0.00020056370622975082,0.00026473652767449953,1.0063245444380703e-10,6.4842608703787448e-05,6.5296532704615936e-09,1.8227515415653337e-05,3.3719842295127553e-12,6.6968662658425537e-07,2.0044966133737292e-05
4.730981239474534e-09,0.44112308274768564,76.950000000000003,0.0,0.0,0.0,0.99928997362979011,9.4999254209463153,6.4457848102467523e-05,0.00022725261428387694,0.00030031200493236296,1.141554165935481e-10,7.3819222159754534e-05,6.5291483960707153e-09,2.067817323789206e-05,3.3717004584649246e-12,7.5971735585185772e-07,2.274014346221084e-05
5.852577061899236e-09,0.44112299130185295,76.950000000000003,0.0,0.0,0.0,0.99912181824065738,9.4999072923750987,7.9697860430417785e-05,0.00028061658874140022,0.00037144446812077789,1.4119424296835109e-10,9.1767752133207946e-05,6.5281389632237405e-09,2.5578812749075473e-05,3.3711330858834154e-12,9.3973155958727579e-07,2.8129872903855248e-05
8.09576870674864e-09,0.44112280850658825,76.950000000000003,0.0,0.0,0.0,0.9987857094229986,9.4998710543433731,0.00011013049045709707,0.00038728877647989493,0.00051363490336827993,1.9524330448219505e-10,0.0001276458917511047,6.5261213678241116e-09,3.5377388442437108e-05,3.3699990221519289e-12,1.2995696194151258e-06,3.8906832148574911e-05
