Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361)
1.2824851268574251e-20,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999999948186,9.5,7.8102504270796126e-15,1.0229714213369318e-13,1.022971421359187e-13,4.1438515863761882e-24,4.1432215747771952e-24,3.0573254926623169e-13,2.2093253474228287e-21,2.2657728894856679e-24,2.8119327622272281e-35,8.8821422653541406e-40,6.4745963122422811e-39,4.3836173169285313e-21,3.0245121224883073e-26,3.0706495885988383e-35,1.2301785210771002e-39,5.3978487048704496e-53,4.9555327774272624e-53,1.9576835013674668e-35,4.0390189964100536e-26,5.1718712865696939e-36,5.1718712866747469e-36,9.167099096345828e-47,1.3381326000137261e-47,1.433845693802074e-39,7.5884549257243565e-28,2.8819316671911224e-38,2.1033953469871563e-39,1.0454224793190874e-83,3.2801147631747259e-48,6.4791766811525649e-42,9.6614436068705466e-84,4.9439011189636906e-23,5.1453332488630021e-59,5.1453168791543821e-59,4.5696872435243835e-33,1.3635321795214192e-33,7.3756452465808689e-25,4.5694733881072553e-33,3.4153043049228678e-43,9.6614436068678455e-84,4.7334977063549347e-52,4.955533336050898e-53,5.5862589617195981e-60,2.8636593616812781e-71,3.3889549243542595e-42,1.8184681125292537e-82,1.627091922785978e-30,2.2597574837196958e-65
2.5660844892725022e-20,0.23532924176581868,76.950000000000003,0.0,0.0,0.0,0.99999999999896327,9.5,1.562728647572316e-14,2.0468316100692213e-13,2.0468316101582745e-13,1.658620552497811e-23,1.6581162317245178e-23,6.1173070843467211e-13,8.843058890295753e-21,9.0689962117009395e-24,2.2494519706013527e-34,7.1111145842096827e-39,5.1849302991620161e-38,1.7545892971960491e-20,1.2105930595362979e-25,2.4529396861404893e-34,9.8488862119666979e-39,8.6459422810173134e-52,7.9353081881678274e-52,1.5673371287380913e-34,1.6166601970253968e-25,4.1406417476869949e-35,4.1406417478552155e-35,1.4679301352967236e-45,2.1427555795218685e-46,1.1479483476932726e-38,3.037359578610147e-27,2.30729749948156e-37,1.6839951973900524e-38,1.3408581967356989e-81,5.2524571919922411e-47,5.1872809646713539e-41,1.2391761329947025e-81,1.9788488279376163e-22,1.6478893576349825e-57,1.6478788721311801e-57,3.6585282465795741e-32,1.091654795373804e-32,2.9521801492752977e-24,3.6583570323302828e-32,5.4689365386300542e-42,1.2391761329940096e-81,7.5797636259254599e-51,7.9353099772674408e-52,1.7891068501278938e-58,1.8343088127479164e-69,2.7132245624355316e-41,2.3296448825212118e-80,6.5126080146899057e-30,7.2373086711918547e-64
5.133283214102657e-20,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.9999999999979261,9.5,3.1261358572992027e-14,4.094551987144693e-13,4.0945519875008209e-13,6.6366426557651798e-23,6.6326077020870463e-23,1.2237269862192241e-12,3.5383752839020574e-20,3.6287796794669566e-23,1.7973644184604234e-33,5.6910529589749758e-38,4.1500491130023489e-37,7.0206423813494533e-20,4.8439491081000948e-25,1.9544344762212924e-33,7.8820670840968192e-38,1.3841027632491397e-50,1.2701658252601782e-50,1.2543460043481982e-33,6.4687465833866042e-25,3.3137718225494704e-34,3.3137718228187328e-34,2.3496438636220643e-44,3.4298042640582782e-45,9.1870748800109676e-38,1.2153394657647038e-26,1.8465389589291208e-36,1.3477079030198708e-37,1.7180397935354315e-79,8.4073518170618407e-46,4.1514012970383329e-40,1.5877547028491272e-79,7.9179725819084183e-22,5.2754463806770363e-56,5.2753792456347225e-56,2.9279343166708443e-31,8.7365555776455705e-32,1.181256520571166e-23,2.9277972934242373e-31,8.753859563630105e-41,1.5877547028473522e-79,1.2132558101058824e-49,1.2701663980127294e-50,5.7275486819255839e-57,1.1744591175083538e-67,2.1714042435173369e-40,2.9832293549054006e-78,2.6058915120490138e-29,2.3169128739100216e-62
1.0267680663762965e-19,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999999585176,9.5,6.2529502767456838e-14,8.1899927397402657e-13,8.189992741163394e-13,2.6550892084874002e-22,2.6518624637205757e-22,2.4477193795790356e-12,1.4155804115225014e-19,1.4517480863783017e-22,1.433575796565001e-32,4.5537071630703414e-37,3.3208855209609854e-36,2.8087138966176474e-19,1.9378950618411865e-24,1.5501576195961148e-32,6.3067949580032004e-37,2.2151688216309977e-49,2.032677988854343e-49,1.0036673114516448e-32,2.5879198511247654e-24,2.6515209339887243e-33,2.6515209344196321e-33,3.7601940789488185e-43,5.4888030672389919e-44,7.3510545402052122e-37,4.8621492439065204e-26,1.4775112801389233e-35,1.0783709976928261e-36,2.2002060558563145e-77,1.3454499028662155e-44,3.3217517881880257e-39,2.0333565763075214e-77,3.1677043802916843e-21,1.6884866239905652e-54,1.6884436494870288e-54,2.3427920176515194e-30,6.9905709748017672e-31,4.7257946429477951e-23,2.3426823785369983e-30,1.400902362970186e-39,2.0333565763029736e-77,1.9416042989811659e-48,2.0326798220471164e-49,1.8332001889154227e-55,7.5181411868599849e-66,1.7374532898109032e-39,3.8193543203228725e-76,1.0425262900405904e-28,7.4156803180808865e-61
2.0536475563083582e-19,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999999170308,9.5,1.2506579115609487e-13,1.6380874238718378e-12,1.6380874244398477e-12,1.0621221151652163e-21,1.05954339966452e-21,4.8957035174616602e-12,5.6627816315275541e-19,5.8074643441913912e-22,1.1396943415193593e-31,3.6433118369536254e-36,2.6570534710966513e-35,1.123576826333716e-18,7.7522111269631897e-24,1.2188902889204507e-31,5.0458249983612918e-36,3.5447621211387092e-48,3.2526128884791482e-48,8.0300997522901088e-32,1.035252188976758e-23,2.1214181568636862e-32,2.1214181575532077e-32,6.0169191242686012e-42,8.7829770448569608e-43,5.8814001039910475e-36,1.9450179845934231e-25,1.1821205521987674e-34,8.6277857058664179e-36,2.8169776440006459e-75,2.1529385027427774e-43,2.6576537667936965e-38,2.603356173340392e-75,1.2671846850131325e-20,5.4036536777250756e-53,5.4033786256492221e-53,1.8744111092568951e-29,5.5929863907598969e-30,1.8904712037728254e-22,1.8743233901192268e-29,2.2416712709073945e-38,2.6033561733287471e-75,3.1068829212072348e-47,3.2526187553078051e-48,5.8668523898993385e-54,4.8121203476132234e-64,1.3900945832697036e-38,4.8892958503367056e-74,4.1704445533122326e-28,2.3732672883526009e-59
4.107406536172482e-19,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999998340572,9.5,2.5013836793220438e-13,3.2762637211889747e-12,3.2762637234508383e-12,4.2486613013930182e-21,4.2280772532914393e-21,9.7916691978802931e-12,2.2652041383376028e-18,2.3230797694735765e-21,9.0036976532867766e-31,2.9147881614612292e-35,2.1257912398424516e-34,4.4944888260965566e-18,3.1010106291781415e-23,9.4264606527295295e-31,4.0367075714274763e-35,5.672039961456433e-47,5.2044365001821439e-47,6.4243829581402642e-31,4.1411772507456816e-23,1.6972150901070989e-31,1.697215091210388e-31,9.6275492003488962e-41,1.405347392254744e-41,4.7053403761733276e-35,7.7803885204336448e-25,9.4574020883535165e-34,6.9025539690744799e-35,6.3129103802632183e-73,3.4448757135281302e-42,2.1262239678321197e-37,5.8341798513950852e-73,5.0689434615657521e-20,1.7292142877769576e-51,1.7290382631269986e-51,1.4995993299011374e-28,4.474599286913045e-29,7.5621885072774691e-22,1.4995291520311756e-28,3.5868547425583205e-37,5.8341798513429826e-73,4.9712655278030942e-46,5.2044552749892549e-47,1.8774883056029139e-52,3.0799164027570382e-62,1.1121284169234544e-37,6.2586252378644067e-72,1.6682457012054475e-27,7.594855288242638e-58
8.2149244959007285e-19,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999996681088,9.5,5.0028352147975729e-13,6.5526163059626788e-12,6.5526163149287149e-12,1.6994990661595398e-20,1.6831055989564822e-20,1.9583590177342101e-11,9.0609954109476784e-18,9.2925041747773722e-21,7.0267639296606132e-30,2.3318863944749439e-34,1.7007090694766128e-33,1.7978310183443919e-17,1.240429486191573e-22,7.0685489466696801e-30,3.2292122287274287e-34,9.0756865849876882e-46,8.3272819165889618e-46,5.1396254494937215e-30,1.6565045932941926e-22,1.3578042931030989e-30,1.3578042948684035e-30,1.5404435030552364e-39,2.2486116883058794e-40,3.7643567282347459e-34,3.1122187231139358e-24,7.5660831989784483e-33,5.52217061598963e-34,8.1079788823007388e-71,5.5119377827872939e-41,1.7010195803269984e-36,7.4931219032663632e-71,2.027617408365439e-19,5.5333381976363944e-50,5.5322118411682243e-50,1.1997067467035456e-27,3.579760811273459e-28,3.0249337328811932e-21,1.1996506043096421e-27,5.7391080178979211e-36,7.493121903132308e-71,7.9542271462367895e-45,8.3273419973499376e-46,6.008100399625609e-51,1.9711926024575188e-60,8.8972378130239777e-37,8.0112294402997344e-70,6.6731185577125693e-27,2.4304180730947089e-56
1.6429960415357223e-18,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999993362132,9.5,1.0005738285561987e-12,1.3105321436487607e-11,1.3105321471708052e-11,6.7980651713476109e-20,6.6680871001527089e-20,3.916739061085191e-11,3.6244306425230732e-17,3.7170363140370019e-20,5.3584754235583166e-29,1.8655320813479937e-33,1.3606243855985841e-32,7.1913885146714025e-17,4.9617684015232846e-22,5.021728275791568e-29,2.5830317435100928e-33,1.4521712371792075e-44,1.332373006512035e-44,4.1117445009667217e-29,6.6260857071943677e-22,1.0862563139581227e-29,1.0862563167826343e-29,2.4647296035470499e-38,3.5978202125018808e-39,3.0115132463518274e-33,1.2449001502993573e-23,6.0529095000870463e-32,4.4177831106596897e-33,1.0378731691605436e-68,8.8192012856216188e-40,1.3608318640914686e-35,9.5916754271654935e-69,8.1105423113058991e-19,1.7705040339387033e-48,1.7697834521906346e-48,9.5977487866996354e-27,2.8638368977839198e-27,1.2099832316110269e-20,9.5972996619730768e-27,9.1826719198438305e-35,9.5916754268222894e-69,1.2726925317706459e-43,1.3323922324797594e-44,1.9226045486281512e-49,1.2615717489857417e-58,7.1178735959923629e-36,1.0254443883556258e-67,2.6692745665435515e-26,7.7774433042907102e-55
3.286003225427021e-18,0.23532924176581868,76.950000000000003,0.0,0.0,0.0,0.9999999998672422,9.5,2.0011544426344235e-12,2.6210731544695365e-11,2.6210731680561083e-11,2.7192397020784372e-19,2.6170828034288548e-19,7.8334825376920772e-11,1.4497761177183731e-16,1.4868195545554098e-19,3.9185801570881843e-28,1.4924358425133805e-32,1.0885650573026051e-31,2.8765630660780527e-16,1.9847174420164881e-21,3.2768601524399652e-28,2.065847978792656e-32,2.3236112721737943e-43,2.131781429626784e-43,3.2894076695179616e-28,2.6504477076818992e-21,8.6901018842568918e-29,8.6901019294489892e-29,3.9435561440150806e-37,5.7565353795109799e-38,2.4092122905351443e-32,4.9796259075362758e-23,4.8423101034216952e-31,3.5342381615650456e-32,1.328493758128344e-66,1.41107755847847e-38,1.0886720308474783e-34,1.2277493365908669e-66,3.2442255638931572e-18,5.6644507830793e-47,5.6598428143794538e-47,7.6782140436805209e-26,2.2910739308416406e-26,4.8399369823911545e-20,7.6778547733753287e-26,1.4692311931398118e-33,1.2277493365030053e-66,2.0363210145416147e-42,2.1318429523059012e-43,6.1522927917534089e-48,8.0740060825531305e-57,5.6943308611848145e-35,1.3125602929365414e-65,1.0677152495503096e-25,2.4888003068995022e-53
4.92901040931832e-18,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999980086307,9.5,3.00173505663799e-12,3.9316141503201834e-11,3.931614178470847e-11,5.7783927217495393e-19,5.4892281474830467e-19,1.1750209404274323e-10,3.0807736987925069e-16,3.1594925595612606e-19,1.065792616282006e-27,4.267442786539451e-32,3.2317653658076481e-31,6.1126954214563673e-16,4.2175308541290519e-21,8.4038220229854122e-28,5.9060747818248309e-32,8.79089467463901e-43,7.8463317189199857e-43,9.4056521514330726e-28,5.6322097220816111e-21,2.4848297625925187e-28,2.4848297792261678e-28,1.4514861730745683e-36,2.1187878954567578e-37,6.8888311910155908e-32,1.0581720860308668e-22,1.3845925623443662e-30,1.0105712375401124e-31,6.8545391238247159e-66,5.1937034241735545e-38,3.112926499190529e-34,6.3347349687893373e-66,6.8939780896174627e-18,2.5859667680683617e-46,2.5834357306647172e-46,2.1954876563458649e-25,6.5510344218730062e-26,1.0284851273946776e-19,2.195384932528277e-25,5.4077441144609267e-33,6.334734968249912e-66,7.4950243045664084e-42,7.8466126083737809e-43,2.8089058965099737e-47,4.436090010630685e-56,1.6282249163324727e-34,8.4678012796127236e-65,2.2688982882368641e-25,1.1362993409017369e-52
6.572017593209618e-18,0.23532924176581876,76.950000000000003,0.0,0.0,0.0,0.99999999973448395,9.5,4.002315670566899e-12,5.2421551315044379e-11,5.2421551784150233e-11,9.8572654471156168e-19,9.2528729145877348e-19,1.5666919660902361e-10,5.2554335019121529e-16,5.3897209847230654e-19,2.1512756407218974e-27,9.0012863421708625e-32,7.0420027671201735e-31,1.0427531343043375e-15,7.1946170681131049e-21,1.617024963019939e-27,1.2455780563434651e-31,2.2883077200088004e-42,1.9899897846324132e-42,1.9839237746308178e-27,9.6078945771733953e-21,5.2412299790010184e-28,5.2412300211874374e-28,3.6812715157238166e-36,5.3737037911485193e-37,1.4530512755873956e-31,1.8051185003323673e-22,2.9204946524908298e-30,2.1315862959581987e-31,3.7393980803233954e-65,1.3172352607591641e-37,6.5660695068944479e-34,3.4558261839345311e-65,1.1760306649112642e-17,7.7074362660662722e-46,7.6987363102662203e-46,4.6309136241638788e-25,1.3818011685700813e-25,1.7544712612994818e-19,4.6306969596328088e-25,1.3715198317045761e-32,3.4558261836342442e-65,1.9009020546936161e-41,1.9900735094668057e-42,8.3725172938950105e-47,1.5252139349983011e-55,3.4344002425805045e-34,3.3068909825122885e-64,3.870476567855922e-25,3.3869898609613323e-52
9.858031960992216e-18,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999960172559,9.5,6.0034768982495008e-12,7.8632370603550798e-11,7.8632371537296107e-11,2.0408230215495382e-18,1.878213627071985e-18,2.3500301191831361e-10,1.0880687905939247e-15,1.1158721116319934e-18,5.4771168990529718e-27,2.4585362768330112e-31,2.0441397703566431e-30,2.1588840222641907e-15,1.4895552168975707e-20,3.8425303146877254e-27,3.4012206476928605e-31,8.3979975893098467e-42,6.959031070522667e-42,5.4187051490635658e-27,1.9891940228242765e-20,1.4315436668673383e-27,1.431543681620056e-27,1.2873509322883909e-35,1.8792086698262571e-36,3.9687190919405817e-31,3.7372714460352427e-22,7.9767174678195195e-30,5.8220150071442949e-31,5.1933831227991418e-64,4.6064309499982111e-37,1.7933990541643817e-33,4.7995503554469132e-64,2.4348177231181388e-17,3.3732450011271457e-45,3.3685681422673447e-45,1.2648428586170893e-24,3.7741176737082338e-25,3.6323963035930594e-19,1.2647836852816761e-24,4.7962620082527651e-32,4.7995503549725454e-64,6.6475529539659328e-41,6.9593975478221251e-42,3.6647878119299885e-46,8.2028352017659395e-55,9.3804177413778856e-34,2.1509108947642721e-63,8.0133362288474818e-25,1.4825542473599169e-51
1.3144046328774813e-17,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999946896723,9.5,8.0046381256575596e-12,1.0484318937652857e-10,1.0484319090540215e-10,3.4709066961575368e-18,3.1351705480289999e-18,3.1333621642619847e-10,1.8505163048953034e-15,1.8978037583007251e-18,1.0784196530298736e-26,5.1440898693932028e-31,4.4704181073911333e-30,3.6716888841302869e-15,2.5333443745095572e-20,7.1577266679183003e-27,7.1149321552339684e-31,2.1777086823632214e-41,1.7388598235890742e-41,1.133772966844931e-26,3.3830994349148474e-20,2.9952696590494709e-27,2.9952696959123283e-27,3.2167231851273319e-35,4.6956265178810471e-36,8.3038586187997836e-31,6.3561226452002293e-22,1.6689846930611832e-29,1.2181584343936981e-30,2.3873267095614717e-63,1.1510204779742136e-36,3.7523931453391209e-33,2.2062872102787264e-63,4.1409788932153812e-17,9.8269983449200155e-45,9.8114165355162308e-45,2.6464675772684562e-24,7.8966962273948779e-25,6.1777308977095178e-19,2.6463437751815124e-24,1.1984531071939574e-31,2.2062872100327446e-63,1.6610434530081722e-40,1.7389665968491779e-41,1.067736917758419e-45,2.7338255367598728e-54,1.9626976796000011e-33,8.0751272515509546e-63,1.3628591955413651e-24,4.3194559109887416e-51
1.9716075064340008e-17,0.23532924176581876,76.950000000000003,0.0,0.0,0.0,0.99999999920345073,9.5,1.200696057957217e-11,1.5726482533640132e-10,1.5726482837727861e-10,7.5624003967259091e-18,6.5406883100211862e-18,4.7000061981281089e-10,4.0318759994802301e-15,4.1349123938886675e-18,2.9297867883899623e-26,1.6243517575072217e-30,1.4871921160409718e-29,7.9998183482386821e-15,5.5196434965930011e-20,1.7557201534477202e-26,2.2452635570541266e-30,1.076363071070421e-40,8.0522388613090422e-41,3.5800899467280374e-26,7.3710871306181841e-20,9.4581439258804167e-27,9.4581440965850247e-27,1.4895981498890042e-34,2.1744792306126677e-35,2.6220739881350153e-30,1.3848702064700818e-21,5.2700315281356938e-29,3.8465489966892129e-30,4.480808932096328e-62,5.330213176256336e-36,1.1848912842194327e-32,4.1410132200694393e-62,9.0223000850989142e-17,6.8069518146820282e-44,6.7904034413531734e-44,8.356660808196106e-24,2.4935127924568586e-24,1.3459883913330762e-18,8.3562699550796091e-24,5.5498518844641945e-31,4.1410132192495758e-62,7.6921007589368764e-40,8.0529787641642224e-41,7.3990584559893149e-45,2.9083553630817221e-53,6.1975939703619614e-33,1.3575164568710304e-61,2.9693937239667412e-24,2.9933267332768024e-50
2.6288103799905203e-17,0.23532924176581868,76.950000000000003,0.0,0.0,0.0,0.99999999893793412,9.5,1.6009283032298418e-11,2.0968645930196927e-10,2.0968646418250456e-10,1.327703159321931e-17,1.1025053812825988e-17,6.2666237940266418e-10,7.0785796934304184e-15,7.2594880693173698e-18,5.902388784514239e-26,3.6946602099103497e-30,3.4600321048943497e-29,1.4044914009944682e-14,9.6906390116109281e-20,3.2975639474343493e-26,5.1041593351892226e-30,3.2089822215430725e-40,2.3348890293011619e-40,8.1430137904967969e-26,1.2941151370327638e-19,2.1512902503719064e-26,2.1512902998710905e-26,4.3193790060390674e-34,6.3053946506447767e-35,5.9639461944424243e-30,2.4313667027275958e-21,1.1986666279405216e-28,8.7490762248878236e-30,2.6066927891145761e-61,1.5456154262157374e-35,2.6950805537195267e-32,2.4090179867765755e-61,1.5840038280719829e-16,2.475623265687149e-43,2.4681998643431577e-43,1.9007394434478137e-23,5.6715450823068745e-24,2.3630800833764697e-18,1.9006505573681103e-23,1.6093012596826272e-30,2.4090179862101503e-61,2.2305075718752375e-39,2.335158200011921e-40,2.6917179842289711e-44,1.3059479641622428e-52,1.4096651701414956e-32,7.4002866227859181e-61,5.2132574588835642e-24,1.0889699067613371e-49
3.943216127103559e-17,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999840690124,9.5,2.4013927934169386e-11,3.1452972186701539e-10,3.1452973076997516e-10,2.9598135119498116e-17,2.2600905413292706e-17,9.3997793088403788e-10,1.5779903107275858e-14,1.6183251490537029e-17,1.5552559023814659e-25,1.2335796148189303e-29,1.178341768726999e-28,3.1309583536480075e-14,2.1603092308096634e-19,7.9061479230127652e-26,1.7019338514748282e-29,1.6782327769781062e-39,1.1863880909954281e-39,2.7187566419656231e-25,2.8849373642298339e-19,7.182715628475551e-26,7.1827158799926357e-26,2.1947703473157927e-33,3.2040050218589789e-34,1.9911910525826037e-29,5.4201833931493378e-21,4.0019253187850223e-28,2.9211014324548333e-29,5.1493989441177375e-60,7.8538384352302632e-35,8.9983268393085829e-32,4.7589016974835271e-60,3.5311359078914394e-16,1.9521186908128175e-42,1.9428468018909725e-42,6.3460620611856512e-23,1.8935773814121807e-23,5.2678408555757628e-18,6.345765409478156e-23,8.1774029477515761e-30,4.7589016955988465e-60,1.1334159095667655e-38,1.186600525269555e-39,2.1243513197732348e-43,1.636866585827639e-51,4.70657570277424e-32,1.5065089215140709e-59,1.1621780740198711e-23,8.5948733428873556e-49
6.572027621329637e-17,0.23532924176581868,76.950000000000003,0.0,0.0,0.0,0.99999999734483602,9.5,4.0023217723581589e-11,5.242162284124536e-10,5.2421624384789943e-10,8.1812664582886646e-17,5.3298926793264803e-17,1.5665771564269559e-09,4.3616382957339844e-14,4.4731600470968964e-17,5.0129002681096712e-25,5.8006815477466819e-29,5.6065778099566393e-28,8.6541138848066822e-14,5.9713485295212079e-19,2.3222119545676413e-25,7.9796707023662406e-29,1.4137070182380308e-38,9.8170685660519558e-39,1.2783975812171053e-24,7.9743044535795418e-19,3.3774913582346593e-25,3.3774915663688724e-25,1.8161897305994721e-32,2.6515239986894243e-33,9.362575928268766e-29,1.4982024499514866e-20,1.8816213681649241e-27,1.3735378525702293e-28,2.188111638532777e-58,6.4995521186805549e-34,4.2312439107277702e-31,2.0221793697535922e-58,9.7602231797974754e-16,2.9333522413540133e-41,2.9074335886267421e-41,2.9839552312145352e-22,8.9037081196807863e-23,1.4560273120050452e-17,2.9838158639043395e-22,6.7672337114956193e-29,2.0221793681926676e-58,9.3799908355065198e-38,9.8202671959214433e-39,3.1986427665568977e-42,4.6138321975056124e-50,2.2131422500748983e-31,8.1259134916018522e-58,3.2123967241873735e-23,1.2943210689453743e-47
1.1829650609781794e-16,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999522070737,9.5,7.2041797245071722e-11,9.4358918055529949e-10,9.4358918959428958e-10,2.6455184132279287e-16,1.3148062948159237e-16,2.8196480756247564e-09,1.4103194383965844e-13,1.4464025184764018e-16,1.8107439845374822e-24,3.46891802790508e-28,3.3713987060338722e-27,2.79827537436337e-13,1.9309157153460059e-18,7.825192025648222e-25,4.7430738940355761e-28,1.6204202651980778e-37,1.1161775651311611e-37,7.6444732322053637e-24,2.5785974437008353e-18,2.019745687869869e-24,2.0197459245377107e-24,2.0651373445008076e-31,3.0154107076717505e-32,5.5982133148012706e-28,4.8446392779522722e-20,1.1249839326044761e-26,8.2133229557914175e-28,1.5460562918439458e-56,7.3914978285979202e-33,2.5302996512681563e-30,1.4288133914997936e-56,3.1559316819450021e-15,6.4473470049755555e-40,6.3367124287888205e-40,1.7842595084181299e-21,5.3239792970164256e-22,4.7078213620044965e-17,1.7841763234858789e-21,7.6957030276872841e-28,1.4288133893077691e-56,1.0667820293426742e-36,1.116883563492906e-37,7.0600119938877595e-41,2.0030703451107284e-48,1.3234546913773623e-30,6.9927820302111708e-56,1.0387715973563689e-22,2.8576745058663052e-46
2.2344896586686106e-16,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999999097245817,9.5,1.3607895605870858e-10,1.7823348831016564e-09,1.782334759441647e-09,9.4327802028868915e-16,3.1295142961005972e-16,5.3252798679293238e-09,5.0280680668290155e-13,5.1568767905038593e-16,6.9044690282612761e-24,2.3847411984780568e-27,2.3249596291482403e-26,9.9764058207531815e-13,6.884835408990723e-18,2.8588849528583565e-24,3.2211338145448673e-27,2.1911002217268161e-36,1.502696127248613e-36,5.2544541752622063e-23,9.1941895180626156e-18,1.3884136055351549e-23,1.3884139242240581e-23,2.7807400106839291e-30,4.0614902468579685e-31,3.8474569966909255e-27,1.727395500011198e-19,7.7301825566773779e-26,5.6453668279817621e-27,1.4546260401480123e-54,9.9556037212500551e-32,1.7393902320608616e-29,1.3443166814197639e-54,1.1251521393202363e-14,1.7032036880319906e-38,1.6465074869538225e-38,1.2263258301466266e-20,3.6591790515991015e-21,1.6782957501980301e-16,1.2262688654488756e-20,1.0364763971686912e-26,1.3443166773042105e-54,1.4370098120152765e-35,1.5045768797448945e-36,1.8807600074942322e-39,1.0614310267001614e-46,9.0975784561073976e-30,7.390716747712966e-54,3.703823662220028e-22,7.6173559462766897e-45
3.2860142563590417e-16,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999998672421953,9.4999999999999964,2.0011611456655122e-10,2.6210803377354074e-09,2.6210799004259428e-09,2.0396703533691573e-15,5.0685254554403189e-16,7.8302317168713436e-09,1.087134670736463e-12,1.1150149051818773e-15,1.5297775990651266e-23,7.2441864981846634e-27,7.0721712253062515e-26,2.1570305959313992e-12,1.4887265906918139e-17,6.2361216455222263e-24,9.7034839529344213e-27,8.9058700028275683e-36,6.0982472733611434e-36,1.5959793092405438e-22,1.9880831391403925e-17,4.2174257856225861e-23,4.2174270790725088e-23,1.1285840695806884e-29,1.6486585379155307e-30,1.1685173003128569e-26,3.7351947033865118e-19,2.3474457394369386e-25,1.7146961114227658e-26,1.2932216104657208e-53,4.0412039650921561e-31,5.283575743736405e-29,1.1951521279116731e-53,2.4327274126589372e-14,8.8028249230248576e-38,8.4449998309011963e-38,3.724632337329986e-20,1.1113754894873865e-20,3.6284499915996562e-16,3.7244597576047516e-20,4.207160219243663e-26,1.1951521237286787e-53,5.8335194196388494e-35,6.1080058225841768e-36,9.7585880792232069e-39,6.7874000666633476e-46,2.7634439777226089e-29,5.6541548081943646e-53,8.0088779796079449e-22,3.9534930399575e-44
4.337538854049473e-16,0.23532924176581874,76.950000000000003,0.0,0.0,0.0,0.99999998247599176,9.4999999999999947,2.6415327276859843e-10,3.4598255566234389e-09,3.4598246125477562e-09,3.5537282116209031e-15,7.0105699448260659e-16,1.0334503793862522e-08,1.8939594300887483e-12,1.9425820016206447e-15,2.6990506928046821e-23,1.6147595367568186e-26,1.5781363193039824e-25,3.7578862570298232e-12,2.5938225129068468e-17,1.091400167958081e-23,2.1459225124149534e-26,2.461869127801573e-35,1.6836314561085426e-35,3.5571187518617327e-22,3.4638538957893641e-17,9.4003934677918446e-23,9.4003970391785368e-23,3.1161084304259651e-29,4.5527826008344851e-30,2.6041734970982929e-26,6.5078664262412649e-19,5.2309142196977585e-25,3.8216759213235487e-26,7.4041430921482251e-53,1.1159762760550062e-30,1.1776841726051909e-28,6.8426612979784441e-53,4.2381934392388581e-14,2.9180848909496057e-37,2.7796130519641348e-37,8.3010593867085482e-20,2.4769119308008072e-20,6.3209131359796179e-16,8.3006756803258348e-20,1.1617709163663844e-25,6.8426612717267527e-53,1.6110204078186436e-34,1.6868782566781884e-35,3.2468134610371496e-38,2.6592165371571443e-45,6.1595034877293409e-29,2.5593112908733992e-52,1.3953944102175865e-21,1.3157313341568781e-43
