Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134)
5.298532648381018e-07,0.178680142010914,76.950000000000003,0.0,0.0,0.0,0.82625656436517925,9.4540921336584844,0.0053387674009463407,0.020609265760289118,0.0067290396350099075,0.0055646288581921539,1.9278481118873908e-08,5.3544135443226142e-09,0.0020678118745726037,0.00012835507307448667,1.2046026656264743e-10,0.039844494907520706,0.037043052575092168,0.0022987028751149797,0.051872367455432333,1.7933662345982257e-12,2.1972176026207355e-11,3.5729918451014688e-07,4.1597239059062832e-10,9.0377353815058207e-08,1.3931594926402623e-06,0.0016223004544513797,0.0019131870311880116,1.2035849286238114e-06,8.1339660523658762e-07,1.0625409069472518e-18,2.4945918126338386e-05,3.6874799363505205e-08,1.2446692945466977e-08,1.7075633735371789e-05,2.6782176218764732e-06,2.8363021193807604e-10,6.5158038051155531e-05,3.6303775816261644e-05,4.8887110394889947e-11,1.3076801460633575e-11,2.5275971348711777e-10,5.9551152841693584e-11,6.5711303544344497e-14,5.42708812681361e-09,2.2625428250875178e-08,6.2201125814858121e-05,1.8024601083191936e-08,1.7322948260628119e-05,3.5631537769772347e-06,4.0248582948122267e-05,1.7378473601307809e-12,2.4203190157422782e-05,9.2865465488536292e-11,0.000246577055036535,3.1644512818303029e-06,4.0664140215403483e-12,8.2120072607806645e-06,0.00011521828952468775,6.9289912374951448e-05,4.5444943112467215e-10,1.4701080341631041e-15,6.4254645404721923e-16,4.623277689058119e-08,5.4371482221904038e-11,3.925520145875564e-06,7.1873134135521465e-11,1.7150484679753073e-10
5.367914474497746e-07,0.17867907152973267,76.950000000000003,0.0,0.0,0.0,0.82428673194227453,9.4535402538570157,0.0053878096030686258,0.020590447495876886,0.0067059020853334648,0.005545220628694573,1.9259869029119891e-08,5.3421771847719931e-09,0.0020922675770079801,0.00012823115634252684,1.2004012704234041e-10,0.040404591782107098,0.037619157281736391,0.0023262236165552171,0.052632116590472622,1.791634880491091e-12,2.2312647709193885e-11,3.6286144665266219e-07,4.2182121779339031e-10,9.1465861731224464e-08,1.3883694781266822e-06,0.0016372373773334418,0.0019383819820253092,1.2146030135004402e-06,8.2084278092202385e-07,1.0752619711397104e-18,2.5156152227859717e-05,3.7183617575696799e-08,1.2551039482641804e-08,1.7460599225386828e-05,2.7022504934075463e-06,2.8657257956804436e-10,6.7605813282067628e-05,3.6917472709441502e-05,4.9323212925277813e-11,1.3193454419664291e-11,2.5680216208618031e-10,6.0540192643616801e-11,6.6079110711506723e-14,5.5494461449331181e-09,2.3136744432128785e-08,6.4488166941267772e-05,1.821437026041608e-08,1.7599090431112609e-05,3.6137755114068395e-06,4.1008883963571182e-05,1.7524980498198026e-12,2.4660031656821656e-05,9.3566476725499437e-11,0.0002544513206580356,3.2271259501426428e-06,4.0971113423991493e-12,8.3773612286373406e-06,0.00011937351758394005,7.1789293373410715e-05,4.6942047883353253e-10,1.4812054092661473e-15,6.5706840041666838e-16,4.7225304615912495e-08,5.5535824188023843e-11,4.079129022259658e-06,7.341226638843812e-11,1.7517771036970896e-10
5.437296300614474e-07,0.17867800616541865,76.950000000000003,0.0,0.0,0.0,0.82232533880588343,9.4529909310782045,0.0054364049229032119,0.020570697327769161,0.0066830628760604516,0.0055260627020436012,1.9240391787679411e-08,5.3299940352102714e-09,0.0021166621983889048,0.00012810147940696154,1.1962540595125875e-10,0.040961731723134186,0.03819323326511341,0.0023536832303756115,0.053389342420237726,1.7898230453059139e-12,2.2651885787991238e-11,3.6840413022273244e-07,4.2763917237648856e-10,9.2551950266884065e-08,1.3836412517336138e-06,0.0016519259104603981,0.0019634907181929314,1.2254359717775118e-06,8.2816384554285431e-07,1.0879547799715393e-18,2.5362545151251292e-05,3.7486734873114016e-08,1.2653459888655842e-08,1.784386730650759e-05,2.7258419318339801e-06,2.8946678467812002e-10,7.0097977290035048e-05,3.7532793628558534e-05,4.9751224598184286e-11,1.3307943157205849e-11,2.6085538062162221e-10,6.1531854807294341e-11,6.6448023198674625e-14,5.6733553668437718e-09,2.3654543260323211e-08,6.6813759361063137e-05,1.8401008246576581e-08,1.787461875254881e-05,3.6641319050274449e-06,4.1769020120943227e-05,1.7668812497173362e-12,2.5116747679408212e-05,9.4254964372614138e-11,0.00026243967000090317,3.2897927432072426e-06,4.1272602547359156e-12,8.5426852215010632e-06,0.00012359999194427247,7.4331491499919882e-05,4.8472357988493471e-10,1.4921045293823906e-15,6.7177447694292147e-16,4.822098977145027e-08,5.670377042914105e-11,4.2358887715164999e-06,7.4956163096383363e-11,1.7886194511046061e-10
5.506678126731201e-07,0.17867694589398303,76.950000000000003,0.0,0.0,0.0,0.82037236130706992,9.4524441521393516,0.0054845565411144664,0.020550059378977546,0.0066605154333054788,0.0055071495656026275,1.9220090760965974e-08,5.3178639480800299e-09,0.0021409959963798577,0.00012796631768642846,1.1921598395463768e-10,0.041515933967837884,0.038765270855433583,0.0023810819491398758,0.05414402253132676,1.7879345771686279e-12,2.2989884949663521e-11,3.7392714124731813e-07,4.3342645512513128e-10,9.3635628610615139e-08,1.3789734536652036e-06,0.0016663690925215562,0.0019885143467572733,1.2360860926717692e-06,8.3536134618006443e-07,1.1006194409419232e-18,2.5565161728103759e-05,3.7784248135882854e-08,1.2753986881973659e-08,1.8225293986951004e-05,2.7489992343193537e-06,2.9231350609393059e-10,7.263416627460614e-05,3.814967447633524e-05,5.0171280101547369e-11,1.3420303700902123e-11,2.6491894635048294e-10,6.2526036002673799e-11,6.681800308448728e-14,5.7988148338113517e-09,2.4178820710925486e-08,6.9177443136875154e-05,1.8584558899447954e-08,1.8149534683553301e-05,3.7142246601241865e-06,4.2528976221653459e-05,1.7810014751832377e-12,2.5573329242182533e-05,9.493115048243799e-11,0.00027054150291971397,3.3524496582029671e-06,4.1568704821447529e-12,8.7079732547329038e-06,0.00012789735939502622,7.6916291744889972e-05,5.0036277661144334e-10,1.5028089097195961e-15,6.8666456953487643e-16,4.9219659700693712e-08,5.7875118119741707e-11,4.3957964766787138e-06,7.6504556146317575e-11,1.8255691117016268e-10
5.645441778964657e-07,0.1786748405321231,76.950000000000003,0.0,0.0,0.0,0.81649155316516187,9.4513581720927426,0.0055795412989137838,0.020506286460083071,0.0066162695642813674,0.0054700356338496167,1.917717325508194e-08,5.2937623356767734e-09,0.0021894821490880748,0.00012768057789885206,1.1841256036129855e-10,0.042615603288972945,0.039903198251037261,0.0024356976319785425,0.055645664762780427,1.7839422450032857e-12,2.3662148853982561e-11,3.8491382860562108e-07,4.4490981845317271e-10,9.5795791489523702e-08,1.3698137043208944e-06,0.0016945315637447664,0.0020383105863038594,1.2568469792586318e-06,8.4939184388229792e-07,1.125864749398507e-18,2.5959322494833565e-05,3.83628459761485e-08,1.2949490124589279e-08,1.8982080967245104e-05,2.7940403924632028e-06,2.9786722716860863e-10,7.783711190147392e-05,3.9387866366875926e-05,5.0988056986466905e-11,1.3638783149760642e-11,2.7307547321532397e-10,6.452155312501081e-11,6.756101735512634e-14,6.0543792744393805e-09,2.5246789562995778e-08,7.4017198999256953e-05,1.8942574763220347e-08,1.8697535979419119e-05,3.8136261683004695e-06,4.4048299596453293e-05,1.8084708780600389e-12,2.6486060393524624e-05,9.6247493057792819e-11,0.00028708323779103989,3.4777271937373431e-06,4.2145131967004252e-12,9.0384214494616998e-06,0.00013670335737041758,8.2212836688745541e-05,5.3266559066847421e-10,1.5236473022500736e-15,7.1699618125561246e-16,5.1225285705805032e-08,6.0227233145941318e-11,4.7250422261096257e-06,7.9613793980426687e-11,1.8997656175667073e-10
5.784205431198112e-07,0.17867275524516063,76.950000000000003,0.0,0.0,0.0,0.81264409732826015,9.4502822048151796,0.0056727889360211944,0.020459442703363154,0.0065731123292336107,0.0054338351405830666,1.9131410760090272e-08,5.2698710317212751e-09,0.0022377280809301133,0.00012737589609406093,1.1762891042158763e-10,0.043703756804315222,0.041032885202929803,0.0024900725257762939,0.057136897940641675,1.7796852565740076e-12,2.4329410541639038e-11,3.9582098065719689e-07,4.5627294723574068e-10,9.7946423900172295e-08,1.3608794375592355e-06,0.0017217490887114246,0.0020877790652566561,1.2769039622477406e-06,8.6294663395517872e-07,1.1509987565932791e-18,2.6339141884763886e-05,3.8920168849589916e-08,1.3137805140168654e-08,1.972994107864969e-05,2.8374313461555666e-06,3.0323921235551288e-10,8.3211541018935489e-05,4.0631562556163665e-05,5.177460202109171e-11,1.3849175888380652e-11,2.8126853834921371e-10,6.6525960810879864e-11,6.830786593003303e-14,6.316126363525508e-09,2.6340596106832012e-08,7.9003580876928727e-05,1.9288772046167509e-08,1.9243108696667764e-05,3.9119940010721e-06,4.5566777382834141e-05,1.8349415946520935e-12,2.7398180373463189e-05,9.7517226905014629e-11,0.00030407180059984173,3.6029475546307822e-06,4.2701149117598138e-12,9.3686726148853813e-06,0.00014578867740342981,8.7677203693246956e-05,5.6636110542932882e-10,1.5437478541944938e-15,7.4806167836074286e-16,5.3240889965997449e-08,6.259065159799838e-11,5.0668358182007905e-06,8.2737973699634444e-11,1.9743187436460441e-10
5.922969083431568e-07,0.1786706898303969,76.950000000000003,0.0,0.0,0.0,0.80882976879188184,9.4492161394925382,0.0057643242037174322,0.020409814563764679,0.0065309927111237695,0.0053985053620225262,1.9083071664335556e-08,5.2461886247954958e-09,0.0022857358242417023,0.00012705405920752694,1.1686410927274235e-10,0.044780552595716401,0.042154293272709586,0.0025442084897879668,0.058617600909499024,1.7751885787922083e-12,2.4991650458442325e-11,4.0664822264840024e-07,4.6751749171919972e-10,1.0008759932912683e-07,1.3521600919368785e-06,0.0017480458815361324,0.0021369277595488343,1.2962752562081548e-06,8.7603802603458387e-07,1.1760223219398535e-18,2.6705116958926582e-05,3.9456958839502434e-08,1.3319182579514153e-08,2.0467955779291275e-05,2.8792284883035325e-06,3.0843492545604308e-10,8.87542077821976e-05,4.1880298163330586e-05,5.2531955025482949e-11,1.405176005797831e-11,2.8949507541717103e-10,6.8538509614769874e-11,6.9058273403798497e-14,6.5840389868754863e-09,2.7460168715975559e-08,8.413261880374025e-05,1.9623505076834129e-08,1.9786268575743456e-05,4.0093422541175259e-06,4.7084360701061743e-05,1.8604482441165818e-12,2.8309661251475535e-05,9.8742029321509182e-11,0.00032150252956168919,3.7281029127946693e-06,4.3237490757401129e-12,9.6987028749211729e-06,0.00015515048942489333,9.3307671200676954e-05,6.0148135623140994e-10,1.5631371180465691e-15,7.7985902790163985e-16,5.526524766451466e-08,6.4963936144940447e-11,5.4211418340966333e-06,8.5875195310361207e-11,2.0491831466640984e-10
6.061732735665024e-07,0.1786686440808713,76.950000000000003,0.0,0.0,0.0,0.80504832933063142,9.4481598639134603,0.0058541715463805866,0.020357663577837068,0.0064898611528110472,0.0053640048138401007,1.9032400938665044e-08,5.2227136181520852e-09,0.0023335073971545522,0.00012671669826035191,1.1611725888305756e-10,0.045846148967753415,0.043267398056482345,0.0025981073805646723,0.060087674483469286,1.7704750001469109e-12,2.564885730855474e-11,4.1739531576348963e-07,4.7864510456147465e-10,1.0221939116688263e-07,1.3436454058355345e-06,0.0017734460234767114,0.002185764269752301,1.3149789649804671e-06,8.8867825492705348e-07,1.2009363036018379e-18,2.7057733790460488e-05,3.9973941351803371e-08,1.3493867472164394e-08,2.1195301706170446e-05,2.9194871191139057e-06,3.1345980155554241e-10,9.4461747767121432e-05,4.3133628613108847e-05,5.3261135259732368e-11,1.4246808300186402e-11,2.9775215187930482e-10,7.0558482816356763e-11,6.9811976139921274e-14,6.8580963055303263e-09,2.8605420211518651e-08,8.9400245054548761e-05,1.9947126735148468e-08,2.0327032306622909e-05,4.1056850743386804e-06,4.8601023267973429e-05,1.8850246803412626e-12,2.9220488728435775e-05,9.9923531620549233e-11,0.00033937082601239745,3.853188054590425e-06,4.3754871235046056e-12,1.0028496059845632e-05,0.00016478597394317232,9.9102524545559618e-05,6.380582093634335e-10,1.5818409183475191e-15,8.1238575508184269e-16,5.7297199035402848e-08,6.7345726445776776e-11,5.7879204113522782e-06,8.9023660591317712e-11,2.1243159120747192e-10
6.200496387898479e-07,0.1786666177883231,76.950000000000003,0.0,0.0,0.0,0.80129952899499368,9.4471132649627823,0.0059423551023851766,0.020303228815480922,0.0064496698831361726,0.0053302935175664175,1.897962243411324e-08,5.1994444393368571e-09,0.0023810448028699382,0.00012636530365699376,1.1538749381886407e-10,0.046900703673548663,0.044372187484447115,0.0026517710507496361,0.061547039354578247,1.7655653444432449e-12,2.6301027050505519e-11,4.280621406574816e-07,4.8965743273046971e-10,1.0434187265944545e-07,1.3353254854358007e-06,0.0017979734150860775,0.0022342958328609992,1.3330330467761886e-06,9.008794570217888e-07,1.2257415579369485e-18,2.7397466803654269e-05,4.0471824164782878e-08,1.3662098903331338e-08,2.1911245658178906e-05,2.9582613430919702e-06,3.1831922488547344e-10,0.00010033069518409782,4.4391129036122603e-05,5.3963139582583638e-11,1.4434587264509455e-11,3.0603696502013475e-10,7.2585195452985872e-11,7.0568721904810981e-14,7.1382740225440363e-09,2.9776248979882615e-08,9.4802311793284555e-05,2.0259986944015516e-08,2.0865417165142299e-05,4.2010365837054661e-06,5.0116756585790104e-05,1.9087039458934408e-12,3.0130659237070902e-05,1.0106331833585186e-10,0.00035767215471158259,3.978199861299209e-06,4.4253984415220797e-12,1.0358042194203485e-05,0.00017469232813475784,0.00010506005962246537,6.7612334267618325e-10,1.5998843390943197e-15,8.4563897499961046e-16,5.9335646765417408e-08,6.9734736058689351e-11,6.1671277491296989e-06,9.2181669007810264e-11,2.1996764566244968e-10
6.339260040131935e-07,0.1786646107429218,76.950000000000003,0.0,0.0,0.0,0.79758310754093187,9.4460762290980576,0.0060288987045236499,0.02024672923681586,0.0064103732424700662,0.0052973332726885406,1.8924941125594145e-08,5.1763794493607388e-09,0.0024283500289327136,0.0001260012401247778,1.1467398713487641e-10,0.047944373152011596,0.045468660181538813,0.0027052013478956532,0.062995634087365748,1.7604786795361361e-12,2.6948161907272016e-11,4.3864868154445876e-07,5.0055610952287438e-10,1.0645511686080423e-07,1.3271908733972144e-06,0.0018216517291023623,0.0022825293329680058,1.3504552789505181e-06,9.1265364648741267e-07,1.2504389389485305e-18,2.7724778131847359e-05,4.0951296478694062e-08,1.3824109691140734e-08,2.2615139755566934e-05,2.9956039700529641e-06,3.2301850809655584e-10,0.00010635749954036048,4.5652393698965989e-05,5.4638940635222527e-11,1.4615357122493321e-11,3.1434683822118712e-10,7.4617993402252111e-11,7.1328269453745699e-14,7.4245446420763128e-09,3.0972540046116611e-08,0.00010033460817417487,2.0562431217145595e-08,2.1401440620884506e-05,4.2954108043645632e-06,5.1631565377340316e-05,1.9315182272931317e-12,3.1040177144758241e-05,1.0216292642862748e-10,0.00037640204428237905,4.1031368189840516e-06,4.4735503331233573e-12,1.0687336084055987e-05,0.00018486677170297889,0.00011117858641467208,7.1570822626992734e-10,1.6172917111860857e-15,8.7961542316965162e-16,6.1379553519373066e-08,7.2129749446778387e-11,6.5587165893282722e-06,9.5347613753626185e-11,2.2752264337423687e-10
6.47802369236539e-07,0.17866262273410477,76.950000000000003,0.0,0.0,0.0,0.79389879577456945,9.4450486427214315,0.006113825881122136,0.020188365697374339,0.0063719278399088433,0.0052650877707070623,1.8868544909453682e-08,5.1535169513855301e-09,0.0024754250466133315,0.00012562575867951939,1.1397595284286956e-10,0.048977312031212361,0.046556824108594533,0.002758400113375178,0.064433413327674549,1.7552324845126621e-12,2.7590269615702004e-11,4.4915501310833673e-07,5.1134274936452724e-10,1.0855919658909325e-07,1.3192325798505508e-06,0.0018445043723950096,0.0023304713166103367,1.3672632323175735e-06,9.2401269789953868e-07,1.2750292977880765e-18,2.8040117200118679e-05,4.1413028386433938e-08,1.3980126205841406e-08,2.3306416324848446e-05,3.031566448472415e-06,3.2756287490830526e-10,0.00011253854140235158,4.6917035385917231e-05,5.5289485768775629e-11,1.4789371280886105e-11,3.2267921679381781e-10,7.6656252380478568e-11,7.2090388322667579e-14,7.716877720040857e-09,3.2194166145722076e-08,0.00010599287641535449,2.0854799567937291e-08,2.193512001675331e-05,4.3888216092429716e-06,5.3145463761829673e-05,1.9534988259082522e-12,3.1949052538370053e-05,1.0322384501823532e-10,0.00039555608705080843,4.2279986297687807e-06,4.5200080067223093e-12,1.101637619394956e-05,0.00019530655132512806,0.00011745643166652353,7.5684410471291604e-10,1.6340866081625881e-15,9.1431148586462744e-16,6.3427939346091794e-08,7.4529619013049595e-11,6.962636609227985e-06,9.8519977831748413e-11,2.3509296405063378e-10
6.616787344598846e-07,0.17866065355057287,76.950000000000003,0.0,0.0,0.0,0.79024631672697687,9.4440303923210482,0.0061971598589485666,0.020128322343490865,0.006334292378482982,0.0052335224798475809,1.8810606113591508e-08,5.1308551981779278e-09,0.0025222718105269385,0.00012524000668521758,1.1329264341679527e-10,0.049999673094687572,0.047636695691340845,0.0028113691815010943,0.065860346394585073,1.7498427902459259e-12,2.8227362786049239e-11,4.5958129191356735e-07,5.220189474550893e-10,1.1065418439113792e-07,1.3114420506702723e-06,0.001866554464042906,0.0023781280156865529,1.3834742504464759e-06,9.3496833228056542e-07,1.2995134823348691e-18,2.8343920726072878e-05,4.1857670740655526e-08,1.4130368325296182e-08,2.3984582529411606e-05,3.0661988535995824e-06,3.3195745650411456e-10,0.0001188701462753524,4.8184684674367601e-05,5.5915696590347872e-11,1.4956876260110642e-11,3.3103166339388529e-10,7.8699376785815015e-11,7.2854858028778488e-14,8.0152401181872497e-09,3.3440988733756132e-08,0.00011177282572569581,2.1137426034603089e-08,2.2466472568906127e-05,4.4812827168058334e-06,5.4658473416975419e-05,1.9746761580684578e-12,3.2857299904285454e-05,1.0424751602256948e-10,0.00041512993759348883,4.3527859797713515e-06,4.5648346037972104e-12,1.1345163978987931e-05,0.00020600894229231217,0.00012389193985430964,7.9956198309740263e-10,1.6502918563364908e-15,9.4972322902057257e-16,6.5479878904757987e-08,7.6933261518078858e-11,7.3788347001257019e-06,1.0169732931860029e-10,2.4267519035623289e-10
6.755550996832301e-07,0.17865870298183364,76.950000000000003,0.0,0.0,0.0,0.78662538676603422,9.4430213647286951,0.0062789235654284936,0.020066768144773921,0.0062974276770848747,0.0052026046103890123,1.8751282611267266e-08,5.108392399419509e-09,0.0025688922582200193,0.00012484503526207893,1.1262334904086797e-10,0.051011607052596601,0.048708298824021598,0.002864110378659464,0.067276415850122617,1.7443242828982049e-12,2.8859458517377477e-11,4.6992774699115915e-07,5.3258627736744289e-10,1.1274015250751097e-07,1.3038111650874619e-06,0.0018878248081268302,0.0024255053644502526,1.3991054378627052e-06,9.4553210907208854e-07,1.3238923368181378e-18,2.8636612597493896e-05,4.2285855244515895e-08,1.4275049462289469e-08,2.4649215653214725e-05,3.0995498572104267e-06,3.362072768148939e-10,0.00012534859796377548,4.9454989276415043e-05,5.6518468873010881e-11,1.5118111670348006e-11,3.3940185341728133e-10,8.0746798620223441e-11,7.362146831654857e-14,8.319596212988168e-09,3.4712858934540373e-08,0.00011767014577125332,2.141063802524123e-08,2.2995515344168882e-05,4.5728076679612668e-06,5.6170621273994889e-05,1.9950797464349795e-12,3.3764937054343737e-05,1.0523533458525666e-10,0.00043511931183377173,4.4775002893780075e-06,4.6080912176729245e-12,1.1673703118572777e-05,0.00021697125069657282,0.00013048347449084002,8.4389261318663991e-10,1.6659295415649173e-15,9.858464248203733e-16,6.753449897886155e-08,7.9339655590154278e-11,7.8072552994152566e-06,1.0487831807322673e-10,2.5026610022841864e-10
6.894314649065757e-07,0.17865677081851494,76.950000000000003,0.0,0.0,0.0,0.78303571656649684,9.4420214473864679,0.0063591396293609555,0.020003858524868065,0.0062612968394747818,0.0051723033359110781,1.8690719902196618e-08,5.0861267276686504e-09,0.0026152883097028401,0.00012444181315392848,1.119674024012793e-10,0.0520132620408464,0.049771663747879592,0.0029166255224720473,0.068681616109953131,1.738690497677129e-12,2.9486577388639975e-11,4.8019466861310374e-07,5.4304628581479844e-10,1.1481717283885686e-07,1.2963322828330427e-06,0.001908337860789619,0.0024726090074270761,1.4141736226505062e-06,9.5571540095241504e-07,1.348166701391618e-18,2.8918603571233195e-05,4.2698193602721343e-08,1.4414376280091281e-08,2.5299959295952129e-05,3.1316666762439991e-06,3.4031724825958906e-10,0.00013197015060447491,5.0727613522421151e-05,5.7098670915794316e-11,1.5273309772584411e-11,3.4778757198370233e-10,8.2797976684332423e-11,7.4390017781428639e-14,8.6299081089208408e-09,3.6009618316306885e-08,0.0001236805189064997,2.1674755434226578e-08,2.3522265000396704e-05,4.6634097773276428e-06,5.7681937278015751e-05,2.0147381991932466e-12,3.4671983283818734e-05,1.0618864890121866e-10,0.00045551998721046468,4.6021434341417435e-06,4.649836885748713e-12,1.2001998727654794e-05,0.00022819081662095212,0.00013722942004266487,8.8986647959274836e-10,1.6810210064733211e-15,1.0226765743618463e-15,6.9590976503235108e-08,8.174783858146574e-11,8.2478407361561264e-06,1.0806167158068539e-10,2.578626566872486e-10
7.033078301299212e-07,0.17865485685141466,76.950000000000003,0.0,0.0,0.0,0.77947701203008035,9.441030528541452,0.0064378303828925114,0.019939736507680543,0.0062258652152011448,0.0051425896654570414,1.8629051569830087e-08,5.0640563245843782e-09,0.0026614618671260593,0.00012403122975936182,1.1132417591626455e-10,0.053004783552559963,0.050826826332689944,0.0029689164210561251,0.070075952311135573,1.7329538611845409e-12,3.0108743423296978e-11,4.9038240174251777e-07,5.5340049192194876e-10,1.1688531691606924e-07,1.2889982227930807e-06,0.0019281157119751633,0.002519444316801657,1.4286953584081097e-06,9.6552939505422866e-07,1.3723374118350839e-18,2.9190291302023752e-05,4.309527805882422e-08,1.4548548869353174e-08,2.5936518724233178e-05,3.1625950696230726e-06,3.4429215711908674e-10,0.00013873103989888483,5.2002237753650637e-05,5.7657144333105048e-11,1.5422695690077638e-11,3.561867094983189e-10,8.485239556759287e-11,7.5160314727142219e-14,8.9461358162499464e-09,3.7331099765089074e-08,0.00012979963141339712,2.1930090308449619e-08,2.4046737639175886e-05,4.7531021252058166e-06,5.919245240922007e-05,2.0336792118575164e-12,3.5578458730526273e-05,1.0710876093648808e-10,0.00047632780176744228,4.7267175924466865e-06,4.6901286211558037e-12,1.2330056912251557e-05,0.0002396650155010966,0.00014412818273537928,9.3751378764026581e-10,1.6955868618671941e-15,1.060208931730318e-15,7.1648536242345397e-08,8.415690470372642e-11,8.7005314222338461e-06,1.1124619248849583e-10,2.6546200226796106e-10
7.171841953532668e-07,0.1786529608728245,76.950000000000003,0.0,0.0,0.0,0.77594897514985717,9.440048497273235,0.0065150178645199683,0.019874533606788449,0.0061911001440279534,0.0051134362662455394,1.8566400321150246e-08,5.0421793063813781e-09,0.0027074148145707325,0.00012361410206439423,1.1069307789912573e-10,0.053986314583384536,0.051873827565559069,0.0030209848723735744,0.07145943932854798,1.7271257882796031e-12,3.072598365914876e-11,5.0049134089073841e-07,5.6365038874399292e-10,1.1894465587400738e-07,1.2818022150436995e-06,0.0019471800744267577,0.0025660164137491261,1.4426869114861645e-06,9.7498508436821335e-07,1.3964052992387817e-18,2.9452060572397723e-05,4.3477681595251274e-08,1.4677760816506727e-08,2.6558656046769724e-05,3.192379359297488e-06,3.4813666651664225e-10,0.00014562749367884157,5.3278557646909187e-05,5.819470419323426e-11,1.5566487445304626e-11,3.645972574346139e-10,8.6909564572785177e-11,7.5932176393885417e-14,9.2682374655916426e-09,3.8677128315265839e-08,0.00013602318393764542,2.2176946778649628e-08,2.4568948880170519e-05,4.841897570208595e-06,6.0702198085337598e-05,2.0519295833484188e-12,3.6484383746818968e-05,1.0799692750835763e-10,0.0004975386525225674,4.8512251477431402e-06,4.7290214599916778e-12,1.2657884488642524e-05,0.00025139125815861374,0.00015117819055498485,9.8686445296881658e-10,1.7096470038257027e-15,1.0984385278511413e-15,7.3706448327223368e-08,8.6566001804940417e-11,9.1652660045170663e-06,1.1443075434557579e-10,2.7306144871190704e-10
7.310605605766123e-07,0.17865108267580251,76.950000000000003,0.0,0.0,0.0,0.77245130475251267,9.4390752435465295,0.006590723822490303,0.019808370641211537,0.0061569707672589563,0.0050848172819877423,1.8502878690333335e-08,5.0204937686463143e-09,0.0027531490179221896,0.00012319117930969828,1.1007354862489943e-10,0.054957995757834888,0.05291271308797043,0.0030728326636859926,0.07283210089969927,1.7212167472887374e-12,3.1338327915305671e-11,5.1052192584116051e-07,5.7379744458404594e-10,1.2099526042945912e-07,1.2747378583646381e-06,0.0019655522736204403,0.0026123301868582129,1.4561642555133449e-06,9.8409326405010915e-07,1.4203711897575324e-18,2.9704283582186737e-05,4.3845958426044451e-08,1.4802199369422105e-08,2.7166185973661018e-05,3.2210624548601369e-06,3.5185531358703068e-10,0.00015265574125668469,5.455628353740554e-05,5.871213957318931e-11,1.5704896108412253e-11,3.7301730363786133e-10,8.896901661527279e-11,7.6705428700018909e-14,9.5961694729596575e-09,4.0047521907326472e-08,0.00014234690062875884,2.2415621051232333e-08,2.5088914097202992e-05,4.9298087605020782e-06,6.2211205893717309e-05,2.0695152361418635e-12,3.7389779019594401e-05,1.088543616022359e-10,0.00051914849376454258,4.975668629029692e-06,4.7665685190270499e-12,1.2985488761294489e-05,0.0002633669901556258,0.00015837789284453736,1.0379480931216755e-09,1.7232206345505636e-15,1.1373601918968462e-15,7.576402595469965e-08,8.897432874595469e-11,9.6419815510701638e-06,1.1761429813441259e-10,2.8065846884155134e-10
7.449369257999579e-07,0.17864922205633724,76.950000000000003,0.0,0.0,0.0,0.76898369709966607,9.4381106582918903,0.0066649697168506645,0.019741358793654119,0.0061234480453688381,0.0050567085064977509,1.8438590932374457e-08,4.9989977897354355e-09,0.0027986663246883058,0.00012276315564794247,1.0946506409250136e-10,0.055919965063813387,0.053943532493689945,0.0031244615710478677,0.074193968721558382,1.7152364368561932e-12,3.1945807811229165e-11,5.2047463402678046e-07,5.8384310022913128e-10,1.2303720086070001e-07,1.2677991469575505e-06,0.0019832532287898186,0.0026583902986934945,1.4691430356440171e-06,9.9286450737757166e-07,1.4442359043102099e-18,2.994731998467659e-05,4.4200643374735094e-08,1.4922045231870049e-08,2.775897278143484e-05,3.2486858465425683e-06,3.5545252150513242e-10,0.00015981202139682402,5.5835139890737845e-05,5.9210212264317785e-11,1.5838125450527475e-11,3.8144502972831635e-10,9.1030307428262252e-11,7.7479904178211472e-14,9.9298867300767574e-09,4.1442091915258487e-08,0.00014876653700206827,2.2646401022111383e-08,2.5606648333292226e-05,5.0168481083106675e-06,6.3719507495073923e-05,2.0864612190632164e-12,3.8294664381355313e-05,1.0968223286037872e-10,0.00054115333671120433,5.1000505982373169e-06,4.802821016863646e-12,1.331287720598692e-05,0.00027558969261928177,0.0001657257607931506,1.0907940195609698e-09,1.7363262700775543e-15,1.1769685674536277e-15,7.7820623684288472e-08,9.1381132039219508e-11,1.0130613817518762e-05,1.2079582782651637e-10,2.8825068528553542e-10
