Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150)
1.5398037126695816e-12,0.256746168340245,76.950000000000003,0.0,0.0,0.0,0.99999985803771518,9.4999999997300684,8.9608762587223443e-09,6.5181586255490112e-08,6.5112454127414706e-08,1.6953333639698861e-10,5.5837048340673387e-14,1.0791626572709611e-09,6.9074131585362382e-10,1.0034537619438841e-10,4.6832129193473923e-18,1.9422728387833512e-19,7.5252090224622054e-20,6.6752990899682904e-10
1.5929576704857034e-12,0.25674616834019154,76.950000000000003,0.0,0.0,0.0,0.99999985313778061,9.499999999711866,9.2702051717047574e-09,6.742879686250218e-08,6.7354100649109195e-08,1.814178780377934e-10,5.7762411902399396e-14,1.0906676906121353e-09,7.2737607118051101e-10,1.0666390750802133e-10,5.0115601323134909e-18,2.1514608788131999e-19,8.3372505218831463e-20,7.0293360415304636e-10
1.6461116283018252e-12,0.25674616834013647,76.950000000000003,0.0,0.0,0.0,0.99999984823786359,9.4999999996931095,9.5795340747186845e-09,6.9675858955391009e-08,6.9595346094772577e-08,1.9370347361280933e-10,5.9687648206464327e-14,1.1014166988664984e-09,7.6438638968980865e-10,1.1313093098809194e-10,5.3509892378931581e-18,2.3752264915986287e-19,9.2061007437713942e-20,7.3870024222396129e-10
1.699265586117947e-12,0.2567461683400798,76.950000000000003,0.0,0.0,0.0,0.99999984333796321,9.4999999996738094,9.8888629677641274e-09,7.1922775893191153e-08,7.1836190610833135e-08,2.0638997669377324e-10,6.1612760131131954e-14,1.1114593623441929e-09,8.0174759216587241e-10,1.1974308759726175e-10,5.7014961899914649e-18,2.6140701318055659e-19,1.0133732838686243e-19,7.7480597330511571e-10
1.8055735017501907e-12,0.2567461683399617,76.950000000000003,0.0,0.0,0.0,0.99999983353820732,9.4999999996335838,1.050752072394959e-08,7.641618736135588e-08,7.6316677439591638e-08,2.3296511992777586e-10,6.5462622031168753e-14,1.1296082287095018e-09,8.7743195359619402e-10,1.3338974236155001e-10,6.4357274567498627e-18,3.1389978053154939e-19,1.2173260732471231e-19,8.4794706677127742e-10
1.9012506258192103e-12,0.25674616833985003,76.950000000000003,0.0,0.0,0.0,0.99999982471847282,9.4999999995955466,1.1064312670424354e-08,8.0459793419684044e-08,8.0347745874106794e-08,2.5825238463466631e-10,6.8927099927003249e-14,1.1439611498890641e-09,9.4653198977505259e-10,1.4613591954090356e-10,7.1343812717390065e-18,3.6680385139127029e-19,1.4229768899741265e-19,9.147250921468671e-10
1.9969277498882296e-12,0.2567461683397333,76.950000000000003,0.0,0.0,0.0,0.99999981589877707,9.4999999995557918,1.1621104584601304e-08,8.4502978043655124e-08,8.4377517571519081e-08,2.8483631485075511e-10,7.2391216707338369e-14,1.1566611657047541e-09,1.0164531233444843e-09,1.5930345988745511e-10,7.8688644520650575e-18,4.2537561307300847e-19,1.650764999776403e-19,9.8229662311936948e-10
2.092604873957249e-12,0.25674616833961156,76.950000000000003,0.0,0.0,0.0,0.99999980707911529,9.4999999995143369,1.2177896466480469e-08,8.8545758234814447e-08,8.840599338386688e-08,3.1271605853759514e-10,7.5854986940327549e-14,1.1678986542027765e-09,1.0871007820113044e-09,1.7287536184168283e-10,8.6391534542647288e-18,4.89910173257407e-19,1.901859619943559e-19,1.0505702653677749e-09
2.1882819980262683e-12,0.25674616833948494,76.950000000000003,0.0,0.0,0.0,0.9999997982594836,9.4999999994711999,1.273468831606187e-08,9.2588150308667696e-08,9.2433174162628751e-08,3.4189076421659714e-10,7.931842460627577e-14,1.1778420488762238e-09,1.1583912946694791e-09,1.8683530988415371e-10,9.4452247503446916e-18,5.6070357817009145e-19,2.1774353517744348e-19,1.1194651594387851e-09
2.2839591220952876e-12,0.2567461683393534,76.950000000000003,0.0,0.0,0.0,0.99999978943987888,9.4999999994263948,1.3291480133345522e-08,9.6630169922388522e-08,9.6459060758723671e-08,3.723595809686611e-10,8.2781543121381505e-14,1.1866403757579564e-09,1.2302506310725977e-09,2.0116764682810358e-10,1.0287054827771391e-17,6.3805281130422931e-19,2.4786721884617162e-19,1.1889097627708614e-09
2.379636246164307e-12,0.2567461683392171,76.950000000000003,0.0,0.0,0.0,0.99999978062029748,9.4999999993799378,1.3848271918331439e-08,1.0067183210139245e-07,1.0048365402251155e-07,4.0412165843380795e-10,8.6244355360507236e-14,1.1944254956232776e-09,1.3026132879961546e-09,2.1585734724529014e-10,1.1164620189460846e-17,7.2225579214888298e-19,2.8067555223042978e-19,1.2588407732854986e-09
2.4753133702333263e-12,0.2567461683390758,76.950000000000003,0.0,0.0,0.0,0.99999977180073718,9.4999999993318482,1.4405063671019636e-08,1.0471315126484638e-07,1.0450695480379348e-07,4.3717614681081352e-10,8.9706873679037575e-14,1.2013140884086274e-09,1.3754213034567307e-09,2.3088999195675087e-10,1.207789735376855e-17,8.136113749231833e-19,3.1628761512991013e-19,1.3292021767322159e-09
2.5709904943023456e-12,0.2567461683389299,76.950000000000003,0.0,0.0,0.0,0.99999976298119553,9.4999999992821351,1.4961855391410125e-08,1.0875414125012582e-07,1.085289639518121e-07,4.7152219685684025e-10,9.3169109933836246e-14,1.2074093994773274e-09,1.4486233892361485e-09,2.462517435752069e-10,1.3026862854479321e-17,9.1241934731603416e-19,3.5482302851224456e-19,1.3999444083630476e-09
2.666667618371365e-12,0.2567461683387792,76.950000000000003,0.0,0.0,0.0,0.99999975416167008,9.4999999992308179,1.5518647079502921e-08,1.1279481533628476e-07,1.1254968231525208e-07,5.0715895988707108e-10,9.6631075503356697e-14,1.2128027837579708e-09,1.5221741638145157e-09,2.6192932303551241e-10,1.4011493240797118e-17,1.018980429231003e-18,3.9640195505443027e-19,1.4710236116418236e-09
2.7623447424403843e-12,0.25674616833862396,76.950000000000003,0.0,0.0,0.0,0.9999997453421593,9.4999999991779092,1.6075438735298029e-08,1.1683518626658004e-07,1.1656911074224039e-07,5.440855877743429e-10,1.0009278130694263e-13,1.217575073799217e-09,1.5960334727746465e-09,2.7790998707002182e-10,1.5031765077334966e-17,1.1335962715360625e-18,4.4114509963049197e-19,1.54240098148546e-09
2.8580218665094036e-12,0.25674616833846386,76.950000000000003,0.0,0.0,0.0,0.99999973652266139,9.4999999991234176,1.6632230358795461e-08,1.2087526627009259e-07,1.2058725008034666e-07,5.823012329487794e-10,1.0355423782335448e-13,1.2217977928252512e-09,1.6701657862040224e-09,2.9418150658744427e-10,1.6087654944104835e-17,1.2565694548179342e-18,4.8917370974830988e-19,1.6140421819154078e-09
2.953698990578423e-12,0.25674616833829933,76.950000000000003,0.0,0.0,0.0,0.99999972770317513,9.4999999990673611,1.7189021949995224e-08,1.2491506708247632e-07,1.2460410117658368e-07,6.2180504839742537e-10,1.0701545510854885e-13,1.2255342281053985e-09,1.7445396654871679e-09,3.1073214592395791e-10,1.7179139436507433e-17,1.3882034881408551e-18,5.4060957593785146e-19,1.685916830767737e-09
3.0493761146474423e-12,0.2567461683381302,76.950000000000003,0.0,0.0,0.0,0.99999971888369898,9.4999999990097468,1.7745813508897331e-08,1.2895459996586779e-07,1.2861966487740752e-07,6.625961876638806e-10,1.1047644281273833e-13,1.2288403795953165e-09,1.8191272920581821e-09,3.2755064293338349e-10,1.8306195165322193e-17,1.5288028078095759e-18,5.9557503209312614e-19,1.7579980442812894e-09
3.1450532387164616e-12,0.2567461683379565,76.950000000000003,0.0,0.0,0.0,0.99999971006423161,9.4999999989505923,1.8302605035501776e-08,1.3299387572799123e-07,1.3263394202871817e-07,7.0467380484793401e-10,1.1393721019676206e-13,1.2317657985327632e-09,1.8939040508194807e-09,3.4462618988236909e-10,1.9468798756697142e-17,1.6786727761363885e-18,6.5419295577017508e-19,1.8302620345150688e-09
3.240730362785481e-12,0.2567461683377783,76.950000000000003,0.0,0.0,0.0,0.99999970124477233,9.4999999988899031,1.8859396529808578e-08,1.3703290474049248e-07,1.3664693347585979e-07,7.4803705460519874e-10,1.1739776614779595e-13,1.2343543296153708e-09,1.9688481614572035e-09,3.619484151162959e-10,2.0666926852138756e-17,1.8381196802119862e-18,7.1658676844340524e-19,1.9026877530527811e-09
3.3364074868545003e-12,0.25674616833759567,76.950000000000003,0.0,0.0,0.0,0.99999969242532016,9.4999999988276898,1.9416187991817738e-08,1.4107169695653407e-07,1.40658640063621e-07,7.9268509214674651e-10,1.2085811919442869e-13,1.2366447681952552e-09,2.0439403519728816e-09,3.7950736546410758e-10,2.1900556108501915e-17,2.0074507306799695e-18,7.8288043572240808e-19,1.9752565755050295e-09
3.4320846109235197e-12,0.2567461683374086,76.950000000000003,0.0,0.0,0.0,0.99999968360587432,9.4999999987639701,1.9972979421529264e-08,1.4511026192768115e-07,1.4466906263623535e-07,8.3861707323874279e-10,1.2431827752113156e-13,1.2386714420128655e-09,2.119163569701049e-09,3.9729348935259388e-10,2.3169663197979847e-17,2.1869740605148435e-18,8.531984675312447e-19,2.0479520222377776e-09
3.527761734992539e-12,0.2567461683372171,76.950000000000003,0.0,0.0,0.0,0.99999967478643415,9.4999999986987476,2.052977081894316e-08,1.4914860882010555e-07,1.4867820203738173e-07,8.8583215420208185e-10,1.2777824898214303e-13,1.2404647258129555e-09,2.1945027256683531e-09,4.152976206021469e-10,2.4474224808093965e-17,2.3769987238033626e-18,9.2766591825206321e-19,2.1207595113219228e-09
3.6234388590615583e-12,0.2567461683370213,76.950000000000003,0.0,0.0,0.0,0.99999966596699874,9.4999999986320347,2.1086562184059427e-08,1.5318674643013576e-07,1.5268605911018445e-07,9.3432949191202242e-10,1.3123804111479259e-13,1.2420514965100652e-09,2.2699444684853218e-09,4.3351096287666924e-10,2.5814217641683815e-17,2.5778346945290702e-18,1.0064083868348492e-18,2.1936661400231186e-09
3.719115983130578e-12,0.25674616833682107,76.950000000000003,0.0,0.0,0.0,0.99999965714756789,9.499999998563835,2.164335351687807e-08,1.5722468319917974e-07,1.5669263469721406e-07,9.8410824379782322e-10,1.3469766115228858e-13,1.243455535890479e-09,2.3454769842999394e-09,4.519250747610349e-10,2.7189618416897115e-17,2.7897928653599119e-18,1.0895520168750474e-18,2.2666604914776411e-09
3.814793107199597e-12,0.2567461683366165,76.950000000000003,0.0,0.0,0.0,0.99999964832814081,9.4999999984941681,2.2200144817399096e-08,1.6126242722804532e-07,1.6069792964048725e-07,1.03516756784238e-09,1.3815711603598857e-13,1.2446978870101991e-09,2.4210898197532106e-09,4.7053185544056282e-10,2.8600403867179581e-17,3.0131850464387877e-18,1.1772234966606979e-18,2.3397324635972839e-09
3.910470231268616e-12,0.2567461683364077,76.950000000000003,0.0,0.0,0.0,0.9999996395087174,9.4999999984230357,2.2756936085622507e-08,1.6529998629068295e-07,1.6470194478146764e-07,1.0875066225818596e-09,1.4161641242717444e-13,1.2457971696173636e-09,2.4967737252897653e-09,4.8932353095818093e-10,3.0046550741264824e-17,3.2483239641769224e-18,1.2695500591906592e-18,2.4128731176452943e-09
4.006147355337636e-12,0.25674616833619457,76.950000000000003,0.0,0.0,0.0,0.99999963068929687,9.4999999983504431,2.3313727321548307e-08,1.6933736784737402e-07,1.6870468096106582e-07,1.1411245671053387e-09,1.4507555671835407e-13,1.2467698592541921e-09,2.5725205165110307e-09,5.0829264102607224e-10,3.152803580316455e-17,3.4955232600499595e-18,1.366659482165401e-18,2.4860745442485897e-09
4.101824479406655e-12,0.2567461683359772,76.950000000000003,0.0,0.0,0.0,0.99999962186987923,9.4999999982764045,2.3870518525176499e-08,1.7337457905738729e-07,1.7270613901963969e-07,1.1960205610544388e-09,1.4853455504410648e-13,1.2476305341849394e-09,2.6483229515111869e-09,5.2743202636949897e-10,3.3044835832158277e-17,3.75509748939666e-18,1.4686800879517677e-18,2.5593297448556567e-09
4.197501603475674e-12,0.25674616833575553,76.950000000000003,0.0,0.0,0.0,0.99999961305046403,9.4999999982009271,2.4427309696507086e-08,1.7741162679112384e-07,1.7670631979699536e-07,1.2521937646229648e-09,1.5199341329148716e-13,1.2483920938666689e-09,2.7241746223495094e-09,5.4673481658133077e-10,3.4596927622783312e-17,4.0273621202201216e-18,1.5757407435230708e-18,2.6326325268558287e-09
4.293178727544694e-12,0.25674616833552977,76.950000000000003,0.0,0.0,0.0,0.99999960423105094,9.4999999981240126,2.4984100835540066e-08,1.8144851764177306e-07,1.8070522413238669e-07,1.3096433385565405e-09,1.5545213711001636e-13,1.2490659522657559e-09,2.800069859018367e-09,5.6619441846662782e-10,3.6184287984824965e-17,4.3126335319914308e-18,1.6879708603757818e-18,2.7059774107743056e-09
4.388855851613713e-12,0.25674616833529973,76.950000000000003,0.0,0.0,0.0,0.99999959541164007,9.4999999980456735,2.5540891942275451e-08,1.8548525793649747e-07,1.8470285286451629e-07,1.3683684441522469e-09,1.5891073192126466e-13,1.2496622089261923e-09,2.876003644463252e-09,5.8580450485748556e-10,3.7806893743306296e-17,4.6112290144556506e-18,1.8055003944240575e-18,2.7793595481478099e-09
4.484532975682732e-12,0.2567461683350655,76.950000000000003,0.0,0.0,0.0,0.99999958659223087,9.4999999979659151,2.6097683016713232e-08,1.8952185374716659e-07,1.8869920683153573e-07,1.4283682432582598e-09,1.6236920292804775e-13,1.2501898003438314e-09,2.9519715393860247e-09,6.0555900387917114e-10,3.946472173847806e-17,4.9234667664400859e-18,1.9284598458732435e-18,2.8527746488547284e-09
4.580210099751752e-12,0.2567461683348273,76.950000000000003,0.0,0.0,0.0,0.99999957777282322,9.4999999978847445,2.6654474058853428e-08,1.9355831090065776e-07,1.9269428687104567e-07,1.4896418982734873e-09,1.6582755512325411e-13,1.2506566339049077e-09,3.0279696157095566e-09,6.2545208864936187e-10,4.1157748825808983e-17,5.2496658946647341e-18,2.056980259073468e-18,2.9262189168155751e-09
4.77156434788979e-12,0.2567461683343383,76.950000000000003,0.0,0.0,0.0,0.99999956013401214,9.4999999977181915,2.7768056046241033e-08,2.0163083137656915e-07,2.0068062851518857e-07,1.6160074283787128e-09,1.7274392205048598e-13,1.2514351751095047e-09,3.1800428266776854e-09,6.6563187495338308e-10,4.4649307774852011e-17,5.9452292390609257e-18,2.3312308677938667e-18,3.0731819217923773e-09
4.943783171214025e-12,0.2567461683338842,76.950000000000003,0.0,0.0,0.0,0.99999954425908599,9.4999999975635259,2.877027972443214e-08,2.0889567937724631e-07,2.0786398755438234e-07,1.7340846011319083e-09,1.7896829203190822e-13,1.2519902293053853e-09,3.3169810588131005e-09,7.0221386593533443e-10,4.7911859849458545e-17,6.6222039809911428e-18,2.5984006765445215e-18,3.2055185377705183e-09
5.11600199453826e-12,0.25674616833341696,76.950000000000003,0.0,0.0,0.0,0.99999952838416328,9.4999999974043785,2.9772503297979062e-08,2.1616015855420081e-07,2.1504323206967873e-07,1.8562760657921084e-09,1.8519234597822298e-13,1.2524355495910666e-09,3.4539738001447965e-09,7.39164449139644e-10,5.1288097733391526e-17,7.3494177000950804e-18,2.8856508542215415e-18,3.3379078314252464e-09
5.288220817862494e-12,0.25674616833293656,76.950000000000003,0.0,0.0,0.0,0.99999951250924279,9.499999997240776,3.0774726766881834e-08,2.2342429524502399e-07,2.2221836692609931e-07,1.9825769573357163e-09,1.9141610645738285e-13,1.2527928529536463e-09,3.5910102625314331e-09,7.7645728695234097e-10,5.477788699667913e-17,8.1287640986737435e-18,3.1937653011612215e-18,3.4703393771359123e-09
5.460439641186729e-12,0.25674616833244335,76.950000000000003,0.0,0.0,0.0,0.99999949663432486,9.499999997072754,3.1776950131140458e-08,2.3068811390494244e-07,2.2938939698291286e-07,2.112982416491697e-09,1.9763959442438547e-13,1.2530795435221954e-09,3.7280818002891716e-09,8.1406792412592954e-10,5.8381093368303894e-17,8.9621463155147753e-18,3.5235336123949778e-18,3.6028048197450215e-09
5.6326584645109636e-12,0.25674616833193714,76.950000000000003,0.0,0.0,0.0,0.9999994807594087,9.4999999969003373,3.2779173390754951e-08,2.3795163724156508e-07,2.3655632709364263e-07,2.2474875897347776e-09,2.0386282933674434e-13,1.2533095743551637e-09,3.8651814820897383e-09,8.5197365303193306e-10,6.2097582736014997e-17,9.8514769037385693e-18,3.8757510722985433e-18,3.7352974608420785e-09
5.804877287835198e-12,0.2567461683314181,76.950000000000003,0.0,0.0,0.0,0.9999994648844942,9.4999999967235524,3.3781396545725306e-08,2.4521488633988335e-07,2.4371916210607255e-07,2.3860876292786526e-09,2.1008582926160663e-13,1.253494138757138e-09,4.0023037475415647e-09,8.9015338866069479e-10,6.5927221146140139e-17,1.0798677808702991e-17,4.2512186488531944e-18,3.8678119268848422e-09
5.977096111159433e-12,0.2567461683308863,76.950000000000003,0.0,0.0,0.0,0.99999944900958104,9.4999999965424209,3.4783619596051556e-08,2.5247788077839594e-07,2.5087790686225488e-07,2.5287776930691973e-09,2.1630861097523683e-13,1.2536422226829303e-09,4.1394441327772551e-09,9.2858755249675642e-10,6.9869874803398211e-17,1.1805680345962844e-17,4.6507429875665823e-18,4.000343904008063e-09
6.1493149344836675e-12,0.2567461683303418,76.950000000000003,0.0,0.0,0.0,0.99999943313466899,9.4999999963569692,3.5785842541733708e-08,2.5974063873671432e-07,2.5803256619851576e-07,2.6755529447776891e-09,2.2253119005523017e-13,1.2537610384602576e-09,4.2765990549972955e-09,9.6725796491289763e-10,7.3925410070712198e-17,1.2874425179284413e-17,5.0751364050730924e-18,4.1328899298072864e-09
6.321533757807902e-12,0.25674616832978475,76.950000000000003,0.0,0.0,0.0,0.99999941725975805,9.499999996167217,3.6788065382771756e-08,2.6700317709546186e-07,2.6518314494546328e-07,2.82640855379404e-09,2.2875358096612913e-13,1.2538563717420401e-09,4.4137656401178565e-09,1.0061477452713548e-09,7.809369346902185e-17,1.4006862298712368e-17,5.5252168824533163e-18,4.2654472267783295e-09
6.493752581132137e-12,0.2567461683292151,76.950000000000003,0.0,0.0,0.0,0.99999940138484833,9.4999999959731838,3.7790288119165732e-08,2.7426551152905937e-07,2.7232964792799336e-07,2.9813396952200333e-09,2.3497579713890209e-13,1.2539328625089173e-09,4.550941583179844e-09,1.0452412191376219e-09,8.2374591677096709e-17,1.520495099868785e-17,6.0018080583030053e-18,4.3980135674170812e-09
6.6659714044563715e-12,0.2567461683286329,76.950000000000003,0.0,0.0,0.0,0.99999938550993961,9.4999999957748944,3.8792510750915623e-08,2.8152765659193667e-07,2.7947207996529666e-07,3.1403415498625702e-09,2.4119785104482311e-13,1.253994233175428e-09,4.6881250350347506e-09,1.0845238320693029e-09,8.6767971531350161e-17,1.6470659856216382e-17,6.5057392215786833e-18,4.5305871647131394e-09
6.838190227780606e-12,0.2567461683280383,76.950000000000003,0.0,0.0,0.0,0.99999936963503155,9.4999999955723613,3.9794733278021463e-08,2.887896257985852e-07,2.8661044587086594e-07,3.3034093042269219e-09,2.4741975426409175e-13,1.2540434713646397e-09,4.8253145115494542e-09,1.1239820695632023e-09,9.1273700025652267e-17,1.7805966709085001e-17,7.0378453042413789e-18,4.663166584405634e-09
7.010409051104841e-12,0.2567461683274312,76.950000000000003,0.0,0.0,0.0,0.9999993537601245,9.4999999953656022,4.0796955700483238e-08,2.9605143169787051e-07,2.9374475045250168e-07,3.470538150509995e-09,2.5364151754947561e-13,1.2540829751114342e-09,4.9625088214749497e-09,1.1636033827430074e-09,9.5891644311143698e-17,1.9212858634127974e-17,7.598966873718678e-18,4.7957506752758539e-09
7.182627874429075e-12,0.2567461683268119,76.950000000000003,0.0,0.0,0.0,0.999999337885218,9.4999999951546421,4.179917801830098e-08,3.0331308594201689e-07,3.0087499851231998e-07,3.6417232865936008e-09,2.5986315088542467e-13,1.25411466858649e-09,5.0997070089592538e-09,1.2033761193741315e-09,1.0062167169605056e-16,2.0693331925540326e-17,8.189950125204467e-18,4.9283385135919042e-09
7.35484669775331e-12,0.25674616832618025,76.950000000000003,0.0,0.0,0.0,0.9999993220103125,9.4999999949394844,4.2801400231474685e-08,3.1057459935066562e-07,3.0800119484675835e-07,3.8169599160377293e-09,2.6608466354299855e-13,1.2541400952921803e-09,5.2369083072513545e-09,1.2432894598059861e-09,1.0546364964549757e-16,2.22493920732386e-17,8.8116468738147128e-18,5.0609293583683956e-09
7.527065521077545e-12,0.2567461683255363,76.950000000000003,0.0,0.0,0.0,0.99999930613540733,9.4999999947201541,4.3803622340004383e-08,3.1783598197036425e-07,3.1512334424658303e-07,3.9962432480738418e-09,2.7230606413080049e-13,1.2541604934456292e-09,5.3741121012538966e-09,1.2833333574821524e-09,1.1041744578132296e-16,2.3883053741268479e-17,9.4649145466155406e-18,5.1935226151774723e-09
