Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466)
5.643908997190845e-07,0.2526369223028888,76.950000000000003,0.0,0.0,0.0,0.0013767252037076704,9.472337584606171,0.0024616080917191875,0.0060597572608510255,4.7689126501993419e-07,3.2601848301203673e-08,1.3536066105039396e-09,1.2071350643217724e-07,0.076908930312135443,8.5336967634236651e-06,2.6922771835677074e-16,0.00029351789137605324,0.074666906196982366,0.63650553929848264,0.073364414298428271,5.0553857653081645e-14,1.3435475721009768e-10,7.9121354452917484e-06,1.8339607690358387e-10,9.7231505690094337e-05,2.7671622375174468e-09,0.042144830873367033,0.10052541081810641,9.7453266783557743e-06,5.6416836176900844e-06,5.0706738915866956e-12,0.0071836571476621962,3.3030071989170619e-06,9.5536218065167435e-07,0.00016106082697874317,1.5283146003047339e-05,1.2363613285266142e-06,0.025035202595043257,0.010969475085143851,1.3640122209262087e-10,4.5773857485447723e-11,4.2960532020614104e-07,1.2585313905911282e-07,5.7260031095327262e-10,7.1760811537460107e-05,0.00025102820976342612,0.003979671640586057,1.4281722039104321e-06,0.00040176033216612975,1.6530643001928411e-05,0.0010451873009943745,9.179557756862511e-09,4.1727642095010647e-05,1.323992930850536e-06,0.0071655442276877257,0.00021653820431249336,3.0641339330519034e-08,1.452994563305239e-05,0.005442352371709252,0.00025241855706411534,0.00012388895300499044,1.25922341941956e-10,1.0151745177437203e-09,0.0013056610278038526,2.7916641747773823e-07,7.0876064964801715e-06,4.5837402985172874e-07,1.2557016117005453e-06,4.8432450029289436e-07,7.8635297297565693e-09,8.2124009006672298e-14,2.789195506776984e-08,6.2070633017335348e-05,1.4467580958774587e-09,2.2236287647395894e-09,1.1530327145939828e-10,1.3322581807364936e-09,0.0026624816764530246,1.4133234558749263e-09,0.017051067985404286,1.4132930682712649e-09,1.0119757803357062e-05,5.5614011419533156e-15,3.212688191886813e-15,1.6493625631589036e-10,6.6602927991930424e-06,5.799813650507988e-07,2.8998280035291672e-16,1.9120091381799459e-10,6.578329303467867e-10,0.00064979622478221499,1.3103144492811004e-09,1.7557944048184178e-05,1.3870128198202777e-05,2.324647229535064e-07,3.2619589493066786e-09,1.5564123096171776e-07,1.1385783527816828e-11,5.0088500710325053e-10
5.671466857735117e-07,0.25263694094742944,76.950000000000003,0.0,0.0,0.0,0.0013601564889495626,9.4723186116277205,0.0024327181190500961,0.0059931587182056748,4.6573224764146586e-07,3.1838937825860711e-08,1.3387272892065679e-09,1.1994624066163668e-07,0.076439660225649825,8.4398913294242175e-06,2.6292756492092089e-16,0.0002885325027322331,0.074719896447410353,0.63701079823193774,0.073359663479110937,4.999815164556713e-14,1.3444981371810442e-10,7.9177533546737781e-06,1.8112756883007031e-10,9.7308754546868669e-05,2.7410331889056061e-09,0.04214443359605393,0.10052545920804531,9.7452145753196562e-06,5.6416187196710874e-06,5.0746990025378467e-12,0.0071865778861226765,3.3043432777889295e-06,9.5574866592951706e-07,0.00016105773421968119,1.5289336415646821e-05,1.2368690100332662e-06,0.025035551217897398,0.010983013760326276,1.3645618778959742e-10,4.579230300866618e-11,4.3012830092630928e-07,1.2600779721656383e-07,5.731834554048601e-10,7.2091088151087908e-05,0.00025218409567119083,0.0039795489395060375,1.4287565379864149e-06,0.00039897262715534387,1.645994396762334e-05,0.0010430202743719889,9.1813019432384626e-09,4.1641086195596698e-05,1.3253092686111364e-06,0.0071771639759271623,0.00021608930705795351,3.0671803813710226e-08,1.449979559352865e-05,0.0054496615056963274,0.00025289371482770822,0.00012474115939884372,1.2576349677568786e-10,1.0192411643696588e-09,0.0013091761534038831,2.7991741368499212e-07,7.0423230114502209e-06,4.5960711957827342e-07,1.2590789547198417e-06,4.8122906720717264e-07,7.8133167669201029e-09,8.2344890262847263e-14,2.7715626501980419e-08,6.1678275510219051e-05,1.4525743019710651e-09,2.2236078038101735e-09,1.1539455970245265e-10,1.3377961959257586e-09,0.0026624048886822733,1.4150645269919234e-09,0.017067919265322501,1.4150343744809332e-09,1.0184408453222277e-05,5.5258569043869809e-15,3.1921551374658509e-15,1.6459433313086701e-10,6.6603859211586745e-06,5.8152761293638239e-07,2.9075559522312218e-16,1.9171066127301873e-10,6.6235951749310705e-10,0.00065553908072025406,1.3193308562959881e-09,1.7619293096100448e-05,1.3918642994358486e-05,2.3327735827520834e-07,3.2733618043297641e-09,1.5618480084376905e-07,1.1486386255628843e-11,5.0433171817573512e-10
5.69902471827939e-07,0.2526369593843702,76.950000000000003,0.0,0.0,0.0,0.0013438496159800094,9.4722998229527366,0.0024041666831048645,0.0059273914330006516,4.548951193729177e-07,3.1098034884263582e-08,1.3240337390616185e-09,1.1918460167484057e-07,0.075973184182393461,8.3472570746039494e-06,2.5680915081602714e-16,0.00028363179651934279,0.074772242392764643,0.63751266510430948,0.073354934797778909,4.9449383736253984e-14,1.3454371348592205e-10,7.9233029508490081e-06,1.7889577037743659e-10,9.7385484754564875e-05,2.7156571386882051e-09,0.042144053295131351,0.10052550647103119,9.7451065958136552e-06,5.6415562088228229e-06,5.0786970908629509e-12,0.0071894153080890623,3.3056411097836987e-06,9.5612408824480032e-07,0.00016105477326674726,1.5295349763574669e-05,1.2373622814875982e-06,0.025035885430507377,0.010996454817342616,1.3650957573972523e-10,4.5810219067713682e-11,4.3064751501588821e-07,1.2616134063082356e-07,5.7376246998633025e-10,7.2420892794336874e-05,0.00025333833176015215,0.0039794314657859223,1.4293242415507383e-06,0.00039621086412963919,1.6389993276060243e-05,0.0010408565509994246,9.1829585314741911e-09,4.1554662513785947e-05,1.3266061393414293e-06,0.007188677370351503,0.00021564108646923648,3.0701817763898116e-08,1.446969117521587e-05,0.0054568849434556551,0.00025336506134042094,0.00012559309587633263,1.2560537051464967e-10,1.0233066964359627e-09,0.0013126527536115977,2.8066017528931255e-07,6.9974145992640518e-06,4.6082668859217268e-07,1.2624192632599212e-06,4.7815928561339811e-07,7.7635196725179449e-09,8.2563349430882996e-14,2.7540734670712706e-08,6.1289114399047326e-05,1.4583889119326592e-09,2.2235877385774748e-09,1.1548523543648242e-10,1.3433326718297751e-09,0.0026623275127968093,1.4167930465475762e-09,0.017084587394897991,1.4167631257018778e-09,1.024903855679601e-05,5.4906072177584872e-15,3.1717922380621149e-15,1.6425292535945478e-10,6.6604751936717354e-06,5.830568630913419e-07,2.915198938736799e-16,1.922148051310858e-10,6.6688467430685885e-10,0.00066129037840233868,1.3283444143898667e-09,1.7680007761017645e-05,1.3966656220661047e-05,2.3408158858150864e-07,3.2846467204601412e-09,1.5672274762793612e-07,1.1587136716620653e-11,5.0777734034664163e-10
5.726582578823663e-07,0.2526369776166731,76.950000000000003,0.0,0.0,0.0,0.0013277986100045359,9.472281216264097,0.0023759499085744197,0.0058624432184641775,4.4436815611477792e-07,3.0378337902294635e-08,1.3095232354488636e-09,1.1842853067932785e-07,0.075509487941961814,8.2557768218599319e-06,2.5086585660212786e-16,0.00027881433425473235,0.07482395318112639,0.6380111647491743,0.073350228296110154,4.8907452167366378e-14,1.3463647294697699e-10,7.9287852038510013e-06,1.7670006967698429e-10,9.7461700111418838e-05,2.6910066661908821e-09,0.042143689246880035,0.10052555263940473,9.7450025699231958e-06,5.6414959867946547e-06,5.0826683543922394e-12,0.0071921704790238192,3.3069011842608642e-06,9.5648858914621533e-07,0.00016105193850247604,1.5301188312249547e-05,1.2378413275145271e-06,0.025036205839072036,0.011009799191101557,1.3656140613953735e-10,4.5827612440178556e-11,4.3116299849554104e-07,1.2631377997327685e-07,5.743373933378584e-10,7.2750230879035785e-05,0.00025449093695592036,0.003979318996846508,1.4298755278083281e-06,0.00039347498662587848,1.6320781121290428e-05,0.0010386962896881753,9.1845288613882574e-09,4.1468377388195499e-05,1.3278838448458868e-06,0.007200085856951666,0.00021519357564308504,3.0731388165867623e-08,1.443963459823785e-05,0.0054640238829461105,0.00025383264503139961,0.00012644474894774423,1.2544798685509577e-10,1.027371122139825e-09,0.0013160911911923041,2.8139477987750208e-07,6.9528817791217703e-06,4.6203286428624475e-07,1.2657228862740779e-06,4.7511519056904076e-07,7.7141390229081931e-09,8.2779409332646905e-14,2.7367282327456105e-08,6.0903155827691418e-05,1.4642019370681798e-09,2.2235685308563427e-09,1.155753031395714e-10,1.3488676183525431e-09,0.0026622495600916226,1.4185091347368415e-09,0.017101074662438851,1.4184794421996896e-09,1.0313648407795544e-05,5.4556524846290379e-15,3.151599726224108e-15,1.6391205821122912e-10,6.6605607786730787e-06,5.8456927596913425e-07,2.9227577651153678e-16,1.927133982883926e-10,6.7140832903884546e-10,0.00066704997140196913,1.3373549806426993e-09,1.7740093087534571e-05,1.4014171862853882e-05,2.3487748071406065e-07,3.2958146356185926e-09,1.5725511605953462e-07,1.1688032347343797e-11,5.1122181897752769e-10
5.754140439367936e-07,0.25263699564727526,76.950000000000003,0.0,0.0,0.0,0.0013119976869687036,9.4722627892789202,0.002348063960473224,0.0057983021015099003,4.3414016628551677e-07,2.9679081365167941e-08,1.2951931015905551e-09,1.1767797012798701e-07,0.075048557268639987,8.1654336955892026e-06,2.4509136061957851e-16,0.00027407870188638509,0.074875037807206002,0.63850632173993083,0.073345544005062546,4.8372256967391321e-14,1.3472810825972859e-10,7.9342010674481109e-06,1.7453986514988675e-10,9.7537404375829952e-05,2.6670555993109126e-09,0.042143340758394571,0.10052559774433466,9.7449023349676079e-06,5.6414379593766748e-06,5.0866129888981675e-12,0.0071948444502740435,3.3081239840813138e-06,9.5684230830075476e-07,0.0001610492245486987,1.5306854297057387e-05,1.2383063302760776e-06,0.025036513024095357,0.01102304780597234,1.3661169891761978e-10,4.5844489813807732e-11,4.3167478698465589e-07,1.2646512579506223e-07,5.7490826374412627e-10,7.3079107789960764e-05,0.00025564193008940396,0.0039792113195724768,1.4304106071190921e-06,0.00039076493326339727,1.6252297838979878e-05,0.0010365396447108899,9.1860142506072357e-09,4.1382236976256609e-05,1.3291426824114676e-06,0.0072113908628227488,0.00021474680673189755,3.076052189981371e-08,1.440962801931856e-05,0.0054710795039974577,0.00025429651363416959,0.00012729610552347019,1.2529136855697672e-10,1.0314344537490115e-09,0.0013194918274843936,2.8212130473021038e-07,6.9087249565109183e-06,4.6322577355020684e-07,1.2689901713395866e-06,4.720968093656859e-07,7.6651752683523005e-09,8.2993092700161934e-14,2.719527176623683e-08,6.0520404917837341e-05,1.4700133949436271e-09,2.2235501440975881e-09,1.1566476724310246e-10,1.3544010513289067e-09,0.0026621710415975254,1.4202129103944981e-09,0.01711738332260947,1.4201834428821731e-09,1.0378238315554688e-05,5.4209930183813347e-15,3.1315777829957907e-15,1.6357175617624201e-10,6.6606428312392947e-06,5.8606501137958756e-07,2.9302332302179517e-16,1.9320649342931427e-10,6.7593041206598359e-10,0.0006728177154308769,1.3463624163719564e-09,1.7799554126311216e-05,1.4061193911562227e-05,2.3566510159455358e-07,3.3068664888669032e-09,1.5778195093665738e-07,1.1789070621817393e-11,5.146651010492836e-10
5.781698299912209e-07,0.2526370134790882,76.950000000000003,0.0,0.0,0.0,0.0012964412461547968,9.4722445397479458,0.0023205050438939688,0.00573495631831093,4.2420046120597399e-07,2.8999534837184815e-08,1.2810407075025364e-09,1.1693286367356575e-07,0.074590377934157653,8.0762111152556689e-06,2.3947963089323156e-16,0.00026942350937847638,0.074925505115355603,0.63899816039530755,0.07334088194533922,4.7843699912911426e-14,1.3481863531143841e-10,7.9395514794640386e-06,1.724145653362256e-10,9.7612601267205973e-05,2.6437789419848678e-09,0.042143007166274435,0.10052564181587074,9.7448057351109033e-06,5.6413820363656476e-06,5.090531188110349e-12,0.0071974382593009726,3.309309985744309e-06,9.5718538353562546e-07,0.00016104662625636334,1.531234992383767e-05,1.238757469514357e-06,0.025036807541478721,0.011036201575934355,1.3666047373925e-10,4.5860857787878031e-11,4.3218291570662578e-07,1.2661538852935356e-07,5.7547511912828712e-10,7.3407528883634855e-05,0.00025679132989270671,0.0039791082299111651,1.43092968704322e-06,0.00038808063790312714,1.618453390426856e-05,0.0010343867658976259,9.1874159950605953e-09,4.1296247257991458e-05,1.3303829448671972e-06,0.0072225937964116469,0.00021430081096374096,3.0789225742820751e-08,1.4379673533127116e-05,0.0054780529685951491,0.0002547567141971891,0.00012814715290707278,1.251355374663964e-10,1.0354967023417894e-09,0.0013228550223441018,2.8283982681045252e-07,6.8649444265622005e-06,4.6440554275286643e-07,1.2722214646011418e-06,4.691041617603452e-07,7.6166287367128965e-09,8.3204422171433372e-14,2.7024704835634667e-08,6.0140865798843565e-05,1.4758233022884483e-09,2.2235325432906657e-09,1.1575363213277512e-10,1.3599329919904281e-09,0.0026620919680891992,1.4219044910219572e-09,0.01713351559702191,1.4218752453231369e-09,1.0442808604543298e-05,5.3866290458782253e-15,3.1117265394220612e-15,1.6323204304117727e-10,6.660721499874535e-06,5.8754422846508918e-07,2.9376261295591707e-16,1.9369414301769585e-10,6.8045085585609776e-10,0.00067859346831396509,1.3553665870575297e-09,1.7858395932437288e-05,1.4107726360998811e-05,2.3644451820422848e-07,3.3178032200796489e-09,1.5830329709579432e-07,1.1890249051053189e-11,5.1810713513420286e-10
5.809256160456482e-07,0.25263703111499736,76.950000000000003,0.0,0.0,0.0,0.0012811238630932157,9.4722264654549573,0.0022932694037553114,0.0056723943099795541,4.1453882908634203e-07,2.8339000235617878e-08,1.2670634689939924e-09,1.1619315612694473e-07,0.074134935720317985,7.9880927891112322e-06,2.3402490262015629e-16,0.00026484739030392879,0.074975363802513309,0.63948670478467573,0.073336242127835599,4.7321684490981525e-14,1.3490806972430614e-10,7.9448373620894293e-06,1.7032358872391059e-10,9.7687294466778111e-05,2.6211528091128514e-09,0.042142687835370563,0.10052568488299389,9.7447126210149035e-06,5.6413281313341784e-06,5.0944231437674455e-12,0.0071999529299045413,3.310459659463511e-06,9.5751795086201848e-07,0.00016104413869578673,1.5317677369363094e-05,1.2391949225904736e-06,0.025037089923566794,0.011049261404723783,1.3670775001012336e-10,4.5876722874567588e-11,4.3268741949459498e-07,1.26764578493067e-07,5.7603799707061223e-10,7.3735499487247446e-05,0.00025793915499518617,0.0039790095324882483,1.4314329723877797e-06,0.00038542202980322294,1.6117479929659668e-05,0.0010322377987300462,9.1887353693563303e-09,4.121041403968556e-05,1.3316049206427499e-06,0.0072336960477612355,0.00021385561866193276,3.0817506370145523e-08,1.4349773173592776e-05,0.0054849454211608048,0.0002552132930942545,0.00012899787878841069,1.2498051453707019e-10,1.0395578811041454e-09,0.0013261811340924731,2.8355042275088027e-07,6.8215403773267261e-06,4.6557229772048959e-07,1.275417110719101e-06,4.6613726020216345e-07,7.5684996371123722e-09,8.3413420287528261e-14,2.6855582951517887e-08,5.9764541636908961e-05,1.4816316774190443e-09,2.2235156949209486e-09,1.158419021488678e-10,1.3654634568137893e-09,0.0026620123500929551,1.4235839928093923e-09,0.017149473674814952,1.4235549657756473e-09,1.0507359613892426e-05,5.3525607100750043e-15,3.0920460780803789e-15,1.6289294190316395e-10,6.6607969267898988e-06,5.8900708567747545e-07,2.9449372551973154e-16,1.9417639928977664e-10,6.8496959493055448e-10,0.00068437708996435509,1.3643673622691681e-09,1.7916623563855691e-05,1.4153773207716456e-05,2.3721579756164367e-07,3.3286257696549791e-09,1.5881919939803044e-07,1.1991565182614306e-11,5.2154787136869693e-10
5.836814021000755e-07,0.2526370485578609,76.950000000000003,0.0,0.0,0.0,0.0012660402827745696,9.4722085642161904,0.0022663533245431571,0.0056106047183491405,4.0514551004089297e-07,2.7696809774512705e-08,1.2532588468279612e-09,1.1545879341759463e-07,0.073682216421506241,7.9010627086564906e-06,2.2872166119044312e-16,0.00026034900144388662,0.075024622421081544,0.63997197873317746,0.073331624554068303,4.6806115866804418e-14,1.3499642686184593e-10,7.9500596221865181e-06,1.6826636357824041e-10,9.7761487618386629e-05,2.5991543758211916e-09,0.042142382157584611,0.10052572697366355,9.7446228497214739e-06,5.6412761614803328e-06,5.0982890456840389e-12,0.0072023894724430231,3.3115734692564964e-06,9.5784014449644993e-07,0.00016104175714732076,1.5322838781809285e-05,1.2396188645213371e-06,0.025037360680148921,0.011062228185977411,1.3675354688073568e-10,4.5892091500534409e-11,4.3318833279665562e-07,1.2691270588770475e-07,5.7659693480253622e-10,7.4063024897587314e-05,0.00025908542391976565,0.0039789150402396419,1.4319206652531954e-06,0.00038278903377126543,1.6051126662938526e-05,0.0010300928844333476,9.1899736271329631e-09,4.1124742957726273e-05,1.3328088938266192e-06,0.0072446989887511555,0.00021341125926420469,3.0845370356512079e-08,1.4319928915192709e-05,0.0054917579888284756,0.00025566629603474944,0.00012984827123682552,1.2482631985277697e-10,1.0436180078793035e-09,0.001329470519464457,2.8425316884397333e-07,6.7785128929852291e-06,4.6672616372013852e-07,1.2785774528260135e-06,4.6319611004648765e-07,7.5207880634964338e-09,8.3620109489855814e-14,2.6687907109472031e-08,5.9391434663566202e-05,1.4874385456196321e-09,2.2234995669179275e-09,1.1592958158782386e-10,1.3709924671334625e-09,0.0026619321978942193,1.4252515306416134e-09,0.017165259713221331,1.4252227191906101e-09,1.0571891696916813e-05,5.3187880724654713e-15,3.0725364345087648e-15,1.6255447518434198e-10,6.6608692481709443e-06,5.9045374075582254e-07,2.9521673956265792e-16,1.9465331424738442e-10,6.8948656582687421e-10,0.0006901684423585426,1.3733646155962339e-09,1.7974242079839374e-05,1.419933844940296e-05,2.3797900670240928e-07,3.3393350782577994e-09,1.5932970271533641e-07,1.2093016600227539e-11,5.2498726142505803e-10
5.864371881545027e-07,0.2526370658105104,76.950000000000003,0.0,0.0,0.0,0.0012511854131491368,9.4721908338797771,0.0022397531300459689,0.0055495763818567342,3.960111709424273e-07,2.707232572579693e-08,1.2396243457380886e-09,1.1472972255302107e-07,0.073232205847083412,7.8151051426518606e-06,2.2356464021329919e-16,0.00025592702239391168,0.075073289381740196,0.64045400582667444,0.073327029216587833,4.6296900848292536e-14,1.3508372183174356e-10,7.9552191515888109e-06,1.662423277801505e-10,9.7835184329240119e-05,2.57776181689253e-09,0.042142089550719221,0.10052576811486265,9.7445362842969557e-06,5.6412260475394351e-06,5.1021290817527488e-12,0.0072047488840478518,3.3126518730883678e-06,9.5815209690459463e-07,0.00016103947709241421,1.5327836281209119e-05,1.2400294680204295e-06,0.025037620299417911,0.011075102803373631,1.3679788325093817e-10,4.590697000819079e-11,4.3368568968070203e-07,1.2705978080161093e-07,5.7715196919497108e-10,7.4390110380013775e-05,0.00026023015507949224,0.0039788245740589485,1.4323929650751253e-06,0.00038018157031309997,1.598546498512092e-05,0.0010279521600664243,9.1911320015509869e-09,4.1039239482158799e-05,1.3339951442235958e-06,0.0072556039733352564,0.00021296776134145217,3.0872824177581468e-08,1.4290142674212219e-05,0.0054984917817167116,0.00025611576807374101,0.000130698318694391,1.2467297264854763e-10,1.0476770986628147e-09,0.0013327235335600985,2.8494814103235512e-07,6.7358619569768702e-06,4.6786726544521428e-07,1.2817028324757852e-06,4.6028070977022137e-07,7.4734939980693311e-09,8.382451211615261e-14,2.6521677898125482e-08,5.9021546203515918e-05,1.4932439309535323e-09,2.2234841285545348e-09,1.1601667470335038e-10,1.37652005217111e-09,0.0026618515215447542,1.4269072181244861e-09,0.01718087583812327,1.4268786192418162e-09,1.0636405220659327e-05,5.2853111155555715e-15,3.0531975985923953e-15,1.6221666464752344e-10,6.6609385944338343e-06,5.9188435070549298e-07,2.9593173356747326e-16,1.9512493964985543e-10,6.9400170706504516e-10,0.00069596738951167186,1.382358224574171e-09,1.803125653952136e-05,1.4244426083714306e-05,2.3873421266142532e-07,3.3499320865155826e-09,1.5983485191758305e-07,1.2194600923307934e-11,5.2842525848414839e-10
5.8919297420893e-07,0.25263708287574893,76.950000000000003,0.0,0.0,0.0,0.0012365543189009327,9.4721732723251844,0.00221346518308459,0.0054892983315231805,3.8712688403110429e-07,2.6464937949910706e-08,1.2261575134621048e-09,1.1400589158201983e-07,0.072784889823669138,7.7302046311198548e-06,2.1854880112476551e-16,0.00025158015517682132,0.07512137295619746,0.64093280941652531,0.073322456099374614,4.5793947849897146e-14,1.3516996949151027e-10,7.9603168273924041e-06,1.6425092866415287e-10,9.7908388170648224e-05,2.5569542492912949e-09,0.042141809457377173,0.10052580833264031,9.7444527934680524e-06,5.6411777135581678e-06,5.1059434379871459e-12,0.0072070321488338978,3.313695322938573e-06,9.5845393882393372e-07,0.00016103729420505411,1.5332671959901433e-05,1.2404269035347388e-06,0.025037869248888067,0.011087886130770776,1.3684077777322584e-10,4.5921364656924916e-11,4.3417952383992777e-07,1.27205813211819e-07,5.7770313678262198e-10,7.4716761167559288e-05,0.0002613733667742192,0.0039787379624597738,1.4328500686676396e-06,0.00037759955577838301,1.5920485908430615e-05,0.0010258157586102246,9.1922117056476999e-09,4.0953908920063867e-05,1.3351639474112238e-06,0.0072664123377757369,0.00021252515261608481,3.0899874211184086e-08,1.4260416309977049e-05,0.0055051478931964805,0.00025656175362193361,0.00013154800996922523,1.2452049133041174e-10,1.0517351706318861e-09,0.0013359405297977626,2.8563541489684256e-07,6.6935874550526826e-06,4.6899572699509741e-07,1.2847935895963628e-06,4.5739105118513186e-07,7.4266173147079741e-09,8.4026650397916227e-14,2.6356895511016379e-08,5.8654876701819544e-05,1.4990478573689861e-09,2.2234693504142903e-09,1.1610318570627234e-10,1.3820462342161515e-09,0.0026617703308696207,1.4285511676098985e-09,0.017196324144596594,1.4285227783369562e-09,1.0700900565444817e-05,5.2521297453267419e-15,3.0340295160100045e-15,1.618795314088508e-10,6.6610050904705868e-06,5.9329907177780062e-07,2.9663878563953323e-16,1.9559132700785317e-10,6.9851495911129035e-10,0.00070177379745293273,1.3913480706134761e-09,1.8087672000475317e-05,1.4289040107151332e-05,2.3948148245247865e-07,3.3604177347524011e-09,1.6033469186021747e-07,1.2296315806510735e-11,5.3186181720915083e-10
5.919487602633573e-07,0.25263709975635223,76.950000000000003,0.0,0.0,0.0,0.0012221422154842143,9.4721558774626828,0.0021874858852369934,0.0054297597870271146,3.784841066198566e-07,2.587406169106441e-08,1.2128559400049465e-09,1.1328724956066478e-07,0.072340254197319584,7.646345980347942e-06,2.1366931498233048e-16,0.00024730712386213089,0.075168881279878821,0.64140841262420101,0.073317905178219775,4.5297166863586359e-14,1.3525518445532745e-10,7.9653535122400965e-06,1.6229162285482559e-10,9.7981102678728769e-05,2.5367116934702715e-09,0.04214154134390681,0.10052584765215207,9.7443722515935707e-06,5.6411310867490486e-06,5.1097322985994067e-12,0.007209240238105233,3.3147042648702086e-06,9.5874579927772393e-07,0.00016103520434357073,1.5337347882972279e-05,1.2408113392779812e-06,0.025038107976274062,0.011100579032342807,1.36882248856776e-10,4.5935281624651134e-11,4.3466986859786816e-07,1.2735081298450213e-07,5.7825047376025746e-10,7.5042982460046901e-05,0.00026251507718750742,0.0039786550412523195,1.433292170267582e-06,0.00037504290250289974,1.5856180574305998e-05,0.0010236838090538975,9.1932139326278269e-09,4.0868756419195261e-05,1.3363155747958338e-06,0.0072771254008740576,0.00021208345997999391,3.0926526738518998e-08,1.4230751626060214e-05,0.0055117274001549796,0.00025700429645547185,0.00013239733422886843,1.2436889349666797e-10,1.055792246390803e-09,0.0013391218598693179,2.863150656479661e-07,6.651689178269241e-06,4.7011167186018223e-07,1.2878500624541785e-06,4.5452711963588665e-07,7.38015778229625e-09,8.4226546458405092e-14,2.6193559757869258e-08,5.8291425750464799e-05,1.5048503565789452e-09,2.2234552043598157e-09,1.1618911876610829e-10,1.3875710383216961e-09,0.0026616886354739076,1.4301834901958898e-09,0.017211606697443826,1.430155307633406e-09,1.0765378124425969e-05,5.2192437934952369e-15,3.0150320895678861e-15,1.6154309595109082e-10,6.6610688558838516e-06,5.9469805945036059e-07,2.9733797349727898e-16,1.9605252757781089e-10,7.0302626434088006e-10,0.00070758753420108623,1.4003340389323767e-09,1.8143493517344269e-05,1.4333184513975638e-05,2.4022088304952881e-07,3.370792962773621e-09,1.6082926737186174e-07,1.2398158939370778e-11,5.3529689371797616e-10
5.947045463177846e-07,0.25263711645506703,76.950000000000003,0.0,0.0,0.0,0.001207944463410838,9.472138647232784,0.0021618116765584005,0.0053709501528719037,3.700746594362965e-07,2.529913810081017e-08,1.1997172567236049e-09,1.1257374651595351e-07,0.071898284835603843,7.5635142573481424e-06,2.0892156678727316e-16,0.00024310667419188097,0.075215822354556441,0.64188083834574094,0.073313376421091286,4.4806469426235234e-14,1.353393810959387e-10,7.9703300546016404e-06,1.6036387611384364e-10,9.8053331355091333e-05,2.517015023766941e-09,0.042141284699392198,0.10052588609769816,9.744294538350827e-06,5.6410860974544755e-06,5.1134958459896458e-12,0.0072113741105564099,3.3156791391842158e-06,9.5902780562151425e-07,0.0001610332035427906,1.5341866088679931e-05,1.2411829412692245e-06,0.025038336910332599,0.011113182362712455,1.3692231467202783e-10,4.5948727009010151e-11,4.3515675691283573e-07,1.2749478987715454e-07,5.7879401596273537e-10,7.5368779423212468e-05,0.0002636553043837785,0.0039785756532336363,1.4337194615733923e-06,0.00037251151894771099,1.5792540251435433e-05,0.0010215564364793213,9.1941398563567658e-09,4.0783786971354544e-05,1.3374502936680321e-06,0.007287744464198628,0.00021164270951213674,3.0952787945624466e-08,1.4201150371464045e-05,0.0055182313632554224,0.00025744343972559247,0.00013324628099372577,1.2421819595801314e-10,1.0598483461456991e-09,0.0013422678736972459,2.8698716811820255e-07,6.6101668259067946e-06,4.7121522291105269e-07,1.290872587608882e-06,4.5168889419996188e-07,7.3341150679124332e-09,8.4424222308711128e-14,2.6031670077332396e-08,5.7931192114316837e-05,1.5106514590589512e-09,2.2234416634249118e-09,1.1627447801237992e-10,1.3930945009066675e-09,0.0026616064447492135,1.4318042957519241e-09,0.017226725531716357,1.431776317065403e-09,1.0829838303150861e-05,5.186653019804963e-15,2.9962051804673929e-15,1.6120737813903027e-10,6.6611300052117556e-06,5.9608146840876222e-07,2.980293744635238e-16,1.9650859235434447e-10,7.0753556700610232e-10,0.00071340846974012441,1.4093160184849886e-09,1.8198726140518192e-05,1.4376863295159064e-05,2.4095248137166117e-07,3.381058709583408e-09,1.6131862324256612e-07,1.2500128045829435e-11,5.3873044555651923e-10
