Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197)
1.8523333429152779e-09,0.5587021736004415,76.950000000000003,0.0,0.0,0.0,0.9849299876087656,9.4998229689160212,0.0048676946668671029,0.0029425362466875818,0.0034372809304491977,3.2124245632172777e-05,3.2133201804295021e-05,0.0032303369472511901,0.00035125785476130753,2.4953412381685423e-05,2.0062309311168173e-06,3.6844292556450919e-07,0.00017394104380610026,3.7259993653462397e-06,2.192230576733459e-07,1.9774533015894749e-07,2.72954539360265e-07,2.1783807179115757e-09,1.5245494819969122e-11,4.5979858760998687e-10,1.5199297622646491e-11,4.2909597632967643e-11,3.9447484694150514e-13,2.9577739438486884e-06,1.8291837377316104e-12,4.1708329211973488e-09,2.5166201767667771e-09,4.1261457459700763e-09,1.4724360742862799e-11,2.1677085138404718e-14,1.2507381457938212e-07,2.7326106373871523e-16,1.2218175193545779e-11,4.3304072479909176e-11
1.871217185659423e-09,0.5587021665816326,76.950000000000003,0.0,0.0,0.0,0.98477783374239447,9.4998211816940294,0.0049169666259751754,0.0029722947733859767,0.0034717763872035468,3.2812621272763585e-05,3.2821818019042955e-05,0.0032623777328231259,0.00035480194722568219,2.5459410317213242e-05,2.0059342512464086e-06,3.7351740278977196e-07,0.0001756945836384179,3.765182307276601e-06,2.2222296165932847e-07,2.0375742574910752e-07,2.8133499168711698e-07,2.2707403107606533e-09,1.6076721212211617e-11,4.6441269965997907e-10,1.6027485346594203e-11,4.4678126919516818e-11,4.1499997332659619e-13,2.9874694361348467e-06,1.8476241048807333e-12,4.2602130914472989e-09,2.5705631851063546e-09,4.1255083298528478e-09,1.5510639469868309e-11,2.1894720842804572e-14,1.2891073555761637e-07,2.790779276389593e-16,1.2620728324004051e-11,4.5093126892843429e-11
1.890101028403568e-09,0.5587021596144583,76.950000000000003,0.0,0.0,0.0,0.98462570962055684,9.4998193953523309,0.0049662312905065058,0.0030020483576968797,0.0035062608255576658,3.3508194037800996e-05,3.3517635959074903e-05,0.0032944012010966421,0.00035834530085599619,2.5970380350769855e-05,2.0056376304360511e-06,3.7859733977956682e-07,0.00017744717440293961,3.8043441053704456e-06,2.252258215125269e-07,2.0988868328150054e-07,2.898838739789755e-07,2.3659935373775439e-09,1.6943750578077909e-11,4.6902557181672116e-10,1.6891311403279025e-11,4.6500409289697331e-11,4.3636851320483345e-13,3.0171554327304865e-06,1.8660545589121727e-12,4.3505277921588973e-09,2.6250703348145753e-09,4.1248710381411772e-09,1.6329742790839993e-11,2.2112284734143249e-14,1.3282437526676401e-07,2.8498196854100031e-16,1.3032014990704518e-11,4.6936777802902185e-11
1.9089848711477132e-09,0.5587021526988878,76.950000000000003,0.0,0.0,0.0,0.98447361524026911,9.4998176098900107,0.0050154886621069979,0.0030317970006961559,0.0035407342458253143,3.421095997566916e-05,3.4220651737596407e-05,0.0033264073555899576,0.00036188791579913425,2.6486319330309052e-05,2.0053410645225753e-06,3.8368252843032976e-07,0.00017919881629396644,3.8434847638868465e-06,2.2823151863457416e-07,2.1614021358320945e-07,2.9860280693925805e-07,2.4641995135320376e-09,1.7847723007716929e-11,4.7363700713788172e-10,1.779190882671965e-11,4.837750567579052e-11,4.5860609194587937e-13,3.0468319339076143e-06,1.8844750452764021e-12,4.4417765097316865e-09,2.6801413158432788e-09,4.1242338718546192e-09,1.7182662239810708e-11,2.2329778702112519e-14,1.368154549407828e-07,2.9097376812404818e-16,1.3452126766846154e-11,4.8836111767736422e-11
1.9278687138918584e-09,0.5587021458348899,76.950000000000003,0.0,0.0,0.0,0.98432155059854354,9.4998158253061522,0.0050647387424099426,0.0030615407034521734,0.003575196648322918,3.4920915134842116e-05,3.4930861468617334e-05,0.0033583961998247978,0.00036542979220196181,2.7007224105058367e-05,2.0050445582904399e-06,3.8877276772643693e-07,0.00018094950950599007,3.8826042870916378e-06,2.3123993856530898e-07,2.2251312575384779e-07,3.0749340961477407e-07,2.5654179347848044e-09,1.8789802881512807e-11,4.7824682804771781e-10,1.8730434711585794e-11,5.031048690269231e-11,4.8173885566618928e-13,3.07649893994605e-06,1.9028855156218847e-12,4.5339587305395392e-09,2.7357758181526086e-09,4.1235968298841164e-09,1.807040827446072e-11,2.2547204374413196e-14,1.4088469467944844e-07,2.970633232989692e-16,1.3881155132520689e-11,5.0792225758358518e-11
1.9467525566360036e-09,0.5587021390224344,76.950000000000003,0.0,0.0,0.0,0.98416951569238942,9.4998140415998407,0.0051139815330444992,0.0030912794670309254,0.0036096480333693095,3.5638055563886622e-05,3.5648261266960088e-05,0.0033903677373264152,0.00036897093021132527,2.753309152552922e-05,2.0047481119680377e-06,3.9386786338326192e-07,0.00018269925423369376,3.9217026792568045e-06,2.342509707686105e-07,2.2900852715362995e-07,3.1655729938361002e-07,2.6697090798533639e-09,1.9771179322119296e-11,4.8285517045466263e-10,1.9708070655126053e-11,5.230043372755838e-11,5.0579348360446409e-13,3.1061564511254673e-06,1.9212860108255105e-12,4.6270739409911572e-09,2.7919735317096608e-09,4.1229599121178738e-09,1.899401047525419e-11,2.2764560475779091e-14,1.4503281344054338e-07,3.0324870324883917e-16,1.4319191474041545e-11,5.280622721116285e-11
1.965636399380149e-09,0.5587021322614902,76.950000000000003,0.0,0.0,0.0,0.98401751051881314,9.4998122587701612,0.0051632170356368809,0.0031210132924967145,0.0036440884012851867,3.6362377311431937e-05,3.6372847248003034e-05,0.0034223219716224803,0.00037251132997405758,2.8063918443112042e-05,2.0044517226383529e-06,3.9896762585294078e-07,0.00018444805067189166,3.960779944658765e-06,2.3726450747178116e-07,2.3562752395179564e-07,3.2579609248106969e-07,2.7771336265685253e-09,2.0793058475107287e-11,4.8746216869132514e-10,2.0726015115667314e-11,5.4348433721089612e-11,5.307970179133451e-13,3.1358044677252388e-06,1.9396765710778703e-12,4.7211216275173133e-09,2.8487341464863419e-09,4.1223231191825434e-09,1.9954511666521868e-11,2.2981845774441067e-14,1.4926052939991159e-07,3.0952448887387476e-16,1.4766327113478385e-11,5.4879230739002969e-11
1.984520242124294e-09,0.5587021255520271,76.950000000000003,0.0,0.0,0.0,0.98386553507481678,9.4998104768162079,0.0052124452518039393,0.0031507421809083233,0.0036785177523945491,3.7093876426211714e-05,3.710461552803327e-05,0.0034542589062445989,0.00037605099163697051,2.8599701710631284e-05,2.0041553905674269e-06,4.0407187287341814e-07,0.00018619589901561204,3.9998360875805127e-06,2.4028044514639668e-07,2.4237122037618734e-07,3.3521140327919037e-07,2.8877529029716891e-09,2.1856674400875576e-11,4.9206768274871719e-10,2.1785494193433336e-11,5.6455585525825806e-11,5.5677710141970923e-13,3.1654429900289373e-06,1.9580571584456657e-12,4.8161012765455791e-09,2.9060573524632634e-09,4.1216864510494223e-09,2.0952976187291515e-11,2.3199061584032206e-14,1.5356855945879347e-07,3.158950969165114e-16,1.5222653268183878e-11,5.7012362627245525e-11
2.0034040848684392e-09,0.5587021188940142,76.950000000000003,0.0,0.0,0.0,0.98371358935739905,9.4998086957370571,0.0052616661831552374,0.0031804661333202349,0.003712936087023833,3.7832548957044752e-05,3.7843562224077966e-05,0.0034861785447275776,0.0003795899153468581,2.9140438182078016e-05,2.0038591182447016e-06,4.0918042800548955e-07,0.00018794279946005661,4.0388711123102383e-06,2.4329868365456562e-07,2.4924071907637991e-07,3.4480484463454755e-07,3.0016287650412807e-09,2.2963284149559983e-11,4.96671600896491e-10,2.2887756753859751e-11,5.8622996783318984e-11,5.837618682890742e-13,3.1950720183235781e-06,1.9764277432497415e-12,4.9120123745053268e-09,2.9639428396281102e-09,4.1210499071719706e-09,2.1990486110409741e-11,2.3416208931758944e-14,1.5795761948223501e-07,3.2236688450009181e-16,1.5688261070319765e-11,5.9206758651608087e-11
2.0222879276125844e-09,0.5587021122874212,76.950000000000003,0.0,0.0,0.0,0.98356167336355582,9.4998069155318134,0.0053108798312972542,0.0032101851507851738,0.0037473434055013415,3.8578390952824864e-05,3.8589683453811001e-05,0.0035180808906090091,0.00038312810125049881,2.9686124712461719e-05,2.0035629049350556e-06,4.1429311971429391e-07,0.00018968875220057858,4.0778850231404583e-06,2.4631912571147692e-07,2.5623712132495086e-07,3.545780280812152e-07,3.1188235290802111e-09,2.4114164955931625e-11,5.0127409814948254e-10,2.4034071647169417e-11,6.0851782973286568e-11,6.1177988536577989e-13,3.22469155289649e-06,1.9947883774598927e-12,5.0088544078542647e-09,3.0223902979743869e-09,4.1204134876428251e-09,2.3068139007891031e-11,2.3633286185740734e-14,1.6242842443123986e-07,3.2893576270098332e-16,1.6163241577708248e-11,6.1463562858652368e-11
2.0411717703567296e-09,0.5587021057322171,76.950000000000003,0.0,0.0,0.0,0.98340978709027826,9.499805136199555,0.0053600861978291923,0.0032398992343516233,0.0037817397081591031,3.9331398462574405e-05,3.9342975336002037e-05,0.0035499659474312025,0.00038666554949464582,3.0236758158514749e-05,2.0032667484341523e-06,4.1940978442883137e-07,0.00019143375743278714,4.1168778243706832e-06,2.4934167866054661e-07,2.6336152606687185e-07,3.6453256291691526e-07,3.2394002887276428e-09,2.5310628519264906e-11,5.0587525976845549e-10,2.5225741842017318e-11,6.3143072800761618e-11,6.4086045914692213e-13,3.2543015940371945e-06,2.0131390872942908e-12,5.1066268630725407e-09,3.08139941750567e-09,4.1197771929125494e-09,2.4187058793910343e-11,2.3850292570303257e-14,1.6698168773868246e-07,3.3559798286000426e-16,1.6647685722469716e-11,6.3783933259908524e-11
2.060055613100875e-09,0.5587020992283713,76.950000000000003,0.0,0.0,0.0,0.98325793053455401,9.4998033577393777,0.00540928528434363,0.0032696083850641501,0.0038161249953315999,4.0091567535389282e-05,4.0103433990046813e-05,0.0035818337187391519,0.00039020226022603687,3.0792335377952975e-05,2.0029706500016599e-06,4.2453026301520822e-07,0.00019317781535243755,4.1558495203043154e-06,2.5236625242217508e-07,2.7061503091949788e-07,3.7467005716312388e-07,3.3634225803897045e-09,2.6554006471939837e-11,5.1047478977897986e-10,2.6464090039954349e-11,6.5498002510946896e-11,6.7103332116732035e-13,3.2839021420385124e-06,2.031479790372001e-12,5.2053292266289821e-09,3.1409698882318141e-09,4.1191410227854723e-09,2.5348384624331514e-11,2.4067230850894922e-14,1.7161812196582684e-07,3.4236297296709516e-16,1.7141684364970434e-11,6.6169035832114223e-11
2.07893945584502e-09,0.5587020927758536,76.950000000000003,0.0,0.0,0.0,0.9831061036933666,9.4998015801503737,0.0054584770924247248,0.0032993126039623849,0.0038504992673566284,4.0858894220492854e-05,4.0871055536407581e-05,0.003613684208082414,0.00039373823359138498,3.1352853230164894e-05,2.0026746127386463e-06,4.2965440345726864e-07,0.00019492092615553316,4.1948001152510671e-06,2.5539276104457905e-07,2.7799873124377849e-07,3.8499211667194002e-07,3.4909546927146097e-09,2.7845664443330458e-11,5.1507260071060891e-10,2.7750472588158922e-11,6.7917721121907442e-11,7.0232893564753426e-13,3.3134931971975102e-06,2.0498104640241566e-12,5.3049609850035424e-09,3.2011014001731716e-09,4.1185049766034261e-09,2.6553281386070387e-11,2.4284101818413381e-14,1.7633843819258832e-07,3.4923760136926884e-16,1.7645328243654347e-11,6.8620050057555015e-11
2.0978232985891652e-09,0.5587020863746327,76.950000000000003,0.0,0.0,0.0,0.98295430656369698,9.4997998034316318,0.0055076616236572461,0.003329011892086388,0.0038848625245728073,4.1633374567161358e-05,4.1645836095991566e-05,0.0036455174190124411,0.00039727346973739239,3.1918308575235244e-05,2.0023786338918134e-06,4.3478205657146425e-07,0.0001966630900381796,4.2337296135231906e-06,2.5842112021668706e-07,2.8551372146353853e-07,3.955003463930838e-07,3.6220612254746058e-09,2.9186982768003447e-11,5.1966925277798186e-10,2.908626038907115e-11,7.0403382958527961e-11,7.3477807583890152e-13,3.3430747598100119e-06,2.0681312700615297e-12,5.4055216247203169e-09,3.2617936433539323e-09,4.1178690547762414e-09,2.7802925168219849e-11,2.4500900250749705e-14,1.8114334688364958e-07,3.5620598388926255e-16,1.8158708046200608e-11,7.113816103436689e-11
2.1167071413333104e-09,0.5587020800246786,76.950000000000003,0.0,0.0,0.0,0.98280253914252191,9.4997980275822513,0.0055568388796206538,0.0033587062504731469,0.0039192147673226766,4.2415004624788873e-05,4.2427771790681019e-05,0.0036773333550848401,0.00040080796881073838,3.2488698274775239e-05,2.0020827090682862e-06,4.3991307929515845e-07,0.00019840430719670859,4.2726380194385051e-06,2.6145124917180145e-07,2.9316109394589573e-07,4.0619634929767153e-07,3.7568074630065606e-09,3.0579373260173906e-11,5.2426459728736119e-10,3.0472855493778286e-11,7.2956153959599661e-11,7.6841219338700515e-13,3.3726468301730937e-06,2.0864421676715968e-12,5.5070106323174049e-09,3.3230463078073e-09,4.1172332582512214e-09,2.9098515748440153e-11,2.4717627592678388e-14,1.8603355715346873e-07,3.6326665703182949e-16,1.8681914349086009e-11,7.3724566152986697e-11
2.1355909840774556e-09,0.5587020737259606,76.950000000000003,0.0,0.0,0.0,0.98265080142681382,9.4997962526013264,0.0056060088618823598,0.0033883956801524827,0.0039535559959520813,4.32037804428809e-05,4.3216858743272639e-05,0.0037091320198591022,0.00040434173095808064,3.3064019191825152e-05,2.0017868446118663e-06,4.450473339934293e-07,0.00020014457782766305,4.3115253373199312e-06,2.6448307028198803e-07,3.0094193913510831e-07,4.1708172650562296e-07,3.8952593284271249e-09,3.2024277718485355e-11,5.2885818364653332e-10,3.1911689618600089e-11,7.5577210900317781e-11,8.0326338381206057e-13,3.4022094085916026e-06,2.1047430308185111e-12,5.6094274942895774e-09,3.3848590835766304e-09,4.1165975858463753e-09,3.0441275381138104e-11,2.4934287999674982e-14,1.9100977685416658e-07,3.7044004980350545e-16,1.9215037624727799e-11,7.6380474284129859e-11
2.154474826821601e-09,0.558702067478448,76.950000000000003,0.0,0.0,0.0,0.98249909341354269,9.4997944784879476,0.0056551715720094837,0.003418080182154139,0.0039878862108085724,4.3999698071031315e-05,4.4013093077284046e-05,0.0037409134168977644,0.00040787475632605985,3.3644268190549831e-05,2.0014910403908675e-06,4.5018468708899964e-07,0.00020188390212775101,4.3503915714943495e-06,2.6751650826288836e-07,3.088573459643571e-07,4.2815807768098093e-07,4.0374832457809787e-09,3.3523161977914084e-11,5.3345021774226305e-10,3.340421825762654e-11,7.8267739056546918e-11,8.3936425608635153e-13,3.431762495369831e-06,2.1230339203236365e-12,5.7127716971865574e-09,3.447231660711802e-09,4.1159620374967644e-09,3.1832444282382617e-11,2.5150879548109444e-14,1.9607271284586769e-07,3.7772163656183618e-16,1.9758168263690426e-11,7.9107103312633262e-11
2.173358669565746e-09,0.5587020612821103,76.950000000000003,0.0,0.0,0.0,0.98234741509967505,9.4997927052412159,0.0057043270115680394,0.0034477597575072625,0.0040222054122414572,4.4802753558904054e-05,4.4816470916807718e-05,0.0037726775497658005,0.00041140704506130335,3.4229442136011478e-05,2.0011952924348556e-06,4.5532500831824784e-07,0.00020362228029381264,4.3892367262918256e-06,2.7055148974513689e-07,3.1690840216067614e-07,4.3942700132581296e-07,4.1835460390693091e-09,3.5077511008615455e-11,5.3804103455546228e-10,3.4951915836206517e-11,8.1028930497503068e-11,8.7674782682754119e-13,3.4613060908118803e-06,2.1413149335174355e-12,5.8170427275889207e-09,3.5101637292680329e-09,4.1153266138843389e-09,3.3273277017474633e-11,2.5367399147439427e-14,2.0122307119687531e-07,3.850984882417002e-16,2.0311396591199868e-11,8.1905678324330608e-11
2.192242512309891e-09,0.5587020551369168,76.950000000000003,0.0,0.0,0.0,0.98219576648217344,9.4997909328602272,0.0057534751821161963,0.0034774344072363754,0.0040565136006035299,4.561294295627356e-05,4.5626988386831093e-05,0.0038044244220319587,0.0004149385973104169,3.4819537894667263e-05,2.0008996014363896e-06,4.6046817229514025e-07,0.00020535971252289334,4.4280608060472826e-06,2.7358794417433808e-07,3.2509619357770641e-07,4.5089009413679704e-07,4.3335151529809044e-09,3.6688839732621726e-11,5.42630410228596e-10,3.6556286405543412e-11,8.3861987814770485e-11,9.1544775415093672e-13,3.4908401952260696e-06,2.159586008622751e-12,5.9222400720581909e-09,3.5736549793097896e-09,4.1146913149385948e-09,3.4765050437947543e-11,2.558384888753309e-14,2.0646155674565519e-07,3.9257824509474085e-16,2.0874812830990419e-11,8.4777435568921451e-11
2.2111263550540364e-09,0.5587020490428374,76.950000000000003,0.0,0.0,0.0,0.9820441475579974,9.4997891613440846,0.0058026160852063021,0.0035071041323625706,0.0040908107762501443,4.6430262313008894e-05,4.6444641613106203e-05,0.0038361540372682129,0.00041846941321998875,3.5414552334165326e-05,2.0006039707564794e-06,4.6561405771881931e-07,0.00020709619901221354,4.4668638150997628e-06,2.7662580335259269e-07,3.3342180447053878e-07,4.6254895126954132e-07,4.487458561322816e-09,3.8358688858121028e-11,5.4721806207090544e-10,3.8218859521794732e-11,8.6768122574145071e-11,9.554982465783869e-13,3.5203648089241282e-06,2.1778470673155894e-12,6.028363217153889e-09,3.6377051009094006e-09,4.1140561400695894e-09,3.6309060575816104e-11,2.5800231379340099e-14,2.1178887328126579e-07,4.0017369403200444e-16,2.1448507120149873e-11,8.772362082072349e-11
2.2300101977981816e-09,0.5587020429998414,76.950000000000003,0.0,0.0,0.0,0.98189255832410272,9.4997873906918819,0.0058517497223887311,0.0035367689339058589,0.0041250969395389362,4.7254707679086256e-05,4.7269426722244424e-05,0.0038678663990501473,0.00042199949293658667,3.6014482323490742e-05,2.0003083994906906e-06,4.707625476700489e-07,0.00020883173995918966,4.5056457577928935e-06,2.7966500160660512e-07,3.4188631730131316e-07,4.7440516615063497e-07,4.6454448308515761e-09,4.0088628241913756e-11,5.5180422349233502e-10,3.9941193566817466e-11,8.9748556385137885e-11,9.9693413671071282e-13,3.5498799322186778e-06,2.1960981781941346e-12,6.1354116494816677e-09,3.7023137841474473e-09,4.1134210893588305e-09,3.7906625018989971e-11,2.6016544452267137e-14,2.1720572341575608e-07,4.0787830378689364e-16,2.2032569498563379e-11,9.0745490521848594e-11
2.2488940405423268e-09,0.558702037007898,76.950000000000003,0.0,0.0,0.0,0.98174099877744203,9.4997856209027169,0.0059008760952122402,0.0035664288128853462,0.0041593720908294808,4.80862751045574e-05,4.8101339841461029e-05,0.0038995615109558806,0.00042552883660676411,3.6619324732567452e-05,2.0000128842447587e-06,4.7591352823592357e-07,0.0002105663355613757,4.5444066384734921e-06,2.8270547499422527e-07,3.5049081327381578e-07,4.8646033099265624e-07,4.8075429440056717e-09,4.1880248408946575e-11,5.5638916679536934e-10,4.1724867361118276e-11,9.2804517901976476e-11,1.0397906979745717e-12,3.5793855654228778e-06,2.214339420720887e-12,6.2433848556711622e-09,3.7674807191104456e-09,4.1127861633644575e-09,3.9559076632992254e-11,2.6232785600497569e-14,2.2271280893511207e-07,4.1568101021997948e-16,2.2627089937855227e-11,9.3844308599951062e-11
2.267777883286472e-09,0.558702031066977,76.950000000000003,0.0,0.0,0.0,0.98158946891496346,9.4997838519756961,0.00594999520521755,0.0035960837703154038,0.0041936362304853892,4.892496063961089e-05,4.8940377099056248e-05,0.0039312393765680723,0.0004290574443770491,3.7229076433004117e-05,1.99971742607095e-06,4.8106689067616883e-07,0.00021229998601657242,4.5831464614940803e-06,2.8574716254875633e-07,3.5923637133566433e-07,4.9871603583079249e-07,4.9738226278797785e-09,4.3735177223326458e-11,5.6097264328626393e-10,4.3571496643853028e-11,9.59372483846335e-11,1.0841040021096978e-12,3.6088817088544665e-06,2.2325707260918603e-12,6.3522823223359149e-09,3.8332055958961416e-09,4.1121513619580167e-09,4.126777573844779e-11,2.6448957139674991e-14,2.2831083014424794e-07,4.2359091532642835e-16,2.3232158287237927e-11,9.7021352386743213e-11
2.286661726030617e-09,0.5587020251770479,76.950000000000003,0.0,0.0,0.0,0.981437968733612,9.4997820839099205,0.0059991070539397989,0.0036257338072071066,0.0042278893588725483,4.9770760334516559e-05,4.9786534623973287e-05,0.0039628999994720691,0.00043258531639395474,3.7843734297407001e-05,1.9994220301469309e-06,4.86222529232573e-07,0.00021403269152272644,4.6218652312105346e-06,2.8879000501768684e-07,3.6812406909949035e-07,5.1117386941127023e-07,5.1443540496473886e-09,4.5655064884509917e-11,5.6555422510348213e-10,4.5482719237215231e-11,9.9147996546377372e-11,1.1299105966283736e-12,3.6383683628347086e-06,2.2507919747735446e-12,6.4621035360746205e-09,3.8994881046091785e-09,4.1115166842761383e-09,4.303409906736935e-11,2.6665063012534205e-14,2.34000486471724e-07,4.3162785453258967e-16,2.3847864323444478e-11,1.0027790714300578e-10
2.3055455687747624e-09,0.5587020193380802,76.950000000000003,0.0,0.0,0.0,0.98128649823032832,9.4997803167044896,0.006048211642915741,0.0036553789245726167,0.0042621314763588566,5.0623670239668744e-05,5.0639808546132114e-05,0.0039945433832572885,0.00043611245280397075,3.8463295199896429e-05,1.9991266914488262e-06,4.9138034249344415e-07,0.00021576445227800546,4.6605629519838041e-06,2.9183394564445973e-07,3.7715498215287503e-07,5.2383541852485847e-07,5.3192080437822311e-09,4.7641595581879924e-11,5.7013463599700487e-10,4.7460206562982511e-11,1.0243802238167056e-10,1.1772477570388795e-12,3.6678455276841014e-06,2.2690033748629708e-12,6.572847983582598e-09,3.9663279353634957e-09,4.1108821310101831e-09,4.4859448163266711e-11,2.6881096517440616e-14,2.397824760167717e-07,4.3976551438114559e-16,2.4474297713278882e-11,1.0361527013870946e-10
2.3244294115189076e-09,0.5587020135500431,76.950000000000003,0.0,0.0,0.0,0.98113505740205009,9.4997785503585082,0.0060973089736765058,0.0036850191234207826,0.004296362583315675,5.1483686405565634e-05,5.1500194996257258e-05,0.0040261695315164849,0.00043963885375356818,3.9087756015837532e-05,1.9988314085321402e-06,4.9654023237492481e-07,0.00021749526848075895,4.6992396281789696e-06,2.9487892957999367e-07,3.8633018442085014e-07,5.3670226835567385e-07,5.4984559915376061e-09,4.9696481884970395e-11,5.7471373976953868e-10,4.9505658091205813e-11,1.0580859511960712e-10,1.2261533666717365e-12,3.6973132037261112e-06,2.2872048894417073e-12,6.6845151515298036e-09,4.0337247782815399e-09,4.1102477024677582e-09,4.6745245148806854e-11,2.7097058945109675e-14,2.4565749578727441e-07,4.4800666247736873e-16,2.5111548033225337e-11,1.0703474848627889e-10
2.341424869988638e-09,0.5587020083843306,76.950000000000003,0.0,0.0,0.0,0.98099878602619528,9.4997769613812189,0.0061414903668472187,0.0037116910978823615,0.0043271611658831453,5.22637735436185e-05,5.2280620815382149e-05,0.0040546183315467339,0.00044281198591059317,3.9653957594536003e-05,1.9985657056618057e-06,5.0118582993106911e-07,0.0002190521956348887,4.7340306472509316e-06,2.9762026308867851e-07,3.9471212019084e-07,5.4845927436054316e-07,5.6635953486259499e-09,5.1605758927897255e-11,5.7883338028463742e-10,5.140609812636666e-11,1.0891203357626556e-10,1.2715411741096468e-12,3.7238259995044947e-06,2.3035776783796847e-12,6.7858041043640485e-09,4.094857926200174e-09,4.1096768228063518e-09,4.8495335164927894e-11,2.7291368378245863e-14,2.5102512974646971e-07,4.5553113292089469e-16,2.5694395768931259e-11,1.1018357475037525e-10
2.358420328458369e-09,0.5587020032598252,76.950000000000003,0.0,0.0,0.0,0.98086253868237416,9.4997753730987018,0.0061856658832111742,0.0037383590898923107,0.0043579508304981557,5.3049610674796002e-05,5.3066801828925329e-05,0.0040830531763366975,0.00044598452257006086,4.0224123296759365e-05,1.9983000495765623e-06,5.0583296488708451e-07,0.0002206083580070872,4.768804626940584e-06,3.0036236086588219e-07,4.0321257973735902e-07,5.6038501039439559e-07,5.832404733529377e-09,5.3573096083596565e-11,5.8295194367866657e-10,5.3364260413643537e-11,1.1208268644106042e-10,1.3182589311528875e-12,3.7503311098530545e-06,2.3199424581251772e-12,6.8878396707523456e-09,4.1564417770867036e-09,4.1091060438414456e-09,5.0296617463363853e-11,2.7485620400919128e-14,2.5646918874483925e-07,4.6314297690054314e-16,2.6286142899099385e-11,1.1340094537221334e-10
2.3754157869280995e-09,0.5587019981765048,76.950000000000003,0.0,0.0,0.0,0.98072631536834731,9.4997737855103175,0.0062298355238773551,0.0037650231001818872,0.0043887315774365178,5.3841194920115403e-05,5.3858735217758173e-05,0.0041114740685120055,0.00044915646383871161,4.079825084707915e-05,1.9980344404058895e-06,5.1048157195877828e-07,0.0002221637557423044,4.8035615704381229e-06,3.0310518648767533e-07,4.118323427098103e-07,5.7248062892137825e-07,6.0049372474049405e-09,5.5599798038366253e-11,5.8706931288191467e-10,5.5381439426554331e-11,1.1532149696022258e-10,1.3663354541995655e-12,3.7768285350124428e-06,2.3362991968620193e-12,6.9906214764958238e-09,4.2184761050569138e-09,4.1085353655939631e-09,5.2150169426768537e-11,2.7679816099975814e-14,2.6199017877303969e-07,4.7084717717426125e-16,2.6886854548711662e-11,1.1668783241442214e-10
2.39241124539783e-09,0.558701993134347,76.950000000000003,0.0,0.0,0.0,0.98059011608187241,9.4997721986154033,0.0062739992899524654,0.0037916831294810241,0.0044195034069756806,5.4638523400665319e-05,5.4656418163297811e-05,0.004139881010700534,0.00045232780982327304,4.1376337970908934e-05,1.997768878485954e-06,5.1513158791784254e-07,0.00022371838898561249,4.8383014809365247e-06,3.058487047060078e-07,4.2057218763556318e-07,5.8474728132010971e-07,6.1812463592910324e-09,5.7687189133066887e-11,5.9118548792290427e-10,5.7458949058148259e-11,1.1862941458902564e-10,1.4157999793806761e-12,3.8033182752250516e-06,2.3526478961151273e-12,7.0941491474095938e-09,4.2809606842323339e-09,4.1079647879932342e-09,5.4057082576354875e-11,2.7873955477200052e-14,2.6758860508520733e-07,4.7864438351756867e-16,2.7496595781717465e-11,1.2004521456840637e-10
2.4094067038675607e-09,0.55870198813333,76.950000000000003,0.0,0.0,0.0,0.98045394082070481,9.4997706124133163,0.0063181571825414382,0.0038183391785186374,0.0044502663193948045,5.5441593237604467e-05,5.5459847847494149e-05,0.0041682740055323537,0.00045549856063046006,4.1958382394483415e-05,1.9975033637308331e-06,5.1978295146279124e-07,0.00022527225788220265,4.8730243616314677e-06,3.0859288137375467e-07,4.2943289194855949e-07,5.9718611791090189e-07,6.3613858963195778e-09,5.983661304282283e-11,5.9530046884368776e-10,5.9598122302330838e-11,1.2200739482371437e-10,1.4666821555980189e-12,3.829800330734593e-06,2.3689885574116594e-12,7.1984223093193807e-09,4.3438952887400962e-09,4.1073943110369162e-09,5.6018462291827835e-11,2.8068038534374453e-14,2.7326497221774351e-07,4.8653521727045951e-16,2.8115431602563551e-11,1.2347407697931243e-10
2.4264021623372914e-09,0.5587019831734312,76.950000000000003,0.0,0.0,0.0,0.98031778958259808,9.4997690269034045,0.0063623092027472426,0.003844991248022506,0.0044810203149747334,5.6250401552161095e-05,5.6269021452822835e-05,0.0041966530556396923,0.00045866871636697536,4.2544381844846871e-05,1.9972378961210456e-06,5.2443560312695138e-07,0.00022682536257738326,4.9077302157212931e-06,3.1133768339122079e-07,4.3841523200556548e-07,6.0979828797109638e-07,6.54541003803349e-09,6.2049432648733485e-11,5.994142556812967e-10,6.1800311125190051e-11,1.2545639910325235e-10,1.5190120416487199e-12,3.8562747017862171e-06,2.3853211822796139e-12,7.3034405880597438e-09,4.4072796927129177e-09,4.1068239347227559e-09,5.8035427676291337e-11,2.8262065273296602e-14,2.7901978399998833e-07,4.945203098768415e-16,2.8743426957055277e-11,1.2697541114490106e-10
