Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995)
9.517843323500332e-24,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999999958333,9.5,2.25221922755688e-16,2.3226811254697851e-15,2.3224788813237729e-15,5.2243632103260593e-29,5.2248163073048978e-29,4.1178111723150923e-13,2.7631775496300931e-24,2.2641377792805923e-29,1.2848568553950685e-42,5.0646414624800114e-47,6.9150918725163395e-32,1.0016592604829801e-23,2.5128135548437303e-30,1.1136543166715854e-42,1.4500713499704973e-46,1.7810802954357698e-47,4.0098890257865405e-61,1.2899579676453114e-39,5.2710438498276697e-29,3.3676877845331193e-41,3.3676877845331509e-41,2.627099070002996e-55,4.6733066896398418e-56,9.5110903915894327e-41,1.7513050907551069e-29,2.9272009846826041e-43,2.603576716925718e-44,2.0076969354943009e-97,4.5590876430933254e-55,3.2734324363280221e-44,1.7963393748581987e-97,1.2233395218270886e-25,3.9714034582867999e-69,3.9714034474309422e-69,1.1472283065046893e-37,3.3070766987579477e-38,1.9938862104122167e-26,1.1470871668971291e-37,3.3667354947916999e-50,1.7963393748581678e-97,1.22412142984837e-57,3.3416493126799233e-53,1.8360977509323128e-70,1.7334594909177872e-84,2.2554858767997322e-45,5.462891620175496e-99,3.304056438331849e-32,1.4333629559949055e-68,9.1991721907792204e-98,6.9370995354353342e-45,8.1715084226112315e-113,3.068700092121795e-103,4.6613225535917938e-117,3.5182368463556379e-65,2.9438886315239991e-44,9.877089581655475e-66,1.0389057296907201e-44,9.3510223806184956e-59,2.382419714768256e-35,8.1043981833852647e-59,7.2083955034908365e-60,4.5945960272847017e-49,4.2454349453846102e-47,9.7226414067292814e-72,2.9024043230566776e-48,7.8389334286520186e-50,5.0518303223618685e-77,3.2221178739107387e-57,6.0744365543868191e-42,4.1951064760145474e-78,2.022441460001266e-19,1.6906959115957047e-40,1.3413293116089235e-37,1.6906959115957047e-40
1.9043955841895106e-23,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999999916633,9.5,4.5063952050930088e-16,4.6473802188998823e-15,4.6469755548961193e-15,2.0911067924674465e-28,2.0912874424020911e-28,8.2391999387820399e-13,1.1059911246734488e-23,9.06245163021251e-29,1.028660617248667e-41,4.054796654620205e-46,2.7678388739601299e-31,4.0092474411912295e-23,1.0057802800483516e-29,8.9158744765258967e-42,1.1609387814783254e-45,1.4259472094184169e-46,6.4210536684425107e-60,1.0327507237580702e-38,2.1097912136010109e-28,2.6961979259708007e-40,2.6961979259708505e-40,4.2067813706394313e-54,7.4833795752501611e-55,7.6146554629640829e-40,7.0097843956398715e-29,2.343540650945105e-42,2.0844444594779983e-43,2.5750707934368148e-95,7.3004802838919633e-54,2.6207363360364298e-43,2.3039837226033991e-95,4.8965462019773485e-25,1.2719184533400681e-67,1.2719184463863792e-67,9.1848020909246471e-37,2.6476722031136014e-37,7.9807410587523269e-26,9.1836721158778062e-37,5.3911633261567554e-49,2.3039837226033192e-95,1.9601892009601315e-56,2.6753513510312229e-52,5.8804630862913568e-69,1.110363854371568e-82,1.805760133367276e-44,6.9985351071619859e-97,1.3224836372883218e-31,2.2952482936762033e-67,1.1785101007002695e-95,5.5538976817472747e-44,2.0937183660605709e-110,3.9313255511449827e-101,1.19433520799103e-114,1.1267831194380125e-63,2.3569009089677287e-43,3.1633281941353454e-64,8.3175628291105984e-44,1.4973819294277144e-57,9.535887624012344e-35,1.2977596348646921e-57,1.1542824656159234e-58,3.6784705328895701e-48,3.3989293620361599e-46,3.1132258583106931e-70,2.3236882435996412e-47,6.2762496016754031e-49,3.2359357973288364e-75,5.1595867098638795e-56,4.8632427597803158e-41,2.6871637314208656e-76,4.046640037139179e-19,1.3535847446711674e-39,5.3688128578255516e-37,1.3535847446711674e-39
3.809618087868465e-23,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999999833233,9.5,9.0147471601615024e-16,9.2967784057518592e-15,9.2959689020324264e-15,8.3671509625312762e-28,8.367868140241828e-28,1.6481977470924453e-12,4.4254051186042189e-23,3.6261610908726551e-28,8.2323133714610947e-41,3.2450712487925017e-45,1.1074960772946263e-30,1.6042212050514649e-22,4.0244312096702174e-29,7.1351987435712527e-41,9.2910385184403521e-45,1.1411911420030666e-45,1.0277872944400205e-58,8.2651445299204738e-38,8.441912984708507e-28,2.1577777703650161e-39,2.1577777703650957e-39,6.7335898451320647e-53,1.1978280847638457e-53,6.0940386189082859e-39,2.8048268248239197e-28,1.8755447700975905e-41,1.6681890725385411e-42,3.2994347259266112e-93,1.1685522867645634e-52,2.0973855639662627e-42,2.9520912286015756e-93,1.9592562853622263e-24,4.0718509073920673e-66,4.07185086286944e-66,7.3506331210333271e-36,2.1189424439580174e-36,3.1933359629040448e-25,7.349728797577975e-36,8.6293722999373629e-48,2.9520912286013704e-93,3.1375792885793225e-55,2.1410942308127091e-51,1.8825406573391024e-67,7.1093696473050314e-81,1.4451569139907361e-43,8.9619887629716579e-95,5.2916571638421625e-31,3.6738921365036572e-66,1.509143573308971e-93,4.4448060881222055e-43,5.3622399610661587e-108,5.034267191741757e-99,3.05882578285128e-112,3.6072225181438973e-62,1.8862370269603538e-42,1.0126907740439682e-62,6.6565781404078094e-43,2.3967862514020376e-56,3.8155971564698949e-34,2.0772605773830273e-56,1.8476036679086992e-57,2.9438943885676248e-47,2.7201764928997768e-45,9.9624346726811997e-69,1.8596568096883478e-46,5.0234456888581281e-48,2.0718840039672792e-73,8.2586989004929278e-55,3.8920722446506813e-40,1.7205197816140176e-74,8.0950371923648814e-19,1.0832791776142798e-38,2.1482244684474113e-36,1.0832791776142799e-38
7.620063095226374e-23,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999999666433,9.5,1.8031451070283438e-15,1.8595574779422951e-14,1.8593955596271497e-14,3.3474052211061284e-27,3.3476876122935518e-27,3.2967532532043377e-12,1.770450212322995e-22,1.4507005576175265e-27,6.5869448472374594e-40,2.5965506801274821e-44,4.4307054673281053e-30,6.417929425616653e-22,1.6100345390854812e-28,5.7089061596315098e-40,7.4342423469790259e-44,9.1312630043877346e-45,1.6447947217897882e-57,6.6133713876865571e-37,3.377314898233473e-27,1.7265500581734346e-38,1.7265500581735625e-38,1.0775936016884372e-51,1.9169149147893445e-52,4.8761567915272428e-38,1.122113369177943e-27,1.5007207760961855e-40,1.3348047138472186e-41,4.225418002886777e-91,1.8700641062177673e-51,1.6782271171530373e-41,3.7805928771670035e-91,7.838300931664473e-24,1.3032662524568346e-64,1.3032662239562656e-64,5.8816233140948262e-35,1.6954758963424055e-35,1.277542322504138e-24,5.8808997179395624e-35,1.3809805161213259e-46,3.7805928771664776e-91,5.021148369499094e-54,1.713200781494153e-50,6.0253983980543596e-66,4.5509699595123308e-79,1.1563451009409341e-42,1.1473819166832705e-92,2.1170074375414311e-30,5.8794238335319915e-65,1.9321203044311246e-91,3.5565201916890426e-42,1.373030595820409e-105,6.445251584185822e-97,7.8322939020739938e-110,1.1545539162592479e-60,1.5092761900942181e-41,3.2412918616034295e-61,5.3262738792433085e-42,3.8356383255573188e-55,1.5264873193389197e-33,3.3242932206858576e-55,2.9567673968923654e-56,2.3555627912865178e-46,2.1765544830352227e-44,3.1860420187762015e-67,1.4880079922622113e-45,4.0203815951742692e-47,1.3262890704803225e-71,1.3216607041776569e-53,3.1142491344866781e-39,1.1013679229464137e-72,1.6191831506615801e-18,8.6678792981838921e-38,8.5942967540252335e-36,8.6678792981838931e-38
1.5240953109942192e-22,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999999332823,9.5,3.6064858890467104e-15,3.7193167526633684e-14,3.7189928984615474e-14,1.3390710633873671e-26,1.3391804074972925e-26,6.5938642641617557e-12,7.082377218933515e-22,5.803274505669743e-27,5.2698056214799379e-39,2.0774380464420647e-43,1.7724264288408832e-29,2.567380705785087e-21,6.4406623040709366e-28,4.5670195498568933e-39,5.9479584291297397e-43,7.3057040249722171e-44,2.6319396323923761e-56,5.2911994684941326e-36,1.3510359079864978e-26,1.381371197294852e-37,1.3813711972950571e-37,1.724325164606474e-50,3.0673758851460314e-51,3.9012958299875877e-37,4.4888187805862799e-27,1.2006906160918122e-39,1.0679451637200552e-40,5.4099060615412038e-89,2.9924069641315264e-50,1.3427091734693484e-40,4.8403855685975719e-89,3.1355755483646046e-23,4.1708903535240471e-63,4.1708901711009309e-63,4.705745424820796e-34,1.3565095069818113e-34,5.110585193072729e-24,4.7051664929431673e-34,2.2097936118223485e-45,4.8403855685962254e-89,8.0346546976255452e-53,1.3706909055792333e-49,1.9283304441858507e-64,2.9129323042114411e-77,9.2516391789757897e-42,1.4688071846968828e-90,8.4687189431538042e-30,9.4080361006929307e-64,2.473380609900993e-89,2.8454863103754348e-41,3.5153387558917463e-103,8.2508116815017715e-95,2.0052848684710694e-107,3.6949609198079456e-59,1.2075355715353397e-40,1.0373224315560998e-59,4.2614236933334481e-41,6.1376456488124155e-54,6.1064462261576606e-33,5.3194102548263072e-54,4.7313091174206185e-55,1.884629164251348e-45,1.7414089181346494e-43,1.0179757705739848e-65,1.1905194208346112e-44,3.2179896911997444e-46,8.4891567586388587e-70,2.1148722572302007e-52,2.4916358646594834e-38,7.0495076496051874e-71,3.2385420150315686e-18,6.9349618567251319e-37,3.4379985218669203e-35,6.9349618567251328e-37
3.048273313937383e-22,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999998665601,9.5,7.2131674530593612e-15,7.438835302052929e-14,7.4381875760766758e-14,5.3565022109259731e-26,5.356910631737354e-26,1.3188086281011134e-11,2.8330661646733647e-21,2.3214042598955144e-26,4.2156437021244417e-38,1.6620294563770541e-42,7.0899942095175433e-29,1.0269940705714949e-20,2.5763697548813478e-27,3.6529268923805709e-38,4.7585923813172456e-42,5.8448406834164036e-43,4.2113178985709358e-55,4.2331605275557451e-35,5.4043635371087143e-26,1.105149420930025e-36,1.1051494209303534e-36,2.7590605900245928e-49,4.9080510466135657e-50,3.1211848284311467e-36,1.7956005751015699e-26,9.6059809184309588e-39,8.5439668937446952e-40,6.9255573456102904e-87,4.7880946677898216e-49,1.0742183329771027e-39,6.1964787279198024e-87,1.2542812558898984e-22,1.3347550196917881e-61,1.3347549029347713e-61,3.7647750570784636e-33,1.0852591237876419e-33,2.0443172598048322e-23,3.7643118896079719e-33,3.5358496173701112e-44,6.1964787279163529e-87,1.2856101396801366e-51,1.0966050117887582e-48,6.1709821903464438e-63,1.8643763761204918e-75,7.4016627083247304e-41,1.8801745404746552e-88,3.3876254206867585e-29,1.5053626472590408e-62,3.1660978378805273e-87,2.2764971163835485e-40,8.9997542241284862e-101,1.0561608878930877e-92,5.1338079088379936e-105,1.1824496400139721e-57,9.6607427514592476e-40,3.3196062482931618e-58,3.409300799209903e-40,9.8207325042271793e-53,2.442677883691134e-32,8.5114893058167703e-53,7.5704796372046115e-54,1.5077749076089314e-44,1.3931932684167087e-42,3.2470896803510618e-64,9.5246074532592457e-44,2.5767205090865329e-45,5.4333504881790166e-68,3.3839677256263913e-51,1.9934033136790528e-37,4.5119258517075138e-69,6.4772597498507668e-18,5.5482328618147196e-36,1.3752553942187756e-34,5.548232861814721e-36
6.09662931982371e-22,0.38558844889985994,76.950000000000003,0.0,0.0,0.0,0.99999999997331157,9.5,1.4426530580988334e-14,1.4877872400621723e-13,1.4876576931092265e-13,2.142644476402744e-25,2.1427846691897322e-25,2.6376530294448052e-11,1.1332495209535098e-20,9.2858059519963442e-26,3.3719536755982941e-37,1.3296551961394271e-41,2.8360553837152986e-28,4.1080598575838537e-20,1.0305688689560512e-26,2.9210322742781732e-37,3.8069638512001315e-41,4.6759835351281333e-42,6.7382802687661752e-54,3.3866088031989308e-34,2.1617893966164099e-25,8.8414052252561777e-36,8.8414052252614311e-36,4.4146091972958899e-48,7.8530813775510622e-49,2.4970071266181596e-35,7.1825484246676093e-26,7.6849671106656578e-38,6.8353357397264288e-39,8.8652751009906919e-85,7.661146277583372e-48,8.5939506393391134e-39,7.9319953383841939e-85,5.0172270951617823e-22,4.271328023341262e-60,4.2713272760765622e-60,3.0118915316744089e-32,8.6822790604127066e-33,8.1774353993544491e-23,3.0115209889330699e-32,5.6575032580005034e-43,7.9319953383753574e-85,2.0570285338747131e-50,8.7730520074360406e-48,1.9747662761502671e-61,1.1932327925501119e-73,5.9214707129484913e-40,2.4066882868126557e-86,1.3550777373862939e-28,2.4086424672860417e-61,4.0527144781515655e-85,1.8212409206972118e-39,2.3039994327474581e-98,1.3519225432033448e-90,1.3142905232649038e-102,3.7839382811286599e-56,7.7287769606854778e-39,1.0623019140786574e-56,2.7275053787918981e-39,1.5713571504647417e-51,9.7709103241897036e-32,1.3618729185729263e-51,1.2113075466752829e-52,1.2062485571687663e-43,1.1145810653139962e-41,1.0323745990033733e-62,7.6198667290050516e-43,2.064955884353591e-44,3.4774371628361807e-66,5.4144860530078397e-50,1.5947604912456008e-36,2.8877096506615499e-67,1.2954695243806043e-17,4.4386916349933429e-35,5.5011337052371251e-34,4.438691634993344e-35
1.2193341331596364e-21,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.9999999999466227,9.5,2.8853256836460948e-14,2.9755946596917988e-13,2.9753355640264782e-13,8.5706650886998262e-25,8.5710404383913195e-25,5.2753418240274533e-11,4.5330441884225973e-20,3.714360158654405e-25,2.6965693696109179e-36,1.063736845501855e-40,1.134433693610727e-27,1.6432406560779562e-19,4.1223174100417457e-26,2.3346507764322554e-36,3.045606561546189e-40,3.7408312241424939e-41,1.0781385853195612e-52,2.7093191920959753e-33,8.6472455504537046e-25,7.0732081241888252e-35,7.0732081241972326e-35,7.0634644826713e-47,1.2565089944765128e-47,1.9976294015829666e-34,2.8730485917200736e-25,6.1480466001491995e-37,5.4683334614271228e-38,1.134791162937354e-82,1.2257989839157168e-46,6.8752420919995012e-38,1.0153275687592509e-82,2.0069112499243845e-21,1.3668427445114633e-58,1.3668422662558765e-58,2.4095418156681845e-31,6.9459056643549212e-32,3.2710074256824739e-22,2.4092453780053205e-31,9.0521202946402523e-42,1.0153275687569895e-82,3.2912874977484378e-49,7.018530785533817e-47,6.3193353124694329e-60,7.6367920722772847e-72,4.737232783989479e-39,3.0806025599285359e-84,5.4203660877451486e-28,3.8538800788614389e-60,5.1875445048111031e-83,1.4570100265491615e-38,5.8983184204842066e-96,1.730484617102897e-88,3.3646295917968193e-100,1.2108761573979378e-54,6.1830938460535604e-38,3.3994107823030351e-55,2.182030198953563e-38,2.5142033730826382e-50,3.9084038874588989e-31,2.1790243633522103e-50,1.9381167182572908e-51,9.6501029805484443e-43,8.9167542672166147e-41,3.2614423793124232e-61,6.0959655738250658e-42,1.6576332546244927e-43,2.2255894906490216e-64,8.6632878288347576e-49,1.2758235141371226e-35,1.8481588467932139e-65,2.5909566328984109e-17,3.5509954342209131e-34,2.2004760323069512e-33,3.5509954342209139e-34
2.4386765355141674e-21,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999989324495,9.5,5.7706709345864925e-14,5.9512094986145223e-13,5.9506913055175123e-13,3.4282834707737967e-24,3.4282852779163606e-24,1.0550719380773804e-10,1.8132268915556198e-19,1.4857516150959408e-24,2.1556291598761089e-35,8.5099460948147865e-40,4.5377578551166907e-27,6.5729960332378458e-19,1.6489353507673375e-25,1.8642168690629399e-35,2.4364986442004474e-39,2.9926827379912933e-40,1.725032767630568e-51,2.1674682082106335e-32,3.4589158127847848e-24,5.6586000767474877e-34,5.6586000767609388e-34,1.1301614868011463e-45,2.0104271627787794e-46,1.5981129925212248e-33,1.1492252784771453e-24,4.918466381399459e-36,4.3746926833929434e-37,1.452555696783792e-80,1.9612908204601989e-45,5.5002262887965666e-37,1.2996398741376344e-80,8.0276858024587227e-21,4.3739243497212127e-57,4.3739212888676749e-57,1.9276448816098867e-30,5.5567574771211731e-31,1.3084096183847416e-21,1.9274077301496407e-30,1.4483484486028616e-40,1.2996398741318449e-80,5.2660934541783302e-48,5.6148673616404149e-46,2.0222006595983302e-58,4.8875797333466168e-70,3.7898087037772769e-38,3.9431979528562397e-82,2.1681574623759317e-27,6.1662573357778485e-59,6.6401018882023697e-81,1.1656149352410532e-37,1.509979770914351e-93,2.215036370326542e-86,8.613511251339634e-98,3.8748291422025714e-53,4.9465026643907809e-37,1.0878185911447365e-53,1.7456345172875352e-37,4.022750853435775e-49,1.5633695062108265e-30,3.4864611028130292e-49,3.1010064623711694e-50,7.7201281897722499e-42,7.1334456174884766e-40,1.0176620895392967e-59,4.8768011484553525e-41,1.3351528281879656e-42,1.4243867722111102e-62,1.3861348605885439e-47,1.0206648355144467e-34,1.1828295516218012e-63,5.1819308888410322e-17,2.8408131778948597e-33,8.8019502245748692e-33,2.8408131778948614e-33
4.877361340223229e-21,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999978648946,9.5,1.1541361435850772e-13,1.1902439175113863e-12,1.1901402787125707e-12,1.3713168742548638e-23,1.3711989443888349e-23,2.1101474364590727e-10,7.2529259604272764e-19,5.9430215319211101e-24,1.7218915947139834e-34,6.807978330000866e-39,1.8151077584491584e-26,2.6292050812459461e-18,6.5957581755663998e-25,1.4857847853884127e-34,1.949202997579111e-38,2.3941532941160379e-39,2.760061372114881e-50,1.7339796998124375e-31,1.3835698434243178e-23,4.5268934917273375e-33,4.5268934917488585e-33,1.8082640766686368e-44,3.2166936530177841e-45,1.2784941682534527e-32,4.5969127766527937e-24,3.9347846439723287e-35,3.4997644584008011e-36,1.859286016707617e-78,3.1380752137185159e-44,4.4001940495880891e-36,1.663552213741527e-78,3.2110824646419958e-20,1.3996596419133541e-55,1.3996576829639419e-55,1.5421204655213408e-29,4.4454191264073934e-30,5.2336517289440505e-21,1.5419307439139137e-29,2.3173648624545505e-39,1.663552213726706e-78,8.4257762375933296e-47,4.4919222804964513e-45,6.471063760677955e-57,3.1280616592665237e-68,3.0318559392593904e-37,5.0473106626856817e-80,8.6726519008189485e-27,9.8660751189127987e-58,8.4993595231636503e-79,9.3249471053715657e-37,3.8655615015264993e-91,2.8352590157791066e-84,2.2050669080451543e-95,1.2399493869939501e-51,3.9572110487334088e-36,3.481030888765941e-52,1.3965117565937601e-36,6.436421444165773e-48,6.253493924415426e-30,5.5783553541084837e-48,4.9616261045428964e-49,6.176120867209714e-41,5.7067732244145739e-39,3.1018563984331356e-58,3.9014520952871989e-40,1.0825868281773571e-41,9.1161056348114298e-61,2.2178228117797294e-46,8.1653423923444325e-34,7.5701343145684419e-62,1.0363879556354303e-16,2.2726572424098031e-32,3.5207901046981953e-32,2.272657242409807e-32
9.754730949641352e-21,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999957297858,9.5,2.3082742435913295e-13,2.3804898522728173e-12,2.3802825744846611e-12,5.4852744599486679e-23,5.483853746816698e-23,4.2202983813521473e-10,2.9011740324484483e-18,2.3772116016681473e-23,1.3733467471535166e-33,5.446392720492405e-38,7.2604402686711178e-26,1.0516833550106071e-17,2.6383066238964634e-24,1.1797773246093008e-33,1.5593619897034617e-37,1.9153254771520803e-38,4.416105731246496e-49,1.3871857994121028e-30,5.5342864085812204e-23,3.6215201644440868e-32,3.6215201644785204e-32,2.8932269596455959e-43,5.1467179196660297e-44,1.0227968214548768e-31,1.8387674265245371e-23,3.1478321680095846e-34,2.7998156049242223e-35,4.1660649915711481e-76,5.0209280835103246e-43,3.5201604029850773e-35,3.727488174677862e-76,1.2844346010607966e-19,4.4789134251428587e-54,4.478900887889104e-54,1.2336981782543378e-28,3.5563405052773586e-29,2.0934633099831689e-20,1.2335464009411102e-28,3.7077896028681719e-38,3.7274881746115561e-76,1.348126317157037e-45,3.5935672574567452e-44,2.0707440430991072e-55,2.0019630319758355e-66,2.4254883188257722e-36,6.4605692475652949e-78,3.4690651679638599e-26,1.5785847740059199e-56,1.0879199729137901e-76,7.4599686814432297e-36,9.8958552778178177e-89,3.629145104323417e-82,5.6449836711266171e-93,3.9678444811446235e-50,3.1657690173509463e-35,1.1139316898734618e-50,1.1172110615833138e-35,1.0298289456467382e-46,2.5014007473498966e-29,8.9253822939001096e-47,7.9386143609284208e-48,4.9409040090525427e-40,4.5654250299224423e-38,9.064042691763525e-57,3.121165668009269e-39,8.8920896816934902e-41,5.8343171697791846e-59,3.5485220897069771e-45,6.5322827753097813e-33,4.8448939397987656e-60,2.0727777513892944e-16,1.8181284225525642e-31,1.4083186814780704e-31,1.8181284225525701e-31
1.95094701684776e-20,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999914595672,9.5,4.6165504426174181e-13,4.7609817196419832e-12,4.7605671638306466e-12,2.1941111693911278e-22,2.1927840565399662e-22,8.4406000636570673e-10,1.1604703181812777e-17,9.5088521811954002e-23,1.0920667617486843e-32,4.3571205587036809e-37,2.9041779560911487e-25,4.2067359764330115e-17,1.0553233196263575e-23,9.2996097796260053e-33,1.247486162437931e-36,1.5322615190505073e-37,7.0657764170074954e-48,1.1097494333730656e-29,2.2137159690143073e-22,2.8972182782563663e-31,2.897218278311461e-31,4.6291662969768436e-42,8.2347548777877134e-43,8.1823801535324626e-31,7.3550742043233932e-23,2.518267255194485e-33,2.2398539608575235e-34,5.3504328431519618e-74,8.0334905533014465e-42,2.8161303171325377e-34,4.7871733158604073e-74,5.1377415264168413e-19,1.4332504104587517e-52,1.433242386665211e-52,9.8695923572432831e-28,2.8450743998977589e-28,8.373858215319303e-20,9.8683781410028166e-28,5.9324678539141757e-37,4.7871733156898112e-74,2.157003746015544e-44,2.8748945017468446e-43,6.6263878857721998e-54,1.2812576985117155e-64,1.9403920450966883e-35,8.2695374381626789e-76,1.3876269466079687e-25,2.5257704326354571e-55,1.3925390491865553e-74,5.9679792604171341e-35,2.533341656392835e-86,4.6453287213629356e-80,1.4451184857969519e-90,1.2697112292049843e-48,2.532609863603134e-34,3.564584180687336e-49,8.9376951051061124e-35,1.6477272312077078e-45,1.0005609325896774e-28,1.4280621550073777e-45,1.2701792996726191e-46,3.9527261159436585e-39,3.6523422172325878e-37,2.4706580541722396e-55,2.49693336498338e-38,7.4838872958101042e-40,3.7339658823612882e-57,5.6776396977526201e-44,5.2258287698275707e-32,3.1007345715678461e-58,4.1455575919018503e-16,1.454503707225092e-30,5.6332850980974238e-31,1.4545037072251014e-30
3.901894860615009e-20,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999829191311,9.5,9.2331028367239296e-13,9.5219654457659228e-12,9.5211363337298403e-12,8.7764473909957126e-22,8.7650741948496816e-22,1.6881202598342079e-09,4.6418824874971796e-17,3.8035418647728871e-22,8.6325817138530195e-32,3.4857027754259252e-36,1.1616715534775342e-24,1.6826948309431882e-16,4.2212946133088355e-23,7.2271103070818563e-32,9.9798233271441794e-36,1.2258096711059003e-36,1.1305251963440302e-46,8.8779982906448324e-29,8.8548666760556319e-22,2.3177754785249584e-30,2.3177754786131092e-30,7.4066673626709722e-41,1.3175611958146696e-41,6.5459057707523293e-30,2.9420304745713351e-22,2.0146139959149166e-32,1.791883538070139e-33,6.8487377492883899e-72,1.2853587545609749e-40,2.2529049386712098e-33,6.1277462191509587e-72,2.0550971484127303e-18,4.5863835961452944e-51,4.5863322445563416e-51,7.8956761908447965e-27,2.276060180610579e-27,3.3495440720634234e-19,7.8947048225577685e-27,9.4919516168216273e-36,6.1277462187142156e-72,3.4512071228735744e-43,2.2999781559039675e-42,2.1204459546933783e-52,8.2000563763113434e-63,1.5523141330001353e-34,1.0585017080585598e-73,5.5505095284348979e-25,4.0413392165410896e-54,1.7824515299481752e-72,4.7743850006804197e-34,6.4853602664610807e-84,5.9460721009463429e-78,3.6995122686200846e-88,4.0630772979692136e-47,2.0260770762558613e-33,1.1406673074924532e-47,7.1501587085834823e-34,2.6363633652959844e-44,4.0022449827195952e-28,2.2848998857467674e-44,2.0322876640828377e-45,3.162182028372593e-38,2.9218740321224594e-36,6.0948695862880628e-54,1.9975457984053645e-37,6.579443807014408e-39,2.3897388774221298e-55,9.0842266206776756e-43,4.180662443700353e-31,1.9844707779715917e-56,8.2911182689461744e-16,1.1636032218250973e-29,2.253320188065225e-30,1.1636032218251121e-29
7.803790548149508e-20,0.38558844889986,76.950000000000003,0.0,0.0,0.0,0.99999999658382588,9.5,1.8466207609154282e-12,1.9043932863559413e-11,1.9042274638357106e-11,3.5105794531806468e-21,3.5011877610935625e-21,3.3762404348013438e-09,1.8567530814476442e-16,1.5214168142999103e-21,6.7453590854471983e-31,2.7885707925936008e-35,4.6466869665080294e-24,6.7307796372467131e-16,1.688518108018467e-22,5.4683523917216449e-31,7.9837486667289788e-35,9.8064792072196963e-36,1.8088423374054236e-45,7.1023991992369995e-28,3.5419472214891956e-21,1.8542207207704935e-29,1.8542207209115348e-29,1.1850664836752317e-39,2.1080979859589209e-40,5.2367243400416423e-29,1.1768122629543206e-21,1.6116906069471477e-31,1.4335066239965352e-32,8.7663893133343467e-70,2.0565736327888141e-39,1.8023240442304097e-32,7.8435196408265643e-70,8.2203889766318621e-18,1.4676305078825422e-49,1.4675976437689784e-49,6.3165411268011289e-26,1.8208481886402009e-26,1.33981761869904e-18,6.3157640401323687e-26,1.5187123296473347e-34,7.8435196397084968e-70,5.5219317188662145e-42,1.8400815887690414e-41,6.7854345903814927e-51,5.2480418876130664e-61,1.2418514106222854e-33,1.3548836754285196e-71,2.2202041463011717e-24,6.4664797716583718e-53,2.2815404775471653e-70,3.8195084234693598e-33,1.6602540559873781e-81,7.6110989063923758e-76,9.4707911837425477e-86,1.3001848078358669e-45,1.6208434561970895e-32,3.6501355017081685e-46,5.7201279839020461e-33,4.2181782154096291e-43,1.6008982316091492e-27,3.6558390388974184e-43,3.2516608383779313e-44,2.5297460323640052e-37,2.3374983386627856e-35,1.3361766073835204e-52,1.5980343200174585e-36,6.2112712918592375e-38,1.5294328366264988e-53,1.4534763863366584e-41,3.3445271789089031e-30,1.2700613378108484e-54,1.6582243607110896e-15,9.3088246927280191e-29,9.0133256450350579e-30,9.3088246927282545e-29
