Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533)
5.989821987100509e-12,0.29325283226485127,76.950000000000003,0.0,0.0,0.0,0.99367871904821958,9.4999975507586605,2.2168857144189893e-05,0.0002688795466968966,0.00026648113639574138,2.2595500735922314e-06,3.0727493504537193e-11,0.0002751950600651422,0.0014862713655293223,1.7145574467427337e-07,1.2037943602965064e-14,1.5478644449384796e-12,1.9601140414913632e-09,0.0039507500216310939,6.0571803365568403e-08,6.9603181206912838e-16,1.1726760208706945e-16,2.8256693772764325e-14,4.342759002796091e-18,4.1088107156985971e-08,2.8754125953540794e-07,2.5964247907744682e-08,2.5969202297884455e-08,3.3079904868653588e-12,1.6355137137691021e-12,6.6894990726183071e-12,1.7302473293184596e-08,4.4522671816195661e-12,1.0241710570268624e-12,4.9694064076218404e-20,1.513223553644319e-12,4.6333846979917687e-13,4.5540615269006422e-20,4.6589840233358995e-05,9.7842004746744893e-18,3.7061910746275506e-18,8.0441691682661176e-07,1.9741351566954358e-07,1.8217181647340692e-07,8.4048131635735486e-07,5.5023945170925302e-08,4.5526909315541244e-20,7.5485996653811118e-15,2.5222302873822446e-16,2.4750073717698507e-16,3.5066111019055322e-19,6.9956756619941554e-14,2.629106162848795e-22,4.6181726324228334e-11,2.2069088056442581e-20,7.0168780832369335e-22,5.9361532486735421e-13,1.4122706419822357e-25,9.5407690121633443e-26,7.4707730590539204e-29,3.0369976791607782e-12,6.6803807628808149e-15,2.0727618606903196e-13,2.3043826430777005e-12,2.0691553928967888e-16,3.0057579965170422e-14,3.7248662042758803e-16,3.957959930460563e-16,1.8595408804439429e-16,1.4112757552958624e-16,7.5674703756782241e-24,7.4547908700006685e-17,1.0605811439345152e-13,9.7540261693638544e-14,1.088565761774443e-14,2.901939414655531e-12,2.0972487845129036e-14,1.8112615992559916e-08,7.5770758569472181e-11,1.3435026380986934e-14
6.175664769323898e-12,0.2932528318673548,76.950000000000003,0.0,0.0,0.0,0.99348339719307599,9.4999974290890048,2.2854406338260777e-05,0.00027716690374705611,0.00027463941162163453,2.3749197758739463e-06,3.1674574754337158e-11,0.00027514171128851118,0.0015345188627385656,1.770497569367109e-07,1.2652585744559589e-14,1.702817749148538e-12,2.0834970399237585e-09,0.004079018342262917,6.4371744406021048e-08,7.1874094435918526e-16,1.2128812703866757e-16,3.0940451012346929e-14,4.7794433236675579e-18,4.3767564208100158e-08,3.0476834737088331e-07,2.8393799639303819e-08,2.8399226657030233e-08,3.6209882516652678e-12,1.7940856653504747e-12,6.9152732721927119e-12,1.8106014523350409e-08,4.6609733080487779e-12,1.074391276429528e-12,6.1291096277053296e-20,1.6197619113068009e-12,4.9331332952992643e-13,5.6181714618410865e-20,4.810715766012941e-05,1.0473438793048718e-17,3.9671799338351626e-18,8.3009552264102528e-07,2.0254537028592008e-07,1.8225558972817427e-07,8.686176287517999e-07,5.8847715068812424e-08,5.6164274412249906e-20,8.2419842071038336e-15,2.8606939445950544e-16,2.8084857496577855e-16,4.1024810398553367e-19,7.3973598108378137e-14,3.1649126790590822e-22,4.8995610723419611e-11,2.58032478083017e-20,8.463368604072653e-22,6.3441762355719767e-13,1.7555297428217099e-25,1.1700864801338851e-25,9.4060817870834022e-29,3.3604860694454108e-12,7.0878176629413678e-15,2.2800086407228716e-13,2.5217553238531291e-12,2.2658176173275177e-16,3.1959123316589322e-14,4.0812041461615427e-16,4.4224822728187095e-16,2.0212965088145935e-16,1.4998937988927579e-16,8.4556130506112215e-24,8.1499681990072337e-17,1.1607029656158846e-13,1.0841701411993474e-13,1.1943462125739194e-14,2.9965202854971284e-12,2.3754349476192458e-14,1.8816069553271909e-08,7.6219652904923223e-11,1.4572206408637454e-14
6.361507551547286e-12,0.2932528314650986,76.950000000000003,0.0,0.0,0.0,0.993288116887454,9.4999973058491136,2.3539819173816914e-05,0.00028545098393939695,0.00028279226563639686,2.4918541967190036e-06,3.262128149731249e-11,0.00027508837382194751,0.0015827565268267457,1.8264155711906269e-07,1.3275564067493589e-14,1.8679701375044383e-12,2.2106378020142235e-09,0.0042072617039490869,6.8286236738363745e-08,7.4144109661542283e-16,1.253194428469291e-16,3.3787168810022546e-14,5.2450003067396754e-18,4.6529689117233182e-08,3.2244466664865397e-07,3.0966539537070912e-08,3.097246759440925e-08,3.9526396625838609e-12,1.9623511629705469e-12,7.1410035386366419e-12,1.8924667976470572e-08,4.8736306288493848e-12,1.1256457731785505e-12,7.5117114426251313e-20,1.7301061614013961e-12,5.2441759066769242e-13,6.8871537749940349e-20,4.9624441799351e-05,1.1187312205605791e-17,4.237494054295437e-18,8.555921130961576e-07,2.0757359426564355e-07,1.8233816698852172e-07,8.9664580988379806e-07,6.2794227785960246e-08,6.8849506018945538e-20,8.97703336897664e-15,3.2324964592962312e-16,3.1749351106312715e-16,4.777259378537581e-19,7.8084804676600356e-14,3.7887301371957421e-22,5.1887160828573633e-11,3.0029893572957422e-20,1.015124470256432e-21,6.7652325595256596e-13,2.1680870668689761e-25,1.4266250722784561e-25,1.1763730810584103e-28,3.7060518013138421e-12,7.5065118552457004e-15,2.5000933667986964e-13,2.7521584752629406e-12,2.4743573570817785e-16,3.3919399293419486e-14,4.459204442782595e-16,4.9240352779376305e-16,2.1912659254504595e-16,1.5911512957752308e-16,9.4145558966384343e-24,8.8863306872692865e-17,1.2668298207943872e-13,1.2005736166709045e-13,1.3066087111632977e-14,3.0910827497420858e-12,2.6793064004636583e-14,1.9527207660684971e-08,7.666809608045057e-11,1.577211885518636e-14
6.547350333770675e-12,0.29325283105832145,76.950000000000003,0.0,0.0,0.0,0.99309287812130598,9.4999971811064103,2.422509567984249e-05,0.00029373178861275483,0.00029093976759352914,2.610285907715723e-06,3.3567613886264727e-11,0.00027503504768124412,0.0016309843598776219,1.8823114611412224e-07,1.390651934074293e-14,2.0436578451137898e-12,2.3415356543032037e-09,0.0043354801121656648,7.231518962721185e-08,7.6413227246217376e-16,1.2936154883665153e-16,3.680144039531299e-14,5.7403866881880571e-18,4.9374287656007024e-08,3.4056615293726954e-07,3.368613667818739e-08,3.3692594931413124e-08,4.303428520681235e-12,2.1405689189162698e-12,7.366689881514502e-12,1.9758427629490092e-08,5.0902375691544351e-12,1.1779346747137841e-12,9.1514026912590197e-20,1.8442679868039342e-12,5.5667014779575973e-13,8.3925105315490173e-20,5.1141689534835883e-05,1.1925896386566572e-17,4.5171620688356553e-18,8.8090788454590862e-07,2.125003272286639e-07,1.8241959833869781e-07,9.2456632422714875e-07,6.6862813152585102e-08,8.3897462541427895e-20,9.7551092966720398e-15,3.6397974831974771e-16,3.5764980423068173e-16,5.5386134783393901e-19,8.2289938888626384e-14,4.5117391631026732e-22,5.4855925571346268e-11,3.4796696041405406e-20,1.2111895691909486e-21,7.1992474794954219e-13,2.6612583264677574e-25,1.7298283177383257e-25,1.4619767056008846e-28,4.0743903547038286e-12,7.936397989322044e-15,2.7333385751307502e-13,2.9959456622192815e-12,2.6950994182282102e-16,3.5938448388955396e-14,4.8594635884773326e-16,5.4642018820759628e-16,2.3695658176606071e-16,1.6850477758442161e-16,1.0447325356929322e-23,9.6649809412320898e-17,1.3791245718611818e-13,1.3248391973453087e-13,1.4255267449442009e-14,3.1856268114057691e-12,3.0102278593264194e-14,2.0246031468751396e-08,7.7116112268221914e-11,1.7036656802902634e-14
6.7331931159940635e-12,0.29325283064725205,76.950000000000003,0.0,0.0,0.0,0.99289768088458552,9.4999970549255401,2.4910235885314679e-05,0.00030200931910537613,0.00029908198386117019,2.7301502604627905e-06,3.4513572073945009e-11,0.00027498173287801803,0.0016792023639755668,1.9381852481773282e-07,1.4545107144042694e-14,2.2302169076651903e-12,2.4761899242240519e-09,0.0044636735723899753,7.6458512397089879e-08,7.8681447553615231e-16,1.334144443366403e-16,3.9987841638931686e-14,6.2665587024354275e-18,5.2301166015747467e-08,3.5912877995382065e-07,3.6556226949532059e-08,3.6563245292436937e-08,4.6738342500056151e-12,2.3289953041175467e-12,7.5923323104110619e-12,2.0607287460638929e-08,5.3107925544300628e-12,1.2312580900583051e-12,1.1086360436614092e-19,1.9622586181211969e-12,5.9008982560404002e-13,1.0169430436716746e-19,5.2658897800262007e-05,1.2689264080825254e-17,4.8062115018592824e-18,9.060440315372308e-07,2.1732766554313463e-07,1.8249992164588769e-07,9.5237964059142606e-07,7.1052804102003438e-08,1.0165984425297762e-19,1.0577588559142262e-14,4.0848266762709456e-16,4.0153866748377033e-16,6.3946998487674331e-19,8.6588607111608816e-14,5.3461462568734088e-22,5.790145638057731e-11,4.0154356668993141e-20,1.4379703397478623e-21,7.6461464789486146e-13,3.2477961649499127e-25,2.0865523892583494e-25,1.8061208037284576e-28,4.4661934043657049e-12,8.3774110764994916e-15,2.9800621426402803e-13,3.2534683883448856e-12,2.9283667132973338e-16,3.8016312164812708e-14,5.2825746003415875e-16,6.0445701182040709e-16,2.5563084652203106e-16,1.7815830091709723e-16,1.1556957618727196e-23,1.0487015051731702e-16,1.4977491166142703e-13,1.4571897012683473e-13,1.5512722312103131e-14,3.2801524745062109e-12,3.3695810958536815e-14,2.0972541948683099e-08,7.7563718967959621e-11,1.8367735427626788e-14
6.919035898217452e-12,0.2932528302321103,76.950000000000003,0.0,0.0,0.0,0.99270252516725033,9.4999969273684819,2.5595239819203678e-05,0.0003102835767549202,0.00030721897813684344,2.8513852720149788e-06,3.5459156213051414e-11,0.00027492842941725666,0.0017274105412062256,1.9940369412812914e-07,1.5190997257588809e-14,2.4279830875653159e-12,2.6145999400190882e-09,0.0045918420901023549,8.0716114432392475e-08,8.0948770948378055e-16,1.3747812867921569e-16,4.3350931116053438e-14,6.8244718698400699e-18,5.531013080658212e-08,3.7812855905457309e-07,3.9580413358607476e-08,3.9588022415829005e-08,5.0643319386496009e-12,2.5278843701840661e-12,7.8179308349433771e-12,2.1471241449479441e-08,5.5352940104883152e-12,1.2856161104490112e-12,1.3359072305294233e-19,2.0840888490379397e-12,6.2469537911944186e-13,1.2257090838309354e-19,5.4176063578300296e-05,1.3477485203351631e-17,5.104668806958683e-18,9.3100174520680091e-07,2.220576627734413e-07,1.8257916623588415e-07,9.8008623048531321e-07,7.5363536679987591e-08,1.2252821049599075e-19,1.1445861859662984e-14,4.5698836564605594e-16,4.4938826178745725e-16,7.3541796423952599e-19,9.0980454752981556e-14,6.3052431342531757e-22,6.1023307164461848e-11,4.6156703455032608e-20,1.6992228920956822e-21,8.1058553053517017e-13,3.9420233273765932e-25,2.5044356009941104e-25,2.2187254852853735e-28,4.8821488375846797e-12,8.8294864873203307e-15,3.2405773779512616e-13,3.5250761074649532e-12,3.1744802718435424e-16,4.0153033272208744e-14,5.7291270376341673e-16,6.6667321916502688e-16,2.7516019269292188e-16,1.8807569851285441e-16,1.2746496846089736e-23,1.1353522630518946e-16,1.6228643936189056e-13,1.5978446767619865e-13,1.6840155319302516e-14,3.3746597430654088e-12,3.7587638610261342e-14,2.1706739896510468e-08,7.8010929030567526e-11,1.9767291975971848e-14
7.104878680440841e-12,0.2932528298131077,76.950000000000003,0.0,0.0,0.0,0.99250741095926009,9.4999967984946654,2.6280107510472671e-05,0.00031855456289845975,0.00031535081155744245,2.9739315150802171e-06,3.640436645622846e-11,0.00027487513729789815,0.0017756088936563567,2.04986654945189e-07,1.5843873077052909e-14,2.6372918059537631e-12,2.7567650306605424e-09,0.0047199856707857467,8.5087905177345247e-08,8.3215197795815095e-16,1.4155260119940567e-16,4.6895250169243561e-14,7.4150808012276346e-18,5.840098905654307e-08,3.975615387379749e-07,4.2762266340273816e-08,4.2770497460687087e-08,5.4753923792559052e-12,2.7374878711438971e-12,8.0434854647568014e-12,2.2350283576947488e-08,5.7637403634979716e-12,1.3410088099449999e-12,1.6016676108564523e-19,2.2097690511408667e-12,6.6050549400389124e-13,1.4698974191542992e-19,5.5693183899723022e-05,1.4290626935205641e-17,5.4125594032459493e-18,9.557822121797589e-07,2.2669233026094354e-07,1.826573554337232e-07,1.0076865669783356e-06,7.9794350048375725e-08,1.4693714127746087e-19,1.2361333750880555e-14,5.0973379345041982e-16,5.0143368824834804e-16,8.4262341253927757e-19,9.5465162020564048e-14,7.4034674935300572e-22,6.4221034293747502e-11,5.2860786587679988e-20,1.9990405141698828e-21,8.5783000003708024e-13,4.7599738439794644e-25,2.9919634327778156e-25,2.7110600856913328e-28,5.3229407719310585e-12,9.2925599491020559e-15,3.5151931096716552e-13,3.8111162350132045e-12,3.4337592509272095e-16,4.2348655468700287e-14,6.1997070210337135e-16,7.3322836173035494e-16,2.9555502197200472e-16,1.9825698937299071e-16,1.4018993530318552e-23,1.2265586846479953e-16,1.7546303875309815e-13,1.7470204670085796e-13,1.823925468330187e-14,3.4691486211089206e-12,4.179188847104692e-14,2.2448625940324039e-08,7.8457752055829884e-11,2.1237285741974701e-14
7.290721462664228e-12,0.2932528293904469,76.950000000000003,0.0,0.0,0.0,0.99231233825057807,9.4999966683610548,2.6964838988077855e-05,0.00032682227887248359,0.00032347754280472041,3.0977320127067872e-06,3.7349202956066471e-11,0.00027482185651736806,0.0018237974234126232,2.1056740816929476e-07,1.6503431052518718e-14,2.8584780801435894e-12,2.9026845257760608e-09,0.0048481043199224668,8.9573794135965887e-08,8.5480728461440427e-16,1.4563786123393842e-16,5.0625322971058275e-14,8.0393390179762105e-18,6.1573548210674069e-08,4.1742380415943444e-07,4.6105324059479599e-08,4.6114209309650677e-08,5.9074821089924874e-12,2.958055284894733e-12,8.2689962095013679e-12,2.3244407825385118e-08,5.9961300399926428e-12,1.3974362460144536e-12,1.9111314774207345e-19,2.3393091882441491e-12,6.9753878688047896e-13,1.7543199035072724e-19,5.7210255842492146e-05,1.5128753816323374e-17,5.7299077104620806e-18,9.8038661369706513e-07,2.3123363775487078e-07,1.8273450858693408e-07,1.0351811237896857e-06,8.434458648602037e-08,1.7536754373913129e-19,1.3325422353911984e-14,5.6696288353261441e-16,5.579169789496928e-16,9.6205801212643277e-19,1.0004244013592549e-13,8.6564651656855268e-22,6.7494196585682321e-11,6.032697393334564e-20,2.3418734882072216e-21,9.0634069234641682e-13,5.7195423893837478e-25,3.5585370313914234e-25,3.2958839947906564e-28,5.7892495729949489e-12,9.7665675436088684e-15,3.8042137721597389e-13,4.1119341593585964e-12,3.7065209455231659e-16,4.4603223631055511e-14,6.6948972517589449e-16,8.0428224134847382e-16,3.1682534906830894e-16,2.0870221088814831e-16,1.5377502948732536e-23,1.322428446157982e-16,1.8932061343861255e-13,1.9049302729483819e-13,1.971169335283519e-14,3.5636191126632078e-12,4.6322826858017035e-14,2.3198200547213901e-08,7.8904195503950449e-11,2.2779698043235727e-14
7.662407027111005e-12,0.2932528285349233,76.950000000000003,0.0,0.0,0.0,0.99192231729100255,9.4999964045307177,2.8333893418086604e-05,0.00034334790565502155,0.00033971592182269818,3.3488795244539365e-06,3.9237755335812298e-11,0.00027471532896326893,0.0019201450231874932,2.2172229544023602e-07,1.7841441394792311e-14,3.3378210198610994e-12,3.2057840508113733e-09,0.0051042668454761471,9.8887505009007715e-08,9.0009102709337692e-16,1.538407411984821e-16,5.8660741033274404e-14,9.3926110066735826e-18,6.8163001091327916e-08,4.5842071331951162e-07,5.3289046799836268e-08,5.3299339347614015e-08,6.8365945420626296e-12,3.4330685077396846e-12,8.7198860823664873e-12,2.5077878621781838e-08,6.4727330714513344e-12,1.5133954781301795e-12,2.6847572697715799e-19,2.610007165219049e-12,7.7534903016348299e-13,2.4656455248659975e-19,6.0244243134666217e-05,1.6880208507527782e-17,6.3930703392202891e-18,1.0290719155682948e-06,2.4004384813147005e-07,1.8288577100109366e-07,1.0898547934056578e-06,9.380071324740481e-08,2.4646928060417986e-19,1.5405188374964596e-14,6.9588262895474993e-16,6.8519986970731229e-16,1.2417784099176641e-18,1.0947368988896283e-13,1.1695790305480168e-21,7.4265074068356828e-11,7.780429232952191e-20,3.1762959232066598e-21,1.0071314573686083e-12,8.1453933752386996e-25,4.9714499426537905e-25,4.8024340392025108e-28,6.8011205840185361e-12,1.0747131216945029e-14,4.4266661471513529e-13,4.7592748838263182e-12,4.2937524125010946e-16,4.9289383002488422e-14,7.7614222762363986e-16,9.6052623703039637e-16,3.6203071736620668e-16,2.3038467892963828e-16,1.8364796734539242e-23,1.5285855115614719e-16,2.1914183193855436e-13,2.2477893862526368e-13,2.2883204931214248e-14,3.7525049524092831e-12,5.6422474673829502e-14,2.472041655256494e-08,7.9795966513924584e-11,2.6089813491864292e-14
7.996924035113104e-12,0.2932528277543185,76.950000000000003,0.0,0.0,0.0,0.99157144025438126,9.4999961632998193,2.9565576844709663e-05,0.00035820979917528325,0.00035431355541883607,3.5786769330203235e-06,4.0936175805020132e-11,0.00027461949292782533,0.0020068242902922273,2.3175415304558879e-07,1.906570720977158e-14,3.8132016092905138e-12,3.4914069724996587e-09,0.0053347279075414639,1.0765915405262343e-07,9.4081578256176302e-16,1.6126021982956326e-16,6.6572932258088634e-14,1.0735174239879144e-17,7.4371002571377872e-08,4.9674754908664485e-07,6.0340562112334856e-08,6.0352237963585034e-08,7.7493104570014991e-12,3.9005338923222093e-12,9.125536977707643e-12,2.6779522853172191e-08,6.9151461888702298e-12,1.6212978426014183e-12,3.5943892712945991e-19,2.8669284093176824e-12,8.4974687960918316e-13,3.3024601674638819e-19,6.297463786436091e-05,1.8542563431998708e-17,7.0224877678215916e-18,1.0722982669004514e-06,2.476726808383043e-07,1.8301851567179252e-07,1.1387040772760699e-06,1.0271311965625457e-07,3.30112743789215e-19,1.7457741642879783e-14,8.2983424956535287e-16,8.175015473447781e-16,1.5462493323448299e-18,1.1827603327747086e-13,1.5144478163952875e-21,8.0612475670239797e-11,9.6817179128475978e-20,4.1270766079815969e-21,1.1021004571729486e-12,1.1036385287499673e-24,6.6291002191975851e-25,6.6387531286190979e-28,7.8058214124998283e-12,1.1666399208768669e-14,5.0391051577888105e-13,5.3958454302176288e-12,4.8715169619314002e-16,5.3708995029010426e-14,8.8112381599514725e-16,1.1181372195457995e-15,4.0580286505354303e-16,2.5080224482285521e-16,2.1378224435677633e-23,1.7311427083435194e-16,2.4846748531507432e-13,2.5883095485237654e-13,2.6004861266868371e-14,3.9224393667735463e-12,6.67750719563175e-14,2.6116707462033872e-08,8.059731479285449e-11,2.9336915412097634e-14
8.331441043115203e-12,0.2932528269646718,76.950000000000003,0.0,0.0,0.0,0.99122069751954511,9.4999959187715373,3.0796819389069245e-05,0.00037306111810476479,0.00036889546863850127,3.8117537720951388e-06,4.2633387716355655e-11,0.00027452369360310614,0.0020934717642942073,2.4177887204443617e-07,2.0307444491154803e-14,4.332251638389955e-12,3.7891837620210576e-09,0.0055651082765699467,1.1679907664372092e-07,9.8151155855139378e-16,1.6871463972550413e-16,7.5156547345868404e-14,1.2201524489169786e-17,8.0840739331751738e-08,5.3640601347120577e-07,6.7967962587446424e-08,6.7981136506501888e-08,8.7372264735820536e-12,4.4073004118899473e-12,9.5310458353052441e-12,2.852993963796788e-08,7.3703112215077636e-12,1.7325529470517579e-12,4.7536763887357541e-19,3.1364935767901123e-12,9.2839423661379075e-13,4.3694739528036158e-19,6.5704832470008664e-05,2.0286762410904397e-17,7.6828857447866785e-18,1.1149722481293644e-06,2.5502783753272085e-07,1.8314812466748903e-07,1.1872179849457001e-06,1.1200236991731442e-07,4.3676355445111721e-19,1.9690458976317284e-14,9.8242458607659206e-16,9.6826155421081724e-16,1.9080647210156828e-18,1.2737491198926906e-13,1.9400031825849392e-21,8.7197536164784569e-11,1.1939981793235905e-19,5.3049705763560068e-21,1.2010590948006355e-12,1.4767193369384416e-24,8.7389393287788942e-25,9.058486283767038e-28,8.9036083200934919e-12,1.2620115705474151e-14,5.702758428190893e-13,6.0855760515997e-12,5.497816059090018e-16,5.8320341763023344e-14,9.9496991202041881e-16,1.2928133488919953e-15,4.5255136409516607e-16,2.7207622473394218e-16,2.4717925545174594e-23,1.9504547980220453e-16,2.8024255099138155e-13,2.9603063111551677e-13,2.9389471841499557e-14,4.092314271519394e-12,7.8413394800699194e-14,2.7537909897124579e-08,8.1397507516132514e-11,3.2850470814889469e-14
8.665958051117302e-12,0.2932528261669061,76.950000000000003,0.0,0.0,0.0,0.99087008902805773,9.4999956712019227,3.2027621219785225e-05,0.00038790187021683589,0.00038346192734239892,4.0478539705254073e-06,4.4329391957690101e-11,0.00027442793096840501,0.0021800874573462302,2.5179645768141533e-07,2.1565288996477268e-14,4.896903801737375e-12,4.0991105251225767e-09,0.0057954079844773189,1.2630674716659015e-07,1.022178376353102e-15,1.7620399703488096e-16,8.4437358567016659e-14,1.3797164517974081e-17,8.7571103353050162e-08,5.7737454058798745e-07,7.6190754483533368e-08,7.6205545191419948e-08,9.8029146497703977e-12,4.9547434477880636e-12,9.9364127113625007e-12,3.0329093936720164e-08,7.8382190073385638e-12,1.8471605972802373e-12,6.2163781688275236e-19,3.4187477510270143e-12,1.0113972289625933e-12,5.7164211185549351e-19,6.8434811505599524e-05,2.2113097475145314e-17,8.3743747629143759e-18,1.1571005132445257e-06,2.621194009864423e-07,1.8327466538782476e-07,1.2353992567436768e-06,1.2166474015940774e-07,5.7139176489430632e-19,2.2112065891781865e-14,1.1553272469020985e-15,1.1391404156906579e-15,2.3350302656711315e-18,1.3676939431420042e-13,2.4606059015108664e-21,9.4017769107465612e-11,1.4603675124610891e-19,6.751658420976804e-21,1.3039657262621347e-12,1.9532329913510475e-24,1.1399282988686359e-24,1.2212545068200942e-27,1.0098315863267555e-11,1.3607920472572192e-14,6.4192529842007431e-13,6.8304092234596048e-12,6.1744341851561089e-16,6.3123726021311562e-14,1.1180082302254082e-15,1.4854868167366574e-15,5.0232265617286603e-16,2.9420733607296402e-16,2.8401722778294027e-23,2.1871270463331284e-16,3.1455641726116227e-13,3.3649171492611154e-13,3.3046259682950952e-14,4.2621296901250354e-12,9.1424487532473813e-14,2.8984021577307644e-08,8.2196564864692509e-11,3.6642827770249933e-14
