Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376)
8.27645024601499e-10,0.21974428713963762,76.950000000000003,0.0,0.0,0.0,0.99015639116913623,9.4997078504471357,0.00022586073295749402,0.002915887631357761,0.0026159383016861066,0.00028624279734732394,8.9317255049793079e-10,2.0218982937093572e-06,0.0013511886110426816,5.7035454770789225e-06,2.7469353859694002e-12,1.9309185971452434e-07,1.8744494396123612e-07,0.0023646046611117649,2.9103835885879775e-05,3.8554874512225886e-14,1.1050205565739539e-15,8.7139288132727328e-12,4.1984163576436014e-14,1.5758361570870505e-07,3.6444446379359314e-06,1.6109700905350243e-05,1.6117549031377346e-05,4.9083709431376153e-09,2.9146932533472589e-09,3.619799248821028e-15,3.6070740298826442e-07,2.1857174733074569e-10,6.3519468613847547e-11,4.1912539446660839e-12,9.9603438729483385e-10,1.370101893067234e-11,4.1741045831590741e-12,2.6270362871122725e-05,1.0866863866148108e-14,3.512223479675315e-15,1.354062584693667e-08,1.3586289576649748e-09,1.6253364126882239e-10,3.3839899138415819e-08,7.3870069161353858e-08,4.1655567790632841e-12,1.8864390938416447e-11,9.9809783040121452e-11,9.0960067672333845e-11,9.2215800362088013e-12,2.7486214188525053e-13,4.4464312154264681e-13,1.2913953577553195e-10,1.1057341677620925e-12,2.3700522749997734e-13,3.3123748554801547e-12,7.4289376316939983e-15,2.6838868507407405e-15,1.2416223939173031e-16,5.6495367252799417e-11,6.8998228641680314e-15,1.5393809085678983e-13,3.5281925092935587e-10,1.0857443064415086e-13,3.1406869148885035e-13,1.721030239649272e-13,4.5564667523461383e-13,3.30525802698867e-14
8.464737291090704e-10,0.21974427231686516,76.950000000000003,0.0,0.0,0.0,0.98993360420448562,9.4997011407536913,0.00023096571404278158,0.0029815295454847829,0.0026742557782426539,0.00029281000800806774,9.1327890112414531e-10,2.0214644581285848e-06,0.0013817760290810901,5.8320489799661564e-06,2.8099577706364617e-12,2.0657786044597349e-07,2.0053960130958419e-07,0.0024181663140545443,3.0433878790023869e-05,3.9423533573364994e-14,1.1443884660811788e-15,9.401609119668322e-12,4.4924351737680372e-14,1.6313143471316979e-07,3.7352034944098263e-06,1.6920099613587782e-05,1.6928344647598256e-05,5.1553192496116334e-09,3.0614051853000007e-09,3.7018264729623063e-15,3.7721872235533711e-07,2.2857801913866954e-10,6.6450554179382527e-11,4.7294067807370148e-12,1.0516130022007448e-09,1.4482475947557739e-11,4.7176383554675834e-12,2.6865758230066103e-05,1.1473230176747269e-14,3.708203208294934e-15,1.3555966894366558e-08,1.3633018641710825e-09,1.6251436266104804e-10,3.4374271853119942e-08,7.5798195214241851e-08,4.7077426395849211e-12,2.0161171793549855e-11,1.0921547087592605e-10,9.9330018912037639e-11,1.0297179696303604e-11,2.8748697749624428e-13,5.0003500717977626e-13,1.3273850551667537e-10,1.2384762318050378e-12,2.6989093413381577e-13,3.4050217136616626e-12,8.6167156033974584e-15,3.1353278506161043e-15,1.4616288455361109e-16,5.9423492643244905e-11,7.0921201889813137e-15,1.5816339109704282e-13,3.7167865412954761e-10,1.1437902189129353e-13,3.3165954424004959e-13,1.8130456642078572e-13,4.8022123695747792e-13,3.4946130281407026e-14
8.653024336166417e-10,0.21974425755570007,76.950000000000003,0.0,0.0,0.0,0.98971086875643022,9.4996944356415689,0.00023606921961748931,0.003047140440614216,0.0027325277846668374,0.00029937207745711272,9.3337572475590481e-10,2.0210307226128284e-06,0.0014123559885548683,5.9604915958225563e-06,2.8729308175499102e-12,2.206723478975503e-07,2.1422647916963915e-07,0.0024717164305079311,3.1793218531397614e-05,4.0291781049840566e-14,1.1847099957074361e-15,1.0125069382883648e-11,4.7997872848341e-14,1.6871944643682653e-07,3.8258927720945023e-06,1.7750423835737083e-05,1.775907578780659e-05,5.4083399998414282e-09,3.2117264688678559e-09,3.7838360294423892e-15,3.9409582271913166e-07,2.3880598274380003e-10,6.9447436739304056e-11,5.3212042809305033e-12,1.1088005806849343e-09,1.5289486621086327e-11,5.3165064475632563e-12,2.7461026382960148e-05,1.2097149919422957e-14,3.9098562424009911e-15,1.357118018201166e-08,1.367973000512404e-09,1.6249501052229935e-10,3.4908460779933259e-08,7.7726211312441736e-08,5.3050896639687741e-12,2.1511962597222936e-11,1.1926705634765377e-10,1.0825225983669853e-10,1.1469493310819603e-11,3.0039244261780011e-13,5.6076812129616115e-13,1.3634519474975832e-10,1.3836641557124495e-12,3.0642043029442738e-13,3.4978677185436148e-12,9.9596088058905289e-15,3.6499111042314428e-15,1.7141149900052811e-16,6.2426979579990616e-11,7.2848299846830172e-15,1.6238858695435132e-13,3.9105630237081746e-10,1.2034314147998917e-13,3.4989353849001277e-13,1.907590124858104e-13,5.0547722748861942e-13,3.6910165371849681e-14
8.841311381242131e-10,0.21974424285606994,76.950000000000003,0.0,0.0,0.0,0.98948818484260304,9.4996877350972806,0.00024117125004159294,0.0031127203067124443,0.0027907543251753171,0.00030592900621099898,9.5346301834894392e-10,2.0205970871992771e-06,0.0014429284911965082,6.0888733051903998e-06,2.935854531666825e-12,2.3538829422951935e-07,2.2851833533480939e-07,0.0025252550149146525,3.3181827932225558e-05,4.1159616810121039e-14,1.2260057037273656e-15,1.0885225315571265e-11,5.1207609954723554e-14,1.743459194025899e-07,3.9165122777003489e-06,1.8600658243904321e-05,1.8609727140818017e-05,5.667428510910507e-09,3.3656543207988067e-09,3.8658279250671182e-15,4.1133846913618673e-07,2.4925549532529096e-10,7.2510079375134864e-11,5.9705051417160461e-12,1.1675985644227139e-09,1.6122274772371508e-11,5.9748321233791153e-12,2.8056167346483676e-05,1.2738638790532129e-14,4.1171876549595454e-15,1.358628637696233e-08,1.3726424962731083e-09,1.6247559793746416e-10,3.5442485195394711e-08,7.9654097165329358e-08,5.9617037258336866e-12,2.291751948085366e-11,1.2999304610977296e-10,1.1774924660568095e-10,1.2744724857493086e-11,3.135783569452471e-13,6.2721196554153083e-13,1.3995951097708002e-10,1.5421523824343712e-12,3.4689894012230371e-13,3.5909104406589142e-12,1.1473464417343325e-14,4.234753600049799e-15,2.0029539733163653e-16,6.550581922825316e-11,7.4779473079847748e-15,1.6661361179796453e-13,4.109532627759606e-10,1.264671176418401e-13,3.6878458293331562e-13,2.004668825320786e-13,5.3141605644179576e-13,3.8946224187921623e-14
9.029598426317845e-10,0.21974422821790254,76.950000000000003,0.0,0.0,0.0,0.98926555248058812,9.499681039107351,0.0002462718056751362,0.003178269133783938,0.0028489354040290038,0.00031248079479119132,9.7354077887072568e-10,2.0201635519249928e-06,0.0014734935387390139,6.2171940886860782e-06,2.9987289179914399e-12,2.5073864277651415e-07,2.4342790574755012e-07,0.0025787820716462349,3.4599679824185517e-05,4.202704072317836e-14,1.2682961131404957e-15,1.1682991261200904e-11,5.4556441172660612e-14,1.8000919423118967e-07,4.0070618574587837e-06,1.9470787471076253e-05,1.9480283357448626e-05,5.9325800879836898e-09,3.5231859507264669e-09,3.9478021665331997e-15,4.2894642676913455e-07,2.5992641412724867e-10,7.5638444711883904e-11,6.6813411132723958e-12,1.228008179970774e-09,1.6981059011582422e-11,6.6969374722766093e-12,2.865118114073471e-05,1.3397710139362295e-14,4.3302017603701924e-15,1.3601302721387785e-08,1.3773104596164833e-09,1.6245613582357628e-10,3.5976361257675876e-08,8.15818357828183e-08,6.6818882462966568e-12,2.4378581342545695e-11,1.4142252732860443e-10,1.2784377709514857e-10,1.4129320243616753e-11,3.2704454025907212e-13,6.9975173334329607e-13,1.4358137366025771e-10,1.7148334918025205e-12,3.9164917546221587e-13,3.6841477650359574e-12,1.3175305635321024e-14,4.8975885479930016e-15,2.3323748014277513e-16,6.8660002025347399e-11,7.6714678547405582e-15,1.7083840981819488e-13,4.3137058983533809e-10,1.3275127471540511e-13,3.8834677545513958e-13,2.1042869075774358e-13,5.5803911595084142e-13,4.1055866696603771e-14
9.217885471393558e-10,0.2197442136411253,76.950000000000003,0.0,0.0,0.0,0.98904297168791899,9.4996743476583347,0.00025137088687823112,0.0032437869118712289,0.0029070710255330113,0.00031902744372407327,9.9360900330056928e-10,2.0197301168269395e-06,0.0015040511329159002,6.3454539269997068e-06,3.0615539815751099e-12,2.6673630806974429e-07,2.5896790450694659e-07,0.0026322976050060054,3.604674704842773e-05,4.289405265848131e-14,1.3116017116845144e-15,1.2519280169252111e-11,5.8047239671458726e-14,1.8570768063955986e-07,4.0975413892884853e-06,2.0360796118929839e-05,2.0370729058352402e-05,6.2037900266921511e-09,3.6843185625929041e-09,4.0297587604327333e-15,4.4691946086816269e-07,2.7081859644747689e-10,7.8832494956006076e-11,7.4579200581384077e-12,1.2900304573992051e-09,1.7866052849128562e-11,7.4873479262534626e-12,2.9246067788687658e-05,1.4074375171423354e-14,4.5489021801693651e-15,1.3616243601148809e-08,1.3819769808410016e-09,1.6243663328950006e-10,3.651010251181942e-08,8.3509412939907512e-08,7.4701486504884433e-12,2.5895870216665075e-11,1.5358516548387515e-10,1.3855898538815154e-10,1.5629970571546093e-11,3.4079081241047912e-13,7.7878854979749295e-13,1.4721071257679428e-10,1.9026390232684593e-12,4.410118706058126e-13,3.7775778479810813e-12,1.5083385686352283e-14,5.6468031275711284e-15,2.7069855728205455e-16,7.1889517799437875e-11,7.8653878721191543e-15,1.7506293427182554e-13,4.5230932701228642e-10,1.3919593364093812e-13,4.0859440289511664e-13,2.2064494597165592e-13,5.85347782899637e-13,4.3240674156603265e-14
9.40617251646927e-10,0.21974419912566598,76.950000000000003,0.0,0.0,0.0,0.98882044248208023,9.499667660736808,0.00025646849401105704,0.0033092736310548934,0.002965161194036614,0.0003255689535409421,1.013667688628892e-09,2.019296781942009e-06,0.0015346012754611912,6.4736528008953683e-06,3.1243297275165525e-12,2.8339417585924383e-07,2.7515102387634434e-07,0.002685801619231965,3.7523002455593684e-05,4.3760652485997158e-14,1.3559429518434109e-15,1.3395003573851108e-11,6.1682873658447647e-14,1.9143985456421606e-07,4.1879507765372846e-06,2.1270668764069392e-05,2.1281048840285289e-05,6.4810536150299412e-09,3.8490493557839904e-09,4.1116977132577728e-15,4.6525733675409797e-07,2.8193189962724834e-10,8.2092191930073159e-11,8.3046289653136251e-12,1.3536662473052397e-09,1.8777464804458396e-11,8.3507967646918877e-12,2.9840827315741029e-05,1.4768643134082216e-14,4.7732919030270324e-15,1.363112101950929e-08,1.3866421353427458e-09,1.6241709793610729e-10,3.7043720312828419e-08,8.5436816728419648e-08,8.3311968102598633e-12,2.7470091635378845e-11,1.6651120217210551e-10,1.4991833633325239e-10,1.7253615339044626e-11,3.5481699330820616e-13,8.6473970683139189e-13,1.5084746640303628e-10,2.1065402978694911e-12,4.9534631718815386e-13,3.8711990798143747e-12,1.7217242632104129e-14,6.4914776061406352e-15,3.1317976175662539e-16,7.519435586893315e-11,8.0597040828646668e-15,1.7928714601304466e-13,4.7377050812738366e-10,1.4580141238689189e-13,4.2954194082539446e-13,2.3111615226979822e-13,6.1334342084489826e-13,4.5502249091371614e-14
9.594459561544984e-10,0.21974418467145207,76.950000000000003,0.0,0.0,0.0,0.98859796488050633,9.4996609783293753,0.00026156462743386093,0.0033747292814535284,0.0030232059139331893,0.00033210532477800399,1.0337168318577804e-09,2.0188635473069616e-06,0.0015651439681094179,6.6017906912112325e-06,3.1870561609614935e-12,3.0072510313616128e-07,2.9198993429102669e-07,0.0027392941184995398,3.9028418905835103e-05,4.4626840076197276e-14,1.4013402508634954e-15,1.4311071575389692e-11,6.5466206363379321e-14,1.9720425540444595e-07,4.2782899429884437e-06,2.2200389963001873e-05,2.2211227281106788e-05,6.7643661348764495e-09,4.0173755260355547e-09,4.1936190314045068e-15,4.8395981980297239e-07,2.9326618104192482e-10,8.5417497104429611e-11,9.2260369202714519e-12,1.4189162363482246e-09,1.9715498512525812e-11,9.2922296066561613e-12,3.0435459749340739e-05,1.548052148606211e-14,5.0033733395284033e-15,1.3645944991546359e-08,1.3913059860825059e-09,1.6239753610589044e-10,3.7577224179752963e-08,8.7364037181956166e-08,9.269955473091885e-12,2.9101934982334835e-11,1.8023145291184448e-10,1.6194562017086095e-10,1.9007445575475823e-11,3.6912290290649281e-13,9.5803889371149631e-13,1.5449158149270021e-10,2.3275492394100223e-12,5.5503089900906007e-13,3.9650100527484493e-12,1.9597754936966262e-14,7.4414258414841186e-15,3.6122505535361539e-16,7.8574505125629195e-11,8.2544136200230143e-15,1.8351101226419122e-13,4.9575515855167365e-10,1.5256802631765216e-13,4.5120405334316647e-13,2.418428096184544e-13,6.4202738167360134e-13,4.784221526371668e-14
9.97103365169641e-10,0.21974415594647143,76.950000000000003,0.0,0.0,0.0,0.98815316455964242,9.499647627003295,0.00027175247459072625,0.0035055473365600926,0.003139159025698994,0.00034516265368204311,1.0737864800845384e-09,2.0179973789330716e-06,0.001626207010655332,6.8578834448243821e-06,3.3123611111796688e-12,3.3745742045655109e-07,3.276857009035831e-07,0.00284624458856384,4.2126626423815431e-05,4.6357978029016471e-14,1.4953845183643244e-15,1.6267874514977818e-11,7.348739586756468e-14,2.0882419727549555e-07,4.4587573894820319e-06,2.4119316169020066e-05,2.4131098377756147e-05,7.3491190725296711e-09,4.364802766282969e-09,4.3574087887915859e-15,5.2245766908951682e-07,3.1659710819918001e-10,9.2264776338963949e-11,1.1312154204154908e-11,1.5542608196227646e-09,2.1672221921512726e-11,1.142991831092312e-11,3.1624343454494589e-05,1.6957131131583649e-14,5.4806183904143798e-15,1.3675464501573419e-08,1.4006299771136046e-09,1.623583532218967e-10,3.8643920622598445e-08,9.1217896217703637e-08,1.1401376118030705e-11,3.2541166302617823e-11,2.1018071507935061e-10,1.88100742835795e-10,2.2935702450596571e-11,3.9857318818667523e-13,1.1684994405032787e-12,1.6180171344381642e-10,2.8251457518485915e-12,6.9206266963970344e-13,4.1531964471776897e-12,2.518930167245246e-14,9.7003233059016554e-15,4.7641381879016602e-16,8.5560691013661926e-11,8.6450029462347181e-15,1.9195760342180105e-13,5.4129893224992286e-10,1.6658590992297077e-13,4.9673160005078907e-13,2.6406445946278206e-13,7.0146562907799864e-13,5.276392243233955e-14
9.999999999999999e-10,0.2197441303027227,76.950000000000003,0.0,0.0,0.0,0.98811895875727596,9.4996466007523388,0.00027253588706481566,0.0035156048037073345,0.0031480706940407873,0.0003461661816394909,1.0768670840160157e-09,2.0179307692657116e-06,0.0016309027899780453,6.8775721715883558e-06,3.3219914897719955e-12,3.4039946576038351e-07,3.3054508399511623e-07,0.0028544693890706924,4.2369763302387856e-05,4.6491070050024096e-14,1.5028014757465111e-15,1.6425435860842895e-11,7.4129989294174124e-14,2.0972281392151868e-07,4.4726274208177528e-06,2.427020364331831e-05,2.4282060217150567e-05,7.3950989764795679e-09,4.3921216725235263e-09,4.3700046948966927e-15,5.2547926481751326e-07,3.184282940423619e-10,9.2802328161992846e-11,1.1486926467223532e-11,1.5649392283007008e-09,2.1827222301950886e-11,1.1609372448673996e-11,3.1715772194999462e-05,1.7073632489208795e-14,5.5182720053603399e-15,1.3677729220303563e-08,1.4013469875086409e-09,1.6235533670405601e-10,3.8725955589738783e-08,9.1514304525536575e-08,1.1580292710975919e-11,3.2815522749439099e-11,2.1262857453625285e-10,1.9023288650400642e-10,2.3262448959306392e-11,4.0088479813879601e-13,1.1860882250103166e-12,1.6236521661904634e-10,2.8666835379262408e-12,7.036525373590186e-13,4.1677028692283123e-12,2.5669481423790143e-14,9.8959352812549346e-15,4.8644249776180195e-16,8.6110545997208659e-11,8.6751116134755716e-15,1.9260725443164757e-13,5.4488931801746483e-10,1.6769099475449547e-13,5.0035791903703754e-13,2.6581628171493639e-13,7.0615222700981942e-13,5.315614694659388e-14
1.0309950332832695e-09,0.2197441303027227,76.950000000000003,0.0,0.0,0.0,0.98775302093133766,9.499635626114058,0.00028091650055899907,0.0036231772325587279,0.0032433614370277731,0.00035689668123227035,1.1098164996714152e-09,2.0172181706179677e-06,0.0016811382877098492,7.0881581685110362e-06,3.4249669702222948e-12,3.7294676279673054e-07,3.6218135939426677e-07,0.0029424606711617031,4.501447188574043e-05,4.7914591045685688e-14,1.5838401852116382e-15,1.817607594135848e-11,8.1240217513036758e-14,2.1937891662873128e-07,4.6209374639912853e-06,2.5914076593262585e-05,2.5926744002683306e-05,7.8960366430910047e-09,4.6897552877979055e-09,4.5047593221818421e-15,5.5835033685595662e-07,3.3834925780562874e-10,9.8651314922317123e-11,1.3494798391837913e-11,1.681595512866883e-09,2.3526265877054357e-11,1.3674663541017806e-11,3.2693904436728385e-05,1.8346350733505648e-14,5.9296186196924118e-15,1.3701919560424634e-08,1.4090175530156755e-09,1.6232304259531832e-10,3.9603625184955022e-08,9.4685672045677515e-08,1.363928298087836e-11,3.5840138818154118e-11,2.4017207757883022e-10,2.1416982345401021e-10,2.6993765578979684e-11,4.2603331143962458e-13,1.387738578983133e-12,1.6840559248274925e-10,3.3425027613878847e-12,8.3789445919487276e-13,4.3232022268100591e-12,3.1304157458592125e-14,1.2208353269037672e-14,6.0554080959477017e-16,9.2105704633335108e-11,8.9978563252518183e-15,1.9955812242777115e-13,5.8408874059487621e-10,1.7975620822840404e-13,5.403012008602107e-13,2.8494253437486772e-13,7.5732748567382869e-13,5.7478280565284818e-14
1.0641883681823488e-09,0.21974410537861752,76.950000000000003,0.0,0.0,0.0,0.98736128453373562,9.4996238864777798,0.0002898870801801401,0.0037382856606236422,0.0033452741062936857,0.00036837280106064881,1.1450741136144167e-09,2.016455333172268e-06,0.0017349143426093833,7.313496306085111e-06,3.5350978120172469e-12,4.10010677588982e-07,3.9821533168982578e-07,0.0030366581314556214,4.793398769597403e-05,4.9437833685973224e-14,1.6740952765130885e-15,2.0185282773111461e-11,8.9339978291268353e-14,2.2979794574037195e-07,4.7795547240671185e-06,2.7733958808094301e-05,2.7747525290841095e-05,8.4506109048364828e-09,5.0192613977730883e-09,4.6490184276434368e-15,5.9464498079075025e-07,3.6034505634127445e-10,1.0511171331076811e-10,1.5944085471607289e-11,1.8113803866193034e-09,2.5428571290306066e-11,1.6202244365422283e-11,3.3741028592799245e-05,1.9762299706029641e-14,6.3872578013144276e-15,1.3727753211914264e-08,1.4172287869616143e-09,1.6228843437959916e-10,4.0543285440219761e-08,9.80813273800307e-08,1.6158892252099508e-11,3.9261788960484355e-11,2.7252815116860961e-10,2.4217094497220257e-10,3.1496583381680237e-11,4.5380341788512577e-13,1.6328033576242412e-12,1.7489595572939932e-10,3.9200153810708807e-12,1.0041089581914709e-12,4.4902862126438297e-12,3.8446454171552348e-14,1.5179625373924606e-14,7.5982214528941295e-16,9.8752197795864449e-11,9.3446444261133812e-15,2.0700064675056652e-13,6.2765598794333494e-10,1.9316584239115397e-13,5.8544599042981315e-13,3.0620005593541563e-13,8.1421996727724795e-13,6.2367040003481293e-14
1.097381703081428e-09,0.21974408064338052,76.950000000000003,0.0,0.0,0.0,0.98696970886651281,9.4996121605991348,0.00029885308707565118,0.0038532973327786886,0.0034470456208550533,0.00037983296223944733,1.1803020118377137e-09,2.0156928080308991e-06,0.001788667279718791,7.5386445303612262e-06,3.6450755062730016e-12,4.4942637426316371e-07,4.3654414800795541e-07,0.0031308198857788751,5.0943579013289717e-05,5.0959792548749762e-14,1.7680461545746759e-15,2.2338323450741203e-11,9.7956775572862421e-14,2.4029171075236659e-07,4.9379530891674385e-06,2.9615211603859808e-05,2.9629709099504257e-05,9.0238878765661297e-09,5.3598840665851656e-09,4.7932228509290562e-15,6.3206798727001195e-07,3.8302471531890253e-10,1.1177520505943929e-10,1.873350715649288e-11,1.9461860519212493e-09,2.7417410005764381e-11,1.9090556158996001e-11,3.4787758423162825e-05,2.1233023216602805e-14,6.8626002237220807e-15,1.3753529617859337e-08,1.4254366564541815e-09,1.622538128434324e-10,4.1482696660982634e-08,1.0147630383885986e-07,1.9037787328407998e-11,4.2875401760812557e-11,3.0802514700075986e-10,2.7275725071651832e-10,3.6570878652851102e-11,4.8243920990123496e-13,1.9108734479487438e-12,1.8140850287706707e-10,4.5746734947946444e-12,1.1962712775591973e-12,4.6579417006185098e-12,4.6898119698696412e-14,1.874507492962473e-14,9.4643047598847781e-16,1.0563250013389004e-10,9.6926178489547117e-15,2.1444173773771495e-13,6.7287055175526231e-10,2.0708255059621874e-13,6.3312527767167933e-13,3.2826145298617718e-13,8.7327859068364045e-13,6.7534192301769342e-14
