Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456)
1.2300807344061903e-07,0.25308844908511674,76.950000000000003,0.0,0.0,0.0,1.4858849568664705e-05,9.4960256779095538,0.00066214797113881203,0.0031746918866442883,3.1131821145061641e-10,6.4701787051653748e-12,4.0958165644469113e-10,1.8725841728898819e-07,0.00366272539666699,2.4066603964493731e-06,3.3768943887846325e-20,3.0827352602832795e-12,0.0053184336016275742,0.9322622573143583,0.0011301738202683152,9.6017567030835333e-15,2.3192204768867823e-11,2.1903357954789149e-06,3.0687227520943864e-12,0.00031212300776902022,2.4035555366141103e-10,0.021849661841972411,0.022694570157715723,3.2565717411341274e-06,1.7208405564200113e-06,2.1819780428122841e-09,0.011587867416069989,3.4350264745540708e-06,9.070589201685707e-07,4.1478674846096248e-06,3.3398323468013787e-06,8.2231613856860724e-06,0.00034106670107131076,0.015662500192070938,2.4829182585947025e-11,9.4572750555137431e-12,1.6745880457752691e-06,5.5474270055453908e-07,9.6820826503936513e-09,0.00024040720990809529,0.00075814834988669117,7.4542344133286665e-05,1.1646298178204208e-06,0.00010025206001367419,6.053316418392114e-07,7.0054041496239249e-06,7.5880656139267965e-08,7.3236745192781162e-08,6.1531891463552592e-06,4.9750914333622978e-05,2.3911735165122188e-06,9.9045667628689554e-08,2.5015220882736733e-08,3.2881037185906954e-06,8.1037674390991913e-08,0.00047339134592593875,9.7152651264998457e-10,5.5907026227350949e-08,0.0016563047201150114,1.6981183915921804e-07,1.4433173753617932e-06,3.1324739973832354e-07,8.7904611479030976e-07,2.9769134447232337e-08,5.8751765667805537e-09,1.5779981837563143e-14,1.8979060197226295e-08,2.7207589090739316e-05,3.5114040909302103e-08,1.1456964198979883e-08,8.6571679926816012e-10,3.1794082036387748e-08,0.003084730646089794,5.2723284117063399e-09,0.00078962590427279875,5.2723046426155497e-09,8.5415484016838648e-05,2.1082052132591058e-16,1.2319788552110517e-16,3.2061588834408413e-12,2.0281055156608309e-07,4.1549736970377079e-07,1.9948091859934632e-16,1.9538632711083302e-10,5.3278673592728651e-08,0.0002293721717187009,4.5689797756265544e-08
1.243571529741904e-07,0.2530884532250574,76.950000000000003,0.0,0.0,0.0,1.4674038057066269e-05,9.496009837558935,0.0006505342042667535,0.0031067528887447162,3.0795629724913493e-10,6.4003610077381237e-12,4.0081585752112973e-10,1.8614541411727359e-07,0.0036010947405047075,2.355153442852934e-06,3.3404553657814036e-20,2.7285093357950076e-12,0.0053390991783599205,0.93227400269620808,0.0011301794911406935,9.3962614708977023e-15,2.3282281107697301e-11,2.1988544954558342e-06,3.0640801513586838e-12,0.00031212701671132947,2.4032493779755747e-10,0.021849662671978555,0.022694571047062236,3.2565663792715041e-06,1.7208377230948739e-06,2.1820055345374233e-09,0.011612392457392933,3.4422907202480433e-06,9.089772285733389e-07,4.1478677319040972e-06,3.3468973841481714e-06,8.2406074476280994e-06,0.00034106673013482039,0.01570980847251454,2.4881664003697746e-11,9.4772648870853845e-12,1.6796304868491639e-06,5.5641663369003768e-07,9.7105809544329714e-09,0.00024282473760251031,0.00076578178427154397,7.4542348572713451e-05,1.1670996127007998e-06,0.00010187900881328736,6.044160666448945e-07,6.9948998290200567e-06,7.6043788719199729e-08,7.3126812133624354e-08,6.197003627210175e-06,5.095095118957712e-05,2.387582196502781e-06,9.9750942114644922e-08,2.4977593391325211e-08,3.3024221175715351e-06,8.1878571258332655e-08,0.00047885566800219239,9.7845124186232933e-10,5.6542487823185189e-08,0.0016706491922202863,1.7128221174945908e-07,1.453554019577446e-06,3.1595975884654479e-07,8.8665667659569592e-07,2.9980234918620012e-08,5.9166827173368933e-09,1.5916600981039699e-14,1.9117254281856265e-08,2.7405745046319869e-05,3.5514577281514065e-08,1.1456964634199074e-08,8.6572624809596662e-10,3.2169378828687812e-08,0.0030941474802421549,5.2882441518475766e-09,0.00079465242408913606,5.288220335827845e-09,8.6908512504744591e-05,2.1231550303293807e-16,1.2407151292721114e-16,3.2013435308107239e-12,2.0281056889563538e-07,4.1907639926872722e-07,2.0119899786577994e-16,1.9706935472549075e-10,5.3893891047071667e-08,0.00023486254156078825,4.6217388559429608e-08
1.2570623250776178e-07,0.2530884573899001,76.950000000000003,0.0,0.0,0.0,1.449443493473783e-05,9.4959942363774719,0.00063912456099516441,0.0030402977270566527,3.0469097596489518e-10,6.3325471799699629e-12,3.9224153388254423e-10,1.850946457250649e-07,0.0035430346792836068,2.3047715787598491e-06,3.3050621958348539e-20,2.4301544891544302e-12,0.0053593380254721434,0.93228198040082766,0.0011301843482089745,9.1952549632960932e-15,2.3370496905940176e-11,2.2071972912207349e-06,3.05951115182131e-12,0.00031212975981539882,2.4029538996270788e-10,0.021849663502687189,0.022694571934515573,3.2565610992108726e-06,1.720834932995726e-06,2.1820242078602296e-09,0.011636095347431869,3.4493113156981731e-06,9.1083119660984827e-07,4.1478679790648884e-06,3.3537254894550729e-06,8.257468971844266e-06,0.00034106675783714634,0.015756987549027195,2.4932384461394959e-11,9.4965839803887127e-12,1.6846603704994239e-06,5.5808612442227193e-07,9.7390579294426144e-09,0.00024524703757187923,0.00077343030103422595,7.4542353013921987e-05,1.1694866175461288e-06,0.00010350747982427479,6.0351497526673695e-07,6.9845607163229959e-06,7.6201517297965417e-08,7.3018608262218697e-08,6.240134452819599e-06,5.2167229805302375e-05,2.384047417432439e-06,1.0044521196065063e-07,2.4940558534067286e-08,3.3165034101557645e-06,8.2717962650172956e-08,0.00048433155474352104,9.8526794352900931e-10,5.7180161577104857e-08,0.0016847882936687534,1.7273152825364661e-07,1.4636298437456031e-06,3.1863327633648708e-07,8.9415824739010367e-07,3.0188018294601432e-08,5.9575355602596455e-09,1.6051263598979834e-14,1.9253301658995065e-08,2.7600823155302327e-05,3.5916524543295248e-08,1.1456965069780905e-08,8.65732219874473e-10,3.254614470034562e-08,0.0031034009715518508,5.3041165001965809e-09,0.00079959396075954638,5.3040926391450946e-09,8.8412845562884677e-05,2.1378699357047727e-16,1.2493141272085362e-16,3.1966039900217055e-12,2.0281058540845655e-07,4.22604060612518e-07,2.0289241694103871e-16,1.9872822659414708e-10,5.4510410761241435e-08,0.00024040401402079117,4.6746096142115682e-08
1.2705531204133316e-07,0.2530884615792281,76.950000000000003,0.0,0.0,0.0,1.4319837100109932e-05,9.4959788689284892,0.00062791546414515205,0.0029752941873464429,3.0151831544539778e-10,6.2666557290994423e-12,3.8385452762505557e-10,1.8410249155668564e-07,0.0034883355757178258,2.2554903727360658e-06,3.2706723465180685e-20,2.1786865494216892e-12,0.0053791589027274676,0.93228640216521286,0.0011301884094001564,8.998639707169365e-15,2.3456890364286859e-11,2.2153677934644815e-06,3.0550139067417794e-12,0.00031213130822799884,2.402668609638867e-10,0.021849664333754019,0.02269457282014134,3.2565558990468918e-06,1.7208321851164891e-06,2.1820345583599959e-09,0.011658997813765212,3.4560947014191995e-06,9.1262252499433052e-07,4.1478682259666153e-06,3.360322925153129e-06,8.2737614056451612e-06,0.00034106678438773858,0.015804040487955934,2.4981390513698388e-11,9.5152500677911439e-12,1.6896779620038976e-06,5.5975127469451438e-07,9.7675125585030754e-09,0.00024767409823206888,0.00078109386363258912,7.4542357453881482e-05,1.1717930206765712e-06,0.00010513718410923059,6.0262800899549963e-07,6.9743827344541917e-06,7.6353983672166954e-08,7.2912090901329817e-08,6.2825870257336166e-06,5.339973783497146e-05,2.3805677836721217e-06,1.0112856412891918e-07,2.4904101680591474e-08,3.3303534587252727e-06,8.3555883925111977e-08,0.00048981898121367329,9.9197747117978291e-10,5.782004229433099e-08,0.0016987230114580349,1.7415988997720263e-07,1.4735461848901778e-06,3.2126813908292896e-07,9.0155135177910525e-07,3.0392512165520445e-08,5.9977405691683971e-09,1.618397910870722e-14,1.9387219232496075e-08,2.7792847641511696e-05,3.6319879383059495e-08,1.1456965505556335e-08,8.6573491075180732e-10,3.2924376217599427e-08,0.0031124952860986568,5.319946486221996e-09,0.00080445194231335265,5.3199225819856267e-09,8.9928457253750472e-05,2.1523518832910758e-16,1.257776990831216e-16,3.1919383897692102e-12,2.0281060123028511e-07,4.2608060525102963e-07,2.0456129662063375e-16,2.0036306099120818e-10,5.5128229928035296e-08,0.00024599591282784569,4.7275918097021053e-08
1.2840439157490453e-07,0.2530884657926318,76.950000000000003,0.0,0.0,0.0,1.4150051420306813e-05,9.4959637299002235,0.00061690339862756057,0.002911710746131137,2.9843458953394793e-10,6.2026094274842132e-12,3.7565077003926601e-10,1.8316554368586854e-07,0.0034368001418527217,2.2072859174637769e-06,3.2372455114357048e-20,1.9665703067989868e-12,0.0053985704033883706,0.93228746741937707,0.0011301916920017716,8.806320320427437e-15,2.3541498956995439e-11,2.2233695442587311e-06,3.0505866227705636e-12,0.00031213172896042522,2.4023930446791901e-10,0.021849665164898655,0.022694573704002199,3.2565507769207926e-06,1.7208294784734703e-06,2.1820370528098258e-09,0.011681121019529575,3.4626471505619689e-06,9.1435287024694273e-07,4.1478684725082449e-06,3.3666957909463807e-06,8.2894997950551853e-06,0.00034106680996199087,0.015850970215095905,2.5028727505126276e-11,9.5332804207290672e-12,1.694683515239743e-06,5.6141218185814757e-07,9.7959439065709416e-09,0.00025010590831225335,0.00078877243650747836,7.4542361890130769e-05,1.1740209535463587e-06,0.00010676783954084214,6.0175481875514131e-07,6.9643619141505265e-06,7.6501325975942116e-08,7.2807218502454275e-08,6.3243668732064706e-06,5.4648461204196493e-05,2.3771419365042927e-06,1.0180108758900003e-07,2.4868208587547588e-08,3.3439779691573733e-06,8.4392369621708956e-08,0.00049531792237135898,9.9858069805153232e-10,5.8462124846315356e-08,0.0017124543998847178,1.7556740512032411e-07,1.4833044060563636e-06,3.2386454667947857e-07,9.0883655004743354e-07,3.0593744657792731e-08,6.0373033214145617e-09,1.6314757568031532e-14,1.9519024298779562e-08,2.7981843292202302e-05,3.6724638530741518e-08,1.1456965941373856e-08,8.6573450545507463e-10,3.3304069983161548e-08,0.0031214344729801145,5.3357350921557517e-09,0.00080922778611067258,5.3357111465335312e-09,9.14553216954232e-05,2.1666028649600963e-16,1.2661048841369105e-16,3.18734490824177e-12,2.0281061646641338e-07,4.2950630131606718e-07,2.0620576567476995e-16,2.0197398400481959e-10,5.5747345728245507e-08,0.00025163756367472428,4.7806852006450862e-08
1.297534711084759e-07,0.25308847002970813,76.950000000000003,0.0,0.0,0.0,1.3984894186218016e-05,9.4959488141030306,0.00060608491039976372,0.0028495165562876751,2.9543626585357918e-10,6.1403350571674284e-12,3.6762627975400933e-10,1.8228059429016614e-07,0.0033882427108067486,2.1601348188142364e-06,3.2047434769021256e-20,1.787485917278582e-12,0.0054175809567059774,0.93228536400902717,0.0011301942126917288,8.6182034684641135e-15,2.362435944283288e-11,2.2312060180811025e-06,3.0462275577546884e-12,0.0003121310851313417,2.4021267684113066e-10,0.021849665995893771,0.022694574586157937,3.2565457310185657e-06,1.720826812108648e-06,2.1820321308714943e-09,0.011702485578127898,3.4689747732782503e-06,9.1602384584542231e-07,4.147868718609009e-06,3.3728500280492392e-06,8.3046987952722578e-06,0.00034106683470682195,0.015897779523261921,2.5074439601671061e-11,9.5506918617401799e-12,1.6996772732792189e-06,5.6306893891812859e-07,9.8243511152544548e-09,0.00025254245683940731,0.00079646598503451012,7.4542366320681869e-05,1.1761724922236646e-06,0.00010839917071066474,6.0089506481398471e-07,6.9544943909762633e-06,7.6643678775914186e-08,7.2703950614463234e-08,6.3654796384138132e-06,5.591338416217661e-05,2.3737685531003414e-06,1.0246287317632106e-07,2.4832865387877203e-08,3.3573824953819856e-06,8.5227453476242913e-08,0.0005008283531193283,1.0050785157003646e-09,5.9106404168037728e-08,0.0017259835768493744,1.7695418839950701e-07,1.4929058943662267e-06,3.2642271074086893e-07,9.1601443619979703e-07,3.0791744393852427e-08,6.0762294902500946e-09,1.6443609640094538e-14,1.9648734519242106e-08,2.8167835418495439e-05,3.7130798756133135e-08,1.1456966377104617e-08,8.6573117796113209e-10,3.3685222634844674e-08,0.0031302224679709556,5.3514832555491118e-09,0.00081392289806352547,5.3514592702867884e-09,9.2993413063754989e-05,2.1806249077089488e-16,1.2742989916479798e-16,3.1828217717531701e-12,2.0281063120503638e-07,4.3288143263856337e-07,2.0782596040822586e-16,2.0356112910561234e-10,5.6367755336162935e-08,0.00025732829449767481,4.8338895447127533e-08
1.3110255064204728e-07,0.2530884742900615,76.950000000000003,0.0,0.0,0.0,1.3824190598605826e-05,9.4959341164665361,0.00059545660543796686,0.0027886814329383344,2.9251999436892501e-10,6.0797631803262585e-12,3.5977716090817342e-10,1.8144462386411962e-07,0.0033424885514676305,2.1140141850858274e-06,3.1731300021653365e-20,1.6361327973517215e-12,0.0054361988304106202,0.93228026887568205,0.0011301959875665243,8.4341978211854056e-15,2.3705507875795309e-11,2.2388806228411292e-06,3.041935018715029e-12,0.00031212943619532234,2.4018693693651297e-10,0.021849666826556147,0.02269457546666569,3.2565407595854347e-06,1.7208241850960326e-06,2.1820202066843232e-09,0.011723111567547751,3.4750835209593664e-06,9.1763702334721972e-07,4.1478689642049983e-06,3.3787914233234532e-06,8.3193726808406196e-06,0.00034106685874534459,0.015944471079423705,2.5118569821564745e-11,9.5675007761885113e-12,1.7046594689534555e-06,5.6472163476421418e-07,9.8527333978826889e-09,0.00025498373312374072,0.00080417447547812633,7.4542370743940111e-05,1.1782496588396292e-06,0.00011003090883727687,6.0004841650657478e-07,6.9447764024091751e-06,7.678117316368963e-08,7.2602247853216288e-08,6.4059310720110326e-06,5.7194489331762876e-05,2.3704463455232924e-06,1.0311401345667534e-07,2.4798058580359715e-08,3.3705724437902551e-06,8.606116844016212e-08,0.000506350248348397,1.0114718326712767e-09,5.9752875255552317e-08,0.0017393117202987873,1.783203606833022e-07,1.5023520591513833e-06,3.2894285422949729e-07,9.2308563607386899e-07,3.0986540453694561e-08,6.1145248373181181e-09,1.6570546559463504e-14,1.9776367893794472e-08,2.8350849817368529e-05,3.7538356867179774e-08,1.1456966812667522e-08,8.6572509213537483e-10,3.4067830844283898e-08,0.0031388630970520643,5.3671918716838285e-09,0.00081853867192441536,5.367167848480503e-09,9.4542705594414674e-05,2.1944200709377478e-16,1.2823605168234691e-16,3.1783672533955727e-12,2.0281064552005741e-07,4.3620629786620302e-07,2.0942202423589507e-16,2.0512463673154837e-10,5.6989455924486068e-08,0.00026306743574217419,4.8872045994523856e-08
1.3245163017561866e-07,0.2530884785733024,76.950000000000003,0.0,0.0,0.0,1.3667774283451606e-05,9.495919632036939,0.00058501514872490341,0.002729175839608466,2.8968259669054759e-10,6.0208279143947395e-12,3.520996013610091e-10,1.8065479012846639e-07,0.0032993732236057277,2.0689016165319758e-06,3.1423707020179738e-20,1.5080650065194369e-12,0.0054544321332007902,0.9322723486967408,0.0011301970321679188,8.2542140111902126e-15,2.3784979616062745e-11,2.2463967009055914e-06,3.0377073599588512e-12,0.00031212683815792959,2.4016204594340718e-10,0.021849667656739107,0.022694576345580073,3.256535860906344e-06,1.7208215965274363e-06,2.1820016703620407e-09,0.011743018544300458,3.4809791903788379e-06,9.1919393347925478e-07,4.1478692092461801e-06,3.3845256132977444e-06,8.3335353555632925e-06,0.00034106688218077174,0.015991047431430622,2.5161160065090898e-11,9.58372312362511e-12,1.7096303253828836e-06,5.6637035438927858e-07,9.8810900349149395e-09,0.0002574297267447927,0.00081189787494802073,7.4542375158636923e-05,1.1802544229911467e-06,0.00011166279167394198,5.9921455196564379e-07,6.9352042850019815e-06,7.6913936845956e-08,7.2502071871799677e-08,6.4457270240269142e-06,5.8491757757553583e-05,2.3671740597561904e-06,1.0375460259546729e-07,2.4763775019424342e-08,3.3835530775000591e-06,8.6893546697220802e-08,0.00051188358297682727,1.01776157321376e-09,6.0401533163460233e-08,0.0017524400648008757,1.7966604864064006e-07,1.511644330160309e-06,3.3142521080765654e-07,9.3005080552282172e-07,3.1178162337842931e-08,6.1521952054298282e-09,1.6695580099517723e-14,1.9901942735389055e-08,2.8530912735143775e-05,3.7947309708563341e-08,1.1456967247982756e-08,8.6571640231903639e-10,3.4451891315694286e-08,0.0031473600798143202,5.3828617958066458e-09,0.00082307648863832886,5.3828377363191222e-09,9.6103173584805246e-05,2.2079904438309974e-16,1.2902906805272577e-16,3.1739796717422513e-12,2.0281065947343362e-07,4.3948120961395919e-07,2.1099410727609547e-16,2.0666465388884442e-10,5.7612444668898798e-08,0.00026885432061508826,4.9406301226559085e-08
1.3380070970919003e-07,0.2530884828790484,76.950000000000003,0.0,0.0,0.0,1.351548683486046e-05,9.4959053559743438,0.00057475726325281913,0.0026709708746527634,2.8692105606127435e-10,5.9634667197388986e-12,3.4458987094349491e-10,1.7990841759164309e-07,0.003258741971030257,2.0247751950672752e-06,3.1124329359653365e-20,1.399553221275275e-12,0.0054722888172277599,0.93226176048785681,0.0011301973615081811,8.0781645927830376e-15,2.3862809340970923e-11,2.2537575301218358e-06,3.033542981340041e-12,0.00031212334377813083,2.401379672776247e-10,0.021849668486326291,0.02269457722295334,3.2565310333007665e-06,1.7208190455151558e-06,2.1819768894075256e-09,0.011762225556991475,3.4866674277219598e-06,9.2069606720253241e-07,4.1478694536940128e-06,3.3900580880739167e-06,8.3472003621553422e-06,0.00034106690509968059,0.016037511014350213,2.5202251143755145e-11,9.5993744488853178e-12,1.7145900564761708e-06,5.6801517909492021e-07,9.9094203696080091e-09,0.00025988042753810207,0.00081963615135785257,7.4542379563774093e-05,1.1821887031038955e-06,0.00011329456341589402,5.9839315786365037e-07,6.9257744716191625e-06,7.7042094232096986e-08,7.2403385331479935e-08,6.484873436081489e-06,5.9805168952126778e-05,2.3639504747561712e-06,1.0438473623224831e-07,2.473000190522293e-08,3.3963295204836341e-06,8.7724619680303399e-08,0.00051742833198544218,1.0239486760510731e-09,6.1052373002553671e-08,0.0017653698982479816,1.8099138440312908e-07,1.5207841558375749e-06,3.3387002421553843e-07,9.3691062866756392e-07,3.1366639931904126e-08,6.18924651163255e-09,1.6818722541101557e-14,2.0025477645555472e-08,2.8708050832426203e-05,3.8357654160302832e-08,1.1456967682973823e-08,8.6570525388631335e-10,3.4837400784678198e-08,0.0031557170327423715,5.3984938452697834e-09,0.0008275377157543328,5.398469751104252e-09,9.7674791395859219e-05,2.2213381428420006e-16,1.29809071955723e-16,3.1696573895856824e-12,2.0281067311713278e-07,4.4270649364617773e-07,2.1254236595813287e-16,2.08181333767244e-10,5.823671875200486e-08,0.00027468828532371706,4.9941658727048853e-08
1.351497892427614e-07,0.25308848720692384,76.950000000000003,0.0,0.0,0.0,1.3367177383936308e-05,9.4958912835501188,0.00056467972904161495,0.0026140382579461991,2.8423250796126384e-10,5.9076202145714569e-12,3.3724431973385808e-10,1.792029877269511e-07,0.0032204491505512826,1.9816134740996329e-06,3.083285711668882e-20,1.307469091232664e-12,0.0054897766805735116,0.93224865216982855,0.001130196990093974,7.90596400137528e-15,2.3939031055619569e-11,2.2609663248385781e-06,3.0294403266391019e-12,0.00031211900275879403,2.4011466639460863e-10,0.021849669315226368,0.022694578098835513,3.2565262751456742e-06,1.7208165312035685e-06,2.1819462100363833e-09,0.011780751159531987,3.4921537324920407e-06,9.2214487674814829e-07,4.1478696975195355e-06,3.3953941951458023e-06,8.3603808916281281e-06,0.00034106692757473697,0.016083864156443074,2.5241882808703503e-11,9.6144698929197442e-12,1.7195388674033779e-06,5.6965618668505168e-07,9.9377238039084704e-09,0.00026233582558272663,0.00082738927338581235,7.4542383958577178e-05,1.1840543677711525e-06,0.00011492597460735412,5.9758392916341049e-07,6.9164834887486052e-06,7.7165766519554647e-08,7.2306151873708732e-08,6.523376333910616e-06,6.1134700940512326e-05,2.3607744015341217e-06,1.0500451136090069e-07,2.4696726773982332e-08,3.40890676156234e-06,8.8554418087935633e-08,0.00052298447044882225,1.0300340932042084e-09,6.17053899377627e-08,0.0017781025586843186,1.8229650524054879e-07,1.5297730016726131e-06,3.3627754767051159e-07,9.4366581621433432e-07,3.1552003472592756e-08,6.2256847405752929e-09,1.6939986642280841e-14,2.0146991490983444e-08,2.8882291150442608e-05,3.8769387136223937e-08,1.1456968117611624e-08,8.6569178378126872e-10,3.5224356017130652e-08,0.0031639374723831507,5.4140888015612189e-09,0.00083192370689316264,5.4140646742800973e-09,9.9257533453718389e-05,2.2344653092872653e-16,1.3057618852422499e-16,3.1653988126904631e-12,2.0281068649477124e-07,4.4588248808986352e-07,2.1406696264330171e-16,2.0967483536970423e-10,5.8862275366742469e-08,0.00028056866930218494,5.0478116088840688e-08
