Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013)
3.3047054552845187e-09,0.2538392557213775,76.950000000000003,0.0,0.0,0.0,0.00027803189113980597,9.4999523312442093,0.0021267927343400915,0.01501572793005026,0.0018640582973210686,3.1058058170110228e-05,1.7636397365891789e-09,5.6523776588877409e-06,0.1971637876767065,1.0184793099953629e-05,1.5076726370964078e-13,1.8165045317081768e-06,2.4942863133076791e-05,0.75791670629148522,0.00045105704567513803,3.8235434110812243e-14,1.2812521193094267e-13,1.2940535513793868e-08,1.0078220918659275e-11,0.00029244825153081354,2.312368253423396e-05,0.013997834651864766,0.014075711754200569,1.927787424912792e-06,1.0018718114475288e-06,5.009503004265305e-09,0.00090966673990977164,2.4919897123947946e-07,6.4709351365044496e-08,1.0987032635983314e-06,1.8298737530076841e-07,8.1655565937387836e-07,2.3024582237955743e-05,0.009469095576611207,1.3167684791867536e-12,5.1302198435714363e-13,1.3201342875283724e-06,4.2326315285485195e-07,1.5228221053074618e-08,7.2203714619761207e-05,0.00022225127402883236,1.335043604816937e-05,7.8716798019160929e-08,1.0669245523715464e-06,3.4172667820491071e-07,5.4430990003732243e-07,8.0087710975890537e-09,4.4464861998823832e-09,2.3903095870446478e-07,2.0222740474847267e-08,1.9094665118143607e-07,3.6033702662573224e-09,1.4103624063112437e-09,4.2622651216312591e-09,3.4871473980792151e-11,2.8482570518624062e-05,4.3021741635709705e-11,4.370421275487526e-08,1.2020840034539367e-05,1.0805631137006369e-09,3.077745790835507e-08,2.0344921421494761e-09,5.6956113305531992e-09,5.1095434314494759e-10,1.6134685661079723e-10,8.1424393999210427e-17,4.4301079347382579e-10,5.8638199352718464e-07
3.3194303439913986e-09,0.25383931183311664,76.950000000000003,0.0,0.0,0.0,0.0002718778668510289,9.4999526371897076,0.0021263140865654569,0.015011270702444604,0.0018453019382164094,3.0745543666989287e-05,1.7631158636496366e-09,5.642318653221533e-06,0.19694464100394876,1.0181767953017766e-05,1.4925020300159415e-13,1.8134186184731061e-06,2.5055784553673746e-05,0.75813871999632521,0.0004510655943580084,3.8224077206135033e-14,1.2870282548741806e-13,1.2999984728043936e-08,1.0066440835555631e-11,0.00029253478767976148,2.2891010729222061e-05,0.014016590314170069,0.014094996454065339,1.9303702198034995e-06,1.00321422464948e-06,5.0109704624859562e-09,0.00091379494211828822,2.5032984777159542e-07,6.5003068641870938e-08,1.1017900116690248e-06,1.8381858287881485e-07,8.2035230566534322e-07,2.3209165263562036e-05,0.0094726444064964811,1.3227495665360183e-12,5.153522554417045e-13,1.3203873788401231e-06,4.2339559159507319e-07,1.5220555206253497e-08,7.2235619467249363e-05,0.00022235080166719461,1.3425322450182419e-05,7.9083954293449245e-08,1.0727445479350465e-06,3.4215662942693763e-07,5.4831389027133249e-07,8.0451567377143725e-09,4.4793400741484692e-09,2.3994239327353014e-07,2.0425914054828899e-08,1.9243981380933459e-07,3.6171117681999271e-09,1.4215481759437012e-09,4.3138781084423995e-09,3.5295682900356802e-11,2.8620128363966033e-05,4.3188267702746337e-11,4.3723810626361066e-08,1.2104990356198386e-05,1.0881273253562165e-09,3.09618906294728e-08,2.0487342362659811e-09,5.7355087653819568e-09,5.140193096573462e-10,1.6230872340664274e-10,8.1994767263655406e-17,4.45721696075676e-10,5.8997095740543599e-07
3.3341552326982785e-09,0.25383936737350377,76.950000000000003,0.0,0.0,0.0,0.00026595289529922974,9.4999529400644072,0.0021258350146462035,0.01500681496362747,0.0018267343094203544,3.0436173848896418e-05,1.7625922246102262e-09,5.6324222481035768e-06,0.19672568497254175,1.01787437605215e-05,1.4774840816183047e-13,1.8103094574353209e-06,2.5168662217510422e-05,0.75836031923424652,0.0004510739856171798,3.8212723866072002e-14,1.2928329202203107e-13,1.3059410490808548e-08,1.0054506773218531e-11,0.00029262115026476067,2.2660680123183043e-05,0.014035152487941873,0.01411408710921119,1.9329263652189284e-06,1.0045427891934208e-06,5.0124351802317112e-09,0.00091792159942294437,2.5146030095150523e-07,6.5296676010936434e-08,1.1048492085590072e-06,1.8464947942335503e-07,8.2414751581690723e-07,2.3393851274071929e-05,0.0094761884006110304,1.3287284136918247e-12,5.1768165371571481e-13,1.3206431824022948e-06,4.2352817460024431e-07,1.5213064319086714e-08,7.2267521460983854e-05,0.00022245030672647025,1.3499875574824242e-05,7.9450971666109014e-08,1.0785532788384867e-06,3.425774797072362e-07,5.5231649745273171e-07,8.0815289286710987e-09,4.5121832047980328e-09,2.4085451291311311e-07,2.0630072619598222e-08,1.9393288242408649e-07,3.6308635996719889e-09,1.432733967223956e-09,4.3657977648303906e-09,3.5722430404309334e-11,2.8757622312746313e-05,4.3354924670004893e-11,4.3743403281294192e-08,1.2189384581143883e-05,1.0957134607577564e-09,3.1146579885589936e-08,2.0630176098778946e-09,5.7755219087989895e-09,5.170885439868801e-10,1.6327190043169693e-10,8.2566794696384794e-17,4.4843699062135288e-10,5.935657438535704e-07
3.3488801214051584e-09,0.25383942234831464,76.950000000000003,0.0,0.0,0.0,0.00026024829132262524,9.4999532398989235,0.0021253555386762683,0.015002360711701038,0.0018083535119823334,3.0129917072880999e-05,1.7620687371490342e-09,5.6226823859677533e-06,0.1965069215766827,1.0175720717041672e-05,1.4626172473392081e-13,1.8071775345656707e-06,2.52814963986187e-05,0.75858151059273993,0.00045108222527065733,3.8201374850273079e-14,1.2986160864432248e-13,1.3118812950908427e-08,1.004242149147868e-11,0.00029270734232303528,2.2432667159456303e-05,0.014053523141160162,0.014132985672162042,1.935456136808438e-06,1.0058576448629593e-06,5.0138972017911684e-09,0.00092204671236511041,2.5259033117030449e-07,6.5590173504342938e-08,1.1078810461666384e-06,1.8548006504611056e-07,8.2794129081502136e-07,2.3578633766932577e-05,0.0094797276395417931,1.3347050250020555e-12,5.2001018088083887e-13,1.3209015873270202e-06,4.2366089255393554e-07,1.5205741328630712e-08,7.2299421056786138e-05,0.0002225497911250105,1.3574093797008593e-05,7.9817850233967076e-08,1.0843506707333763e-06,3.4298933257336061e-07,5.5631759600475816e-07,8.1178876747621414e-09,4.5450145535264935e-09,2.417673168785705e-07,2.0835214175503086e-08,1.9542580475996659e-07,3.6446257493588585e-09,1.4439193793054138e-09,4.4180235047472618e-09,3.6151711723458023e-11,2.8895052413046173e-05,4.352171237095358e-11,4.3762991126894522e-08,1.2274022532513951e-05,1.1033215048193213e-09,3.1331524800963751e-08,2.0773422337466294e-09,5.8156506769618529e-09,5.2016203156335516e-10,1.6423638321249327e-10,8.3140475096465271e-17,4.5115666277816946e-10,5.9716633392466217e-07
3.3636050101120383e-09,0.2538394767632718,76.950000000000003,0.0,0.0,0.0,0.00025475569902827744,9.4999535367238881,0.0021248756779874514,0.014997907945076442,0.0017901576660456304,2.9826742014237511e-05,1.7615453866464472e-09,5.613093695504205e-06,0.19628835272439568,1.0172698704761898e-05,1.4479000096597137e-13,1.8040233287409035e-06,2.5394287368095826e-05,0.7588023004196417,0.00045109031891481878,3.8190029718247675e-14,1.304377432296435e-13,1.3178192255573897e-08,1.0030187734566443e-11,0.0002927933667807082,2.2206948518247914e-05,0.014071704221903646,0.014151694075796981,1.9379598052538762e-06,1.0071589314433168e-06,5.0153565690703927e-09,0.00092617028148854442,2.5371993867513302e-07,6.5883561172609398e-08,1.1108857162493437e-06,1.8631033985553223e-07,8.3173363163338714e-07,2.3763506304377671e-05,0.0094832622009340724,1.3406794016676659e-12,5.223378374372371e-13,1.3211624868470656e-06,4.237937364681997e-07,1.5198579386140057e-08,7.2331318692796026e-05,0.00022264925670749855,1.3647975557696459e-05,8.0184590092581556e-08,1.0901366508827273e-06,3.4339229075794419e-07,5.6031706205370783e-07,8.1542329803140523e-09,4.5778330960707931e-09,2.4268080442671408e-07,2.1041336718137417e-08,1.9691852922906037e-07,3.6583982059427116e-09,1.455104016490904e-09,4.470554737804276e-09,3.6583522051606101e-11,2.9032418714303571e-05,4.3688630643750892e-11,4.3782574554757504e-08,1.2358904033461454e-05,1.1109514418998539e-09,3.1516724504447694e-08,2.0917080783570317e-09,5.8558949860308485e-09,5.2323975789263146e-10,1.6520216728332314e-10,8.3715807270159827e-17,4.5388069833322518e-10,6.0077270876930966e-07
3.3783298988189183e-09,0.2538395306240399,76.950000000000003,0.0,0.0,0.0,0.00024946707969651264,9.4999538305696447,0.0021243954511774299,0.014993456662173114,0.0017721449106585846,2.9526617663309091e-05,1.761022282015274e-09,5.6036505826257438e-06,0.19606998024093297,1.0169677595945076e-05,1.4333308705626046e-13,1.8008473118471094e-06,2.5507035394134121e-05,0.75902269483257356,0.00045109827193256808,3.8178687954527619e-14,1.3101761495262214e-13,1.323754855046153e-08,1.0017808172941542e-11,0.00029287922645688022,2.198350111427909e-05,0.014089697658556716,0.014170214233546299,1.9404376287052602e-06,1.0084467879327331e-06,5.0168133217549556e-09,0.00093029230733964504,2.5484912325368211e-07,6.6176839053447113e-08,1.1138634103893407e-06,1.8714030396308025e-07,8.3552453923331603e-07,2.3948462513149177e-05,0.0094867921596071877,1.3466515399841514e-12,5.2466462190394097e-13,1.3214257775495334e-06,4.2392669748559705e-07,1.5191573738031689e-08,7.2363214789512577e-05,0.00022274870524766532,1.37215193629363e-05,8.0551191336278204e-08,1.0959111481376384e-06,3.4378645619598648e-07,5.6431477341405771e-07,8.1905648496735778e-09,4.6106378220875126e-09,2.4359497481550338e-07,2.1248438232654477e-08,1.9841100491587322e-07,3.6721809584120338e-09,1.4662874881926388e-09,4.5233908693762409e-09,3.7017856546426461e-11,2.9169721267259526e-05,4.3855679322324242e-11,4.3802153941428737e-08,1.2444028907156767e-05,1.1186032549617658e-09,3.1702178129471599e-08,2.106115112670496e-09,5.8962547521740462e-09,5.2632170855630468e-10,1.6616924817886856e-10,8.429279001753135e-17,4.5660908316772737e-10,6.0438484963510168e-07
3.393054787525798e-09,0.2538395839362217,76.950000000000003,0.0,0.0,0.0,0.00024437469989194296,9.4999541214658727,0.0021239148761372554,0.014989006861065241,0.0017543134035865652,2.9229513322349485e-05,1.7604993342323219e-09,5.594347561016773e-06,0.19585180587180681,1.0166657608620668e-05,1.4189083298201946e-13,1.7976499488829815e-06,2.5619740742069184e-05,0.75924269972731984,0.00045110608950140482,3.8167350409804677e-14,1.315956603762952e-13,1.3296881979670693e-08,1.0005285454336063e-11,0.00029296492406763409,2.1762302094453344e-05,0.014107505359988084,0.014188548039586612,1.9428898745818218e-06,1.0097213497831591e-06,5.0182674995860738e-09,0.00093441279046629477,2.5597788529977676e-07,6.6470007176629806e-08,1.1168143199597082e-06,1.8796995748223368e-07,8.3931401456407923e-07,2.4133496084215998e-05,0.0094903175876573775,1.3526214446330141e-12,5.2699053610880496e-13,1.3216913606716622e-06,4.2405976730737852e-07,1.518471826828721e-08,7.2395109751861937e-05,0.0002228481384509301,1.3794723782907257e-05,8.0917654058182017e-08,1.1016740929140491e-06,3.4417193002219534e-07,5.6831060957358866e-07,8.2268832872082034e-09,4.6434277350304393e-09,2.4450982730455686e-07,2.1456516694075036e-08,1.9990318157193095e-07,3.6859739955638298e-09,1.477469408892044e-09,4.5765313007022802e-09,3.7454710330307916e-11,2.9306960123905443e-05,4.4022858240710465e-11,4.3821729648968113e-08,1.2529396976781764e-05,1.1262769289514362e-09,3.1887884813952727e-08,2.1205633074268302e-09,5.9367298915674764e-09,5.2940786921131261e-10,1.6713762149690833e-10,8.4871422136746368e-17,4.5934180316281538e-10,6.0800273786615537e-07
3.40630718736199e-09,0.25383963145273297,76.950000000000003,0.0,0.0,0.0,0.00023995318784922782,9.4999543807752005,0.0021234820751034468,0.01498500330568486,0.0017384185068578643,2.8964676401202043e-05,1.7600288074226877e-09,5.5860907066939027e-06,0.19565561970807058,1.0163940486327464e-05,1.4060521687266585e-13,1.7947544501780481e-06,2.5721139282439901e-05,0.7594403757950261,0.00045111301362457879,3.8157149878869108e-14,1.3211466241548497e-13,1.3350262633660219e-08,9.9938947913074339e-12,0.0002930419155163535,2.1565126642223659e-05,0.014123375049779237,0.014204890684486998,1.9450752442166674e-06,1.0108572006393442e-06,5.0195740891704459e-09,0.00093811990670541079,2.5699341008172551e-07,6.6733764687801591e-08,1.119447395740722e-06,1.8871638018682218e-07,8.4272331854673678e-07,2.4300087280058348e-05,0.009493486656691667,1.3579924498296179e-12,5.2908311515909747e-13,1.3219322669472013e-06,4.2417961658596565e-07,1.5178671520819917e-08,7.2423814570166914e-05,0.0002229376165773956,1.3860316455654744e-05,8.1247352147788541e-08,1.106850809575192e-06,3.4451150807857911e-07,5.7190516055380121e-07,8.259558400406019e-09,4.6729251788776734e-09,2.4533377712970057e-07,2.1644620917390684e-08,2.0124584389397344e-07,3.6983965130884769e-09,1.4875314968366885e-09,4.6246173670545573e-09,3.7850028668822165e-11,2.9430420678478815e-05,4.4173430490035014e-11,4.3839344928108178e-08,1.2606436025837446e-05,1.1332019136959112e-09,3.2055236486950792e-08,2.1336018505152437e-09,5.9732560918743307e-09,5.3218900154916535e-10,1.680102588700462e-10,8.5393600271328053e-17,4.6180494615625447e-10,6.112637359295576e-07
3.419559587198182e-09,0.253839678533395,76.950000000000003,0.0,0.0,0.0,0.00023567937189303582,9.4999546377408777,0.0021230490180472912,0.014981000948033075,0.0017226676270533938,2.8702239127392039e-05,1.7595584410298791e-09,5.5779397643189056e-06,0.19545959653498926,1.0161224171247894e-05,1.3933124959996436e-13,1.7918423618023581e-06,2.582250365561042e-05,0.75963774495825853,0.00045111983556937366,3.8146952373113374e-14,1.3263432288462562e-13,1.3403624984811399e-08,9.9823921773456317e-12,0.00029311877965486279,2.1369737718703238e-05,0.014139097189080688,0.014221085257477985,1.9472402930649883e-06,1.0119824905628953e-06,5.0208786497253919e-09,0.00094182577418572375,2.5800859275716777e-07,6.6997433360813043e-08,1.1220590699840116e-06,1.8946255148638164e-07,8.4613146382643547e-07,2.4466731571451542e-05,0.0094966521611286846,1.3633616455329495e-12,5.3117498921004981e-13,1.3221748859397994e-06,4.242995418052075e-07,1.51727381467879e-08,7.245251905804255e-05,0.00022302708476157525,1.3925632165401355e-05,8.1576938175490195e-08,1.1120180650447726e-06,3.4484419979307895e-07,5.7549801082312514e-07,8.2922226405924796e-09,4.7024091207141504e-09,2.46158278319652e-07,2.1833513329658856e-08,2.0258818813317831e-07,3.710827344066129e-09,1.4975917462885423e-09,4.6729489858199523e-09,3.8247380048909952e-11,2.9553829721681586e-05,4.4324107982678516e-11,4.3856957753812296e-08,1.2683671791511612e-05,1.1401445810351924e-09,3.2222791821364771e-08,2.1466736873043062e-09,6.0098756155219224e-09,5.3497352207171399e-10,1.6888393634610686e-10,8.5917112554488781e-17,4.6427157914039964e-10,6.145293608597595e-07
3.4328119870343737e-09,0.25383972518217013,76.950000000000003,0.0,0.0,0.0,0.00023154820293718638,9.4999548923840589,0.0021226157166489776,0.014976999786838122,0.0017070594593250978,2.8442179757896387e-05,1.7590882178760267e-09,5.5698912904907067e-06,0.19526373747125905,1.0158508692166782e-05,1.3806882555140187e-13,1.7889140088358222e-06,2.5923834049167864e-05,0.75983481108703932,0.00045112655871445159,3.8136758005837172e-14,1.3315381029931425e-13,1.3456969135002698e-08,9.970779478323113e-12,0.00029319551826454901,2.11761191371337e-05,0.014154673129711288,0.014237133100180668,1.9493852085951491e-06,1.0130973161552792e-06,5.0221812069720168e-09,0.00094553039331072707,2.5902343349961933e-07,6.7261013225050503e-08,1.1246494816356997e-06,1.9020847146290252e-07,8.4953845107136932e-07,2.4633424491412964e-05,0.0094998141482729986,1.368729033021662e-12,5.3326615876864492e-13,1.322419153105467e-06,4.2441953753068081e-07,1.5166914256931799e-08,7.2481223479162408e-05,0.00022311654411503976,1.3990669999269593e-05,8.1906412206804938e-08,1.1171758117560477e-06,3.4517007722115477e-07,5.7908907594557714e-07,8.3248760109917897e-09,4.7318788622387832e-09,2.4698333033754688e-07,2.2023192434834362e-08,2.0393017902271299e-07,3.7232664803952692e-09,1.5076498865764006e-09,4.7215257122988111e-09,3.8646760844757516e-11,2.9677187293810886e-05,4.4474890600424093e-11,4.3874568362094351e-08,1.2761104144938806e-05,1.1471049195835233e-09,3.2390550198044023e-08,2.1597787961933448e-09,6.0465884014170437e-09,5.3776142047746378e-10,1.6975865075350392e-10,8.644195811364151e-17,4.6674169199876083e-10,6.1779959925479605e-07
3.4460643868705655e-09,0.25383977140300207,76.950000000000003,0.0,0.0,0.0,0.00022755480470143069,9.4999551447257513,0.0021221821821886975,0.01497299982086907,0.001691592710643237,2.8184476746645206e-05,1.7586181377908058e-09,5.5619419958444563e-06,0.19506804359044264,1.0155794038803947e-05,1.3681784013441271e-13,1.7859697120887768e-06,2.6025130648891044e-05,0.76003157792572085,0.00045113318632233104,3.8126566738446891e-14,1.3367312527199645e-13,1.3510295185131339e-08,9.9590585334794581e-12,0.00029327213306847499,2.0984254857363231e-05,0.014170104211175785,0.014253035542060281,1.9515101753794843e-06,1.0142017733141935e-06,5.0234817856768882e-09,0.00094923376448512772,2.6003793242501769e-07,6.7524504310418959e-08,1.1272187694257615e-06,1.9095414019850422e-07,8.529442809425929e-07,2.4800161614371089e-05,0.0095029726638866576,1.3740946128937027e-12,5.3535662406763883e-13,1.3226650061040957e-06,4.2453959851334568e-07,1.51611960997894e-08,7.2509928087962229e-05,0.00022320599571070074,1.4055429084107484e-05,8.2235774306538388e-08,1.1223240031127509e-06,3.4548921188841421e-07,5.8267827254603164e-07,8.3575185148403215e-09,4.7613337138992301e-09,2.4780893264744359e-07,2.2213656730966381e-08,2.0527178171985581e-07,3.735713913965082e-09,1.5177056502542714e-09,4.7703470993190447e-09,3.904816740942569e-11,2.9800493435862478e-05,4.462577822475721e-11,4.3892176980769044e-08,1.2838732957265561e-05,1.154082917771172e-09,3.2558511000744483e-08,2.1729171554052976e-09,6.0833943884714008e-09,5.4055268651321519e-10,1.7063439893231543e-10,8.6968136075468754e-17,4.6921527466498668e-10,6.2107443777461088e-07
3.4593167867067574e-09,0.2538398171997849,76.950000000000003,0.0,0.0,0.0,0.0002236944677954822,9.4999553947867561,0.0021217484255603462,0.014969001048889175,0.0016762660996896821,2.7929108742747371e-05,1.7581482006040714e-09,5.5540886542066934e-06,0.19487251592254315,1.0153080208904566e-05,1.3557818970390052e-13,1.7830097881587675e-06,2.6126393638768486e-05,0.7602280490973452,0.00045113972154339809,3.8116378562477548e-14,1.3419226992687592e-13,1.3563603235122664e-08,9.9472311596626583e-12,0.00029334862573337199,2.0794128984524336e-05,0.014185391760775575,0.014268793900536319,1.9536153761319899e-06,1.0152959570613691e-06,5.0247804097813336e-09,0.00095293588811475385,2.6105208964189261e-07,6.7787906645744409e-08,1.1297670718506932e-06,1.916995577757338e-07,8.5634895409419301e-07,2.4966938555985346e-05,0.0095061277522426706,1.3794583857473086e-12,5.3744638534049489e-13,1.3229123846523038e-06,4.2465971966148803e-07,1.5155580267168348e-08,7.2538633129885395e-05,0.00022329544058413529,1.411990858594112e-05,8.2565024538802137e-08,1.1274625934762531e-06,3.458016747899376e-07,5.8626551830147974e-07,8.390150155385778e-09,4.790772994820162e-09,2.4863508471425258e-07,2.2404904710363957e-08,2.0661296180277703e-07,3.7481696367203177e-09,1.5277587730773476e-09,4.8194126972902589e-09,3.9451596075304876e-11,2.9923748189504436e-05,4.4776770737413476e-11,4.3909783829732731e-08,1.2916558099650419e-05,1.1610785640161034e-09,3.2726673616110224e-08,2.1860887431299907e-09,6.12029351560165e-09,5.4334730997378706e-10,1.715111777371698e-10,8.7495645566723664e-17,4.7169231711913139e-10,6.2435386314074187e-07
