Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500)
3.135199508561419e-21,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.99999999999941858,9.5,4.6710063210196769e-15,5.3258924589909494e-14,5.3258474342055291e-14,4.4590387894555515e-25,4.4588549823064678e-25,4.70224554769233e-13,8.7748887172704037e-22,2.3054119368326055e-25,1.0872258847999597e-36,3.1883387147843841e-41,1.7043527624181528e-28,2.0097790595255297e-21,5.0499776819935277e-27,1.1235605932091995e-36,5.4877178952529576e-41,9.1042636630261444e-43,1.6000434561219309e-54,5.3678906364969457e-36,1.4756759892782884e-26,7.2923576239581459e-37,7.2923576239872715e-37,2.526128650611178e-48,3.8536239777195943e-49,2.1055092364056296e-39,5.4947584319738459e-27,4.0783285833298234e-38,3.110757009862252e-39,4.0904754259024334e-86,2.3137883394294579e-48,1.2874589478118226e-40,3.7504675200863391e-86,2.3149048118592852e-23,7.5017130312054322e-60,7.5017069203742052e-60,9.7925247844506725e-34,2.900862085526311e-34,6.1204516039286393e-25,9.7919325659170702e-34,2.6679782850929083e-44,3.7504675200855876e-86,2.0704859441091119e-51,1.9741771848353423e-50,6.6822203499563039e-62,1.0381261201192545e-73,1.4676021942834453e-41,1.326600203682544e-85,1.165222859300169e-30,2.1123510192443907e-63,1.5190857737211276e-85,3.4155902609175851e-41,5.8632598591379941e-98,9.5391869134148476e-91,8.3346414350862412e-102,5.1260155594790531e-58,2.2091360356569385e-41,3.5825969426089104e-59,3.4012533315497679e-41,1.139443698204023e-52,6.4811858529653629e-34,1.1782202659313815e-52,9.4957367123128426e-54,4.6521582609063839e-45,2.4575253468014417e-44,1.0838673215031378e-63,4.7860091299421891e-45,6.9788576519448246e-48,5.0957918016964413e-68,8.4578440991097763e-52,5.9954494787649999e-38,4.4703993121612707e-69,4.5024807581049594e-19,2.311934279057886e-36,2.2277240246666291e-35,2.3119342790578873e-36,6.7737907795937194e-61,1.517410990408595e-56,1.0587274793568682e-56,2.56173366594325e-98,2.426280258498627e-100,1.8674824756285291e-44,5.5613687232985098e-54,1.2609853940892496e-54,6.774207485135503e-73,1.3577674026965236e-45,9.5597148041231251e-82,1.7017643473973455e-55,2.0744349104993993e-66,2.8832029606778297e-77,6.8443679468617229e-78,8.7273088503769878e-68,2.1573131758253954e-59,8.3864783488637994e-83,2.1573139111144287e-59,1.7514010934985835e-74,1.0432908291633668e-61,4.5960682601048692e-73,2.9073058102632801e-68,7.186393759573903e-78,8.0793390729750583e-23,6.4373131926282996e-59,1.3719861879003928e-52
6.273122908963465e-21,0.2923124335538858,76.950000000000003,0.0,0.0,0.0,0.99999999999883671,9.5,9.3460708577792917e-15,1.0656412105031008e-13,1.0656322016385443e-13,1.7847775744059455e-24,1.7846153337216594e-24,9.408576391325879e-13,3.5122422694679262e-21,9.2276557852860773e-25,8.7013431251604812e-36,2.5526097123844272e-40,6.8218527213204953e-28,8.044353828971385e-21,2.021307134939133e-26,8.9867514524664976e-36,4.3935082462211041e-40,7.2889467124802139e-42,2.5621542264306911e-53,4.2975763942634779e-35,5.9065496793884481e-26,5.8383201644557617e-36,5.8383201645024001e-36,4.0450970598268825e-47,6.1708192319740404e-48,1.6856876090366537e-38,2.199335336689257e-26,3.2651425776530956e-37,2.4904970522776166e-38,5.2464411402267105e-84,3.705075946389001e-47,1.0307499804115189e-39,4.8103472197822598e-84,9.2656520122081292e-23,2.4025669788391198e-58,2.4025630645699929e-58,7.8399740340572562e-33,2.3224534964806645e-33,2.4497756547040536e-24,7.8394998992549186e-33,4.2722413412270976e-43,4.8103472197803276e-84,3.3154751279856544e-50,1.5806702741959907e-49,2.1401097799350725e-60,6.6496878544653034e-72,1.1749741136818724e-40,1.699511624150326e-83,4.6639280952274554e-30,3.3827792132279305e-62,1.946105483421933e-83,2.7345490297263092e-40,1.5022931584715853e-95,1.2220682342206857e-88,2.1355143991243165e-99,1.6417052084075734e-56,1.7686517678687199e-40,1.147395668751992e-57,2.7230707726476758e-40,1.824594456370853e-51,2.5941633868022029e-33,1.8866875050453086e-51,1.5205550767822507e-52,3.7245553190928745e-44,1.9675145342718338e-43,3.4596321911878557e-62,3.8317170270243246e-44,5.7112882298283598e-47,3.2640951634966178e-66,1.3543570232432552e-50,4.8000046773809867e-37,2.8635017601594623e-67,9.0088734257025536e-19,1.8509531457651296e-35,8.9167018807234257e-35,1.8509531457651309e-35,2.169436958298297e-59,2.4289674662138248e-55,1.6946169722929831e-55,6.5637109985367288e-96,6.2241381187750554e-98,1.4951214894569807e-43,5.5434435926797604e-53,2.0192192389289529e-53,4.3391996342717418e-71,1.0870395028241207e-44,1.2246980069682629e-79,2.7250401919359744e-54,6.6437773947997073e-65,1.8468275991631239e-75,4.3841406817754871e-76,2.7950887670262742e-66,3.4545094951420709e-58,1.0743943243248775e-80,3.4545118500444527e-58,1.12185506763875e-72,1.7065185995852415e-60,1.5031138267369617e-71,9.3112069087341563e-67,2.3504204098847409e-76,3.2338399366342319e-22,2.0616735306125987e-57,2.1969654674892463e-51
1.2548969709767558e-20,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.99999999999767286,9.5,1.8696199931287184e-14,2.1317451396679711e-13,2.1317271180443596e-13,7.141435074695254e-24,7.140076408931161e-24,1.8821237896274021e-12,1.4053543829736531e-20,3.6922642407751283e-24,6.9588025874064776e-35,2.0428636130779311e-39,2.7296296761240122e-27,3.2187893215717434e-20,8.0878614140334828e-26,7.1784610065435934e-35,3.5161373322765108e-39,5.8333726296777943e-41,4.1011151245504016e-52,3.4393672010055331e-34,2.3633892352066644e-25,4.6724305157093995e-35,4.6724305157840493e-35,6.4747893793824232e-46,9.8773293823988989e-47,1.3490623703470423e-37,8.8002060218698243e-26,2.6131062657380765e-36,1.9931545082242535e-37,6.7222579380476471e-82,5.9305342989706044e-46,8.2491323749327011e-39,6.1634913875958983e-82,3.7074676709136107e-22,7.6914407735305148e-57,7.691415711588103e-57,6.2743618468872785e-32,1.8586686057593694e-32,9.8022934186114304e-24,6.2739823951362612e-32,6.8383683157761824e-42,6.1634913875909498e-82,5.3069193083704602e-49,1.265221722552127e-48,6.8512312901190493e-59,4.2576188202816875e-70,9.4033637882812416e-40,2.1763118397911032e-81,1.8661787425517593e-29,5.4154993623311442e-61,2.4920879301102397e-81,2.18847030247677e-39,3.8475334714563045e-93,1.5649212040486503e-86,5.4692810756312117e-97,5.2556661496965142e-55,1.415458447579325e-39,3.6732103464134104e-56,2.1792842145514943e-39,2.920539241224859e-50,1.0380032600193132e-32,3.019928615109333e-50,2.4338783766717864e-51,2.9807762220428567e-43,1.5746095571740869e-42,1.1001584279425251e-60,3.0665375578220083e-43,4.769175473580444e-46,2.0899136536211565e-64,2.1678532296117594e-49,3.8414619281419659e-36,1.8334243158487525e-65,1.8021659092235084e-18,1.4813250070422134e-34,3.5678423390962437e-34,1.481325007042216e-34,6.9451179951711791e-58,3.88515668511598e-54,2.7101682336181468e-54,1.6810360382782425e-93,1.5950276226374278e-95,1.196551589078977e-42,5.0462918847639984e-52,3.2320647202052064e-52,2.7782745706501809e-69,8.6996197569007756e-44,1.5682886900455034e-77,4.3618389804156788e-53,2.1269029576873629e-63,1.1824748065758106e-73,2.8070490818380081e-74,8.9480459576717724e-65,5.5294573787419583e-57,1.3758171080949901e-78,5.5294649175837978e-57,7.1829408162132911e-71,2.846448506657987e-59,5.0113313162490755e-70,2.9808394285609382e-65,7.8369458566612879e-75,1.2939562182253468e-21,6.6001299935396436e-56,3.5165755148279484e-50
2.510066331137574e-20,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.99999999999534517,9.5,3.7396458078257574e-14,4.2639529978251829e-13,4.2639169507353208e-13,2.8570390495013657e-23,2.8559279668678173e-23,3.7646560176894565e-12,5.6223325192519795e-20,1.4771460971815491e-23,5.560247681086307e-34,1.6346013185754157e-38,1.0920296133633441e-26,1.2877252950962283e-19,3.2356712153675587e-25,5.7221013641537577e-34,2.8134368221882118e-38,4.6675843969775758e-40,6.5631184947554504e-51,2.7520162639555708e-33,9.4550958852929761e-25,3.7386543172621971e-34,3.738654317381662e-34,1.036177014277401e-44,1.580694242392642e-45,1.0794548151948767e-36,3.5206553702768812e-25,2.0908818109601461e-35,1.5948263620311698e-36,8.6088533521176715e-80,9.4907852631695431e-45,6.6005590267747864e-38,7.8932694911549587e-80,1.4832284513289328e-21,2.4617739725559103e-55,2.4617579295963242e-55,5.0204425987861758e-31,1.4872172294165864e-31,3.9215555098238346e-23,5.0201389800375883e-31,1.0943615321504703e-40,7.8932694911422875e-80,8.4927983920921149e-48,1.0126978401625644e-47,2.1928546959375663e-57,2.7254578606800411e-68,7.5241195585304272e-39,2.7862786772450807e-79,7.4659301503747368e-29,8.6692813775994421e-60,3.1905590625436553e-79,1.7511087366079852e-38,9.8518138503329398e-91,2.0035305562539698e-84,1.4004385328405168e-94,1.6821667380635867e-53,1.1325810217901032e-38,1.1756744152183966e-54,1.7437584805245701e-38,4.6738131503290083e-49,4.1526889461630056e-32,4.8328686929026154e-49,3.8949977959949972e-50,2.3850738591547836e-42,1.2599268230508633e-41,3.4748787260245516e-59,2.4536949990272164e-42,4.133579532920245e-45,1.3378304516421983e-62,3.4692708689057597e-48,3.0737521816197113e-35,1.1736422170426075e-63,3.6047231750649474e-18,1.1852849874508363e-33,1.4273693656778036e-33,1.1852849874508404e-33,2.2229049849710039e-56,6.208658475243783e-53,4.3297366616846392e-53,4.3043792265138181e-91,4.0853818192788347e-93,9.5742306866580306e-42,4.33144812149207e-51,5.1723523903853683e-51,1.7784755555420632e-67,6.9610175808796316e-43,2.0078417336149368e-75,6.9803624593622569e-52,6.8075205820912732e-62,7.5694556508979327e-72,1.7968951113781061e-72,2.8639767699448119e-63,8.8489078712039479e-56,1.7614250705258128e-76,8.8489320004727438e-56,4.5980641634938592e-69,4.9230224126245345e-58,1.731570002307511e-68,9.5406919679780642e-64,2.7083089844918812e-73,5.1766595766326557e-21,2.1124856156739292e-54,5.6276657220466405e-49
5.0204050514592103e-20,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.99999999999068978,9.5,7.4796974372016879e-14,8.5283687134497912e-13,8.5282966156345658e-13,1.1429086287274261e-22,1.1420103527749037e-22,7.5297201821033227e-12,2.249115943518617e-19,5.9090650750700361e-23,4.4361079366278869e-33,1.3078052786040146e-37,4.3684739652186752e-26,5.151320172110568e-19,1.2943738235073076e-24,4.5436796973913147e-33,2.2509515401619806e-37,3.7344220727239386e-39,1.0502054834059557e-49,2.2018219663681791e-32,3.7823461636208477e-24,2.9912074449862588e-33,2.9912074451774225e-33,1.6580516045889554e-43,2.5293679637184692e-44,8.6364576748068179e-36,1.4083767044872365e-24,1.6728639164288951e-34,1.275982115442984e-35,1.1022125589553625e-77,1.5186799883439287e-43,5.2809482799072293e-37,1.0105946063801472e-77,5.9333964085985617e-21,7.878475462491667e-54,7.878372777997317e-54,4.0167351598437653e-30,1.1898866711877802e-30,1.5687497547011962e-22,4.0164922422684497e-30,1.7511564670683016e-39,1.0105946063769024e-77,1.358985891092064e-46,8.1076041686823807e-47,7.0178706880312848e-56,1.7444788601052892e-66,6.0198669128071273e-38,3.5668196846666909e-77,2.9866151120207029e-28,1.388096385557202e-58,4.0843541489499323e-77,1.401019988709154e-37,2.5223362462040331e-88,2.5647953100333415e-82,3.5855093452652802e-92,5.3834990837628259e-52,9.0614957925357568e-38,3.7625533265833221e-53,1.3951392414214532e-37,7.4788602700553973e-48,1.6612107686822211e-31,7.7333756232462959e-48,6.2326304441683241e-49,1.9082402561581903e-41,1.0080370664542726e-40,1.0835344061364612e-57,1.9631408462202048e-41,3.8152481024226593e-44,8.5630287204525874e-61,5.5513978030992763e-47,2.4592336097244972e-34,7.5121119489020314e-62,7.2098382368875218e-18,9.4831789239388723e-33,5.7099429925748145e-33,9.4831789239389394e-33,7.1140432629548111e-55,9.9066373862573541e-52,6.9046728160837471e-52,1.1020384178003002e-88,1.0461280430328143e-90,7.6601118095329258e-41,3.5948466982304435e-50,8.2765947613690219e-50,1.1383458514176796e-65,5.5693428300704485e-42,2.5703139055218295e-73,1.1169716142823407e-50,2.1786356142604343e-60,4.8449690726531383e-70,1.1501355419921017e-70,9.1656890823190083e-62,1.4159615601261652e-54,2.2548666590875676e-74,1.4159692822414291e-54,2.9430752169875118e-67,9.0546444195110464e-57,6.3583731559352188e-67,3.0533424720259152e-62,9.9473013545813387e-72,2.0708260606839101e-20,6.7606641595551881e-53,9.0051811862785242e-48
1.0041082492102484e-19,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.99999999998137912,9.5,1.4959800695880952e-13,1.705720014194212e-12,1.7057055943502355e-12,4.5718205264175545e-22,4.5646007101058893e-22,1.505984734409061e-11,8.9968290612399953e-19,2.3637220510095877e-22,3.5291964021557695e-32,1.04629397780785e-36,1.7474606914683007e-25,2.0606117333242344e-18,5.1777059755163802e-24,3.5812026802174224e-32,1.80082811316149e-36,2.9876794877665996e-38,1.6804132535073454e-48,1.7615410502218434e-31,1.5130000284933245e-23,2.3930795568655532e-32,2.3930795571714296e-32,2.653016608711243e-42,4.0471942102295627e-43,6.9094928426428177e-35,5.633735586133218e-24,1.3383540937555263e-33,1.0208339623838606e-34,1.4110108725257622e-75,2.4300111338650492e-42,4.2249586647467261e-36,1.2937250314041788e-75,2.3734549299103866e-20,2.5212258512610419e-52,2.5211601314856575e-52,3.2135402348546687e-29,9.5195439468637402e-30,6.2752534350744501e-22,3.2133458923475488e-29,2.8019924874944805e-38,1.2937250313958706e-75,2.174487731268937e-45,6.4947951580198843e-46,2.2458353543370393e-54,1.1165254567925484e-64,4.8161217188764307e-37,4.5657723473492059e-75,1.19469465573642e-27,2.2238521346682374e-57,5.2282517477475157e-75,1.120869173359019e-36,6.4575260678271863e-86,3.2831149133544841e-80,9.1793955943401771e-90,1.7228100262116316e-50,7.2495204540173955e-37,1.2040801583689093e-51,1.1161643776460652e-36,1.1966780151941629e-46,6.6451134597713236e-31,1.2374027334745684e-46,9.9727158459028038e-48,1.5266646713284708e-40,8.0646778139826611e-40,3.2980918572755018e-56,1.5705847733319501e-40,3.865291443358599e-43,5.4806300858746278e-59,8.8826873433890634e-46,1.9674776926947841e-33,4.8080076565579102e-60,1.4420070481091142e-17,7.5869011695361183e-32,2.2840708156667916e-32,7.5869011695362256e-32,2.2766131971131832e-53,1.5761849352284709e-50,1.0973235884966201e-50,2.8213617252978177e-86,2.6784337723972468e-88,6.1283803559145244e-40,2.930349087313074e-49,1.3243190046137643e-48,7.2858014100896237e-64,4.4556857794819817e-41,3.2901783354960476e-71,1.7872454831211816e-49,6.9720005540069567e-59,3.1009457785927341e-68,7.3612583791546141e-69,2.9331746560818422e-60,2.2656289765269385e-53,2.8863842319239258e-72,2.2656536881948792e-53,1.8836684900128835e-65,1.82547675885882e-55,2.5575410396802956e-65,9.7712100729669945e-61,4.002405723371688e-70,8.2835909334352215e-20,2.1635259552693313e-51,1.440902276269504e-46
2.008243737338903e-19,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.99999999996275779,9.5,2.9920007212949074e-13,3.4114862987918215e-12,3.4114574591515117e-12,1.8287654031573948e-21,1.822982546185942e-21,3.0120097000707439e-11,3.5988042052292712e-18,9.4550792917897736e-22,2.7921607488176978e-31,8.3705518518628437e-36,6.9899849831248875e-25,8.2426131704391804e-18,2.0711245266672093e-23,2.7823809406873716e-31,1.4406669142420786e-35,2.3902003234892731e-37,2.6887264088707002e-47,1.4092660568491511e-30,6.0521232338732432e-23,1.9145090843982187e-31,1.9145090848876338e-31,4.2449316586059965e-41,6.4756742032941579e-42,5.5277233971058769e-34,2.2535397067220289e-23,1.0707077721767246e-32,8.1668624981916023e-34,3.1618576908367238e-73,3.8881152763094976e-41,3.3800463210110646e-35,2.8990382149190788e-73,9.4940111950292963e-20,8.0680143825568601e-51,8.0675937879408154e-51,2.5708924987152842e-28,7.6158137974360539e-29,2.5101517027011217e-21,2.5707370222654672e-28,4.4833007958613642e-37,2.8990382148819073e-73,3.479267913026361e-44,5.2094060259773908e-45,7.1868536462073131e-53,7.1459455019298838e-63,3.8529881250390235e-36,5.8443391783357281e-73,4.7788758371199478e-27,3.5671659739114848e-56,6.6923346731264684e-73,8.9671657986182233e-36,1.653169447226077e-83,4.202500671331667e-78,2.349986497170856e-87,5.5131355107995221e-49,5.7997215020351787e-36,3.8531565513858895e-50,8.9295269469198914e-36,1.9147319388756313e-45,2.6580994578657955e-30,1.9798937546625797e-45,1.595675084691621e-46,1.2213607163974979e-39,6.4518928959742355e-39,9.6138243519291688e-55,1.2564937037423243e-39,4.3930437492576842e-42,3.5076956552566672e-57,1.4212658207423825e-44,1.5740153637813206e-32,3.0772060943487108e-58,2.8840543451729798e-17,6.0696615938983105e-31,9.1364745780902147e-32,6.0696615938984778e-31,7.2853517632573845e-52,2.4937678496523273e-49,1.7322972959241207e-49,7.2228346015241188e-84,1.2763129831739655e-85,4.9028206330285165e-39,2.3666088250228003e-48,2.1189530470801181e-47,4.6630359629337497e-62,3.5646332287878796e-40,4.2115401627226e-69,2.8596654890048701e-48,2.2310989096192808e-57,1.9846582508461825e-66,4.7113283297072554e-67,9.386405499217836e-59,3.625019336001235e-52,3.694670074254364e-70,3.6250984128586761e-52,1.2055797108579086e-63,4.1261699795664672e-54,1.1530020212461208e-63,3.1268697868503672e-59,1.8050367929553703e-68,3.3134634882154437e-19,6.9234631740998602e-50,2.3055022711675257e-45
4.016514713596212e-19,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.99999999992551503,9.5,5.984042024592373e-13,6.8230188635987126e-12,6.8229611856649379e-12,7.3151359155155273e-21,7.2689475750903679e-21,6.0240577644542552e-11,1.4395358159667061e-17,3.782069168583139e-21,2.1853086957674224e-30,6.6965231013693891e-35,2.7960224401037274e-24,3.297077640061559e-17,8.2845823756596798e-23,2.1042020007114125e-30,1.1524995761889496e-34,1.9121829522763261e-36,4.3020067923661387e-46,1.1274258522111051e-29,2.4208739110428598e-22,1.5316254390702706e-30,1.5316254398533437e-30,6.791967837136148e-40,1.0361206579817373e-40,4.4222278689760324e-33,9.0142475147718467e-23,8.5657491634693873e-32,6.5335626613647926e-33,4.0608310869295575e-71,6.2210590115370625e-40,2.7040678061128994e-34,3.7232872762643678e-71,3.7976417646405352e-19,2.5817214960522553e-49,2.5814523415683722e-49,2.056737269888145e-27,6.09271994157294e-28,1.0040703025128438e-20,2.0566128892461805e-27,7.1733686480427419e-36,3.7232872761687278e-71,5.5668964429757841e-43,4.1890890572808455e-44,2.2998180373580459e-51,4.5734556314590337e-61,3.0824259557657951e-35,7.4808375933768288e-71,1.9115697703290472e-26,5.7360571260502799e-55,8.5662839714559117e-71,7.1738170871343883e-35,4.2321612495030954e-81,5.3792744535868362e-76,6.0160350412799785e-85,1.7642256152131026e-47,4.6397802300797733e-35,1.233025522120835e-48,7.1437063002694732e-35,3.0636050039462998e-44,1.0632505948247665e-29,3.1678671850765435e-44,2.5531125053597142e-45,9.7710015221825629e-39,5.1615715799403098e-38,2.6104527909790208e-53,1.0052005904257363e-38,5.5956470742443926e-41,2.2449535739425099e-55,2.2740532734777581e-43,1.2592205937757869e-31,1.9694369464595111e-56,5.7681523321913097e-17,4.8557814468316703e-30,3.6546313545237769e-31,4.8557814468319393e-30,2.3313419692221345e-50,3.9027777495744293e-48,2.6995099843092869e-48,1.8490467867832998e-81,3.2807837897876439e-83,3.9223030173689369e-38,1.9023293833176295e-47,3.3903319923646926e-46,2.9843809993990114e-60,2.8517404204039695e-39,5.3908402206259542e-67,4.5755229354250755e-47,7.1396109720341425e-56,1.2701981842409837e-64,3.0152867565383225e-65,3.0036891856229705e-57,5.7998512085021376e-51,4.7292383091496425e-68,5.8001042414001539e-51,7.7158091347797718e-62,1.0459008456216348e-52,5.8308578648221987e-62,1.0006117308198128e-57,9.1312766055610227e-67,1.3253666397227073e-18,2.2155361597097725e-48,3.6888505319485074e-44
8.03305666611083e-19,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.9999999998510295,9.5,1.1968124630722666e-12,1.364608397577864e-11,1.3645968626335285e-11,2.9260691605301716e-20,2.8893107156017416e-20,1.2048146425487795e-10,5.7581684725410679e-17,1.512834545131957e-20,1.675434120262734e-29,5.3572537006254396e-34,1.1184146679318141e-23,1.3188368297610464e-16,3.3138498004157907e-22,1.5166710059178358e-29,9.2192892712345626e-34,1.5297554390379598e-35,6.8832220980634985e-45,9.0194543631387776e-29,9.6835448257327419e-22,1.2253076131201389e-29,1.2253076143730609e-29,1.0867188252469469e-38,1.6578023464827643e-39,3.5377979580790578e-32,3.6057149375984744e-22,6.852616519179881e-31,5.2268733418464316e-32,5.1980614516470306e-69,9.9537431897692131e-39,2.16326493380632e-33,4.7659889475832476e-69,1.5190633561849023e-18,8.2610701123533712e-48,8.25934789176314e-48,1.64539775835748e-26,4.8741994296007961e-27,4.016296897874434e-20,1.6452982564439484e-26,1.1477450522944398e-34,4.7659889473383968e-69,8.907081324158931e-42,3.3857150101589749e-43,7.3594318369986999e-50,2.9270176353054017e-59,2.4659535954425196e-34,9.5754924403362758e-69,7.646317892290553e-26,9.2690111930803247e-54,1.0964866847793689e-68,5.7390866211151656e-34,1.0834356245360707e-78,6.8855207063737166e-74,1.5401093950483653e-82,5.6455531114164289e-46,3.7117629534868937e-34,3.9457026290248576e-47,5.714998891653627e-34,4.9017829984084303e-43,4.2530239771078786e-29,5.0686097892627649e-43,4.0850056897505373e-44,7.8168473301921172e-38,4.1292753765057597e-37,6.4072102779326117e-52,8.0415516072745366e-38,7.806328256364578e-40,1.4367778069117777e-53,3.6385053122179687e-42,1.0073718262174539e-30,1.2604464618268541e-54,1.153636187777457e-16,3.8846394785429407e-29,1.4618634543978897e-30,3.8846394785433706e-29,7.4603354572263683e-49,5.9824324776762279e-47,4.1051174072383905e-47,4.7334696235586711e-79,8.399188086313147e-81,3.1378609720283444e-37,1.5255030390712721e-46,5.4244504996128824e-45,1.9100142062733782e-58,2.2814058631230016e-38,6.9003123531002821e-65,7.3208831532682382e-46,2.2846909372758392e-54,8.1293219414711267e-63,1.9297917569715123e-63,9.6118682792584449e-56,9.2790098934517192e-50,6.0534580134502661e-66,9.2798194992872957e-50,4.9381456515273166e-60,2.9076771423917881e-51,3.2361933829605735e-60,3.2019801846077412e-56,5.0692286694623282e-65,5.3012356338238011e-18,7.0897548202956887e-47,5.9021983508046534e-43
1.6066140571140069e-18,0.29231243355388586,76.950000000000003,0.0,0.0,0.0,0.99999999970205844,9.5,2.3936289841124708e-12,2.7292214131337917e-11,2.7291983458249963e-11,1.1704305700915392e-19,1.1413554686068019e-19,2.4096293876828379e-10,2.3032699834152953e-16,6.0513470355791187e-20,1.2369111934818178e-28,4.28582116274138e-33,4.4736700750806216e-23,5.275353261218348e-16,1.325543287263565e-21,1.0113701474411597e-28,7.37423430906147e-33,1.2238079816484489e-34,1.101308626126577e-43,7.2155753378721792e-28,3.8734277237112653e-21,9.8024898436292323e-29,9.802489863675948e-29,1.7387462465887534e-37,2.6524881982342385e-38,2.8302382352729746e-31,1.4422877166222763e-21,5.4820719210045268e-30,4.1814985945552958e-31,6.6535596029120996e-67,1.5925993289939231e-37,1.7306136452169889e-32,6.100503403223353e-67,6.0762602692215323e-18,2.6432356844828095e-46,2.6421339452670611e-46,1.3163191981139468e-25,3.8993623978100153e-26,1.6065190526328116e-19,1.3162396014517439e-25,1.8363939900434866e-33,6.100503402596531e-67,1.4251344656879528e-40,2.763658514778813e-42,2.3550040145138379e-48,1.8732802476106925e-57,1.9727658462221052e-33,1.2256558634572282e-66,3.0585348710844836e-25,1.5122503126907176e-52,1.4034947717529437e-66,4.5912811526315065e-33,2.7735790984302344e-76,8.813504025126135e-72,3.9426627495316274e-80,1.8065791238827443e-44,2.9692859708817179e-33,1.2626258118759159e-45,4.5720125806471524e-33,7.8428259773103177e-42,1.7012138899458321e-28,8.1097696603344747e-42,6.5360289856354428e-43,6.2534959833412064e-37,3.3034198777894012e-36,1.3971664312659573e-50,6.4330990437906431e-37,1.1572404825610644e-38,9.1953821364746563e-52,5.821617219337352e-41,8.0588284998334461e-30,8.0668638237126454e-53,2.3072835255001275e-16,3.1077068349455835e-28,5.8474965059836629e-30,3.1077068349462727e-28,2.3873101599762932e-47,8.8294665201763538e-46,5.9745347521630467e-46,1.2117097910318273e-76,2.1502045464350188e-78,2.5102961267751875e-36,1.2218632471415367e-45,8.6787798467457124e-44,1.2224101206696816e-56,1.8251300880980967e-37,8.8324050552467836e-63,1.1713449999122397e-44,7.3110376802193135e-53,5.2027825043047244e-61,1.2350648950484444e-61,3.0758077852885719e-54,1.48438683612785e-48,7.7484324751076333e-64,1.4846458438212033e-48,3.1604171607396382e-58,8.6015784032178062e-50,1.9124919072307243e-58,1.0246380551799258e-54,2.9962873370698493e-63,2.1202933615223755e-17,2.2687242150211119e-45,9.4435473001312422e-42
