Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388)
4.634390256413797e-12,0.49068663673571056,76.950000000000003,0.0,0.0,0.0,0.9999538351891526,9.4999999536051654,1.4500445704949539e-06,8.5018919722986841e-06,8.5364132731919905e-06,1.1279324946262594e-12,4.024971185688452e-08,2.6332036235619036e-06,8.9684352469664245e-06,1.5724239296653109e-08,6.1439840960794561e-09,1.6011931501395288e-05,3.7385434206863898e-16,3.548881037646104e-10,2.5983916156830069e-15,7.6488884858568501e-16,4.0878928483009582e-10,7.9151144895365748e-12,7.9136600443446886e-12,9.80910565168287e-16,4.735052295243537e-16,4.0355113225251214e-17,2.9397183625824531e-20,4.2052406859094305e-19,1.9824153322052804e-21,2.1205585262169526e-27,1.9720391324163157e-27,1.9720609166931848e-27
4.720855596626282e-12,0.49068663672677454,76.950000000000003,0.0,0.0,0.0,0.99995297502485236,9.4999999520121516,1.4770976630742703e-06,8.659791121100558e-06,8.6956530977388542e-06,1.1489734286790621e-12,4.1708722466953406e-08,2.6332127574310945e-06,9.1530932855128494e-06,1.5725943851300557e-08,6.2779668159242469e-09,1.6341614804903935e-05,3.8740621781414286e-16,3.6625836934190065e-10,2.7367264198179385e-15,8.1077978184797054e-16,4.240096203230107e-10,8.3638469257738008e-12,8.3623064163318468e-12,1.037796050765961e-15,5.0268168251832199e-16,4.1235143860361688e-17,3.1708661535949754e-20,4.2970262898714388e-19,2.1252989909196654e-21,2.4121603440063105e-27,2.243232760539186e-27,2.2432580044174979e-27
4.8073209368387675e-12,0.49068663671770424,76.950000000000003,0.0,0.0,0.0,0.99995211486166047,9.4999999503951873,1.5041507239768156e-06,8.8176657707596797e-06,8.8548926326636148e-06,1.1700143244539441e-12,4.3191669731710064e-08,2.6332198641395441e-06,9.337751861719277e-06,1.57274373275983e-08,6.4119649623446575e-09,1.6671299120592397e-05,4.0118042751914498e-16,3.7778875595242437e-10,2.879860053088903e-15,8.585467247886418e-16,4.3950170440677623e-10,8.8291288964451313e-12,8.8274989976907774e-12,1.0968280924179852e-15,5.330365060425721e-16,4.2115275821640795e-17,3.4155879370222722e-20,4.3888225701980157e-19,2.2756948410089256e-21,2.7374246729224993e-27,2.5457352911151416e-27,2.5457644656121353e-27
4.893786277051253e-12,0.4906866367085004,76.950000000000003,0.0,0.0,0.0,0.9999512546995446,9.4999999487543718,1.5312037532026291e-06,8.9755160228613357e-06,9.0141318798515933e-06,1.1910551821999101e-12,4.4698452111428097e-08,2.6332253089622726e-06,9.5224108466683719e-06,1.5728745657919398e-08,6.5459766504441095e-09,1.7000984218297201e-05,4.1517602803892867e-16,3.8947922879986104e-10,3.0278763332888105e-15,9.0823251274076381e-16,4.5526519934118191e-10,9.3112530850316475e-12,9.3095304099468873e-12,1.1580455566724235e-15,5.6459278383807076e-16,4.2995496728549051e-17,3.6744233840851523e-20,4.4806282295640956e-19,2.4338594707041372e-21,3.0995214200893831e-27,2.8824953047221346e-27,2.8825289347020132e-27
4.9802516172637384e-12,0.4906866366991632,76.950000000000003,0.0,0.0,0.0,0.99995039453847734,9.4999999470898082,1.5582567507517498e-06,9.1333419785603249e-06,9.1733708409611582e-06,1.2120960021359772e-12,4.62289684966714e-08,2.633229391297423e-06,9.7070701346929196e-06,1.5729891588349384e-08,6.6800002222582964e-09,1.7330669909364593e-05,4.2939208022549908e-16,4.0132975729575546e-10,3.1808592545409282e-15,9.5988025008090428e-16,4.7129976793533344e-10,9.8105118113253831e-12,9.8086929110133617e-12,1.2214872617587036e-15,5.9737357099936245e-16,4.3875795691103009e-17,3.9479239904908959e-20,4.5724421269142864e-19,2.6000538274473105e-21,3.5018539031787687e-27,3.2566785296251367e-27,3.2567171988216208e-27
5.066716957476224e-12,0.49068663668969353,76.950000000000003,0.0,0.0,0.0,0.99994953437843459,9.4999999454016031,1.5853097166242152e-06,9.2911437385827815e-06,9.3326095174510983e-06,1.2331367844547892e-12,4.7783118206470795e-08,2.6332323566286985e-06,9.891729639153862e-06,1.5730895070603323e-08,6.8140342194065952e-09,1.7660356039112919e-05,4.4382764891064648e-16,4.133403145419508e-10,3.3388929863882914e-15,1.013533308487027e-15,4.8760507354627527e-10,1.0327197032020545e-11,1.0325278395782322e-11,1.2871919776662599e-15,6.3140189400440677e-16,4.4756163130241876e-17,4.2366531464113749e-20,4.6642632586302923e-19,2.7745432243581012e-21,3.9480713996125656e-27,3.6716795197226952e-27,3.6717238761279799e-27
5.239647637901195e-12,0.49068663667035867,76.950000000000003,0.0,0.0,0.0,0.99994781406134103,9.4999999419546661,1.6394155533393283e-06,9.6066750723702449e-06,9.6510860215430919e-06,1.2752182368970286e-12,5.0961917007329277e-08,2.6332357005588668e-06,1.0261049027646506e-05,1.5732542434887066e-08,7.0821285202647055e-09,1.8319729133072836e-05,4.7335361490182816e-16,4.3784142362267412e-10,3.6704504316504321e-15,1.1270302013619146e-15,5.2102655197818821e-10,1.1414012971436314e-11,1.1411884084423429e-11,1.425545281172912e-15,7.0329311058039107e-16,4.6517070797566601e-17,4.8621105585149012e-20,4.8479238057105327e-19,3.1494902578305565e-21,4.9880678096737377e-27,4.6389310929173686e-27,4.638989054084575e-27
5.395285250283669e-12,0.49068663665250956,76.950000000000003,0.0,0.0,0.0,0.99994626577927803,9.4999999387725751,1.6881106980491381e-06,9.8905715253373848e-06,9.9377139131632577e-06,1.3130914169408191e-12,5.3902660575174706e-08,2.6332365563582878e-06,1.0593436629371622e-05,1.5733692082416694e-08,7.3234377130595467e-09,1.8913165367901833e-05,5.006684300005305e-16,4.6043951097898697e-10,3.9869738528225438e-15,1.2364761194965044e-15,5.5202843713251832e-10,1.245466742393115e-11,1.2452336686199128e-11,1.5581907069560089e-15,7.7249219501405046e-16,4.8102047452191143e-17,5.4830017984089365e-20,5.013235242285438e-19,3.5180628567085503e-21,6.1162658059216207e-27,5.6882299987323958e-27,5.6883031894094318e-27
5.546455911153987e-12,0.49068663663476997,76.950000000000003,0.0,0.0,0.0,0.99994476193735926,9.4999999356099671,1.735408146281622e-06,1.0166246297345897e-05,1.0216114436564086e-05,1.3498774850326918e-12,5.6830833691859123e-08,2.6332360421535672e-06,1.0916284305602852e-05,1.5734572021142784e-08,7.5578383263883903e-09,1.9489569428394952e-05,5.2786648756964348e-16,4.8288511690346163e-10,4.311335811952917e-15,1.3496559137703199e-15,5.8297535231706458e-10,1.3523824001187676e-11,1.3521285402856469e-11,1.6946216765722065e-15,8.4391523268058139e-16,4.9641646900733034e-17,6.1421914483715884e-20,5.1738141252538081e-19,3.905913380888969e-21,7.4143785608528929e-27,6.8955772673064982e-27,6.8956684885483888e-27
5.6976265720243045e-12,0.4906866366166364,76.950000000000003,0.0,0.0,0.0,0.99994325809827922,9.499999932377083,1.7827054976892197e-06,1.0441849094698807e-05,1.0494514108456248e-05,1.3866634405804996e-12,5.9829263420167517e-08,2.6332345964588604e-06,1.1239131767140202e-05,1.5735266961378296e-08,7.7922523299217438e-09,2.0065973265338851e-05,5.5571711881070325e-16,5.058195388559133e-10,4.6528344161203485e-15,1.4698534397516827e-15,6.1474312877779016e-10,1.4652064287805253e-11,1.4649305866536285e-11,1.8387423372023604e-15,9.1961033044841389e-16,5.1181334299997879e-17,6.8601270123799316e-20,5.3344024109994096e-19,4.3247632879759049e-21,8.9413727106135875e-27,8.3158212934358417e-27,8.3159343131774352e-27
5.848797232894622e-12,0.49068663659811196,76.950000000000003,0.0,0.0,0.0,0.99994175426199605,9.4999999290744555,1.8300027522721168e-06,1.0717380437882243e-05,1.0772912931670905e-05,1.4234492839577109e-12,6.289742950747146e-08,2.6332324906116225e-06,1.1561978918220785e-05,1.5735814757072718e-08,8.0266768944299933e-09,2.0642376707762335e-05,5.8421549139320042e-16,5.2924272390929046e-10,5.0119267311057621e-15,1.597311473233857e-15,6.4732999039384575e-10,1.5840933274413251e-11,1.5837942740816922e-11,1.9907578528144254e-15,9.9969934009329915e-16,5.2721091066796913e-17,7.640336151546102e-20,5.4949981547592099e-19,4.7762164774721698e-21,1.0729834829253745e-26,9.979276676559138e-27,9.9794159172251045e-27
5.99996789376494e-12,0.4906866365791994,76.950000000000003,0.0,0.0,0.0,0.99994025042847601,9.4999999257025998,1.877299910030498e-06,1.0992840843532277e-05,1.1051310908470476e-05,1.4602350154626431e-12,6.6034815549506245e-08,2.6332299164259972e-06,1.188482569114808e-05,1.5736245504259772e-08,8.2611097593991174e-09,2.1218779634802696e-05,6.1335680873188554e-16,5.5315462938191498e-10,5.3890713822461319e-15,1.7322751407181526e-15,6.8073416604651606e-10,1.7091972609794333e-11,1.7088737348136801e-11,2.1508729433967373e-15,1.0843038494252787e-15,5.4260902353427885e-17,8.4864636853957804e-20,5.6555998034068768e-19,5.2619181763310025e-21,1.281594282580261e-26,1.1919599594968743e-26,1.191977022531639e-26
6.1511385546352576e-12,0.49068663655990147,76.950000000000003,0.0,0.0,0.0,0.99993874659769288,9.4999999222620328,1.9245969709645456e-06,1.1268230824463419e-05,1.132970804066607e-05,1.4970206353339819e-12,6.9240908961896996e-08,2.6332270114982979e-06,1.2207672037360812e-05,1.5736583176388814e-08,8.4955491156057009e-09,2.1795181959760478e-05,6.4313630972229168e-16,5.7755522067782832e-10,5.7847285394590267e-15,1.8749918926840817e-15,7.149538895975496e-10,1.84067206102904e-11,1.8403227679198383e-11,2.3192918862089691e-15,1.1735451829977322e-15,5.5800756276394326e-17,9.4022727143385563e-20,5.8162061145923896e-19,5.7835550352598516e-21,1.5239751493379919e-26,1.4174053582466639e-26,1.4174261619391085e-26
6.302309215505575e-12,0.49068663654022127,76.950000000000003,0.0,0.0,0.0,0.99993724276962581,9.4999999187532591,1.9718939350744413e-06,1.1543550889696896e-05,1.1608104329706618e-05,1.5338061437625573e-12,7.2515200951904952e-08,2.6332238738092558e-06,1.2530517922279346e-05,1.5736846855740616e-08,8.7299935159856961e-09,2.2371583620898411e-05,6.7354926847830053e-16,6.0244446966055258e-10,6.1993599022865321e-15,2.025711477147283e-15,7.4998739986762764e-10,1.9786712269166015e-11,1.9782948402329594e-11,2.4962185170274199e-15,1.2675444028284725e-15,5.7340643330965906e-17,1.0391645738642289e-19,5.9768160953650281e-19,6.342855223423258e-21,1.8045493002497328e-26,1.6783789223621406e-26,1.6784041644729802e-26
6.453479876375893e-12,0.4906866365201617,76.950000000000003,0.0,0.0,0.0,0.9999357389442588,9.4999999151767867,2.0191908023603655e-06,1.1818801544488695e-05,1.1886499776749368e-05,1.5705915409006628e-12,7.5857186490385187e-08,2.6332205717817824e-06,1.285336332175596e-05,1.5737051701899153e-08,8.9644418051515504e-09,2.294798457510394e-05,7.0459099407167519e-16,6.2782235337409798e-10,6.633428684947269e-15,2.1846859134923341e-15,7.8583294061496291e-10,2.1233479265930844e-11,2.1229430872804361e-11,2.6818562313848615e-15,1.3664223091243778e-15,5.8880555928226995e-17,1.1458585774046653e-19,6.1374289536378726e-19,6.9415885216027676e-21,2.1281892232672026e-26,1.979413766990429e-26,1.9794442537687742e-26
6.604650537246211e-12,0.49068663649972527,76.950000000000003,0.0,0.0,0.0,0.99993423512157908,9.4999999115331217,2.0664875728224985e-06,1.2093983290357426e-05,1.2164894382718386e-05,1.6073768268697858e-12,7.9266364283947705e-08,2.6332171530700555e-06,1.3176208218972899e-05,1.5737209754099054e-08,9.1988930608780454e-09,2.3524384792351086e-05,7.3625683027347928e-16,6.5368885298335984e-10,7.087399601421693e-15,2.3521694665696153e-15,8.22488760514028e-10,2.274854997562287e-11,2.2744203142123743e-11,2.8764079858051328e-15,1.4702994410049709e-15,6.0420488010738701e-17,1.2607217464127556e-19,6.2980440578940955e-19,7.5815664138598918e-21,2.5002496912731615e-26,2.3254917949978802e-26,2.3255284548435804e-26
6.755821198116528e-12,0.49068663647891514,76.950000000000003,0.0,0.0,0.0,0.99993273130157589,9.4999999078227564,2.1137842464610178e-06,1.2369096625111964e-05,1.244328814835259e-05,1.6441620017669502e-12,8.274223674732135e-08,2.6332136515530254e-06,1.3499052601974128e-05,1.5737330587705175e-08,9.4333465460803232e-09,2.4100784251293816e-05,7.6854215529738169e-16,6.8004395290715002e-10,7.5617388505983406e-15,2.5284186210552127e-15,8.5995311313440831e-10,2.4333449478051947e-11,2.4328789967257636e-11,3.080076299032487e-15,1.5792960772255856e-15,6.1960434737117029e-17,1.3841788189408286e-19,6.4586609041183031e-19,8.2646421776982128e-21,2.9266022949426263e-26,2.7220758428430513e-26,2.7221197413038567e-26
6.906991858986846e-12,0.49068663645773397,76.950000000000003,0.0,0.0,0.0,0.99993122748424179,9.4999999040461915,2.1610808232761068e-06,1.2644142042878908e-05,1.2721681074243453e-05,1.6809470656697048e-12,8.6284309975923532e-08,2.6332100916511624e-06,1.3821896462141821e-05,1.5737421826327405e-08,9.6678016711073726e-09,2.4677182936545955e-05,8.0144238154487259e-16,7.0688764014188087e-10,8.0569141014920873e-15,2.7136920560760313e-15,8.9822425691978504e-10,2.5989699567003643e-11,2.5984712819846596e-11,3.2930632532556196e-15,1.6935322369012525e-15,6.3500392234365622e-17,1.5166669173176196e-19,6.619279089831236e-19,8.9927109727075455e-21,3.4136715453490166e-26,3.1751432887852523e-26,3.1751956449834397e-26
7.058162519857164e-12,0.4906866364361845,76.950000000000003,0.0,0.0,0.0,0.99992972366957,9.4999999002039139,2.2083773032679409e-06,1.2919120034129796e-05,1.3000073160864198e-05,1.7177320186399773e-12,8.9892093718634163e-08,2.6332064907065899e-06,1.4144739793356336e-05,1.5737489535195803e-08,9.9022579645535682e-09,2.5253580837181487e-05,8.3495295535237435e-16,7.342199037420574e-10,8.5733944785412915e-15,2.9082506200986527e-15,9.3730045516704532e-10,2.771881875940317e-11,2.7713489895363823e-11,3.5155704953264026e-15,1.8131276802302693e-15,6.5040357406157541e-17,1.6586356584006566e-19,6.7798982939900974e-19,9.7677099276939089e-21,3.9684725818146862e-26,3.6912211565739639e-26,3.6912833611615239e-26
7.2093331807274815e-12,0.49068663641426935,76.950000000000003,0.0,0.0,0.0,0.99992821985755587,9.4999998962964121,2.2556736864366983e-06,1.3194031085708163e-05,1.3278464408593103e-05,1.7545168607271559e-12,9.3565101350771643e-08,2.6332028607520956e-06,1.4467582591371859e-05,1.573753853372662e-08,1.0136715049954772e-08,2.5829977945619853e-05,8.6906935674023333e-16,7.6204073440748945e-10,9.1116505469944679e-15,3.1123573060774192e-15,9.7717997600551964e-10,2.9522322304440045e-11,2.9516636122237871e-11,3.7477992379733785e-15,1.9382019092156161e-15,6.658032777976876e-17,1.8105472635031446e-19,6.9405182609410743e-19,1.0591618226315511e-20,4.5986505072535099e-26,4.27742273543032e-26,4.2774963701758286e-26
7.3605038415978e-12,0.49068663639199145,76.950000000000003,0.0,0.0,0.0,0.99992671604819539,9.4999998923241691,2.3029699727825582e-06,1.346887568085637e-05,1.3556854817732612e-05,1.7913015919706117e-12,9.7302849847267763e-08,2.6331992101644611e-06,1.4790424853232907e-05,1.5737572651390969e-08,1.0371172626670003e-08,2.640637425658419e-05,9.0378709916355517e-16,7.9035012414538088e-10,9.672154298394261e-15,3.3262772268577767e-15,1.0178610923763418e-09,3.1401722192653888e-11,3.1395663170936525e-11,3.9899502610100788e-15,2.0688741683835231e-15,6.812030138050336e-17,1.9728766679985018e-19,7.1011387872540809e-19,1.1466457191242422e-20,5.3125213751636818e-26,4.941485738912489e-26,4.9415725980269109e-26
7.662845163338435e-12,0.49068663634635784,76.950000000000003,0.0,0.0,0.0,0.99992370843742306,9.499999884187373,2.3975622550062982e-06,1.4018367416984985e-05,1.4113633121156042e-05,1.8648707220446068e-12,1.0497065517207932e-07,2.6331918685291895e-06,1.5436107760928713e-05,1.57376077024577e-08,1.0840088348623594e-08,2.7559164472587308e-05,9.750088266334756e-16,8.4843455396458262e-10,1.0861799861554438e-14,3.7846276785132194e-15,1.1016212274159418e-09,3.5394242721664865e-11,3.5387390180006785e-11,4.5048201101322522e-15,2.3474884722756331e-15,7.1200252316292273e-17,2.3307528414990562e-19,7.4223809089177313e-19,1.3377223596632787e-20,7.0282230843926815e-26,6.5375130973027867e-26,6.5376327557152277e-26
7.96518648507907e-12,0.490686636299305,76.950000000000003,0.0,0.0,0.0,0.99992070083723472,9.4999998757973216,2.4921541499405831e-06,1.4567599037438123e-05,1.4670408072550159e-05,1.9384394090444037e-12,1.1289171647815532e-07,2.6331844963853997e-06,1.6081788505657056e-05,1.5737612339129698e-08,1.1309003729081285e-08,2.8711951465930573e-05,1.0485829047481083e-15,9.0847314640644239e-10,1.214613508131326e-14,4.2854643572235489e-15,1.1885671392746847e-09,3.9708411440528533e-11,3.970069946980159e-11,5.0617776684862e-15,2.6499194257282708e-15,7.4280201009168232e-17,2.7363220873783343e-19,7.743623722980701e-19,1.5517025609328609e-20,9.1971924302086911e-26,8.5552457536167511e-26,8.5554085556529359e-26
8.267527806819705e-12,0.49068663625085396,76.950000000000003,0.0,0.0,0.0,0.99991769324761937,9.4999998671577544,2.5867456575868334e-06,1.5116574281204472e-05,1.5227179672833522e-05,2.0120076530868485e-12,1.2106229646015223e-07,2.6331771103413202e-06,1.6727467081563959e-05,1.5737597851352877e-08,1.1777917863734764e-08,2.98647352261604e-05,1.124474619805595e-15,9.7046586307846993e-10,1.3528985780249714e-14,4.8309820307268051e-15,1.2786851826297816e-09,4.4356207880058137e-11,4.4347568035171977e-11,5.6624137117093083e-15,2.9771117885082033e-15,7.7360141519375773e-17,3.1938527007465627e-19,8.0648666358678007e-19,1.7903559064124069e-20,1.1914687272109848e-25,1.1083324536570338e-25,1.1083543498047429e-25
8.569869128560341e-12,0.49068663620102543,76.950000000000003,0.0,0.0,0.0,0.999914685668569,9.4999998582723482,2.6813367779464699e-06,1.5665296832163145e-05,1.5783947922597717e-05,2.0855754542456667e-12,1.2947871289844666e-07,2.6331697181138765e-06,1.7373143485933467e-05,1.5737571375165508e-08,1.2246830175196917e-08,3.1017515748425695e-05,1.2026497697639738e-15,1.0344126710743617e-09,1.501419924527513e-14,5.4234071091567977e-15,1.371961787208022e-09,4.9349560291761066e-11,4.9339921602505609e-11,6.3083122030476534e-15,3.3300062688544416e-15,8.0440070054471295e-17,3.7078268142648262e-19,8.3861092792901975e-19,2.0555201602737553e-20,1.5291230638819108e-25,1.4224598965809281e-25,1.4224890323314815e-25
8.872210450300976e-12,0.49068663614984,76.950000000000003,0.0,0.0,0.0,0.99991167810007953,9.4999998491447375,2.7759275110209127e-06,1.621377031989553e-05,1.6340712822217982e-05,2.1591428125660905e-12,1.3813733784765067e-07,2.633162322320582e-06,1.8018817717849389e-05,1.5737537318147232e-08,1.2715740302364148e-08,3.2170293031088556e-05,1.28307465670376e-15,1.100313541091455e-09,1.6605643790581613e-14,6.0649969174370409e-15,1.4683834571547404e-09,5.4700345929375573e-11,5.4689634911203476e-11,7.0010503307961835e-15,3.709539545813527e-15,8.3519984242623139e-17,4.2829438286388114e-19,8.7073514340550688e-19,2.3491015020457683e-20,1.9454353853346201e-25,1.8097750504447114e-25,1.8098134351114242e-25
9.174551772041612e-12,0.4906866360973176,76.950000000000003,0.0,0.0,0.0,0.99990867054214805,9.4999998397784964,2.8705178568115828e-06,1.6761998320485488e-05,1.6897474371934601e-05,2.2327097280756053e-12,1.4703459683673327e-07,2.6331549240721731e-06,1.8664489776927287e-05,1.5737498408215155e-08,1.318464801904057e-08,3.3323067073460507e-05,1.3657160793983304e-15,1.1681684460456222e-09,1.8307208328238192e-14,6.7580389822140579e-15,1.5679367704100752e-09,6.0420391328112689e-11,6.0408531992862072e-11,7.7421985454333226e-15,4.1166442913922241e-15,8.6599882598112111e-17,4.9241238238042297e-19,9.0285929740261432e-19,2.6730747527836387e-20,2.4550459444228665e-25,2.2839027474365111e-25,2.2839528491630448e-25
