Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237)
1.51821287900696e-06,0.2596814601789076,76.950000000000003,0.0,0.0,0.0,0.15751572954722609,9.3920154922937051,0.010962275696504523,0.011482174045272039,0.002890916896905381,0.00053403154338873551,4.1219519505417438e-09,5.0818898364102453e-08,0.082913783147738479,2.6862960254881071e-05,6.894231399445296e-12,0.045375179161112618,0.17000259930911105,0.1640596310392814,0.22122630402061608,2.3619378023127718e-13,1.4419400523596485e-10,5.688486748043322e-06,3.257991018632411e-09,1.3019325680405701e-05,2.0915328807379093e-06,0.016873018727281051,0.089847334831594433,5.5574764359931757e-06,3.4691205689969265e-06,1.1542830147108292e-14,0.0010311559950764747,6.7579889076589561e-07,2.1075899857561943e-07,0.00018122539340796276,1.1820269490487113e-05,5.255864134942659e-08,0.030057528843712749,0.0034541804588348744,1.2096529587641583e-10,3.6412985078452954e-11,5.7759142383158007e-08,1.5387376969147846e-08,2.4057359265630897e-11,0.00012490950870460666,0.00047664953090585356,0.0062398065631901331,3.4365335832581121e-07,0.000836290282412635,5.0974635223411534e-05,0.0029320416434034584,1.8324954212955672e-09,0.00035403357956322013,1.7986662074756145e-06,0.031653184381346566,0.00039201606778018161,5.6613822088037299e-08,0.0001250732449989369,0.025436499665310617,0.0031317690533629572,0.00010972616869838656,4.1802403252174895e-10,1.0530501257167717e-09,0.0022240185067898895,8.7530729455532761e-07,0.00022050370665350742,1.2975290236451071e-06,3.3674255077167847e-06,4.0742277401653884e-05,8.3126779985445072e-08,6.8100047305670293e-13,3.7514346413174489e-07,0.0012168201349212499,2.9171070990964338e-09,1.294660630274473e-10,7.7259144734756175e-12,2.6173863493546187e-09,0.0011360197525373172,2.0115186632707249e-10,0.024775477811862064,2.0092689211081254e-10,1.3463517522748027e-05,7.4774551717662357e-13,4.2774261229973288e-13,1.9004990342161495e-10,4.0838886103502854e-06,1.5130848746457774e-06,8.0323699266968996e-16,3.7835522703984466e-10,4.6030901166355545e-11,0.0017785281590825411,1.8248319610173917e-10,3.8820766883418411e-06,2.5393450549096911e-06,1.4958509082156929e-07,8.5019586547737835e-10,8.9083289939908741e-08
1.5354907775642381e-06,0.2596826001497835,76.950000000000003,0.0,0.0,0.0,0.15554404535157762,9.3918170691308678,0.010838774765748108,0.011262761359508235,0.0028231426617001533,0.00052150103087734089,4.0430824664441521e-09,5.0394952605118293e-08,0.083101339491001486,2.6348963988464705e-05,6.7324652006555579e-12,0.045062487829088733,0.17062345789791136,0.16501894713998524,0.22141611546719109,2.3167444505608371e-13,1.4471678566398966e-10,5.7092663341178873e-06,3.2360058231671698e-09,1.309551158123687e-05,2.0425101357604623e-06,0.01683695506679227,0.090082324412151055,5.5454566201783702e-06,3.4616174857097702e-06,1.1610325279796963e-14,0.0010394905775947005,6.8124382536569227e-07,2.1245716638442564e-07,0.00018044644787467784,1.1915632129608439e-05,5.3002819769280465e-08,0.030223144750108077,0.003477689628644396,1.2193809864350981e-10,3.6705818261220049e-11,5.8149150994423154e-08,1.5491843097642716e-08,2.4197676453827648e-11,0.00012732754276386423,0.0004858740567936103,0.0062104834557835213,3.4655730944516175e-07,0.00083674614973883188,5.0763391446598472e-05,0.0029614473343171528,1.8417898024950392e-09,0.00035758062983335157,1.8117321346102331e-06,0.032021168837469027,0.00039595411790162885,5.702508221179079e-08,0.00012632760277567329,0.02572914757577326,0.0031684513924980142,0.00011334333396301896,4.2008828531190908e-10,1.0652848355009666e-09,0.0022589389295192201,8.8902824974024895e-07,0.00022148301244813131,1.3178685534772951e-06,3.4202110755763245e-06,4.092220842921206e-05,8.3495965357419145e-08,6.9167539269759776e-13,3.7685301064284565e-07,0.0012223666044226106,2.9510765997003086e-09,1.2918934860676501e-10,7.7708924037655741e-12,2.6485448374699433e-09,0.0011374858592215385,2.0251326038899329e-10,0.024888453093655505,2.0228922635909021e-10,1.3858864976685855e-05,7.5104780236660943e-13,4.2963166153008323e-13,1.9195907529706443e-10,4.1064172655341166e-06,1.5367664860639248e-06,8.1580787385729872e-16,3.8427694485694664e-10,4.7548666691699781e-11,0.001837285733910271,1.8850020632773987e-10,3.9689721532539681e-06,2.5962749494887652e-06,1.5293478623166251e-07,8.6923433640718351e-10,9.1075191802069505e-08
1.5527686761215163e-06,0.2596837316703922,76.950000000000003,0.0,0.0,0.0,0.15360904809920778,9.3916225719884441,0.010716382396374858,0.011047711417002726,0.0027572099857399129,0.00050931138476930119,3.965784878276882e-09,4.9978382048907479e-08,0.083282408773778918,2.5845211845353187e-05,6.5750995132029382e-12,0.044750122669284534,0.17123349264517659,0.16597019713675795,0.22159473762742857,2.2724518179350061e-13,1.4523042544219533e-10,5.729683636186038e-06,3.2140428782560375e-09,1.3171056619139212e-05,1.9948194537744495e-06,0.016801497915070462,0.090311815261724382,5.5336396610848876e-06,3.4542410308558034e-06,1.1677252901034991e-14,0.0010478409193562656,6.8669911853975163e-07,2.1415856365122901e-07,0.00017968218375874926,1.2011174198335685e-05,5.3447772041757821e-08,0.030385360520396577,0.0035009885067172814,1.2291274315377394e-10,3.6999205845685026e-11,5.853568762495612e-08,1.5595376167924552e-08,2.4336863647762868e-11,0.00012973182851719925,0.00049504609238923002,0.0061814934809462816,3.4946633087655537e-07,0.00083709795586565895,5.0552163128070249e-05,0.0029907533828267005,1.8507286058268183e-09,0.00036111561726578353,1.8243820268662812e-06,0.032386726861002885,0.00039987883705605234,5.7423247398702068e-08,0.0001275776993363979,0.026019632852496241,0.0032048872484254352,0.00011700578553295667,4.2205263570492059e-10,1.0771899337715002e-09,0.0022933933930858381,9.025655321891549e-07,0.00022240987270089366,1.3379358124165505e-06,3.4722900547065829e-06,4.1092458311992218e-05,8.384537953098393e-08,7.0220741763806339e-13,3.7847244035438015e-07,0.0012276207419778737,2.9841354821198961e-09,1.2891728789001927e-10,7.815491721293846e-12,2.6789077943013376e-09,0.001138954935044756,2.0386245387006842e-10,0.024999630001840321,2.0363935093502786e-10,1.4257596910570345e-05,7.5417240891242477e-13,4.3141907093022182e-13,1.9386178430220898e-10,4.1284834207736011e-06,1.5601310600705897e-06,8.2821047465604818e-16,3.9011938571960556e-10,4.9085443173733489e-11,0.0018970040179900384,1.9459258430297298e-10,4.0556507405927117e-06,2.6530650187353334e-06,1.562761452840923e-07,8.8822542269199583e-10,9.3062061347803057e-08
1.5700465746787944e-06,0.259684854708099,76.950000000000003,0.0,0.0,0.0,0.15170974876997284,9.3914318768500351,0.010595116435269678,0.01083693112917,0.0026930604936527235,0.00049745178358394718,3.8900254978707356e-09,4.9568980196235364e-08,0.083457121480774887,2.5351484277990747e-05,6.4219946341190596e-12,0.044438177645205475,0.17183293837250763,0.16691352067110651,0.22176257050963211,2.2290406006181831e-13,1.4573512321608857e-10,5.7497465147217222e-06,3.1921088707016607e-09,1.3245971895423081e-05,1.9484186101177713e-06,0.016766642883339778,0.090535956448069471,5.5220240102014213e-06,3.4469902378160301e-06,1.1743622835661601e-14,0.0010562059142976248,6.9216404301587565e-07,2.158629635247993e-07,0.00017893242701965724,1.2106882909942642e-05,5.3893443252705977e-08,0.030544243027281339,0.003524080233552794,1.23889098124014e-10,3.7293108312968146e-11,5.8918803533738244e-08,1.56979900645359e-08,2.4474933291456008e-11,0.00013212156787117423,0.00050416259464828781,0.0061528466604442861,3.5238006299814955e-07,0.00083734803526872806,5.0341037845388151e-05,0.0030199592779987486,1.8593180172155407e-09,0.00036463848033383898,1.8366192083966707e-06,0.032749859194919781,0.00040379015781603889,5.7808422277193007e-08,0.00012882351365419215,0.026307958708719621,0.0032410770157203757,0.00012071221360995863,4.239187432062358e-10,1.0887637223657404e-09,0.0023273690040746409,9.1591408795707423e-07,0.00022328523721727318,1.3577233086467107e-06,3.5236430024884114e-06,4.1253202954517476e-05,8.4175380568643247e-08,7.125926159625121e-13,3.8000337252310173e-07,0.0012325877999340054,3.0162789997046266e-09,1.2864984720260374e-10,7.8597189878552343e-12,2.7084705887275123e-09,0.0011404266330868565,2.0519962903005154e-10,0.025109046493547071,2.049774485696515e-10,1.4659560927315445e-05,7.5712256520057584e-13,4.3310668727615219e-13,1.9575799774815245e-10,4.1500961706764784e-06,1.5831698894258859e-06,8.4044017319890756e-16,3.958803723343033e-10,5.064068100456597e-11,0.0019576756036453857,2.00758151167267e-10,4.1420665753625759e-06,2.7096851743819059e-06,1.5960739873073678e-07,9.071590686202132e-10,9.504284758396037e-08
1.6046023717933506e-06,0.25968707523954593,76.950000000000003,0.0,0.0,0.0,0.14801446135859991,9.3910614221584456,0.010356025085498401,0.010427820141420617,0.002569888352783893,0.0004746814347844726,3.7429913322118471e-09,4.8770893916855166e-08,0.08378798243566106,2.4393255470435735e-05,6.1280343697599653e-12,0.043815897136720676,0.17300096627172348,0.16877692764591157,0.22206739534164435,2.1447879038805236e-13,1.4671845701786063e-10,5.7888392451319842e-06,3.1483525092773275e-09,1.3393956035461838e-05,1.8593253460230943e-06,0.016698720192356752,0.090968762697346356,5.4993899878862451e-06,3.4328614890935236e-06,1.1874727588460257e-14,0.0010729754703229235,7.0311989788050521e-07,2.1927987027453428e-07,0.00017747571893907509,1.2298749498011101e-05,5.4786723730742497e-08,0.030852270491174356,0.0035696543998101262,1.258464183892051e-10,3.7882301047897531e-11,5.9674971828347663e-08,1.5900514130954465e-08,2.4747768625362653e-11,0.00013685440825945597,0.00052221756412728021,0.0060966168554592347,3.5822022677443234e-07,0.00083755210936568229,4.9919420594205217e-05,0.003078068280127696,1.8754733655852207e-09,0.00037164755300573491,1.8598693337206008e-06,0.033468853672243157,0.00041157229616076759,5.8540238439884237e-08,0.00013130219916540498,0.026878148643116634,0.003312720296562011,0.0001282516998627704,4.2736287860418118e-10,1.1109124502202389e-09,0.0023938353230694462,9.4202607309337243e-07,0.00022488527071378605,1.3964309274698843e-06,3.6240979169743655e-06,4.1546878598951139e-05,8.4778572640440556e-08,7.3290779268864538e-13,3.8280621238875445e-07,0.0012416816577892967,3.0778061332743089e-09,1.2812868022662941e-10,7.9470827086445205e-12,2.7651817502924562e-09,0.0011433765219896032,2.0783863045261982e-10,0.02532274502700238,2.0761827086468888e-10,1.5472577219470897e-05,7.6251241232392052e-13,4.3618991176292061e-13,1.9953078864755102e-10,4.1919971193471726e-06,1.6282376734067155e-06,8.6436353752924274e-16,4.0714982081321838e-10,5.3804316962146614e-11,0.0020818473161872252,2.1330003574328757e-10,4.313930946706288e-06,2.8222983049421343e-06,1.6623268369750685e-07,9.4481479349592087e-10,9.8982068649743689e-08
1.6357025891964513e-06,0.2596890445177261,76.950000000000003,0.0,0.0,0.0,0.1448015618728013,9.3907398738193137,0.010144834398844739,0.010073340524784405,0.002464589442664207,0.00045521632760749038,3.6156021925192235e-09,4.8075210800352001e-08,0.08406525981102958,2.3563054254698686e-05,5.8767440578762346e-12,0.043258117936581145,0.17401818966049196,0.17042820892316451,0.22230855864756335,2.0717920904492801e-13,1.4757474744580702e-10,5.8228846426707846e-06,3.1091302547934931e-09,1.352509319030702e-05,1.7831602683889156e-06,0.016639599363341803,0.091341393997507403,5.4796905355940991e-06,3.420564575631673e-06,1.1990907696130783e-14,0.0010881072233474476,7.1300590210335264e-07,2.2236310815238521e-07,0.00017621247211955268,1.2471872732890838e-05,5.5592588211375465e-08,0.031118744815089222,0.003609992611014406,1.2761255701497345e-10,3.8413944267267383e-11,6.0344313017718564e-08,1.6079774513503252e-08,2.4989618915096821e-11,0.00014105699403103197,0.00053824957753748298,0.0060472615928388786,3.6348890466705494e-07,0.00083741031351640817,4.9541092223858262e-05,0.0031300175962811513,1.8888800701060924e-09,0.00037791349905933516,1.8794186853633355e-06,0.034107675808055377,0.00041852956883948436,5.9155570098666632e-08,0.00013351811082950538,0.027383981013549847,0.0033763633058717943,0.00013517427043632639,4.3014328173850168e-10,1.129703713552381e-09,0.0024519011244849695,9.6483587853460207e-07,0.00022615867202985766,1.4302434948469284e-06,3.7118491350263726e-06,4.1780435124129154e-05,8.5258628882530493e-08,7.5065387820140652e-13,3.8504229530455056e-07,0.0012489368288264213,3.1300231998431873e-09,1.2767504943141186e-10,8.0244998308595252e-12,2.8134572071042554e-09,0.001146036966264095,2.1017436538879256e-10,0.025509413647372182,2.0995561942690344e-10,1.6213824917453352e-05,7.667988895624661e-13,4.3864196119612517e-13,2.0290368358789451e-10,4.2282456420485136e-06,1.6676061848295535e-06,8.8526159913066948e-16,4.1699413469660658e-10,5.6709118113083201e-11,0.0021967808240117197,2.2481580148299769e-10,4.4672686144083167e-06,2.9227793018363319e-06,1.7214384548093403e-07,9.7841168812751912e-10,1.024964457724444e-07
1.666802806599552e-06,0.25969098610006275,76.950000000000003,0.0,0.0,0.0,0.1416904537898398,9.390428936879708,0.0099374848788084599,0.0097313599515784881,0.0023642541058189214,0.00043666971148603962,3.4927140840664207e-09,4.7399867465725126e-08,0.084323824485894677,2.2762186480099713e-05,5.6373112663087348e-12,0.042702931349538419,0.17500444540870286,0.1720558110062938,0.22252034828581413,2.0013754329576156e-13,1.4840489151383202e-10,5.855893536625829e-06,3.0700893520910579e-09,1.365434911056176e-05,1.7105855166223636e-06,0.016582349129603133,0.091698805486208776,5.4606154600360985e-06,3.4086574143729393e-06,1.2105421793347303e-14,0.001103269569997565,7.2291201768870085e-07,2.2545261407583473e-07,0.00017499335902718133,1.2645340947402532e-05,5.6399938446336079e-08,0.031375411421025533,0.0036497050294223023,1.2938223724319034e-10,3.8946653580120762e-11,6.1003312279630961e-08,1.6256257439556345e-08,2.5228032420691436e-11,0.00014520177081918051,0.0005540609489641219,0.0059991255381410102,3.6876732121391601e-07,0.00083697308567514826,4.9164235019768578e-05,0.0031816320049850655,1.9012502388377182e-09,0.00038413890846930929,1.8976876255640095e-06,0.034738683776236637,0.00042544205021789944,5.9730600051520566e-08,0.0001357197144691383,0.027882897960131495,0.0034392188395082133,0.00014221849569119461,4.3263119213659218e-10,1.1474115747485521e-09,0.0025082440309012644,9.8696705406266451e-07,0.00022727988088324364,1.4630500817989339e-06,3.7969896627434885e-06,4.1985907354549486e-05,8.5681310799813584e-08,7.6787199914601577e-13,3.8701666153252135e-07,0.0012553430047377511,3.1792461758632219e-09,1.2723577160027338e-10,8.1008055999010174e-12,2.8591084195918791e-09,0.0011487006374055456,2.1247379438802344e-10,0.025690924555112921,2.1225664056469581e-10,1.6963196460113372e-05,7.7056993401599693e-13,4.4079916089655019e-13,2.0625486364711708e-10,4.263160054047529e-06,1.7058035941146698e-06,9.055380483922696e-16,4.2654560802495872e-10,5.9664993436217274e-11,0.002314672387608276,2.3653404803828938e-10,4.6190836369938567e-06,3.0222693694475366e-06,1.7799637332861732e-07,1.011675317492828e-09,1.0597573579885181e-07
1.6979030240026527e-06,0.2596929000141949,76.950000000000003,0.0,0.0,0.0,0.13867649942939747,9.3901280524094677,0.0097340176727548789,0.0094014201577399172,0.0022686120615870572,0.00041899150471787076,3.3741613331086732e-09,4.6743902178877821e-08,0.084564326424254849,2.1989572442371665e-05,5.4090894511436071e-12,0.042150715767411071,0.17596087060013213,0.17366042063528658,0.22270462002812863,1.9334429979246405e-13,1.4920985086896585e-10,5.8879039889137957e-06,3.0312567035033662e-09,1.3781778386426077e-05,1.6414055877260672e-06,0.016526935327002699,0.092041711883249944,5.4421530416566102e-06,3.3971326896740616e-06,1.2218318197475265e-14,0.0011184563414310571,7.3283419341214606e-07,2.2854712443461161e-07,0.00017381725635561525,1.2819082998758672e-05,5.7208464212804032e-08,0.031622622506855616,0.0036888073645050846,1.3115472953148651e-10,3.9480209379543759e-11,6.1652226448997343e-08,1.6430032398562558e-08,2.5463074597065033e-11,0.00014928542146543396,0.00056963903232827302,0.0059522320203846141,3.7405344529806517e-07,0.00083625240956892023,4.8789194008334175e-05,0.0032329067040473974,1.9126191204883043e-09,0.0003903232029499473,1.9146992181260707e-06,0.035361906517483679,0.00043230910154859394,6.0266054239711544e-08,0.00013790680862741896,0.028374941051144041,0.0035012919190428732,0.00014937645565012465,4.3483621337255752e-10,1.1640385424948755e-09,0.0025628114636249044,1.0083990160177546e-06,0.00022825430337306528,1.494820175725934e-06,3.8794403140628007e-06,4.2164295632853394e-05,8.6048656411314026e-08,7.8454614158357583e-13,3.8873855112787853e-07,0.0012609301580218052,3.2254817197609164e-09,1.268105845946908e-10,8.1760322803396132e-12,2.9021388121278121e-09,0.0011513656119845209,2.1473782913662189e-10,0.025867465589721219,2.145222480431748e-10,1.7719826927587638e-05,7.7384390503439538e-13,4.4267201320235406e-13,2.0958401915964011e-10,4.2967882568681087e-06,1.742794446012253e-06,9.2517406524664413e-16,4.357953750167498e-10,6.2668619307937641e-11,0.0024354669815018094,2.4844159923531812e-10,4.7691429196892707e-06,3.1206155497425004e-06,1.8378127688850754e-07,1.0445545840814477e-09,1.0941460071511082e-07
1.7290032414057534e-06,0.2596947863274473,76.950000000000003,0.0,0.0,0.0,0.13575533768036971,9.3898367006196608,0.0095344596383893157,0.009083083655024516,0.002177410142911992,0.00040213480217906922,3.2597858208127053e-09,4.6106412380983265e-08,0.084787387386811908,2.1244181673034931e-05,5.1914730774043039e-12,0.041601809930038064,0.17688854563178483,0.17524269242570448,0.22286311255068514,1.8679041809481224e-13,1.4999053915661626e-10,5.9189521636797802e-06,2.9926563836728849e-09,1.390743305322419e-05,1.5754373573281961e-06,0.01647332204687408,0.092370789160966735,5.4242910186272619e-06,3.3859827473901341e-06,1.2329642965682795e-14,0.0011336614719239864,7.4276844695853372e-07,2.3164539712622204e-07,0.00017268302560703589,1.2993028978554532e-05,5.8017859523036871e-08,0.031860719475959261,0.0037273146758279724,1.3292931720830922e-10,4.001439593299712e-11,6.2291301858041509e-08,1.6601166015498983e-08,2.5694809113038381e-11,0.0001533049859677511,0.00058497254377936074,0.0059065966787128395,3.7934527364410294e-07,0.0008352598461611136,4.8416275486073737e-05,0.0032838364698819294,1.923021525511406e-09,0.0003964657534969811,1.9304773306430616e-06,0.03597737862252199,0.00043913002723241389,6.0762683904681587e-08,0.00014007917358847865,0.028860157064497176,0.0035625881831635718,0.0001566402152876651,4.3676786817903571e-10,1.179590198804561e-09,0.002615557034597401,1.0291136137601121e-06,0.00022908727716912893,1.5255268706634753e-06,3.9591312627048221e-06,4.2316587436026092e-05,8.636267793927507e-08,8.0066218442090226e-13,3.9021709231890388e-07,0.0012657278985978384,3.2687449948565045e-09,1.2639921289039361e-10,8.2502106262754691e-12,2.9425593638728897e-09,0.0011540299958637445,2.1696734361587885e-10,0.026039216056297224,2.167533177553141e-10,1.8482863457518322e-05,7.7663892584336243e-13,4.4427088537850508e-13,2.1289081289808941e-10,4.3291766846316965e-06,1.7785474788935218e-06,9.4415305559005535e-16,4.4473561852857167e-10,6.5716665717110197e-11,0.0025591064895290538,2.6052525356965168e-10,4.9172242034472918e-06,3.2176719727573327e-06,1.8948998355568961e-07,1.0770007647242282e-09,1.1280795128750525e-07
1.7601034588088541e-06,0.2596966451531061,76.950000000000003,0.0,0.0,0.0,0.13292286394355721,9.3895543975965339,0.0093388248789895312,0.0087759322698290169,0.0020904110307442218,0.00038605563984654294,3.1494364495637424e-09,4.5486550321952093e-08,0.084993602541535221,2.0525029461288326e-05,4.9838945790880093e-12,0.041056516567704211,0.17778849835031055,0.17680325083125353,0.22299745577154295,1.804672400890187e-13,1.5074782553065927e-10,5.9490724657955993e-06,2.954309899389524e-09,1.4031362747551442e-05,1.5125091642797662e-06,0.016421471924485228,0.092686676988687752,5.4070166793362375e-06,3.3751996526088997e-06,1.2439440033022369e-14,0.0011488790058853315,7.5271086941498256e-07,2.3474621295689228e-07,0.00017158951907015899,1.3167110290875556e-05,5.8827823070534798e-08,0.032090033066735343,0.0037652414148261824,1.3470529725342176e-10,4.0549001617262054e-11,6.2920775010487528e-08,1.6769722234920708e-08,2.5923297958798929e-11,0.00015725784624880034,0.00060005150357250053,0.005862228404807563,3.8464083374046984e-07,0.00083400655366900277,4.8045750603473472e-05,0.0033344157051011692,1.932491758411016e-09,0.00040256588613581671,1.945046533004309e-06,0.036585139757231856,0.00044590408120782476,6.1221262393420758e-08,0.00014223657342705341,0.029338597435381964,0.0036231138203977231,0.00016400185144140533,4.3843557782514555e-10,1.1940749873322657e-09,0.0026664403606822054,1.0490950564171568e-06,0.00022978406134648832,1.5551467586947834e-06,4.0360017603740426e-06,4.2443755515860729e-05,8.662535797693234e-08,8.1620784242172088e-13,3.9146128344251673e-07,0.0012697654151876746,3.3090590844292513e-09,1.2600136979072675e-10,8.323369973881346e-12,2.9803880968537202e-09,0.0011566919245753107,2.1916317653583281e-10,0.026206347203986548,2.1895069016546373e-10,1.925146722891308e-05,7.7897284941624474e-13,4.4560599009399535e-13,2.1617488317086113e-10,4.360370321577524e-06,1.8130354984259488e-06,9.6246058423051742e-16,4.5335953846692692e-10,6.8805807563686774e-11,0.0026855298658466811,2.7277182899905269e-10,5.0631163381380719e-06,3.313300037351172e-06,1.9511434903477486e-07,1.1089675706230685e-09,1.1615095328481133e-07
