Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308)
4.647866316041042e-12,0.427282800337788,76.950000000000003,0.0,0.0,0.0,0.80453380413443776,9.4999968947852302,0.00010273741762148155,0.00086382917431459736,0.00085346795191350126,2.8764662934635671e-06,4.4120038552194138e-11,0.0075600475400201426,0.039530000446491118,2.2817708868390461e-07,1.1044589013819297e-14,1.5946379634576506e-11,1.7547374147542399e-10,0.1444752170184771,2.9474237960297396e-07,7.0677789513192506e-16,2.9863023184773222e-16,1.3158352891163089e-14,2.7557686176747161e-16,7.7484499535248306e-06,6.6560565467782804e-06,1.3447489485446252e-06,1.344873246496483e-06,8.1705054180401444e-11,3.8181589723234037e-11,4.2346405025133024e-08,2.825131262403787e-07,3.4466541892183817e-11,7.7693649675328423e-12,7.1212439396096305e-17,7.4607749099081575e-12,3.175226063642009e-11,6.6830416322734102e-17,0.0017981652670696355,2.8824196280828982e-17,1.2196854029011367e-17,9.5076856754181511e-05,2.048408319845842e-05,2.6559431898983223e-05,0.00010776470270475127,1.3361260018851144e-05,6.6675597772872149e-17,1.7272819391138328e-13,3.5494476720502237e-14,3.5150311270242183e-14,7.0305085968028448e-17,5.4138894220985107e-12,2.8695017265297481e-20,4.4777006940692053e-09,2.4045570271240375e-18,6.5913085886467782e-19,4.7418045247609303e-11,7.1925204922873201e-23,1.6169291485657141e-22,5.7431837847963127e-26,4.224429874912919e-09,1.3565471477784105e-12,9.3120485477892788e-10,4.3797280497978745e-10,1.4592312988768512e-14,3.704739190518446e-12,2.905584171506509e-14,3.8954313366090606e-14,9.8146197425206167e-15,4.7085629607201356e-14,2.4682415092781759e-22,6.5097786938693841e-14,6.4957343492195521e-11,2.370252272175112e-10,4.4108985168874731e-12,3.4142825408769098e-10
4.803462146055734e-12,0.4272828003816693,76.950000000000003,0.0,0.0,0.0,0.79870551277665447,9.4999967761178521,0.00010580506562420671,0.00088673879900500038,0.00087578584952458546,2.9887194899795268e-06,4.5290151042169315e-11,0.007505500033833822,0.040767514259524081,2.3456324782734973e-07,1.1475600755115284e-14,1.7202513553689912e-11,1.865851782649546e-10,0.14900640662052145,3.1195576952075543e-07,7.2655900708062862e-16,3.0481794170367397e-16,1.4461300391649716e-14,2.9735467851558982e-16,8.2633456540371246e-06,7.0322997582935509e-06,1.4723853054125508e-06,1.4725216076332139e-06,8.9543293373689637e-11,4.1910855788982488e-11,4.372779204062049e-08,3.0020440966467417e-07,3.6647294996322704e-11,8.282881702720974e-12,8.8259788127716127e-17,7.9904935121753282e-12,3.4730334028281458e-11,8.2965884015109535e-17,0.0018556983090505831,3.0871988133043752e-17,1.3063061898104544e-17,9.7628616551177945e-05,2.0834758078128772e-05,2.6422944075077129e-05,0.00011117351399026528,1.4319075350845033e-05,8.276696286742479e-17,1.9297365270542329e-13,3.9737266501954355e-14,3.9360286312856563e-14,8.1574946711753786e-17,5.8081022910495976e-12,3.4276954123609293e-20,4.7387491266719944e-09,2.7758171096847534e-18,7.9182073589635404e-19,5.0396069305557378e-11,8.925215589411247e-23,1.939670083090496e-22,7.0956865352181069e-26,4.7009865795385486e-09,1.4356771631780855e-12,1.0335579939155333e-09,4.8011922779280468e-10,1.6003530018719423e-14,3.941635498495459e-12,3.1884349726526238e-14,4.3545319690536801e-14,1.0610565371029139e-14,5.014163399907277e-14,2.7591372751684094e-22,7.1343835277881201e-14,7.1205829021440323e-11,2.64877098834346e-10,4.8475635149352658e-12,3.521978242507165e-10
4.9590579760704255e-12,0.4272828004659507,76.950000000000003,0.0,0.0,0.0,0.79291977338513364,9.4999966586463938,0.00010885047158912557,0.00090931700132659279,0.00089776090214916987,3.099868463210507e-06,4.6443336049578973e-11,0.0074513508256623812,0.041995933002650039,2.4085701815696212e-07,1.1902372678986638e-14,1.850327677359093e-11,1.9797860044897535e-10,0.15350487678137051,3.2948850228346634e-07,7.4605394490989201e-16,3.1078462164681587e-16,1.584235359682168e-14,3.1991006063477911e-16,8.7924719802897358e-06,7.4143665650264861e-06,1.607093465366952e-06,1.60724244968785e-06,9.7820814697758638e-11,4.5853303549879249e-11,4.5099203299140479e-08,3.1834897341778071e-07,3.8884581203396508e-11,8.8105142267087922e-12,1.0859007509614594e-16,8.5361050118748635e-12,3.7880792283998105e-11,1.022460067155494e-16,0.0019128792170865377,3.2981261628257734e-17,1.3955265820297076e-17,0.00010011047841864957,2.1164125000186745e-05,2.6286370630882517e-05,0.0001145319041596176,1.5304750245942938e-05,1.0199255047312565e-16,2.1479954237252905e-13,4.4307395690553057e-14,4.3895524814945385e-14,9.4162466485167803e-17,6.2148445296315858e-12,4.0688996607776995e-20,5.0045760167296556e-09,3.1879481746866117e-18,9.4526641620142174e-19,5.3435434698323889e-11,1.0993907285873873e-22,2.3122353381586729e-22,8.7022696535782592e-26,5.2110023068021686e-09,1.5162574319862832e-12,1.1428002369979714e-09,5.2467360125402702e-10,1.7495795265389256e-14,4.1850766691587973e-12,3.4876439856248404e-14,4.848099510322557e-14,1.1438008292019601e-14,5.3283490771640221e-14,3.0718718556577452e-22,7.7945345619306383e-14,7.7810827485182639e-11,2.9474833889569329e-10,5.3095769924074541e-12,3.6288962675404399e-10
5.1146538060851174e-12,0.427282800591371,76.950000000000003,0.0,0.0,0.0,0.78717627055702755,9.4999965424165147,0.00011187379789398349,0.0009315685840132757,0.00091939815252678068,3.2098662094079816e-06,4.7579838875595263e-11,0.0073975969624109853,0.043215323089487133,2.4705973865437821e-07,1.2324724307863715e-14,1.9847936983391082e-11,2.0964912526679018e-10,0.15797086650298633,3.4732867864130696e-07,7.6526685611201352e-16,3.1653571574004412e-16,1.7303179688290642e-14,3.4323038661946373e-16,9.3356216244610033e-06,7.801952803865051e-06,1.7489791897866002e-06,1.7491415445269816e-06,1.065443208744312e-10,5.0012303063363226e-11,4.6460711677662627e-08,3.3694023480853763e-07,4.117757952154542e-11,9.3520576582223731e-12,1.3268892848695378e-16,9.0973789407482518e-12,4.1207462186110546e-11,1.2514446667018401e-16,0.0019697091438602259,3.5151125203830056e-17,1.4873088818000457e-17,0.00010252374045728225,2.1473102109193411e-05,2.6149755199230957e-05,0.00011784040943797606,1.6317737168441212e-05,1.2482405064580294e-16,2.3826737080175275e-13,4.9216196095644867e-14,4.8767272608027066e-14,1.0816651028506082e-16,6.6339539811348653e-12,4.8017936562280862e-20,5.2749948289180986e-09,3.6436641784852679e-18,1.1218283449663683e-18,5.6533819462457008e-11,1.3448800456221581e-22,2.7401624830415698e-22,1.0599114337228801e-25,5.7554259153965247e-09,1.5982314199245686e-12,1.2591031930426859e-09,5.7167856192910961e-10,1.9070555197157711e-14,4.4350093751396612e-12,3.8035062865227905e-14,5.3772127885633978e-14,1.2296782607406071e-14,5.6510470737048901e-14,3.4071288083230366e-22,8.4908537152635339e-14,8.4778595751351234e-11,3.2669481949874132e-10,5.7973511287284023e-12,3.735042296708204e-10
5.270249636099809e-12,0.42728280075860836,76.950000000000003,0.0,0.0,0.0,0.78147469129557345,9.4999964274666766,0.00011487520571309555,0.0009534982798034069,0.00094070256335096133,3.3186729343512976e-06,4.869990124657269e-11,0.0073442355134155021,0.044425750441408694,2.5317272878364368e-07,1.2742502846176058e-14,2.1235746102814843e-11,2.2159191848377549e-10,0.16240461301492379,3.654646933349601e-07,7.8420182772355822e-16,3.2207654510644655e-16,1.8845398813925223e-14,3.6730275603692317e-16,9.8925893950655778e-06,8.1947628247298998e-06,1.8981426469938525e-06,1.8983190704133413e-06,1.1572016273515185e-10,5.4391049682410651e-11,4.7812389512678708e-08,3.5597170663813061e-07,4.3525480868905191e-11,9.9073100583375082e-12,1.6109271175346912e-16,9.6740880852917304e-12,4.4714086208426095e-11,1.5218602667772745e-16,0.00202618927359699,3.7380699886488124e-17,1.5816159237160854e-17,0.00010486968297355316,2.1762569663682663e-05,2.6013133732813011e-05,0.00012109956600352904,1.7357495236879188e-05,1.517839400389688e-16,2.6343818194221411e-13,5.4474809891725659e-14,5.3986582813502852e-14,1.2368917403462259e-16,7.0652694460249665e-12,5.6355810398261862e-20,5.5498233987066907e-09,4.1457317567956682e-18,1.3240375779011892e-18,5.9688955658651791e-11,1.6345456141136411e-22,3.2293694716574058e-22,1.2825950456517978e-25,6.3351874715602422e-09,1.6815439169776332e-12,1.3826335756086367e-09,6.2117505333366659e-10,2.0729198972032703e-14,4.691382134246969e-12,4.1363052950331139e-14,5.9429217877758008e-14,1.3186714755209503e-14,5.9821867900048265e-14,3.7655734146616391e-22,9.2239377568500713e-14,9.2115137404804373e-11,3.6077085943722006e-10,6.3112769453889156e-12,3.8404219686121667e-10
5.425845466114501e-12,0.42728280096828214,76.950000000000003,0.0,0.0,0.0,0.77581472499075754,9.4999963138289392,0.00011785485502652442,0.00097511075246835678,0.00096167901912257473,3.4262552736504781e-06,4.9803761366259469e-11,0.0072912635703346503,0.045627280491282583,2.5919728877799489e-07,1.3155580186595254e-14,2.2665943462562256e-11,2.338021948602645e-10,0.16680635178780218,3.8388522844490578e-07,8.0286288721372096e-16,3.2741231031025382e-16,2.0470584740813756e-14,3.9211404515251737e-16,1.0463172197889448e-05,8.5925092875203474e-06,2.0546785690908909e-06,2.0548697688573816e-06,1.2535434907633986e-10,5.899256893802066e-11,4.9154308604255381e-08,3.7543699580991965e-07,4.5927487900221921e-11,1.0476072395900866e-11,1.9439157759244915e-16,1.0266008463880073e-11,4.8404323930391799e-11,1.8394984491277766e-16,0.0020823208205023604,3.9669119204301961e-17,1.6784110709923697e-17,0.00010714956773664875,2.2033371369347099e-05,2.5876536756555528e-05,0.00012430990892718229,1.8423490197569415e-05,1.8344876571645889e-16,2.9037250693443136e-13,6.0094186005062496e-14,5.9564312229954715e-14,1.4083571934155079e-16,7.5086308295830868e-12,6.5799956585275195e-20,5.8288838451793236e-09,4.6969664412107272e-18,1.554600876366957e-18,6.2898628298889727e-11,1.9745136371800842e-22,3.7861636699822869e-22,1.542624327529642e-25,6.9511984787072131e-09,1.766141010984244e-12,1.5135532764301692e-09,6.732023657588495e-10,2.2473059785109738e-14,4.9541452576556938e-12,4.4863130483124232e-14,6.5462474044256121e-14,1.4107625157242001e-14,6.3216998883020156e-14,4.1478525258889529e-22,9.9943588999557902e-14,9.9826208734733396e-11,3.9702924711493133e-10,6.851724896261242e-12,3.9450408800442734e-10
5.581441296129193e-12,0.4272828012209583,76.950000000000003,0.0,0.0,0.0,0.77019606340014801,9.499996201529644,0.00012081290462918617,0.00099641059782615521,0.00098233232790922499,3.5325855910237002e-06,5.0891653967651936e-11,0.0072386782470254809,0.04681997818718512,2.651346999225032e-07,1.3563850215672336e-14,2.4137758647407965e-11,2.4627521858040851e-10,0.17117631654668453,4.0257924688385528e-07,8.2125400335980134e-16,3.325480940424334e-16,2.2180265507727652e-14,4.1765095665952794e-16,1.1047169017083255e-05,8.994912963720879e-06,2.2186764051557637e-06,2.2188830978283182e-06,1.3545255628601205e-10,6.3819721308389443e-11,5.04865402200725e-08,3.9532980195892663e-07,4.8382814835918452e-11,1.1058148511387712e-11,2.3323254348987788e-16,1.0872919298121588e-11,5.2281753430267111e-11,2.2107284240186868e-16,0.002138105027245726,4.201552907622398e-17,1.7776582107841154e-17,0.00010936463752285678,2.2286315733500186e-05,2.5739990985197397e-05,0.00012747197139768268,1.951519439085432e-05,2.2045247970696769e-16,3.1913031965437236e-13,6.6085077237481712e-14,6.551111846449245e-14,1.597145074752086e-16,7.9638792667040636e-12,7.6453064923163885e-20,6.1120024854210289e-09,5.3002289422886975e-18,1.8164056708465011e-18,6.6160674292324564e-11,2.3715155165710373e-22,4.4172504360108196e-22,1.8447379503611307e-25,7.6043521059568216e-09,1.8519700617016131e-12,1.6520194384121956e-09,7.2779817532134007e-10,2.4303416189795303e-14,5.2232507995831261e-12,4.8537904695389824e-14,7.1881812958734725e-14,1.5059329680692114e-14,6.6695202359409902e-14,4.5545944669096273e-22,1.0802665384583471e-13,1.0791732460530028e-10,4.355212633284005e-10,7.4190454442136941e-12,4.0489045863045776e-10
5.737037126143885e-12,0.4272828015171525,76.950000000000003,0.0,0.0,0.0,0.76461840062989084,9.4999960905900647,0.00012374951213988298,0.001017402344740016,0.0010026672230144932,3.6376413506395924e-06,5.1963810363987267e-11,0.0071864766793601582,0.048003907996097439,2.7098622483257429e-07,1.3967226403857552e-14,2.5650414019352824e-11,2.5900630364016543e-10,0.17551473928439609,4.2153598603363674e-07,8.3937908710985662e-16,3.374888637744749e-16,2.3975924076818907e-14,4.4390006381781198e-16,1.1644380896417032e-05,9.4017025426889921e-06,2.3902204707659655e-06,2.3904433812923332e-06,1.460201377396543e-10,6.8875206873778318e-11,5.1809155099489801e-08,4.1564391610131446e-07,5.0890687293653861e-11,1.1653345079433805e-11,2.7832258367430104e-16,1.1494602979130682e-11,5.6349872656535361e-11,2.6425311958531612e-16,0.0021935431634917831,4.4419087681861189e-17,1.8793217486747207e-17,0.0001115161159220945,2.2522177433439573e-05,2.5603520361541063e-05,0.00013058628420758691,2.0632086710704082e-05,2.6348982065897052e-16,3.4977099654662485e-13,7.2458038086367901e-14,7.183745776676092e-14,1.8043693270213778e-16,8.4308572254738128e-12,8.8423217621849414e-20,6.3990097504913334e-09,5.9584215052145055e-18,2.1125248887476447e-18,6.9472981410161102e-11,2.8329235487563805e-22,5.129741242756833e-22,2.1940852361785693e-25,8.2955234154514962e-09,1.938979675350305e-12,1.7981845279604636e-09,7.8499858222787942e-10,2.6221493392460011e-14,5.4986525084346359e-12,5.238987631065147e-14,7.8696858153403336e-14,1.6041640923355122e-14,7.0255838496040269e-14,4.9864089951187397e-22,1.1649382048288295e-13,1.1639376420801601e-10,4.7629670390433342e-10,8.0135696239054138e-12,4.1520186015178179e-10
5.892632956158577e-12,0.42728280185733447,76.950000000000003,0.0,0.0,0.0,0.75908143311588194,9.4999959810269434,0.00012666483401026205,0.0010380904561017763,0.0010226883645635032,3.7414045570973285e-06,5.3020458498972782e-11,0.0071346560250239999,0.049179133907576389,2.7675310772826525e-07,1.4365639655224967e-14,2.7203126948767463e-11,2.7199081419444439e-10,0.17982185027474976,4.4074495152516125e-07,8.5724199243239732e-16,3.4223947429006459e-16,2.5858998984252872e-14,4.7084784948984803e-16,1.2254610920697182e-05,9.812614442547896e-06,2.5693900938898037e-06,2.5696299551182304e-06,1.5706213296788059e-10,7.4161569858342251e-11,5.312222345760223e-08,4.3637321930382078e-07,5.3450342122370952e-11,1.2261471570546014e-11,3.3043173119097034e-16,1.2130845030217705e-11,6.0612100776640635e-11,3.1425341685437213e-16,0.0022486365244829506,4.6878965317308981e-17,1.9833666025758503e-17,0.00011360520732310407,2.2741698674877211e-05,2.5467146698497146e-05,0.00013365337541877708,2.177365255965559e-05,3.1331973743905688e-16,3.8235328050684598e-13,7.9223423195308453e-14,7.8553583499375758e-14,2.0311735516522602e-16,8.9094085922455543e-12,1.018239223934524e-19,6.6897401029754197e-09,6.6744843437890741e-18,2.4462216445661411e-18,7.2833487269661214e-11,3.3667871800389474e-22,5.9311613423897097e-22,2.5962445297716706e-25,9.0255695882499682e-09,2.0271196796372668e-12,1.952196406614324e-09,8.4483814825933145e-10,2.8228464520690356e-14,5.7803057793621802e-12,5.6421440122049101e-14,8.5916940250583645e-14,1.7054369338359188e-14,7.3898288404801549e-14,5.4438873087414014e-22,1.2535010885345798e-13,1.2526057669660626e-10,5.1940390216274001e-10,8.6356095909152764e-12,4.2543883989478359e-10
6.048228786173269e-12,0.42728280224193,76.950000000000003,0.0,0.0,0.0,0.75358485960509658,9.4999958728530061,0.00012955902553370266,0.0010584793298006343,0.0010424003410139412,3.8438612543524411e-06,5.4061822996265419e-11,0.0070832134633393362,0.050345719437390607,2.8243657470447073e-07,1.475903638352751e-14,2.8795111791308047e-11,2.8522416486438417e-10,0.18409787808564607,4.6019591115678436e-07,8.7484651715328907e-16,3.4680467018446303e-16,2.783088498945643e-14,4.9848074073339553e-16,1.287766419734279e-05,1.0227392625495986e-05,2.7562597572716784e-06,2.7565173094766417e-06,1.6858327660381225e-10,7.968120306285737e-11,5.4425814989238345e-08,4.5751168137266557e-07,5.6061027238772214e-11,1.2882340212565749e-11,3.9039618273044677e-16,1.2781434067728126e-11,6.5071779502576122e-11,3.7190461226697201e-16,0.002303386429674978,4.9394344243779793e-17,2.0897581963240014e-17,0.00011563309698242446,2.294559051478578e-05,2.533089013317954e-05,0.00013667377011497697,2.2939383801376427e-05,3.7076884786921902e-16,4.1693524845269815e-13,8.6391386347985542e-14,8.5669545156515862e-14,2.2787303352412421e-16,9.3993787416522108e-12,1.1677413797115172e-19,6.9840319560681152e-09,7.4513921574515472e-18,2.820953793269944e-18,7.6240178336981503e-11,3.98186976505233e-22,6.8294569797106992e-22,3.057241397958935e-25,9.7953301485951077e-09,2.1163410992431141e-12,2.1141984019613977e-09,9.0734993349721455e-10,3.0325451865915312e-14,6.0681676081409914e-12,6.0634887518142409e-14,9.3551097765158362e-14,1.8097324219681488e-14,7.7621953604053234e-14,5.9276020976831817e-22,1.3460031594612602e-13,1.3452258670781046e-10,5.6488975117766337e-10,9.2854591576820928e-12,4.3560194113090007e-10
6.2038246161879605e-12,0.42728280267132507,76.950000000000003,0.0,0.0,0.0,0.74812838113708624,9.499995766077399,0.00013243224085413176,0.0010785732996775705,0.001061807670600465,3.9450010760960692e-06,5.5088125208219491e-11,0.0070321461951083743,0.051503727631123979,2.8803783399709394e-07,1.5147376785814668e-14,3.0425581643266833e-11,2.9870182100590048e-10,0.18834304959205583,4.7987888894641196e-07,8.9219640378021578e-16,3.5118908830724892e-16,2.9892933722677414e-14,5.2678513952187319e-16,1.3513347838118307e-05,1.0645788417354474e-05,2.9508992374341684e-06,2.9511752278557263e-06,1.8058800711791019e-10,8.5436352192185145e-11,5.5719998872908677e-08,4.7905335956145113e-07,5.8722001466164165e-11,1.3515765952198122e-11,4.5912139912769299e-16,1.3446161760987229e-11,6.9732174393596617e-11,4.3810924977939319e-16,0.0023577942214253081,5.1964418532742527e-17,2.1984624531302352e-17,0.00011760095113474885,2.3134534139074035e-05,2.5194769486032194e-05,0.00013964799019985615,2.41287787118961e-05,4.3673492593900929e-16,4.5357428225259314e-13,9.3971879930169507e-14,9.3195187854775256e-14,2.5482405753911278e-16,9.9006145942103468e-12,1.3339829247157141e-19,7.2817275941463037e-09,8.2921507346413268e-18,3.2403783483167676e-18,7.969108894834376e-11,4.687685774889558e-22,7.8330021646577209e-22,3.5835666221254841e-25,1.0605627186470418e-08,2.2065961317602839e-12,2.2843293778300098e-09,9.7256553231541112e-10,3.2513528101175463e-14,6.3621965462817901e-12,6.5032408958202404e-14,1.0160807848202646e-13,1.9170314566760512e-14,8.1426255489876563e-14,6.4381076308130257e-22,1.4424902116417052e-13,1.4418439977152811e-10,6.1279972582442187e-10,9.9633943167208519e-12,4.4569170310747738e-10
6.359420446202652e-12,0.42728280314586753,76.950000000000003,0.0,0.0,0.0,0.74271170102563333,9.4999956607061069,0.00013528463297477031,0.0010983766364656626,0.0010809148027178131,4.0448168425295215e-06,5.6099583263914479e-11,0.0069814514424478055,0.052653221067752505,2.9355807624529412e-07,1.5530633294191602e-14,3.2093749897448018e-11,3.1241929894039821e-10,0.19255758998890674,4.9978415931447527e-07,9.0929534031499142e-16,3.5539726014839082e-16,3.2046454330577193e-14,5.5574744997871207e-16,1.4161470941021278e-05,1.1067560331242708e-05,3.1533737403721873e-06,3.1536689227686046e-06,1.9308047534499117e-10,9.1429120079822164e-11,5.7004843774731975e-08,5.0099239729780302e-07,6.1432534375638863e-11,1.4161566416675164e-11,5.3758519530440279e-16,1.412482279156773e-11,7.4596476136619271e-11,5.1384509233191707e-16,0.0024118612637321632,5.4588393908418557e-17,2.3094457889187413e-17,0.00011950991714559598,2.3309182097822434e-05,2.5058802522805998e-05,0.00014257655424156025,2.5341341929514715e-05,5.1219041181618743e-16,4.9232704277696549e-13,1.0197465480886941e-13,1.0114015224481648e-13,2.8409328072672327e-16,1.0412964663068572e-11,1.518262949116698e-19,7.5826730948044695e-09,9.1997936448311986e-18,3.7083557648311357e-18,8.3184300349154583e-11,5.4945384122635971e-22,8.9506050099148044e-22,4.1821939546353327e-25,1.1457265578436915e-08,2.2978381240744083e-12,2.4627238037609275e-09,1.0405151086502358e-09,3.4793717474480898e-14,6.6623526573275089e-12,6.9616096397897433e-14,1.1009634134262097e-13,2.027314984055514e-14,8.531063481722316e-14,6.9759398755004077e-22,1.5430059158675061e-13,1.5425040761229123e-10,6.6317790461388817e-10,1.0669673751399592e-11,4.5570866107840436e-10
