Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218)
1.5720425315714751e-18,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999999937217,9.5,2.4352818970646791e-14,2.9217626569084031e-13,2.9217618470496498e-13,1.6118912472901443e-21,1.6037013664228617e-21,1.9163846411640699e-14,1.3553749436550029e-20,1.1043897128599757e-21,2.7822614745722768e-31,7.7298056232243325e-36,7.8275117406088375e-26,1.5193383479429824e-20,2.1612948035069686e-24,3.751974703980416e-31,3.8105704047877302e-36,2.1799566124468342e-39,2.3107604601021209e-49,2.1156735913465025e-34,1.9361865005421702e-25,4.8481403927064836e-34,4.8481404091944082e-34,1.4665014301277623e-42,1.8228992081122467e-43,1.654301721765254e-41,1.1829230469127675e-25,7.6667247859057048e-34,4.7649691137726612e-35,1.5235601513720784e-77,5.7445404792074597e-43,6.3132511925582231e-39,1.4545535400701536e-77,1.5599506331338167e-22,1.2271045433669472e-51,1.2267286674962696e-51,1.428338510619783e-31,4.3657318960104846e-32,2.3555933031992037e-25,1.4283169909204983e-31,2.6331074914261914e-40,1.4545535400696538e-77,9.1451401397120721e-47,2.9215773773791282e-49,5.7355749645133941e-55,1.5449977241380416e-64,1.6472172276784808e-39,1.4857282013830975e-73,4.8234920429504656e-31,1.4098129279734557e-59,2.4281676604394589e-75,1.7485542780421314e-39,7.8978135414001321e-85,5.7136199942596214e-80,6.2599576274592793e-88,2.3729273909841056e-53,4.5746012194984618e-41,1.6459589365271516e-55,9.526242285183858e-40,2.1028733510210017e-48,1.8834746698738041e-34,2.8815742286867462e-48,1.790933205028628e-49,8.9083687822727132e-43,3.5727122899520653e-44,1.0750808733933057e-57,4.302673466894328e-44,9.1067282156776755e-48,8.8730522127506121e-62,1.2544802430076385e-48,1.2511845569636024e-35,8.2888619078746839e-63,8.2082156425851429e-20,7.8354652714126599e-34,2.7939268169196166e-34,7.8354652714109493e-34,5.4300533325265166e-58
3.145450868991405e-18,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999999874378,9.5,4.8726795907322034e-14,5.8460637157532847e-13,5.8460621169465456e-13,6.4517656287286424e-21,6.3865046863610054e-21,3.8344283428025302e-14,5.4250248127723039e-20,4.4204346118191166e-21,2.2104077139841308e-30,6.1885448530997461e-35,3.1330445831616655e-25,6.0813048634056102e-20,8.6508116424423528e-24,2.9348047809980369e-30,3.0503452642503688e-35,1.7452907814110946e-38,3.7002184260823305e-48,1.6938232030010959e-33,7.7497917934627596e-25,3.8814601515337034e-33,3.881460177935773e-33,2.3483037182866988e-41,2.9190116392047207e-42,1.3244435851019807e-40,4.7347687889311514e-25,6.1380089391088701e-33,3.8148650111248635e-34,1.9541172344570582e-75,9.1987316119641084e-42,5.054429317379593e-38,1.8656094008362335e-75,6.2438596279769074e-22,3.9295864465380327e-50,3.9271800604743842e-50,1.1435363862602469e-30,3.4952311448070883e-31,9.4284863500858593e-25,1.1435191575071921e-30,4.2163922772252648e-39,1.8656094008349522e-75,1.4644099198272694e-45,4.1892584811690417e-48,1.8369239604283023e-53,9.89641621146198e-63,1.3187735303369018e-38,1.9033664808310912e-71,1.9306538324391502e-30,4.0308549045691396e-58,3.1107257274762153e-73,1.3999064919513563e-38,2.0235847403707335e-82,7.3197241650369478e-78,1.6039319554517323e-85,7.5997386091193819e-52,3.6624424942536884e-40,5.2714845505329238e-54,7.6267860649526816e-39,3.367330914115757e-47,7.538807075884053e-34,4.6142643219262163e-47,2.8678263387679563e-48,7.132111643765066e-42,2.8604358210235029e-43,3.4117458946700859e-56,3.4446436245164222e-43,1.4162985418564494e-46,5.6835911216964388e-60,2.0087983855148674e-47,1.0016689463954485e-34,5.3093912974549805e-61,1.6423617275771749e-19,6.2731029817111508e-33,1.1183021318199862e-33,6.2731029817084084e-33,1.7390749657375202e-56
6.2922675438312656e-18,0.17393021754402732,76.950000000000003,0.0,0.0,0.0,0.9999999999974869,9.5,9.7474749780484992e-14,1.169466567361448e-12,1.1694662559869787e-12,2.5815465766789243e-20,2.529806257728308e-20,7.6704979990207905e-14,2.1707108287547547e-19,1.7687477428743864e-20,1.7422393990265273e-29,4.952717189939215e-34,1.2536259141331847e-24,2.4333076392341895e-19,3.4614514230923099e-23,2.2452781623370983e-29,2.4405184125817265e-34,1.396763029959945e-37,5.922730392708986e-47,1.3555700042832321e-32,3.1009261294181238e-24,3.1063477129131725e-32,3.1063477551733723e-32,3.7587855634266891e-40,4.6723127140856126e-41,1.0599515055983909e-39,1.8945192980588742e-24,4.9122204599669625e-32,3.0530392835351093e-33,2.5038076878973074e-73,1.4723904427446554e-40,4.0450630100781479e-37,2.390402724164906e-73,2.4983505468565662e-21,1.2577070989222934e-48,1.2561679858906032e-48,9.1517199019856638e-30,2.7972329043680368e-30,3.7726020778501798e-24,9.1515820210604147e-30,6.748940273894463e-38,2.3904027241616216e-73,2.3439966729619077e-44,6.3141573172753812e-47,5.8806007989058485e-52,6.3363830989434015e-61,1.0554166967296244e-37,2.4373470165917821e-69,7.7251299394166631e-30,1.2128919090694115e-56,3.9834252442955083e-71,1.1203504516338856e-37,5.1825927314218885e-80,9.3732519454869007e-76,4.1078225972089105e-83,2.4329273954231929e-50,2.9310350195550901e-39,1.6875743044996838e-52,6.1037465864642056e-38,5.3899022892601749e-46,3.01650474161554e-33,7.385799578513305e-46,4.5903891536809536e-47,5.7078568273109516e-41,2.2893678608781302e-42,1.0726448479103013e-54,2.7565835726419537e-42,2.233386245858188e-45,3.6390302542130697e-58,3.2153713270946109e-46,8.0157641105137129e-34,3.3994421197098175e-59,3.2854584451864151e-19,5.0203352356306138e-32,4.4746914854729646e-33,5.020335235626226e-32,5.567353557694038e-55
1.2585900893510987e-17,0.17393021754402738,76.950000000000003,0.0,0.0,0.0,0.99999999999497324,9.5,1.949706575260609e-13,2.3391868962925515e-12,2.3391863058234102e-12,1.0327866859502028e-19,9.9214791308836832e-20,1.534256632387951e-13,8.684210881412082e-19,7.076127592078019e-20,1.353063462598142e-28,3.9629270145633425e-33,5.0153198339935078e-24,9.7347635615675385e-19,1.3848059226873367e-22,1.6505686300675539e-28,1.9516904345969593e-33,1.1176226020376679e-36,9.478204582437235e-46,1.0846566080187811e-31,1.2405723358687856e-23,2.4855500318702373e-31,2.4855500994993438e-31,6.0151855635122774e-39,7.4771994135571751e-40,8.4811282581437839e-39,7.5792712253658557e-24,3.930439240245129e-31,2.4428758615900419e-32,3.206498767799842e-71,2.3562858990065963e-39,3.2366384488763239e-36,3.0612668165943036e-71,9.9949761696831555e-21,4.0236573601643388e-47,4.0138257745394671e-47,7.3226917686785639e-29,2.2381884631644206e-29,1.5092700222198228e-23,7.3225814453272656e-29,1.0800395181352819e-36,3.0612668165858909e-71,3.7511165569686669e-43,9.7915501899860778e-46,1.8821698854196164e-50,4.0561130213650133e-59,8.4448902365092367e-37,3.1204464370346397e-67,3.0905548608332145e-29,3.7580084694799706e-55,5.0998339931952836e-69,8.9645025872035192e-37,1.3270180229624416e-77,1.2000266990637884e-73,1.0518202478648032e-80,7.7869290683530124e-49,2.3452220282784429e-38,5.4013077021152466e-51,4.883924321497781e-37,8.6255340167965396e-45,1.2067982691762599e-32,1.1819593165076256e-44,7.3461150754312654e-46,4.5671525555690906e-40,1.8320819409235393e-41,3.314347095391328e-53,2.2054005207871921e-41,3.547149702512047e-44,2.3294479755258037e-56,5.1455951465870584e-45,6.4128184162170088e-33,2.1760815022549644e-57,6.571717444032648e-19,4.0169450604273226e-31,1.7901890137409911e-32,4.0169450604202986e-31,1.7819104831746983e-53
2.5173167592870426e-17,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999998994593,9.5,3.8996247301421264e-13,4.6786273132238766e-12,4.6786262505034279e-12,4.131482609061305e-19,3.8178983129352925e-19,3.0686419028540228e-13,3.4739303326685498e-18,2.8306693113536941e-19,1.0222682965347354e-27,3.1706438752633147e-32,2.0062911028949336e-23,3.8941811616153208e-18,5.5396741839054494e-22,1.1348420767984239e-27,1.5597511243548888e-32,8.9418291625104521e-36,1.516637467899834e-44,8.6779911129166562e-31,4.9626929239132768e-23,1.9886286687161428e-30,1.9886287769306078e-30,9.6249716956586496e-38,1.1964665410629787e-38,6.7853960745763378e-38,3.0319235488007597e-23,3.144516401942298e-30,1.9544551648045851e-31,7.1869687175279256e-69,3.7703828024386417e-38,2.5895141417145305e-35,6.8614493386829913e-69,3.99827357540891e-20,1.2865221563246047e-45,1.2802558108715451e-45,5.8585902558760582e-28,1.7906842107933043e-28,6.0374396968784823e-23,5.8585019925555208e-28,1.7282049401762316e-35,6.861449338645342e-69,6.0022650317485873e-42,1.5417532214654233e-44,6.0234612985074935e-49,2.596140222155439e-57,6.7564786522624569e-36,3.9945257081111965e-65,1.2363224437455067e-28,1.1828376904330227e-53,6.5283665632513065e-67,7.1722778679146023e-36,3.3974690490765348e-75,1.5361792717030243e-71,2.6929012604343594e-78,2.492030874851972e-47,1.8762736665822578e-37,1.7285582076253678e-49,3.9075099402133796e-36,1.380205220528536e-43,4.8275855561323818e-32,1.8912982517825233e-43,1.1754973305351282e-44,3.654068769734709e-39,1.4661884537335666e-40,9.9197564817641918e-52,1.7640318185546574e-40,5.6540988213374542e-43,1.4909688507328038e-54,8.2336431898377355e-44,5.1291252266962599e-32,1.3928072715452686e-55,1.3144497694157053e-18,3.2137237450483997e-30,7.1615072261183059e-32,3.2137237450371599e-30,5.7026025503782181e-52
5.034770099158931e-17,0.17393021754402732,76.950000000000003,0.0,0.0,0.0,0.99999999997989131,9.5,7.7994610397851569e-13,9.3575072507920184e-12,9.357505519892272e-12,1.652660004173235e-18,1.4184835676683642e-18,6.1372988699669532e-13,1.3895992892164575e-17,1.1323041359879094e-18,7.3552372227691333e-27,2.5366374950317182e-31,8.0254901760300509e-23,1.5577029059489387e-17,2.2159595916173855e-21,7.0690149109425415e-27,1.2450699060317085e-31,7.1538019855768611e-35,2.4266488348682071e-43,6.9425853986925132e-30,1.9851577153086107e-22,1.5909782017976521e-29,1.5909783749396381e-29,1.5399764252130981e-36,1.9144212009714672e-37,5.4283333331409212e-37,1.2127934213615411e-22,2.5155188773758428e-29,1.5635886186044871e-30,9.2310130494481384e-67,6.0327331667060912e-37,2.0716416982124711e-34,8.8129127717004527e-67,1.5993406851940826e-19,4.1095324926840118e-44,4.0697619569475434e-44,4.6869036686577528e-27,1.432556856616325e-27,2.4149687607564712e-22,4.6868330606344073e-27,2.7651594615008371e-34,8.8129127716035817e-67,9.6036900093621765e-41,2.4468878320378434e-43,1.9275350116724852e-47,1.6615552420560617e-55,5.4053194914578741e-35,5.1130741703675256e-63,4.9454901316149484e-28,3.7535178145867996e-52,8.356442168082053e-65,5.7380864756498188e-35,8.697661632039219e-73,1.9663633916843726e-69,6.8939457065415268e-76,7.9746083225386124e-46,1.5009588489499265e-36,5.5314084777730896e-48,3.1261555657395167e-35,2.2083746982528592e-42,1.9311124974837128e-31,3.0261381932049146e-42,1.8808893300030609e-43,2.9233934888155813e-38,1.1736204177138706e-39,2.8098625402193834e-50,1.4105631764420191e-39,9.0284596482269065e-42,9.5422353236077587e-53,1.3174030034703995e-42,4.1009105404739607e-31,8.9140118052968412e-54,2.6291107187505e-18,2.5708811624422266e-29,2.8648541600782816e-31,2.570881162424244e-29,1.8248580564882992e-50
1.0069676778902708e-16,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999995978206,9.5,1.5599133658591206e-12,1.8715263960237748e-11,1.8715261578786671e-11,6.6107722264769347e-18,4.9586087729097023e-18,1.2274158542541247e-12,5.5582751482786424e-17,4.5292314989667553e-18,4.8912776335129585e-26,2.0293613294796446e-30,3.2102608020688691e-22,6.2306748554996926e-17,8.8640168974024117e-21,3.9030206280722069e-26,9.916438732581273e-31,5.7231760077107602e-34,3.8824343721502493e-42,5.553980842814861e-29,7.9407905698350342e-22,1.2728123578006407e-28,1.2728126348029837e-28,2.4637133858357268e-35,3.0630793825517275e-36,4.3423838074556928e-36,4.8510696099003681e-22,2.0121210597636158e-28,1.2508210038435323e-29,1.1816562547734789e-64,9.6520228659657968e-36,1.6572439639896066e-33,1.1281354981572448e-64,6.3972223168245764e-19,1.3102756515445389e-42,1.2852433633673664e-42,3.7493062917372704e-26,1.1459790616787712e-26,9.6592285334095436e-22,3.7492498135534284e-26,4.4240185888431751e-33,1.128135498132443e-64,1.5364942844578812e-39,3.8990899264813086e-42,6.1678011320562117e-46,1.0633428136904359e-53,4.3241661880607328e-34,6.544414560556723e-61,1.978235641333678e-27,1.1960765925916741e-50,1.0695722770087713e-62,4.5905650884026207e-34,2.2264930207150904e-70,2.5168799695989934e-67,1.7647677096757287e-73,2.5517435822434026e-44,1.2005855036580872e-35,1.7699253908338366e-46,2.5009826011539908e-34,3.5332783204013932e-41,7.7246048946704122e-31,4.8416469800546807e-41,3.0094930221417052e-42,2.3387698579930632e-37,9.3990088573886871e-39,7.3090182203845587e-49,1.1273122323365508e-38,1.442778421510089e-40,6.1065857957177838e-51,2.1077482954728004e-41,3.2766784263744947e-30,5.7045685031711278e-52,5.258852201362071e-18,2.0564019810318356e-28,1.1460727414704135e-30,2.0564019810030693e-28,5.8392469633952872e-49
2.013949013839026e-16,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999991956356,9.5,3.1198478894283243e-12,3.7430766851403708e-11,3.7430763777054225e-11,2.6443339664874807e-17,1.5771177621438063e-17,2.4546061110045915e-12,2.2231446189641974e-16,1.8116493866000414e-17,2.9165907692411368e-25,1.6235133986312948e-29,1.2841169773004216e-21,2.4920844880846997e-16,3.5456415866305934e-20,1.9179252398643921e-25,7.8631804556805169e-30,4.5785930571057377e-33,6.2110061917949578e-41,4.4428865468803237e-28,3.1763470613337588e-21,1.0182613071356671e-27,1.0182617502430714e-27,3.9409949168489185e-34,4.9007575412646234e-35,3.4733308859464782e-35,1.9402853828883808e-21,1.6091692737373026e-27,1.0005413650166024e-28,1.5125545349264032e-62,1.5441527145853278e-34,1.325636959544288e-32,1.4440464040920676e-62,2.5586985155367308e-18,4.1624844961870841e-41,4.0074553557926887e-41,2.9989916826804739e-25,9.1664435206529656e-26,3.8630563982687723e-21,2.998946514915166e-25,7.0774029183082038e-32,1.4440464040285738e-62,2.457989590358684e-38,6.2258130065821577e-41,1.9734196459705451e-44,6.8044491099149703e-52,3.4590667661138848e-33,8.3756925425853764e-59,7.9130182511825719e-27,3.8193747048915465e-49,1.3688633454433896e-60,3.6724749662654612e-33,5.699036502959855e-68,3.2213095306033748e-65,4.5172005200166187e-71,8.1644188435779982e-43,9.6014389564204412e-35,5.6627361097071409e-45,2.0008079902910942e-33,5.6526422131646351e-40,3.0898717668959583e-30,7.7457829794285488e-40,4.8152300690709325e-41,1.8710374659035414e-36,7.5350090396521927e-38,1.7005102894783827e-47,9.0000194712931935e-38,2.3059807530972896e-39,3.9074891368167377e-49,3.3719598776187356e-40,2.6147925075263114e-29,3.6502669331349971e-50,1.0520013396030746e-17,1.6445784691236238e-27,4.585199675546102e-30,1.64457846907762e-27,1.8682941712988597e-47
3.020930349787781e-16,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999987934507,9.5,4.6797824128055231e-12,5.614626057321608e-11,5.6146256055812453e-11,5.6192238169076443e-17,2.8958096656401562e-17,3.6816147168829215e-12,4.7239202671499791e-16,3.8496760225295002e-17,7.1681494855602714e-25,4.6422577806277669e-29,2.7287561953296868e-21,5.2953857883548519e-16,7.5345092677378918e-20,4.3557057373540523e-25,2.2369895812976283e-29,1.3091951175630583e-32,2.2858985521863629e-40,1.2703341178368741e-27,6.7497555291590731e-21,2.9115987096290452e-27,2.9116003403827186e-27,1.4503756012092075e-33,1.80376831033283e-34,9.9305718154722556e-35,4.1228805679857056e-21,4.6003347368495676e-27,2.8607225864286409e-28,7.8042277145399974e-62,5.6831862570232223e-34,3.7902190516173474e-32,7.4507508405535473e-62,5.4369327449420686e-18,1.8948332812870478e-40,1.8106193188883609e-40,8.5744649534416472e-25,2.6207919449692251e-25,8.2080291491802696e-21,8.574335826626072e-25,2.6047639993861616e-31,7.4507508401637296e-62,9.0462942092830215e-38,2.2904694164038121e-40,9.0093929844412409e-44,3.7383828067857441e-51,9.8902945647092783e-33,5.4032421052247273e-58,1.6815207420973347e-26,1.7430774948162465e-48,8.8306730371579147e-60,1.0500981307566982e-32,4.2320452148165997e-67,2.0781286402183803e-64,3.3544297218491462e-70,3.7273564578967199e-42,2.744868328562668e-34,2.5852057131083444e-44,5.7210748660379534e-33,2.0804341811591962e-39,6.5659949190351572e-30,2.8508023843124333e-39,1.7723259674933668e-40,5.3500131077290099e-36,2.1571286689855423e-37,6.9185522082082232e-47,2.570405190738487e-37,8.4841974606307317e-39,2.1467497159300696e-48,1.2410236814120269e-39,7.4659141476308061e-29,2.0054375064744679e-49,1.5782852713865765e-17,4.7015569584077787e-27,9.7448502953546725e-30,4.7015569582384936e-27,8.5294490523596083e-47
5.034893021685292e-16,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999979890797,9.5,7.7996514587918966e-12,9.3577216410022984e-11,9.3577200935386823e-11,1.5535526413574183e-16,5.9761963941968426e-17,6.1349055402254196e-12,1.3058318925706863e-15,1.0642608379891144e-16,2.3602797210386895e-24,2.1334312216767139e-28,7.5442263601006756e-21,1.4638019388252872e-15,2.0830751275335761e-19,1.2897236248016288e-24,1.0125603101945938e-28,6.0165912185944317e-32,1.7583284814289449e-39,5.8372040402951943e-27,1.8661126558493338e-20,1.3380657646969884e-26,1.3380670189221279e-26,1.1154514620691356e-32,1.3877272272429913e-33,4.5623303255130328e-34,1.1396886884847162e-20,2.1129046888702886e-26,1.3143961375082725e-27,5.2609240435316726e-60,4.3717822208096901e-33,1.7414533710173487e-31,5.0226410276720402e-60,1.5029297226430422e-17,2.436361971357127e-39,2.2585926208307891e-39,3.9394045818118189e-24,1.2040813504259924e-24,2.2685794021298524e-20,3.9393452746375893e-24,2.0035924058322738e-30,5.0226410272281837e-60,6.9582204738361211e-37,1.7611880664165191e-39,1.1725174627998442e-42,8.3332761723987471e-50,4.5445272803621928e-32,2.0895118091696701e-56,4.6489191258960825e-26,2.2675237097145571e-47,3.4149493249535204e-58,4.8258311377126144e-32,2.874726911585436e-65,8.0374001487485041e-63,2.2786085044319047e-68,4.8509043665337609e-41,1.2606788713031178e-33,3.3642474594134163e-43,2.6291987790890287e-32,1.6003819451107554e-38,1.8153081963860737e-29,2.1929781146068478e-38,1.3636383734259182e-39,2.4586746546078136e-35,9.9492133096206608e-37,6.3403540384440655e-46,1.1770594174645142e-36,6.5201182323404879e-38,4.7849537381276092e-47,9.5462440220788843e-39,3.4161891715639412e-28,4.4700233417411365e-48,2.6315242992423878e-17,2.1593862560126629e-26,2.6950771487333217e-29,2.15938625588252e-26,1.1100513227506791e-45
6.793926047126946e-16,0.17393021754402732,76.950000000000003,0.0,0.0,0.0,0.99999999972865283,9.5,1.0524603992593316e-11,1.2627009768638423e-10,1.262700648368523e-10,2.7208695849723551e-16,8.8357131678006955e-17,8.2771046049034364e-12,2.286798999904421e-15,1.8638612317606912e-16,4.4139771200310934e-24,4.6771740526265504e-28,1.3212855347748017e-20,2.5634393131395739e-15,3.6482693618757039e-19,2.3143973017425057e-24,2.2023953591011555e-28,1.3190257497576979e-31,4.663757440562596e-39,1.2796074506929833e-26,3.268283481051334e-20,2.9334596882932083e-26,2.9334630147936813e-26,2.9583913838101263e-32,3.6810655777518945e-33,1.0000455740170931e-33,1.9958479294764472e-20,4.6307289261253017e-26,2.8812383531328728e-27,2.8368737048531319e-59,1.159588977700466e-32,3.8173607666339641e-31,2.7083831941202623e-59,2.6319606730870067e-17,7.544825309586373e-39,6.9244462048830884e-39,8.6351409861958804e-24,2.6393351109712985e-24,3.9723793075194884e-20,8.635011006109543e-24,5.3142764074224939e-30,2.7083831938625e-59,1.8455561313555743e-36,4.6711022045677547e-39,3.6456113645964255e-42,2.9489896700227619e-49,9.9622337885304035e-32,8.1894389178615941e-56,8.1420511728410774e-26,7.0497989952515169e-47,1.33842361896052e-57,1.0579688018832792e-31,1.2166882161354836e-64,3.1503460998146449e-62,9.6439656907014512e-68,1.5082483058373949e-40,2.7629309218003969e-33,1.0459922143819554e-42,5.7640271203356925e-32,4.2449295163516289e-38,3.1793053836718973e-29,5.8167459249758916e-38,3.6172810269250276e-39,5.3901875673989672e-35,2.185274112653778e-36,1.7641991822716732e-45,2.5756905358263996e-36,1.7287577192972912e-37,1.6932689720915773e-46,2.5320491115621777e-38,7.472416949114459e-28,1.5818274103638688e-47,3.5519527656631125e-17,4.7325892732383366e-26,4.721127376901422e-29,4.7325892728932268e-26,3.4513840671927107e-45
8.552959072568601e-16,0.17393021754402732,76.950000000000003,0.0,0.0,0.0,0.99999999965839759,9.5,1.3249556525766397e-11,1.589629558919039e-10,1.5896289627704099e-10,4.2126952873792079e-16,1.1779416047993331e-16,1.0418709726063698e-11,3.5402818918399128e-15,2.8856859995141093e-16,7.1407001996665e-24,8.7493916010641758e-28,2.0457343231303601e-20,3.9685594499242094e-15,5.6485820476495264e-19,3.6392815189582339e-24,4.0845667258599335e-28,2.4674344660821264e-31,1.0389315442177069e-38,2.3935093055419859e-26,5.0602520779197521e-20,5.4874725370330033e-26,5.4874799468942174e-26,6.5897587222060599e-32,8.2009685234528092e-33,1.8704040282069844e-33,3.0898528903883868e-20,8.6595436221079139e-26,5.3891052569206673e-27,8.5886804496684493e-59,2.583252663602017e-32,7.1400124869133429e-31,8.199673383698049e-59,4.0746400151638046e-17,1.9676310771082804e-38,1.7820971782516213e-38,1.6150703029143022e-23,4.9364685926555116e-24,6.1491490401427786e-20,1.6150459964058485e-23,1.1838425167573292e-29,8.1996733827655405e-59,4.1112150939734137e-36,1.0405795745323392e-38,9.5593207598210021e-42,9.0145801845761539e-49,1.86342032753226e-31,2.8960362734613898e-55,1.2606259486694215e-25,1.848543016845268e-46,4.7330758277141263e-57,1.9790783257626609e-31,4.9487075574060698e-64,1.1140701223912478e-61,3.9225449907728187e-67,3.9548359126020322e-40,5.166678111317456e-33,2.7426535172850081e-42,1.0782467987213452e-31,9.4565960778133352e-38,4.9224884081139793e-29,1.2958155657595099e-37,8.0591683731821496e-39,1.0083151174655449e-34,4.0963078468026711e-36,4.088608615222896e-45,4.8083832137370182e-36,3.8494931251873958e-37,5.1758710825541719e-46,5.6406317019104866e-38,1.3943549461516829e-27,4.8352437529260385e-47,4.4729301959142503e-17,8.8500022425477363e-26,7.3112907284723535e-29,8.8500022417791639e-26,9.0500097502972825e-45
1.0311992098010256e-15,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999958814234,9.5,1.5974509058356451e-11,1.9165579304666318e-10,1.9165569759684352e-10,6.0056283425422453e-16,1.4765799684813752e-16,1.2559763871513397e-11,5.0465658895421367e-15,4.1136895823677055e-16,1.0493809026280556e-23,1.4512946985715523e-27,2.9164051661543816e-20,5.6570627318658793e-15,8.0526359124056602e-19,5.2427060570334141e-24,6.7217417791384959e-28,4.0928073416883276e-31,1.9782944801910187e-38,3.9698985030964185e-26,7.2139090683779746e-20,9.1022324822189524e-26,9.1022465909615466e-26,1.2547003184904121e-31,1.5617286699346419e-32,3.1019890487333801e-33,4.4044976895123704e-20,1.4359364218765267e-25,8.9380270852052116e-27,2.6065875737342712e-58,4.9190520092244173e-32,1.1841927301871541e-30,2.4885274149383943e-58,5.8082774034235304e-17,4.2339169897240294e-38,3.7909927163880002e-38,2.6785646763350551e-23,8.187040521539228e-24,8.7645557150595868e-20,2.6785243709697677e-23,2.2542223194460337e-29,2.4885274146398229e-58,7.8282889140933835e-36,1.981509442537754e-38,2.0667807965852079e-41,2.1925043420293505e-48,3.0906596156794242e-31,7.8622055023453241e-55,1.7971517105082143e-25,3.9967332860414086e-46,1.2849430329438716e-56,3.2827408343685439e-31,1.4898557172725619e-63,3.0246507528716076e-61,1.1809247243854214e-66,8.5505659923250365e-40,8.5673732570634029e-33,5.9296055721323586e-42,1.7885194873962884e-31,1.8007389726586767e-37,7.0175132291216987e-29,2.4675046811603232e-37,1.5347775007280223e-38,1.6725226024420871e-34,6.8075723781437924e-36,8.0035109148428628e-45,7.9607969488325867e-36,7.3273521791399521e-37,1.258826022600211e-45,1.0740779526565111e-37,2.3075586860570934e-27,1.1759860109832849e-46,5.3944169490312713e-17,1.4675151120498519e-25,1.0425182326942847e-28,1.4675151119035408e-25,1.9566608670042686e-44
1.3830058148893567e-15,0.17393021754402735,76.950000000000003,0.0,0.0,0.0,0.99999999944763207,9.5,2.1424414122215235e-11,2.5704142019651836e-10,2.5704123197396688e-10,1.0273900549287772e-15,2.0781060261134839e-16,1.6840623864536084e-11,8.6318834226815074e-15,7.0369064578178106e-16,1.8621997671746999e-23,3.0653861689749291e-27,4.9891336496475437e-20,9.6761059074911858e-15,1.3775752620351305e-18,9.0807438841419208e-24,1.401934643297034e-27,8.6446362518655407e-31,5.0405496240004025e-38,8.3840635552023848e-26,1.2340925941160269e-19,1.9225301730682417e-25,1.9225337675363474e-25,3.196496735080172e-31,3.9796863432306928e-32,6.5501651671536042e-33,7.5336736953802318e-20,3.0314035012006397e-25,1.8874956087734778e-26,1.5877195917349341e-57,1.2533844249726563e-31,2.5007146890231936e-30,1.5158070162092103e-57,9.9347505880596611e-17,1.2700989360397408e-37,1.1178045800862604e-37,5.6561840597682941e-23,1.7288133426087642e-23,1.4988817222245682e-19,5.6560989711509356e-23,5.7435626130087071e-29,1.5158070160166223e-57,1.9945358963915821e-35,5.0492205367004734e-38,6.2451806906057724e-41,7.7518925387170941e-48,6.5270965372121814e-31,3.2175809760005001e-54,3.0744101503789249e-25,1.207765431007484e-45,5.2585861671098871e-56,6.9335990100659993e-31,6.9949559309545646e-63,1.2380485976675448e-60,5.5446008690923931e-66,2.5837092569403892e-39,1.8086310041019904e-32,1.7916654542319837e-41,3.7776247713929424e-31,4.588342435149973e-37,1.2004950428677172e-28,6.2872579648046373e-37,3.911215023414025e-38,3.5326245338886493e-34,1.4422261414931182e-35,2.1074892480482233e-44,1.6763840336966823e-35,1.8658952905076767e-36,4.4505490528912489e-45,2.7367088532497754e-37,4.8560725260794851e-27,4.1576922254769717e-46,7.2385445921946225e-17,3.0980576272278008e-25,1.7840754705454318e-28,3.0980576268551603e-25,5.9124096724892581e-44
