Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761)
1.8922558213918696e-16,0.1823040092198634,76.950000000000003,0.0,0.0,0.0,0.99999999894446001,9.5,2.7232812509330272e-11,3.9867388853300267e-10,3.9867391121285494e-10,2.1589491060977377e-16,1.098251991063957e-16,2.3091494311372903e-10,1.7104823473584397e-14,1.2906966930216068e-16,1.9359332382311158e-24,2.4195425687658088e-28,6.0980735679968985e-28,2.7033858640240592e-14,7.9361401653211683e-19,9.3089762760588035e-25,2.2610414417622655e-28,9.2667328345901465e-39,0.0,2.6107144532693805e-25,3.2493576505343777e-19,1.8388408917635704e-25,1.8388412713711583e-25,3.3398473443863893e-32,4.56228532752311e-33,1.2912523462252913e-30,4.8314173743876202e-21,2.1908563826905649e-27,1.4964444189813036e-28
2.7332587255335875e-16,0.1823040092198634,76.950000000000003,0.0,0.0,0.0,0.99999999847533128,9.5,3.9336289282651189e-11,5.7586224382354722e-10,5.758622467415841e-10,4.4758843913165271e-16,1.8359501455362131e-16,3.3351558588980773e-10,3.5459196397954434e-14,2.6757509798686956e-16,4.3023276027376909e-24,7.2701167972960662e-28,1.8641828427813196e-27,5.6042607187003666e-14,1.6453040606306287e-18,1.9781226820152047e-24,6.7511099872108868e-28,4.2137930244029032e-38,0.0,7.8440371265061266e-25,6.7364987459961836e-19,5.5251844409422233e-25,5.5251861232898108e-25,1.4801300422354675e-31,2.0221754675191868e-32,3.8793764058823624e-30,1.00163925717218e-20,6.5815443240668367e-27,4.496177435683447e-28
4.415264533817023e-16,0.1823040092198634,76.950000000000003,0.0,0.0,0.0,0.99999999753707502,9.5,6.3543242804794021e-11,9.3023879520125934e-10,9.3023866416018693e-10,1.1637351995243841e-15,3.3877168467023156e-16,5.3866426794374136e-10,9.2182620001563787e-14,6.9564790853576091e-16,1.1897783751031148e-23,3.1257374534740871e-27,8.1278197946749287e-27,1.4569293405298305e-13,4.2778180268769673e-18,5.2547894258581579e-24,2.8625735955239092e-27,3.1691383694451672e-37,0.0,3.3720161217301234e-24,1.7514998089457461e-18,2.3754530101330742e-24,2.3754542504600725e-24,1.0911959863324086e-30,1.4913101205845181e-31,1.6674256162823177e-29,2.6042780389903148e-20,2.8283325883414208e-26,1.9328546585486704e-27
7.779276150383894e-16,0.18230400921986337,76.950000000000003,0.0,0.0,0.0,0.99999999566056619,9.4999999999999947,1.1195714975108444e-10,1.6389912860194707e-09,1.6389904844584456e-09,3.6070510919239583e-15,6.5496855704036973e-16,9.4875132013799393e-10,2.8564933879992304e-13,2.1558696931784864e-15,3.853855826407608e-23,1.7602303224636908e-26,4.6397868159165437e-26,4.5146352188790363e-13,1.3259347837532739e-17,1.6535643050343612e-23,1.5665395263871777e-26,3.4022587053511197e-36,0.0,1.8983627622409091e-23,5.4288689174589399e-18,1.3376435982221922e-23,1.3376449081124517e-23,1.1522969630962933e-29,1.5759329622066399e-30,9.3842254513831028e-29,8.0721076789254696e-20,1.5911477921572752e-25,1.0881803703107379e-26
1.1143287766950764e-15,0.1823040092198634,76.950000000000003,0.0,0.0,0.0,0.99999999378406268,9.4999999999999893,1.6037105656671483e-10,2.3477429676082629e-09,2.3477409520491091e-09,7.3983858220208998e-15,9.7248703573386221e-16,1.3585580870603834e-09,5.857595237116718e-13,4.4213092729804934e-15,8.0445221835796184e-23,5.0144538996599957e-26,1.3317676271397683e-25,9.2578214491981872e-13,2.7196208008475043e-17,3.41181583626841e-23,4.3726896522836097e-26,1.3027498789614317e-35,0.0,5.4067967079877896e-23,1.1135123075126641e-17,3.8104492924791662e-23,3.810454272846324e-23,4.3809565346748974e-29,5.9941062292977227e-30,2.6721479263739502e-28,1.6556666947498594e-19,4.5294896847654015e-25,3.0993486351746691e-26
1.4507299383517635e-15,0.1823040092198633,76.950000000000003,0.0,0.0,0.0,0.99999999190756417,9.4999999999999787,2.0878496325168553e-10,3.0564938425246526e-09,3.0564900669480118e-09,1.2537723569726695e-14,1.289073710911369e-15,1.7680847512694183e-09,9.9244371432945682e-13,7.4916630503848775e-15,1.3761754026175248e-22,1.0796508160066274e-25,2.8857442903616957e-25,1.5685390222802059e-12,4.6088389209542318e-17,5.7999959500932782e-23,9.2378254424358974e-26,3.4863884514472538e-35,0.0,1.1638877600258786e-22,1.8870251429687175e-17,8.2038511089466692e-23,8.2038643601576714e-23,1.1655818568049629e-28,1.5953924359558832e-29,5.750936853584653e-28,2.805794578755903e-19,9.7456635567741992e-25,6.6719024963836534e-26
1.7871311000084508e-15,0.1823040092198633,76.950000000000003,0.0,0.0,0.0,0.99999999003107076,9.499999999999968,2.5719886980599676e-10,3.7652439105883074e-09,3.7652378291707682e-09,1.9025048732281429e-14,1.6052222017060719e-15,2.1773315012107493e-09,1.5056302102879365e-12,1.1366617746169081e-14,2.1005535081190758e-22,1.9852104956828346e-25,5.3376698152758456e-25,2.3796208328890582e-12,6.993588456254316e-17,8.8178594742375267e-23,1.6673658930545037e-25,7.6598233405856371e-35,0.0,2.1396680144506751e-22,2.8634243892977332e-17,1.5084218101153746e-22,1.5084247059664326e-22,2.5470844590645149e-28,3.4876659892021493e-29,1.057016977550133e-27,4.2575935500511552e-19,1.7907715330859879e-24,1.2265721342764347e-25
2.459933423321825e-15,0.18230400921986326,76.950000000000003,0.0,0.0,0.0,0.99999998627809894,9.4999999999999396,3.5402668252264208e-10,5.1827416261933221e-09,5.1827292956446167e-09,3.6043604569639481e-14,2.2373290265317058e-15,2.9949859561179545e-09,2.8512446066735572e-12,2.1529169612324218e-14,4.0072681713642576e-22,5.0549606671250702e-25,1.3740968012468121e-24,4.5063396178315851e-12,1.3249679634586683e-16,1.6741728714013029e-22,4.0946890090658418e-25,2.5903806221575544e-34,0.0,5.4460578835040045e-22,5.4248785425680047e-17,3.8405836331248077e-22,3.8405933272119124e-22,8.5257607642522939e-28,1.1683263401439523e-28,2.6892746763461755e-27,8.0662017880261609e-19,4.5537162167559855e-24,3.1220874702088098e-25
3.132735746635199e-15,0.18230400921986317,76.950000000000003,0.0,0.0,0.0,0.99999998252514755,9.4999999999999023,4.5085449471665245e-10,6.6002361163599049e-09,6.6002153515934918e-09,5.8453930585185999e-14,2.8693801222172905e-15,3.8115229605685788e-09,4.6220286452361714e-12,3.4906455721345008e-14,6.5245822583022067e-22,1.0309003953788825e-24,2.8302633370236151e-24,7.30503119664258e-12,2.1487889700160234e-16,2.7181459885289753e-22,8.0659324193967381e-25,6.5659928207318509e-34,0.0,1.1102239538752465e-21,8.7978670358420796e-17,7.8317736023591078e-22,7.8317979603247541e-22,2.1420518365821243e-27,2.9374472845014209e-28,5.4800698766600155e-27,1.3081484992929326e-18,9.2746228624762885e-24,6.3648629302982741e-25
3.805538069948574e-15,0.1823040092198631,76.950000000000003,0.0,0.0,0.0,0.99999997877221647,9.4999999999998561,5.476823063880301e-10,8.0177273833436631e-09,8.0176959971464239e-09,8.6255897840687568e-14,3.5017595326910953e-15,4.6269441010089927e-09,6.8173787101143229e-12,5.149583647740088e-14,9.6524813817846401e-22,1.8377428688885388e-24,5.0927681317406937e-24,1.0774741565796433e-11,3.1708213882295886e-16,4.0134987233064783e-22,1.3894030091810742e-24,1.4032583309294109e-33,0.0,1.9783693169957706e-21,1.2982381773154097e-16,1.3960216052611789e-21,1.3960267681573453e-21,4.5398909724987577e-27,6.2300519386196921e-28,9.7612298636684172e-27,1.9303436499984472e-18,1.6511753093328711e-23,1.1342311168824847e-24
5.151142716575322e-15,0.18230400921986284,76.950000000000003,0.0,0.0,0.0,0.99999997126641504,9.4999999999997407,7.4133792816289517e-10,1.0852700259329435e-08,1.0852641057565179e-08,1.5803425571441829e-13,4.7661922012913233e-15,6.2544449459733788e-09,1.2479434622067681e-11,9.4300626532866454e-14,1.7739977397916428e-21,4.5411683733604267e-24,1.2816189650726532e-23,1.9723516719137584e-11,5.8095186603575284e-16,7.3575404544026943e-22,3.1950145197000265e-24,4.7873456091157313e-33,0.0,4.8843703944857648e-21,2.3785958692807649e-16,3.4490199874035947e-21,3.449037262938253e-21,1.5187502523609134e-26,2.088032134961536e-27,2.4077266960592034e-26,3.5367319045694544e-18,4.0682027704618134e-23,2.8005151620107016e-24
6.49674736320207e-15,0.18230400921986253,76.950000000000003,0.0,0.0,0.0,0.99999996376069433,9.4999999999995932,9.3499354784725314e-10,1.3687660274585656e-08,1.3687564477898718e-08,2.5137768106252319e-13,6.0305962838643776e-15,7.8775007353417309e-09,1.9832753582982669e-11,1.4992313596846222e-13,2.8269643427405186e-21,9.1043193709382111e-24,2.6101878719282494e-23,3.1345301995934313e-11,9.2410561527255158e-16,1.1704701255699105e-21,5.984625814112879e-24,1.224706072758651e-32,0.0,9.7839637110927366e-21,3.7835546837802627e-16,6.9135087721015244e-21,6.9135522584578706e-21,3.8222467008636241e-26,5.263889339637631e-27,4.8186166932038004e-26,5.6257798735746733e-18,8.1327087031519939e-23,5.610203834315128e-24
7.84235200982882e-15,0.18230400921986212,76.950000000000003,0.0,0.0,0.0,0.99999995625505422,9.4999999999994067,1.1286491654411192e-09,1.6522607449337544e-08,1.6522466259138329e-08,3.6628518330459244e-13,7.294986550886632e-15,9.4961236009298842e-09,2.8872719643266757e-11,2.1834312524220407e-13,4.1241367247611367e-21,1.6012895989667241e-23,4.6541368547106657e-23,4.563280197460068e-11,1.3465430268639951e-15,1.705339717372111e-21,9.8696846666919695e-24,2.6211105760306837e-32,0.0,1.7193712409824163e-20,5.5131084157572917e-16,1.2157531405246839e-20,1.2157623166246876e-20,8.0637725483958457e-26,1.1123274553404092e-26,8.4604217233726456e-26,8.1974825631410414e-18,1.42636568190381e-22,9.8597840684752427e-24
9.187956656455568e-15,0.18230400921986167,76.950000000000003,0.0,0.0,0.0,0.99999994874949449,9.4999999999991882,1.3223047809445098e-09,1.9357541803768916e-08,1.9357346402274555e-08,5.0275577260064283e-13,8.5593717688936776e-15,1.1110325631749706e-08,3.9594733139513375e-11,2.9954040222467351e-13,5.6655036758279419e-21,2.575258460743518e-23,7.5758292285410942e-23,6.2578746973561627e-11,1.8482637419213795e-15,2.3402047965563971e-21,1.4926533814029511e-23,4.9745526860459663e-32,0.0,2.7628355843531244e-20,7.5672508646492177e-16,1.954885873887322e-20,1.9549030670312119e-20,1.510605026957973e-25,2.087093620572201e-26,1.3582947299534848e-25,1.1251835024982888e-17,2.287507702399009e-22,1.5844792287803692e-23
1.1879165949709064e-14,0.1823040092198606,76.950000000000003,0.0,0.0,0.0,0.99999993373861518,9.4999999999986482,1.7096160056799239e-09,2.5027372132318457e-08,2.5027041778203407e-08,8.4038224860814521e-13,1.1088125290186168e-14,1.4325515376235571e-08,6.6066568048405479e-11,5.001861745188188e-13,9.480776397490876e-21,5.5672513813724525e-23,1.6715043410535381e-22,1.0441699487116773e-10,3.0895536487092768e-15,3.9092902881525347e-21,2.8725631209245957e-23,1.4214404324520267e-31,0.0,5.9624084831620837e-20,1.2649277082591696e-15,4.2246161799257733e-20,4.2246641345622617e-20,4.2115406380289974e-25,5.8392301079044777e-26,2.9259738305482955e-25,1.8808469722894974e-17,4.9167202036051297e-22,3.4199739560325381e-23
1.457037524296256e-14,0.18230400921985912,76.950000000000003,0.0,0.0,0.0,0.9999999187280546,9.4999999999979714,2.0969272220536199e-09,3.0697151421345931e-08,3.0696650613618627e-08,1.264249181338089e-12,1.3616856518912053e-14,1.7523166150681991e-08,9.9211662739142813e-11,7.5169934510757044e-13,1.4272692728820564e-20,1.0276076563059214e-22,3.135724902624158e-22,1.5680220707727271e-10,4.6479724714558278e-15,5.8764657656897752e-21,4.7670308632881526e-23,3.2661330296802797e-31,0.0,1.0986646720692679e-19,1.9029583674956352e-15,7.7951036784246581e-20,7.7952116930290336e-20,9.4823521445791554e-25,1.3191082932733762e-25,5.3818771469343864e-25,2.8295645119188298e-17,9.0238831576566862e-22,6.3028190373375796e-23
1.7261584536216057e-14,0.1823040092198574,76.950000000000003,0.0,0.0,0.0,0.999999903717811,9.4999999999971543,2.4842384300657211e-09,3.63668798315142e-08,3.6366172916455329e-08,1.7743486412856042e-12,1.614556475654051e-14,2.0703373652229402e-08,1.3899360607737975e-10,1.0539192553859489e-12,2.0041162870901311e-20,1.7092025882440545e-22,5.2844679219925668e-22,2.1967683647829836e-10,6.5235173537780162e-15,8.2404739094714953e-21,7.1898106045769556e-23,6.5047724627435956e-31,0.0,1.8243016281342919e-19,2.6708120967693027e-15,1.2960987191668771e-19,1.2961198693083898e-19,1.8559874264970927e-24,2.5902672476861254e-25,8.9205871635294184e-25,3.9713322970346859e-17,1.4925310127325295e-21,1.0467287225073334e-22
1.9952793829469554e-14,0.18230400921985546,76.950000000000003,0.0,0.0,0.0,0.99999988870788292,9.4999999999962021,2.8715496297163489e-09,4.2036557522978519e-08,4.2035608694648452e-08,2.3706726990683838e-12,1.8674250335035385e-14,2.3866233051289054e-08,1.8537618734027288e-10,1.406685753310447e-12,2.6786097026192094e-20,2.6405948088896722e-22,8.2525557747793451e-22,2.929836527072793e-10,8.716185448197606e-15,1.1000061364168349e-20,1.0145980867085518e-22,1.1717100744044184e-30,0.0,2.8136738662379831e-19,3.568483928733831e-15,2.0016914122841412e-19,2.0017289480835092e-19,3.2925880373193836e-24,4.6099189950921042e-25,1.3734160029183159e-24,5.3061465661178228e-17,2.2930419801173545e-21,1.6146511796668286e-22
2.264400312272305e-14,0.18230400921985318,76.950000000000003,0.0,0.0,0.0,0.99999987369826826,9.4999999999951132,3.2588608210056262e-09,4.770618465537822e-08,4.770495795613216e-08,3.0532134260992237e-12,2.1202913375764306e-14,2.7011838988844711e-08,2.3832339724312201e-10,1.8098392029475008e-12,3.4507405406160822e-20,3.8609211918192807e-22,1.2174918646912175e-21,3.7666574376645029e-10,1.1225973916339613e-14,1.4153978813544926e-20,1.363677275753502e-22,1.958917846931137e-30,0.0,4.1070779409344287e-19,4.5959688965291546e-15,2.9257515743713723e-19,2.9258135016624673e-19,5.4300549669017231e-24,7.6267414261148568e-25,2.0012145318377924e-24,6.8340036191186781e-17,3.334189155880087e-21,2.3572477759769408e-22
2.8026421709230044e-14,0.1823040092198478,76.950000000000003,0.0,0.0,0.0,0.99999984367997308,9.4999999999925269,4.0334831785006128e-09,5.9045287879125662e-08,5.9043396960703573e-08,4.6769131777313192e-12,2.6260172092581032e-14,3.3251666578765124e-08,3.6376860357362874e-10,2.7666708291935832e-12,5.2878785733284561e-20,7.3251642311789764e-22,2.3421288373845744e-21,5.7492958447066108e-10,1.7196900662901952e-14,2.1639825335717186e-20,2.2223239276598605e-22,4.6555095157155988e-30,0.0,7.766117619543584e-19,7.0403583747292103e-15,5.5471176287715864e-19,5.5472614785104687e-19,1.2603500778604701e-23,1.7814731096758674e-24,3.7707976366208069e-24,1.0468831554673742e-16,6.2564137678270811e-21,4.4587221769459982e-22
3.340884029573704e-14,0.18230400921984127,76.950000000000003,0.0,0.0,0.0,0.99999981366291169,9.4999999999893969,4.8081055025516434e-09,7.0384190769727788e-08,7.0381489993625922e-08,6.6453844838502371e-12,3.1317341438301259e-14,3.9423603196969437e-08,5.1504508989042353e-10,3.9231471901452096e-12,7.5154585729354366e-20,1.2416044298995912e-21,4.009964963699268e-21,8.1401928828094952e-10,2.4436275065349729e-14,3.0688098329398373e-20,3.2938588962104201e-22,9.4988733531216195e-30,0.0,1.3119381615296747e-18,1.0003940806482228e-14,9.3958677315060807e-19,9.3961556232994385e-19,2.5204077145101935e-23,3.5851021905477097e-24,6.3475873781315254e-24,1.4875787666551033e-16,1.0488580876910141e-20,7.5344917316377318e-22
3.879125888224403e-14,0.18230400921983358,76.950000000000003,0.0,0.0,0.0,0.99999978364707098,9.4999999999857252,5.5827277931596675e-09,8.172289458610136e-08,8.1719237118343107e-08,8.9585639442966466e-12,3.6374421992837799e-14,4.5528387429357352e-08,6.9187183682034703e-10,5.2780093958485967e-12,1.0133408740929917e-19,1.9448488795418665e-21,6.3281920011161273e-21,1.0934907093590851e-09,3.2944074737548786e-14,4.1288945679073257e-20,4.5771056689764241e-22,1.7415155989897559e-29,0.0,2.0481341414687772e-18,1.3486676474289887e-14,1.470764894555191e-18,1.4708167994772774e-18,4.5405580683041032e-23,6.4993414035447021e-24,9.8745485131759574e-24,2.0054844407142548e-16,1.6250288799680195e-20,1.1766116084951403e-21
4.4173677468751023e-14,0.18230400921982484,76.950000000000003,0.0,0.0,0.0,0.99999975363243743,9.4999999999815081,6.357350050325624e-09,9.3061400579258619e-08,9.3056638398287129e-08,1.1616388170486214e-11,4.1431414311668705e-14,5.1566749860937963e-08,8.9397086919303911e-10,6.8300064607429059e-12,1.3141657291913083e-19,2.8738228453256654e-21,9.4035739386074392e-21,1.4129045131721533e-09,4.2720277432687828e-14,5.3432577129274093e-20,6.0710045903953188e-22,2.9495556744224542e-29,0.0,3.0163059226427377e-18,1.7488525667650058e-14,2.1718086670405336e-18,2.1718952804892506e-18,7.5708552660560676e-23,1.0904896056090802e-23,1.4490950872462592e-23,2.6005975067276629e-16,2.3751906888544799e-20,1.7333413571154148e-21
4.9556096055258017e-14,0.1823040092198149,76.950000000000003,0.0,0.0,0.0,0.99999972361899792,9.4999999999767528,7.1319722740504476e-09,1.0439970999236741e-07,1.0439369389687824e-07,1.4618793785309116e-11,4.6488318946974056e-14,5.7539413173573892e-08,1.1210672188509588e-09,8.5778952432955631e-12,1.654013245348063e-19,4.0601792286767101e-21,1.3342477191679877e-20,1.7718261177144921e-09,5.3764861042217127e-14,6.7109263812164686e-20,7.7743681944470905e-22,4.6995477411273725e-29,0.0,4.2472229631077376e-18,2.2009448682979389e-14,3.06627851349134e-18,3.0664146761942933e-18,1.189258999408983e-22,1.7236803012347011e-23,2.0332445386311808e-23,3.2729153738205761e-16,3.3194983339376865e-20,2.4414480438320844e-21
5.493851464176501e-14,0.18230400921980386,76.950000000000003,0.0,0.0,0.0,0.99999969360673979,9.4999999999714593,7.9065944643350548e-09,1.1573782406077163e-07,1.1573040367752476e-07,1.7965717423244761e-11,5.1545136450213714e-14,6.3447092202307164e-08,1.3728889032183458e-09,1.0520440425677998e-11,2.0328762466352632e-19,5.5356505494543387e-21,1.8250877838666397e-20,2.1698256596363348e-09,6.607780359549973e-14,8.2309338088481904e-20,9.6858425690138947e-22,7.1334446795773261e-29,0.0,5.7713203582655471e-18,2.7049405823671736e-14,4.1777327177044532e-18,4.1779368729871045e-18,1.7817117975974646e-22,2.5984102892599372e-23,2.7531119324464798e-23,4.0224355280699479e-16,4.4772576814370791e-20,3.3185701131119768e-21
6.5703351814779e-14,0.18230400921977843,76.950000000000003,0.0,0.0,0.0,0.99999963358571542,9.4999999999592557,9.4558387445872604e-09,1.384134710659368e-07,1.3840278633855776e-07,2.5692865364620206e-11,6.1658512247088933e-14,7.5070317934822587e-08,1.9496351136213258e-09,1.4984597622147716e-11,2.9076200074854574e-19,9.4812641874136327e-21,3.1398059079471293e-20,3.0813624425175758e-09,9.4508678336578452e-14,1.1724128332468876e-19,1.4127769545104985e-21,1.4702608362188718e-28,0.0,9.8191427072972528e-18,3.8686263729712747e-14,7.1458166152565516e-18,7.146228198677799e-18,3.5863489282904978e-22,5.2948528419718627e-23,4.6510895341128877e-23,5.7530730091874731e-16,7.5063030183218442e-20,5.6495663065211606e-21
7.646818898779298e-14,0.18230400921974857,76.950000000000003,0.0,0.0,0.0,0.99999957356926328,9.4999999999449134,1.1005082891089404e-08,1.6108835132248714e-07,1.6107378688841352e-07,3.4797325303828841e-11,7.1771546041513098e-14,8.6441991606746821e-08,2.6220922844284651e-09,2.0212750519742396e-11,3.9383396307475631e-19,1.4966102948837598e-20,4.9684943347847364e-20,4.1441686417574601e-09,1.280127286235003e-13,1.5815228485467742e-19,1.9386021795114008e-21,2.7119356178502616e-28,0.0,1.539668597679066e-17,5.2398781952925263e-14,1.1264483819844022e-17,1.1265228168236118e-17,6.4757473335114977e-22,9.6773658743779193e-23,7.2418074397346484e-23,7.7924912603380848e-16,1.1601058326823274e-19,8.8640675783500923e-21
8.723302616080697e-14,0.1823040092197142,76.950000000000003,0.0,0.0,0.0,0.99999951355728456,9.4999999999284412,1.2554326903848492e-08,1.8376247443579832e-07,1.8374340583392852e-07,4.5278590736619727e-11,8.1884242117442602e-14,9.7567557286142273e-08,3.3881890403333545e-09,2.6195293941064078e-11,5.1249777565514486e-19,2.2246854826324971e-20,7.3945061743467793e-20,5.3549704876104767e-09,1.6658978358087786e-13,2.0496717223405373e-19,2.545060320175047e-21,4.6105248717878261e-28,0.0,2.2735729365130166e-17,6.8186643171860899e-14,1.6722123990552983e-17,1.6723366790315019e-17,1.0795315291276039e-21,1.6326823291429346e-22,1.061875584314836e-22,1.0140672627532453e-15,1.6888779839170718e-19,1.3097170755592076e-20
9.799786333382096e-14,0.18230400921967543,76.950000000000003,0.0,0.0,0.0,0.999999453549682,9.4999999999098446,1.410357078287139e-08,2.0643584989052535e-07,2.0641164368174864e-07,5.7136155344741362e-11,9.1996604705695457e-14,1.0845234126306431e-07,4.2458988185581126e-09,3.292274342497694e-11,6.4674770460907812e-19,3.1581442742240649e-20,1.050058812818507e-19,6.7105650356903238e-09,2.1023967446159474e-13,2.5761171974798925e-19,3.2311534350850434e-21,7.3638970793634717e-28,0.0,3.2063033405690965e-17,8.604953017566826e-14,2.3707093490756086e-17,2.3709045322154635e-17,1.6927737666686098e-21,2.5905763187794947e-22,1.4870343024108305e-22,1.2797600404305077e-15,2.3486205119728355e-19,1.8481384862360721e-20
1.0876270050683494e-13,0.18230400921963225,76.950000000000003,0.0,0.0,0.0,0.99999939354636125,9.4999999998891393,1.5652814528164805e-08,2.291084870521248e-07,2.2907850093832944e-07,7.0369512995830514e-11,1.0210863798362161e-13,1.1910155459910124e-07,5.1932388987968019e-09,4.0385733704602347e-11,7.9657801816104359e-19,4.3229011894347662e-20,1.436889769673696e-19,8.2078186338136941e-09,2.5896223462008151e-13,3.160126344999587e-19,3.9958597969319524e-21,1.1195444186593125e-27,0.0,4.3600448605917195e-17,1.0598712586355805e-13,3.2407715733447899e-17,3.2410636293333783e-17,2.5289916814382e-21,3.9156820444588503e-22,2.008009132753607e-22,1.5763258752256027e-15,3.1500418094816341e-19,2.5146681025353574e-20
1.1952753767984894e-13,0.1823040092195847,76.950000000000003,0.0,0.0,0.0,0.99999933354722981,9.4999999998663291,1.7202058139735296e-08,2.5178039516830142e-07,2.5174397810993623e-07,8.4978157743573193e-11,1.1222034607606775e-13,1.2952029556958992e-07,6.2282694739939456e-09,4.8575017260696369e-11,9.6198298664247327e-19,5.744991798331273e-20,1.9081012543525744e-19,9.8436654533831989e-09,3.1275729948692606e-13,3.8009754509042337e-19,4.8381805356252238e-21,1.6353909161619516e-27,0.0,5.7565019513269642e-17,1.2799911324443756e-13,4.3012281417654923e-17,4.3016483447019467e-17,3.6330171237868724e-21,5.6901224075471925e-22,2.6326824418042878e-22,1.9037632628601203e-15,4.1029640756072448e-19,3.3220540229938746e-20
1.3029237485286293e-13,0.18230400921953283,76.950000000000003,0.0,0.0,0.0,0.99999927355219698,9.4999999998414282,1.8751301617589295e-08,2.7445158337046542e-07,2.7440807570264378e-07,1.0096158382775101e-10,1.2233173305603988e-13,1.3971355208370363e-07,7.3490927295422013e-09,5.7481462864551963e-11,1.1429568824922672e-18,7.450571563457804e-20,2.4717943078543216e-19,1.1615106034076583e-08,3.7162470654328695e-13,4.4979499021353378e-19,5.7571523860083685e-21,2.3113211952159372e-27,0.0,7.4169087838241539e-17,1.5208517543647121e-13,5.5709048777936001e-17,5.5714901715070015e-17,5.052564101648893e-21,8.0037303238916991e-22,3.3684849779504391e-22,2.2620707719355435e-15,5.2163966119108731e-19,4.2828000788079597e-20
1.518220491988909e-13,0.182304009219416,76.950000000000003,0.0,0.0,0.0,0.99999915357407376,9.499999999785393,2.1849788172172816e-08,3.1979183598580582e-07,3.1973213417471196e-07,1.3705075789383488e-10,1.4255355971513235e-13,1.5944302587071008e-07,9.8407305362153572e-09,7.7409887871355004e-11,1.551588556576513e-18,1.1817413080301775e-19,3.9087555132672221e-19,1.55530938664244e-08,5.0457590724597223e-13,6.0574611979152469e-19,7.8212050949933852e-21,4.2654826825238928e-27,0.0,1.161221796773959e-16,2.0647825726939436e-13,8.8132060888228747e-17,8.8142567555130722e-17,9.0421227666337078e-21,1.4645441353659052e-21,5.2010474901275789e-22,3.0712907582829446e-15,7.9571510452225632e-19,6.7131948343069326e-20
1.7335172354491887e-13,0.18230400921928197,76.950000000000003,0.0,0.0,0.0,0.99999903361130538,9.4999999997211013,2.4948274191964007e-08,3.6512931567908891e-07,3.6505068039933546e-07,1.786329928295974e-10,1.627741495321875e-13,1.7832776181171886e-07,1.2653775444935571e-08,1.001002291562949e-10,2.0224272620217074e-18,1.7635024878512099e-19,5.8115038909556993e-19,1.9999059751865975e-08,6.5781457661287529e-13,7.8331209992632302e-19,1.0180480357370202e-20,7.2508563625564097e-27,0.0,1.7106823188171479e-16,2.6916383847210951e-13,1.311821787780726e-16,1.3119957802776241e-16,1.4928439848926277e-20,2.4708098409120436e-21,7.5567695790334771e-22,4.0039756213857194e-15,1.1430544483792492e-18,9.9011748962745416e-20
1.9488139789094685e-13,0.1823040092191309,76.950000000000003,0.0,0.0,0.0,0.99999891366323446,9.4999999996486242,2.8046759677009465e-08,4.104640914628044e-07,4.1036371841828352e-07,2.257042492413151e-10,1.8299353328968757e-13,1.9640392814295075e-07,1.57744660569614e-08,1.2548347554427384e-10,2.5554272540786294e-18,2.5116855384400686e-19,8.2429512108771655e-19,2.4931254058301451e-08,8.3133948571699349e-13,9.8195284681881444e-19,1.2827559416120678e-20,1.1575466173159079e-26,0.0,2.4054682364691182e-16,3.4013938786845085e-13,1.8636432540359558e-16,1.8639141770815352e-16,2.3174992266742393e-20,3.9173122911702882e-21,1.0480573667753175e-21,5.0601159733346403e-15,1.5685593822414175e-18,1.3938447217297191e-19
2.1641107223697482e-13,0.18230400921896292,76.950000000000003,0.0,0.0,0.0,0.99999879372923184,9.499999999568038,3.1145244627353765e-08,4.5579623062513745e-07,4.5567125227029747e-07,2.7826049070388158e-10,2.0321174100100518e-13,2.137061446548121e-07,1.9189630130848263e-08,1.53492340107927e-10,3.1505428216166277e-18,3.4478171594262643e-19,1.1265228516915923e-18,3.032885830566704e-08,1.0251494360438174e-12,1.2011417706911775e-18,1.5755253736905076e-20,1.7586032754747692e-26,0.0,3.2603155300769595e-16,4.1940237598022162e-13,2.551829258431937e-16,2.5522311182919811e-16,3.4272812174205162e-20,5.9131738301808261e-21,1.4011714604579651e-21,6.2397031224738625e-15,2.0763544256989072e-18,1.8913240539296776e-19
2.379407465830028e-13,0.18230400921877812,76.950000000000003,0.0,0.0,0.0,0.99999867380869567,9.4999999994794102,3.4243729043039592e-08,5.0112579877292047e-07,5.0097328599109517e-07,3.3629768375903438e-10,2.2342880192955602e-13,2.302675487813019e-07,2.2886659436553114e-08,1.840612172183624e-10,3.8077282871035441e-18,4.5936030644271185e-19,1.4939723627681637e-18,3.6171945423319942e-08,1.2392432587364584e-12,1.4403654396645169e-18,1.8956576748311824e-20,2.566749920974536e-26,0.0,4.2893285299021279e-16,5.0695027501149807e-13,3.3914191222208931e-16,3.3919922646344713e-16,4.8736160871528997e-20,8.5780804863106517e-21,1.8184228833993295e-21,7.5427289665982862e-15,2.6699086886375974e-18,2.491043720382529e-19
