Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195)
1.1228434537755667e-09,0.24294928524142886,76.950000000000003,0.0,0.0,0.0,0.98375661808261383,9.4996397362252907,0.00036244486297961969,0.0042950922031093552,0.0039016271609745891,0.00035259729288306596,1.1327027436317847e-09,2.7847975198003411e-06,0.0025586287359779538,7.2090760149493119e-06,3.2415427584009981e-12,4.3531963426368549e-07,4.5727248542298092e-07,0.00460261629030243,5.7498350417014217e-05,4.6923983978446679e-14,1.7520467205246201e-15,2.6841921614827056e-11,0.0,3.986315643152343e-07,6.3247535761933202e-06,4.2690156075695729e-05,4.2708308603795762e-05,1.1328302133221252e-08,6.6793624808183305e-09,1.1206215208566572e-14,9.0813202214933333e-07,4.7923258026724936e-10,1.3914544699047871e-10,3.5508700722159527e-11,2.3240786994367513e-09,7.3506748230958492e-11,3.6923042269641614e-11,5.1387645550211337e-05,2.2555153484971918e-14,7.3676744721472147e-15,2.0347443487920199e-08,2.1545465217619968e-09,2.585649058893401e-10,6.714370532995619e-08,1.6900067074349441e-07
1.1557374182458302e-09,0.2429492636637053,76.950000000000003,0.0,0.0,0.0,0.98328523649289534,9.4996292809835499,0.00037295095925769003,0.0044187279271271796,0.0040124393670988873,0.00036280446321500259,1.1653067791669229e-09,2.7835265396150924e-06,0.002632928335640345,7.4167096547147994e-06,3.335380617712764e-12,4.74397928474693e-07,4.9839463753258551e-07,0.0047364179868239565,6.087724082083204e-05,4.827547377412483e-14,1.8465313168013526e-15,2.9493844602335573e-11,0.0,4.150681965135926e-07,6.5182817317685679e-06,4.537734291057342e-05,4.5396652821570284e-05,1.2041437246204763e-08,7.0999748883991502e-09,1.1532084704157705e-14,9.6169958817491e-07,5.0750303166720787e-10,1.4740801504832387e-10,4.1231819703083946e-11,2.4805711627530585e-09,7.8553838954912649e-11,4.3017611419345804e-11,5.2882198445613843e-05,2.4073893150569153e-14,7.8637715695629207e-15,2.0386226257240112e-08,2.16730705949099e-09,2.5849366402272306e-10,6.865430444032631e-08,1.7441897935873981e-07
1.1886313827160937e-09,0.24294924235299772,76.950000000000003,0.0,0.0,0.0,0.98281410949642545,9.4996188409043576,0.00038345073301085907,0.004542238940429595,0.0041230650344449248,0.00037299440105443248,1.1978778320848815e-09,2.7822562469646705e-06,0.0027071891971432527,7.6241334362923027e-06,3.4290600413714463e-12,5.1571571348369925e-07,5.4188518602618729e-07,0.0048701585232003783,6.4350306506153471e-05,4.9625596941803342e-14,1.9447055461734858e-15,3.231513043622848e-11,0.0,4.3157713471904144e-07,6.7114847822977678e-06,4.8145444068346216e-05,4.8165948473414036e-05,1.277604676176165e-08,7.533257141559102e-09,1.1857805245994938e-14,1.0167782981407892e-06,5.3657102492185941e-10,1.5590575666655009e-10,4.7660122991470546e-11,2.6422297246653229e-09,8.3772881146050991e-11,4.9890459255547222e-11,5.4376072154956708e-05,2.5642767020700346e-14,8.376244980498955e-15,2.0424980186242924e-08,2.180061803481009e-09,2.5842245900305806e-10,7.0164564420754683e-08,1.7983613052225938e-07
1.2215253471863571e-09,0.24294922130873056,76.950000000000003,0.0,0.0,0.0,0.98234323709713256,9.4996084159167591,0.00039394418773288612,0.0046656252417922048,0.0042335042926188267,0.00038316711855215498,1.2304160636619987e-09,2.7809866424458173e-06,0.0027814113413579464,7.8313473585185357e-06,3.5225812070942919e-12,5.5933186017786955e-07,5.8780754730465347e-07,0.0050038379392684535,6.7917360261657847e-05,5.0974357188394203e-14,2.0466810195512917e-15,3.5310890747966671e-11,0.0,4.4815200892062431e-07,6.9043629411140899e-06,5.0994323280907218e-05,5.1016059500115868e-05,1.3532094448727074e-08,7.9791878640483634e-09,1.2183376931108229e-14,1.0733661945591222e-06,5.6643552451114834e-10,1.6463836877955269e-10,5.4854957505016823e-11,2.8090485298253878e-09,8.9163751367123118e-11,5.7613490430946611e-11,5.5869267111271507e-05,2.7261718132135412e-14,8.9050760991551693e-15,2.0463708830960897e-08,2.1928107809791446e-09,2.5835129324304421e-10,7.1674489559534795e-08,1.8525212078057097e-07
1.2544193116566206e-09,0.24294920053032948,76.950000000000003,0.0,0.0,0.0,0.98187261929842784,9.4995980059500482,0.00040443132691714799,0.0047888868303524153,0.0043437572715584625,0.00039332262788887917,1.2629212683706241e-09,2.7797177255097055e-06,0.0028555947891555052,8.0383514208320247e-06,3.6159441429017689e-12,6.0530495955359526e-07,6.3622490542642558e-07,0.0051374562743595571,7.1578215087051493e-05,5.2321749786711536e-14,2.1525408406630564e-15,3.8486218685431843e-11,0.0,4.6478695532924858e-07,7.0969164259689807e-06,5.3923844355619154e-05,5.3946849932795566e-05,1.4309544095426594e-08,8.4377456915433943e-09,1.2508799855302728e-14,1.1314613194123084e-06,5.970954945598231e-10,1.7360554784423979e-10,6.2880853221359724e-11,2.981021573287898e-09,9.472631522359937e-11,6.6262841502822044e-11,5.7361783750253203e-05,2.8930688040898051e-14,9.4502458331810264e-15,2.0502414710615294e-08,2.2055540124135269e-09,2.5828016853353641e-10,7.3184082985376795e-08,1.9066694789721419e-07
1.287313276126884e-09,0.24294918001722066,76.950000000000003,0.0,0.0,0.0,0.98140225610320597,9.4995876109337676,0.00041491215405663439,0.0049120237056081185,0.004453824101531988,0.00040346094127509272,1.2953934030898873e-09,2.7784494959074082e-06,0.0029297395614062698,8.2451456232726312e-06,3.7091489433861175e-12,6.5369332335977747e-07,6.8720021245790949e-07,0.0052710135673390505,7.5332684193202029e-05,5.366777374221273e-14,2.2623801211474695e-15,4.1846188917221871e-11,0.0,4.8147657603424143e-07,7.2891454575754143e-06,5.693387117667952e-05,5.6958183894599187e-05,1.5108359511055404e-08,8.9089092718653885e-09,1.2834074113245786e-14,1.1910617141346807e-06,6.2854989894082897e-10,1.8280698991131788e-10,7.180557469599115e-11,3.1581427280418174e-09,1.004604290849224e-10,7.5918993668571549e-11,5.8853622509934646e-05,3.0649617131536548e-14,1.0011734708857226e-14,2.0541099629708219e-08,2.2182915134959297e-09,2.5820908631256775e-10,7.4693347016508124e-08,1.9608061048584045e-07
1.3202072405971475e-09,0.24294915976883133,76.950000000000003,0.0,0.0,0.0,0.98093214751384616,9.4995772307977067,0.00042538667264394178,0.0050350358674167324,0.004563704913136399,0.00041358207095092955,1.3278328001874989e-09,2.7771819546947303e-06,0.0030038456789794584,8.4517299664805984e-06,3.8021958569009095e-12,7.0455498474122611e-07,7.4079618882467308e-07,0.0054045098566425148,7.9180581002270746e-05,5.5012436701500417e-14,2.3763224695573026e-15,4.5395857643652795e-11,0.0,4.9821590206981567e-07,7.4810502589091899e-06,6.0024267705733822e-05,6.0049925601636109e-05,1.592850452633702e-08,9.392657265078668e-09,1.3159199798549201e-14,1.2521654196002604e-06,6.6079770132414351e-10,1.9224239068205831e-10,8.1700170651109333e-11,3.3404057668175504e-09,1.0636594150532027e-10,8.6666884776600283e-11,6.0344783830483325e-05,3.2418444845846549e-14,1.0589522947448929e-14,2.0579764875149356e-08,2.2310232965679555e-09,2.5813804736487771e-10,7.6202283380382026e-08,2.014931077798129e-07
1.353101205067411e-09,0.24294913978458993,76.950000000000003,0.0,0.0,0.0,0.98046229353221437,9.4995668654719125,0.0004358548861712675,0.0051579233159953792,0.004673399837296084,0.00042368602918603911,1.3602392064860646e-09,2.7759151013362429e-06,0.0030779131627441366,8.6581044516939363e-06,3.8950848927146459e-12,7.5794769888214638e-07,7.9707532366347002e-07,0.0055379451803115615,8.3121719147843874e-05,5.635573284875677e-14,2.4944462782775392e-15,4.9140262611660973e-11,0.0,5.1500035935190659e-07,7.6726310547267647e-06,6.3194897982278873e-05,6.3221939363699033e-05,1.6769942991718601e-08,9.8889683435454707e-09,1.3484177003874271e-14,1.3147704761148328e-06,6.9383786496007526e-10,2.0191144555500464e-10,9.2639021797242594e-11,3.5278043799945768e-09,1.1244269442656393e-10,9.8596020655118221e-11,6.1835268154077848e-05,3.4237109780184386e-14,1.1183590489462241e-14,2.0618411357945084e-08,2.2437493715181152e-09,2.5806705225208293e-10,7.7710893372982921e-08,2.0690443946503545e-07
1.3859951695376744e-09,0.24294912006392524,76.950000000000003,0.0,0.0,0.0,0.97999269415966261,9.4995565148866614,0.00044631679813040529,0.0052806860519195274,0.0047829090052613731,0.00043377282827945405,1.3926123780882258e-09,2.7746489349059114e-06,0.0031519420335687619,8.8642690807479602e-06,3.9878160640320367e-12,8.1392894364971018e-07,8.560998751748993e-07,0.0056713195760243369,8.7155912475061942e-05,5.7697656575593094e-14,2.6168301216240299e-15,5.3084423132688016e-11,0.0,5.318257373567452e-07,7.8638880711625869e-06,6.6445626123987677e-05,6.6474089584903407e-05,1.7632638778519116e-08,1.0397821191980167e-08,1.3809005820998703e-14,1.3788749234111066e-06,7.2766935279477387e-10,2.1181384966459786e-10,1.0469988687192749e-10,3.7203321902286279e-09,1.1869052419031148e-10,1.1180058574011504e-10,6.3325075924789074e-05,3.6105549874578042e-14,1.1793917061120878e-14,2.0657039720181743e-08,2.2564697464355639e-09,2.5799610169449824e-10,7.9219177978754852e-08,2.1231460555395063e-07
1.418889134007938e-09,0.2429491006062677,76.950000000000003,0.0,0.0,0.0,0.97952334939703234,9.4995461789724924,0.00045677241201273923,0.0054033240761213854,0.0048922325486071014,0.00044384248055945926,1.4249529133159827e-09,2.7733834570589721e-06,0.003225932312320102,9.0702238560751421e-06,4.080389728596507e-12,8.7255592023772255e-07,9.1793187097676125e-07,0.0058046330811224725,9.1282975040748077e-05,5.9038221648872633e-14,2.7436168436953589e-15,5.7233340102667035e-11,0.0,5.4868816023302794e-07,8.0548215353916928e-06,6.9776316326972284e-05,6.9806240764260527e-05,1.8516555780753427e-08,1.0919194507497804e-08,1.4133686340864086e-14,1.4444768006464848e-06,7.6229112766433718e-10,2.2194929791355574e-10,1.1796394697980763e-10,3.9179827645806649e-09,1.2510926239928344e-10,1.2637955301983804e-10,6.4814207588470292e-05,3.802370259689654e-14,1.2420482241012887e-14,2.0695650419681757e-08,2.2691844282357266e-09,2.5792519589509075e-10,8.0727137965127418e-08,2.1772360628658978e-07
1.4517830984782014e-09,0.24294908141104807,76.950000000000003,0.0,0.0,0.0,0.97905425924465284,9.4995358576601809,0.0004672217313092383,0.0055258373898907798,0.0050013705992311506,0.00045389499838346064,1.4572606053650128e-09,2.7721186676740724e-06,0.0032998840198647226,9.2759687807017918e-06,4.1728059153650991e-12,9.3388555381035554e-07,9.8263310845834854e-07,0.0059378857326403351,9.5502721113534277e-05,6.0377423328078586e-14,2.8748873856704475e-15,6.1591996023985542e-11,0.0,5.6558406022286911e-07,8.2454316754317688e-06,7.3186832865915937e-05,7.3218257496110632e-05,1.9421657912002307e-08,1.1453066999621975e-08,1.4458218653674056e-14,1.5115741464037015e-06,7.977021519432887e-10,2.3231748499918998e-10,1.3251584824230067e-10,4.1207496243977903e-09,1.3169873664184039e-10,1.4243679328695144e-10,6.6302663592724095e-05,3.9991504907816424e-14,1.3063265435700806e-14,2.0734243787784922e-08,2.2818934230487642e-09,2.5785433482884374e-10,8.223477394818523e-08,2.23131442061745e-07
1.4813876665014385e-09,0.24294906435926544,76.950000000000003,0.0,0.0,0.0,0.97863229579913813,9.4995265809066822,0.00047662073969014597,0.0056359927462167813,0.0050994363577885572,0.00046292762470193848,1.4863089426055654e-09,2.770980944126394e-06,0.0033664075955192278,9.4609597934958445e-06,4.2558457274922001e-12,9.9143982246913384e-07,1.0433683141235775e-06,0.0060577611195762292,9.9379583641419385e-05,6.1581527532733961e-14,2.9969052867842847e-15,6.5698216391010583e-11,0.0,5.8081627308980568e-07,8.4167045483442437e-06,7.6324437154576884e-05,7.6357245766461477e-05,2.0254333306171432e-08,1.1944221451956378e-08,1.4750171092178344e-14,1.5732387615983434e-06,8.3024602411395202e-10,2.4184759260121136e-10,1.4678644841766465e-10,4.3076088374073488e-09,1.3777509753000385e-10,1.5824211480081157e-10,6.764169667906059e-05,4.1804924963401189e-14,1.3655619585840314e-14,2.0768963203288685e-08,2.2933266605512824e-09,2.5779059864624482e-10,8.3591369733167684e-08,2.2799749864043376e-07
1.5109922345246757e-09,0.2429490475191838,76.950000000000003,0.0,0.0,0.0,0.97821053858730433,9.499517315874705,0.00048601465482819275,0.005746047089866653,0.0051973520709448912,0.00047194639119333792,1.5153306946042537e-09,2.769843777750611e-06,0.0034328999606080971,9.6457808331962053e-06,4.3387581648061033e-12,1.051270240522987e-06,1.1065222019343892e-06,0.0061775872714926097,0.00010333123443978337,6.2784527805208714e-14,3.1227041407390697e-15,6.9981952637785827e-11,0.0,5.9607072637381819e-07,8.5877158812394446e-06,7.9526492068455275e-05,7.9560716957412266e-05,2.1104113164936728e-08,1.2445467498843547e-08,1.5042003620292813e-14,1.6361116864062596e-06,8.6342759078880005e-10,2.515657484047375e-10,1.6223827466108605e-10,4.4986021915981868e-09,1.4398948204021014e-10,1.7541587194965329e-10,6.8980183173861353e-05,4.3658463424733023e-14,1.4261078394529596e-14,2.0803668905111951e-08,2.3047552997431397e-09,2.577268992833533e-10,8.4947703800542481e-08,2.3286261245096405e-07
1.5405968025479128e-09,0.2429490308903904,76.950000000000003,0.0,0.0,0.0,0.97778898760833566,9.4995080625142929,0.00049540347926741151,0.0058560004225185957,0.0052951178355191636,0.00048095130692618978,1.5443260471983318e-09,2.7687071698910837e-06,0.0034993611303406921,9.8304319032402695e-06,4.421543386569848e-12,1.1134177354874476e-06,1.1721393452681123e-06,0.0062973642148384367,0.00010735753855101826,6.3986428442640115e-14,3.2523681895908257e-15,7.4446798889727137e-11,0.0,6.1134536650862592e-07,8.75846584184277e-06,8.2792898827034465e-05,8.2828572557476894e-05,2.1970971225772519e-08,1.2956789645318028e-08,1.5333716302428744e-14,1.700191489772292e-06,8.972460950117423e-10,2.6147172949570844e-10,1.7894039252529386e-10,4.6937248974907614e-09,1.5034175834124081e-10,1.940443931388386e-10,7.0318123406882315e-05,4.5552073718010144e-14,1.4879626649842725e-14,2.0838360988833135e-08,2.316179344199972e-09,2.57663236205071e-10,8.630377642351037e-08,2.3772678396883769e-07
1.57020137057115e-09,0.24294901447247305,76.950000000000003,0.0,0.0,0.0,0.97736764286108313,9.4994988207756599,0.00050478721555154897,0.0059658527460837727,0.0053927337485387503,0.00048994238098780504,1.5732944052410033e-09,2.7675711186713689e-06,0.0035657911199268593,1.0014913007451413e-05,4.5042012327304956e-12,1.1779230553802874e-06,1.2402641673364927e-06,0.0064170919759166814,0.00011145836115679048,6.5187215761854537e-14,3.3859211306370164e-15,7.9096337266345839e-11,0.0,6.266382875761834e-07,8.9289545982802614e-06,8.6123558701351651e-05,8.6160714118446616e-05,2.2854881238199158e-08,1.3478172404549575e-08,1.562530920266133e-14,1.7654767402746286e-06,9.3170077944127564e-10,2.7156531286809551e-10,1.9696423761072212e-10,4.8929721510367855e-09,1.5683179318290968e-10,2.1421748847790893e-10,7.1655517708962333e-05,4.7485709065760661e-14,1.5511249067284352e-14,2.0873039527470157e-08,2.3275987972597505e-09,2.5759960984184202e-10,8.7659587847345267e-08,2.4259001369858957e-07
1.599805938594387e-09,0.24294899826501987,76.950000000000003,0.0,0.0,0.0,0.9769465043440666,9.4994895906091781,0.00051416586622406342,0.0060756040627039836,0.0054901999072385381,0.00049891962248419745,1.6022362560150774e-09,2.766435624210934e-06,0.0036321899445750905,1.0199224150040378e-05,4.5867319857322243e-12,1.2448267691017646e-06,1.3109409413965143e-06,0.0065367705808919421,0.0001156335675781117,6.6386900965902116e-14,3.523469074926631e-15,8.3934137896858112e-11,0.0,6.4194772038779978e-07,9.0991823190629828e-06,8.9518373013978069e-05,8.9557043255541791e-05,2.3755816967452351e-08,1.4009600297853949e-08,1.5916782384715951e-14,1.8319660061281382e-06,9.6679088676104937e-10,2.818462754310914e-10,2.1638363666486277e-10,5.0963391359986706e-09,1.634594520971986e-10,2.360285125260154e-10,7.2992366411975449e-05,4.9459322658204392e-14,1.6155930360366951e-14,2.0907704578407111e-08,2.3390136621215325e-09,2.5753602081433318e-10,8.9015138297699197e-08,2.4745230216529096e-07
1.6294105066176242e-09,0.2429489822676199,76.950000000000003,0.0,0.0,0.0,0.97652557205547474,9.4994803719653653,0.00052353943382812105,0.0061852543747529139,0.005587516409060079,0.00050788304054000667,1.6311514583395739e-09,2.7653006875428982e-06,0.0036985576194928766,1.0383365335603297e-05,4.6691356716962143e-12,1.314169266814903e-06,1.384213790962155e-06,0.0066564000558005914,0.00011988302327540819,6.7585480842151904e-14,3.6650707212206614e-15,8.8963758936295965e-11,0.0,6.5727202296665071e-07,9.2691491730874793e-06,9.2977243138992881e-05,9.3017461647546858e-05,2.4673752191894193e-08,1.4551057854683616e-08,1.6208135912000214e-14,1.8996578551891858e-06,1.0025156593956404e-09,2.9231439401403347e-10,2.3727482729623724e-10,5.3038210255848757e-09,1.7022459954626765e-10,2.5957442640801425e-10,7.4328669848831185e-05,5.1472867534319026e-14,1.6813655188062772e-14,2.0942356186699777e-08,2.3504239420824959e-09,2.5747246835482966e-10,9.0370427984720835e-08,2.5231364991100587e-07
1.6560546178385375e-09,0.24294896804921617,76.950000000000003,0.0,0.0,0.0,0.9761469093192815,9.4994720849970626,0.00053197130074993093,0.0062838532988364702,0.0056749733847698816,0.00051593830530499924,1.6571521257784593e-09,2.7642797207636388e-06,0.0037582619064683185,1.0548947093461087e-05,4.7431903218084467e-12,1.3786959138065009e-06,1.4524153477116417e-06,0.0067640245984356634,0.00012377090544937614,6.8663252389434441e-14,3.7960172034171476e-15,9.3657355500092623e-11,0.0,6.7107534725619693e-07,9.4218964405317132e-06,9.6144912498263358e-05,9.6186553302146522e-05,2.5514406800689922e-08,1.5046932238285949e-08,1.6470251833912036e-14,1.9616075440346854e-06,1.0352099672702414e-09,3.0189553462444018e-10,2.5740024888713683e-10,5.4940689729812991e-09,1.764306721694455e-10,2.823321732050077e-10,7.5530877015430619e-05,5.3319160276470838e-14,1.7416747048612466e-14,2.0973531169409229e-08,2.3606892765498728e-09,2.5741530251608596e-10,9.1589965913546944e-08,2.5668805902459731e-07
1.6826987290594509e-09,0.2429489540003242,76.950000000000003,0.0,0.0,0.0,0.97576841362459188,9.4994638072863449,0.00054039905429956636,0.0063823704133818869,0.0057623092888269643,0.00052398238716704429,1.6831312881213615e-09,2.7632592046007904e-06,0.0038179409855658231,1.0714391194054124e-05,4.8171422091012759e-12,1.4452597408125657e-06,1.5227873000771433e-06,0.0068716093855306117,0.00012771872278999964,6.9740130465595516e-14,3.9303583406153018e-15,9.8511776074657052e-11,0.0,6.8488844587027882e-07,9.5744326666710914e-06,9.9364315394497905e-05,9.9407406078306661e-05,2.6368790675840927e-08,1.5550906858205072e-08,1.6732270932436528e-14,2.0245291204272053e-06,1.0684171877111921e-09,3.1162792798726636e-10,2.7884055461315098e-10,5.6876425454465639e-09,1.8274789991797431e-10,3.0665258273355439e-10,7.673264303109858e-05,5.519772492138625e-14,1.8030380511419296e-14,2.1004695311960878e-08,2.3709509019678278e-09,2.5735816710889746e-10,9.2809292921488554e-08,2.6106170701521322e-07
