Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282)
4.5176612130513565e-09,0.224993160559916,76.950000000000003,0.0,0.0,0.0,0.98717842873357975,9.4991574068816433,0.00043413223023727103,0.004902669778661977,0.00405146563860665,0.00081394688292120172,1.9919643526642275e-09,2.7837119252366801e-07,0.00095431704719230507,1.295966797945426e-05,1.0223804789262275e-11,4.7644222852497925e-06,9.5238390022815682e-06,0.0014198596295382274,0.00015170131897195461,1.1120161049913106e-13,1.0710864673138331e-14,3.0965186936192525e-10,3.6649108866786372e-13,9.5301880119392235e-08,3.0410999539768561e-06,4.6570745728047303e-05,4.6600281871363979e-05,1.7492230132438454e-08,1.0868799622975192e-08,1.3175633237902785e-16,8.2933770933785713e-07,6.1979334838157421e-10,1.9020961411559444e-10,1.8868245160221767e-10,6.7410082038565872e-09,1.9297377398067408e-11,1.9965941912339575e-10,1.5338460431150713e-05,7.9686007045213259e-14,2.4141990277001013e-14,1.4793426536793864e-09,1.7430998031321202e-10,9.586140134884246e-12,7.7443415174044933e-09,2.4911875092510353e-08,1.9901485137121137e-10,9.5013674830831508e-11,2.8079391551856075e-09,1.9820352781069773e-09,8.3426171169602697e-10,2.7617544058135379e-13,9.6293776732717821e-11,5.9260205597309427e-11,1.5034082176931356e-10,3.7408322098337529e-11,1.8296677744093734e-12,5.2673222065642334e-12,2.1729989782103509e-12,2.4600347679363513e-13,3.8904528905097807e-11,2.0162777891168423e-15,6.8157435298834899e-15,5.9280949541459095e-10,2.6202322243620223e-13,1.7701538655442479e-12,3.9079397118957496e-13,1.0136783740133218e-12,3.4848929677025958e-13,8.4775158198273979e-16,1.9166255372163396e-19,1.1638452406757556e-15,3.630517475974207e-12,1.8117885819874254e-14,4.0011706967375182e-13,8.4195144094144239e-14,1.5887713098533174e-14,1.0833569119029719e-05,1.0948166781411502e-12,4.7502209545633334e-08,1.0942751932598825e-12,2.7508225866692629e-13,6.2146180124650795e-21,3.5571151221974887e-21
4.716271110743593e-09,0.22499307825708648,76.950000000000003,0.0,0.0,0.0,0.986615446875722,9.4991201715655667,0.00045299859979877432,0.0051144220646678106,0.0042241892017411313,0.00084899964305784116,2.0779923384720732e-09,2.7822068741394438e-07,0.00099597135655341397,1.3519485434641556e-05,1.0664094674186561e-11,5.4140887518338073e-06,1.0563333583708967e-05,0.0014818891127428783,0.00016519295096935655,1.1600517513086614e-13,1.1823334413751951e-14,3.4471225863580968e-10,4.1668395808094976e-13,1.0040780877284604e-07,3.1751459066949657e-06,5.0844700601551813e-05,5.0877126352827853e-05,1.9097534974929404e-08,1.186637237276463e-08,1.3751289320572186e-16,9.0275072036683115e-07,6.7465678231439836e-10,2.0712582688610766e-10,2.3392048542622517e-10,7.4530752125437008e-09,2.1386014597330481e-11,2.488113161338491e-10,1.6008686270250222e-05,8.8103107395488978e-14,2.6692066144662176e-14,1.4904446047338027e-09,1.7740871215868782e-10,9.5860436722731691e-12,8.0445180157241563e-09,2.6050568338264064e-08,2.4797174266443351e-10,1.066733118930568e-10,3.3246884974269554e-09,2.3168377896560218e-09,1.018254122561651e-09,3.0064224491616316e-13,1.1819878841074585e-10,6.2366085779862866e-11,1.8632865389030632e-10,4.6998897838806102e-11,1.9256504575394801e-12,6.8059079760317455e-12,2.8929577609272156e-12,3.2961325507445196e-13,4.2533032010369374e-11,2.1220348484910552e-15,7.1366581848767592e-15,6.5126385107173849e-10,2.8786032326958681e-13,2.018031071874485e-12,4.2932903533567758e-13,1.1138405542318333e-12,3.9775043315560764e-13,9.5942640978935003e-16,2.1060084736944264e-19,1.3095063991138383e-15,4.083443674042147e-12,1.8971671344367824e-14,4.368399037065648e-13,8.7873087237973891e-14,1.6641903689318997e-14,1.1793757592067678e-05,1.1424112457070167e-12,5.6324324051820714e-08,1.1418069503200912e-12,3.0160945855593509e-13,7.0930930473155079e-21,4.0599355407979932e-21
4.895020018666606e-09,0.22499300467106734,76.950000000000003,0.0,0.0,0.0,0.98610884022764178,9.4990866566431684,0.00046996259551286193,0.0053047063803988914,0.0043792559785467743,0.0008804685844083465,2.1552980567320566e-09,2.7808525024084768e-07,0.0010334382868634141,1.4022543749940919e-05,1.1059369012410817e-11,6.0463639422573338e-06,1.1556918315568527e-05,0.0015376870208457941,0.00017781596028723054,1.2032171279628347e-13,1.288450573086452e-14,3.7829277943490119e-10,4.6555924013372565e-13,1.0500484886372791e-07,3.2954902793900956e-06,5.4848631883138723e-05,5.4883799251902017e-05,2.0601412643214357e-08,1.2800920182455932e-08,1.4269114128224432e-16,9.7142595469352204e-07,7.2597934933338291e-10,2.229546210225625e-10,2.8156884429528546e-10,8.1255826174309657e-09,2.3370878558451428e-11,3.0088416727508334e-10,1.6611590058655305e-05,9.6052547734180899e-14,2.9100457893189404e-14,1.5004313604070335e-09,1.8019618316518668e-10,9.5859566926545277e-12,8.3146853900649696e-09,2.7075425275500595e-08,2.9982933587556884e-10,1.1784973975078919e-10,3.8469600269533983e-09,2.6503804407113712e-09,1.2092248413970846e-09,3.235308080059606e-13,1.4103023986925851e-10,6.5189027293482438e-11,2.2430343008795886e-10,5.7210459611611434e-11,2.0128895991362555e-12,8.4844966579087842e-12,3.70353222839639e-12,4.2422550748423469e-13,4.5936999400580905e-11,2.218167148637894e-15,7.4254948499468953e-15,7.0643039619253224e-10,3.1224412150815923e-13,2.2610278100638615e-12,4.65696568193679e-13,1.2083769814089175e-12,4.4607549317316595e-13,1.0683592125877117e-15,2.2847544447076393e-19,1.4517816447484894e-15,4.5257929195734972e-12,1.9740114523345983e-14,4.7124272978569592e-13,9.1181515971839295e-14,1.7320710329873813e-14,1.2691618956265696e-05,1.185228260816496e-12,6.5258400761504096e-08,1.1845640000640306e-12,3.2653064989873706e-13,7.9548750100329344e-21,4.5532012000832161e-21
5.073768926589619e-09,0.22499293154181518,76.950000000000003,0.0,0.0,0.0,0.98560230940120142,9.4990531375680582,0.00048691168949700927,0.0054947112661292447,0.0045339566985024499,0.00091186274181361362,2.2324897426705994e-09,2.7794983038063441e-07,0.0010708844280349768,1.4524860047173053e-05,1.1453704006216353e-11,6.7253406327862548e-06,1.2606876590522393e-05,0.0015934578152480563,0.00019089303270986957,1.2463188350813695e-13,1.400390181973537e-14,4.1384281925479809e-10,5.1807019687002919e-13,1.0960274652314664e-07,3.4155518484043974e-06,5.900128509783038e-05,5.9039332614207927e-05,2.2161144409376045e-08,1.37701809641061e-08,1.478668731105471e-16,1.0425613916292921e-06,7.7914027643267087e-10,2.3935437734542121e-10,3.3655026285826306e-10,8.8280341013036191e-09,2.5456219532262452e-11,3.6130296084455325e-10,1.7214210911668171e-05,1.0435590577112525e-13,3.161607375106886e-14,1.510413395057004e-09,1.8298234340426655e-10,9.5858695881652471e-12,8.5848608912625499e-09,2.8100313677336107e-08,3.5998881657937504e-10,1.2968161034509621e-10,4.4274324405692165e-09,3.0161349621126604e-09,1.4266367782247307e-09,3.4724001142117059e-13,1.6711899825733614e-10,6.8038074831445793e-11,2.682105178138171e-10,6.9106708237250348e-11,2.1009357589378393e-12,1.0483223997203687e-11,4.6976052111270271e-12,5.4077735024591753e-13,4.9471981194408496e-11,2.3151979724979985e-15,7.7143443311496857e-15,7.640426947083755e-10,3.3770887335445684e-13,2.5238430036870207e-12,5.0367631697178941e-13,1.307111822660861e-12,4.9837392036289422e-13,1.1856581231154209e-15,2.4714386211810468e-19,1.6052951426437726e-15,5.0030486565981598e-12,2.0508592135915301e-14,5.0692350340230193e-13,9.4488315503137205e-14,1.7999550346783173e-14,1.3621251777593205e-05,1.2280282213379177e-12,7.5206991478662435e-08,1.2273007058246426e-12,3.5244347445372349e-13,8.8875141258418644e-21,5.087023986161967e-21
5.252517834512631e-09,0.22499285886533912,76.950000000000003,0.0,0.0,0.0,0.98509585713552661,9.4990196132106171,0.0005038458884550547,0.0056844347135784701,0.0046882895856699145,0.00094318175724312885,2.3095665806157172e-09,2.7781442860599426e-07,0.0011083097838516672,1.502642901831095e-05,1.1847095158461259e-11,7.4525793946939817e-06,1.371454059243699e-05,0.0016492015021367116,0.00020442302095737255,1.2893564172041449e-13,1.5182895856190585e-14,4.5141033795362983e-10,5.7434019237667658e-13,1.1420091376152563e-07,3.5353292294308462e-06,6.3302303987235325e-05,6.3343375354839665e-05,2.3776595904012577e-08,1.4774071209879045e-08,1.5304008926480974e-16,1.1161509243628127e-06,8.3413498143711087e-10,2.5632369410141645e-10,3.9965099826761043e-10,9.5603869015453936e-09,2.7642850008487165e-11,4.3102586341665858e-10,1.781654959744882e-05,1.1301267253873336e-13,3.4238759519306027e-14,1.5203907248103537e-09,1.8576719670948437e-10,9.5857823874857276e-12,8.855044571065414e-09,2.9125233737205503e-08,4.2940144396299951e-10,1.4217660380160683e-10,5.0700874548479094e-09,3.4157333635007328e-09,1.6729196057951657e-09,3.7176782604879196e-13,1.9677389175380792e-10,7.0913143239778918e-11,3.1871422028789526e-10,8.288179693135577e-11,2.1897863049344038e-12,1.2846052411054133e-11,5.9074972163234102e-12,6.8322747294889315e-13,5.3137957675150348e-11,2.4131250502679728e-15,8.0032066802823404e-15,8.2412258127824402e-10,3.6426422000214765e-13,2.8074258453561704e-12,5.4328266132030373e-13,1.4100825493879977e-12,5.5483704077176538e-13,1.3117033469712884e-15,2.6661318526465382e-19,1.7706965640465788e-15,5.5172396057731296e-12,2.1277104319679132e-14,5.4387916332072929e-13,9.7793486179810931e-14,1.8678423860058643e-14,1.4582511297782091e-05,1.2708112115640756e-12,8.6242503395065203e-08,1.270017121847729e-12,3.7934794381835354e-13,9.8944223167860325e-21,5.6633568106159097e-21
5.431266742435644e-09,0.22499278663766295,76.950000000000003,0.0,0.0,0.0,0.98458948615934783,9.4989860824491963,0.00052076519913589502,0.0058738747268586066,0.0048422528813213224,0.00097442527616117944,2.3865277599133445e-09,2.7767904568669582e-07,0.0011457143582008656,1.5527245387979185e-05,1.2239538015902039e-11,8.2296297465672631e-06,1.4881235760411978e-05,0.0017049180877319308,0.00021840477407748891,1.3323294216727879e-13,1.6422854037718168e-14,4.9104305593605366e-10,6.344917674154114e-13,1.1879887477583662e-07,3.6548210514728235e-06,6.7751330214014846e-05,6.7795574682795692e-05,2.5447631977054939e-08,1.5812506926758453e-08,1.5821079032227457e-16,1.192188408981199e-06,8.9095885445248404e-10,2.738611575553083e-10,4.7170654167645296e-10,1.0322592769978405e-08,2.9931516377026639e-11,5.1108034176538191e-10,1.8418606908929849e-05,1.2202227422176082e-13,3.6968341352509855e-14,1.5303633662315467e-09,1.8855074702811771e-10,9.5856951191971889e-12,9.1252364848144793e-09,3.0150185662214413e-08,5.0908700175961512e-10,1.5534182074304662e-10,5.7790121377579351e-09,3.8508110583907243e-09,1.9506155611605945e-09,3.9711221060941472e-13,2.3031858548808944e-10,7.3814147156767642e-11,3.7652568227377095e-10,9.8742788892385677e-11,2.2794385987006631e-12,1.5620668973292036e-11,7.3696908860728347e-12,8.5605706176622881e-13,5.6934909155415289e-11,2.5119461303901888e-15,8.2920819529512415e-15,8.8669179942620954e-10,3.9191976220911422e-13,3.1127507207445334e-12,5.8452992058043497e-13,1.5173264758895959e-12,6.1566122066606849e-13,1.4468852011944283e-15,2.8689046915952153e-19,1.9486616240160168e-15,6.070476522167195e-12,2.204565122237282e-14,5.8210663044119892e-13,1.0109702835051854e-13,1.9357330998634068e-14,1.5575249896834416e-05,1.3135773147457911e-12,9.8439589045110346e-08,1.3127133041193175e-12,4.0724406977345124e-13,1.0979101387262134e-20,6.2842040317733148e-21
5.610015650358657e-09,0.2249927148548249,76.950000000000003,0.0,0.0,0.0,0.98408319919089793,9.4989525441701534,0.00053766962833328932,0.0060630293225524068,0.0049958448439964658,0.0010055929475383915,2.4633724749594023e-09,2.7754368238957099e-07,0.0011830981550733663,1.6027303913663303e-05,1.2631028169337777e-11,9.0580301056855128e-06,1.6108280732371891e-05,0.0017606075783078974,0.00023283713749017333,1.3752373986486006e-13,1.772513552540458e-14,5.3278845210880236e-10,6.9864663135318314e-13,1.2339624444024314e-07,3.7740259568933207e-06,7.234800336791507e-05,7.2395576117484421e-05,2.7174116699998139e-08,1.6885403637934227e-08,1.6337897686519063e-16,1.2706676639363313e-06,9.4960725746542595e-10,2.9196534245891653e-10,5.5360247580927308e-10,1.1114598851855188e-08,3.2322902894959559e-11,6.0256537891681683e-10,1.9020383663610035e-05,1.31384082549284e-13,3.9804628907269392e-14,1.5403313361593679e-09,1.9133299841960325e-10,9.5856078117396239e-12,9.395436691360925e-09,3.1175169673308949e-08,6.0013595958992806e-10,1.69183817350814e-10,6.5583963854039544e-09,4.3230055584044621e-09,2.2623790348421203e-09,4.2327111148885693e-13,2.6809153568854728e-10,7.6741001006661661e-11,4.424043319172523e-10,1.1690983953231916e-10,2.3698899951994489e-12,1.8858591271311982e-11,9.1251772272915008e-12,1.0643144170942508e-12,6.0862815978866421e-11,2.6116589798191691e-15,8.5809702087141933e-15,9.5177200128465195e-10,4.2068506018343185e-13,3.4408186080483396e-12,6.2743235361425707e-13,1.628880758920774e-12,6.8104814693376643e-13,1.5916046762074404e-15,3.0798273926395424e-19,2.1398925917839913e-15,6.6649537529722832e-12,2.2814233002248169e-14,6.2160280785163422e-13,1.0439894236589435e-13,2.0036271900766525e-14,1.6599317127893469e-05,1.3563266132483509e-12,1.1187511801194583e-07,1.3553893103511822e-12,4.3613186429596127e-13,1.2145148024442004e-20,6.9516243168441436e-21
5.788764558281669e-09,0.2249926435128779,76.950000000000003,0.0,0.0,0.0,0.98357699893781492,9.4989189972678965,0.0005545591828856574,0.0062518965297903659,0.0051490637495582893,0.0010366844238629256,2.540099925231419e-09,2.7740833947849855e-07,0.0012204611785629725,1.6526599385916087e-05,1.3021561253748977e-11,9.9393077406134666e-06,1.7396987289327638e-05,0.0018162699802095974,0.00024771895303220493,1.4180799011301782e-13,1.9091092386559179e-14,5.7669376186009304e-10,7.6692565455710345e-13,1.2799271088830596e-07,3.8929426014551119e-06,7.7091960972052053e-05,7.7143023505293581e-05,2.8955913368228628e-08,1.7992676384248685e-08,1.685446494823848e-16,1.3515824696692578e-06,1.0100755240615635e-09,3.1063481245257905e-10,6.4627528360073513e-10,1.1936348411100842e-08,3.4817635405528275e-11,7.0665366811920072e-10,1.9621880703347138e-05,1.4109742336889457e-13,4.2747417939810719e-14,1.5502946517535338e-09,1.9411395505490523e-10,9.5855204934343395e-12,9.6656452531246985e-09,3.2200186005295217e-08,7.0371161051030569e-10,1.8370863822125438e-10,7.412530412015049e-09,4.8339552782778015e-09,2.6109760702525991e-09,4.5024246262323382e-13,3.1044593113122554e-10,7.9693618995546641e-11,5.1715930454498408e-10,1.3761635810565293e-10,2.4611378426524451e-12,2.261526577775002e-11,1.1219815067978392e-11,1.313661334702415e-12,6.4921658521990976e-11,2.7122613844111135e-15,8.8698715110686545e-15,1.0193847473351741e-09,4.5056963346839567e-13,3.7926585448934543e-12,6.7200415863323845e-13,1.7447823972452736e-12,7.5120512121442964e-13,1.7462740248741634e-15,3.298969911667678e-19,2.3451188523053915e-15,7.3029509554683624e-12,2.3582849828039187e-14,6.6236458088165687e-13,1.076992285795752e-13,2.071524671399555e-14,1.7654559752520967e-05,1.3990591886970364e-12,1.2662814827911559e-07,1.3980451999663771e-12,4.6601133957236725e-13,1.3396259043499193e-20,7.6677336441757971e-21
5.967513466204682e-09,0.22499257260788985,76.950000000000003,0.0,0.0,0.0,0.98307088809704013,9.4988854406448855,0.00057143386967588056,0.0064404743903265669,0.0053019078912467663,0.0010676993611513329,2.6167093153198572e-09,2.7727301771434956e-07,0.0012578034328660866,1.7025126628560089e-05,1.3411132948436617e-11,1.0874978724981312e-05,1.8748660300299668e-05,0.0018719052998662571,0.0002630490590018646,1.4608564849709116e-13,2.0522069538018782e-14,6.2280597506253703e-10,8.3944886121383913e-13,1.3258802144737733e-07,4.0115696543597096e-06,8.1982838489433189e-05,8.2037559036212302e-05,3.0792884503444143e-08,1.9134239725700495e-08,1.737078087704924e-16,1.4349265683659524e-06,1.0723589592420667e-09,3.2986812041070874e-10,7.5071311027125494e-10,1.2787781428186323e-08,3.7416284829198299e-11,8.2459378509880998e-10,2.0223098894149783e-05,1.5116158371306786e-13,4.579649244683912e-14,1.5602533306084664e-09,1.9689362121613513e-10,9.5854331925281952e-12,9.9358622361874341e-09,3.3225234906820659e-08,8.2105218519270184e-10,1.9892184719728931e-10,8.3458022533094088e-09,5.385298440257518e-09,2.9992837826916063e-09,4.7802418542820883e-13,3.5774962321580307e-10,8.2671915109078069e-11,6.0165084851588211e-10,1.6110915006356176e-10,2.5531794824684642e-12,2.6950159022072067e-11,1.3704703167079129e-11,1.6104211752007773e-12,6.9111417195882384e-11,2.8137511494269523e-15,9.1587859273805777e-15,1.0895515061489165e-09,4.8158296082686338e-13,4.1693291602850271e-12,7.1825947302572668e-13,1.865068231187086e-12,8.2634536731803581e-13,1.9113173777046413e-15,3.5264019049958623e-19,2.5650975194164735e-15,7.9868349767142469e-12,2.4351501878770465e-14,7.0438881715862922e-13,1.1099788734898598e-13,2.1394255594931068e-14,1.8740821776358428e-05,1.4417751221123668e-12,1.4277989724669571e-07,1.4406810340845804e-12,4.9688250801238204e-13,1.4736236869815404e-20,8.4347084411519978e-21
6.146262374127695e-09,0.22499250213594357,76.950000000000003,0.0,0.0,0.0,0.98256486935472365,9.4988518732116773,0.00058829369563109845,0.0066287609586132869,0.0054543755797310496,0.0010986374189590664,2.6931998549586894e-09,2.7713771785497016e-07,0.0012951249222812979,1.7522880498887301e-05,1.3799738977153772e-11,1.1866547892479303e-05,2.016459766792254e-05,0.0019275135438018834,0.00027882629020366999,1.5035667088961052e-13,2.2019404690153394e-14,6.7117183410018246e-10,9.1633542255769865e-13,1.3718197145876992e-07,4.1299057982895931e-06,8.702026932971187e-05,8.7078823260501636e-05,3.2684891856159237e-08,2.0310007743001595e-08,1.7886845533493714e-16,1.5206936638281588e-06,1.136452839326063e-09,3.4966380873861018e-10,8.6795647894011746e-10,1.3668835086790202e-08,4.0119370434161232e-11,9.5771233802658268e-10,2.0824039125968954e-05,1.6157581755292674e-13,4.8951626408712678e-14,1.5702073907676801e-09,1.9967200129573558e-10,9.585345937204769e-12,1.0206087710314374e-08,3.4250316640429436e-08,9.5347294214105164e-10,2.1482855624223311e-10,9.3626952838421514e-09,5.978672072620348e-09,3.4302897022024346e-09,5.0661418876757805e-13,4.1038504528306727e-10,8.5675803112210174e-11,6.9679171252035263e-10,1.8764854046055517e-10,2.6460122492337735e-12,3.1926841520549282e-11,1.6636565047770774e-11,1.961628631990761e-12,7.3432072448020839e-11,2.9161261001552958e-15,9.4477135288835015e-15,1.1622936541273321e-09,5.137344801261221e-13,4.5719202716245162e-12,7.662123731852264e-13,1.989774942182696e-12,9.0668835192151643e-13,2.0871713842139822e-15,3.7621927285217579e-19,2.8006141030581554e-15,8.7190619028329673e-12,2.5120189343753591e-14,7.4767236666569311e-13,1.1429491903598492e-13,2.207329870923918e-14,1.9857944485171801e-05,1.4844744940361671e-12,1.6041371241274895e-07,1.4832968755074874e-12,5.287453822624203e-13,1.616899525796978e-20,9.2547888576204486e-21
6.3250112820507075e-09,0.2249924320931366,76.950000000000003,0.0,0.0,0.0,0.98205894538612648,9.498818293886961,0.00060513866772250497,0.0068167543018743757,0.0056064651431599393,0.0011294982603906494,2.7695707590554959e-09,2.7700244065517709e-07,0.001332425651208966,1.8019855887856036e-05,1.4187375108230489e-11,1.2915508793050666e-05,2.1646090274727827e-05,0.0019830947186436558,0.00029504947799316011,1.5462101345197283e-13,2.358442829156868e-14,7.2183783191959422e-10,9.9770365047024467e-13,1.4177439524460431e-07,4.2479497294505706e-06,9.2203884856171514e-05,9.2266455105413913e-05,3.4631796408297253e-08,2.1519894039187886e-08,1.8402658979072982e-16,1.6088774214331012e-06,1.2023524119194592e-09,3.7002040963207787e-10,9.9909896184520928e-10,1.4579444175154708e-08,4.2927362904971194e-11,1.1074160953880351e-09,2.1424702312488717e-05,1.7233935054396085e-13,5.2212585227215992e-14,1.5801568506593199e-09,2.0244909979532145e-10,9.5852587555706486e-12,1.0476321748928751e-08,3.5275431482667575e-08,1.1023682341814519e-09,2.3143345252303157e-10,1.0467785748557788e-08,6.615711091651477e-09,3.907091048991785e-09,5.3601036895218928e-13,4.6874912241333673e-10,8.8705196550616745e-11,8.0354851430051755e-10,2.1750847962029004e-10,2.7396334707551014e-12,3.7613064712429818e-11,2.0078146079244374e-11,2.3750811354294868e-12,7.7883604764055145e-11,3.0193840826460318e-15,9.7366543907420398e-15,1.2376324752451808e-09,5.4703358822393126e-13,5.0015545444330636e-12,8.158768743404553e-13,2.1189390523369776e-12,9.9246011802508571e-13,2.2742858794807675e-15,4.006411436884622e-19,3.0524832314371181e-15,9.5021792808174835e-12,2.5888912422755732e-14,7.9221206180176767e-13,1.1759032400740216e-13,2.2752376231812797e-14,2.1005766481260693e-05,1.5271573846488149e-12,1.7961504173615866e-07,1.5258927887042183e-12,5.6159997521888917e-13,1.7698565238274341e-20,1.0130282169562613e-20
