Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26)
4.4188664401997276e-08,0.3624755871584831,76.950000000000003,0.0,0.0,0.0,1.6687137278522881e-05,9.4991441080773296,0.0011204243788041019,0.0043067756952973584,1.0095761532772691e-10,1.1860629334948579e-12,3.5416992190939629e-10,5.3223431827421499e-07,0.011239188508867091,2.0452422372464139e-06,5.7570960474408824e-21,6.0833384450780192e-11,0.00088492666055005895,0.94893491099126748,0.00022794595279603235,7.6776381696224474e-15,3.178291224267715e-12,4.6520012317917593e-07,3.50978554081315e-13,0.00036667420547844003,5.1466669660219771e-11,0.011206718641218655,0.011299266994996712,1.0806433185225468e-06,5.6160595229993176e-07,6.2799435838799828e-09,0.005548139957147839,1.064197396145393e-06,2.7638685875490275e-07,4.983852222616321e-07,7.8184985843735137e-07,5.0901015617316838e-06,3.6495126597412101e-05,0.014460292593159332,3.9394869038686519e-12,1.5348919483916324e-12,1.8589383320074344e-06,6.2928868599086389e-07,1.4411349641578769e-08,0.00018211733472957176,0.00056305556039692019,8.4550819097250959e-06,3.4441890512696829e-07,6.5491306921733483e-07,6.635026880533124e-08,5.4869833332970082e-07,4.9074346512060981e-08,3.1513451262018301e-09,2.67129408754054e-06,2.07479583028656e-07,2.0458632983323746e-07,4.0272019539978945e-08,1.0728535314591781e-09,3.8113246623764331e-08,4.199240177425735e-10,0.00032084754095946529,4.9031395610860242e-10,1.1078339727809062e-07,0.00049925538454221815,3.1421070741826541e-08,5.5591814592638195e-07,5.9162217313096653e-08,1.6580131764232941e-07,6.46875585024354e-09,2.873902582785219e-09,2.3696460548777207e-15,8.8285458864336358e-09,1.1695563481023361e-05,6.0400975655523206e-08,8.9170484376769588e-09,8.3666262343887784e-10,6.0394990368164137e-08,0.00084860642103477769
4.461666848319713e-08,0.3624755871715985,76.950000000000003,0.0,0.0,0.0,1.6501362167936212e-05,9.4991395143316311,0.0011127868320063869,0.0042666768039592469,9.9758451339338223e-11,1.1720406666839166e-12,3.5087219921782197e-10,5.2487462606118374e-07,0.010967528402235558,2.0261987155388898e-06,5.6890325995081371e-21,5.5231239870941456e-11,0.00089005063331910634,0.94917515525741514,0.00022795407811015313,7.6061506630447765e-15,3.1966926164478116e-12,4.6789790049183519e-07,3.5083264941963253e-13,0.00036676755805543497,5.1442438364025874e-11,0.011206718098800372,0.011299267232233096,1.0806427434281529e-06,5.6160565344825335e-07,6.2815335210229795e-09,0.0055762332989318627,1.0695855184544235e-06,2.7778626377262507e-07,4.9838517359780766e-07,7.8580887152782906e-07,5.1159448960062865e-06,3.6495518086203721e-05,0.014491825979628715,3.959433169080093e-12,1.5426633562750837e-12,1.8628364680039721e-06,6.3064392863350107e-07,1.4433997396311562e-08,0.00018340259945325777,0.00056703826981515304,8.4550807341205857e-06,3.4616804098470218e-07,6.5301468143525427e-07,6.6327493391091123e-08,5.485210500251871e-07,4.9324277311786096e-08,3.1503255530238159e-09,2.6978183391475853e-06,2.0938356800208374e-07,2.0452010178820744e-07,4.0671902325784651e-08,1.0725055621413557e-09,3.8381612266226963e-08,4.2481001881170825e-10,0.00032371127111855959,4.9519148544905787e-10,1.1156756604275469e-07,0.00050543060261853978,3.1809698518383483e-08,5.6150511892142518e-07,5.9893959003506416e-08,1.6785217158788787e-07,6.5337703537690472e-09,2.9026802005969545e-09,2.3989570278313346e-15,8.9198956515069829e-09,1.1816610247280454e-05,6.0828520638980454e-08,8.9170480066833051e-09,8.3687403903720264e-10,6.0822524699772003e-08,0.00085320347872692255
4.504467256439699e-08,0.3624755871847113,76.950000000000003,0.0,0.0,0.0,1.6320361287674239e-05,9.4991349633466076,0.001105201166521093,0.004226957387476981,9.8596425578215907e-11,1.15845192314341e-12,3.4760568753100296e-10,5.1775278213688144e-07,0.010704687928204377,2.0073354301642962e-06,5.6230734489877407e-21,5.0145270336992308e-11,0.00089512729756946214,0.94940662550746779,0.00022796209123203181,7.5353397451045232e-15,3.214924096029425e-12,4.7057076971266361e-07,3.5069043684657179e-13,0.0003668575034301423,5.1419076281989501e-11,0.011206717624896171,0.01129926746888966,1.0806421800116933e-06,5.6160536063300468e-07,6.2830653915161818e-09,0.0056040090722971701,1.0749127273340181e-06,2.791698483006272e-07,4.9838513106397896e-07,7.8972312716766125e-07,5.1414960877350363e-06,3.6495874877762902e-05,0.014523243609938891,3.979153915148257e-12,1.5503468980939713e-12,1.8667245468873284e-06,6.3199466215116177e-07,1.4456801213530606e-08,0.00018469014755567392,0.00057102804768661075,8.455079693777105e-06,3.4789740187536438e-07,6.5112380049080227e-07,6.6304971576736764e-08,5.4834507738315423e-07,4.9571406122771117e-08,3.1493135171419257e-09,2.7242618688444182e-06,2.1127953070614094e-07,2.044543600731487e-07,4.1070568171817601e-08,1.0721601454886719e-09,3.8647400102726743e-08,4.2969770811005893e-10,0.00032657789962211252,5.000541871110044e-10,1.1235312748673696e-07,0.00051159649605045387,3.2197739211486684e-08,5.6707410773109037e-07,6.0624595292598216e-08,1.6989992839421542e-07,6.598575564530873e-09,2.9313643220679982e-09,2.4282237363667149e-15,9.0109738889972078e-09,1.1937297479608566e-05,6.1256824958341653e-08,8.9170476293866153e-09,8.3707772239139946e-10,6.1250818394819459e-08,0.00085775774171679823
4.547267664559685e-08,0.3624755871978108,76.950000000000003,0.0,0.0,0.0,1.6143988460320601e-05,9.4991304547172088,0.0010976670388333145,0.0041876138326042249,9.7470118172014552e-11,1.14528011029674e-12,3.443700896187019e-10,5.1086105853319415e-07,0.010450380306651363,1.9886506643824924e-06,5.5591380600066615e-21,4.5527914282531042e-11,0.00090015709229346037,0.94962960570163524,0.00022796999433250667,7.465198971812692e-15,3.2329872400421582e-12,4.7321896196738689e-07,3.5055166753115321e-13,0.00036694415187456871,5.1396549450757111e-11,0.01120671721337952,0.01129926770498715,1.0806416275165372e-06,5.6160507348020535e-07,6.2845410747502909e-09,0.005631470934538617,1.0801797242229939e-06,2.8053779453512015e-07,4.9838509411200687e-07,7.9359314089890578e-07,5.1667585015068217e-06,3.6496200058943713e-05,0.014554548685600329,3.998651739952374e-12,1.5579435859880475e-12,1.8706028269443134e-06,6.3334100907888612e-07,1.4479755658812898e-08,0.00018597997136411411,0.00057502487066876217,8.4550787766095044e-06,3.4960721558276616e-07,6.4924042369370152e-07,6.6282697283021234e-08,5.4817043525884301e-07,4.9815764975376159e-08,3.1483091328503654e-09,2.7506233614875288e-06,2.1316752132229064e-07,2.0438911244975581e-07,4.1467997250034538e-08,1.0718173225760869e-09,3.8910635953482109e-08,4.3458706379665208e-10,0.00032944749419017784,5.0490181890806206e-10,1.1314007700097282e-07,0.00051775255260438024,3.2585160588203318e-08,5.7262485666673033e-07,6.1354065486752981e-08,1.7194441793943659e-07,6.6631685072734527e-09,2.9599536487450258e-09,2.4574437489964333e-15,9.1017759280753991e-09,1.2057618982831008e-05,6.1685886094003793e-08,8.9170473013400606e-09,8.3727392376684344e-10,6.1679868936790611e-08,0.00086226961541960897
4.5900680726796706e-08,0.36247558721088735,76.950000000000003,0.0,0.0,0.0,1.5972102191781671e-05,9.4991259880422394,0.0010901841074119508,0.0041486425608480053,9.6378173096841349e-11,1.132509845596557e-12,3.411651111767883e-10,5.0419197855957336e-07,0.010204328084844725,1.9701427173414706e-06,5.4971517750244722e-21,4.1335992624985717e-11,0.00090514045250251519,0.94984437057453819,0.00022797778952323832,7.3957219600291538e-15,3.2508836112978312e-12,4.7584270628593776e-07,3.5041611461008389e-13,0.00036702761007807505,5.1374825348227418e-11,0.011206716858670416,0.011299267940545525,1.0806410849340692e-06,5.6160479153232258e-07,6.2859623896301293e-09,0.0056586224998591327,1.0853872018292311e-06,2.8189028243895736e-07,4.9838506224261267e-07,7.9741942213373329e-07,5.1917354622655871e-06,3.6496496441959411e-05,0.014585744304589594,4.0179292101623884e-12,1.5654544198224573e-12,1.8744715581342648e-06,6.3468308799105204e-07,1.4502855473475497e-08,0.00018727206340623747,0.00057902871602556218,8.4550779716095812e-06,3.5129770720609987e-07,6.4736454400829284e-07,6.626066481736845e-08,5.4799714026837846e-07,5.0057385515361397e-08,3.1473124958071856e-09,2.7769015399251377e-06,2.1504759000143091e-07,2.0432436543745382e-07,4.1864170304827773e-08,1.0714771279234763e-09,3.9171345382130061e-08,4.3947806454828683e-10,0.00033232012009679551,5.0973414567027543e-10,1.1392841011171953e-07,0.00052389827229171269,3.2971931187279878e-08,5.7815711769323422e-07,6.2082310338655524e-08,1.7398547417142002e-07,6.7275462955685379e-09,2.9884469206586668e-09,2.4866146921893548e-15,9.1922972312675158e-09,1.2177568738393588e-05,6.2115701577119188e-08,8.9170470198873755e-09,8.3746288512025971e-10,6.2109673874215303e-08,0.00086673950137743907
4.632868480799656e-08,0.36247558722393175,76.950000000000003,0.0,0.0,0.0,1.5804565519616368e-05,9.499121562924346,0.0010827520327079876,0.004110040028126657,9.531929561024124e-11,1.1201256708313715e-12,3.3799046056932967e-10,4.9773830868787806e-07,0.0099662628340549189,1.9518099065919729e-06,5.4370395474764857e-21,3.7530304943577655e-11,0.00091007780926089877,0.95005118593520421,0.0002279854788587331,7.3269023917470803e-15,3.2686147580960772e-12,4.7844222962023757e-07,3.5028357133876259e-13,0.00036710798126387759,5.1353872817219867e-11,0.011206716555685035,0.011299268175583962,1.0806405522935257e-06,5.6160451471520711e-07,6.2873310943976083e-09,0.0056854673398887366,1.0905358462066972e-06,2.8322749012047654e-07,4.9838503500102829e-07,8.0120247435779267e-07,5.216430255790219e-06,3.649676658881828e-05,0.01461683346472367,4.0369888637866184e-12,1.5728803886474252e-12,1.8783309823584191e-06,6.3602101363165928e-07,1.452609557402433e-08,0.00018856641640302516,0.00058303956160611126,8.4550772687502254e-06,3.5296909919236248e-07,6.4549615048208299e-07,6.6238868840097467e-08,5.4782520610225956e-07,5.0296299039642964e-08,3.1463236848314964e-09,2.8030951643177256e-06,2.1691978683856667e-07,2.042601244334837e-07,4.2259068643995599e-08,1.0711395901292012e-09,3.9429553696748957e-08,4.4437068952845376e-10,0.00033519584025327407,5.145509390165356e-10,1.1471812241669965e-07,0.00053003316716029316,3.3358020301989301e-08,5.8367065028773504e-07,6.2809272043195515e-08,1.7602293503097744e-07,6.791706130830471e-09,3.0168429181898148e-09,2.5157342501901431e-15,9.2825333913357641e-09,1.2297140901219335e-05,6.2546269044416971e-08,8.9170467787071747e-09,8.376448411299658e-10,6.2540230820108791e-08,0.00087116779729690846
4.675668888919642e-08,0.3624755872369359,76.950000000000003,0.0,0.0,0.0,1.5641245866292262e-05,9.4991171789699553,0.0010753704771524117,0.0040718027244370869,9.4292247838133146e-11,1.1081129836945414e-12,3.3484584904508358e-10,4.9149305060775923e-07,0.0097359248560349929,1.9336505646352002e-06,5.3787305007288265e-21,3.4075262871989205e-11,0.00091496958971929029,0.95025030895730922,0.00022799306433828991,7.2587340074920909e-15,3.2861822148861258e-12,4.8101775686185429e-07,3.5015384905830948e-13,0.00036718536530175815,5.1333662000615784e-11,0.011206716299793577,0.011299268410120892,1.0806400290682553e-06,5.6160424276155449e-07,6.288648891015863e-09,0.0057120089842025009,1.0956263344140523e-06,2.8454959343440868e-07,4.9838501197303472e-07,8.0494279512022641e-07,5.2408461291683052e-06,3.6497012833585099e-05,0.01464781906692419,4.0558332080955806e-12,1.5802224693312906e-12,1.8821813337255382e-06,6.3735489703912191e-07,1.4549471040712084e-08,0.0001898630232620059,0.00058705738582410041,8.45507665889804e-06,3.5462161136846553e-07,6.4363522863522014e-07,6.6217304333736296e-08,5.4765464380976357e-07,5.053253646965599e-08,3.1453427635424305e-09,2.8292030314714577e-06,2.1878416184939168e-07,2.0419639382185212e-07,4.2652674127390698e-08,1.0708047324448932e-09,3.9685285951065358e-08,4.4926491835888587e-10,0.00033807471528862299,5.1935197735775176e-10,1.1550920965015807e-07,0.00053615676108907488,3.3743397971862883e-08,5.8916522130789971e-07,6.353489418739502e-08,1.7805664239023498e-07,6.8556453002546671e-09,3.0451404582741254e-09,2.5448001629885777e-15,9.3724801299859014e-09,1.24163297966101e-05,6.2977586169842418e-08,8.9170465741702445e-09,8.3782001849144114e-10,6.2971537447661708e-08,0.00087555489708644654
4.718469297039628e-08,0.36247558724989304,76.950000000000003,0.0,0.0,0.0,1.5482014897206385e-05,9.4991128357892745,0.0010680391051537596,0.0040339271735221494,9.3295845065312607e-11,1.0964585624467869e-12,3.3173099075130981e-10,4.8544943354102578e-07,0.0095130628990483801,1.9156630387265231e-06,5.3221604708276798e-21,3.0938557272120171e-11,0.00091981621714809817,0.95044198845997652,0.00022800054790787219,7.1912106056380286e-15,3.3035875023632807e-12,4.8356951085954103e-07,3.5002677552200472e-13,0.00036725985881711073,5.1314164282254506e-11,0.01120671608677992,0.01129926864417403,1.0806395141511753e-06,5.616039751992327e-07,6.2899174272514824e-09,0.0057382509208292222,1.100659334593485e-06,2.8585676599318574e-07,4.983849927813475e-07,8.0864087602789091e-07,5.2649862912638998e-06,3.6497237302661862e-05,0.014678703918375335,4.0744647197234228e-12,1.5874816265774782e-12,1.8860228388063532e-06,6.3868484566575233e-07,1.4572977111553634e-08,0.00019116187707072491,0.00059108216763802286,8.4550761337337976e-06,3.5625546097301124e-07,6.4178176081447432e-07,6.6195966575140839e-08,5.4748546205695973e-07,5.07661283480582e-08,3.1443697818495831e-09,2.8552239741808989e-06,2.2064076494863774e-07,2.0413317707217398e-07,4.3044969156804188e-08,1.0704725732969182e-09,3.9938566945822617e-08,4.541607310934986e-10,0.00034095680362723356,5.2413704577756847e-10,1.1630166768397261e-07,0.00054226858958588667,3.4128034970306897e-08,5.9464060485888877e-07,6.4259121726525883e-08,1.8008644198818895e-07,6.9193611749826056e-09,3.0733383936230355e-09,2.5738102254074686e-15,9.4621332954525449e-09,1.2535129917197449e-05,6.3409650657531055e-08,8.9170464056507946e-09,8.379886361726912e-10,6.3403591488022653e-08,0.00087990119089319035
4.7612697051596135e-08,0.3624755872627965,76.950000000000003,0.0,0.0,0.0,1.532674838331539e-05,9.4991085329962068,0.0010607575830953295,0.0039964099325372161,9.2328954539378521e-11,1.0851488300043335e-12,3.2864560236714885e-10,4.7960090691962921e-07,0.0092974338831333936,1.8978456947802127e-06,5.2672635388412304e-21,2.80908560750947e-11,0.0009246181109705537,0.95062646517944527,0.0002280079314619086,7.1243260492280139e-15,3.3208321269484511e-12,4.8609771243665751e-07,3.4990219364001154e-13,0.00036733155529643956,5.1295352223552551e-11,0.011206715912802222,0.011299268877760419,1.0806390078168583e-06,5.61603712061272e-07,6.2911382952401862e-09,0.005764196596749851,1.1056355090721979e-06,2.8714917972501543e-07,4.9838497708232853e-07,8.1229720298837316e-07,5.2888539131796577e-06,3.6497441933264072e-05,0.014709490735578696,4.0928858482450192e-12,1.5946588150236371e-12,1.8898557168759642e-06,6.4001096349591881e-07,1.4596609184868341e-08,0.0001924629710904495,0.00059511388653211549,8.4550756856799129e-06,3.5787086268750262e-07,6.3993572651495782e-07,6.6174851110160153e-08,5.4731766736078581e-07,5.0997104888293461e-08,3.1434047772920352e-09,2.8811568605800535e-06,2.2248964593005913e-07,2.0407047682934076e-07,4.3435936667972021e-08,1.0701431267594758e-09,4.0189421230291419e-08,4.5905810819450969e-10,0.00034384216156390534,5.289059357572282e-10,1.1709549243449775e-07,0.0005483681995882624,3.4511902786023758e-08,6.0009658215670943e-07,6.4981900991913526e-08,1.8211218335395973e-07,6.9828512094202654e-09,3.1014356159412323e-09,2.6027622874048039e-15,9.5514888590698337e-09,1.2653535919941883e-05,6.3842460325350237e-08,8.9170462673436667e-09,8.3815090682179793e-10,6.383639073087858e-08,0.000884207065139511
4.804070113279599e-08,0.3624755872756404,76.950000000000003,0.0,0.0,0.0,1.5175326068227433e-05,9.499104270208365,0.0010535255793320604,0.0039592475917280337,9.1390491835632343e-11,1.0741707756131397e-12,3.2558940336048894e-10,4.7394113318951918e-07,0.0090888026343041196,1.8801969132735907e-06,5.2139765504146939e-21,2.550552996303787e-11,0.0009293756867955773,0.9508039720319007,0.00022801521684502575,7.0580742582486159e-15,3.3379175815644437e-12,4.8860258040847e-07,3.4977995986883604e-13,0.00036740054518942733,5.1277199510129316e-11,0.011206715774361978,0.011299269110896444,1.0806385098097827e-06,5.6160345319647838e-07,6.292313036128267e-09,0.0057898494183969661,1.1105555115241993e-06,2.8842700439214511e-07,4.9838496456299278e-07,8.1591225621031763e-07,5.3124521287130911e-06,3.6497628490253248e-05,0.014740182147308571,4.1110990137029548e-12,1.6017549776113302e-12,1.8936801801550473e-06,6.4133335115952517e-07,1.462036280736257e-08,0.00019376629875011802,0.00059915252249799857,8.4550753078344376e-06,3.5946802866723794e-07,6.3809710267253818e-07,6.6153953730614872e-08,5.4715126430137417e-07,5.1225495944304252e-08,3.1424477762608079e-09,2.9070005935065691e-06,2.243308544479318e-07,2.040082949948625e-07,4.3825560119488546e-08,1.06981640298374e-09,4.043787310390402e-08,4.6395703051054831e-10,0.00034673084333630786,5.3365844520978417e-10,1.1789067994049101e-07,0.00055445514926733322,3.4894973616188852e-08,6.055329414033784e-07,6.57031796366918e-08,1.8413371974852896e-07,7.0461129392590501e-09,3.129431051555006e-09,2.6316542518530225e-15,9.6405429143288957e-09,1.2771542623176286e-05,6.4276013024907725e-08,8.9170461558278981e-09,8.3830703583973018e-10,6.4269933019978173e-08,0.00088847290255916961
4.846870521399585e-08,0.36247558728841994,76.950000000000003,0.0,0.0,0.0,1.5027631539609273e-05,9.4991000470469853,0.0010463427641870938,0.0039224367741089667,9.0479417244386001e-11,1.0635130581478828e-12,3.2256211609776332e-10,4.6846398081993053e-07,0.008886941627396918,1.8627150879987594e-06,5.1622444770187174e-21,2.3158403325709378e-11,0.00093408935645041523,0.95097473436775948,0.00022802240585371493,6.9924492070092851e-15,3.3548453458886031e-12,4.9108433159932871e-07,3.4965994288898184e-13,0.00036746691600768186,5.125968090556118e-11,0.011206715668274253,0.011299269343597852,1.0806380188132615e-06,5.6160319807316555e-07,6.2934431428565074e-09,0.0058152127521456194,1.1154199862723139e-06,2.8969040746121906e-07,4.983849549382744e-07,8.1948651013181191e-07,5.3357840348069845e-06,3.6497798581471817e-05,0.014770780697470889,4.1291066058032375e-12,1.608771045065304e-12,1.8974964340412025e-06,6.4265210603947556e-07,1.464423366652096e-08,0.00019507185364050513,0.00060319805601699583,8.4550749939108645e-06,3.6104716857195023e-07,6.3626586392960182e-07,6.6133270453375233e-08,5.4698625571463473e-07,5.1451330993502442e-08,3.1414987951157466e-09,2.9327541098751061e-06,2.2616443999995584e-07,2.0394663280064972e-07,4.4213823482644477e-08,1.0694924085871039e-09,4.0683946617996335e-08,4.6885747925656193e-10,0.00034962290119496724,5.3839437840658163e-10,1.1868722638878748e-07,0.00056052900783468661,3.5277220356256383e-08,6.1094947766148261e-07,6.6422906604970295e-08,1.8615090810671302e-07,7.109143979427869e-09,3.1573236596491019e-09,2.660484073363108e-15,9.7292916748430348e-09,1.2889145003696357e-05,6.4710306611613772e-08,8.9170460725551741e-09,8.3845722131529032e-10,6.4704216250443659e-08,0.00089269908223311393
4.889670929519571e-08,0.3624755873011308,76.950000000000003,0.0,0.0,0.0,1.4883552104767155e-05,9.4990958631369455,0.0010392088099480383,0.003885974135137481,8.9594735696215314e-11,1.0531637541923958e-12,3.1956346533601995e-10,4.6316351770542616e-07,0.0086916307372814239,1.8453986318016859e-06,5.1120094233791921e-21,2.1027528166783918e-11,0.00093875952801305152,0.95113897021768012,0.00022802950023793564,6.9274449342878033e-15,3.3716168855305164e-12,4.9354318085972939e-07,3.4954202284300377e-13,0.00036753075242027406,5.1242772196759533e-11,0.011206715591635991,0.011299269575879801,1.0806375353021347e-06,5.616029468101463e-07,6.2945300571577173e-09,0.005840289924791537,1.1202295727503598e-06,2.90939554897839e-07,4.9838494794853989e-07,8.2302043370483761e-07,5.35885269199446e-06,3.6497953671713451e-05,0.014801288847868927,4.1469109888155685e-12,1.6157079388232008e-12,1.9013046773264743e-06,6.4396732237868137e-07,1.4668217596953078e-08,0.00019637962950859336,0.00060725046804310844,8.4550747381833286e-06,3.626084895958564e-07,6.3444198287660779e-07,6.6112797501345655e-08,5.4682264286693946e-07,5.1674639203586644e-08,3.1405578411821032e-09,2.958416380057384e-06,2.2799045191146054e-07,2.0388549087593377e-07,4.4600711234611239e-08,1.0691711470062595e-09,4.0927665577643532e-08,4.7375943599536762e-10,0.00035251838547086407,5.4311354563689968e-10,1.1948512798266222e-07,0.00056658935535214587,3.5658616579295989e-08,6.1634599272140738e-07,6.7141032155042051e-08,1.8816360895976133e-07,7.1719420237423395e-09,3.185112437258645e-09,2.689249759218915e-15,9.8177314704547739e-09,1.3006338193898305e-05,6.5145339065642649e-08,8.9170460120785884e-09,8.3860165594546569e-10,6.5139238370751233e-08,0.00089688597962490825
