Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447)
8.24869277660612e-14,0.2844962191703845,76.950000000000003,0.0,0.0,0.0,0.9998867919539457,9.4999999988636024,3.4723466237939155e-07,4.3944101533512304e-06,4.3938973187923047e-06,7.8453455227264511e-10,5.019354529582311e-13,9.0162864428265156e-05,3.7119572684185014e-06,3.5135950235982837e-10,4.0780968414079743e-18,2.3539381830658205e-18,1.6963841562637998e-16,1.0071549655258316e-05,1.5123198435744781e-11,1.3970731452412881e-18,2.4308801240285481e-19,3.0014877220703271e-23,3.5987037022126437e-24,1.1938401565212215e-12,8.2187293357218824e-11,1.0655113123234977e-13,1.065554665901761e-13,3.639892881036733e-18,6.905763252856928e-19,3.0119839580220703e-15,2.117697812934095e-12,1.8178272784603832e-16,1.7596726464791426e-17,1.1758506811529718e-32,3.5570775309391568e-19,6.0291984429172911e-19,1.0683760109836449e-32,1.1874011746018381e-07,2.0456295298323873e-24,8.4890710264290329e-25,1.5749174576302584e-10,4.6147380319646302e-11,5.7940429567171178e-09,1.5754011062135293e-10,8.6616244389323754e-14,1.0683709249997174e-32,1.1386710972235132e-22,6.1745899135689877e-24,2.5758481974873437e-24,4.5769061119280422e-29,2.4424366092294438e-19,4.6895331082487019e-34,1.4143956548502322e-14,7.7569309881971558e-30,1.2698850972788582e-33,8.5227743967255519e-18,3.3523571866778805e-39,2.767852530080482e-38,5.6180047603126032e-43,5.0586790532680679e-20,1.9030962371877439e-18,5.8833544103287824e-21,1.0130748798432635e-17,3.2086893114144219e-22,8.6399871171503823e-18,3.6296191065633355e-22,3.5293295261696925e-23,1.0304246660147875e-21,1.0779191654530782e-20,6.2623605374139692e-31,8.9483438300611366e-22,4.224444891978112e-19,7.6565295963889372e-23,4.8886199978887276e-21
8.56817557208443e-14,0.2844962191700973,76.950000000000003,0.0,0.0,0.0,0.99988241414414258,9.4999999987753281,3.6068272268666065e-07,4.5645784677902938e-06,4.5640241264038555e-06,8.4626108075381164e-10,5.2119994331550128e-13,9.314334861063019e-05,3.9904488801782668e-06,3.7788889167542289e-10,4.3989678169378609e-18,2.6638945125902683e-18,1.8942284338018764e-16,1.0827173851285071e-05,1.6317250990593342e-11,1.5025603787295496e-18,2.6194492909770961e-19,3.4838878551544921e-23,4.1564880865370423e-24,1.3343022816662895e-12,8.8672016008882617e-11,1.1941224424588526e-13,1.194172525420283e-13,4.2010748585854405e-18,8.015457498078502e-19,3.3540975749432263e-15,2.2851495593666988e-12,2.0162105986451609e-16,1.9637767983877599e-17,1.5340444333525359e-32,4.1260945175569627e-19,6.7660196326618207e-19,1.3938366744368288e-32,1.2764870659752497e-07,2.384963264614462e-24,9.86707931954145e-25,1.7570959572441675e-10,5.1482143003904217e-11,6.2140156665925758e-09,1.75766255079661e-10,1.0047007079552399e-13,1.3938297821319827e-32,1.3269594046744418e-22,7.2497948884672047e-24,3.0932591182889263e-24,5.7133074574822909e-29,2.7371836847171053e-19,6.0839248026827238e-34,1.5259861866503908e-14,9.4516893055628263e-30,1.647532427340944e-33,9.5409391540840152e-18,4.519832008610947e-39,3.6817696762302402e-38,7.6568885399924617e-43,6.0987147387902154e-20,2.0626799348298783e-18,7.0892959281335397e-21,1.1353505322451246e-17,3.6911524050872013e-22,9.3217321104382588e-18,4.1957384667538347e-22,4.1075969800321752e-23,1.154580526168587e-21,1.1964932793859424e-20,7.2883690647409391e-31,9.8736513686696008e-22,4.7650222884425543e-19,9.5814167044442545e-23,5.6755346281665508e-21
8.887658367562739e-14,0.28449621916979984,76.950000000000003,0.0,0.0,0.0,0.99987803679679721,9.4999999986838564,3.7413072354362035e-07,4.7347444093214865e-06,4.7341468769920047e-06,9.1030768504886327e-10,5.4084788854294193e-13,9.6089636136270214e-05,4.2779444443617551e-06,4.0529423756510042e-10,4.7318995343706932e-18,3.0015712585431329e-18,2.1063470363720968e-16,1.1607228322549245e-05,1.7556658937660376e-11,1.6115306700369879e-18,2.8144284279617191e-19,4.0213840558075905e-23,4.7746085758250504e-24,1.4850860717020889e-12,9.5402554743622539e-11,1.3326832975378708e-13,1.3327408362596335e-13,4.8221302775319707e-18,9.2518931572948177e-19,3.7195463978467065e-15,2.4589859822053545e-12,2.2270988155461982e-16,2.1824512390960263e-17,1.9819569873785683e-32,4.7596112552695178e-19,7.5610472938590028e-19,1.8008194349716232e-32,1.3684532666803045e-07,2.7642031693833879e-24,1.1403571041760816e-24,1.9521918448402822e-10,5.7194657864429039e-11,6.6459487523980741e-09,1.9528513981323923e-10,1.1589340553582852e-13,1.8008101981921687e-32,1.5377712955335567e-22,8.4638473729686933e-24,3.6891794989359923e-24,7.0730988929403612e-29,3.0547119346523254e-19,7.8169147590295772e-34,1.6418061144125105e-14,1.1435679928624334e-29,2.1169023920090907e-33,1.0636259178882493e-17,6.0267573218030846e-39,4.8462409892238055e-38,1.0318523663040861e-42,7.3016261001517623e-20,2.2287047237669625e-18,8.4832344615544819e-21,1.2670849818021379e-17,4.2230545492145395e-22,1.0029331690172458e-17,4.8234123138950202e-22,4.7540809396598971e-23,1.2883080928702365e-21,1.3226654080657884e-20,8.4354030255032732e-31,1.0854783836479234e-21,5.3500046044026186e-19,1.1890583958562479e-22,6.5525829467789238e-21
9.207141163041049e-14,0.28449621916949197,76.950000000000003,0.0,0.0,0.0,0.99987365990683885,9.4999999985892014,3.8757866495645907e-07,4.9049079873585436e-06,4.9042655725613252e-06,9.7667252963024158e-10,5.6040255192269275e-13,9.900211916403713e-05,4.5743406511437793e-06,4.3356676546533122e-10,5.0768824311733763e-18,3.3683731247744127e-18,2.3331632933251006e-16,1.241143276640398e-05,1.8841421318155615e-11,1.7239491292615268e-18,3.0157532397298935e-19,4.6178694233292407e-23,5.4569370686259078e-24,1.6465177981389138e-12,1.0237886712215357e-10,1.4815639747566597e-13,1.4816297414641913e-13,5.5067415330700082e-18,1.0624030457815866e-18,4.1088811398950291e-15,2.6392081613377468e-12,2.4507055462926718e-16,2.4161127969111007e-17,2.5375806062180661e-32,5.4621170488888578e-19,8.4165474448299471e-19,2.3056733825874881e-32,1.4632667341659615e-07,3.1862351606853501e-24,1.3109740702620654e-24,2.1605628381312972e-10,6.3295329106093063e-11,7.0895883483544569e-09,2.1613261044682482e-10,1.3299525493425519e-13,2.3056611312129819e-32,1.7728480593778802e-22,9.8289382200209333e-24,4.3719279984745194e-24,8.6894776083857768e-29,3.395864363801335e-19,9.9536503969536697e-34,1.7618546842219881e-14,1.3745546661723798e-29,2.695647957530605e-33,1.1811428028458244e-17,7.953816031801773e-39,6.3169401457575645e-38,1.3760105856549249e-42,8.6854909407188484e-20,2.4011694402108606e-18,1.0085874067075254e-20,1.408629998304279e-17,4.8071968061872071e-22,1.0762783184079437e-17,5.516576214151962e-22,5.4739294127723123e-23,1.4319597936398257e-21,1.4565761732518613e-20,9.7125944647675741e-31,1.189297452459015e-21,5.9811490032744091e-19,1.464227167088818e-22,7.5261742990922399e-21
9.526623958519359e-14,0.2844962191691737,76.950000000000003,0.0,0.0,0.0,0.99986928346925474,9.4999999984913703,4.0102654693129711e-07,5.0750692112030094e-06,5.0743802151132322e-06,1.0453537804057588e-09,5.7940987704708923e-13,0.00010188118535559952,4.8795353754315977e-06,4.6269778860903851e-10,5.4339069600545186e-18,3.7657255874395843e-18,2.5750938113961763e-16,1.3239510094646223e-05,2.0171537174464151e-11,1.8397812154764496e-18,3.223360083509519e-19,5.2773497685372078e-23,6.2074295217479581e-24,1.818919971245111e-12,1.0960091067452625e-10,1.6411345065166102e-13,1.6412093201457446e-13,6.258651018665018e-18,1.2141089868160781e-18,4.5226339380220441e-15,2.8258171293387272e-12,2.6872338624410163e-16,2.6651707142248778e-17,3.2216847044349528e-32,6.2382243842116019e-19,9.334788843069432e-19,2.9272712696408562e-32,1.5608948049052584e-07,3.6540280777106607e-24,1.4997095346795639e-24,2.382558947110129e-10,6.9794332184028576e-11,7.5446843134685015e-09,2.3834374396588688e-10,1.5188757260971244e-13,2.9272551756476881e-32,2.0339971234689736e-22,1.1357865283873812e-23,5.150346187681231e-24,1.0599087659587719e-28,3.7614832521835204e-19,1.2568760693874439e-33,1.8861311437263831e-14,1.6421092936676544e-29,3.4039924827435537e-33,1.3069126650674864e-17,1.0396901018992253e-38,8.1592134077630075e-38,1.8170790951503771e-42,1.0269617119844992e-19,2.5800729166003932e-18,1.1919304241963427e-20,1.5603372876114258e-17,5.4464087863310574e-22,1.1522083985886334e-17,6.2792427268038093e-22,6.2724752766290977e-23,1.5858877490250839e-21,1.5983599380734089e-20,1.1129403271759115e-30,1.2989453608010151e-21,6.6602123367294198e-19,1.7900924822481619e-22,8.6029079664295402e-21
9.846106753997669e-14,0.28449621916884527,76.950000000000003,0.0,0.0,0.0,0.99986490747908918,9.499999998390372,4.1447436947418789e-07,5.245228088449055e-06,5.2444908066460052e-06,1.1163496047174576e-09,5.9903458127561932e-13,0.00010472721792702819,5.1934276632753147e-06,4.9267870714703457e-10,5.8029636397931951e-18,4.1950743698644386e-18,2.8325485800909753e-16,1.4091186396645136e-05,2.1547005550145123e-11,1.9589927324965006e-18,3.4371859404119894e-19,6.0039418117681651e-23,7.0301236673213187e-24,2.002611383191562e-12,1.1706864290136421e-10,1.8117648604133672e-13,1.8118495874380253e-13,7.0816580946125599e-18,1.3812548007105421e-18,4.9613187497595262e-15,3.0188138727605332e-12,2.9368768120162919e-16,2.930026784395754e-17,4.0581252630224524e-32,7.0926665114020829e-19,1.0318042663607566e-18,3.6872907090707922e-32,1.6613051900469518e-07,4.170632057416855e-24,1.707744842577324e-24,2.618522587617993e-10,7.6701617193362025e-11,8.010990183133592e-09,2.6195286002755756e-10,1.7268519589825557e-13,3.6872697566730324e-32,2.3230921057072535e-22,1.3064042223381186e-23,6.0338096333343486e-24,1.2842232208232287e-28,4.15241013191862e-19,1.574731964780862e-33,2.0146347421254894e-14,1.9505436403821416e-29,4.2649911196796011e-33,1.4412023441536905e-17,1.3469283412782373e-38,1.0449317989058599e-37,2.3776727412350725e-42,1.2074575030431228e-19,2.7654140030117084e-18,1.400703409679666e-20,1.7225584918376e-17,6.1435464889176267e-22,1.2307231552463661e-17,7.1154983191274806e-22,7.1552360299691566e-23,1.7504437737359488e-21,1.7481450922038788e-20,1.2695616737120635e-30,1.4145448714366949e-21,7.3889511354691163e-19,2.1737588202194874e-22,9.7895704307101257e-21
1.0165589549475978e-13,0.2844962191685065,76.950000000000003,0.0,0.0,0.0,0.99986053193144353,9.4999999982862207,4.2792213259111855e-07,5.4153846284434992e-06,5.4145973491548065e-06,1.1896581713404631e-09,6.1860100742839621e-13,0.00010754059569982006,5.5159177184262101e-06,5.2350100727750588e-10,6.1840429162066787e-18,4.65788492779406e-18,3.1059310757321173e-16,1.4966190902871811e-05,2.2967825489919335e-11,2.0815498275036538e-18,3.6571684134509626e-19,6.8018714077770606e-23,7.9291368052628356e-24,2.1979071507265992e-12,1.2478202127507108e-10,1.9938249392263771e-13,1.9939204944533314e-13,7.9796162014290765e-18,1.5648133612841282e-18,5.4254317431116192e-15,3.2181993333922818e-12,3.1998179166351867e-16,3.211075486323601e-17,5.0741746094132294e-32,8.0302950700447463e-19,1.1368582189023817e-18,4.6105138839311915e-32,1.764465971114479e-07,4.7391769371585499e-24,1.9362913775368918e-24,2.8687886935066769e-10,8.4026912216885549e-11,8.4882631212953984e-09,2.8699353213162497e-10,1.9550578316827145e-13,4.6104868354072614e-32,2.6420728589969605e-22,1.4961507091428757e-23,7.0322386931694336e-24,1.5463089849284734e-28,4.5694857645459151e-19,1.9585863383576751e-33,2.1473647301626283e-14,2.3045165548675329e-29,5.3048067945800337e-33,1.5842774302564624e-17,1.7303978823440458e-38,1.3275756290347771e-37,3.0846615120164556e-42,1.4122229403738638e-19,2.9571915654344238e-18,1.6374025653754456e-20,1.895645189531803e-17,6.9014902984578725e-22,1.3118223401086036e-17,8.0295003979359079e-22,8.1279135450170045e-23,1.9259793777417178e-21,1.9060543245835677e-20,1.4421349110498401e-30,1.5362185371537094e-21,8.1691216101904902e-19,2.6230309315262231e-22,1.1093132675864662e-20
1.0453124065406457e-13,0.28449621916819284,76.950000000000003,0.0,0.0,0.0,0.99985659431291374,9.4999999981898,4.4002506859205581e-07,5.5685235233223994e-06,5.5676897771437412e-06,1.2576117636238697e-09,6.3602370462487512e-13,0.00011004502543864378,5.8134282994988257e-06,5.5195349063060153e-10,6.5372857253996279e-18,5.1042509345793444e-18,3.3659218372309655e-16,1.5773419283636357e-05,2.4285338234413817e-11,2.1946839752481845e-18,3.8603654835469598e-19,7.5845808295522201e-23,8.8069666868324823e-24,2.3838525824371886e-12,1.3193405409614481e-10,2.1677570973689372e-13,2.1678632206996724e-13,8.8550878424625386e-18,1.7448730350023823e-18,5.8652705940767186e-15,3.4031093445021267e-12,3.4479792221582891e-16,3.4781842693348467e-17,6.1677733301132839e-32,8.9493885392629066e-19,1.2373477362289252e-18,5.604206472077608e-32,1.8596361769353427e-07,5.2979265469909177e-24,2.1605452871189918e-24,3.1065276812982269e-10,9.0984940371599259e-11,8.9269877903729533e-09,3.1078127372393843e-10,2.1787341308575652e-13,5.6041726637964581e-32,2.9563645621861752e-22,1.6844889125739712e-23,8.0377672455718833e-24,1.8184625800417157e-28,4.9679052678653956e-19,2.3694762669179336e-33,2.2704346645148807e-14,2.6661710221596024e-29,6.4179015130229304e-33,1.7207750388614272e-17,2.1535014487753899e-38,1.6362342796135349e-37,3.8722773825111874e-42,1.6191763573246044e-19,3.1352936194824199e-18,1.8764915284068332e-20,2.0610037429648857e-17,7.6380277348464443e-22,1.3870210920570626e-17,8.9220664480863465e-22,9.0850631082190652e-23,2.0936392399283092e-21,2.0552157414940504e-20,1.6119519452203235e-30,1.6510193879090973e-21,8.9167003773260767e-19,3.0905177515633429e-22,1.2372196018915183e-20
1.0740658581336936e-13,0.2844962191678709,76.950000000000003,0.0,0.0,0.0,0.99985265704541026,9.4999999980908338,4.5212795646703487e-07,5.7216605380448178e-06,5.7207789284869636e-06,1.3274358621005758e-09,6.5353479894367883e-13,0.00011252357819594153,6.1177520149164785e-06,5.8107457869376184e-10,6.900252216307572e-18,5.580018609055551e-18,3.6394208600434119e-16,1.6599133657948893e-05,2.5639584278223466e-11,2.310476689636293e-18,4.0684547791261953e-19,8.4318142333229009e-23,9.7531217499943122e-24,2.5796744770830494e-12,1.3928499478706011e-10,2.3515164692316419e-13,2.3516339777157651e-13,9.7973122830238499e-18,1.93977905125355e-18,6.3264315344872801e-15,3.5931955702769206e-12,3.7071747091761484e-16,3.7590003487425833e-17,7.457490059408783e-32,9.943585479016488e-19,1.343637634178341e-18,6.776106180064569e-32,1.9569858900835929e-07,5.9037373100712798e-24,2.4033425108958403e-24,3.3563508564966312e-10,9.8296045354023877e-11,9.3742299710831313e-09,3.3577862244974171e-10,2.4206679647364899e-13,6.776064177148747e-32,3.2979962251986324e-22,1.8906228931252845e-23,9.1529250040526441e-24,2.1289362429376687e-28,5.3887974178892493e-19,2.8515547724680316e-33,2.3969268247737438e-14,3.072699407913393e-29,7.7238930085989847e-33,1.8647948151884218e-17,2.6640133321529806e-38,2.0051184240801084e-37,4.8311970247212712e-42,1.849449517909002e-19,3.318607465585527e-18,2.1423742283842501e-20,2.235704284983789e-17,8.4282998103789946e-22,1.4643128614020764e-17,9.8841544692129699e-22,1.0124228766962135e-22,2.2707328621515617e-21,2.2111345896339171e-20,1.7963190058029247e-30,1.7709285456999964e-21,9.7086409202090638e-19,3.6248340926326988e-22,1.3757078016284506e-20
1.1091603941271208e-13,0.28449621916746687,76.950000000000003,0.0,0.0,0.0,0.99984785195122416,9.4999999979666203,4.668998650763908e-07,5.908566776393918e-06,5.9076248486379432e-06,1.4151912940589053e-09,6.7489318118635272e-13,0.0001155140557720667,6.4983193874886061e-06,6.1751509526777979e-10,7.3564314282175523e-18,6.2021632858834158e-18,3.9919491721608244e-16,1.7631718261774138e-05,2.7342263143455385e-11,2.4553733156664357e-18,4.3289999051956052e-19,9.5581349237364992e-23,1.1005122483722675e-23,2.8323884476497272e-12,1.4852655857286313e-10,2.5895099489128048e-13,2.5896425140704833e-13,1.1042023325812853e-17,2.1988937287181816e-18,6.9186613224791745e-15,3.8322173222348936e-12,4.0386519866100601e-16,4.1207172524457208e-17,9.3390383666874528e-32,1.1264305149397685e-18,1.4814697114892012e-18,8.485782043490005e-32,2.0787251771252501e-07,6.7104777686690659e-24,2.7261864607837838e-24,3.6779766097356824e-10,1.0770760388232261e-10,9.9313993786654632e-09,3.6796124524477469e-10,2.7420281631943786e-13,8.4857277230031955e-32,3.7542788419188938e-22,2.1680171945834651e-23,1.0674829225075789e-23,2.5658180364806273e-28,5.9338523595463678e-19,3.5508495865150793e-33,2.5559514044124975e-14,3.6357937023294563e-29,9.6184196054262257e-33,2.0510469687119829e-17,3.4274027223855703e-38,2.5510333101107337e-37,6.2793174281495561e-42,2.164841451745453e-19,3.5494094392400077e-18,2.5063143434949464e-20,2.4619641994004169e-17,9.4687888936602349e-22,1.5614860520319646e-17,1.115723566214419e-21,1.1510318443379191e-22,2.5000371616610611e-21,2.4107098701059127e-20,2.0422349656435328e-30,1.9243334903373549e-21,1.0737207366508613e-18,4.3782254194562631e-22,1.5598713234268556e-20
1.144254930120548e-13,0.2844962191670507,76.950000000000003,0.0,0.0,0.0,0.99984304736860596,9.4999999978386427,4.8167170200637607e-07,6.0954702342148539e-06,6.094465892353329e-06,1.5057288163317375e-09,6.9624470400074775e-13,0.00011846686262723494,6.888804929560228e-06,6.5493179503007584e-10,7.8270731145936235e-18,6.8717950380017286e-18,4.3655219324735964e-16,1.8691213727654997e-05,2.9099661338408125e-11,2.6041515298620482e-18,4.5966876160860918e-19,1.0791634969062921e-22,1.2369453443719488e-23,3.1005457816718887e-12,1.5806433279730136e-10,2.8430345156675817e-13,2.8431834772070857e-13,1.2395866105511835e-17,2.4826715765447236e-18,7.5437115085353908e-15,4.0789520095672595e-12,4.3869392353116108e-16,4.5037473394540594e-17,1.1613572651778355e-31,1.270953927960237e-18,1.6284920270305559e-18,1.0552558002373789e-31,2.2036372807065914e-07,7.595501036097057e-24,3.0798123925705169e-24,4.0183522496564198e-10,1.1766683147060774e-10,1.0500700766901628e-08,4.0202083626282342e-10,3.0936451285775237e-13,1.0552488313010733e-31,4.256513826741005e-22,2.4758364313253288e-23,1.2388646250107555e-23,3.0740439907010887e-28,6.5144055539277885e-19,4.3910059646833925e-33,2.7200722823442816e-14,4.2801258867314294e-29,1.1894669845039318e-32,2.2491351793183627e-17,4.3745749297271066e-38,3.2209583405580307e-37,8.0950822645079203e-42,2.5213675156279124e-19,3.7879726794409295e-18,2.9174433125305174e-20,2.7029881857986339e-17,1.0596441723720309e-21,1.661776658735963e-17,1.2544443306614416e-21,1.3033851676548359e-22,2.7442401087813606e-21,2.6206051722524431e-20,2.3125336526839397e-30,2.0856426502298783e-21,1.1836092083645282e-18,5.2565309044293962e-22,1.7616268559511324e-20
1.1793494661139753e-13,0.2844962191666222,76.950000000000003,0.0,0.0,0.0,0.99983824329142279,9.4999999977069205,4.9644346726450652e-07,6.2823709224321092e-06,6.2813020622576483e-06,1.5990460110270599e-09,7.1760006687524142e-13,0.00012138247303102135,7.2890837001651502e-06,6.9331394080425068e-10,8.3121647045927158e-18,7.5909761923671199e-18,4.7606331844771716e-16,1.9777281062823098e-05,3.0911777604420581e-11,2.7567686381160012e-18,4.8714392307150651e-19,1.2138598149019374e-22,1.3852054057912059e-23,3.3845408669974211e-12,1.6789826092750132e-10,3.1125800462487544e-13,3.1127468125816439e-13,1.3864253232853304e-17,2.7925599131193026e-18,8.202130348763805e-15,4.3334006102022797e-12,4.75222580437215e-16,4.9085680273649736e-17,1.4347196629294443e-31,1.4286450835524798e-18,1.7850067347090206e-18,1.3036504251699629e-31,2.3316822407722744e-07,8.5634486247406243e-24,3.4660117588503211e-24,4.3778747751154183e-10,1.2818522973808639e-10,1.1081835151946302e-08,4.3799721412005451e-10,3.4772516430110653e-13,1.3036415516403679e-31,4.8077072853651081e-22,2.8163665313309381e-23,1.4311295134751387e-23,3.6624526105786888e-28,7.131565948351046e-19,5.3946054806109775e-33,2.8892884754163201e-14,5.0144624048354154e-29,1.4613861402411891e-32,2.4594034002064806e-17,5.5418752444878617e-38,4.0377919263381644e-37,1.0355996278078642e-41,2.922833401777686e-19,4.0342956855428845e-18,3.3800833106749225e-20,2.9592418441301841e-17,1.181520361795466e-21,1.7651843872819747e-17,1.4051700766137351e-21,1.4703590574636233e-22,3.0038056471695386e-21,2.8409504817733617e-20,2.6087692670134849e-30,2.25501764423062e-21,1.3007620862222367e-18,6.2755094593475811e-22,1.9820143178532534e-20
