Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221)
1.3124085067599945e-08,0.2708796442780899,76.950000000000003,0.0,0.0,0.0,6.8622528008132125e-05,9.4999845231991813,0.0018925509078525544,0.01208492369206967,2.9785206838503289e-06,4.7338349667213417e-08,1.3401938291327278e-09,2.7792188344977123e-06,0.098640806405664763,7.751131814673374e-06,2.3116437903761543e-16,2.3870644351377007e-07,8.3522010370234569e-05,0.85604222038085853,0.00043158121535468607,2.9243645512004879e-14,3.9598088208830191e-13,4.2898017938074517e-08,2.2694647509691526e-12,0.00032661475831237679,3.6279426986590804e-08,0.015269518784784794,0.015486455289177588,1.9832282935306631e-06,1.0321316977951864e-06,5.1864906858781138e-09,0.0031244070572798857,8.0719605372290308e-07,2.0992773263854874e-07,1.2835053885245621e-06,6.0717358868940043e-07,2.7934071452610558e-06,8.3799982915466834e-05,0.01120816477065633,4.1044883465952344e-12,1.5961168655209968e-12,1.4641167002282509e-06,4.8429131190357599e-07,1.3253370236494244e-08,9.2102095558895954e-05,0.00028454274566399977,2.187708389674954e-05,2.6108703892139616e-07,2.3017487897181596e-06,2.3077580802505883e-07,1.6162408327642041e-06,2.7059095352605587e-08,1.267470194053705e-08,8.9124964252302835e-07,2.1833489273724676e-07,5.9647331199713405e-07,1.3510637122795248e-08,4.3023516639122149e-09,5.9147353661722874e-08,4.6705293808577339e-10,0.00010397045830726282,1.6169919755831974e-10,5.340088512631706e-08,0.00010548913989998017
1.314495541682138e-08,0.2708796442673854,76.950000000000003,0.0,0.0,0.0,6.8541666280731467e-05,9.4999845243438568,0.0018919351091898086,0.012080098896733636,2.9376892959225189e-06,4.668940653857318e-08,1.3396587691750433e-09,2.7753940047583219e-06,0.098493451442838012,7.7480372665224224e-06,2.2799543395914486e-16,2.3764054910088875e-07,8.3645260224607179e-05,0.85618695979976522,0.00043158444864153131,2.9231970328290326e-14,3.9656499491766786e-13,4.2961553901013653e-08,2.2642597204169268e-12,0.00032667028087110739,3.5783755682761319e-08,0.015269465479207224,0.015486497262758111,1.9832213600197298e-06,1.0321280953402209e-06,5.1873676295404305e-09,0.0031287053568300948,8.0830653238443483e-07,2.1021655256033117e-07,1.2834965678210045e-06,6.0800911886212832e-07,2.7972752284053597e-06,8.3847564239921277e-05,0.011211193775571206,4.1101365255992509e-12,1.5983132787421428e-12,1.4644243560234035e-06,4.8441257401324066e-07,1.3252077113093599e-08,9.2151308888741807e-05,0.00028469566006751997,2.187715624002721e-05,2.6144888651298548e-07,2.3022884024507465e-06,2.3068109261634473e-07,1.616972606605156e-06,2.7096325913418825e-08,1.2680453990372565e-08,8.9285418655599708e-07,2.1886543824400054e-07,5.9675223488588984e-07,1.3534961738209815e-08,4.3043781439983354e-09,5.9292607408106381e-08,4.6820278515914189e-10,0.00010411877023551023,1.6199030966138013e-10,5.3429595312663342e-08,0.00010576465588444344
1.3165825766042814e-08,0.2708796442555099,76.950000000000003,0.0,0.0,0.0,6.8460923244109722e-05,9.4999845254798228,0.001891319503751804,0.012075276061171866,2.8974177764867129e-06,4.60493615319458e-08,1.3391239266120353e-09,2.7715750879187709e-06,0.098346323223450965,7.7449439487958585e-06,2.2486994378587902e-16,2.3657937324074539e-07,8.376847742879664e-05,0.85633147475628579,0.00043158767828089628,2.9220299790679909e-14,3.9714885626589942e-13,4.3025073044699341e-08,2.2590770554705348e-12,0.00032672571732876332,3.5294880672571087e-08,0.015269412019550255,0.015486538661207829,1.9832144224621064e-06,1.0321244818498254e-06,5.1882432152572244e-09,0.0031330015013164873,8.0941645511823988e-07,2.1050522766226946e-07,1.2834877179663281e-06,6.0884423012376743e-07,2.8011413720891302e-06,8.3894939226321832e-05,0.011214220243263833,4.1157818728781896e-12,1.6005085907322119e-12,1.4647318059280972e-06,4.8453374017878661e-07,1.3250788297035065e-08,9.220053269322096e-05,0.00028484860666353043,2.1877224432349723e-05,2.6181055267278739e-07,2.302823141018009e-06,2.3058673550733056e-07,1.6177006807673205e-06,2.7133537807614358e-08,1.2686176967585849e-08,8.9445934712465264e-07,2.193960792384108e-07,5.9702975255775033e-07,1.3559295700697556e-08,4.3063944225989398e-09,5.9437868260899479e-08,4.6935269587869261e-10,0.0001042670344247571,1.6228153362591827e-10,5.3458311552332044e-08,0.00010604043430956502
1.3186696115264248e-08,0.2708796442424857,76.950000000000003,0.0,0.0,0.0,6.8380298715208608e-05,9.4999845266071858,0.0018907040914892988,0.012070455184550674,2.8576984581239814e-06,4.5418092787174439e-08,1.3385893012932417e-09,2.7677620476221428e-06,0.098199421398575737,7.7418518836023975e-06,2.21787310004541e-16,2.3552289563326025e-07,8.3891661980343534e-05,0.85647576559557781,0.00043159090427838072,2.9208633978443943e-14,3.9773256752040913e-13,4.3088575367855374e-08,2.2539170217607713e-12,0.00032678106781773597,3.4812708880868732e-08,0.015269358411816597,0.015486579492402754,1.9832074659717096e-06,1.0321208582892398e-06,5.189117443308144e-09,0.0031372954918743364,8.1052582139621382e-07,2.1079375803280963e-07,1.2834788400184844e-06,6.0967892269241539e-07,2.8050055773332872e-06,8.3942108748804426e-05,0.011217244177584634,4.1214243898070275e-12,1.6027028020837649e-12,1.4650390503789809e-06,4.8465481058416979e-07,1.3249503512882973e-08,9.2249766962684582e-05,0.00028500158542221575,2.1877288542132754e-05,2.6217203749629408e-07,2.303353027741387e-06,2.304927353083901e-07,1.6184250717221204e-06,2.7170731045018692e-08,1.2691871001597356e-08,8.9606512324208233e-07,2.1992681454621898e-07,5.9730587125957695e-07,1.3583638995327854e-08,4.3084005450491097e-09,5.9583135866411458e-08,4.7050266743869208e-10,0.00010441525097376099,1.6257286926924655e-10,5.3487033839710693e-08,0.00010631647485047657
1.3207566464485683e-08,0.27087964422833344,76.950000000000003,0.0,0.0,0.0,6.8299792511238862e-05,9.4999845277260526,0.0018900888723530479,0.012065636266034647,2.8185237542874472e-06,4.4795479729748116e-08,1.33805489308709e-09,2.7639548459771352e-06,0.098052745619695597,7.738761095090405e-06,2.1874694154699019e-16,2.3447109603879108e-07,8.4014813876795547e-05,0.85661983266239428,0.00043159412663957653,2.919697297995483e-14,3.9831619674698344e-13,4.3152060869208913e-08,2.2487797861272468e-12,0.00032683633247026063,3.4337148214333646e-08,0.015269304661929483,0.015486619764135809,1.9832004787929827e-06,1.0321172256019481e-06,5.1899903139956485e-09,0.0031415873296382828,8.1163463085512437e-07,2.1108214375943868e-07,1.283469935021623e-06,6.1051319678625201e-07,2.8088678451583304e-06,8.3989073678886029e-05,0.011220265582379461,4.127064077792516e-12,1.6048959133826821e-12,1.465346089848694e-06,4.8477578542426878e-07,1.3248222404346462e-08,9.2299011687533284e-05,0.00028515459631380115,2.1877348637063593e-05,2.6253334107895708e-07,2.3038780848686067e-06,2.303990906326738e-07,1.6191457958878475e-06,2.7207905635454315e-08,1.2697536221410139e-08,8.9767151392200405e-07,2.2045764299720122e-07,5.9758059721816596e-07,1.3607991607193972e-08,4.3103965565384459e-09,5.9728409872341357e-08,4.7165269704440308e-10,0.00010456341998115201,1.6286431640994994e-10,5.3515762169194505e-08,0.00010659277718251112
1.3228436813707117e-08,0.2708796442130752,76.950000000000003,0.0,0.0,0.0,6.8219404449084973e-05,9.4999845288365563,0.0018894738462937989,0.01206081930483501,2.7798861925750263e-06,4.4181403599130183e-08,1.3375207019577824e-09,2.7601534998489416e-06,0.097906295538868843,7.7356715612120708e-06,2.157482615455176e-16,2.3342395430439895e-07,8.4137933115710077e-05,0.85676367630086514,0.00043159734537006407,2.9185316715722427e-14,3.9889965329446651e-13,4.3215529547491975e-08,2.2436649241786013e-12,0.00032689151141834929,3.3868107965197498e-08,0.015269250775678712,0.015486659484082673,1.9831934760490474e-06,1.0321135836536236e-06,5.1908618311097522e-09,0.0031458770157408956,8.1274288454097738e-07,2.1137038490687409e-07,1.2834610040012439e-06,6.1134705262778395e-07,2.8127281765841519e-06,8.4035834884333709e-05,0.011223284461487178,4.132700938427507e-12,1.6070879251966559e-12,1.4656529245238424e-06,4.8489666480652368e-07,1.3246945226204265e-08,9.234826685790458e-05,0.00028530763930857461,2.1877404783801202e-05,2.6289446351617159e-07,2.3043983345419795e-06,2.303058000978055e-07,1.6198628696067759e-06,2.7245061588738376e-08,1.2703172755430155e-08,8.9927851817913308e-07,2.2098856342689788e-07,5.9785393663160463e-07,1.3632353521327894e-08,4.3123825020484023e-09,5.987368992837202e-08,4.7280278191678431e-10,0.00010471154154537752,1.6315587487252266e-10,5.3544496535189832e-08,0.00010686934098129101
1.3249307162928551e-08,0.2708796441967318,76.950000000000003,0.0,0.0,0.0,6.8139134346027758e-05,9.4999845299388053,0.0018888590132622942,0.012056004300158615,2.7417784014958006e-06,4.3575747238298593e-08,1.3369867278411654e-09,2.7563580197533014e-06,0.09776007080868096,7.7325832646911532e-06,2.1279069928818596e-16,2.3238145035436914e-07,8.4261019694653269e-05,0.85690729685460554,0.00043160056047541345,2.9173665122242062e-14,3.9948289523404011e-13,4.3278981401441006e-08,2.2385721740263227e-12,0.00032694660479381469,3.34054986505729e-08,0.015269196758765096,0.015486698659815373,1.9831864665596209e-06,1.0321099324661403e-06,5.1917319979305083e-09,0.0031501645513144693,8.1385058316958907e-07,2.1165848154371317e-07,1.2834520479657907e-06,6.1218049043863961e-07,2.8165865726301009e-06,8.408239322957088e-05,0.011226300818740846,4.1383349732520759e-12,1.6092788381006671e-12,1.4659595546008552e-06,4.8501744884130731e-07,1.3245672213667086e-08,9.2397532463963305e-05,0.00028546071437687663,2.1877457048094291e-05,2.6325540490328313e-07,2.304913798809927e-06,2.3021286232473059e-07,1.6205763091534537e-06,2.7282198914682662e-08,1.2708780731531421e-08,9.0088613502901556e-07,2.2151957467598598e-07,5.9812589567240107e-07,1.3656724722773324e-08,4.3143584263749788e-09,6.0018975685956058e-08,4.7395291929079673e-10,0.00010485961576472188,1.6344754447988536e-10,5.3573236932112876e-08,0.00010714616592269673
1.3270177512149986e-08,0.2708796441793236,76.950000000000003,0.0,0.0,0.0,6.8058982020225179e-05,9.499984531032915,0.0018882443732092693,0.012051191251171125,2.7041930922124958e-06,4.2978394804056159e-08,1.3364529705867195e-09,2.7525683669344259e-06,0.097614071082165327,7.7294962297647819e-06,2.0987368565980999e-16,2.3134356417697794e-07,8.4384073611198622e-05,0.85705069466683548,0.00043160377196118673,2.916201828683427e-14,4.0006602392259529e-13,4.334241642979617e-08,2.2335018098623847e-12,0.00032700161272830413,3.2949231790982173e-08,0.015269142616835055,0.015486737298821027,1.9831794347388881e-06,1.0321062730239361e-06,5.1926008145813718e-09,0.0031544499374920607,8.1495772617810328e-07,2.1194643375909668e-07,1.2834430679101876e-06,6.1301351043631311e-07,2.8204430343150736e-06,8.412874957625517e-05,0.01122931465796911,4.1439661836365685e-12,1.6114686526854413e-12,1.4662659805291695e-06,4.8513813771619514e-07,1.3244403060007616e-08,9.2446808496139207e-05,0.00028561382148908768,2.18775054949459e-05,2.636161653355947e-07,2.3054244996432686e-06,2.3012027593676435e-07,1.6212861307464386e-06,2.7319317623094181e-08,1.2714360277148111e-08,9.0249436348782335e-07,2.2205067558938598e-07,5.9839648049191491e-07,1.3681105196650477e-08,4.3163243741608344e-09,6.0164266798004716e-08,4.751031064129429e-10,0.00010500764273733432,1.6373932504989728e-10,5.360198335438806e-08,0.000107423251682823
1.329104786137142e-08,0.2708796441608717,76.950000000000003,0.0,0.0,0.0,6.7978947290055187e-05,9.4999845321189866,0.0018876299260854538,0.012046380157052792,2.6671231116497293e-06,4.238923261117903e-08,1.3359194300920334e-09,2.748784520066313e-06,0.097468296013076175,7.726410466626285e-06,2.0699666485132829e-16,2.3031027586708343e-07,8.4507094862932392e-05,0.85719387008004488,0.00043160697983293155,2.9150376247167062e-14,4.0064905940653811e-13,4.3405834631303938e-08,2.2284538215538303e-12,0.00032705653535318994,3.2499220555021921e-08,0.015269088355395762,0.015486775408447303,1.9831723768693435e-06,1.0321026059211482e-06,5.1934682824008368e-09,0.0031587331754052731,8.1606431362665958e-07,2.1223424163351047e-07,1.2834340648076177e-06,6.1384611283981552e-07,2.8242975626572176e-06,8.4174904781442487e-05,0.011232325982992416,4.1495945710407744e-12,1.6136573695300858e-12,1.4665722026917015e-06,4.8525873159833364e-07,1.3243137596812556e-08,9.249609494482055e-05,0.00028576696061566163,2.1877550188133704e-05,2.6397674490833855e-07,2.3059304588838801e-06,2.3002803956239095e-07,1.6219923505112116e-06,2.7356417723772922e-08,1.2719911518983242e-08,9.041032025728843e-07,2.2258186501906583e-07,5.986656972063465e-07,1.3705494928083395e-08,4.3182803897936925e-09,6.0309562919849724e-08,4.7625334054887691e-10,0.00010515562256113924,1.6403121640353068e-10,5.3630735796453457e-08,0.00010770059793812146
1.3311918210592854e-08,0.2708796441413952,76.950000000000003,0.0,0.0,0.0,6.789902997342612e-05,9.4999845331971446,0.001887015671841571,0.012041571017033768,2.6305613893204545e-06,4.180814828676544e-08,1.3353861063637692e-09,2.7450065169599978e-06,0.097322745255598767,7.7233259359100742e-06,2.0415909356667456e-16,2.2928156558481959e-07,8.4630083447448707e-05,0.85733682343624029,0.00043161018409618694,2.9138738861276004e-14,4.0123184042044829e-13,4.3469236004714691e-08,2.2234275256518516e-12,0.00032711137279967475,3.2055379113736477e-08,0.015269033979847546,0.015486812995957043,1.9831653196068047e-06,1.0320989305705724e-06,5.1943344065485167e-09,0.0031630142661836246,8.1717034716774153e-07,2.1252190522223212e-07,1.2834250396167642e-06,6.1467829787299754e-07,2.8281501586742197e-06,8.4220859699361535e-05,0.011235334797625746,4.1552201371363942e-12,1.6158449891926775e-12,1.466878221176791e-06,4.8537923056484009e-07,1.3241876283760127e-08,9.254539180011926e-05,0.00028592013172710096,2.1877591190688052e-05,2.6433714371670439e-07,2.3064316982945232e-06,2.2993615183378852e-07,1.6226949845161283e-06,2.739349922651495e-08,1.2725434583291141e-08,9.0571265130229876e-07,2.2311314182132277e-07,5.9893355191031694e-07,1.3729893902131751e-08,4.3202265175048278e-09,6.0454863708315116e-08,4.7740361897606178e-10,0.00010530355533392269,1.6432321836843906e-10,5.3659494252755521e-08,0.00010797820436526358
1.3332788559814288e-08,0.27087964412091514,76.950000000000003,0.0,0.0,0.0,6.7819229889153174e-05,9.4999845342675027,0.0018864016104283377,0.012036763830312002,2.594500978010564e-06,4.1235031416835327e-08,1.3348529993069884e-09,2.7412343552863398e-06,0.097177418464606591,7.7202426309480976e-06,2.0136043225228947e-16,2.2825741358981339e-07,8.4753039362353688e-05,0.85747955507678564,0.00043161338475647897,2.9127106103549525e-14,4.0181437716781833e-13,4.3532620548784919e-08,2.218422847344767e-12,0.00032716612519870453,3.1617623134527355e-08,0.015268979495499903,0.015486850068486442,1.9831582638072421e-06,1.032095247238123e-06,5.1951991894186752e-09,0.0031672932109571852,8.1827582710166867e-07,2.1280942459966956e-07,1.2834159932768372e-06,6.1551006575580587e-07,2.8320008233830591e-06,8.4266615179952805e-05,0.011238341105676898,4.1608428834011964e-12,1.6180315122537128e-12,1.467184036235887e-06,4.8549963474256011e-07,1.324061923505874e-08,9.2594699052331241e-05,0.00028607333479397355,2.1877628564525195e-05,2.646973618558173e-07,2.3069282395181025e-06,2.2984461138717039e-07,1.6233940487429559e-06,2.7430562141109097e-08,1.2730929595646016e-08,9.0732270869520979e-07,2.2364450485900101e-07,5.9920005066573506e-07,1.3754302103907698e-08,4.322162801288316e-09,6.0600168822470845e-08,4.7855393898972796e-10,0.00010545144115326059,1.6461533076632915e-10,5.3688258717753419e-08,0.00010825607064125508
1.3353658909035723e-08,0.2708796440994493,76.950000000000003,0.0,0.0,0.0,6.7739546857367911e-05,9.4999845353301442,0.0018857877417964655,0.012031958596011597,2.5589349940072496e-06,4.0669772597050879e-08,1.3343201086635004e-09,2.7374679441811238e-06,0.097032315295351126,7.7171606192043153e-06,1.9860013714933105e-16,2.2723780019349724e-07,8.4875962605259815e-05,0.85762206534275787,0.00043161658181932688,2.9115478217072326e-14,4.0239695136775187e-13,4.3595988262274373e-08,2.2134407234325363e-12,0.00032722079268109012,3.1185869055809161e-08,0.015268924907646707,0.015486886633106491,1.9831511646271688e-06,1.0320915579515045e-06,5.196062627664651e-09,0.0031715700108579806,8.1938075133382087e-07,2.1309679987803338e-07,1.2834069267157447e-06,6.1634141670068537e-07,2.8358495578003455e-06,8.431217207091069e-05,0.011241344910950453,4.1664628109935918e-12,1.6202169393243911e-12,1.467489648556683e-06,4.8561994439152e-07,1.3239365633282043e-08,9.2644016692195982e-05,0.00028622656978687669,2.1877662370984783e-05,2.6505739942076654e-07,2.3074201041348864e-06,2.2975341686019367e-07,1.6240895591281935e-06,2.7467606477339831e-08,1.2736396681266427e-08,9.0893337377122237e-07,2.241759529983751e-07,5.9946519951740627e-07,1.3778719518642443e-08,4.3240892850142218e-09,6.0745477922569204e-08,4.7970429789446431e-10,0.00010559928011661857,1.6490755340919041e-10,5.3717029185913061e-08,0.00010853419644327732
1.3374529258257157e-08,0.2708796440770182,76.950000000000003,0.0,0.0,0.0,6.7659980697073555e-05,9.4999845363851865,0.0018851740658966604,0.012027155313355296,2.5238566625233069e-06,4.0112264154639364e-08,1.3337874344601386e-09,2.7337073127163841e-06,0.096887435403666053,7.7140798699410283e-06,1.9587768920065571e-16,2.2622270579704478e-07,8.4998853173791206e-05,0.85776435457454092,0.00043161977529023815,2.9103855093983428e-14,4.0297936532611517e-13,4.3659339143948458e-08,2.2084803723006476e-12,0.00032727537537740952,3.0760034638250916e-08,0.015268870221408402,0.015486922696776274,1.9831440510298176e-06,1.0320878621968492e-06,5.1969247260862268e-09,0.0031758446670135014,8.2048512163970357e-07,2.1338403111343789e-07,1.2833978408442185e-06,6.1717235093091659e-07,2.839696362942055e-06,8.4357531216064835e-05,0.011244346217243189,4.1720799216151637e-12,1.6224012709536202e-12,1.467795058316233e-06,4.8574015961567336e-07,1.323811574033826e-08,9.2693344709968281e-05,0.00028637983667647611,2.1877692670420784e-05,2.6541725650658108e-07,2.3079073136173334e-06,2.2966256689647974e-07,1.6247815315304083e-06,2.7504632244986769e-08,1.2741835964758713e-08,9.105446455510113e-07,2.2470748511160698e-07,5.9972900448069048e-07,1.3803146131464901e-08,4.3260060123390826e-09,6.0890790670880209e-08,4.8085469301082375e-10,0.00010574707232127255,1.6519988612639651e-10,5.3745805651711819e-08,0.0001088125814488143
1.3395399607478591e-08,0.27087964405364,76.950000000000003,0.0,0.0,0.0,6.7580531227546341e-05,9.4999845374327361,0.0018845605826796209,0.01202235398157421,2.4892593132959297e-06,3.9562400077171705e-08,1.333254976666533e-09,2.7299524966706152e-06,0.096742778445982364,7.7110003445043216e-06,1.9319257392530187e-16,2.2521211088909027e-07,8.5121711065583205e-05,0.857906423111922,0.00043162296517470865,2.909223659229914e-14,4.0356152254891735e-13,4.372267319257824e-08,2.2035413159435275e-12,0.00032732987341801414,3.0340038911185242e-08,0.015268815441817025,0.015486958266347512,1.9831369424955838e-06,1.0320841594728109e-06,5.1977854895112116e-09,0.0031801171805510391,8.2158893929697526e-07,2.1367111836424705e-07,1.2833887365555495e-06,6.1800286866921699e-07,2.8435412398235356e-06,8.4402693455472877e-05,0.011247345028345157,4.1776942168684112e-12,1.6245845077095349e-12,1.468100265574228e-06,4.8586028048307453e-07,1.3236870076983909e-08,9.2742683095806971e-05,0.00028653313543349829,2.1877719522239245e-05,2.6577693320823355e-07,2.3083898893328736e-06,2.295720601435374e-07,1.6254699817322096e-06,2.7541639453823352e-08,1.2747247570132638e-08,9.1215652305624666e-07,2.2523910007659779e-07,5.9999147154224524e-07,1.3827581927476874e-08,4.3279130267113283e-09,6.1036106731643772e-08,4.8200512167494567e-10,0.00010589481786431273,1.6549232874397559e-10,5.3774588109638308e-08,0.00010909122533564611
